energy_ev,total_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.18359180,3.08738624,0.00386925,0.64728877,1.36338521,0.00000000,1.06613700,0.38887890
-5.17758879,2.97119047,0.00346680,0.62854061,1.30433481,0.00000000,1.04476071,0.37105236
-5.17158579,2.86764558,0.00309154,0.61603524,1.24619566,0.00000000,1.03226777,0.35579788
-5.16558279,2.77742759,0.00274393,0.60989156,1.18934715,0.00000000,1.02907714,0.34315204
-5.15957979,2.70119236,0.00242415,0.61017737,1.13422208,0.00000000,1.03557495,0.33314130
-5.15357679,2.63954138,0.00213213,0.61690365,1.08128912,0.00000000,1.05209645,0.32578022
-5.14757379,2.59298829,0.00186755,0.63002054,1.03103358,0.00000000,1.07890831,0.32106981
-5.14157079,2.56192807,0.00162986,0.64941502,0.98393751,0.00000000,1.11619194,0.31899628
-5.13556778,2.54661003,0.00141833,0.67491062,0.94046002,0.00000000,1.16402826,0.31953021
-5.12956478,2.54711602,0.00123208,0.70626895,0.90101870,0.00000000,1.22238464,0.32262622
-5.12356178,2.56334438,0.00107011,0.74319304,0.86597270,0.00000000,1.29110412,0.32822308
-5.11755878,2.59500040,0.00093132,0.78533229,0.83560837,0.00000000,1.36989743,0.33624442
-5.11155578,2.64159311,0.00081459,0.83228876,0.81012761,0.00000000,1.45833798,0.34659973
-5.10555278,2.70243857,0.00071874,0.88362459,0.78963950,0.00000000,1.55585999,0.35918583
-5.09954977,2.77666914,0.00064262,0.93887020,0.77415523,0.00000000,1.66175986,0.37388864
-5.09354677,2.86324833,0.00058509,0.99753307,0.76358648,0.00000000,1.77520104,0.39058514
-5.08754377,2.96099052,0.00054507,1.05910675,0.75774717,0.00000000,1.89522218,0.40914558
-5.08154077,3.06858492,0.00052151,1.12308006,0.75635839,0.00000000,2.02074879,0.42943580
-5.07553777,3.18462313,0.00051343,1.18894619,0.75905622,0.00000000,2.15060827,0.45131974
-5.06953477,3.30762942,0.00051986,1.25621169,0.76540225,0.00000000,2.28354818,0.47466207
-5.06353177,3.43609332,0.00053991,1.32440535,0.77489619,0.00000000,2.41825760,0.49933097
-5.05752876,3.56850365,0.00057268,1.39308678,0.78699030,0.00000000,2.55339127,0.52520112
-5.05152576,3.70338345,0.00061732,1.46185490,0.80110511,0.00000000,2.68759602,0.55215691
-5.04552276,3.83932516,0.00067292,1.53035614,0.81664594,0.00000000,2.81953912,0.58009578
-5.03951976,3.97502518,0.00073861,1.59829239,0.83301968,0.00000000,2.94793762,0.60893182
-5.03351676,4.10931719,0.00081342,1.66542845,0.84965141,0.00000000,3.07158807,0.63859934
-5.02751376,4.24120304,0.00089637,1.73159884,0.86600020,0.00000000,3.18939543,0.66905641
-5.02151076,4.36988030,0.00098642,1.79671358,0.88157384,0.00000000,3.30040033,0.70028811
-5.01550775,4.49476524,0.00108248,1.86076248,0.89594183,0.00000000,3.40380328,0.73230918
-5.00950475,4.61550990,0.00118341,1.92381754,0.90874636,0.00000000,3.49898496,0.76516583
-5.00350175,4.73201196,0.00128804,1.98603277,0.91971084,0.00000000,3.58552122,0.79893627
-4.99749875,4.84441624,0.00139520,2.04764093,0.92864587,0.00000000,3.66319204,0.83372971
-4.99149575,4.95310674,0.00150374,2.10894676,0.93545220,0.00000000,3.73198353,0.86968336
-4.98549275,5.05868840,0.00161258,2.17031615,0.94012078,0.00000000,3.79208261,0.90695732
-4.97948974,5.16195837,0.00172071,2.23216120,0.94272987,0.00000000,3.84386407,0.94572721
-4.97348674,5.26386681,0.00182727,2.29492123,0.94343922,0.00000000,3.88787046,0.98617430
-4.96748374,5.36546825,0.00193158,2.35903996,0.94248157,0.00000000,3.92478524,1.02847376
-4.96148074,5.46786479,0.00203315,2.42493980,0.94015183,0.00000000,3.95540057,1.07278086
-4.95547774,5.57214349,0.00213174,2.49299399,0.93679427,0.00000000,3.98058094,1.11921622
-4.94947474,5.67931065,0.00222736,2.56349830,0.93278822,0.00000000,4.00122474,1.16785043
-4.94347174,5.79022642,0.00232030,2.63664362,0.92853273,0.00000000,4.01822566,1.21868922
-4.93746873,5.90554337,0.00241109,2.71249153,0.92443088,0.00000000,4.03243631,1.27166017
-4.93146573,6.02565313,0.00250050,2.79095451,0.92087423,0.00000000,4.04463629,1.32660197
-4.92546273,6.15064463,0.00258953,2.87178294,0.91822792,0.00000000,4.05550670,1.38325740
-4.91945973,6.28027770,0.00267931,2.95456033,0.91681703,0.00000000,4.06561311,1.44127091
-4.91345673,6.41397472,0.00277109,3.03870821,0.91691467,0.00000000,4.07539827,1.50019162
-4.90745373,6.55083240,0.00286613,3.12350160,0.91873208,0.00000000,4.08518542,1.55948235
-4.90145073,6.68965451,0.00296566,3.20809511,0.92241121,0.00000000,4.09519246,1.61853462
-4.89544772,6.82900520,0.00307073,3.29155950,0.92801980,0.00000000,4.10555637,1.67668966
-4.88944472,6.96728127,0.00318222,3.37292735,0.93554926,0.00000000,4.11636665,1.73326470
-4.88344172,7.10280023,0.00330066,3.45124601,0.94491523,0.00000000,4.12770585,1.78758353
-4.87743872,7.23389997,0.00342624,3.52563542,0.95596077,0.00000000,4.13969444,1.83900992
-4.87143572,7.35904457,0.00355870,3.59534745,0.96846200,0.00000000,4.15253714,1.88698225
-4.86543272,7.47693028,0.00369734,3.65982349,0.98213589,0.00000000,4.16656703,1.93104732
-4.85942971,7.58658493,0.00384093,3.71874656,0.99664997,0.00000000,4.18228397,1.97089138
-4.85342671,7.68745428,0.00398780,3.77208413,1.01163336,0.00000000,4.20038386,2.00636626
-4.84742371,7.77946903,0.00413580,3.82011845,1.02668893,0.00000000,4.22177545,2.03750871
-4.84142071,7.86308709,0.00428237,3.86346141,1.04140593,0.00000000,4.24758218,2.06455130
-4.83541771,7.93930674,0.00442463,3.90305172,1.05537272,0.00000000,4.27912716,2.08792372
-4.82941471,8.00964811,0.00455945,3.94013328,1.06818908,0.00000000,4.31790026,2.10824358
-4.82341171,8.07610183,0.00468356,3.97621437,1.07947772,0.00000000,4.36550759,2.12629668
-4.81740870,8.14104581,0.00479368,4.01300869,1.08889444,0.00000000,4.42360445,2.14300704
-4.81140570,8.20713302,0.00488664,4.05236018,1.09613683,0.00000000,4.49381423,2.15939778
-4.80540270,8.27715497,0.00495948,4.09615471,1.10095100,0.00000000,4.57763655,2.17654444
-4.79939970,8.35388714,0.00500959,4.14622260,1.10313625,0.00000000,4.67634907,2.19552285
-4.79339670,8.43992410,0.00503480,4.20423673,1.10254769,0.00000000,4.79090789,2.21735391
-4.78739370,8.53751286,0.00503349,4.27161134,1.09909658,0.00000000,4.92185205,2.24294820
-4.78139070,8.64839343,0.00500462,4.34940693,1.09274874,0.00000000,5.06921773,2.27305316
-4.77538769,8.77365564,0.00494780,4.43824649,1.08352107,0.00000000,5.23246760,2.30820564
-4.76938469,8.91362051,0.00486329,4.53824790,1.07147658,0.00000000,5.41044020,2.34869241
-4.76338169,9.06775349,0.00475201,4.64897655,1.05671824,0.00000000,5.60132350,2.39452093
-4.75737869,9.23461535,0.00461548,4.76942147,1.03938205,0.00000000,5.80265561,2.44540198
-4.75137569,9.41185454,0.00445581,4.89799681,1.01962984,0.00000000,6.01135442,2.50074537
-4.74537269,9.59624296,0.00427558,5.03256950,0.99764219,0.00000000,6.22377634,2.55966917
-4.73936968,9.78375433,0.00407779,5.17051244,0.97361188,0.00000000,6.43580278,2.62102231
-4.73336668,9.96968273,0.00386575,5.30878116,0.94773827,0.00000000,6.64295180,2.68341959
-4.72736368,10.14879613,0.00364296,5.44401098,0.92022282,0.00000000,6.84051042,2.74528755
-4.72136068,10.31551839,0.00341307,5.57263018,0.89126607,0.00000000,7.02368250,2.80491924
-4.71535768,10.46413144,0.00317972,5.69098433,0.86106607,0.00000000,7.18774579,2.86053530
-4.70935468,10.58898828,0.00294652,5.79546605,0.82981822,0.00000000,7.32821124,2.91034862
-4.70335168,10.68472732,0.00271691,5.88264452,0.79771657,0.00000000,7.44097774,2.95262960
-4.69734867,10.74647807,0.00249419,5.94938876,0.76495624,0.00000000,7.52247523,2.98576923
-4.69134567,10.77004922,0.00228144,5.99297959,0.73173674,0.00000000,7.56979013,3.00833712
-4.68534267,10.75209100,0.00208148,6.01120540,0.69826594,0.00000000,7.58076764,3.01913217
-4.67933967,10.69022506,0.00189692,6.00243809,0.66476420,0.00000000,7.55408686,3.01722393
-4.67333667,10.58313729,0.00173017,5.96568633,0.63146858,0.00000000,7.48930594,3.00198306
-4.66733367,10.43063032,0.00158340,5.90062476,0.59863649,0.00000000,7.38687603,2.97310017
-4.66133067,10.23363515,0.00145868,5.80759870,0.56654881,0.00000000,7.24812445,2.93059263
-4.65532766,9.99418283,0.00135795,5.68760527,0.53551200,0.00000000,7.07520871,2.87479954
-4.64932466,9.71533914,0.00128308,5.54225274,0.50585921,0.00000000,6.87104437,2.80636594
-4.64332166,9.40110660,0.00123594,5.37370095,0.47795007,0.00000000,6.63921097,2.72621710
-4.63731866,9.05629950,0.00121840,5.18458610,0.45216927,0.00000000,6.38384061,2.63552481
-4.63131566,8.68639812,0.00123240,4.97793396,0.42892380,0.00000000,6.10949464,2.53566727
-4.62531266,8.29738894,0.00127991,4.75706546,0.40863884,0.00000000,5.82103362,2.42818467
-4.61930965,7.89559746,0.00136299,4.52549871,0.39175240,0.00000000,5.52348578,2.31473221
-4.61330665,7.48752000,0.00148373,4.28685125,0.37870867,0.00000000,5.22191872,2.19703276
-4.60730365,7.07965990,0.00164421,4.04474607,0.36995022,0.00000000,4.92131832,2.07683045
-4.60130065,6.67837309,0.00184647,3.80272397,0.36590910,0.00000000,4.62647807,1.95584700
-4.59529765,6.28972663,0.00209241,3.56416481,0.36699684,0.00000000,4.34190137,1.83574175
-4.58929465,5.91937302,0.00238369,3.33221904,0.37359367,0.00000000,4.07171797,1.71807638
-4.58329165,5.57244198,0.00272165,3.10975060,0.38603684,0.00000000,3.81961558,1.60428490
-4.57728864,5.25345057,0.00310716,2.89929150,0.40460851,0.00000000,3.58878639,1.49564915
-4.57128564,4.96623176,0.00354049,2.70300813,0.42952323,0.00000000,3.38188805,1.39328001
-4.56528264,4.71388119,0.00402121,2.52267868,0.46091550,0.00000000,3.20101810,1.29810411
-4.55927964,4.49872116,0.00454805,2.35968097,0.49882767,0.00000000,3.04770071,1.21085578
-4.55327664,4.32228113,0.00511880,2.21498988,0.54319876,0.00000000,2.92288456,1.13207394
-4.54727364,4.18529367,0.00573022,2.08918318,0.59385469,0.00000000,2.82695051,1.06210338
-4.54127064,4.08770505,0.00637796,1.98245492,0.65050037,0.00000000,2.75972836,1.00110006
-4.53526763,4.02869964,0.00705658,1.89463537,0.71271453,0.00000000,2.72052149,0.94903998
-4.52926463,4.00673762,0.00775948,1.82521666,0.77994746,0.00000000,2.70813923,0.90573113
-4.52326163,4.01960538,0.00847903,1.77338332,0.85152258,0.00000000,2.72093616,0.87082805
-4.51725863,4.06447804,0.00920662,1.73804699,0.92664195,0.00000000,2.75685829,0.84384880
-4.51125563,4.13799362,0.00993279,1.71788473,1.00439620,0.00000000,2.81349575,0.82419368
-4.50525263,4.23633789,0.01064745,1.71138016,1.08377885,0.00000000,2.88814159,0.81116554
-4.49924962,4.35533865,0.01134007,1.71686685,1.16370502,0.00000000,2.97785624,0.80399112
-4.49324662,4.49056817,0.01199991,1.73257310,1.24303412,0.00000000,3.07953676,0.80184312
-4.48724362,4.63745132,0.01261633,1.75666740,1.32059603,0.00000000,3.18998983,0.80386238
-4.48124062,4.79137730,0.01317908,1.78730353,1.39521985,0.00000000,3.30600686,0.80917989
-4.47523762,4.94781170,0.01367855,1.82266434,1.46576442,0.00000000,3.42443953,0.81693795
-4.46923462,5.10240574,0.01410607,1.86100313,1.53114929,0.00000000,3.54227363,0.82631006
-4.46323162,5.25109926,0.01445419,1.90068140,1.59038499,0.00000000,3.65669867,0.83651892
-4.45722861,5.39021386,0.01471688,1.94020210,1.64260127,0.00000000,3.76517112,0.84685230
-4.45122561,5.51653285,0.01488971,1.97823716,1.68707215,0.00000000,3.86546870,0.85667603
-4.44522261,5.62736522,0.01497003,2.01364858,1.72323651,0.00000000,3.95573360,0.86544406
-4.43921961,5.72059111,0.01495697,2.04550255,1.75071338,0.00000000,4.03450297,0.87270519
-4.43321661,5.79468732,0.01485155,2.07307605,1.76931125,0.00000000,4.10072519,0.87810651
-4.42721361,5.84873215,0.01465655,2.09585609,1.77903088,0.00000000,4.15376152,0.88139340
-4.42121061,5.88238990,0.01437646,2.11353190,1.78006161,0.00000000,4.19337304,0.88240649
-4.41520760,5.89587630,0.01401732,2.12598056,1.77277145,0.00000000,4.21969376,0.88107574
-4.40920460,5.88990720,0.01358648,2.13324734,1.75769146,0.00000000,4.23319145,0.87741213
-4.40320160,5.86563350,0.01309241,2.13552158,1.73549524,0.00000000,4.23461845,0.87149750
-4.39719860,5.82456617,0.01254438,2.13310998,1.70697471,0.00000000,4.22495505,0.86347320
-4.39119560,5.76849542,0.01195222,2.12640846,1.67301346,0.00000000,4.20534879,0.85352806
-4.38519260,5.69940841,0.01132603,2.11587441,1.63455880,0.00000000,4.17705273,0.84188645
-4.37918959,5.61940957,0.01067587,2.10200066,1.59259408,0.00000000,4.14136617,0.82879699
-4.37318659,5.53064758,0.01001155,2.08529258,1.54811237,0.00000000,4.09958075,0.81452235
-4.36718359,5.43525206,0.00934238,2.06624928,1.50209268,0.00000000,4.05293456,0.79933060
-4.36118059,5.33528238,0.00867699,2.04534976,1.45547956,0.00000000,4.00257626,0.78348850
-4.35517759,5.23269026,0.00802316,2.02304423,1.40916662,0.00000000,3.94954048,0.76725661
-4.34917459,5.12929641,0.00738776,1.99975072,1.36398439,0.00000000,3.89473501,0.75088647
-4.34317159,5.02678080,0.00677663,1.97585655,1.32069252,0.00000000,3.83893947,0.73461952
-4.33716858,4.92668514,0.00619461,1.95172387,1.27997594,0.00000000,3.78281419,0.71868762
-4.33116558,4.83042520,0.00564555,1.92769841,1.24244470,0.00000000,3.72691782,0.70331464
-4.32516258,4.73931030,0.00513234,1.90412004,1.20863658,0.00000000,3.67173103,0.68871891
-4.31915958,4.65456662,0.00465704,1.88133392,1.17902183,0.00000000,3.61768393,0.67511577
-4.31315658,4.57736111,0.00422096,1.85970085,1.15400906,0.00000000,3.56518412,0.66272006
-4.30715358,4.50882268,0.00382475,1.83960553,1.13395154,0.00000000,3.51464287,0.65174775
