energy_ev,total_up,Ga_p_up,Ga_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.87393697,0.00000897,0.00000025,0.00000000,0.00000565,0.00000273,0.00000006,0.00000158
-5.86793397,0.00000593,0.00000017,0.00000000,0.00000373,0.00000181,0.00000004,0.00000104
-5.86193097,0.00000390,0.00000011,0.00000000,0.00000245,0.00000119,0.00000002,0.00000069
-5.85592796,0.00000255,0.00000008,0.00000000,0.00000160,0.00000078,0.00000002,0.00000045
-5.84992496,0.00000166,0.00000005,0.00000000,0.00000104,0.00000052,0.00000001,0.00000029
-5.84392196,0.00000110,0.00000004,0.00000000,0.00000067,0.00000036,0.00000001,0.00000019
-5.83791896,0.00000074,0.00000004,0.00000000,0.00000044,0.00000026,0.00000000,0.00000012
-5.83191596,0.00000054,0.00000005,0.00000000,0.00000030,0.00000022,0.00000000,0.00000008
-5.82591296,0.00000046,0.00000006,0.00000000,0.00000022,0.00000023,0.00000000,0.00000005
-5.81990995,0.00000046,0.00000009,0.00000000,0.00000019,0.00000028,0.00000000,0.00000003
-5.81390695,0.00000056,0.00000013,0.00000000,0.00000019,0.00000038,0.00000000,0.00000002
-5.80790395,0.00000077,0.00000020,0.00000000,0.00000024,0.00000056,0.00000000,0.00000002
-5.80190095,0.00000112,0.00000030,0.00000000,0.00000033,0.00000084,0.00000000,0.00000002
-5.79589795,0.00000167,0.00000046,0.00000000,0.00000048,0.00000127,0.00000000,0.00000002
-5.78989495,0.00000250,0.00000069,0.00000000,0.00000071,0.00000191,0.00000000,0.00000003
-5.78389195,0.00000374,0.00000103,0.00000000,0.00000106,0.00000286,0.00000000,0.00000004
-5.77788894,0.00000555,0.00000153,0.00000000,0.00000158,0.00000425,0.00000000,0.00000006
-5.77188594,0.00000820,0.00000227,0.00000000,0.00000232,0.00000628,0.00000000,0.00000008
-5.76588294,0.00001203,0.00000332,0.00000000,0.00000341,0.00000922,0.00000000,0.00000012
-5.75987994,0.00001752,0.00000484,0.00000000,0.00000496,0.00001343,0.00000000,0.00000018
-5.75387694,0.00002534,0.00000699,0.00000000,0.00000717,0.00001942,0.00000000,0.00000026
-5.74787394,0.00003639,0.00001004,0.00000000,0.00001030,0.00002789,0.00000001,0.00000037
-5.74187094,0.00005191,0.00001431,0.00000000,0.00001469,0.00003978,0.00000001,0.00000053
-5.73586793,0.00007353,0.00002026,0.00000000,0.00002080,0.00005634,0.00000001,0.00000075
-5.72986493,0.00010343,0.00002848,0.00000000,0.00002926,0.00007924,0.00000002,0.00000105
-5.72386193,0.00014449,0.00003974,0.00000000,0.00004086,0.00011068,0.00000003,0.00000147
-5.71785893,0.00020046,0.00005509,0.00000000,0.00005666,0.00015354,0.00000004,0.00000205
-5.71185593,0.00027619,0.00007582,0.00000000,0.00007804,0.00021152,0.00000005,0.00000282
-5.70585293,0.00037794,0.00010364,0.00000000,0.00010675,0.00028939,0.00000007,0.00000387
-5.69984992,0.00051365,0.00014069,0.00000000,0.00014501,0.00039325,0.00000010,0.00000526
-5.69384692,0.00069336,0.00018966,0.00000000,0.00019566,0.00053075,0.00000013,0.00000711
-5.68784392,0.00092964,0.00025394,0.00000000,0.00026220,0.00071148,0.00000018,0.00000955
-5.68184092,0.00123807,0.00033768,0.00000000,0.00034900,0.00094735,0.00000024,0.00001274
-5.67583792,0.00163785,0.00044599,0.00000000,0.00046143,0.00125299,0.00000032,0.00001688
-5.66983492,0.00215237,0.00058506,0.00000000,0.00060599,0.00164622,0.00000042,0.00002222
-5.66383192,0.00280989,0.00076233,0.00000000,0.00079057,0.00214859,0.00000056,0.00002907
-5.65782891,0.00364430,0.00098667,0.00000000,0.00102458,0.00278588,0.00000073,0.00003778
-5.65182591,0.00469581,0.00126855,0.00000000,0.00131916,0.00358868,0.00000096,0.00004879
-5.64582291,0.00601177,0.00162019,0.00000000,0.00168740,0.00459296,0.00000125,0.00006261
-5.63981991,0.00764738,0.00205573,0.00000000,0.00214452,0.00584063,0.00000161,0.00007984
-5.63381691,0.00966641,0.00259137,0.00000000,0.00270805,0.00738006,0.00000207,0.00010119
-5.62781391,0.01214188,0.00324546,0.00000000,0.00339799,0.00926653,0.00000264,0.00012747
-5.62181091,0.01515658,0.00403860,0.00000000,0.00423694,0.01156268,0.00000336,0.00015960
-5.61580790,0.01880347,0.00499364,0.00000000,0.00525017,0.01433872,0.00000424,0.00019865
-5.60980490,0.02318594,0.00613562,0.00000000,0.00646564,0.01767261,0.00000534,0.00024578
-5.60380190,0.02841775,0.00749173,0.00000000,0.00791399,0.02164999,0.00000667,0.00030233
-5.59779890,0.03462279,0.00909107,0.00000000,0.00962839,0.02636395,0.00000830,0.00036974
-5.59179590,0.04193448,0.01096438,0.00000000,0.01164434,0.03191450,0.00001027,0.00044961
-5.58579290,0.05049479,0.01314372,0.00000000,0.01399937,0.03840786,0.00001264,0.00054364
-5.57978989,0.06045291,0.01566196,0.00000000,0.01673262,0.04595532,0.00001547,0.00065368
-5.57378689,0.07196344,0.01855227,0.00000000,0.01988431,0.05467188,0.00001885,0.00078166
-5.56778389,0.08518414,0.02184744,0.00000000,0.02349508,0.06467452,0.00002284,0.00092960
-5.56178089,0.10027312,0.02557914,0.00000000,0.02760524,0.07608004,0.00002752,0.00109955
-5.55577789,0.11738565,0.02977707,0.00000000,0.03225382,0.08900262,0.00003300,0.00129361
-5.54977489,0.13667030,0.03446809,0.00000000,0.03747761,0.10355095,0.00003936,0.00151383
-5.54377189,0.15826468,0.03967519,0.00000000,0.04330998,0.11982502,0.00004669,0.00176217
-5.53776888,0.18229066,0.04541653,0.00000000,0.04977966,0.13791256,0.00005509,0.00204048
-5.53176588,0.20884914,0.05170430,0.00000000,0.05690937,0.15788520,0.00006464,0.00235037
-5.52576288,0.23801453,0.05854370,0.00000000,0.06471449,0.17979436,0.00007544,0.00269320
-5.51975988,0.26982882,0.06593190,0.00000000,0.07320152,0.20366695,0.00008756,0.00306993
-5.51375688,0.30429572,0.07385695,0.00000000,0.08236674,0.22950110,0.00010106,0.00348112
-5.50775388,0.34137464,0.08229693,0.00000000,0.09219469,0.25726181,0.00011598,0.00392677
-5.50175088,0.38097506,0.09121903,0.00000000,0.10265692,0.28687688,0.00013234,0.00440625
-5.49574787,0.42295132,0.10057893,0.00000000,0.11371076,0.31823322,0.00015013,0.00491825
-5.48974487,0.46709817,0.11032027,0.00000000,0.12529837,0.35117371,0.00016932,0.00546069
-5.48374187,0.51314739,0.12037442,0.00000000,0.13734606,0.38549485,0.00018983,0.00603066
-5.47773887,0.56076577,0.13066048,0.00000000,0.14976390,0.42094545,0.00021156,0.00662435
-5.47173587,0.60955478,0.14108562,0.00000000,0.16244590,0.45722655,0.00023435,0.00723710
-5.46573287,0.65905223,0.15154587,0.00000000,0.17527053,0.49399275,0.00025800,0.00786334
-5.45972986,0.70873609,0.16192714,0.00000000,0.18810191,0.53085526,0.00028229,0.00849666
-5.45372686,0.75803080,0.17210685,0.00000000,0.20079153,0.56738663,0.00030694,0.00912990
-5.44772386,0.80631607,0.18195585,0.00000000,0.21318068,0.60312734,0.00033165,0.00975522
-5.44172086,0.85293822,0.19134086,0.00000000,0.22510340,0.63759430,0.00035608,0.01036430
-5.43571786,0.89722391,0.20012722,0.00000000,0.23639008,0.67029100,0.00037986,0.01094846
-5.42971486,0.93849601,0.20818209,0.00000000,0.24687159,0.70071927,0.00040262,0.01149895
-5.42371186,0.97609128,0.21537779,0.00000000,0.25638384,0.72839234,0.00042399,0.01200712
-5.41770885,1.00937921,0.22159544,0.00000000,0.26477256,0.75284873,0.00044359,0.01246476
-5.41170585,1.03778155,0.22672856,0.00000000,0.27189835,0.77366663,0.00046107,0.01286429
-5.40570285,1.06079169,0.23068665,0.00000000,0.27764154,0.79047811,0.00047611,0.01319911
-5.39969985,1.07799308,0.23339854,0.00000000,0.28190694,0.80298275,0.00048843,0.01346385
-5.39369685,1.08907601,0.23481533,0.00000000,0.28462803,0.81095988,0.00049780,0.01365456
-5.38769385,1.09385189,0.23491292,0.00000000,0.28577053,0.81427906,0.00050406,0.01376903
-5.38169085,1.09226434,0.23369384,0.00000000,0.28533520,0.81290820,0.00050714,0.01380685
-5.37568784,1.08439646,0.23118836,0.00000000,0.28335956,0.80691886,0.00050702,0.01376962
-5.36968484,1.07047401,0.22745481,0.00000000,0.27991856,0.79648850,0.00050379,0.01366096
-5.36368184,1.05086402,0.22257904,0.00000000,0.27512406,0.78189941,0.00049762,0.01348655
-5.35767884,1.02606903,0.21667305,0.00000000,0.26912312,0.76353434,0.00048880,0.01325403
-5.35167584,0.99671692,0.20987272,0.00000000,0.26209513,0.74186898,0.00047767,0.01297293
-5.34567284,0.96354695,0.20233495,0.00000000,0.25424788,0.71746151,0.00046470,0.01265445
-5.33966983,0.92739228,0.19423400,0.00000000,0.24581264,0.69093970,0.00045044,0.01231125
-5.33366683,0.88916008,0.18575747,0.00000000,0.23703861,0.66298612,0.00043552,0.01195717
-5.32766383,0.84980974,0.17710186,0.00000000,0.22818673,0.63432197,0.00042065,0.01160697
-5.32166083,0.81033027,0.16846805,0.00000000,0.21952327,0.60569038,0.00040664,0.01127597
-5.31565783,0.77171789,0.16005674,0.00000000,0.21131340,0.57783981,0.00039435,0.01097972
-5.30965483,0.73495454,0.15206412,0.00000000,0.20381497,0.55150818,0.00038474,0.01073375
-5.30365183,0.70098831,0.14467790,0.00000000,0.19727276,0.52740845,0.00037882,0.01055321
-5.29764882,0.67071648,0.13807379,0.00000000,0.19191347,0.50621614,0.00037767,0.01045262
-5.29164582,0.64497157,0.13241263,0.00000000,0.18794159,0.48855925,0.00038244,0.01044565
-5.28564282,0.62451103,0.12783809,0.00000000,0.18553623,0.47501076,0.00039433,0.01054490
-5.27963982,0.61001046,0.12447518,0.00000000,0.18484922,0.46608397,0.00041460,0.01076176
-5.27363682,0.60206057,0.12242938,0.00000000,0.18600420,0.46223060,0.00044455,0.01110633
-5.26763382,0.60116744,0.12178641,0.00000000,0.18909703,0.46384140,0.00048552,0.01158731
-5.26163082,0.60775576,0.12261265,0.00000000,0.19419711,0.47124909,0.00053889,0.01221199
-5.25562781,0.62217448,0.12495598,0.00000000,0.20134980,0.48473300,0.00060602,0.01298628
-5.24962481,0.64470407,0.12884701,0.00000000,0.21057947,0.50452504,0.00068826,0.01391467
-5.24362181,0.67556460,0.13430055,0.00000000,0.22189316,0.53081614,0.00078693,0.01500030
-5.23761881,0.71492385,0.14131712,0.00000000,0.23528454,0.56376268,0.00090325,0.01624500
-5.23161581,0.76290451,0.14988446,0.00000000,0.25073779,0.60349208,0.00103834,0.01764929
-5.22561281,0.81958968,0.15997885,0.00000000,0.26823127,0.65010693,0.00119316,0.01921238
-5.21960980,0.88502600,0.17156611,0.00000000,0.28774061,0.70368711,0.00136845,0.02093219
-5.21360680,0.95922379,0.18460227,0.00000000,0.30924095,0.76428938,0.00156471,0.02280528
-5.20760380,1.04215387,0.19903378,0.00000000,0.33270819,0.83194413,0.00178212,0.02482678
-5.20160080,1.13374091,0.21479728,0.00000000,0.35811900,0.90664919,0.00202053,0.02699029
-5.19559780,1.23385342,0.23181894,0.00000000,0.38544963,0.98836070,0.00227939,0.02928779
-5.18959480,1.34229080,0.25001344,0.00000000,0.41467340,1.07698151,0.00255769,0.03170948
-5.18359180,1.45876809,0.26928265,0.00000000,0.44575703,1.17234741,0.00285400,0.03424368
-5.17758879,1.58289932,0.28951416,0.00000000,0.47865599,1.27421222,0.00316640,0.03687674
-5.17158579,1.71418063,0.31057987,0.00000000,0.51330914,1.38223240,0.00349247,0.03959293
-5.16558279,1.85197452,0.33233465,0.00000000,0.54963303,1.49595262,0.00382935,0.04237447
-5.15957979,1.99549647,0.35461549,0.00000000,0.58751624,1.61479313,0.00417374,0.04520154
-5.15357679,2.14380555,0.37724104,0.00000000,0.62681420,1.73804049,0.00452193,0.04805242
-5.14757379,2.29580019,0.40001198,0.00000000,0.66734510,1.86484258,0.00486989,0.05090372
-5.14157079,2.45022045,0.42271207,0.00000000,0.70888699,1.99420904,0.00521334,0.05373067
-5.13556778,2.60565744,0.44511024,0.00000000,0.75117688,2.12501794,0.00554783,0.05650748
-5.12956478,2.76057071,0.46696351,0.00000000,0.79391171,2.25602920,0.00586886,0.05920789
-5.12356178,2.91331359,0.48802093,0.00000000,0.83675167,2.38590491,0.00617198,0.06180562
-5.11755878,3.06216607,0.50802833,0.00000000,0.87932579,2.51323629,0.00645292,0.06427503
-5.11155578,3.20537463,0.52673375,0.00000000,0.92123962,2.63657681,0.00670770,0.06659167
-5.10555278,3.34119756,0.54389350,0.00000000,0.96208498,2.75448015,0.00693274,0.06873294
-5.09954977,3.46795413,0.55927840,0.00000000,1.00145113,2.86554192,0.00712500,0.07067857
-5.09354677,3.58407568,0.57268012,0.00000000,1.03893711,2.96844314,0.00728203,0.07241123
-5.08754377,3.68815628,0.58391726,0.00000000,1.07416451,3.06199379,0.00740211,0.07391684
-5.08154077,3.77900071,0.59284089,0.00000000,1.10679010,3.14517428,0.00748427,0.07518495
-5.07553777,3.85566738,0.59933925,0.00000000,1.13651769,3.21717291,0.00752837,0.07620886
-5.06953477,3.91750409,0.60334146,0.00000000,1.16310870,3.27741740,0.00753512,0.07698573
-5.06353177,3.96417485,0.60481999,0.00000000,1.18639067,3.32559889,0.00750604,0.07751643
-5.05752876,3.99567625,0.60379178,0.00000000,1.20626365,3.36168719,0.00744350,0.07780539
-5.05152576,4.01234248,0.60031797,0.00000000,1.22270384,3.38593623,0.00735064,0.07786022
-5.04552276,4.01483874,0.59450214,0.00000000,1.23576456,3.39887965,0.00723129,0.07769136
-5.03951976,4.00414304,0.58648739,0.00000000,1.24557454,3.40131633,0.00708993,0.07731162
-5.03351676,3.98151736,0.57645204,0.00000000,1.25233355,3.39428658,0.00693152,0.07673561
-5.02751376,3.94846920,0.56460452,0.00000000,1.25630587,3.37904010,0.00676143,0.07597935
-5.02151076,3.90670536,0.55117732,0.00000000,1.25781183,3.35699688,0.00658528,0.07505968
-5.01550775,3.85807976,0.53642061,0.00000000,1.25721792,3.32970298,0.00640879,0.07399390
-5.00950475,3.80453755,0.52059546,0.00000000,1.25492604,3.29878276,0.00623767,0.07279936
-5.00350175,3.74805772,0.50396721,0.00000000,1.25136228,3.26588971,0.00607744,0.07149315
-4.99749875,3.69059635,0.48679900,0.00000000,1.24696577,3.23265764,0.00593330,0.07009189
-4.99149575,3.63403258,0.46934583,0.00000000,1.24217797,3.20065405,0.00580997,0.06861152
-4.98549275,3.58011905,0.45184929,0.00000000,1.23743273,3.17133727,0.00571163,0.06706722
-4.97948974,3.53043835,0.43453298,0.00000000,1.23314735,3.14601863,0.00564173,0.06547336
-4.97348674,3.48636661,0.41759890,0.00000000,1.22971487,3.12583075,0.00560295,0.06384346
-4.96748374,3.44904502,0.40122467,0.00000000,1.22749750,3.11170270,0.00559714,0.06219020
-4.96148074,3.41935984,0.38556169,0.00000000,1.22682131,3.10434236,0.00562523,0.06052540
-4.95547774,3.39793087,0.37073416,0.00000000,1.22797209,3.10422626,0.00568724,0.05886002
-4.94947474,3.38510839,0.35683898,0.00000000,1.23119221,3.11159661,0.00578230,0.05720417
-4.94347174,3.38097809,0.34394628,0.00000000,1.23667843,3.12646540,0.00590866,0.05556703
-4.93746873,3.38537337,0.33210071,0.00000000,1.24458058,3.14862484,0.00606377,0.05395685
-4.93146573,3.39789426,0.32132317,0.00000000,1.25500086,3.17766366,0.00624435,0.05238087
-4.92546273,3.41793209,0.31161311,0.00000000,1.26799385,3.21298837,0.00644652,0.05084532
-4.91945973,3.44469892,0.30295104,0.00000000,1.28356711,3.25384874,0.00666592,0.04935536
-4.91345673,3.47726067,0.29530136,0.00000000,1.30168235,3.29936653,0.00689785,0.04791514
-4.90745373,3.51457294,0.28861537,0.00000000,1.32225719,3.34856660,0.00713744,0.04652786
-4.90145073,3.55551838,0.28283428,0.00000000,1.34516760,3.40040945,0.00737979,0.04519592
-4.89544772,3.59894461,0.27789234,0.00000000,1.37025100,3.45382425,0.00762014,0.04392114
-4.88944472,3.64370161,0.27371975,0.00000000,1.39731002,3.50774152,0.00785403,0.04270502
-4.88344172,3.68867755,0.27024566,0.00000000,1.42611706,3.56112451,0.00807741,0.04154912
-4.87743872,3.73283227,0.26740087,0.00000000,1.45641953,3.61299854,0.00828681,0.04045549
-4.87143572,3.77522743,0.26512040,0.00000000,1.48794574,3.66247758,0.00847940,0.03942715
-4.86543272,3.81505271,0.26334588,0.00000000,1.52041140,3.70878737,0.00865308,0.03846857
-4.85942971,3.85164738,0.26202762,0.00000000,1.55352651,3.75128461,0.00880656,0.03758624
-4.85342671,3.88451685,0.26112659,0.00000000,1.58700254,3.78947166,0.00893932,0.03678910
-4.84742371,3.91334387,0.26061598,0.00000000,1.62055965,3.82300674,0.00905169,0.03608910
-4.84142071,3.93799419,0.26048265,0.00000000,1.65393362,3.85170908,0.00914477,0.03550147
-4.83541771,3.95851672,0.26072822,0.00000000,1.68688241,3.87555943,0.00922040,0.03504512
-4.82941471,3.97513838,0.26136994,0.00000000,1.71919189,3.89469561,0.00928107,0.03474273
-4.82341171,3.98825382,0.26244120,0.00000000,1.75068059,3.90940379,0.00932987,0.03462083
-4.81740870,3.99841053,0.26399176,0.00000000,1.78120327,3.92010548,0.00937038,0.03470964
-4.81140570,4.00628969,0.26608752,0.00000000,1.81065300,3.92734091,0.00940656,0.03504280
-4.80540270,4.01268359,0.26880991,0.00000000,1.83896187,3.93174935,0.00944264,0.03565686
-4.79939970,4.01846997,0.27225471,0.00000000,1.86609997,3.93404689,0.00948304,0.03659064
-4.79339670,4.02458424,0.27653035,0.00000000,1.89207299,3.93500252,0.00953221,0.03788441
-4.78739370,4.03199008,0.28175543,0.00000000,1.91691837,3.93541310,0.00959455,0.03957889
-4.78139070,4.04164937,0.28805573,0.00000000,1.94070023,3.93607801,0.00967431,0.04171407
-4.77538769,4.05449202,0.29556025,0.00000000,1.96350336,3.93777423,0.00977546,0.04432802
-4.76938469,4.07138652,0.30439669,0.00000000,1.98542664,3.94123255,0.00990163,0.04745545
-4.76338169,4.09311196,0.31468608,0.00000000,2.00657621,3.94711562,0.01005599,0.05112630
-4.75737869,4.12033219,0.32653690,0.00000000,2.02705869,3.95599833,0.01024117,0.05536432
-4.75137569,4.15357277,0.34003865,0.00000000,2.04697500,3.96835124,0.01045917,0.06018561
-4.74537269,4.19320144,0.35525513,0.00000000,2.06641491,3.98452731,0.01071130,0.06559729
-4.73936968,4.23941248,0.37221774,0.00000000,2.08545283,4.00475238,0.01099812,0.07159627
-4.73336668,4.29221564,0.39091906,0.00000000,2.10414472,4.02911949,0.01131935,0.07816825
-4.72736368,4.35142983,0.41130694,0.00000000,2.12252654,4.05758714,0.01167387,0.08528688
-4.72136068,4.41668190,0.43327965,0.00000000,2.14061403,4.08998137,0.01205966,0.09291334
-4.71535768,4.48741053,0.45668231,0.00000000,2.15840380,4.12600147,0.01247381,0.10099612
-4.70935468,4.56287527,0.48130496,0.00000000,2.17587542,4.16522886,0.01291254,0.10947128
-4.70335168,4.64217037,0.50688257,0.00000000,2.19299444,4.20713876,0.01337122,0.11826310
-4.69734867,4.72424310,0.53309716,0.00000000,2.20971567,4.25111397,0.01384443,0.12728506
-4.69134567,4.80791586,0.55958223,0.00000000,2.22598665,4.29646029,0.01432607,0.13644132
-4.68534267,4.89191160,0.58592939,0.00000000,2.24175076,4.34242273,0.01480944,0.14562851
-4.67933967,4.97488148,0.61169726,0.00000000,2.25694955,4.38820199,0.01528741,0.15473787
-4.67333667,5.05543403,0.63642219,0.00000000,2.27152422,4.43297056,0.01575252,0.16365763
-4.66733367,5.13216475,0.65963071,0.00000000,2.28541580,4.47588794,0.01619721,0.17227562
-4.66133067,5.20368535,0.68085298,0.00000000,2.29856409,4.51611448,0.01661395,0.18048186
-4.65532766,5.26865146,0.69963701,0.00000000,2.31090527,4.55282367,0.01699541,0.18817126
-4.64932466,5.32578838,0.71556277,0.00000000,2.32236842,4.58521260,0.01733471,0.19524608
-4.64332166,5.37391374,0.72825575,0.00000000,2.33287110,4.61251070,0.01762548,0.20161825
-4.63731866,5.41195702,0.73739933,0.00000000,2.34231443,4.63398677,0.01786212,0.20721132
-4.63131566,5.43897517,0.74274534,0.00000000,2.35057803,4.64895465,0.01803985,0.21196203
-4.62531266,5.45416454,0.74412232,0.00000000,2.35751539,4.65677782,0.01815486,0.21582144
-4.61930965,5.45686898,0.74144122,0.00000000,2.36295011,4.65687333,0.01820437,0.21875556
-4.61330665,5.44658441,0.73469806,0.00000000,2.36667346,4.64871547,0.01818668,0.22074547
-4.60730365,5.42296027,0.72397370,0.00000000,2.36844375,4.63183964,0.01810119,0.22178701
-4.60130065,5.38579830,0.70943054,0.00000000,2.36798777,4.60584666,0.01794838,0.22188997
-4.59529765,5.33504925,0.69130653,0.00000000,2.36500452,4.57040785,0.01772979,0.22107699
-4.58929465,5.27080805,0.66990657,0.00000000,2.35917131,4.52527092,0.01744791,0.21938209
-4.58329165,5.19330805,0.64559211,0.00000000,2.35015209,4.47026673,0.01710617,0.21684907
-4.57728864,5.10291472,0.61876899,0.00000000,2.33760787,4.40531674,0.01670876,0.21352977
-4.57128564,5.00011927,0.58987459,0.00000000,2.32120874,4.33044075,0.01626060,0.20948233
-4.56528264,4.88553230,0.55936446,0.00000000,2.30064712,4.24576467,0.01576720,0.20476954
-4.55927964,4.75987770,0.52769931,0.00000000,2.27565152,4.15152764,0.01523454,0.19945731
-4.55327664,4.62398666,0.49533270,0.00000000,2.24600029,4.04808811,0.01466898,0.19361340
-4.54727364,4.47879166,0.46269995,0.00000000,2.21153471,3.93592809,0.01407718,0.18730630
-4.54127064,4.32532022,0.43020873,0.00000000,2.17217060,3.81565525,0.01346599,0.18060445
-4.53526763,4.16468802,0.39823131,0.00000000,2.12790816,3.68800221,0.01284239,0.17357561
-4.52926463,3.99809111,0.36709897,0.00000000,2.07883920,3.55382282,0.01221340,0.16628653
-4.52326163,3.82679687,0.33709827,0.00000000,2.02515171,3.41408509,0.01158605,0.15880275
-4.51725863,3.65213342,0.30846936,0.00000000,1.96713127,3.26986079,0.01096731,0.15118849
-4.51125563,3.47547737,0.28140599,0.00000000,1.90515925,3.12231176,0.01036406,0.14350673
-4.50525263,3.29823966,0.25605704,0.00000000,1.83970783,2.97267318,0.00978301,0.13581920
-4.49924962,3.12184971,0.23252943,0.00000000,1.77133199,2.82223428,0.00923069,0.12818638
-4.49324662,2.94773782,0.21089183,0.00000000,1.70065868,2.67231683,0.00871337,0.12066748
-4.48724362,2.77731611,0.19117906,0.00000000,1.62837350,2.52425203,0.00823704,0.11332027
-4.48124062,2.61195840,0.17339689,0.00000000,1.55520543,2.37935654,0.00780728,0.10620080
-4.47523762,2.45297928,0.15752672,0.00000000,1.48190991,2.23890811,0.00742926,0.09936307
-4.46923462,2.30161295,0.14353028,0.00000000,1.40925097,2.10412151,0.00710757,0.09285849
-4.46323162,2.15899227,0.13135377,0.00000000,1.33798277,1.97612536,0.00684620,0.08673531
-4.45722861,2.02612858,0.12093158,0.00000000,1.26883123,1.85594047,0.00664839,0.08103802
-4.45122561,1.90389272,0.11218944,0.00000000,1.20247611,1.74446002,0.00651656,0.07580659
-4.44522261,1.79299802,0.10504684,0.00000000,1.13953424,1.64243222,0.00645216,0.07107584
-4.43921961,1.69398550,0.09941898,0.00000000,1.08054417,1.55044576,0.00645558,0.06687475
-4.43321661,1.60721204,0.09521807,0.00000000,1.02595287,1.46891835,0.00652608,0.06322589
-4.42721361,1.53284185,0.09235415,0.00000000,0.97610475,1.39808879,0.00666169,0.06014488
-4.42121061,1.47084182,0.09073568,0.00000000,0.93123348,1.33801273,0.00685916,0.05764006
-4.41520760,1.42098094,0.09026970,0.00000000,0.89145683,1.28856236,0.00711392,0.05571221
-4.40920460,1.38283430,0.09086201,0.00000000,0.85677481,1.24943025,0.00742010,0.05435445
-4.40320160,1.35579179,0.09241726,0.00000000,0.82707123,1.22013734,0.00777058,0.05355231
-4.39719860,1.33907148,0.09483912,0.00000000,0.80211884,1.20004509,0.00815705,0.05328392
-4.39119560,1.33173781,0.09803066,0.00000000,0.78158782,1.18837182,0.00857019,0.05352039
-4.38519260,1.33272418,0.10189482,0.00000000,0.76505759,1.18421274,0.00899980,0.05422629
-4.37918959,1.34085949,0.10633521,0.00000000,0.75203165,1.18656352,0.00943502,0.05536031
-4.37318659,1.35489820,0.11125714,0.00000000,0.74195486,1.19434676,0.00986462,0.05687594
-4.36718359,1.37355287,0.11656876,0.00000000,0.73423279,1.20644064,0.01027724,0.05872236
-4.36118059,1.39552835,0.12218244,0.00000000,0.72825236,1.22170903,0.01066175,0.06084532
-4.35517759,1.41955650,0.12801623,0.00000000,0.72340308,1.23903204,0.01100748,0.06318810
-4.34917459,1.44443021,0.13399532,0.00000000,0.71909813,1.25733603,0.01130460,0.06569253
-4.34317159,1.46903554,0.14005345,0.00000000,0.71479441,1.27562206,0.01154441,0.06830004
-4.33716858,1.49238077,0.14613415,0.00000000,0.71001080,1.29299172,0.01171956,0.07095263
-4.33116558,1.51362131,0.15219186,0.00000000,0.70434393,1.30866941,0.01182433,0.07359395
-4.32516258,1.53207944,0.15819269,0.00000000,0.69748089,1.32202031,0.01185478,0.07617031
-4.31915958,1.54725826,0.16411487,0.00000000,0.68920826,1.33256320,0.01180891,0.07863160
-4.31315658,1.55884931,0.16994895,0.00000000,0.67941735,1.33997796,0.01168665,0.08093224
-4.30715358,1.56673360,0.17569757,0.00000000,0.66810536,1.34410738,0.01148995,0.08303202
