energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-6.00000000,1.45997161,0.36713215,1.03405612,0.00576273,0.01303388,0.21142038,0.05737034,0.30419636,0.00000000
-5.99399700,1.42615153,0.36087788,1.00330582,0.00563226,0.01298298,0.21205746,0.05696455,0.30231782,0.00000000
-5.98799400,1.39433938,0.35400370,0.97511032,0.00548424,0.01294435,0.21218169,0.05647963,0.29997045,0.00000000
-5.98199100,1.36452758,0.34645935,0.94963868,0.00531889,0.01291011,0.21167508,0.05589032,0.29702022,0.00000000
-5.97598799,1.33673220,0.33822596,0.92703318,0.00513760,0.01287385,0.21044971,0.05517926,0.29336916,0.00000000
-5.96998499,1.31099725,0.32931601,0.90741096,0.00494282,0.01283087,0.20844893,0.05433704,0.28895717,0.00000000
-5.96398199,1.28739795,0.31977236,0.89086604,0.00473786,0.01277839,0.20564786,0.05336204,0.28376278,0.00000000
-5.95797899,1.26604264,0.30966635,0.87747161,0.00452682,0.01271566,0.20205299,0.05226014,0.27780275,0.00000000
-5.95197599,1.24707313,0.29909511,0.86728234,0.00431433,0.01264400,0.19770087,0.05104419,0.27113062,0.00000000
-5.94597299,1.23066357,0.28817808,0.86033676,0.00410545,0.01256677,0.19265596,0.04973331,0.26383412,0.00000000
-5.93996998,1.21701772,0.27705284,0.85665950,0.00390544,0.01248921,0.18700775,0.04835207,0.25603157,0.00000000
-5.93396698,1.20636461,0.26587056,0.85626330,0.00371965,0.01241825,0.18086715,0.04692949,0.24786742,0.00000000
-5.92796398,1.19895290,0.25479103,0.85915083,0.00355332,0.01236219,0.17436229,0.04549796,0.23950700,0.00000000
-5.92196098,1.19504385,0.24397756,0.86531599,0.00341145,0.01233031,0.16763396,0.04409206,0.23113079,0.00000000
-5.91595798,1.19490323,0.23359194,0.87474474,0.00329869,0.01233244,0.16083079,0.04274732,0.22292827,0.00000000
-5.90995498,1.19879219,0.22378954,0.88741526,0.00321920,0.01237849,0.15410431,0.04149907,0.21509170,0.00000000
-5.90395198,1.20695741,0.21471473,0.90329738,0.00317662,0.01247792,0.14760411,0.04038116,0.20780989,0.00000000
-5.89794897,1.21962066,0.20649684,0.92235111,0.00317391,0.01263929,0.14147327,0.03942493,0.20126234,0.00000000
-5.89194597,1.23696794,0.19924661,0.94452425,0.00321337,0.01286972,0.13584412,0.03865813,0.19561372,0.00000000
-5.88594297,1.25913853,0.19305336,0.96974901,0.00329658,0.01317452,0.13083455,0.03810405,0.19100900,0.00000000
-5.87993997,1.28621408,0.18798285,0.99793786,0.00342437,0.01355674,0.12654485,0.03778079,0.18756933,0.00000000
-5.87393697,1.31820818,0.18407591,1.02897840,0.00359679,0.01401695,0.12305537,0.03770069,0.18538869,0.00000000
-5.86793397,1.35505666,0.18134780,1.06272789,0.00381318,0.01455301,0.12042468,0.03786994,0.18453143,0.00000000
-5.86193097,1.39660898,0.17978837,1.09900733,0.00407211,0.01515998,0.11868864,0.03828841,0.18503080,0.00000000
-5.85592796,1.44262127,0.17936291,1.13759571,0.00437146,0.01583016,0.11786010,0.03894966,0.18688829,0.00000000
-5.84992496,1.49275121,0.18001370,1.17822474,0.00470846,0.01655324,0.11792927,0.03984110,0.19007398,0.00000000
-5.84392196,1.54655543,0.18166215,1.22057455,0.00507971,0.01731656,0.11886478,0.04094446,0.19452770,0.00000000
-5.83791896,1.60348959,0.18421155,1.26427081,0.00548127,0.01810545,0.12061524,0.04223625,0.20016101,0.00000000
-5.83191596,1.66291169,0.18755030,1.30888369,0.00590874,0.01890372,0.12311135,0.04368850,0.20685991,0.00000000
-5.82591296,1.72408877,0.19155549,1.35392910,0.00635731,0.01969416,0.12626838,0.04526960,0.21448821,0.00000000
-5.81990995,1.78620711,0.19609689,1.39887243,0.00682194,0.02045916,0.12998898,0.04694520,0.22289149,0.00000000
-5.81390695,1.84838614,0.20104114,1.44313502,0.00729738,0.02118131,0.13416621,0.04867925,0.23190143,0.00000000
-5.80790395,1.90969572,0.20625613,1.48610343,0.00777840,0.02184401,0.13868677,0.05043501,0.24134067,0.00000000
-5.80190095,1.96917665,0.21161544,1.52714137,0.00825986,0.02243210,0.14343424,0.05217619,0.25102780,0.00000000
-5.79589795,2.02586401,0.21700283,1.56560406,0.00873691,0.02293237,0.14829239,0.05386798,0.26078261,0.00000000
-5.78989495,2.07881259,0.22231664,1.60085466,0.00920515,0.02333408,0.15314837,0.05547810,0.27043142,0.00000000
-5.78389195,2.12712390,0.22747403,1.63228223,0.00966084,0.02362934,0.15789583,0.05697775,0.27981231,0.00000000
-5.77788894,2.16997379,0.23241503,1.65932062,0.01010106,0.02381339,0.16243782,0.05834259,0.28878037,0.00000000
-5.77188594,2.20663987,0.23710628,1.68146761,0.01052395,0.02388476,0.16668946,0.05955345,0.29721259,0.00000000
-5.76588294,2.23652770,0.24154438,1.69830344,0.01092892,0.02384536,0.17058040,0.06059708,0.30501248,0.00000000
-5.75987994,2.25919489,0.24575879,1.70950813,0.01131680,0.02370034,0.17405690,0.06146665,0.31211425,0.00000000
-5.75387694,2.27437205,0.24981415,1.71487673,0.01169011,0.02345797,0.17708353,0.06216220,0.31848637,0.00000000
-5.74787394,2.28197979,0.25381194,1.71433178,0.01205319,0.02312928,0.17964456,0.06269089,0.32413450,0.00000000
-5.74187094,2.28214089,0.25789134,1.70793252,0.01241233,0.02272770,0.18174481,0.06306704,0.32910355,0.00000000
-5.73586793,2.27518695,0.26222918,1.69588013,0.01277591,0.02226859,0.18341002,0.06331211,0.33347881,0.00000000
-5.72986493,2.26165911,0.26703887,1.67851871,0.01315441,0.02176876,0.18468677,0.06345439,0.33738596,0.00000000
-5.72386193,2.24230213,0.27256810,1.65633182,0.01356043,0.02124586,0.18564178,0.06352858,0.34098993,0.00000000
-5.71785893,2.21805192,0.27909528,1.62993427,0.01400854,0.02071789,0.18636059,0.06357514,0.34449244,0.00000000
-5.71185593,2.19001639,0.28692454,1.60005945,0.01451515,0.02020263,0.18694570,0.06363949,0.34812813,0.00000000
-5.70585293,2.15944972,0.29637923,1.56754224,0.01509814,0.01971715,0.18751407,0.06377095,0.35215930,0.00000000
-5.69984992,2.12772056,0.30779391,1.53329794,0.01577653,0.01927732,0.18819400,0.06402161,0.35686919,0.00000000
-5.69384692,2.09627481,0.32150480,1.49829769,0.01656995,0.01889743,0.18912146,0.06444491,0.36255388,0.00000000
-5.68784392,2.06659370,0.33783878,1.46354106,0.01749800,0.01858982,0.19043589,0.06509414,0.36951295,0.00000000
-5.68184092,2.04014835,0.35710116,1.43002662,0.01857957,0.01836464,0.19227558,0.06602078,0.37803902,0.00000000
-5.67583792,2.01835205,0.37956244,1.39872124,0.01983205,0.01822965,0.19477271,0.06727272,0.38840642,0.00000000
-5.66983492,2.00251161,0.40544445,1.37052922,0.02127045,0.01819007,0.19804817,0.06889247,0.40085941,0.00000000
-5.66383192,1.99377951,0.43490627,1.34626218,0.02290653,0.01824853,0.20220639,0.07091530,0.41560015,0.00000000
-5.65782891,1.99310837,0.46803057,1.32661075,0.02474795,0.01840510,0.20733027,0.07336750,0.43277706,0.00000000
-5.65182591,2.00120960,0.50481091,1.31211922,0.02679739,0.01865728,0.21347646,0.07626467,0.45247393,0.00000000
-5.64582291,2.01851785,0.54514063,1.30316389,0.02905184,0.01900020,0.22067113,0.07961030,0.47470034,0.00000000
-5.63981991,2.04516297,0.58880415,1.29993635,0.03150196,0.01942666,0.22890662,0.08339450,0.49938385,0.00000000
-5.63381691,2.08095085,0.63547121,1.30243221,0.03413167,0.01992740,0.23813882,0.08759317,0.52636457,0.00000000
-5.62781391,2.12535451,0.68469466,1.31044603,0.03691789,0.02049125,0.24828583,0.09216752,0.55539245,0.00000000
-5.62181091,2.17751617,0.73591238,1.32357293,0.03983057,0.02110540,0.25922781,0.09706402,0.58612760,0.00000000
-5.61580790,2.23626105,0.78845359,1.34121698,0.04283303,0.02175566,0.27080814,0.10221496,0.61814412,0.00000000
-5.60980490,2.30012283,0.84154976,1.36260638,0.04588245,0.02242671,0.28283609,0.10753939,0.65093720,0.00000000
-5.60380190,2.36738047,0.89435006,1.38681513,0.04893082,0.02310247,0.29509077,0.11294479,0.68393383,0.00000000
-5.59779890,2.43610548,0.94594106,1.41279058,0.05192603,0.02376633,0.30732647,0.11832902,0.71650666,0.00000000
-5.59179590,2.50421832,0.99537028,1.43938599,0.05481323,0.02440155,0.31927924,0.12358299,0.74799067,0.00000000
-5.58579290,2.56955198,1.04167263,1.46539712,0.05753646,0.02499160,0.33067432,0.12859353,0.77770230,0.00000000
-5.57978989,2.62992060,1.08389906,1.48960141,0.06004029,0.02552051,0.34123452,0.13324667,0.80496012,0.00000000
-5.57378689,2.68319068,1.12114613,1.51079842,0.06227167,0.02597320,0.35068883,0.13743109,0.82910649,0.00000000
-5.56778389,2.72735181,1.15258542,1.52784999,0.06418169,0.02633590,0.35878133,0.14104161,0.84952914,0.00000000
-5.56178089,2.76058456,1.17749146,1.53971848,0.06572730,0.02659646,0.36527976,0.14398265,0.86568196,0.00000000
-5.55577789,2.78132239,1.19526693,1.54550174,0.06687291,0.02674466,0.36998352,0.14617138,0.87710395,0.00000000
-5.54977489,2.78830529,1.20546416,1.54446323,0.06759171,0.02677255,0.37273079,0.14754063,0.88343563,0.00000000
-5.54377189,2.78062286,1.20780174,1.53605637,0.06786680,0.02667470,0.37340435,0.14804122,0.88443208,0.00000000
-5.53776888,2.75774523,1.20217561,1.51994194,0.06769191,0.02644840,0.37193606,0.14764372,0.87997220,0.00000000
-5.53176588,2.71954045,1.18866421,1.49599814,0.06707178,0.02609381,0.36830954,0.14633966,0.87006360,0.00000000
-5.52576288,2.66627806,1.16752729,1.46432289,0.06602228,0.02561413,0.36256128,0.14414185,0.85484308,0.00000000
-5.51975988,2.59861883,1.13919880,1.42522855,0.06456999,0.02501558,0.35477980,0.14108416,0.83457273,0.00000000
-5.51375688,2.51759136,1.10427394,1.37922938,0.06275156,0.02430743,0.34510326,0.13722051,0.80963177,0.00000000
-5.50775388,2.42455706,1.06349133,1.32702258,0.06061275,0.02350195,0.33371537,0.13262326,0.78050470,0.00000000
-5.50175088,2.32116516,1.01771112,1.26946385,0.05820717,0.02261429,0.32084003,0.12738104,0.74776632,0.00000000
-5.49574787,2.20930008,0.96788997,1.20753862,0.05559481,0.02166239,0.30673480,0.12159615,0.71206433,0.00000000
-5.48974487,2.09102361,0.91505444,1.14233047,0.05284054,0.02066683,0.29168362,0.11538164,0.67410029,0.00000000
-5.48374187,1.96851444,0.86027359,1.07498788,0.05001243,0.01965070,0.27598895,0.10885825,0.63460989,0.00000000
-5.47773887,1.84400770,0.80463227,1.00669096,0.04718011,0.01863947,0.25996392,0.10215123,0.59434332,0.00000000
-5.47173587,1.71973668,0.74920601,0.93861917,0.04441322,0.01766093,0.24392447,0.09538735,0.55404644,0.00000000
-5.46573287,1.59787909,0.69503851,0.87192145,0.04177991,0.01674514,0.22818206,0.08869208,0.51444358,0.00000000
-5.45972986,1.48050926,0.64312235,0.80768938,0.03934552,0.01592443,0.21303698,0.08218705,0.47622237,0.00000000
-5.45372686,1.36955772,0.59438341,0.74693434,0.03717139,0.01523350,0.19877257,0.07598793,0.44002114,0.00000000
-5.44772386,1.26677895,0.54966931,0.69056895,0.03531391,0.01470949,0.18565042,0.07020274,0.40641894,0.00000000
-5.44172086,1.17372738,0.50974173,0.63939301,0.03382372,0.01439216,0.17390662,0.06493056,0.37592851,0.00000000
-5.43571786,1.09174175,0.47527248,0.59408390,0.03274505,0.01432405,0.16374910,0.06026071,0.34899190,0.00000000
-5.42971486,1.02193705,0.44684281,0.55519130,0.03211525,0.01455064,0.15535596,0.05627237,0.32597863,0.00000000
-5.42371186,0.96520332,0.42494549,0.52313558,0.03196450,0.01512048,0.14887475,0.05303444,0.30718611,0.00000000
-5.41770885,0.92221014,0.40998886,0.49820964,0.03231552,0.01608516,0.14442250,0.05060580,0.29284184,0.00000000
-5.41170585,0.89341553,0.40230212,0.48058332,0.03318349,0.01749929,0.14208640,0.04903570,0.28310704,0.00000000
-5.40570285,0.87907800,0.40214127,0.47030989,0.03457593,0.01942011,0.14192500,0.04836426,0.27808114,0.00000000
-5.39969985,0.87927048,0.40969467,0.46733405,0.03649271,0.02190706,0.14396959,0.04862307,0.27780683,0.00000000
-5.39369685,0.89389485,0.42508787,0.47150066,0.03892604,0.02502092,0.14822581,0.04983570,0.28227509,0.00000000
-5.38769385,0.92269620,0.44838700,0.48256405,0.04186054,0.02882278,0.15467519,0.05201807,0.29142994,0.00000000
-5.38169085,0.96527592,0.47960031,0.50019706,0.04527336,0.03337254,0.16327651,0.05517875,0.30517260,0.00000000
-5.37568784,1.02110304,0.51867778,0.52399998,0.04913423,0.03872717,0.17396701,0.05931899,0.32336489,0.00000000
-5.36968484,1.08952351,0.56550845,0.55350887,0.05340578,0.04493863,0.18666321,0.06443257,0.34583160,0.00000000
-5.36368184,1.16976730,0.61991585,0.58820322,0.05804371,0.05205143,0.20126142,0.07050545,0.37236203,0.00000000
-5.35767884,1.26095349,0.68165160,0.62751309,0.06299725,0.06010003,0.21763800,0.07751521,0.40271056,0.00000000
-5.35167584,1.36209366,0.75038767,0.67082565,0.06820959,0.06910603,0.23564928,0.08543034,0.43659644,0.00000000
-5.34567284,1.47209405,0.82570790,0.71749119,0.07361853,0.07907529,0.25513131,0.09420947,0.47370302,0.00000000
-5.33966983,1.58975723,0.90709944,0.76682901,0.07915721,0.08999520,0.27589963,0.10380050,0.51367674,0.00000000
-5.33366683,1.71378392,0.99394484,0.81813304,0.08475500,0.10183210,0.29774897,0.11413983,0.55612594,0.00000000
-5.32766383,1.84277583,1.08551569,0.87067767,0.09033850,0.11452905,0.32045327,0.12515164,0.60062015,0.00000000
-5.32166083,1.97524020,1.18096859,0.92372372,0.09583272,0.12800420,0.34376602,0.13674743,0.64668990,0.00000000
-5.31565783,2.10959688,1.27934427,0.97652496,0.10116226,0.14214980,0.36742118,0.14882575,0.69382751,0.00000000
-5.30965483,2.24418854,1.37957047,1.02833503,0.10625266,0.15683200,0.39113466,0.16127235,0.74148917,0.00000000
-5.30365183,2.37729443,1.48046927,1.07841505,0.11103176,0.17189162,0.41460671,0.17396061,0.78909841,0.00000000
-5.29764882,2.50714822,1.58076918,1.12604186,0.11543101,0.18714592,0.43752508,0.18675253,0.83605131,0.00000000
-5.29164582,2.63195978,1.67912209,1.17051688,0.11938683,0.20239138,0.45956913,0.19950005,0.88172341,0.00000000
-5.28564282,2.74994096,1.77412516,1.21117546,0.12284185,0.21740751,0.48041476,0.21204698,0.92547835,0.00000000
-5.27963982,2.85933481,1.86434709,1.24739667,0.12574601,0.23196166,0.49974026,0.22423122,0.96667818,0.00000000
-5.27363682,2.95844782,1.94835827,1.27861321,0.12805758,0.24581457,0.51723269,0.23588751,1.00469507,0.00000000
-5.26763382,3.04568408,2.02476396,1.30432129,0.12974394,0.25872666,0.53259494,0.24685050,1.03892411,0.00000000
-5.26163082,3.11958045,2.09223921,1.32409014,0.13078215,0.27046473,0.54555288,0.25695808,1.06879685,0.00000000
-5.25562781,3.17884134,2.14956440,1.33757074,0.13115934,0.28080876,0.55586267,0.26605493,1.09379511,0.00000000
-5.24962481,3.22237192,2.19565993,1.34450361,0.13087281,0.28955872,0.56331762,0.27399606,1.11346441,0.00000000
-5.24362181,3.24930817,2.22961849,1.34472510,0.12992998,0.29654094,0.56775452,0.28065041,1.12742659,0.00000000
-5.23761881,3.25904256,2.25073367,1.33817207,0.12834798,0.30161372,0.56905906,0.28590416,1.13539104,0.00000000
-5.23161581,3.25124403,2.25852338,1.32488445,0.12615316,0.30467215,0.56716999,0.28966382,1.13716395,0.00000000
-5.22561281,3.22587119,2.25274704,1.30500570,0.12338035,0.30565162,0.56208191,0.29185882,1.13265522,0.00000000
-5.21960980,3.18317803,2.23341566,1.27878076,0.12007193,0.30453010,0.55384644,0.29244367,1.12188252,0.00000000
-5.21360680,3.12371149,2.20079420,1.24655169,0.11627680,0.30132890,0.54257168,0.29139940,1.10497245,0.00000000
-5.20760380,3.04830088,2.15539596,1.20875083,0.11204931,0.29611200,0.52841990,0.28873432,1.08215845,0.00000000
-5.20160080,2.95803924,2.09796922,1.16589176,0.10744797,0.28898389,0.51160364,0.28448414,1.05377564,0.00000000
-5.19559780,2.85425727,2.02947657,1.11855820,0.10253435,0.28008608,0.49238016,0.27871122,1.02025269,0.00000000
-5.18959480,2.73849072,1.95106785,1.06739125,0.09737179,0.26959239,0.47104464,0.27150318,0.98210096,0.00000000
-5.18359180,2.61244238,1.86404770,1.01307535,0.09202429,0.25770330,0.44792227,0.26297076,0.93990145,0.00000000
-5.17758879,2.47794018,1.76983917,0.95632340,0.08655543,0.24463955,0.42335964,0.25324507,0.89428992,0.00000000
-5.17158579,2.33689284,1.66994498,0.89786160,0.08102732,0.23063535,0.39771566,0.24247438,0.84594087,0.00000000
-5.16558279,2.19124487,1.56590773,0.83841441,0.07549978,0.21593141,0.37135255,0.23082044,0.79555089,0.00000000
-5.15957979,2.04293234,1.45927086,0.77869021,0.07002954,0.20076813,0.34462701,0.21845451,0.74382213,0.00000000
-5.15357679,1.89384110,1.35154173,0.71936805,0.06466966,0.18537924,0.31788210,0.20555333,0.69144636,0.00000000
-5.14757379,1.74576870,1.24415798,0.66108592,0.05946898,0.16998602,0.29143996,0.19229500,0.63909015,0.00000000
-5.14157079,1.60039113,1.13845838,0.60443078,0.05447179,0.15479238,0.26559568,0.17885506,0.58738177,0.00000000
-5.13556778,1.45923529,1.03565877,0.54993058,0.04971761,0.13998092,0.24061242,0.16540283,0.53689999,0.00000000
-5.12956478,1.32365752,0.93683370,0.49804837,0.04524104,0.12570994,0.21671783,0.15209803,0.48816508,0.00000000
-5.12356178,1.19482864,0.84290389,0.44917859,0.04107171,0.11211168,0.19410190,0.13908799,0.44163225,0.00000000
-5.11755878,1.07372526,0.75462933,0.40364531,0.03723436,0.09929140,0.17291610,0.12650526,0.39768732,0.00000000
-5.11155578,0.96112702,0.67260778,0.36170233,0.03374896,0.08732756,0.15327372,0.11446587,0.35664472,0.00000000
-5.10555278,0.85761918,0.59727806,0.32353492,0.03063080,0.07627279,0.13525128,0.10306806,0.31874754,0.00000000
-5.09954977,0.76359989,0.52892738,0.28926291,0.02789074,0.06615566,0.11889086,0.09239170,0.28416940,0.00000000
-5.09354677,0.67929107,0.46770185,0.25894478,0.02553531,0.05698289,0.10420308,0.08249812,0.25301783,0.00000000
-5.08754377,0.60475216,0.41361944,0.23258242,0.02356695,0.04874211,0.09117059,0.07343046,0.22533884,0.00000000
-5.08154077,0.53989568,0.36658438,0.21012636,0.02198411,0.04140475,0.07975184,0.06521452,0.20112227,0.00000000
-5.07553777,0.48450381,0.32640228,0.19148107,0.02078139,0.03492913,0.06988496,0.05785977,0.18030774,0.00000000
-5.06953477,0.43824516,0.29279523,0.17651018,0.01994967,0.02926347,0.06149154,0.05136081,0.16279072,0.00000000
-5.06353177,0.40069118,0.26541638,0.16504140,0.01947610,0.02434878,0.05448024,0.04569893,0.14842861,0.00000000
-5.05752876,0.37133155,0.24386344,0.15687111,0.01934424,0.02012150,0.04875017,0.04084374,0.13704657,0.00000000
-5.05152576,0.34958857,0.22769097,0.15176843,0.01953403,0.01651590,0.04419376,0.03675497,0.12844303,0.00000000
-5.04552276,0.33483005,0.21642120,0.14947899,0.02002189,0.01346606,0.04069942,0.03338414,0.12239466,0.00000000
-5.03951976,0.32638094,0.20955345,0.14972828,0.02078076,0.01090762,0.03815368,0.03067627,0.11866101,0.00000000
-5.03351676,0.32353378,0.20657217,0.15222476,0.02178028,0.00877906,0.03644300,0.02857143,0.11698859,0.00000000
-5.02751376,0.32555818,0.20695397,0.15666291,0.02298692,0.00702274,0.03545524,0.02700626,0.11711465,0.00000000
-5.02151076,0.33170953,0.21017362,0.16272628,0.02436431,0.00558555,0.03508090,0.02591530,0.11877067,0.00000000
-5.01550775,0.34123746,0.21570952,0.17009076,0.02587361,0.00441936,0.03521402,0.02523228,0.12168566,0.00000000
-5.00950475,0.35339411,0.22304876,0.17842812,0.02747397,0.00348119,0.03575311,0.02489120,0.12558936,0.00000000
-5.00350175,0.36744258,0.23169205,0.18740991,0.02912314,0.00273320,0.03660177,0.02482741,0.13021544,0.00000000
-4.99749875,0.38266572,0.24115866,0.19671189,0.03077820,0.00214259,0.03766942,0.02497852,0.13530478,0.00000000
-4.99149575,0.39837520,0.25099155,0.20601875,0.03239632,0.00168130,0.03887193,0.02528528,0.14060879,0.00000000
-4.98549275,0.41392109,0.26076261,0.21502925,0.03393564,0.00132572,0.04013232,0.02569230,0.14589286,0.00000000
-4.97948974,0.42870154,0.27007809,0.22346161,0.03535621,0.00105633,0.04138141,0.02614881,0.15093980,0.00000000
-4.97348674,0.44217257,0.27858407,0.23105891,0.03662089,0.00085737,0.04255858,0.02660925,0.15555329,0.00000000
-4.96748374,0.45385750,0.28597174,0.23759451,0.03769625,0.00071646,0.04361251,0.02703387,0.15956119,0.00000000
-4.96148074,0.46335584,0.29198244,0.24287702,0.03855345,0.00062434,0.04450185,0.02738918,0.16281860,0.00000000
-4.95547774,0.47035121,0.29641211,0.24675484,0.03916890,0.00057457,0.04519602,0.02764836,0.16521061,0.00000000
-4.94947474,0.47461789,0.29911496,0.24911993,0.03952492,0.00056335,0.04567578,0.02779156,0.16665448,0.00000000
-4.94347174,0.47602581,0.30000628,0.24991065,0.03961011,0.00058938,0.04593386,0.02780616,0.16710140,0.00000000
-4.93746873,0.47454365,0.29906405,0.24911359,0.03941961,0.00065378,0.04597540,0.02768679,0.16653738,0.00000000
-4.93146573,0.47023993,0.29632931,0.24676423,0.03895513,0.00076005,0.04581835,0.02743542,0.16498365,0.00000000
-4.92546273,0.46328196,0.29190538,0.24294646,0.03822470,0.00091415,0.04549364,0.02706120,0.16249613,0.00000000
-4.91945973,0.45393277,0.28595568,0.23779086,0.03724232,0.00112457,0.04504531,0.02658025,0.15916433,0.00000000
-4.91345673,0.44254606,0.27870041,0.23147199,0.03602738,0.00140244,0.04453040,0.02601541,0.15510945,0.00000000
-4.90745373,0.42955933,0.27041219,0.22420461,0.03460386,0.00176174,0.04401877,0.02539578,0.15048192,0.00000000
-4.90145073,0.41548566,0.26141067,0.21623915,0.03299950,0.00221941,0.04359275,0.02475630,0.14545845,0.00000000
-4.89544772,0.40090402,0.25205650,0.20785646,0.03124483,0.00279557,0.04334654,0.02413719,0.14023861,0.00000000
-4.88944472,0.38644889,0.24274469,0.19936211,0.02937213,0.00351362,0.04338563,0.02358341,0.13504109,0.00000000
-4.88344172,0.37279901,0.23389755,0.19108039,0.02741440,0.00440033,0.04382583,0.02314391,0.13009981,0.00000000
-4.87743872,0.36066572,0.22595739,0.18334811,0.02540445,0.00548583,0.04479222,0.02287106,0.12565980,0.00000000
-4.87143572,0.35078109,0.21937905,0.17650841,0.02337390,0.00680353,0.04641784,0.02281980,0.12197309,0.00000000
-4.86543272,0.34388569,0.21462238,0.17090456,0.02135247,0.00838987,0.04884200,0.02304689,0.11929447,0.00000000
-4.85942971,0.34071624,0.21214454,0.16687386,0.01936722,0.01028390,0.05220840,0.02361003,0.11787728,0.00000000
-4.85342671,0.34199299,0.21239224,0.16474169,0.01744212,0.01252670,0.05666272,0.02456685,0.11796907,0.00000000
-4.84742371,0.34840676,0.21579380,0.16481550,0.01559760,0.01516061,0.06234991,0.02597392,0.11980729,0.00000000
-4.84142071,0.36060548,0.22275089,0.16737898,0.01385041,0.01822817,0.06941092,0.02788554,0.12361468,0.00000000
-4.83541771,0.37918017,0.23363003,0.17268613,0.01221350,0.02177091,0.07797907,0.03035244,0.12959465,0.00000000
-4.82941471,0.40465032,0.24875362,0.18095530,0.01069611,0.02582793,0.08817588,0.03342041,0.13792636,0.00000000
-4.82341171,0.43744863,0.26839073,0.19236324,0.00930399,0.03043423,0.10010655,0.03712878,0.14875964,0.00000000
-4.81740870,0.47790536,0.29274746,0.20703905,0.00803963,0.03561892,0.11385512,0.04150877,0.16220976,0.00000000
-4.81140570,0.52623239,0.32195733,0.22505835,0.00690265,0.04140335,0.12947937,0.04658188,0.17835209,0.00000000
-4.80540270,0.58250761,0.35607165,0.24643754,0.00589018,0.04779917,0.14700582,0.05235817,0.19721688,0.00000000
-4.79939970,0.64666009,0.39505052,0.27112865,0.00499730,0.05480643,0.16642474,0.05883467,0.21878422,0.00000000
-4.79339670,0.71845678,0.43875457,0.29901475,0.00421747,0.06241182,0.18768573,0.06599390,0.24297954,0.00000000
-4.78739370,0.79749150,0.48693828,0.32990657,0.00354296,0.07058716,0.21069383,0.07380260,0.26966980,0.00000000
-4.78139070,0.88317726,0.53924512,0.36354025,0.00296518,0.07928816,0.23530666,0.08221073,0.29866079,0.00000000
-4.77538769,0.97474260,0.59520527,0.39957700,0.00247513,0.08845366,0.26133268,0.09115093,0.32969572,0.00000000
-4.76938469,1.07123287,0.65423633,0.43760458,0.00206363,0.09800535,0.28853098,0.10053843,0.36245552,0.00000000
-4.76338169,1.17151732,0.71564758,0.47714122,0.00172159,0.10784808,0.31661257,0.11027151,0.39656093,0.00000000
-4.75737869,1.27430220,0.77864796,0.51764185,0.00144027,0.11787085,0.34524361,0.12023254,0.43157677,0.00000000
-4.75137569,1.37815055,0.84235814,0.55850698,0.00121136,0.12794843,0.37405036,0.13028971,0.46701835,0.00000000
-4.74537269,1.48150831,0.90582662,0.59909401,0.00102716,0.13794364,0.40262605,0.14029938,0.50236005,0.00000000
-4.73936968,1.58273670,0.96804956,0.63873101,0.00088061,0.14771030,0.43053945,0.15010900,0.53704606,0.00000000
-4.73336668,1.68014996,1.02799414,0.67673236,0.00076537,0.15709676,0.45734499,0.15956064,0.57050300,0.00000000
-4.72736368,1.77205759,1.08462460,0.71241612,0.00067579,0.16594983,0.48259415,0.16849491,0.60215403,0.00000000
-4.72136068,1.85680965,1.13693034,0.74512239,0.00060693,0.17411910,0.50584768,0.17675526,0.63143417,0.00000000
-4.71535768,1.93284352,1.18395491,0.77423207,0.00055451,0.18146146,0.52668828,0.18419244,0.65780609,0.00000000
-4.70935468,1.99873049,1.22482501,0.79918519,0.00051488,0.18784552,0.54473323,0.19066894,0.68077604,0.00000000
-4.70335168,2.05322013,1.25877816,0.81949829,0.00048498,0.19315600,0.55964643,0.19606327,0.69990900,0.00000000
-4.69734867,2.09528067,1.28518795,0.83477987,0.00046228,0.19729766,0.57114936,0.20027397,0.71484268,0.00000000
-4.69134567,2.12413367,1.30358580,0.84474335,0.00044471,0.20019872,0.57903051,0.20322295,0.72529953,0.00000000
-4.68534267,2.13928131,1.31367820,0.84921694,0.00043063,0.20181363,0.58315281,0.20485829,0.73109650,0.00000000
-4.67933967,2.14052511,1.31535869,0.84814996,0.00041878,0.20212501,0.58345870,0.20515621,0.73215177,0.00000000
-4.67333667,2.12797527,1.30871390,0.84161526,0.00040822,0.20114466,0.57997271,0.20412209,0.72848847,0.00000000
-4.66733367,2.10204990,1.29402345,0.82980762,0.00039828,0.19891368,0.57280128,0.20179067,0.72023491,0.00000000
-4.66133067,2.06346441,1.27175354,0.81303819,0.00038855,0.19550160,0.56212992,0.19822517,0.70762150,0.00000000
-4.65532766,2.01321121,1.24254459,0.79172520,0.00037883,0.19100452,0.54821777,0.19351557,0.69097438,0.00000000
-4.64932466,1.95253065,1.20719319,0.76638123,0.00036905,0.18554251,0.53138980,0.18777605,0.67070599,0.00000000
-4.64332166,1.88287440,1.16662937,0.73759767,0.00035934,0.17925615,0.51202696,0.18114167,0.64730306,0.00000000
-4.63731866,1.80586268,1.12188977,0.70602691,0.00034990,0.17230256,0.49055477,0.17376441,0.62131244,0.00000000
