energy_ev,total_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-6.00000000,5.08724752,0.00514904,0.64394297,1.99848634,0.35079213,0.05125749,2.33876662,0.77160536,1.01600632
-5.99399700,5.26584214,0.00522858,0.66847949,2.06694008,0.36758637,0.05397824,2.42016337,0.79795259,1.05482919
-5.98799400,5.43733450,0.00531118,0.69226793,2.13028868,0.38368475,0.05664846,2.49810157,0.82339913,1.09249587
-5.98199100,5.59987305,0.00539710,0.71507760,2.18772709,0.39887849,0.05924489,2.57173137,0.84768330,1.12864089
-5.97598799,5.75175963,0.00548669,0.73668522,2.23855093,0.41297560,0.06174661,2.64029569,0.87055830,1.16291193
-5.96998499,5.89151009,0.00558045,0.75688112,2.28218249,0.42580759,0.06413586,2.70316049,0.89180105,1.19497989
-5.96398199,6.01791125,0.00567910,0.77547530,2.31819388,0.43723574,0.06639873,2.75984267,0.91122070,1.22454879
-5.95797899,6.13007149,0.00578358,0.79230318,2.34632632,0.44715661,0.06852590,2.81003404,0.92866660,1.25136495
-5.95197599,6.22746244,0.00589509,0.80723068,2.36650454,0.45550658,0.07051313,2.85362016,0.94403526,1.27522523
-5.94597299,6.30994957,0.00601514,0.82015874,2.37884538,0.46226518,0.07236180,2.89069283,0.95727599,1.29598391
-5.93996998,6.37780970,0.00614557,0.83102674,2.38366010,0.46745698,0.07407913,2.92155519,0.96839479,1.31355794
-5.93396698,6.43173403,0.00628851,0.83981491,2.38144978,0.47115188,0.07567836,2.94671892,0.97745640,1.32793025
-5.92796398,6.47281577,0.00644636,0.84654558,2.37289393,0.47346387,0.07717860,2.96689304,0.98458411,1.33915109
-5.92196098,6.50252230,0.00662178,0.85128302,2.35883235,0.47454797,0.07860456,2.98296447,0.98995741,1.34733709
-5.91595798,6.52265213,0.00681760,0.85413207,2.34024092,0.47459581,0.07998598,2.99597080,0.99380727,1.35266815
-5.90995498,6.53527813,0.00703677,0.85523527,2.31820201,0.47382959,0.08135694,3.00706616,0.99640928,1.35538206
-5.90395198,6.54267862,0.00728221,0.85476879,2.29387063,0.47249496,0.08275488,3.01748131,0.99807475,1.35576710
-5.89794897,6.54725901,0.00755677,0.85293697,2.26843776,0.47085291,0.08421949,3.02847977,0.99914005,1.35415270
-5.89194597,6.55146685,0.00786303,0.84996588,2.24309211,0.46917101,0.08579144,3.04131154,0.99995456,1.35089844
-5.88594297,6.55770370,0.00820327,0.84609576,2.21898205,0.46771442,0.08751103,3.05716660,1.00086770,1.34638179
-5.87993997,6.56823732,0.00857924,0.84157281,2.19717917,0.46673697,0.08941677,3.07713009,1.00221544,1.34098490
-5.87393697,6.58511786,0.00899211,0.83664050,2.17864496,0.46647266,0.09154395,3.10214125,1.00430696,1.33508101
-5.86793397,6.61010149,0.00944236,0.83153063,2.16420193,0.46712796,0.09392330,3.13295776,1.00741185,1.32902080
-5.86193097,6.64458460,0.00992964,0.82645457,2.15451021,0.46887520,0.09657973,3.17012721,1.01174854,1.32311942
-5.85592796,6.68955124,0.01045277,0.82159508,2.15005055,0.47184723,0.09953120,3.21396668,1.01747434,1.31764454
-5.84992496,6.74553594,0.01100966,0.81709887,2.15111403,0.47613365,0.10278784,3.26455127,1.02467758,1.31280598
-5.84392196,6.81260322,0.01159731,0.81307043,2.15779877,0.48177855,0.10635124,3.32171183,1.03337230,1.30874749
-5.83791896,6.89034435,0.01221183,0.80956741,2.17001342,0.48878003,0.11021410,3.38504168,1.04349553,1.30554086
-5.83191596,6.97789126,0.01284854,0.80659770,2.18748690,0.49709122,0.11435999,3.45391171,1.05490762,1.30318293
-5.82591296,7.07394652,0.01350199,0.80411863,2.20978357,0.50662279,0.11876355,3.52749284,1.06739534,1.30159546
-5.81990995,7.17682787,0.01416617,0.80203811,2.23632309,0.51724686,0.12339087,3.60478443,1.08067785,1.30062809
-5.81390695,7.28452493,0.01483455,0.80021802,2.26640350,0.52880197,0.12820013,3.68464713,1.09441531,1.30006425
-5.80790395,7.39476553,0.01550035,0.79847958,2.29922668,0.54109887,0.13314246,3.76583855,1.10821964,1.29962988
-5.80190095,7.50508847,0.01615664,0.79661053,2.33392473,0.55392691,0.13816306,3.84704985,1.12166716,1.29900448
-5.79589795,7.61291991,0.01679655,0.79437396,2.36958641,0.56706069,0.14320233,3.92694191,1.13431252,1.29783421
-5.78989495,7.71564994,0.01741344,0.79151820,2.40528239,0.58026675,0.14819728,4.00417947,1.14570340,1.29574629
-5.78389195,7.81070674,0.01800108,0.78778754,2.44008880,0.59330996,0.15308283,4.07746224,1.15539528,1.29236422
-5.77788894,7.89562555,0.01855378,0.78293312,2.47310813,0.60595948,0.15779329,4.14555196,1.16296582,1.28732301
-5.77188594,7.96811041,0.01906654,0.77672365,2.50348745,0.61799403,0.16226371,4.20729507,1.16802825,1.28028381
-5.76588294,8.02608702,0.01953509,0.76895530,2.53043349,0.62920644,0.16643122,4.26164057,1.17024323,1.27094727
-5.75987994,8.06774546,0.01995601,0.75946037,2.55322460,0.63940727,0.17023628,4.30765338,1.16932882,1.25906509
-5.75387694,8.09157246,0.02032676,0.74811446,2.57121994,0.64842753,0.17362380,4.34452331,1.16506820,1.24444919
-5.74787394,8.09637279,0.02064560,0.73484168,2.58386586,0.65612059,0.17654414,4.37157027,1.15731499,1.22697826
-5.74187094,8.08128056,0.02091164,0.71961776,2.59070007,0.66236314,0.17895395,4.38824630,1.14599602,1.20660152
-5.73586793,8.04576085,0.02112473,0.70247103,2.59135379,0.66705547,0.18081684,4.39413514,1.13111162,1.18333949
-5.72986493,7.98960293,0.02128537,0.68348135,2.58555230,0.67012111,0.18210393,4.38894986,1.11273358,1.15728205
-5.72386193,7.91290635,0.02139461,0.66277693,2.57311424,0.67150588,0.18279414,4.37252932,1.09100101,1.12858398
-5.71785893,7.81606122,0.02145395,0.64052955,2.55394983,0.67117664,0.18287445,4.34483380,1.06611430,1.09745832
-5.71185593,7.69972416,0.02146519,0.61694839,2.52805836,0.66911976,0.18233988,4.30594026,1.03832782,1.06416808
-5.70585293,7.56479132,0.02143033,0.59227283,2.49552493,0.66533944,0.18119342,4.25603737,1.00794148,1.02901685
-5.69984992,7.41236981,0.02135148,0.56676464,2.45651661,0.65985608,0.17944577,4.19542056,0.97529175,0.99233870
-5.69384692,7.24374857,0.02123076,0.54070017,2.41127807,0.65270474,0.17711500,4.12448689,0.94074256,0.95448821
-5.68784392,7.06036989,0.02107026,0.51436256,2.36012655,0.64393367,0.17422611,4.04372988,0.90467628,0.91583083
-5.68184092,6.86380209,0.02087196,0.48803479,2.30344640,0.63360322,0.17081047,3.95373405,0.86748541,0.87673429
-5.67583792,6.65571424,0.02063777,0.46199345,2.24168284,0.62178484,0.16690528,3.85516902,0.82956498,0.83756116
-5.66983492,6.43785304,0.02036951,0.43650372,2.17533533,0.60856041,0.16255285,3.74878308,0.79130603,0.79866304
-5.66383192,6.21202217,0.02006896,0.41181556,2.10495028,0.59402173,0.15780002,3.63539604,0.75309021,0.76037637
-5.65782891,5.98006406,0.01973795,0.38816124,2.03111327,0.57827025,0.15269735,3.51589135,0.71528566,0.72301987
-5.65182591,5.74384395,0.01937839,0.36575409,1.95444090,0.56141683,0.14729852,3.39120725,0.67824399,0.68689363
-5.64582291,5.50523579,0.01899238,0.34478844,1.87557226,0.54358155,0.14165954,3.26232719,0.64229845,0.65227958
-5.63981991,5.26610966,0.01858230,0.32544058,1.79516021,0.52489348,0.13583805,3.13026928,0.60776296,0.61944314
-5.63381691,5.02832020,0.01815084,0.30787041,1.71386251,0.50549033,0.12989264,2.99607493,0.57493200,0.58863564
-5.62781391,4.79369535,0.01770113,0.29222378,1.63233301,0.48551777,0.12388210,2.86079679,0.54408106,0.56009734
-5.62181091,4.56402508,0.01723671,0.27863495,1.55121285,0.46512860,0.11786475,2.72548593,0.51546734,0.53406051
-5.61580790,4.34104944,0.01676158,0.26722924,1.47112188,0.44448146,0.11189766,2.59117857,0.48933067,0.51075237
-5.60980490,4.12644558,0.01628019,0.25812540,1.39265040,0.42373922,0.10603600,2.45888237,0.46589433,0.49039752
-5.60380190,3.92181351,0.01579733,0.25143763,1.31635118,0.40306698,0.10033230,2.32956241,0.44536550,0.47321963
-5.59779890,3.72866047,0.01531809,0.24727701,1.24273202,0.38262966,0.09483570,2.20412731,0.42793544,0.45944220
-5.59179590,3.54838392,0.01484774,0.24575229,1.17224876,0.36258937,0.08959126,2.08341548,0.41377906,0.44928825
-5.58579290,3.38225360,0.01439157,0.24696995,1.10529913,0.34310247,0.08463927,1.96818197,0.40305398,0.44297888
-5.57978989,3.23139286,0.01395472,0.25103342,1.04221725,0.32431653,0.08001459,1.85908622,0.39589901,0.44073068
-5.57378689,3.09676016,0.01354203,0.25804161,0.98326922,0.30636727,0.07574603,1.75668114,0.39243214,0.44275219
-5.56778389,2.97913133,0.01315787,0.26808673,0.92864983,0.28937562,0.07185582,1.66140386,0.39274806,0.44923932
-5.56178089,2.87908345,0.01280591,0.28125140,0.87848057,0.27344505,0.06835921,1.57356867,0.39691541,0.46037010
-5.55577789,2.79698138,0.01248906,0.29760544,0.83280917,0.25865923,0.06526416,1.49336243,0.40497379,0.47629879
-5.54977489,2.73296771,0.01220926,0.31720203,0.79161069,0.24508022,0.06257121,1.42084303,0.41693082,0.49714972
-5.54377189,2.68695683,0.01196745,0.34007385,0.75479048,0.23274732,0.06027347,1.35594091,0.43275927,0.52301090
-5.53776888,2.65863410,0.01176345,0.36622900,0.72218882,0.22167650,0.05835691,1.29846409,0.45239462,0.55392786
-5.53176588,2.64746013,0.01159603,0.39564699,0.69358743,0.21186060,0.05680070,1.24810659,0.47573290,0.58989768
-5.52576288,2.65268089,0.01146287,0.42827495,0.66871757,0.20327029,0.05557787,1.20446034,0.50262928,0.63086365
-5.51975988,2.67334335,0.01136068,0.46402420,0.64726980,0.19585573,0.05465613,1.16703026,0.53289730,0.67671061
-5.51375688,2.70831648,0.01128530,0.50276731,0.62890490,0.18954890,0.05399878,1.13525209,0.56630893,0.72726129
-5.50775388,2.75631721,0.01123185,0.54433577,0.61326578,0.18426652,0.05356589,1.10851259,0.60259551,0.78227363
-5.50175088,2.81594066,0.01119496,0.58851853,0.59998993,0.17991345,0.05331551,1.08617147,0.64144963,0.84143951
-5.49574787,2.88569356,0.01116889,0.63506138,0.58872201,0.17638645,0.05320495,1.06758403,0.68252808,0.90438480
-5.48974487,2.96403010,0.01114782,0.68366741,0.57912598,0.17357808,0.05319210,1.05212415,0.72545565,0.97067099
-5.48374187,3.04938894,0.01112607,0.73399868,0.57089655,0.17138081,0.05323672,1.03920633,0.76983011,1.03979852
-5.47773887,3.14023029,0.01109825,0.78567903,0.56376915,0.16969082,0.05330164,1.02830618,0.81522800,1.11121182
-5.47173587,3.23507178,0.01105956,0.83829835,0.55752834,0.16841175,0.05335379,1.01897858,0.86121146,1.18430614
-5.46573287,3.33252226,0.01100586,0.89141806,0.55201409,0.16745795,0.05336516,1.01087261,0.90733584,1.25843625
-5.45972986,3.43131225,0.01093393,0.94457801,0.54712574,0.16675732,0.05331347,1.00374279,0.95315807,1.33292671
-5.45372686,3.53032039,0.01084150,0.99730450,0.54282351,0.16625346,0.05318261,0.99745622,0.99824554,1.40708390
-5.44772386,3.62859495,0.01072737,1.04911945,0.53912738,0.16590731,0.05296287,0.99199515,1.04218534,1.48020924
-5.44172086,3.72536990,0.01059146,1.09955044,0.53611364,0.16569797,0.05265091,0.98745512,1.08459366,1.55161352
-5.43571786,3.82007515,0.01043477,1.14814115,0.53390889,0.16562288,0.05224949,0.98403858,1.12512491,1.62063188
-5.42971486,3.91234059,0.01025938,1.19446222,0.53268220,0.16569732,0.05176693,0.98204439,1.16348035,1.68663884
-5.42371186,4.00199396,0.01006836,1.23812165,0.53263541,0.16595324,0.05121643,0.98185357,1.19941575,1.74906301
-5.41770885,4.08905258,0.00986566,1.27877472,0.53399221,0.16643750,0.05061521,0.98391192,1.23274788,1.80740077
-5.41170585,4.17370912,0.00965602,1.31613262,0.53698641,0.16720968,0.04998355,0.98871026,1.26335918,1.86122827
-5.40570285,4.25631202,0.00944476,1.34996958,0.54184992,0.16833942,0.04934371,0.99676300,1.29120054,1.91021125
-5.39969985,4.33734088,0.00923765,1.38012793,0.54880096,0.16990356,0.04871888,1.00858605,1.31629173,1.95411219
-5.39369685,4.41737777,0.00904074,1.40652083,0.55803290,0.17198301,0.04813216,1.02467472,1.33871934,1.99279411
-5.38769385,4.49707513,0.00886017,1.42913243,0.56970435,0.17465968,0.04760555,1.04548267,1.35863209,2.02622100
-5.38169085,4.57712149,0.00870200,1.44801534,0.58393073,0.17801340,0.04715910,1.07140253,1.37623358,2.05445457
-5.37568784,4.65820589,0.00857205,1.46328538,0.60077771,0.18211901,0.04681019,1.10274900,1.39177266,2.07764743
-5.36968484,4.74098246,0.00847575,1.47511390,0.62025672,0.18704373,0.04657290,1.13974490,1.40553160,2.09603281
-5.36368184,4.82603621,0.00841801,1.48371789,0.64232264,0.19284486,0.04645769,1.18251067,1.41781268,2.10991147
-5.35767884,4.91385144,0.00840309,1.48934846,0.66687371,0.19956780,0.04647110,1.23105769,1.42892365,2.11963621
-5.35167584,5.00478404,0.00843452,1.49227807,0.69375365,0.20724459,0.04661570,1.28528536,1.43916272,2.12559472
-5.34567284,5.09903869,0.00851506,1.49278746,0.72275563,0.21589285,0.04689021,1.34498215,1.44880387,2.12819183
-5.33966983,5.19665217,0.00864660,1.49115263,0.75362813,0.22551515,0.04728973,1.40983026,1.45808322,2.12783178
-5.33366683,5.29748341,0.00883016,1.48763288,0.78608222,0.23609889,0.04780610,1.47941381,1.46718700,2.12490163
-5.32766383,5.40121099,0.00906594,1.48246030,0.81979985,0.24761657,0.04842835,1.55322996,1.47624211,2.11975653
-5.32166083,5.50733820,0.00935326,1.47583151,0.85444303,0.26002641,0.04914320,1.63070257,1.48530947,2.11270770
-5.31565783,5.61520575,0.00969067,1.46790187,0.88966326,0.27327341,0.04993567,1.71119785,1.49438076,2.10401358
-5.30965483,5.72401162,0.01007600,1.45878254,0.92511098,0.28729058,0.05078961,1.79404134,1.50337871,2.09387459
-5.30365183,5.83283736,0.01050640,1.44854059,0.96044467,0.30200055,0.05168832,1.87853559,1.51216095,2.08243175
-5.29764882,5.94067976,0.01097849,1.43720182,0.99533921,0.31731724,0.05261502,1.96397797,1.52052725,2.06976893
-5.29164582,6.04648662,0.01148838,1.42475642,1.02949341,0.33314772,0.05355343,2.04967798,1.52822983,2.05591862
-5.28564282,6.14919503,0.01203186,1.41116669,1.06263624,0.34939418,0.05448818,2.13497342,1.53498615,2.04087064
-5.27963982,6.24777043,0.01260444,1.39637656,1.09453184,0.36595578,0.05540520,2.21924508,1.54049355,2.02458324
-5.27363682,6.34124482,0.01320148,1.38032221,1.12498305,0.38273064,0.05629203,2.30192933,1.54444500,2.00699574
-5.26763382,6.42875217,0.01381832,1.36294299,1.15383348,0.39961757,0.05713807,2.38252831,1.54654508,1.98804190
-5.26163082,6.50955950,0.01445034,1.34419219,1.18096805,0.41651775,0.05793479,2.46061745,1.54652535,1.96766325
-5.25562781,6.58309215,0.01509306,1.32404676,1.20631216,0.43333624,0.05867577,2.53585011,1.54415853,1.94582141
-5.24962481,6.64895189,0.01574223,1.30251564,1.22982944,0.44998314,0.05935683,2.60795913,1.53927045,1.92250886
-5.24362181,6.70692714,0.01639388,1.27964598,1.25151823,0.46637458,0.05997595,2.67675536,1.53174952,1.89775736
-5.23761881,6.75699459,0.01704435,1.25552713,1.27140703,0.48243338,0.06053324,2.74212325,1.52155312,1.87164372
-5.23161581,6.79931217,0.01769032,1.23029207,1.28954896,0.49808933,0.06103082,2.80401359,1.50871071,1.84429251
-5.22561281,6.83420372,0.01832882,1.20411628,1.30601557,0.51327918,0.06147265,2.86243374,1.49332362,1.81587579
-5.21960980,6.86213589,0.01895719,1.17721418,1.32089006,0.52794626,0.06186436,2.91743573,1.47556152,1.78660977
-5.21360680,6.88368857,0.01957306,1.14983330,1.33426035,0.54203984,0.06221298,2.96910269,1.45565597,1.75674882
-5.20760380,6.89952011,0.02017427,1.12224669,1.34621213,0.55551415,0.06252674,3.01753414,1.43389133,1.72657710
-5.20160080,6.91032919,0.02075883,1.09474381,1.35682222,0.56832722,0.06281477,3.06283095,1.41059372,1.69639848
-5.19559780,6.91681518,0.02132478,1.06762063,1.36615254,0.58043959,0.06308681,3.10508046,1.38611842,1.66652519
-5.18959480,6.91963903,0.02187016,1.04116928,1.37424489,0.59181293,0.06335294,3.14434273,1.36083651,1.63726602
-5.18359180,6.91938676,0.02239290,1.01566793,1.38111697,0.60240882,0.06362331,3.18063842,1.33512137,1.60891456
-5.17758879,6.91653746,0.02289072,0.99137127,1.38675968,0.61218756,0.06390781,3.21393921,1.30933566,1.58173816
-5.17158579,6.91143742,0.02336113,0.96850214,1.39113605,0.62110734,0.06421585,3.24416123,1.28381936,1.55596819
-5.16558279,6.90428195,0.02380131,0.94724460,1.39418175,0.62912377,0.06455610,3.27116204,1.25887934,1.53179197
-5.15957979,6.89510564,0.02420815,0.92773875,1.39580748,0.63618980,0.06493629,3.29474151,1.23478083,1.50934678
-5.15357679,6.88378193,0.02457826,0.91007737,1.39590291,0.64225618,0.06536299,3.31464655,1.21174117,1.48871615
-5.14757379,6.87003163,0.02490800,0.89430464,1.39434231,0.64727242,0.06584152,3.33057989,1.18992577,1.46992846
-5.14157079,6.85344030,0.02519358,0.88041665,1.39099146,0.65118821,0.06637577,3.34221233,1.16944652,1.45295790
-5.13556778,6.83348329,0.02543118,0.86836384,1.38571567,0.65395537,0.06696817,3.34919805,1.15036242,1.43772758
-5.12956478,6.80955726,0.02561709,0.85805491,1.37838839,0.65553007,0.06761966,3.35119231,1.13268222,1.42411460
-5.12356178,6.78101637,0.02574787,0.84936217,1.36890022,0.65587543,0.06832969,3.34787048,1.11636893,1.41195661
-5.11755878,6.74721132,0.02582052,0.84212789,1.35716753,0.65496415,0.06909631,3.33894777,1.10134571,1.40105971
-5.11155578,6.70752920,0.02583272,0.83617135,1.34314061,0.65278115,0.06991623,3.32419824,1.08750285,1.39120708
-5.10555278,6.66143213,0.02578292,0.83129635,1.32681056,0.64932609,0.07078504,3.30347245,1.07470540,1.38216804
-5.09954977,6.60849281,0.02567060,0.82729867,1.30821480,0.64461557,0.07169734,3.27671268,1.06280116,1.37370714
-5.09354677,6.54842539,0.02549634,0.82397348,1.28744077,0.63868485,0.07264704,3.24396496,1.05162853,1.36559288
-5.08754377,6.48111036,0.02526196,0.82112215,1.26462761,0.63158913,0.07362764,3.20538738,1.04102405,1.35760581
-5.08154077,6.40661247,0.02497057,0.81855849,1.23996579,0.62340417,0.07463252,3.16125432,1.03082926,1.34954575
-5.07553777,6.32519117,0.02462659,0.81611404,1.21369460,0.61422627,0.07565532,3.11195629,1.02089679,1.34123797
-5.06953477,6.23730341,0.02423573,0.81364252,1.18609771,0.60417163,0.07669033,3.05799579,1.01109539,1.33253814
-5.06353177,6.14359913,0.02380487,0.81102312,1.15749691,0.59337508,0.07773283,2.99997905,1.00131393,1.32333610
-5.05752876,6.04490975,0.02334196,0.80816284,1.12824441,0.58198815,0.07877944,2.93860440,0.99146428,1.31355827
-5.05152576,5.94223061,0.02285585,0.80499763,1.09871399,0.57017670,0.07982852,2.87464773,0.98148309,1.30316891
-5.04552276,5.83669806,0.02235602,0.80149253,1.06929134,0.55811806,0.08088032,2.80894567,0.97133246,1.29217006
-5.03951976,5.72956239,0.02185236,0.79764080,1.04036419,0.54599776,0.08193727,2.74237707,0.96099969,1.28060042
-5.03351676,5.62215741,0.02135492,0.79346208,1.01231222,0.53400604,0.08300398,2.67584368,0.95049602,1.26853306
-5.02751376,5.51586769,0.02087357,0.78899965,0.98549759,0.52233409,0.08408721,2.61025032,0.93985461,1.25607214
-5.02151076,5.41209433,0.02041771,0.78431698,0.96025588,0.51117013,0.08519567,2.54648531,0.92912775,1.24334869
-5.01550775,5.31222000,0.01999603,0.77949358,0.93688814,0.50069545,0.08633968,2.48540144,0.91838351,1.23051556
-5.00950475,5.21757409,0.01961618,0.77462034,0.91565389,0.49108043,0.08753063,2.42779794,0.90770193,1.21774161
-5.00350175,5.12939838,0.01928458,0.76979447,0.89676546,0.48248055,0.08878040,2.37440363,0.89717079,1.20520530
-4.99749875,5.04881414,0.01900615,0.76511428,0.88038353,0.47503258,0.09010052,2.32586156,0.88688126,1.19308777
-4.99149575,4.97679110,0.01878419,0.76067384,0.86661404,0.46885095,0.09150137,2.28271525,0.87692344,1.18156574
-4.98549275,4.91411902,0.01862025,0.75655795,0.85550651,0.46402437,0.09299126,2.24539678,0.86738203,1.17080424
-4.97948974,4.86138260,0.01851405,0.75283735,0.84705354,0.46061289,0.09457550,2.21421678,0.85833231,1.16094954
-4.97348674,4.81894061,0.01846350,0.74956458,0.84119167,0.45864543,0.09625561,2.18935673,0.84983648,1.15212257
-4.96748374,4.78690981,0.01846476,0.74677064,0.83780342,0.45811796,0.09802855,2.17086362,0.84194070,1.14441298
-4.96148074,4.76515485,0.01851234,0.74446252,0.83672050,0.45899240,0.09988617,2.15864732,0.83467282,1.13787423
-4.95547774,4.75328462,0.01859927,0.74262193,0.83772808,0.46119647,0.10181486,2.15248090,0.82804102,1.13251995
-4.94947474,4.75065597,0.01871738,0.74120516,0.84057012,0.46462444,0.10379551,2.15200419,0.82203343,1.12832170
-4.94347174,4.75638511,0.01885754,0.74014422,0.84495562,0.46913901,0.10580366,2.15673069,0.81661876,1.12520849
-4.93746873,4.76936719,0.01900997,0.73934923,0.85056573,0.47457427,0.10781007,2.16605809,0.81174796,1.12306797
-4.93146573,4.78830367,0.01916462,0.73871197,0.85706158,0.48073971,0.10978148,2.17928229,0.80735691,1.12174951
-4.92546273,4.81173742,0.01931152,0.73811050,0.86409269,0.48742537,0.11168172,2.19561486,0.80336992,1.12106892
-4.91945973,4.83809441,0.01944113,0.73741458,0.87130585,0.49440777,0.11347298,2.21420362,0.79970398,1.12081481
-4.91345673,4.86573106,0.01954470,0.73649174,0.87835415,0.50145673,0.11511731,2.23415585,0.79627356,1.12075636
-4.90745373,4.89298550,0.01961460,0.73521363,0.88490605,0.50834254,0.11657822,2.25456355,0.79299566,1.12065201
-4.90145073,4.91823099,0.01964461,0.73346240,0.89065416,0.51484347,0.11782224,2.27452989,0.78979482,1.12025897
-4.89544772,4.93992935,0.01963012,0.73113674,0.89532347,0.52075317,0.11882048,2.29319589,0.78660797,1.11934280
-4.88944472,4.95668215,0.01956833,0.72815731,0.89867877,0.52588768,0.11955002,2.30976640,0.78338862,1.11768695
-4.88344172,4.96727749,0.01945835,0.72447126,0.90053091,0.53009165,0.11999504,2.32353422,0.78011027,1.11510152
-4.87743872,4.97073017,0.01930117,0.72005556,0.90074183,0.53324362,0.12014774,2.33390142,0.77676890,1.11143100
-4.87143572,4.96631344,0.01909964,0.71491901,0.89922777,0.53526000,0.12000880,2.34039669,0.77338406,1.10656055
-4.86543272,4.95358067,0.01885836,0.70910278,0.89596092,0.53609743,0.11958750,2.34268819,0.76999884,1.10042048
-4.85942971,4.93237597,0.01858340,0.70267943,0.89096904,0.53575370,0.11890149,2.34059100,0.76667839,1.09298875
-4.85342671,4.90283302,0.01828213,0.69575043,0.88433314,0.53426682,0.11797606,2.33406885,0.76350709,1.08429143
-4.84742371,4.86536221,0.01796282,0.68844236,0.87618329,0.53171244,0.11684311,2.32323004,0.76058455,1.07440092
-4.84142071,4.82062655,0.01763437,0.68090179,0.86669257,0.52819984,0.11553978,2.30831755,0.75802056,1.06343221
-4.83541771,4.76950750,0.01730594,0.67328935,0.85606941,0.52386636,0.11410682,2.28969394,0.75592914,1.05153726
-4.82941471,4.71306216,0.01698656,0.66577293,0.84454859,0.51887086,0.11258682,2.26782153,0.75442212,1.03889786
-4.82341171,4.65247405,0.01668482,0.65852069,0.83238121,0.51338632,0.11102225,2.24323883,0.75360248,1.02571721
-4.81740870,4.58899951,0.01640856,0.65169389,0.81982412,0.50759199,0.10945369,2.21653440,0.75355778,1.01221074
-4.81140570,4.52391241,0.01616462,0.64544006,0.80712911,0.50166550,0.10791796,2.18831925,0.75435404,0.99859661
-4.80540270,4.45844964,0.01595862,0.63988674,0.79453239,0.49577516,0.10644659,2.15919900,0.75603048,0.98508625
-4.79939970,4.39375978,0.01579484,0.63513614,0.78224482,0.49007297,0.10506451,2.12974731,0.75859519,0.97187548
-4.79339670,4.33085725,0.01567614,0.63126075,0.77044336,0.48468848,0.10378905,2.10048150,0.76202223,0.95913653
-4.78739370,4.27058386,0.01560392,0.62830041,0.75926391,0.47972392,0.10262931,2.07184159,0.76625013,0.94701141
-4.78139070,4.21357929,0.01557825,0.62626053,0.74879617,0.47525058,0.10158598,2.04417365,0.77118201,0.93560671
-4.77538769,4.16026140,0.01559790,0.62511184,0.73908049,0.47130673,0.10065152,2.01771798,0.77668725,0.92499022
-4.76938469,4.11081704,0.01566054,0.62479143,0.73010697,0.46789702,0.09981072,1.99260261,0.78260476,0.91518933
-4.76338169,4.06520322,0.01576289,0.62520503,0.72181683,0.46499335,0.09904159,1.96884225,0.78874752,0.90619112
-4.75737869,4.02315814,0.01590096,0.62623048,0.71410587,0.46253712,0.09831660,1.94634241,0.79490841,0.89794432
-4.75137569,3.98422114,0.01607019,0.62772194,0.70683007,0.46044265,0.09760406,1.92490847,0.80086678,0.89036258
-4.74537269,3.94776015,0.01626571,0.62951494,0.69981284,0.45860163,0.09686972,1.90425893,0.80639572,0.88332912
-4.73936968,3.91300507,0.01648247,0.63143176,0.69285362,0.45688823,0.09607838,1.88404217,0.81126941,0.87670229
-4.73336668,3.87908521,0.01671540,0.63328693,0.68573756,0.45516480,0.09519548,1.86385560,0.81527043,0.87032179
-4.72736368,3.84506890,0.01695952,0.63489285,0.67824560,0.45328771,0.09418866,1.84326652,0.81819652,0.86401514
-4.72136068,3.81000352,0.01721000,0.63606489,0.67016475,0.45111312,0.09302909,1.82183336,0.81986660,0.85760422
-4.71535768,3.77295403,0.01746223,0.63662630,0.66129788,0.44850252,0.09169258,1.79912653,0.82012580,0.85091145
-4.70935468,3.73303873,0.01771177,0.63641228,0.65147268,0.44532772,0.09016052,1.77474794,0.81884922,0.84376549
-4.70335168,3.68946079,0.01795438,0.63527361,0.64054952,0.44147522,0.08842041,1.74834836,0.81594448,0.83600623
-4.69734867,3.64153487,0.01818594,0.63307938,0.62842768,0.43684980,0.08646620,1.71964214,0.81135287,0.82748896
-4.69134567,3.58870798,0.01840239,0.62971914,0.61504992,0.43137715,0.08429830,1.68841874,0.80504934,0.81808766
-4.68534267,3.53057451,0.01859972,0.62510434,0.60040516,0.42500577,0.08192330,1.65455076,0.79704128,0.80769747
-4.67933967,3.46688541,0.01877392,0.61916917,0.58452921,0.41770784,0.07935356,1.61799861,0.78736634,0.79623639
-4.67333667,3.39755180,0.01892090,0.61187090,0.56750361,0.40947934,0.07660647,1.57881156,0.77608955,0.78364621
-4.66733367,3.32264342,0.01903660,0.60318985,0.54945273,0.40033938,0.07370371,1.53712568,0.76329995,0.76989293
-4.66133067,3.24238281,0.01911695,0.59312906,0.53053922,0.39032889,0.07067031,1.49315880,0.74910695,0.75496675
-4.65532766,3.15713566,0.01915796,0.58171373,0.51095823,0.37950877,0.06753381,1.44720296,0.73363666,0.73888174
-4.64932466,3.06739833,0.01915586,0.56899053,0.49093051,0.36795765,0.06432326,1.39961489,0.71702848,0.72167528
-4.64332166,2.97378314,0.01910718,0.55502690,0.47069487,0.35576929,0.06106844,1.35080490,0.69943197,0.70340750
-4.63731866,2.87700223,0.01900894,0.53991024,0.45050021,0.34304996,0.05779908,1.30122480,0.68100426,0.68416053
