energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.88594297,2.12893432,-2.15183823,0.03983835,-0.04050480,0.62854518,-0.63402212,0.43256606,-0.43577263,0.52459012,-0.53070010,0.01624187,-0.01642186,0.31933943,-0.32379726
-5.87993997,2.03595496,-2.05993298,0.03717798,-0.03786178,0.60400946,-0.60981037,0.42080652,-0.42419946,0.49796274,-0.50433561,0.01537327,-0.01556653,0.30357304,-0.30818810
-5.87393697,1.93952976,-1.96418547,0.03446032,-0.03515185,0.57845218,-0.58447278,0.40831650,-0.41183726,0.47054419,-0.47707584,0.01445542,-0.01465841,0.28729893,-0.29200080
-5.86793397,1.84120132,-1.86615217,0.03172391,-0.03241392,0.55229338,-0.55843250,0.39531445,-0.39890669,0.44275893,-0.44934878,0.01350444,-0.01371362,0.27077193,-0.27549323
-5.86193097,1.74242661,-1.76731409,0.02900542,-0.02968528,0.52593018,-0.53209253,0.38200601,-0.38561705,0.41500856,-0.42156224,0.01253610,-0.01274806,0.25423160,-0.25890969
-5.85592796,1.64454031,-1.66903835,0.02633879,-0.02700063,0.49972659,-0.50582506,0.36857898,-0.37216100,0.38766176,-0.39409332,0.01156541,-0.01177694,0.23789639,-0.24247480
-5.84992496,1.54872624,-1.57254766,0.02375446,-0.02439139,0.47400560,-0.47996305,0.35519974,-0.35871065,0.36104633,-0.36727996,0.01060620,-0.01081436,0.22195924,-0.22638870
-5.84392196,1.45599748,-1.47889836,0.02127893,-0.02188509,0.44904369,-0.45479414,0.34201106,-0.34541503,0.33544347,-0.34141468,0.00967087,-0.00987306,0.20658444,-0.21082357
-5.83791896,1.36718542,-1.38896733,0.01893439,-0.01950502,0.42506785,-0.43055715,0.32913130,-0.33239899,0.31108450,-0.31674072,0.00877010,-0.00896412,0.19190608,-0.19592173
-5.83191596,1.28293725,-1.30344754,0.01673859,-0.01727005,0.40225498,-0.40744092,0.31665503,-0.31976345,0.28814982,-0.29345057,0.00791278,-0.00809680,0.17802773,-0.18179493
-5.82591296,1.20372154,-1.22285174,0.01470496,-0.01519466,0.38073357,-0.38558549,0.30465465,-0.30758683,0.26677009,-0.27168656,0.00710585,-0.00727848,0.16502342,-0.16852508
-5.81990995,1.12984057,-1.14752330,0.01284272,-0.01328909,0.36058724,-0.36508520,0.29318316,-0.29592753,0.24702924,-0.25154354,0.00635439,-0.00651464,0.15293977,-0.15616609
-5.81390695,1.06144840,-1.07765294,0.01115732,-0.01155970,0.34185991,-0.34599355,0.28227748,-0.28482711,0.22896909,-0.23307312,0.00566164,-0.00580891,0.14179894,-0.14474659
-5.80790395,0.99857314,-1.01330013,0.00965086,-0.01000935,0.32456213,-0.32832926,0.27196234,-0.27431408,0.21259522,-0.21628929,0.00502915,-0.00516319,0.13160229,-0.13427347
-5.80190095,0.94114207,-0.95441754,0.00832256,-0.00863795,0.30867819,-0.31208315,0.26225438,-0.26440787,0.19788361,-0.20117491,0.00445696,-0.00457784,0.12233450,-0.12473585
-5.79589795,0.88900808,-0.90087727,0.00716942,-0.00744299,0.29417349,-0.29722557,0.25316615,-0.25512292,0.18478777,-0.18768874,0.00394377,-0.00405183,0.11396788,-0.11610944
-5.78989495,0.84197605,-0.85249726,0.00618671,-0.00642012,0.28100198,-0.28371369,0.24470988,-0.24647241,0.17324592,-0.17577263,0.00348724,-0.00358302,0.10646676,-0.10836083
-5.78389195,0.79982805,-0.80906673,0.00536854,-0.00556372,0.26911302,-0.27149858,0.23690083,-0.23847176,0.16318793,-0.16535855,0.00308416,-0.00316838,0.09979167,-0.10145181
-5.77788894,0.76234618,-0.77036962,0.00470841,-0.00486740,0.25845767,-0.26053158,0.22975994,-0.23114135,0.15454168,-0.15637501,0.00273071,-0.00280422,0.09390323,-0.09534328
-5.77188594,0.72933229,-0.73620497,0.00419963,-0.00432450,0.24899386,-0.25076969,0.22331586,-0.22450871,0.14723865,-0.14875292,0.00242272,-0.00248641,0.08876557,-0.08999884
-5.76588294,0.70062394,-0.70640373,0.00383569,-0.00392845,0.24069059,-0.24217998,0.21760610,-0.21860985,0.14121848,-0.14243029,0.00215582,-0.00221063,0.08434925,-0.08538778
-5.75987994,0.67610625,-0.68084146,0.00361056,-0.00367311,0.23353072,-0.23474266,0.21267744,-0.21348977,0.13643252,-0.13735605,0.00192568,-0.00197254,0.08063353,-0.08148758
-5.75387694,0.65571938,-0.65944681,0.00351889,-0.00355295,0.22751254,-0.22845292,0.20858548,-0.20920224,0.13284608,-0.13349255,0.00172815,-0.00176793,0.07760802,-0.07828564
-5.74787394,0.63946178,-0.64220560,0.00355612,-0.00356322,0.22265012,-0.22332147,0.20539356,-0.20580881,0.13043963,-0.13081701,0.00155939,-0.00159289,0.07527372,-0.07578051
-5.74187094,0.62738927,-0.62916084,0.00371845,-0.00369994,0.21897236,-0.21937392,0.20317093,-0.20337715,0.12920878,-0.12932169,0.00141596,-0.00144392,0.07364332,-0.07398235
-5.73586793,0.61961051,-0.62040895,0.00400281,-0.00395985,0.21652109,-0.21664903,0.20199053,-0.20197892,0.12916319,-0.12901308,0.00129496,-0.00131798,0.07274106,-0.07291287
-5.72986493,0.61627917,-0.61609260,0.00440669,-0.00434031,0.21534824,-0.21519608,0.20192636,-0.20168722,0.13032462,-0.12991008,0.00119400,-0.00121258,0.07260181,-0.07260459
-5.72386193,0.61758335,-0.61639080,0.00492791,-0.00483904,0.21551233,-0.21507153,0.20305062,-0.20257380,0.13272406,-0.13204137,0.00111128,-0.00112580,0.07326986,-0.07309973
-5.71785893,0.62373316,-0.62150681,0.00556438,-0.00545389,0.21707446,-0.21633508,0.20543089,-0.20470628,0.13639832,-0.13544206,0.00104559,-0.00105631,0.07479709,-0.07444845
-5.71185593,0.63494671,-0.63165459,0.00631376,-0.00618252,0.22009410,-0.21904559,0.20912738,-0.20814533,0.14138615,-0.14014996,0.00099627,-0.00100334,0.07724087,-0.07670690
-5.70585293,0.65143550,-0.64704434,0.00717312,-0.00702211,0.22462485,-0.22325681,0.21419042,-0.21294227,0.14772411,-0.14620147,0.00096324,-0.00096668,0.08066162,-0.07993474
-5.69984992,0.67338970,-0.66786791,0.00813868,-0.00796898,0.23071030,-0.22901327,0.22065836,-0.21913684,0.15544231,-0.15362741,0.00094690,-0.00094664,0.08512014,-0.08419263
-5.69384692,0.70096392,-0.69428457,0.00920543,-0.00901833,0.23838030,-0.23634658,0.22855591,-0.22675552,0.16456037,-0.16244891,0.00094815,-0.00094402,0.09067481,-0.08953935
-5.68784392,0.73426392,-0.72640767,0.01036687,-0.01016390,0.24764774,-0.24527205,0.23789301,-0.23581036,0.17508354,-0.17267356,0.00096826,-0.00096000,0.09737870,-0.09602903
-5.68184092,0.77333488,-0.76429262,0.01161481,-0.01139777,0.25850584,-0.25578605,0.24866417,-0.24629826,0.18699932,-0.18429194,0.00100886,-0.00099615,0.10527669,-0.10370817
-5.67583792,0.81815124,-0.80792667,0.01293918,-0.01271018,0.27092622,-0.26786385,0.26084836,-0.25820079,0.20027459,-0.19727466,0.00107184,-0.00105429,0.11440270,-0.11261294
-5.66983492,0.86860867,-0.85722047,0.01432796,-0.01408944,0.28485754,-0.28145831,0.27440925,-0.27148445,0.21485339,-0.21157009,0.00115927,-0.00113648,0.12477705,-0.12276643
-5.66383192,0.92451808,-0.91200177,0.01576720,-0.01552188,0.30022492,-0.29649912,0.28929583,-0.28610117,0.23065543,-0.22710269,0.00127332,-0.00124485,0.13640408,-0.13417623
-5.65782891,0.98560178,-0.97201126,0.01724109,-0.01699200,0.31692988,-0.31289273,0.30544324,-0.30198919,0.24757527,-0.24377214,0.00141616,-0.00138159,0.14927007,-0.14683232
-5.65182591,1.05149185,-1.03690048,0.01873219,-0.01848259,0.33485094,-0.33052276,0.32277360,-0.31907386,0.26548240,-0.26145319,0.00158987,-0.00154879,0.16334151,-0.16070520
-5.64582291,1.12173046,-1.10623175,0.02022168,-0.01997501,0.35384460,-0.34925102,0.34119690,-0.33726853,0.28422188,-0.27999627,0.00179630,-0.00174835,0.17856386,-0.17574458
-5.63981991,1.19577216,-1.17948007,0.02168975,-0.02144959,0.37374670,-0.36891868,0.36061163,-0.35647520,0.30361586,-0.29922876,0.00203699,-0.00198190,0.19486072,-0.19187841
-5.63381691,1.27298799,-1.25603666,0.02311602,-0.02288597,0.39437410,-0.38934793,0.38090522,-0.37658491,0.32346561,-0.31895699,0.00231304,-0.00225062,0.21213357,-0.20901252
-5.62781391,1.35267111,-1.33521421,0.02448001,-0.02426364,0.41552648,-0.41034367,0.40195411,-0.39747789,0.34355420,-0.33896867,0.00262500,-0.00255519,0.23026202,-0.22703074
-5.62181091,1.43404401,-1.41625356,0.02576169,-0.02556241,0.43698832,-0.43169542,0.42362358,-0.41902331,0.36364966,-0.35903600,0.00297276,-0.00289565,0.24910469,-0.24579558
-5.61580790,1.51626705,-1.49833172,0.02694196,-0.02676297,0.45853101,-0.45317928,0.44576719,-0.44107872,0.38350855,-0.37891906,0.00335547,-0.00327130,0.26850053,-0.26514953
-5.60980490,1.59844826,-1.58057119,0.02800318,-0.02784737,0.47991498,-0.47455999,0.46822615,-0.46348935,0.40287986,-0.39836962,0.00377142,-0.00368063,0.28827081,-0.28491683
-5.60380190,1.67965438,-1.66205047,0.02892964,-0.02879951,0.50089202,-0.49559309,0.49082856,-0.48608720,0.42150914,-0.41713516,0.00421801,-0.00412122,0.30822155,-0.30490580
-5.59779890,1.75892306,-1.74181574,0.02970795,-0.02960556,0.52120776,-0.51602728,0.51338870,-0.50869033,0.43914287,-0.43496309,0.00469169,-0.00458973,0.32814641,-0.32491166
-5.59179590,1.83527609,-1.81889369,0.03032742,-0.03025431,0.54060437,-0.53560696,0.53570671,-0.53110228,0.45553283,-0.45160513,0.00518796,-0.00508186,0.34782996,-0.34471970
-5.58579290,1.90773382,-1.89230542,0.03078024,-0.03073745,0.55882352,-0.55407507,0.55756865,-0.55311202,0.47044059,-0.46682165,0.00570140,-0.00559237,0.36705137,-0.36410888
-5.57978989,1.97533037,-1.96108142,0.03106169,-0.03104969,0.57560978,-0.57117626,0.57874729,-0.57449454,0.48364190,-0.48038603,0.00622572,-0.00611517,0.38558819,-0.38285564
-5.57378689,2.03712987,-2.02427743,0.03117014,-0.03118887,0.59071430,-0.58666054,0.59900361,-0.59501220,0.49493102,-0.49208903,0.00675388,-0.00664334,0.40322039,-0.40073788
-5.56778389,2.09224319,-2.08099114,0.03110704,-0.03115592,0.60389898,-0.60028728,0.61808941,-0.61441705,0.50412483,-0.50174283,0.00727823,-0.00716937,0.41973441,-0.41753909
-5.56178089,2.13984518,-2.13037931,0.03087671,-0.03095469,0.61494096,-0.61182960,0.63575070,-0.63245419,0.51106673,-0.50918503,0.00779067,-0.00768522,0.43492722,-0.43305237
-5.55577789,2.17919188,-2.17167522,0.03048618,-0.03059175,0.62363739,-0.62107918,0.65173225,-0.64886610,0.51563016,-0.51428221,0.00828289,-0.00818263,0.44861020,-0.44708450
-5.54977489,2.20963751,-2.20420585,0.02994484,-0.03007612,0.62981046,-0.62785123,0.66578299,-0.66339796,0.51772177,-0.51693324,0.00874660,-0.00865327,0.46061291,-0.45945974
-5.54377189,2.23065059,-2.22740852,0.02926409,-0.02941890,0.63331238,-0.63198958,0.67766221,-0.67580385,0.51728401,-0.51707195,0.00917380,-0.00908905,0.47078656,-0.47002341
-5.53776888,2.24182883,-2.24084635,0.02845700,-0.02863289,0.63403019,-0.63337162,0.68714635,-0.68585352,0.51429712,-0.51466941,0.00955704,-0.00948240,0.47900720,-0.47864526
-5.53176588,2.24291222,-2.24422213,0.02753784,-0.02773220,0.63189026,-0.63191300,0.69403616,-0.69333964,0.50878051,-0.50973541,0.00988969,-0.00982649,0.48517857,-0.48522239
-5.52576288,2.23379382,-2.23738989,0.02652176,-0.02673186,0.62686213,-0.62757167,0.69816389,-0.69808509,0.50079331,-0.50231924,0.01016624,-0.01011557,0.48923454,-0.48968189
-5.51975988,2.21452782,-2.22036400,0.02542435,-0.02564742,0.61896151,-0.62035122,0.69940017,-0.69995016,0.49043404,-0.49250972,0.01038252,-0.01034515,0.49114118,-0.49198302
-5.51375688,2.18533445,-2.19332497,0.02426133,-0.02449459,0.60825228,-0.61030321,0.69766043,-0.69883906,0.47783956,-0.48043427,0.01053590,-0.01051228,0.49089846,-0.49211900
-5.50775388,2.14660141,-2.15662197,0.02304822,-0.02328896,0.59484732,-0.59752831,0.69291031,-0.69470575,0.46318302,-0.46625716,0.01062550,-0.01061572,0.48854142,-0.49011837
-5.50175088,2.09888170,-2.11077159,0.02180007,-0.02204568,0.57890803,-0.58217620,0.68517000,-0.68755853,0.44667095,-0.45017688,0.01065231,-0.01065606,0.48414098,-0.48604582
-5.49574787,2.04288773,-2.05645288,0.02053129,-0.02077926,0.56064246,-0.56444404,0.67451720,-0.67746332,0.42853965,-0.43242267,0.01061926,-0.01063583,0.47780427,-0.48000269
-5.48974487,1.97948187,-1.99449865,0.01925542,-0.01950341,0.54030212,-0.54457363,0.66108843,-0.66454537,0.40905075,-0.41325028,0.01053125,-0.01055955,0.46967448,-0.47212680
-5.48374187,1.90966348,-1.92588325,0.01798506,-0.01823090,0.51817760,-0.52284720,0.64507886,-0.64898930,0.38848625,-0.39293719,0.01039512,-0.01043365,0.45993020,-0.46259195
-5.47773887,1.83455294,-1.85170704,0.01673178,-0.01697346,0.49459292,-0.49958210,0.62674025,-0.63103746,0.36714308,-0.37177719,0.01021957,-0.01026649,0.44878423,-0.45160668
-5.47173587,1.75537297,-1.77317807,0.01550606,-0.01574176,0.46989903,-0.47512441,0.60637744,-0.61098651,0.34532735,-0.35007477,0.01001498,-0.01006812,0.43648187,-0.43941269
-5.46573287,1.67342779,-1.69159142,0.01431730,-0.01454538,0.44446657,-0.44984176,0.58434313,-0.58918253,0.32334861,-0.32813926,0.00979327,-0.00985020,0.42329855,-0.42628241
-5.45972986,1.59008068,-1.60830677,0.01317381,-0.01339283,0.41867821,-0.42411572,0.56103135,-0.56601460,0.30151403,-0.30627905,0.00956765,-0.00962569,0.40953691,-0.41251619
-5.45372686,1.50673057,-1.52472473,0.01208284,-0.01229155,0.39292069,-0.39833380,0.53686979,-0.54190715,0.28012298,-0.28479602,0.00935233,-0.00940866,0.39552321,-0.39843870
-5.44772386,1.42478808,-1.44226271,0.01105064,-0.01124794,0.36757711,-0.37288156,0.51231104,-0.51731135,0.25946194,-0.26398030,0.00916227,-0.00921395,0.38160316,-0.38439475
-5.44172086,1.34565179,-1.36233068,0.01008244,-0.01026742,0.34301937,-0.34813500,0.48782337,-0.49269576,0.23979995,-0.24410561,0.00901281,-0.00905685,0.36813708,-0.37074451
-5.43571786,1.27068508,-1.28630751,0.00918257,-0.00935450,0.31960127,-0.32445333,0.46388097,-0.46853660,0.22138477,-0.22542513,0.00891937,-0.00895283,0.35549450,-0.35785816
-5.42971486,1.20119408,-1.21551839,0.00835443,-0.00851273,0.29765229,-0.30217263,0.44095418,-0.44530780,0.20443965,-0.20816820,0.00889711,-0.00891711,0.34404835,-0.34611001
-5.42371186,1.13840707,-1.15121361,0.00760058,-0.00774484,0.27747223,-0.28160013,0.41949986,-0.42347123,0.18916093,-0.19253759,0.00896057,-0.00896439,0.33416854,-0.33587218
-5.41770885,1.08345571,-1.09454918,0.00692274,-0.00705271,0.25932683,-0.26300963,0.39995219,-0.40346738,0.17571635,-0.17870769,0.00912336,-0.00910850,0.32621545,-0.32750803
-5.41170585,1.03735822,-1.04656944,0.00632188,-0.00643744,0.24344429,-0.24663781,0.38271416,-0.38570663,0.16424400,-0.16682329,0.00939781,-0.00936203,0.32053306,-0.32136536
-5.40570285,1.00100487,-1.00819199,0.00579818,-0.00589937,0.23001292,-0.23268155,0.36814988,-0.37056132,0.15485204,-0.15699910,0.00979468,-0.00973605,0.31744218,-0.31776955
-5.39969985,0.97514569,-0.98019489,0.00535110,-0.00543811,0.21917961,-0.22129629,0.35657793,-0.35835896,0.14761885,-0.14931978,0.01032288,-0.01023985,0.31723377,-0.31701690
-5.39369685,0.96038062,-0.96320639,0.00497945,-0.00505257,0.21104928,-0.21259525,0.34826580,-0.34937644,0.14259373,-0.14384058,0.01098921,-0.01088060,0.32016258,-0.31936823
-5.38769385,0.95715206,-0.95769711,0.00468134,-0.00474099,0.20568509,-0.20664951,0.34342558,-0.34383552,0.13979795,-0.14058829,0.01179810,-0.01166319,0.32644128,-0.32504290
-5.38169085,0.96573980,-0.96397459,0.00445428,-0.00450100,0.20310939,-0.20348885,0.34221089,-0.34189961,0.13922606,-0.13956248,0.01275148,-0.01259000,0.33623514,-0.33421354
-5.37568784,0.98625827,-0.98218036,0.00429519,-0.00432963,0.20330520,-0.20310317,0.34471506,-0.34367176,0.14084735,-0.14073703,0.01384861,-0.01366076,0.34965764,-0.34700143
-5.36968484,1.01865604,-1.01228921,0.00420046,-0.00422334,0.20621823,-0.20544446,0.35097052,-0.34919392,0.14460748,-0.14406169,0.01508598,-0.01487245,0.36676676,-0.36347279
-5.36368184,1.06271746,-1.05411069,0.00416598,-0.00417810,0.21175929,-0.21042920,0.36094934,-0.35844741,0.15043008,-0.14946374,0.01645728,-0.01621925,0.38756236,-0.38363608
-5.35767884,1.11806622,-1.10729265,0.00418719,-0.00418944,0.21980692,-0.21794099,0.37456483,-0.37135435,0.15821829,-0.15684959,0.01795341,-0.01769254,0.41198456,-0.40744019
-5.35167584,1.18417084,-1.17132659,0.00425915,-0.00425246,0.23021024,-0.22783347,0.39167406,-0.38778018,0.16785634,-0.16610639,0.01956255,-0.01928096,0.43991306,-0.43477374
-5.34567284,1.26035170,-1.24555478,0.00437657,-0.00436192,0.24279196,-0.23993334,0.41208112,-0.40753688,0.17921092,-0.17710351,0.02127031,-0.02097056,0.47116756,-0.46546537
-5.33966983,1.34578956,-1.32917873,0.00453392,-0.00451232,0.25735135,-0.25404340,0.43554113,-0.43038692,0.19213259,-0.18969391,0.02305990,-0.02274495,0.50550913,-0.49928499
-5.33366683,1.43953527,-1.42126903,0.00472544,-0.00469792,0.27366727,-0.26994564,0.46176456,-0.45604764,0.20645697,-0.20371552,0.02491239,-0.02458557,0.54264242,-0.53594598
-5.32766383,1.54052064,-1.52077618,0.00494524,-0.00491284,0.29150109,-0.28740427,0.49042203,-0.48419604,0.22200601,-0.21899243,0.02680700,-0.02647194,0.58221881,-0.57510814
-5.32166083,1.64757007,-1.62654234,0.00518734,-0.00515110,0.31059955,-0.30616860,0.52114920,-0.51447373,0.23858909,-0.23533613,0.02872145,-0.02838203,0.62384018,-0.61638149
-5.31565783,1.75941311,-1.73731382,0.00544577,-0.00540672,0.33069758,-0.32597592,0.55355181,-0.54649196,0.25600428,-0.25254672,0.03063232,-0.03029264,0.66706345,-0.65933067
-5.30965483,1.87469761,-1.85175428,0.00571461,-0.00567376,0.35152091,-0.34655417,0.58721067,-0.57983668,0.27403953,-0.27041419,0.03251549,-0.03217976,0.71140568,-0.70347996
-5.30365183,1.99200362,-1.96845851,0.00598810,-0.00594642,0.37278871,-0.36762461,0.62168660,-0.61407351,0.29247413,-0.28871972,0.03434652,-0.03401902,0.75634973,-0.74831884
-5.29764882,2.10985811,-2.08596694,0.00626061,-0.00621905,0.39421613,-0.38890434,0.65652542,-0.64875265,0.31108021,-0.30723732,0.03610113,-0.03578611,0.80135048,-0.79330811
-5.29164582,2.22675048,-2.20278093,0.00652682,-0.00648627,0.41551686,-0.41010885,0.69126275,-0.68341375,0.32962464,-0.32573550,0.03775558,-0.03745723,0.84584154,-0.83788646
-5.28564282,2.34114915,-2.31737903,0.00678169,-0.00674298,0.43640576,-0.43095461,0.72542899,-0.71759075,0.34787112,-0.34397940,0.03928713,-0.03900948,0.88924252,-0.88147759
-5.27963982,2.45151944,-2.42823433,0.00702055,-0.00698446,0.45660155,-0.45116170,0.75855439,-0.75081683,0.36558273,-0.36173318,0.04067445,-0.04042129,0.93096690,-0.92349791
-5.27363682,2.55634280,-2.53383319,0.00723914,-0.00720638,0.47582982,-0.47045665,0.79017426,-0.78262957,0.38252484,-0.37876280,0.04189794,-0.04167280,0.97043041,-0.96336469
-5.26763382,2.65413756,-2.63269540,0.00743369,-0.00740489,0.49382612,-0.48857551,0.81983467,-0.81257633,0.39846845,-0.39483926,0.04294017,-0.04274620,1.00705999,-1.00050492
-5.26163082,2.74348139,-2.72339587,0.00760092,-0.00757662,0.51033949,-0.50526711,0.84709839,-0.84022009,0.41319400,-0.40974225,0.04378612,-0.04362606,1.04030340,-1.03436458
-5.25562781,2.82303511,-2.80458791,0.00773810,-0.00771877,0.52513616,-0.52029672,0.87155135,-0.86514565,0.42649553,-0.42326419,0.04442349,-0.04429963,1.06963915,-1.06441850
-5.24962481,2.89156796,-2.87502778,0.00784311,-0.00782909,0.53800364,-0.53344994,0.89280959,-0.88696635,0.43818518,-0.43521461,0.04484295,-0.04475703,1.09458687,-1.09018048
-5.24362181,2.94798361,-2.93360019,0.00791444,-0.00790597,0.54875504,-0.54453682,0.91052653,-0.90533113,0.44809794,-0.44542478,0.04503831,-0.04499152,1.11471782,-1.11121373
-5.23761881,2.99134655,-2.97934429,0.00795125,-0.00794845,0.55723349,-0.55339627,0.92440055,-0.91993193,0.45609651,-0.45375249,0.04500668,-0.04499960,1.12966524,-1.12714117
-5.23161581,3.02090792,-3.01147931,0.00795334,-0.00795623,0.56331671,-0.55990039,0.93418267,-0.93051124,0.46207601,-0.46008679,0.04474855,-0.04478114,1.13913435,-1.13765538
-5.22561281,3.03612994,-3.02942905,0.00792124,-0.00792969,0.56692131,-0.56395890,0.93968400,-0.93686952,0.46596857,-0.46435252,0.04426787,-0.04433941,1.14291152,-1.14252794
-5.21960980,3.03670787,-3.03284407,0.00785615,-0.00786991,0.56800694,-0.56552311,0.94078278,-0.93887227,0.46774730,-0.46651438,0.04357199,-0.04368113,1.14087230,-1.14161761
-5.21360680,3.02258836,-3.02162073,0.00775998,-0.00777865,0.56657976,-0.56458960,0.93743060,-0.93645629,0.46742969,-0.46658044,0.04267162,-0.04281634,1.13298784,-1.13487709
-5.20760380,2.99398316,-2.99591573,0.00763530,-0.00765836,0.56269529,-0.56120311,0.92965741,-0.92963506,0.46508007,-0.46460478,0.04158072,-0.04175834,1.11932942,-1.12235786
-5.20160080,2.95137715,-2.95615529,0.00748534,-0.00751214,0.55646023,-0.55545858,0.91757508,-0.91850247,0.46081103,-0.46068911,0.04031627,-0.04052349,1.10007067,-1.10421294
-5.19559780,2.89552982,-2.90303808,0.00731392,-0.00734367,0.54803316,-0.54750212,0.90137914,-0.90323509,0.45478351,-0.45498317,0.03889802,-0.03913097,1.07548723,-1.08069705
-5.18959480,2.82746970,-2.83753121,0.00712540,-0.00715721,0.53762400,-0.53753073,0.88134846,-0.88409225,0.44720570,-0.44768387,0.03734825,-0.03760249,1.04595374,-1.05216417
-5.18359180,2.74848130,-2.76085886,0.00692461,-0.00695749,0.52549200,-0.52579064,0.85784270,-0.86141405,0.43833041,-0.43903302,0.03569131,-0.03596194,1.01193801,-1.01906236
-5.17758879,2.66008460,-2.67448358,0.00671673,-0.00674961,0.51194239,-0.51257432,0.83129741,-0.83561707,0.42845115,-0.42931368,0.03395331,-0.03423500,0.97399255,-0.98192583
-5.17158579,2.56400751,-2.58008039,0.00650723,-0.00653898,0.49732153,-0.49821603,0.80221692,-0.80718781,0.41789678,-0.41884523,0.03216164,-0.03244872,0.93274357,-0.94136453
-5.16558279,2.46215183,-2.47950446,0.00630171,-0.00633115,0.48201088,-0.48308606,0.77116503,-0.77667396,0.40702509,-0.40797712,0.03034452,-0.03063105,0.88887770,-0.89805136
