energy_ev,total_up,Nb_p_up,Nb_d_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up
-5.84992496,2.55466074,1.31562670,1.59472007,0.30591115,0.01263601,1.76416553,0.00000000
-5.84392196,2.59046540,1.34230693,1.60542878,0.32371946,0.01306702,1.76761011,0.00000000
-5.83791896,2.63663919,1.37714511,1.62089609,0.34515713,0.01356532,1.77479426,0.00000000
-5.83191596,2.69331759,1.42000129,1.64134964,0.37019729,0.01413037,1.78591636,0.00000000
-5.82591296,2.76045798,1.47063030,1.66691590,0.39877832,0.01476075,1.80107266,0.00000000
-5.81990995,2.83781431,1.52866827,1.69760455,0.43079945,0.01545406,1.82024120,0.00000000
-5.81390695,2.92491914,1.59362281,1.73329739,0.46611735,0.01620678,1.84327060,0.00000000
-5.80790395,3.02107428,1.66486790,1.77374218,0.50454404,0.01701412,1.86987426,0.00000000
-5.80190095,3.12535069,1.74164378,1.81855205,0.54584624,0.01787004,1.89963044,0.00000000
-5.79589795,3.23659788,1.82306238,1.86721019,0.58974637,0.01876719,1.93198815,0.00000000
-5.78989495,3.35346256,1.90811809,1.91907993,0.63592510,0.01969698,1.96627868,0.00000000
-5.78389195,3.47441579,1.99570379,1.97341953,0.68402535,0.02064969,2.00173231,0.00000000
-5.77788894,3.59778755,2.08463139,2.02940108,0.73365775,0.02161459,2.03749931,0.00000000
-5.77188594,3.72180712,2.17365642,2.08613274,0.78440716,0.02258017,2.07267451,0.00000000
-5.76588294,3.84464776,2.26150542,2.14268312,0.83584001,0.02353438,2.10632414,0.00000000
-5.75987994,3.96447340,2.34690518,2.19810697,0.88751214,0.02446493,2.13751389,0.00000000
-5.75387694,4.07948577,2.42861259,2.25147094,0.93897688,0.02535954,2.16533696,0.00000000
-5.74787394,4.18796977,2.50544387,2.30187841,0.98979292,0.02620632,2.18894096,0.00000000
-5.74187094,4.28833545,2.57630204,2.34849251,1.03953177,0.02699404,2.20755253,0.00000000
-5.73586793,4.37915503,2.64020157,2.39055641,1.08778465,0.02771251,2.22049880,0.00000000
-5.72986493,4.45919381,2.69628924,2.42741039,1.13416848,0.02835278,2.22722490,0.00000000
-5.72386193,4.52743412,2.74386064,2.45850515,1.17833110,0.02890747,2.22730704,0.00000000
-5.71785893,4.58309183,2.78237180,2.48341112,1.21995548,0.02937096,2.22046078,0.00000000
-5.71185593,4.62562534,2.81144577,2.50182391,1.25876316,0.02973951,2.20654447,0.00000000
-5.70585293,4.65473739,2.83087423,2.51356573,1.29451689,0.03001142,2.18555802,0.00000000
-5.69984992,4.67037007,2.84061443,2.51858341,1.32702262,0.03018704,2.15763728,0.00000000
-5.69384692,4.67269405,2.84078185,2.51694317,1.35613095,0.03026871,2.12304458,0.00000000
-5.68784392,4.66209261,2.83163933,2.50882272,1.38173811,0.03026071,2.08215611,0.00000000
-5.68184092,4.63914176,2.81358327,2.49450110,1.40378654,0.03016908,2.03544681,0.00000000
-5.67583792,4.60458713,2.78712764,2.47434692,1.42226500,0.03000138,1.98347349,0.00000000
-5.66983492,4.55931862,2.75288654,2.44880518,1.43720829,0.02976647,1.92685701,0.00000000
-5.66383192,4.50434362,2.71155592,2.41838330,1.44869623,0.02947416,1.86626417,0.00000000
-5.65782891,4.44075931,2.66389497,2.38363657,1.45685195,0.02913486,1.80238991,0.00000000
-5.65182591,4.36972447,2.61070768,2.34515326,1.46183912,0.02875927,1.73594035,0.00000000
-5.64582291,4.29243144,2.55282480,2.30353967,1.46385804,0.02835794,1.66761711,0.00000000
-5.63981991,4.21007823,2.49108649,2.25940527,1.46314049,0.02794094,1.59810312,0.00000000
-5.63381691,4.12384118,2.42632564,2.21334805,1.45994303,0.02751752,1.52805018,0.00000000
-5.62781391,4.03484855,2.35935220,2.16594041,1.45453911,0.02709579,1.45806835,0.00000000
-5.62181091,3.94415530,2.29093834,2.11771560,1.44720982,0.02668242,1.38871716,0.00000000
-5.61580790,3.85271953,2.22180475,2.06915527,1.43823373,0.02628246,1.32049861,0.00000000
-5.60980490,3.76138128,2.15260813,2.02067823,1.42787621,0.02589916,1.25385200,0.00000000
-5.60380190,3.67084427,2.08393011,1.97263092,1.41637863,0.02553392,1.18915034,0.00000000
-5.59779890,3.58166138,2.01626793,1.92528004,1.40394820,0.02518625,1.12669845,0.00000000
-5.59179590,3.49422475,1.95002718,1.87880769,1.39074898,0.02485387,1.06673251,0.00000000
-5.58579290,3.40876103,1.88551691,1.83330934,1.37689468,0.02453286,1.00942120,0.00000000
-5.57978989,3.32533264,1.82294761,1.78879514,1.36244397,0.02421786,0.95486808,0.00000000
-5.57378689,3.24384516,1.76243213,1.74519454,1.34739862,0.02390238,0.90311550,0.00000000
-5.56778389,3.16406129,1.70398996,1.70236426,1.33170491,0.02357912,0.85414961,0.00000000
-5.56178089,3.08562078,1.64755470,1.66009963,1.31525829,0.02324035,0.80790662,0.00000000
-5.55577789,3.00806614,1.59298481,1.61814866,1.29791136,0.02287830,0.76428002,0.00000000
-5.54977489,2.93087283,1.54007708,1.57622857,1.27948472,0.02248558,0.72312857,0.00000000
-5.54377189,2.85348284,1.48858262,1.53404379,1.25978026,0.02205550,0.68428492,0.00000000
-5.53776888,2.77534004,1.43822441,1.49130485,1.23859604,0.02158249,0.64756450,0.00000000
-5.53176588,2.69592549,1.38871576,1.44774688,1.21574201,0.02106235,0.61277433,0.00000000
-5.52576288,2.61479091,1.33977879,1.40314709,1.19105563,0.02049250,0.57972158,0.00000000
-5.51975988,2.53158849,1.29116190,1.35734002,1.16441634,0.01987212,0.54822139,0.00000000
-5.51375688,2.44609542,1.24265528,1.31022978,1.13575805,0.01920224,0.51810376,0.00000000
-5.50775388,2.35823169,1.19410388,1.26179869,1.10507872,0.01848572,0.48921915,0.00000000
-5.50175088,2.26807023,1.14541684,1.21211172,1.07244663,0.01772714,0.46144269,0.00000000
-5.49574787,2.17583885,1.09657315,1.16131651,1.03800263,0.01693265,0.43467680,0.00000000
-5.48974487,2.08191386,1.04762319,1.10963903,1.00195842,0.01610972,0.40885216,0.00000000
-5.48374187,1.98680574,0.99868616,1.05737512,0.96459083,0.01526684,0.38392715,0.00000000
-5.47773887,1.89113794,0.94994368,1.00487839,0.92623246,0.01441318,0.35988576,0.00000000
-5.47173587,1.79561982,0.90163000,0.95254530,0.88725923,0.01355826,0.33673428,0.00000000
-5.46573287,1.70101555,0.85401954,0.90079814,0.84807557,0.01271155,0.31449699,0.00000000
-5.45972986,1.60811064,0.80741249,0.85006701,0.80909817,0.01188218,0.29321110,0.00000000
-5.45372686,1.51767808,0.76211944,0.80077174,0.77073915,0.01107857,0.27292138,0.00000000
-5.44772386,1.43044591,0.71844598,0.75330476,0.73338972,0.01030819,0.25367470,0.00000000
-5.44172086,1.34706784,0.67667808,0.70801573,0.69740512,0.00957735,0.23551493,0.00000000
-5.43571786,1.26809868,0.63706912,0.66519886,0.66309178,0.00889102,0.21847829,0.00000000
-5.42971486,1.19397535,0.59982920,0.62508323,0.63069715,0.00825276,0.20258966,0.00000000
-5.42371186,1.12500452,0.56511729,0.58782675,0.60040288,0.00766470,0.18785967,0.00000000
-5.41770885,1.06135719,0.53303641,0.55351371,0.57232146,0.00712756,0.17428302,0.00000000
-5.41170585,1.00306999,0.50363204,0.52215603,0.54649638,0.00664077,0.16183787,0.00000000
-5.40570285,0.95005309,0.47689362,0.49369777,0.52290565,0.00620261,0.15048620,0.00000000
-5.39969985,0.90210360,0.45275887,0.46802267,0.50146833,0.00581041,0.14017534,0.00000000
-5.39369685,0.85892378,0.43112058,0.44496404,0.48205359,0.00546076,0.13084018,0.00000000
-5.38769385,0.82014263,0.41183519,0.42431639,0.46449159,0.00514972,0.12240617,0.00000000
-5.38169085,0.78533961,0.39473280,0.40584806,0.44858562,0.00487314,0.11479269,0.00000000
-5.37568784,0.75406923,0.37962776,0.38931434,0.43412470,0.00462680,0.10791677,0.00000000
-5.36968484,0.72588517,0.36632945,0.37447010,0.42089603,0.00440673,0.10169682,0.00000000
-5.36368184,0.70036279,0.35465250,0.36108164,0.40869659,0.00420933,0.09605621,0.00000000
-5.35767884,0.67711914,0.34442618,0.34893712,0.39734347,0.00403161,0.09092661,0.00000000
-5.35167584,0.65582969,0.33550239,0.33785526,0.38668247,0.00387131,0.08625083,0.00000000
-5.34567284,0.63624122,0.32776214,0.32769196,0.37659467,0.00372698,0.08198511,0.00000000
-5.33966983,0.61818075,0.32112029,0.31834488,0.36700088,0.00359809,0.07810087,0.00000000
-5.33366683,0.60156030,0.31552849,0.30975582,0.35786396,0.00348502,0.07458570,0.00000000
-5.32766383,0.58637774,0.31097639,0.30191109,0.34918903,0.00338911,0.07144377,0.00000000
-5.32166083,0.57271396,0.30749124,0.29483997,0.34102186,0.00331252,0.06869554,0.00000000
-5.31565783,0.56072685,0.30513597,0.28861152,0.33344560,0.00325827,0.06637690,0.00000000
-5.30965483,0.55064251,0.30400602,0.28333008,0.32657621,0.00323002,0.06453770,0.00000000
-5.30365183,0.54274423,0.30422509,0.27912952,0.32055686,0.00323201,0.06323982,0.00000000
-5.29764882,0.53735965,0.30593992,0.27616672,0.31555158,0.00326889,0.06255478,0.00000000
-5.29164582,0.53484682,0.30931440,0.27461448,0.31173849,0.00334550,0.06256095,0.00000000
-5.28564282,0.53557915,0.31452309,0.27465390,0.30930273,0.00346673,0.06334046,0.00000000
-5.27963982,0.53993006,0.32174418,0.27646671,0.30842941,0.00363726,0.06497591,0.00000000
-5.27363682,0.54825722,0.33115216,0.28022733,0.30929659,0.00386139,0.06754675,0.00000000
-5.26763382,0.56088699,0.34291012,0.28609522,0.31206850,0.00414278,0.07112570,0.00000000
-5.26163082,0.57809894,0.35716186,0.29420718,0.31688897,0.00448426,0.07577502,0.00000000
-5.25562781,0.60011104,0.37402391,0.30467005,0.32387518,0.00488760,0.08154278,0.00000000
-5.24962481,0.62706554,0.39357753,0.31755383,0.33311183,0.00535336,0.08845941,0.00000000
-5.24362181,0.65901589,0.41586096,0.33288522,0.34464572,0.00588066,0.09653428,0.00000000
-5.23761881,0.69591519,0.44086211,0.35064201,0.35848087,0.00646706,0.10575277,0.00000000
-5.23161581,0.73760639,0.46851183,0.37074827,0.37457430,0.00710851,0.11607378,0.00000000
-5.22561281,0.78381485,0.49867838,0.39307069,0.39283268,0.00779921,0.12742778,0.00000000
-5.21960980,0.83414364,0.53116306,0.41741631,0.41310991,0.00853167,0.13971573,0.00000000
-5.21360680,0.88807215,0.56569765,0.44353174,0.43520589,0.00929674,0.15280874,0.00000000
-5.20760380,0.94495829,0.60194376,0.47110428,0.45886676,0.01008374,0.16654880,0.00000000
-5.20160080,1.00404481,0.63949455,0.49976489,0.48378658,0.01088065,0.18075047,0.00000000
-5.19559780,1.06446983,0.67787891,0.52909325,0.50961080,0.01167432,0.19520373,0.00000000
-5.18959480,1.12528158,0.71656819,0.55862499,0.53594142,0.01245082,0.20967786,0.00000000
-5.18359180,1.18545737,0.75498559,0.58786080,0.56234399,0.01319574,0.22392641,0.00000000
-5.17758879,1.24392629,0.79251798,0.61627750,0.58835628,0.01389464,0.23769300,0.00000000
-5.17158579,1.29959504,0.82852994,0.64334061,0.61349848,0.01453341,0.25071792,0.00000000
-5.16558279,1.35137623,0.86237950,0.66851813,0.63728469,0.01509870,0.26274527,0.00000000
-5.15957979,1.39821804,0.89343523,0.69129503,0.65923524,0.01557836,0.27353030,0.00000000
-5.15357679,1.43913423,0.92109394,0.71118789,0.67888961,0.01596183,0.28284679,0.00000000
-5.14757379,1.47323327,0.94479839,0.72775920,0.69581927,0.01624045,0.29049406,0.00000000
-5.14157079,1.49974543,0.96405422,0.74063059,0.70964012,0.01640776,0.29630337,0.00000000
-5.13556778,1.51804662,0.97844558,0.74949461,0.72002390,0.01645975,0.30014336,0.00000000
-5.12956478,1.52767808,0.98764853,0.75412442,0.72670819,0.01639493,0.30192435,0.00000000
-5.12356178,1.52836092,0.99144203,0.75438101,0.72950450,0.01621442,0.30160120,0.00000000
-5.11755878,1.52000506,0.98971572,0.75021768,0.72830421,0.01592186,0.29917470,0.00000000
-5.11155578,1.50271207,0.98247440,0.74168160,0.72308205,0.01552334,0.29469137,0.00000000
-5.10555278,1.47677193,0.96983902,0.72891240,0.71389699,0.01502710,0.28824165,0.00000000
-5.09954977,1.44265393,0.95204415,0.71213783,0.70089059,0.01444329,0.27995665,0.00000000
-5.09354677,1.40099214,0.92943209,0.69166688,0.68428278,0.01378364,0.27000355,0.00000000
-5.08754377,1.35256620,0.90244393,0.66788054,0.66436543,0.01306105,0.25857993,0.00000000
-5.08154077,1.29827831,0.87160801,0.64122075,0.64149387,0.01228919,0.24590723,0.00000000
-5.07553777,1.23912745,0.83752615,0.61217794,0.61607676,0.01148211,0.23222370,0.00000000
-5.06953477,1.17618201,0.80085842,0.58127785,0.58856478,0.01065386,0.21777718,0.00000000
-5.06353177,1.11055175,0.76230684,0.54906795,0.55943850,0.00981808,0.20281793,0.00000000
-5.05752876,1.04336038,0.72259867,0.51610422,0.52919591,0.00898775,0.18759189,0.00000000
-5.05152576,0.97571951,0.68246987,0.48293856,0.49834011,0.00817487,0.17233453,0.00000000
-5.04552276,0.90870492,0.64264925,0.45010729,0.46736744,0.00739033,0.15726566,0.00000000
-5.03951976,0.84333576,0.60384362,0.41812111,0.43675645,0.00664368,0.14258515,0.00000000
-5.03351676,0.78055705,0.56672441,0.38745662,0.40695809,0.00594316,0.12846975,0.00000000
-5.02751376,0.72122587,0.53191595,0.35854964,0.37838714,0.00529560,0.11507112,0.00000000
-5.02151076,0.66610116,0.49998560,0.33179022,0.35141529,0.00470652,0.10251486,0.00000000
-5.01550775,0.61583719,0.47143577,0.30751941,0.32636571,0.00418019,0.09090058,0.00000000
-5.00950475,0.57098034,0.44669788,0.28602761,0.30350936,0.00371977,0.08030290,0.00000000
-5.00350175,0.53196884,0.42612817,0.26755427,0.28306277,0.00332744,0.07077313,0.00000000
-4.99749875,0.49913514,0.41000529,0.25228877,0.26518748,0.00300456,0.06234162,0.00000000
-4.99149575,0.47271026,0.39852941,0.24037221,0.24999081,0.00275184,0.05502039,0.00000000
-4.98549275,0.45282987,0.39182289,0.23189994,0.23752790,0.00256948,0.04880605,0.00000000
-4.97948974,0.43954134,0.38993216,0.22692438,0.22780489,0.00245732,0.04368280,0.00000000
-4.97348674,0.43281166,0.39283072,0.22545825,0.22078303,0.00241494,0.03962532,0.00000000
-4.96748374,0.43253553,0.40042314,0.22747766,0.21638352,0.00244175,0.03660147,0.00000000
-4.96148074,0.43854373,0.41254989,0.23292531,0.21449300,0.00253704,0.03457474,0.00000000
-4.95547774,0.45061117,0.42899296,0.24171338,0.21496940,0.00270002,0.03350639,0.00000000
-4.94947474,0.46846487,0.44948214,0.25372636,0.21764819,0.00292980,0.03335723,0.00000000
-4.94347174,0.49179161,0.47370193,0.26882367,0.22234863,0.00322539,0.03408912,0.00000000
-4.93746873,0.52024540,0.50129911,0.28684223,0.22888013,0.00358562,0.03566607,0.00000000
-4.93146573,0.55345489,0.53189083,0.30759894,0.23704850,0.00400913,0.03805527,0.00000000
-4.92546273,0.59103074,0.56507337,0.33089345,0.24666195,0.00449426,0.04122776,0.00000000
-4.91945973,0.63257322,0.60043141,0.35651102,0.25753685,0.00503905,0.04515911,0.00000000
-4.91345673,0.67768008,0.63754777,0.38422584,0.26950307,0.00564114,0.04982999,0.00000000
-4.90745373,0.72595482,0.67601372,0.41380480,0.28240881,0.00629777,0.05522679,0.00000000
-4.90145073,0.77701537,0.71543948,0.44501171,0.29612492,0.00700578,0.06134226,0.00000000
-4.89544772,0.83050310,0.75546500,0.47761216,0.31054848,0.00776160,0.06817624,0.00000000
-4.88944472,0.88609199,0.79577058,0.51137864,0.32560568,0.00856131,0.07573644,0.00000000
-4.88344172,0.94349775,0.83608726,0.54609618,0.34125378,0.00940074,0.08403934,0.00000000
-4.87743872,1.00248646,0.87620652,0.58156791,0.35748211,0.01027552,0.09311099,0.00000000
-4.87143572,1.06288223,0.91598889,0.61762058,0.37431197,0.01118123,0.10298781,0.00000000
-4.86543272,1.12457343,0.95537123,0.65410948,0.39179539,0.01211350,0.11371721,0.00000000
-4.85942971,1.18751677,0.99437210,0.69092254,0.41001249,0.01306816,0.12535800,0.00000000
-4.85342671,1.25173878,1.03309487,0.72798318,0.42906764,0.01404133,0.13798032,0.00000000
-4.84742371,1.31733404,1.07172827,0.76525153,0.44908413,0.01502956,0.15166526,0.00000000
-4.84142071,1.38445978,1.11054393,0.80272370,0.47019752,0.01602983,0.16650384,0.00000000
-4.83541771,1.45332659,1.14989088,0.84042890,0.49254776,0.01703966,0.18259538,0.00000000
-4.82941471,1.52418498,1.19018679,0.87842427,0.51627007,0.01805702,0.20004529,0.00000000
-4.82341171,1.59730826,1.23190608,0.91678738,0.54148504,0.01908033,0.21896212,0.00000000
-4.81740870,1.67297185,1.27556506,0.95560667,0.56828807,0.02010829,0.23945408,0.00000000
-4.81140570,1.75142990,1.32170448,0.99497002,0.59673869,0.02113976,0.26162501,0.00000000
-4.80540270,1.83289010,1.37087000,1.03495207,0.62685007,0.02217353,0.28556987,0.00000000
-4.79939970,1.91748783,1.42359121,1.07560084,0.65857939,0.02320815,0.31137007,0.00000000
-4.79339670,2.00526111,1.48035987,1.11692435,0.69181955,0.02424163,0.33908860,0.00000000
-4.78739370,2.09612759,1.54160824,1.15887815,0.72639271,0.02527124,0.36876531,0.00000000
-4.78139070,2.18986521,1.60768826,1.20135447,0.76204637,0.02629332,0.40041239,0.00000000
-4.77538769,2.28609768,1.67885237,1.24417388,0.79845215,0.02730307,0.43401040,0.00000000
-4.76938469,2.38428610,1.75523665,1.28708004,0.83520789,0.02829445,0.46950482,0.00000000
-4.76338169,2.48372742,1.83684699,1.32973820,0.87184307,0.02926015,0.50680335,0.00000000
-4.75737869,2.58356042,1.92354857,1.37173761,0.90782772,0.03019160,0.54577410,0.00000000
-4.75137569,2.68277912,2.01505924,1.41259822,0.94258453,0.03107909,0.58624461,0.00000000
-4.74537269,2.78025349,2.11094670,1.45178132,0.97550400,0.03191199,0.62800183,0.00000000
-4.73936968,2.87475657,2.21062972,1.48870380,1.00596190,0.03267896,0.67079303,0.00000000
-4.73336668,2.96499697,2.31338315,1.52275549,1.03333853,0.03336836,0.71432755,0.00000000
-4.72736368,3.04965522,2.41834659,1.55331871,1.05703886,0.03396859,0.75827944,0.00000000
-4.72136068,3.12742247,2.52453643,1.57978914,1.07651270,0.03446852,0.80229085,0.00000000
-4.71535768,3.19703951,2.63086090,1.60159689,1.09127395,0.03485789,0.84597617,0.00000000
-4.70935468,3.25733459,2.73613789,1.61822689,1.10091804,0.03512777,0.88892686,0.00000000
-4.70335168,3.30725827,2.83911505,1.62923746,1.10513666,0.03527087,0.93071690,0.00000000
-4.69734867,3.34591379,2.93849202,1.63427626,1.10372920,0.03528191,0.97090888,0.00000000
-4.69134567,3.37258196,3.03294441,1.63309294,1.09661028,0.03515780,1.00906068,0.00000000
-4.68534267,3.38673961,3.12114913,1.62554793,1.08381302,0.03489790,1.04473266,0.00000000
-4.67933967,3.38807140,3.20181093,1.61161724,1.06548810,0.03450399,1.07749535,0.00000000
-4.67333667,3.37647467,3.27368957,1.59139303,1.04189859,0.03398031,1.10693758,0.00000000
-4.66733367,3.35205799,3.33562724,1.56508042,1.01341092,0.03333344,1.13267488,0.00000000
-4.66133067,3.31513367,3.38657569,1.53299074,0.98048262,0.03257212,1.15435799,0.00000000
-4.65532766,3.26620533,3.42562240,1.49553180,0.94364734,0.03170696,1.17168129,0.00000000
-4.64932466,3.20595142,3.45201495,1.45319600,0.90349812,0.03075021,1.18439087,0.00000000
-4.64332166,3.13520562,3.46518290,1.40654671,0.86066951,0.02971533,1.19229190,0.00000000
-4.63731866,3.05493534,3.46475614,1.35620392,0.81581966,0.02861672,1.19525506,0.00000000
-4.63131566,2.96621906,3.45057897,1.30282965,0.76961280,0.02746926,1.19322159,0.00000000
-4.62531266,2.87022344,3.42271907,1.24711373,0.72270315,0.02628804,1.18620674,0.00000000
-4.61930965,2.76818087,3.38147065,1.18976048,0.67572057,0.02508802,1.17430130,0.00000000
-4.61330665,2.66136789,3.32735147,1.13147658,0.62925848,0.02388370,1.15767104,0.00000000
-4.60730365,2.55108476,3.26109338,1.07296042,0.58386424,0.02268893,1.13655394,0.00000000
-4.60130065,2.43863656,3.18362663,1.01489282,0.54003219,0.02151667,1.11125529,0.00000000
-4.59529765,2.32531573,3.09605831,0.95792942,0.49819923,0.02037886,1.08214064,0.00000000
-4.58929465,2.21238612,2.99964561,0.90269430,0.45874275,0.01928630,1.04962702,0.00000000
-4.58329165,2.10106848,2.89576513,0.84977488,0.42198069,0.01824863,1.01417260,0.00000000
-4.57728864,1.99252746,2.78587920,0.79971777,0.38817348,0.01727427,0.97626539,0.00000000
-4.57128564,1.88785987,2.67150083,0.75302542,0.35752718,0.01637046,0.93641129,0.00000000
-4.56528264,1.78808436,2.55415877,0.71015333,0.33019786,0.01554328,0.89512221,0.00000000
-4.55927964,1.69413243,2.43536385,0.67150759,0.30629643,0.01479774,0.85290452,0.00000000
-4.55327664,1.60684086,2.31657840,0.63744275,0.28589383,0.01413786,0.81024856,0.00000000
-4.54727364,1.52694554,2.19918933,0.60825979,0.26902624,0.01356673,0.76761942,0.00000000
-4.54127064,1.45507680,2.08448627,0.58420422,0.25570001,0.01308662,0.72544940,0.00000000
-4.53526763,1.39175639,1.97364491,0.56546435,0.24589623,0.01269907,0.68413229,0.00000000
-4.52926463,1.33739595,1.86771604,0.55216977,0.23957476,0.01240497,0.64401963,0.00000000
-4.52326163,1.29229719,1.76762005,0.54439017,0.23667783,0.01220465,0.60541883,0.00000000
-4.51725863,1.25665367,1.67414664,0.54213453,0.23713298,0.01209791,0.56859303,0.00000000
-4.51125563,1.23055410,1.58795892,0.54535099,0.24085567,0.01208413,0.53376260,0.00000000
-4.50525263,1.21398712,1.50960122,0.55392735,0.24775134,0.01216229,0.50110776,0.00000000
-4.49924962,1.20684732,1.43950951,0.56769249,0.25771724,0.01233099,0.47077221,0.00000000
-4.49324662,1.20894244,1.37802346,0.58641862,0.27064392,0.01258851,0.44286720,0.00000000
-4.48724362,1.22000130,1.32539903,0.60982450,0.28641652,0.01293279,0.41747596,0.00000000
-4.48124062,1.23968234,1.28182062,0.63757969,0.30491585,0.01336145,0.39465782,0.00000000
-4.47523762,1.26758233,1.24741189,0.66930951,0.32601920,0.01387178,0.37445205,0.00000000
-4.46923462,1.30324495,1.22224450,0.70460090,0.34960095,0.01446072,0.35688103,0.00000000
-4.46323162,1.34616882,1.20634415,0.74300872,0.37553269,0.01512483,0.34195262,0.00000000
-4.45722861,1.39581464,1.19969363,0.78406246,0.40368307,0.01586027,0.32966162,0.00000000
-4.45122561,1.45161112,1.20223254,0.82727295,0.43391690,0.01666275,0.31999038,0.00000000
-4.44522261,1.51295931,1.21385394,0.87213898,0.46609376,0.01752747,0.31290841,0.00000000
-4.43921961,1.57923530,1.23439785,0.91815338,0.50006579,0.01844904,0.30837127,0.00000000
-4.43321661,1.64979102,1.26364225,0.96480851,0.53567481,0.01942146,0.30631879,0.00000000
-4.42721361,1.72395334,1.30129204,1.01160092,0.57274875,0.02043800,0.30667273,0.00000000
-4.42121061,1.80102149,1.34696681,1.05803502,0.61109747,0.02149118,0.30933422,0.00000000
-4.41520760,1.88026340,1.40018820,1.10362594,0.65050823,0.02257265,0.31418109,0.00000000
-4.40920460,1.96091130,1.46036788,1.14790150,0.69074114,0.02367320,0.32106545,0.00000000
-4.40320160,2.04215735,1.52679726,1.19040355,0.73152475,0.02478270,0.32981164,0.00000000
-4.39719860,2.12315003,1.59863988,1.23068885,0.77255242,0.02589007,0.34021484,0.00000000
-4.39119560,2.20299221,1.67492771,1.26832995,0.81347974,0.02698337,0.35204062,0.00000000
-4.38519260,2.28074168,1.75456197,1.30291623,0.85392349,0.02804987,0.36502551,0.00000000
-4.37918959,2.35541492,1.83631961,1.33405557,0.89346259,0.02907612,0.37887877,0.00000000
-4.37318659,2.42599487,1.91886570,1.36137678,0.93164129,0.03004820,0.39328557,0.00000000
-4.36718359,2.49144292,2.00077210,1.38453322,0.96797495,0.03095188,0.40791143,0.00000000
-4.36118059,2.55071548,2.08054232,1.40320754,1.00195832,0.03177296,0.42240797,0.00000000
-4.35517759,2.60278485,2.15664220,1.41711762,1.03307650,0.03249756,0.43641995,0.00000000
-4.34917459,2.64666398,2.22753548,1.42602351,1.06081810,0.03311251,0.44959324,0.00000000
-4.34317159,2.68143428,2.29172325,1.42973525,1.08469040,0.03360569,0.46158363,0.00000000
-4.33716858,2.70627532,2.34778574,1.42812092,1.10423584,0.03396645,0.47206606,0.00000000
-4.33116558,2.72049517,2.39442478,1.42111471,1.11904912,0.03418600,0.48074395,0.00000000
-4.32516258,2.72355972,2.43050509,1.40872423,1.12879428,0.03425772,0.48735827,0.00000000
-4.31915958,2.71511944,2.45509245,1.39103667,1.13322061,0.03417752,0.49169581,0.00000000
-4.31315658,2.69503200,2.46748688,1.36822316,1.13217689,0.03394403,0.49359647,0.00000000
-4.30715358,2.66337923,2.46724918,1.34054086,1.12562283,0.03355882,0.49295898,0.00000000
