energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.87993997,1.60195759,0.08655680,0.01642452,0.04068902,0.09967288,0.18429618,1.10555441
-5.87393697,1.38647789,0.07505659,0.01415444,0.03520001,0.08690026,0.15982751,0.95580186
-5.86793397,1.19243418,0.06466790,0.01212447,0.03024863,0.07544394,0.13774099,0.82088335
-5.86193097,1.01941119,0.05537551,0.01032785,0.02582375,0.06530087,0.11800251,0.70047174
-5.85592796,0.86668196,0.04714742,0.00875473,0.02190597,0.05645037,0.10054215,0.59402197
-5.84992496,0.73327724,0.03993852,0.00739284,0.01846938,0.04885803,0.08526192,0.50081947
-5.84392196,0.61805279,0.03369424,0.00622831,0.01548327,0.04247962,0.07204335,0.42002691
-5.83791896,0.51975205,0.02835399,0.00524628,0.01291365,0.03726458,0.06075464,0.35072793
-5.83191596,0.43706260,0.02385431,0.00443152,0.01072472,0.03315917,0.05125718,0.29196646
-5.82591296,0.36866513,0.02013173,0.00376888,0.00888004,0.03010908,0.04341127,0.24278110
-5.81990995,0.31327419,0.01712511,0.00324369,0.00734362,0.02806139,0.03708097,0.20223375
-5.81390695,0.26967027,0.01477761,0.00284202,0.00608071,0.02696606,0.03213792,0.16943260
-5.80790395,0.23672361,0.01303821,0.00255091,0.00505841,0.02677665,0.02846435,0.14354935
-5.80190095,0.21340977,0.01186271,0.00235845,0.00424615,0.02745059,0.02595497,0.12383112
-5.79589795,0.19881779,0.01121441,0.00225379,0.00361591,0.02894880,0.02451813,0.10960726
-5.78989495,0.19215173,0.01106424,0.00222712,0.00314235,0.03123490,0.02407607,0.10029187
-5.78389195,0.19272638,0.01139059,0.00226958,0.00280282,0.03427401,0.02456449,0.09538237
-5.77788894,0.19995819,0.01217879,0.00237313,0.00257720,0.03803127,0.02593144,0.09445485
-5.77188594,0.21335234,0.01342023,0.00253038,0.00244778,0.04247016,0.02813569,0.09715685
-5.76588294,0.23248691,0.01511120,0.00273446,0.00239901,0.04755075,0.03114465,0.10319803
-5.75987994,0.25699506,0.01725157,0.00297885,0.00241721,0.05322801,0.03493197,0.11233943
-5.75387694,0.28654620,0.01984314,0.00325724,0.00249039,0.05945021,0.03947487,0.12438168
-5.74787394,0.32082673,0.02288799,0.00356338,0.00260790,0.06615765,0.04475138,0.13915279
-5.74187094,0.35952140,0.02638664,0.00389100,0.00276028,0.07328164,0.05073745,0.15649584
-5.73586793,0.40229580,0.03033623,0.00423376,0.00293897,0.08074398,0.05740425,0.17625707
-5.72986493,0.44878072,0.03472870,0.00458517,0.00313622,0.08845684,0.06471560,0.19827470
-5.72386193,0.49855892,0.03954910,0.00493868,0.00334487,0.09632323,0.07262560,0.22236888
-5.71785893,0.55115487,0.04477410,0.00528763,0.00355833,0.10423793,0.08107677,0.24833302
-5.71185593,0.60602786,0.05037071,0.00562539,0.00377047,0.11208892,0.08999858,0.27592697
-5.70585293,0.66256880,0.05629534,0.00594545,0.00397561,0.11975939,0.09930653,0.30487213
-5.69984992,0.72010096,0.06249330,0.00624155,0.00416852,0.12713001,0.10890191,0.33484881
-5.69384692,0.77788476,0.06889867,0.00650781,0.00434447,0.13408169,0.11867219,0.36549597
-5.68784392,0.83512647,0.07543474,0.00673891,0.00449922,0.14049844,0.12849216,0.39641342
-5.68184092,0.89099078,0.08201495,0.00693024,0.00462913,0.14627042,0.13822576,0.42716643
-5.67583792,0.94461671,0.08854429,0.00707800,0.00473119,0.15129698,0.14772859,0.45729273
-5.66983492,0.99513649,0.09492123,0.00717944,0.00480307,0.15548954,0.15685108,0.48631161
-5.66383192,1.04169668,0.10104012,0.00723286,0.00484319,0.15877431,0.16544215,0.51373483
-5.65782891,1.08348083,0.10679393,0.00723778,0.00485073,0.16109459,0.17335337,0.53907899
-5.65182591,1.11973268,0.11207719,0.00719502,0.00482565,0.16241269,0.18044329,0.56187877
-5.64582291,1.14977924,0.11678919,0.00710668,0.00476870,0.16271134,0.18658198,0.58170062
-5.63981991,1.17305244,0.12083713,0.00697624,0.00468143,0.16199463,0.19165553,0.59815617
-5.63381691,1.18910884,0.12413913,0.00680854,0.00456609,0.16028833,0.19557019,0.61091484
-5.62781391,1.19764630,0.12662702,0.00660978,0.00442566,0.15763978,0.19825629,0.61971507
-5.62181091,1.19851703,0.12824870,0.00638756,0.00426376,0.15411730,0.19967149,0.62437358
-5.61580790,1.19173648,0.12897001,0.00615082,0.00408457,0.14980919,0.19980344,0.62479231
-5.60980490,1.17748769,0.12877602,0.00590993,0.00389283,0.14482240,0.19867162,0.62096261
-5.60380190,1.15612105,0.12767158,0.00567670,0.00369372,0.13928111,0.19632842,0.61296652
-5.59779890,1.12814951,0.12568129,0.00546449,0.00349285,0.13332506,0.19285933,0.60097509
-5.59179590,1.09423950,0.12284870,0.00528831,0.00329621,0.12710803,0.18838240,0.58524382
-5.58579290,1.05519821,0.11923486,0.00516497,0.00311016,0.12079635,0.18304683,0.56610536
-5.57978989,1.01195765,0.11491639,0.00511325,0.00294144,0.11456760,0.17703099,0.54395998
-5.57378689,0.96555644,0.10998293,0.00515419,0.00279715,0.10860954,0.17053982,0.51926416
-5.56778389,0.91711997,0.10453435,0.00531125,0.00268482,0.10311932,0.16380179,0.49251777
-5.56178089,0.86783979,0.09867763,0.00561057,0.00261243,0.09830286,0.15706547,0.46425053
-5.55577789,0.81895293,0.09252375,0.00608119,0.00258848,0.09437446,0.15059592,0.43500834
-5.54977489,0.77172173,0.08618451,0.00675523,0.00262204,0.09155644,0.14467083,0.40533981
-5.54377189,0.72741464,0.07976957,0.00766795,0.00272277,0.09007879,0.13957660,0.37578376
-5.53776888,0.68728828,0.07338380,0.00885774,0.00290094,0.09017852,0.13560427,0.34685791
-5.53176588,0.65257072,0.06712486,0.01036595,0.00316748,0.09209868,0.13304533,0.31904908
-5.52576288,0.62444605,0.06108133,0.01223655,0.00353383,0.09608682,0.13218735,0.29280519
-5.51975988,0.60403974,0.05533122,0.01451556,0.00401194,0.10239251,0.13330942,0.26852904
-5.51375688,0.59240455,0.04994091,0.01725025,0.00461403,0.11126410,0.13667722,0.24657379
-5.50775388,0.59050645,0.04496464,0.02048812,0.00535238,0.12294423,0.14253777,0.22724018
-5.50175088,0.59921009,0.04044430,0.02427554,0.00623905,0.13766421,0.15111368,0.21077512
-5.49574787,0.61926341,0.03640963,0.02865626,0.00728545,0.15563717,0.16259702,0.19737145
-5.48974487,0.65128111,0.03287873,0.03366955,0.00850193,0.17705005,0.17714279,0.18716869
-5.48374187,0.69572697,0.02985879,0.03934831,0.00989724,0.20205454,0.19486200,0.18025424
-5.47773887,0.75289503,0.02734698,0.04571691,0.01147800,0.23075737,0.21581476,0.17666510
-5.47173587,0.82289027,0.02533147,0.05278908,0.01324809,0.26321003,0.24000332,0.17638967
-5.46573287,0.90560933,0.02379248,0.06056577,0.01520806,0.29939862,0.26736565,0.17936954
-5.45972986,1.00072237,0.02270335,0.06903324,0.01735458,0.33923423,0.29776977,0.18550125
-5.45372686,1.10765719,0.02203160,0.07816127,0.01967991,0.38254437,0.33100927,0.19463789
-5.44772386,1.22558700,0.02173992,0.08790189,0.02217151,0.42906618,0.36680046,0.20659079
-5.44172086,1.35342332,0.02178713,0.09818848,0.02481170,0.47844191,0.40478153,0.22113115
-5.43571786,1.48981529,0.02212905,0.10893550,0.02757757,0.53021730,0.44451418,0.23799208
-5.42971486,1.63315675,0.02271936,0.12003883,0.03044099,0.58384325,0.48548781,0.25687089
-5.42371186,1.78160194,0.02351038,0.13137688,0.03336886,0.63868119,0.52712672,0.27743219
-5.41770885,1.93309068,0.02445387,0.14281239,0.03632354,0.69401234,0.56880009,0.29931156
-5.41170585,2.08538294,0.02550174,0.15419497,0.03926358,0.74905082,0.60983488,0.32212031
-5.40570285,2.23610269,0.02660685,0.16536434,0.04214452,0.80296039,0.64953120,0.34545112
-5.39969985,2.38279004,0.02772366,0.17615408,0.04492000,0.85487457,0.68717982,0.36888466
-5.39369685,2.52296037,0.02880903,0.18639596,0.04754298,0.90391930,0.72208123,0.39199719
-5.38769385,2.65416850,0.02982287,0.19592453,0.04996704,0.94923754,0.75356547,0.41436886
-5.38169085,2.77407559,0.03072885,0.20458184,0.05214777,0.99001472,0.78101211,0.43559265
-5.37568784,2.88051629,0.03149497,0.21222214,0.05404417,1.02550418,0.80386931,0.45528352
-5.36968484,2.97156322,0.03209411,0.21871634,0.05561999,1.05505128,0.82167126,0.47308758
-5.36368184,3.04558616,0.03250451,0.22395599,0.05684492,1.07811529,0.83405319,0.48869083
-5.35767884,3.10130321,0.03271005,0.22785677,0.05769568,1.09428805,0.84076318,0.50182721
-5.35167584,3.13782172,0.03270045,0.23036106,0.05815678,1.10330830,0.84167023,0.51228547
-5.34567284,3.15466691,0.03247132,0.23143977,0.05822114,1.10507137,0.83676826,0.51991480
-5.33966983,3.15179709,0.03202399,0.23109321,0.05789032,1.09963339,0.82617568,0.52462863
-5.33366683,3.12960446,0.03136528,0.22935092,0.05717451,1.08721003,0.81013083,0.52640672
-5.32766383,3.08890166,0.03050704,0.22627065,0.05609219,1.06816982,0.78898316,0.52529522
-5.32166083,3.03089447,0.02946557,0.22193630,0.05466950,1.04302211,0.76318093,0.52140473
-5.31565783,2.95714190,0.02826093,0.21645522,0.05293938,1.01240055,0.73325573,0.51490645
-5.30965483,2.86950540,0.02691618,0.20995467,0.05094048,0.97704254,0.69980476,0.50602644
-5.30365183,2.77008930,0.02545655,0.20257788,0.04871588,0.93776562,0.66347152,0.49503835
-5.29764882,2.66117485,0.02390855,0.19447965,0.04631171,0.89544196,0.62492586,0.48225465
-5.29164582,2.54515062,0.02229916,0.18582184,0.04377576,0.85097166,0.58484423,0.46801691
-5.28564282,2.42444178,0.02065499,0.17676878,0.04115605,0.80525624,0.54389077,0.45268526
-5.27963982,2.30144082,0.01900158,0.16748283,0.03849945,0.75917309,0.50270016,0.43662751
-5.27363682,2.17844223,0.01736274,0.15812028,0.03585044,0.71355185,0.46186259,0.42020830
-5.26763382,2.05758298,0.01576003,0.14882757,0.03325005,0.66915343,0.42191147,0.40377850
-5.26163082,1.94079078,0.01421231,0.13973808,0.03073489,0.62665236,0.38331390,0.38766534
-5.25562781,1.82974131,0.01273555,0.13096946,0.02833648,0.58662280,0.34646425,0.37216357
-5.24962481,1.72582548,0.01134259,0.12262163,0.02608075,0.54952853,0.31168072,0.35752776
-5.24362181,1.63012715,0.01004316,0.11477536,0.02398776,0.51571697,0.27920470,0.34396622
-5.23761881,1.54341163,0.00884393,0.10749160,0.02207163,0.48541736,0.24920264,0.33163643
-5.23161581,1.46612467,0.00774873,0.10081130,0.02034071,0.45874259,0.22177024,0.32064238
-5.22561281,1.39840144,0.00675872,0.09475596,0.01879783,0.43569470,0.19693828,0.31103368
-5.21960980,1.34008489,0.00587277,0.08932864,0.01744080,0.41617355,0.17468001,0.30280659
-5.21360680,1.29075227,0.00508776,0.08451544,0.01626297,0.39998814,0.15491935,0.29590674
-5.20760380,1.24974884,0.00439897,0.08028745,0.01525392,0.38687019,0.13753967,0.29023365
-5.20160080,1.21622734,0.00380042,0.07660298,0.01440016,0.37648948,0.12239281,0.28564672
-5.19559780,1.18919183,0.00328527,0.07341001,0.01368592,0.36847025,0.10930789,0.28197250
-5.18959480,1.16754442,0.00284611,0.07064887,0.01309393,0.36240832,0.09809967,0.27901296
-5.18359180,1.15013331,0.00247531,0.06825496,0.01260616,0.35788825,0.08857638,0.27655455
-5.17758879,1.13580068,0.00216525,0.06616139,0.01220456,0.35450020,0.08054671,0.27437752
-5.17158579,1.12342895,0.00190861,0.06430168,0.01187170,0.35185585,0.07382594,0.27226536
-5.16558279,1.11198401,0.00169852,0.06261214,0.01159143,0.34960306,0.06824111,0.27001387
-5.15957979,1.10055406,0.00152872,0.06103411,0.01134930,0.34743889,0.06363532,0.26743952
-5.15357679,1.08838322,0.00139368,0.05951588,0.01113308,0.34512062,0.05987097,0.26438695
-5.14757379,1.07489867,0.00128871,0.05801426,0.01093304,0.34247453,0.05683223,0.26073511
-5.14157079,1.05973091,0.00120995,0.05649580,0.01074221,0.33940225,0.05442663,0.25640205
-5.13556778,1.04272657,0.00115449,0.05493760,0.01055650,0.33588458,0.05258582,0.25134809
-5.12956478,1.02395365,0.00112027,0.05332777,0.01037481,0.33198270,0.05126570,0.24557728
-5.12356178,1.00369929,0.00110617,0.05166546,0.01019890,0.32783684,0.05044594,0.23913729
-5.11755878,0.98246036,0.00111192,0.04996055,0.01003337,0.32366254,0.05012882,0.23211764
-5.11155578,0.96092761,0.00113810,0.04823309,0.00988544,0.31974462,0.05033774,0.22464646
-5.10555278,0.93996394,0.00118612,0.04651234,0.00976470,0.31642913,0.05111522,0.21688601
-5.09954977,0.92057799,0.00125811,0.04483577,0.00968286,0.31411356,0.05252056,0.20902714
-5.09354677,0.90389392,0.00135696,0.04324777,0.00965342,0.31323566,0.05462731,0.20128298
-5.08754377,0.89111881,0.00148624,0.04179839,0.00969134,0.31426129,0.05752037,0.19388211
-5.08154077,0.88350857,0.00165012,0.04054199,0.00981272,0.31767154,0.06129315,0.18706155
-5.07553777,0.88233389,0.00185341,0.03953601,0.01003447,0.32394966,0.06604450,0.18105984
-5.06953477,0.88884719,0.00210141,0.03883977,0.01037401,0.33356826,0.07187578,0.17611036
-5.06353177,0.90425168,0.00239998,0.03851344,0.01084902,0.34697695,0.07888797,0.17243533
-5.05752876,0.92967347,0.00275537,0.03861723,0.01147720,0.36459104,0.08717898,0.17024042
-5.05152576,0.96613772,0.00317428,0.03921069,0.01227612,0.38678154,0.09684130,0.16971030
-5.04552276,1.01454913,0.00366369,0.04035231,0.01326312,0.41386675,0.10795991,0.17100518
-5.03951976,1.07567748,0.00423089,0.04209920,0.01445525,0.44610578,0.12061076,0.17425831
-5.03351676,1.15014841,0.00488332,0.04450707,0.01586929,0.48369407,0.13485965,0.17957453
-5.02751376,1.23843924,0.00562853,0.04763021,0.01752180,0.52676116,0.15076175,0.18702980
-5.02151076,1.34087983,0.00647404,0.05152168,0.01942929,0.57537051,0.16836167,0.19667154
-5.01550775,1.45765780,0.00742718,0.05623345,0.02160828,0.62952159,0.18769407,0.20851981
-5.00950475,1.58882752,0.00849500,0.06181654,0.02407556,0.68915367,0.20878490,0.22256897
-5.00350175,1.73432179,0.00968402,0.06832108,0.02684825,0.75415135,0.23165294,0.23878990
-4.99749875,1.89396528,0.01100008,0.07579615,0.02994399,0.82435119,0.25631183,0.25713229
-4.99149575,2.06748832,0.01244810,0.08428944,0.03338098,0.89954910,0.28277218,0.27752703
-4.98549275,2.25453989,0.01403183,0.09384660,0.03717799,0.97950783,0.31104367,0.29988844
-4.97948974,2.45469837,0.01575361,0.10451031,0.04135423,1.06396405,0.34113702,0.32411613
-4.97348674,2.66747913,0.01761410,0.11631895,0.04592910,1.15263454,0.37306543,0.35009637
-4.96748374,2.89233776,0.01961206,0.12930493,0.05092184,1.24522072,0.40684547,0.37770291
-4.96148074,3.12866841,0.02174408,0.14349277,0.05635096,1.34141139,0.44249708,0.40679717
-4.95547774,3.37579700,0.02400440,0.15889677,0.06223360,1.44088321,0.48004266,0.43722775
-4.94947474,3.63296933,0.02638472,0.17551867,0.06858470,1.54329889,0.51950502,0.46882949
-4.94347174,3.89933489,0.02887415,0.19334502,0.07541606,1.64830312,0.56090425,0.50142198
-4.93746873,4.17392729,0.03145913,0.21234472,0.08273533,1.75551658,0.60425347,0.53480797
-4.93146573,4.45564300,0.03412351,0.23246669,0.09054498,1.86452849,0.64955363,0.56877169
-4.92546273,4.74322014,0.03684869,0.25363782,0.09884126,1.97488832,0.69678750,0.60307748
-4.91945973,5.03521956,0.03961385,0.27576146,0.10761318,2.08609752,0.74591318,0.63746894
-4.91345673,5.33001030,0.04239634,0.29871640,0.11684168,2.19760215,0.79685730,0.67166897
-4.90745373,5.62576152,0.04517204,0.32235672,0.12649898,2.30878724,0.84950853,0.70538074
-4.90145073,5.92044292,0.04791595,0.34651231,0.13654808,2.41897376,0.90371152,0.73829003
-4.89544772,6.21183494,0.05060273,0.37099036,0.14694258,2.52741894,0.95926188,0.77006883
-4.88944472,6.49754972,0.05320736,0.39557775,0.15762681,2.63332048,1.01590252,0.80038035
-4.88344172,6.77506305,0.05570582,0.42004418,0.16853624,2.73582486,1.07332165,0.82888534
-4.87743872,7.04175689,0.05807574,0.44414626,0.17959822,2.83403987,1.13115282,0.85524944
-4.87143572,7.29497127,0.06029706,0.46763221,0.19073295,2.92705108,1.18897721,0.87915151
-4.86543272,7.53206376,0.06235260,0.49024704,0.20185481,3.01394161,1.24632815,0.90029237
-4.85942971,7.75047405,0.06422863,0.51173821,0.21287380,3.09381458,1.30269818,0.91840364
-4.85342671,7.94779110,0.06591523,0.53186143,0.22369720,3.16581706,1.35754824,0.93325629
-4.84742371,8.12181952,0.06740667,0.55038638,0.23423124,3.22916459,1.41031904,0.94466835
-4.84142071,8.27064243,0.06870153,0.56710226,0.24438289,3.28316491,1.46044422,0.95251150
-4.83541771,8.39267781,0.06980282,0.58182298,0.25406150,3.32723990,1.50736495,0.95671602
-4.82941471,8.48672575,0.07071785,0.59439172,0.26318040,3.36094456,1.55054545,0.95727404
-4.82341171,8.55200473,0.07145803,0.60468480,0.27165833,3.38398219,1.58948896,0.95424062
-4.81740870,8.58817532,0.07203855,0.61261477,0.27942067,3.39621503,1.62375354,0.94773295
-4.81140570,8.59535059,0.07247794,0.61813263,0.28640044,3.39766998,1.65296713,0.93792736
-4.80540270,8.57409316,0.07279753,0.62122908,0.29253906,3.38853916,1.67684113,0.92505452
-4.79939970,8.52539922,0.07302082,0.62193490,0.29778699,3.36917540,1.69518213,0.90939298
-4.79339670,8.45067081,0.07317280,0.62032035,0.30210396,3.34008300,1.70790100,0.89126129
-4.78739370,8.35167759,0.07327926,0.61649371,0.30545922,3.30190423,1.71501899,0.87100926
-4.78139070,8.23051008,0.07336597,0.61059897,0.30783150,3.25540220,1.71667044,0.84900844
-4.77538769,8.08952632,0.07345798,0.60281270,0.30920885,3.20144102,1.71310178,0.82564252
-4.76938469,7.93129388,0.07357886,0.59334028,0.30958847,3.14096384,1.70466668,0.80129777
-4.76338169,7.75852947,0.07374999,0.58241143,0.30897639,3.07496979,1.69181745,0.77635393
-4.75737869,7.57403781,0.07398986,0.57027518,0.30738713,3.00449063,1.67509275,0.75117591
-4.75137569,7.38065166,0.07431360,0.55719447,0.30484338,2.93056776,1.65510210,0.72610634
-4.74537269,7.18117446,0.07473242,0.54344031,0.30137560,2.85423034,1.63250749,0.70145928
-4.73936968,6.97832697,0.07525334,0.52928583,0.29702168,2.77647517,1.60800307,0.67751511
-4.73336668,6.77469898,0.07587900,0.51500014,0.29182654,2.69824880,1.58229341,0.65451671
-4.72736368,6.57270710,0.07660772,0.50084234,0.28584174,2.62043226,1.55607144,0.63266684
-4.72136068,6.37455942,0.07743368,0.48705577,0.27912505,2.54382887,1.52999692,0.61212679
-4.71535768,6.18222769,0.07834745,0.47386255,0.27174001,2.46915523,1.50467644,0.59301626
-4.70935468,5.99742747,0.07933661,0.46145885,0.26375538,2.39703571,1.48064592,0.57541422
-4.70335168,5.82160670,0.08038668,0.45001080,0.25524463,2.32800037,1.45835641,0.55936092
-4.69734867,5.65594270,0.08148229,0.43965128,0.24628530,2.26248639,1.43816388,0.54486074
-4.69134567,5.50134761,0.08260840,0.43047780,0.23695828,2.20084280,1.42032352,0.53188589
-4.68534267,5.35848190,0.08375180,0.42255144,0.22734713,2.14333827,1.40498891,0.52038075
-4.67933967,5.22777533,0.08490254,0.41589692,0.21753724,2.09017159,1.39221589,0.51026680
-4.67333667,5.10945429,0.08605548,0.41050391,0.20761501,2.04148418,1.38197109,0.50144792
-4.66733367,5.00357433,0.08721166,0.40632944,0.19766698,1.99737414,1.37414451,0.49381588
-4.66133067,4.91005618,0.08837952,0.40330122,0.18777894,1.95791094,1.36856538,0.48725593
-4.65532766,4.82872331,0.08957586,0.40132203,0.17803505,1.92314987,1.36502036,0.48165212
-4.64932466,4.75933902,0.09082644,0.40027454,0.16851691,1.89314533,1.36327299,0.47689236
-4.64332166,4.70164073,0.09216610,0.40002679,0.15930268,1.86796207,1.36308310,0.47287277
-4.63731866,4.65536931,0.09363843,0.40043773,0.15046623,1.84768333,1.36422500,0.46950133
-4.63131566,4.62029140,0.09529483,0.40136272,0.14207623,1.83241521,1.36650326,0.46670057
-4.62531266,4.59621305,0.09719305,0.40265870,0.13419535,1.82228661,1.36976504,0.46440914
-4.61930965,4.58298328,0.09939515,0.40418886,0.12687941,1.81744428,1.37390803,0.46258221
-4.61330665,4.58048696,0.10196495,0.40582644,0.12017659,1.81804292,1.37888363,0.46119068
-4.60730365,4.58862687,0.10496503,0.40745770,0.11412669,1.82423055,1.38469487,0.46021917
-4.60130065,4.60729576,0.10845341,0.40898384,0.10876033,1.83612959,1.39138929,0.45966296
-4.59529765,4.63633978,0.11248004,0.41032185,0.10409835,1.85381459,1.39904712,0.45952397
-4.58929465,4.67551537,0.11708322,0.41140437,0.10015119,1.87728787,1.40776558,0.45980606
-4.58329165,4.72444254,0.12228621,0.41217854,0.09691837,1.90645432,1.41764013,0.46050989
-4.57728864,4.78255764,0.12809415,0.41260411,0.09438821,1.94109723,1.42874421,0.46162770
-4.57128564,4.84906929,0.13449146,0.41265089,0.09253755,1.98085670,1.44110852,0.46313828
-4.56528264,4.92292101,0.14144002,0.41229579,0.09133187,2.02521251,1.45470170,0.46500248
-4.55927964,5.00276411,0.14887806,0.41151976,0.09072554,2.07347302,1.46941346,0.46715969
-4.55327664,5.08694395,0.15672014,0.41030476,0.09066239,2.12477144,1.48504176,0.46952542
-4.54727364,5.17350196,0.16485808,0.40863107,0.09107659,2.17807063,1.50128505,0.47199022
-4.54127064,5.26019529,0.17316299,0.40647520,0.09189389,2.23217702,1.51774033,0.47442026
-4.53526763,5.34453448,0.18148837,0.40380838,0.09303311,2.28576370,1.53390762,0.47665937
-4.52926463,5.42383908,0.18967416,0.40059602,0.09440810,2.33740241,1.54920084,0.47853278
-4.52326163,5.49530957,0.19755160,0.39679795,0.09592981,2.38560339,1.56296479,0.47985220
-4.51725863,5.55611300,0.20494880,0.39236959,0.09750877,2.42886169,1.57449763,0.48042219
-4.51125563,5.60347892,0.21169667,0.38726402,0.09905765,2.46570799,1.58307770,0.48004750
-4.50525263,5.63480129,0.21763510,0.38143464,0.10049394,2.49476166,1.58799338,0.47854091
-4.49924962,5.64774141,0.22261896,0.37483846,0.10174273,2.51478364,1.58857448,0.47573137
-4.49324662,5.64032693,0.22652378,0.36743976,0.10273925,2.52472645,1.58422344,0.47147183
-4.48724362,5.61104165,0.22925070,0.35921379,0.10343140,2.52377895,1.57444474,0.46564650
-4.48124062,5.55890157,0.23073061,0.35015038,0.10378183,2.51140332,1.55887081,0.45817701
-4.47523762,5.48351276,0.23092712,0.34025724,0.10376976,2.48736257,1.53728313,0.44902730
-4.46923462,5.38510817,0.22983832,0.32956261,0.10339233,2.45173680,1.50962736,0.43820681
-4.46323162,5.26456079,0.22749718,0.31811721,0.10266534,2.40492749,1.47602154,0.42577196
-4.45722861,5.12337251,0.22397060,0.30599529,0.10162354,2.34764935,1.43675722,0.41182568
-4.45122561,4.96363873,0.21935712,0.29329474,0.10032030,2.28091008,1.39229314,0.39651519
-4.44522261,4.78799040,0.21378345,0.28013619,0.09882663,2.20597898,1.34324206,0.38002796
-4.43921961,4.59951600,0.20739997,0.26666116,0.09722977,2.12434581,1.29035131,0.36258618
-4.43321661,4.40166714,0.20037536,0.25302935,0.09563114,2.03767181,1.23447824,0.34444006
-4.42721361,4.19815224,0.19289067,0.23941522,0.09414396,1.94773528,1.17656163,0.32586010
-4.42121061,3.99282297,0.18513321,0.22600398,0.09289040,1.85637398,1.11759078,0.30712896
-4.41520760,3.78955869,0.17729028,0.21298726,0.09199854,1.76542715,1.05857363,0.28853305
-4.40920460,3.59215384,0.16954329,0.20055862,0.09159909,1.67667941,1.00050545,0.27035447
-4.40320160,3.40421292,0.16206236,0.18890912,0.09182207,1.59180910,0.94433967,0.25286340
-4.39719860,3.22905731,0.15500174,0.17822320,0.09279353,1.51234282,0.89096203,0.23631147
-4.39119560,3.06964716,0.14849606,0.16867498,0.09463233,1.43961794,0.84116920,0.22092612
-4.38519260,2.92852094,0.14265773,0.16042520,0.09744720,1.37475424,0.79565255,0.20690631
-4.37918959,2.80775414,0.13757542,0.15361883,0.10133405,1.31863530,0.75498777,0.19441955
-4.37318659,2.70893769,0.13331368,0.14838349,0.10637366,1.27189988,0.71963041,0.18360029
-4.36718359,2.63317563,0.12991365,0.14482866,0.11262975,1.23494299,0.68991721,0.17454971
-4.36118059,2.58110085,0.12739473,0.14304568,0.12014753,1.20792600,0.66607300,0.16733664
-4.35517759,2.55290664,0.12575714,0.14310845,0.12895269,1.19079465,0.64822237,0.16199954
-4.34917459,2.54839153,0.12498507,0.14507474,0.13905091,1.18330355,0.63640528,0.15854937
-4.34317159,2.56701416,0.12505031,0.14898796,0.15042776,1.18504570,0.63059566,0.15697304
-4.33716858,2.60795466,0.12591610,0.15487927,0.16304914,1.19548517,0.63072174,0.15723714
-4.33116558,2.67017902,0.12754096,0.16276978,0.17686201,1.21399131,0.63668690,0.15929192
-4.32516258,2.75250289,0.12988229,0.17267271,0.19179553,1.23987251,0.64838986,0.16307507
-4.31915958,2.85365136,0.13289948,0.18459525,0.20776244,1.27240827,0.66574287,0.16851514
-4.31315658,2.97231186,0.13655649,0.19854000,0.22466068,1.31087768,0.68868696,0.17553452
-4.30715358,3.10717746,0.14082363,0.21450580,0.24237504,1.35458351,0.71720306,0.18405173
