energy_ev,total_up,Ag_p_up,Ag_d_up,Al_p_up,Al_d_up,Te_p_up,Te_d_up
-5.73586793,3.40857872,2.43036174,2.00314470,0.20259251,0.00000000,0.67623017,0.00000000
-5.72986493,3.37910855,2.40962004,1.98544729,0.20085367,0.00000000,0.67180334,0.00000000
-5.72386193,3.34837282,2.38775912,1.96671955,0.19891929,0.00000000,0.66744811,0.00000000
-5.71785893,3.31623097,2.36485315,1.94686806,0.19677599,0.00000000,0.66311702,0.00000000
-5.71185593,3.28236017,2.34083649,1.92570487,0.19440638,0.00000000,0.65871340,0.00000000
-5.70585293,3.24627541,2.31551051,1.90295881,0.19179018,0.00000000,0.65409685,0.00000000
-5.69984992,3.20735942,2.28855895,1.87829223,0.18890579,0.00000000,0.64909102,0.00000000
-5.69384692,3.16490082,2.25957061,1.85132198,0.18573213,0.00000000,0.64349330,0.00000000
-5.68784392,3.11813829,2.22806825,1.82164373,0.18225073,0.00000000,0.63708598,0.00000000
-5.68184092,3.06630815,2.19354172,1.78885788,0.17844781,0.00000000,0.62964809,0.00000000
-5.67583792,3.00869288,2.15548351,1.75259587,0.17431631,0.00000000,0.62096762,0.00000000
-5.66983492,2.94466778,2.11342466,1.71254523,0.16985773,0.00000000,0.61085315,0.00000000
-5.66383192,2.87374334,2.06696889,1.66847215,0.16508356,0.00000000,0.59914456,0.00000000
-5.65782891,2.79560098,2.01582310,1.62024024,0.16001633,0.00000000,0.58572217,0.00000000
-5.65182591,2.71012052,1.95982264,1.56782463,0.15469011,0.00000000,0.57051391,0.00000000
-5.64582291,2.61739789,1.89894983,1.51132066,0.14915045,0.00000000,0.55350020,0.00000000
-5.63981991,2.51775246,1.83334508,1.45094678,0.14345380,0.00000000,0.53471629,0.00000000
-5.63381691,2.41172373,1.76330982,1.38704169,0.13766623,0.00000000,0.51425220,0.00000000
-5.62781391,2.30005781,1.68930153,1.32005592,0.13186177,0.00000000,0.49225002,0.00000000
-5.62181091,2.18368460,1.61192100,1.25053841,0.12612024,0.00000000,0.46889911,0.00000000
-5.61580790,2.06368717,1.53189283,1.17911894,0.12052467,0.00000000,0.44442929,0.00000000
-5.60980490,1.94126480,1.45004024,1.10648732,0.11515857,0.00000000,0.41910248,0.00000000
-5.60380190,1.81769197,1.36725562,1.03337047,0.11010296,0.00000000,0.39320331,0.00000000
-5.59779890,1.69427521,1.28446841,0.96050860,0.10543342,0.00000000,0.36702910,0.00000000
-5.59179590,1.57230997,1.20261192,0.88863155,0.10121731,0.00000000,0.34087975,0.00000000
-5.58579290,1.45303950,1.12259082,0.81843644,0.09751115,0.00000000,0.31504804,0.00000000
-5.57978989,1.33761753,1.04525073,0.75056757,0.09435835,0.00000000,0.28981072,0.00000000
-5.57378689,1.22707626,0.97135132,0.68559928,0.09178744,0.00000000,0.26542074,0.00000000
-5.56778389,1.12230077,0.90154397,0.62402253,0.08981074,0.00000000,0.24210091,0.00000000
-5.56178089,1.02401065,0.83635492,0.56623536,0.08842369,0.00000000,0.22003928,0.00000000
-5.55577789,0.93274919,0.77617432,0.51253758,0.08760474,0.00000000,0.19938610,0.00000000
-5.54977489,0.84888019,0.72125141,0.46312953,0.08731590,0.00000000,0.18025263,0.00000000
-5.54377189,0.77259196,0.67169583,0.41811473,0.08750390,0.00000000,0.16271153,0.00000000
-5.53776888,0.70390791,0.62748446,0.37750602,0.08810198,0.00000000,0.14679883,0.00000000
-5.53176588,0.64270274,0.58847350,0.34123469,0.08903213,0.00000000,0.13251710,0.00000000
-5.52576288,0.58872335,0.55441470,0.30916197,0.09020782,0.00000000,0.11983981,0.00000000
-5.51975988,0.54161302,0.52497488,0.28109224,0.09153712,0.00000000,0.10871644,0.00000000
-5.51375688,0.50093779,0.49975786,0.25678729,0.09292595,0.00000000,0.09907803,0.00000000
-5.50775388,0.46621374,0.47832742,0.23598097,0.09428150,0.00000000,0.09084312,0.00000000
-5.50175088,0.43693401,0.46023057,0.21839360,0.09551564,0.00000000,0.08392350,0.00000000
-5.49574787,0.41259439,0.44501981,0.20374561,0.09654810,0.00000000,0.07822984,0.00000000
-5.48974487,0.39271674,0.43227372,0.19176982,0.09730942,0.00000000,0.07367675,0.00000000
-5.48374187,0.37686918,0.42161497,0.18222213,0.09774347,0.00000000,0.07018717,0.00000000
-5.47773887,0.36468267,0.41272510,0.17489021,0.09780943,0.00000000,0.06769607,0.00000000
-5.47173587,0.35586334,0.40535573,0.16959994,0.09748330,0.00000000,0.06615316,0.00000000
-5.46573287,0.35020050,0.39933572,0.16621957,0.09675860,0.00000000,0.06552466,0.00000000
-5.45972986,0.34757003,0.39457431,0.16466159,0.09564656,0.00000000,0.06579411,0.00000000
-5.45372686,0.34793339,0.39106019,0.16488221,0.09417557,0.00000000,0.06696217,0.00000000
-5.44772386,0.35133237,0.38885678,0.16687870,0.09238995,0.00000000,0.06904554,0.00000000
-5.44172086,0.35787993,0.38809396,0.17068476,0.09034830,0.00000000,0.07207489,0.00000000
-5.43571786,0.36774765,0.38895682,0.17636414,0.08812115,0.00000000,0.07609212,0.00000000
-5.42971486,0.38115036,0.39167199,0.18400280,0.08578836,0.00000000,0.08114691,0.00000000
-5.42371186,0.39832849,0.39649206,0.19369997,0.08343619,0.00000000,0.08729271,0.00000000
-5.41770885,0.41952909,0.40367901,0.20555849,0.08115418,0.00000000,0.09458243,0.00000000
-5.41170585,0.44498609,0.41348724,0.21967479,0.07903205,0.00000000,0.10306384,0.00000000
-5.40570285,0.47490072,0.42614694,0.23612897,0.07715666,0.00000000,0.11277504,0.00000000
-5.39969985,0.50942287,0.44184852,0.25497534,0.07560918,0.00000000,0.12374002,0.00000000
-5.39369685,0.54863416,0.46072887,0.27623389,0.07446263,0.00000000,0.13596465,0.00000000
-5.38769385,0.59253365,0.48285982,0.29988303,0.07377976,0.00000000,0.14943313,0.00000000
-5.38169085,0.64102655,0.50823958,0.32585401,0.07361150,0.00000000,0.16410529,0.00000000
-5.37568784,0.69391688,0.53678731,0.35402724,0.07399590,0.00000000,0.17991463,0.00000000
-5.36968484,0.75090432,0.56834127,0.38423088,0.07495764,0.00000000,0.19676749,0.00000000
-5.36368184,0.81158570,0.60266064,0.41624171,0.07650822,0.00000000,0.21454327,0.00000000
-5.35767884,0.87546115,0.63943100,0.44978851,0.07864656,0.00000000,0.23309587,0.00000000
-5.35167584,0.94194501,0.67827333,0.48455783,0.08136033,0.00000000,0.25225623,0.00000000
-5.34567284,1.01038122,0.71875628,0.52020206,0.08462760,0.00000000,0.27183614,0.00000000
-5.33966983,1.08006262,0.76041121,0.55634952,0.08841899,0.00000000,0.29163300,0.00000000
-5.33366683,1.15025370,0.80274949,0.59261625,0.09270016,0.00000000,0.31143551,0.00000000
-5.32766383,1.22021575,0.84528136,0.62861914,0.09743443,0.00000000,0.33103012,0.00000000
-5.32166083,1.28923362,0.88753557,0.66398962,0.10258554,0.00000000,0.35020788,0.00000000
-5.31565783,1.35664274,0.92907894,0.69838766,0.10812043,0.00000000,0.36877152,0.00000000
-5.30965483,1.42185525,0.96953500,0.73151510,0.11401172,0.00000000,0.38654238,0.00000000
-5.30365183,1.48438406,1.00860071,0.76312791,0.12024006,0.00000000,0.40336690,0.00000000
-5.29764882,1.54386344,1.04606056,0.79304654,0.12679593,0.00000000,0.41912236,0.00000000
-5.29164582,1.60006507,1.08179708,0.82116395,0.13368091,0.00000000,0.43372154,0.00000000
-5.28564282,1.65290847,1.11579723,0.84745064,0.14090837,0.00000000,0.44711602,0.00000000
-5.27963982,1.70246503,1.14815399,0.87195633,0.14850333,0.00000000,0.45929795,0.00000000
-5.27363682,1.74895504,1.17906291,0.89480799,0.15650155,0.00000000,0.47030005,0.00000000
-5.26763382,1.79273735,1.20881344,0.91620421,0.16494783,0.00000000,0.48019380,0.00000000
-5.26163082,1.83429189,1.23777499,0.93640573,0.17389344,0.00000000,0.48908580,0.00000000
-5.25562781,1.87419523,1.26637828,0.95572253,0.18339280,0.00000000,0.49711237,0.00000000
-5.24962481,1.91309012,1.29509236,0.97449789,0.19349947,0.00000000,0.50443257,0.00000000
-5.24362181,1.95164996,1.32439820,0.99308986,0.20426163,0.00000000,0.51121986,0.00000000
-5.23761881,1.99053965,1.35475982,1.01185102,0.21571710,0.00000000,0.51765275,0.00000000
-5.23161581,2.03037456,1.38659431,1.03110733,0.22788833,0.00000000,0.52390490,0.00000000
-5.22561281,2.07167933,1.42024194,1.05113699,0.24077739,0.00000000,0.53013499,0.00000000
-5.21960980,2.11484867,1.45593794,1.07215045,0.25436133,0.00000000,0.53647692,0.00000000
-5.21360680,2.16011208,1.49378741,1.09427244,0.26858820,0.00000000,0.54303085,0.00000000
-5.20760380,2.20750444,1.53374465,1.11752713,0.28337393,0.00000000,0.54985552,0.00000000
-5.20160080,2.25684429,1.57559841,1.14182722,0.29860041,0.00000000,0.55696224,0.00000000
-5.19559780,2.30772127,1.61896393,1.16696778,0.31411487,0.00000000,0.56431102,0.00000000
-5.18959480,2.35949385,1.66328276,1.19262532,0.32973084,0.00000000,0.57180903,0.00000000
-5.18359180,2.41129792,1.70783059,1.21836236,0.34523066,0.00000000,0.57931159,0.00000000
-5.17758879,2.46206652,1.75173342,1.24363773,0.36036967,0.00000000,0.58662579,0.00000000
-5.17158579,2.51056016,1.79399149,1.26782213,0.37488195,0.00000000,0.59351654,0.00000000
-5.16558279,2.55540672,1.83351030,1.29021858,0.38848743,0.00000000,0.59971495,0.00000000
-5.15957979,2.59514951,1.86913754,1.31008696,0.40090013,0.00000000,0.60492868,0.00000000
-5.15357679,2.62830140,1.89970442,1.32667152,0.41183732,0.00000000,0.60885371,0.00000000
-5.14757379,2.65340253,1.92406954,1.33923027,0.42102907,0.00000000,0.61118714,0.00000000
-5.14157079,2.66907918,1.94116328,1.34706479,0.42822780,0.00000000,0.61164026,0.00000000
-5.13556778,2.67410080,1.95003077,1.34954915,0.43321748,0.00000000,0.60995142,0.00000000
-5.12956478,2.66743250,1.94987119,1.34615651,0.43582193,0.00000000,0.60589795,0.00000000
-5.12356178,2.64828058,1.94007162,1.33648211,0.43591185,0.00000000,0.59930655,0.00000000
-5.11755878,2.61612872,1.92023381,1.32026156,0.43341023,0.00000000,0.59006175,0.00000000
-5.11155578,2.57076315,1.89019250,1.29738360,0.42829590,0.00000000,0.57811189,0.00000000
-5.10555278,2.51228574,1.85002450,1.26789658,0.42060499,0.00000000,0.56347249,0.00000000
-5.09954977,2.44111423,1.80004820,1.23200872,0.41043018,0.00000000,0.54622676,0.00000000
-5.09354677,2.35797005,1.74081360,1.19008177,0.39791797,0.00000000,0.52652331,0.00000000
-5.08754377,2.26385417,1.67308338,1.14261895,0.38326384,0.00000000,0.50457126,0.00000000
-5.08154077,2.16001271,1.59780634,1.09024746,0.36670577,0.00000000,0.48063302,0.00000000
-5.07553777,2.04789380,1.51608428,1.03369676,0.34851636,0.00000000,0.45501509,0.00000000
-5.06953477,1.92909821,1.42913437,0.97377362,0.32899391,0.00000000,0.42805746,0.00000000
-5.06353177,1.80532613,1.33824855,0.91133519,0.30845290,0.00000000,0.40012214,0.00000000
-5.05752876,1.67832249,1.24475215,0.84726152,0.28721433,0.00000000,0.37158126,0.00000000
-5.05152576,1.54982362,1.14996339,0.78242847,0.26559632,0.00000000,0.34280554,0.00000000
-5.04552276,1.42150710,1.05515564,0.71768250,0.24390540,0.00000000,0.31415330,0.00000000
-5.03951976,1.29494723,0.96152368,0.65381813,0.22242867,0.00000000,0.28596081,0.00000000
-5.03351676,1.17157717,0.87015536,0.59155879,0.20142733,0.00000000,0.25853394,0.00000000
-5.02751376,1.05265924,0.78200921,0.53154186,0.18113154,0.00000000,0.23214174,0.00000000
-5.02151076,0.93926373,0.69789864,0.47430791,0.16173679,0.00000000,0.20701174,0.00000000
-5.01550775,0.83225643,0.61848266,0.42029438,0.14340187,0.00000000,0.18332724,0.00000000
-5.00950475,0.73229455,0.54426293,0.36983353,0.12624823,0.00000000,0.16122638,0.00000000
-5.00350175,0.63983034,0.47558665,0.32315418,0.11036069,0.00000000,0.14080297,0.00000000
-4.99749875,0.55512146,0.41265444,0.28038697,0.09578934,0.00000000,0.12210866,0.00000000
-4.99149575,0.47824678,0.35553234,0.24157229,0.08255237,0.00000000,0.10515648,0.00000000
-4.98549275,0.40912645,0.30416706,0.20667039,0.07063964,0.00000000,0.08992517,0.00000000
-4.97948974,0.34754484,0.25840323,0.17557293,0.06001667,0.00000000,0.07636417,0.00000000
-4.97348674,0.29317497,0.21800194,0.14811534,0.05062903,0.00000000,0.06439902,0.00000000
-4.96748374,0.24560336,0.18265941,0.12408932,0.04240659,0.00000000,0.05393672,0.00000000
-4.96148074,0.20435416,0.15202529,0.10325502,0.03526779,0.00000000,0.04487105,0.00000000
-4.95547774,0.16891185,0.12571973,0.08535250,0.02912357,0.00000000,0.03708751,0.00000000
-4.94947474,0.13874168,0.10334887,0.07011206,0.02388092,0.00000000,0.03046776,0.00000000
-4.94347174,0.11330759,0.08451836,0.05726330,0.01944597,0.00000000,0.02489358,0.00000000
-4.93746873,0.09208729,0.06884482,0.04654269,0.01572658,0.00000000,0.02025015,0.00000000
-4.93146573,0.07458433,0.05596505,0.03769972,0.01263438,0.00000000,0.01642867,0.00000000
-4.92546273,0.06033748,0.04554314,0.03050163,0.01008640,0.00000000,0.01332840,0.00000000
-4.91945973,0.04892731,0.03727557,0.02473674,0.00800609,0.00000000,0.01085815,0.00000000
-4.91345673,0.03998038,0.03089451,0.02021655,0.00632409,0.00000000,0.00893714,0.00000000
-4.90745373,0.03317133,0.02616944,0.01677685,0.00497849,0.00000000,0.00749547,0.00000000
-4.90145073,0.02822318,0.02290749,0.01427782,0.00391488,0.00000000,0.00647418,0.00000000
-4.89544772,0.02490604,0.02095254,0.01260346,0.00308615,0.00000000,0.00582498,0.00000000
-4.88944472,0.02303480,0.02018340,0.01166033,0.00245204,0.00000000,0.00550966,0.00000000
-4.88344172,0.02246568,0.02051126,0.01137590,0.00197868,0.00000000,0.00549939,0.00000000
-4.87743872,0.02309226,0.02187644,0.01169648,0.00163795,0.00000000,0.00577373,0.00000000
-4.87143572,0.02484083,0.02424470,0.01258490,0.00140685,0.00000000,0.00631964,0.00000000
-4.86543272,0.02766544,0.02760319,0.01401801,0.00126684,0.00000000,0.00713027,0.00000000
-4.85942971,0.03154267,0.03195601,0.01598403,0.00120320,0.00000000,0.00820377,0.00000000
-4.85342671,0.03646626,0.03731958,0.01847976,0.00120440,0.00000000,0.00954198,0.00000000
-4.84742371,0.04244156,0.04371786,0.02150789,0.00126153,0.00000000,0.01114915,0.00000000
-4.84142071,0.04948009,0.05117742,0.02507410,0.00136784,0.00000000,0.01303060,0.00000000
-4.83541771,0.05759411,0.05972253,0.02918439,0.00151816,0.00000000,0.01519139,0.00000000
-4.82941471,0.06679139,0.06937033,0.03384232,0.00170861,0.00000000,0.01763505,0.00000000
-4.82341171,0.07707024,0.08012626,0.03904655,0.00193618,0.00000000,0.02036237,0.00000000
-4.81740870,0.08841506,0.09197981,0.04478844,0.00219846,0.00000000,0.02337025,0.00000000
-4.81140570,0.10079238,0.10490088,0.05105006,0.00249343,0.00000000,0.02665082,0.00000000
-4.80540270,0.11414764,0.11883681,0.05780245,0.00281930,0.00000000,0.03019059,0.00000000
-4.79939970,0.12840304,0.13371039,0.06500443,0.00317440,0.00000000,0.03396995,0.00000000
-4.79339670,0.14345630,0.14941899,0.07260187,0.00355715,0.00000000,0.03796297,0.00000000
-4.78739370,0.15918078,0.16583498,0.08052762,0.00396614,0.00000000,0.04213744,0.00000000
-4.78139070,0.17542699,0.18280759,0.08870205,0.00440021,0.00000000,0.04645539,0.00000000
-4.77538769,0.19202551,0.20016637,0.09703439,0.00485870,0.00000000,0.05087395,0.00000000
-4.76938469,0.20879141,0.21772624,0.10542469,0.00534166,0.00000000,0.05534660,0.00000000
-4.76338169,0.22553023,0.23529408,0.11376660,0.00585026,0.00000000,0.05982486,0.00000000
-4.75737869,0.24204520,0.25267690,0.12195071,0.00638721,0.00000000,0.06426032,0.00000000
-4.75137569,0.25814575,0.26969125,0.12986849,0.00695726,0.00000000,0.06860703,0.00000000
-4.74537269,0.27365686,0.28617376,0.13741674,0.00756776,0.00000000,0.07282410,0.00000000
-4.73936968,0.28842913,0.30199233,0.14450220,0.00822929,0.00000000,0.07687850,0.00000000
-4.73336668,0.30234893,0.31705773,0.15104637,0.00895630,0.00000000,0.08074793,0.00000000
-4.72736368,0.31534846,0.33133498,0.15699016,0.00976783,0.00000000,0.08442356,0.00000000
-4.72136068,0.32741499,0.34485415,0.16229823,0.01068810,0.00000000,0.08791267,0.00000000
-4.71535768,0.33859902,0.35771991,0.16696276,0.01174717,0.00000000,0.09124089,0.00000000
-4.70935468,0.34902075,0.37011941,0.17100652,0.01298152,0.00000000,0.09445403,0.00000000
-4.70335168,0.35887443,0.38232799,0.17448492,0.01443440,0.00000000,0.09761923,0.00000000
-4.69734867,0.36843026,0.39471210,0.17748696,0.01615621,0.00000000,0.10082552,0.00000000
-4.69134567,0.37803349,0.40772920,0.18013492,0.01820452,0.00000000,0.10418349,0.00000000
-4.68534267,0.38810044,0.42192421,0.18258283,0.02064393,0.00000000,0.10782408,0.00000000
-4.67933967,0.39911144,0.43792229,0.18501344,0.02354568,0.00000000,0.11189652,0.00000000
-4.67333667,0.41160061,0.45641790,0.18763399,0.02698681,0.00000000,0.11656525,0.00000000
-4.66733367,0.42614260,0.47816006,0.19067072,0.03104909,0.00000000,0.12200604,0.00000000
-4.66133067,0.44333662,0.50393406,0.19436227,0.03581750,0.00000000,0.12840120,0.00000000
-4.65532766,0.46378805,0.53453980,0.19895223,0.04137837,0.00000000,0.13593409,0.00000000
-4.64932466,0.48808827,0.57076730,0.20468098,0.04781698,0.00000000,0.14478303,0.00000000
-4.64332166,0.51679312,0.61336988,0.21177719,0.05521502,0.00000000,0.15511483,0.00000000
-4.63731866,0.55040096,0.66303577,0.22044924,0.06364747,0.00000000,0.16707812,0.00000000
-4.63131566,0.58933093,0.72035898,0.23087684,0.07317938,0.00000000,0.18079667,0.00000000
-4.62531266,0.63390227,0.78581037,0.24320330,0.08386242,0.00000000,0.19636307,0.00000000
-4.61930965,0.68431568,0.85971000,0.25752867,0.09573125,0.00000000,0.21383296,0.00000000
-4.61330665,0.74063745,0.94220180,0.27390404,0.10880016,0.00000000,0.23322007,0.00000000
-4.60730365,0.80278717,1.03323176,0.29232741,0.12305966,0.00000000,0.25449237,0.00000000
-4.60130065,0.87052983,1.13253072,0.31274120,0.13847368,0.00000000,0.27756959,0.00000000
-4.59529765,0.94347279,1.23960273,0.33503172,0.15497710,0.00000000,0.30232213,0.00000000
-4.58929465,1.02106813,1.35371996,0.35903052,0.17247416,0.00000000,0.32857183,0.00000000
-4.58329165,1.10262051,1.47392495,0.38451787,0.19083757,0.00000000,0.35609429,0.00000000
-4.57728864,1.18730072,1.59904048,0.41122810,0.20990872,0.00000000,0.38462314,0.00000000
-4.57128564,1.27416442,1.72768755,0.43885685,0.22949899,0.00000000,0.41385588,0.00000000
-4.56528264,1.36217588,1.85831113,0.46706977,0.24939210,0.00000000,0.44346131,0.00000000
-4.55927964,1.45023570,1.98921333,0.49551258,0.26934777,0.00000000,0.47308833,0.00000000
-4.55327664,1.53721167,2.11859320,0.52382196,0.28910641,0.00000000,0.50237567,0.00000000
-4.54727364,1.62197161,2.24459186,0.55163688,0.30839490,0.00000000,0.53096230,0.00000000
-4.54127064,1.70341678,2.36534157,0.57860982,0.32693313,0.00000000,0.55849806,0.00000000
-4.53526763,1.78051450,2.47901699,0.60441752,0.34444135,0.00000000,0.58465400,0.00000000
-4.52926463,1.85232853,2.58388655,0.62877059,0.36064773,0.00000000,0.60913203,0.00000000
-4.52326163,1.91804584,2.67836202,0.65142166,0.37529617,0.00000000,0.63167342,0.00000000
-4.51725863,1.97699851,2.76104408,0.67217164,0.38815379,0.00000000,0.65206572,0.00000000
-4.51125563,2.02867972,2.83076204,0.69087381,0.39901791,0.00000000,0.67014778,0.00000000
-4.50525263,2.07275313,2.88660594,0.70743544,0.40772219,0.00000000,0.68581260,0.00000000
-4.49924962,2.10905519,2.92794956,0.72181707,0.41414159,0.00000000,0.69900794,0.00000000
-4.49324662,2.13759028,2.95446343,0.73402932,0.41819602,0.00000000,0.70973458,0.00000000
-4.48724362,2.15851905,2.96611724,0.74412750,0.41985244,0.00000000,0.71804239,0.00000000
-4.48124062,2.17214062,2.96317163,0.75220438,0.41912531,0.00000000,0.72402444,0.00000000
-4.47523762,2.17886961,2.94615994,0.75838142,0.41607540,0.00000000,0.72780942,0.00000000
-4.46923462,2.17920930,2.91586075,0.76279906,0.41080703,0.00000000,0.72955288,0.00000000
-4.46323162,2.17372237,2.87326280,0.76560663,0.40346387,0.00000000,0.72942768,0.00000000
-4.45722861,2.16300084,2.81952401,0.76695228,0.39422342,0.00000000,0.72761424,0.00000000
-4.45122561,2.14763670,2.75592654,0.76697378,0.38329066,0.00000000,0.72429115,0.00000000
-4.44522261,2.12819494,2.68383022,0.76579038,0.37089089,0.00000000,0.71962642,0.00000000
-4.43921961,2.10519005,2.60462636,0.76349640,0.35726234,0.00000000,0.71377021,0.00000000
-4.43321661,2.07906738,2.51969409,0.76015677,0.34264869,0.00000000,0.70684891,0.00000000
-4.42721361,2.05018990,2.43036096,0.75580465,0.32729202,0.00000000,0.69896130,0.00000000
-4.42121061,2.01883098,2.33786931,0.75044142,0.31142620,0.00000000,0.69017653,0.00000000
-4.41520760,1.98517317,2.24334956,0.74403868,0.29527127,0.00000000,0.68053419,0.00000000
-4.40920460,1.94931273,2.14780098,0.73654231,0.27902876,0.00000000,0.67004631,0.00000000
-4.40320160,1.91126943,2.05208019,0.72787819,0.26287813,0.00000000,0.65870100,0.00000000
-4.39719860,1.87100050,1.95689727,0.71795917,0.24697447,0.00000000,0.64646754,0.00000000
-4.39119560,1.82841801,1.86281867,0.70669289,0.23144730,0.00000000,0.63330246,0.00000000
-4.38519260,1.78340819,1.77027624,0.69398996,0.21640054,0.00000000,0.61915635,0.00000000
-4.37918959,1.73585162,1.67958111,0.67977198,0.20191338,0.00000000,0.60398075,0.00000000
-4.37318659,1.68564297,1.59094108,0.66397908,0.18804207,0.00000000,0.58773494,0.00000000
-4.36718359,1.63270935,1.50448031,0.64657633,0.17482231,0.00000000,0.57039212,0.00000000
-4.36118059,1.57702606,1.42025987,0.62755906,0.16227212,0.00000000,0.55194468,0.00000000
-4.35517759,1.51862926,1.33829800,0.60695649,0.15039491,0.00000000,0.53240836,0.00000000
-4.34917459,1.45762484,1.25858905,0.58483379,0.13918279,0.00000000,0.51182508,0.00000000
-4.34317159,1.39419333,1.18112014,0.56129247,0.12861961,0.00000000,0.49026437,0.00000000
-4.33716858,1.32859087,1.10588518,0.53646906,0.11868398,0.00000000,0.46782339,0.00000000
-4.33116558,1.26114624,1.03289561,0.51053233,0.10935187,0.00000000,0.44462568,0.00000000
-4.32516258,1.19225458,0.96218801,0.48367928,0.10059889,0.00000000,0.42081866,0.00000000
-4.31915958,1.12236814,0.89382843,0.45612994,0.09240217,0.00000000,0.39657019,0.00000000
-4.31315658,1.05198488,0.82791385,0.42812164,0.08474176,0.00000000,0.37206429,0.00000000
-4.30715358,0.98163543,0.76457115,0.39990263,0.07760173,0.00000000,0.34749643,0.00000000
