energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Na_s_up,Te_p_up,Te_d_up
-5.84992496,5.09538296,0.01283123,1.21660433,2.24679033,2.21624265,0.35200440,1.82455488,0.00000000
-5.84392196,5.04925898,0.01284928,1.18633631,2.22962044,2.16891209,0.36379383,1.83475361,0.00000000
-5.83791896,5.00105452,0.01289535,1.15372485,2.21069000,2.11850408,0.37596109,1.84659038,0.00000000
-5.83191596,4.95106408,0.01296852,1.11939654,2.19012890,2.06596218,0.38825522,1.85944638,0.00000000
-5.82591296,4.89953636,0.01306745,1.08398841,2.16804615,2.01223229,0.40040642,1.87265949,0.00000000
-5.81990995,4.84667208,0.01319045,1.04813248,2.14453179,1.95823835,0.41213363,1.88554242,0.00000000
-5.81390695,4.79262456,0.01333560,1.01244025,2.11965973,1.90485867,0.42315283,1.89740273,0.00000000
-5.80790395,4.73750286,0.01350095,0.97748757,2.09349135,1.85290372,0.43318581,1.90756421,0.00000000
-5.80190095,4.68137728,0.01368466,0.94380058,2.06607963,1.80309604,0.44196913,1.91538879,0.00000000
-5.79589795,4.62428697,0.01388519,0.91184295,2.03747354,1.75605301,0.44926286,1.92029810,0.00000000
-5.78989495,4.56624918,0.01410149,0.88200503,2.00772260,1.71227298,0.45485878,1.92179388,0.00000000
-5.78389195,4.50726958,0.01433314,0.85459529,1.97688129,1.67212543,0.45858765,1.91947626,0.00000000
-5.77788894,4.44735325,0.01458049,0.82983430,1.94501312,1.63584522,0.46032519,1.91305904,0.00000000
-5.77188594,4.38651539,0.01484479,0.80785165,1.91219425,1.60353145,0.45999661,1.90238127,0.00000000
-5.76588294,4.32479148,0.01512816,0.78868571,1.87851627,1.57515070,0.45757932,1.88741448,0.00000000
-5.75987994,4.26224602,0.01543364,0.77228650,1.84408828,1.55054472,0.45310378,1.86826501,0.00000000
-5.75387694,4.19897940,0.01576509,0.75852133,1.80903790,1.52944206,0.44665239,1.84517138,0.00000000
-5.74787394,4.13513250,0.01612707,0.74718318,1.77351123,1.51147333,0.43835645,1.81849647,0.00000000
-5.74187094,4.07088858,0.01652463,0.73800124,1.73767178,1.49618932,0.42839130,1.78871499,0.00000000
-5.73586793,4.00647243,0.01696308,0.73065346,1.70169829,1.48308131,0.41696993,1.75639641,0.00000000
-5.72986493,3.94214661,0.01744770,0.72478028,1.66578151,1.47160271,0.40433521,1.72218437,0.00000000
-5.72386193,3.87820505,0.01798344,0.71999921,1.63012016,1.46119110,0.39075122,1.68677315,0.00000000
-5.71785893,3.81496418,0.01857461,0.71591947,1.59491607,1.45128980,0.37649393,1.65088237,0.00000000
-5.71185593,3.75275224,0.01922453,0.71215627,1.56036884,1.44136807,0.36184178,1.61523101,0.00000000
-5.70585293,3.69189700,0.01993529,0.70834394,1.52667017,1.43093919,0.34706644,1.58051184,0.00000000
-5.69984992,3.63271288,0.02070743,0.70414772,1.49399807,1.41957574,0.33242426,1.54736732,0.00000000
-5.69384692,3.57548779,0.02153979,0.69927347,1.46251135,1.40692153,0.31814859,1.51636803,0.00000000
-5.68784392,3.52047062,0.02242936,0.69347527,1.43234444,1.39269982,0.30444343,1.48799455,0.00000000
-5.68184092,3.46785990,0.02337121,0.68656057,1.40360296,1.37671775,0.29147851,1.46262319,0.00000000
-5.67583792,3.41779415,0.02435849,0.67839281,1.37636004,1.35886689,0.27938596,1.44051639,0.00000000
-5.66983492,3.37034447,0.02538255,0.66889180,1.35065376,1.33912025,0.26825864,1.42181766,0.00000000
-5.66383192,3.32550958,0.02643307,0.65803167,1.32648561,1.31752591,0.25815011,1.40655127,0.00000000
-5.65782891,3.28321370,0.02749835,0.64583697,1.30382023,1.29419810,0.24907602,1.39462636,0.00000000
-5.65182591,3.24330703,0.02856554,0.63237708,1.28258623,1.26930597,0.24101699,1.38584503,0.00000000
-5.64582291,3.20556908,0.02962098,0.61775940,1.26267826,1.24306103,0.23392248,1.37991389,0.00000000
-5.63981991,3.16971442,0.03065061,0.60212166,1.24396003,1.21570376,0.22771558,1.37645827,0.00000000
-5.63381691,3.13540065,0.03164028,0.58562389,1.22626841,1.18749026,0.22229836,1.37503846,0.00000000
-5.62781391,3.10223831,0.03257612,0.56844028,1.20941816,1.15867936,0.21755756,1.37516705,0.00000000
-5.62181091,3.06980214,0.03344493,0.55075144,1.19320739,1.12952094,0.21337029,1.37632685,0.00000000
-5.61580790,3.03764348,0.03423440,0.53273729,1.17742342,1.10024588,0.20960946,1.37798839,0.00000000
-5.60980490,3.00530324,0.03493346,0.51457080,1.16184886,1.07105796,0.20614892,1.37962676,0.00000000
-5.60380190,2.97232516,0.03553245,0.49641281,1.14626788,1.04212785,0.20286785,1.38073703,0.00000000
-5.59779890,2.93826897,0.03602326,0.47840798,1.13047231,1.01358956,0.19965458,1.38084812,0.00000000
-5.59179590,2.90272317,0.03639948,0.46068197,1.11426759,0.98553900,0.19640950,1.37953477,0.00000000
-5.58579290,2.86531717,0.03665643,0.44333973,1.09747839,0.95803480,0.19304727,1.37642744,0.00000000
-5.57978989,2.82573267,0.03679116,0.42646495,1.07995380,0.93110104,0.18949817,1.37122038,0.00000000
-5.57378689,2.78371407,0.03680244,0.41012051,1.06157204,0.90473167,0.18570873,1.36367756,0.00000000
-5.56778389,2.73907772,0.03669071,0.39434979,1.04224459,0.87889633,0.18164169,1.35363687,0.00000000
-5.56178089,2.69172015,0.03645802,0.37917871,1.02191966,0.85354709,0.17727543,1.34101253,0.00000000
-5.55577789,2.64162478,0.03610791,0.36461840,1.00058508,0.82862598,0.17260292,1.32579597,0.00000000
-5.54977489,2.58886742,0.03564540,0.35066820,0.97827038,0.80407269,0.16763038,1.30805519,0.00000000
-5.54377189,2.53362011,0.03507688,0.33731903,0.95504811,0.77983230,0.16237564,1.28793284,0.00000000
-5.53776888,2.47615329,0.03441004,0.32455684,0.93103446,0.75586262,0.15686648,1.26564296,0.00000000
-5.53176588,2.41683606,0.03365387,0.31236604,0.90638884,0.73214083,0.15113888,1.24146657,0.00000000
-5.52576288,2.35613450,0.03281857,0.30073283,0.88131274,0.70866934,0.14523531,1.21574605,0.00000000
-5.51975988,2.29460763,0.03191554,0.28964825,0.85604754,0.68548035,0.13920311,1.18887842,0.00000000
-5.51375688,2.23290108,0.03095732,0.27911085,0.83087139,0.66263929,0.13309304,1.16130743,0.00000000
-5.50775388,2.17173828,0.02995757,0.26912897,0.80609512,0.64024671,0.12695790,1.13351472,0.00000000
-5.50175088,2.11190907,0.02893099,0.25972234,0.78205718,0.61843871,0.12085135,1.10600982,0.00000000
-5.49574787,2.05425583,0.02789320,0.25092321,0.75911767,0.59738585,0.11482689,1.07931942,0.00000000
-5.48974487,1.99965718,0.02686066,0.24277669,0.73765148,0.57729045,0.10893691,1.05397582,0.00000000
-5.48374187,1.94900960,0.02585045,0.23534046,0.71804071,0.55838245,0.10323195,1.03050490,0.00000000
-5.47773887,1.90320719,0.02488007,0.22868371,0.70066644,0.54091381,0.09775993,1.00941385,0.00000000
-5.47173587,1.86312003,0.02396719,0.22288539,0.68590008,0.52515178,0.09256563,0.99117882,0.00000000
-5.46573287,1.82957184,0.02312932,0.21803189,0.67409450,0.51137103,0.08769009,0.97623307,0.00000000
-5.45972986,1.80331741,0.02238347,0.21421399,0.66557505,0.49984506,0.08317018,0.96495572,0.00000000
-5.45372686,1.78502067,0.02174580,0.21152352,0.66063092,0.49083707,0.07903817,0.95766157,0.00000000
-5.44772386,1.77523409,0.02123117,0.21004956,0.65950697,0.48459069,0.07532136,0.95459234,0.00000000
-5.44172086,1.77438015,0.02085276,0.20987454,0.66239627,0.48132086,0.07204185,0.95590964,0.00000000
-5.43571786,1.78273580,0.02062168,0.21107033,0.66943372,0.48120526,0.06921629,0.96168990,0.00000000
-5.42971486,1.80042042,0.02054660,0.21369448,0.68069086,0.48437668,0.06685576,0.97192154,0.00000000
-5.42371186,1.82738799,0.02063342,0.21778692,0.69617219,0.49091663,0.06496570,0.98650446,0.00000000
-5.41770885,1.86342395,0.02088498,0.22336714,0.71581310,0.50085047,0.06354603,1.00525206,0.00000000
-5.41170585,1.90814707,0.02130093,0.23043213,0.73947948,0.51414450,0.06259124,1.02789557,0.00000000
-5.40570285,1.96101643,0.02187757,0.23895514,0.76696928,0.53070501,0.06209066,1.05409085,0.00000000
-5.39969985,2.02134356,0.02260788,0.24888537,0.79801571,0.55037950,0.06202885,1.08342724,0.00000000
-5.39369685,2.08830941,0.02348160,0.26014868,0.83229236,0.57296016,0.06238601,1.11543843,0.00000000
-5.38769385,2.16098579,0.02448546,0.27264926,0.86941986,0.59818942,0.06313850,1.14961483,0.00000000
-5.38169085,2.23836051,0.02560346,0.28627225,0.90897403,0.62576751,0.06425950,1.18541727,0.00000000
-5.37568784,2.31936563,0.02681730,0.30088716,0.95049534,0.65536173,0.06571962,1.22229145,0.00000000
-5.36968484,2.40290766,0.02810684,0.31635208,0.99349929,0.68661699,0.06748759,1.25968273,0.00000000
-5.36368184,2.48789878,0.02945069,0.33251830,1.03748746,0.71916740,0.06953102,1.29705093,0.00000000
-5.35767884,2.57328806,0.03082680,0.34923532,1.08195900,0.75264823,0.07181711,1.33388454,0.00000000
-5.35167584,2.65809142,0.03221311,0.36635582,1.12642213,0.78670777,0.07431338,1.36971400,0.00000000
-5.34567284,2.74141935,0.03358818,0.38374064,1.17040532,0.82101864,0.07698832,1.40412365,0.00000000
-5.33966983,2.82250146,0.03493186,0.40126319,1.21346803,0.85528805,0.07981213,1.43676208,0.00000000
-5.33366683,2.90070688,0.03622586,0.41881334,1.25521051,0.88926643,0.08275728,1.46735053,0.00000000
-5.32766383,2.97555998,0.03745432,0.43630058,1.29528252,0.92275423,0.08579913,1.49568916,0.00000000
-5.32166083,3.04675076,0.03860429,0.45365611,1.33339090,0.95560641,0.08891639,1.52166108,0.00000000
-5.31565783,3.11413969,0.03966612,0.47083410,1.36930550,0.98773466,0.09209160,1.54523410,0.00000000
-5.30965483,3.17775688,0.04063373,0.48781169,1.40286371,1.01910702,0.09531150,1.56646010,0.00000000
-5.30365183,3.23779562,0.04150487,0.50458811,1.43397324,1.04974521,0.09856730,1.58547213,0.00000000
-5.29764882,3.29460059,0.04228112,0.52118269,1.46261311,1.07971952,0.10185490,1.60247931,0.00000000
-5.29164582,3.34865113,0.04296792,0.53763200,1.48883288,1.10914181,0.10517499,1.61775971,0.00000000
-5.28564282,3.40054015,0.04357438,0.55398623,1.51275004,1.13815666,0.10853300,1.63165123,0.00000000
-5.27963982,3.45094921,0.04411306,0.57030493,1.53454550,1.16693133,0.11193897,1.64454080,0.00000000
-5.27363682,3.50062061,0.04459961,0.58665238,1.55445721,1.19564463,0.11540722,1.65685199,0.00000000
-5.26763382,3.55032715,0.04505225,0.60309266,1.57277195,1.22447546,0.11895590,1.66903137,0.00000000
-5.26163082,3.60084033,0.04549130,0.61968470,1.58981540,1.25359124,0.12260630,1.68153367,0.00000000
-5.25562781,3.65289793,0.04593851,0.63647752,1.60594046,1.28313678,0.12638205,1.69480625,0.00000000
-5.24962481,3.70717170,0.04641634,0.65350563,1.62151415,1.31322383,0.13030807,1.70927299,0.00000000
-5.24362181,3.76423595,0.04694722,0.67078510,1.63690329,1.34392185,0.13440931,1.72531808,0.00000000
-5.23761881,3.82453804,0.04755274,0.68831006,1.65245921,1.37525015,0.13870943,1.74327004,0.00000000
-5.23161581,3.88837153,0.04825282,0.70604998,1.66850207,1.40717171,0.14322921,1.76338641,0.00000000
-5.22561281,3.95585283,0.04906492,0.72394775,1.68530514,1.43958886,0.14798495,1.78583974,0.00000000
-5.21960980,4.02690224,0.05000316,0.74191863,1.70307968,1.47234090,0.15298680,1.81070514,0.00000000
-5.21360680,4.10123017,0.05107762,0.75985006,1.72196103,1.50520390,0.15823708,1.83795019,0.00000000
-5.20760380,4.17832915,0.05229364,0.77760245,1.74199663,1.53789248,0.16372875,1.86742752,0.00000000
-5.20160080,4.25747243,0.05365127,0.79501084,1.76313645,1.57006377,0.16944403,1.89887069,0.00000000
-5.19559780,4.33771938,0.05514478,0.81188744,1.78522667,1.60132325,0.17535325,1.93189367,0.00000000
-5.18959480,4.41792820,0.05676244,0.82802507,1.80800684,1.63123255,0.18141411,1.96599428,0.00000000
-5.18359180,4.49677570,0.05848642,0.84320118,1.83111117,1.65931881,0.18757131,2.00056173,0.00000000
-5.17758879,4.57278416,0.06029289,0.85718271,1.85407402,1.68508556,0.19375667,2.03488832,0.00000000
-5.17158579,4.64435451,0.06215239,0.86973124,1.87633969,1.70802460,0.19988977,2.06818503,0.00000000
-5.16558279,4.70980523,0.06403037,0.88060870,1.89727629,1.72762878,0.20587919,2.09960079,0.00000000
-5.15957979,4.76741564,0.06588802,0.88958309,1.91619341,1.74340510,0.21162420,2.12824477,0.00000000
-5.15357679,4.81547250,0.06768317,0.89643437,1.93236291,1.75488783,0.21701708,2.15321105,0.00000000
-5.14757379,4.85231821,0.06937152,0.90096010,1.94504217,1.76165131,0.22194581,2.17360489,0.00000000
-5.14157079,4.87639900,0.07090791,0.90298078,1.95349881,1.76332184,0.22629716,2.18856949,0.00000000
-5.13556778,4.88631143,0.07224767,0.90234472,1.95703597,1.75958846,0.22996011,2.19731244,0.00000000
-5.12956478,4.88084550,0.07334812,0.89893223,1.95501699,1.75021219,0.23282932,2.19913070,0.00000000
-5.12356178,4.85902273,0.07416987,0.89265910,1.94688863,1.73503340,0.23480863,2.19343324,0.00000000
-5.11755878,4.82012795,0.07467827,0.88347921,1.93220157,1.71397723,0.23581445,2.17976035,0.00000000
-5.11155578,4.76373349,0.07484450,0.87138621,1.91062770,1.68705677,0.23577880,2.15779903,0.00000000
-5.10555278,4.68971502,0.07464667,0.85641426,1.88197308,1.65437395,0.23465190,2.12739367,0.00000000
-5.09954977,4.59825862,0.07407054,0.83863788,1.84618643,1.61611824,0.23240430,2.08855189,0.00000000
-5.09354677,4.48985876,0.07311008,0.81817085,1.80336266,1.57256317,0.22902819,2.04144522,0.00000000
-5.08754377,4.36530761,0.07176772,0.79516426,1.75374139,1.52406084,0.22453818,1.98640464,0.00000000
-5.08154077,4.22567608,0.07005423,0.76980382,1.69770070,1.47103468,0.21897114,1.92391147,0.00000000
-5.07553777,4.07228754,0.06798843,0.74230648,1.63574647,1.41397071,0.21238538,1.85458380,0.00000000
-5.06953477,3.90668536,0.06559651,0.71291656,1.56849781,1.35340757,0.20485913,1.77915930,0.00000000
-5.06353177,3.73059542,0.06291123,0.68190135,1.49666932,1.28992574,0.19648827,1.69847498,0.00000000
-5.05752876,3.54588515,0.05997079,0.64954647,1.42105106,1.22413618,0.18738361,1.61344492,0.00000000
-5.05152576,3.35452049,0.05681763,0.61615101,1.34248692,1.15666877,0.17766769,1.52503666,0.00000000
-5.04552276,3.15852230,0.05349713,0.58202255,1.26185250,1.08816086,0.16747129,1.43424725,0.00000000
-5.03951976,2.95992345,0.05005622,0.54747227,1.18003314,1.01924620,0.15692985,1.34207977,0.00000000
-5.03351676,2.76072806,0.04654208,0.51281015,1.09790298,0.95054452,0.14617984,1.24952106,0.00000000
-5.02751376,2.56287384,0.04300082,0.47834034,1.01630579,0.88265188,0.13535531,1.15752129,0.00000000
-5.02151076,2.36819843,0.03947637,0.44435689,0.93603796,0.81613215,0.12458473,1.06697600,0.00000000
-5.01550775,2.17841055,0.03600941,0.41113977,0.85783421,0.75150950,0.11398823,0.97871092,0.00000000
-5.00950475,1.99506625,0.03263662,0.37895140,0.78235623,0.68926228,0.10367525,0.89346987,0.00000000
-5.00350175,1.81955066,0.02939000,0.34803354,0.71018434,0.62981801,0.09374277,0.81190580,0.00000000
-4.99749875,1.65306520,0.02629648,0.31860477,0.64181229,0.57354982,0.08427410,0.73457508,0.00000000
-4.99149575,1.49662009,0.02337769,0.29085847,0.57764482,0.52077406,0.07533815,0.66193477,0.00000000
-4.98549275,1.35103190,0.02064993,0.26496130,0.51799802,0.47174922,0.06698930,0.59434266,0.00000000
-4.97948974,1.21692565,0.01812435,0.24105234,0.46310195,0.42667594,0.05926771,0.53205983,0.00000000
-4.97348674,1.09474088,0.01580722,0.21924263,0.41310527,0.38569809,0.05220004,0.47525540,0.00000000
-4.96748374,0.98474115,0.01370037,0.19961530,0.36808143,0.34890483,0.04580050,0.42401283,0.00000000
-4.96148074,0.88702627,0.01180165,0.18222613,0.32803593,0.31633343,0.04007216,0.37833767,0.00000000
-4.95547774,0.80154645,0.01010557,0.16710454,0.29291440,0.28797277,0.03500842,0.33816611,0.00000000
-4.94947474,0.72811798,0.00860385,0.15425493,0.26261089,0.26376739,0.03059449,0.30337402,0.00000000
-4.94347174,0.66643956,0.00728600,0.14365832,0.23697623,0.24362193,0.02680899,0.27378619,0.00000000
-4.93746873,0.61610879,0.00613993,0.13527417,0.21582603,0.22740576,0.02362533,0.24918526,0.00000000
-4.93146573,0.57663841,0.00515249,0.12904244,0.19894813,0.21495782,0.02101313,0.22932038,0.00000000
-4.92546273,0.54747177,0.00430993,0.12488562,0.18610930,0.20609129,0.01893928,0.21391511,0.00000000
-4.91945973,0.52799718,0.00359832,0.12271080,0.17706112,0.20059832,0.01736900,0.20267453,0.00000000
-4.91345673,0.51756101,0.00300393,0.12241177,0.17154491,0.19825438,0.01626653,0.19529162,0.00000000
-4.90745373,0.51547932,0.00251348,0.12387090,0.16929583,0.19882236,0.01559577,0.19145254,0.00000000
-4.90145073,0.52104787,0.00211439,0.12696093,0.17004606,0.20205634,0.01532059,0.19084116,0.00000000
-4.89544772,0.53355076,0.00179492,0.13154665,0.17352728,0.20770487,0.01540512,0.19314266,0.00000000
-4.88944472,0.55226751,0.00154425,0.13748634,0.17947252,0.21551389,0.01581381,0.19804648,0.00000000
-4.88344172,0.57647896,0.00135257,0.14463303,0.18761758,0.22522915,0.01651145,0.20524849,0.00000000
-4.87743872,0.60547206,0.00121108,0.15283571,0.19770216,0.23659829,0.01746317,0.21445280,0.00000000
-4.87143572,0.63854389,0.00111195,0.16194036,0.20947085,0.24937249,0.01863440,0.22537314,0.00000000
-4.86543272,0.67500513,0.00104833,0.17179089,0.22267428,0.26330786,0.01999087,0.23773406,0.00000000
-4.85942971,0.71418332,0.00101424,0.18223014,0.23707042,0.27816659,0.02149871,0.25127210,0.00000000
-4.85342671,0.75542620,0.00100458,0.19310088,0.25242626,0.29371798,0.02312464,0.26573697,0.00000000
-4.84742371,0.79810542,0.00101501,0.20424695,0.26851994,0.30973941,0.02483628,0.28089305,0.00000000
-4.84142071,0.84162076,0.00104193,0.21551454,0.28514342,0.32601746,0.02660253,0.29652107,0.00000000
-4.83541771,0.88540526,0.00108241,0.22675366,0.30210557,0.34234916,0.02839415,0.31242017,0.00000000
-4.82941471,0.92893118,0.00113416,0.23781997,0.31923580,0.35854351,0.03018440,0.32841033,0.00000000
-4.82341171,0.97171679,0.00119548,0.24857668,0.33638794,0.37442334,0.03194975,0.34433513,0.00000000
-4.81740870,1.01333419,0.00126522,0.25889689,0.35344442,0.38982752,0.03367065,0.36006476,0.00000000
-4.81140570,1.05341763,0.00134280,0.26866602,0.37032032,0.40461355,0.03533226,0.37549920,0.00000000
-4.80540270,1.09167222,0.00142812,0.27778441,0.38696725,0.41866045,0.03692524,0.39057137,0.00000000
-4.79939970,1.12788271,0.00152161,0.28617006,0.40337669,0.43187188,0.03844630,0.40525014,0.00000000
-4.79339670,1.16192164,0.00162419,0.29376121,0.41958253,0.44417931,0.03989873,0.41954287,0.00000000
-4.78739370,1.19375653,0.00173724,0.30051881,0.43566259,0.45554519,0.04129265,0.43349739,0.00000000
-4.78139070,1.22345547,0.00186260,0.30642870,0.45173882,0.46596572,0.04264513,0.44720305,0.00000000
-4.77538769,1.25119054,0.00200253,0.31150322,0.46797603,0.47547329,0.04397997,0.46079084,0.00000000
-4.76938469,1.27723852,0.00215969,0.31578235,0.48457902,0.48413799,0.04532728,0.47443208,0.00000000
-4.76338169,1.30197859,0.00233712,0.31933401,0.50178805,0.49206837,0.04672276,0.48833591,0.00000000
-4.75737869,1.32588656,0.00253815,0.32225365,0.51987266,0.49941099,0.04820674,0.50274526,0.00000000
-4.75137569,1.34952561,0.00276642,0.32466288,0.53912400,0.50634873,0.04982298,0.51793138,0.00000000
-4.74537269,1.37353347,0.00302577,0.32670720,0.55984586,0.51309779,0.05161730,0.53418703,0.00000000
-4.73936968,1.39860641,0.00332020,0.32855292,0.58234483,0.51990334,0.05363606,0.55181843,0.00000000
-4.73336668,1.42548031,0.00365382,0.33038317,0.60691975,0.52703388,0.05592454,0.57113631,0.00000000
-4.72736368,1.45490948,0.00403077,0.33239330,0.63385113,0.53477444,0.05852539,0.59244618,0.00000000
-4.72136068,1.48764403,0.00445515,0.33478565,0.66339090,0.54341885,0.06147701,0.61603837,0.00000000
-4.71535768,1.52440650,0.00493097,0.33776398,0.69575295,0.55326128,0.06481220,0.64217807,0.00000000
-4.70935468,1.56586887,0.00546206,0.34152773,0.73110510,0.56458742,0.06855688,0.67109588,0.00000000
-4.70335168,1.61263061,0.00605198,0.34626630,0.76956260,0.57766559,0.07272913,0.70297920,0.00000000
-4.69734867,1.66519899,0.00670398,0.35215362,0.81118391,0.59273808,0.07733847,0.73796476,0.00000000
-4.69134567,1.72397211,0.00742090,0.35934307,0.85596858,0.61001309,0.08238545,0.77613282,0.00000000
-4.68534267,1.78922550,0.00820507,0.36796315,0.90385763,0.62965760,0.08786157,0.81750293,0.00000000
-4.67933967,1.86110263,0.00905828,0.37811376,0.95473631,0.65179132,0.09374951,0.86203175,0.00000000
-4.67333667,1.93960968,0.00998160,0.38986343,1.00843910,0.67648192,0.10002364,0.90961276,0.00000000
-4.66733367,2.02461451,0.01097536,0.40324745,1.06475661,0.70374180,0.10665075,0.96007783,0.00000000
-4.66133067,2.11584979,0.01203901,0.41826690,1.12344414,0.73352632,0.11359103,1.01320072,0.00000000
-4.65532766,2.21291975,0.01317105,0.43488861,1.18423130,0.76573347,0.12079910,1.06870204,0.00000000
-4.64932466,2.31531037,0.01436889,0.45304605,1.24683220,0.80020513,0.12822517,1.12625563,0.00000000
-4.64332166,2.42240205,0.01562879,0.47264086,1.31095562,0.83672958,0.13581615,1.18549588,0.00000000
-4.63731866,2.53348438,0.01694577,0.49354525,1.37631464,0.87504529,0.14351676,1.24602579,0.00000000
-4.63131566,2.64777216,0.01831354,0.51560484,1.44263519,0.91484573,0.15127042,1.30742532,0.00000000
-4.62531266,2.76442213,0.01972445,0.53864205,1.50966311,0.95578521,0.15902013,1.36925981,0.00000000
-4.61930965,2.88254978,0.02116949,0.56245990,1.57716926,0.99748543,0.16670902,1.43108807,0.00000000
-4.61330665,3.00124575,0.02263829,0.58684599,1.64495259,1.03954267,0.17428085,1.49247007,0.00000000
-4.60730365,3.11959153,0.02411920,0.61157677,1.71284109,1.08153552,0.18168029,1.55297384,0.00000000
-4.60130065,3.23667414,0.02559939,0.63642196,1.78069043,1.12303303,0.18885306,1.61218169,0.00000000
-4.59529765,3.35159978,0.02706501,0.66114897,1.84838080,1.16360315,0.19574600,1.66969551,0.00000000
-4.58929465,3.46350630,0.02850137,0.68552742,1.91581190,1.20282142,0.20230714,1.72514124,0.00000000
-4.58329165,3.57157461,0.02989322,0.70933365,1.98289678,1.24027967,0.20848569,1.77817257,0.00000000
-4.57728864,3.67503921,0.03122505,0.73235514,2.04955465,1.27559486,0.21423222,1.82847386,0.00000000
-4.57128564,3.77319782,0.03248141,0.75439485,2.11570346,1.30841766,0.21949893,1.87576255,0.00000000
-4.56528264,3.86542022,0.03364728,0.77527539,2.18125250,1.33844074,0.22424005,1.91979091,0.00000000
-4.55927964,3.95115651,0.03470847,0.79484288,2.24609568,1.36540656,0.22841252,1.96034749,0.00000000
-4.55327664,4.02994458,0.03565200,0.81297053,2.31010578,1.38911439,0.23197673,1.99725828,0.00000000
-4.54727364,4.10141686,0.03646649,0.82956169,2.37313014,1.40942633,0.23489756,2.03038751,0.00000000
-4.54127064,4.16530612,0.03714253,0.84455239,2.43498799,1.42627203,0.23714551,2.05963845,0.00000000
-4.53526763,4.22145021,0.03767298,0.85791309,2.49546960,1.43965197,0.23869788,2.08495384,0.00000000
-4.52926463,4.26979537,0.03805327,0.86964965,2.55433743,1.44963880,0.23954000,2.10631637,0.00000000
-4.52326163,4.31039806,0.03828160,0.87980340,2.61132917,1.45637690,0.23966642,2.12374889,0.00000000
-4.51725863,4.34342487,0.03835909,0.88845012,2.66616258,1.46007972,0.23908188,2.13731442,0.00000000
-4.51125563,4.36915044,0.03828984,0.89569808,2.71854199,1.46102502,0.23780219,2.14711595,0.00000000
-4.50525263,4.38795325,0.03808086,0.90168496,2.76816630,1.45954797,0.23585467,2.15329605,0.00000000
-4.49924962,4.40030927,0.03774204,0.90657388,2.81473803,1.45603239,0.23327842,2.15603601,0.00000000
-4.49324662,4.40678346,0.03728589,0.91054846,2.85797329,1.45090017,0.23012407,2.15555473,0.00000000
