energy_ev,total_up,B_p_up,B_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-5.54377189,1.45076863,0.04796932,0.00000000,0.31026459,0.87054379,0.02219413,0.44232955
-5.53776888,1.46824511,0.04952310,0.00000000,0.32667213,0.87918186,0.02225476,0.44554467
-5.53176588,1.48431799,0.05160123,0.00000000,0.34407038,0.88704001,0.02228865,0.44770874
-5.52576288,1.49921755,0.05424337,0.00000000,0.36250974,0.89425122,0.02230389,0.44887650
-5.51975988,1.51320197,0.05748748,0.00000000,0.38205466,0.90095380,0.02230947,0.44911955
-5.51375688,1.52654536,0.06136801,0.00000000,0.40277849,0.90728520,0.02231497,0.44852329
-5.50775388,1.53952637,0.06591409,0.00000000,0.42475781,0.91337683,0.02233024,0.44718373
-5.50175088,1.55241783,0.07114780,0.00000000,0.44806635,0.91934987,0.02236510,0.44520449
-5.49574787,1.56547766,0.07708263,0.00000000,0.47276881,0.92531211,0.02242901,0.44269389
-5.48974487,1.57894127,0.08372194,0.00000000,0.49891474,0.93135602,0.02253076,0.43976241
-5.48374187,1.59301555,0.09105787,0.00000000,0.52653285,0.93755767,0.02267825,0.43652045
-5.47773887,1.60787462,0.09907025,0.00000000,0.55562585,0.94397670,0.02287823,0.43307654
-5.47173587,1.62365727,0.10772604,0.00000000,0.58616612,0.95065709,0.02313624,0.42953599
-5.46573287,1.64046612,0.11697895,0.00000000,0.61809236,0.95762861,0.02345644,0.42599990
-5.45972986,1.65836844,0.12676948,0.00000000,0.65130741,0.96490890,0.02384165,0.42256476
-5.45372686,1.67739858,0.13702539,0.00000000,0.68567734,0.97250602,0.02429343,0.41932226
-5.44772386,1.69756175,0.14766251,0.00000000,0.72103195,0.98042143,0.02481220,0.41635955
-5.44172086,1.71883920,0.15858602,0.00000000,0.75716654,0.98865332,0.02539743,0.41375968
-5.43571786,1.74119444,0.16969211,0.00000000,0.79384521,0.99720013,0.02604792,0.41160230
-5.42971486,1.76458034,0.18087008,0.00000000,0.83080540,1.00606439,0.02676204,0.40996428
-5.42371186,1.78894694,0.19200475,0.00000000,0.86776360,1.01525657,0.02753807,0.40892048
-5.41770885,1.81424946,0.20297915,0.00000000,0.90442222,1.02479902,0.02837448,0.40854422
-5.41170585,1.84045630,0.21367754,0.00000000,0.94047715,1.03472974,0.02927015,0.40890761
-5.40570285,1.86755660,0.22398842,0.00000000,0.97562599,1.04510595,0.03022467,0.41008149
-5.39969985,1.89556685,0.23380770,0.00000000,1.00957641,1.05600707,0.03123840,0.41213501
-5.39369685,1.92453608,0.24304168,0.00000000,1.04205455,1.06753708,0.03231257,0.41513468
-5.38769385,1.95454926,0.25160984,0.00000000,1.07281280,1.07982577,0.03344924,0.41914293
-5.38169085,1.98572829,0.25944731,0.00000000,1.10163683,1.09302887,0.03465117,0.42421613
-5.37568784,2.01823029,0.26650677,0.00000000,1.12835132,1.10732648,0.03592152,0.43040213
-5.36968484,2.05224283,0.27275985,0.00000000,1.15282416,1.12291990,0.03726357,0.43773730
-5.36368184,2.08797598,0.27819769,0.00000000,1.17496875,1.14002641,0.03868022,0.44624326
-5.35767884,2.12565111,0.28283087,0.00000000,1.19474423,1.15887216,0.04017352,0.45592334
-5.35167584,2.16548662,0.28668840,0.00000000,1.21215348,1.17968301,0.04174412,0.46675902
-5.34567284,2.20768109,0.28981601,0.00000000,1.22723897,1.20267360,0.04339069,0.47870647
-5.33966983,2.25239438,0.29227353,0.00000000,1.24007652,1.22803499,0.04510937,0.49169344
-5.33366683,2.29972751,0.29413178,0.00000000,1.25076731,1.25592114,0.04689331,0.50561674
-5.32766383,2.34970236,0.29546876,0.00000000,1.25942842,1.28643498,0.04873226,0.52034050
-5.32166083,2.40224236,0.29636554,0.00000000,1.26618259,1.31961469,0.05061227,0.53569551
-5.31565783,2.45715536,0.29690198,0.00000000,1.27114768,1.35542095,0.05251560,0.55147967
-5.30965483,2.51411980,0.29715251,0.00000000,1.27442647,1.39372588,0.05442078,0.56745986
-5.30365183,2.57267565,0.29718219,0.00000000,1.27609758,1.43430460,0.05630281,0.58337517
-5.29764882,2.63222072,0.29704324,0.00000000,1.27620798,1.47683004,0.05813362,0.59894166
-5.29164582,2.69201345,0.29677234,0.00000000,1.27476787,1.52087158,0.05988267,0.61385835
-5.28564282,2.75118244,0.29638873,0.00000000,1.27174807,1.56589803,0.06151777,0.62781460
-5.27963982,2.80874295,0.29589338,0.00000000,1.26708044,1.61128519,0.06300599,0.64049835
-5.27363682,2.86362009,0.29526912,0.00000000,1.26066124,1.65632797,0.06431470,0.65160520
-5.26763382,2.91467802,0.29448190,0.00000000,1.25235745,1.70025692,0.06541267,0.66084782
-5.26163082,2.96075423,0.29348297,0.00000000,1.24201562,1.74225857,0.06627120,0.66796535
-5.25562781,3.00069751,0.29221205,0.00000000,1.22947286,1.78149911,0.06686524,0.67273245
-5.24962481,3.03340811,0.29060105,0.00000000,1.21456931,1.81715033,0.06717432,0.67496753
-5.24362181,3.05787833,0.28857840,0.00000000,1.19716134,1.84841690,0.06718351,0.67453985
-5.23761881,3.07323174,0.28607362,0.00000000,1.17713478,1.87456382,0.06688408,0.67137515
-5.23161581,3.07875931,0.28302183,0.00000000,1.15441725,1.89494297,0.06627403,0.66545961
-5.22561281,3.07395085,0.27936812,0.00000000,1.12898907,1.90901745,0.06535837,0.65684192
-5.21960980,3.05852041,0.27507134,0.00000000,1.10089196,1.91638299,0.06414918,0.64563345
-5.21360680,3.03242449,0.27010736,0.00000000,1.07023518,1.91678516,0.06266547,0.63200651
-5.20760380,2.99587249,0.26447142,0.00000000,1.03719863,1.91013206,0.06093271,0.61619084
-5.20160080,2.94932898,0.25817965,0.00000000,1.00203309,1.89650176,0.05898232,0.59846848
-5.19559780,2.89350789,0.25126959,0.00000000,0.96505731,1.87614437,0.05685088,0.57916738
-5.18959480,2.82935905,0.24379983,0.00000000,0.92665247,1.84947875,0.05457925,0.55865388
-5.18359180,2.75804773,0.23584877,0.00000000,0.88725416,1.81708400,0.05221159,0.53732451
-5.17758879,2.68092829,0.22751255,0.00000000,0.84734255,1.77968631,0.04979433,0.51559743
-5.17158579,2.59951295,0.21890247,0.00000000,0.80743114,1.73814159,0.04737512,0.49390371
-5.16558279,2.51543686,0.21014179,0.00000000,0.76805468,1.69341468,0.04500183,0.47267880
-5.15957979,2.43042087,0.20136230,0.00000000,0.72975687,1.64655584,0.04272152,0.45235433
-5.15357679,2.34623297,0.19270070,0.00000000,0.69307823,1.59867538,0.04057956,0.43335048
-5.14757379,2.26464952,0.18429496,0.00000000,0.65854454,1.55091713,0.03861881,0.41606885
-5.14157079,2.18741713,0.17628076,0.00000000,0.62665623,1.50443145,0.03687883,0.40088606
-5.13556778,2.11621599,0.16878822,0.00000000,0.59787879,1.46034857,0.03539528,0.38814791
-5.12956478,2.05262504,0.16193880,0.00000000,0.57263442,1.41975264,0.03419931,0.37816407
-5.12356178,1.99808960,0.15584258,0.00000000,0.55129474,1.38365709,0.03331713,0.37120335
-5.11755878,1.95389163,0.15059597,0.00000000,0.53417474,1.35298171,0.03276956,0.36748928
-5.11155578,1.92112290,0.14627966,0.00000000,0.52152767,1.32853179,0.03257169,0.36719622
-5.10555278,1.90066135,0.14295704,0.00000000,0.51354085,1.31097957,0.03273267,0.37044566
-5.09954977,1.89315088,0.14067293,0.00000000,0.51033225,1.30084843,0.03325542,0.37730301
-5.09354677,1.89898483,0.13945274,0.00000000,0.51194796,1.29849997,0.03413655,0.38777487
-5.08754377,1.91829365,0.13930187,0.00000000,0.51836023,1.30412433,0.03536630,0.40180675
-5.08154077,1.95093702,0.14020562,0.00000000,0.52946642,1.31773402,0.03692857,0.41928169
-5.07553777,1.99650115,0.14212939,0.00000000,0.54508881,1.33916157,0.03880102,0.44001967
-5.06953477,2.05430154,0.14501923,0.00000000,0.56497546,1.36806115,0.04095539,0.46377825
-5.06353177,2.12339175,0.14880294,0.00000000,0.58880219,1.40391449,0.04335789,0.49025450
-5.05752876,2.20257862,0.15339142,0.00000000,0.61617603,1.44604109,0.04596966,0.51908842
-5.05152576,2.29044387,0.15868054,0.00000000,0.64664008,1.49361285,0.04874759,0.54986803
-5.04552276,2.38537233,0.16455343,0.00000000,0.67967998,1.54567286,0.05164501,0.58213604
-5.03951976,2.48558628,0.17088305,0.00000000,0.71473200,1.60115813,0.05461280,0.61539827
-5.03351676,2.58918528,0.17753518,0.00000000,0.75119269,1.65892576,0.05760036,0.64913338
-5.02751376,2.69419062,0.18437162,0.00000000,0.78842983,1.71778188,0.06055684,0.68280411
-5.02151076,2.79859310,0.19125352,0.00000000,0.82579457,1.77651247,0.06343235,0.71586920
-5.01550775,2.90040261,0.19804477,0.00000000,0.86263439,1.83391521,0.06617916,0.74779610
-5.00950475,2.99769785,0.20461533,0.00000000,0.89830634,1.88883118,0.06875287,0.77807359
-5.00350175,3.08867432,0.21084425,0.00000000,0.93219029,1.94017521,0.07111347,0.80622411
-4.99749875,3.17168885,0.21662239,0.00000000,0.96370163,1.98696403,0.07322625,0.83181515
-4.99149575,3.24529892,0.22185472,0.00000000,0.99230297,2.02834079,0.07506258,0.85446930
-4.98549275,3.30829526,0.22646192,0.00000000,1.01751442,2.06359541,0.07660032,0.87387252
-4.97948974,3.35972660,0.23038148,0.00000000,1.03892216,2.09217974,0.07782418,0.88978033
-4.97348674,3.39891560,0.23356808,0.00000000,1.05618506,2.11371724,0.07872564,0.90202171
-4.96748374,3.42546583,0.23599326,0.00000000,1.06903905,2.12800694,0.07930275,0.91050050
-4.96148074,3.43925963,0.23764456,0.00000000,1.07729942,2.13502165,0.07955963,0.91519446
-4.95547774,3.44044746,0.23852404,0.00000000,1.08086094,2.13490091,0.07950581,0.91615207
-4.94947474,3.42942972,0.23864640,0.00000000,1.07969609,2.12793916,0.07915540,0.91348728
-4.94347174,3.40683215,0.23803675,0.00000000,1.07385148,2.11457006,0.07852613,0.90737258
-4.93746873,3.37347647,0.23672825,0.00000000,1.06344293,2.09534775,0.07763839,0.89803080
-4.93146573,3.33034769,0.23475970,0.00000000,1.04864933,2.07092632,0.07651423,0.88572607
-4.92546273,3.27856002,0.23217322,0.00000000,1.02970581,2.04203825,0.07517650,0.87075441
-4.91945973,3.21932267,0.22901223,0.00000000,1.00689638,2.00947312,0.07364794,0.85343427
-4.91345673,3.15390713,0.22531969,0.00000000,0.98054628,1.97405722,0.07195062,0.83409756
-4.90745373,3.08361708,0.22113682,0.00000000,0.95101449,1.93663489,0.07010536,0.81308142
-4.90145073,3.00976158,0.21650222,0.00000000,0.91868630,1.89805200,0.06813143,0.79072090
-4.89544772,2.93363229,0.21145145,0.00000000,0.88396622,1.85914196,0.06604640,0.76734285
-4.88944472,2.85648462,0.20601709,0.00000000,0.84727132,1.82071410,0.06386617,0.74326092
-4.88344172,2.77952284,0.20022908,0.00000000,0.80902491,1.78354447,0.06160510,0.71877185
-4.87743872,2.70388865,0.19411546,0.00000000,0.76965062,1.74836848,0.05927627,0.69415283
-4.87143572,2.63065260,0.18770326,0.00000000,0.72956698,1.71587520,0.05689183,0.66965991
-4.86543272,2.56080773,0.18101951,0.00000000,0.68918227,1.68670251,0.05446332,0.64552722
-4.85942971,2.49526452,0.17409232,0.00000000,0.64888976,1.66143280,0.05200209,0.62196690
-4.85342671,2.43484668,0.16695177,0.00000000,0.60906341,1.64058863,0.04951955,0.59916958
-4.84742371,2.38028704,0.15963078,0.00000000,0.57005384,1.62462793,0.04702747,0.57730515
-4.84142071,2.33222322,0.15216568,0.00000000,0.53218487,1.61393876,0.04453811,0.55652384
-4.83541771,2.29119289,0.14459655,0.00000000,0.49575044,1.60883322,0.04206432,0.53695740
-4.82941471,2.25762867,0.13696729,0.00000000,0.46101219,1.60954103,0.03961951,0.51872031
-4.82341171,2.23185287,0.12932542,0.00000000,0.42819764,1.61620283,0.03721750,0.50191106
-4.81740870,2.21407252,0.12172160,0.00000000,0.39749906,1.62886372,0.03487241,0.48661341
-4.81140570,2.20437526,0.11420898,0.00000000,0.36907311,1.64746772,0.03259833,0.47289759
-4.80540270,2.20272670,0.10684227,0.00000000,0.34304123,1.67185367,0.03040907,0.46082157
-4.79939970,2.20896990,0.09967682,0.00000000,0.31949082,1.70175335,0.02831787,0.45043229
-4.79339670,2.22282748,0.09276749,0.00000000,0.29847713,1.73679224,0.02633709,0.44176683
-4.78739370,2.24390692,0.08616757,0.00000000,0.28002581,1.77649356,0.02447797,0.43485366
-4.78139070,2.27170929,0.07992769,0.00000000,0.26413601,1.82028588,0.02275040,0.42971379
-4.77538769,2.30564132,0.07409483,0.00000000,0.25078387,1.86751430,0.02116275,0.42636179
-4.76938469,2.34503094,0.06871135,0.00000000,0.23992637,1.91745526,0.01972179,0.42480673
-4.76338169,2.38914552,0.06381424,0.00000000,0.23150517,1.96933449,0.01843267,0.42505286
-4.75737869,2.43721247,0.05943441,0.00000000,0.22545046,2.02234752,0.01729891,0.42710015
-4.75137569,2.48844122,0.05559618,0.00000000,0.22168457,2.07568209,0.01632249,0.43094432
-4.74537269,2.54204558,0.05231692,0.00000000,0.22012525,2.12854132,0.01550403,0.43657679
-4.73936968,2.59726567,0.04960684,0.00000000,0.22068838,2.18016680,0.01484288,0.44398403
-4.73336668,2.65338811,0.04746886,0.00000000,0.22329024,2.22986031,0.01433736,0.45314679
-4.72736368,2.70976377,0.04589875,0.00000000,0.22784897,2.27700331,0.01398492,0.46403892
-4.72136068,2.76582202,0.04488524,0.00000000,0.23428557,2.32107311,0.01378232,0.47662597
-4.71535768,2.82108103,0.04441041,0.00000000,0.24252404,2.36165505,0.01372586,0.49086371
-4.70935468,2.87515354,0.04445006,0.00000000,0.25249108,2.39845007,0.01381145,0.50669660
-4.70335168,2.92774812,0.04497430,0.00000000,0.26411517,2.43127732,0.01403479,0.52405633
-4.69734867,2.97866575,0.04594814,0.00000000,0.27732515,2.46007189,0.01439142,0.54286061
-4.69134567,3.02779239,0.04733222,0.00000000,0.29204857,2.48487779,0.01487677,0.56301217
-4.68534267,3.07508768,0.04908359,0.00000000,0.30820964,2.50583657,0.01548618,0.58439822
-4.67933967,3.12057088,0.05115648,0.00000000,0.32572721,2.52317249,0.01621482,0.60689025
-4.67333667,3.16430445,0.05350322,0.00000000,0.34451258,2.53717476,0.01705765,0.63034435
-4.66733367,3.20637651,0.05607502,0.00000000,0.36446750,2.54817808,0.01800931,0.65460182
-4.66133067,3.24688282,0.05882281,0.00000000,0.38548225,2.55654221,0.01906395,0.67949018
-4.65532766,3.28590906,0.06169801,0.00000000,0.40743405,2.56263171,0.02021507,0.70482446
-4.64932466,3.32351445,0.06465320,0.00000000,0.43018567,2.56679660,0.02145536,0.73040857
-4.64332166,3.35971695,0.06764274,0.00000000,0.45358452,2.56935483,0.02277648,0.75603681
-4.63731866,3.39448091,0.07062319,0.00000000,0.47746209,2.57057720,0.02416891,0.78149533
-4.63131566,3.42770732,0.07355372,0.00000000,0.50163388,2.57067510,0.02562172,0.80656342
-4.62531266,3.45922711,0.07639628,0.00000000,0.52589986,2.56979163,0.02712248,0.83101482
-4.61930965,3.48879766,0.07911571,0.00000000,0.55004549,2.56799610,0.02865716,0.85461880
-4.61330665,3.51610264,0.08167976,0.00000000,0.57384334,2.56528211,0.03021005,0.87714131
-4.60730365,3.54075519,0.08405894,0.00000000,0.59705535,2.56156901,0.03176380,0.89834613
-4.60130065,3.56230461,0.08622641,0.00000000,0.61943581,2.55670667,0.03329954,0.91799627
-4.59529765,3.58024619,0.08815777,0.00000000,0.64073499,2.55048329,0.03479707,0.93585578
-4.58929465,3.59403439,0.08983089,0.00000000,0.66070345,2.54263589,0.03623512,0.95169204
-4.58329165,3.60309881,0.09122581,0.00000000,0.67909702,2.53286304,0.03759177,0.96527874
-4.57728864,3.60686280,0.09232465,0.00000000,0.69568220,2.52083948,0.03884490,0.97639967
-4.57128564,3.60476409,0.09311160,0.00000000,0.71024214,2.50623193,0.03997272,0.98485321
-4.56528264,3.59627690,0.09357312,0.00000000,0.72258264,2.48871569,0.04095440,0.99045765
-4.55927964,3.58093467,0.09369810,0.00000000,0.73253829,2.46799124,0.04177069,0.99305701
-4.55327664,3.55835248,0.09347817,0.00000000,0.73997825,2.44380027,0.04240456,0.99252730
-4.54727364,3.52824820,0.09290812,0.00000000,0.74481153,2.41594033,0.04284188,0.98878274
-4.54127064,3.49046119,0.09198627,0.00000000,0.74699129,2.38427764,0.04307192,0.98178177
-4.53526763,3.44496754,0.09071488,0.00000000,0.74651813,2.34875712,0.04308792,0.97153221
-4.52926463,3.39189081,0.08910055,0.00000000,0.74344182,2.30940930,0.04288743,0.95809537
-4.52326163,3.33150742,0.08715448,0.00000000,0.73786153,2.26635370,0.04247259,0.94158858
-4.51725863,3.26424608,0.08489265,0.00000000,0.72992423,2.21979814,0.04185018,0.92218589
-4.51125563,3.19068104,0.08233584,0.00000000,0.71982130,2.17003432,0.04103162,0.90011675
-4.50525263,3.11151902,0.07950949,0.00000000,0.70778344,2.11742938,0.04003269,0.87566239
-4.49924962,3.02758047,0.07644334,0.00000000,0.69407392,2.06241417,0.03887317,0.84915014
-4.49324662,2.93977573,0.07317096,0.00000000,0.67898061,2.00546859,0.03757630,0.82094579
-4.48724362,2.84907749,0.06972909,0.00000000,0.66280689,1.94710488,0.03616813,0.79144412
-4.48124062,2.75649064,0.06615680,0.00000000,0.64586213,1.88784976,0.03467683,0.76105836
-4.47523762,2.66302149,0.06249463,0.00000000,0.62845193,1.82822651,0.03313186,0.73020875
-4.46923462,2.56964774,0.05878364,0.00000000,0.61086887,1.76873795,0.03156321,0.69931097
-4.46323162,2.47729110,0.05506442,0.00000000,0.59338399,1.70985140,0.03000064,0.66876507
-4.45722861,2.38679399,0.05137617,0.00000000,0.57623958,1.65198655,0.02847293,0.63894527
-4.45122561,2.29890162,0.04775589,0.00000000,0.55964359,1.59550685,0.02700732,0.61019135
-4.44522261,2.21425041,0.04423760,0.00000000,0.54376590,1.54071503,0.02562899,0.58280202
-4.43921961,2.13336330,0.04085179,0.00000000,0.52873668,1.48785298,0.02436066,0.55703039
-4.43321661,2.05665189,0.03762497,0.00000000,0.51464667,1.43710575,0.02322243,0.53308194
-4.42721361,1.98442525,0.03457943,0.00000000,0.50154962,1.38860952,0.02223161,0.51111483
-4.42121061,1.91690434,0.03173316,0.00000000,0.48946626,1.34246279,0.02140283,0.49124244
-4.41520760,1.85424102,0.02909989,0.00000000,0.47838990,1.29874001,0.02074811,0.47353788
-4.40920460,1.79654000,0.02668936,0.00000000,0.46829296,1.25750654,0.02027713,0.45803994
-4.40320160,1.74388212,0.02450755,0.00000000,0.45913408,1.21883389,0.01999748,0.44476023
-4.39719860,1.69634713,0.02255714,0.00000000,0.45086546,1.18281405,0.01991494,0.43369059
-4.39119560,1.65403421,0.02083791,0.00000000,0.44343965,1.14957179,0.02003375,0.42481056
-4.38519260,1.61707858,0.01934721,0.00000000,0.43681573,1.11927385,0.02035688,0.41809413
-4.37918959,1.58566291,0.01808037,0.00000000,0.43096417,1.09213439,0.02088609,0.41351533
-4.37318659,1.56002240,0.01703112,0.00000000,0.42587023,1.06841581,0.02162211,0.41105234
-4.36718359,1.54044307,0.01619193,0.00000000,0.42153576,1.04842486,0.02256450,0.41068974
-4.36118059,1.52725288,0.01555426,0.00000000,0.41797916,1.03250388,0.02371158,0.41241874
-4.35517759,1.52080619,0.01510880,0.00000000,0.41523370,1.02101745,0.02506017,0.41623558
-4.34917459,1.52146221,0.01484559,0.00000000,0.41334422,1.01433495,0.02660533,0.42213801
-4.34317159,1.52955860,0.01475409,0.00000000,0.41236267,1.01280996,0.02833995,0.43012025
-4.33716858,1.54538175,0.01482323,0.00000000,0.41234252,1.01675733,0.03025447,0.44016685
-4.33116558,1.56913551,0.01504142,0.00000000,0.41333279,1.02642936,0.03233648,0.45224590
-4.32516258,1.60091036,0.01539652,0.00000000,0.41537193,1.04199211,0.03457054,0.46630214
-4.31915958,1.64065486,0.01587587,0.00000000,0.41848202,1.06350349,0.03693794,0.48225058
-4.31315658,1.68815147,0.01646630,0.00000000,0.42266386,1.09089409,0.03941673,0.49997104
-4.30715358,1.74299824,0.01715423,0.00000000,0.42789306,1.12395230,0.04198185,0.51930436
