energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-3.60480240,3.60113260,-1.88947084,0.57162558,-0.48783910,2.05245061,-0.34723407,0.00544580,-0.00627889,0.46631390,-0.20875071,0.00529295,-0.00354113,1.09605379,-1.10032292,0.32809962,-0.53151157,0.03123086,-0.02769507
-3.59879940,3.56213059,-1.83906026,0.57573413,-0.47681187,2.03595397,-0.33850835,0.00499595,-0.00599367,0.45063976,-0.20060717,0.00515779,-0.00353604,1.09076067,-1.07304262,0.31931608,-0.51784987,0.03060254,-0.02704084
-3.59279640,3.51349362,-1.78703977,0.57931035,-0.46456514,2.01162087,-0.32974630,0.00456989,-0.00572533,0.43384508,-0.19224540,0.00500120,-0.00356197,1.08405923,-1.04517069,0.31061474,-0.50313637,0.02991682,-0.02633446
-3.58679340,3.45613090,-1.73432340,0.58239579,-0.45128076,1.98002347,-0.32112322,0.00416763,-0.00548109,0.41608273,-0.18377721,0.00482512,-0.00362489,1.07612601,-1.01723223,0.30210079,-0.48758372,0.02918103,-0.02559016
-3.58079040,3.39108776,-1.68188802,0.58503185,-0.43716308,1.94185920,-0.31282858,0.00378896,-0.00526809,0.39751468,-0.17532231,0.00463199,-0.00373195,1.06715192,-0.98977839,0.29387279,-0.47142936,0.02840334,-0.02482340
-3.57478739,3.31951560,-1.63076608,0.58725598,-0.42243687,1.89792989,-0.30506487,0.00343358,-0.00509328,0.37831010,-0.16700668,0.00442470,-0.00389151,1.05733503,-0.96338404,0.28602079,-0.45493269,0.02759261,-0.02405065
-3.56878439,3.24263813,-1.58203562,0.58909785,-0.40734447,1.84911789,-0.29804578,0.00310103,-0.00496336,0.35864306,-0.15896058,0.00420646,-0.00411310,1.04687301,-0.93864411,0.27862439,-0.43837120,0.02675805,-0.02328913
-3.56278139,3.16171531,-1.53680704,0.59057597,-0.39214218,1.79636004,-0.29199362,0.00279084,-0.00488471,0.33868974,-0.15131628,0.00398067,-0.00440740,1.03595562,-0.91616819,0.27175088,-0.42203596,0.02590903,-0.02255648
-3.55677839,3.07800695,-1.49620683,0.59169489,-0.37709581,1.74062074,-0.28713600,0.00250243,-0.00486328,0.31862539,-0.14420552,0.00375077,-0.00478609,1.02475775,-0.89657319,0.26545360,-0.40622619,0.02505473,-0.02187040
-3.55077539,2.99273737,-1.46135798,0.59244331,-0.36247566,1.68286509,-0.28370177,0.00223521,-0.00490447,0.29862102,-0.13775678,0.00352017,-0.00526170,1.01343347,-0.88047395,0.25977042,-0.39124331,0.02420391,-0.02124830
-3.54477239,2.90706287,-1.43335757,0.59279316,-0.34855090,1.62403339,-0.28191617,0.00198855,-0.00501311,0.27884011,-0.13209251,0.00329211,-0.00584735,1.00211134,-0.86847190,0.25472264,-0.37738426,0.02336463,-0.02070683
-3.53876938,2.82204345,-1.41325190,0.59269986,-0.33558357,1.56501768,-0.28199554,0.00176178,-0.00519323,0.25943541,-0.12732619,0.00306959,-0.00655640,0.99089152,-0.86114194,0.25031434,-0.36493462,0.02254406,-0.02026151
-3.53276638,2.73861975,-1.40200990,0.59210371,-0.32382247,1.50664139,-0.28414143,0.00155419,-0.00544805,0.24054605,-0.12355958,0.00285530,-0.00740215,0.97984454,-0.85901778,0.24653221,-0.35416149,0.02174826,-0.01992629
-3.52676338,2.65759626,-1.40049559,0.59093247,-0.31349698,1.44964260,-0.28853452,0.00136504,-0.00577975,0.22229501,-0.12087994,0.00265158,-0.00839728,0.96901198,-0.86257640,0.24334594,-0.34530642,0.02098210,-0.01971313
-3.52076038,2.57963099,-1.40944051,0.58910480,-0.30481126,1.39466136,-0.29532844,0.00119353,-0.00618941,0.20478724,-0.11935764,0.00246036,-0.00955344,0.95840895,-0.87222198,0.24070922,-0.33857871,0.02024921,-0.01963167
-3.51475738,2.50523177,-1.42941722,0.58653467,-0.29793882,1.34223129,-0.30464371,0.00103883,-0.00667685,0.18810828,-0.11904390,0.00228322,-0.01088066,0.94802802,-0.88827005,0.23856133,-0.33414911,0.01955194,-0.01968888
-3.50875438,2.43475886,-1.46081481,0.58313609,-0.29301777,1.29277546,-0.31656217,0.00090006,-0.00724050,0.17232371,-0.11996902,0.00212135,-0.01238674,0.93784433,-0.91093251,0.23682926,-0.33214438,0.01889146,-0.01988879
-3.50275138,2.36843311,-1.50381755,0.57882828,-0.29014700,1.24660633,-0.33112184,0.00077630,-0.00787732,0.15747917,-0.12214099,0.00197565,-0.01407673,0.92782151,-0.94030416,0.23543030,-0.33264275,0.01826783,-0.02023231
-3.49674837,2.30634893,-1.55838764,0.57354066,-0.28938326,1.20392940,-0.34831277,0.00066658,-0.00858267,0.14360109,-0.12554464,0.00184674,-0.01595230,0.91791781,-0.97635141,0.23427512,-0.33567048,0.01768021,-0.02071714
-3.49074537,2.24849086,-1.62425290,0.56721747,-0.29073936,1.16485022,-0.36807381,0.00056993,-0.00935031,0.13069800,-0.13014138,0.00173511,-0.01801122,0.90809205,-1.01890388,0.23327098,-0.34119976,0.01712698,-0.02133770
-3.48474237,2.19475254,-1.70090023,0.55982177,-0.29418353,1.12938388,-0.39029065,0.00048535,-0.01017233,0.11876234,-0.13586956,0.00164115,-0.02024692,0.89830892,-1.06764917,0.23232528,-0.34914791,0.01660597,-0.02208522
-3.47873937,2.14495706,-1.78757546,0.55133853,-0.29963996,1.09746674,-0.41479519,0.00041182,-0.01103921,0.10777267,-0.14264545,0.00156530,-0.02264810,0.88854309,-1.12213152,0.23134898,-0.35937808,0.01611466,-0.02294787
-3.47273637,2.09887724,-1.88328985,0.54177665,-0.30699055,1.06896942,-0.44136634,0.00034836,-0.01193989,0.09769609,-0.15036500,0.00150814,-0.02519849,0.87878202,-1.18175445,0.23026001,-0.37170146,0.01565038,-0.02391104
-3.46673337,2.05625514,-1.98683357,0.53116975,-0.31607770,1.04371069,-0.46973239,0.00029398,-0.01286188,0.08849085,-0.15890622,0.00147052,-0.02787678,0.86902714,-1.24578758,0.22898646,-0.38588089,0.01521047,-0.02495762
-3.46073037,2.01681976,-2.09679612,0.51957586,-0.32670815,1.02147144,-0.49957491,0.00024776,-0.01379148,0.08010891,-0.16813223,0.00145368,-0.03065668,0.85929334,-1.31337776,0.22746935,-0.40163596,0.01479246,-0.02606841
-3.45472736,1.98030239,-2.21159327,0.50707574,-0.33865780,1.00200848,-0.53053406,0.00020881,-0.01471400,0.07249844,-0.17789496,0.00145933,-0.03350720,0.84960691,-1.38356419,0.22566506,-0.41864936,0.01439420,-0.02722258
-3.44872436,1.94644922,-2.32950010,0.49377033,-0.35167716,0.98506746,-0.56221546,0.00017628,-0.01561406,0.06560606,-0.18803942,0.00148978,-0.03639311,0.84000202,-1.45529739,0.22354715,-0.43657442,0.01401390,-0.02839815
-3.44272136,1.91503104,-2.44868932,0.47977713,-0.36549751,0.97039477,-0.59419820,0.00014942,-0.01647593,0.05937891,-0.19840838,0.00154804,-0.03927559,0.83051619,-1.52746149,0.22110772,-0.45504365,0.01365024,-0.02957256
-3.43671836,1.88585006,-2.56727387,0.46522601,-0.37983740,0.95774807,-0.62604397,0.00012753,-0.01728389,0.05376625,-0.20884737,0.00163780,-0.04211304,0.82118499,-1.59889931,0.21835806,-0.47367801,0.01330235,-0.03072321
-3.43071536,1.85874404,-2.68335262,0.45025454,-0.39440940,0.94690521,-0.65730703,0.00010999,-0.01802266,0.04872084,-0.21920987,0.00176358,-0.04486207,0.81203655,-1.66843942,0.21532874,-0.49209666,0.01296981,-0.03182800
-3.42471236,1.83358812,-2.79505764,0.43500314,-0.40892690,0.93767152,-0.68754472,0.00009625,-0.01867780,0.04419993,-0.22936241,0.00193065,-0.04747862,0.80308634,-1.73492458,0.21206911,-0.50992692,0.01265262,-0.03286591
-3.41870935,1.81029474,-2.90060177,0.41961039,-0.42311073,0.92988537,-0.71632814,0.00008586,-0.01923608,0.04016585,-0.23918952,0.00214506,-0.04991911,0.79433260,-1.79724040,0.20864619,-0.52681415,0.01235111,-0.03381745
-3.41270635,1.78881206,-2.99832468,0.40420861,-0.43669546,0.92342198,-0.74325285,0.00007844,-0.01968594,0.03658635,-0.24859810,0.00241356,-0.05214173,0.78575289,-1.85434355,0.20514300,-0.54243114,0.01206593,-0.03466518
-3.40670335,1.76912139,-3.08673599,0.38892006,-0.44943520,0.91819555,-0.76794891,0.00007366,-0.02001776,0.03343462,-0.25752129,0.00274350,-0.05410757,0.77730222,-1.90528844,0.20165645,-0.55648682,0.01179791,-0.03539404
-3.40070035,1.75123389,-3.16455374,0.37385379,-0.46110874,0.91415966,-0.79009025,0.00007129,-0.02022420,0.03068911,-0.26592126,0.00314268,-0.05578185,0.76891271,-1.94925144,0.19829472,-0.56873380,0.01154805,-0.03599175
-3.39469735,1.73518694,-3.23073700,0.35910343,-0.47152393,0.91130623,-0.80940279,0.00007115,-0.02030041,0.02833311,-0.27379116,0.00361916,-0.05713492,0.76049520,-1.98555194,0.19517434,-0.57897469,0.01131738,-0.03644898
-3.38869435,1.72104029,-3.28451121,0.34474572,-0.48052125,0.90966284,-0.82567117,0.00007309,-0.02024422,0.02635424,-0.28115563,0.00418103,-0.05814315,0.75194251,-2.01366936,0.19241693,-0.58706676,0.01110697,-0.03675955
-3.38269135,1.70887210,-3.32538542,0.33084013,-0.48797637,0.90928871,-0.83874365,0.00007705,-0.02005615,0.02474380,-0.28807017,0.00483610,-0.05878963,0.74313446,-2.03325559,0.19014568,-0.59292481,0.01091781,-0.03692046
-3.37668834,1.69877484,-3.35316068,0.31742910,-0.49380183,0.91026942,-0.84853524,0.00008298,-0.01973943,0.02349611,-0.29461903,0.00559163,-0.05906461,0.73394419,-2.04414247,0.18848170,-0.59652218,0.01075086,-0.03693190
-3.37068534,1.69085101,-3.36792929,0.30453918,-0.49794775,0.91271042,-0.85502871,0.00009086,-0.01929989,0.02260774,-0.30091179,0.00645393,-0.05896576,0.72424547,-2.04634394,0.18754028,-0.59788978,0.01060691,-0.03679706
-3.36468234,1.68520841,-3.37006506,0.29218274,-0.50040159,0.91672950,-0.85827354,0.00010070,-0.01874574,0.02207682,-0.30707857,0.00742802,-0.05849807,0.71392058,-2.04005297,0.18742713,-0.59711318,0.01048666,-0.03652202
-3.35867934,1.68195503,-3.36020483,0.28036002,-0.50118710,0.92244852,-0.85838287,0.00011252,-0.01808735,0.02190236,-0.31326426,0.00851721,-0.05767365,0.70286832,-2.02563333,0.18823477,-0.59432791,0.01039064,-0.03611542
-3.35267634,1.68119325,-3.33922224,0.26906160,-0.50036241,0.92998440,-0.85552857,0.00012633,-0.01733687,0.02208355,-0.31962164,0.00972275,-0.05651119,0.69101146,-2.00360666,0.19003899,-0.58971308,0.01031925,-0.03558816
-3.34667334,1.68301328,-3.30819477,0.25827086,-0.49801750,0.93943983,-0.84993459,0.00014214,-0.01650787,0.02261915,-0.32630400,0.01104346,-0.05503525,0.67830347,-1.97463533,0.19289572,-0.58348365,0.01027272,-0.03495300
-3.34067034,1.68748607,-3.26836544,0.24796640,-0.49427103,0.95089384,-0.84186892,0.00015995,-0.01561492,0.02350698,-0.33345736,0.01247540,-0.05327543,0.66473375,-1.93950173,0.19683815,-0.57588167,0.01025109,-0.03422421
-3.33466733,1.69465555,-3.22110081,0.23812427,-0.48926675,0.96439277,-0.83163447,0.00017971,-0.01467315,0.02474332,-0.34121274,0.01401163,-0.05126535,0.65033127,-1.89908506,0.20187444,-0.56716675,0.01025423,-0.03341709
-3.32866433,1.70453057,-3.16784698,0.22871989,-0.48316949,0.97994171,-0.81955931,0.00020137,-0.01369783,0.02632257,-0.34967886,0.01564200,-0.04904162,0.63516637,-1.85433613,0.20798600,-0.55760636,0.01028181,-0.03254760
-3.32266133,1.71707694,-3.11008530,0.21972956,-0.47616095,0.99749709,-0.80598651,0.00022482,-0.01270397,0.02823677,-0.35893562,0.01735310,-0.04664273,0.61935033,-1.80625146,0.21512636,-0.54746616,0.01033326,-0.03163194
-3.31665833,1.73220978,-3.04928961,0.21113152,-0.46843532,1.01696066,-0.79126417,0.00024992,-0.01170590,0.03047537,-0.36902874,0.01912825,-0.04410800,0.60303305,-1.75584736,0.22322091,-0.53700091,0.01040777,-0.03068615
-3.31065533,1.74978691,-2.98688641,0.20290665,-0.46019478,1.03817519,-0.77573588,0.00027650,-0.01071698,0.03302491,-0.37996578,0.02094767,-0.04147652,0.58639866,-1.70413486,0.23216746,-0.52644626,0.01050425,-0.02972580
-3.30465233,1.76960358,-2.92421941,0.19503867,-0.45164514,1.06092234,-0.75973201,0.00030430,-0.00974928,0.03586886,-0.39171397,0.02278874,-0.03878628,0.56965941,-1.65209639,0.24183753,-0.51601178,0.01062128,-0.02876567
-3.29864932,1.79138923,-2.86251945,0.18751405,-0.44299137,1.08492279,-0.74356212,0.00033308,-0.00881342,0.03898745,-0.40419979,0.02462640,-0.03607331,0.55304807,-1.60066458,0.25207870,-0.50587543,0.01075715,-0.02781950
-3.29264632,1.81480641,-2.80288064,0.18032158,-0.43443341,1.10983887,-0.72750860,0.00036250,-0.00791838,0.04235766,-0.41731054,0.02643370,-0.03337103,0.53680929,-1.55070386,0.26271763,-0.49617971,0.01090977,-0.02689979
-3.28664332,1.83945248,-2.74624295,0.17345178,-0.42616205,1.13527975,-0.71182183,0.00039222,-0.00707144,0.04595317,-0.43089778,0.02818239,-0.03070971,0.52119022,-1.50299512,0.27356397,-0.48702954,0.01107671,-0.02601766
-3.28064032,1.86486406,-2.69338134,0.16689621,-0.41835503,1.16080905,-0.69671682,0.00042188,-0.00627815,0.04974441,-0.44478249,0.02984371,-0.02811609,0.50643091,-1.45822341,0.28441488,-0.47849184,0.01125519,-0.02518272
-3.27463732,1.89052433,-2.64490117,0.16064665,-0.41117338,1.18595460,-0.68237131,0.00045108,-0.00554238,0.05369871,-0.45876176,0.03138915,-0.02561318,0.49275493,-1.41696895,0.29506009,-0.47059680,0.01144208,-0.02440303
-3.26863432,1.91587299,-2.60123928,0.15469446,-0.40475805,1.21022028,-0.66892519,0.00047945,-0.00486641,0.05778044,-0.47261665,0.03279130,-0.02322010,0.48036059,-1.37970108,0.30528736,-0.46334061,0.01163395,-0.02368510
-3.26263132,1.94031861,-2.56266974,0.14903000,-0.39922682,1.23309912,-0.65648120,0.00050660,-0.00425107,0.06195125,-0.48612076,0.03402468,-0.02095218,0.46941314,-1.34677503,0.31488805,-0.45668937,0.01182712,-0.02303383
-3.25662831,1.96325286,-2.52931356,0.14364216,-0.39467160,1.25408746,-0.64510653,0.00053219,-0.00369589,0.06617037,-0.49904915,0.03506657,-0.01882100,0.46003827,-1.31843115,0.32366277,-0.45058397,0.01201769,-0.02245263
-3.25062531,1.98406613,-2.50115093,0.13851816,-0.39115616,1.27269945,-0.63483517,0.00055594,-0.00319930,0.07039491,-0.51118702,0.03589779,-0.01683468,0.45231719,-1.29479624,0.33142663,-0.44494559,0.01220163,-0.02194341
-3.24462231,2.00216381,-2.47803517,0.13364352,-0.38871431,1.28848129,-0.62567077,0.00057761,-0.00275881,0.07458032,-0.52233773,0.03650332,-0.01499809,0.44628343,-1.27588666,0.33801420,-0.43968143,0.01237483,-0.02150666
-3.23861931,2.01698261,-2.45970716,0.12900219,-0.38734861,1.30102467,-0.61758966,0.00059708,-0.00237122,0.07868084,-0.53232972,0.03687285,-0.01331323,0.44192145,-1.26161284,0.34328378,-0.43469038,0.01253324,-0.02114153
-3.23261631,2.02800630,-2.44580951,0.12457697,-0.38702979,1.30997880,-0.61054392,0.00061431,-0.00203282,0.08264999,-0.54102190,0.03700120,-0.01177949,0.43916711,-1.25178489,0.34712090,-0.42986836,0.01267288,-0.02084588
-3.22661331,2.03478023,-2.43589967,0.12034995,-0.38769672,1.31506071,-0.60446423,0.00062940,-0.00173954,0.08644121,-0.54830731,0.03688854,-0.01039407,0.43790998,-1.24611915,0.34944093,-0.42511297,0.01278999,-0.02061635
-3.22061031,2.03692412,-2.42946170,0.11630316,-0.38925723,1.31606334,-0.59926245,0.00064261,-0.00148715,0.09000850,-0.55411480,0.03654047,-0.00915231,0.43799732,-1.24424550,0.35019078,-0.42032742,0.01288110,-0.02044846
-3.21460730,2.03414293,-2.42591632,0.11241931,-0.39158960,1.31286125,-0.59483384,0.00065434,-0.00127138,0.09330715,-0.55840873,0.03596789,-0.00804801,0.43923964,-1.24571536,0.34934959,-0.41542345,0.01294309,-0.02033663
-3.20860430,2.02623532,-2.42462958,0.10868251,-0.39454496,1.30541392,-0.59105884,0.00066519,-0.00108803,0.09629455,-0.56118672,0.03518676,-0.00707378,0.44141755,-1.25001042,0.34692846,-0.41032329,0.01297331,-0.02027431
-3.20260130,2.01309979,-2.42492024,0.10507907,-0.39795042,1.29376656,-0.58780466,0.00067593,-0.00093307,0.09893102,-0.56247578,0.03421770,-0.00622129,0.44428972,-1.25655207,0.34296934,-0.40496065,0.01296959,-0.02025402
-3.19659830,1.99473854,-2.42606649,0.10159829,-0.40161292,1.27804870,-0.58492659,0.00068756,-0.00080275,0.10118070,-0.56232694,0.03308539,-0.00548159,0.44760169,-1.26471175,0.33754311,-0.39928089,0.01293038,-0.02026745
-3.19059530,1.97125902,-2.42731260,0.09823313,-0.40532396,1.25847076,-0.58226928,0.00070125,-0.00069357,0.10301252,-0.56080902,0.03181803,-0.00484529,0.45109508,-1.27382217,0.33074701,-0.39324036,0.01285470,-0.02030560
-3.18459230,1.94287360,-2.42787619,0.09498086,-0.40886474,1.23531887,-0.57966820,0.00071840,-0.00060239,0.10440106,-0.55800176,0.03044652,-0.00430279,0.45451715,-1.28318960,0.32270163,-0.38680530,0.01274227,-0.02035887
-3.17858929,1.90989738,-2.42695668,0.09184369,-0.41201191,1.20894843,-0.57695126,0.00074060,-0.00052639,0.10532753,-0.55398901,0.02900378,-0.00384446,0.45763010,-1.29210704,0.31354749,-0.37995032,0.01259349,-0.02041725
-3.17258629,1.87274452,-2.42374562,0.08882920,-0.41454360,1.17977661,-0.57394100,0.00076961,-0.00046309,0.10578056,-0.54885236,0.02752394,-0.00346081,0.46021998,-1.29986845,0.30344154,-0.37265680,0.01240948,-0.02047044
-3.16658329,1.83192325,-2.41743905,0.08595070,-0.41624564,1.14827428,-0.57045720,0.00080738,-0.00041033,0.10575697,-0.54266559,0.02604155,-0.00314259,0.46210491,-1.30578365,0.29255354,-0.36491134,0.01219207,-0.02050811
-3.16058029,1.78802978,-2.40725219,0.08322751,-0.41691765,1.11495753,-0.56632014,0.00085597,-0.00036625,0.10526240,-0.53549046,0.02459091,-0.00288091,0.46314214,-1.30919376,0.28106265,-0.35670445,0.01194379,-0.02052008
-3.15457729,1.74174106,-2.39243627,0.08068509,-0.41637891,1.08037916,-0.56135441,0.00091757,-0.00032929,0.10431176,-0.52737392,0.02320533,-0.00266735,0.46323391,-1.30948673,0.26915415,-0.34802959,0.01166786,-0.02049659
-3.14857429,1.69380663,-2.37229715,0.07835500,-0.41447377,1.04512020,-0.55539329,0.00099440,-0.00029812,0.10292943,-0.51834706,0.02191655,-0.00249401,0.46233169,-1.30611259,0.25701644,-0.33888274,0.01136817,-0.02042849
-3.14257129,1.64503931,-2.34621495,0.07627481,-0.41107629,1.00978151,-0.54828344,0.00108871,-0.00027164,0.10114931,-0.50842562,0.02075417,-0.00235359,0.46043879,-1.29859782,0.24483841,-0.32926231,0.01104920,-0.02030754
-3.13656828,1.59630489,-2.31366410,0.07448779,-0.40609413,0.97497567,-0.53988979,0.00120268,-0.00024894,0.09901452,-0.49761216,0.01974518,-0.00223941,0.45761110,-1.28655826,0.23280716,-0.31916967,0.01071596,-0.02012659
-3.13056528,1.54851050,-2.27423246,0.07304246,-0.39947130,0.94131896,-0.53010041,0.00133836,-0.00022926,0.09657689,-0.48589949,0.01891360,-0.00214546,0.45395591,-1.26971015,0.22110593,-0.30860988,0.01037392,-0.01987985
-3.12456228,1.50259175,-2.22763880,0.07199208,-0.39118984,0.90942343,-0.51883104,0.00149760,-0.00021202,0.09389613,-0.47327522,0.01828009,-0.00206644,0.44962891,-1.24787851,0.20991249,-0.29759290,0.01002892,-0.01956304
-3.11855928,1.45949855,-2.17374714,0.07139385,-0.38127029,0.87988898,-0.50602899,0.00168197,-0.00019670,0.09103874,-0.45972688,0.01786176,-0.00199773,0.44482931,-1.22100265,0.19939764,-0.28613474,0.00968703,-0.01917353
-3.11255628,1.42017957,-2.11257735,0.07130806,-0.36977090,0.85329544,-0.49167629,0.00189268,-0.00018292,0.08807671,-0.44524732,0.01767195,-0.00193538,0.43979332,-1.18913832,0.18972396,-0.27425877,0.00935445,-0.01871045
-3.10655328,1.38556562,-2.04431088,0.07179708,-0.35678568,0.83019453,-0.47579167,0.00213046,-0.00017037,0.08508592,-0.42983995,0.01772006,-0.00187616,0.43478624,-1.15245633,0.18104469,-0.26199675,0.00903738,-0.01817471
-3.10055028,1.35655190,-1.96929113,0.07292418,-0.34244128,0.81110174,-0.45843139,0.00239555,-0.00015880,0.08214446,-0.41352336,0.01801148,-0.00181745,0.43009334,-1.11123757,0.17350261,-0.24938966,0.00874185,-0.01756903
-3.09454727,1.33397971,-1.88801822,0.07475228,-0.32689294,0.79648819,-0.43968865,0.00268753,-0.00014801,0.07933076,-0.39633511,0.01854755,-0.00175728,0.42600984,-1.06586459,0.16722900,-0.23648808,0.00847359,-0.01689779
-3.08854427,1.31861786,-1.80113803,0.07734256,-0.31031961,0.78677257,-0.41969175,0.00300536,-0.00013786,0.07672165,-0.37833427,0.01932554,-0.00169421,0.42283051,-1.01680999,0.16234248,-0.22335213,0.00823792,-0.01616695
-3.08254127,1.31114423,-1.70942596,0.08075298,-0.29291845,0.78231326,-0.39860076,0.00334726,-0.00012823,0.07439041,-0.35960264,0.02033867,-0.00162737,0.42083908,-0.96462211,0.15894780,-0.21005091,0.00803954,-0.01538384
-3.07653827,1.31212817,-1.61376598,0.08503676,-0.27489895,0.78340092,-0.37660320,0.00371070,-0.00011904,0.07240489,-0.34024466,0.02157626,-0.00155631,0.42029799,-0.90990850,0.15713451,-0.19666135,0.00788248,-0.01455695
-3.07053527,1.32201420,-1.51512586,0.09024077,-0.25647692,0.79025168,-0.35390856,0.00409241,-0.00011024,0.07082566,-0.32038577,0.02302379,-0.00148100,0.42143865,-0.85331798,0.15697552,-0.18326675,0.00776991,-0.01369564
-3.06453227,1.34110747,-1.41452973,0.09640393,-0.23786852,0.80300120,-0.33074216,0.00448840,-0.00010178,0.06970439,-0.30016965,0.02466320,-0.00140174,0.42445282,-0.79552196,0.15852552,-0.16995476,0.00770412,-0.01280986
-3.05852926,1.36956175,-1.31302917,0.10355559,-0.21928468,0.82169982,-0.30733857,0.00489396,-0.00009365,0.06908231,-0.27975435,0.02647307,-0.00131908,0.42948516,-0.73719582,0.16181931,-0.15681525,0.00768638,-0.01190985
-3.05252626,1.40737015,-1.21167422,0.11171395,-0.20092593,0.84630904,-0.28393478,0.00530381,-0.00008584,0.06898903,-0.25930762,0.02842902,-0.00123380,0.43662724,-0.67900101,0.16687012,-0.14393786,0.00771696,-0.01100587
-3.04652326,1.45435904,-1.11148536,0.12088456,-0.18297799,0.87669939,-0.26076366,0.00571212,-0.00007835,0.06944151,-0.23900173,0.03050404,-0.00114679,0.44591332,-0.62156867,0.17366783,-0.13140963,0.00779502,-0.01010789
-3.04052026,1.51018546,-1.01342792,0.13105884,-0.16560807,0.91264994,-0.23804773,0.00611273,-0.00007119,0.07044343,-0.21900810,0.03266903,-0.00105904,0.45731779,-0.56548530,0.18217739,-0.11931271,0.00791872,-0.00922531
-3.03451726,1.57433806,-0.91838972,0.14221282,-0.14896218,0.95384951,-0.21599378,0.00649921,-0.00006437,0.07198478,-0.19949207,0.03489326,-0.00097156,0.47075449,-0.51128100,0.19233726,-0.10772222,0.00808516,-0.00836682
-3.02851426,1.64614178,-0.82716284,0.15430600,-0.13316325,0.99989948,-0.19478822,0.00686510,-0.00005791,0.07404181,-0.18060798,0.03714496,-0.00088532,0.48607779,-0.45942040,0.20405816,-0.09670452,0.00829048,-0.00754013
-3.02251126,1.72476600,-0.74042996,0.16728044,-0.11831024,1.05031837,-0.17459366,0.00720405,-0.00005182,0.07657735,-0.16249495,0.03939196,-0.00080127,0.50308533,-0.41029683,0.21722221,-0.08631584,0.00852995,-0.00675189
-3.01650825,1.80923617,-0.65875574,0.18106017,-0.10447811,1.10454790,-0.15554652,0.00750999,-0.00004611,0.07954141,-0.14527343,0.04160226,-0.00072023,0.52152239,-0.36422936,0.23168241,-0.07660132,0.00879806,-0.00600758
-3.01050525,1.89844866,-0.58258303,0.19555083,-0.09171864,1.16196065,-0.13775580,0.00777738,-0.00004079,0.08287212,-0.12904261,0.04374468,-0.00064295,0.54108763,-0.32146281,0.24726285,-0.06759460,0.00908862,-0.00531150
-3.00450225,1.99118836,-0.51223390,0.21063980,-0.08006189,1.22186901,-0.12130305,0.00800130,-0.00003587,0.08649697,-0.11387894,0.04578950,-0.00057002,0.56144004,-0.28217049,0.26375950,-0.05931776,0.00939492,-0.00466673
-2.99849925,2.08614901,-0.44791486,0.22619673,-0.06951832,1.28353530,-0.10624332,0.00817765,-0.00003135,0.09033443,-0.09983544,0.04770898,-0.00050193,0.58220688,-0.24645923,0.28094180,-0.05178186,0.00970988,-0.00407522
-2.99249625,2.18195556,-0.38972586,0.24207453,-0.06008126,1.34618295,-0.09260702,0.00830327,-0.00002723,0.09429569,-0.08694210,0.04947787,-0.00043900,0.60299235,-0.21437624,0.29855517,-0.04498767,0.01002616,-0.00353786
-2.98649325,2.27718829,-0.33767210,0.25811090,-0.05172981,1.40900854,-0.08040252,0.00837602,-0.00002351,0.09828676,-0.07520699,0.05107391,-0.00038147,0.62338683,-0.18591755,0.31632437,-0.03892687,0.01033638,-0.00305456
-2.98049025,2.37040825,-0.29167815,0.27413042,-0.04443173,1.47119436,-0.06961927,0.00839486,-0.00002016,0.10221068,-0.06461806,0.05247809,-0.00032944,0.64297634,-0.16103724,0.33395775,-0.03358340,0.01063319,-0.00262442
-2.97448724,2.46018348,-0.25160318,0.28994710,-0.03814653,1.53192151,-0.06023134,0.00835987,-0.00001717,0.10596990,-0.05514550,0.05367497,-0.00028293,0.66135215,-0.13965715,0.35115248,-0.02893495,0.01090952,-0.00224587
-2.96848424,2.54511553,-0.21725681,0.30536756,-0.03282835,1.59038315,-0.05220103,0.00827220,-0.00001454,0.10946873,-0.04674447,0.05465276,-0.00024186,0.67812016,-0.12167657,0.36760052,-0.02495459,0.01115862,-0.00191677
-2.96248124,2.62386577,-0.18841464,0.32019453,-0.02842867,1.64579768,-0.04548245,0.00813409,-0.00001222,0.11261578,-0.03935800,0.05540344,-0.00020613,0.69290990,-0.10698136,0.38299522,-0.02161230,0.01137427,-0.00163462
-2.95647824,2.69518084,-0.16483281,0.33423082,-0.02489876,1.69742171,-0.04002502,0.00794871,-0.00001020,0.11532631,-0.03291997,0.05592262,-0.00017557,0.70538297,-0.09545233,0.39703853,-0.01887643,0.01155089,-0.00139664
-2.95047524,2.75791671,-0.14626107,0.34728353,-0.02219174,1.74456237,-0.03577643,0.00772007,-0.00000847,0.11752450,-0.02735804,0.05620946,-0.00015003,0.71524072,-0.08697241,0.40944836,-0.01671503,0.01168363,-0.00119994
-2.94447224,2.81106071,-0.13245387,0.35916841,-0.02026425,1.78658882,-0.03268537,0.00745289,-0.00000698,0.11914543,-0.02259635,0.05626639,-0.00012935,0.72223087,-0.08143238,0.41996602,-0.01509695,0.01176845,-0.00104159
