energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.86193097,2.87419717,-2.87419714,0.00386587,-0.00386587,0.50359833,-0.50359833,0.65895907,-0.65895905,0.80787309,-0.80787308,0.38399744,-0.38399743,0.85235376,-0.85235376,0.68917131,-0.68917131,0.00000000,-0.00000000
-5.85592796,2.94032710,-2.94032707,0.00379679,-0.00379679,0.51455182,-0.51455181,0.67160720,-0.67160718,0.82743318,-0.82743317,0.38890189,-0.38890189,0.86864735,-0.86864734,0.71085674,-0.71085673,0.00000000,-0.00000000
-5.84992496,3.00307580,-3.00307577,0.00371860,-0.00371860,0.52466612,-0.52466612,0.68389202,-0.68389201,0.84536897,-0.84536896,0.39409981,-0.39409981,0.88379317,-0.88379316,0.73196309,-0.73196309,0.00000000,-0.00000000
-5.84392196,3.06260587,-3.06260584,0.00363349,-0.00363349,0.53382659,-0.53382658,0.69592769,-0.69592768,0.86141656,-0.86141655,0.39978331,-0.39978331,0.89809031,-0.89809030,0.75260332,-0.75260332,0.00000000,-0.00000000
-5.83791896,3.11914831,-3.11914827,0.00354384,-0.00354384,0.54193819,-0.54193819,0.70783908,-0.70783906,0.87534706,-0.87534705,0.40614057,-0.40614057,0.91185858,-0.91185858,0.77290067,-0.77290066,0.00000000,-0.00000000
-5.83191596,3.17298537,-3.17298534,0.00345215,-0.00345215,0.54892976,-0.54892976,0.71975823,-0.71975822,0.88697477,-0.88697477,0.41334892,-0.41334892,0.92542223,-0.92542222,0.79297844,-0.79297843,0.00000000,-0.00000000
-5.82591296,3.22443165,-3.22443162,0.00336091,-0.00336091,0.55475744,-0.55475743,0.73182047,-0.73182046,0.89616410,-0.89616409,0.42156794,-0.42156793,0.93909370,-0.93909369,0.81294955,-0.81294954,0.00000000,-0.00000000
-5.81990995,3.27381453,-3.27381450,0.00327258,-0.00327258,0.55940708,-0.55940707,0.74416022,-0.74416021,0.90283463,-0.90283463,0.43093292,-0.43093291,0.95315838,-0.95315837,0.83290667,-0.83290666,0.00000000,-0.00000000
-5.81390695,3.32145500,-3.32145497,0.00318943,-0.00318943,0.56289557,-0.56289557,0.75690663,-0.75690662,0.90696441,-0.90696440,0.44154891,-0.44154890,0.96786112,-0.96786111,0.85291325,-0.85291325,0.00000000,-0.00000000
-5.80790395,3.36764982,-3.36764980,0.00311356,-0.00311356,0.56527091,-0.56527091,0.77017927,-0.77017926,0.90859097,-0.90859097,0.45348566,-0.45348565,0.98339516,-0.98339515,0.87299625,-0.87299624,0.00000000,-0.00000000
-5.80190095,3.41265607,-3.41265605,0.00304680,-0.00304680,0.56661100,-0.56661100,0.78408391,-0.78408389,0.90781034,-0.90781033,0.46677365,-0.46677364,0.99989405,-0.99989404,0.89314081,-0.89314080,0.00000000,-0.00000000
-5.79589795,3.45667855,-3.45667852,0.00299071,-0.00299071,0.56702122,-0.56702122,0.79870846,-0.79870845,0.90477379,-0.90477378,0.48140136,-0.48140135,1.01742698,-1.01742697,0.91328728,-0.91328727,0.00000000,-0.00000000
-5.78989495,3.49986068,-3.49986065,0.00294649,-0.00294649,0.56663088,-0.56663088,0.81411940,-0.81411938,0.89968267,-0.89968267,0.49731397,-0.49731396,1.03599750,-1.03599749,0.93333070,-0.93333069,0.00000000,-0.00000000
-5.78389195,3.54227905,-3.54227903,0.00291505,-0.00291505,0.56558861,-0.56558861,0.83035839,-0.83035837,0.89278145,-0.89278145,0.51441340,-0.51441339,1.05554569,-1.05554568,0.95312276,-0.95312276,0.00000000,-0.00000000
-5.77788894,3.58394162,-3.58394160,0.00289694,-0.00289694,0.56405696,-0.56405696,0.84743953,-0.84743951,0.88434925,-0.88434925,0.53255980,-0.53255980,1.07595349,-1.07595348,0.97247614,-0.97247613,0.00000000,-0.00000000
-5.77188594,3.62478913,-3.62478912,0.00289239,-0.00289239,0.56220641,-0.56220641,0.86534703,-0.86534701,0.87469032,-0.87469032,0.55157434,-0.55157433,1.09705262,-1.09705261,0.99117078,-0.99117077,0.00000000,-0.00000000
-5.76588294,3.66469950,-3.66469949,0.00290133,-0.00290133,0.56020903,-0.56020903,0.88403340,-0.88403338,0.86412373,-0.86412373,0.57124305,-0.57124304,1.11863460,-1.11863459,1.00896185,-1.00896185,0.00000000,-0.00000000
-5.75987994,3.70349431,-3.70349430,0.00292338,-0.00292338,0.55823203,-0.55823203,0.90341827,-0.90341825,0.85297281,-0.85297281,0.59132178,-0.59132178,1.14046204,-1.14046203,1.02558885,-1.02558884,0.00000000,-0.00000000
-5.75387694,3.74094684,-3.74094683,0.00295792,-0.00295792,0.55643156,-0.55643156,0.92338774,-0.92338772,0.84155471,-0.84155471,0.61154180,-0.61154179,1.16228058,-1.16228058,1.04078519,-1.04078519,0.00000000,-0.00000000
-5.74787394,3.77679081,-3.77679080,0.00300406,-0.00300406,0.55494689,-0.55494689,0.94379438,-0.94379436,0.83017043,-0.83017043,0.63161593,-0.63161592,1.18383058,-1.18383058,1.05428791,-1.05428791,0.00000000,-0.00000000
-5.74187094,3.81072925,-3.81072924,0.00306072,-0.00306072,0.55389529,-0.55389529,0.96445791,-0.96445789,0.81909578,-0.81909578,0.65124501,-0.65124501,1.20485795,-1.20485794,1.06584681,-1.06584681,0.00000000,-0.00000000
-5.73586793,3.84244273,-3.84244272,0.00312666,-0.00312666,0.55336777,-0.55336777,0.98516659,-0.98516657,0.80857349,-0.80857349,0.67012444,-0.67012444,1.22512351,-1.22512351,1.07523267,-1.07523266,0.00000000,-0.00000000
-5.72986493,3.87159682,-3.87159682,0.00320046,-0.00320046,0.55342587,-0.55342587,1.00567936,-1.00567934,0.79880678,-0.79880678,0.68795059,-0.68795059,1.24441051,-1.24441051,1.08224415,-1.08224415,0.00000000,-0.00000000
-5.72386193,3.89784828,-3.89784828,0.00328061,-0.00328061,0.55409953,-0.55409953,1.02572887,-1.02572885,0.78995451,-0.78995451,0.70442700,-0.70442700,1.26252986,-1.26252986,1.08671319,-1.08671319,0.00000000,-0.00000000
-5.71785893,3.92085003,-3.92085003,0.00336552,-0.00336552,0.55538618,-0.55538618,1.04502532,-1.04502530,0.78212802,-0.78212802,0.71927025,-0.71927025,1.27932314,-1.27932315,1.08850863,-1.08850863,0.00000000,-0.00000000
-5.71185593,3.94025501,-3.94025501,0.00345356,-0.00345356,0.55725098,-0.55725098,1.06326121,-1.06326120,0.77538970,-0.77538970,0.73221531,-0.73221530,1.29466341,-1.29466342,1.08753827,-1.08753827,0.00000000,-0.00000000
-5.70585293,3.95571925,-3.95571925,0.00354307,-0.00354307,0.55962829,-0.55962829,1.08011702,-1.08011701,0.76975322,-0.76975322,0.74302051,-0.74302050,1.30845395,-1.30845395,1.08374932,-1.08374932,0.00000000,-0.00000000
-5.69984992,3.96690438,-3.96690438,0.00363245,-0.00363245,0.56242404,-0.56242404,1.09526760,-1.09526758,0.76518534,-0.76518533,0.75147192,-0.75147192,1.32062536,-1.32062537,1.07712745,-1.07712746,0.00000000,-0.00000000
-5.69384692,3.97348002,-3.97348003,0.00372011,-0.00372011,0.56551918,-0.56551918,1.10838937,-1.10838935,0.76160909,-0.76160908,0.75738724,-0.75738724,1.33113154,-1.33113155,1.06769485,-1.06769485,0.00000000,-0.00000000
-5.68784392,3.97512656,-3.97512657,0.00380461,-0.00380461,0.56877373,-0.56877373,1.11916800,-1.11916799,0.75890815,-0.75890815,0.76061914,-0.76061914,1.33994474,-1.33994475,1.05550729,-1.05550730,0.00000000,-0.00000000
-5.68184092,3.97153848,-3.97153849,0.00388459,-0.00388459,0.57203148,-0.57203147,1.12730651,-1.12730650,0.75693222,-0.75693222,0.76105799,-0.76105799,1.34705053,-1.34705054,1.04065087,-1.04065087,0.00000000,-0.00000000
-5.67583792,3.96242860,-3.96242861,0.00395886,-0.00395886,0.57512504,-0.57512503,1.13253330,-1.13253329,0.75550301,-0.75550300,0.75863412,-0.75863412,1.35244287,-1.35244288,1.02323834,-1.02323835,0.00000000,-0.00000000
-5.66983492,3.94753327,-3.94753328,0.00402642,-0.00402642,0.57788102,-0.57788102,1.13461007,-1.13461005,0.75442081,-0.75442081,0.75331931,-0.75331931,1.35611982,-1.35611984,1.00340560,-1.00340561,0.00000000,-0.00000000
-5.66383192,3.92661864,-3.92661865,0.00408646,-0.00408646,0.58012527,-0.58012527,1.13333913,-1.13333911,0.75347126,-0.75347125,0.74512775,-0.74512775,1.35808017,-1.35808019,0.98130820,-0.98130820,0.00000000,-0.00000000
-5.65782891,3.89948769,-3.89948771,0.00413835,-0.00413835,0.58168780,-0.58168779,1.12856990,-1.12856989,0.75243209,-0.75243208,0.73411616,-0.73411616,1.35832118,-1.35832119,0.95711830,-0.95711831,0.00000000,-0.00000000
-5.65182591,3.86598796,-3.86598798,0.00418173,-0.00418173,0.58240748,-0.58240748,1.12020423,-1.12020422,0.75107979,-0.75107979,0.72038324,-0.72038325,1.35683754,-1.35683755,0.93102193,-0.93102195,0.00000000,-0.00000000
-5.64582291,3.82601955,-3.82601957,0.00421639,-0.00421639,0.58213629,-0.58213628,1.10820037,-1.10820035,0.74919597,-0.74919596,0.70406825,-0.70406825,1.35362167,-1.35362169,0.90321658,-0.90321659,0.00000000,-0.00000000
-5.63981991,3.77954316,-3.77954318,0.00424234,-0.00424234,0.58074298,-0.58074298,1.09257534,-1.09257533,0.74657326,-0.74657326,0.68534876,-0.68534876,1.34866511,-1.34866513,0.87390917,-0.87390918,0.00000000,-0.00000000
-5.63381691,3.72658766,-3.72658768,0.00425975,-0.00425975,0.57811630,-0.57811629,1.07340573,-1.07340572,0.74302087,-0.74302087,0.66443766,-0.66443767,1.34196099,-1.34196100,0.84331427,-0.84331428,0.00000000,-0.00000000
-5.62781391,3.66725713,-3.66725716,0.00426895,-0.00426895,0.57416753,-0.57416753,1.05082677,-1.05082676,0.73836952,-0.73836952,0.64157935,-0.64157936,1.33350731,-1.33350732,0.81165248,-0.81165249,0.00000000,-0.00000000
-5.62181091,3.60173688,-3.60173691,0.00427036,-0.00427036,0.56883266,-0.56883266,1.02502983,-1.02502983,0.73247599,-0.73247599,0.61704525,-0.61704526,1.32331092,-1.32331094,0.77914889,-0.77914890,0.00000000,-0.00000000
-5.61580790,3.53029840,-3.53029842,0.00426447,-0.00426447,0.56207393,-0.56207393,0.99625855,-0.99625854,0.72522707,-0.72522707,0.59112879,-0.59112880,1.31139181,-1.31139183,0.74603161,-0.74603162,0.00000000,-0.00000000
-5.60980490,3.45330311,-3.45330313,0.00425182,-0.00425182,0.55388101,-0.55388101,0.96480368,-0.96480368,0.71654310,-0.71654310,0.56413999,-0.56414000,1.29778756,-1.29778757,0.71253020,-0.71253021,0.00000000,-0.00000000
-5.60380190,3.37120493,-3.37120495,0.00423294,-0.00423294,0.54427183,-0.54427183,0.93099717,-0.93099717,0.70638100,-0.70638100,0.53639979,-0.53639980,1.28255774,-1.28255776,0.67887413,-0.67887414,0.00000000,-0.00000000
-5.59779890,3.28455157,-3.28455160,0.00420831,-0.00420831,0.53329306,-0.53329306,0.89520552,-0.89520552,0.69473685,-0.69473685,0.50823444,-0.50823445,1.26578808,-1.26578809,0.64529113,-0.64529115,0.00000000,-0.00000000
-5.59179590,3.19398469,-3.19398471,0.00417839,-0.00417839,0.52102033,-0.52102034,0.85782294,-0.85782293,0.68164798,-0.68164798,0.47996999,-0.47997000,1.24759404,-1.24759405,0.61200558,-0.61200560,0.00000000,-0.00000000
-5.58579290,3.10023879,-3.10023882,0.00414355,-0.00414355,0.50755823,-0.50755823,0.81926452,-0.81926452,0.66719455,-0.66719455,0.45192717,-0.45192718,1.22812391,-1.22812392,0.57923688,-0.57923689,0.00000000,-0.00000000
-5.57978989,3.00413906,-3.00413909,0.00410408,-0.00410408,0.49303998,-0.49303998,0.77995974,-0.77995974,0.65150055,-0.65150055,0.42441677,-0.42441678,1.20756099,-1.20756100,0.54719792,-0.54719793,0.00000000,-0.00000000
-5.57378689,2.90659786,-2.90659788,0.00406021,-0.00406021,0.47762698,-0.47762698,0.74034642,-0.74034642,0.63473413,-0.63473413,0.39773568,-0.39773568,1.18612493,-1.18612494,0.51609365,-0.51609366,0.00000000,-0.00000000
-5.56778389,2.80860985,-2.80860988,0.00401209,-0.00401209,0.46150790,-0.46150791,0.70086536,-0.70086536,0.61710721,-0.61710722,0.37216358,-0.37216359,1.16407190,-1.16407191,0.48611983,-0.48611984,0.00000000,-0.00000000
-5.56178089,2.71124558,-2.71124560,0.00395984,-0.00395984,0.44489755,-0.44489755,0.66195574,-0.66195575,0.59887425,-0.59887426,0.34796043,-0.34796044,1.14169369,-1.14169369,0.45746193,-0.45746193,0.00000000,-0.00000000
-5.55577789,2.61564316,-2.61564318,0.00390358,-0.00390358,0.42803522,-0.42803522,0.62405114,-0.62405114,0.58033005,-0.58033005,0.32536459,-0.32536459,1.11931533,-1.11931534,0.43029412,-0.43029413,0.00000000,-0.00000000
-5.54977489,2.52299790,-2.52299792,0.00384341,-0.00384341,0.41118261,-0.41118261,0.58757626,-0.58757626,0.56180657,-0.56180657,0.30459154,-0.30459155,1.09729151,-1.09729152,0.40477856,-0.40477856,0.00000000,-0.00000000
-5.54377189,2.43454961,-2.43454963,0.00377951,-0.00377951,0.39462117,-0.39462118,0.55294418,-0.55294418,0.54366866,-0.54366867,0.28583324,-0.28583325,1.07600143,-1.07600143,0.38106453,-0.38106454,0.00000000,-0.00000000
-5.53776888,2.35156726,-2.35156728,0.00371212,-0.00371212,0.37864887,-0.37864887,0.52055394,-0.52055394,0.52630872,-0.52630873,0.26925767,-0.26925768,1.05584222,-1.05584222,0.35928783,-0.35928783,0.00000000,-0.00000000
-5.53176588,2.27533109,-2.27533111,0.00364157,-0.00364157,0.36357628,-0.36357629,0.49078825,-0.49078825,0.51014021,-0.51014021,0.25500876,-0.25500877,1.03722112,-1.03722112,0.33956989,-0.33956990,0.00000000,-0.00000000
-5.52576288,2.20711199,-2.20711200,0.00356833,-0.00356833,0.34972211,-0.34972212,0.46401125,-0.46401125,0.49559019,-0.49559019,0.24320626,-0.24320626,1.02054631,-1.02054631,0.32201698,-0.32201698,0.00000000,-0.00000000
-5.51975988,2.14814849,-2.14814850,0.00349297,-0.00349297,0.33740805,-0.33740805,0.44056599,-0.44056599,0.48309095,-0.48309095,0.23394561,-0.23394562,1.00621683,-1.00621683,0.30671906,-0.30671906,0.00000000,-0.00000000
-5.51375688,2.09962172,-2.09962172,0.00341619,-0.00341619,0.32695308,-0.32695308,0.42077161,-0.42077161,0.47307082,-0.47307082,0.22729768,-0.22729768,0.99461188,-0.99461188,0.29374862,-0.29374863,0.00000000,-0.00000000
-5.50775388,2.06262881,-2.06262881,0.00333881,-0.00333881,0.31866732,-0.31866732,0.40492000,-0.40492000,0.46594443,-0.46594443,0.22330815,-0.22330815,0.98607980,-0.98607980,0.28315919,-0.28315919,0.00000000,-0.00000000
-5.50175088,2.03815567,-2.03815567,0.00326172,-0.00326172,0.31284548,-0.31284548,0.39327204,-0.39327204,0.46210263,-0.46210263,0.22199682,-0.22199682,0.98092736,-0.98092736,0.27498376,-0.27498376,0.00000000,-0.00000000
-5.49574787,2.02704989,-2.02704988,0.00318588,-0.00318588,0.30976008,-0.30976008,0.38605328,-0.38605327,0.46190232,-0.46190231,0.22335659,-0.22335659,0.97940978,-0.97940977,0.26923312,-0.26923312,0.00000000,-0.00000000
-5.48974487,2.02999491,-2.02999490,0.00311229,-0.00311229,0.30965463,-0.30965463,0.38344919,-0.38344918,0.46565645,-0.46565644,0.22735236,-0.22735235,0.98172207,-0.98172206,0.26589425,-0.26589425,0.00000000,-0.00000000
-5.48374187,2.04748662,-2.04748660,0.00304191,-0.00304191,0.31273686,-0.31273686,0.38560019,-0.38560017,0.47362453,-0.47362452,0.23391997,-0.23391997,0.98799229,-0.98799228,0.26492878,-0.26492878,0.00000000,-0.00000000
-5.47773887,2.07981334,-2.07981331,0.00297565,-0.00297565,0.31917227,-0.31917227,0.39259650,-0.39259648,0.48600388,-0.48600387,0.24296530,-0.24296530,0.99827713,-0.99827712,0.26627182,-0.26627182,0.00000000,-0.00000000
-5.47173587,2.12704046,-2.12704042,0.00291433,-0.00291433,0.32907819,-0.32907818,0.40447313,-0.40447311,0.50292194,-0.50292193,0.25436373,-0.25436373,1.01256034,-1.01256032,0.26983125,-0.26983125,0.00000000,-0.00000000
-5.46573287,2.18900056,-2.18900051,0.00285863,-0.00285863,0.34251846,-0.34251846,0.42120528,-0.42120526,0.52442991,-0.52442990,0.26796016,-0.26796016,1.03075417,-1.03075415,0.27548760,-0.27548759,0.00000000,-0.00000000
-5.45972986,2.26528982,-2.26528977,0.00280905,-0.00280905,0.35949911,-0.35949910,0.44270431,-0.44270428,0.55049789,-0.55049787,0.28356981,-0.28356980,1.05270421,-1.05270419,0.28309461,-0.28309460,0.00000000,-0.00000000
-5.45372686,2.35527128,-2.35527123,0.00276592,-0.00276592,0.37996491,-0.37996490,0.46881476,-0.46881473,0.58101181,-0.58101179,0.30097986,-0.30097986,1.07819731,-1.07819729,0.29248077,-0.29248076,0.00000000,-0.00000000
-5.44772386,2.45808517,-2.45808510,0.00272936,-0.00272936,0.40379738,-0.40379737,0.49931245,-0.49931242,0.61577224,-0.61577222,0.31995224,-0.31995223,1.10697266,-1.10697264,0.30345158,-0.30345157,0.00000000,-0.00000000
-5.44172086,2.57266620,-2.57266614,0.00269928,-0.00269928,0.43081395,-0.43081393,0.53390412,-0.53390408,0.65449520,-0.65449518,0.34022734,-0.34022734,1.13873546,-1.13873544,0.31579284,-0.31579283,0.00000000,-0.00000000
-5.43571786,2.69776762,-2.69776755,0.00267541,-0.00267541,0.46076872,-0.46076870,0.57222854,-0.57222851,0.69681504,-0.69681502,0.36152898,-0.36152898,1.17317272,-1.17317270,0.32927473,-0.32927472,0.00000000,-0.00000000
-5.42971486,2.83199103,-2.83199095,0.00265726,-0.00265726,0.49335474,-0.49335472,0.61385957,-0.61385953,0.74228936,-0.74228933,0.38357025,-0.38357025,1.20997042,-1.20997040,0.34365662,-0.34365661,0.00000000,-0.00000000
-5.42371186,2.97382124,-2.97382116,0.00264423,-0.00264423,0.52820781,-0.52820779,0.65831080,-0.65831076,0.79040589,-0.79040586,0.40606032,-0.40606031,1.24883129,-1.24883127,0.35869250,-0.35869249,0.00000000,-0.00000000
-5.41770885,3.12166476,-3.12166467,0.00263555,-0.00263555,0.56491187,-0.56491185,0.70504219,-0.70504215,0.84059129,-0.84059126,0.42871182,-0.42871181,1.28949220,-1.28949218,0.37413676,-0.37413675,0.00000000,-0.00000000
-5.41170585,3.27389046,-3.27389038,0.00263040,-0.00263040,0.60300583,-0.60300581,0.75346827,-0.75346823,0.89222149,-0.89222146,0.45124869,-0.45124868,1.33174031,-1.33174029,0.38975009,-0.38975008,0.00000000,-0.00000000
-5.40570285,3.42887095,-3.42887086,0.00262789,-0.00262789,0.64199174,-0.64199172,0.80296793,-0.80296789,0.94463355,-0.94463352,0.47341398,-0.47341397,1.37542708,-1.37542706,0.40530522,-0.40530521,0.00000000,-0.00000000
-5.39969985,3.58502280,-3.58502272,0.00262712,-0.00262712,0.68134411,-0.68134408,0.85289547,-0.85289542,0.99713851,-0.99713848,0.49497739,-0.49497739,1.42047929,-1.42047927,0.42059234,-0.42059233,0.00000000,-0.00000000
-5.39369685,3.74084437,-3.74084429,0.00262724,-0.00262724,0.72052012,-0.72052010,0.90259259,-0.90259254,1.04903507,-1.04903504,0.51574221,-0.51574220,1.46690650,-1.46690648,0.43542372,-0.43542371,0.00000000,-0.00000000
-5.38769385,3.89494939,-3.89494931,0.00262744,-0.00262744,0.75897055,-0.75897053,0.95140102,-0.95140097,1.09962360,-1.09962357,0.53555107,-0.53555107,1.51480424,-1.51480422,0.44963748,-0.44963747,0.00000000,-0.00000000
-5.38169085,4.04609536,-4.04609528,0.00262703,-0.00262703,0.79615097,-0.79615095,0.99867534,-0.99867530,1.14822020,-1.14822017,0.55429061,-0.55429061,1.56435302,-1.56435300,0.46310029,-0.46310029,0.00000000,-0.00000000
-5.37568784,4.19320563,-4.19320555,0.00262541,-0.00262541,0.83153296,-0.83153294,1.04379561,-1.04379556,1.19417028,-1.19417025,0.57189432,-0.57189431,1.61581269,-1.61581267,0.47570881,-0.47570880,0.00000000,-0.00000000
-5.36968484,4.33538450,-4.33538443,0.00262214,-0.00262214,0.86461508,-0.86461506,1.08617932,-1.08617927,1.23686144,-1.23686141,0.58834379,-0.58834378,1.66951274,-1.66951273,0.48738980,-0.48738980,0.00000000,-0.00000000
-5.36368184,4.47192521,-4.47192515,0.00261690,-0.00261690,0.89493310,-0.89493308,1.12529247,-1.12529243,1.27573517,-1.27573514,0.60366802,-0.60366802,1.72583881,-1.72583879,0.49809909,-0.49809908,0.00000000,-0.00000000
-5.35767884,4.60231077,-4.60231071,0.00260950,-0.00260950,0.92206936,-0.92206935,1.16065926,-1.16065922,1.31029720,-1.31029718,0.61794090,-0.61794090,1.78521599,-1.78521598,0.50781918,-0.50781918,0.00000000,-0.00000000
-5.35167584,4.72620812,-4.72620808,0.00259990,-0.00259990,0.94566095,-0.94566093,1.19187020,-1.19187016,1.34012615,-1.34012613,0.63127694,-0.63127694,1.84809005,-1.84809003,0.51655602,-0.51655602,0.00000000,-0.00000000
-5.34567284,4.84345661,-4.84345657,0.00258817,-0.00258817,0.96540635,-0.96540634,1.21858845,-1.21858841,1.36488035,-1.36488033,0.64382537,-0.64382537,1.91490718,-1.91490717,0.52433483,-0.52433482,0.00000000,-0.00000000
