energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-2.93846923,7.44653396,0.01642821,0.22977463,0.32084103,0.65789365,0.80574966,5.46861436,0.08038023,1.19039306
-2.93246623,7.02130836,0.01519130,0.21247380,0.29900770,0.62500139,0.74287067,5.16758973,0.07612626,1.10711669
-2.92646323,6.60274343,0.01398045,0.19549853,0.27787493,0.59262789,0.68177704,4.87034545,0.07197125,1.02607232
-2.92046023,6.19612630,0.01280976,0.17905765,0.25773803,0.56113955,0.62311960,4.58066812,0.06798205,0.94830039
-2.91445723,5.80650488,0.01169154,0.16333786,0.23888150,0.53089040,0.56747166,4.30220761,0.06422153,0.87476406
-2.90845423,5.43864872,0.01063628,0.14850195,0.22157495,0.50222154,0.51532544,4.03845032,0.06074809,0.80633766
-2.90245123,5.09701837,0.00965265,0.13468802,0.20606953,0.47546073,0.46709165,3.79269678,0.05761518,0.74379837
-2.89644822,4.78574067,0.00874755,0.12200953,0.19259507,0.45092191,0.42310160,3.56804220,0.05487094,0.68782096
-2.89044522,4.50858785,0.00792623,0.11055606,0.18135770,0.42890422,0.38361151,3.36735818,0.05255786,0.63897503
-2.88444222,4.26895788,0.00719244,0.10039470,0.17253792,0.40969062,0.34880828,3.19327424,0.05071241,0.59772431
-2.87843922,4.06985406,0.00654857,0.09157173,0.16628897,0.39354562,0.31881619,3.04815770,0.04936466,0.56442744
-2.87243622,3.91386215,0.00599580,0.08411467,0.16273542,0.38071239,0.29370393,2.93409100,0.04853787,0.53933966
-2.86643322,3.80312414,0.00553430,0.07803426,0.16197187,0.37140903,0.27349133,2.85284608,0.04824803,0.52261502
-2.86043022,3.73930813,0.00516332,0.07332656,0.16406161,0.36582428,0.25815559,2.80585544,0.04850339,0.51430866
-2.85442721,3.72357493,0.00488135,0.06997477,0.16903531,0.36411274,0.24763646,2.79418085,0.04930396,0.51437895
-2.84842421,3.75654250,0.00468620,0.06795089,0.17688963,0.36638983,0.24184024,2.81848029,0.05064112,0.52268946
-2.84242121,3.83825002,0.00457509,0.06721709,0.18758577,0.37272693,0.24064268,2.87897494,0.05249719,0.53901066
-2.83641821,3.96812420,0.00454468,0.06772680,0.20104823,0.38314683,0.24389057,2.97541807,0.05484526,0.56302171
-2.83041521,4.14495071,0.00459109,0.06942555,0.21716365,0.39761987,0.25140241,3.10706798,0.05764908,0.59431240
-2.82441221,4.36685383,0.00470994,0.07225161,0.23578011,0.41606118,0.26296829,3.27266764,0.06086323,0.63238593
-2.81840920,4.63128768,0.00489635,0.07613641,0.25670694,0.43832916,0.27834940,3.47043330,0.06443355,0.67666256
-2.81240620,4.93504196,0.00514489,0.08100494,0.27971528,0.46422545,0.29727744,3.69805454,0.06829779,0.72648495
-2.80640320,5.27426492,0.00544966,0.08677614,0.30453965,0.49349671,0.31945442,3.95270779,0.07238668,0.78112522
-2.80040020,5.64450545,0.00580424,0.09336331,0.33088050,0.52583798,0.34455316,4.23108489,0.07662518,0.83979425
-2.79439720,6.04077544,0.00620173,0.10067471,0.35840808,0.56089797,0.37221881,4.52943759,0.08093410,0.90165331
-2.78839420,6.45763262,0.00663483,0.10861432,0.38676753,0.59828585,0.40207172,4.84363833,0.08523194,0.96582805
-2.78239120,6.88928275,0.00709588,0.11708285,0.41558523,0.63757958,0.43371175,5.16925658,0.08943691,1.03142467
-2.77638819,7.32969907,0.00757698,0.12597890,0.44447635,0.67833542,0.46672409,5.50164925,0.09346910,1.09754808
-2.77038519,7.77275585,0.00807011,0.13520046,0.47305344,0.72009816,0.50068657,5.83606287,0.09725276,1.16332143
-2.76438219,8.21237160,0.00856726,0.14464642,0.50093572,0.76241192,0.53517827,6.16774427,0.10071839,1.22790639
-2.75837919,8.64265682,0.00906060,0.15421835,0.52775891,0.80483085,0.56978905,6.49205595,0.10380491,1.29052356
-2.75237619,9.05806074,0.00954265,0.16382216,0.55318510,0.84692938,0.60412976,6.80459183,0.10646144,1.35047200
-2.74637319,9.45351078,0.01000644,0.17336981,0.57691233,0.88831155,0.63784250,7.10128860,0.10864884,1.40714706
-2.74037019,9.82453899,0.01044570,0.18278083,0.59868345,0.92861914,0.67061055,7.37852826,0.11034095,1.46005576
-2.73436718,10.16738964,0.01085496,0.19198356,0.61829381,0.96753811,0.70216731,7.63322710,0.11152525,1.50882875
-2.72836418,10.47910336,0.01122975,0.20091613,0.63559744,1.00480317,0.73230377,7.86290751,0.11220316,1.55322836
-2.72236118,10.75757374,0.01156660,0.20952699,0.65051135,1.04020041,0.76087411,8.06574925,0.11238983,1.59315207
-2.71635818,11.00157407,0.01186320,0.21777506,0.66301773,1.07356779,0.78779892,8.24061815,0.11211338,1.62863126
-2.71035518,11.21075302,0.01211834,0.22562940,0.67316382,1.10479365,0.81306578,8.38707108,0.11141376,1.65982499
-2.70435218,11.38559979,0.01233191,0.23306847,0.68105952,1.13381343,0.83672722,8.50533720,0.11034112,1.68700915
-2.69834917,11.52738073,0.01250485,0.24007903,0.68687258,1.16060473,0.85889578,8.59627705,0.10895386,1.71056111
-2.69234617,11.63805085,0.01263902,0.24665468,0.69082173,1.18518121,0.87973662,8.66132164,0.10731643,1.73094072
-2.68634317,11.72014492,0.01273708,0.25279421,0.69316791,1.20758552,0.89945774,8.70239498,0.10549692,1.74866835
-2.68034017,11.77665365,0.01280228,0.25849982,0.69420392,1.22788183,0.91829839,8.72182429,0.10356456,1.76430078
-2.67433717,11.81089118,0.01283833,0.26377533,0.69424299,1.24614834,0.93651608,8.72224227,0.10158731,1.77840625
-2.66833417,11.82636029,0.01284915,0.26862450,0.69360676,1.26247013,0.95437293,8.70648638,0.09962949,1.79153951
-2.66233117,11.82662145,0.01283871,0.27304955,0.69261305,1.27693270,0.97212186,8.67749974,0.09774971,1.80421815
-2.65632816,11.81517155,0.01281082,0.27704994,0.69156409,1.28961659,0.98999339,8.63823792,0.09599902,1.81690109
-2.65032516,11.79533697,0.01276897,0.28062155,0.69073566,1.30059322,1.00818358,8.59158522,0.09441948,1.82997039
-2.64432216,11.77018502,0.01271616,0.28375620,0.69036754,1.30992213,1.02684367,8.54028338,0.09304311,1.84371686
-2.63831916,11.74245597,0.01265485,0.28644156,0.69065573,1.31764964,1.04607194,8.48687443,0.09189132,1.85833035
-2.63231616,11.71451705,0.01258681,0.28866148,0.69174671,1.32380897,1.06590803,8.43365861,0.09097475,1.87389494
-2.62631316,11.68833830,0.01251316,0.29039657,0.69373398,1.32842166,1.08633001,8.38266714,0.09029360,1.89038913
-2.62031016,11.66548867,0.01243429,0.29162515,0.69665694,1.33150012,1.10725418,8.33564903,0.08983833,1.90769111
-2.61430715,11.64715032,0.01234998,0.29232431,0.70050209,1.33305107,1.12853760,8.29406992,0.08959080,1.92558852
-2.60830415,11.63414761,0.01225943,0.29247114,0.70520656,1.33307967,1.14998321,8.25912083,0.08952568,1.94379238
-2.60230115,11.62698721,0.01216134,0.29204395,0.71066353,1.33159393,1.17134707,8.23173419,0.08961205,1.96195418
-2.59629815,11.62590526,0.01205407,0.29102354,0.71672941,1.32860917,1.19234750,8.21260448,0.08981532,1.97968547
-2.59029515,11.63091771,0.01193577,0.28939425,0.72323233,1.32415220,1.21267561,8.20221086,0.09009904,1.99657873
-2.58429215,11.64187006,0.01180448,0.28714502,0.72998143,1.31826504,1.23200673,8.20083966,0.09042683,2.01222853
-2.57828914,11.65848355,0.01165830,0.28427010,0.73677662,1.31100775,1.25001217,8.20860494,0.09076415,2.02625193
-2.57228614,11.68039513,0.01149553,0.28076974,0.74341819,1.30246043,1.26637099,8.22546599,0.09107992,2.03830700
-2.56628314,11.70718994,0.01131477,0.27665057,0.74971591,1.29272406,1.28078119,8.25124116,0.09134794,2.04810876
-2.56028014,11.73842517,0.01111503,0.27192585,0.75549713,1.28192029,1.29296987,8.28561814,0.09154790,2.05544154
-2.55427714,11.77364560,0.01089580,0.26661561,0.76061368,1.27019002,1.30270228,8.32816132,0.09166617,2.06016756
-2.54827414,11.81239153,0.01065714,0.26074651,0.76494712,1.25769099,1.30978914,8.37831716,0.09169621,2.06223112
-2.54227114,11.85420066,0.01039969,0.25435178,0.76841232,1.24459445,1.31409237,8.43541913,0.09163852,2.06165862
-2.53626813,11.89860556,0.01012470,0.24747089,0.77095927,1.23108107,1.31552900,8.49869348,0.09150037,2.05855450
-2.53026513,11.94512915,0.00983402,0.24014922,0.77257318,1.21733639,1.31407323,8.56726749,0.09129511,2.05309352
-2.52426213,11.99328015,0.00953009,0.23243767,0.77327295,1.20354597,1.30975673,8.64018135,0.09104123,2.04551007
-2.51825913,12.04255061,0.00921588,0.22439217,0.77310830,1.18989065,1.30266734,8.71640474,0.09076119,2.03608532
-2.51225613,12.09241714,0.00889485,0.21607305,0.77215582,1.17654198,1.29294628,8.79485845,0.09048007,2.02513296
-2.50625313,12.14234706,0.00857089,0.20754443,0.77051421,1.16365827,1.28078413,8.87444113,0.09022414,2.01298454
-2.50025013,12.19180989,0.00824827,0.19887347,0.76829912,1.15138124,1.26641572,8.95406058,0.09001939,1.99997526
-2.49424712,12.24029413,0.00793152,0.19012943,0.76563785,1.13983364,1.25011431,9.03266843,0.08989013,1.98643095
-2.48824412,12.28732856,0.00762539,0.18138278,0.76266417,1.12911769,1.23218508,9.10929657,0.08985769,1.97265689
-2.48224112,12.33250646,0.00733478,0.17270407,0.75951358,1.11931457,1.21295837,9.18309344,0.08993925,1.95892892
-2.47623812,12.37551091,0.00706463,0.16416281,0.75631911,1.11048472,1.19278258,9.25335780,0.09014700,1.94548710
-2.47023512,12.41613885,0.00681987,0.15582622,0.75320774,1.10266903,1.17201717,9.31956777,0.09048740,1.93253188
-2.46423212,12.45432130,0.00660533,0.14775801,0.75029752,1.09589057,1.15102557,9.38140277,0.09096083,1.92022274
-2.45822911,12.49013740,0.00642563,0.14001714,0.74769531,1.09015679,1.13016832,9.43875641,0.09156151,1.90867879
-2.45222611,12.52381999,0.00628517,0.13265659,0.74549502,1.08546197,1.10979634,9.49173871,0.09227762,1.89798107
-2.44622311,12.55575103,0.00618798,0.12572233,0.74377631,1.08178960,1.09024444,9.54066671,0.09309177,1.88817583
-2.44022011,12.58644588,0.00613763,0.11925235,0.74260345,1.07911458,1.07182508,9.58604306,0.09398165,1.87927830
-2.43421711,12.61652598,0.00613723,0.11327591,0.74202446,1.07740505,1.05482243,9.62852302,0.09492090,1.87127643
-2.42821411,12.64668080,0.00618923,0.10781298,0.74207009,1.07662372,1.03948669,9.66887120,0.09588008,1.86413417
-2.42221111,12.67762032,0.00629542,0.10287397,0.74275293,1.07672860,1.02602890,9.70790979,0.09682781,1.85779387
-2.41620810,12.71002068,0.00645682,0.09845970,0.74406631,1.07767316,1.01461620,9.74646111,0.09773188,1.85217769
-2.41020510,12.74446586,0.00667361,0.09456161,0.74598331,1.07940601,1.00536777,9.78528749,0.09856044,1.84718808
-2.40420210,12.78138934,0.00694509,0.09116229,0.74845580,1.08187009,0.99835151,9.82503213,0.09928306,1.84270736
-2.39819910,12.82101949,0.00726960,0.08823618,0.75141371,1.08500167,0.99358178,9.86616448,0.09987175,1.83859670
-2.39219610,12.86333300,0.00764456,0.08575056,0.75476479,1.08872921,0.99101829,9.90893384,0.10030182,1.83469506
-2.38619310,12.90802003,0.00806642,0.08366667,0.75839488,1.09297238,0.99056633,9.95333446,0.10055258,1.83081831
-2.38019010,12.95446455,0.00853070,0.08194098,0.76216909,1.09764136,0.99207861,9.99908491,0.10060791,1.82675923
-2.37418709,13.00174242,0.00903208,0.08052660,0.76593381,1.10263666,0.99535871,10.04562373,0.10045652,1.82228871
-2.36818409,13.04863880,0.00956448,0.07937469,0.76951988,1.10784950,1.00016631,10.09212261,0.10009219,1.81715858
-2.36218109,13.09368546,0.01012117,0.07843591,0.77274681,1.11316293,1.00622414,10.13751724,0.09951365,1.81110632
-2.35617809,13.13521712,0.01069495,0.07766181,0.77542799,1.11845366,1.01322658,10.18055490,0.09872443,1.80386164
-2.35017509,13.17144499,0.01127833,0.07700617,0.77737699,1.12359454,1.02084971,10.21985709,0.09773246,1.79515509
-2.34417209,13.20054430,0.01186373,0.07642621,0.77841437,1.12845769,1.02876259,10.25399422,0.09654965,1.78472820
-2.33816908,13.22075170,0.01244373,0.07588364,0.77837515,1.13291803,1.03663931,10.28156874,0.09519127,1.77234493
-2.33216608,13.23046766,0.01301129,0.07534559,0.77711622,1.13685705,1.04417149,10.30130259,0.09367540,1.75780379
-2.32616308,13.22835840,0.01355999,0.07478525,0.77452363,1.14016664,1.05108060,10.31212418,0.09202224,1.74095003
-2.32016008,13.21345177,0.01408427,0.07418246,0.77051916,1.14275269,1.05712978,10.31325015,0.09025351,1.72168715
-2.31415708,13.18522142,0.01457965,0.07352393,0.76506590,1.14453822,1.06213433,10.30425730,0.08839184,1.69998710
-2.30815408,13.14365433,0.01504288,0.07280340,0.75817249,1.14546590,1.06597068,10.28514035,0.08646024,1.67589838
-2.30215108,13.08929715,0.01547216,0.07202148,0.74989570,1.14549970,1.06858314,10.25635181,0.08448162,1.64955148
-2.29614807,13.02327800,0.01586714,0.07118537,0.74034125,1.14462559,1.06998813,10.21882126,0.08247839,1.62116116
-2.29014507,12.94730152,0.01622907,0.07030840,0.72966250,1.14285122,1.07027561,10.17395196,0.08047210,1.59102531
-2.28414207,12.86361607,0.01656075,0.06940938,0.71805737,1.14020448,1.06960749,10.12359416,0.07848324,1.55952013
-2.27813907,12.77495353,0.01686644,0.06851181,0.70576316,1.13673114,1.06821297,10.06999531,0.07653101,1.52709167
-2.27213607,12.68444354,0.01715177,0.06764304,0.69304974,1.13249149,1.06638096,10.01572868,0.07463318,1.49424407
-2.26613307,12.59550492,0.01742352,0.06683324,0.68021117,1.12755633,1.06444960,9.96360289,0.07280597,1.46152472
-2.26013007,12.51171859,0.01768944,0.06611440,0.66755620,1.12200236,1.06279346,9.91655566,0.07106397,1.42950703
-2.25412706,12.43668691,0.01795785,0.06551916,0.65539791,1.11590732,1.06180866,9.87753619,0.06942005,1.39877137
-2.24812406,12.37388518,0.01823745,0.06507975,0.64404300,1.10934504,1.06189649,9.84938066,0.06788525,1.36988508
-2.24212106,12.32651150,0.01853685,0.06482687,0.63378106,1.10238078,1.06344629,9.83468632,0.06646870,1.34338223
-2.23611806,12.29734114,0.01886429,0.06478852,0.62487432,1.09506698,1.06681794,9.83568913,0.06517751,1.31974415
-2.23011506,12.28859189,0.01922722,0.06498906,0.61754827,1.08743976,1.07232498,9.85415040,0.06401661,1.29938135
-2.22411206,12.30180583,0.01963200,0.06544813,0.61198342,1.07951636,1.08021883,9.89125718,0.06298870,1.28261784
-2.21810905,12.33775302,0.02008354,0.06617985,0.60830867,1.07129359,1.09067475,9.94754076,0.06209406,1.26967823
-2.21210605,12.39636130,0.02058505,0.06719199,0.60659638,1.06274746,1.10378032,10.02281708,0.06133052,1.26067847
-2.20610305,12.47667542,0.02113781,0.06848544,0.60685949,1.05383407,1.11952673,10.11615170,0.06069340,1.25562035
-2.20010005,12.57684794,0.02174104,0.07005368,0.60905064,1.04449160,1.13780347,10.22585145,0.06017551,1.25439024
-2.19409705,12.69416256,0.02239178,0.07188259,0.61306341,1.03464346,1.15839662,10.34948346,0.05976720,1.25676194
-2.18809405,12.82508971,0.02308492,0.07395038,0.61873562,1.02420238,1.18099092,10.48392142,0.05945657,1.26240366
-2.18209105,12.96537271,0.02381324,0.07622777,0.62585454,1.01307519,1.20517565,10.62541790,0.05922960,1.27088884
-2.17608804,13.11014180,0.02456764,0.07867839,0.63416388,1.00116822,1.23045419,10.76970045,0.05907053,1.28171029
-2.17008504,13.25405198,0.02533726,0.08125947,0.64337215,0.98839288,1.25625696,10.91208822,0.05896220,1.29429719
-2.16408204,13.39143998,0.02610987,0.08392267,0.65316230,0.97467119,1.28195731,11.04762528,0.05888646,1.30803413
-2.15807904,13.51649455,0.02687218,0.08661515,0.66320200,0.95994096,1.30688978,11.17122590,0.05882467,1.32228157
-2.15207604,13.62343404,0.02761023,0.08928090,0.67315448,0.94416044,1.33037016,11.27782661,0.05875818,1.33639674
-2.14607304,13.70668471,0.02830981,0.09186211,0.68268918,0.92731199,1.35171642,11.36253977,0.05866886,1.34975419
-2.14007004,13.76105321,0.02895687,0.09430070,0.69149208,0.90940481,1.37026992,11.42080296,0.05853954,1.36176521
-2.13406703,13.78188696,0.02953796,0.09653991,0.69927514,0.89047634,1.38541590,11.44851888,0.05835446,1.37189528
-2.12806403,13.76521651,0.03004064,0.09852587,0.70578461,0.87059251,1.39660252,11.44218076,0.05809967,1.37967901
-2.12206103,13.70787474,0.03045377,0.10020913,0.71080774,0.84984655,1.40335776,11.39897863,0.05776332,1.38473181
-2.11605803,13.60758880,0.03076787,0.10154603,0.71417785,0.82835665,1.40530342,11.31688291,0.05733585,1.38675815
-2.11005503,13.46304157,0.03097534,0.10249992,0.71577737,0.80626250,1.40216581,11.19470222,0.05681018,1.38555607
-2.10405203,13.27390097,0.03107064,0.10304218,0.71553901,0.78372083,1.39378272,11.03211379,0.05618166,1.38101790
-2.09804902,13.04081653,0.03105034,0.10315294,0.71344484,0.76090035,1.38010648,10.82966555,0.05544809,1.37312742
-2.09204602,12.76538420,0.03091322,0.10282151,0.70952363,0.73797620,1.36120319,10.58875047,0.05460954,1.36195371
-2.08604302,12.45008156,0.03066013,0.10204653,0.70384646,0.71512432,1.33724814,10.31155453,0.05366818,1.34764218
-2.08004002,12.09817679,0.03029395,0.10083582,0.69652092,0.69251600,1.30851801,10.00098105,0.05262806,1.33040347
-2.07403702,11.71361587,0.02981940,0.09920590,0.68768440,0.67031285,1.27538010,9.66055465,0.05149482,1.31050073
-2.06803402,11.30089314,0.02924280,0.09718133,0.67749657,0.64866251,1.23827946,9.29430925,0.05027547,1.28823617
-2.06203102,10.86491093,0.02857190,0.09479375,0.66613173,0.62769527,1.19772433,8.90666477,0.04897812,1.26393760
-2.05602801,10.41083425,0.02781557,0.09208080,0.65377127,0.60752184,1.15427098,8.50229757,0.04761176,1.23794550
-2.05002501,9.94394638,0.02698359,0.08908496,0.64059661,0.58823213,1.10850829,8.08600980,0.04618613,1.21060144
-2.04402201,9.46951079,0.02608639,0.08585222,0.62678305,0.56989537,1.06104302,7.66260248,0.04471156,1.18223825
-2.03801901,8.99264435,0.02513482,0.08243088,0.61249471,0.55256128,1.01248623,7.23675680,0.04319894,1.15317217
-2.03201601,8.51820581,0.02413999,0.07887031,0.59788067,0.53626226,0.96344133,6.81292763,0.04165968,1.12369746
-2.02601301,8.05070254,0.02311309,0.07521984,0.58307259,0.52101646,0.91449400,6.39525204,0.04010576,1.09408321
-2.02001001,7.59421756,0.02206526,0.07152773,0.56818359,0.50683142,0.86620426,5.98747542,0.03854979,1.06457240
-2.01400700,7.15235762,0.02100752,0.06784038,0.55330847,0.49370813,0.81910061,5.59289609,0.03700511,1.03538288
-2.00800400,6.72822206,0.01995069,0.06420158,0.53852496,0.48164517,0.77367605,5.21432906,0.03548582,1.00670992
-2.00200100,6.32439133,0.01890536,0.06065200,0.52389601,0.47064270,0.73038581,4.85408828,0.03400688,0.97872987
-1.99599800,5.94293306,0.01788186,0.05722879,0.50947255,0.46070602,0.68964638,4.51398617,0.03258416,0.95160438
-1.98999500,5.58542312,0.01689025,0.05396534,0.49529678,0.45184851,0.65183540,4.19534858,0.03123432,0.92548479
-1.98399200,5.25297869,0.01594031,0.05089112,0.48140543,0.44409378,0.61729194,3.89904271,0.02997480,0.90051611
-1.97798899,4.94630000,0.01504150,0.04803165,0.46783300,0.43747685,0.58631686,3.62551550,0.02882358,0.87684036
-1.97198599,4.66571773,0.01420297,0.04540848,0.45461454,0.43204435,0.55917274,3.37483963,0.02779895,0.85459873
-1.96598299,4.41124305,0.01343344,0.04303922,0.44178805,0.42785379,0.53608307,3.14676443,0.02691914,0.83393271
-1.95997999,4.18261772,0.01274120,0.04093763,0.42939616,0.42497183,0.51723068,2.94076908,0.02620192,0.81498379
-1.95397699,3.97936205,0.01213396,0.03911365,0.41748728,0.42347185,0.50275516,2.75611584,0.02566411,0.79789211
-1.94797399,3.80081929,0.01161879,0.03757346,0.40611612,0.42343081,0.49274933,2.59190135,0.02532103,0.78279404
-1.94197099,3.64619525,0.01120197,0.03631952,0.39534361,0.42492584,0.48725512,2.44710438,0.02518595,0.76981902
-1.93596798,3.51459270,0.01088883,0.03535058,0.38523653,0.42803059,0.48625893,2.32062891,0.02526953,0.75908606
-1.92996498,3.40504046,0.01068370,0.03466174,0.37586669,0.43281177,0.48968699,2.21134176,0.02557929,0.75070029
-1.92396198,3.31651752,0.01058969,0.03424449,0.36731011,0.43932606,0.49740110,2.11810433,0.02611910,0.74474981
-1.91795898,3.24797285,0.01060864,0.03408677,0.35964613,0.44761762,0.50919532,2.03979836,0.02688876,0.74130342
-1.91195598,3.19834150,0.01074100,0.03417309,0.35295666,0.45771644,0.52479397,1.97534587,0.02788372,0.74040938
-1.90595298,3.16655808,0.01098576,0.03448476,0.34732559,0.46963766,0.54385148,1.92372369,0.02909484,0.74209554
-1.89994997,3.15156813,0.01134046,0.03500010,0.34283856,0.48338199,0.56595443,1.88397286,0.03050836,0.74637087
-1.89394697,3.15233832,0.01180113,0.03569484,0.33958283,0.49893713,0.59062603,1.85520383,0.03210594,0.75322845
-1.88794397,3.16786569,0.01236238,0.03654251,0.33764755,0.51628018,0.61733321,1.83659763,0.03386490,0.76264977
-1.88194097,3.19718637,0.01301751,0.03751506,0.33712395,0.53538102,0.64549629,1.82740397,0.03575860,0.77461015
-1.87593797,3.23938364,0.01375859,0.03858344,0.33810567,0.55620607,0.67450112,1.82693669,0.03775691,0.78908477
-1.86993497,3.29359511,0.01457665,0.03971832,0.34068886,0.57872256,0.70371329,1.83456709,0.03982685,0.80605507
-1.86393197,3.35901854,0.01546188,0.04089088,0.34497191,0.60290257,0.73249408,1.84971566,0.04193327,0.82551476
-1.85792896,3.43491572,0.01640389,0.04207360,0.35105471,0.62872668,0.76021750,1.87184259,0.04403971,0.84747510
-1.85192596,3.52061366,0.01739191,0.04324109,0.35903722,0.65618669,0.78628771,1.90043757,0.04610916,0.87196874
-1.84592296,3.61550248,0.01841511,0.04437087,0.36901726,0.68528712,0.81015626,1.93500906,0.04810495,0.89905173
-1.83991996,3.71902935,0.01946282,0.04544415,0.38108736,0.71604504,0.83133830,1.97507350,0.04999165,0.92880320
-1.83391696,3.83068824,0.02052486,0.04644648,0.39533084,0.74848806,0.84942706,2.02014478,0.05173578,0.96132254
-1.82791396,3.95000516,0.02159179,0.04736836,0.41181695,0.78265032,0.86410605,2.06972420,0.05330668,0.99672389
-1.82191096,4.07651932,0.02265513,0.04820565,0.43059537,0.81856635,0.87515839,2.12329141,0.05467710,1.03512798
-1.81590795,4.20976073,0.02370764,0.04895991,0.45169026,0.85626314,0.88247289,2.18029662,0.05582382,1.07665173
-1.80990495,4.34922508,0.02474348,0.04963852,0.47509408,0.89575045,0.88604671,2.24015438,0.05672809,1.12139585
-1.80390195,4.49434749,0.02575839,0.05025474,0.50076154,0.93701003,0.88598451,2.30223948,0.05737602,1.16943129
-1.79789895,4.64447642,0.02674982,0.05082751,0.52860416,0.97998411,0.88249417,2.36588507,0.05775873,1.22078516
-1.79189595,4.79884975,0.02771701,0.05138115,0.55848573,1.02456407,0.87587945,2.43038351,0.05787255,1.27542710
-1.78589295,4.95657480,0.02866100,0.05194497,0.59021913,1.07057977,0.86652988,2.49499005,0.05771890,1.33325701
-1.77988994,5.11661425,0.02958467,0.05255266,0.62356484,1.11779061,0.85490851,2.55892955,0.05730424,1.39409493
-1.77388694,5.27777938,0.03049262,0.05324162,0.65823156,1.16587884,0.84153804,2.62140616,0.05663980,1.45767420
-1.76788394,5.43873213,0.03139110,0.05405228,0.69387895,1.21444597,0.82698588,2.68161594,0.05574127,1.52363819
-1.76188094,5.59799679,0.03228778,0.05502720,0.73012276,1.26301278,0.81184896,2.73876199,0.05462840,1.59154144
-1.75587794,5.75398151,0.03319159,0.05621023,0.76654228,1.31102337,0.79673851,2.79207179,0.05332449,1.66085518
-1.74987494,5.90500947,0.03411239,0.05764557,0.80268987,1.35785333,0.78226564,2.84081603,0.05185591,1.73097742
-1.74387194,6.04935858,0.03506070,0.05937684,0.83810236,1.40282221,0.76902784,2.88432821,0.05025145,1.80124704
-1.73786893,6.18530828,0.03604729,0.06144607,0.87231380,1.44520973,0.75759678,2.92202415,0.04854180,1.87096146
-1.73186593,6.31119128,0.03708284,0.06389267,0.90486907,1.48427548,0.74850757,2.95342051,0.04675881,1.93939695
-1.72586293,6.42544752,0.03817745,0.06675249,0.93533772,1.51928116,0.74224952,2.97815124,0.04493494,2.00583054
-1.71985993,6.52667785,0.03934029,0.07005668,0.96332732,1.54951466,0.73925829,2.99598129,0.04310254,2.06956230
-1.71385693,6.61369415,0.04057915,0.07383073,0.98849566,1.57431471,0.73990949,3.00681638,0.04129333,2.12993683
-1.70785393,6.68556319,0.04189999,0.07809338,1.01056124,1.59309515,0.74451332,3.01070851,0.03953772,2.18636268
-1.70185093,6.74164172,0.04330667,0.08285563,1.02931129,1.60536768,0.75331044,3.00785639,0.03786433,2.23832861
-1.69584792,6.78160049,0.04480057,0.08811979,1.04460717,1.61076186,0.76646851,2.99860069,0.03629954,2.28541582
-1.68984492,6.80543574,0.04638042,0.09387852,1.05638649,1.60904160,0.78407961,2.98341409,0.03486703,2.32730541
-1.68384192,6.81346741,0.04804212,0.10011407,1.06466210,1.60011719,0.80615834,2.96288625,0.03358755,2.36378079
-1.67783892,6.80632385,0.04977880,0.10679762,1.06951790,1.58405240,0.83264053,2.93770430,0.03247866,2.39472501
-1.67183592,6.78491389,0.05158087,0.11388880,1.07110168,1.56106618,0.86338281,2.90862971,0.03155465,2.42011324
-1.66583292,6.75038762,0.05343630,0.12133544,1.06961531,1.53152902,0.89816293,2.87647223,0.03082655,2.44000105
-1.65982991,6.70408802,0.05533099,0.12907358,1.06530307,1.49595402,0.93668117,2.84206230,0.03030220,2.45450945
-1.65382691,6.64749597,0.05724922,0.13702785,1.05843844,1.45498317,0.97856294,2.80622295,0.02998648,2.46380756
-1.64782391,6.58217163,0.05917432,0.14511210,1.04931033,1.40936934,1.02336275,2.76974256,0.02988153,2.46809437
-1.64182091,6.50969509,0.06108927,0.15323045,1.03820935,1.35995496,1.07056976,2.73334953,0.02998715,2.46758061
-1.63581791,6.43160945,0.06297750,0.16127870,1.02541495,1.30764806,1.11961495,2.69769006,0.03030111,2.46247209
-1.62981491,6.34936899,0.06482356,0.16914611,1.01118399,1.25339686,1.16988002,2.66330993,0.03081956,2.45295550
-1.62381191,6.26429466,0.06661387,0.17671750,0.99574141,1.19816380,1.22070793,2.63064084,0.03153743,2.43918765
-1.61780890,6.17753892,0.06833729,0.18387565,0.97927338,1.14289990,1.27141485,2.59999186,0.03244868,2.42128859
-1.61180590,6.09006082,0.06998565,0.19050397,0.96192315,1.08852046,1.32130343,2.57154614,0.03354663,2.39933923
-1.60580290,6.00261198,0.07155407,0.19648928,0.94378992,1.03588282,1.36967688,2.54536260,0.03482410,2.37338317
-1.59979990,5.91573327,0.07304106,0.20172473,0.92493033,0.98576673,1.41585353,2.52138243,0.03627349,2.34343278
-1.59379690,5.82976130,0.07444850,0.20611263,0.90536265,0.93885788,1.45918130,2.49943960,0.03788673,2.30947869
-1.58779390,5.74484358,0.07578125,0.20956718,0.88507319,0.89573489,1.49905161,2.47927470,0.03965510,2.27150218
-1.58179090,5.66096050,0.07704665,0.21201699,0.86402435,0.85685986,1.53491221,2.46055128,0.04156899,2.22948935
-1.57578789,5.57795229,0.07825376,0.21340726,0.84216391,0.82257266,1.56627834,2.44287349,0.04361751,2.18344605
