energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.70585293,3.65974886,0.03767160,0.63403086,0.61095399,0.00000000,1.84927410,0.00000000,1.57716801,0.84772560
-5.69984992,3.56369494,0.03636730,0.63604264,0.58737350,0.00000000,1.77642393,0.00000000,1.53255738,0.84089339
-5.69384692,3.47141201,0.03502476,0.63808846,0.56442972,0.00000000,1.70586504,0.00000000,1.49023135,0.83490058
-5.68784392,3.38363116,0.03366699,0.64012136,0.54234701,0.00000000,1.63826834,0.00000000,1.45057571,0.82964768
-5.68184092,3.30100101,0.03231790,0.64210855,0.52132685,0.00000000,1.57422926,0.00000000,1.41393217,0.82503330
-5.67583792,3.22407003,0.03100160,0.64403270,0.50154180,0.00000000,1.51425015,0.00000000,1.38058959,0.82095927
-5.66983492,3.15327201,0.02974173,0.64589286,0.48313034,0.00000000,1.45872547,0.00000000,1.35077646,0.81733567
-5.66383192,3.08891519,0.02856074,0.64770496,0.46619276,0.00000000,1.40793057,0.00000000,1.32465496,0.81408545
-5.65782891,3.03117578,0.02747927,0.64950185,0.45078827,0.00000000,1.36201457,0.00000000,1.30231702,0.81114862
-5.65182591,2.98009605,0.02651552,0.65133277,0.43693369,0.00000000,1.32099778,0.00000000,1.28378240,0.80848546
-5.64582291,2.93558695,0.02568477,0.65326221,0.42460354,0.00000000,1.28477380,0.00000000,1.26899900,0.80607887
-5.63981991,2.89743514,0.02499892,0.65536808,0.41373180,0.00000000,1.25311627,0.00000000,1.25784542,0.80393530
-5.63381691,2.86531372,0.02446624,0.65773908,0.40421514,0.00000000,1.22568995,0.00000000,1.25013544,0.80208439
-5.62781391,2.83879616,0.02409111,0.66047138,0.39591753,0.00000000,1.20206571,0.00000000,1.24562444,0.80057704
-5.62181091,2.81737259,0.02387400,0.66366443,0.38867601,0.00000000,1.18173874,0.00000000,1.24401730,0.79948187
-5.61580790,2.80046751,0.02381152,0.66741620,0.38230749,0.00000000,1.16414919,0.00000000,1.24497749,0.79888039
-5.60980490,2.78745821,0.02389659,0.67181780,0.37661616,0.00000000,1.14870439,0.00000000,1.24813698,0.79886069
-5.60380190,2.77769310,0.02411874,0.67694773,0.37140129,0.00000000,1.13480177,0.00000000,1.25310662,0.79951021
-5.59779890,2.77050926,0.02446448,0.68286604,0.36646508,0.00000000,1.12185153,0.00000000,1.25948658,0.80090779
-5.59179590,2.76524878,0.02491779,0.68960869,0.36162034,0.00000000,1.10929819,0.00000000,1.26687662,0.80311553
-5.58579290,2.76127358,0.02546067,0.69718229,0.35669755,0.00000000,1.09664035,0.00000000,1.27488585,0.80617078
-5.57978989,2.75797851,0.02607370,0.70555986,0.35155120,0.00000000,1.08344789,0.00000000,1.28314184,0.81007895
-5.57378689,2.75480284,0.02673667,0.71467757,0.34606520,0.00000000,1.06937621,0.00000000,1.29129889,0.81480758
-5.56778389,2.75124022,0.02742920,0.72443309,0.34015709,0.00000000,1.05417705,0.00000000,1.29904543,0.82028197
-5.56178089,2.74684730,0.02813133,0.73468557,0.33378100,0.00000000,1.03770573,0.00000000,1.30611047,0.82638306
-5.55577789,2.74125137,0.02882413,0.74525750,0.32692936,0.00000000,1.01992478,0.00000000,1.31226904,0.83294756
-5.54977489,2.73415721,0.02949019,0.75593856,0.31963326,0.00000000,1.00090393,0.00000000,1.31734674,0.83977065
-5.54377189,2.72535323,0.03011412,0.76649139,0.31196152,0.00000000,0.98081675,0.00000000,1.32122336,0.84661124
-5.53776888,2.71471715,0.03068292,0.77665903,0.30401860,0.00000000,0.95993415,0.00000000,1.32383548,0.85319968
-5.53176588,2.70222108,0.03118630,0.78617402,0.29594142,0.00000000,0.93861508,0.00000000,1.32517815,0.85924753
-5.52576288,2.68793575,0.03161692,0.79476854,0.28789519,0.00000000,0.91729498,0.00000000,1.32530560,0.86445917
-5.51975988,2.67203376,0.03197052,0.80218527,0.28006848,0.00000000,0.89647215,0.00000000,1.32433079,0.86854454
-5.51375688,2.65479119,0.03224598,0.80818851,0.27266768,0.00000000,0.87669271,0.00000000,1.32242385,0.87123244
-5.50775388,2.63658732,0.03244524,0.81257484,0.26591101,0.00000000,0.85853449,0.00000000,1.31980924,0.87228379
-5.50175088,2.61790176,0.03257326,0.81518299,0.26002221,0.00000000,0.84259025,0.00000000,1.31676152,0.87150404
-5.49574787,2.59930853,0.03263773,0.81590223,0.25522421,0.00000000,0.82945071,0.00000000,1.31359971,0.86875415
-5.48974487,2.58146682,0.03264884,0.81467891,0.25173279,0.00000000,0.81968758,0.00000000,1.31068011,0.86395949
-5.48374187,2.56510797,0.03261893,0.81152080,0.24975042,0.00000000,0.81383721,0.00000000,1.30838774,0.85711626
-5.47773887,2.55101869,0.03256207,0.80649893,0.24946051,0.00000000,0.81238486,0.00000000,1.30712623,0.84829494
-5.47173587,2.54002069,0.03249363,0.79974685,0.25102198,0.00000000,0.81575014,0.00000000,1.30730663,0.83764074
-5.46573287,2.53294697,0.03242976,0.79145732,0.25456447,0.00000000,0.82427368,0.00000000,1.30933504,0.82537081
-5.45972986,2.53061556,0.03238684,0.78187663,0.26018408,0.00000000,0.83820546,0.00000000,1.31359965,0.81176857
-5.45372686,2.53380132,0.03238099,0.77129674,0.26793983,0.00000000,0.85769488,0.00000000,1.32045738,0.79717529
-5.44772386,2.54320710,0.03242744,0.76004574,0.27785083,0.00000000,0.88278285,0.00000000,1.33022069,0.78197942
-5.44172086,2.55943510,0.03253999,0.74847701,0.28989427,0.00000000,0.91339614,0.00000000,1.34314495,0.76660417
-5.43571786,2.58296001,0.03273050,0.73695769,0.30400415,0.00000000,0.94934408,0.00000000,1.35941696,0.75149397
-5.42971486,2.61410487,0.03300836,0.72585693,0.32007095,0.00000000,0.99031783,0.00000000,1.37914506,0.73710045
-5.42371186,2.65302107,0.03338003,0.71553445,0.33794208,0.00000000,1.03589227,0.00000000,1.40235128,0.72386856
-5.41770885,2.69967341,0.03384869,0.70632995,0.35742330,0.00000000,1.08553072,0.00000000,1.42896599,0.71222335
-5.41170585,2.75383107,0.03441393,0.69855372,0.37828096,0.00000000,1.13859232,0.00000000,1.45882539,0.70255811
-5.40570285,2.81506522,0.03507155,0.69247872,0.40024526,0.00000000,1.19434226,0.00000000,1.49167194,0.69522401
-5.39969985,2.88275339,0.03581352,0.68833448,0.42301429,0.00000000,1.25196463,0.00000000,1.52715795,0.69052177
-5.39369685,2.95609085,0.03662802,0.68630275,0.44625909,0.00000000,1.31057774,0.00000000,1.56485231,0.68869531
-5.38769385,3.03410847,0.03749963,0.68651495,0.46962945,0.00000000,1.36925182,0.00000000,1.60425019,0.68992761
-5.38169085,3.11569665,0.03840969,0.68905139,0.49276058,0.00000000,1.42702853,0.00000000,1.64478537,0.69433853
-5.37568784,3.19963432,0.03933677,0.69394186,0.51528048,0.00000000,1.48294217,0.00000000,1.68584502,0.70198444
-5.36968484,3.28462203,0.04025724,0.70116763,0.53681789,0.00000000,1.53604188,0.00000000,1.72678620,0.71285950
-5.36368184,3.36931785,0.04114600,0.71066426,0.55701075,0.00000000,1.58541451,0.00000000,1.76695381,0.72689821
-5.35767884,3.45237467,0.04197730,0.72232519,0.57551486,0.00000000,1.63020737,0.00000000,1.80569910,0.74397877
-5.35167584,3.53247752,0.04272554,0.73600571,0.59201270,0.00000000,1.66965037,0.00000000,1.84239834,0.76392727
-5.34567284,3.60837963,0.04336622,0.75152706,0.60622200,0.00000000,1.70307681,0.00000000,1.87647082,0.78652207
-5.33966983,3.67893571,0.04387676,0.76868047,0.61790396,0.00000000,1.72994218,0.00000000,1.90739571,0.81149840
-5.33366683,3.74313152,0.04423737,0.78723113,0.62687066,0.00000000,1.74984028,0.00000000,1.93472704,0.83855282
-5.32766383,3.80010864,0.04443182,0.80692181,0.63299156,0.00000000,1.76251614,0.00000000,1.95810646,0.86734768
-5.32166083,3.84918365,0.04444805,0.82747630,0.63619870,0.00000000,1.76787509,0.00000000,1.97727316,0.89751531
-5.31565783,3.88986131,0.04427871,0.84860270,0.63649038,0.00000000,1.76598760,0.00000000,1.99207080,0.92866226
-5.30965483,3.92184141,0.04392146,0.86999655,0.63393310,0.00000000,1.75708962,0.00000000,2.00245106,0.96037345
-5.30365183,3.94501941,0.04337918,0.89134402,0.62866158,0.00000000,1.74157823,0.00000000,2.00847393,0.99221658
-5.29764882,3.95948101,0.04265988,0.91232532,0.62087683,0.00000000,1.72000248,0.00000000,2.01030452,1.02374680
-5.29164582,3.96549120,0.04177655,0.93261838,0.61084208,0.00000000,1.69304984,0.00000000,2.00820677,1.05451196
-5.28564282,3.96347847,0.04074670,0.95190291,0.59887677,0.00000000,1.66152833,0.00000000,2.00253424,1.08405835
-5.27963982,3.95401511,0.03959181,0.96986499,0.58534866,0.00000000,1.62634511,0.00000000,1.99371828,1.11193724
-5.27363682,3.93779434,0.03833668,0.98620213,0.57066420,0.00000000,1.58848193,0.00000000,1.98225421,1.13771198
-5.26763382,3.91560548,0.03700856,1.00062875,0.55525759,0.00000000,1.54896850,0.00000000,1.96868586,1.16096588
-5.26163082,3.88830809,0.03563633,1.01288210,0.53957867,0.00000000,1.50885445,0.00000000,1.95358917,1.18131039
-5.25562781,3.85680599,0.03424952,1.02272824,0.52408021,0.00000000,1.46918103,0.00000000,1.93755532,1.19839372
-5.24962481,3.82202220,0.03287748,1.02996814,0.50920492,0.00000000,1.43095331,0.00000000,1.92117408,1.21190930
-5.24362181,3.78487539,0.03154845,1.03444341,0.49537258,0.00000000,1.39511398,0.00000000,1.90501777,1.22160394
-5.23761881,3.74625852,0.03028877,1.03604158,0.48296790,0.00000000,1.36251960,0.00000000,1.88962645,1.22728519
-5.23161581,3.70702020,0.02912214,1.03470048,0.47232930,0.00000000,1.33391991,0.00000000,1.87549464,1.22882763
-5.22561281,3.66794880,0.02806911,1.03041158,0.46373917,0.00000000,1.30994101,0.00000000,1.86305991,1.22617766
-5.21960980,3.62975962,0.02714653,1.02322197,0.45741584,0.00000000,1.29107268,0.00000000,1.85269362,1.21935638
-5.21360680,3.59308497,0.02636730,1.01323480,0.45350753,0.00000000,1.27766022,0.00000000,1.84469381,1.20846053
-5.20760380,3.55846695,0.02574013,1.00060805,0.45208851,0.00000000,1.26990083,0.00000000,1.83928037,1.19366100
-5.20160080,3.52635268,0.02526960,0.98555148,0.45315756,0.00000000,1.26784435,0.00000000,1.83659245,1.17519919
-5.19559780,3.49709162,0.02495616,0.96832191,0.45663871,0.00000000,1.27139822,0.00000000,1.83668786,1.15338090
-5.18959480,3.47093467,0.02479638,0.94921682,0.46238434,0.00000000,1.28033615,0.00000000,1.83954440,1.12856819
-5.18359180,3.44803469,0.02478327,0.92856638,0.47018036,0.00000000,1.29430992,0.00000000,1.84506287,1.10116930
-5.17758879,3.42844810,0.02490665,0.90672434,0.47975334,0.00000000,1.31286389,0.00000000,1.85307155,1.07162708
-5.17158579,3.41213754,0.02515359,0.88405797,0.49077944,0.00000000,1.33545133,0.00000000,1.86333184,1.04040630
-5.16558279,3.39897527,0.02550891,0.86093738,0.50289459,0.00000000,1.36145217,0.00000000,1.87554504,1.00798045
-5.15957979,3.38874753,0.02595569,0.83772482,0.51570583,0.00000000,1.39019134,0.00000000,1.88935981,0.97481845
-5.15357679,3.38115979,0.02647578,0.81476415,0.52880324,0.00000000,1.42095729,0.00000000,1.90438045,0.94137192
-5.14757379,3.37584321,0.02705034,0.79237114,0.54177221,0.00000000,1.45302026,0.00000000,1.92017573,0.90806343
-5.14157079,3.37236249,0.02766029,0.77082484,0.55420555,0.00000000,1.48564970,0.00000000,1.93628824,0.87527635
-5.13556778,3.37022542,0.02828684,0.75036046,0.56571511,0.00000000,1.51813081,0.00000000,1.95224422,0.84334655
-5.12956478,3.36889437,0.02891189,0.73116413,0.57594266,0.00000000,1.54977989,0.00000000,1.96756389,0.81255637
-5.12356178,3.36779994,0.02951849,0.71336958,0.58456947,0.00000000,1.57995839,0.00000000,1.98177225,0.78313100
-5.11755878,3.36635691,0.03009118,0.69705719,0.59132461,0.00000000,1.60808570,0.00000000,1.99441032,0.75523741
-5.11155578,3.36398240,0.03061637,0.68225513,0.59599157,0.00000000,1.63365057,0.00000000,2.00504676,0.72898572
-5.10555278,3.36011612,0.03108264,0.66894283,0.59841312,0.00000000,1.65622131,0.00000000,2.01328981,0.70443296
-5.09954977,3.35424227,0.03148099,0.65705634,0.59849439,0.00000000,1.67545467,0.00000000,2.01879938,0.68158885
-5.09354677,3.34591259,0.03180509,0.64649559,0.59620401,0.00000000,1.69110340,0.00000000,2.02129903,0.66042337
-5.08754377,3.33476966,0.03205148,0.63713304,0.59157348,0.00000000,1.70302250,0.00000000,2.02058753,0.64087554
-5.08154077,3.32056955,0.03221966,0.62882334,0.58469488,0.00000000,1.71117382,0.00000000,2.01654962,0.62286311
-5.07553777,3.30320277,0.03231221,0.62141353,0.57571694,0.00000000,1.71562907,0.00000000,2.00916548,0.60629245
-5.06953477,3.28271216,0.03233480,0.61475328,0.56483976,0.00000000,1.71657071,0.00000000,1.99851838,0.59106837
-5.06353177,3.25930664,0.03229609,0.60870468,0.55230844,0.00000000,1.71429058,0.00000000,1.98479995,0.57710305
-5.05752876,3.23336946,0.03220767,0.60315103,0.53840562,0.00000000,1.70918585,0.00000000,1.96831244,0.56432402
-5.05152576,3.20545996,0.03208377,0.59800416,0.52344342,0.00000000,1.70175201,0.00000000,1.94946756,0.55268039
-5.04552276,3.17630799,0.03194099,0.59321004,0.50775486,0.00000000,1.69257257,0.00000000,1.92878134,0.54214746
-5.03951976,3.14680027,0.03179790,0.58875211,0.49168497,0.00000000,1.68230540,0.00000000,1.90686472,0.53272908
-5.03351676,3.11795857,0.03167455,0.58465248,0.47558183,0.00000000,1.67166557,0.00000000,1.88440974,0.52445801
-5.02751376,3.09090981,0.03159190,0.58097063,0.45978771,0.00000000,1.66140486,0.00000000,1.86217134,0.51739411
-5.02151076,3.06684879,0.03157118,0.57779983,0.44463055,0.00000000,1.65228826,0.00000000,1.84094510,0.51162053
-5.01550775,3.04699456,0.03163323,0.57526147,0.43041573,0.00000000,1.64506813,0.00000000,1.82154144,0.50723818
-5.00950475,3.03254205,0.03179776,0.57349748,0.41741861,0.00000000,1.64045657,0.00000000,1.80475706,0.50435870
-5.00350175,3.02461084,0.03208263,0.57266137,0.40587762,0.00000000,1.63909721,0.00000000,1.79134474,0.50309648
-4.99749875,3.02419339,0.03250315,0.57290841,0.39598839,0.00000000,1.64153739,0.00000000,1.78198260,0.50356005
-4.99149575,3.03210529,0.03307142,0.57438532,0.38789882,0.00000000,1.64820217,0.00000000,1.77724435,0.50584347
-4.98549275,3.04893989,0.03379583,0.57722030,0.38170536,0.00000000,1.65937135,0.00000000,1.77757195,0.51001811
-4.97948974,3.07503020,0.03468052,0.58151374,0.37745056,0.00000000,1.67516098,0.00000000,1.78325220,0.51612536
-4.97348674,3.11042012,0.03572516,0.58733045,0.37512210,0.00000000,1.69551044,0.00000000,1.79439864,0.52417076
-4.96748374,3.15484726,0.03692481,0.59469352,0.37465332,0.00000000,1.72017625,0.00000000,1.81094010,0.53411984
-4.96148074,3.20773870,0.03826993,0.60358060,0.37592535,0.00000000,1.74873342,0.00000000,1.83261681,0.54589602
-4.95547774,3.26822079,0.03974666,0.61392254,0.37877087,0.00000000,1.78058462,0.00000000,1.85898482,0.55938078
-4.94947474,3.33514321,0.04133726,0.62560480,0.38297942,0.00000000,1.81497753,0.00000000,1.88942902,0.57441612
-4.94347174,3.40711691,0.04302071,0.63847136,0.38830428,0.00000000,1.85102984,0.00000000,1.92318461,0.59080926
-4.93746873,3.48256455,0.04477352,0.65233125,0.39447057,0.00000000,1.88776122,0.00000000,1.95936636,0.60833951
-4.93146573,3.55978186,0.04657059,0.66696719,0.40118453,0.00000000,1.92413113,0.00000000,1.99700486,0.62676687
-4.92546273,3.63700706,0.04838625,0.68214611,0.40814358,0.00000000,1.95908096,0.00000000,2.03508805,0.64584213
-4.91945973,3.71249553,0.05019531,0.69763081,0.41504681,0.00000000,1.99157865,0.00000000,2.07260641,0.66531793
-4.91345673,3.78459620,0.05197408,0.71319238,0.42160556,0.00000000,2.02066386,0.00000000,2.10859978,0.68496012
-4.90745373,3.85182603,0.05370137,0.72862258,0.42755362,0.00000000,2.04549153,0.00000000,2.14220348,0.70455915
-4.90145073,3.91293894,0.05535941,0.74374552,0.43265668,0.00000000,2.06537170,0.00000000,2.17269149,0.72394055
-4.89544772,3.96698576,0.05693453,0.75842805,0.43672051,0.00000000,2.07980373,0.00000000,2.19951457,0.74297415
-4.88944472,4.01336204,0.05841778,0.77258813,0.43959773,0.00000000,2.08850302,0.00000000,2.22233113,0.76158147
-4.88344172,4.05184104,0.05980520,0.78620080,0.44119259,0.00000000,2.09141898,0.00000000,2.24102927,0.77974071
-4.87743872,4.08259021,0.06109796,0.79930112,0.44146382,0.00000000,2.08874316,0.00000000,2.25573847,0.79748914
-4.87143572,4.10616981,0.06230214,0.81198404,0.44042516,0.00000000,2.08090697,0.00000000,2.26683026,0.81492250
-4.86543272,4.12351344,0.06342837,0.82440086,0.43814378,0.00000000,2.06856915,0.00000000,2.27490741,0.83219136
-4.85942971,4.13589107,0.06449120,0.83675243,0.43473654,0.00000000,2.05259326,0.00000000,2.28078182,0.84949450
-4.85342671,4.14485607,0.06550825,0.84927918,0.43036431,0.00000000,2.03401627,0.00000000,2.28544198,0.86706938
-4.84742371,4.15217836,0.06649921,0.86224852,0.42522463,0.00000000,2.01400966,0.00000000,2.29001133,0.88518016
-4.84142071,4.15976664,0.06748476,0.87593987,0.41954310,0.00000000,1.99383471,0.00000000,2.29569911,0.90410365
-4.83541771,4.16958324,0.06848540,0.89062830,0.41356381,0.00000000,1.97479400,0.00000000,2.30374609,0.92411382
-4.82941471,4.18355541,0.06952027,0.90656720,0.40753945,0.00000000,1.95818139,0.00000000,2.31536746,0.94546557
-4.82341171,4.20348708,0.07060605,0.92397107,0.40172127,0.00000000,1.94523252,0.00000000,2.33169565,0.96837851
-4.81740870,4.23097522,0.07175593,0.94299926,0.39634963,0.00000000,1.93707823,0.00000000,2.35372557,0.99302159
-4.81140570,4.26733470,0.07297874,0.96374137,0.39164533,0.00000000,1.93470263,0.00000000,2.38226495,1.01949935
-4.80540270,4.31353506,0.07427826,0.98620536,0.38780218,0.00000000,1.93890776,0.00000000,2.41789216,1.04784057
-4.79939970,4.37015216,0.07565281,1.01030898,0.38498097,0.00000000,1.95028610,0.00000000,2.46092339,1.07799002
-4.79339670,4.43733706,0.07709494,1.03587500,0.38330517,0.00000000,1.96920196,0.00000000,2.51139086,1.10980381
-4.78739370,4.51480335,0.07859155,1.06263091,0.38285837,0.00000000,1.99578232,0.00000000,2.56903305,1.14304873
-4.78139070,4.60183359,0.08012406,1.09021300,0.38368340,0.00000000,2.02991719,0.00000000,2.63329747,1.17740582
-4.77538769,4.69730443,0.08166897,1.11817504,0.38578325,0.00000000,2.07126909,0.00000000,2.70335583,1.21247808
-4.76938469,4.79972914,0.08319853,1.14600111,0.38912342,0.00000000,2.11929099,0.00000000,2.77813084,1.24780210
-4.76338169,4.90731532,0.08468161,1.17312225,0.39363560,0.00000000,2.17325155,0.00000000,2.85633338,1.28286317
-4.75737869,5.01803503,0.08608475,1.19893613,0.39922242,0.00000000,2.23226622,0.00000000,2.93650834,1.31711321
-4.75137569,5.12970388,0.08737321,1.22282891,0.40576288,0.00000000,2.29533253,0.00000000,3.01708682,1.34999056
-4.74537269,5.24006519,0.08851215,1.24419828,0.41311827,0.00000000,2.36136792,0.00000000,3.09644233,1.38094096
-4.73936968,5.34687517,0.08946782,1.26247660,0.42113813,0.00000000,2.42924823,0.00000000,3.17294840,1.40943838
-4.73336668,5.44798519,0.09020862,1.27715298,0.42966613,0.00000000,2.49784511,0.00000000,3.24503486,1.43500489
-4.72736368,5.54141722,0.09070618,1.28779328,0.43854548,0.00000000,2.56606083,0.00000000,3.31124042,1.45722839
-4.72136068,5.62542927,0.09093626,1.29405708,0.44762370,0.00000000,2.63285903,0.00000000,3.37025918,1.47577755
-4.71535768,5.69856784,0.09087953,1.29571069,0.45675667,0.00000000,2.69729039,0.00000000,3.42097933,1.49041291
-4.70935468,5.75970561,0.09052215,1.29263572,0.46581172,0.00000000,2.75851246,0.00000000,3.46251247,1.50099394
-4.70335168,5.80806308,0.08985622,1.28483276,0.47466989,0.00000000,2.81580317,0.00000000,3.49421272,1.50748148
-4.69734867,5.84321390,0.08887997,1.27242000,0.48322725,0.00000000,2.86856808,0.00000000,3.51568534,1.50993568
-4.69134567,5.86507456,0.08759780,1.25562709,0.49139535,0.00000000,2.91634160,0.00000000,3.52678488,1.50850962
-4.68534267,5.87387974,0.08602011,1.23478445,0.49910104,0.00000000,2.95878275,0.00000000,3.52760385,1.50343895
-4.67933967,5.87014553,0.08416301,1.21030876,0.50628559,0.00000000,2.99566642,0.00000000,3.51845279,1.49502837
-4.67333667,5.85462306,0.08204779,1.18268535,0.51290346,0.00000000,3.02687101,0.00000000,3.49983354,1.48363549
-4.66733367,5.82824575,0.07970038,1.15244852,0.51892076,0.00000000,3.05236378,0.00000000,3.47240736,1.46965333
-4.66133067,5.79207314,0.07715056,1.12016069,0.52431355,0.00000000,3.07218488,0.00000000,3.43695982,1.45349207
-4.65532766,5.74723474,0.07443130,1.08639151,0.52906625,0.00000000,3.08643139,0.00000000,3.39436455,1.43556132
-4.64932466,5.69487668,0.07157783,1.05169782,0.53317010,0.00000000,3.09524224,0.00000000,3.34554750,1.41625361
-4.64332166,5.63611386,0.06862691,1.01660549,0.53662185,0.00000000,3.09878492,0.00000000,3.29145353,1.39593000
