energy_ev,total_up,Ge_p_up,Ge_d_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up
-5.83791896,11.94227135,3.50237839,0.00000000,2.72739697,7.95478078,0.13576404,2.25250713
-5.83191596,12.07097538,3.55487055,0.00000000,2.80836090,8.00820596,0.14186434,2.27143482
-5.82591296,12.17924097,3.59811631,0.00000000,2.88457432,8.04537118,0.14809095,2.28861608
-5.81990995,12.26627491,3.63157456,0.00000000,2.95513269,8.06607169,0.15437955,2.30412008
-5.81390695,12.33133891,3.65479432,0.00000000,3.01915729,8.07019259,0.16065904,2.31797992
-5.80790395,12.37373949,3.66741964,0.00000000,3.07581006,8.05769574,0.16685226,2.33018535
-5.80190095,12.39282401,3.66919381,0.00000000,3.12430947,8.02860895,0.17287713,2.34067820
-5.79589795,12.38798347,3.65996266,0.00000000,3.16394703,7.98301794,0.17864806,2.34935112
-5.78989495,12.35866235,3.63967683,0.00000000,3.19410424,7.92106137,0.18407756,2.35604966
-5.78389195,12.30437530,3.60839300,0.00000000,3.21426943,7.84292918,0.18907815,2.36057770
-5.77788894,12.22473027,3.56627396,0.00000000,3.22405408,7.74886414,0.19356444,2.36270615
-5.77188594,12.11945697,3.51358752,0.00000000,3.22320785,7.63916654,0.19745527,2.36218445
-5.76588294,11.98843933,3.45070427,0.00000000,3.21163191,7.51420151,0.20067597,2.35875449
-5.75987994,11.83175034,3.37809409,0.00000000,3.18938959,7.37440858,0.20316054,2.35216612
-5.75387694,11.64968714,3.29632157,0.00000000,3.15671391,7.22031268,0.20485372,2.34219354
-5.74787394,11.44280422,3.20604021,0.00000000,3.11401112,7.05253572,0.20571278,2.32865161
-5.74187094,11.21194234,3.10798550,0.00000000,3.06185983,6.87180777,0.20570905,2.31141124
-5.73586793,10.95825087,3.00296683,0.00000000,3.00100527,6.67897683,0.20482906,2.29041274
-5.72986493,10.68320148,2.89185827,0.00000000,2.93234829,6.47501611,0.20307523,2.26567646
-5.72386193,10.38859118,2.77558818,0.00000000,2.85692911,6.26102782,0.20046598,2.23730983
-5.71785893,10.07653357,2.65512777,0.00000000,2.77590609,6.03824263,0.19703549,2.20551036
-5.71185593,9.74943735,2.53147857,0.00000000,2.69052975,5.80801418,0.19283278,2.17056414
-5.70585293,9.40997217,2.40565902,0.00000000,2.60211283,5.57180826,0.18792043,2.13283989
-5.69984992,9.06102251,2.27869038,0.00000000,2.51199735,5.33118675,0.18237282,2.09277863
-5.69384692,8.70563097,2.15158209,0.00000000,2.42151983,5.08778654,0.17627403,2.05087957
-5.68784392,8.34693353,2.02531707,0.00000000,2.33197587,4.84329423,0.16971551,2.00768292
-5.68184092,7.98808926,1.90083724,0.00000000,2.24458573,4.59941771,0.16279358,1.96375057
-5.67583792,7.63220826,1.77902981,0.00000000,2.16046227,4.35785589,0.15560692,1.91964578
-5.66983492,7.28228130,1.66071469,0.00000000,2.08058277,4.12026825,0.14825422,1.87591320
-5.66383192,6.94111497,1.54663365,0.00000000,2.00576596,3.88824580,0.14083191,1.83306040
-5.65782891,6.61127600,1.43744155,0.00000000,1.93665544,3.66328510,0.13343230,1.79154211
-5.65182591,6.29504779,1.33370016,0.00000000,1.87371029,3.44676691,0.12614206,1.75174833
-5.64582291,5.99440184,1.23587472,0.00000000,1.81720353,3.23994074,0.11904120,1.71399709
-5.63981991,5.71098553,1.14433364,0.00000000,1.76722847,3.04391612,0.11220240,1.67853236
-5.63381691,5.44612709,1.05935105,0.00000000,1.72371289,2.85966113,0.10569096,1.64552746
-5.62781391,5.20085730,0.98111246,0.00000000,1.68644018,2.68800820,0.09956504,1.61509373
-5.62181091,4.97594642,0.90972290,0.00000000,1.65507664,2.52966663,0.09387644,1.58729399
-5.61580790,4.77195392,0.84521738,0.00000000,1.62920338,2.38524077,0.08867153,1.56216004
-5.60980490,4.58928757,0.78757298,0.00000000,1.60835134,2.25525258,0.08399254,1.53971280
-5.60380190,4.42826783,0.73672191,0.00000000,1.59203745,2.14016658,0.07987880,1.51998410
-5.59779890,4.28919302,0.69256493,0.00000000,1.57980004,2.04041543,0.07636812,1.50303814
-5.59179590,4.17240052,0.65498427,0.00000000,1.57123156,1.95642374,0.07349788,1.48899144
-5.58579290,4.07831940,0.62385536,0.00000000,1.56600680,1.88862829,0.07130604,1.47802937
-5.57978989,4.00751027,0.59905679,0.00000000,1.56390492,1.83749243,0.06983166,1.47041805
-5.57378689,3.96068882,0.58047778,0.00000000,1.56482404,1.80351335,0.06911515,1.46651030
-5.56778389,3.93873038,0.56802289,0.00000000,1.56878741,1.78722073,0.06919797,1.46674484
-5.56178089,3.94265392,0.56161364,0.00000000,1.57594078,1.78916619,0.07012184,1.47163818
-5.55577789,3.97358522,0.56118687,0.00000000,1.58654086,1.80990340,0.07192758,1.48176899
-5.54977489,4.03270006,0.56669012,0.00000000,1.60093539,1.84995910,0.07465333,1.49775562
-5.54377189,4.12114959,0.57807411,0.00000000,1.61953583,1.90979633,0.07833253,1.52022714
-5.53776888,4.23997131,0.59528290,0.00000000,1.64278406,1.98977115,0.08299150,1.54978951
-5.53176588,4.38998980,0.61824220,0.00000000,1.67111477,2.09008508,0.08864691,1.58698811
-5.52576288,4.57171252,0.64684659,0.00000000,1.70491563,2.21073564,0.09530310,1.63226869
-5.51975988,4.78522625,0.68094635,0.00000000,1.74448745,2.35146756,0.10294955,1.68593861
-5.51375688,5.03009995,0.72033471,0.00000000,1.79000649,2.51172768,0.11155853,1.74813063
-5.50775388,5.30530011,0.76473633,0.00000000,1.84149110,2.69062607,0.12108312,1.81877123
-5.50175088,5.60912371,0.81379764,0.00000000,1.89877467,2.88690617,0.13145576,1.89755540
-5.49574787,5.93915374,0.86707977,0.00000000,1.96148651,3.09892609,0.14258737,1.98392967
-5.48974487,6.29224095,0.92405452,0.00000000,2.02904193,3.32465312,0.15436725,2.07708462
-5.48374187,6.66451445,0.98410378,0.00000000,2.10064223,3.56167243,0.16666370,2.17595789
-5.47773887,7.05142241,1.04652259,0.00000000,2.17528501,3.80721098,0.17932551,2.27924804
-5.47173587,7.44780269,1.11052586,0.00000000,2.25178433,4.05817633,0.19218428,2.38543911
-5.46573287,7.84798183,1.17525870,0.00000000,2.32880016,4.31120981,0.20505746,2.49283544
-5.45972986,8.24589928,1.23981002,0.00000000,2.40487563,4.56275249,0.21775214,2.59960541
-5.45372686,8.63525284,1.30322901,0.00000000,2.47848065,4.80912211,0.23006946,2.70383265
-5.44772386,9.00965974,1.36454392,0.00000000,2.54805975,5.04659821,0.24180933,2.80357274
-5.44172086,9.36282746,1.42278262,0.00000000,2.61208215,5.27151259,0.25277561,2.89691305
-5.43571786,9.68872760,1.47699418,0.00000000,2.66909167,5.48034178,0.26278120,2.98203346
-5.42971486,9.98176602,1.52627069,0.00000000,2.71775440,5.66979806,0.27165316,3.05726531
-5.42371186,10.23694258,1.56976880,0.00000000,2.75690201,5.83691576,0.27923739,3.12114632
-5.41770885,10.44999441,1.60673009,0.00000000,2.78556897,5.97912950,0.28540293,3.17246912
-5.41170585,10.61751704,1.63649971,0.00000000,2.80302227,6.09434152,0.29004550,3.21032157
-5.40570285,10.73705925,1.65854271,0.00000000,2.80878244,6.18097582,0.29309030,3.23411726
-5.39969985,10.80718812,1.67245750,0.00000000,2.80263555,6.23801701,0.29449391,3.24361502
-5.39369685,10.82752239,1.67798617,0.00000000,2.78463577,6.26503290,0.29424515,3.23892700
-5.38769385,10.79873356,1.67502116,0.00000000,2.75509899,6.26218002,0.29236502,3.22051498
-5.38169085,10.72251541,1.66360826,0.00000000,2.71458800,6.23019251,0.28890562,3.18917545
-5.37568784,10.60152380,1.64394577,0.00000000,2.66389044,6.17035494,0.28394817,3.14601419
-5.36968484,10.43929003,1.61637989,0.00000000,2.60399061,6.08446050,0.27760023,3.09241164
-5.36368184,10.24011150,1.58139638,0.00000000,2.53603675,5.97475657,0.26999216,3.02998056
-5.35767884,10.00892451,1.53960887,0.00000000,2.46130527,5.84387988,0.26127313,2.96051776
-5.35167584,9.75116421,1.49174399,0.00000000,2.38116342,5.69478380,0.25160667,2.88595181
-5.34567284,9.47261704,1.43862388,0.00000000,2.29703205,5.53066065,0.24116606,2.80828879
-5.33966983,9.17927091,1.38114654,0.00000000,2.21034972,5.35486161,0.23012966,2.72955777
-5.33366683,8.87716798,1.32026449,0.00000000,2.12253923,5.17081701,0.21867641,2.65175809
-5.32766383,8.57226463,1.25696255,0.00000000,2.03497778,4.98195930,0.20698157,2.57680989
-5.32166083,8.27030242,1.19223514,0.00000000,1.94897107,4.79165100,0.19521285,2.50650916
-5.31565783,7.97669297,1.12706395,0.00000000,1.86573211,4.60311915,0.18352710,2.44248866
-5.30965483,7.69641927,1.06239648,0.00000000,1.78636468,4.41939775,0.17206749,2.38618518
-5.30365183,7.43395467,0.99912607,0.00000000,1.71185148,4.24327899,0.16096142,2.33881380
-5.29764882,7.19320010,0.93807403,0.00000000,1.64304668,4.07727375,0.15031894,2.30134932
-5.29164582,6.97743950,0.87997413,0.00000000,1.58067238,3.92358132,0.14023190,2.27451457
-5.28564282,6.78931261,0.82546005,0.00000000,1.52531846,3.78406808,0.13077361,2.25877564
-5.27963982,6.63080359,0.77505587,0.00000000,1.47744524,3.66025455,0.12199907,2.25434305
-5.27363682,6.50324388,0.72916978,0.00000000,1.43738803,3.55330982,0.11394571,2.26117866
-5.26763382,6.40732719,0.68809109,0.00000000,1.40536310,3.46405256,0.10663439,2.27900711
-5.26163082,6.34313440,0.65199036,0.00000000,1.38147434,3.39295740,0.10007087,2.30733133
-5.25562781,6.31016636,0.62092261,0.00000000,1.36572004,3.34016583,0.09424732,2.34545110
-5.24962481,6.30738242,0.59483317,0.00000000,1.35799922,3.30550049,0.08914412,2.39248385
-5.24362181,6.33324311,0.57356602,0.00000000,1.35811738,3.28848221,0.08473159,2.44738712
-5.23761881,6.38575538,0.55687403,0.00000000,1.36579129,3.28834909,0.08097179,2.50898192
-5.23161581,6.46251941,0.54443086,0.00000000,1.38065278,3.30407715,0.07782020,2.57597651
-5.22561281,6.56077628,0.53584396,0.00000000,1.40225172,3.33440241,0.07522732,2.64699024
-5.21960980,6.67745607,0.53066825,0.00000000,1.43005830,3.37784418,0.07314014,2.72057712
-5.21360680,6.80922658,0.52842011,0.00000000,1.46346503,3.43272974,0.07150343,2.79524902
-5.20760380,6.95254264,0.52859130,0.00000000,1.50178881,3.49722063,0.07026089,2.86949835
-5.20160080,7.10369666,0.53066232,0.00000000,1.54427356,3.56934051,0.06935613,2.94182031
-5.19559780,7.25887078,0.53411508,0.00000000,1.59009409,3.64700522,0.06873362,3.01073472
-5.18959480,7.41419108,0.53844456,0.00000000,1.63836136,3.72805478,0.06833940,3.07480746
-5.18359180,7.56578409,0.54316926,0.00000000,1.68812989,3.81028762,0.06812176,3.13267160
-5.17758879,7.70983578,0.54784021,0.00000000,1.73840749,3.89149681,0.06803193,3.18304813
-5.17158579,7.84265267,0.55204862,0.00000000,1.78816745,3.96950797,0.06802466,3.22476632
-5.16558279,7.96072447,0.55543191,0.00000000,1.83636349,4.04221828,0.06805876,3.25678333
-5.15957979,8.06078728,0.55767833,0.00000000,1.88194695,4.10763597,0.06809776,3.27820299
-5.15357679,8.13988591,0.55852990,0.00000000,1.92388633,4.16391916,0.06811040,3.28829313
-5.14757379,8.19543372,0.55778405,0.00000000,1.96118831,4.20941308,0.06807127,3.28650117
-5.14157079,8.22526797,0.55529375,0.00000000,1.99291986,4.24268443,0.06796128,3.27246735
-5.13556778,8.22769856,0.55096645,0.00000000,2.01823046,4.26255169,0.06776819,3.24603486
-5.12956478,8.20154824,0.54476185,0.00000000,2.03637376,4.26811011,0.06748703,3.20725663
-5.12356178,8.14618211,0.53668861,0.00000000,2.04672745,4.25875039,0.06712036,3.15639791
-5.11755878,8.06152492,0.52680029,0.00000000,2.04881078,4.23417016,0.06667849,3.09393442
-5.11155578,7.94806467,0.51519054,0.00000000,2.04229858,4.19437755,0.06617941,3.02054565
-5.10555278,7.80684196,0.50198776,0.00000000,2.02703122,4.13968667,0.06564863,2.93710328
-5.09954977,7.63942465,0.48734945,0.00000000,2.00301992,4.07070497,0.06511871,2.84465465
-5.09354677,7.44786850,0.47145632,0.00000000,1.97044699,3.98831287,0.06462860,2.74440167
-5.08754377,7.23466462,0.45450639,0.00000000,1.92966096,3.89363631,0.06422272,2.63767559
-5.08154077,7.00267570,0.43670920,0.00000000,1.88116661,3.78801353,0.06394984,2.52590826
-5.07553777,6.75506292,0.41828029,0.00000000,1.82561042,3.67295696,0.06386166,2.41060079
-5.06953477,6.49520640,0.39943603,0.00000000,1.76376176,3.55011216,0.06401134,2.29329056
-5.06353177,6.22662187,0.38038894,0.00000000,1.69649088,3.42121497,0.06445179,2.17551757
-5.05752876,5.95287676,0.36134353,0.00000000,1.62474437,3.28804885,0.06523387,2.05879136
-5.05152576,5.67750846,0.34249275,0.00000000,1.54951911,3.15240356,0.06640465,1.94455944
-5.04552276,5.40394758,0.32401507,0.00000000,1.47183590,3.01603687,0.06800560,1.83417830
-5.03951976,5.13544868,0.30607220,0.00000000,1.39271359,2.88064018,0.07007092,1.72888783
-5.03351676,4.87503026,0.28880739,0.00000000,1.31314467,2.74780909,0.07262602,1.62978991
-5.02751376,4.62542552,0.27234436,0.00000000,1.23407326,2.61901934,0.07568623,1.53783171
-5.02151076,4.38904467,0.25678672,0.00000000,1.15637596,2.49560839,0.07925575,1.45379385
-5.01550775,4.16794907,0.24221783,0.00000000,1.08084617,2.37876265,0.08332694,1.37828372
-5.00950475,3.96383672,0.22870115,0.00000000,1.00818214,2.26950982,0.08787992,1.31173368
-5.00350175,3.77803856,0.21628081,0.00000000,0.93897874,2.16871592,0.09288259,1.25440384
-4.99749875,3.61152397,0.20498247,0.00000000,0.87372301,2.07708625,0.09829091,1.20638898
-4.99149575,3.46491434,0.19481438,0.00000000,0.81279315,1.99516929,0.10404966,1.16762891
-4.98549275,3.33850269,0.18576851,0.00000000,0.75646058,1.92336281,0.11009348,1.13792158
-4.97948974,3.23227781,0.17782180,0.00000000,0.70489473,1.86192128,0.11634817,1.11693815
-4.97348674,3.14595107,0.17093745,0.00000000,0.65816983,1.81096381,0.12273229,1.10423936
-4.96748374,3.07898451,0.16506624,0.00000000,0.61627343,1.77048203,0.12915898,1.09929225
-4.96148074,3.03061882,0.16014778,0.00000000,0.57911591,1.74034745,0.13553790,1.10148687
-4.95547774,2.99990026,0.15611191,0.00000000,0.54654064,1.72031806,0.14177721,1.11015219
-4.94947474,2.98570593,0.15287998,0.00000000,0.51833427,1.71004417,0.14778564,1.12457092
-4.94347174,2.98676702,0.15036628,0.00000000,0.49423696,1.70907349,0.15347447,1.14399303
-4.93746873,3.00169015,0.14847943,0.00000000,0.47395205,1.71685604,0.15875943,1.16764764
-4.93146573,3.02897703,0.14712390,0.00000000,0.45715529,1.73274893,0.16356248,1.19475355
-4.92546273,3.06704302,0.14620155,0.00000000,0.44350321,1.75602193,0.16781334,1.22452833
-4.91945973,3.11423529,0.14561322,0.00000000,0.43264089,1.78586408,0.17145090,1.25619627
-4.91345673,3.16885123,0.14526050,0.00000000,0.42420891,1.82139204,0.17442428,1.28899551
-4.90745373,3.22915792,0.14504737,0.00000000,0.41784971,1.86166047,0.17669375,1.32218453
-4.90145073,3.29341320,0.14488197,0.00000000,0.41321328,1.90567496,0.17823130,1.35504847
-4.89544772,3.35988872,0.14467831,0.00000000,0.40996243,1.95240751,0.17902101,1.38690541
-4.88944472,3.42689533,0.14435787,0.00000000,0.40777756,2.00081455,0.17905914,1.41711291
-4.88344172,3.49281043,0.14385115,0.00000000,0.40636114,2.04985734,0.17835398,1.44507487
-4.87743872,3.55610718,0.14309895,0.00000000,0.40544182,2.09852422,0.17692547,1.47024875
-4.87143572,3.61538475,0.14205351,0.00000000,0.40477821,2.14585414,0.17480465,1.49215319
-4.86543272,3.66939862,0.14067928,0.00000000,0.40416236,2.19096052,0.17203285,1.51037562
-4.85942971,3.71709005,0.13895353,0.00000000,0.40342286,2.23305470,0.16866079,1.52457994
-4.85342671,3.75761321,0.13686644,0.00000000,0.40242746,2.27146786,0.16474747,1.53451361
-4.84742371,3.79035880,0.13442103,0.00000000,0.40108524,2.30567034,0.16035903,1.54001412
-4.84142071,3.81497285,0.13163261,0.00000000,0.39934800,2.33528752,0.15556744,1.54101422
-4.83541771,3.83136961,0.12852799,0.00000000,0.39721112,2.36011128,0.15044914,1.53754571
-4.82941471,3.83973739,0.12514435,0.00000000,0.39471348,2.38010645,0.14508376,1.52974144
-4.82341171,3.84053695,0.12152792,0.00000000,0.39193656,2.39541167,0.13955269,1.51783525
-4.81740870,3.83449181,0.11773238,0.00000000,0.38900260,2.40633448,0.13393773,1.50215967
-4.81140570,3.82257061,0.11381717,0.00000000,0.38607182,2.41334070,0.12831988,1.48314131
-4.80540270,3.80596192,0.10984575,0.00000000,0.38333864,2.41703841,0.12277804,1.46129398
-4.79939970,3.78604204,0.10588374,0.00000000,0.38102701,2.41815714,0.11738794,1.43720957
-4.79339670,3.76433702,0.10199723,0.00000000,0.37938492,2.41752303,0.11222111,1.41154692
-4.78739370,3.74248014,0.09825109,0.00000000,0.37867802,2.41603120,0.10734398,1.38501897
-4.78139070,3.72216638,0.09470742,0.00000000,0.37918274,2.41461629,0.10281708,1.35837852
-4.77538769,3.70510565,0.09142423,0.00000000,0.38117879,2.41422262,0.09869442,1.33240291
-4.76938469,3.69297649,0.08845427,0.00000000,0.38494147,2.41577530,0.09502292,1.30787828
-4.76338169,3.68738205,0.08584413,0.00000000,0.39073376,2.42015342,0.09184202,1.28558354
-4.75737869,3.68981007,0.08363344,0.00000000,0.39879858,2.42816671,0.08918339,1.26627489
-4.75137569,3.70159823,0.08185449,0.00000000,0.40935144,2.44053650,0.08707072,1.25067109
-4.74537269,3.72390645,0.08053187,0.00000000,0.42257361,2.45788184,0.08551967,1.23944007
-4.73936968,3.75769684,0.07968243,0.00000000,0.43860618,2.48071140,0.08453794,1.23318728
-4.73336668,3.80372229,0.07931542,0.00000000,0.45754525,2.50942120,0.08412538,1.23244622
-4.72736368,3.86252372,0.07943275,0.00000000,0.47943838,2.54429825,0.08427432,1.23767131
-4.72136068,3.93443619,0.08002943,0.00000000,0.50428252,2.58552970,0.08496998,1.24923361
-4.71535768,4.01960318,0.08109416,0.00000000,0.53202366,2.63321677,0.08619096,1.26741921
-4.70935468,4.11799824,0.08260998,0.00000000,0.56255811,2.68739252,0.08791000,1.29243064
-4.70335168,4.22945271,0.08455505,0.00000000,0.59573558,2.74804240,0.09009472,1.32439091
-4.69734867,4.35368801,0.08690343,0.00000000,0.63136389,2.81512600,0.09270856,1.36335014
-4.69134567,4.49035050,0.08962596,0.00000000,0.66921515,2.88859882,0.09571183,1.40929431
-4.68534267,4.63904686,0.09269110,0.00000000,0.70903330,2.96843239,0.09906285,1.46215557
-4.67933967,4.79937791,0.09606576,0.00000000,0.75054244,3.05463126,0.10271905,1.52182355
-4.67333667,4.97096851,0.09971609,0.00000000,0.79345577,3.14724572,0.10663822,1.58815684
-4.66733367,5.15349154,0.10360818,0.00000000,0.83748461,3.24637887,0.11077964,1.66099385
-4.66133067,5.34668403,0.10770868,0.00000000,0.88234692,3.35218738,0.11510511,1.74016223
-4.65532766,5.55035398,0.11198525,0.00000000,0.92777503,3.46487520,0.11957988,1.82548601
-4.64932466,5.76437667,0.11640692,0.00000000,0.97352188,3.58468011,0.12417341,1.91678978
-4.64332166,5.98867995,0.12094420,0.00000000,1.01936561,3.71185333,0.12885979,2.01389930
-4.63731866,6.22321860,0.12556914,0.00000000,1.06511201,3.84663268,0.13361805,2.11663815
-4.63131566,6.46793832,0.13025512,0.00000000,1.11059473,3.98921037,0.13843198,2.22482036
-4.62531266,6.72273078,0.13497657,0.00000000,1.15567319,4.13969666,0.14328982,2.33823900
-4.61930965,6.98738174,0.13970848,0.00000000,1.20022829,4.29808111,0.14818358,2.45665134
-4.61330665,7.26151459,0.14442592,0.00000000,1.24415610,4.46419323,0.15310803,2.57976111
-4.60730365,7.54453242,0.14910339,0.00000000,1.28736011,4.63766455,0.15805963,2.70719892
-4.60130065,7.83556189,0.15371425,0.00000000,1.32974229,4.81789431,0.16303508,2.83850200
-4.59529765,8.13340237,0.15823016,0.00000000,1.37119379,5.00402069,0.16802998,2.97309470
-4.58929465,8.43648371,0.16262059,0.00000000,1.41158579,5.19489963,0.17303733,3.11027104
-4.58329165,8.74283612,0.16685255,0.00000000,1.45076135,5.38909294,0.17804618,3.24918089
-4.57728864,9.05007480,0.17089036,0.00000000,1.48852867,5.58486705,0.18304042,3.38882119
-4.57128564,9.35540186,0.17469583,0.00000000,1.52465656,5.78020345,0.18799779,3.52803332
-4.56528264,9.65562713,0.17822846,0.00000000,1.55887243,5.97282142,0.19288924,3.66550757
-4.55927964,9.94720857,0.18144608,0.00000000,1.59086329,6.16021299,0.19767860,3.79979555
-4.55327664,10.22631244,0.18430560,0.00000000,1.62027970,6.33968981,0.20232273,3.92933054
-4.54727364,10.48889192,0.18676402,0.00000000,1.64674290,6.50844078,0.20677203,4.05245575
-4.54127064,10.73078243,0.18877964,0.00000000,1.66985471,6.66359898,0.21097140,4.16745997
-4.53526763,10.94781063,0.19031337,0.00000000,1.68920999,6.80231586,0.21486159,4.27261947
-4.52926463,11.13591343,0.19133014,0.00000000,1.70441110,6.92184028,0.21838091,4.36624476
-4.52326163,11.29126259,0.19180033,0.00000000,1.71508364,7.01959957,0.22146719,4.44673065
-4.51725863,11.41039014,0.19170110,0.00000000,1.72089290,7.09327958,0.22405996,4.51260733
-4.51125563,11.49030931,0.19101771,0.00000000,1.72156005,7.14090069,0.22610267,4.56259060
-4.50525263,11.52862585,0.18974451,0.00000000,1.71687746,7.16088652,0.22754504,4.59562874
-4.49924962,11.52363461,0.18788581,0.00000000,1.70672220,7.15212249,0.22834506,4.61094411
-4.49324662,11.47439689,0.18545642,0.00000000,1.69106712,7.11400151,0.22847101,4.60806714
-4.48724362,11.38079456,0.18248182,0.00000000,1.66998893,7.04645463,0.22790295,4.58686129
-4.48124062,11.24355793,0.17899807,0.00000000,1.64367264,6.94996497,0.22663395,4.54753718
-4.47523762,11.06426550,0.17505126,0.00000000,1.61241224,6.82556393,0.22467070,4.49065538
-4.46923462,10.84531480,0.17069671,0.00000000,1.57660729,6.67480948,0.22203373,4.41711693
-4.46323162,10.58986479,0.16599779,0.00000000,1.53675555,6.49974710,0.21875702,4.32814212
-4.45722861,10.30175189,0.16102443,0.00000000,1.49344179,6.30285446,0.21488705,4.22523786
-4.45122561,9.98538238,0.15585145,0.00000000,1.44732320,6.08697226,0.21048142,4.11015497
-4.44522261,9.64560562,0.15055670,0.00000000,1.39911184,5.85522346,0.20560699,3.98483703
-4.43921961,9.28757296,0.14521904,0.00000000,1.34955494,5.61092450,0.20033766,3.85136282
-4.43321661,8.91658826,0.13991640,0.00000000,1.29941375,5.35749183,0.19475196,3.71188475
-4.42721361,8.53795592,0.13472382,0.00000000,1.24944171,5.09834752,0.18893044,3.56856584
-4.42121061,8.15683287,0.12971168,0.00000000,1.20036308,4.83682784,0.18295311,3.42351789
-4.41520760,7.77809023,0.12494407,0.00000000,1.15285268,4.57609811,0.17689694,3.27874333
-4.40920460,7.40619028,0.12047758,0.00000000,1.10751770,4.31907729,0.17083366,3.13608316
-4.40320160,7.04508315,0.11636029,0.00000000,1.06488241,4.06837463,0.16482785,2.99717298
-4.39719860,6.69812703,0.11263128,0.00000000,1.02537631,3.82624063,0.15893547,2.86340874
-4.39119560,6.36803416,0.10932041,0.00000000,0.98932628,3.59453346,0.15320287,2.73592325
-4.38519260,6.05684380,0.10644868,0.00000000,0.95695306,3.37470132,0.14766633,2.61557420
-4.37918959,5.76592207,0.10402885,0.00000000,0.92837209,3.16778059,0.14235211,2.50294352
-4.37318659,5.49598736,0.10206657,0.00000000,0.90359884,2.97440872,0.13727699,2.39834777
-4.36718359,5.24715862,0.10056169,0.00000000,0.88255804,2.79485028,0.13244930,2.30185843
-4.36118059,5.01902343,0.09950994,0.00000000,0.86509657,2.62903417,0.12787027,2.21333074
-4.35517759,4.81072147,0.09890473,0.00000000,0.85099925,2.47659960,0.12353576,2.13243932
-4.34917459,4.62103889,0.09873897,0.00000000,0.84000676,2.33694797,0.11943809,2.05871853
-4.34317159,4.44850874,0.09900698,0.00000000,0.83183471,2.20929827,0.11556803,1.99160557
-4.33716858,4.29151257,0.09970608,0.00000000,0.82619305,2.09274311,0.11191669,1.93048404
-4.33116558,4.14837862,0.10083814,0.00000000,0.82280464,1.98630310,0.10847737,1.87472595
-4.32516258,4.01747247,0.10241057,0.00000000,0.82142222,1.88897739,0.10524710,1.82373031
-4.31915958,3.89727650,0.10443713,0.00000000,0.82184277,1.79978858,0.10222792,1.77695668
-4.31315658,3.78645550,0.10693803,0.00000000,0.82391868,1.71782075,0.09942781,1.73395232
-4.30715358,3.68390619,0.10993968,0.00000000,0.82756498,1.64224961,0.09686120,1.69437199
