energy_ev,total_up,P_s_up,P_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-6.00000000,1.61002315,0.03272157,0.46101733,0.57312035,0.00000000,0.42790534,0.34788876
-5.99399700,1.51498063,0.03231122,0.44106089,0.53196848,0.00000000,0.40617700,0.33717042
-5.98799400,1.41967999,0.03174565,0.42044429,0.49130647,0.00000000,0.38433420,0.32547397
-5.98199100,1.32518150,0.03102598,0.39938573,0.45160518,0.00000000,0.36263319,0.31289718
-5.97598799,1.23247048,0.03015691,0.37810775,0.41328184,0.00000000,0.34132263,0.29955559
-5.96998499,1.14244357,0.02914663,0.35683375,0.37669456,0.00000000,0.32063988,0.28558034
-5.96398199,1.05589903,0.02800651,0.33578471,0.34213940,0.00000000,0.30080773,0.27111553
-5.95797899,0.97353055,0.02675075,0.31517607,0.30984960,0.00000000,0.28203167,0.25631521
-5.95197599,0.89592437,0.02539589,0.29521462,0.27999676,0.00000000,0.26449746,0.24134003
-5.94597299,0.82355894,0.02396028,0.27609559,0.25269370,0.00000000,0.24836910,0.22635364
-5.93996998,0.75680675,0.02246352,0.25799985,0.22799846,0.00000000,0.23378703,0.21151897
-5.93396698,0.69593778,0.02092581,0.24109119,0.20591932,0.00000000,0.22086662,0.19699454
-5.92796398,0.64112420,0.01936741,0.22551393,0.18642033,0.00000000,0.20969691,0.18293087
-5.92196098,0.59244599,0.01780803,0.21139075,0.16942718,0.00000000,0.20033968,0.16946724
-5.91595798,0.54989734,0.01626635,0.19882088,0.15483319,0.00000000,0.19282879,0.15672874
-5.90995498,0.51339358,0.01475955,0.18787881,0.14250510,0.00000000,0.18717011,0.14482401
-5.90395198,0.48277876,0.01330299,0.17861359,0.13228877,0.00000000,0.18334180,0.13384344
-5.89794897,0.45783380,0.01190988,0.17104871,0.12401457,0.00000000,0.18129538,0.12385820
-5.89194597,0.43828533,0.01059118,0.16518277,0.11750240,0.00000000,0.18095739,0.11491991
-5.88594297,0.42381527,0.00935549,0.16099099,0.11256649,0.00000000,0.18223200,0.10706110
-5.87993997,0.41407127,0.00820906,0.15842737,0.10901986,0.00000000,0.18500431,0.10029636
-5.87393697,0.40867795,0.00715590,0.15742780,0.10667854,0.00000000,0.18914465,0.09462414
-5.86793397,0.40724887,0.00619795,0.15791380,0.10536552,0.00000000,0.19451364,0.09002916
-5.86193097,0.40939919,0.00533528,0.15979693,0.10491456,0.00000000,0.20096801,0.08648522
-5.85592796,0.41475876,0.00456638,0.16298366,0.10517369,0.00000000,0.20836706,0.08395837
-5.84992496,0.42298526,0.00388839,0.16738062,0.10600853,0.00000000,0.21657953,0.08241026
-5.84392196,0.43377706,0.00329748,0.17289988,0.10730530,0.00000000,0.22549065,0.08180148
-5.83791896,0.44688537,0.00278908,0.17946405,0.10897354,0.00000000,0.23500911,0.08209482
-5.83191596,0.46212501,0.00235820,0.18701110,0.11094844,0.00000000,0.24507357,0.08325811
-5.82591296,0.47938345,0.00199967,0.19549836,0.11319266,0.00000000,0.25565851,0.08526678
-5.81990995,0.49862747,0.00170841,0.20490564,0.11569762,0.00000000,0.26677885,0.08810571
-5.81390695,0.51990694,0.00147962,0.21523719,0.11848426,0.00000000,0.27849328,0.09177047
-5.80790395,0.54335540,0.00130896,0.22652219,0.12160302,0.00000000,0.29090574,0.09626777
-5.80190095,0.56918706,0.00119268,0.23881382,0.12513313,0.00000000,0.30416500,0.10161507
-5.79589795,0.59769002,0.00112772,0.25218659,0.12918124,0.00000000,0.31846206,0.10783940
-5.78989495,0.62921584,0.00111181,0.26673212,0.13387916,0.00000000,0.33402529,0.11497541
-5.78389195,0.66416543,0.00114349,0.28255336,0.13938103,0.00000000,0.35111329,0.12306257
-5.77788894,0.70297180,0.00122208,0.29975743,0.14585968,0.00000000,0.37000568,0.13214189
-5.77188594,0.74608004,0.00134774,0.31844733,0.15350242,0.00000000,0.39099185,0.14225205
-5.76588294,0.79392539,0.00152136,0.33871296,0.16250635,0.00000000,0.41435819,0.15342530
-5.75987994,0.84691002,0.00174451,0.36062174,0.17307311,0.00000000,0.44037414,0.16568322
-5.75387694,0.90537969,0.00201935,0.38420940,0.18540335,0.00000000,0.46927755,0.17903266
-5.74787394,0.96960104,0.00234852,0.40947140,0.19969100,0.00000000,0.50126001,0.19346195
-5.74187094,1.03974070,0.00273498,0.43635554,0.21611732,0.00000000,0.53645276,0.20893782
-5.73586793,1.11584712,0.00318188,0.46475618,0.23484502,0.00000000,0.57491377,0.22540300
-5.72986493,1.19783592,0.00369237,0.49451058,0.25601233,0.00000000,0.61661675,0.24277483
-5.72386193,1.28547951,0.00426942,0.52539763,0.27972735,0.00000000,0.66144255,0.26094493
-5.71785893,1.37840153,0.00491558,0.55713925,0.30606259,0.00000000,0.70917355,0.27978014
-5.71185593,1.47607644,0.00563283,0.58940460,0.33504979,0.00000000,0.75949136,0.29912452
-5.70585293,1.57783414,0.00642228,0.62181699,0.36667528,0.00000000,0.81197824,0.31880259
-5.69984992,1.68286980,0.00728402,0.65396329,0.40087576,0.00000000,0.86612214,0.33862361
-5.69384692,1.79025811,0.00821686,0.68540566,0.43753470,0.00000000,0.92132553,0.35838667
-5.68784392,1.89897161,0.00921817,0.71569489,0.47647949,0.00000000,0.97691765,0.37788648
-5.68184092,2.00790227,0.01028366,0.74438495,0.51747948,0.00000000,1.03216983,0.39691950
-5.67583792,2.11588539,0.01140731,0.77104804,0.56024497,0.00000000,1.08631350,0.41529020
-5.66983492,2.22172487,0.01258124,0.79528940,0.60442738,0.00000000,1.13855995,0.43281702
-5.66383192,2.32421901,0.01379567,0.81676113,0.64962084,0.00000000,1.18812145,0.44933794
-5.65782891,2.42218577,0.01503895,0.83517452,0.69536509,0.00000000,1.23423259,0.46471514
-5.65182591,2.51448679,0.01629769,0.85031004,0.74115020,0.00000000,1.27617135,0.47883880
-5.64582291,2.60004956,0.01755687,0.86202473,0.78642288,0.00000000,1.31327882,0.49162958
-5.63981991,2.67788704,0.01880010,0.87025649,0.83059466,0.00000000,1.34497703,0.50303999
-5.63381691,2.74711457,0.02000992,0.87502523,0.87305181,0.00000000,1.37078418,0.51305438
-5.62781391,2.80696384,0.02116822,0.87643074,0.91316697,0.00000000,1.39032678,0.52168770
-5.62181091,2.85679394,0.02225658,0.87464753,0.95031225,0.00000000,1.40334829,0.52898323
-5.61580790,2.89609947,0.02325681,0.86991704,0.98387361,0.00000000,1.40971412,0.53500928
-5.60980490,2.92451614,0.02415142,0.86253745,1.01326602,0.00000000,1.40941289,0.53985524
-5.60380190,2.94182394,0.02492412,0.85285199,1.03794902,0.00000000,1.40255412,0.54362721
-5.59779890,2.94794822,0.02556031,0.84123607,1.05744218,0.00000000,1.38936252,0.54644341
-5.59179590,2.94295888,0.02604754,0.82808414,1.07133970,0.00000000,1.37016933,0.54842972
-5.58579290,2.92706799,0.02637594,0.81379675,1.07932375,0.00000000,1.34540117,0.54971555
-5.57978989,2.90062580,0.02653850,0.79876860,1.08117576,0.00000000,1.31556693,0.55043019
-5.57378689,2.86411540,0.02653139,0.78337783,1.07678531,0.00000000,1.28124324,0.55069988
-5.56778389,2.81814587,0.02635403,0.76797720,1.06615593,0.00000000,1.24305914,0.55064559
-5.56178089,2.76344400,0.02600921,0.75288724,1.04940761,0.00000000,1.20168053,0.55038158
-5.55577789,2.70084443,0.02550298,0.73839157,1.02677585,0.00000000,1.15779483,0.55001464
-5.54977489,2.63127825,0.02484447,0.72473433,0.99860702,0.00000000,1.11209638,0.54964399
-5.54377189,2.55575985,0.02404567,0.71211962,0.96535029,0.00000000,1.06527292,0.54936164
-5.53776888,2.47537229,0.02312099,0.70071263,0.92754643,0.00000000,1.01799342,0.54925304
-5.53176588,2.39125111,0.02208692,0.69064226,0.88581384,0.00000000,0.97089747,0.54939793
-5.52576288,2.30456692,0.02096145,0.68200465,0.84083240,0.00000000,0.92458646,0.54987108
-5.51975988,2.21650698,0.01976364,0.67486750,0.79332586,0.00000000,0.87961638,0.55074290
-5.51375688,2.12825626,0.01851303,0.66927452,0.74404344,0.00000000,0.83649246,0.55207975
-5.50775388,2.04097840,0.01722912,0.66524985,0.69374137,0.00000000,0.79566541,0.55394383
-5.50175088,1.95579709,0.01593092,0.66280217,0.64316516,0.00000000,0.75752923,0.55639275
-5.49574787,1.87377850,0.01463648,0.66192811,0.59303318,0.00000000,0.72242040,0.55947860
-5.48974487,1.79591508,0.01336251,0.66261502,0.54402207,0.00000000,0.69061833,0.56324686
-5.48374187,1.72311140,0.01212408,0.66484291,0.49675457,0.00000000,0.66234678,0.56773487
-5.47773887,1.65617225,0.01093437,0.66858559,0.45178980,0.00000000,0.63777620,0.57297038
-5.47173587,1.59579335,0.00980453,0.67381111,0.40961638,0.00000000,0.61702661,0.57896994
-5.46573287,1.54255472,0.00874360,0.68048146,0.37064826,0.00000000,0.60017107,0.58573752
-5.45972986,1.49691681,0.00775853,0.68855187,0.33522300,0.00000000,0.58723931,0.59326326
-5.45372686,1.45921912,0.00685421,0.69796968,0.30360260,0.00000000,0.57822156,0.60152263
-5.44772386,1.42968124,0.00603363,0.70867290,0.27597615,0.00000000,0.57307236,0.61047584
-5.44172086,1.40840597,0.00529804,0.72058883,0.25246414,0.00000000,0.57171426,0.62006772
-5.43571786,1.39538406,0.00464713,0.73363252,0.23312407,0.00000000,0.57404138,0.63022796
