energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
-3.45472736,10.71532058,0.97409597,4.11434544,0.02965795,0.32916485,0.47390287,4.92489283,0.05782894,1.93505627
-3.44872436,10.62458271,0.99537846,4.10060082,0.02903832,0.33345216,0.48002197,4.84345670,0.05483625,1.90280766
-3.44272136,10.53179329,1.01745111,4.08604599,0.02849123,0.33787591,0.48664921,4.75900466,0.05208271,1.87141154
-3.43671836,10.43791931,1.04012938,4.07048700,0.02801384,0.34239616,0.49374488,4.67278756,0.04957545,1.84114775
-3.43071536,10.34402322,1.06320823,4.05380045,0.02760181,0.34697004,0.50126230,4.58609916,0.04732037,1.81228237
-3.42471236,10.25125847,1.08646757,4.03594283,0.02724974,0.35155335,0.50914834,4.50025721,0.04532268,1.78506776
-3.41870935,10.16085208,1.10967764,4.01695269,0.02695145,0.35610204,0.51734357,4.41658083,0.04358743,1.75974093
-3.41270635,10.07407516,1.13260437,3.99694576,0.02670044,0.36057339,0.52578224,4.33636439,0.04211977,1.73652010
-3.40670335,9.99220277,1.15501451,3.97610382,0.02649012,0.36492696,0.53439198,4.26084885,0.04092516,1.71559978
-3.40070035,9.91646565,1.17668063,3.95465825,0.02631419,0.36912535,0.54309346,4.19119132,0.04000942,1.69714458
-3.39469735,9.84799690,1.19738585,3.93286993,0.02616681,0.37313462,0.55180022,4.12843401,0.03937854,1.68128221
-3.38869435,9.78777681,1.21692825,3.91100684,0.02604288,0.37692460,0.56041856,4.07347389,0.03903852,1.66809637
-3.38269135,9.73657961,1.23512502,3.88932125,0.02593812,0.38046901,0.56884799,4.02703429,0.03899501,1.65761984
-3.37668834,9.69492538,1.25181619,3.86802799,0.02584922,0.38374546,0.57698189,3.98963980,0.03925285,1.64982869
-3.37068534,9.66304018,1.26686784,3.84728525,0.02577386,0.38673535,0.58470887,3.96159565,0.03981565,1.64463786
-3.36468234,9.64082705,1.28017473,3.82717917,0.02571074,0.38942370,0.59191447,3.94297274,0.04068526,1.64189877
-3.35867934,9.62784962,1.29166214,3.80771304,0.02565948,0.39179899,0.59848348,3.93359912,0.04186126,1.64139922
-3.35267634,9.62332939,1.30128689,3.78880157,0.02562053,0.39385288,0.60430258,3.93305854,0.04334049,1.64286579
-3.34667334,9.62615712,1.30903734,3.77027040,0.02559505,0.39558001,0.60926324,3.94069643,0.04511664,1.64596877
-3.34067034,9.63491754,1.31493220,3.75186063,0.02558466,0.39697760,0.61326487,3.95563340,0.04717985,1.65032954
-3.33466733,9.64792642,1.31901831,3.73323786,0.02559125,0.39804512,0.61621782,3.97678574,0.04951652,1.65553016
-3.32866433,9.66327790,1.32136709,3.71400484,0.02561674,0.39878385,0.61804628,4.00289259,0.05210908,1.66112470
-3.32266133,9.67890004,1.32207000,3.69371702,0.02566277,0.39919629,0.61869073,4.03254875,0.05493607,1.66665186
-3.31665833,9.69261582,1.32123293,3.67189979,0.02573046,0.39928558,0.61810998,4.06424208,0.05797217,1.67164840
-3.31065533,9.70220704,1.31896984,3.64806643,0.02582015,0.39905474,0.61628249,4.09639424,0.06118856,1.67566268
-3.30465233,9.70547844,1.31539591,3.62173591,0.02593115,0.39850592,0.61320704,4.12740341,0.06455324,1.67826774
-3.29864932,9.70031956,1.31062051,3.59244954,0.02606159,0.39763958,0.60890268,4.15568753,0.06803169,1.67907353
-3.29264632,9.68476240,1.30474041,3.55978600,0.02620821,0.39645369,0.60340797,4.17972663,0.07158751,1.67773756
-3.28664332,9.65703288,1.29783356,3.52337409,0.02636639,0.39494302,0.59677948,4.19810303,0.07518325,1.67397388
-3.28064032,9.61559514,1.28995393,3.48290308,0.02653002,0.39309854,0.58908987,4.20953799,0.07878135,1.66755994
-3.27463732,9.55918755,1.28112766,3.43813045,0.02669171,0.39090702,0.58042541,4.21292396,0.08234509,1.65834122
-3.26863432,9.48685017,1.27135087,3.38888721,0.02684285,0.38835095,0.57088336,4.20735134,0.08583965,1.64623365
-3.26263132,9.39794356,1.26058941,3.33508081,0.02697389,0.38540868,0.56056909,4.19212932,0.08923311,1.63122386
-3.25662831,9.29215900,1.24878052,3.27669607,0.02707461,0.38205503,0.54959340,4.16680008,0.09249738,1.61336741
-3.25062531,9.16952085,1.23583654,3.21379436,0.02713455,0.37826216,0.53806987,4.13114637,0.09560911,1.59278523
-3.24462231,9.03038128,1.22165044,3.14651129,0.02714330,0.37400087,0.52611269,4.08519224,0.09855040,1.56965857
-3.23861931,8.87540813,1.20610313,3.07505323,0.02709102,0.36924225,0.51383470,4.02919725,0.10130928,1.54422273
-3.23261631,8.70556663,1.18907190,2.99969280,0.02696880,0.36395952,0.50134606,3.96364431,0.10388010,1.51675983
-3.22661331,8.52209539,1.17043996,2.92076359,0.02676907,0.35813020,0.48875319,3.88922197,0.10626351,1.48759100
-3.22061031,8.32647743,1.15010619,2.83865406,0.02648597,0.35173820,0.47615831,3.80680142,0.10846625,1.45706812
-3.21460730,8.12040679,1.12799491,2.75380076,0.02611567,0.34477606,0.46365919,3.71740934,0.11050070,1.42556540
-3.20860430,7.90575127,1.10406496,2.66668089,0.02565653,0.33724691,0.45134928,3.62219732,0.11238405,1.39347096
-3.20260130,7.68451215,1.07831761,2.57780408,0.02510930,0.32916623,0.43931798,3.52240885,0.11413739,1.36117851
-3.19659830,7.45878140,1.05080288,2.48770372,0.02447715,0.32056321,0.42765089,3.41934500,0.11578442,1.32907928
-3.19059530,7.23069750,1.02162390,2.39692751,0.02376561,0.31148154,0.41643016,3.31432976,0.11735025,1.29755426
-3.18459230,7.00240076,0.99093898,2.30602788,0.02298245,0.30197977,0.40573446,3.20867641,0.11885992,1.26696692
-3.17858929,6.77598931,0.95896138,2.21555198,0.02213747,0.29213091,0.39563892,3.10365565,0.12033713,1.23765627
-3.17258629,6.55347706,0.92595649,2.12603199,0.02124221,0.28202145,0.38621457,3.00046693,0.12180290,1.20993059
-3.16658329,6.33675491,0.89223681,2.03797572,0.02030961,0.27174977,0.37752762,2.90021356,0.12327455,1.18406173
-3.16058029,6.12755654,0.85815472,1.95185813,0.01935365,0.26142388,0.36963829,2.80388266,0.12476482,1.16028020
-3.15457729,5.92742992,0.82409339,1.86811395,0.01838897,0.25115877,0.36259939,2.71233040,0.12628140,1.13877106
-3.14857429,5.73771570,0.79045628,1.78713187,0.01743047,0.24107325,0.35645473,2.62627301,0.12782670,1.11967073
-3.14257129,5.55953307,0.75765557,1.70925045,0.01649297,0.23128661,0.35123726,2.54628363,0.12939808,1.10306488
-3.13656828,5.39377353,0.72610012,1.63475609,0.01559086,0.22191505,0.34696732,2.47279480,0.13098842,1.08898743
-3.13056528,5.24110268,0.69618329,1.56388290,0.01473779,0.21306821,0.34365087,2.40610641,0.13258701,1.07742063
-3.12456228,5.10196936,0.66827124,1.49681461,0.01394646,0.20484579,0.34127797,2.34639797,0.13418072,1.06829644
-3.11855928,4.97662143,0.64269205,1.43368809,0.01322839,0.19733454,0.33982153,2.29374475,0.13575543,1.06149901
-3.11255628,4.86512676,0.61972612,1.37459839,0.01259378,0.19060554,0.33923648,2.24813625,0.13729750,1.05686824
-3.10655328,4.76739800,0.59959802,1.31960460,0.01205140,0.18471215,0.33945943,2.20949594,0.13879534,1.05420443
-3.10055028,4.68321901,0.58247026,1.26873621,0.01160851,0.17968842,0.34040892,2.17770078,0.14024076,1.05327369
-3.09454727,4.61227130,0.56843886,1.22199921,0.01127084,0.17554822,0.34198621,2.15259934,0.14163025,1.05381410
-3.08854427,4.55415837,0.55753106,1.17938162,0.01104256,0.17228496,0.34407671,2.13402710,0.14296585,1.05554234
-3.08254127,4.50842622,0.54970496,1.14085776,0.01092626,0.16987202,0.34655198,2.12181799,0.14425565,1.05816058
-3.07653827,4.47457869,0.54485117,1.10639092,0.01092294,0.16826374,0.34927229,2.11581133,0.14551388,1.06136339
-3.07053527,4.45208648,0.54279627,1.07593416,0.01103202,0.16739698,0.35208967,2.11585361,0.14676046,1.06484455
-3.06453227,4.44038946,0.54330786,1.04942921,0.01125136,0.16719314,0.35485135,2.12179508,0.14802009,1.06830335
-3.05852926,4.43889208,0.54610109,1.02680330,0.01157716,0.16756059,0.35740341,2.13348125,0.14932087,1.07145048
-3.05252626,4.44695274,0.55084636,1.00796447,0.01200405,0.16839732,0.35959470,2.15074001,0.15069251,1.07401306
-3.04652326,4.46386804,0.55717785,0.99279546,0.01252504,0.16959386,0.36128066,2.17336521,0.15216426,1.07573897
-3.04052026,4.48885353,0.56470280,0.98114690,0.01313150,0.17103614,0.36232707,2.20109797,0.15376259,1.07640014
-3.03451726,4.52102297,0.57301104,0.97283035,0.01381325,0.17260848,0.36261350,2.23360718,0.15550885,1.07579501
-3.02851426,4.55936819,0.58168472,0.96761184,0.01455858,0.17419631,0.36203638,2.27047072,0.15741697,1.07374998
-3.02251126,4.60274186,0.59030784,0.96520666,0.01535433,0.17568886,0.36051151,2.31115891,0.15949138,1.07011995
-3.01650825,4.64984524,0.59847540,0.96527598,0.01618609,0.17698146,0.35797599,2.35502194,0.16172531,1.06478813
-3.01050525,4.69922294,0.60580199,0.96742589,0.01703832,0.17797763,0.35438940,2.40128233,0.16409953,1.05766500
-3.00450225,4.74926609,0.61192968,0.97120921,0.01789463,0.17859083,0.34973430,2.44903366,0.16658167,1.04868682
-2.99849925,4.79822511,0.61653490,0.97613026,0.01873806,0.17874582,0.34401597,2.49724628,0.16912619,1.03781365
-2.99249625,4.84423235,0.61933440,0.98165279,0.01955140,0.17837979,0.33726138,2.54478015,0.17167503,1.02502711
-2.98649325,4.88533449,0.62009004,0.98721066,0.02031759,0.17744298,0.32951761,2.59040498,0.17415890,1.01032807
-2.98049025,4.91953388,0.61861244,0.99222119,0.02102007,0.17589915,0.32084956,2.63282678,0.17649923,0.99373438
-2.97448724,4.94483731,0.61476337,0.99610038,0.02164323,0.17372562,0.31133733,2.67072016,0.17861068,0.97527878
-2.96848424,4.95931015,0.60845702,0.99827950,0.02217278,0.17091312,0.30107320,2.70276482,0.18040406,0.95500709
-2.96248124,4.96113375,0.59965995,0.99822222,0.02259611,0.16746531,0.29015842,2.72768485,0.18178961,0.93297687
-2.95647824,4.94866301,0.58838995,0.99544140,0.02290268,0.16339817,0.27869999,2.74428878,0.18268037,0.90925634
-2.95047524,4.92048168,0.57471382,0.98951483,0.02308428,0.15873912,0.26680755,2.75150879,0.18299561,0.88392393
-2.94447224,4.87545251,0.55874410,0.98009895,0.02313524,0.15352602,0.25459039,2.74843700,0.18266406,0.85706799
-2.93846923,4.81275969,0.54063490,0.96694009,0.02305257,0.14780598,0.24215493,2.73435724,0.18162678,0.82878701
-2.93246623,4.73194151,0.52057697,0.94988245,0.02283605,0.14163408,0.22960245,2.70877072,0.17983963,0.79918996
-2.92646323,4.63291152,0.49879209,0.92887261,0.02248818,0.13507202,0.21702741,2.67141448,0.17727511,0.76839671
-2.92046023,4.51596709,0.47552703,0.90396028,0.02201408,0.12818662,0.20451612,2.62227177,0.17392360,0.73653848
-2.91445723,4.38178502,0.45104716,0.87529538,0.02142127,0.12104832,0.19214598,2.56157394,0.16979382,0.70375805
-2.90845423,4.23140421,0.42562983,0.84312151,0.02071945,0.11372968,0.17998509,2.48979384,0.16491263,0.67020975
-2.90245123,4.06619636,0.39955794,0.80776632,0.01992014,0.10630386,0.16809228,2.40763116,0.15932420,0.63605899
-2.89644822,3.88782606,0.37311353,0.76962918,0.01903634,0.09884313,0.15651749,2.31599051,0.15308838,0.60148133
-2.89044522,3.69820204,0.34657181,0.72916682,0.01808213,0.09141747,0.14530232,2.21595325,0.14627875,0.56666109
-2.88444222,3.49942185,0.32019571,0.68687763,0.01707224,0.08409328,0.13448086,2.10874448,0.13898007,0.53178940
-2.87843922,3.29371235,0.29423101,0.64328531,0.01602167,0.07693225,0.12408051,1.99569670,0.13128550,0.49706179
-2.87243622,3.08336855,0.26890226,0.59892267,0.01494527,0.06999034,0.11412293,1.87821156,0.12329368,0.46267537
-2.86643322,2.87069321,0.24440949,0.55431607,0.01385744,0.06331700,0.10462493,1.75772146,0.11510571,0.42882577
-2.86043022,2.65793952,0.22092586,0.50997129,0.01277173,0.05695458,0.09559923,1.63565228,0.10682225,0.39570384
-2.85442721,2.44725885,0.19859616,0.46636112,0.01170068,0.05093797,0.08705529,1.51338878,0.09854080,0.36349244
-2.84842421,2.24065521,0.17753621,0.42391517,0.01065551,0.04529447,0.07899986,1.39224350,0.09035335,0.33236325
-2.84242121,2.03994771,0.15783313,0.38301200,0.00964604,0.04004388,0.07143756,1.27343037,0.08234428,0.30247398
-2.83641821,1.84674184,0.13954637,0.34397379,0.00868058,0.03519879,0.06437131,1.15804338,0.07458876,0.27396595
-2.83041521,1.66240987,0.12270950,0.30706343,0.00776591,0.03076512,0.05780268,1.04704081,0.06715161,0.24696220
-2.82441221,1.48808048,0.10733250,0.27248396,0.00690727,0.02674274,0.05173227,0.94123510,0.06008651,0.22156631
-2.81840920,1.32463704,0.09340461,0.24038013,0.00610849,0.02312634,0.04615998,0.84128812,0.05343577,0.19786182
-2.81240620,1.17272410,0.08089751,0.21084182,0.00537204,0.01990632,0.04108536,0.74771169,0.04723038,0.17591243
-2.80640320,1.03276080,0.06976872,0.18390897,0.00469923,0.01706987,0.03650793,0.66087263,0.04149051,0.15576285
-2.80040020,0.90496036,0.05996510,0.15957765,0.00409038,0.01460198,0.03242759,0.58100184,0.03622624,0.13744034
-2.79439720,0.78935425,0.05142643,0.13780710,0.00354502,0.01248658,0.02884507,0.50820664,0.03143854,0.12095680
-2.78839420,0.68581979,0.04408884,0.11852709,0.00306211,0.01070765,0.02576238,0.44248557,0.02712046,0.10631133
-2.78239120,0.59410997,0.03788804,0.10164569,0.00264029,0.00925030,0.02318333,0.38374497,0.02325837,0.09349315
-2.77638819,0.51388422,0.03276240,0.08705684,0.00227810,0.00810179,0.02111407,0.33181641,0.01983329,0.08248469
-2.77038519,0.44473913,0.02865568,0.07464775,0.00197428,0.00725261,0.01956355,0.28647450,0.01682224,0.07326474
-2.76438219,0.38623809,0.02551941,0.06430580,0.00172800,0.00669735,0.01854399,0.24745430,0.01419952,0.06581154
-2.75837919,0.33793905,0.02331497,0.05592493,0.00153910,0.00643562,0.01807120,0.21446781,0.01193790,0.06010557
-2.75237619,0.29941992,0.02201529,0.04941138,0.00140842,0.00647287,0.01816477,0.18721921,0.01000979,0.05613197
-2.74637319,0.27030084,0.02160611,0.04468864,0.00133799,0.00682112,0.01884813,0.16541842,0.00838822,0.05388247
-2.74037019,0.25026321,0.02208697,0.04170183,0.00133136,0.00749961,0.02014830,0.14879282,0.00704771,0.05335674
-2.73436718,0.23906527,0.02347173,0.04042115,0.00139381,0.00853538,0.02209549,0.13709698,0.00596504,0.05456300
-2.72836418,0.23655394,0.02578875,0.04084471,0.00153262,0.00996373,0.02472237,0.13012044,0.00511988,0.05751799
-2.72236118,0.24267320,0.02908073,0.04300058,0.00175729,0.01182855,0.02806313,0.12769350,0.00449526,0.06224616
-2.71635818,0.25746891,0.03340414,0.04694803,0.00207976,0.01418252,0.03215220,0.12969127,0.00407797,0.06877823
-2.71035518,0.28109033,0.03882831,0.05277807,0.00251452,0.01708708,0.03702285,0.13603603,0.00385879,0.07714898
-2.70435218,0.31378841,0.04543417,0.06061310,0.00307879,0.02061230,0.04270545,0.14669825,0.00383266,0.08739465
-2.69834917,0.35591124,0.05331263,0.07060575,0.00379247,0.02483632,0.04922576,0.16169646,0.00399870,0.09954980
-2.69234617,0.40789668,0.06256253,0.08293679,0.00467816,0.02984468,0.05660303,0.18109625,0.00436013,0.11364393
-2.68634317,0.47026254,0.07328837,0.09781205,0.00576093,0.03572917,0.06484818,0.20500857,0.00492410,0.12969804
-2.68034017,0.54359438,0.08559762,0.11545835,0.00706807,0.04258637,0.07396212,0.23358769,0.00570140,0.14772116
-2.67433717,0.62853132,0.09959769,0.13611822,0.00862863,0.05051580,0.08393426,0.26702884,0.00670602,0.16770733
-2.66833417,0.72574975,0.11539267,0.16004360,0.01047282,0.05961757,0.09474136,0.30556569,0.00795469,0.18963283
-2.66233117,0.83594540,0.13307984,0.18748835,0.01263127,0.06998973,0.10634679,0.34946778,0.00946614,0.21345428
-2.65632816,0.95981371,0.15274590,0.21869966,0.01513405,0.08172509,0.11870029,0.39903772,0.01126047,0.23910726
-2.65032516,1.09802877,0.17446318,0.25390852,0.01800965,0.09490779,0.13173825,0.45460810,0.01335818,0.26650602
-2.64432216,1.25122110,0.19828583,0.29331933,0.02128371,0.10960953,0.14538466,0.51653801,0.01577930,0.29554401
-2.63831916,1.41995434,0.22424607,0.33709893,0.02497769,0.12588565,0.15955251,0.58520865,0.01854231,0.32609541
-2.63231616,1.60470135,0.25235072,0.38536543,0.02910749,0.14377114,0.17414588,0.66101803,0.02166312,0.35801756
-2.62631316,1.80581999,0.28257809,0.43817715,0.03368206,0.16327688,0.18906249,0.74437417,0.02515392,0.39115418
-2.62031016,2.02352922,0.31487544,0.49552217,0.03870202,0.18438604,0.20419658,0.83568667,0.02902221,0.42533931
-2.61430715,2.25788596,0.34915711,0.55730902,0.04415846,0.20705112,0.21944224,0.93535629,0.03326972,0.46040169
-2.60830415,2.50876358,0.38530361,0.62335910,0.05003197,0.23119163,0.23469670,1.04376240,0.03789164,0.49616943
-2.60230115,2.77583282,0.42316164,0.69340122,0.05629188,0.25669277,0.24986377,1.16124834,0.04287589,0.53247465
-2.59629815,3.05854597,0.46254533,0.76706900,0.06289595,0.28340514,0.26485703,1.28810472,0.04820270,0.56915806
-2.59029515,3.35612539,0.50323873,0.84390145,0.06979045,0.31114573,0.27960268,1.42455111,0.05384443,0.60607291
-2.58429215,3.66755722,0.54499953,0.92334701,0.07691077,0.33970034,0.29404196,1.57071654,0.05976569,0.64308846
-2.57828914,3.99159125,0.58756418,1.00477150,0.08418245,0.36882722,0.30813297,1.72661973,0.06592382,0.68009260
-2.57228614,4.32674776,0.63065415,1.08746975,0.09152289,0.39826226,0.32185174,1.89214985,0.07226975,0.71699356
-2.56628314,4.67133179,0.67398327,1.17068090,0.09884344,0.42772530,0.33519258,2.06704896,0.07874911,0.75372067
-2.56028014,5.02345531,0.71726598,1.25360705,0.10605199,0.45692755,0.34816768,2.25089738,0.08530373,0.79022417
-2.55427714,5.38106718,0.76022610,1.33543451,0.11305599,0.48557981,0.36080588,2.44310314,0.09187340,0.82647409
-2.54827414,5.74199061,0.80260592,1.41535713,0.11976565,0.51340114,0.37315076,2.64289658,0.09839785,0.86245833
-2.54227114,6.10396722,0.84417500,1.49260057,0.12609738,0.54012763,0.38525808,2.84933137,0.10481881,0.89817999
-2.53626813,6.46470654,0.88473850,1.56644659,0.13197710,0.56552080,0.39719272,3.06129233,0.11108217,0.93365425
-2.53026513,6.82193924,0.92414446,1.63625625,0.13734350,0.58937534,0.40902521,3.27751072,0.11714006,0.96890483
-2.52426213,7.17347217,0.96228957,1.70149075,0.14215086,0.61152553,0.42082800,3.49658688,0.12295274,1.00396021
-2.51825913,7.51724281,0.99912319,1.76172902,0.14637141,0.63185029,0.43267161,3.71701978,0.12849029,1.03884979
-2.51225613,7.85137065,1.03464913,1.81668095,0.14999701,0.65027631,0.44462089,3.93724247,0.13373385,1.07360012
-2.50625313,8.17420295,1.06892506,1.86619556,0.15304012,0.66677917,0.45673135,4.15566219,0.13867650,1.10823112
-2.50025013,8.48435226,1.10205932,1.91026347,0.15553381,0.68138232,0.46904581,4.37070310,0.14332358,1.14275266
-2.49424712,8.78072357,1.13420526,1.94901360,0.15753097,0.69415390,0.48159149,4.58084973,0.14769249,1.17716116
-2.48824412,9.06252902,1.16555294,1.98270373,0.15910249,0.70520165,0.49437747,4.78468861,0.15181192,1.21143650
-2.48224112,9.32928880,1.19631871,2.01170574,0.16033470,0.71466594,0.50739273,4.98094586,0.15572053,1.24553908
-2.47623812,9.58081755,1.22673284,2.03648560,0.16132584,0.72271146,0.52060475,5.16851838,0.15946516,1.27940704
-2.47023512,9.81719607,1.25702569,2.05757946,0.16218208,0.72951790,0.53395870,5.34649655,0.16309852,1.31295376
-2.46423212,10.03872933,1.28741303,2.07556655,0.16301284,0.73527011,0.54737721,5.51417708,0.16667657,1.34606550
-2.45822911,10.24589207,1.31808108,2.09104043,0.16392590,0.74014821,0.56076077,5.67106479,0.17025572,1.37859930
-2.45222611,10.43926466,1.34917192,2.10457965,0.16502245,0.74431827,0.57398876,5.81686305,0.17388981,1.41038138
-2.44622311,10.61946198,1.38077005,2.11671950,0.16639217,0.74792385,0.58692100,5.95145333,0.17762714,1.44120590
-2.44022011,10.78705918,1.41289064,2.12792596,0.16810879,0.75107899,0.59939994,6.07486488,0.18150775,1.47083454
-2.43421711,10.94251818,1.44547019,2.13857308,0.17022607,0.75386289,0.61125338,6.18723645,0.18556080,1.49899685
-2.42821411,11.08611914,1.47836005,2.14892500,0.17277470,0.75631651,0.62229769,6.28877242,0.18980260,1.52539176
-2.42221111,11.21790110,1.51132339,2.15912327,0.17576000,0.75844129,0.63234157,6.37969623,0.19423492,1.54969030
-2.41620810,11.33761559,1.54403570,2.16918011,0.17916072,0.76019992,0.64119020,6.46020420,0.19884412,1.57153977
-2.41020510,11.44469651,1.57608920,2.17897786,0.18292897,0.76151911,0.64864973,6.53042302,0.20360081,1.59056950
-2.40420210,11.53824882,1.60700111,2.18827470,0.18699122,0.76229425,0.65453213,6.59037377,0.20846021,1.60639815
-2.39819910,11.61705767,1.63622548,2.19671615,0.19125052,0.76239548,0.65866015,6.63994530,0.21336332,1.61864259
-2.39219610,11.67961844,1.66316843,2.20385198,0.19558968,0.76167510,0.66087235,6.67887879,0.21823859,1.62692814
-2.38619310,11.72418700,1.68720626,2.20915766,0.19987540,0.75997572,0.66102810,6.70676512,0.22300426,1.63090006
-2.38019010,11.74884843,1.70770573,2.21205922,0.20396314,0.75713882,0.65901223,6.72305517,0.22757124,1.63023578
-2.37418709,11.75160125,1.72404580,2.21196056,0.20770256,0.75301341,0.65473943,6.72708309,0.23184626,1.62465761
-2.36818409,11.73045333,1.73564007,2.20827189,0.21094318,0.74746420,0.64815796,6.71810094,0.23573532,1.61394526
-2.36218109,11.68352480,1.74195883,2.20043797,0.21354027,0.74037916,0.63925272,6.69532299,0.23914728,1.59794776
-2.35617809,11.60915305,1.74255004,2.18796511,0.21536038,0.73167597,0.62804745,6.65797690,0.24199726,1.57659417
-2.35017509,11.50599436,1.73705822,2.17044561,0.21628655,0.72130733,0.61460594,6.60535879,0.24421003,1.54990255
-2.34417209,11.37311726,1.72524046,2.14757880,0.21622289,0.70926482,0.59903221,6.53688888,0.24572286,1.51798661
-2.33816908,11.21008276,1.70697891,2.11918781,0.21509824,0.69558123,0.58146953,6.45216442,0.24648809,1.48105982
-2.33216608,11.01700759,1.68228929,2.08523156,0.21286892,0.68033150,0.56209845,6.35100682,0.24647506,1.43943650
-2.32616308,10.79460742,1.65132482,2.04581156,0.20952035,0.66363211,0.54113361,6.23350029,0.24567151,1.39352981
-2.32016008,10.54421794,1.61437578,2.00117357,0.20506759,0.64563917,0.51881976,6.10002003,0.24408428,1.34384662
-2.31415708,10.26779328,1.57186436,1.95170407,0.19955463,0.62654529,0.49542677,5.95124828,0.24173943,1.29097929
-2.30815408,9.96788182,1.52433541,1.89792216,0.19305276,0.60657548,0.47124409,5.78817794,0.23868177,1.23559478
-2.30215108,9.64758110,1.47244324,1.84046709,0.18565782,0.58598218,0.44657468,5.61210345,0.23497373,1.17842127
-2.29614807,9.31047404,1.41693517,1.78008241,0.17748668,0.56503972,0.42172862,5.42460005,0.23069389,1.12023286
-2.29014507,8.96054960,1.35863257,1.71759729,0.16867313,0.54403837,0.39701676,5.22749248,0.22593495,1.06183297
-2.28414207,8.60211152,1.29841000,1.65390574,0.15936317,0.52327810,0.37274444,5.02281512,0.22080151,1.00403682
-2.27813907,8.23967894,1.23717341,1.58994475,0.14971020,0.50306235,0.34920555,4.81276561,0.21540748,0.94765375
-2.27213607,7.87788267,1.17583811,1.52667181,0.13987007,0.48369183,0.32667715,4.59965423,0.20987339,0.89346985
-2.26613307,7.52136094,1.11530721,1.46504254,0.12999639,0.46545838,0.30541466,4.38585120,0.20432363,0.84223146
-2.26013007,7.17465771,1.05645127,1.40598905,0.12023609,0.44863921,0.28564790,4.17373427,0.19888355,0.79463001
-2.25412706,6.84212652,1.00008967,1.35039933,0.11072555,0.43349130,0.26757781,3.96563811,0.19367669,0.75128843
-2.24812406,6.52784212,0.94697416,1.29909817,0.10158728,0.42024613,0.25137418,3.76380743,0.18882194,0.71274971
-2.24212106,6.23552165,0.89777485,1.25282970,0.09292734,0.40910484,0.23717409,3.57035482,0.18443083,0.67946749
-2.23611806,5.96845667,0.85306894,1.21224193,0.08483345,0.40023371,0.22508133,3.38722432,0.18060496,0.65179911
-2.23011506,5.72945711,0.81333227,1.17787332,0.07737392,0.39376016,0.21516654,3.21616136,0.17743346,0.63000105
-2.22411206,5.52080757,0.77893370,1.15014158,0.07059721,0.38976927,0.20746811,3.05868917,0.17499075,0.61422677
-2.21810905,5.34423655,0.75013227,1.12933499,0.06453224,0.38830094,0.20199379,2.91609205,0.17333443,0.60452712
-2.21210605,5.20089881,0.72707711,1.11560615,0.05918926,0.38934786,0.19872296,2.78940524,0.17250347,0.60085301
-2.20610305,5.09137124,0.70980995,1.10896870,0.05456127,0.39285442,0.19760934,2.67941137,0.17251681,0.60306052
-2.20010005,5.01566210,0.69827009,1.10929700,0.05062587,0.39871663,0.19858432,2.58664308,0.17337227,0.61091819
-2.19409705,4.97323399,0.69230163,1.11632910,0.04734738,0.40678335,0.20156057,2.51139167,0.17504610,0.62411628
-2.18809405,4.96304017,0.69166287,1.12967319,0.04467927,0.41685883,0.20643602,2.45372134,0.17749305,0.64227808
-2.18209105,4.98357387,0.69603750,1.14881764,0.04256665,0.42870667,0.21309796,2.41348855,0.18064703,0.66497266
-2.17608804,5.03292996,0.70504754,1.17314462,0.04094885,0.44205534,0.22142730,2.39036587,0.18442263,0.69172899
-2.17008504,5.10887745,0.71826754,1.20194727,0.03976197,0.45660503,0.23130272,2.38386981,0.18871723,0.72205099
-2.16408204,5.20894129,0.73523973,1.23445003,0.03894128,0.47203595,0.24260459,2.39339152,0.19341389,0.75543288
-2.15807904,5.33049091,0.75548981,1.26983175,0.03842353,0.48801761,0.25521856,2.41822942,0.19838493,0.79137458
-2.15207604,5.47083256,0.77854271,1.30725082,0.03814897,0.50421910,0.26903849,2.45762259,0.20349602,0.82939625
-2.14607304,5.62730197,0.80393792,1.34587157,0.03806319,0.52031972,0.28396879,2.51078331,0.20861083,0.86905162
-2.14007004,5.79735341,0.83124383,1.38489086,0.03811864,0.53601973,0.29992574,2.57692753,0.21359589,0.90993925
-2.13406703,5.97864106,0.86007033,1.42356378,0.03827579,0.55105067,0.31683782,2.65530153,0.21832559,0.95171134
-2.12806403,6.16908870,0.89007934,1.46122734,0.03850408,0.56518475,0.33464494,2.74520339,0.22268705,0.99407937
-2.12206103,6.36694378,0.92099256,1.49732089,0.03878240,0.57824286,0.35329647,2.84599791,0.22658463,1.03681637
-2.11605803,6.57081275,0.95259610,1.53140234,0.03909931,0.59010077,0.37274814,2.95712392,0.22994388,1.07975547
-2.11005503,6.77967523,0.98474162,1.56315916,0.03945288,0.60069308,0.39295790,3.07809336,0.23271464,1.12278464
-2.10405203,6.99287549,1.01734398,1.59241357,0.03985015,0.61001472,0.41388092,3.20848167,0.23487328,1.16583798
-2.09804902,7.21009124,1.05037514,1.61912145,0.04030643,0.61811972,0.43546396,3.34790998,0.23642369,1.20888378
-2.09204602,7.43128062,1.08385477,1.64336491,0.04084407,0.62511737,0.45763944,3.49601965,0.23739717,1.25191000
