energy_ev,total_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-5.68784392,1.56088306,0.90622711,0.64699029,0.00639940,0.96232702,0.21382457,0.00271063
-5.68184092,1.54641438,0.89861646,0.63847857,0.00643464,0.95185910,0.21401524,0.00274034
-5.67583792,1.53330786,0.89168606,0.63043989,0.00654212,0.94271087,0.21399261,0.00276634
-5.66983492,1.52087526,0.88520738,0.62257587,0.00671936,0.93447734,0.21363306,0.00278717
-5.66383192,1.50852181,0.87903017,0.61462253,0.00696317,0.92680340,0.21283162,0.00280159
-5.65782891,1.49576171,0.87308537,0.60635732,0.00726961,0.91939261,0.21150470,0.00280858
-5.65182591,1.48222781,0.86738370,0.59760383,0.00763401,0.91201268,0.20959206,0.00280743
-5.64582291,1.46767553,0.86201043,0.58823431,0.00805099,0.90449766,0.20705773,0.00279768
-5.63981991,1.45198130,0.85711636,0.57817004,0.00851446,0.89674695,0.20389006,0.00277920
-5.63381691,1.43513576,0.85290570,0.56737970,0.00901765,0.88872155,0.20010088,0.00275217
-5.62781391,1.41723259,0.84962144,0.55587600,0.00955314,0.88043784,0.19572384,0.00271702
-5.62181091,1.39845363,0.84752885,0.54371090,0.01011296,0.87195930,0.19081198,0.00267447
-5.61580790,1.37905123,0.84689810,0.53096973,0.01068863,0.86338691,0.18543485,0.00262545
-5.60980490,1.35932881,0.84798660,0.51776454,0.01127132,0.85484854,0.17967513,0.00257107
-5.60380190,1.33962073,0.85102200,0.50422700,0.01185201,0.84648806,0.17362501,0.00251261
-5.59779890,1.32027214,0.85618671,0.49050127,0.01242163,0.83845452,0.16738250,0.00245139
-5.59179590,1.30162008,0.86360435,0.47673705,0.01297130,0.83089209,0.16104779,0.00238880
-5.58579290,1.28397630,0.87332904,0.46308306,0.01349255,0.82393098,0.15471983,0.00232620
-5.57978989,1.26761262,0.88533779,0.44968122,0.01397756,0.81767984,0.14849325,0.00226489
-5.57378689,1.25274928,0.89952637,0.43666167,0.01441940,0.81221975,0.14245573,0.00220604
-5.56778389,1.23954664,0.91570893,0.42413875,0.01481227,0.80760019,0.13668582,0.00215069
-5.56178089,1.22810045,0.93362116,0.41220800,0.01515173,0.80383687,0.13125138,0.00209969
-5.55577789,1.21844058,0.95292712,0.40094424,0.01543483,0.80091159,0.12620854,0.00205369
-5.54977489,1.21053323,0.97322925,0.39040067,0.01566032,0.79877393,0.12160127,0.00201312
-5.54377189,1.20428612,0.99408123,0.38060900,0.01582870,0.79734474,0.11746136,0.00197818
-5.53776888,1.19955652,1.01500306,0.37158049,0.01594221,0.79652103,0.11380899,0.00194889
-5.53176588,1.19616125,1.03549784,0.36330772,0.01600487,0.79618214,0.11065355,0.00192503
-5.52576288,1.19388840,1.05506939,0.35576714,0.01602230,0.79619671,0.10799486,0.00190624
-5.51975988,1.19250982,1.07323999,0.34892200,0.01600158,0.79643022,0.10582457,0.00189200
-5.51375688,1.19179397,1.08956755,0.34272570,0.01595097,0.79675250,0.10412766,0.00188168
-5.50775388,1.19151832,1.10366132,0.33712531,0.01587965,0.79704512,0.10288402,0.00187459
-5.50175088,1.19148077,1.11519569,0.33206498,0.01579735,0.79720796,0.10207001,0.00186999
-5.49574787,1.19150960,1.12392117,0.32748938,0.01571398,0.79716492,0.10165988,0.00186718
-5.48974487,1.19147146,1.12967247,0.32334666,0.01563925,0.79686838,0.10162713,0.00186549
-5.48374187,1.19127726,1.13237306,0.31959110,0.01558224,0.79630212,0.10194565,0.00186433
-5.47773887,1.19088554,1.13203632,0.31618523,0.01555106,0.79548278,0.10259076,0.00186323
-5.47173587,1.19030358,1.12876306,0.31310141,0.01555249,0.79445967,0.10353994,0.00186186
-5.46573287,1.18958612,1.12273586,0.31032273,0.01559169,0.79331302,0.10477355,0.00186006
-5.45972986,1.18883203,1.11421038,0.30784352,0.01567198,0.79215079,0.10627527,0.00185782
-5.45372686,1.18817914,1.10350425,0.30566911,0.01579466,0.79110429,0.10803245,0.00185533
-5.44772386,1.18779774,1.09098410,0.30381527,0.01595897,0.79032277,0.11003633,0.00185293
-5.44172086,1.18788298,1.07705137,0.30230724,0.01616207,0.78996732,0.11228217,0.00185114
-5.43571786,1.18864687,1.06212766,0.30117839,0.01639919,0.79020448,0.11476926,0.00185063
-5.42971486,1.19031002,1.04664028,0.30046883,0.01666373,0.79119975,0.11750092,0.00185221
-5.42371186,1.19309378,1.03100866,0.30022388,0.01694762,0.79311139,0.12048427,0.00185676
-5.41770885,1.19721296,1.01563218,0.30049253,0.01724153,0.79608485,0.12373011,0.00186527
-5.41170585,1.20286944,1.00088000,0.30132609,0.01753534,0.80024792,0.12725251,0.00187876
-5.40570285,1.21024698,0.98708308,0.30277695,0.01781850,0.80570700,0.13106838,0.00189826
-5.39969985,1.21950712,0.97452867,0.30489756,0.01808044,0.81254446,0.13519693,0.00192477
-5.39369685,1.23078643,0.96345741,0.30773966,0.01831103,0.82081727,0.13965887,0.00195923
-5.38769385,1.24419498,0.95406282,0.31135374,0.01850101,0.83055682,0.14447556,0.00200246
-5.38169085,1.25981593,0.94649305,0.31578861,0.01864230,0.84177001,0.14966796,0.00205518
-5.37568784,1.27770610,0.94085462,0.32109127,0.01872839,0.85444138,0.15525541,0.00211790
-5.36968484,1.29789737,0.93721768,0.32730676,0.01875461,0.86853618,0.16125436,0.00219097
-5.36368184,1.32039871,0.93562235,0.33447808,0.01871831,0.88400423,0.16767693,0.00227451
-5.35767884,1.34519861,0.93608572,0.34264613,0.01861903,0.90078425,0.17452945,0.00236839
-5.35167584,1.37226769,0.93860892,0.35184945,0.01845853,0.91880847,0.18181109,0.00247225
-5.34567284,1.40156134,0.94318395,0.36212388,0.01824077,0.93800727,0.18951246,0.00258548
-5.33966983,1.43302215,0.94979970,0.37350201,0.01797182,0.95831353,0.19761445,0.00270722
-5.33366683,1.46658206,0.95844696,0.38601234,0.01765972,0.97966647,0.20608728,0.00283640
-5.32766383,1.50216394,0.96912207,0.39967820,0.01731419,1.00201480,0.21488980,0.00297170
-5.32166083,1.53968266,0.98182907,0.41451645,0.01694644,1.02531878,0.22396926,0.00311165
-5.31565783,1.57904554,0.99658027,0.43053585,0.01656878,1.04955132,0.23326133,0.00325464
-5.30965483,1.62015200,1.01339526,0.44773528,0.01619431,1.07469776,0.24269070,0.00339893
-5.30365183,1.66289271,1.03229834,0.46610182,0.01583652,1.10075439,0.25217206,0.00354275
-5.29764882,1.70714796,1.05331476,0.48560870,0.01550898,1.12772573,0.26161155,0.00368431
-5.29164582,1.75278562,1.07646576,0.50621333,0.01522488,1.15562059,0.27090867,0.00382187
-5.28564282,1.79965859,1.10176277,0.52785539,0.01499673,1.18444719,0.27995852,0.00395378
-5.27963982,1.84760212,1.12920119,0.55045517,0.01483602,1.21420741,0.28865442,0.00407854
-5.27363682,1.89643107,1.15875391,0.57391232,0.01475288,1.24489059,0.29689073,0.00419484
-5.26763382,1.94593732,1.19036496,0.59810494,0.01475584,1.27646706,0.30456582,0.00430157
-5.26163082,1.99588768,1.22394371,0.62288933,0.01485156,1.30888198,0.31158514,0.00439791
-5.25562781,2.04602244,1.25935980,0.64810039,0.01504468,1.34204961,0.31786411,0.00448328
-5.24962481,2.09605479,1.29643919,0.67355273,0.01533764,1.37584859,0.32333093,0.00455738
-5.24362181,2.14567137,1.33496148,0.69904259,0.01573060,1.41011846,0.32792905,0.00462022
-5.23761881,2.19453401,1.37465880,0.72435048,0.01622141,1.44465775,0.33161919,0.00467206
-5.23161581,2.24228276,1.41521629,0.74924475,0.01680556,1.47922388,0.33438094,0.00471341
-5.22561281,2.28854029,1.45627447,0.77348570,0.01747633,1.51353497,0.33621370,0.00474501
-5.21960980,2.33291757,1.49743330,0.79683047,0.01822481,1.54727376,0.33713702,0.00476778
-5.21360680,2.37502075,1.53825804,0.81903833,0.01904012,1.58009341,0.33719023,0.00478280
-5.20760380,2.41445902,1.57828688,0.83987640,0.01990956,1.61162527,0.33643136,0.00479124
-5.20160080,2.45085330,1.61704010,0.85912550,0.02081892,1.64148820,0.33493543,0.00479431
-5.19559780,2.48384541,1.65403056,0.87658602,0.02175275,1.66929935,0.33279201,0.00479324
-5.18959480,2.51310762,1.68877546,0.89208357,0.02269468,1.69468595,0.33010230,0.00478922
-5.18359180,2.53835204,1.72080880,0.90547432,0.02362781,1.71729765,0.32697565,0.00478335
-5.17758879,2.55933987,1.74969455,0.91664970,0.02453509,1.73681923,0.32352587,0.00477662
-5.17158579,2.57588995,1.77503980,0.92554045,0.02539972,1.75298289,0.31986720,0.00476985
-5.16558279,2.58788676,1.79650786,0.93211993,0.02620557,1.76558009,0.31611035,0.00476372
-5.15957979,2.59528731,1.81383062,0.93640638,0.02693760,1.77447220,0.31235870,0.00475873
-5.15357679,2.59812697,1.82681997,0.93846436,0.02758226,1.77959983,0.30870475,0.00475520
-5.14757379,2.59652417,1.83537767,0.93840512,0.02812784,1.78099029,0.30522713,0.00475328
-5.14157079,2.59068355,1.83950345,0.93638603,0.02856483,1.77876312,0.30198818,0.00475299
-5.13556778,2.58089779,1.83930084,0.93260891,0.02888620,1.77313316,0.29903235,0.00475421
-5.12956478,2.56754770,1.83498040,0.92731755,0.02908762,1.76441126,0.29638541,0.00475674
-5.12356178,2.55110058,1.82686007,0.92079410,0.02916763,1.75300214,0.29405451,0.00476035
-5.11755878,2.53210659,1.81536241,0.91335472,0.02912773,1.73939957,0.29202918,0.00476479
-5.11155578,2.51119304,1.80100858,0.90534413,0.02897238,1.72417863,0.29028312,0.00476985
-5.10555278,2.48905628,1.78440890,0.89712950,0.02870890,1.70798514,0.28877670,0.00477541
-5.09954977,2.46645114,1.76625011,0.88909331,0.02834738,1.69152225,0.28746011,0.00478145
-5.09354677,2.44417772,1.74727947,0.88162556,0.02790038,1.67553446,0.28627682,0.00478811
-5.08754377,2.42306558,1.72828592,0.87511515,0.02738266,1.66078917,0.28516737,0.00479568
-5.08154077,2.40395525,1.71007871,0.86994070,0.02681079,1.64805626,0.28407302,0.00480463
-5.07553777,2.38767742,1.69346408,0.86646081,0.02620275,1.63808604,0.28293931,0.00481558
-5.06953477,2.37503009,1.67922060,0.86500411,0.02557744,1.63158618,0.28171907,0.00482932
-5.06353177,2.36675417,1.66807386,0.86585916,0.02495422,1.62919830,0.28037496,0.00484675
-5.05752876,2.36350851,1.66067156,0.86926465,0.02435238,1.63147510,0.27888121,0.00486884
-5.05152576,2.36584491,1.65755970,0.87540019,0.02379067,1.63885867,0.27722458,0.00489659
-5.04552276,2.37418439,1.65916102,0.88437808,0.02328680,1.65166104,0.27540447,0.00493099
-5.03951976,2.38879586,1.66575646,0.89623645,0.02285701,1.67004785,0.27343225,0.00497289
-5.03351676,2.40977808,1.67747069,0.91093417,0.02251566,1.69402594,0.27132986,0.00502304
-5.02751376,2.43704642,1.69426230,0.92834801,0.02227490,1.72343560,0.26912780,0.00508193
-5.02151076,2.47032508,1.71591955,0.94827216,0.02214436,1.75794815,0.26686274,0.00514981
-5.01550775,2.50914583,1.74206190,0.97042057,0.02213097,1.79706932,0.26457484,0.00522660
-5.00950475,2.55285372,1.77214762,0.99443204,0.02223884,1.84014843,0.26230513,0.00531189
-5.00350175,2.60062003,1.80548755,1.01987824,0.02246915,1.88639352,0.26009305,0.00540493
-4.99749875,2.65146245,1.84126455,1.04627436,0.02282021,1.93489194,0.25797431,0.00550460
-4.99149575,2.70427181,1.87855823,1.07309220,0.02328752,1.98463585,0.25597941,0.00560947
-4.98549275,2.75784482,1.91637404,1.09977528,0.02386394,2.03455184,0.25413263,0.00571784
-4.97948974,2.81092141,1.95367574,1.12575539,0.02453985,2.08353338,0.25245184,0.00582775
-4.97348674,2.86222526,1.98942008,1.15047005,0.02530347,2.13047512,0.25094894,0.00593713
-4.96748374,2.91050603,2.02259224,1.17338001,0.02614109,2.17430755,0.24963093,0.00604379
-4.96148074,2.95458117,2.05224076,1.19398633,0.02703741,2.21403060,0.24850150,0.00614559
-4.95547774,2.99337591,2.07751037,1.21184610,0.02797590,2.24874497,0.24756301,0.00624045
-4.94947474,3.02595929,2.09767168,1.22658626,0.02893909,2.27767981,0.24681863,0.00632651
-4.94347174,3.05157492,2.11214620,1.23791498,0.02990901,2.30021581,0.24627441,0.00640214
-4.93746873,3.06966505,2.12052598,1.24563009,0.03086744,2.31590261,0.24594117,0.00646605
-4.93146573,3.07988695,2.12258681,1.24962423,0.03179636,2.32447029,0.24583595,0.00651734
-4.92546273,3.08212088,2.11829481,1.24988667,0.03267819,2.32583416,0.24598277,0.00655547
-4.91945973,3.07646961,2.10780585,1.24650158,0.03349616,2.32009325,0.24641283,0.00658037
-4.91345673,3.06324940,2.09145814,1.23964318,0.03423458,2.30752236,0.24716369,0.00659235
-4.90745373,3.04297305,2.06975820,1.22956766,0.03487912,2.28855841,0.24827782,0.00659211
-4.90145073,3.01632599,2.04336094,1.21660264,0.03541707,2.26378164,0.24980023,0.00658067
-4.89544772,2.98413637,2.01304461,1.20113439,0.03583753,2.23389259,0.25177551,0.00655933
-4.88944472,2.94734061,1.97968167,1.18359344,0.03613164,2.19968583,0.25424428,0.00652958
-4.88344172,2.90694603,1.94420690,1.16443915,0.03629270,2.16202159,0.25723941,0.00649304
-4.87743872,2.86399197,1.90758376,1.14414392,0.03631629,2.12179626,0.26078202,0.00645131
-4.87143572,2.81951120,1.87077060,1.12317746,0.03620033,2.07991300,0.26487782,0.00640598
-4.86543272,2.77449307,1.83468777,1.10199184,0.03594515,2.03725344,0.26951369,0.00635845
-4.85942971,2.72984984,1.80018706,1.08100780,0.03555339,1.99465140,0.27465512,0.00630994
-4.85342671,2.68638754,1.76802449,1.06060266,0.03502997,1.95286960,0.28024437,0.00626137
-4.84742371,2.64478233,1.73883745,1.04110038,0.03438195,1.91257998,0.28619974,0.00621336
-4.84142071,2.60556316,1.71312706,1.02276389,0.03361838,1.87434816,0.29241604,0.00616621
-4.83541771,2.56910131,1.69124626,1.00579006,0.03275001,1.83862265,0.29876621,0.00611985
-4.82941471,2.53560700,1.67339408,0.99030727,0.03178912,1.80572878,0.30510413,0.00607390
-4.82341171,2.50513295,1.65961612,0.97637575,0.03074917,1.77586761,0.31126861,0.00602770
-4.81740870,2.47758468,1.64981110,0.96399039,0.02964453,1.74911963,0.31708824,0.00598033
-4.81140570,2.45273675,1.64374317,0.95308614,0.02849013,1.72545278,0.32238707,0.00593072
-4.80540270,2.43025409,1.64105916,0.94354537,0.02730119,1.70473463,0.32699071,0.00587767
-4.79939970,2.40971734,1.64131005,0.93520719,0.02609285,1.68674776,0.33073270,0.00581997
-4.79339670,2.39065085,1.64397553,0.92787797,0.02487992,1.67120767,0.33346076,0.00575647
-4.78739370,2.37255202,1.64849045,0.92134278,0.02367662,1.65778246,0.33504267,0.00568615
-4.78139070,2.35492037,1.65427192,0.91537713,0.02249630,1.64611302,0.33537142,0.00560818
-4.77538769,2.33728504,1.66074569,0.90975851,0.02135130,1.63583307,0.33436951,0.00552202
-4.76938469,2.31922929,1.66737063,0.90427707,0.02025273,1.62658784,0.33199207,0.00542743
-4.76338169,2.30041088,1.67366009,0.89874512,0.01921038,1.61805056,0.32822876,0.00532449
-4.75737869,2.28057725,1.67919918,0.89300487,0.01823261,1.60993609,0.32310428,0.00521368
-4.75137569,2.25957499,1.68365728,0.88693413,0.01732627,1.60201086,0.31667757,0.00509578
-4.74537269,2.23735308,1.68679522,0.88044972,0.01649668,1.59409894,0.30903968,0.00497193
-4.73936968,2.21396003,1.68846707,0.87350852,0.01574762,1.58608394,0.30031049,0.00484357
-4.73336668,2.18953526,1.68861656,0.86610616,0.01508131,1.57790682,0.29063444,0.00471234
-4.72736368,2.16429525,1.68726867,0.85827343,0.01449847,1.56955999,0.28017550,0.00458012
-4.72136068,2.13851564,1.68451707,0.85007096,0.01399830,1.56107807,0.26911161,0.00444884
-4.71535768,2.11251031,1.68050834,0.84158223,0.01357860,1.55252631,0.25762890,0.00432054
-4.70935468,2.08660892,1.67542413,0.83290562,0.01323580,1.54398720,0.24591596,0.00419716
-4.70335168,2.06113426,1.66946245,0.82414595,0.01296505,1.53554652,0.23415833,0.00408061
-4.69734867,2.03638082,1.66281925,0.81540610,0.01276034,1.52727964,0.22253359,0.00397260
-4.69134567,2.01259599,1.65567155,0.80677915,0.01261462,1.51923913,0.21120711,0.00387466
-4.68534267,1.98996491,1.64816316,0.79834165,0.01251993,1.51144436,0.20032866,0.00378804
-4.67933967,1.96859991,1.64039375,0.79014836,0.01246761,1.50387411,0.19002989,0.00371376
-4.67333667,1.94853509,1.63241192,0.78222878,0.01244844,1.49646237,0.18042289,0.00365251
-4.66733367,1.92972629,1.62421264,0.77458564,0.01245290,1.48909780,0.17159954,0.00360474
-4.66133067,1.91205634,1.61573903,0.76719551,0.01247136,1.48162695,0.16363183,0.00357058
-4.65532766,1.89534524,1.60688826,0.76001125,0.01249432,1.47386092,0.15657283,0.00354995
-4.64932466,1.87936435,1.59752111,0.75296640,0.01251268,1.46558511,0.15045829,0.00354252
-4.64332166,1.86385389,1.58747437,0.74598089,0.01251791,1.45657152,0.14530866,0.00354780
-4.63731866,1.84854235,1.57657531,0.73896796,0.01250234,1.44659274,0.14113129,0.00356512
-4.63131566,1.83316678,1.56465713,0.73184166,0.01245930,1.43543686,0.13792274,0.00359375
-4.62531266,1.81749240,1.55157437,0.72452448,0.01238333,1.42292228,0.13567090,0.00363284
-4.61930965,1.80133066,1.53721731,0.71695467,0.01227028,1.40891159,0.13435694,0.00368154
-4.61330665,1.78455428,1.52152440,0.70909274,0.01211744,1.39332365,0.13395678,0.00373897
-4.60730365,1.76710858,1.50449187,0.70092665,0.01192352,1.37614302,0.13444224,0.00380426
-4.60130065,1.74901839,1.48618001,0.69247554,0.01168871,1.35742625,0.13578158,0.00387655
-4.59529765,1.73038997,1.46671571,0.68379149,0.01141458,1.33730457,0.13793967,0.00395499
-4.58929465,1.71140802,1.44629105,0.67495940,0.01110401,1.31598265,0.14087767,0.00403874
-4.58329165,1.69232777,1.42515804,0.66609476,0.01076101,1.29373351,0.14455234,0.00412695
-4.57728864,1.67346274,1.40361983,0.65733955,0.01039059,1.27088985,0.14891521,0.00421876
-4.57128564,1.65516867,1.38201883,0.64885633,0.00999849,1.24783193,0.15391147,0.00431323
-4.56528264,1.63782462,1.36072247,0.64082088,0.00959103,1.22497278,0.15947893,0.00440939
-4.55927964,1.62181228,1.34010726,0.63341369,0.00917478,1.20274144,0.16554715,0.00450617
-4.55327664,1.60749442,1.32054215,0.62681079,0.00875642,1.18156480,0.17203676,0.00460239
-4.54727364,1.59519383,1.30237185,0.62117438,0.00834241,1.16184922,0.17885915,0.00469679
-4.54127064,1.58517369,1.28590122,0.61664358,0.00793884,1.14396255,0.18591665,0.00478798
-4.53526763,1.57762042,1.27138117,0.61332608,0.00755124,1.12821753,0.19310311,0.00487448
-4.52926463,1.57262990,1.25899705,0.61129075,0.00718437,1.11485724,0.20030509,0.00495473
-4.52326163,1.57019770,1.24885982,0.61056190,0.00684212,1.10404344,0.20740350,0.00502713
-4.51725863,1.57021377,1.24100045,0.61111530,0.00652743,1.09584810,0.21427572,0.00509006
-4.51125563,1.57246193,1.23536778,0.61287626,0.00624222,1.09024865,0.22079812,0.00514191
-4.50525263,1.57662409,1.23182975,0.61571987,0.00598742,1.08712713,0.22684886,0.00518115
-4.49924962,1.58228898,1.23017796,0.61947339,0.00576293,1.08627317,0.23231091,0.00520639
-4.49324662,1.58896507,1.23013527,0.62392078,0.00556777,1.08739072,0.23707510,0.00521639
-4.48724362,1.59609702,1.23136593,0.62880905,0.00540008,1.09010821,0.24104312,0.00521014
-4.48124062,1.60308492,1.23348792,0.63385635,0.00525735,1.09399163,0.24413034,0.00518686
-4.47523762,1.60930553,1.23608674,0.63876129,0.00513647,1.09855999,0.24626832,0.00514612
-4.46923462,1.61413456,1.23873020,0.64321315,0.00503396,1.10330251,0.24740685,0.00508775
-4.46323162,1.61696911,1.24098354,0.64690264,0.00494609,1.10769679,0.24751559,0.00501197
-4.45722861,1.61724934,1.24242431,0.64953261,0.00486906,1.11122723,0.24658502,0.00491932
-4.45122561,1.61447851,1.24265643,0.65082838,0.00479921,1.11340297,0.24462685,0.00481069
-4.44522261,1.60824064,1.24132294,0.65054723,0.00473312,1.11377469,0.24167376,0.00468732
-4.43921961,1.59821515,1.23811712,0.64848673,0.00466775,1.11194962,0.23777853,0.00455072
-4.43321661,1.58418790,1.23279150,0.64449152,0.00460062,1.10760418,0.23301250,0.00440270
-4.42721361,1.56605841,1.22516458,0.63845833,0.00452984,1.10049404,0.22746359,0.00424532
-4.42121061,1.54384290,1.21512509,0.63033917,0.00445422,1.09046097,0.22123366,0.00408080
-4.41520760,1.51767323,1.20263378,0.62014241,0.00437326,1.07743661,0.21443565,0.00391152
-4.40920460,1.48779179,1.18772256,0.60793201,0.00428724,1.06144296,0.20719026,0.00373994
-4.40320160,1.45454267,1.17049139,0.59382472,0.00419711,1.04258971,0.19962254,0.00356855
-4.39719860,1.41835937,1.15110276,0.57798566,0.00410452,1.02106858,0.19185832,0.00339985
-4.39119560,1.37974977,1.12977428,0.56062225,0.00401168,0.99714499,0.18402076,0.00323623
-4.38519260,1.33927874,1.10676949,0.54197701,0.00392133,0.97114746,0.17622696,0.00307998
-4.37918959,1.29754921,1.08238739,0.52231929,0.00383655,0.94345513,0.16858492,0.00293322
-4.37318659,1.25518228,1.05695098,0.50193646,0.00376071,0.91448390,0.16119085,0.00279784
-4.36718359,1.21279719,1.03079527,0.48112477,0.00369726,0.88467185,0.15412689,0.00267549
-4.36118059,1.17099173,1.00425521,0.46018021,0.00364961,0.85446420,0.14745947,0.00256756
-4.35517759,1.13032392,0.97765397,0.43938980,0.00362100,0.82429868,0.14123813,0.00247509
-4.34917459,1.09129536,0.95129199,0.41902339,0.00361432,0.79459141,0.13549511,0.00239882
-4.34317159,1.05433694,0.92543715,0.39932646,0.00363199,0.76572419,0.13024543,0.00233913
-4.33716858,1.01979725,0.90031647,0.38051385,0.00367587,0.73803310,0.12548770,0.00229605
-4.33116558,0.98793408,0.87610959,0.36276486,0.00374709,0.71179926,0.12120545,0.00226928
-4.32516258,0.95890922,0.85294423,0.34621960,0.00384606,0.68724153,0.11736894,0.00225814
-4.31915958,0.93278654,0.83089373,0.33097677,0.00397231,0.66451168,0.11393753,0.00226164
-4.31315658,0.90953362,0.80997690,0.31709291,0.00412459,0.64369197,0.11086223,0.00227849
-4.30715358,0.88902643,0.79015983,0.30458294,0.00430074,0.62479514,0.10808858,0.00230712
