energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-5.90395198,6.82996010,0.00953432,0.67948259,0.43200496,0.00000000,9.08007413,3.62299053,0.03820338,1.49866577
-5.89794897,6.86668114,0.00907004,0.69064249,0.43040953,0.00000000,9.23510965,3.62306101,0.03681213,1.50733346
-5.89194597,6.90169286,0.00864233,0.70255142,0.42832483,0.00000000,9.36121453,3.62401147,0.03576354,1.51583643
-5.88594297,6.93498458,0.00825709,0.71506619,0.42581491,0.00000000,9.45684816,3.62595235,0.03505498,1.52429054
-5.87993997,6.96700472,0.00791993,0.72809191,0.42299063,0.00000000,9.52131682,3.62921279,0.03468417,1.53291232
-5.87393697,6.99864520,0.00763598,0.74158040,0.42000884,0.00000000,9.55477460,3.63433112,0.03464929,1.54201638
-5.86793397,7.03120276,0.00740972,0.75552586,0.41706952,0.00000000,9.55819298,3.64203332,0.03494902,1.55200773
-5.86193097,7.06631780,0.00724480,0.76995790,0.41441094,0.00000000,9.53329993,3.65320014,0.03558241,1.56336882
-5.85592796,7.10589247,0.00714394,0.78493231,0.41230286,0.00000000,9.48249050,3.66882370,0.03654867,1.57664175
-5.84992496,7.15199104,0.00710879,0.80052001,0.41103791,0.00000000,9.40871267,3.68995517,0.03784682,1.59240580
-5.84392196,7.20672639,0.00713982,0.81679474,0.41092134,0.00000000,9.31533296,3.71764567,0.03947525,1.61125134
-5.83791896,7.27213758,0.00723633,0.83382011,0.41225949,0.00000000,9.20598803,3.75288279,0.04143127,1.63375103
-5.83191596,7.35006397,0.00739639,0.85163680,0.41534732,0.00000000,9.08442853,3.79652571,0.04371050,1.66042932
-5.82591296,7.44202186,0.00761689,0.87025052,0.42045557,0.00000000,8.95436252,3.84924194,0.04630636,1.69173195
-5.81990995,7.54908972,0.00789360,0.88962150,0.42781794,0.00000000,8.81930545,3.91144880,0.04920947,1.72799655
-5.81390695,7.67180794,0.00822127,0.90965626,0.43761887,0.00000000,8.68244371,3.98326273,0.05240720,1.76942597
-5.80790395,7.81009838,0.00859386,0.93020200,0.44998250,0.00000000,8.54651772,4.06445915,0.05588317,1.81606552
-5.80190095,7.96320827,0.00900465,0.95104421,0.46496323,0.00000000,8.41372988,4.15444527,0.05961692,1.86778554
-5.79589795,8.12968206,0.00944653,0.97190770,0.48253849,0.00000000,8.28568113,4.25224765,0.06358366,1.92427006
-5.78989495,8.30736313,0.00991226,0.99246112,0.50260391,0.00000000,8.16333853,4.35651558,0.06775415,1.98501241
-5.78389195,8.49342645,0.01039477,1.01232494,0.52497142,0.00000000,8.04703453,4.46554090,0.07209470,2.04931828
-5.77788894,8.68444119,0.01088745,1.03108240,0.54937036,0.00000000,7.93649709,4.57729363,0.07656732,2.11631606
-5.77188594,8.87646132,0.01138443,1.04829326,0.57545167,0.00000000,7.83090810,4.68947249,0.08113005,2.18497457
-5.76588294,9.06514046,0.01188093,1.06350941,0.60279517,0.00000000,7.72898637,4.79956844,0.08573732,2.25412735
-5.75987994,9.24586656,0.01237347,1.07629186,0.63091968,0.00000000,7.62909004,4.90493861,0.09034058,2.32250278
-5.75387694,9.41391052,0.01286012,1.08622818,0.65929577,0.00000000,7.52933266,5.00288792,0.09488894,2.38875891
-5.74787394,9.56458258,0.01334066,1.09294947,0.68736051,0.00000000,7.42770660,5.09075477,0.09932999,2.45152168
-5.74187094,9.69338994,0.01381668,1.09614624,0.71453393,0.00000000,7.32220734,5.16599740,0.10361069,2.50942503
-5.73586793,9.79618884,0.01429161,1.09558223,0.74023634,0.00000000,7.21095242,5.22627737,0.10767836,2.56115146
-5.72986493,9.86932495,0.01477063,1.09110566,0.76390605,0.00000000,7.09228946,5.26953670,0.11148164,2.60547142
-5.72386193,9.90975638,0.01526058,1.08265722,0.78501653,0.00000000,6.96488831,5.29406552,0.11497163,2.64128005
-5.71785893,9.91515437,0.01576963,1.07027459,0.80309266,0.00000000,6.82781368,5.29855767,0.11810290,2.66763003
-5.71185593,9.88397816,0.01630702,1.05409325,0.81772504,0.00000000,6.68057572,5.28215218,0.12083452,2.68375914
-5.70585293,9.81552133,0.01688259,1.03434351,0.82858216,0.00000000,6.52315715,5.24445906,0.12313103,2.68911180
-5.69984992,9.70992851,0.01750636,1.01134402,0.83541969,0.00000000,6.35601698,5.18556880,0.12496334,2.68335374
-5.69384692,9.56818257,0.01818794,0.98549208,0.83808667,0.00000000,6.18007202,5.10604548,0.12630943,2.66637941
-5.68784392,9.39206349,0.01893600,0.95725116,0.83652841,0.00000000,5.99665830,5.00690425,0.12715496,2.63831207
-5.68184092,9.18408167,0.01975772,0.92713635,0.83078600,0.00000000,5.80747548,4.88957434,0.12749363,2.59949668
-5.67583792,8.94738889,0.02065820,0.89569822,0.82099259,0.00000000,5.61451795,4.75584959,0.12732737,2.55048607
-5.66983492,8.68567141,0.02164003,0.86350599,0.80736671,0.00000000,5.41999676,4.60782876,0.12666631,2.49202105
-5.66383192,8.40302998,0.02270281,0.83113055,0.79020293,0.00000000,5.22625653,4.44784818,0.12552844,2.42500556
-5.65782891,8.10385187,0.02384287,0.79912811,0.76986049,0.00000000,5.03569157,4.27840980,0.12393914,2.35047773
-5.65182591,7.79268032,0.02505307,0.76802501,0.74675038,0.00000000,4.85066513,4.10210715,0.12193041,2.26957835
-5.64582291,7.47408632,0.02632274,0.73830426,0.72132151,0.00000000,4.67343504,3.92155253,0.11954001,2.18351782
-5.63981991,7.15254765,0.02763778,0.71039426,0.69404662,0.00000000,4.50608873,3.73930757,0.11681034,2.09354308
-5.63381691,6.83233904,0.02898091,0.68465986,0.66540859,0.00000000,4.35048953,3.55781995,0.11378731,2.00090565
-5.62781391,6.51743710,0.03033210,0.66139608,0.63588759,0.00000000,4.20823569,3.37936787,0.11051908,1.90683197
-5.62181091,6.21144244,0.03166909,0.64082448,0.60594963,0.00000000,4.08063262,3.20601408,0.10705485,1.81249705
-5.61580790,5.91752062,0.03296809,0.62309199,0.57603694,0.00000000,3.96867815,3.03957029,0.10344369,1.71900208
-5.60980490,5.63836269,0.03420452,0.60827230,0.54656019,0.00000000,3.87305996,2.88157256,0.09973336,1.62735676
-5.60380190,5.37616511,0.03535390,0.59636924,0.51789304,0.00000000,3.79416384,2.73326771,0.09596944,1.53846638
-5.59779890,5.13262789,0.03639266,0.58732208,0.49036860,0.00000000,3.73209086,2.59561026,0.09219444,1.45312389
-5.59179590,4.90896933,0.03729904,0.58101225,0.46427809,0.00000000,3.68668142,2.46926914,0.08844718,1.37200661
-5.58579290,4.70595500,0.03805387,0.57727114,0.43987115,0.00000000,3.65754391,2.35464294,0.08476234,1.29567723
-5.57978989,4.52393809,0.03864132,0.57588861,0.41735765,0.00000000,3.64408582,2.25188225,0.08117019,1.22458847
-5.57378689,4.36290825,0.03904952,0.57662187,0.39691068,0.00000000,3.64554527,2.16091774,0.07769645,1.15909065
-5.56778389,4.22254592,0.03927094,0.57920436,0.37867020,0.00000000,3.66102115,2.08149200,0.07436230,1.09944133
-5.56178089,4.10227910,0.03930278,0.58335440,0.36274708,0.00000000,3.68950057,2.01319394,0.07118459,1.04581626
-5.55577789,4.00134008,0.03914699,0.58878345,0.34922711,0.00000000,3.72988273,1.95549390,0.06817597,0.99832071
-5.54977489,3.91881970,0.03881023,0.59520362,0.33817463,0.00000000,3.78099858,1.90777836,0.06534528,0.95700054
-5.54377189,3.85371753,0.03830361,0.60233459,0.32963559,0.00000000,3.84162642,1.86938317,0.06269776,0.92185243
-5.53776888,3.80498657,0.03764224,0.60990968,0.32363988,0.00000000,3.91050377,1.83962417,0.06023543,0.89283262
-5.53176588,3.77157177,0.03684469,0.61768112,0.32020268,0.00000000,3.98633627,1.81782487,0.05795739,0.86986417
-5.52576288,3.75244206,0.03593228,0.62542450,0.31932501,0.00000000,4.06780461,1.80334071,0.05586011,0.85284238
-5.51975988,3.74661622,0.03492835,0.63294245,0.32099344,0.00000000,4.15357063,1.79557960,0.05393773,0.84163852
-5.51375688,3.75318278,0.03385745,0.64006758,0.32517913,0.00000000,4.24228384,1.79401897,0.05218227,0.83610212
-5.50775388,3.77131502,0.03274451,0.64666464,0.33183632,0.00000000,4.33258934,1.79821934,0.05058396,0.83606203
-5.50175088,3.80028168,0.03161411,0.65263199,0.34090062,0.00000000,4.42313818,1.80783459,0.04913146,0.84132671
-5.49574787,3.83945437,0.03048970,0.65790238,0.35228725,0.00000000,4.51260072,1.82261932,0.04781213,0.85168414
-5.48974487,3.88831245,0.02939304,0.66244301,0.36588948,0.00000000,4.59968332,1.84243347,0.04661239,0.86690187
-5.48374187,3.94644602,0.02834363,0.66625485,0.38157751,0.00000000,4.68314832,1.86724440,0.04551799,0.88672741
-5.47773887,4.01355740,0.02735832,0.66937129,0.39919801,0.00000000,4.76183687,1.89712662,0.04451442,0.91088949
-5.47173587,4.08946149,0.02645106,0.67185605,0.41857442,0.00000000,4.83469368,1.93225926,0.04358727,0.93910021
-5.46573287,4.17408472,0.02563274,0.67380034,0.43950809,0.00000000,4.90079278,1.97292121,0.04272267,0.97105834
-5.45972986,4.26746266,0.02491116,0.67531945,0.46178029,0.00000000,4.95936269,2.01948409,0.04190771,1.00645366
-5.45372686,4.36973561,0.02429112,0.67654858,0.48515521,0.00000000,5.00980976,2.07240267,0.04113080,1.04497212
-5.44772386,4.48114194,0.02377461,0.67763826,0.50938354,0.00000000,5.05173782,2.13220300,0.04038206,1.08630182
-5.44172086,4.60200845,0.02336105,0.67874927,0.53420689,0.00000000,5.08496290,2.19946791,0.03965362,1.13013924
-5.43571786,4.73273738,0.02304760,0.68004740,0.55936255,0.00000000,5.10952157,2.27481999,0.03893985,1.17619537
-5.42971486,4.87378946,0.02282951,0.68169794,0.58458859,0.00000000,5.12567186,2.35890213,0.03823749,1.22420142
-5.42371186,5.02566305,0.02270047,0.68386048,0.60962899,0.00000000,5.13388604,2.45235564,0.03754569,1.27391359
-5.41770885,5.18886886,0.02265298,0.68668373,0.63423858,0.00000000,5.13483492,2.55579636,0.03686592,1.32511642
-5.41170585,5.36390078,0.02267867,0.69030101,0.65818769,0.00000000,5.12936386,2.66978897,0.03620183,1.37762450
-5.40570285,5.55120295,0.02276863,0.69482621,0.68126607,0.00000000,5.11846099,2.79482009,0.03555887,1.43128222
-5.39969985,5.75113373,0.02291369,0.70035052,0.70328623,0.00000000,5.10321866,2.93127069,0.03494403,1.48596125
-5.39369685,5.96392749,0.02310465,0.70694002,0.72408582,0.00000000,5.08478958,3.07938847,0.03436531,1.54155595
-5.38769385,6.18965523,0.02333245,0.71463407,0.74352907,0.00000000,5.06433930,3.23926104,0.03383126,1.59797652
-5.38169085,6.42818529,0.02358833,0.72344470,0.76150723,0.00000000,5.04299698,3.41079065,0.03335051,1.65514029
-5.37568784,6.67914567,0.02386396,0.73335665,0.77793808,0.00000000,5.02180673,3.59367143,0.03293119,1.71296140
-5.36968484,6.94188937,0.02415142,0.74432824,0.79276444,0.00000000,5.00168137,3.78736987,0.03258052,1.77133944
-5.36368184,7.21546454,0.02444329,0.75629284,0.80595195,0.00000000,4.98336110,3.99110971,0.03230435,1.83014753
-5.35767884,7.49859110,0.02473266,0.76916070,0.81748612,0.00000000,4.96737858,4.20386190,0.03210679,1.88922062
-5.35167584,7.78964539,0.02501305,0.78282112,0.82736897,0.00000000,4.95403248,4.42434055,0.03198999,1.94834474
-5.34567284,8.08665457,0.02527848,0.79714471,0.83561536,0.00000000,4.94337051,4.65100580,0.03195392,2.00724794
-5.33966983,8.38730213,0.02552335,0.81198560,0.84224933,0.00000000,4.93518307,4.88207395,0.03199629,2.06559377
-5.33366683,8.68894569,0.02574251,0.82718360,0.84730063,0.00000000,4.92900783,5.11553578,0.03211261,2.12297790
-5.32766383,8.98864796,0.02593123,0.84256600,0.85080175,0.00000000,4.92414539,5.34918304,0.03229625,2.17892854
-5.32166083,9.28322139,0.02608521,0.85794929,0.85278549,0.00000000,4.91968536,5.58064342,0.03253870,2.23291107
-5.31565783,9.56928631,0.02620067,0.87314059,0.85328349,0.00000000,4.91454207,5.80742370,0.03282979,2.28433721
-5.30965483,9.84334207,0.02627442,0.88793898,0.85232561,0.00000000,4.90749853,6.02696066,0.03315809,2.33257858
-5.30365183,10.10184989,0.02630395,0.90213686,0.84994037,0.00000000,4.89725676,6.23667875,0.03351124,2.37698454
-5.29764882,10.34132540,0.02628759,0.91552133,0.84615642,0.00000000,4.88249279,6.43405326,0.03387645,2.41690378
-5.29164582,10.55843845,0.02622465,0.92787599,0.84100492,0.00000000,4.86191369,6.61667751,0.03424085,2.45170879
-5.28564282,10.75011675,0.02611557,0.93898306,0.83452273,0.00000000,4.83431475,6.78233166,0.03459203,2.48082234
-5.27963982,10.91364972,0.02596207,0.94862608,0.82675621,0.00000000,4.79863404,6.92905114,0.03491840,2.50374465
-5.27363682,11.04678825,0.02576730,0.95659324,0.81776534,0.00000000,4.75400234,7.05519180,0.03520966,2.52007992
-5.26763382,11.14783594,0.02553598,0.96268129,0.80762786,0.00000000,4.69978635,7.15948908,0.03545712,2.52956086
-5.26163082,11.21572743,0.02527439,0.96670013,0.79644310,0.00000000,4.63562314,7.24110838,0.03565408,2.53206972
-5.25562781,11.25008940,0.02499045,0.96847782,0.78433517,0.00000000,4.56144474,7.29968388,0.03579605,2.52765463
-5.24962481,11.25128061,0.02469369,0.96786584,0.77145527,0.00000000,4.47749151,7.33534342,0.03588102,2.51653999
-5.24362181,11.22040771,0.02439509,0.96474450,0.75798269,0.00000000,4.38431401,7.34871737,0.03590953,2.49913019
-5.23761881,11.15931500,0.02410691,0.95902802,0.74412451,0.00000000,4.28276314,7.34093015,0.03588480,2.47600608
-5.23161581,11.07054695,0.02384250,0.95066910,0.73011374,0.00000000,4.17396913,7.31357384,0.03581267,2.44791407
-5.22561281,10.95728394,0.02361594,0.93966269,0.71620592,0.00000000,4.05931035,7.26866383,0.03570159,2.41574808
-5.21960980,10.82325307,0.02344171,0.92604855,0.70267431,0.00000000,3.94037330,7.20857793,0.03556244,2.38052507
-5.21360680,10.67261704,0.02333430,0.90991249,0.68980374,0.00000000,3.81890560,7.13598073,0.03540832,2.34335524
-5.20760380,10.50984558,0.02330783,0.89138616,0.67788353,0.00000000,3.69676407,7.05373623,0.03525433,2.30540813
-5.20160080,10.33957486,0.02337560,0.87064509,0.66719964,0.00000000,3.57586021,6.96481235,0.03511727,2.26787636
-5.19559780,10.16646117,0.02354976,0.84790534,0.65802666,0.00000000,3.45810540,6.87218162,0.03501530,2.23193870
-5.18959480,9.99503564,0.02384094,0.82341858,0.65061983,0.00000000,3.34535801,6.77872262,0.03496760,2.19872438
-5.18359180,9.82956675,0.02425798,0.79746592,0.64520765,0.00000000,3.23937471,6.68712693,0.03499399,2.16928018
-5.17758879,9.67393722,0.02480770,0.77035086,0.64198538,0.00000000,3.14176762,6.59981614,0.03511459,2.14454200
-5.17158579,9.53154076,0.02549476,0.74239143,0.64110980,0.00000000,3.05396877,6.51887308,0.03534943,2.12531207
-5.16558279,9.40520368,0.02632162,0.71391224,0.64269542,0.00000000,2.97720292,6.44599051,0.03571807,2.11224270
-5.15957979,9.29713411,0.02728851,0.68523643,0.64681224,0.00000000,2.91246897,6.38243990,0.03623927,2.10582704
-5.15357679,9.20890076,0.02839355,0.65667818,0.65348517,0.00000000,2.86053011,6.32906135,0.03693058,2.10639686
-5.14757379,9.14144073,0.02963291,0.62853587,0.66269496,0.00000000,2.82191205,6.28627492,0.03780801,2.11412683
-5.14157079,9.09509468,0.03100093,0.60108620,0.67438051,0.00000000,2.79690829,6.25411198,0.03888565,2.12904460
-5.13556778,9.06966568,0.03249040,0.57457942,0.68844226,0.00000000,2.78559121,6.23226426,0.04017530,2.15104545
-5.12956478,9.06449693,0.03409271,0.54923577,0.70474637,0.00000000,2.78782730,6.22014706,0.04168602,2.17991000
-5.12356178,9.07856251,0.03579808,0.52524307,0.72312936,0.00000000,2.80329494,6.21697248,0.04342384,2.21532367
-5.11755878,9.11056470,0.03759575,0.50275537,0.74340286,0.00000000,2.83150298,6.22182761,0.04539123,2.25689607
-5.11155578,9.15903126,0.03947404,0.48189268,0.76535820,0.00000000,2.87180888,6.23375285,0.04758679,2.30417919
-5.10555278,9.22240652,0.04142051,0.46274140,0.78877059,0.00000000,2.92343493,6.25181532,0.05000482,2.35668289
-5.09954977,9.29913085,0.04342192,0.44535538,0.81340267,0.00000000,2.98548203,6.27517291,0.05263499,2.41388704
-5.09354677,9.38770418,0.04546426,0.42975748,0.83900750,0.00000000,3.05694044,6.30312533,0.05546207,2.47524963
-5.08754377,9.48673073,0.04753271,0.41594129,0.86533084,0.00000000,3.13669785,6.33514932,0.05846575,2.54021091
-5.08154077,9.59494365,0.04961155,0.40387312,0.89211306,0.00000000,3.22354502,6.37091653,0.06162059,2.60819372
-5.07553777,9.71120993,0.05168415,0.39349392,0.91909055,0.00000000,3.31618017,6.41029378,0.06489611,2.67860077
-5.06953477,9.83451737,0.05373288,0.38472132,0.94599723,0.00000000,3.41321321,6.45332641,0.06825705,2.75080989
-5.06353177,9.96394673,0.05573922,0.37745167,0.97256602,0.00000000,3.51317117,6.50020681,0.07166389,2.82416835
-5.05752876,10.09863317,0.05768377,0.37156216,0.99853088,0.00000000,3.61450633,6.55123106,0.07507350,2.89798764
-5.05152576,10.23772174,0.05954644,0.36691306,1.02362926,0.00000000,3.71560815,6.60674710,0.07844000,2.97153990
-5.04552276,10.38032170,0.06130673,0.36335020,1.04760533,0.00000000,3.81482028,6.66709854,0.08171585,3.04405720
-5.03951976,10.52546448,0.06294407,0.36070776,1.07021392,0.00000000,3.91046296,6.73256812,0.08485309,3.11473453
-5.03351676,10.67206928,0.06443823,0.35881138,1.09122503,0.00000000,4.00086129,6.80332460,0.08780460,3.18273706
-5.02751376,10.81891959,0.06576981,0.35748159,1.11042891,0.00000000,4.08437880,6.87937660,0.09052560,3.24721183
-5.02151076,10.96465268,0.06692083,0.35653767,1.12764130,0.00000000,4.15945558,6.96053603,0.09297494,3.30730378
-5.01550775,11.10776300,0.06787523,0.35580171,1.14270859,0.00000000,4.22464965,7.04639309,0.09511650,3.36217542
-5.00950475,11.24661930,0.06861944,0.35510283,1.15551251,0.00000000,4.27867975,7.13630387,0.09692036,3.41102929
-5.00350175,11.37949396,0.06914284,0.35428149,1.16597403,0.00000000,4.32046769,7.22939072,0.09836379,3.45313196
-4.99749875,11.50460247,0.06943820,0.35319355,1.17405607,0.00000000,4.34917795,7.32455489,0.09943203,3.48783838
-4.99149575,11.62015011,0.06950196,0.35171407,1.17976488,0.00000000,4.36425264,7.42050001,0.10011875,3.51461509
-4.98549275,11.72438279,0.06933437,0.34974055,1.18314976,0.00000000,4.36543970,7.51576476,0.10042618,3.53306091
-4.97948974,11.81563869,0.06893953,0.34719554,1.18430127,0.00000000,4.35281282,7.60876263,0.10036496,3.54292404
-4.97348674,11.89239793,0.06832525,0.34402838,1.18334775,0.00000000,4.32678173,7.69782651,0.09995368,3.54411461
-4.96748374,11.95332772,0.06750278,0.34021607,1.18045065,0.00000000,4.28809233,7.78125594,0.09921809,3.53671195
-4.96148074,11.99732112,0.06648638,0.33576319,1.17579863,0.00000000,4.23781625,7.85736508,0.09819011,3.52096624
-4.95547774,12.02352818,0.06529283,0.33070088,1.16960109,0.00000000,4.17733031,7.92452961,0.09690672,3.49729472
-4.94947474,12.03137904,0.06394082,0.32508491,1.16208133,0.00000000,4.10828653,7.98123115,0.09540859,3.46627251
-4.94347174,12.02059883,0.06245037,0.31899304,1.15346996,0.00000000,4.03257398,8.02609808,0.09373882,3.42861877
-4.93746873,11.99121504,0.06084215,0.31252165,1.14399868,0.00000000,3.95227383,8.05794205,0.09194161,3.38517880
-4.93146573,11.94355788,0.05913693,0.30578197,1.13389510,0.00000000,3.86960920,8.07578939,0.09006105,3.33690305
-4.92546273,11.87825451,0.05735506,0.29889590,1.12337847,0.00000000,3.78689165,8.07890712,0.08814003,3.28482379
-4.91945973,11.79621778,0.05551599,0.29199181,1.11265662,0.00000000,3.70646563,8.06682306,0.08621930,3.23003032
-4.91345673,11.69862982,0.05363800,0.28520028,1.10192412,0.00000000,3.63065266,8.03933974,0.08433674,3.17364346
-4.90745373,11.58692085,0.05173794,0.27864999,1.09136125,0.00000000,3.56169628,7.99654152,0.08252685,3.11678996
-4.90145073,11.46274273,0.04983118,0.27246393,1.08113386,0.00000000,3.50170893,7.93879466,0.08082031,3.06057722
-4.89544772,11.32793702,0.04793160,0.26675592,1.07139353,0.00000000,3.45262162,7.86673969,0.07924383,3.00606870
-4.88944472,11.18449705,0.04605166,0.26162755,1.06227776,0.00000000,3.41613690,7.78127578,0.07782003,2.95426031
-4.88344172,11.03452329,0.04420261,0.25716552,1.05390990,0.00000000,3.39368578,7.68353678,0.07656743,2.90605782
-4.87743872,10.88017202,0.04239465,0.25343943,1.04639831,0.00000000,3.38638899,7.57485900,0.07550047,2.86225550
-4.87143572,10.72359730,0.04063715,0.25050001,1.03983473,0.00000000,3.39502311,7.45674101,0.07462960,2.82351624
-4.86543272,10.56688711,0.03893881,0.24837774,1.03429162,0.00000000,3.41999201,7.33079629,0.07396125,2.79035323
-4.85942971,10.41199500,0.03730780,0.24708189,1.02981852,0.00000000,3.46130441,7.19869997,0.07349784,2.76311385
-4.85342671,10.26066963,0.03575183,0.24659997,1.02643758,0.00000000,3.51855820,7.06213149,0.07323768,2.74196591
-4.84742371,10.11438492,0.03427816,0.24689758,1.02413861,0.00000000,3.59093253,6.92271536,0.07317492,2.72688723
-4.84142071,9.97427437,0.03289351,0.24791868,1.02287403,0.00000000,3.67718855,6.78196272,0.07329939,2.71765895
-4.83541771,9.84107344,0.03160387,0.24958635,1.02255415,0.00000000,3.77567994,6.64121646,0.07359648,2.71386347
-4.82941471,9.71507375,0.03041435,0.25180400,1.02304346,0.00000000,3.88437381,6.50160297,0.07404711,2.71488767
-4.82341171,9.59609313,0.02932885,0.25445713,1.02415836,0.00000000,4.00088300,6.36399316,0.07462767,2.71993199
-4.81740870,9.48346447,0.02834983,0.25741560,1.02566673,0.00000000,4.12250972,6.22897533,0.07531023,2.72802586
-4.81140570,9.37604598,0.02747800,0.26053646,1.02728998,0.00000000,4.24630073,6.09684173,0.07606280,2.73804953
-4.80540270,9.27225412,0.02671209,0.26366730,1.02870744,0.00000000,4.36911330,5.96759009,0.07684980,2.74876226
-4.79939970,9.17011928,0.02604866,0.26665007,1.02956352,0.00000000,4.48769079,5.84094048,0.07763273,2.75883640
-4.79339670,9.06736297,0.02548199,0.26932531,1.02947728,0.00000000,4.59874610,5.71636695,0.07837108,2.76689644
-4.78739370,8.96149386,0.02500406,0.27153671,1.02805431,0.00000000,4.69905075,5.59314265,0.07902336,2.77156190
-4.78139070,8.84991878,0.02460467,0.27313575,1.02490027,0.00000000,4.78552668,5.47039617,0.07954830,2.77149266
-4.77538769,8.73006386,0.02427161,0.27398643,1.01963580,0.00000000,4.85533787,5.34717614,0.07990625,2.76543491
-4.76938469,8.59950001,0.02399100,0.27396978,1.01191172,0.00000000,4.90597819,5.22252062,0.08006050,2.75226609
-4.76338169,8.45606673,0.02374768,0.27298806,1.00142426,0.00000000,4.93535236,5.09552772,0.07997873,2.73103668
-4.75737869,8.29798820,0.02352570,0.27096840,0.98792905,0.00000000,4.94184669,4.96542331,0.07963432,2.70100734
-4.75137569,8.12397567,0.02330889,0.26786581,0.97125369,0.00000000,4.92438670,4.83162251,0.07900760,2.66167964
-4.74537269,7.93331143,0.02308139,0.26366536,0.95130785,0.00000000,4.88247931,4.69378152,0.07808683,2.61281898
-4.73936968,7.72590997,0.02282829,0.25838344,0.92809065,0.00000000,4.81623780,4.55183729,0.07686900,2.55446888
-4.73336668,7.50235373,0.02253617,0.25206809,0.90169495,0.00000000,4.72638848,4.40603308,0.07536033,2.48695594
-4.72736368,7.26390193,0.02219359,0.24479828,0.87230826,0.00000000,4.61425890,4.25692895,0.07357645,2.41088534
-4.72136068,7.01247247,0.02179157,0.23668232,0.84021044,0.00000000,4.48174800,4.10539699,0.07154228,2.32712718
-4.71535768,6.75059830,0.02132394,0.22785524,0.80576814,0.00000000,4.33127957,3.95260209,0.06929152,2.23679435
-4.70935468,6.48136072,0.02078758,0.21847548,0.76942651,0.00000000,4.16574088,3.79996954,0.06686588,2.14121288
-4.70335168,6.20830339,0.02018258,0.20872085,0.73169845,0.00000000,3.98840889,3.64914178,0.06431400,2.04188627
-4.69734867,5.93533117,0.01951225,0.19878397,0.69315199,0.00000000,3.80286698,3.50192671,0.06169014,1.94045505
-4.69134567,5.66659876,0.01878308,0.18886731,0.65439629,0.00000000,3.61291505,3.36024034,0.05905260,1.83865346
-4.68534267,5.40639383,0.01800455,0.17917809,0.61606694,0.00000000,3.42247618,3.22604684,0.05646212,1.73826460
-4.67933967,5.15901953,0.01718889,0.16992304,0.57881102,0.00000000,3.23550286,3.10129856,0.05398001,1.64107587
-4.67333667,4.92868050,0.01635075,0.16130330,0.54327248,0.00000000,3.05588544,2.98787863,0.05166640,1.54883576
-4.66733367,4.71937613,0.01550686,0.15350955,0.51007820,0.00000000,2.88736516,2.88754807,0.04957847,1.46321355
-4.66133067,4.53480379,0.01467558,0.14671747,0.47982512,0.00000000,2.73345383,2.80189901,0.04776867,1.38576252
-4.65532766,4.37827411,0.01387653,0.14108354,0.45306868,0.00000000,2.59736165,2.73231502,0.04628318,1.31788758
-4.64932466,4.25263940,0.01313015,0.13674150,0.43031258,0.00000000,2.48193413,2.67993887,0.04516048,1.26081766
-4.64332166,4.16023553,0.01245732,0.13379915,0.41200008,0.00000000,2.38959885,2.64564777,0.04443012,1.21558305
