energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-5.81390695,6.81239857,0.01898943,0.94881908,1.89768146,0.53485830,3.87548786,3.11925997,2.34400143,0.00000000
-5.80790395,6.89744665,0.01927626,0.96047410,1.91295112,0.54659868,3.93347403,3.15649187,2.37588268,0.00000000
-5.80190095,6.98612997,0.01958114,0.97305799,1.92895390,0.55859793,3.99289563,3.19463327,2.40895280,0.00000000
-5.79589795,7.07573731,0.01990008,0.98613192,1.94494868,0.57065320,4.05230750,3.23237144,2.44238003,0.00000000
-5.78989495,7.16368261,0.02022929,0.99927027,1.96024892,0.58256967,4.11033543,3.26846095,2.47538311,0.00000000
-5.78389195,7.24759201,0.02056533,1.01207299,1.97424558,0.59416779,4.16572283,3.30176403,2.50725998,0.00000000
-5.77788894,7.32537914,0.02090530,1.02417636,1.98642561,0.60528968,4.21737172,3.33128563,2.53741194,0.00000000
-5.77188594,7.39530596,0.02124690,1.03526205,1.99638547,0.61580430,4.26437654,3.35620174,2.56536215,0.00000000
-5.76588294,7.45602685,0.02158854,1.04506398,2.00383922,0.62561127,4.30604933,3.37588023,2.59076785,0.00000000
-5.75987994,7.50661476,0.02192937,1.05337321,2.00862121,0.63464301,4.34193561,3.38989354,2.61342578,0.00000000
-5.75387694,7.54656893,0.02226924,1.06004038,2.01068349,0.64286522,4.37182018,3.39802306,2.63327081,0.00000000
-5.74787394,7.57580444,0.02260859,1.06497610,2.01008838,0.65027571,4.39572307,3.40025532,2.65036804,0.00000000
-5.74187094,7.59462486,0.02294840,1.06814920,2.00699685,0.65690159,4.41388575,3.39677043,2.66489885,0.00000000
-5.73586793,7.60367982,0.02328994,1.06958310,2.00165348,0.66279503,4.42674869,3.38792364,2.67714192,0.00000000
-5.72986493,7.60391004,0.02363464,1.06935052,1.99436901,0.66802790,4.43492117,3.37422109,2.68745024,0.00000000
-5.72386193,7.59648282,0.02398383,1.06756682,1.98550133,0.67268553,4.43914507,3.35629079,2.69622534,0.00000000
-5.71785893,7.58272122,0.02433851,1.06438236,1.97543600,0.67685991,4.44025420,3.33485050,2.70389029,0.00000000
-5.71185593,7.56403040,0.02469917,1.05997412,1.96456721,0.68064282,4.43913121,3.31067375,2.71086257,0.00000000
-5.70585293,7.54182445,0.02506552,1.05453698,1.95327999,0.68411910,4.43666387,3.28455547,2.71752845,0.00000000
-5.69984992,7.51745699,0.02543636,1.04827499,1.94193442,0.68736061,4.43370275,3.25727872,2.72421985,0.00000000
-5.69384692,7.49215831,0.02580943,1.04139288,1.93085237,0.69042095,4.43102190,3.22958360,2.73119493,0.00000000
-5.68784392,7.46698147,0.02618134,1.03408818,1.92030716,0.69333146,4.42928436,3.20213962,2.73862302,0.00000000
-5.68184092,7.44275939,0.02654751,1.02654409,1.91051634,0.69609846,4.42901355,3.17552230,2.74657468,0.00000000
-5.67583792,7.42007405,0.02690225,1.01892332,1.90163766,0.69870199,4.43057171,3.15019471,2.75501703,0.00000000
-5.66983492,7.39923874,0.02723883,1.01136308,1.89376812,0.70109615,4.43414597,3.12649455,2.76381455,0.00000000
-5.66383192,7.38029347,0.02754967,1.00397129,1.88694588,0.70321076,4.43974245,3.10462678,2.77273505,0.00000000
-5.65782891,7.36301309,0.02782654,0.99682406,1.88115469,0.70495454,4.44718825,3.08466207,2.78146043,0.00000000
-5.65182591,7.34692748,0.02806083,0.98996454,1.87633043,0.70621946,4.45614113,3.06654068,2.78960166,0.00000000
-5.64582291,7.33135238,0.02824387,0.98340296,1.87236940,0.70688609,4.46610612,3.05008165,2.79671722,0.00000000
-5.63981991,7.31542930,0.02836726,0.97711801,1.86913782,0.70682974,4.47645832,3.03499662,2.80233410,0.00000000
-5.63381691,7.29817278,0.02842319,0.97105928,1.86648210,0.70592701,4.48647062,3.02090762,2.80597044,0.00000000
-5.62781391,7.27852273,0.02840478,0.96515083,1.86423942,0.70406258,4.49534539,3.00736829,2.80715886,0.00000000
-5.62181091,7.25539994,0.02830643,0.95929554,1.86224826,0.70113584,4.50224856,2.99388738,2.80546958,0.00000000
-5.61580790,7.22776229,0.02812407,0.95338030,1.86035839,0.69706712,4.50634490,2.97995387,2.80053224,0.00000000
-5.60980490,7.19465968,0.02785542,0.94728165,1.85844000,0.69180327,4.50683302,2.96506261,2.79205579,0.00000000
-5.60380190,7.15528543,0.02750014,0.94087185,1.85639174,0.68532229,4.50297894,2.94873953,2.77984546,0.00000000
-5.59779890,7.10902223,0.02705998,0.93402496,1.85414718,0.67763687,4.49414681,2.93056551,2.76381633,0.00000000
-5.59179590,7.05548075,0.02653879,0.92662294,1.85167969,0.66879670,4.47982587,2.91019788,2.74400282,0.00000000
-5.58579290,6.99452942,0.02594249,0.91856134,1.84900541,0.65888936,4.45965256,2.88738881,2.72056386,0.00000000
-5.57978989,6.92631414,0.02527900,0.90975449,1.84618413,0.64803981,4.43342714,2.86199973,2.69378327,0.00000000
-5.57378689,6.85126682,0.02455799,0.90013991,1.84331815,0.63640839,4.40112415,2.83401117,2.66406545,0.00000000
-5.56778389,6.77010236,0.02379068,0.88968179,1.84054896,0.62418748,4.36289644,2.80352763,2.63192635,0.00000000
-5.56178089,6.68380378,0.02298951,0.87837342,1.83805185,0.61159680,4.31907262,2.77077709,2.59797996,0.00000000
-5.55577789,6.59359598,0.02216783,0.86623834,1.83602855,0.59887757,4.27014791,2.73610508,2.56292071,0.00000000
-5.54977489,6.50090863,0.02133946,0.85333026,1.83469814,0.58628563,4.21676896,2.69996357,2.52750227,0.00000000
-5.54377189,6.40732961,0.02051834,0.83973163,1.83428654,0.57408389,4.15971281,2.66289498,2.49251365,0.00000000
-5.53776888,6.31455048,0.01971811,0.82555097,1.83501489,0.56253411,4.09986111,2.62551187,2.45875306,0.00000000
-5.53176588,6.22430614,0.01895170,0.81091901,1.83708736,0.55188866,4.03817010,2.58847319,2.42700086,0.00000000
-5.52576288,6.13831087,0.01823100,0.79598375,1.84067883,0.54238215,3.97563782,2.55245812,2.39799233,0.00000000
-5.51975988,6.05819345,0.01756652,0.78090470,1.84592310,0.53422362,3.91326938,2.51813842,2.37239140,0.00000000
-5.51375688,5.98543413,0.01696709,0.76584653,1.85290207,0.52758929,3.85204183,2.48615088,2.35076655,0.00000000
-5.50775388,5.92130607,0.01643969,0.75097240,1.86163671,0.52261640,3.79286989,2.45707074,2.33356957,0.00000000
-5.50175088,5.86682411,0.01598928,0.73643719,1.87208006,0.51939826,3.73657378,2.43138768,2.32111859,0.00000000
-5.49574787,5.82270322,0.01561872,0.72238115,1.88411304,0.51798081,3.68385065,2.40948530,2.31358578,0.00000000
-5.48974487,5.78932879,0.01532876,0.70892407,1.89754330,0.51836085,3.63525060,2.39162531,2.31099062,0.00000000
-5.48374187,5.76674038,0.01511814,0.69616036,1.91210741,0.52048607,3.59115855,2.37793704,2.31319916,0.00000000
-5.47773887,5.75463009,0.01498369,0.68415530,1.92747659,0.52425694,3.55178263,2.36841313,2.31992939,0.00000000
-5.47173587,5.75235588,0.01492055,0.67294260,1.94326585,0.52953045,3.51714985,2.36291139,2.33076278,0.00000000
-5.46573287,5.75896977,0.01492242,0.66252351,1.95904641,0.53612551,3.48710928,2.36116309,2.34516158,0.00000000
-5.45972986,5.77325987,0.01498184,0.65286746,1.97436107,0.54383000,3.46134287,2.36278723,2.36249133,0.00000000
-5.45372686,5.79380469,0.01509051,0.64391419,1.98874190,0.55240910,3.43938342,2.36731011,2.38204779,0.00000000
-5.44772386,5.81903747,0.01523967,0.63557748,2.00172966,0.56161458,3.42063934,2.37418953,2.40308710,0.00000000
-5.44172086,5.84731789,0.01542039,0.62775003,2.01289415,0.57119480,3.40442496,2.38284228,2.42485810,0.00000000
-5.43571786,5.87700796,0.01562398,0.62030955,2.02185463,0.58090487,3.38999535,2.39267376,2.44663527,0.00000000
-5.42971486,5.90654865,0.01584223,0.61312551,2.02829938,0.59051666,3.37658420,2.40310829,2.46775103,0.00000000
-5.42371186,5.93453396,0.01606775,0.60606642,2.03200351,0.59982822,3.36344292,2.41361872,2.48762586,0.00000000
-5.41770885,5.95977887,0.01629420,0.59900720,2.03284419,0.60867210,3.34987951,2.42375385,2.50579503,0.00000000
-5.41170585,5.98137823,0.01651647,0.59183623,2.03081245,0.61692242,3.33529523,2.43316250,2.52193055,0.00000000
-5.40570285,5.99875365,0.01673084,0.58446191,2.02602098,0.62450010,3.31921747,2.44161298,2.53585752,0.00000000
-5.39969985,6.01168645,0.01693504,0.57681815,2.01870739,0.63137634,3.30132726,2.44900723,2.54756407,0.00000000
-5.39369685,6.02033501,0.01712827,0.56886879,2.00923261,0.63757385,3.28148011,2.45538878,2.55720435,0.00000000
-5.38769385,6.02523558,0.01731116,0.56061058,1.99807438,0.64316612,3.25971914,2.46094444,2.56509449,0.00000000
-5.38169085,6.02728678,0.01748565,0.55207461,1.98581584,0.64827443,3.23627982,2.46599946,2.57170158,0.00000000
-5.37568784,6.02771804,0.01765488,0.54332615,1.97312959,0.65306298,3.21158591,2.47100654,2.57762627,0.00000000
-5.36968484,6.02804359,0.01782294,0.53446295,1.96075762,0.65773219,3.18623684,2.47652909,2.58357941,0.00000000
-5.36368184,6.03000368,0.01799469,0.52561204,1.94948779,0.66251048,3.16098676,2.48321960,2.59035397,0.00000000
-5.35767884,6.03549565,0.01817546,0.51692518,1.94012770,0.66764488,3.13671621,2.49179391,2.59879306,0.00000000
-5.35167584,6.04649741,0.01837079,0.50857327,1.93347669,0.67339082,3.11439753,2.50300251,2.60975561,0.00000000
-5.34567284,6.06498653,0.01858616,0.50073986,1.93029716,0.68000148,3.09505525,2.51760005,2.62408062,0.00000000
-5.33966983,6.09285787,0.01882670,0.49361415,1.93128602,0.68771714,3.07972332,2.53631408,2.64255174,0.00000000
-5.33366683,6.13184315,0.01909692,0.48738374,1.93704733,0.69675490,3.06940060,2.55981437,2.66586312,0.00000000
-5.32766383,6.18343509,0.01940050,0.48222748,1.94806726,0.70729909,3.06500670,2.58868381,2.69458797,0.00000000
-5.32166083,6.24881922,0.01974004,0.47830865,1.96469206,0.71949281,3.06733968,2.62339191,2.72915083,0.00000000
-5.31565783,6.32881544,0.02011692,0.47576886,1.98711000,0.73343076,3.07703759,2.66427185,2.76980455,0.00000000
-5.30965483,6.42383178,0.02053114,0.47472273,2.01533805,0.74915374,3.09454511,2.71150187,2.81661276,0.00000000
-5.30365183,6.53383161,0.02098125,0.47525371,2.04921366,0.76664487,3.12008689,2.76509153,2.86943840,0.00000000
-5.29764882,6.65831575,0.02146432,0.47741109,2.08839229,0.78582768,3.15364849,2.82487344,2.92793881,0.00000000
-5.29164582,6.79631994,0.02197593,0.48120829,2.13235071,0.80656620,3.19496588,2.89050065,2.99156743,0.00000000
-5.28564282,6.94642798,0.02251027,0.48662245,2.18039617,0.82866700,3.24352382,2.96144993,3.05958237,0.00000000
-5.27963982,7.10680019,0.02306020,0.49359535,2.23168142,0.85188306,3.29856338,3.03703077,3.13106131,0.00000000
-5.27363682,7.27521616,0.02361746,0.50203547,2.28522487,0.87591942,3.35909831,3.11640006,3.20492265,0.00000000
-5.26763382,7.44913085,0.02417286,0.51182122,2.33993565,0.90044048,3.42393973,3.19858191,3.27995212,0.00000000
-5.26163082,7.62574178,0.02471648,0.52280494,2.39464268,0.92507859,3.49172825,3.28249201,3.35483409,0.00000000
-5.25562781,7.80206555,0.02523795,0.53481773,2.44812673,0.94944378,3.56097236,3.36696594,3.42818673,0.00000000
-5.24962481,7.97502085,0.02572675,0.54767469,2.49915463,0.97313420,3.63009161,3.45079037,3.49859972,0.00000000
-5.24362181,8.14151524,0.02617249,0.56118043,2.54651423,0.99574717,3.69746310,3.53273625,3.56467359,0.00000000
-5.23761881,8.29853275,0.02656517,0.57513456,2.58904910,1.01689011,3.76146929,3.61159264,3.62505902,0.00000000
-5.23161581,8.44321904,0.02689554,0.58933695,2.62569161,1.03619136,3.82054565,3.68620031,3.67849516,0.00000000
-5.22561281,8.57296129,0.02715529,0.60359258,2.65549331,1.05331027,3.87322604,3.75548351,3.72384535,0.00000000
-5.21960980,8.68545990,0.02733735,0.61771582,2.67765146,1.06794638,3.91818434,3.81847913,3.76012923,0.00000000
-5.21360680,8.77878940,0.02743606,0.63153382,2.69153084,1.07984730,3.95427088,3.87436180,3.78654992,0.00000000
-5.20760380,8.85144670,0.02744736,0.64488930,2.69668017,1.08881507,3.98054215,3.92246436,3.80251562,0.00000000
-5.20160080,8.90238498,0.02736887,0.65764221,2.69284252,1.09471080,3.99628314,3.96229279,3.80765466,0.00000000
-5.19559780,8.93103244,0.02720001,0.66967080,2.67995961,1.09745749,4.00102153,3.99353519,3.80182380,0.00000000
-5.18959480,8.93729567,0.02694197,0.68087170,2.65816988,1.09704092,3.99453362,4.01606469,3.78510944,0.00000000
-5.18359180,8.92154812,0.02659768,0.69115941,2.62780083,1.09350875,3.97684193,4.02993637,3.75782206,0.00000000
-5.17758879,8.88460484,0.02617176,0.70046527,2.58935586,1.08696780,3.94820530,4.03537862,3.72048426,0.00000000
-5.17158579,8.82768513,0.02567034,0.70873604,2.54349661,1.07757978,3.90910198,4.03277960,3.67381295,0.00000000
-5.16558279,8.75236532,0.02510094,0.71593227,2.49102146,1.06555572,3.86020695,4.02266960,3.61869692,0.00000000
-5.15957979,8.66052417,0.02447221,0.72202667,2.43284128,1.05114920,3.80236479,4.00570053,3.55617041,0.00000000
-5.15357679,8.55428359,0.02379380,0.72700267,2.36995344,1.03464897,3.73655926,3.98262336,3.48738427,0.00000000
-5.14757379,8.43594724,0.02307603,0.73085321,2.30341504,1.01637099,3.66388126,3.95426487,3.41357553,0.00000000
-5.14157079,8.30793965,0.02232970,0.73357989,2.23431642,0.99665036,3.58549633,3.92150468,3.33603680,0.00000000
-5.13556778,8.17274808,0.02156583,0.73519254,2.16375563,0.97583344,3.50261308,3.88525343,3.25608637,0.00000000
-5.12956478,8.03286873,0.02079544,0.73570926,2.09281481,0.95427029,3.41645348,3.84643284,3.17504004,0.00000000
-5.12356178,7.89075891,0.02002929,0.73515675,2.02253879,0.93230777,3.32822602,3.80595827,3.09418533,0.00000000
-5.11755878,7.74879566,0.01927774,0.73357092,1.95391639,0.91028333,3.23910215,3.76472385,3.01475862,0.00000000
-5.11155578,7.60924121,0.01855048,0.73099763,1.88786469,0.88851972,3.15019648,3.72359027,2.93792553,0.00000000
-5.10555278,7.47421505,0.01785648,0.72749350,1.82521612,0.86732053,3.06255081,3.68337502,2.86476461,0.00000000
-5.09954977,7.34567184,0.01720376,0.72312637,1.76670850,0.84696661,2.97712173,3.64484471,2.79625425,0.00000000
-5.09354677,7.22538433,0.01659933,0.71797561,1.71297759,0.82771335,2.89477167,3.60870876,2.73326262,0.00000000
-5.08754377,7.11493009,0.01604912,0.71213182,1.66455213,0.80978864,2.81626283,3.57561415,2.67654019,0.00000000
-5.08154077,7.01568084,0.01555791,0.70569599,1.62185080,0.79339146,2.74225348,3.54614046,2.62671449,0.00000000
-5.07553777,6.92879343,0.01512928,0.69877805,1.58518094,0.77869094,2.67329617,3.52079475,2.58428663,0.00000000
-5.06953477,6.85520145,0.01476563,0.69149468,1.55473870,0.76582578,2.60983718,3.50000596,2.54962920,0.00000000
-5.06353177,6.79560691,0.01446819,0.68396651,1.53061029,0.75490396,2.55221696,3.48411862,2.52298518,0.00000000
-5.05752876,6.75047188,0.01423702,0.67631488,1.51277423,0.74600254,2.50067102,3.47338589,2.50446767,0.00000000
-5.05152576,6.72000999,0.01407111,0.66865804,1.50110445,0.73916759,2.45533119,3.46796217,2.49406015,0.00000000
-5.04552276,6.70417861,0.01396838,0.66110728,1.49537415,0.73441416,2.41622722,3.46789573,2.49161757,0.00000000
-5.03951976,6.70267226,0.01392583,0.65376300,1.49526044,0.73172637,2.38328858,3.47312195,2.49686808,0.00000000
-5.03351676,6.71491854,0.01393959,0.64671097,1.50035002,0.73105750,2.35634688,3.48345786,2.50941576,0.00000000
-5.02751376,6.74007769,0.01400501,0.64001912,1.51014563,0.73233037,2.33513901,3.49859874,2.52874468,0.00000000
-5.02151076,6.77704711,0.01411684,0.63373495,1.52407388,0.73543790,2.31931137,3.51811764,2.55422457,0.00000000
-5.01550775,6.82447192,0.01426928,0.62788374,1.54149408,0.74024400,2.30842560,3.54146823,2.58511839,0.00000000
-5.00950475,6.88076251,0.01445615,0.62246785,1.56170861,0.74658498,2.30196597,3.56799183,2.62059224,0.00000000
-5.00350175,6.94411977,0.01467100,0.61746695,1.58397458,0.75427144,2.29934877,3.59692853,2.65972770,0.00000000
-4.99749875,7.01256809,0.01490724,0.61283949,1.60751679,0.76309076,2.29993382,3.62743281,2.70153675,0.00000000
-4.99149575,7.08399592,0.01515829,0.60852507,1.63154201,0.77281036,2.30303800,3.65859313,2.74497920,0.00000000
-4.98549275,7.15620313,0.01541764,0.60444785,1.65525424,0.78318141,2.30795077,3.68945531,2.78898252,0.00000000
-4.97948974,7.22695400,0.01567902,0.60052069,1.67787068,0.79394344,2.31395120,3.71904865,2.83246358,0.00000000
-4.97348674,7.29403405,0.01593645,0.59664994,1.69863809,0.80482926,2.32032619,3.74641406,2.87435182,0.00000000
-4.96748374,7.35530893,0.01618438,0.59274045,1.71684903,0.81557057,2.32638916,3.77063298,2.91361320,0.00000000
-4.96148074,7.40878293,0.01641770,0.58870075,1.73185751,0.82590369,2.33149852,3.79085599,2.94927421,0.00000000
-4.95547774,7.45265503,0.01663183,0.58444793,1.74309349,0.83557560,2.33507526,3.80632969,2.98044492,0.00000000
-4.94947474,7.48536995,0.01682275,0.57991213,1.75007575,0.84434984,2.33661872,3.81642091,3.00634048,0.00000000
-4.94347174,7.50566225,0.01698706,0.57504025,1.75242265,0.85201218,2.33571999,3.82063707,3.02629997,0.00000000
-4.93746873,7.51259157,0.01712194,0.56979888,1.74986023,0.85837589,2.33207214,3.81864177,3.03980208,0.00000000
-4.93146573,7.50556759,0.01722520,0.56417611,1.74222754,0.86328630,2.32547699,3.81026519,3.04647685,0.00000000
-4.92546273,7.48436380,0.01729525,0.55818228,1.72947877,0.86662468,2.31584786,3.79550869,3.04611317,0.00000000
-4.91945973,7.44911962,0.01733113,0.55184966,1.71168218,0.86831108,2.30320849,3.77454371,3.03866153,0.00000000
-4.91345673,7.40033105,0.01733243,0.54523106,1.68901594,0.86830623,2.28768795,3.74770509,3.02423235,0.00000000
-4.90745373,7.33883061,0.01729933,0.53839754,1.66176105,0.86661237,2.26951210,3.71547925,3.00308963,0.00000000
-4.90145073,7.26575760,0.01723256,0.53143539,1.63029157,0.86327297,2.24899206,3.67848795,2.97564065,0.00000000
-4.89544772,7.18252038,0.01713339,0.52444257,1.59506284,0.85837144,2.22651023,3.63746843,2.94242198,0.00000000
-4.88944472,7.09075260,0.01700358,0.51752490,1.55659803,0.85202890,2.20250493,3.59325088,2.90408267,0.00000000
-4.88344172,6.99226520,0.01684542,0.51079213,1.51547376,0.84440109,2.17745429,3.54673436,2.86136527,0.00000000
-4.87743872,6.88899661,0.01666168,0.50435430,1.47230535,0.83567456,2.15186034,3.49886200,2.81508555,0.00000000
-4.87143572,6.78296292,0.01645562,0.49831841,1.42773232,0.82606230,2.12623413,3.45059661,2.76611176,0.00000000
-4.86543272,6.67620996,0.01623095,0.49278571,1.38240477,0.81579895,2.10108248,3.40289738,2.71534408,0.00000000
-4.85942971,6.57076885,0.01599185,0.48784961,1.33697094,0.80513577,2.07689694,3.35669846,2.66369511,0.00000000
-4.85342671,6.46861610,0.01574292,0.48359434,1.29206652,0.79433548,2.05414525,3.31288985,2.61207177,0.00000000
-4.84742371,6.37163914,0.01548920,0.48009432,1.24830566,0.78366707,2.03326538,3.27230104,2.56135909,0.00000000
-4.84142071,6.28160744,0.01523608,0.47741412,1.20627398,0.77340073,2.01466201,3.23568743,2.51240612,0.00000000
-4.83541771,6.20014939,0.01498934,0.47560895,1.16652332,0.76380291,1.99870526,3.20371955,2.46601394,0.00000000
-4.82941471,6.12873429,0.01475502,0.47472558,1.12956811,0.75513162,1.98573097,3.17697497,2.42292581,0.00000000
-4.82341171,6.06865885,0.01453941,0.47480328,1.09588294,0.74763188,1.97604203,3.15593260,2.38381907,0.00000000
-4.81740870,6.02103731,0.01434894,0.47587485,1.06590099,0.74153147,1.96991008,3.14096902,2.34929870,0.00000000
-4.81140570,5.98679417,0.01419008,0.47796739,1.04001285,0.73703683,1.96757681,3.13235655,2.31989202,0.00000000
-4.80540270,5.96665851,0.01406927,0.48110266,1.01856520,0.73432918,1.96925430,3.13026265,2.29604413,0.00000000
-4.79939970,5.96115906,0.01399271,0.48529700,1.00185906,0.73356084,1.97512383,3.13475040,2.27811394,0.00000000
-4.79339670,5.97061944,0.01396629,0.49056066,0.99014714,0.73485170,1.98533278,3.14577978,2.26637027,0.00000000
-4.78739370,5.99515295,0.01399536,0.49689655,0.98363019,0.73828596,1.99998962,3.16320962,2.26098804,0.00000000
-4.78139070,6.03465701,0.01408462,0.50429848,0.98245215,0.74390906,2.01915677,3.18680013,2.26204432,0.00000000
-4.77538769,6.08880733,0.01423789,0.51274893,0.98669430,0.75172499,2.04284202,3.21621610,2.26951440,0.00000000
-4.76938469,6.15705235,0.01445796,0.52221665,0.99636848,0.76169400,2.07098864,3.25103076,2.28326810,0.00000000
-4.76338169,6.23860881,0.01474643,0.53265410,1.01140995,0.77373090,2.10346513,3.29073060,2.30306654,0.00000000
-4.75737869,6.33245928,0.01510351,0.54399509,1.03167021,0.78770403,2.14005540,3.33472120,2.32855986,0.00000000
-4.75137569,6.43735288,0.01552793,0.55615279,1.05691056,0.80343507,2.18045014,3.38233434,2.35928637,0.00000000
-4.74537269,6.55181032,0.01601680,0.56901833,1.08679686,0.82069987,2.22424049,3.43283656,2.39467364,0.00000000
-4.73936968,6.67413423,0.01656557,0.58246016,1.12089640,0.83923044,2.27091474,3.48543920,2.43404198,0.00000000
-4.73336668,6.80242570,0.01716798,0.59632445,1.15867728,0.85871815,2.31985881,3.53931006,2.47661081,0.00000000
-4.72736368,6.93460772,0.01781610,0.61043639,1.19951105,0.87881823,2.37036106,3.59358660,2.52150824,0.00000000
-4.72136068,7.06845566,0.01850040,0.62460263,1.24267880,0.89915571,2.42162174,3.64739038,2.56778402,0.00000000
-4.71535768,7.20163475,0.01920990,0.63861481,1.28738114,0.91933252,2.47276703,3.69984274,2.61442587,0.00000000
-4.70935468,7.33174394,0.01993238,0.65225395,1.33275193,0.93893588,2.52286756,3.75008109,2.66037909,0.00000000
-4.70335168,7.45636519,0.02065460,0.66529564,1.37787567,0.95754763,2.57096065,3.79727545,2.70456888,0.00000000
-4.69734867,7.57311665,0.02136260,0.67751589,1.42180808,0.97475434,2.61607575,3.84064481,2.74592504,0.00000000
-4.69134567,7.67970819,0.02204206,0.68869724,1.46359922,0.99015784,2.65726171,3.87947257,2.78340802,0.00000000
-4.68534267,7.77399695,0.02267868,0.69863491,1.50231841,1.00338586,2.69361502,3.91312061,2.81603559,0.00000000
-4.67933967,7.85404099,0.02325852,0.70714277,1.53707986,1.01410232,2.72430750,3.94104138,2.84290904,0.00000000
-4.67333667,7.91814864,0.02376845,0.71405874,1.56706810,1.02201696,2.74861225,3.96278754,2.86323781,0.00000000
-4.66733367,7.96492154,0.02419649,0.71924949,1.59156196,1.02689374,2.76592656,3.97801883,2.87636158,0.00000000
-4.66133067,7.99328938,0.02453217,0.72261402,1.60995618,1.02855790,2.77579078,3.98650574,2.88176884,0.00000000
-4.65532766,8.00253489,0.02476689,0.72408624,1.62177954,1.02690115,2.77790211,3.98813005,2.87911102,0.00000000
-4.64932466,7.99230794,0.02489408,0.72363616,1.62670879,1.02188479,2.77212272,3.98288216,2.86821165,0.00000000
-4.64332166,7.96262829,0.02490951,0.72126985,1.62457763,1.01354076,2.75848199,3.97085553,2.84907007,0.00000000
