energy_ev,total_up,Ag_p_up,Ag_d_up,B_p_up,B_d_up,S_s_up,S_p_up
-5.65782891,9.62773796,1.00441387,7.73102008,0.95060880,0.00000000,0.08404943,0.59551681
-5.65182591,9.54591850,0.98958423,7.66816350,0.93295600,0.00000000,0.08393216,0.59460085
-5.64582291,9.47375685,0.97525609,7.61428837,0.91608735,0.00000000,0.08389474,0.59378556
-5.63981991,9.41163799,0.96142146,7.56976212,0.89990855,0.00000000,0.08393642,0.59305745
-5.63381691,9.35982275,0.94807185,7.53481964,0.88431906,0.00000000,0.08405827,0.59240889
-5.62781391,9.31841562,0.93519701,7.50953668,0.86921496,0.00000000,0.08426275,0.59183545
-5.62181091,9.28733531,0.92278355,7.49380607,0.85449136,0.00000000,0.08455301,0.59133316
-5.61580790,9.26629046,0.91081348,7.48731907,0.84004459,0.00000000,0.08493232,0.59089588
-5.60980490,9.25476300,0.89926297,7.48955384,0.82577423,0.00000000,0.08540337,0.59051304
-5.60380190,9.25200101,0.88810146,7.49977238,0.81158498,0.00000000,0.08596765,0.59016771
-5.59779890,9.25702240,0.87729120,7.51702719,0.79738851,0.00000000,0.08662488,0.58983534
-5.59179590,9.26863029,0.86678746,7.54017798,0.78310520,0.00000000,0.08737248,0.58948310
-5.58579290,9.28543986,0.85653926,7.56791843,0.76866594,0.00000000,0.08820521,0.58907000
-5.57978989,9.30591615,0.84649077,7.59881211,0.75401381,0.00000000,0.08911488,0.58854758
-5.57378689,9.32842134,0.83658312,7.63133641,0.73910566,0.00000000,0.09009029,0.58786143
-5.56778389,9.35126950,0.82675679,7.66393259,0.72391362,0.00000000,0.09111725,0.58695318
-5.56178089,9.37278642,0.81695418,7.69505967,0.70842628,0.00000000,0.09217887,0.58576301
-5.55577789,9.39137158,0.80712240,7.72324984,0.69264963,0.00000000,0.09325592,0.58423251
-5.54977489,9.40555931,0.79721600,7.74716253,0.67660759,0.00000000,0.09432740,0.58230763
-5.54377189,9.41407611,0.78719959,7.76563468,0.66034217,0.00000000,0.09537118,0.57994175
-5.53776888,9.41589115,0.77705011,7.77772473,0.64391303,0.00000000,0.09636477,0.57709844
-5.53176588,9.41025758,0.76675864,7.78274803,0.62739658,0.00000000,0.09728609,0.57375395
-5.52576288,9.39674225,0.75633172,7.78030215,0.61088457,0.00000000,0.09811426,0.56989913
-5.51975988,9.37524270,0.74579198,7.77028058,0.59448210,0.00000000,0.09883037,0.56554074
-5.51375688,9.34599012,0.73517813,7.75287441,0.57830522,0.00000000,0.09941810,0.56070212
-5.50775388,9.30953858,0.72454426,7.72856180,0.56247807,0.00000000,0.09986433,0.55542291
-5.50175088,9.26674064,0.71395852,7.69808578,0.54712967,0.00000000,0.10015951,0.54975821
-5.49574787,9.21871091,0.70350109,7.66242166,0.53239053,0.00000000,0.10029790,0.54377683
-5.48974487,9.16677918,0.69326178,7.62273543,0.51838904,0.00000000,0.10027773,0.53755902
-5.48374187,9.11243544,0.68333704,7.58033545,0.50524788,0.00000000,0.10010105,0.53119356
-5.47773887,9.05726953,0.67382679,7.53661952,0.49308047,0.00000000,0.09977356,0.52477459
-5.47173587,9.00290826,0.66483101,7.49301990,0.48198768,0.00000000,0.09930427,0.51839807
-5.46573287,8.95095278,0.65644634,7.45094886,0.47205471,0.00000000,0.09870505,0.51215839
-5.45972986,8.90291931,0.64876280,7.41174706,0.46334847,0.00000000,0.09799015,0.50614494
-5.45372686,8.86018556,0.64186066,7.37663700,0.45591535,0.00000000,0.09717565,0.50043913
-5.44772386,8.82394516,0.63580778,7.34668348,0.44977960,0.00000000,0.09627896,0.49511177
-5.44172086,8.79517185,0.63065734,7.32276248,0.44494222,0.00000000,0.09531827,0.49022106
-5.43571786,8.77459476,0.62644616,7.30553957,0.44138052,0.00000000,0.09431214,0.48581122
-5.42971486,8.76268514,0.62319353,7.29545828,0.43904834,0.00000000,0.09327910,0.48191181
-5.42371186,8.75965494,0.62090078,7.29273860,0.43787689,0.00000000,0.09223734,0.47853769
-5.41770885,8.76546650,0.61955139,7.29738507,0.43777617,0.00000000,0.09120449,0.47568972
-5.41170585,8.77985239,0.61911174,7.30920365,0.43863710,0.00000000,0.09019748,0.47335595
-5.40570285,8.80234398,0.61953237,7.32782606,0.44033404,0.00000000,0.08923247,0.47151334
-5.39969985,8.83230678,0.62074979,7.35274010,0.44272782,0.00000000,0.08832481,0.47012984
-5.39369685,8.86898066,0.62268861,7.38332415,0.44566915,0.00000000,0.08748914,0.46916672
-5.38769385,8.91152257,0.62526397,7.41888392,0.44900221,0.00000000,0.08673937,0.46858102
-5.38169085,8.95904974,0.62838421,7.45868963,0.45256844,0.00000000,0.08608887,0.46832794
-5.37568784,9.01068101,0.63195355,7.50201182,0.45621032,0.00000000,0.08555047,0.46836319
-5.36968484,9.06557479,0.63587477,7.54815407,0.45977504,0.00000000,0.08513660,0.46864504
-5.36368184,9.12296167,0.64005175,7.59648141,0.46311796,0.00000000,0.08485933,0.46913621
-5.35767884,9.18217086,0.64439187,7.64644325,0.46610578,0.00000000,0.08473043,0.46980526
-5.35167584,9.24264956,0.64880809,7.69759024,0.46861920,0.00000000,0.08476139,0.47062783
-5.34567284,9.30397500,0.65322074,7.74958486,0.47055527,0.00000000,0.08496339,0.47158735
-5.33966983,9.36585942,0.65755905,7.80220569,0.47182904,0.00000000,0.08534731,0.47267555
-5.33366683,9.42814849,0.66176227,7.85534605,0.47237481,0.00000000,0.08592368,0.47389255
-5.32766383,9.49081421,0.66578055,7.90900768,0.47214670,0.00000000,0.08670257,0.47524679
-5.32166083,9.55394341,0.66957545,7.96329057,0.47111885,0.00000000,0.08769358,0.47675468
-5.31565783,9.61772337,0.67312029,8.01838010,0.46928499,0.00000000,0.08890569,0.47844003
-5.30965483,9.68242577,0.67640011,8.07453275,0.46665764,0.00000000,0.09034724,0.48033342
-5.30365183,9.74839050,0.67941158,8.13206158,0.46326702,0.00000000,0.09202575,0.48247139
-5.29764882,9.81601051,0.68216260,8.19132261,0.45915956,0.00000000,0.09394788,0.48489551
-5.29164582,9.88571843,0.68467176,8.25270285,0.45439624,0.00000000,0.09611929,0.48765135
-5.28564282,9.95797589,0.68696765,8.31661076,0.44905080,0.00000000,0.09854453,0.49078738
-5.27963982,10.03326547,0.68908789,8.38346920,0.44320781,0.00000000,0.10122684,0.49435373
-5.27363682,10.11208551,0.69107810,8.45371111,0.43696073,0.00000000,0.10416807,0.49840078
-5.26763382,10.19494709,0.69299050,8.52777743,0.43040994,0.00000000,0.10736839,0.50297764
-5.26163082,10.28237275,0.69488244,8.60611685,0.42366081,0.00000000,0.11082612,0.50813055
-5.25562781,10.37489586,0.69681459,8.68918650,0.41682173,0.00000000,0.11453741,0.51390102
-5.24962481,10.47305992,0.69884891,8.77745299,0.41000229,0.00000000,0.11849599,0.52032400
-5.24362181,10.57741664,0.70104655,8.87139262,0.40331140,0.00000000,0.12269279,0.52742588
-5.23761881,10.68852205,0.70346541,8.97149024,0.39685548,0.00000000,0.12711557,0.53522258
-5.23161581,10.80692990,0.70615776,9.07823585,0.39073676,0.00000000,0.13174861,0.54371763
-5.22561281,10.93318196,0.70916783,9.19211854,0.38505148,0.00000000,0.13657229,0.55290043
-5.21960980,11.06779491,0.71252942,9.31361738,0.37988833,0.00000000,0.14156278,0.56274482
-5.21360680,11.21124418,0.71626381,9.44318930,0.37532684,0.00000000,0.14669177,0.57320788
-5.20760380,11.36394473,0.72037797,9.58125401,0.37143590,0.00000000,0.15192629,0.58422924
-5.20160080,11.52622983,0.72486314,9.72817638,0.36827242,0.00000000,0.15722862,0.59573092
-5.19559780,11.69832828,0.72969404,9.88424688,0.36588014,0.00000000,0.16255639,0.60761759
-5.18959480,11.88034117,0.73482860,10.04966066,0.36428861,0.00000000,0.16786278,0.61977759
-5.18359180,12.07221917,0.74020838,10.22449621,0.36351241,0.00000000,0.17309702,0.63208443
-5.17758879,12.27374127,0.74575967,10.40869428,0.36355054,0.00000000,0.17820494,0.64439885
-5.17158579,12.48449600,0.75139521,10.60203794,0.36438618,0.00000000,0.18312988,0.65657147
-5.16558279,12.70386586,0.75701654,10.80413469,0.36598660,0.00000000,0.18781366,0.66844572
-5.15957979,12.93101584,0.76251686,11.01440127,0.36830351,0.00000000,0.19219782,0.67986118
-5.15357679,13.16488651,0.76778424,11.23205191,0.37127353,0.00000000,0.19622499,0.69065706
-5.14757379,13.40419227,0.77270518,11.45609077,0.37481910,0.00000000,0.19984025,0.70067574
-5.14157079,13.64742508,0.77716823,11.68530896,0.37884959,0.00000000,0.20299271,0.70976618
-5.13556778,13.89286392,0.78106756,11.91828689,0.38326274,0.00000000,0.20563697,0.71778720
-5.12956478,14.13859028,0.78430638,12.15340223,0.38794629,0.00000000,0.20773451,0.72461038
-5.12356178,14.38250966,0.78680006,12.38884388,0.39277994,0.00000000,0.20925499,0.73012258
-5.11755878,14.62237905,0.78847873,12.62263228,0.39763744,0.00000000,0.21017731,0.73422797
-5.11155578,14.85584050,0.78928947,12.85264610,0.40238894,0.00000000,0.21049049,0.73684962
-5.10555278,15.08046025,0.78919779,13.07665531,0.40690342,0.00000000,0.21019419,0.73793050
-5.09954977,15.29377325,0.78818859,13.29236044,0.41105129,0.00000000,0.20929895,0.73743401
-5.09354677,15.49333235,0.78626644,13.49743739,0.41470701,0.00000000,0.20782614,0.73534409
-5.08754377,15.67676129,0.78345523,13.68958724,0.41775177,0.00000000,0.20580754,0.73166484
-5.08154077,15.84181044,0.77979727,13.86658979,0.42007604,0.00000000,0.20328469,0.72641987
-5.07553777,15.98641398,0.77535193,14.02635959,0.42158207,0.00000000,0.20030788,0.71965132
-5.06953477,16.10874670,0.77019373,14.16700290,0.42218616,0.00000000,0.19693508,0.71141863
-5.06353177,16.20727891,0.76441013,14.28687349,0.42182068,0.00000000,0.19323062,0.70179725
-5.05752876,16.28082718,0.75809905,14.38462548,0.42043573,0.00000000,0.18926384,0.69087706
-5.05152576,16.32859917,0.75136615,14.45926111,0.41800044,0.00000000,0.18510774,0.67876092
-5.04552276,16.35023041,0.74432205,14.51017123,0.41450381,0.00000000,0.18083777,0.66556294
-5.03951976,16.34581138,0.73707945,14.53716686,0.40995501,0.00000000,0.17653064,0.65140690
-5.03351676,16.31590338,0.72975037,14.54050009,0.40438320,0.00000000,0.17226342,0.63642452
-5.02751376,16.26154205,0.72244346,14.52087313,0.39783686,0.00000000,0.16811291,0.62075374
-5.02151076,16.18422805,0.71526158,14.47943488,0.39038250,0.00000000,0.16415517,0.60453694
-5.01550775,16.08590490,0.70829954,14.41776479,0.38210305,0.00000000,0.16046540,0.58791923
-5.00950475,15.96892443,0.70164231,14.33784437,0.37309568,0.00000000,0.15711808,0.57104661
-5.00350175,15.83600115,0.69536351,14.24201753,0.36346942,0.00000000,0.15418729,0.55406421
-4.99749875,15.69015705,0.68952439,14.13294101,0.35334247,0.00000000,0.15174721,0.53711455
-4.99149575,15.53465900,0.68417334,14.01352701,0.34283932,0.00000000,0.14987272,0.52033582
-4.98549275,15.37295108,0.67934578,13.88688020,0.33208795,0.00000000,0.14863999,0.50386035
-4.97948974,15.20858444,0.67506472,13.75623147,0.32121698,0.00000000,0.14812697,0.48781315
-4.97348674,15.04514707,0.67134167,13.62487106,0.31035302,0.00000000,0.14841364,0.47231064
-4.96748374,14.88619599,0.66817813,13.49608316,0.29961825,0.00000000,0.14958199,0.45745962
-4.96148074,14.73519382,0.66556737,13.37308427,0.28912837,0.00000000,0.15171555,0.44335650
-4.95547774,14.59545145,0.66349659,13.25896692,0.27899078,0.00000000,0.15489842,0.43008674
-4.94947474,14.47007796,0.66194929,13.15665011,0.26930328,0.00000000,0.15921375,0.41772461
-4.94347174,14.36193845,0.66090768,13.06883721,0.26015303,0.00000000,0.16474158,0.40633316
-4.93746873,14.27362004,0.66035511,12.99798173,0.25161601,0.00000000,0.17155611,0.39596442
-4.93146573,14.20740558,0.66027827,12.94626080,0.24375671,0.00000000,0.17972238,0.38665979
-4.92546273,14.16525459,0.66066913,12.91555581,0.23662816,0.00000000,0.18929248,0.37845054
-4.91945973,14.14879039,0.66152647,12.90743959,0.23027217,0.00000000,0.20030141,0.37135836
-4.91345673,14.15929236,0.66285689,12.92316894,0.22471980,0.00000000,0.21276274,0.36539594
-4.90745373,14.19769215,0.66467519,12.96368156,0.21999182,0.00000000,0.22666428,0.36056747
-4.90145073,14.26457287,0.66700424,13.02959629,0.21609934,0.00000000,0.24196406,0.35686902
-4.89544772,14.36017025,0.66987409,13.12121565,0.21304433,0.00000000,0.25858680,0.35428879
-4.88944472,14.48437507,0.67332059,13.23852988,0.21082014,0.00000000,0.27642111,0.35280718
-4.88344172,14.63673647,0.67738337,13.38122188,0.20941196,0.00000000,0.29531781,0.35239665
-4.87743872,14.81646591,0.68210341,13.54867261,0.20879711,0.00000000,0.31508945,0.35302154
-4.87143572,15.02244185,0.68752024,13.73996677,0.20894532,0.00000000,0.33551127,0.35463759
-4.86543272,15.25321545,0.69366886,13.95389890,0.20981889,0.00000000,0.35632370,0.35719158
-4.85942971,15.50701772,0.70057669,14.18898000,0.21137280,0.00000000,0.37723653,0.36062083
-4.85342671,15.78176876,0.70826041,14.44344522,0.21355480,0.00000000,0.39793453,0.36485292
-4.84742371,16.07508978,0.71672318,14.71526299,0.21630548,0.00000000,0.41808466,0.36980540
-4.84142071,16.38431843,0.72595202,15.00214636,0.21955851,0.00000000,0.43734435,0.37538594
-4.83541771,16.70652843,0.73591584,15.30156718,0.22324084,0.00000000,0.45537089,0.38149262
-4.82941471,17.03855384,0.74656385,15.61077380,0.22727312,0.00000000,0.47183129,0.38801468
-4.82341171,17.37701876,0.75782484,15.92681313,0.23157032,0.00000000,0.48641236,0.39483365
-4.81740870,17.71837283,0.76960708,16.24655763,0.23604243,0.00000000,0.49883062,0.40182488
-4.81140570,18.05893282,0.78179905,16.56673788,0.24059551,0.00000000,0.50884138,0.40885952
-4.80540270,18.39493052,0.79427093,16.88398119,0.24513289,0.00000000,0.51624683,0.41580679
-4.79939970,18.72256679,0.80687703,17.19485642,0.24955649,0.00000000,0.52090261,0.42253669
-4.79339670,19.03807146,0.81945876,17.49592518,0.25376848,0.00000000,0.52272258,0.42892283
-4.78739370,19.33776827,0.83184846,17.78379875,0.25767296,0.00000000,0.52168165,0.43484551
-4.78139070,19.61814404,0.84387367,18.05520035,0.26117775,0.00000000,0.51781643,0.44019474
-4.77538769,19.87592042,0.85536191,18.30703126,0.26419629,0.00000000,0.51122374,0.44487331
-4.76938469,20.10812654,0.86614570,18.53643931,0.26664945,0.00000000,0.50205715,0.44879952
-4.76338169,20.31217025,0.87606758,18.74088770,0.26846729,0.00000000,0.49052155,0.45190975
-4.75737869,20.48590558,0.88498512,18.91822155,0.26959066,0.00000000,0.47686623,0.45416054
-4.75137569,20.62769336,0.89277551,19.06672958,0.26997256,0.00000000,0.46137658,0.45553016
-4.74537269,20.73645251,0.89933956,19.18519776,0.26957929,0.00000000,0.44436506,0.45601961
-4.73936968,20.81169872,0.90460503,19.27295230,0.26839120,0.00000000,0.42616157,0.45565302
-4.73336668,20.85356825,0.90852904,19.32988881,0.26640315,0.00000000,0.40710379,0.45447734
-4.72736368,20.86282436,0.91109931,19.35648557,0.26362450,0.00000000,0.38752789,0.45256129
-4.72136068,20.84084499,0.91233448,19.35379889,0.26007881,0.00000000,0.36775978,0.44999370
-4.71535768,20.78959055,0.91228302,19.32343948,0.25580305,0.00000000,0.34810736,0.44688119
-4.70935468,20.71155208,0.91102123,19.26752969,0.25084653,0.00000000,0.32885389,0.44334518
-4.70335168,20.60968062,0.90865004,19.18864223,0.24526946,0.00000000,0.31025269,0.43951852
-4.69734867,20.48729986,0.90529101,19.08972231,0.23914125,0.00000000,0.29252311,0.43554152
-4.69134567,20.34800495,0.90108150,18.97399557,0.23253866,0.00000000,0.27584800,0.43155782
-4.68534267,20.19555118,0.89616951,18.84486569,0.22554373,0.00000000,0.26037239,0.42770997
-4.67933967,20.03373712,0.89070812,18.70580552,0.21824173,0.00000000,0.24620341,0.42413503
-4.67333667,19.86628680,0.88485011,18.56024663,0.21071910,0.00000000,0.23341133,0.42096018
-4.66733367,19.69673613,0.87874277,18.41147191,0.20306149,0.00000000,0.22203141,0.41829862
-4.66133067,19.52832841,0.87252319,18.26251604,0.19535195,0.00000000,0.21206654,0.41624579
-4.65532766,19.36392326,0.86631435,18.11607815,0.18766937,0.00000000,0.20349040,0.41487613
-4.64932466,19.20592298,0.86022197,17.97445040,0.18008710,0.00000000,0.19625099,0.41424045
-4.64332166,19.05621904,0.85433225,17.83946532,0.17267186,0.00000000,0.19027437,0.41436394
-4.63731866,18.91616070,0.84871065,17.71246375,0.16548302,0.00000000,0.18546842,0.41524510
-4.63131566,18.78654642,0.84340152,17.59428420,0.15857201,0.00000000,0.18172667,0.41685542
-4.62531266,18.66763741,0.83842854,17.48527317,0.15198216,0.00000000,0.17893188,0.41913996
-4.61930965,18.55919199,0.83379594,17.38531487,0.14574859,0.00000000,0.17695946,0.42201880
-4.61330665,18.46051777,0.82949024,17.29387806,0.13989847,0.00000000,0.17568072,0.42538931
-4.60730365,18.37053841,0.82548234,17.21007657,0.13445136,0.00000000,0.17496568,0.42912916
-4.60130065,18.28787086,0.82172996,17.13273971,0.12941964,0.00000000,0.17468577,0.43309998
-4.59529765,18.21090850,0.81817997,17.06048843,0.12480908,0.00000000,0.17471615,0.43715158
-4.58929465,18.13790593,0.81477087,16.99181295,0.12061943,0.00000000,0.17493772,0.44112651
-4.58329165,18.06706099,0.81143497,16.92514790,0.11684503,0.00000000,0.17523895,0.44486487
-4.57728864,17.99659026,0.80810045,16.85894119,0.11347536,0.00000000,0.17551735,0.44820917
-4.57128564,17.92479488,0.80469321,16.79171385,0.11049565,0.00000000,0.17568075,0.45100905
-4.56528264,17.85011439,0.80113845,16.72210848,0.10788739,0.00000000,0.17564830,0.45312579
-4.55927964,17.77116704,0.79736224,16.64892500,0.10562887,0.00000000,0.17535123,0.45443632
-4.55327664,17.68677622,0.79329289,16.57114321,0.10369562,0.00000000,0.17473339,0.45483674
-4.54727364,17.59598326,0.78886243,16.48793270,0.10206089,0.00000000,0.17375159,0.45424516
-4.54127064,17.49804794,0.78400812,16.39865103,0.10069615,0.00000000,0.17237565,0.45260384
-4.53526763,17.39243836,0.77867414,16.30283217,0.09957156,0.00000000,0.17058828,0.44988058
-4.52926463,17.27881276,0.77281345,16.20016740,0.09865646,0.00000000,0.16838476,0.44606925
-4.52326163,17.15699565,0.76638987,16.09048118,0.09791997,0.00000000,0.16577239,0.44118969
-4.51725863,17.02695116,0.75938025,15.97370464,0.09733150,0.00000000,0.16276976,0.43528679
-4.51125563,16.88875603,0.75177679,15.84984921,0.09686142,0.00000000,0.15940585,0.42842901
-4.50525263,16.74257469,0.74358928,15.71898258,0.09648165,0.00000000,0.15571897,0.42070626
-4.49924962,16.58863810,0.73484720,15.58120900,0.09616634,0.00000000,0.15175555,0.41222743
-4.49324662,16.42722796,0.72560142,15.43665506,0.09589244,0.00000000,0.14756881,0.40311750
-4.48724362,16.25866682,0.71592548,15.28546192,0.09564030,0.00000000,0.14321738,0.39351443
-4.48124062,16.08331438,0.70591611,15.12778411,0.09539414,0.00000000,0.13876374,0.38356592
-4.47523762,15.90156973,0.69569306,14.96379468,0.09514247,0.00000000,0.13427277,0.37342618
-4.46923462,15.71387841,0.68539787,14.79369579,0.09487838,0.00000000,0.12981012,0.36325272
-4.46323162,15.52074335,0.67519176,14.61773368,0.09459959,0.00000000,0.12544072,0.35320328
-4.45722861,15.32273806,0.66525252,14.43621637,0.09430849,0.00000000,0.12122725,0.34343301
-4.45122561,15.12052036,0.65577042,14.24953251,0.09401186,0.00000000,0.11722876,0.33409187
-4.44522261,14.91484508,0.64694339,14.05816961,0.09372054,0.00000000,0.11349931,0.32532231
-4.43921961,14.70657411,0.63897145,13.86272989,0.09344889,0.00000000,0.11008680,0.31725735
-4.43321661,14.49668229,0.63205083,13.66394215,0.09321412,0.00000000,0.10703198,0.31001889
-4.42721361,14.28625802,0.62636782,13.46266840,0.09303552,0.00000000,0.10436762,0.30371645
-4.42121061,14.07649781,0.62209284,13.25990399,0.09293364,0.00000000,0.10211793,0.29844615
-4.41520760,13.86869404,0.61937486,13.05677058,0.09292939,0.00000000,0.10029820,0.29429009
-4.40920460,13.66421592,0.61833648,12.85450153,0.09304321,0.00000000,0.09891477,0.29131600
-4.40320160,13.46448381,0.61906999,12.65441970,0.09329426,0.00000000,0.09796515,0.28957709
-4.39719860,13.27093730,0.62163445,12.45790791,0.09369964,0.00000000,0.09743857,0.28911223
-4.39119560,13.08499806,0.62605403,12.26637291,0.09427379,0.00000000,0.09731666,0.28994622
-4.38519260,12.90802841,0.63231768,12.08120382,0.09502800,0.00000000,0.09757440,0.29209030
-4.37918959,12.74128699,0.64037992,11.90372647,0.09597001,0.00000000,0.09818132,0.29554263
-4.37318659,12.58588311,0.65016293,11.73515522,0.09710379,0.00000000,0.09910282,0.30028892
-4.36718359,12.44273143,0.66155954,11.57654412,0.09842944,0.00000000,0.10030160,0.30630301
-4.36118059,12.31250874,0.67443702,11.42873947,0.09994318,0.00000000,0.10173913,0.31354737
-4.35517759,12.19561466,0.68864139,11.29233581,0.10163746,0.00000000,0.10337716,0.32197357
-4.34917459,12.09213808,0.70400196,11.16763742,0.10350113,0.00000000,0.10517904,0.33152258
-4.34317159,12.00183111,0.72033588,11.05462742,0.10551961,0.00000000,0.10711103,0.34212503
-4.33716858,11.92409210,0.73745237,10.95294624,0.10767517,0.00000000,0.10914329,0.35370129
-4.33116558,11.85795910,0.75515645,10.86188104,0.10994708,0.00000000,0.11125072,0.36616154
-4.32516258,11.80211497,0.77325209,10.78036750,0.11231188,0.00000000,0.11341348,0.37940576
-4.31915958,11.75490476,0.79154461,10.70700452,0.11474357,0.00000000,0.11561724,0.39332378
-4.31315658,11.71436585,0.80984233,10.64008243,0.11721378,0.00000000,0.11785311,0.40779547
-4.30715358,11.67827063,0.82795755,10.57762435,0.11969195,0.00000000,0.12011733,0.42269115
