energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-5.90395198,6.29872115,0.01557723,1.23183770,0.04483802,0.00000000,2.55273507,0.00000000,1.78612922,1.98646422
-5.89794897,6.13723261,0.01630255,1.21201247,0.04369363,0.00000000,2.46750386,0.00000000,1.75006442,1.94858599
-5.89194597,5.96754816,0.01709745,1.18777999,0.04252887,0.00000000,2.38224859,0.00000000,1.70912955,1.90476703
-5.88594297,5.79233512,0.01796167,1.15964672,0.04136040,0.00000000,2.29813461,0.00000000,1.66410359,1.85581834
-5.87993997,5.61437258,0.01889267,1.12818673,0.04020520,0.00000000,2.21632143,0.00000000,1.61583553,1.80264416
-5.87393697,5.43646211,0.01988537,1.09401831,0.03908004,0.00000000,2.13793414,0.00000000,1.56521454,1.74620784
-5.86793397,5.26133892,0.02093200,1.05778012,0.03800097,0.00000000,2.06403494,0.00000000,1.51313988,1.68749709
-5.86193097,5.09158683,0.02202202,1.02010829,0.03698278,0.00000000,1.99559571,0.00000000,1.46049176,1.62749028
-5.85592796,4.92956087,0.02314221,0.98161549,0.03603858,0.00000000,1.93347243,0.00000000,1.40810463,1.56712538
-5.84992496,4.77732021,0.02427690,0.94287273,0.03517941,0.00000000,1.87838238,0.00000000,1.35674373,1.50727277
-5.84392196,4.63657414,0.02540825,0.90439481,0.03441382,0.00000000,1.83088491,0.00000000,1.30708591,1.44871301
-5.83791896,4.50864288,0.02651673,0.86662980,0.03374772,0.00000000,1.79136646,0.00000000,1.25970529,1.39212037
-5.83191596,4.39443428,0.02758166,0.82995270,0.03318416,0.00000000,1.76003036,0.00000000,1.21506411,1.33805243
-5.82591296,4.29443690,0.02858179,0.79466337,0.03272328,0.00000000,1.73689197,0.00000000,1.17350876,1.28694583
-5.81990995,4.20872889,0.02949604,0.76098844,0.03236238,0.00000000,1.72177915,0.00000000,1.13527094,1.23911782
-5.81390695,4.13700182,0.03030416,0.72908669,0.03209601,0.00000000,1.71433828,0.00000000,1.10047335,1.19477318
-5.80790395,4.07859756,0.03098740,0.69905735,0.03191626,0.00000000,1.71404557,0.00000000,1.06913934,1.15401551
-5.80190095,4.03255624,0.03152922,0.67095055,0.03181300,0.00000000,1.72022338,0.00000000,1.04120582,1.11686203
-5.79589795,3.99767276,0.03191585,0.64477917,0.03177433,0.00000000,1.73206096,0.00000000,1.01653841,1.08326082
-5.78989495,3.97255913,0.03213676,0.62053121,0.03178695,0.00000000,1.74863907,0.00000000,0.99494806,1.05310930
-5.78389195,3.95571000,0.03218509,0.59818204,0.03183668,0.00000000,1.76895766,0.00000000,0.97620817,1.02627302
-5.77788894,3.94556859,0.03205785,0.57770574,0.03190892,0.00000000,1.79196568,0.00000000,0.96007143,1.00260359
-5.77188594,3.94059061,0.03175606,0.55908498,0.03198914,0.00000000,1.81659228,0.00000000,0.94628558,0.98195506
-5.76588294,3.93930382,0.03128474,0.54231895,0.03206338,0.00000000,1.84177819,0.00000000,0.93460751,0.96419794
-5.75987994,3.94036124,0.03065270,0.52742907,0.03211866,0.00000000,1.86650655,0.00000000,0.92481519,0.94923032
-5.75387694,3.94258646,0.02987226,0.51446219,0.03214342,0.00000000,1.88983210,0.00000000,0.91671705,0.93698581
-5.74787394,3.94500955,0.02895891,0.50349130,0.03212785,0.00000000,1.91090775,0.00000000,0.91015864,0.92743793
-5.74187094,3.94689282,0.02793073,0.49461376,0.03206417,0.00000000,1.92900788,0.00000000,0.90502638,0.92060114
-5.73586793,3.94774568,0.02680791,0.48794719,0.03194685,0.00000000,1.94354733,0.00000000,0.90124858,0.91652833
-5.72986493,3.94732843,0.02561212,0.48362336,0.03177275,0.00000000,1.95409569,0.00000000,0.89879366,0.91530527
-5.72386193,3.94564496,0.02436592,0.48178026,0.03154111,0.00000000,1.96038606,0.00000000,0.89766593,0.91704208
-5.71785893,3.94292489,0.02309213,0.48255292,0.03125361,0.00000000,1.96231825,0.00000000,0.89789916,0.92186234
-5.71185593,3.93959570,0.02181329,0.48606323,0.03091417,0.00000000,1.95995587,0.00000000,0.89954833,0.92989025
-5.70585293,3.93624615,0.02055106,0.49240933,0.03052879,0.00000000,1.95351761,0.00000000,0.90267990,0.94123638
-5.69984992,3.93358208,0.01932580,0.50165504,0.03010526,0.00000000,1.94336280,0.00000000,0.90736112,0.95598266
-5.69384692,3.93237649,0.01815612,0.51381972,0.02965288,0.00000000,1.92997169,0.00000000,0.91364881,0.97416732
-5.68784392,3.93341561,0.01705853,0.52886914,0.02918196,0.00000000,1.91392110,0.00000000,0.92157812,0.99577033
-5.68184092,3.93744331,0.01604720,0.54670779,0.02870349,0.00000000,1.89585645,0.00000000,0.93115184,1.02070023
-5.67583792,3.94510605,0.01513370,0.56717297,0.02822861,0.00000000,1.87646101,0.00000000,0.94233067,1.04878287
-5.66983492,3.95690073,0.01432693,0.59003108,0.02776816,0.00000000,1.85642369,0.00000000,0.95502497,1.07975282
-5.66383192,3.97312797,0.01363299,0.61497646,0.02733220,0.00000000,1.83640677,0.00000000,0.96908846,1.11324795
-5.65782891,3.99385299,0.01305522,0.64163285,0.02692956,0.00000000,1.81701467,0.00000000,0.98431425,1.14880775
-5.65182591,4.01887611,0.01259422,0.66955770,0.02656742,0.00000000,1.79876537,0.00000000,1.00043335,1.18587572
-5.64582291,4.04771471,0.01224794,0.69824928,0.02625099,0.00000000,1.78206563,0.00000000,1.01711615,1.22380591
-5.63981991,4.07959777,0.01201183,0.72715648,0.02598324,0.00000000,1.76719106,0.00000000,1.03397664,1.26187384
-5.63381691,4.11347379,0.01187904,0.75569104,0.02576469,0.00000000,1.75427226,0.00000000,1.05057951,1.29929135
-5.62781391,4.14803220,0.01184059,0.78324192,0.02559336,0.00000000,1.74328733,0.00000000,1.06644994,1.33522529
-5.62181091,4.18173779,0.01188569,0.80919124,0.02546479,0.00000000,1.73406148,0.00000000,1.08108568,1.36881915
-5.61580790,4.21287701,0.01200197,0.83293132,0.02537215,0.00000000,1.72627372,0.00000000,1.09397110,1.39921713
-5.60980490,4.23961443,0.01217586,0.85388212,0.02530655,0.00000000,1.71947024,0.00000000,1.10459268,1.42558965
-5.60380190,4.26005717,0.01239288,0.87150854,0.02525730,0.00000000,1.71308421,0.00000000,1.11245522,1.44715923
-5.59779890,4.27232462,0.01263804,0.88533671,0.02521238,0.00000000,1.70646091,0.00000000,1.11709825,1.46322589
-5.59179590,4.27462058,0.01289619,0.89496885,0.02515891,0.00000000,1.69888720,0.00000000,1.11811195,1.47319071
-5.58579290,4.26530467,0.01315244,0.90009595,0.02508369,0.00000000,1.68962399,0.00000000,1.11515180,1.47657696
-5.57978989,4.24296013,0.01339252,0.90050778,0.02497377,0.00000000,1.67794034,0.00000000,1.10795153,1.47304749
-5.57378689,4.20645489,0.01360316,0.89609997,0.02481701,0.00000000,1.66314758,0.00000000,1.09633371,1.46241798
-5.56778389,4.15499368,0.01377241,0.88687777,0.02460258,0.00000000,1.64463211,0.00000000,1.08021757,1.44466539
-5.56178089,4.08815879,0.01388997,0.87295643,0.02432150,0.00000000,1.62188526,0.00000000,1.05962384,1.41993123
-5.55577789,4.00593795,0.01394745,0.85455821,0.02396705,0.00000000,1.59452931,0.00000000,1.03467632,1.38851972
-5.54977489,3.90873851,0.01393857,0.83200628,0.02353508,0.00000000,1.56233818,0.00000000,1.00560022,1.35089077
-5.54377189,3.79738736,0.01385933,0.80571569,0.02302430,0.00000000,1.52525246,0.00000000,0.97271740,1.30764839
-5.53776888,3.67311686,0.01370806,0.77618183,0.02243642,0.00000000,1.48338796,0.00000000,0.93643873,1.25952476
-5.53176588,3.53753787,0.01348544,0.74396698,0.02177615,0.00000000,1.43703775,0.00000000,0.89725388,1.20736090
-5.52576288,3.39260083,0.01319446,0.70968535,0.02105117,0.00000000,1.38666771,0.00000000,0.85571906,1.15208463
-5.51975988,3.24054707,0.01284028,0.67398723,0.02027196,0.00000000,1.33290610,0.00000000,0.81244311,1.09468661
-5.51375688,3.08385212,0.01243005,0.63754280,0.01945154,0.00000000,1.27652762,0.00000000,0.76807265,1.03619543
-5.50775388,2.92516354,0.01197266,0.60102614,0.01860517,0.00000000,1.21843288,0.00000000,0.72327661,0.97765258
-5.50175088,2.76723535,0.01147850,0.56509984,0.01774993,0.00000000,1.15962424,0.00000000,0.67873084,0.92008801
-5.49574787,2.61286160,0.01095910,0.53040073,0.01690432,0.00000000,1.10117908,0.00000000,0.63510323,0.86449703
-5.48974487,2.46481106,0.01042688,0.49752690,0.01608779,0.00000000,1.04422151,0.00000000,0.59303979,0.81181915
-5.48374187,2.32576495,0.00989473,0.46702642,0.01532028,0.00000000,0.98989369,0.00000000,0.55315198,0.76291921
-5.47773887,2.19825932,0.00937576,0.43938774,0.01462176,0.00000000,0.93932760,0.00000000,0.51600559,0.71857129
-5.47173587,2.08463336,0.00888296,0.41503196,0.01401176,0.00000000,0.89361813,0.00000000,0.48211146,0.67944537
-5.46573287,1.98698449,0.00842893,0.39430692,0.01350895,0.00000000,0.85379830,0.00000000,0.45191790,0.64609705
-5.45972986,1.90713078,0.00802562,0.37748311,0.01313073,0.00000000,0.82081689,0.00000000,0.42580508,0.61896020
-5.45372686,1.84658105,0.00768411,0.36475127,0.01289285,0.00000000,0.79551915,0.00000000,0.40408120,0.59834245
-5.44772386,1.80651247,0.00741445,0.35622154,0.01280911,0.00000000,0.77863045,0.00000000,0.38698028,0.58442343
-5.44172086,1.78775553,0.00722549,0.35192411,0.01289099,0.00000000,0.77074325,0.00000000,0.37466167,0.57725551
-5.43571786,1.79078603,0.00712483,0.35181116,0.01314747,0.00000000,0.77230709,0.00000000,0.36721083,0.57676692
-5.42971486,1.81572344,0.00711867,0.35576009,0.01358475,0.00000000,0.78362163,0.00000000,0.36464138,0.58276696
-5.42371186,1.86233539,0.00721187,0.36357768,0.01420606,0.00000000,0.80483253,0.00000000,0.36689818,0.59495310
-5.41770885,1.93004765,0.00740782,0.37500548,0.01501156,0.00000000,0.83592987,0.00000000,0.37386137,0.61291993
-5.41170585,2.01795911,0.00770858,0.38972589,0.01599819,0.00000000,0.87674913,0.00000000,0.38535107,0.63616950
-5.40570285,2.12486157,0.00811477,0.40736934,0.01715965,0.00000000,0.92697440,0.00000000,0.40113275,0.66412317
-5.39969985,2.24926390,0.00862574,0.42752209,0.01848636,0.00000000,0.98614378,0.00000000,0.42092320,0.69613460
-5.39369685,2.38942031,0.00923952,0.44973487,0.01996558,0.00000000,1.05365685,0.00000000,0.44439689,0.73150379
-5.38769385,2.54336253,0.00995294,0.47353217,0.02158146,0.00000000,1.12878423,0.00000000,0.47119274,0.76949200
-5.38169085,2.70893554,0.01076170,0.49842209,0.02331530,0.00000000,1.21067905,0.00000000,0.50092128,0.80933728
-5.37568784,2.88383663,0.01166042,0.52390664,0.02514578,0.00000000,1.29839044,0.00000000,0.53317200,0.85027048
-5.36968484,3.06565727,0.01264275,0.54949233,0.02704933,0.00000000,1.39087883,0.00000000,0.56752094,0.89153135
-5.36368184,3.25192719,0.01370143,0.57470090,0.02900052,0.00000000,1.48703296,0.00000000,0.60353831,0.93238449
-5.35767884,3.44016000,0.01482842,0.59907982,0.03097258,0.00000000,1.58568847,0.00000000,0.64079599,0.97213483
-5.35167584,3.62789933,0.01601497,0.62221248,0.03293791,0.00000000,1.68564761,0.00000000,0.67887494,1.01014222
-5.34567284,3.81276455,0.01725172,0.64372768,0.03486871,0.00000000,1.78569988,0.00000000,0.71737198,1.04583474
-5.33966983,3.99249472,0.01852878,0.66330806,0.03673758,0.00000000,1.88464296,0.00000000,0.75590612,1.07872039
-5.33366683,4.16498951,0.01983586,0.68069729,0.03851812,0.00000000,1.98130353,0.00000000,0.79412388,1.10839673
-5.32766383,4.32834582,0.02116231,0.69570565,0.04018559,0.00000000,2.07455729,0.00000000,0.83170366,1.13455808
-5.32166083,4.48088871,0.02249722,0.70821365,0.04171746,0.00000000,2.16334767,0.00000000,0.86835875,1.15700005
-5.31565783,4.62119563,0.02382948,0.71817371,0.04309393,0.00000000,2.24670255,0.00000000,0.90383909,1.17562116
-5.30965483,4.74811290,0.02514786,0.72560942,0.04429837,0.00000000,2.32374863,0.00000000,0.93793138,1.19042124
-5.30365183,4.86076387,0.02644107,0.73061259,0.04531767,0.00000000,2.39372287,0.00000000,0.97045779,1.20149687
-5.29764882,4.95854851,0.02769777,0.73333796,0.04614242,0.00000000,2.45598077,0.00000000,1.00127324,1.20903363
-5.29164582,5.04113441,0.02890669,0.73399565,0.04676709,0.00000000,2.51000148,0.00000000,1.03026127,1.21329559
-5.28564282,5.10843997,0.03005664,0.73284171,0.04718996,0.00000000,2.55538953,0.00000000,1.05732901,1.21461222
-5.27963982,5.16061051,0.03113662,0.73016695,0.04741304,0.00000000,2.59187358,0.00000000,1.08240128,1.21336333
-5.27363682,5.19798872,0.03213588,0.72628454,0.04744178,0.00000000,2.61930250,0.00000000,1.10541432,1.20996242
-5.26763382,5.22108115,0.03304403,0.72151682,0.04728480,0.00000000,2.63763912,0.00000000,1.12630960,1.20483926
-5.26163082,5.23052241,0.03385122,0.71618190,0.04695348,0.00000000,2.64695250,0.00000000,1.14502807,1.19842232
-5.25562781,5.22703927,0.03454826,0.71058059,0.04646149,0.00000000,2.64740900,0.00000000,1.16150525,1.19112182
-5.24962481,5.21141643,0.03512685,0.70498429,0.04582435,0.00000000,2.63926309,0.00000000,1.17566762,1.18331414
-5.24362181,5.18446587,0.03557978,0.69962430,0.04505893,0.00000000,2.62284834,0.00000000,1.18743064,1.17532827
-5.23761881,5.14700133,0.03590119,0.69468324,0.04418306,0.00000000,2.59856899,0.00000000,1.19669843,1.16743496
-5.23161581,5.09981910,0.03608685,0.69028871,0.04321504,0.00000000,2.56689274,0.00000000,1.20336554,1.15983900
-5.22561281,5.04368598,0.03613437,0.68650978,0.04217335,0.00000000,2.52834469,0.00000000,1.20732050,1.15267503
-5.21960980,4.97933461,0.03604354,0.68335631,0.04107635,0.00000000,2.48350268,0.00000000,1.20845127,1.14600704
-5.21360680,4.90746596,0.03581648,0.68078113,0.03994205,0.00000000,2.43299382,0.00000000,1.20665210,1.13983156
-5.20760380,4.82875835,0.03545787,0.67868514,0.03878797,0.00000000,2.37749201,0.00000000,1.20183166,1.13408435
-5.20160080,4.74388164,0.03497510,0.67692478,0.03763108,0.00000000,2.31771598,0.00000000,1.19392180,1.12865016
-5.19559780,4.65351526,0.03437829,0.67532176,0.03648776,0.00000000,2.25442742,0.00000000,1.18288657,1.12337507
-5.18959480,4.55836803,0.03368035,0.67367432,0.03537380,0.00000000,2.18842857,0.00000000,1.16873076,1.11808065
-5.18359180,4.45919787,0.03289680,0.67176954,0.03430445,0.00000000,2.12055885,0.00000000,1.15150761,1.11257923
-5.17758879,4.35682946,0.03204562,0.66939598,0.03329447,0.00000000,2.05168986,0.00000000,1.13132501,1.10668927
-5.17158579,4.25216774,0.03114691,0.66635607,0.03235810,0.00000000,1.98271844,0.00000000,1.10834975,1.10025010
-5.16558279,4.14620579,0.03022255,0.66247741,0.03150912,0.00000000,1.91455741,0.00000000,1.08280951,1.09313499
-5.15957979,4.04002566,0.02929569,0.65762261,0.03076075,0.00000000,1.84812387,0.00000000,1.05499232,1.08526206
-5.15357679,3.93479127,0.02839018,0.65169692,0.03012556,0.00000000,1.78432513,0.00000000,1.02524327,1.07660209
-5.14757379,3.83173311,0.02753000,0.64465357,0.02961532,0.00000000,1.72404243,0.00000000,0.99395862,1.06718303
-5.14157079,3.73212495,0.02673860,0.63649614,0.02924075,0.00000000,1.66811286,0.00000000,0.96157744,1.05709071
-5.13556778,3.63725325,0.02603819,0.62727839,0.02901131,0.00000000,1.61731022,0.00000000,0.92857107,1.04646599
-5.12956478,3.54838071,0.02544917,0.61710113,0.02893481,0.00000000,1.57232530,0.00000000,0.89543071,1.03549822
-5.12356178,3.46670559,0.02498940,0.60610670,0.02901717,0.00000000,1.53374674,0.00000000,0.86265395,1.02441566
-5.11755878,3.39331905,0.02467373,0.59447129,0.02926201,0.00000000,1.50204318,0.00000000,0.83073057,1.01347334
-5.11155578,3.32916285,0.02451342,0.58239555,0.02967043,0.00000000,1.47754778,0.00000000,0.80012828,1.00293905
-5.10555278,3.27498982,0.02451584,0.57009416,0.03024068,0.00000000,1.46044597,0.00000000,0.77127927,0.99307849
-5.09954977,3.23132972,0.02468412,0.55778492,0.03096800,0.00000000,1.45076737,0.00000000,0.74456790,0.98414025
-5.09354677,3.19846246,0.02501706,0.54567792,0.03184452,0.00000000,1.44838240,0.00000000,0.72032028,0.97634187
-5.08754377,3.17640083,0.02550911,0.53396561,0.03285930,0.00000000,1.45300425,0.00000000,0.69879611,0.96985740
-5.08154077,3.16488390,0.02615052,0.52281408,0.03399838,0.00000000,1.46419629,0.00000000,0.68018322,0.96480765
-5.07553777,3.16338204,0.02692765,0.51235612,0.03524514,0.00000000,1.48138506,0.00000000,0.66459495,0.96125342
-5.06953477,3.17111370,0.02782335,0.50268641,0.03658058,0.00000000,1.50387841,0.00000000,0.65207044,0.95919211
-5.06353177,3.18707339,0.02881753,0.49385895,0.03798389,0.00000000,1.53088817,0.00000000,0.64257781,0.95855804
-5.05752876,3.21006973,0.02988780,0.48588691,0.03943297,0.00000000,1.56155665,0.00000000,0.63601990,0.95922625
-5.05152576,3.23877173,0.03101018,0.47874464,0.04090511,0.00000000,1.59498566,0.00000000,0.63224235,0.96101954
-5.04552276,3.27176103,0.03215985,0.47237183,0.04237770,0.00000000,1.63026697,0.00000000,0.63104337,0.96371821
-5.03951976,3.30758757,0.03331198,0.46667928,0.04382885,0.00000000,1.66651272,0.00000000,0.63218482,0.96707194
-5.03351676,3.34482555,0.03444243,0.46155601,0.04523816,0.00000000,1.70288436,0.00000000,0.63540388,0.97081293
-5.02751376,3.38212713,0.03552852,0.45687722,0.04658723,0.00000000,1.73861889,0.00000000,0.64042479,0.97466948
-5.02151076,3.41827091,0.03654965,0.45251247,0.04786019,0.00000000,1.77305105,0.00000000,0.64697001,0.97837923
-5.01550775,3.45220291,0.03748783,0.44833374,0.04904411,0.00000000,1.80563061,0.00000000,0.65477032,0.98170120
-5.00950475,3.48306813,0.03832811,0.44422289,0.05012918,0.00000000,1.83593386,0.00000000,0.66357342,0.98442599
-5.00350175,3.51023135,0.03905888,0.44007805,0.05110886,0.00000000,1.86366909,0.00000000,0.67315073,0.98638364
-4.99749875,3.53328652,0.03967195,0.43581866,0.05197977,0.00000000,1.88867594,0.00000000,0.68330220,0.98744870
-4.99149575,3.55205476,0.04016257,0.43138909,0.05274148,0.00000000,1.91091880,0.00000000,0.69385901,0.98754249
-4.98549275,3.56657175,0.04052931,0.42676052,0.05339623,0.00000000,1.93047514,0.00000000,0.70468439,0.98663250
-4.97948974,3.57706559,0.04077373,0.42193126,0.05394842,0.00000000,1.94751937,0.00000000,0.71567250,0.98472921
-4.97348674,3.58392711,0.04090009,0.41692552,0.05440417,0.00000000,1.96230347,0.00000000,0.72674592,0.98188073
-4.96748374,3.58767454,0.04091484,0.41179080,0.05477073,0.00000000,1.97513557,0.00000000,0.73785191,0.97816567
-4.96148074,3.58891477,0.04082617,0.40659424,0.05505598,0.00000000,1.98635772,0.00000000,0.74895775,0.97368492
-4.95547774,3.58830357,0.04064346,0.40141803,0.05526787,0.00000000,1.99632395,0.00000000,0.76004579,0.96855293
-4.94947474,3.58650671,0.04037685,0.39635431,0.05541398,0.00000000,2.00537984,0.00000000,0.77110827,0.96288894
-4.94347174,3.58416385,0.04003669,0.39149983,0.05550115,0.00000000,2.01384426,0.00000000,0.78214229,0.95680891
-4.93746873,3.58185662,0.03963315,0.38695062,0.05553519,0.00000000,2.02199410,0.00000000,0.79314531,0.95041830
-4.93146573,3.58008191,0.03917589,0.38279681,0.05552066,0.00000000,2.03005226,0.00000000,0.80411100,0.94380625
-4.92546273,3.57923089,0.03867376,0.37911808,0.05546084,0.00000000,2.03817899,0.00000000,0.81502584,0.93704114
-4.91945973,3.57957392,0.03813461,0.37597947,0.05535767,0.00000000,2.04646665,0.00000000,0.82586624,0.93016778
-4.91345673,3.58125119,0.03756517,0.37342812,0.05521189,0.00000000,2.05493745,0.00000000,0.83659627,0.92320598
-4.90745373,3.58426854,0.03697100,0.37149056,0.05502315,0.00000000,2.06354391,0.00000000,0.84716592,0.91615053
-4.90145073,3.58849797,0.03635654,0.37017095,0.05479015,0.00000000,2.07217143,0.00000000,0.85750966,0.90897225
-4.89544772,3.59368205,0.03572516,0.36945000,0.05451092,0.00000000,2.08064275,0.00000000,0.86754553,0.90162004
-4.88944472,3.59944160,0.03507924,0.36928467,0.05418294,0.00000000,2.08872367,0.00000000,0.87717439,0.89402346
-4.88344172,3.60528620,0.03442038,0.36960870,0.05380338,0.00000000,2.09612992,0.00000000,0.88627964,0.88609588
-4.87743872,3.61062707,0.03374948,0.37033369,0.05336926,0.00000000,2.10253477,0.00000000,0.89472727,0.87773784
-4.87143572,3.61479203,0.03306695,0.37135101,0.05287755,0.00000000,2.10757756,0.00000000,0.90236646,0.86884056
-4.86543272,3.61704263,0.03237287,0.37253424,0.05232535,0.00000000,2.11087286,0.00000000,0.90903073,0.85928950
-4.85942971,3.61659325,0.03166711,0.37374220,0.05170994,0.00000000,2.11202055,0.00000000,0.91453996,0.84896797
-4.85342671,3.61263232,0.03094954,0.37482257,0.05102889,0.00000000,2.11061679,0.00000000,0.91870328,0.83776077
-4.84742371,3.60434555,0.03022011,0.37561592,0.05028013,0.00000000,2.10626591,0.00000000,0.92132290,0.82555782
-4.84142071,3.59094101,0.02947904,0.37596016,0.04946202,0.00000000,2.09859320,0.00000000,0.92219910,0.81225793
-4.83541771,3.57167567,0.02872691,0.37569531,0.04857347,0.00000000,2.08725842,0.00000000,0.92113606,0.79777252
-4.82941471,3.54588285,0.02796480,0.37466833,0.04761400,0.00000000,2.07196977,0.00000000,0.91794876,0.78202947
-4.82341171,3.51299968,0.02719439,0.37273809,0.04658390,0.00000000,2.05249768,0.00000000,0.91247030,0.76497680
-4.81740870,3.47259343,0.02641803,0.36978013,0.04548436,0.00000000,2.02868808,0.00000000,0.90455980,0.74658627
-4.81140570,3.42438557,0.02563888,0.36569109,0.04431757,0.00000000,2.00047416,0.00000000,0.89411013,0.72685662
-4.80540270,3.36827214,0.02486090,0.36039268,0.04308687,0.00000000,1.96788606,0.00000000,0.88105523,0.70581633
-4.79939970,3.30433915,0.02408896,0.35383502,0.04179686,0.00000000,1.93105763,0.00000000,0.86537666,0.68352565
-4.79339670,3.23287179,0.02332878,0.34599909,0.04045345,0.00000000,1.89022957,0.00000000,0.84710872,0.66007787
-4.78739370,3.15435645,0.02258699,0.33689834,0.03906391,0.00000000,1.84574854,0.00000000,0.82634209,0.63559946
-4.78139070,3.06947511,0.02187103,0.32657927,0.03763682,0.00000000,1.79806170,0.00000000,0.80322547,0.61024922
-4.77538769,2.97909180,0.02118913,0.31512106,0.03618198,0.00000000,1.74770687,0.00000000,0.77796514,0.58421626
-4.76938469,2.88423145,0.02055016,0.30263408,0.03471028,0.00000000,1.69529836,0.00000000,0.75082246,0.55771681
-4.76338169,2.78605211,0.01996360,0.28925766,0.03323340,0.00000000,1.64150901,0.00000000,0.72210932,0.53099020
-4.75737869,2.68581155,0.01943936,0.27515693,0.03176363,0.00000000,1.58704930,0.00000000,0.69218178,0.50429392
-4.75137569,2.58483014,0.01898768,0.26051916,0.03031346,0.00000000,1.53264449,0.00000000,0.66143225,0.47789819
-4.74537269,2.48445188,0.01861908,0.24554960,0.02889531,0.00000000,1.47901104,0.00000000,0.63028065,0.45208039
-4.73936968,2.38600565,0.01834419,0.23046715,0.02752109,0.00000000,1.42683350,0.00000000,0.59916497,0.42711943
-4.73336668,2.29076898,0.01817379,0.21550009,0.02620194,0.00000000,1.37674329,0.00000000,0.56853189,0.40329071
-4.72736368,2.19993614,0.01811872,0.20088197,0.02494788,0.00000000,1.32930047,0.00000000,0.53882772,0.38086171
-4.72136068,2.11459245,0.01818994,0.18684792,0.02376757,0.00000000,1.28497955,0.00000000,0.51049036,0.36008863
-4.71535768,2.03569609,0.01839853,0.17363156,0.02266812,0.00000000,1.24416018,0.00000000,0.48394246,0.34121423
-4.70935468,1.96406815,0.01875583,0.16146252,0.02165499,0.00000000,1.20712308,0.00000000,0.45958613,0.32446696
-4.70335168,1.90039139,0.01927345,0.15056473,0.02073198,0.00000000,1.17405146,0.00000000,0.43779930,0.31006143
-4.69734867,1.84521714,0.01996336,0.14115533,0.01990126,0.00000000,1.14503764,0.00000000,0.41893368,0.29820015
-4.69134567,1.79897972,0.02083794,0.13344436,0.01916356,0.00000000,1.12009427,0.00000000,0.40331432,0.28907630
-4.68534267,1.76201690,0.02190996,0.12763493,0.01851832,0.00000000,1.09916934,0.00000000,0.39124041,0.28287744
-4.67933967,1.73459457,0.02319244,0.12392388,0.01796399,0.00000000,1.08216389,0.00000000,0.38298698,0.27978966
-4.67333667,1.71693373,0.02469853,0.12250270,0.01749832,0.00000000,1.06895108,0.00000000,0.37880723,0.28000197
-4.66733367,1.70923749,0.02644111,0.12355856,0.01711861,0.00000000,1.05939518,0.00000000,0.37893493,0.28371039
-4.66133067,1.71171599,0.02843242,0.12727523,0.01682203,0.00000000,1.05336942,0.00000000,0.38358650,0.29112154
-4.65532766,1.72460715,0.03068343,0.13383381,0.01660587,0.00000000,1.05077114,0.00000000,0.39296242,0.30245523
-4.64932466,1.74819157,0.03320318,0.14341298,0.01646775,0.00000000,1.05153332,0.00000000,0.40724763,0.31794574
-4.64332166,1.78280025,0.03599796,0.15618867,0.01640574,0.00000000,1.05563179,0.00000000,0.42661073,0.33784166
