energy_ev,total_up,As_p_up,As_d_up,Hg_p_up,Hg_d_up,Te_p_up,Te_d_up
-5.60980490,1.43009266,0.37382544,0.00000000,1.06098152,0.23595394,0.28291080,0.00000000
-5.60380190,1.48176458,0.39753970,0.00000000,1.12255676,0.24510668,0.28575689,0.00000000
-5.59779890,1.53789877,0.42221818,0.00000000,1.18910203,0.25481644,0.29041676,0.00000000
-5.59179590,1.59795345,0.44765137,0.00000000,1.26002535,0.26498132,0.29683543,0.00000000
-5.58579290,1.66118393,0.47358002,0.00000000,1.33454148,0.27547135,0.30489491,0.00000000
-5.57978989,1.72665481,0.49969790,0.00000000,1.41168118,0.28613073,0.31441697,0.00000000
-5.57378689,1.79325944,0.52565644,0.00000000,1.49030754,0.29678119,0.32516771,0.00000000
-5.56778389,1.85974639,0.55107142,0.00000000,1.56913914,0.30722623,0.33686427,0.00000000
-5.56178089,1.92475227,0.57553147,0.00000000,1.64677967,0.31725612,0.34918323,0.00000000
-5.55577789,1.98683997,0.59860833,0.00000000,1.72175348,0.32665374,0.36177050,0.00000000
-5.54977489,2.04454133,0.61986841,0.00000000,1.79254592,0.33520085,0.37425258,0.00000000
-5.54377189,2.09640273,0.63888539,0.00000000,1.85764731,0.34268468,0.38624864,0.00000000
-5.53776888,2.14103212,0.65525338,0.00000000,1.91559906,0.34890476,0.39738309,0.00000000
-5.53176588,2.17714580,0.66860021,0.00000000,1.96504012,0.35367944,0.40729827,0.00000000
-5.52576288,2.20361314,0.67860016,0.00000000,2.00475214,0.35685219,0.41566665,0.00000000
-5.51975988,2.21949753,0.68498576,0.00000000,2.03370125,0.35829719,0.42220225,0.00000000
-5.51375688,2.22409183,0.68755800,0.00000000,2.05107497,0.35792415,0.42667072,0.00000000
-5.50775388,2.21694694,0.68619461,0.00000000,2.05631228,0.35568198,0.42889779,0.00000000
-5.50175088,2.19789203,0.68085591,0.00000000,2.04912582,0.35156137,0.42877560,0.00000000
-5.49574787,2.16704579,0.67158795,0.00000000,2.02951486,0.34559591,0.42626688,0.00000000
-5.48974487,2.12481792,0.65852279,0.00000000,1.99776861,0.33786189,0.42140664,0.00000000
-5.48374187,2.07190078,0.64187587,0.00000000,1.95445956,0.32847669,0.41430129,0.00000000
-5.47773887,2.00925157,0.62194053,0.00000000,1.90042709,0.31759575,0.40512548,0.00000000
-5.47173587,1.93806566,0.59907993,0.00000000,1.83675206,0.30540833,0.39411644,0.00000000
-5.46573287,1.85974207,0.57371659,0.00000000,1.76472343,0.29213222,0.38156636,0.00000000
-5.45972986,1.77584264,0.54632025,0.00000000,1.68579844,0.27800748,0.36781300,0.00000000
-5.45372686,1.68804638,0.51739420,0.00000000,1.60155781,0.26328970,0.35322883,0.00000000
-5.44772386,1.59810081,0.48746095,0.00000000,1.51365813,0.24824268,0.33820930,0.00000000
-5.44172086,1.50777215,0.45704764,0.00000000,1.42378309,0.23313121,0.32316048,0.00000000
-5.43571786,1.41879618,0.42667183,0.00000000,1.33359558,0.21821392,0.30848672,0.00000000
-5.42971486,1.33283143,0.39682810,0.00000000,1.24469230,0.20373651,0.29457852,0.00000000
-5.42371186,1.25141631,0.36797606,0.00000000,1.15856260,0.18992570,0.28180121,0.00000000
-5.41770885,1.17593137,0.34052998,0.00000000,1.07655262,0.17698392,0.27048467,0.00000000
-5.41170585,1.10756783,0.31485045,0.00000000,0.99983583,0.16508500,0.26091434,0.00000000
-5.40570285,1.04730294,0.29123810,0.00000000,0.92939059,0.15437085,0.25332393,0.00000000
-5.39969985,0.99588287,0.26992964,0.00000000,0.86598499,0.14494933,0.24788975,0.00000000
-5.39369685,0.95381291,0.25109598,0.00000000,0.81016903,0.13689310,0.24472693,0.00000000
-5.38769385,0.92135524,0.23484249,0.00000000,0.76227378,0.13023962,0.24388755,0.00000000
-5.38169085,0.89853359,0.22121117,0.00000000,0.72241713,0.12499216,0.24536058,0.00000000
-5.37568784,0.88514453,0.21018442,0.00000000,0.69051531,0.12112166,0.24907372,0.00000000
-5.36968484,0.88077446,0.20169026,0.00000000,0.66629942,0.11856940,0.25489680,0.00000000
-5.36368184,0.88482160,0.19560860,0.00000000,0.64933603,0.11725039,0.26264690,0.00000000
-5.35767884,0.89652195,0.19177833,0.00000000,0.63905087,0.11705720,0.27209465,0.00000000
-5.35167584,0.91497839,0.19000486,0.00000000,0.63475464,0.11786416,0.28297183,0.00000000
-5.34567284,0.93919167,0.19006786,0.00000000,0.63567008,0.11953190,0.29497971,0.00000000
-5.33966983,0.96809249,0.19172898,0.00000000,0.64095921,0.12191181,0.30779809,0.00000000
-5.33366683,1.00057338,0.19473916,0.00000000,0.64975014,0.12485056,0.32109461,0.00000000
-5.32766383,1.03551969,0.19884557,0.00000000,0.66116250,0.12819434,0.33453412,0.00000000
-5.32166083,1.07183844,0.20379774,0.00000000,0.67433104,0.13179287,0.34778768,0.00000000
-5.31565783,1.10848452,0.20935300,0.00000000,0.68842666,0.13550296,0.36054106,0.00000000
-5.30965483,1.14448322,0.21528098,0.00000000,0.70267457,0.13919151,0.37250237,0.00000000
-5.30365183,1.17894884,0.22136720,0.00000000,0.71636926,0.14273805,0.38340855,0.00000000
-5.29764882,1.21109864,0.22741570,0.00000000,0.72888595,0.14603657,0.39303067,0.00000000
-5.29164582,1.24026228,0.23325077,0.00000000,0.73968869,0.14899677,0.40117777,0.00000000
-5.28564282,1.26588649,0.23871786,0.00000000,0.74833487,0.15154467,0.40769926,0.00000000
-5.27963982,1.28753533,0.24368372,0.00000000,0.75447664,0.15362260,0.41248582,0.00000000
-5.27363682,1.30488636,0.24803587,0.00000000,0.75785923,0.15518868,0.41546890,0.00000000
-5.26763382,1.31772335,0.25168163,0.00000000,0.75831675,0.15621581,0.41661893,0.00000000
-5.26163082,1.32592627,0.25454675,0.00000000,0.75576578,0.15669028,0.41594247,0.00000000
-5.25562781,1.32945928,0.25657387,0.00000000,0.75019741,0.15661016,0.41347843,0.00000000
-5.24962481,1.32835771,0.25772091,0.00000000,0.74166809,0.15598348,0.40929372,0.00000000
-5.24362181,1.32271481,0.25795946,0.00000000,0.73028995,0.15482639,0.40347849,0.00000000
-5.23761881,1.31266913,0.25727344,0.00000000,0.71622103,0.15316139,0.39614136,0.00000000
-5.23161581,1.29839313,0.25565790,0.00000000,0.69965581,0.15101569,0.38740468,0.00000000
-5.22561281,1.28008369,0.25311817,0.00000000,0.68081656,0.14841985,0.37740026,0.00000000
-5.21960980,1.25795476,0.24966925,0.00000000,0.65994556,0.14540659,0.36626553,0.00000000
-5.21360680,1.23223243,0.24533557,0.00000000,0.63729863,0.14201006,0.35414031,0.00000000
-5.20760380,1.20315233,0.24015084,0.00000000,0.61313976,0.13826528,0.34116429,0.00000000
-5.20160080,1.17095915,0.23415821,0.00000000,0.58773709,0.13420796,0.32747514,0.00000000
-5.19559780,1.13590794,0.22741042,0.00000000,0.56135992,0.12987456,0.31320727,0.00000000
-5.18959480,1.09826672,0.21996993,0.00000000,0.53427672,0.12530247,0.29849108,0.00000000
-5.18359180,1.05831984,0.21190902,0.00000000,0.50675390,0.12053048,0.28345262,0.00000000
-5.17758879,1.01637146,0.20330961,0.00000000,0.47905507,0.11559910,0.26821365,0.00000000
-5.17158579,0.97274865,0.19426295,0.00000000,0.45144055,0.11055105,0.25289171,0.00000000
-5.16558279,0.92780364,0.18486891,0.00000000,0.42416696,0.10543155,0.23760029,0.00000000
-5.15957979,0.88191466,0.17523502,0.00000000,0.39748665,0.10028852,0.22244899,0.00000000
-5.15357679,0.83548524,0.16547517,0.00000000,0.37164681,0.09517257,0.20754344,0.00000000
-5.14757379,0.78894183,0.15570810,0.00000000,0.34688817,0.09013678,0.19298504,0.00000000
-5.14157079,0.74272954,0.14605555,0.00000000,0.32344326,0.08523628,0.17887049,0.00000000
-5.13556778,0.69730633,0.13664035,0.00000000,0.30153417,0.08052753,0.16529110,0.00000000
-5.12956478,0.65313571,0.12758436,0.00000000,0.28136984,0.07606747,0.15233182,0.00000000
-5.12356178,0.61067841,0.11900640,0.00000000,0.26314306,0.07191243,0.14007026,0.00000000
-5.11755878,0.57038328,0.11102026,0.00000000,0.24702714,0.06811696,0.12857547,0.00000000
-5.11155578,0.53267785,0.10373282,0.00000000,0.23317246,0.06473246,0.11790683,0.00000000
-5.10555278,0.49795903,0.09724235,0.00000000,0.22170299,0.06180593,0.10811290,0.00000000
-5.09954977,0.46658423,0.09163707,0.00000000,0.21271298,0.05937859,0.09923041,0.00000000
-5.09354677,0.43886338,0.08699391,0.00000000,0.20626390,0.05748464,0.09128350,0.00000000
-5.08754377,0.41505203,0.08337757,0.00000000,0.20238182,0.05615013,0.08428312,0.00000000
-5.08154077,0.39534573,0.08083982,0.00000000,0.20105527,0.05539198,0.07822669,0.00000000
-5.07553777,0.37987599,0.07941899,0.00000000,0.20223383,0.05521722,0.07309816,0.00000000
-5.06953477,0.36870771,0.07913974,0.00000000,0.20582742,0.05562245,0.06886824,0.00000000
-5.06353177,0.36183821,0.08001293,0.00000000,0.21170648,0.05659356,0.06549507,0.00000000
-5.05752876,0.35919772,0.08203558,0.00000000,0.21970296,0.05810576,0.06292508,0.00000000
-5.05152576,0.36065133,0.08519101,0.00000000,0.22961239,0.06012381,0.06109422,0.00000000
-5.04552276,0.36600211,0.08944896,0.00000000,0.24119673,0.06260259,0.05992932,0.00000000
-5.03951976,0.37499537,0.09476574,0.00000000,0.25418824,0.06548794,0.05934979,0.00000000
-5.03351676,0.38732385,0.10108440,0.00000000,0.26829419,0.06871767,0.05926938,0.00000000
-5.02751376,0.40263358,0.10833493,0.00000000,0.28320230,0.07222285,0.05959808,0.00000000
-5.02151076,0.42053036,0.11643444,0.00000000,0.29858687,0.07592926,0.06024414,0.00000000
-5.01550775,0.44058655,0.12528744,0.00000000,0.31411532,0.07975894,0.06111603,0.00000000
-5.00950475,0.46234821,0.13478617,0.00000000,0.32945511,0.08363187,0.06212437,0.00000000
-5.00350175,0.48534231,0.14481107,0.00000000,0.34428066,0.08746767,0.06318382,0.00000000
-4.99749875,0.50908395,0.15523149,0.00000000,0.35828019,0.09118727,0.06421477,0.00000000
-4.99149575,0.53308361,0.16590655,0.00000000,0.37116224,0.09471455,0.06514481,0.00000000
-4.98549275,0.55685423,0.17668640,0.00000000,0.38266153,0.09797787,0.06591007,0.00000000
-4.97948974,0.57991823,0.18741374,0.00000000,0.39254422,0.10091140,0.06645619,0.00000000
-4.97348674,0.60181426,0.19792575,0.00000000,0.40061216,0.10345637,0.06673903,0.00000000
-4.96748374,0.62210383,0.20805644,0.00000000,0.40670618,0.10556204,0.06672509,0.00000000
-4.96148074,0.64037767,0.21763932,0.00000000,0.41070827,0.10718644,0.06639161,0.00000000
-4.95547774,0.65626178,0.22651045,0.00000000,0.41254266,0.10829697,0.06572639,0.00000000
-4.94947474,0.66942320,0.23451174,0.00000000,0.41217575,0.10887067,0.06472726,0.00000000
-4.94347174,0.67957531,0.24149452,0.00000000,0.40961502,0.10889431,0.06340142,0.00000000
-4.93746873,0.68648256,0.24732312,0.00000000,0.40490704,0.10836430,0.06176446,0.00000000
-4.93146573,0.68996465,0.25187844,0.00000000,0.39813457,0.10728632,0.05983928,0.00000000
-4.92546273,0.68989983,0.25506134,0.00000000,0.38941307,0.10567491,0.05765490,0.00000000
-4.91945973,0.68622730,0.25679568,0.00000000,0.37888664,0.10355275,0.05524519,0.00000000
-4.91345673,0.67894855,0.25703085,0.00000000,0.36672369,0.10094995,0.05264758,0.00000000
-4.90745373,0.66812748,0.25574375,0.00000000,0.35311240,0.09790320,0.04990186,0.00000000
-4.90145073,0.65388922,0.25293997,0.00000000,0.33825611,0.09445476,0.04704902,0.00000000
-4.89544772,0.63641759,0.24865415,0.00000000,0.32236890,0.09065154,0.04413026,0.00000000
-4.88944472,0.61595123,0.24294958,0.00000000,0.30567130,0.08654397,0.04118610,0.00000000
-4.88344172,0.59277836,0.23591676,0.00000000,0.28838644,0.08218502,0.03825569,0.00000000
-4.87743872,0.56723032,0.22767128,0.00000000,0.27073643,0.07762908,0.03537630,0.00000000
-4.87143572,0.53967414,0.21835089,0.00000000,0.25293931,0.07293095,0.03258301,0.00000000
-4.86543272,0.51050413,0.20811185,0.00000000,0.23520642,0.06814480,0.02990850,0.00000000
-4.85942971,0.48013311,0.19712494,0.00000000,0.21774022,0.06332324,0.02738311,0.00000000
-4.85342671,0.44898319,0.18557100,0.00000000,0.20073263,0.05851645,0.02503495,0.00000000
-4.84742371,0.41747670,0.17363640,0.00000000,0.18436386,0.05377134,0.02289018,0.00000000
-4.84142071,0.38602748,0.16150850,0.00000000,0.16880157,0.04913091,0.02097333,0.00000000
-4.83541771,0.35503282,0.14937139,0.00000000,0.15420052,0.04463365,0.01930767,0.00000000
-4.82941471,0.32486624,0.13740188,0.00000000,0.14070249,0.04031313,0.01791567,0.00000000
-4.82341171,0.29587150,0.12576609,0.00000000,0.12843649,0.03619769,0.01681928,0.00000000
-4.81740870,0.26835777,0.11461654,0.00000000,0.11751916,0.03231028,0.01604034,0.00000000
-4.81140570,0.24259616,0.10408993,0.00000000,0.10805523,0.02866847,0.01560072,0.00000000
-4.80540270,0.21881757,0.09430554,0.00000000,0.10013807,0.02528453,0.01552245,0.00000000
-4.79939970,0.19721184,0.08536432,0.00000000,0.09385015,0.02216576,0.01582764,0.00000000
-4.79339670,0.17792800,0.07734850,0.00000000,0.08926331,0.01931480,0.01653826,0.00000000
-4.78739370,0.16107560,0.07032184,0.00000000,0.08643885,0.01673009,0.01767569,0.00000000
-4.78139070,0.14672682,0.06433025,0.00000000,0.08542743,0.01440650,0.01926010,0.00000000
-4.77538769,0.13491919,0.05940275,0.00000000,0.08626852,0.01233585,0.02130965,0.00000000
-4.76938469,0.12565879,0.05555270,0.00000000,0.08898976,0.01050760,0.02383952,0.00000000
-4.76338169,0.11892370,0.05277925,0.00000000,0.09360592,0.00890953,0.02686074,0.00000000
-4.75737869,0.11466759,0.05106881,0.00000000,0.10011776,0.00752840,0.03037902,0.00000000
-4.75137569,0.11282330,0.05039654,0.00000000,0.10851088,0.00635061,0.03439346,0.00000000
-4.74537269,0.11330645,0.05072797,0.00000000,0.11875455,0.00536280,0.03889532,0.00000000
-4.73936968,0.11601898,0.05202043,0.00000000,0.13080084,0.00455252,0.04386683,0.00000000
-4.73336668,0.12085260,0.05422463,0.00000000,0.14458422,0.00390869,0.04928029,0.00000000
-4.72736368,0.12769237,0.05728610,0.00000000,0.16002166,0.00342214,0.05509728,0.00000000
-4.72136068,0.13642026,0.06114679,0.00000000,0.17701358,0.00308602,0.06126831,0.00000000
-4.71535768,0.14691882,0.06574660,0.00000000,0.19544565,0.00289618,0.06773284,0.00000000
-4.70935468,0.15907507,0.07102508,0.00000000,0.21519156,0.00285147,0.07441969,0.00000000
-4.70335168,0.17278447,0.07692314,0.00000000,0.23611682,0.00295398,0.08124807,0.00000000
-4.69734867,0.18795500,0.08338488,0.00000000,0.25808343,0.00320918,0.08812895,0.00000000
-4.69134567,0.20451124,0.09035938,0.00000000,0.28095538,0.00362600,0.09496706,0.00000000
-4.68534267,0.22239830,0.09780253,0.00000000,0.30460463,0.00421685,0.10166319,0.00000000
-4.67933967,0.24158525,0.10567873,0.00000000,0.32891742,0.00499744,0.10811693,0.00000000
-4.67333667,0.26206802,0.11396232,0.00000000,0.35380034,0.00598662,0.11422968,0.00000000
-4.66733367,0.28387120,0.12263870,0.00000000,0.37918581,0.00720598,0.11990774,0.00000000
-4.66133067,0.30704866,0.13170500,0.00000000,0.40503658,0.00867945,0.12506544,0.00000000
-4.65532766,0.33168247,0.14117012,0.00000000,0.43134861,0.01043261,0.12962811,0.00000000
-4.64932466,0.35788008,0.15105404,0.00000000,0.45815210,0.01249202,0.13353473,0.00000000
-4.64332166,0.38576942,0.16138637,0.00000000,0.48551016,0.01488430,0.13674015,0.00000000
-4.63731866,0.41549187,0.17220402,0.00000000,0.51351509,0.01763513,0.13921677,0.00000000
-4.63131566,0.44719319,0.18354809,0.00000000,0.54228193,0.02076814,0.14095548,0.00000000
-4.62531266,0.48101255,0.19545991,0.00000000,0.57193958,0.02430373,0.14196595,0.00000000
-4.61930965,0.51707005,0.20797645,0.00000000,0.60261961,0.02825779,0.14227609,0.00000000
-4.61330665,0.55545316,0.22112528,0.00000000,0.63444325,0.03264049,0.14193085,0.00000000
-4.60730365,0.59620268,0.23491920,0.00000000,0.66750711,0.03745508,0.14099023,0.00000000
-4.60130065,0.63929913,0.24935104,0.00000000,0.70186843,0.04269676,0.13952674,0.00000000
-4.59529765,0.68465016,0.26438865,0.00000000,0.73753064,0.04835181,0.13762243,0.00000000
-4.58929465,0.73207992,0.27997068,0.00000000,0.77443026,0.05439685,0.13536550,0.00000000
-4.58329165,0.78132130,0.29600328,0.00000000,0.81242582,0.06079846,0.13284689,0.00000000
-4.57728864,0.83201153,0.31235813,0.00000000,0.85128995,0.06751306,0.13015674,0.00000000
-4.57128564,0.88369202,0.32887195,0.00000000,0.89070517,0.07448728,0.12738120,0.00000000
-4.56528264,0.93581267,0.34534771,0.00000000,0.93026398,0.08165856,0.12459950,0.00000000
-4.55927964,0.98774086,0.36155762,0.00000000,0.96947370,0.08895632,0.12188156,0.00000000
-4.55327664,1.03877517,0.37724786,0.00000000,1.00776601,0.09630339,0.11928619,0.00000000
-4.54727364,1.08816331,0.39214502,0.00000000,1.04451121,0.10361788,0.11685992,0.00000000
-4.54127064,1.13512385,0.40596388,0.00000000,1.07903651,0.11081523,0.11463666,0.00000000
-4.53526763,1.17887081,0.41841641,0.00000000,1.11064791,0.11781063,0.11263791,0.00000000
-4.52926463,1.21864009,0.42922147,0.00000000,1.13865454,0.12452141,0.11087370,0.00000000
-4.52326163,1.25371661,0.43811481,0.00000000,1.16239450,0.13086955,0.10934420,0.00000000
-4.51725863,1.28346091,0.44485897,0.00000000,1.18126095,0.13678410,0.10804163,0.00000000
-4.51125563,1.30733395,0.44925245,0.00000000,1.19472721,0.14220339,0.10695277,0.00000000
-4.50525263,1.32491894,0.45113790,0.00000000,1.20236970,0.14707693,0.10606151,0.00000000
-4.49924962,1.33593922,0.45040878,0.00000000,1.20388758,0.15136702,0.10535172,0.00000000
-4.49324662,1.34027139,0.44701418,0.00000000,1.19911831,0.15504992,0.10480995,0.00000000
-4.48724362,1.33795305,0.44096168,0.00000000,1.18804818,0.15811646,0.10442813,0.00000000
-4.48124062,1.32918496,0.43231804,0.00000000,1.17081768,0.16057234,0.10420601,0.00000000
-4.47523762,1.31432775,0.42120772,0.00000000,1.14772130,0.16243780,0.10415333,0.00000000
-4.46923462,1.29389321,0.40780933,0.00000000,1.11920210,0.16374701,0.10429165,0.00000000
-4.46323162,1.26853105,0.39235034,0.00000000,1.08584132,0.16454700,0.10465578,0.00000000
-4.45722861,1.23901174,0.37510010,0.00000000,1.04834358,0.16489634,0.10529481,0.00000000
-4.45122561,1.20620635,0.35636177,0.00000000,1.00751875,0.16486364,0.10627274,0.00000000
-4.44522261,1.17106447,0.33646340,0.00000000,0.96426103,0.16452587,0.10766865,0.00000000
-4.43921961,1.13459117,0.31574875,0.00000000,0.91952654,0.16396676,0.10957651,0.00000000
-4.43321661,1.09782402,0.29456802,0.00000000,0.87431013,0.16327508,0.11210451,0.00000000
-4.42721361,1.06181086,0.27326913,0.00000000,0.82962256,0.16254321,0.11537403,0.00000000
-4.42121061,1.02758922,0.25218966,0.00000000,0.78646858,0.16186565,0.11951819,0.00000000
-4.41520760,0.99616761,0.23164995,0.00000000,0.74582667,0.16133781,0.12467991,0.00000000
-4.40920460,0.96850923,0.21194726,0.00000000,0.70863102,0.16105485,0.13100962,0.00000000
-4.40320160,0.94551782,0.19335137,0.00000000,0.67575571,0.16111065,0.13866242,0.00000000
-4.39719860,0.92802593,0.17610144,0.00000000,0.64800148,0.16159680,0.14779485,0.00000000
-4.39119560,0.91678500,0.16040425,0.00000000,0.62608492,0.16260164,0.15856112,0.00000000
-4.38519260,0.91245710,0.14643351,0.00000000,0.61062982,0.16420917,0.17110892,0.00000000
-4.37918959,0.91560783,0.13433033,0.00000000,0.60216053,0.16649788,0.18557481,0.00000000
-4.37318659,0.92670005,0.12420440,0.00000000,0.60109696,0.16953940,0.20207920,0.00000000
-4.36718359,0.94608795,0.11613584,0.00000000,0.60775084,0.17339695,0.22072113,0.00000000
-4.36118059,0.97401144,0.11017747,0.00000000,0.62232311,0.17812366,0.24157283,0.00000000
-4.35517759,1.01059050,0.10635723,0.00000000,0.64490202,0.18376066,0.26467437,0.00000000
-4.34917459,1.05581975,0.10468063,0.00000000,0.67546198,0.19033512,0.29002852,0.00000000
-4.34317159,1.10956323,0.10513311,0.00000000,0.71386313,0.19785819,0.31759606,0.00000000
-4.33716858,1.17154997,0.10768212,0.00000000,0.75985155,0.20632311,0.34729171,0.00000000
-4.33116558,1.24137056,0.11227894,0.00000000,0.81306056,0.21570342,0.37898113,0.00000000
-4.32516258,1.31847544,0.11886009,0.00000000,0.87301305,0.22595155,0.41247901,0.00000000
-4.31915958,1.40217546,0.12734853,0.00000000,0.93912544,0.23699784,0.44754855,0.00000000
-4.31315658,1.49164528,0.13765441,0.00000000,1.01071333,0.24875011,0.48390261,0.00000000
-4.30715358,1.58593002,0.14967575,0.00000000,1.08699917,0.26109392,0.52120653,0.00000000
