energy_ev,total_up,Cu_p_up,Cu_d_up,Li_s_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.31565783,2.87630716,0.55562235,0.52945758,0.39387701,0.02295791,0.30467375,0.03916070,1.10446332
-5.30965483,2.87861418,0.55974709,0.52756761,0.39618074,0.02309151,0.29859959,0.03944239,1.11608870
-5.30365183,2.87208597,0.56240089,0.52408436,0.39721871,0.02315349,0.29169310,0.03960519,1.12420095
-5.29764882,2.85773785,0.56373046,0.51925732,0.39710570,0.02315494,0.28418618,0.03965712,1.12897689
-5.29164582,2.83668443,0.56389704,0.51335554,0.39597564,0.02310891,0.27631661,0.03960714,1.13063692
-5.28564282,2.81009731,0.56306905,0.50665853,0.39397635,0.02302997,0.26832073,0.03946470,1.12943364
-5.27963982,2.77916290,0.56141493,0.49944724,0.39126396,0.02293374,0.26042634,0.03923939,1.12564034
-5.27363682,2.74504205,0.55909642,0.49199531,0.38799733,0.02283646,0.25284615,0.03894059,1.11953953
-5.26763382,2.70883303,0.55626269,0.48456084,0.38433263,0.02275442,0.24577199,0.03857715,1.11141238
-5.26163082,2.67153912,0.55304546,0.47737911,0.38041828,0.02270347,0.23936988,0.03815717,1.10152920
-5.25562781,2.63404166,0.54955532,0.47065624,0.37639048,0.02269845,0.23377608,0.03768778,1.09014147
-5.24962481,2.59707943,0.54587946,0.46456402,0.37236933,0.02275275,0.22909433,0.03717510,1.07747556
-5.24362181,2.56123445,0.54208068,0.45923604,0.36845574,0.02287777,0.22539410,0.03662414,1.06372827
-5.23761881,2.52692453,0.53819793,0.45476505,0.36472922,0.02308252,0.22271003,0.03603884,1.04906426
-5.23161581,2.49440221,0.53424812,0.45120173,0.36124645,0.02337323,0.22104238,0.03542212,1.03361532
-5.22561281,2.46375982,0.53022916,0.44855464,0.35804074,0.02375303,0.22035854,0.03477604,1.01748129
-5.21960980,2.43494007,0.52612414,0.44679141,0.35512236,0.02422173,0.22059544,0.03410191,1.00073256
-5.21360680,2.40775162,0.52190645,0.44584116,0.35247959,0.02477568,0.22166276,0.03340050,0.98341384
-5.20760380,2.38188879,0.51754559,0.44559797,0.35008057,0.02540774,0.22344695,0.03267221,0.96554902
-5.20160080,2.35695474,0.51301358,0.44592525,0.34787582,0.02610730,0.22581568,0.03191728,0.94714690
-5.19559780,2.33248740,0.50829167,0.44666114,0.34580127,0.02686053,0.22862294,0.03113600,0.92820750
-5.18959480,2.30798724,0.50337717,0.44762457,0.34378187,0.02765065,0.23171441,0.03032894,0.90872877
-5.18359180,2.28294622,0.49829016,0.44862195,0.34173556,0.02845832,0.23493298,0.02949709,0.88871345
-5.17758879,2.25687711,0.49307995,0.44945440,0.33957749,0.02926218,0.23812449,0.02864207,0.86817589
-5.17158579,2.22934234,0.48783093,0.44992519,0.33722443,0.03003948,0.24114328,0.02776629,0.84714862
-5.16558279,2.19998171,0.48266776,0.44984734,0.33459919,0.03076673,0.24385760,0.02687313,0.82568854
-5.15957979,2.16853804,0.47775956,0.44905107,0.33163491,0.03142046,0.24615463,0.02596703,0.80388239
-5.15357679,2.13487997,0.47332303,0.44739092,0.32827908,0.03197800,0.24794505,0.02505365,0.78185149
-5.14757379,2.09902123,0.46962422,0.44475217,0.32449717,0.03241822,0.24916685,0.02413995,0.75975543
-5.14157079,2.06113549,0.46697879,0.44105655,0.32027562,0.03272232,0.24978846,0.02323426,0.73779456
-5.13556778,2.02156612,0.46575070,0.43626671,0.31562418,0.03287444,0.24981093,0.02234632,0.71621117
-5.12956478,1.98083043,0.46634906,0.43038947,0.31057736,0.03286230,0.24926909,0.02148730,0.69528908
-5.12356178,1.93961762,0.46922320,0.42347754,0.30519493,0.03267761,0.24823165,0.02066981,0.67535165
-5.11755878,1.89878047,0.47485579,0.41562961,0.29956151,0.03231643,0.24680017,0.01990778,0.65675804
-5.11155578,1.85932043,0.48375413,0.40698881,0.29378497,0.03177930,0.24510687,0.01921637,0.63989769
-5.10555278,1.82236633,0.49643948,0.39773937,0.28799388,0.03107126,0.24331134,0.01861184,0.62518302
-5.09954977,1.78914705,0.51343484,0.38810176,0.28233397,0.03020167,0.24159625,0.01811129,0.61304057
-5.09354677,1.76095877,0.53525104,0.37832621,0.27696368,0.02918390,0.24016201,0.01773238,0.60390052
-5.08754377,1.73912745,0.56237160,0.36868505,0.27204900,0.02803488,0.23922071,0.01749304,0.59818496
-5.08154077,1.72496785,0.59523669,0.35946390,0.26775771,0.02677448,0.23898943,0.01741101,0.59629515
-5.07553777,1.71973999,0.63422635,0.35095226,0.26425324,0.02542487,0.23968302,0.01750345,0.59859818
-5.06953477,1.72460462,0.67964374,0.34343358,0.26168853,0.02400980,0.24150673,0.01778638,0.60541328
-5.06353177,1.74057894,0.73169861,0.33717539,0.26019983,0.02255381,0.24464877,0.01827414,0.61699841
-5.05752876,1.76849430,0.79049175,0.33241976,0.25990100,0.02108149,0.24927313,0.01897885,0.63353743
-5.05152576,1.80895709,0.85600085,0.32937443,0.26087835,0.01961677,0.25551283,0.01990976,0.65512850
-5.04552276,1.86231451,0.92806841,0.32820496,0.26318630,0.01818226,0.26346386,0.02107269,0.68177400
-5.03951976,1.92862631,1.00639226,0.32902825,0.26684407,0.01679869,0.27317998,0.02246946,0.71337251
-5.03351676,2.00764392,1.09051911,0.33190749,0.27183345,0.01548440,0.28466858,0.02409737,0.74971334
-5.02751376,2.09879781,1.17984188,0.33684899,0.27809792,0.01425504,0.29788780,0.02594875,0.79047372
-5.02151076,2.20119393,1.27360085,0.34380075,0.28554301,0.01312331,0.31274499,0.02801063,0.83521921
-5.01550775,2.31361968,1.37088923,0.35265303,0.29403802,0.01209887,0.32909665,0.03026453,0.88340731
-5.00950475,2.43455980,1.47066313,0.36324074,0.30341896,0.01118827,0.34674983,0.03268639,0.93439444
-5.00350175,2.56222191,1.57175613,0.37534780,0.31349276,0.01039515,0.36546515,0.03524672,0.98744624
-4.99749875,2.69457148,1.67289814,0.38871307,0.32404249,0.00972035,0.38496124,0.03791086,1.04175118
-4.99149575,2.82937552,1.77273839,0.40303800,0.33483339,0.00916224,0.40492066,0.04063955,1.09643699
-4.98549275,2.96425382,1.86987212,0.41799541,0.34561965,0.00871700,0.42499711,0.04338956,1.15058977
-4.97948974,3.09673672,1.96287021,0.43323946,0.35615157,0.00837902,0.44482375,0.04611467,1.20327523
-4.97348674,3.22432751,2.05031115,0.44841628,0.36618291,0.00814126,0.46402241,0.04876669,1.25356142
-4.96748374,3.34456783,2.13081430,0.46317506,0.37547816,0.00799568,0.48221351,0.05129670,1.30054236
-4.96148074,3.45510409,2.20307362,0.47717916,0.38381948,0.00793362,0.49902619,0.05365634,1.34336188
-4.95547774,3.55375261,2.26589059,0.49011695,0.39101305,0.00794614,0.51410865,0.05579926,1.38123676
-4.94947474,3.63856147,2.31820548,0.50171200,0.39689470,0.00802440,0.52713793,0.05768246,1.41347858
-4.94347174,3.70786687,2.35912568,0.51173220,0.40133446,0.00815994,0.53782924,0.05926767,1.43951336
-4.93746873,3.76034187,2.38795024,0.51999765,0.40424014,0.00834489,0.54594412,0.06052258,1.45889833
-4.93146573,3.79503581,2.40418957,0.52638680,0.40555954,0.00857224,0.55129739,0.06142196,1.47133520
-4.92546273,3.81140272,2.40757971,0.53084076,0.40528150,0.00883590,0.55376249,0.06194849,1.47667936
-4.91945973,3.80931759,2.39809045,0.53336553,0.40343554,0.00913084,0.55327500,0.06209347,1.47494458
-4.91345673,3.78907962,2.37592693,0.53403195,0.40009035,0.00945309,0.54983423,0.06185708,1.46630301
-4.90745373,3.75140221,2.34152477,0.53297340,0.39535100,0.00979969,0.54350281,0.06124851,1.45108032
-4.90145073,3.69738972,2.29553850,0.53038117,0.38935511,0.01016865,0.53440428,0.06028564,1.42974609
-4.89544772,3.62850176,2.23882397,0.52649768,0.38226810,0.01055882,0.52271862,0.05899450,1.40289968
-4.88944472,3.54650617,2.17241505,0.52160767,0.37427770,0.01096969,0.50867623,0.05740843,1.37125205
-4.88344172,3.45342208,2.09749552,0.51602771,0.36558785,0.01140124,0.49255013,0.05556697,1.33560402
-4.87743872,3.35145538,2.01536709,0.51009421,0.35641230,0.01185371,0.47464715,0.05351460,1.29682184
-4.87143572,3.24292853,1.92741454,0.50415056,0.34696807,0.01232735,0.45529809,0.05129928,1.25581076
-4.86543272,3.13020754,1.83506936,0.49853374,0.33746894,0.01282221,0.43484742,0.04897092,1.21348753
-4.85942971,3.01562868,1.73977289,0.49356087,0.32811926,0.01333790,0.41364291,0.04657985,1.17075295
-4.85342671,2.90142751,1.64294041,0.48951645,0.31910819,0.01387340,0.39202550,0.04417527,1.12846523
-4.84742371,2.78967300,1.54592719,0.48664051,0.31060460,0.01442685,0.37031986,0.04180381,1.08741520
-4.84142071,2.68220897,1.44999767,0.48511849,0.30275269,0.01499541,0.34882596,0.03950829,1.04830431
-4.83541771,2.58060503,1.35629876,0.48507310,0.29566863,0.01557517,0.32781190,0.03732657,1.01172607
-4.82941471,2.48611869,1.26583788,0.48655860,0.28943805,0.01616106,0.30750830,0.03529067,0.97815166
-4.82341171,2.39966987,1.17946645,0.48955786,0.28411470,0.01674690,0.28810428,0.03342616,0.94792018
-4.81740870,2.32182849,1.09786910,0.49398230,0.27972017,0.01732543,0.26974519,0.03175176,0.92123376
-4.81140570,2.25281544,1.02155872,0.49967477,0.27624468,0.01788840,0.25253213,0.03027918,0.89815780
-4.80540270,2.19251637,0.95087724,0.50641535,0.27364892,0.01842680,0.23652302,0.02901331,0.87862601
-4.79939970,2.14050754,0.88600177,0.51392979,0.27186686,0.01893103,0.22173518,0.02795250,0.86245025
-4.79339670,2.09609228,0.82695570,0.52190028,0.27080945,0.01939119,0.20814930,0.02708916,0.84933430
-4.78739370,2.05834618,0.77362380,0.52997805,0.27036895,0.01979739,0.19571432,0.02641047,0.83889131
-4.78139070,2.02616892,0.72577077,0.53779730,0.27042385,0.02014005,0.18435313,0.02589923,0.83066386
-4.77538769,1.99834024,0.68306212,0.54498978,0.27084409,0.02041022,0.17396877,0.02553480,0.82414575
-4.76938469,1.97357765,0.64508652,0.55119939,0.27149643,0.02059994,0.16445074,0.02529414,0.81880476
-4.76338169,1.95059318,0.61137858,0.55609613,0.27224962,0.02070250,0.15568121,0.02515276,0.81410513
-4.75737869,1.92814690,0.58144113,0.55938867,0.27297933,0.02071274,0.14754090,0.02508574,0.80952897
-4.75137569,1.90509490,0.55476625,0.56083521,0.27357245,0.02062724,0.13991427,0.02506863,0.80459568
-4.74537269,1.88042995,0.53085414,0.56025184,0.27393067,0.02044448,0.13269405,0.02507826,0.79887861
-4.73936968,1.85331346,0.50922947,0.55751831,0.27397321,0.02016494,0.12578482,0.02509341,0.79201829
-4.73336668,1.82309762,0.48945450,0.55258090,0.27363849,0.01979110,0.11910561,0.02509540,0.78373195
-4.72736368,1.78933750,0.47113906,0.54545238,0.27288482,0.01932739,0.11259157,0.02506847,0.77381894
-4.72136068,1.75179307,0.45394702,0.53620906,0.27169001,0.01878005,0.10619465,0.02500002,0.76216212
-4.71535768,1.71042179,0.43759947,0.52498539,0.27005004,0.01815695,0.09988342,0.02488070,0.74872539
-4.70935468,1.66536284,0.42187495,0.51196629,0.26797689,0.01746731,0.09364214,0.02470436,0.73354780
-4.70335168,1.61691438,0.40660687,0.49737779,0.26549559,0.01672142,0.08746917,0.02446789,0.71673466
-4.69734867,1.56550560,0.39167887,0.48147656,0.26264099,0.01593029,0.08137491,0.02417094,0.69844647
-4.69134567,1.51166536,0.37701844,0.46453888,0.25945409,0.01510534,0.07537948,0.02381552,0.67888632
-4.68534267,1.45598952,0.36258948,0.44684962,0.25597850,0.01425800,0.06951016,0.02340565,0.65828659
-4.67933967,1.39910862,0.34838433,0.42869194,0.25225712,0.01339946,0.06379887,0.02294690,0.63689578
-4.67333667,1.34165776,0.33441587,0.41033795,0.24832922,0.01254027,0.05827980,0.02244594,0.61496611
-4.66733367,1.28425014,0.32071001,0.39204103,0.24422824,0.01169019,0.05298717,0.02191015,0.59274260
-4.66133067,1.22745526,0.30729916,0.37402982,0.23998025,0.01085789,0.04795344,0.02134727,0.57045403
-4.65532766,1.17178263,0.29421679,0.35650423,0.23560335,0.01005083,0.04320772,0.02076507,0.54830619
-4.64932466,1.11767128,0.28149331,0.33963339,0.23110779,0.00927519,0.03877470,0.02017111,0.52647754
-4.64332166,1.06548497,0.26915341,0.32355552,0.22649698,0.00853580,0.03467391,0.01957260,0.50511733
-4.63731866,1.01551275,0.25721470,0.30837944,0.22176909,0.00783616,0.03091936,0.01897631,0.48434590
-4.63131566,0.96797417,0.24568765,0.29418746,0.21691924,0.00717850,0.02751948,0.01838847,0.46425703
-4.62531266,0.92302802,0.23457655,0.28103934,0.21194196,0.00656392,0.02447739,0.01781486,0.44492174
-4.61930965,0.88078370,0.22388126,0.26897682,0.20683381,0.00599249,0.02179137,0.01726083,0.42639323
-4.61330665,0.84131382,0.21359952,0.25802838,0.20159589,0.00546340,0.01945542,0.01673134,0.40871238
-4.60730365,0.80466711,0.20372950,0.24821388,0.19623598,0.00497517,0.01746002,0.01623105,0.39191319
-4.60130065,0.77088031,0.19427232,0.23954862,0.19077032,0.00452579,0.01579286,0.01576439,0.37602794
-4.59529765,0.73998843,0.18523428,0.23204668,0.18522467,0.00411287,0.01443956,0.01533556,0.36109146
-4.58929465,0.71203243,0.17662874,0.22572329,0.17963467,0.00373385,0.01338432,0.01494850,0.34714425
-4.58329165,0.68706413,0.16847724,0.22059609,0.17404553,0.00338606,0.01261055,0.01460692,0.33423439
-4.57728864,0.66514804,0.16081016,0.21668532,0.16851087,0.00306688,0.01210130,0.01431409,0.32241797
-4.57128564,0.64636027,0.15366648,0.21401302,0.16309103,0.00277381,0.01183966,0.01407284,0.31175824
-4.56528264,0.63078475,0.14709302,0.21260137,0.15785073,0.00250454,0.01180898,0.01388528,0.30232357
-4.55927964,0.61850748,0.14114307,0.21247031,0.15285643,0.00225698,0.01199304,0.01375273,0.29418442
-4.55327664,0.60960917,0.13587448,0.21363485,0.14817347,0.00202927,0.01237609,0.01367547,0.28740963
-4.54727364,0.60415726,0.13134750,0.21610219,0.14386314,0.00181981,0.01294283,0.01365261,0.28206250
-4.54127064,0.60219794,0.12762240,0.21986908,0.13998002,0.00162722,0.01367839,0.01368197,0.27819673
-4.53526763,0.60374890,0.12475708,0.22491950,0.13656957,0.00145033,0.01456817,0.01375994,0.27585279
-4.52926463,0.60879357,0.12280478,0.23122299,0.13366634,0.00128814,0.01559780,0.01388151,0.27505498
-4.52326163,0.61727712,0.12181203,0.23873385,0.13129267,0.00113980,0.01675305,0.01404029,0.27580924
-4.51725863,0.62910489,0.12181693,0.24739119,0.12945817,0.00100457,0.01801973,0.01422857,0.27810214
-4.51125563,0.64414308,0.12284790,0.25711989,0.12815985,0.00088176,0.01938374,0.01443757,0.28190088
-4.50525263,0.66222201,0.12492279,0.26783252,0.12738296,0.00077077,0.02083106,0.01465763,0.28715448
-4.49924962,0.68314153,0.12804857,0.27943209,0.12710248,0.00067100,0.02234784,0.01487854,0.29379599
-4.49324662,0.70667836,0.13222143,0.29181533,0.12728505,0.00058186,0.02392055,0.01508986,0.30174556
