energy_ev,total_up,Ir_p_up,Ir_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-2.95047524,2.62711349,0.13137928,0.85975434,0.59105727,1.75690378,0.00094226,0.03454123,0.14225985,0.00000000
-2.94447224,2.59615055,0.13071632,0.86885033,0.58178819,1.71483114,0.00088688,0.03595794,0.13814372,0.00000000
-2.93846923,2.57186614,0.13050053,0.88259240,0.57380293,1.67409290,0.00084059,0.03774669,0.13425875,0.00000000
-2.93246623,2.55575843,0.13081325,0.90148830,0.56737101,1.63571176,0.00080327,0.03993518,0.13071758,0.00000000
-2.92646323,2.54906429,0.13171856,0.92591147,0.56270703,1.60060265,0.00077463,0.04254397,0.12762158,0.00000000
-2.92046023,2.55271422,0.13326037,0.95607903,0.55996555,1.56954916,0.00075419,0.04558513,0.12505774,0.00000000
-2.91445723,2.56729697,0.13546008,0.99203366,0.55923814,1.54318503,0.00074132,0.04906093,0.12309602,0.00000000
-2.90845423,2.59303484,0.13831507,1.03363038,0.56055243,1.52198120,0.00073526,0.05296272,0.12178730,0.00000000
-2.90245123,2.62977106,0.14179806,1.08052903,0.56387321,1.50623853,0.00073514,0.05727002,0.12116200,0.00000000
-2.89644822,2.67696949,0.14585731,1.13219295,0.56910542,1.49608642,0.00073999,0.06194997,0.12122937,0.00000000
-2.89044522,2.73372685,0.15041772,1.18789436,0.57609881,1.49148681,0.00074881,0.06695708,0.12197746,0.00000000
-2.88444222,2.79879721,0.15538279,1.24672672,0.58465401,1.49224312,0.00076052,0.07223345,0.12337377,0.00000000
-2.87843922,2.87062773,0.16063740,1.30762373,0.59452973,1.49801356,0.00077408,0.07770936,0.12536655,0.00000000
-2.87243622,2.94740460,0.16605132,1.36938498,0.60545073,1.50832773,0.00078842,0.08330442,0.12788668,0.00000000
-2.86643322,3.02710741,0.17148323,1.43070723,0.61711620,1.52260589,0.00080255,0.08892912,0.13085005,0.00000000
-2.86043022,3.10757013,0.17678532,1.49022079,0.62920834,1.54017971,0.00081552,0.09448683,0.13416041,0.00000000
-2.85442721,3.18654654,0.18180811,1.54652944,0.64140070,1.56031387,0.00082647,0.09987622,0.13771249,0.00000000
-2.84842421,3.26177773,0.18640541,1.59825281,0.65336616,1.58222749,0.00083467,0.10499394,0.14139548,0.00000000
-2.84242121,3.33105949,0.19043926,1.64406955,0.66478429,1.60511493,0.00083946,0.10973764,0.14509655,0.00000000
-2.83641821,3.39230724,0.19378460,1.68275958,0.67534798,1.62816532,0.00084037,0.11400894,0.14870440,0.00000000
-2.83041521,3.44361638,0.19633356,1.71324388,0.68476929,1.65058066,0.00083703,0.11771659,0.15211282,0.00000000
-2.82441221,3.48331618,0.19799919,1.73462017,0.69278444,1.67159208,0.00082924,0.12077936,0.15522398,0.00000000
-2.81840920,3.51001570,0.19871854,1.74619300,0.69915810,1.69047455,0.00081694,0.12312870,0.15795154,0.00000000
-2.81240620,3.52264037,0.19845485,1.74749702,0.70368691,1.70655992,0.00080023,0.12471110,0.16022333,0.00000000
-2.80640320,3.52045856,0.19719898,1.73831259,0.70620243,1.71924853,0.00077934,0.12548989,0.16198363,0.00000000
-2.80040020,3.50309758,0.19496987,1.71867294,0.70657352,1.72801963,0.00075463,0.12544652,0.16319501,0.00000000
-2.79439720,3.47054915,0.19181409,1.68886285,0.70470835,1.73244082,0.00072658,0.12458118,0.16383949,0.00000000
-2.78839420,3.42316469,0.18780451,1.64940878,0.70055604,1.73217657,0.00069580,0.12291284,0.16391926,0.00000000
-2.78239120,3.36164100,0.18303813,1.60106125,0.69410794,1.72699590,0.00066298,0.12047859,0.16345671,0.00000000
-2.77638819,3.28699742,0.17763320,1.54477006,0.68539867,1.71677927,0.00062886,0.11733236,0.16249381,0.00000000
-2.77038519,3.20054554,0.17172572,1.48165364,0.67450670,1.70152440,0.00059429,0.11354312,0.16109098,0.00000000
-2.76438219,3.10385273,0.16546541,1.41296399,0.66155456,1.68135072,0.00056015,0.10919259,0.15932529,0.00000000
-2.75837919,2.99870095,0.15901138,1.34004851,0.64670851,1.65650224,0.00052734,0.10437258,0.15728812,0.00000000
-2.75237619,2.88704215,0.15252759,1.26431049,0.63017748,1.62734829,0.00049683,0.09918210,0.15508237,0.00000000
-2.74637319,2.77095162,0.14617826,1.18716968,0.61221130,1.59438178,0.00046956,0.09372431,0.15281920,0.00000000
-2.74037019,2.65258052,0.14012337,1.11002444,0.59309794,1.55821448,0.00044652,0.08810349,0.15061447,0.00000000
-2.73436718,2.53410871,0.13451441,1.03421680,0.57315975,1.51956913,0.00042868,0.08242213,0.14858493,0.00000000
-2.72836418,2.41769888,0.12949039,0.96100125,0.55274865,1.47926808,0.00041701,0.07677823,0.14684430,0.00000000
-2.72236118,2.30545274,0.12517440,0.89151834,0.53224021,1.43821835,0.00041248,0.07126286,0.14549934,0.00000000
-2.71635818,2.19937001,0.12167056,0.82677335,0.51202661,1.39739343,0.00041603,0.06595821,0.14464600,0.00000000
-2.71035518,2.10131071,0.11906164,0.76762039,0.49250882,1.35781177,0.00042859,0.06093589,0.14436596,0.00000000
-2.70435218,2.01296120,0.11740718,0.71475191,0.47408774,1.32051286,0.00045104,0.05625583,0.14472335,0.00000000
-2.69834917,1.93580430,0.11674238,0.66869323,0.45715502,1.28653112,0.00048422,0.05196553,0.14576217,0.00000000
-2.69234617,1.87109369,0.11707750,0.62980186,0.44208332,1.25686873,0.00052890,0.04809975,0.14750413,0.00000000
-2.68634317,1.81983291,0.11839794,0.59827092,0.42921677,1.23246808,0.00058575,0.04468067,0.14994737,0.00000000
-2.68034017,1.78275907,0.12066496,0.57413604,0.41886156,1.21418486,0.00065534,0.04171827,0.15306576,0.00000000
-2.67433717,1.76033143,0.12381688,0.55728514,0.41127726,1.20276273,0.00073808,0.03921115,0.15680914,0.00000000
-2.66833417,1.75272500,0.12777096,0.54747032,0.40666908,1.19881052,0.00083421,0.03714756,0.16110436,0.00000000
-2.66233117,1.75982924,0.13242558,0.54432140,0.40518143,1.20278277,0.00094376,0.03550655,0.16585703,0.00000000
-2.65632816,1.78125207,0.13766301,0.54736053,0.40689297,1.21496439,0.00106651,0.03425932,0.17095415,0.00000000
-2.65032516,1.81632907,0.14335241,0.55601735,0.41181347,1.23545995,0.00120199,0.03337071,0.17626736,0.00000000
-2.64432216,1.86413796,0.14935314,0.56964462,0.41988256,1.26418804,0.00134941,0.03280057,0.18165673,0.00000000
-2.63831916,1.92351832,0.15551834,0.58753380,0.43097063,1.30088095,0.00150767,0.03250526,0.18697502,0.00000000
-2.63231616,1.99309617,0.16169849,0.60893066,0.44488162,1.34508958,0.00167532,0.03243906,0.19207221,0.00000000
-2.62631316,2.07131333,0.16774510,0.63305065,0.46135796,1.39619360,0.00185061,0.03255550,0.19680019,0.00000000
-2.62031016,2.15646103,0.17351432,0.65909420,0.48008738,1.45341630,0.00203146,0.03280862,0.20101731,0.00000000
-2.61430715,2.24671710,0.17887036,0.68626168,0.50071139,1.51584386,0.00221548,0.03315410,0.20459279,0.00000000
-2.60830415,2.34018622,0.18368872,0.71376812,0.52283519,1.58244821,0.00240003,0.03355029,0.20741070,0.00000000
-2.60230115,2.43494224,0.18785909,0.74085757,0.54603880,1.65211292,0.00258228,0.03395909,0.20937343,0.00000000
-2.59629815,2.52907166,0.19128790,0.76681703,0.56988884,1.72366121,0.00275924,0.03434666,0.21040455,0.00000000
-2.59029515,2.62071722,0.19390037,0.79098972,0.59395072,1.79588529,0.00292786,0.03468406,0.21045086,0.00000000
-2.58429215,2.70812040,0.19564213,0.81278747,0.61780084,1.86757609,0.00308511,0.03494765,0.20948372,0.00000000
-2.57828914,2.78966175,0.19648032,0.83170203,0.64103819,1.93755264,0.00322807,0.03511942,0.20749950,0.00000000
-2.57228614,2.86389786,0.19640409,0.84731495,0.66329523,2.00469023,0.00335402,0.03518707,0.20451923,0.00000000
-2.56628314,2.92959385,0.19542459,0.85930569,0.68424746,2.06794652,0.00346052,0.03514404,0.20058750,0.00000000
-2.56028014,2.98575042,0.19357443,0.86745765,0.70362142,2.12638507,0.00354551,0.03498934,0.19577061,0.00000000
-2.55427714,3.03162460,0.19090660,0.87166189,0.72120087,2.17919562,0.00360738,0.03472720,0.19015410,0.00000000
-2.54827414,3.06674344,0.18749286,0.87191820,0.73683104,2.22571063,0.00364501,0.03436671,0.18383982,0.00000000
-2.54227114,3.09091028,0.18342174,0.86833340,0.75042059,2.26541771,0.00365783,0.03392121,0.17694260,0.00000000
-2.53626813,3.10420334,0.17879617,0.86111683,0.76194155,2.29796777,0.00364585,0.03340764,0.16958665,0.00000000
-2.53026513,3.10696657,0.17373070,0.85057295,0.77142703,2.32317866,0.00360965,0.03284580,0.16190190,0.00000000
-2.52426213,3.09979315,0.16834855,0.83709134,0.77896703,2.34103429,0.00355036,0.03225753,0.15402036,0.00000000
-2.51825913,3.08350210,0.16277841,0.82113414,0.78470240,2.35167942,0.00346962,0.03166589,0.14607262,0.00000000
-2.51225613,3.05910877,0.15715123,0.80322161,0.78881725,2.35541024,0.00336957,0.03109421,0.13818463,0.00000000
-2.50625313,3.02779019,0.15159690,0.78391587,0.79153022,2.35266116,0.00325269,0.03056530,0.13047479,0.00000000
-2.50025013,2.99084648,0.14624103,0.76380374,0.79308481,2.34398809,0.00312181,0.03010055,0.12305158,0.00000000
-2.49424712,2.94965951,0.14120192,0.74347901,0.79373923,2.33004891,0.00297996,0.02971920,0.11601152,0.00000000
-2.48824412,2.90565029,0.13658766,0.72352493,0.79375609,2.31158165,0.00283027,0.02943761,0.10943776,0.00000000
-2.48224112,2.86023649,0.13249359,0.70449744,0.79339241,2.28938102,0.00267592,0.02926869,0.10339914,0.00000000
-2.47623812,2.81479147,0.12900013,0.68690982,0.79289011,2.26427410,0.00252000,0.02922143,0.09794978,0.00000000
-2.47023512,2.77060631,0.12617096,0.67121930,0.79246757,2.23709593,0.00236545,0.02930058,0.09312911,0.00000000
-2.46423212,2.72885601,0.12405175,0.65781608,0.79231221,2.20866578,0.00221499,0.02950648,0.08896240,0.00000000
-2.45822911,2.69057105,0.12266938,0.64701519,0.79257464,2.17976496,0.00207103,0.02983503,0.08546168,0.00000000
-2.45222611,2.65661524,0.12203166,0.63905138,0.79336441,2.15111684,0.00193570,0.03027789,0.08262688,0.00000000
-2.44622311,2.62767060,0.12212766,0.63407726,0.79474746,2.12336982,0.00181074,0.03082274,0.08044741,0.00000000
-2.44022011,2.60422973,0.12292859,0.63216466,0.79674543,2.09708395,0.00169759,0.03145381,0.07890375,0.00000000
-2.43421711,2.58659578,0.12438916,0.63330899,0.79933684,2.07272146,0.00159735,0.03215242,0.07796926,0.00000000
-2.42821411,2.57489011,0.12644946,0.63743654,0.80245994,2.05064187,0.00151084,0.03289771,0.07761200,0.00000000
-2.42221111,2.56906695,0.12903732,0.64441408,0.80601738,2.03110156,0.00143867,0.03366746,0.07779656,0.00000000
-2.41620810,2.56893460,0.13207099,0.65406045,0.80988222,2.01425795,0.00138129,0.03443895,0.07848578,0.00000000
-2.41020510,2.57418200,0.13546210,0.66615951,0.81390529,2.00017806,0.00133912,0.03518981,0.07964236,0.00000000
-2.40420210,2.58440954,0.13911882,0.68047373,0.81792347,1.98885085,0.00131262,0.03589895,0.08123025,0.00000000
-2.39819910,2.59916248,0.14294903,0.69675793,0.82176858,1.98020296,0.00130244,0.03654739,0.08321590,0.00000000
-2.39219610,2.61796557,0.14686349,0.71477228,0.82527660,1.97411677,0.00130950,0.03711900,0.08556918,0.00000000
-2.38619310,2.64035695,0.15077876,0.73429407,0.82829661,1.97045000,0.00133514,0.03760117,0.08826408,0.00000000
-2.38019010,2.66591974,0.15461989,0.75512762,0.83069924,1.96905560,0.00138125,0.03798535,0.09127912,0.00000000
-2.37418709,2.69430956,0.15832261,0.77711178,0.83238411,1.96980090,0.00145037,0.03826740,0.09459744,0.00000000
-2.36818409,2.72527651,0.16183510,0.80012475,0.83328595,1.97258478,0.00154580,0.03844777,0.09820670,0.00000000
-2.36218109,2.75868033,0.16511909,0.82408588,0.83337890,1.97735182,0.00167166,0.03853155,0.10209856,0.00000000
-2.35617809,2.79449779,0.16815044,0.84895445,0.83267898,1.98410247,0.00183303,0.03852824,0.10626810,0.00000000
-2.35017509,2.83282170,0.17091899,0.87472538,0.83124436,1.99289843,0.00203592,0.03845147,0.11071290,0.00000000
-2.34417209,2.87385139,0.17342780,0.90142228,0.82917332,2.00386286,0.00228730,0.03831844,0.11543202,0.00000000
-2.33816908,2.91787510,0.17569185,0.92908811,0.82660019,2.01717503,0.00259504,0.03814926,0.12042482,0.00000000
-2.33216608,2.96524483,0.17773616,0.95777393,0.82368907,2.03305969,0.00296787,0.03796622,0.12568974,0.00000000
-2.32616308,3.01634508,0.17959353,0.98752657,0.82062593,2.05177148,0.00341519,0.03779288,0.13122307,0.00000000
-2.32016008,3.07155697,0.18130198,1.01837574,0.81760929,2.07357525,0.00394692,0.03765317,0.13701775,0.00000000
-2.31415708,3.13121974,0.18290208,1.05032140,0.81483995,2.09872328,0.00457322,0.03757049,0.14306228,0.00000000
-2.30815408,3.19559160,0.18443417,1.08332220,0.81251049,2.12743073,0.00530418,0.03756675,0.14933982,0.00000000
-2.30215108,3.26481250,0.18593579,1.11728564,0.81079490,2.15985078,0.00614949,0.03766155,0.15582740,0.00000000
-2.29614807,3.33887069,0.18743934,1.15206061,0.80983911,2.19605104,0.00711797,0.03787137,0.16249548,0.00000000
-2.29014507,3.41757548,0.18897014,1.18743288,0.80975296,2.23599276,0.00821717,0.03820892,0.16930773,0.00000000
-2.28414207,3.50053785,0.19054496,1.22312385,0.81060396,2.27951432,0.00945284,0.03868265,0.17622108,0.00000000
-2.27813907,3.58716045,0.19217110,1.25879280,0.81241354,2.32632022,0.01082851,0.03929633,0.18318612,0.00000000
-2.27213607,3.67663807,0.19384608,1.29404281,0.81515584,2.37597665,0.01234493,0.04004888,0.19014774,0.00000000
-2.26613307,3.76796899,0.19555793,1.32842999,0.81875920,2.42791422,0.01399970,0.04093434,0.19704608,0.00000000
-2.26013007,3.85997720,0.19728601,1.36147591,0.82311055,2.48143812,0.01578683,0.04194201,0.20381771,0.00000000
-2.25412706,3.95134486,0.19900247,1.39268268,0.82806222,2.53574567,0.01769649,0.04305680,0.21039701,0.00000000
-2.24812406,4.04065390,0.20067403,1.42155004,0.83344115,2.58995054,0.01971479,0.04425967,0.21671774,0.00000000
-2.24212106,4.12643494,0.20226423,1.44759391,0.83905973,2.64311278,0.02182373,0.04552829,0.22271473,0.00000000
-2.23611806,4.20722163,0.20373582,1.47036535,0.84472798,2.69427334,0.02400130,0.04683777,0.22832562,0.00000000
-2.23011506,4.28160799,0.20505336,1.48946945,0.85026621,2.74249140,0.02622173,0.04816150,0.23349259,0.00000000
-2.22411206,4.34830601,0.20618574,1.50458301,0.85551756,2.78688288,0.02845590,0.04947210,0.23816411,0.00000000
-2.21810905,4.40620102,0.20710862,1.51547045,0.86035960,2.82665801,0.03067198,0.05074232,0.24229648,0.00000000
-2.21210605,4.45440217,0.20780662,1.52199717,0.86471444,2.86115617,0.03283610,0.05194603,0.24585534,0.00000000
-2.20610305,4.49228547,0.20827514,1.52413966,0.86855668,2.88987619,0.03491330,0.05305915,0.24881686,0.00000000
-2.20010005,4.51952735,0.20852182,1.52199207,0.87191866,2.91250035,0.03686846,0.05406055,0.25116875,0.00000000
-2.19409705,4.53612698,0.20856746,1.51576873,0.87489268,2.92891088,0.03866739,0.05493279,0.25291097,0.00000000
-2.18809405,4.54241596,0.20844646,1.50580246,0.87763002,2.93919787,0.04027791,0.05566282,0.25405606,0.00000000
-2.18209105,4.53905489,0.20820673,1.49253875,0.88033667,2.94365796,0.04167089,0.05624251,0.25462920,0.00000000
-2.17608804,4.52701638,0.20790899,1.47652584,0.88326585,2.94278381,0.04282128,0.05666900,0.25466787,0.00000000
-2.17008504,4.50755525,0.20762568,1.45840107,0.88670773,2.93724450,0.04370896,0.05694492,0.25422115,0.00000000
-2.16408204,4.48216673,0.20743930,1.43887391,0.89097672,2.92785773,0.04431951,0.05707835,0.25334866,0.00000000
-2.15807904,4.45253442,0.20744037,1.41870631,0.89639689,2.91555490,0.04464473,0.05708272,0.25211921,0.00000000
-2.15207604,4.42046994,0.20772507,1.39869090,0.90328629,2.90134066,0.04468298,0.05697639,0.25060907,0.00000000
-2.14607304,4.38784674,0.20839258,1.37962799,0.91194075,2.88624873,0.04443928,0.05678217,0.24890016,0.00000000
-2.14007004,4.35653077,0.20954221,1.36230205,0.92261807,2.87129597,0.04392514,0.05652664,0.24707783,0.00000000
-2.13406703,4.32831091,0.21127050,1.34745842,0.93552329,2.85743677,0.04315824,0.05623936,0.24522872,0.00000000
-2.12806403,4.30483190,0.21366821,1.33578122,0.95079574,2.84551995,0.04216181,0.05595198,0.24343844,0.00000000
-2.12206103,4.28753264,0.21681742,1.32787302,0.96849846,2.83625013,0.04096390,0.05569727,0.24178934,0.00000000
-2.11605803,4.27759227,0.22078874,1.32423702,0.98861060,2.83015524,0.03959642,0.05550814,0.24035834,0.00000000
-2.11005503,4.27588627,0.22563871,1.32526224,1.01102301,2.82756185,0.03809418,0.05541658,0.23921490,0.00000000
-2.10405203,4.28295413,0.23140746,1.33121218,1.03553743,2.82857935,0.03649377,0.05545270,0.23841926,0.00000000
-2.09804902,4.29897996,0.23811673,1.34221718,1.06186910,2.83309360,0.03483252,0.05564379,0.23802087,0.00000000
-2.09204602,4.32378642,0.24576815,1.35827072,1.08965290,2.84077052,0.03314742,0.05601338,0.23805714,0.00000000
-2.08604302,4.35684224,0.25434201,1.37922960,1.11845260,2.85106928,0.03147418,0.05658054,0.23855252,0.00000000
-2.08004002,4.39728264,0.26379646,1.40481784,1.14777295,2.86326442,0.02984634,0.05735912,0.23951788,0.00000000
-2.07403702,4.44394157,0.27406715,1.43463422,1.17707401,2.87647602,0.02829456,0.05835728,0.24095018,0.00000000
-2.06803402,4.49539454,0.28506746,1.46816306,1.20578717,2.88970638,0.02684612,0.05957701,0.24283252,0.00000000
-2.06203102,4.55000985,0.29668918,1.50478781,1.23333226,2.90188163,0.02552443,0.06101398,0.24513450,0.00000000
-2.05602801,4.60600636,0.30880384,1.54380712,1.25913497,2.91189644,0.02434894,0.06265734,0.24781277,0.00000000
-2.05002501,4.66151543,0.32126456,1.58445283,1.28264411,2.91865982,0.02333499,0.06448991,0.25081203,0.00000000
-2.04402201,4.71464476,0.33390854,1.62590952,1.30334790,2.92114014,0.02249401,0.06648836,0.25406614,0.00000000
-2.03801901,4.76354175,0.34656008,1.66733498,1.32078893,2.91840745,0.02183372,0.06862372,0.25749962,0.00000000
-2.03201601,4.80645437,0.35903418,1.70788129,1.33457711,2.90967151,0.02135851,0.07086191,0.26102934,0.00000000
-2.02601301,4.84178746,0.37114062,1.74671591,1.34440046,2.89431399,0.02106989,0.07316456,0.26456646,0.00000000
-2.02001001,4.86815281,0.38268844,1.78304241,1.35003333,2.87191365,0.02096697,0.07548992,0.26801863,0.00000000
-2.01400700,4.88441155,0.39349073,1.81612025,1.35134185,2.84226378,0.02104701,0.07779391,0.27129235,0.00000000
-2.00800400,4.88970767,0.40336968,1.84528333,1.34828668,2.80538133,0.02130591,0.08003130,0.27429550,0.00000000
-2.00200100,4.88349187,0.41216148,1.86995665,1.34092287,2.76150743,0.02173874,0.08215691,0.27694000,0.00000000
-1.99599800,4.86553518,0.41972121,1.88967071,1.32939719,2.71109982,0.02234010,0.08412688,0.27914447,0.00000000
-1.98999500,4.83593208,0.42592728,1.90407327,1.31394276,2.65481721,0.02310451,0.08589992,0.28083685,0.00000000
-1.98399200,4.79509311,0.43068533,1.91293788,1.29487153,2.59349670,0.02402662,0.08743852,0.28195691,0.00000000
-1.97798899,4.74372736,0.43393141,1.91616898,1.27256456,2.52812497,0.02510139,0.08871000,0.28245843,0.00000000
-1.97198599,4.68281541,0.43563413,1.91380313,1.24746070,2.45980454,0.02632403,0.08968744,0.28231109,0.00000000
-1.96598299,4.61357341,0.43579588,1.90600629,1.22004374,2.38971621,0.02768996,0.09035040,0.28150177,0.00000000
-1.95997999,4.53740972,0.43445270,1.89306706,1.19082848,2.31907924,0.02919457,0.09068541,0.28003538,0.00000000
-1.95397699,4.45587514,0.43167311,1.87538593,1.16034622,2.24911050,0.03083291,0.09068622,0.27793496,0.00000000
-1.94797399,4.37060862,0.42755552,1.85346078,1.12912980,2.18098411,0.03259931,0.09035371,0.27524114,0.00000000
-1.94197099,4.28328009,0.42222468,1.82786922,1.09769888,2.11579292,0.03448695,0.08969562,0.27201080,0.00000000
-1.93596798,4.19553250,0.41582700,1.79924822,1.06654564,2.05451304,0.03648738,0.08872597,0.26831509,0.00000000
-1.92996498,4.10892515,0.40852509,1.76827182,1.03612152,1.99797277,0.03859010,0.08746428,0.26423685,0.00000000
-1.92396198,4.02488053,0.40049176,1.73562797,1.00682534,1.94682681,0.04078217,0.08593461,0.25986744,0.00000000
-1.91795898,3.94463674,0.39190373,1.70199528,0.97899311,1.90153678,0.04304783,0.08416448,0.25530322,0.00000000
-1.91195598,3.86920743,0.38293527,1.66802080,0.95289011,1.86235863,0.04536836,0.08218371,0.25064182,0.00000000
-1.90595298,3.79935119,0.37375233,1.63429989,0.92870535,1.82933738,0.04772195,0.08002324,0.24597838,0.00000000
-1.89994997,3.73555160,0.36450712,1.60135892,0.90654880,1.80230953,0.05008382,0.07771410,0.24140189,0.00000000
-1.89394697,3.67800900,0.35533367,1.56964175,0.88645139,1.78091285,0.05242644,0.07528634,0.23699195,0.00000000
-1.88794397,3.62664448,0.34634441,1.53950041,0.86836800,1.76460345,0.05471994,0.07276827,0.23281599,0.00000000
-1.88194097,3.58111589,0.33762805,1.51119054,0.85218323,1.75267929,0.05693271,0.07018578,0.22892710,0.00000000
-1.87593797,3.54084532,0.32924867,1.48487139,0.83771977,1.74430943,0.05903210,0.06756196,0.22536272,0.00000000
-1.86993497,3.50505664,0.32124621,1.46061060,0.82474916,1.73856772,0.06098528,0.06491687,0.22214403,0.00000000
-1.86393197,3.47282141,0.31363812,1.43839298,0.81300430,1.73446979,0.06276011,0.06226757,0.21927621,0.00000000
-1.85792896,3.44311099,0.30642213,1.41813294,0.80219336,1.73101171,0.06432619,0.05962833,0.21674949,0.00000000
-1.85192596,3.41485215,0.29957989,1.39968952,0.79201440,1.72720881,0.06565573,0.05701099,0.21454089,0.00000000
-1.84592296,3.38698350,0.29308120,1.38288324,0.78216995,1.72213308,0.06672455,0.05442546,0.21261658,0.00000000
-1.83991996,3.35851007,0.28688872,1.36751364,0.77238106,1.71494760,0.06751290,0.05188029,0.21093469,0.00000000
-1.83391696,3.32855306,0.28096253,1.35337648,0.76239998,1.70493656,0.06800614,0.04938324,0.20944836,0.00000000
-1.82791396,3.29639269,0.27526470,1.34027967,0.75202097,1.69152969,0.06819531,0.04694190,0.20810894,0.00000000
-1.82191096,3.26150183,0.26976316,1.32805698,0.74108879,1.67432015,0.06807749,0.04456417,0.20686910,0.00000000
-1.81590795,3.22356910,0.26443507,1.31657895,0.72950430,1.65307518,0.06765596,0.04225878,0.20568571,0.00000000
-1.80990495,3.18251041,0.25926913,1.30576034,0.71722717,1.62773926,0.06694016,0.04003553,0.20452233,0.00000000
-1.80390195,3.13846875,0.25426709,1.29556401,0.70427548,1.59842979,0.06594537,0.03790561,0.20335116,0.00000000
-1.79789895,3.09180245,0.24944409,1.28600115,0.69072232,1.56542577,0.06469235,0.03588162,0.20215454,0.00000000
-1.79189595,3.04306312,0.24482813,1.27712793,0.67668964,1.52915009,0.06320662,0.03397757,0.20092567,0.00000000
-1.78589295,2.99296453,0.24045853,1.26903922,0.66233981,1.49014661,0.06151773,0.03220874,0.19966877,0.00000000
-1.77988994,2.94234453,0.23638371,1.26185971,0.64786533,1.44905314,0.05965837,0.03059148,0.19839870,0.00000000
-1.77388694,2.89212234,0.23265825,1.25573334,0.63347727,1.40657188,0.05766342,0.02914285,0.19713992,0.00000000
-1.76788394,2.84325346,0.22933970,1.25081168,0.61939325,1.36343864,0.05556894,0.02788034,0.19592511,0.00000000
-1.76188094,2.79668500,0.22648514,1.24724219,0.60582543,1.32039258,0.05341121,0.02682149,0.19479337,0.00000000
-1.75587794,2.75331346,0.22414778,1.24515711,0.59296938,1.27814757,0.05122579,0.02598346,0.19378825,0.00000000
-1.74987494,2.71394736,0.22237395,1.24466369,0.58099422,1.23736681,0.04904666,0.02538273,0.19295568,0.00000000
-1.74387194,2.67927640,0.22120035,1.24583637,0.57003477,1.19864142,0.04690548,0.02503471,0.19234189,0.00000000
-1.73786893,2.64984845,0.22065211,1.24871138,0.56018581,1.16247403,0.04483096,0.02495340,0.19199146,0.00000000
-1.73186593,2.62605517,0.22074138,1.25328405,0.55149895,1.12926774,0.04284839,0.02515111,0.19194562,0.00000000
-1.72586293,2.60812658,0.22146675,1.25950873,0.54398203,1.09932065,0.04097931,0.02563818,0.19224075,0.00000000
-1.71985993,2.59613428,0.22281342,1.26730155,0.53760104,1.07282583,0.03924133,0.02642268,0.19290725,0.00000000
-1.71385693,2.59000247,0.22475404,1.27654537,0.53228438,1.04987632,0.03764811,0.02751016,0.19396868,0.00000000
-1.70785393,2.58952571,0.22725020,1.28709672,0.52792896,1.03047442,0.03620942,0.02890344,0.19544121,0.00000000
-1.70185093,2.59439165,0.23025436,1.29879408,0.52440792,1.01454442,0.03493140,0.03060229,0.19733338,0.00000000
-1.69584792,2.60420711,0.23371214,1.31146685,0.52157920,1.00194776,0.03381679,0.03260323,0.19964598,0.00000000
-1.68984492,2.61852546,0.23756479,1.32494433,0.51929456,0.99249943,0.03286535,0.03489923,0.20237219,0.00000000
-1.68384192,2.63687347,0.24175157,1.33906404,0.51740836,0.98598449,0.03207426,0.03747950,0.20549778,0.00000000
-1.67783892,2.65877569,0.24621204,1.35367882,0.51578560,0.98217374,0.03143850,0.04032925,0.20900127,0.00000000
-1.67183592,2.68377496,0.25088798,1.36866201,0.51430871,0.98083741,0.03095133,0.04342952,0.21285421,0.00000000
-1.66583292,2.71144778,0.25572491,1.38391057,0.51288273,0.98175628,0.03060464,0.04675708,0.21702137,0.00000000
-1.65982991,2.74141359,0.26067306,1.39934559,0.51143856,0.98472949,0.03038934,0.05028437,0.22146082,0.00000000
-1.65382691,2.77333774,0.26568782,1.41491045,0.50993417,0.98957884,0.03029567,0.05397962,0.22612406,0.00000000
-1.64782391,2.80692815,0.27072965,1.43056648,0.50835373,0.99614950,0.03031346,0.05780705,0.23095608,0.00000000
-1.64182091,2.84192618,0.27576341,1.44628656,0.50670486,1.00430719,0.03043228,0.06172724,0.23589545,0.00000000
-1.63581791,2.87809270,0.28075739,1.46204695,0.50501412,1.01393251,0.03064166,0.06569767,0.24087454,0.00000000
-1.62981491,2.91519057,0.28568186,1.47781813,0.50332121,1.02491267,0.03093111,0.06967341,0.24581977,0.00000000
-1.62381191,2.95296510,0.29050758,1.49355508,0.50167232,1.03713181,0.03129020,0.07360799,0.25065218,0.00000000
-1.61780890,2.99112414,0.29520417,1.50918782,0.50011296,1.05046041,0.03170853,0.07745436,0.25528816,0.00000000
-1.61180590,3.02931944,0.29973859,1.52461294,0.49868094,1.06474496,0.03217576,0.08116602,0.25964052,0.00000000
-1.60580290,3.06713112,0.30407384,1.53968671,0.49739991,1.07979869,0.03268151,0.08469823,0.26361976,0.00000000
-1.59979990,3.10405632,0.30816805,1.55422040,0.49627386,1.09539413,0.03321536,0.08800914,0.26713582,0.00000000
-1.59379690,3.13950362,0.31197396,1.56797837,0.49528299,1.11125832,0.03376679,0.09106110,0.27009988,0.00000000
-1.58779390,3.17279363,0.31543889,1.58067900,0.49438125,1.12707106,0.03432516,0.09382167,0.27242653,0.00000000
