energy_ev,total_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-3.35867934,4.92625623,0.01572869,0.74996031,0.95981131,0.72353889,0.04433617,2.83672706,1.43234330,1.05203272
-3.35267634,4.88792386,0.01523270,0.75429129,0.93759719,0.72486275,0.04335891,2.80743767,1.43216880,1.05552479
-3.34667334,4.84875756,0.01475097,0.76098461,0.91530011,0.72505693,0.04232421,2.77435409,1.43515752,1.06050352
-3.34067034,4.80991559,0.01428566,0.77030129,0.89339752,0.72414695,0.04124463,2.73803792,1.44178046,1.06723434
-3.33466733,4.77253542,0.01383896,0.78245492,0.87235765,0.72218331,0.04013292,2.69910417,1.45243706,1.07594678
-3.32866433,4.73771351,0.01341318,0.79760622,0.85262697,0.71924205,0.03900185,2.65821130,1.46744634,1.08682824
-3.32266133,4.70648625,0.01301089,0.81585902,0.83461871,0.71542405,0.03786407,2.61605013,1.48704056,1.10001901
-3.31665833,4.67981222,0.01263497,0.83725771,0.81870262,0.71085342,0.03673192,2.57333158,1.51136125,1.11560865
-3.31065533,4.65855594,0.01228863,0.86178605,0.80519652,0.70567458,0.03561736,2.53077353,1.54045785,1.13363373
-3.30465233,4.64347344,0.01197550,0.88936772,0.79435966,0.70004836,0.03453184,2.48908702,1.57428876,1.15407726
-3.29864932,4.63519985,0.01169961,0.91986822,0.78638815,0.69414711,0.03348627,2.44896208,1.61272496,1.17686954
-3.29264632,4.63423912,0.01146535,0.95309829,0.78141249,0.68814904,0.03249093,2.41105351,1.65555584,1.20189056
-3.28664332,4.64095637,0.01127745,0.98881882,0.77949722,0.68223202,0.03155545,2.37596698,1.70249723,1.22897393
-3.28064032,4.65557287,0.01114090,1.02674688,0.78064254,0.67656705,0.03068877,2.34424602,1.75320121,1.25791205
-3.27463732,4.67816405,0.01106085,1.06656299,0.78478779,0.67131179,0.02989907,2.31636007,1.80726761,1.28846251
-3.26863432,4.70866047,0.01104253,1.10791918,0.79181657,0.66660437,0.02919379,2.29269433,1.86425662,1.32035545
-3.26263132,4.74685207,0.01109108,1.15044781,0.80156315,0.66255786,0.02857951,2.27354150,1.92370219,1.35330156
-3.25662831,4.79239541,0.01121144,1.19377069,0.81381998,0.65925561,0.02806195,2.25909603,1.98512584,1.38700054
-3.25062531,4.84482384,0.01140823,1.23750826,0.82834585,0.65674772,0.02764584,2.24945080,2.04805010,1.42114960
-3.24462231,4.90356031,0.01168552,1.28128853,0.84487448,0.65504888,0.02733487,2.24459670,2.11201136,1.45545165
-3.23861931,4.96793215,0.01204675,1.32475535,0.86312300,0.65413757,0.02713158,2.24442486,2.17657135,1.48962287
-3.23261631,5.03718755,0.01249455,1.36757581,0.88280025,0.65395688,0.02703726,2.24873159,2.24132689,1.52339934
-3.22661331,5.11051278,0.01303055,1.40944631,0.90361441,0.65441661,0.02705186,2.25722574,2.30591733,1.55654235
-3.22061031,5.18704962,0.01365530,1.45009728,0.92527973,0.65539689,0.02717387,2.26953815,2.37002946,1.58884226
-3.21460730,5.26591223,0.01436808,1.48929610,0.94752229,0.65675286,0.02740026,2.28523279,2.43339950,1.62012065
-3.20860430,5.34620278,0.01516682,1.52684843,0.97008444,0.65832036,0.02772638,2.30381907,2.49581218,1.65023076
-3.20260130,5.42702532,0.01604798,1.56259770,0.99272806,0.65992221,0.02814597,2.32476484,2.55709690,1.67905624
-3.19659830,5.50749744,0.01700646,1.59642299,1.01523639,0.66137488,0.02865113,2.34750957,2.61712125,1.70650826
-3.19059530,5.58675953,0.01803562,1.62823550,1.03741472,0.66249521,0.02923233,2.37147709,2.67578229,1.73252135
-3.18459230,5.66398156,0.01912718,1.65797387,1.05908985,0.66310681,0.02987854,2.39608764,2.73299604,1.75704816
-3.17858929,5.73836754,0.02027134,1.68559860,1.08010853,0.66304597,0.03057733,2.42076874,2.78868600,1.78005358
-3.17258629,5.80915790,0.02145679,1.71108615,1.10033516,0.66216667,0.03131505,2.44496467,2.84277137,1.80150862
-3.16658329,5.87563043,0.02267090,1.73442298,1.11964891,0.66034475,0.03207707,2.46814437,2.89515568,1.82138454
-3.16058029,5.93710009,0.02389982,1.75559998,1.13794043,0.65748088,0.03284806,2.48980778,2.94571673,1.83964750
-3.15457729,5.99291849,0.02512876,1.77460764,1.15510858,0.65350244,0.03361230,2.50949057,2.99429847,1.85625430
-3.14857429,6.04247355,0.02634222,1.79143228,1.17105724,0.64836423,0.03435402,2.52676757,3.04070534,1.87114930
-3.14257129,6.08518985,0.02752428,1.80605351,1.18569255,0.64204813,0.03505781,2.54125482,3.08469962,1.88426285
-3.13656828,6.12053015,0.02865899,1.81844308,1.19892061,0.63456185,0.03570896,2.55261087,3.12600192,1.89551131
-3.13056528,6.14799834,0.02973065,1.82856514,1.21064595,0.62593683,0.03629384,2.56053722,3.16429491,1.90479851
-3.12456228,6.16714390,0.03072424,1.83637776,1.22077078,0.61622566,0.03680030,2.56477850,3.19923012,1.91201873
-3.11855928,6.17756791,0.03162572,1.84183564,1.22919501,0.60549902,0.03721794,2.56512233,3.23043749,1.91706082
-3.11255628,6.17893038,0.03242244,1.84489372,1.23581714,0.59384248,0.03753844,2.56139938,3.25753719,1.91981325
-3.10655328,6.17095850,0.03310342,1.84551137,1.24053598,0.58135333,0.03775571,2.55348348,3.28015301,1.92016971
-3.10055028,6.15345542,0.03365964,1.84365694,1.24325294,0.56813748,0.03786613,2.54129203,3.29792677,1.91803497
-3.09454727,6.12630913,0.03408428,1.83931226,1.24387495,0.55430672,0.03786856,2.52478668,3.31053297,1.91333061
-3.08854427,6.08950071,0.03437291,1.83247691,1.24231784,0.53997631,0.03776440,2.50397425,3.31769294,1.90600028
-3.08254127,6.04311162,0.03452356,1.82317193,1.23850985,0.52526288,0.03755751,2.47890769,3.31918787,1.89601430
-3.07653827,5.98732951,0.03453681,1.81144278,1.23239527,0.51028292,0.03725407,2.44968711,3.31487025,1.88337335
-3.07053527,5.92245218,0.03441575,1.79736155,1.22393796,0.49515146,0.03686244,2.41646053,3.30467309,1.86811109
-3.06453227,5.84888939,0.03416589,1.78102817,1.21312458,0.47998116,0.03639294,2.37942435,3.28861678,1.85029583
-3.05852926,5.76716245,0.03379503,1.76257081,1.19996737,0.46488166,0.03585756,2.33882322,3.26681329,1.83003101
-3.05252626,5.67790152,0.03331304,1.74214540,1.18450643,0.44995904,0.03526975,2.29494928,3.23946767,1.80745476
-3.04652326,5.58184068,0.03273161,1.71993437,1.16681129,0.43531546,0.03464415,2.24814063,3.20687690,1.78273859
-3.04052026,5.47981095,0.03206400,1.69614482,1.14698184,0.42104871,0.03399634,2.19877901,3.16942623,1.75608529
-3.03451726,5.37273155,0.03132471,1.67100615,1.12514843,0.40725184,0.03334265,2.14728663,3.12758319,1.72772631
-3.02851426,5.26159963,0.03052914,1.64476723,1.10147137,0.39401263,0.03269993,2.09412220,3.08188961,1.69791862
-3.02251126,5.14747877,0.02969330,1.61769342,1.07613958,0.38141302,0.03208549,2.03977637,3.03295186,1.66694127
-3.01650825,5.03148659,0.02883344,1.59006325,1.04936873,0.36952845,0.03151690,1.98476643,2.98142973,1.63509166
-3.01050525,4.91478177,0.02796579,1.56216505,1.02139869,0.35842714,0.03101199,1.92963075,2.92802418,1.60268174
-3.00450225,4.79855059,0.02710620,1.53429341,0.99249065,0.34816930,0.03058876,1.87492275,2.87346436,1.57003401
-2.99849925,4.68399337,0.02626993,1.50674562,0.96292371,0.33880645,0.03026534,1.82120485,2.81849417,1.53747742
-2.99249625,4.57231075,0.02547138,1.47981793,0.93299130,0.33038072,0.03005994,1.76904225,2.76385862,1.50534325
-2.98649325,4.46469002,0.02472386,1.45380178,0.90299729,0.32292430,0.02999074,1.71899677,2.71029041,1.47396080
-2.98049025,4.36229148,0.02403945,1.42897991,0.87325214,0.31645908,0.03007584,1.67162081,2.65849679,1.44365306
-2.97448724,4.26623485,0.02342879,1.40562238,0.84406875,0.31099644,0.03033300,1.62745133,2.60914712,1.41473228
-2.96848424,4.17758568,0.02290104,1.38398253,0.81575855,0.30653725,0.03077944,1.58700390,2.56286125,1.38749547
-2.96248124,4.09734186,0.02246369,1.36429288,0.78862738,0.30307211,0.03143149,1.55076678,2.52019904,1.36221989
-2.95647824,4.02642007,0.02212258,1.34676112,0.76297149,0.30058179,0.03230420,1.51919494,2.48165104,1.33915860
-2.95047524,3.96564242,0.02188181,1.33156623,0.73907360,0.29903785,0.03341085,1.49270400,2.44763076,1.31853614
-2.94447224,3.91572325,0.02174373,1.31885477,0.71719894,0.29840342,0.03476240,1.47166399,2.41846839,1.30054446
-2.93846923,3.87725643,0.02170895,1.30873765,0.69759133,0.29863405,0.03636691,1.45639306,2.39440634,1.28533922
-2.93246623,3.85070320,0.02177637,1.30128737,0.68046939,0.29967878,0.03822889,1.44715103,2.37559655,1.27303658
-2.92646323,3.83638123,0.02194320,1.29653587,0.66602276,0.30148109,0.04034875,1.44413306,2.36209965,1.26371061
-2.92046023,3.83445494,0.02220502,1.29447323,0.65440858,0.30397998,0.04272222,1.44746345,2.35388607,1.25739147
-2.91445723,3.84492787,0.02255590,1.29504724,0.64574806,0.30711096,0.04533986,1.45718998,2.35083894,1.25406442
-2.90845423,3.86763739,0.02298845,1.29816401,0.64012353,0.31080708,0.04818672,1.47327894,2.35275883,1.25366983
-2.90245123,3.90225230,0.02349398,1.30368957,0.63757580,0.31499986,0.05124212,1.49561121,2.35937023,1.25610422
-2.89644822,3.94827372,0.02406264,1.31145267,0.63810217,0.31962016,0.05447963,1.52397983,2.37032952,1.26122225
-2.89044522,4.00503977,0.02468354,1.32124854,0.64165515,0.32459909,0.05786727,1.55808920,2.38523435,1.26883992
-2.88444222,4.07173407,0.02534500,1.33284372,0.64814193,0.32986873,0.06136785,1.59755640,2.40363414,1.27873867
-2.87843922,4.14739833,0.02603470,1.34598171,0.65742494,0.33536298,0.06493963,1.64191475,2.42504141,1.29067038
-2.87243622,4.23094888,0.02673992,1.36038940,0.66932342,0.34101823,0.06853708,1.69061979,2.44894375,1.30436326
-2.86643322,4.32119689,0.02744777,1.37578390,0.68361602,0.34677407,0.07211196,1.74305765,2.47481589,1.31952824
-2.86043022,4.41687180,0.02814544,1.39187974,0.70004471,0.35257396,0.07561439,1.79855587,2.50213183,1.33586584
-2.85442721,4.51664735,0.02882042,1.40839597,0.71831964,0.35836580,0.07899420,1.85639632,2.53037631,1.35307320
-2.84842421,4.61916932,0.02946079,1.42506295,0.73812511,0.36410252,0.08220221,1.91582992,2.55905558,1.37085108
-2.84242121,4.72308413,0.03005541,1.44162865,0.75912636,0.36974253,0.08519160,1.97609271,2.58770699,1.38891047
-2.83641821,4.82706721,0.03059415,1.45786395,0.78097709,0.37525004,0.08791925,2.03642279,2.61590707,1.40697867
-2.83041521,4.92985011,0.03106812,1.47356698,0.80332733,0.38059538,0.09034687,2.09607733,2.64327789,1.42480456
-2.82441221,5.03024517,0.03146981,1.48856606,0.82583155,0.38575501,0.09244214,2.15434923,2.66949154,1.44216285
-2.81840920,5.12716704,0.03179328,1.50272130,0.84815658,0.39071149,0.09417951,2.21058252,2.69427243,1.45885710
-2.81240620,5.21964993,0.03203419,1.51592456,0.86998898,0.39545327,0.09554086,2.26418614,2.71739749,1.47472151
-2.80640320,5.30686004,0.03218994,1.52809807,0.89104180,0.39997423,0.09651587,2.31464522,2.73869423,1.48962127
-2.80040020,5.38810274,0.03225967,1.53919142,0.91106008,0.40427314,0.09710213,2.36152974,2.75803669,1.50345158
-2.79439720,5.46282422,0.03224423,1.54917733,0.92982523,0.40835291,0.09730497,2.40449990,2.77533957,1.51613531
-2.78839420,5.53060766,0.03214615,1.55804631,0.94715774,0.41221973,0.09713704,2.44330824,2.79055073,1.52761955
-2.78239120,5.59116422,0.03196954,1.56580041,0.96291839,0.41588209,0.09661769,2.47779833,2.80364240,1.53787105
-2.77638819,5.64431943,0.03171995,1.57244649,0.97700778,0.41934977,0.09577207,2.50790023,2.81460145,1.54687090
-2.77038519,5.68999562,0.03140426,1.57798923,0.98936422,0.42263272,0.09463018,2.53362290,2.82341934,1.55460879
-2.76438219,5.72819150,0.03103044,1.58242439,0.99996013,0.42574006,0.09322572,2.55504402,2.83008200,1.56107692
-2.75837919,5.75895993,0.03060741,1.58573244,1.00879719,0.42867903,0.09159489,2.57229780,2.83456032,1.56626407
-2.75237619,5.78238497,0.03014481,1.58787325,1.01590043,0.43145413,0.08977524,2.58556130,2.83680172,1.57015014
-2.74637319,5.79855970,0.02965280,1.58878178,1.02131171,0.43406632,0.08780447,2.59504006,2.83672320,1.57270139
-2.74037019,5.80756572,0.02914184,1.58836541,1.02508286,0.43651242,0.08571940,2.60095365,2.83420648,1.57386663
-2.73436718,5.80945581,0.02862251,1.58650283,1.02726889,0.43878476,0.08355493,2.60352204,2.82909544,1.57357483
-2.72836418,5.80424040,0.02810530,1.58304481,1.02792174,0.44087094,0.08134333,2.60295320,2.82119624,1.57173406
-2.72236118,5.79187900,0.02760047,1.57781692,1.02708487,0.44275396,0.07911350,2.59943276,2.81028027,1.56823206
-2.71635818,5.77227690,0.02711781,1.57062401,1.02478897,0.44441249,0.07689057,2.59311601,2.79609001,1.56293848
-2.71035518,5.74528752,0.02666661,1.56125666,1.02104912,0.44582143,0.07469561,2.58412275,2.77834767,1.55570871
-2.70435218,5.71072045,0.02625542,1.54949903,1.01586354,0.44695263,0.07254551,2.57253498,2.75676642,1.54638922
-2.69834917,5.66835474,0.02589202,1.53513816,1.00921400,0.44777590,0.07045310,2.55839763,2.73106373,1.53482425
-2.69234617,5.61795681,0.02558331,1.51797413,1.00106777,0.44826003,0.06842737,2.54172194,2.70097646,1.52086351
-2.68634317,5.55930209,0.02533521,1.49783086,0.99138113,0.44837404,0.06647381,2.52249147,2.66627691,1.50437067
-2.68034017,5.49219926,0.02515260,1.47456682,0.98010412,0.44808842,0.06459484,2.50066994,2.62678907,1.48523210
-2.67433717,5.41651551,0.02503930,1.44808543,0.96718625,0.44737639,0.06279040,2.47621070,2.58240448,1.46336555
-2.66833417,5.33220175,0.02499797,1.41834447,0.95258276,0.44621506,0.06105841,2.44906695,2.53309655,1.43872833
-2.66233117,5.23931582,0.02503012,1.38536404,0.93626112,0.44458648,0.05939542,2.41920210,2.47893282,1.41132444
-2.65632816,5.13804275,0.02513606,1.34923269,0.91820728,0.44247861,0.05779708,2.38659974,2.42008427,1.38121036
-2.65032516,5.02871036,0.02531488,1.31011126,0.89843134,0.43988590,0.05625866,2.35127252,2.35683109,1.34849916
-2.64432216,4.91179953,0.02556449,1.26823425,0.87697219,0.43680980,0.05477545,2.31326941,2.28956441,1.31336254
-2.63831916,4.78794808,0.02588158,1.22390845,0.85390091,0.43325891,0.05334316,2.27268106,2.21878376,1.27603071
-2.63231616,4.65794804,0.02626167,1.17750887,0.82932274,0.42924891,0.05195811,2.22964292,2.14509014,1.23679001
-2.62631316,4.52273610,0.02669915,1.12947196,0.80337735,0.42480219,0.05061744,2.18433600,2.06917475,1.19597834
-2.62031016,4.38337769,0.02718734,1.08028640,0.77623759,0.41994731,0.04931918,2.13698532,1.99180386,1.15397838
-2.61430715,4.24104515,0.02771859,1.03048170,0.74810659,0.41471817,0.04806228,2.08785631,1.91380027,1.11120910
-2.60830415,4.09699106,0.02828433,0.98061515,0.71921354,0.40915310,0.04684646,2.03724924,1.83602206,1.06811563
-2.60230115,3.95251789,0.02887527,0.93125746,0.68980825,0.40329376,0.04567216,1.98549223,1.75933948,1.02515809
-2.59629815,3.80894525,0.02948145,0.88297782,0.66015486,0.39718403,0.04454035,1.93293315,1.68461100,0.98279965
-2.59029515,3.66757626,0.03009245,0.83632885,0.63052502,0.39086880,0.04345231,1.87993103,1.61265932,0.94149451
-2.58429215,3.52966446,0.03069749,0.79183206,0.60119083,0.38439285,0.04240945,1.82684716,1.54424847,0.90167613
-2.57828914,3.39638275,0.03128566,0.74996449,0.57241795,0.37779975,0.04141308,1.77403668,1.48006289,0.86374616
-2.57228614,3.26879542,0.03184602,0.71114679,0.54445913,0.37113083,0.04046427,1.72184075,1.42068924,0.82806462
-2.56628314,3.14783462,0.03236779,0.67573345,0.51754850,0.36442434,0.03956364,1.67057977,1.36660179,0.79494159
-2.56028014,3.03428196,0.03284050,0.64400529,0.49189676,0.35771475,0.03871132,1.62054785,1.31815173,0.76463068
-2.55427714,2.92875581,0.03325413,0.61616463,0.46768748,0.35103216,0.03790682,1.57200884,1.27556096,0.73732459
-2.54827414,2.83170483,0.03359925,0.59233298,0.44507463,0.34440198,0.03714906,1.52519372,1.23892040,0.71315272
-2.54227114,2.74340748,0.03386715,0.57255158,0.42418125,0.33784480,0.03643640,1.48029976,1.20819284,0.69218098
-2.53626813,2.66397751,0.03404995,0.55678432,0.40509931,0.33137646,0.03576678,1.43749097,1.18322006,0.67441365
-2.53026513,2.59337492,0.03414072,0.54492309,0.38789069,0.32500830,0.03513780,1.39690013,1.16373385,0.65979711
-2.52426213,2.53142153,0.03413357,0.53679505,0.37258905,0.31874767,0.03454700,1.35863185,1.14937044,0.64822531
-2.51825913,2.47782052,0.03402378,0.53217151,0.35920240,0.31259861,0.03399204,1.32276669,1.13968747,0.63954655
-2.51225613,2.43217869,0.03380782,0.53077799,0.34771635,0.30656266,0.03347103,1.28936588,1.13418287,0.63357133
-2.50625313,2.39403050,0.03348354,0.53230491,0.33809754,0.30063982,0.03298273,1.25847650,1.13231471,0.63008084
-2.50025013,2.36286257,0.03305015,0.53641850,0.33029727,0.29482958,0.03252689,1.23013665,1.13352125,0.62883572
-2.49424712,2.33813759,0.03250836,0.54277147,0.32425505,0.28913196,0.03210447,1.20438036,1.13724014,0.62958469
-2.48824412,2.31931654,0.03186039,0.55101294,0.31990182,0.28354856,0.03171789,1.18124185,1.14292621,0.63207269
-2.48224112,2.30587814,0.03111003,0.56079736,0.31716278,0.27808341,0.03137112,1.16075899,1.15006709,0.63604825
-2.47623812,2.29733491,0.03026263,0.57179217,0.31595976,0.27274379,0.03106986,1.14297553,1.15819599,0.64126979
-2.47023512,2.29324511,0.02932508,0.58368384,0.31621284,0.26754070,0.03082145,1.12794199,1.16690153,0.64751068
-2.46423212,2.29322029,0.02830580,0.59618252,0.31784150,0.26248918,0.03063479,1.11571512,1.17583420,0.65456300
-2.45822911,2.29692841,0.02721456,0.60902493,0.32076512,0.25760822,0.03052013,1.10635585,1.18470959,0.66223986
-2.45222611,2.30409256,0.02606242,0.62197600,0.32490291,0.25292047,0.03048875,1.09992587,1.19330867,0.67037654
-2.44622311,2.31448609,0.02486155,0.63482914,0.33017351,0.24845158,0.03055250,1.09648280,1.20147525,0.67883040
-2.44022011,2.32792436,0.02362497,0.64740562,0.33649424,0.24422927,0.03072328,1.09607452,1.20911145,0.68747989
-2.43421711,2.34425448,0.02236636,0.65955326,0.34378024,0.24028222,0.03101245,1.09873274,1.21617159,0.69622295
-2.42821411,2.36334363,0.02109979,0.67114474,0.35194369,0.23663870,0.03143016,1.10446627,1.22265532,0.70497491
-2.42221111,2.38506727,0.01983942,0.68207595,0.36089316,0.23332527,0.03198469,1.11325453,1.22860054,0.71366645
-2.41620810,2.40929808,0.01859923,0.69226461,0.37053342,0.23036530,0.03268173,1.12504160,1.23407686,0.72224161
-2.41020510,2.43589676,0.01739275,0.70164924,0.38076563,0.22777772,0.03352384,1.13973145,1.23918011,0.73065634
-2.40420210,2.46470530,0.01623277,0.71018893,0.39148818,0.22557589,0.03450984,1.15718454,1.24402817,0.73887756
-2.39819910,2.49554329,0.01513111,0.71786366,0.40259811,0.22376668,0.03563443,1.17721622,1.24875851,0.74688294
-2.39219610,2.52820780,0.01409841,0.72467526,0.41399313,0.22234994,0.03688791,1.19959725,1.25352734,0.75466137
-2.38619310,2.56247650,0.01314397,0.73064898,0.42557425,0.22131824,0.03825607,1.22405638,1.25851026,0.76221409
-2.38019010,2.59811422,0.01227557,0.73583530,0.43724886,0.22065703,0.03972033,1.25028514,1.26390408,0.76955631
-2.37418709,2.63488214,0.01149945,0.74031180,0.44893406,0.22034508,0.04125797,1.27794464,1.26992944,0.77671913
-2.36818409,2.67254920,0.01082019,0.74418485,0.46056028,0.22035538,0.04284271,1.30667421,1.27683352,0.78375148
-2.36218109,2.71090480,0.01024075,0.74759073,0.47207471,0.22065620,0.04444531,1.33610157,1.28489246,0.79072195
-2.35617809,2.74977196,0.00976248,0.75069601,0.48344461,0.22121247,0.04603450,1.36585396,1.29441279,0.79772002
-2.35017509,2.78902009,0.00938517,0.75369686,0.49466011,0.22198725,0.04757789,1.39557001,1.30573143,0.80485671
-2.34417209,2.82857650,0.00910717,0.75681725,0.50573640,0.22294337,0.04904311,1.42491173,1.31921390,0.81226429
-2.33816908,2.86843593,0.00892546,0.76030586,0.51671520,0.22404496,0.05039891,1.45357611,1.33525050,0.82009503
-2.33216608,2.90866766,0.00883581,0.76443178,0.52766529,0.22525905,0.05161631,1.48130602,1.35425031,0.82851884
-2.32616308,2.94941968,0.00883294,0.76947910,0.53868214,0.22655690,0.05266970,1.50789987,1.37663332,0.83771995
-2.32016008,2.99091990,0.00891065,0.77574056,0.54988666,0.22791523,0.05353781,1.53321989,1.40282075,0.84789271
-2.31415708,3.03347442,0.00906200,0.78351051,0.56142292,0.22931723,0.05420461,1.55719851,1.43322415,0.85923660
-2.30815408,3.07746290,0.00927951,0.79307750,0.57345512,0.23075325,0.05466000,1.57984304,1.46823363,0.87195076
-2.30215108,3.12333162,0.00955533,0.80471680,0.58616390,0.23222134,0.05490026,1.60123826,1.50820600,0.88622828
-2.29614807,3.17158441,0.00988143,0.81868321,0.59974198,0.23372741,0.05492838,1.62154705,1.55345328,0.90225049
-2.29014507,3.22277205,0.01024982,0.83520438,0.61438953,0.23528526,0.05475405,1.64100910,1.60423216,0.92018156
-2.28414207,3.27748049,0.01065274,0.85447494,0.63030923,0.23691626,0.05439352,1.65993772,1.66073490,0.94016355
-2.27813907,3.33631825,0.01108283,0.87665162,0.64770130,0.23864888,0.05386914,1.67871483,1.72308217,0.96231219
-2.27213607,3.39990331,0.01153336,0.90184946,0.66675861,0.24051804,0.05320877,1.69778426,1.79131781,0.98671350
-2.26613307,3.46884958,0.01199835,0.93013909,0.68766191,0.24256419,0.05244496,1.71764340,1.86540588,1.01342121
-2.26013007,3.54375308,0.01247277,0.96154525,0.71057544,0.24483226,0.05161405,1.73883318,1.94522980,1.04245513
-2.25412706,3.62517764,0.01295265,0.99604614,0.73564266,0.24737044,0.05075507,1.76192651,2.03059337,1.07380036
-2.24812406,3.71364006,0.01343516,1.03357376,0.76298245,0.25022875,0.04990858,1.78751514,2.12122353,1.10740716
-2.24212106,3.80959452,0.01391867,1.07401488,0.79268549,0.25345745,0.04911551,1.81619497,2.21677432,1.14319142
-2.23611806,3.91341610,0.01440278,1.11721256,0.82481095,0.25710527,0.04841595,1.84854988,2.31683177,1.18103559
-2.23011506,4.02538333,0.01488825,1.16296795,0.85938335,0.26121743,0.04784796,1.88513420,2.42091923,1.22078979
-2.22411206,4.14565983,0.01537692,1.21104233,0.89638961,0.26583358,0.04744640,1.92645405,2.52850278,1.26227307
-2.21810905,4.27427524,0.01587159,1.26115922,0.93577632,0.27098556,0.04724196,1.97294778,2.63899647,1.30527463
-2.21210605,4.41110597,0.01637582,1.31300643,0.97744714,0.27669509,0.04726009,2.02496612,2.75176710,1.34955496
-2.20610305,4.55585627,0.01689371,1.36623819,1.02126047,0.28297150,0.04752027,2.08275247,2.86613854,1.39484684
-2.20010005,4.70804072,0.01742965,1.42047727,1.06702747,0.28980949,0.04803528,2.14642412,2.98139546,1.44085623
-2.19409705,4.86696894,0.01798804,1.47531722,1.11451064,0.29718717,0.04881068,2.21595517,3.09678677,1.48726321
-2.18809405,5.03173401,0.01857301,1.53032486,1.16342299,0.30506434,0.04984450,2.29116212,3.21152894,1.53372290
-2.18209105,5.20120552,0.01918813,1.58504316,1.21342821,0.31338127,0.05112704,2.37169303,3.32480939,1.57986678
-2.17608804,5.37402877,0.01983615,1.63899467,1.26414183,0.32205805,0.05264098,2.45702103,3.43579053,1.62530440
-2.17008504,5.54863101,0.02051873,1.69168561,1.31513384,0.33099462,0.05436160,2.54644312,3.54361464,1.66962572
-2.16408204,5.72323565,0.02123628,1.74261082,1.36593261,0.34007157,0.05625731,2.63908489,3.64741000,1.71240430
-2.15807904,5.89588499,0.02198778,1.79125956,1.41603059,0.34915188,0.05829030,2.73391141,3.74629855,1.75320145
-2.15207604,6.06447161,0.02277069,1.83712224,1.46489147,0.35808341,0.06041744,2.82974460,3.83940531,1.79157141
-2.14607304,6.22677804,0.02358089,1.87969806,1.51195904,0.36670235,0.06259138,2.92528679,3.92586958,1.82706765
-2.14007004,6.38052407,0.02441274,1.91850335,1.55666739,0.37483744,0.06476175,3.01915001,4.00485781,1.85925022
-2.13406703,6.52342028,0.02525912,1.95308059,1.59845238,0.38231481,0.06687657,3.10989018,4.07557816,1.88769405
-2.12806403,6.65322629,0.02611158,1.98300779,1.63676389,0.38896339,0.06888369,3.19604504,4.13729607,1.91199796
-2.12206103,6.76781147,0.02696056,2.00790789,1.67107854,0.39462058,0.07073232,3.27617445,4.18935060,1.93179425
-2.11605803,6.86521595,0.02779559,2.02745801,1.70091233,0.39913806,0.07237451,3.34890153,4.23117091,1.94675838
-2.11005503,6.94370950,0.02860553,2.04139800,1.72583285,0.40238729,0.07376663,3.41295300,4.26229206,1.95661849
-2.10405203,7.00184568,0.02937893,2.04953814,1.74547033,0.40426473,0.07487069,3.46719705,4.28236968,1.96116437
-2.09804902,7.03850908,0.03010424,2.05176547,1.75952736,0.40469622,0.07565556,3.51067710,4.29119250,1.96025542
-2.09204602,7.05295352,0.03077018,2.04804855,1.76778660,0.40364055,0.07609794,3.54264031,4.28869240,1.95382729
-2.08604302,7.04482950,0.03136597,2.03844045,1.77011644,0.40109192,0.07618307,3.56255933,4.27495109,1.94189687
-2.08004002,7.01419967,0.03188167,2.02307960,1.76647413,0.39708112,0.07590524,3.57014682,4.25020319,1.92456525
-2.07403702,6.96154171,0.03230836,2.00218858,1.75690660,0.39167547,0.07526791,3.56536205,4.21483533,1.90201860
-2.06803402,6.88773831,0.03263837,1.97607074,1.74154865,0.38497734,0.07428360,3.54840940,4.16938107,1.87452672
-2.06203102,6.79405471,0.03286550,1.94510475,1.72061901,0.37712146,0.07297344,3.51972924,4.11451174,1.84243925
-2.05602801,6.68210477,0.03298509,1.90973712,1.69441413,0.36827097,0.07136648,3.47998136,4.05102336,1.80617971
-2.05002501,6.55380676,0.03299419,1.87047310,1.66330039,0.35861248,0.06949868,3.43002217,3.97982005,1.76623725
-2.04402201,6.41133076,0.03289153,1.82786600,1.62770468,0.34835022,0.06741174,3.37087632,3.90189437,1.72315669
-2.03801901,6.25703951,0.03267758,1.78250540,1.58810411,0.33769964,0.06515177,3.30370422,3.81830529,1.67752675
-2.03201601,6.09342492,0.03235450,1.73500460,1.54501495,0.32688061,0.06276781,3.22976667,3.73015443,1.62996712
-2.02601301,5.92304246,0.03192605,1.68598754,1.49898127,0.31611051,0.06031028,3.15038783,3.63856136,1.58111457
-2.02001001,5.74844559,0.03139749,1.63607574,1.45056371,0.30559756,0.05782951,3.06691790,3.54463870,1.53160861
-2.01400700,5.57212225,0.03077541,1.58587546,1.40032837,0.29553446,0.05537418,2.98069682,3.44946792,1.48207695
-2.00800400,5.39643545,0.03006756,1.53596547,1.34883645,0.28609274,0.05299004,2.89301987,3.35407634,1.43312145
-2.00200100,5.22356948,0.02928267,1.48688572,1.29663442,0.27741794,0.05071863,2.80510644,3.25941615,1.38530461
-1.99599800,5.05548317,0.02843018,1.43912716,1.24424516,0.26962580,0.04859625,2.71807252,3.16634605,1.33913733
