energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.38169085,1.69419964,0.52382336,0.47610753,0.00509857,0.29101774,0.07902187,0.35641917,0.39050379,0.08868272
-5.37568784,1.74408544,0.53988820,0.50479087,0.00515112,0.30921278,0.08286367,0.35335538,0.38337612,0.08915999
-5.36968484,1.79521031,0.55702547,0.53417460,0.00517894,0.32791176,0.08650355,0.35037279,0.37615113,0.08963874
-5.36368184,1.84716957,0.57506615,0.56404970,0.00518147,0.34694494,0.08990750,0.34754711,0.36885198,0.09011924
-5.35767884,1.89962303,0.59386936,0.59422007,0.00515875,0.36615257,0.09304597,0.34497059,0.36152452,0.09060479
-5.35167584,1.95230526,0.61332998,0.62450926,0.00511133,0.38539037,0.09589456,0.34274865,0.35423633,0.09110119
-5.34567284,2.00503260,0.63338481,0.65476662,0.00504028,0.40453436,0.09843461,0.34099583,0.34707466,0.09161603
-5.33966983,2.05770679,0.65401685,0.68487245,0.00494720,0.42348485,0.10065355,0.33983126,0.34014375,0.09215793
-5.33366683,2.11031514,0.67525770,0.71474197,0.00483409,0.44216944,0.10254506,0.33937403,0.33356148,0.09273570
-5.32766383,2.16292745,0.69718773,0.74432796,0.00470338,0.46054489,0.10410900,0.33973852,0.32745560,0.09335748
-5.32166083,2.21568972,0.71993427,0.77362184,0.00455779,0.47859771,0.10535114,0.34103015,0.32195972,0.09402995
-5.31565783,2.26881497,0.74366752,0.80265312,0.00440030,0.49634350,0.10628265,0.34334153,0.31720925,0.09475763
-5.30965483,2.32257148,0.76859447,0.83148718,0.00423407,0.51382503,0.10691951,0.34674935,0.31333734,0.09554233
-5.30365183,2.37726886,0.79495096,0.86022144,0.00406230,0.53110904,0.10728170,0.35131203,0.31047101,0.09638273
-5.29764882,2.43324235,0.82299208,0.88897983,0.00388823,0.54828201,0.10739231,0.35706818,0.30872756,0.09727419
-5.29164582,2.49083586,0.85298121,0.91790598,0.00371501,0.56544486,0.10727664,0.36403592,0.30821138,0.09820868
-5.28564282,2.55038427,0.88517814,0.94715504,0.00354565,0.58270699,0.10696123,0.37221296,0.30901114,0.09917501
-5.27963982,2.61219559,0.91982655,0.97688468,0.00338296,0.60017971,0.10647299,0.38157744,0.31119744,0.10015910
-5.27363682,2.67653337,0.95714139,1.00724542,0.00322949,0.61796946,0.10583840,0.39208931,0.31482091,0.10114452
-5.26763382,2.74360020,0.99729650,1.03837071,0.00308751,0.63617099,0.10508274,0.40369221,0.31991088,0.10211310
-5.26163082,2.81352262,1.04041312,1.07036727,0.00295895,0.65486087,0.10422958,0.41631557,0.32647437,0.10304563
-5.25562781,2.88633811,1.08654948,1.10330601,0.00284541,0.67409161,0.10330035,0.42987698,0.33449567,0.10392263
-5.24962481,2.96198474,1.13569215,1.13721409,0.00274814,0.69388658,0.10231403,0.44428444,0.34393631,0.10472511
-5.24362181,3.04029384,1.18774925,1.17206849,0.00266802,0.71423611,0.10128710,0.45943861,0.35473538,0.10543530
-5.23761881,3.12098626,1.24254618,1.20779157,0.00260560,0.73509490,0.10023350,0.47523475,0.36681038,0.10603736
-5.23161581,3.20367243,1.29982375,1.24424897,0.00256111,0.75638091,0.09916477,0.49156448,0.38005837,0.10651793
-5.22561281,3.28785656,1.35923919,1.28125008,0.00253445,0.77797589,0.09809025,0.50831718,0.39435747,0.10686660
-5.21960980,3.37294511,1.42036992,1.31855132,0.00252521,0.79972754,0.09701735,0.52538112,0.40956881,0.10707621
-5.21360680,3.45825940,1.48272016,1.35586229,0.00253273,0.82145336,0.09595177,0.54264432,0.42553875,0.10714306
-5.20760380,3.54305217,1.54573014,1.39285460,0.00255607,0.84294593,0.09489784,0.55999516,0.44210145,0.10706688
-5.20160080,3.62652783,1.60878785,1.42917334,0.00259406,0.86397968,0.09385868,0.57732286,0.45908177,0.10685073
-5.19559780,3.70786562,1.67124277,1.46445061,0.00264530,0.88431869,0.09283641,0.59451792,0.47629835,0.10650075
-5.18959480,3.78624504,1.73242134,1.49832066,0.00270819,0.90372531,0.09183230,0.61147245,0.49356699,0.10602576
-5.18359180,3.86087261,1.79164355,1.53043606,0.00278095,0.92196929,0.09084680,0.62808070,0.51070413,0.10543680
-5.17758879,3.93100881,1.84824007,1.56048392,0.00286162,0.93883686,0.08987960,0.64423956,0.52753032,0.10474665
-5.17158579,3.99599415,1.90156945,1.58820163,0.00294809,0.95413953,0.08892962,0.65984926,0.54387375,0.10396920
-5.16558279,4.05527304,1.95103448,1.61339098,0.00303812,0.96772206,0.08799498,0.67481422,0.55957352,0.10311896
-5.15957979,4.10841439,1.99609748,1.63593006,0.00312941,0.97946924,0.08707296,0.68904392,0.57448265,0.10221045
-5.15357679,4.15512773,2.03629361,1.65578205,0.00321956,0.98931120,0.08616005,0.70245389,0.58847066,0.10125775
-5.14757379,4.19527399,2.07124187,1.67300035,0.00330618,0.99722680,0.08525198,0.71496666,0.60142563,0.10027402
-5.14157079,4.22887012,2.10065348,1.68772953,0.00338688,1.00324511,0.08434380,0.72651265,0.61325558,0.09927116
-5.13556778,4.25608716,2.12433712,1.70020194,0.00345938,1.00744466,0.08343007,0.73703082,0.62388926,0.09825952
-5.12956478,4.27724149,2.14220112,1.71072975,0.00352150,1.00995059,0.08250502,0.74646916,0.63327605,0.09724772
-5.12356178,4.29277959,2.15425241,1.71969285,0.00357126,1.01092977,0.08156284,0.75478482,0.64138524,0.09624251
-5.11755878,4.30325664,2.16059248,1.72752286,0.00360694,1.01058397,0.08059798,0.76194390,0.64820456,0.09524878
-5.11155578,4.30930999,2.16141047,1.73468392,0.00362710,1.00914147,0.07960535,0.76792097,0.65373820,0.09426953
-5.10555278,4.31162845,2.15697389,1.74165123,0.00363065,1.00684755,0.07858066,0.77269815,0.65800426,0.09330603
-5.09954977,4.31091897,2.14761725,1.74888805,0.00361690,1.00395397,0.07752061,0.77626405,0.66103203,0.09235794
-5.09354677,4.30787209,2.13372924,1.75682251,0.00358556,1.00070825,0.07642303,0.77861252,0.66285916,0.09142345
-5.08754377,4.30312800,2.11573896,1.76582515,0.00353680,0.99734304,0.07528695,0.77974137,0.66352892,0.09049950
-5.08154077,4.29724476,2.09410176,1.77618840,0.00347121,0.99406598,0.07411258,0.77965113,0.66308784,0.08958201
-5.07553777,4.29067035,2.06928524,1.78810891,0.00338984,0.99105072,0.07290115,0.77834414,0.66158384,0.08866605
-5.06953477,4.28371992,2.04175590,1.80167377,0.00329413,0.98842923,0.07165472,0.77582395,0.65906502,0.08774612
-5.06353177,4.27655956,2.01196701,1.81685128,0.00318591,0.98628597,0.07037583,0.77209524,0.65557920,0.08681631
-5.05752876,4.26919740,1.98034785,1.83348669,0.00306734,0.98465394,0.06906721,0.76716420,0.65117427,0.08587062
-5.05152576,4.26148249,1.94729484,1.85130343,0.00294084,0.98351304,0.06773137,0.76103964,0.64589927,0.08490311
-5.04552276,4.25311183,1.91316465,1.86990957,0.00280905,0.98279049,0.06637025,0.75373453,0.63980618,0.08390821
-5.03951976,4.24364501,1.87826943,1.88880955,0.00267471,0.98236364,0.06498489,0.74526817,0.63295218,0.08288090
-5.03351676,4.23252599,1.84287414,1.90742052,0.00254065,0.98206470,0.06357521,0.73566861,0.62540225,0.08181702
-5.02751376,4.21911082,1.80719592,1.92509270,0.00240966,0.98168748,0.06213986,0.72497539,0.61723176,0.08071341
-5.02151076,4.20270011,1.77140541,1.94113281,0.00228445,0.98099565,0.06067621,0.71324227,0.60852899,0.07956820
-5.01550775,4.18257454,1.73562967,1.95482968,0.00216753,0.97973221,0.05918044,0.70053978,0.59939706,0.07838098
-5.00950475,4.15803171,1.69995652,1.96548074,0.00206122,0.97762985,0.05764780,0.68695732,0.58995526,0.07715290
-5.00350175,4.12842256,1.66443995,1.97241843,0.00196754,0.97442164,0.05607296,0.67260472,0.58033946,0.07588682
-4.99749875,4.09318546,1.62910620,1.97503518,0.00188816,0.96985162,0.05445045,0.65761296,0.57070154,0.07458731
-4.99149575,4.05187658,1.59396030,1.97280616,0.00182440,0.96368495,0.05277518,0.64213399,0.56120775,0.07326059
-4.98549275,4.00419489,1.55899251,1.96530868,0.00177719,0.95571707,0.05104299,0.62633961,0.55203602,0.07191442
-4.97948974,3.95000094,1.52418458,1.95223748,0.00174702,0.94578154,0.04925121,0.61041927,0.54337232,0.07055789
-4.97348674,3.88932841,1.48951542,1.93341556,0.00173398,0.93375637,0.04739913,0.59457704,0.53540627,0.06920112
-4.96748374,3.82238842,1.45496599,1.90879998,0.00173775,0.91956845,0.04548844,0.57902768,0.52832621,0.06785490
-4.96148074,3.74956635,1.42052335,1.87848276,0.00175764,0.90319609,0.04352359,0.56399207,0.52231399,0.06653031
-4.95547774,3.67141179,1.38618361,1.84268689,0.00179257,0.88466963,0.04151193,0.54969229,0.51753977,0.06523823
-4.94947474,3.58862242,1.35195401,1.80175798,0.00184117,0.86407007,0.03946385,0.53634635,0.51415718,0.06398898
-4.94347174,3.50202267,1.31785394,1.75615196,0.00190178,0.84152607,0.03739266,0.52416302,0.51229903,0.06279181
-4.93746873,3.41253861,1.28391516,1.70641965,0.00197257,0.81720928,0.03531440,0.51333698,0.51207379,0.06165461
-4.93146573,3.32117036,1.25018129,1.65318899,0.00205155,0.79132860,0.03324754,0.50404430,0.51356315,0.06058357
-4.92546273,3.22896322,1.21670670,1.59714579,0.00213667,0.76412341,0.03121254,0.49643861,0.51682045,0.05958298
-4.91945973,3.13697909,1.18355500,1.53901381,0.00222593,0.73585625,0.02923135,0.49064801,0.52187034,0.05865520
-4.91345673,3.04626901,1.15079727,1.47953503,0.00231741,0.70680528,0.02732691,0.48677268,0.52870926,0.05780063
-4.90745373,2.95784803,1.11851016,1.41945085,0.00240938,0.67725680,0.02552254,0.48488335,0.53730690,0.05701787
-4.90145073,2.87267283,1.08677391,1.35948471,0.00250040,0.64749813,0.02384141,0.48502047,0.54760822,0.05630404
-4.89544772,2.79162285,1.05567051,1.30032668,0.00258934,0.61781102,0.02230601,0.48719404,0.55953602,0.05565504
-4.88944472,2.71548484,1.02528181,1.24262032,0.00267548,0.58846586,0.02093764,0.49138402,0.57299359,0.05506605
-4.88344172,2.64494104,0.99568789,1.18695190,0.00275855,0.55971673,0.01975599,0.49754116,0.58786749,0.05453195
-4.87743872,2.58056072,0.96696537,1.13384212,0.00283874,0.53179736,0.01877878,0.50558817,0.60403008,0.05404779
-4.87143572,2.52279485,0.93918600,1.08374014,0.00291676,0.50491796,0.01802139,0.51542125,0.62134178,0.05360926
-4.86543272,2.47197354,0.91241524,1.03701985,0.00299375,0.47926303,0.01749668,0.52691167,0.63965290,0.05321304
-4.85942971,2.42830583,0.88671106,0.99397815,0.00307133,0.45498988,0.01721472,0.53990769,0.65880516,0.05285715
-4.85342671,2.39188164,0.86212283,0.95483489,0.00315150,0.43222793,0.01718266,0.55423664,0.67863289,0.05254113
-4.84742371,2.36267556,0.83869045,0.91973444,0.00323654,0.41107862,0.01740456,0.56970724,0.69896398,0.05226619
-4.84142071,2.34055220,0.81644379,0.88874840,0.00332896,0.39161584,0.01788133,0.58611227,0.71962090,0.05203511
-4.83541771,2.32527313,0.79540241,0.86187943,0.00343136,0.37388681,0.01861061,0.60323168,0.74042185,0.05185220
-4.82941471,2.31650526,0.77557571,0.83906593,0.00354629,0.35791329,0.01958668,0.62083606,0.76118218,0.05172302
-4.82341171,2.31383068,0.75696348,0.82018746,0.00367615,0.34369309,0.02080044,0.63869077,0.78171638,0.05165409
-4.81740870,2.31675785,0.73955703,0.80507081,0.00382301,0.33120179,0.02223934,0.65656046,0.80184065,0.05165250
-4.81140570,2.32473414,0.72334062,0.79349649,0.00398851,0.32039467,0.02388738,0.67421413,0.82137605,0.05172550
-4.80540270,2.33715953,0.70829335,0.78520578,0.00417372,0.31120870,0.02572516,0.69143052,0.84015237,0.05188013
-4.79939970,2.35340133,0.69439139,0.77990800,0.00437906,0.30356473,0.02772993,0.70800376,0.85801234,0.05212272
-4.79339670,2.37280944,0.68161018,0.77728808,0.00460421,0.29736969,0.02987578,0.72374898,0.87481627,0.05245862
-4.78739370,2.39473189,0.66992675,0.77701421,0.00484807,0.29251884,0.03213385,0.73850767,0.89044666,0.05289184
-4.78139070,2.41853012,0.65932171,0.77874547,0.00510872,0.28889801,0.03447267,0.75215256,0.90481265,0.05342478
-4.77538769,2.44359334,0.64978081,0.78213925,0.00538351,0.28638581,0.03685858,0.76459165,0.91785385,0.05405812
-4.76938469,2.46935158,0.64129592,0.78685837,0.00566905,0.28485581,0.03925628,0.77577118,0.92954336,0.05479068
-4.76338169,2.49528685,0.63386524,0.79257760,0.00596132,0.28417858,0.04162939,0.78567733,0.93988962,0.05561939
-4.75737869,2.52094180,0.62749266,0.79898950,0.00625584,0.28422356,0.04394124,0.79433644,0.94893692,0.05653937
-4.75137569,2.54592577,0.62218630,0.80580944,0.00654777,0.28486088,0.04615558,0.80181369,0.95676445,0.05754402
-4.74537269,2.56991789,0.61795620,0.81277955,0.00683215,0.28596285,0.04823746,0.80821016,0.96348368,0.05862516
-4.73936968,2.59266705,0.61481137,0.81967170,0.00710400,0.28740543,0.05015399,0.81365850,0.96923440,0.05977317
-4.73336668,2.61398916,0.61275635,0.82628926,0.00735859,0.28906940,0.05187525,0.81831717,0.97417921,0.06097728
-4.72736368,2.63376164,0.61178745,0.83246783,0.00759160,0.29084138,0.05337501,0.82236365,0.97849696,0.06222567
-4.72136068,2.65191565,0.61188911,0.83807477,0.00779927,0.29261473,0.05463142,0.82598684,0.98237529,0.06350575
-4.71535768,2.66842669,0.61303042,0.84300781,0.00797857,0.29429026,0.05562762,0.82937893,0.98600264,0.06480434
-4.70935468,2.68330379,0.61516231,0.84719277,0.00812729,0.29577686,0.05635210,0.83272728,0.98956015,0.06610783
-4.70335168,2.69657824,0.61821544,0.85058051,0.00824414,0.29699198,0.05679902,0.83620637,0.99321367,0.06740237
-4.69734867,2.70829216,0.62209902,0.85314335,0.00832875,0.29786213,0.05696822,0.83997044,0.99710644,0.06867402
-4.69134567,2.71848750,0.62670080,0.85487109,0.00838166,0.29832314,0.05686515,0.84414692,1.00135258,0.06990886
-4.68534267,2.72719596,0.63188794,0.85576682,0.00840429,0.29832055,0.05650054,0.84883083,1.00603165,0.07109313
-4.67933967,2.73443010,0.63750905,0.85584274,0.00839878,0.29780973,0.05588990,0.85408054,1.01118454,0.07221332
-4.67333667,2.74017592,0.64339706,0.85511606,0.00836792,0.29675604,0.05505293,0.85991478,1.01681076,0.07325624
-4.66733367,2.74438708,0.64937279,0.85360523,0.00831494,0.29513483,0.05401268,0.86631096,1.02286713,0.07420910
-4.66133067,2.74698082,0.65524906,0.85132655,0.00824334,0.29293131,0.05279475,0.87320492,1.02926789,0.07505958
-4.65532766,2.74783562,0.66083499,0.84829127,0.00815670,0.29014029,0.05142636,0.88049194,1.03588620,0.07579586
-4.64932466,2.74679059,0.66594041,0.84450336,0.00805851,0.28676574,0.04993539,0.88802892,1.04255686,0.07640673
-4.64332166,2.74364655,0.67038002,0.83995788,0.00795196,0.28282021,0.04834951,0.89563777,1.04908018,0.07688158
