energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.87393697,1.28229116,0.01174568,0.02698636,0.44380183,0.27485816,0.07865736,0.89744354,0.00000000
-5.86793397,1.25689059,0.01185048,0.02482362,0.42969527,0.26966333,0.07743538,0.88530872,0.00000000
-5.86193097,1.23375854,0.01197643,0.02270497,0.41642122,0.26496445,0.07635262,0.87477274,0.00000000
-5.85592796,1.21314122,0.01212167,0.02065569,0.40412365,0.26080997,0.07542015,0.86593839,0.00000000
-5.84992496,1.19509290,0.01228258,0.01869696,0.39287867,0.25720692,0.07463727,0.85877425,0.00000000
-5.84392196,1.17948278,0.01245392,0.01684572,0.38269619,0.25412248,0.07399207,0.85312068,0.00000000
-5.83791896,1.16601056,0.01262905,0.01511463,0.37352450,0.25148747,0.07346238,0.84870177,0.00000000
-5.83191596,1.15422949,0.01280019,0.01351224,0.36525751,0.24920126,0.07301727,0.84514272,0.00000000
-5.82591296,1.14357578,0.01295878,0.01204326,0.35774410,0.24713825,0.07261895,0.84199145,0.00000000
-5.81990995,1.13340253,0.01309583,0.01070897,0.35079902,0.24515514,0.07222489,0.83874354,0.00000000
-5.81390695,1.12301659,0.01320233,0.00950768,0.34421492,0.24309887,0.07179016,0.83486900,0.00000000
-5.80790395,1.11171635,0.01326965,0.00843526,0.33777463,0.24081480,0.07126981,0.82983964,0.00000000
-5.80190095,1.09882863,0.01328992,0.00748572,0.33126331,0.23815457,0.07062117,0.82315565,0.00000000
-5.79589795,1.08374294,0.01325637,0.00665170,0.32447976,0.23498345,0.06980600,0.81437015,0.00000000
-5.78989495,1.06594157,0.01316364,0.00592505,0.31724645,0.23118674,0.06879236,0.80311062,0.00000000
-5.78389195,1.04502429,0.01300798,0.00529730,0.30941792,0.22667506,0.06755615,0.78909626,0.00000000
-5.77788894,1.02072670,0.01278746,0.00476007,0.30088708,0.22138813,0.06608225,0.77215069,0.00000000
-5.77188594,0.99293171,0.01250200,0.00430547,0.29158950,0.21529724,0.06436517,0.75220953,0.00000000
-5.76588294,0.96167397,0.01215340,0.00392635,0.28150539,0.20840603,0.06240929,0.72932282,0.00000000
-5.75987994,0.92713734,0.01174524,0.00361654,0.27065945,0.20074995,0.06022870,0.70365231,0.00000000
-5.75387694,0.88964604,0.01128272,0.00337100,0.25911869,0.19239419,0.05784656,0.67546412,0.00000000
-5.74787394,0.84965016,0.01077251,0.00318588,0.24698851,0.18343060,0.05529413,0.64511725,0.00000000
-5.74187094,0.80770648,0.01022241,0.00305853,0.23440732,0.17397351,0.05260950,0.61304884,0.00000000
-5.73586793,0.76445579,0.00964110,0.00298744,0.22153993,0.16415491,0.04983615,0.57975681,0.00000000
-5.72986493,0.72059801,0.00903783,0.00297217,0.20857037,0.15411913,0.04702126,0.54578099,0.00000000
-5.72386193,0.67686602,0.00842209,0.00301315,0.19569410,0.14401741,0.04421405,0.51168356,0.00000000
-5.71785893,0.63399965,0.00780331,0.00311152,0.18311037,0.13400248,0.04146406,0.47802963,0.00000000
-5.71185593,0.59272073,0.00719055,0.00326894,0.17101475,0.12422343,0.03881955,0.44536881,0.00000000
-5.70585293,0.55371006,0.00659230,0.00348728,0.15959217,0.11482115,0.03632596,0.41421833,0.00000000
-5.69984992,0.51758711,0.00601619,0.00376843,0.14901082,0.10592428,0.03402463,0.38504837,0.00000000
-5.69384692,0.48489282,0.00546889,0.00411400,0.13941689,0.09764598,0.03195166,0.35826978,0.00000000
-5.68784392,0.45607604,0.00495594,0.00452508,0.13093036,0.09008148,0.03013700,0.33422468,0.00000000
-5.68184092,0.43148364,0.00448172,0.00500199,0.12364186,0.08330640,0.02860387,0.31317972,0.00000000
-5.67583792,0.41135434,0.00404937,0.00554405,0.11761063,0.07737594,0.02736828,0.29532233,0.00000000
-5.66983492,0.39581615,0.00366086,0.00614935,0.11286354,0.07232470,0.02643892,0.28075951,0.00000000
-5.66383192,0.38488727,0.00331701,0.00681464,0.10939515,0.06816726,0.02581720,0.26951918,0.00000000
-5.65782891,0.37848012,0.00301757,0.00753516,0.10716864,0.06489935,0.02549751,0.26155380,0.00000000
-5.65182591,0.37640807,0.00276135,0.00830461,0.10611768,0.06249938,0.02546770,0.25674583,0.00000000
-5.64582291,0.37839479,0.00254633,0.00911513,0.10614896,0.06093050,0.02570967,0.25491494,0.00000000
-5.63981991,0.38408551,0.00236983,0.00995737,0.10714547,0.06014284,0.02620013,0.25582646,0.00000000
-5.63381691,0.39306003,0.00222860,0.01082060,0.10897026,0.06007593,0.02691149,0.25920091,0.00000000
-5.62781391,0.40484701,0.00211904,0.01169295,0.11147062,0.06066125,0.02781280,0.26472415,0.00000000
-5.62181091,0.41893910,0.00203728,0.01256164,0.11448273,0.06182476,0.02887077,0.27205800,0.00000000
-5.61580790,0.43480858,0.00197938,0.01341332,0.11783637,0.06348938,0.03005081,0.28085099,0.00000000
-5.60980490,0.45192308,0.00194144,0.01423443,0.12135991,0.06557731,0.03131813,0.29074887,0.00000000
-5.60380190,0.46976093,0.00191969,0.01501163,0.12488512,0.06801218,0.03263869,0.30140477,0.00000000
-5.59779890,0.48782575,0.00191069,0.01573220,0.12825207,0.07072101,0.03398026,0.31248869,0.00000000
-5.59179590,0.50565996,0.00191133,0.01638455,0.13131360,0.07363587,0.03531325,0.32369601,0.00000000
-5.58579290,0.52285668,0.00191898,0.01695853,0.13393957,0.07669525,0.03661155,0.33475496,0.00000000
-5.57978989,0.53906983,0.00193157,0.01744596,0.13602056,0.07984518,0.03785311,0.34543269,0.00000000
-5.57378689,0.55402206,0.00194759,0.01784085,0.13747104,0.08303998,0.03902052,0.35553998,0.00000000
-5.56778389,0.56751029,0.00196621,0.01813977,0.13823185,0.08624277,0.04010130,0.36493433,0.00000000
-5.56178089,0.57940884,0.00198726,0.01834202,0.13827203,0.08942569,0.04108804,0.37352141,0.00000000
-5.55577789,0.58966990,0.00201126,0.01844973,0.13758977,0.09256981,0.04197842,0.38125505,0.00000000
-5.54977489,0.59832160,0.00203946,0.01846793,0.13621269,0.09566488,0.04277500,0.38813555,0.00000000
-5.54377189,0.60546378,0.00207377,0.01840443,0.13419733,0.09870885,0.04348488,0.39420671,0.00000000
-5.53776888,0.61126165,0.00211680,0.01826970,0.13162785,0.10170731,0.04411919,0.39955160,0.00000000
-5.53176588,0.61593772,0.00217181,0.01807658,0.12861423,0.10467274,0.04469254,0.40428737,0.00000000
-5.52576288,0.61976241,0.00224264,0.01784000,0.12528977,0.10762383,0.04522231,0.40855933,0.00000000
-5.51975988,0.62304376,0.00233370,0.01757656,0.12180825,0.11058465,0.04572795,0.41253462,0.00000000
-5.51375688,0.62611658,0.00244991,0.01730412,0.11834073,0.11358400,0.04623025,0.41639563,0.00000000
-5.50775388,0.62933172,0.00259660,0.01704132,0.11507214,0.11665465,0.04675066,0.42033363,0.00000000
-5.50175088,0.63304547,0.00277948,0.01680711,0.11219783,0.11983273,0.04731058,0.42454262,0.00000000
-5.49574787,0.63760986,0.00300455,0.01662027,0.10992010,0.12315715,0.04793085,0.42921379,0.00000000
-5.48974487,0.64336375,0.00327805,0.01649897,0.10844486,0.12666900,0.04863125,0.43453055,0.00000000
-5.48374187,0.65062511,0.00360638,0.01646030,0.10797847,0.13041110,0.04943009,0.44066437,0.00000000
-5.47773887,0.65968452,0.00399602,0.01651993,0.10872482,0.13442734,0.05034401,0.44777135,0.00000000
-5.47173587,0.67079998,0.00445349,0.01669176,0.11088255,0.13876217,0.05138779,0.45598960,0.00000000
-5.46573287,0.68419285,0.00498529,0.01698765,0.11464262,0.14345986,0.05257433,0.46543727,0.00000000
-5.45972986,0.70004499,0.00559784,0.01741721,0.12018596,0.14856372,0.05391462,0.47621125,0.00000000
-5.45372686,0.71849690,0.00629743,0.01798764,0.12768134,0.15411519,0.05541789,0.48838639,0.00000000
-5.44772386,0.73964667,0.00709018,0.01870366,0.13728323,0.16015274,0.05709172,0.50201504,0.00000000
-5.44172086,0.76354964,0.00798198,0.01956748,0.14912977,0.16671069,0.05894223,0.51712702,0.00000000
-5.43571786,0.79021860,0.00897844,0.02057884,0.16334064,0.17381789,0.06097416,0.53372972,0.00000000
-5.42971486,0.81962446,0.01008483,0.02173510,0.18001483,0.18149628,0.06319106,0.55180833,0.00000000
-5.42371186,0.85169715,0.01130598,0.02303132,0.19922831,0.18975950,0.06559536,0.57132619,0.00000000
-5.41770885,0.88632685,0.01264617,0.02446049,0.22103153,0.19861143,0.06818837,0.59222521,0.00000000
-5.41170585,0.92336537,0.01410904,0.02601365,0.24544682,0.20804486,0.07097027,0.61442636,0.00000000
-5.40570285,0.96262777,0.01569736,0.02768011,0.27246568,0.21804035,0.07393997,0.63783020,0.00000000
-5.39969985,1.00389417,0.01741289,0.02944768,0.30204613,0.22856528,0.07709493,0.66231762,0.00000000
-5.39369685,1.04691172,0.01925609,0.03130283,0.33411008,0.23957322,0.08043091,0.68775069,0.00000000
-5.38769385,1.09139692,0.02122589,0.03323094,0.36854103,0.25100368,0.08394162,0.71397371,0.00000000
-5.38169085,1.13703818,0.02331938,0.03521644,0.40518216,0.26278222,0.08761839,0.74081465,0.00000000
-5.37568784,1.18349868,0.02553148,0.03724300,0.44383495,0.27482109,0.09144977,0.76808667,0.00000000
-5.36968484,1.23041966,0.02785465,0.03929368,0.48425862,0.28702024,0.09542111,0.79559016,0.00000000
-5.36368184,1.27742404,0.03027854,0.04135104,0.52617047,0.29926885,0.09951423,0.82311501,0.00000000
-5.35767884,1.32412047,0.03278978,0.04339729,0.56924728,0.31144726,0.10370704,0.85044320,0.00000000
-5.35167584,1.37010778,0.03537169,0.04541438,0.61312799,0.32342933,0.10797334,0.87735175,0.00000000
-5.34567284,1.41497987,0.03800423,0.04738409,0.65741760,0.33508511,0.11228265,0.90361588,0.00000000
-5.33966983,1.45833091,0.04066391,0.04928818,0.70169241,0.34628377,0.11660021,0.92901245,0.00000000
-5.33366683,1.49976096,0.04332394,0.05110844,0.74550655,0.35689671,0.12088712,0.95332348,0.00000000
-5.32766383,1.53888181,0.04595443,0.05282690,0.78839971,0.36680074,0.12510064,0.97633983,0.00000000
-5.32166083,1.57532307,0.04852283,0.05442595,0.82990589,0.37588120,0.12919473,0.99786482,0.00000000
-5.31565783,1.60873822,0.05099447,0.05588853,0.86956289,0.38403495,0.13312066,1.01771770,0.00000000
-5.30965483,1.63881075,0.05333329,0.05719840,0.90692237,0.39117309,0.13682793,1.03573700,0.00000000
-5.30365183,1.66525991,0.05550267,0.05834034,0.94155998,0.39722333,0.14026528,1.05178340,0.00000000
-5.29764882,1.68784614,0.05746641,0.05930046,0.97308534,0.40213183,0.14338179,1.06574229,0.00000000
-5.29164582,1.70637578,0.05918979,0.06006651,1.00115140,0.40586462,0.14612820,1.07752560,0.00000000
-5.28564282,1.72070504,0.06064063,0.06062818,1.02546271,0.40840833,0.14845815,1.08707316,0.00000000
-5.27963982,1.73074288,0.06179041,0.06097739,1.04578251,0.40977033,0.15032953,1.09435313,0.00000000
-5.27363682,1.73645273,0.06261527,0.06110863,1.06193804,0.40997825,0.15170571,1.09936181,0.00000000
-5.26763382,1.73785291,0.06309694,0.06101915,1.07382400,0.40907884,0.15255667,1.10212250,0.00000000
-5.26163082,1.73501565,0.06322355,0.06070922,1.08140401,0.40713632,0.15286003,1.10268375,0.00000000
-5.25562781,1.72806479,0.06299018,0.06018227,1.08470991,0.40423021,0.15260184,1.10111679,0.00000000
-5.24962481,1.71717209,0.06239923,0.05944494,1.08383912,0.40045281,0.15177709,1.09751241,0.00000000
-5.24362181,1.70255250,0.06146052,0.05850713,1.07894994,0.39590633,0.15039003,1.09197748,0.00000000
-5.23761881,1.68445834,0.06019117,0.05738186,1.07025535,0.39069993,0.14845416,1.08463112,0.00000000
-5.23161581,1.66317288,0.05861515,0.05608513,1.05801529,0.38494674,0.14599196,1.07560093,0.00000000
-5.22561281,1.63900350,0.05676269,0.05463565,1.04252806,0.37876095,0.14303438,1.06501931,0.00000000
-5.21960980,1.61227475,0.05466932,0.05305454,1.02412099,0.37225517,0.13962001,1.05302023,0.00000000
-5.21360680,1.58332161,0.05237490,0.05136494,1.00314106,0.36553800,0.13579409,1.03973648,0.00000000
-5.20760380,1.55248333,0.04992236,0.04959153,0.97994558,0.35871214,0.13160742,1.02529762,0.00000000
-5.20160080,1.52009781,0.04735648,0.04776010,0.95489348,0.35187277,0.12711506,1.00982867,0.00000000
-5.19559780,1.48649703,0.04472252,0.04589706,0.92833743,0.34510647,0.12237499,0.99344961,0.00000000
-5.18959480,1.45200326,0.04206494,0.04402889,0.90061702,0.33849049,0.11744684,0.97627548,0.00000000
-5.18359180,1.41692628,0.03942618,0.04218171,0.87205317,0.33209246,0.11239058,0.95841724,0.00000000
-5.17758879,1.38156139,0.03684554,0.04038081,0.84294372,0.32597032,0.10726533,0.93998293,0.00000000
-5.17158579,1.34618817,0.03435820,0.03865021,0.81356041,0.32017261,0.10212827,0.92107921,0.00000000
-5.16558279,1.31106968,0.03199449,0.03701229,0.78414694,0.31473881,0.09703374,0.90181281,0.00000000
-5.15957979,1.27645212,0.02977926,0.03548748,0.75491806,0.30969982,0.09203250,0.88229191,0.00000000
-5.15357679,1.24256447,0.02773160,0.03409402,0.72605965,0.30507844,0.08717107,0.86262706,0.00000000
-5.14757379,1.20961825,0.02586464,0.03284778,0.69772941,0.30088981,0.08249142,0.84293173,0.00000000
-5.14157079,1.17780713,0.02418567,0.03176211,0.67005810,0.29714183,0.07803069,0.82332211,0.00000000
-5.13556778,1.14730637,0.02269645,0.03084783,0.64315116,0.29383553,0.07382110,0.80391649,0.00000000
-5.12956478,1.11827227,0.02139359,0.03011325,0.61709064,0.29096538,0.06989008,0.78483401,0.00000000
-5.12356178,1.09084152,0.02026921,0.02956426,0.59193718,0.28851969,0.06626047,0.76619302,0.00000000
-5.11755878,1.06513092,0.01931163,0.02920450,0.56773222,0.28648103,0.06295082,0.74810932,0.00000000
-5.11155578,1.04123734,0.01850621,0.02903553,0.54450023,0.28482691,0.05997580,0.73069433,0.00000000
-5.10555278,1.01923844,0.01783612,0.02905712,0.52225109,0.28353057,0.05734674,0.71405354,0.00000000
-5.09954977,0.99919409,0.01728329,0.02926754,0.50098263,0.28256212,0.05507212,0.69828552,0.00000000
-5.09354677,0.98114883,0.01682918,0.02966382,0.48068333,0.28188993,0.05315814,0.68348150,0.00000000
-5.08754377,0.96513525,0.01645559,0.03024209,0.46133523,0.28148238,0.05160933,0.66972585,0.00000000
-5.08154077,0.95117830,0.01614537,0.03099787,0.44291710,0.28130982,0.05042908,0.65709738,0.00000000
-5.07553777,0.93930049,0.01588302,0.03192628,0.42540774,0.28134675,0.04962018,0.64567144,0.00000000
-5.06953477,0.92952746,0.01565519,0.03302229,0.40878949,0.28157408,0.04918523,0.63552273,0.00000000
-5.06353177,0.92189373,0.01545104,0.03428079,0.39305172,0.28198134,0.04912707,0.62672851,0.00000000
-5.05752876,0.91644814,0.01526246,0.03569664,0.37819426,0.28256873,0.04944899,0.61937201,0.00000000
-5.05152576,0.91325845,0.01508412,0.03726462,0.36423060,0.28334877,0.05015485,0.61354559,0.00000000
-5.04552276,0.91241459,0.01491350,0.03897922,0.35119058,0.28434745,0.05124908,0.60935329,0.00000000
-5.03951976,0.91403008,0.01475065,0.04083439,0.33912252,0.28560471,0.05273646,0.60691249,0.00000000
-5.03351676,0.91824133,0.01459792,0.04282319,0.32809452,0.28717416,0.05462180,0.60635412,0.00000000
-5.02751376,0.92520441,0.01445958,0.04493730,0.31819475,0.28912193,0.05690937,0.60782142,0.00000000
-5.02151076,0.93508921,0.01434136,0.04716658,0.30953062,0.29152467,0.05960229,0.61146686,0.00000000
-5.01550775,0.94807107,0.01424992,0.04949854,0.30222683,0.29446663,0.06270173,0.61744724,0.00000000
-5.00950475,0.96432008,0.01419233,0.05191787,0.29642204,0.29803601,0.06620599,0.62591701,0.00000000
-5.00350175,0.98398839,0.01417551,0.05440603,0.29226437,0.30232066,0.07010958,0.63702005,0.00000000
-4.99749875,1.00719616,0.01420570,0.05694091,0.28990583,0.30740319,0.07440226,0.65088009,0.00000000
-4.99149575,1.03401675,0.01428796,0.05949673,0.28949559,0.31335593,0.07906808,0.66759037,0.00000000
-4.98549275,1.06446204,0.01442576,0.06204397,0.29117263,0.32023573,0.08408460,0.68720285,0.00000000
-4.97948974,1.09846846,0.01462062,0.06454964,0.29505772,0.32807901,0.08942212,0.70971767,0.00000000
-4.97348674,1.13588488,0.01487185,0.06697765,0.30124526,0.33689720,0.09504322,0.73507343,0.00000000
-4.96748374,1.17646279,0.01517644,0.06928951,0.30979513,0.34667287,0.10090239,0.76313877,0.00000000
-4.96148074,1.21984971,0.01552896,0.07144510,0.32072513,0.35735672,0.10694605,0.79370592,0.00000000
-4.95547774,1.26558619,0.01592168,0.07340369,0.33400414,0.36886559,0.11311274,0.82648666,0.00000000
-4.94947474,1.31310695,0.01634472,0.07512512,0.34954652,0.38108169,0.11933369,0.86111099,0.00000000
-4.94347174,1.36174615,0.01678635,0.07657095,0.36720802,0.39385306,0.12553359,0.89712894,0.00000000
-4.93746873,1.41074710,0.01723334,0.07770579,0.38678354,0.40699530,0.13163173,0.93401550,0.00000000
-4.93146573,1.45927588,0.01767140,0.07849845,0.40800689,0.42029458,0.13754337,0.97117870,0.00000000
-4.92546273,1.50643884,0.01808566,0.07892310,0.43055287,0.43351193,0.14318128,1.00797081,0.00000000
-4.91945973,1.55130313,0.01846121,0.07896023,0.45404154,0.44638851,0.14845758,1.04370215,0.00000000
-4.91345673,1.59291987,0.01878358,0.07859742,0.47804491,0.45865189,0.15328561,1.07765739,0.00000000
-4.90745373,1.63034889,0.01903929,0.07782987,0.50209579,0.47002306,0.15758192,1.10911349,0.00000000
-4.90145073,1.66268440,0.01921629,0.07666069,0.52569853,0.48022390,0.16126832,1.13735893,0.00000000
-4.89544772,1.68908049,0.01930441,0.07510085,0.54834157,0.48898504,0.16427378,1.16171340,0.00000000
-4.88944472,1.70877556,0.01929565,0.07316892,0.56951117,0.49605354,0.16653633,1.18154729,0.00000000
-4.88344172,1.72111493,0.01918449,0.07089048,0.58870583,0.50120048,0.16800473,1.19630020,0.00000000
-4.87743872,1.72557054,0.01896801,0.06829737,0.60545110,0.50422786,0.16863991,1.20549783,0.00000000
-4.87143572,1.72175717,0.01864596,0.06542673,0.61931386,0.50497481,0.16841615,1.20876652,0.00000000
-4.86543272,1.70944459,0.01822072,0.06231980,0.62991573,0.50332271,0.16732190,1.20584493,0.00000000
-4.85942971,1.68856508,0.01769717,0.05902079,0.63694494,0.49919914,0.16536029,1.19659234,0.00000000
-4.85342671,1.65921605,0.01708247,0.05557557,0.64016613,0.49258037,0.16254919,1.18099333,0.00000000
-4.84742371,1.62165781,0.01638573,0.05203043,0.63942772,0.48349245,0.15892091,1.15915852,0.00000000
-4.84142071,1.57630636,0.01561772,0.04843092,0.63466642,0.47201075,0.15452148,1.13132141,0.00000000
-4.83541771,1.52372172,0.01479043,0.04482079,0.62590881,0.45825790,0.14940961,1.09783153,0.00000000
-4.82941471,1.46459202,0.01391667,0.04124096,0.61326977,0.44240042,0.14365523,1.05914399,0.00000000
-4.82341171,1.39971421,0.01300967,0.03772885,0.59694796,0.42464392,0.13733779,1.01580607,0.00000000
-4.81740870,1.32997197,0.01208264,0.03431770,0.57721859,0.40522726,0.13054426,0.96844120,0.00000000
-4.81140570,1.25631165,0.01114844,0.03103619,0.55442370,0.38441574,0.12336706,0.91773118,0.00000000
-4.80540270,1.17971736,0.01021923,0.02790819,0.52896052,0.36249377,0.11590176,0.86439710,0.00000000
-4.79939970,1.10118581,0.00930615,0.02495269,0.50126835,0.33975714,0.10824488,0.80917996,0.00000000
-4.79339670,1.02170210,0.00841918,0.02218390,0.47181473,0.31650529,0.10049166,0.75282156,0.00000000
-4.78739370,0.94221712,0.00756690,0.01961146,0.44108123,0.29303385,0.09273401,0.69604635,0.00000000
-4.78139070,0.86362734,0.00675644,0.01724081,0.40954969,0.26962774,0.08505865,0.63954497,0.00000000
-4.77538769,0.78675757,0.00599341,0.01507357,0.37768932,0.24655506,0.07754550,0.58395997,0.00000000
-4.76938469,0.71234733,0.00528195,0.01310807,0.34594521,0.22406193,0.07026641,0.52987400,0.00000000
-4.76338169,0.64104078,0.00462476,0.01133986,0.31472855,0.20236854,0.06328416,0.47780097,0.00000000
-4.75737869,0.57338069,0.00402322,0.00976226,0.28440894,0.18166638,0.05665190,0.42818018,0.00000000
-4.75137569,0.50980620,0.00347751,0.00836690,0.25530877,0.16211670,0.05041286,0.38137335,0.00000000
-4.74537269,0.45065421,0.00298679,0.00714429,0.22770002,0.14385030,0.04460046,0.33766471,0.00000000
-4.73936968,0.39616413,0.00254934,0.00608428,0.20180301,0.12696840,0.03923871,0.29726358,0.00000000
-4.73336668,0.34648542,0.00216274,0.00517654,0.17778737,0.11154455,0.03434291,0.26030939,0.00000000
-4.72736368,0.30168759,0.00182404,0.00441101,0.15577463,0.09762750,0.02992052,0.22687855,0.00000000
-4.72136068,0.26177182,0.00152993,0.00377825,0.13584239,0.08524465,0.02597226,0.19699286,0.00000000
-4.71535768,0.22668381,0.00127688,0.00326973,0.11802962,0.07440608,0.02249335,0.17062883,0.00000000
-4.70935468,0.19632713,0.00106126,0.00287815,0.10234265,0.06510875,0.01947470,0.14772766,0.00000000
-4.70335168,0.17057643,0.00087947,0.00259760,0.08876174,0.05734087,0.01690426,0.12820515,0.00000000
-4.69734867,0.14929012,0.00072803,0.00242374,0.07724763,0.05108598,0.01476815,0.11196127,0.00000000
-4.69134567,0.13232182,0.00060363,0.00235385,0.06774784,0.04632681,0.01305184,0.09888903,0.00000000
-4.68534267,0.11953035,0.00050324,0.00238688,0.06020249,0.04304849,0.01174109,0.08888216,0.00000000
-4.67933967,0.11078768,0.00042406,0.00252343,0.05454939,0.04124120,0.01082273,0.08184144,0.00000000
-4.67333667,0.10598481,0.00036362,0.00276561,0.05072808,0.04090193,0.01028530,0.07767951,0.00000000
-4.66733367,0.10503525,0.00031974,0.00311693,0.04868290,0.04203540,0.01011938,0.07632383,0.00000000
-4.66133067,0.10787603,0.00029055,0.00358206,0.04836489,0.04465405,0.01031772,0.07771796,0.00000000
-4.65532766,0.11446625,0.00027443,0.00416650,0.04973247,0.04877702,0.01087517,0.08182097,0.00000000
-4.64932466,0.12478331,0.00027005,0.00487632,0.05275097,0.05442821,0.01178831,0.08860509,0.00000000
-4.64332166,0.13881685,0.00027629,0.00571769,0.05739116,0.06163349,0.01305497,0.09805181,0.00000000
-4.63731866,0.15656090,0.00029220,0.00669646,0.06362668,0.07041708,0.01467345,0.11014655,0.00000000
-4.63131566,0.17800439,0.00031700,0.00781770,0.07143084,0.08079733,0.01664169,0.12487212,0.00000000
-4.62531266,0.20312060,0.00035002,0.00908515,0.08077264,0.09278200,0.01895630,0.14220148,0.00000000
-4.61930965,0.23185601,0.00039065,0.01050076,0.09161257,0.10636335,0.02161148,0.16208991,0.00000000
-4.61330665,0.26411919,0.00043833,0.01206420,0.10389819,0.12151327,0.02459804,0.18446732,0.00000000
-4.60730365,0.29977033,0.00049248,0.01377243,0.11755996,0.13817866,0.02790238,0.20923080,0.00000000
-4.60130065,0.33861212,0.00055252,0.01561932,0.13250737,0.15627741,0.03150566,0.23623829,0.00000000
-4.59529765,0.38038257,0.00061778,0.01759538,0.14862598,0.17569536,0.03538312,0.26530344,0.00000000
-4.58929465,0.42475047,0.00068755,0.01968765,0.16577524,0.19628431,0.03950368,0.29619242,0.00000000
-4.58329165,0.47131402,0.00076099,0.02187969,0.18378767,0.21786157,0.04382976,0.32862286,0.00000000
-4.57728864,0.51960306,0.00083721,0.02415175,0.20246933,0.24021103,0.04831752,0.36226537,0.00000000
-4.57128564,0.56908522,0.00091519,0.02648114,0.22160183,0.26308608,0.05291744,0.39674772,0.00000000
-4.56528264,0.61917601,0.00099387,0.02884274,0.24094593,0.28621429,0.05757524,0.43166194,0.00000000
-4.55927964,0.66925300,0.00107210,0.03120973,0.26024665,0.30930386,0.06223323,0.46657403,0.00000000
-4.55327664,0.71867343,0.00114869,0.03355444,0.27923983,0.33205176,0.06683194,0.50103637,0.00000000
-4.54727364,0.76679499,0.00122245,0.03584939,0.29765982,0.35415317,0.07131208,0.53460209,0.00000000
-4.54127064,0.81299888,0.00129222,0.03806835,0.31524825,0.37531200,0.07561670,0.56684121,0.00000000
-4.53526763,0.85671418,0.00135689,0.04018752,0.33176320,0.39525201,0.07969348,0.59735758,0.00000000
-4.52926463,0.89744237,0.00141548,0.04218665,0.34698864,0.41372800,0.08349706,0.62580608,0.00000000
-4.52326163,0.93478093,0.00146715,0.04405015,0.36074342,0.43053655,0.08699120,0.65190897,0.00000000
-4.51725863,0.96844446,0.00151123,0.04576802,0.37288954,0.44552571,0.09015088,0.67547074,0.00000000
-4.51125563,0.99828229,0.00154731,0.04733666,0.38333908,0.45860304,0.09296387,0.69639029,0.00000000
-4.50525263,1.02429129,0.00157519,0.04875938,0.39205941,0.46974160,0.09543204,0.71466991,0.00000000
-4.49924962,1.04662297,0.00159499,0.05004664,0.39907627,0.47898328,0.09757200,0.73042012,0.00000000
-4.49324662,1.06558389,0.00160711,0.05121602,0.40447450,0.48643931,0.09941522,0.74385998,0.00000000
