energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
-3.46673337,2.70498438,0.37791251,0.15067146,0.04111595,0.23652802,0.42995372,1.88555322,0.60657510,0.00000000
-3.46073037,2.69568622,0.38416530,0.15246008,0.04333779,0.24128333,0.41440239,1.86925547,0.58682823,0.00000000
-3.45472736,2.68902396,0.39088052,0.15448160,0.04556054,0.24626943,0.40009803,1.85464169,0.56728249,0.00000000
-3.44872436,2.68416718,0.39780906,0.15664645,0.04776578,0.25133877,0.38696314,1.84121217,0.54801547,0.00000000
-3.44272136,2.68028724,0.40469406,0.15886637,0.04993785,0.25634526,0.37491258,1.82846164,0.52909584,0.00000000
-3.43671836,2.67659025,0.41127978,0.16105760,0.05206452,0.26114962,0.36385674,1.81589976,0.51058228,0.00000000
-3.43071536,2.67234820,0.41732035,0.16314377,0.05413758,0.26562449,0.35370467,1.80307066,0.49252306,0.00000000
-3.42471236,2.66692661,0.42258814,0.16505847,0.05615318,0.26965881,0.34436703,1.78957064,0.47495620,0.00000000
-3.41870935,2.65980736,0.42688121,0.16674729,0.05811197,0.27316153,0.33575868,1.77506317,0.45791009,0.00000000
-3.41270635,2.65060532,0.43002968,0.16816925,0.06001893,0.27606420,0.32780073,1.75929049,0.44140454,0.00000000
-3.40670335,2.63907790,0.43190047,0.16929755,0.06188304,0.27832251,0.32042208,1.74208118,0.42545204,0.00000000
-3.40070035,2.62512699,0.43240057,0.17011959,0.06371654,0.27991653,0.31356022,1.72335334,0.41005916,0.00000000
-3.39469735,2.60879322,0.43147838,0.17063630,0.06553408,0.28084978,0.30716144,1.70311335,0.39522791,0.00000000
-3.38869435,2.59024275,0.42912328,0.17086075,0.06735156,0.28114716,0.30118025,1.68145016,0.38095702,0.00000000
-3.38269135,2.56974753,0.42536356,0.17081623,0.06918487,0.28085180,0.29557843,1.65852562,0.36724299,0.00000000
-3.37668834,2.54766010,0.42026261,0.17053382,0.07104846,0.28002112,0.29032334,1.63456143,0.35408089,0.00000000
-3.37068534,2.52438453,0.41391403,0.17004968,0.07295399,0.27872227,0.28538613,1.60982344,0.34146484,0.00000000
-3.36468234,2.50034528,0.40643558,0.16940215,0.07490897,0.27702723,0.28073961,1.58460429,0.32938826,0.00000000
-3.35867934,2.47595576,0.39796259,0.16862891,0.07691556,0.27500790,0.27635621,1.55920544,0.31784382,0.00000000
-3.35267634,2.45158877,0.38864109,0.16776429,0.07896957,0.27273145,0.27220600,1.53391966,0.30682317,0.00000000
-3.34667334,2.42755029,0.37862111,0.16683693,0.08105980,0.27025616,0.26825515,1.50901489,0.29631660,0.00000000
-3.34067034,2.40405853,0.36805042,0.16586800,0.08316770,0.26762809,0.26446477,1.48472053,0.28631248,0.00000000
-3.33466733,2.38122921,0.35706912,0.16486990,0.08526739,0.26487866,0.26079029,1.46121679,0.27679687,0.00000000
-3.32866433,2.35906822,0.34580519,0.16384565,0.08732615,0.26202336,0.25718149,1.43862773,0.26775307,0.00000000
-3.32266133,2.33747167,0.33437130,0.16278901,0.08930527,0.25906155,0.25358317,1.41701817,0.25916138,0.00000000
-3.31665833,2.31623364,0.32286280,0.16168519,0.09116124,0.25597744,0.24993635,1.39639465,0.25099896,0.00000000
-3.31065533,2.29506074,0.31135706,0.16051212,0.09284736,0.25274214,0.24618009,1.37671019,0.24323997,0.00000000
-3.30465233,2.27359270,0.29991394,0.15924234,0.09431551,0.24931655,0.24225365,1.35787240,0.23585588,0.00000000
-3.29864932,2.25142766,0.28857727,0.15784513,0.09551815,0.24565502,0.23809904,1.33975443,0.22881598,0.00000000
-3.29264632,2.22815043,0.27737721,0.15628897,0.09641032,0.24170949,0.23366361,1.32220785,0.22208813,0.00000000
-3.28664332,2.20336228,0.26633315,0.15454399,0.09695171,0.23743380,0.22890268,1.30507682,0.21563958,0.00000000
-3.28064032,2.17671013,0.25545701,0.15258443,0.09710845,0.23278800,0.22378201,1.28821251,0.20943797,0.00000000
-3.27463732,2.14791387,0.24475653,0.15039078,0.09685482,0.22774239,0.21827993,1.27148700,0.20345233,0.00000000
-3.26863432,2.11678999,0.23423860,0.14795168,0.09617452,0.22228098,0.21238899,1.25480584,0.19765412,0.00000000
-3.26263132,2.08327036,0.22391204,0.14526526,0.09506157,0.21640430,0.20611718,1.23811859,0.19201821,0.00000000
-3.25662831,2.04741538,0.21379012,0.14234008,0.09352087,0.21013133,0.19948846,1.22142685,0.18652370,0.00000000
-3.25062531,2.00942063,0.20389232,0.13919545,0.09156816,0.20350055,0.19254275,1.20478937,0.18115466,0.00000000
-3.24462231,1.96961708,0.19424556,0.13586124,0.08922962,0.19657000,0.18533523,1.18832403,0.17590064,0.00000000
-3.23861931,1.92846486,0.18488475,0.13237714,0.08654103,0.18941641,0.17793515,1.17220667,0.17075699,0.00000000
-3.23261631,1.88654107,0.17585267,0.12879146,0.08354651,0.18213346,0.17042412,1.15666697,0.16572491,0.00000000
-3.22661331,1.84452238,0.16719944,0.12515962,0.08029695,0.17482931,0.16289394,1.14198150,0.16081133,0.00000000
-3.22061031,1.80316337,0.15898140,0.12154223,0.07684827,0.16762351,0.15544415,1.12846441,0.15602853,0.00000000
-3.21460730,1.76327166,0.15125975,0.11800309,0.07325944,0.16064347,0.14817944,1.11645621,0.15139351,0.00000000
-3.20860430,1.72568109,0.14409894,0.11460702,0.06959054,0.15402060,0.14120683,1.10631120,0.14692726,0.00000000
-3.20260130,1.69122399,0.13756493,0.11141774,0.06590081,0.14788643,0.13463303,1.09838397,0.14265380,0.00000000
-3.19659830,1.66070388,0.13172344,0.10849589,0.06224687,0.14236871,0.12856178,1.09301569,0.13859922,0.00000000
-3.19059530,1.63486950,0.12663834,0.10589713,0.05868113,0.13758772,0.12309148,1.09052069,0.13479050,0.00000000
-3.18459230,1.61439119,0.12237007,0.10367056,0.05525051,0.13365297,0.11831304,1.09117382,0.13125447,0.00000000
-3.17858929,1.59984042,0.11897435,0.10185743,0.05199545,0.13066026,0.11430808,1.09519907,0.12801675,0.00000000
-3.17258629,1.59167309,0.11650109,0.10049010,0.04894933,0.12868929,0.11114740,1.10276001,0.12510071,0.00000000
-3.16658329,1.59021712,0.11499345,0.09959138,0.04613814,0.12780184,0.10888998,1.11395219,0.12252662,0.00000000
-3.16058029,1.59566449,0.11448729,0.09917421,0.04358064,0.12804059,0.10758217,1.12879798,0.12031096,0.00000000
-3.15457729,1.60806813,0.11501067,0.09924161,0.04128873,0.12942847,0.10725740,1.14724393,0.11846586,0.00000000
-3.14857429,1.62734326,0.11658365,0.09978699,0.03926815,0.13196870,0.10793610,1.16916084,0.11699874,0.00000000
-3.14257129,1.65327342,0.11921823,0.10079466,0.03751939,0.13564546,0.10962603,1.19434644,0.11591219,0.00000000
-3.13656828,1.68552041,0.12291841,0.10224068,0.03603879,0.14042494,0.11232285,1.22253076,0.11520403,0.00000000
-3.13056528,1.72363805,0.12768039,0.10409380,0.03481966,0.14625710,0.11601087,1.25338382,0.11486751,0.00000000
-3.12456228,1.76708893,0.13349279,0.10631664,0.03385351,0.15307765,0.12066403,1.28652544,0.11489171,0.00000000
-3.11855928,1.81526347,0.14033699,0.10886693,0.03313114,0.16081049,0.12624700,1.32153680,0.11526209,0.00000000
-3.11255628,1.86750058,0.14818737,0.11169886,0.03264368,0.16937035,0.13271626,1.35797314,0.11596104,0.00000000
-3.10655328,1.92310889,0.15701167,0.11476442,0.03238345,0.17866551,0.14002135,1.39537727,0.11696858,0.00000000
-3.10055028,1.98138787,0.16677122,0.11801475,0.03234457,0.18860060,0.14810588,1.43329310,0.11826299,0.00000000
-3.09454727,2.04164772,0.17742113,0.12140137,0.03252333,0.19907924,0.15690863,1.47127876,0.11982150,0.00000000
-3.08854427,2.10322734,0.18891050,0.12487732,0.03291834,0.21000653,0.16636436,1.50891856,0.12162082,0.00000000
-3.08254127,2.16550956,0.20118249,0.12839816,0.03353033,0.22129111,0.17640460,1.54583344,0.12363767,0.00000000
-3.07653827,2.22793309,0.21417444,0.13192277,0.03436174,0.23284695,0.18695814,1.58168934,0.12584915,0.00000000
-3.07053527,2.29000071,0.22781787,0.13541394,0.03541604,0.24459460,0.19795138,1.61620317,0.12823299,0.00000000
-3.06453227,2.35128344,0.24203863,0.13883874,0.03669687,0.25646189,0.20930849,1.64914622,0.13076772,0.00000000
-3.05852926,2.41142085,0.25675701,0.14216866,0.03820699,0.26838427,0.22095143,1.68034491,0.13343266,0.00000000
-3.05252626,2.47011767,0.27188810,0.14537956,0.03994721,0.28030453,0.23279979,1.70967903,0.13620788,0.00000000
-3.04652326,2.52713722,0.28734228,0.14845140,0.04191521,0.29217218,0.24477068,1.73707774,0.13907397,0.00000000
-3.04052026,2.58229236,0.30302595,0.15136783,0.04410443,0.30394256,0.25677850,1.76251364,0.14201187,0.00000000
-3.03451726,2.63543485,0.31884268,0.15411568,0.04650313,0.31557566,0.26873487,1.78599556,0.14500258,0.00000000
-3.02851426,2.68644412,0.33469462,0.15668433,0.04909354,0.32703495,0.28054869,1.80756061,0.14802693,0.00000000
-3.02251126,2.73521641,0.35048442,0.15906521,0.05185132,0.33828626,0.29212643,1.82726605,0.15106538,0.00000000
-3.01650825,2.78165528,0.36611738,0.16125115,0.05474528,0.34929689,0.30337270,1.84518176,0.15409781,0.00000000
-3.01050525,2.82566432,0.38150416,0.16323602,0.05773744,0.36003503,0.31419113,1.86138371,0.15710356,0.00000000
-3.00450225,2.86714288,0.39656354,0.16501439,0.06078341,0.37046953,0.32448563,1.87594902,0.16006138,0.00000000
-2.99849925,2.90598503,0.41122557,0.16658137,0.06383317,0.38057018,0.33416198,1.88895293,0.16294964,0.00000000
-2.99249625,2.94208205,0.42543455,0.16793268,0.06683214,0.39030834,0.34312974,1.90046776,0.16574662,0.00000000
-2.98649325,2.97532825,0.43915196,0.16906480,0.06972254,0.39965800,0.35130441,1.91056397,0.16843088,0.00000000
-2.98049025,3.00562968,0.45235901,0.16997532,0.07244506,0.40859710,0.35860974,1.91931309,0.17098177,0.00000000
-2.97448724,3.03291493,0.46505857,0.17066342,0.07494060,0.41710894,0.36498010,1.92679218,0.17337994,0.00000000
-2.96848424,3.05714713,0.47727644,0.17113034,0.07715223,0.42518361,0.37036282,1.93308929,0.17560799,0.00000000
-2.96248124,3.07833606,0.48906151,0.17137989,0.07902708,0.43281922,0.37472023,1.93830944,0.17765101,0.00000000
-2.95647824,3.09654911,0.50048495,0.17141889,0.08051818,0.44002271,0.37803144,1.94258035,0.17949719,0.00000000
-2.95047524,3.11192009,0.51163819,0.17125745,0.08158612,0.44681014,0.38029363,1.94605735,0.18113825,0.00000000
-2.94447224,3.12465484,0.52262963,0.17090915,0.08220055,0.45320637,0.38152281,1.94892696,0.18256986,0.00000000
-2.93846923,3.13503282,0.53358026,0.17039089,0.08234121,0.45924395,0.38175389,1.95140843,0.18379189,0.00000000
-2.93246623,3.14340430,0.54461818,0.16972261,0.08199877,0.46496139,0.38104020,1.95375309,0.18480852,0.00000000
-2.92646323,3.15018290,0.55587237,0.16892667,0.08117515,0.47040060,0.37945227,1.95624131,0.18562818,0.00000000
-2.92046023,3.15583374,0.56746583,0.16802711,0.07988349,0.47560396,0.37707604,1.95917700,0.18626343,0.00000000
-2.91445723,3.16085782,0.57950857,0.16704862,0.07814767,0.48061085,0.37401060,1.96287994,0.18673059,0.00000000
-2.90845423,3.16577345,0.59209068,0.16601544,0.07600150,0.48545414,0.37036551,1.96767638,0.18704939,0.00000000
-2.90245123,3.17109584,0.60527603,0.16495027,0.07348751,0.49015673,0.36625785,1.97388837,0.18724246,0.00000000
-2.89644822,3.17731636,0.61909679,0.16387304,0.07065552,0.49472845,0.36180923,1.98182261,0.18733485,0.00000000
-2.89044522,3.18488265,0.63354930,0.16279999,0.06756095,0.49916359,0.35714281,1.99175942,0.18735354,0.00000000
-2.88444222,3.19418106,0.64859149,0.16174278,0.06426306,0.50343930,0.35238058,2.00394277,0.18732697,0.00000000
-2.87843922,3.20552260,0.66414203,0.16070797,0.06082305,0.50751497,0.34764096,2.01857184,0.18728466,0.00000000
-2.87243622,3.21913336,0.68008144,0.15969673,0.05730225,0.51133280,0.34303677,2.03579485,0.18725687,0.00000000
-2.86643322,3.23515013,0.69625514,0.15870494,0.05376041,0.51481948,0.33867380,2.05570555,0.18727442,0.00000000
-2.86043022,3.25362129,0.71247823,0.15772363,0.05025409,0.51788909,0.33464975,2.07834248,0.18736850,0.00000000
-2.85442721,3.27451315,0.72854197,0.15673972,0.04683532,0.52044693,0.33105373,2.10369124,0.18757055,0.00000000
-2.84842421,3.29772094,0.74422161,0.15573710,0.04355049,0.52239426,0.32796608,2.13168925,0.18791220,0.00000000
-2.84242121,3.32308366,0.75928511,0.15469788,0.04043946,0.52363355,0.32545852,2.16223288,0.18842512,0.00000000
-2.83641821,3.35040175,0.77350239,0.15360381,0.03753505,0.52407402,0.32359452,2.19518613,0.18914084,0.00000000
-2.83041521,3.37945595,0.78665470,0.15243777,0.03486268,0.52363713,0.32242961,2.23039019,0.19009048,0.00000000
-2.82441221,3.41002604,0.79854341,0.15118522,0.03244039,0.52226171,0.32201172,2.26767318,0.19130424,0.00000000
-2.81840920,3.44190802,0.80899805,0.14983543,0.03027899,0.51990844,0.32238123,2.30685906,0.19281083,0.00000000
-2.81240620,3.47492827,0.81788298,0.14838269,0.02838251,0.51656330,0.32357081,2.34777511,0.19463666,0.00000000
-2.80640320,3.50895371,0.82510240,0.14682697,0.02674873,0.51223996,0.32560488,2.39025737,0.19680485,0.00000000
-2.80040020,3.54389716,0.83060356,0.14517451,0.02536988,0.50698080,0.32849870,2.43415344,0.19933414,0.00000000
-2.79439720,3.57971752,0.83437788,0.14343781,0.02423344,0.50085666,0.33225726,2.47932263,0.20223768,0.00000000
-2.78839420,3.61641481,0.83646009,0.14163545,0.02332298,0.49396507,0.33687375,2.52563339,0.20552184,0.00000000
-2.78239120,3.65402057,0.83692533,0.13979136,0.02261903,0.48642742,0.34232814,2.57295828,0.20918502,0.00000000
-2.77638819,3.69258436,0.83588458,0.13793395,0.02209990,0.47838486,0.34858555,2.62116711,0.21321667,0.00000000
-2.77038519,3.73215767,0.83347855,0.13609487,0.02174257,0.46999340,0.35559501,2.67011893,0.21759654,0.00000000
-2.76438219,3.77277652,0.82987049,0.13430765,0.02152341,0.46141833,0.36328847,2.71965368,0.22229428,0.00000000
-2.75837919,3.81444435,0.82523824,0.13260618,0.02141888,0.45282832,0.37158038,2.76958456,0.22726937,0.00000000
-2.75237619,3.85711656,0.81976609,0.13102324,0.02140622,0.44438949,0.38036793,2.81969188,0.23247158,0.00000000
-2.74637319,3.90068840,0.81363672,0.12958905,0.02146395,0.43625965,0.38953204,2.86971939,0.23784194,0.00000000
-2.74037019,3.94498693,0.80702381,0.12833000,0.02157232,0.42858317,0.39893927,2.91937359,0.24331407,0.00000000
-2.73436718,3.98976829,0.80008553,0.12726756,0.02171372,0.42148641,0.40844445,2.96832656,0.24881608,0.00000000
-2.72836418,4.03472040,0.79295926,0.12641746,0.02187290,0.41507420,0.41789419,3.01622229,0.25427275,0.00000000
-2.72236118,4.07947122,0.78575781,0.12578915,0.02203718,0.40942725,0.42713107,3.06268658,0.25960802,0.00000000
-2.71635818,4.12360204,0.77856709,0.12538561,0.02219657,0.40460067,0.43599827,3.10733971,0.26474767,0.00000000
-2.71035518,4.16666496,0.77144548,0.12520341,0.02234369,0.40062357,0.44434460,3.14981144,0.26962192,0.00000000
-2.70435218,4.20820329,0.76442452,0.12523303,0.02247380,0.39749965,0.45202962,3.18975713,0.27416794,0.00000000
-2.69834917,4.24777346,0.75751108,0.12545947,0.02258455,0.39520874,0.45892850,3.22687394,0.27833213,0.00000000
-2.69234617,4.28496684,0.75069051,0.12586303,0.02267582,0.39370906,0.46493655,3.26091593,0.28207184,0.00000000
-2.68634317,4.31942990,0.74393061,0.12642017,0.02274939,0.39294012,0.46997306,3.29170691,0.28535674,0.00000000
-2.68034017,4.35088121,0.73718621,0.12710453,0.02280859,0.39282604,0.47398429,3.31914999,0.28816940,0.00000000
-2.67433717,4.37912414,0.73040380,0.12788794,0.02285794,0.39327903,0.47694544,3.34323312,0.29050537,0.00000000
-2.66833417,4.40405445,0.72352611,0.12874133,0.02290272,0.39420307,0.47886153,3.36403001,0.29237250,0.00000000
-2.66233117,4.42566231,0.71649644,0.12963567,0.02294850,0.39549735,0.47976718,3.38169650,0.29378974,0.00000000
-2.65632816,4.44402874,0.70926227,0.13054276,0.02300078,0.39705960,0.47972519,3.39646237,0.29478530,0.00000000
-2.65032516,4.45931712,0.70177830,0.13143587,0.02306449,0.39878909,0.47882424,3.40861930,0.29539457,0.00000000
-2.64432216,4.47176043,0.69400868,0.13229031,0.02314370,0.40058932,0.47717563,3.41850578,0.29565758,0.00000000
-2.63831916,4.48164566,0.68592853,0.13308381,0.02324122,0.40237023,0.47490944,3.42649019,0.29561655,0.00000000
-2.63231616,4.48929652,0.67752466,0.13379685,0.02335842,0.40405015,0.47217021,3.43295304,0.29531338,0.00000000
-2.62631316,4.49505619,0.66879580,0.13441284,0.02349499,0.40555734,0.46911246,3.43826999,0.29478745,0.00000000
-2.62031016,4.49927126,0.65975231,0.13491830,0.02364889,0.40683123,0.46589615,3.44279646,0.29407374,0.00000000
-2.61430715,4.50227824,0.65041551,0.13530287,0.02381636,0.40782336,0.46268247,3.44685516,0.29320148,0.00000000
-2.60830415,4.50439348,0.64081694,0.13555942,0.02399201,0.40849810,0.45962996,3.45072708,0.29219331,0.00000000
-2.60230115,4.50590697,0.63099746,0.13568406,0.02416903,0.40883308,0.45689115,3.45464640,0.29106508,0.00000000
-2.59629815,4.50708012,0.62100643,0.13567613,0.02433944,0.40881951,0.45460981,3.45879943,0.28982618,0.00000000
-2.59029515,4.50814716,0.61090095,0.13553816,0.02449443,0.40846210,0.45291880,3.46332706,0.28848039,0.00000000
-2.58429215,4.50931944,0.60074510,0.13527586,0.02462479,0.40777879,0.45193837,3.46833033,0.28702712,0.00000000
-2.57828914,4.51079142,0.59060935,0.13489795,0.02472127,0.40680017,0.45177511,3.47387799,0.28546298,0.00000000
-2.57228614,4.51274720,0.58056979,0.13441599,0.02477503,0.40556847,0.45252108,3.48001501,0.28378342,0.00000000
-2.56628314,4.51536621,0.57070726,0.13384404,0.02477807,0.40413620,0.45425329,3.48677093,0.28198439,0.00000000
-2.56028014,4.51882673,0.56110629,0.13319831,0.02472358,0.40256428,0.45703321,3.49416690,0.28006380,0.00000000
-2.55427714,4.52330623,0.55185360,0.13249653,0.02460625,0.40091978,0.46090622,3.50222039,0.27802268,0.00000000
-2.54827414,4.52897773,0.54303627,0.13175731,0.02442255,0.39927320,0.46590103,3.51094693,0.27586597,0.00000000
-2.54227114,4.53600194,0.53473941,0.13099933,0.02417092,0.39769540,0.47202879,3.52035847,0.27360276,0.00000000
-2.53626813,4.54451521,0.52704347,0.13024045,0.02385178,0.39625429,0.47928211,3.53045824,0.27124610,0.00000000
-2.53026513,4.55461398,0.52002115,0.12949670,0.02346761,0.39501135,0.48763383,3.54123257,0.26881234,0.00000000
-2.52426213,4.56633679,0.51373405,0.12878139,0.02302283,0.39401821,0.49703570,3.55264017,0.26631998,0.00000000
-2.51825913,4.57964516,0.50822940,0.12810411,0.02252361,0.39331351,0.50741720,3.56460001,0.26378831,0.00000000
-2.51225613,4.59440500,0.50353671,0.12746995,0.02197766,0.39292010,0.51868435,3.57697878,0.26123579,0.00000000
-2.50625313,4.61037038,0.49966504,0.12687887,0.02139397,0.39284292,0.53071905,3.58957926,0.25867837,0.00000000
-2.50025013,4.62717114,0.49660063,0.12632523,0.02078241,0.39306765,0.54337877,3.60213080,0.25612795,0.00000000
-2.49424712,4.64430602,0.49430547,0.12579769,0.02015344,0.39356023,0.55649699,3.61428309,0.25359103,0.00000000
-2.48824412,4.66114228,0.49271682,0.12527930,0.01951773,0.39426745,0.56988442,3.62560404,0.25106773,0.00000000
-2.48224112,4.67692262,0.49174769,0.12474800,0.01888582,0.39511848,0.58333107,3.63558240,0.24855123,0.00000000
-2.47623812,4.69077959,0.49128859,0.12417734,0.01826777,0.39602745,0.59660923,3.64363539,0.24602771,0.00000000
-2.47023512,4.70175717,0.49121031,0.12353752,0.01767288,0.39689683,0.60947741,3.64912131,0.24347680,0.00000000
-2.46423212,4.70883864,0.49136768,0.12279668,0.01710941,0.39762155,0.62168507,3.65135653,0.24087251,0.00000000
-2.45822911,4.71097955,0.49160426,0.12192227,0.01658437,0.39809365,0.63297809,3.64963619,0.23818460,0.00000000
-2.45222611,4.70714413,0.49175755,0.12088259,0.01610337,0.39820711,0.64310480,3.64325760,0.23538027,0.00000000
-2.44622311,4.69634318,0.49166466,0.11964828,0.01567048,0.39786269,0.65182235,3.63154510,0.23242612,0.00000000
-2.44022011,4.67767170,0.49116801,0.11819378,0.01528816,0.39697247,0.65890317,3.61387505,0.22929014,0.00000000
-2.43421711,4.65034401,0.49012083,0.11649858,0.01495724,0.39546389,0.66414136,3.58969976,0.22594369,0.00000000
-2.42821411,4.61372485,0.48839217,0.11454827,0.01467693,0.39328291,0.66735864,3.55856914,0.22236339,0.00000000
-2.42221111,4.56735488,0.48587119,0.11233532,0.01444493,0.39039637,0.66840975,3.52014896,0.21853258,0.00000000
-2.41620810,4.51096929,0.48247058,0.10985951,0.01425748,0.38679321,0.66718692,3.47423507,0.21444257,0.00000000
-2.41020510,4.44450903,0.47812883,0.10712803,0.01410951,0.38248464,0.66362341,3.42076283,0.21009332,0.00000000
-2.40420210,4.36812416,0.47281148,0.10415527,0.01399486,0.37750315,0.65769589,3.35981164,0.20549375,0.00000000
-2.39819910,4.28216958,0.46651123,0.10096225,0.01390640,0.37190067,0.64942551,3.29160445,0.20066151,0.00000000
-2.39219610,4.18719343,0.45924692,0.09757584,0.01383632,0.36574569,0.63887769,3.21650249,0.19562229,0.00000000
-2.38619310,4.08391930,0.45106170,0.09402767,0.01377635,0.35911985,0.62616062,3.13499566,0.19040877,0.00000000
-2.38019010,3.97322305,0.44202027,0.09035300,0.01371798,0.35211397,0.61142251,3.04768915,0.18505922,0.00000000
-2.37418709,3.85610559,0.43220566,0.08658939,0.01365278,0.34482387,0.59484761,2.95528698,0.17961581,0.00000000
-2.36818409,3.73366300,0.42171557,0.08277543,0.01357260,0.33734620,0.57665127,2.85857328,0.17412283,0.00000000
-2.36218109,3.60705523,0.41065851,0.07894944,0.01346987,0.32977446,0.55707409,2.75839205,0.16862487,0.00000000
-2.35617809,3.47747475,0.39915007,0.07514838,0.01333776,0.32219550,0.53637544,2.65562610,0.16316496,0.00000000
-2.35017509,3.34611622,0.38730934,0.07140680,0.01317048,0.31468651,0.51482650,2.55117610,0.15778297,0.00000000
-2.34417209,3.21414831,0.37525573,0.06775601,0.01296335,0.30731282,0.49270310,2.44594017,0.15251416,0.00000000
-2.33816908,3.08268837,0.36310628,0.06422355,0.01271300,0.30012642,0.47027862,2.34079466,0.14738802,0.00000000
-2.33216608,2.95278073,0.35097356,0.06083273,0.01241744,0.29316536,0.44781715,2.23657672,0.14242747,0.00000000
-2.32616308,2.82537893,0.33896418,0.05760250,0.01207608,0.28645396,0.42556707,2.13406889,0.13764836,0.00000000
-2.32016008,2.70133228,0.32717787,0.05454745,0.01168974,0.28000373,0.40375550,2.03398606,0.13305939,0.00000000
-2.31415708,2.58137670,0.31570726,0.05167809,0.01126057,0.27381504,0.38258345,1.93696511,0.12866234,0.00000000
-2.30815408,2.46612990,0.30463797,0.04900115,0.01079195,0.26787932,0.36222217,1.84355723,0.12445264,0.00000000
-2.30215108,2.35609049,0.29404933,0.04652008,0.01028837,0.26218161,0.34281052,1.75422303,0.12042024,0.00000000
-2.29614807,2.25164092,0.28401521,0.04423560,0.00975522,0.25670346,0.32445358,1.66933045,0.11655063,0.00000000
-2.29014507,2.15305351,0.27460507,0.04214630,0.00919858,0.25142577,0.30722253,1.58915521,0.11282615,0.00000000
-2.28414207,2.06049922,0.26588510,0.04024923,0.00862506,0.24633159,0.29115560,1.51388376,0.10922729,0.00000000
-2.27813907,1.97405859,0.25791907,0.03854043,0.00804153,0.24140869,0.27626016,1.44361848,0.10573407,0.00000000
-2.27213607,1.89373397,0.25076908,0.03701547,0.00745493,0.23665159,0.26251582,1.37838463,0.10232740,0.00000000
-2.26613307,1.81946267,0.24449585,0.03566983,0.00687206,0.23206313,0.24987822,1.31813892,0.09899028,0.00000000
-2.26013007,1.75113021,0.23915855,0.03449923,0.00629942,0.22765534,0.23828351,1.26277916,0.09570895,0.00000000
-2.25412706,1.68858320,0.23481415,0.03349980,0.00574306,0.22344962,0.22765317,1.21215461,0.09247374,0.00000000
-2.24812406,1.63164120,0.23151620,0.03266818,0.00520846,0.21947614,0.21789904,1.16607667,0.08927975,0.00000000
-2.24212106,1.58010729,0.22931309,0.03200148,0.00470047,0.21577258,0.20892827,1.12432943,0.08612727,0.00000000
-2.23611806,1.53377696,0.22824579,0.03149716,0.00422325,0.21238210,0.20064800,1.08667985,0.08302199,0.00000000
-2.23011506,1.49244520,0.22834538,0.03115282,0.00378027,0.20935091,0.19296966,1.05288717,0.07997486,0.00000000
-2.22411206,1.45591174,0.22963019,0.03096589,0.00337434,0.20672524,0.18581263,1.02271135,0.07700187,0.00000000
-2.21810905,1.42398449,0.23210305,0.03093335,0.00300767,0.20454823,0.17910720,0.99592046,0.07412352,0.00000000
-2.21210605,1.39648149,0.23574864,0.03105140,0.00268191,0.20285665,0.17279683,0.97229678,0.07136421,0.00000000
-2.20610305,1.37323159,0.24053125,0.03131517,0.00239829,0.20167782,0.16683951,0.95164176,0.06875150,0.00000000
-2.20010005,1.35407426,0.24639317,0.03171843,0.00215767,0.20102691,0.16120837,0.93377971,0.06631528,0.00000000
-2.19409705,1.33885883,0.25325385,0.03225344,0.00196068,0.20090472,0.15589161,0.91856032,0.06408699,0.00000000
-2.18809405,1.32744368,0.26101005,0.03291082,0.00180780,0.20129628,0.15089164,0.90586024,0.06209878,0.00000000
-2.18209105,1.31969544,0.26953705,0.03367959,0.00169947,0.20217017,0.14622376,0.89558355,0.06038278,0.00000000
-2.17608804,1.31548865,0.27869107,0.03454728,0.00163617,0.20347888,0.14191433,0.88766144,0.05897039,0.00000000
-2.17008504,1.31470590,0.28831279,0.03550015,0.00161848,0.20516004,0.13799867,0.88205102,0.05789176,0.00000000
-2.16408204,1.31723832,0.29823187,0.03652348,0.00164716,0.20713858,0.13451871,0.87873339,0.05717525,0.00000000
-2.15807904,1.32298659,0.30827247,0.03760207,0.00172315,0.20932978,0.13152058,0.87771083,0.05684708,0.00000000
-2.15207604,1.33186190,0.31825931,0.03872059,0.00184762,0.21164284,0.12905223,0.87900340,0.05693100,0.00000000
-2.14607304,1.34378684,0.32802422,0.03986418,0.00202196,0.21398514,0.12716114,0.88264458,0.05744805,0.00000000
-2.14007004,1.35869571,0.33741263,0.04101891,0.00224774,0.21626654,0.12589222,0.88867626,0.05841634,0.00000000
-2.13406703,1.37653396,0.34628981,0.04217221,0.00252671,0.21840383,0.12528592,0.89714295,0.05985091,0.00000000
-2.12806403,1.39725649,0.35454635,0.04331336,0.00286069,0.22032479,0.12537657,0.90808531,0.06176349,0.00000000
-2.12206103,1.42082449,0.36210274,0.04443370,0.00325155,0.22197184,0.12619104,0.92153318,0.06416234,0.00000000
-2.11605803,1.44720081,0.36891248,0.04552693,0.00370111,0.22330486,0.12774760,0.93749826,0.06705196,0.00000000
-2.11005503,1.47634381,0.37496377,0.04658908,0.00421102,0.22430313,0.13005504,0.95596667,0.07043283,0.00000000
-2.10405203,1.50819992,0.38027937,0.04761852,0.00478271,0.22496613,0.13311207,0.97689179,0.07430109,0.00000000
