energy_ev,total_up,Pb_p_up,Pb_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-5.61580790,4.86716624,1.19475265,0.01095858,2.58515905,4.00404953,0.01590439,0.21206049
-5.60980490,4.98981957,1.23466010,0.01135109,2.65948631,4.10571434,0.01685042,0.21397791
-5.60380190,5.10448319,1.27197881,0.01171590,2.72932297,4.20086676,0.01774285,0.21562850
-5.59779890,5.20897583,1.30593490,0.01204665,2.79314526,4.28776063,0.01856441,0.21696949
-5.59179590,5.30115232,1.33577397,0.01233734,2.84944488,4.36468094,0.01929859,0.21795591
-5.58579290,5.37898703,1.36078811,0.01258253,2.89678710,4.43001021,0.01993022,0.21854321
-5.57978989,5.44065827,1.38034230,0.01277752,2.93386837,4.48229582,0.02044595,0.21868991
-5.57378689,5.48462927,1.39389918,0.01291856,2.95957045,4.52031503,0.02083474,0.21836026
-5.56778389,5.50972173,1.40104071,0.01300292,2.97300822,4.54313438,0.02108829,0.21752668
-5.56178089,5.51517802,1.40148578,0.01302911,2.97356845,4.55016038,0.02120135,0.21617183
-5.55577789,5.50070883,1.39510285,0.01299686,2.96093768,4.54117894,0.02117198,0.21429012
-5.54977489,5.46652370,1.38191686,0.01290724,2.93511761,4.51638154,0.02100161,0.21188873
-5.54377189,5.41334298,1.36211035,0.01276260,2.89642742,4.47637653,0.02069509,0.20898781
-5.53776888,5.34239054,1.33601853,0.01256651,2.84549297,4.42218530,0.02026056,0.20562012
-5.53176588,5.25536753,1.30411873,0.01232369,2.78322370,4.35522316,0.01970923,0.20182995
-5.52576288,5.15440870,1.26701478,0.01203989,2.71077867,4.27726595,0.01905503,0.19767149
-5.51975988,5.04202317,1.22541720,0.01172167,2.62952377,4.19040387,0.01831420,0.19320679
-5.51375688,4.92102262,1.18012006,0.01137625,2.54098250,4.09698453,0.01750484,0.18850329
-5.50775388,4.79444003,1.13197585,0.01101128,2.44678299,3.99954768,0.01664635,0.18363133
-5.50175088,4.66544246,1.08186931,0.01063468,2.34860398,3.90075429,0.01575889,0.17866150
-5.49574787,4.53724148,1.03069154,0.01025434,2.24812247,3.80331262,0.01486285,0.17366228
-5.48974487,4.41300443,0.97931532,0.00987801,2.14696528,3.70990404,0.01397829,0.16869787
-5.48374187,4.29576987,0.92857263,0.00951302,2.04666660,3.62311102,0.01312448,0.16382648
-5.47773887,4.18836946,0.87923505,0.00916622,1.94863294,3.54534943,0.01231939,0.15909904
-5.47173587,4.09335863,0.83199758,0.00884373,1.85411638,3.47880696,0.01157941,0.15455843
-5.46573287,4.01295742,0.78746618,0.00855091,1.76419650,3.42538915,0.01091895,0.15023922
-5.45972986,3.94900243,0.74614915,0.00829221,1.67977080,3.38667392,0.01035023,0.14616793
-5.45372686,3.90291036,0.70845218,0.00807115,1.60155291,3.36387539,0.00988313,0.14236358
-5.44772386,3.87565310,0.67467683,0.00789027,1.53007753,3.35781718,0.00952510,0.13883863
-5.44172086,3.86774396,0.64502215,0.00775109,1.46571078,3.36891534,0.00928108,0.13560013
-5.43571786,3.87923450,0.61958876,0.00765416,1.40866440,3.39717059,0.00915355,0.13265090
-5.42971486,3.90972106,0.59838506,0.00759906,1.35901240,3.44216981,0.00914264,0.12999070
-5.42371186,3.95836017,0.58133492,0.00758445,1.31670846,3.50309602,0.00924617,0.12761729
-5.41770885,4.02389195,0.56828636,0.00760812,1.28160303,3.57874658,0.00945984,0.12552727
-5.41170585,4.10467067,0.55902090,0.00766703,1.25345899,3.66755904,0.00977738,0.12371657
-5.40570285,4.19870160,0.55326297,0.00775746,1.23196502,3.76764398,0.01019074,0.12218073
-5.39969985,4.30368355,0.55068936,0.00787500,1.21674651,3.87682425,0.01069029,0.12091482
-5.39369685,4.41705636,0.55093822,0.00801473,1.20737367,3.99268016,0.01126499,0.11991301
-5.38769385,4.53605273,0.55361776,0.00817126,1.20336720,4.11259951,0.01190266,0.11916802
-5.38169085,4.65775371,0.55831439,0.00833889,1.20420187,4.23383213,0.01259014,0.11867026
-5.37568784,4.77914725,0.56460041,0.00851167,1.20930876,4.35354770,0.01331355,0.11840696
-5.36968484,4.89718890,0.57204123,0.00868359,1.21807680,4.46889592,0.01405847,0.11836133
-5.36368184,5.00886394,0.58020225,0.00884865,1.22985448,4.57706806,0.01481024,0.11851174
-5.35767884,5.11124982,0.58865542,0.00900102,1.24395249,4.67535844,0.01555412,0.11883113
-5.35167584,5.20157787,0.59698549,0.00913513,1.25964803,4.76122465,0.01627556,0.11928672
-5.34567284,5.27729290,0.60479619,0.00924585,1.27619113,4.83234503,0.01696045,0.11984005
-5.33966983,5.33610956,0.61171605,0.00932854,1.29281356,4.88667211,0.01759536,0.12044728
-5.33366683,5.37606388,0.61740406,0.00937921,1.30874027,4.92248039,0.01816776,0.12106006
-5.32766383,5.39555869,0.62155508,0.00939457,1.32320319,4.93840734,0.01866626,0.12162658
-5.32166083,5.39340155,0.62390475,0.00937215,1.33545726,4.93348623,0.01908085,0.12209309
-5.31565783,5.36883391,0.62423394,0.00931028,1.34479784,4.90716985,0.01940305,0.12240561
-5.30965483,5.32155052,0.62237254,0.00920822,1.35057902,4.85934418,0.01962617,0.12251189
-5.30365183,5.25170817,0.61820241,0.00906608,1.35223179,4.79033149,0.01974538,0.12236334
-5.29764882,5.15992318,0.61165933,0.00888490,1.34928122,4.70088266,0.01975784,0.12191710
-5.29164582,5.04725746,0.60273390,0.00866651,1.34136178,4.59215864,0.01966279,0.12113788
-5.28564282,4.91519328,0.59147115,0.00841356,1.32822981,4.46570150,0.01946153,0.11999955
-5.27963982,4.76559706,0.57796891,0.00812940,1.30977246,4.32339582,0.01915741,0.11848652
-5.27363682,4.60067328,0.56237483,0.00781798,1.28601252,4.16742142,0.01875571,0.11659458
-5.26763382,4.42290955,0.54488214,0.00748377,1.25710862,4.00019871,0.01826353,0.11433139
-5.26163082,4.23501443,0.52572413,0.00713158,1.22335085,3.82432833,0.01768958,0.11171640
-5.25562781,4.03984992,0.50516763,0.00676651,1.18515171,3.64252689,0.01704394,0.10878036
-5.24962481,3.84036046,0.48350557,0.00639374,1.14303276,3.45756062,0.01633778,0.10556430
-5.24362181,3.63950097,0.46104890,0.00601845,1.09760766,3.27217906,0.01558308,0.10211809
-5.23761881,3.44016581,0.43811817,0.00564567,1.04956215,3.08905074,0.01479231,0.09849875
-5.23161581,3.24512124,0.41503495,0.00528019,0.99963202,2.91070285,0.01397809,0.09476837
-5.22561281,3.05694328,0.39211359,0.00492641,0.94858010,2.73946663,0.01315285,0.09099199
-5.21960980,2.87796308,0.36965348,0.00458830,0.89717313,2.57743022,0.01232862,0.08723543
-5.21360680,2.71022130,0.34793204,0.00426932,0.84615980,2.42640006,0.01151668,0.08356318
-5.20760380,2.55543291,0.32719893,0.00397233,0.79625067,2.28787207,0.01072736,0.08003645
-5.20160080,2.41496331,0.30767134,0.00369962,0.74810100,2.16301312,0.00996990,0.07671159
-5.19559780,2.28981614,0.28953081,0.00345286,0.70229698,2.05265309,0.00925228,0.07363878
-5.18959480,2.18063290,0.27292137,0.00323311,0.65934588,1.95728730,0.00858118,0.07086115
-5.18359180,2.08770386,0.25794926,0.00304084,0.61967033,1.87708896,0.00796200,0.06841439
-5.17758879,2.01098936,0.24468389,0.00287601,0.58360674,1.81193054,0.00739884,0.06632676
-5.17158579,1.95015027,0.23316009,0.00273809,0.55140758,1.76141307,0.00689467,0.06461949
-5.16558279,1.90458598,0.22338143,0.00262611,0.52324710,1.72490177,0.00645142,0.06330765
-5.15957979,1.87347806,0.21532423,0.00253878,0.49922996,1.70156643,0.00607016,0.06240123
-5.15357679,1.85583761,0.20894220,0.00247454,0.47940192,1.69042476,0.00575130,0.06190653
-5.14757379,1.85055417,0.20417119,0.00243163,0.46376188,1.69038691,0.00549476,0.06182756
-5.14157079,1.85644416,0.20093400,0.00240819,0.45227432,1.70029934,0.00530016,0.06216760
-5.13556778,1.87229690,0.19914479,0.00240232,0.44488144,1.71898649,0.00516703,0.06293058
-5.12956478,1.89691655,0.19871302,0.00241214,0.44151413,1.74528864,0.00509490,0.06412230
-5.12356178,1.92915836,0.19954658,0.00243587,0.44210104,1.77809493,0.00508343,0.06575141
-5.11755878,1.96795832,0.20155419,0.00247185,0.44657546,1.81637038,0.00513248,0.06782999
-5.11155578,2.01235529,0.20464678,0.00251861,0.45487934,1.85917648,0.00524209,0.07037378
-5.10555278,2.06150533,0.20873805,0.00257487,0.46696450,1.90568500,0.00541249,0.07340191
-5.09954977,2.11468832,0.21374418,0.00263956,0.48279078,1.95518504,0.00564395,0.07693624
-5.09354677,2.17130713,0.21958279,0.00271181,0.50232161,2.00708373,0.00593670,0.08100021
-5.08754377,2.23088023,0.22617145,0.00279099,0.52551703,2.06090110,0.00629072,0.08561733
-5.08154077,2.29302858,0.23342575,0.00287663,0.55232478,2.11626007,0.00670557,0.09080928
-5.07553777,2.35745815,0.24125732,0.00296843,0.58267012,2.17287251,0.00718018,0.09659377
-5.06953477,2.42393919,0.24957195,0.00306623,0.61644495,2.23052243,0.00771257,0.10298228
-5.06353177,2.49228393,0.25826795,0.00316996,0.65349697,2.28904755,0.00829972,0.10997767
-5.05752876,2.56232380,0.26723513,0.00327960,0.69361980,2.34832020,0.00893737,0.11757189
-5.05152576,2.63388764,0.27635428,0.00339517,0.73654448,2.40822884,0.00961987,0.12574394
-5.04552276,2.70678195,0.28549757,0.00351664,0.78193329,2.46866087,0.01034009,0.13445806
-5.03951976,2.78077416,0.29452953,0.00364394,0.82937628,2.52948769,0.01108943,0.14366240
-5.03351676,2.85557979,0.30330903,0.00377690,0.87839097,2.59055252,0.01185784,0.15328829
-5.02751376,2.93085374,0.31169178,0.00391521,0.92842549,2.65166134,0.01263398,0.16324997
-5.02151076,3.00618627,0.31953361,0.00405843,0.97886529,2.71257734,0.01340540,0.17344522
-5.01550775,3.08110340,0.32669408,0.00420597,1.02904331,2.77301869,0.01415879,0.18375652
-5.00950475,3.15507182,0.33304048,0.00435703,1.07825329,2.83265961,0.01488037,0.19405299
-5.00350175,3.22750766,0.33845180,0.00451068,1.12576593,2.89113450,0.01555621,0.20419306
-4.99749875,3.29778863,0.34282267,0.00466579,1.17084720,2.94804462,0.01617268,0.21402767
-4.99149575,3.36526889,0.34606693,0.00482110,1.21277812,3.00296692,0.01671686,0.22340402
-4.98549275,3.42929575,0.34812066,0.00497519,1.25087515,3.05546440,0.01717698,0.23216968
-4.97948974,3.48922740,0.34894458,0.00512657,1.28451047,3.10509745,0.01754283,0.24017692
-4.97348674,3.54445080,0.34852563,0.00527365,1.31313115,3.15143564,0.01780609,0.24728709
-4.96748374,3.59439886,0.34687771,0.00541483,1.33627633,3.19406924,0.01796066,0.25337490
-4.96148074,3.63856621,0.34404144,0.00554851,1.35359186,3.23262002,0.01800286,0.25833231
-4.95547774,3.67652276,0.34008309,0.00567314,1.36484161,3.26675100,0.01793163,0.26207203
-4.94947474,3.70792475,0.33509261,0.00578725,1.36991496,3.29617448,0.01774850,0.26453030
-4.94347174,3.73252263,0.32918092,0.00588953,1.36883033,3.32065840,0.01745762,0.26566902
-4.93746873,3.75016586,0.32247658,0.00597882,1.36173461,3.34003068,0.01706561,0.26547693
-4.93146573,3.76080444,0.31512194,0.00605416,1.34889853,3.35418160,0.01658137,0.26397002
-4.92546273,3.76448744,0.30726900,0.00611484,1.33070848,3.36306428,0.01601578,0.26119099
-4.91945973,3.76135893,0.29907520,0.00616037,1.30765518,3.36669353,0.01538140,0.25720793
-4.91345673,3.75165176,0.29069918,0.00619053,1.28031991,3.36514348,0.01469208,0.25211224
-4.90745373,3.73567992,0.28229681,0.00620535,1.24935905,3.35854420,0.01396261,0.24601588
-4.90145073,3.71383020,0.27401758,0.00620512,1.21548780,3.34707809,0.01320830,0.23904826
-4.89544772,3.68655387,0.26600156,0.00619037,1.17946384,3.33097634,0.01244464,0.23135271
-4.88944472,3.65435923,0.25837690,0.00616185,1.14207179,3.31051608,0.01168691,0.22308288
-4.88344172,3.61780551,0.25125804,0.00612053,1.10410919,3.28601866,0.01094993,0.21439916
-4.87743872,3.57749891,0.24474465,0.00606752,1.06637433,3.25784936,0.01024775,0.20546532
-4.87143572,3.53409077,0.23892124,0.00600412,1.02965662,3.22641882,0.00959346,0.19644539
-4.86543272,3.48827832,0.23385742,0.00593172,0.99472936,3.19218616,0.00899902,0.18750112
-4.85942971,3.44080753,0.22960881,0.00585182,0.96234507,3.15566369,0.00847515,0.17878974
-4.85342671,3.39247796,0.22621834,0.00576600,0.93323309,3.11742284,0.00803124,0.17046240
-4.84742371,3.34414867,0.22371796,0.00567588,0.90809885,3.07810074,0.00767530,0.16266302
-4.84142071,3.29674443,0.22213050,0.00558314,0.88762452,3.03840672,0.00741397,0.15552758
-4.83541771,3.25126115,0.22147167,0.00548947,0.87247006,2.99912788,0.00725245,0.14918386
-4.82941471,3.20876934,0.22175184,0.00539659,0.86327395,2.96113268,0.00719456,0.14375129
-4.82341171,3.17041428,0.22297771,0.00530625,0.86065290,2.92537165,0.00724268,0.13934108
-4.81740870,3.13741183,0.22515347,0.00522018,0.86519969,2.89287411,0.00739774,0.13605624
-4.81140570,3.11103889,0.22828160,0.00514011,0.87747849,2.86474022,0.00765924,0.13399151
-4.80540270,3.09261748,0.23236305,0.00506779,0.89801719,2.84212750,0.00802516,0.13323300
-4.79939970,3.08349230,0.23739680,0.00500491,0.92729645,2.82623169,0.00849193,0.13385757
-4.79339670,3.08500141,0.24337892,0.00495314,0.96573533,2.81826153,0.00905443,0.13593168
-4.78739370,3.09844054,0.25030094,0.00491407,1.01367386,2.81940823,0.00970593,0.13950988
-4.78139070,3.12502192,0.25814788,0.00488916,1.07135290,2.83080984,0.01043808,0.14463288
-4.77538769,3.16582879,0.26689579,0.00487977,1.13889211,2.85351212,0.01124095,0.15132517
-4.76938469,3.22176764,0.27650914,0.00488703,1.21626711,2.88842705,0.01210310,0.15959247
-4.76338169,3.29352001,0.28693824,0.00491186,1.30328698,2.93629104,0.01301164,0.16941892
-4.75737869,3.38149673,0.29811670,0.00495489,1.39957354,2.99762476,0.01395248,0.18076442
-4.75137569,3.48579675,0.30995940,0.00501642,1.50454397,3.07269697,0.01491048,0.19356211
-4.74537269,3.60617373,0.32236096,0.00509637,1.61739818,3.16149439,0.01586980,0.20771631
-4.73936968,3.74201245,0.33519503,0.00519429,1.73711243,3.26369998,0.01681417,0.22310111
-4.73336668,3.89231753,0.34831447,0.00530929,1.86244043,3.37868125,0.01772734,0.23955976
-4.72736368,4.05571619,0.36155265,0.00544008,1.99192289,3.50549026,0.01859346,0.25690512
-4.72136068,4.23047594,0.37472577,0.00558493,2.12390616,3.64287611,0.01939755,0.27492126
-4.71535768,4.41453795,0.38763639,0.00574176,2.25657019,3.78931037,0.02012590,0.29336623
-4.70935468,4.60556536,0.40007796,0.00590816,2.38796545,3.94302500,0.02076651,0.31197617
-4.70335168,4.80100544,0.41184038,0.00608144,2.51605816,4.10206177,0.02130949,0.33047059
-4.69734867,4.99816349,0.42271619,0.00625873,2.63878242,4.26433135,0.02174737,0.34855875
-4.69134567,5.19428559,0.43250740,0.00643705,2.75409759,4.42767984,0.02207535,0.36594699
-4.68534267,5.38664673,0.44103248,0.00661344,2.86004880,4.58995969,0.02229147,0.38234668
-4.67933967,5.57264057,0.44813330,0.00678501,2.95482803,4.74910191,0.02239669,0.39748262
-4.67333667,5.74986644,0.45368160,0.00694909,3.03683335,4.90318610,0.02239486,0.41110136
-4.66733367,5.91620965,0.45758477,0.00710326,3.10472345,5.05050491,0.02229259,0.42297928
-4.66133067,6.06991109,0.45979055,0.00724548,3.15746507,5.18961975,0.02209903,0.43292990
-4.65532766,6.20962279,0.46029041,0.00737411,3.19437087,5.31940505,0.02182557,0.44081014
-4.64932466,6.33444661,0.45912140,0.00748799,3.21512601,5.43907878,0.02148543,0.44652521
-4.64332166,6.44395427,0.45636637,0.00758643,3.21980169,5.54821798,0.02109330,0.45003184
-4.63731866,6.53818775,0.45215239,0.00766922,3.20885520,5.64675840,0.02066480,0.45133972
-4.63131566,6.61764013,0.44664757,0.00773660,3.18311589,5.73497868,0.02021605,0.45051094
-4.62531266,6.68321821,0.44005616,0.00778923,3.14375779,5.81347004,0.01976321,0.44765756
-4.61930965,6.73618856,0.43261230,0.00782813,3.09225973,5.88309313,0.01932199,0.44293727
-4.61330665,6.77811034,0.42457259,0.00785462,3.03035487,5.94492470,0.01890731,0.43654738
-4.60730365,6.81075791,0.41620776,0.00787022,2.95997151,6.00019672,0.01853289,0.42871740
-4.60130065,6.83603748,0.40779381,0.00787656,2.88316790,6.05023138,0.01821105,0.41970045
-4.59529765,6.85590157,0.39960300,0.00787535,2.80206370,6.09637508,0.01795241,0.40976406
-4.58929465,6.87226549,0.39189496,0.00786826,2.71877087,6.13993462,0.01776580,0.39918050
-4.58329165,6.88692945,0.38490841,0.00785685,2.63532695,6.18211865,0.01765817,0.38821731
-4.57728864,6.90150953,0.37885370,0.00784255,2.55363305,6.22398665,0.01763457,0.37712832
-4.57128564,6.91738032,0.37390638,0.00782659,2.47539904,6.26640765,0.01769820,0.36614548
-4.56528264,6.93563086,0.37020226,0.00780999,2.40209772,6.31002981,0.01785044,0.35547191
-4.55927964,6.95703539,0.36783379,0.00779353,2.33492935,6.35526171,0.01809101,0.34527648
-4.55327664,6.98203894,0.36684807,0.00777779,2.27479746,6.40226545,0.01841802,0.33568984
-4.54727364,7.01075770,0.36724647,0.00776312,2.22229631,6.45096102,0.01882816,0.32680235
-4.54127064,7.04299291,0.36898567,0.00774969,2.17770984,6.50104084,0.01931679,0.31866361
-4.53526763,7.07825690,0.37198027,0.00773749,2.14102147,6.55199336,0.01987806,0.31128376
-4.52926463,7.11580921,0.37610655,0.00772642,2.11193388,6.60313373,0.02050501,0.30463625
-4.52326163,7.15470051,0.38120737,0.00771628,2.08989722,6.65363976,0.02118967,0.29866192
-4.51725863,7.19382198,0.38709792,0.00770679,2.07414438,6.70259135,0.02192312,0.29327416
-4.51125563,7.23195762,0.39357205,0.00769768,2.06373138,6.74901122,0.02269559,0.28836491
-4.50525263,7.26783713,0.40040906,0.00768866,2.05758124,6.79190536,0.02349650,0.28381099
-4.49924962,7.30018725,0.40738046,0.00767944,2.05452926,6.83030140,0.02431457,0.27948076
-4.49324662,7.32777949,0.41425676,0.00766977,2.05336825,6.86328354,0.02513788,0.27524047
-4.48724362,7.34947278,0.42081386,0.00765944,2.05289185,6.89002297,0.02595395,0.27096035
-4.48124062,7.36424957,0.42683891,0.00764825,2.05193468,6.90980278,0.02674993,0.26651992
-4.47523762,7.37124461,0.43213551,0.00763604,2.04940800,6.92203689,0.02751272,0.26181263
-4.46923462,7.36976582,0.43652812,0.00762264,2.04433010,6.92628271,0.02822912,0.25674936
-4.46323162,7.35930707,0.43986557,0.00760790,2.03585065,6.92224748,0.02888612,0.25126103
-4.45722861,7.33955301,0.44202360,0.00759165,2.02326865,6.90978866,0.02947104,0.24530009
-4.45122561,7.31037661,0.44290655,0.00757369,2.00604388,6.88890874,0.02997188,0.23884092
-4.44522261,7.27183002,0.44244796,0.00755381,1.98380207,6.85974536,0.03037750,0.23187939
-4.43921961,7.22413004,0.44061051,0.00753173,1.95633405,6.82255761,0.03067793,0.22443151
-4.43321661,7.16763922,0.43738498,0.00750714,1.92358954,6.77770947,0.03086463,0.21653135
-4.42721361,7.10284429,0.43278868,0.00747970,1.88566628,6.72565174,0.03093071,0.20822852
-4.42121061,7.03033311,0.42686322,0.00744900,1.84279548,6.66690354,0.03087112,0.19958522
-4.41520760,6.95077182,0.41967194,0.00741463,1.79532428,6.60203461,0.03068285,0.19067312
-4.40920460,6.86488352,0.41129698,0.00737615,1.74369652,6.53164957,0.03036502,0.18157026
-4.40320160,6.77342973,0.40183630,0.00733313,1.68843247,6.45637503,0.02991894,0.17235799
-4.39719860,6.67719563,0.39140056,0.00728514,1.63010861,6.37685041,0.02934812,0.16311829
-4.39119560,6.57697986,0.38011023,0.00723182,1.56933828,6.29372299,0.02865820,0.15393131
-4.38519260,6.47358925,0.36809276,0.00717286,1.50675372,6.20764733,0.02785686,0.14487342
-4.37918959,6.36783842,0.35548012,0.00710805,1.44299026,6.11928898,0.02695362,0.13601568
-4.37318659,6.26055404,0.34240659,0.00703729,1.37867292,6.02933213,0.02595965,0.12742276
-4.36718359,6.15258284,0.32900694,0.00696062,1.31440565,5.93849022,0.02488754,0.11915234
-4.36118059,6.04480243,0.31541489,0.00687825,1.25076336,5.84751867,0.02375095,0.11125491
-4.35517759,5.93813353,0.30176201,0.00679054,1.18828653,5.75722823,0.02256441,0.10377388
-4.34917459,5.83355206,0.28817673,0.00669805,1.12747829,5.66849757,0.02134297,0.09674607
-4.34317159,5.73209945,0.27478376,0.00660154,1.06880348,5.58228355,0.02010189,0.09020225
-4.33716858,5.63488957,0.26170355,0.00650196,1.01268950,5.49962761,0.01885643,0.08416798
-4.33116558,5.54311077,0.24905192,0.00640043,0.95952821,5.42165690,0.01762155,0.07866436
-4.32516258,5.45802164,0.23693966,0.00629825,0.90967865,5.34957894,0.01641168,0.07370882
-4.31915958,5.38093968,0.22547218,0.00619686,0.86346990,5.28466903,0.01524055,0.06931587
-4.31315658,5.31322216,0.21474898,0.00609780,0.82120377,5.22824983,0.01412105,0.06549759
-4.30715358,5.25623929,0.20486309,0.00600269,0.78315688,5.18166325,0.01306507,0.06226414
