energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-3.38869435,2.83960334,0.23811051,0.00000000,0.01174111,0.66002286,0.04999617,1.62255919,1.37427784,0.73280689
-3.38269135,2.83127678,0.24173307,0.00000000,0.01144652,0.65434785,0.04975689,1.62125696,1.39268667,0.72968687
-3.37668834,2.83540962,0.24662072,0.00000000,0.01116763,0.65274831,0.04949390,1.62561663,1.42132874,0.72952230
-3.37068534,2.85229778,0.25275452,0.00000000,0.01090718,0.65533271,0.04921106,1.63581338,1.46020668,0.73238763
-3.36468234,2.88210079,0.26009634,0.00000000,0.01066819,0.66215849,0.04891380,1.65197346,1.50919473,0.73832450
-3.35867934,2.92483485,0.26858869,0.00000000,0.01045395,0.67322885,0.04860892,1.67417118,1.56803496,0.74733991
-3.35267634,2.98036726,0.27815509,0.00000000,0.01026782,0.68849011,0.04830432,1.70242580,1.63633562,0.75940475
-3.34667334,3.04841252,0.28870086,0.00000000,0.01011319,0.70782993,0.04800880,1.73669860,1.71357176,0.77445265
-3.34067034,3.12853046,0.30011447,0.00000000,0.00999335,0.73107654,0.04773166,1.77689022,1.79908869,0.79237950
-3.33466733,3.22012675,0.31226930,0.00000000,0.00991136,0.75799905,0.04748238,1.82283859,1.89210818,0.81304339
-3.32866433,3.32245603,0.32502578,0.00000000,0.00986994,0.78830922,0.04727024,1.87431744,1.99173788,0.83626544
-3.32266133,3.43462808,0.33823391,0.00000000,0.00987140,0.82166455,0.04710386,1.93103579,2.09698388,0.86183119
-3.31665833,3.55561710,0.35173600,0.00000000,0.00991750,0.85767289,0.04699091,1.99263848,2.20676641,0.88949298
-3.31065533,3.68427421,0.36536951,0.00000000,0.01000938,0.89589860,0.04693767,2.05870793,2.31993851,0.91897300
-3.30465233,3.81934309,0.37897004,0.00000000,0.01014751,0.93587008,0.04694874,2.12876722,2.43530741,0.94996728
-3.29864932,3.95947871,0.39237427,0.00000000,0.01033161,0.97708863,0.04702678,2.20228455,2.55165805,0.98215042
-3.29264632,4.10326866,0.40542271,0.00000000,0.01056065,1.01903840,0.04717232,2.27867914,2.66777826,1.01518100
-3.28664332,4.24925683,0.41796244,0.00000000,0.01083279,1.06119704,0.04738364,2.35732839,2.78248475,1.04870763
-3.28064032,4.39596865,0.42984943,0.00000000,0.01114542,1.10304691,0.04765675,2.43757634,2.89464915,1.08237550
-3.27463732,4.54193737,0.44095078,0.00000000,0.01149515,1.14408618,0.04798551,2.51874315,3.00322320,1.11583311
-3.26863432,4.68573049,0.45114651,0.00000000,0.01187786,1.18383966,0.04836176,2.60013542,3.10726208,1.14873927
-3.26263132,4.82597557,0.46033112,0.00000000,0.01228873,1.22186872,0.04877560,2.68105705,3.20594500,1.18076982
-3.25662831,4.96138444,0.46841481,0.00000000,0.01272234,1.25777995,0.04921574,2.76082036,3.29859220,1.21162411
-3.25062531,5.09077510,0.47532440,0.00000000,0.01317270,1.29123228,0.04966989,2.83875711,3.38467755,1.24103090
-3.24462231,5.21309045,0.48100390,0.00000000,0.01363335,1.32194206,0.05012522,2.91422905,3.46383622,1.26875345
-3.23861931,5.32741323,0.48541488,0.00000000,0.01409745,1.34968614,0.05056884,2.98663777,3.53586686,1.29459358
-3.23261631,5.43297655,0.48853645,0.00000000,0.01455790,1.37430264,0.05098826,3.05543338,3.60072834,1.31839462
-3.22661331,5.52916983,0.49036510,0.00000000,0.01500741,1.39568949,0.05137183,3.12012184,3.65853082,1.34004298
-3.22061031,5.61553990,0.49091422,0.00000000,0.01543866,1.41380100,0.05170922,3.18027071,3.70952166,1.35946832
-3.21460730,5.69178737,0.49021341,0.00000000,0.01584436,1.42864245,0.05199168,3.23551311,3.75406668,1.37664228
-3.20860430,5.75775861,0.48830761,0.00000000,0.01621742,1.44026334,0.05221240,3.28554987,3.79262736,1.39157583
-3.20260130,5.81343383,0.48525602,0.00000000,0.01655104,1.44874953,0.05236666,3.33014972,3.82573524,1.40431519
-3.19659830,5.85891187,0.48113084,0.00000000,0.01683886,1.45421477,0.05245193,3.36914781,3.85396430,1.41493667
-3.19059530,5.89439263,0.47601589,0.00000000,0.01707505,1.45679222,0.05246791,3.40244244,3.87790272,1.42354051
-3.18459230,5.92015803,0.47000505,0.00000000,0.01725448,1.45662634,0.05241641,3.42999037,3.89812511,1.43024406
-3.17858929,5.93655231,0.46320063,0.00000000,0.01737278,1.45386563,0.05230126,3.45180092,3.91516650,1.43517457
-3.17258629,5.94396284,0.45571165,0.00000000,0.01742650,1.44865661,0.05212801,3.46792911,3.92949907,1.43846196
-3.16658329,5.94280215,0.44765206,0.00000000,0.01741316,1.44113925,0.05190374,3.47846824,3.94151273,1.44023187
-3.16058029,5.93349202,0.43913895,0.00000000,0.01733136,1.43144410,0.05163668,3.48354223,3.95150018,1.44059946
-3.15457729,5.91645033,0.43029072,0.00000000,0.01718084,1.41969115,0.05133594,3.48329802,3.95964720,1.43966414
-3.14857429,5.89208102,0.42122536,0.00000000,0.01696249,1.40599024,0.05101118,3.47789845,3.96602840,1.43750552
-3.14257129,5.86076755,0.41205876,0.00000000,0.01667837,1.39044313,0.05067226,3.46751586,3.97060848,1.43418099
-3.13656828,5.82286995,0.40290309,0.00000000,0.01633171,1.37314655,0.05032903,3.45232669,3.97324907,1.42972478
-3.13056528,5.77872532,0.39386533,0.00000000,0.01592684,1.35419639,0.04999103,3.43250737,3.97372059,1.42414876
-3.12456228,5.72865158,0.38504599,0.00000000,0.01546911,1.33369219,0.04966730,3.40823156,3.97171850,1.41744494
-3.11855928,5.67295388,0.37653788,0.00000000,0.01496479,1.31174190,0.04936625,3.37966897,3.96688347,1.40958945
-3.11255628,5.61193337,0.36842522,0.00000000,0.01442093,1.28846632,0.04909555,3.34698564,3.95882411,1.40054784
-3.10655328,5.54589730,0.36078279,0.00000000,0.01384517,1.26400286,0.04886206,3.31034573,3.94714161,1.39028139
-3.10055028,5.47516997,0.35367537,0.00000000,0.01324560,1.23850842,0.04867180,3.26991461,3.93145490,1.37875411
-3.09454727,5.40010344,0.34715737,0.00000000,0.01263053,1.21216109,0.04852998,3.22586310,3.91142522,1.36593990
-3.08854427,5.32108743,0.34127261,0.00000000,0.01200834,1.18516041,0.04844099,3.17837237,3.88677907,1.35182953
-3.08254127,5.23855727,0.33605431,0.00000000,0.01138720,1.15772622,0.04840848,3.12763940,3.85732821,1.33643695
-3.07653827,5.15299943,0.33152524,0.00000000,0.01077497,1.13009595,0.04843534,3.07388229,3.82298581,1.31980447
-3.07053527,5.06495370,0.32769792,0.00000000,0.01017895,1.10252061,0.04852377,3.01734514,3.78377794,1.30200647
-3.06453227,4.97501175,0.32457508,0.00000000,0.00960577,1.07525931,0.04867525,2.95830195,3.73984950,1.28315132
-3.05852926,4.88381153,0.32215005,0.00000000,0.00906122,1.04857281,0.04889054,2.89705914,3.69146439,1.26338127
-3.05252626,4.79202746,0.32040723,0.00000000,0.00855019,1.02271614,0.04916963,2.83395624,3.63899955,1.24287025
-3.04652326,4.70035653,0.31932268,0.00000000,0.00807659,0.99793072,0.04951163,2.76936459,3.58293300,1.22181954
-3.04052026,4.60950070,0.31886455,0.00000000,0.00764326,0.97443616,0.04991475,2.70368375,3.52382638,1.20045154
-3.03451726,4.52014617,0.31899363,0.00000000,0.00725207,0.95242229,0.05037611,2.63733562,3.46230259,1.17900179
-3.02851426,4.43294047,0.31966384,0.00000000,0.00690383,0.93204158,0.05089166,2.57075641,3.39901969,1.15770975
-3.02251126,4.34846835,0.32082267,0.00000000,0.00659845,0.91340247,0.05145606,2.50438679,3.33464210,1.13680869
-3.01650825,4.26722786,0.32241169,0.00000000,0.00633492,0.89656383,0.05206254,2.43866050,3.26981085,1.11651529
-3.01050525,4.18960784,0.32436705,0.00000000,0.00611151,0.88153097,0.05270290,2.37399211,3.20511420,1.09701949
-3.00450225,4.11586830,0.32662001,0.00000000,0.00592580,0.86825332,0.05336740,2.31076444,3.14106042,1.07847518
-2.99849925,4.04612485,0.32909761,0.00000000,0.00577485,0.85662420,0.05404485,2.24931650,3.07805426,1.06099223
-2.99249625,3.98033854,0.33172346,0.00000000,0.00565533,0.84648250,0.05472264,2.18993249,3.01637856,1.04463036
-2.98649325,3.91831179,0.33441856,0.00000000,0.00556362,0.83761663,0.05538694,2.13283267,2.95618212,1.02939522
-2.98049025,3.85969131,0.33710245,0.00000000,0.00549597,0.82977047,0.05602286,2.07816657,2.89747473,1.01523691
-2.97448724,3.80397792,0.33969441,0.00000000,0.00544860,0.82265123,0.05661478,2.02600910,2.84012981,1.00205108
-2.96848424,3.75054351,0.34211485,0.00000000,0.00541781,0.81593901,0.05714665,1.97635978,2.78389464,0.98968260
-2.96248124,3.69865422,0.34428686,0.00000000,0.00540007,0.80929764,0.05760238,1.92914530,2.72840789,0.97793158
-2.95647824,3.64749926,0.34613780,0.00000000,0.00539210,0.80238645,0.05796626,1.88422527,2.67322332,0.96656156
-2.95047524,3.59622387,0.34760097,0.00000000,0.00539091,0.79487246,0.05822336,1.84140096,2.61783870,0.95530935
-2.94447224,3.54396496,0.34861722,0.00000000,0.00539387,0.78644247,0.05835996,1.80042652,2.56172816,0.94389610
-2.93846923,3.48988783,0.34913646,0.00000000,0.00539872,0.77681451,0.05836390,1.76102231,2.50437624,0.93203900
-2.93246623,3.43322198,0.34911891,0.00000000,0.00540355,0.76574815,0.05822496,1.72288938,2.44531177,0.91946317
-2.92646323,3.37329448,0.34853620,0.00000000,0.00540682,0.75305323,0.05793512,1.68572467,2.38413961,0.90591297
-2.92046023,3.30955914,0.34737194,0.00000000,0.00540736,0.73859660,0.05748881,1.64923587,2.32056850,0.89116241
-2.91445723,3.24162008,0.34562210,0.00000000,0.00540426,0.72230647,0.05688297,1.61315545,2.25443340,0.87502411
-2.90845423,3.16924874,0.34329476,0.00000000,0.00539690,0.70417444,0.05611719,1.57725302,2.18571124,0.85735646
-2.90245123,3.09239351,0.34040959,0.00000000,0.00538490,0.68425488,0.05519362,1.54134559,2.11452904,0.83806866
-2.89644822,3.01118173,0.33699682,0.00000000,0.00536802,0.66266189,0.05411690,1.50530513,2.04116428,0.81712373
-2.89044522,2.92591411,0.33309587,0.00000000,0.00534618,0.63956402,0.05289400,1.46906325,1.96603732,0.79453909
-2.88444222,2.83705221,0.32875373,0.00000000,0.00531937,0.61517703,0.05153397,1.43261293,1.88969663,0.77038518
-2.87843922,2.74519962,0.32402310,0.00000000,0.00528766,0.58975509,0.05004770,1.39600721,1.81279757,0.74478204
-2.87243622,2.65107831,0.31896055,0.00000000,0.00525115,0.56358092,0.04844763,1.35935511,1.73607624,0.71789421
-2.86643322,2.55550124,0.31362463,0.00000000,0.00520994,0.53695537,0.04674744,1.32281522,1.66031959,0.68992434
-2.86043022,2.45934302,0.30807427,0.00000000,0.00516417,0.51018697,0.04496175,1.28658731,1.58633390,0.66110582
-2.85442721,2.36351002,0.30236741,0.00000000,0.00511402,0.48358188,0.04310584,1.25090260,1.51491298,0.63169478
-2.84842421,2.26891163,0.29656010,0.00000000,0.00505968,0.45743485,0.04119538,1.21601332,1.44680811,0.60196208
-2.84242121,2.17643402,0.29070604,0.00000000,0.00500147,0.43202141,0.03924616,1.18218226,1.38270118,0.57218537
-2.83641821,2.08691764,0.28485668,0.00000000,0.00493980,0.40759164,0.03727393,1.14967287,1.32318233,0.54264183
-2.83041521,2.00113951,0.27906190,0.00000000,0.00487526,0.38436583,0.03529418,1.11874061,1.26873323,0.51360164
-2.82441221,1.91980087,0.27337117,0.00000000,0.00480867,0.36253188,0.03332200,1.08962600,1.21971671,0.48532267
-2.81840920,1.84352059,0.26783521,0.00000000,0.00474112,0.34224467,0.03137199,1.06254976,1.17637304,0.45804624
-2.81240620,1.77283432,0.26250804,0.00000000,0.00467405,0.32362704,0.02945816,1.03771031,1.13882283,0.43199426
-2.80640320,1.70819893,0.25744918,0.00000000,0.00460927,0.30677237,0.02759386,1.01528370,1.10707617,0.40736762
-2.80040020,1.65000171,0.25272603,0.00000000,0.00454901,0.29174831,0.02579173,0.99542577,1.08104721,0.38434575
-2.79439720,1.59857312,0.24841604,0.00000000,0.00449598,0.27860140,0.02406368,0.97827639,1.06057313,0.36308732
-2.78839420,1.55420208,0.24460867,0.00000000,0.00445335,0.26736221,0.02242086,0.96396527,1.04543622,0.34373168
-2.78239120,1.51715228,0.24140671,0.00000000,0.00442480,0.25805048,0.02087362,0.95261861,1.03538763,0.32640100
-2.77638819,1.48767810,0.23892709,0.00000000,0.00441444,0.25068003,0.01943151,0.94436616,1.03017122,0.31120272
-2.77038519,1.46603860,0.23730063,0.00000000,0.00442682,0.24526301,0.01810323,0.93934759,1.02954599,0.29823202
-2.76438219,1.45250824,0.23667094,0.00000000,0.00446685,0.24181311,0.01689658,0.93771763,1.03330561,0.28757415
-2.75837919,1.44738301,0.23719212,0.00000000,0.00453973,0.24034766,0.01581845,0.93964911,1.04129383,0.27930622
-2.75237619,1.45098105,0.23902541,0.00000000,0.00465080,0.24088829,0.01487470,0.94533331,1.05341465,0.27349828
-2.74637319,1.46363720,0.24233457,0.00000000,0.00480546,0.24346007,0.01407011,0.95497708,1.06963652,0.27021356
-2.74037019,1.48569094,0.24728031,0.00000000,0.00500897,0.24808931,0.01340829,0.96879657,1.08999017,0.26950777
-2.73436718,1.51746819,0.25401377,0.00000000,0.00526627,0.25479993,0.01289156,0.98700737,1.11456014,0.27142735
-2.72836418,1.55925738,0.26266919,0.00000000,0.00558182,0.26360865,0.01252083,1.00981140,1.14347015,0.27600675
-2.72236118,1.61128086,0.27335625,0.00000000,0.00595937,0.27451933,0.01229549,1.03738106,1.17686333,0.28326490
-2.71635818,1.67366308,0.28615218,0.00000000,0.00640176,0.28751671,0.01221330,1.06984125,1.21487814,0.29320103
-2.71035518,1.74639736,0.30109414,0.00000000,0.00691072,0.30255996,0.01227026,1.10725041,1.25762157,0.30579001
-2.70435218,1.82931307,0.31817217,0.00000000,0.00748666,0.31957655,0.01246053,1.14958155,1.30514097,0.32097769
-2.69834917,1.92204554,0.33732322,0.00000000,0.00812852,0.33845668,0.01277637,1.19670458,1.35739647,0.33867634
-2.69234617,2.02401073,0.35842647,0.00000000,0.00883361,0.35904885,0.01320810,1.24837119,1.41423556,0.35876078
-2.68634317,2.13438662,0.38130055,0.00000000,0.00959752,0.38115688,0.01374414,1.30420342,1.47537159,0.38106528
-2.68034017,2.25210321,0.40570269,0.00000000,0.01041405,0.40453863,0.01437104,1.36368705,1.54036764,0.40538174
-2.67433717,2.37584233,0.43133017,0.00000000,0.01127523,0.42890681,0.01507366,1.42617054,1.60862709,0.43145923
-2.66833417,2.50404822,0.45782422,0.00000000,0.01217136,0.45393176,0.01583533,1.49087006,1.67939167,0.45900525
-2.66233117,2.63494923,0.48477627,0.00000000,0.01309112,0.47924649,0.01663811,1.55688091,1.75174763,0.48768858
-2.65632816,2.76659021,0.51173655,0.00000000,0.01402177,0.50445365,0.01746314,1.62319507,1.82463995,0.51714389
-2.65032516,2.89687481,0.53822476,0.00000000,0.01494941,0.52913431,0.01829098,1.68872425,1.89689426,0.54697797
-2.64432216,3.02361618,0.56374252,0.00000000,0.01585924,0.55285830,0.01910203,1.75232785,1.96724567,0.57677732
-2.63831916,3.14459394,0.58778708,0.00000000,0.01673596,0.57519552,0.01987701,1.81284431,2.03437326,0.60611690
-2.63231616,3.25761518,0.60986580,0.00000000,0.01756411,0.59572790,0.02059736,1.86912475,2.09693867,0.63456971
-2.62631316,3.36057668,0.62951090,0.00000000,0.01832850,0.61406140,0.02124579,1.92006704,2.15362705,0.66171661
-2.62031016,3.45152562,0.64629372,0.00000000,0.01901466,0.62983751,0.02180663,1.96464905,2.20318847,0.68715631
-2.61430715,3.52871602,0.65983788,0.00000000,0.01960919,0.64274380,0.02226629,2.00195920,2.24447786,0.71051469
-2.60830415,3.59065834,0.66983098,0.00000000,0.02010022,0.65252294,0.02261354,2.03122305,2.27649164,0.73145340
-2.60230115,3.63616013,0.67603401,0.00000000,0.02047773,0.65897985,0.02283984,2.05182480,2.29839935,0.74967716
-2.59629815,3.66435601,0.67828839,0.00000000,0.02073385,0.66198672,0.02293947,2.06332270,2.30956903,0.76493958
-2.59029515,3.67472582,0.67652003,0.00000000,0.02086309,0.66148561,0.02290966,2.06545786,2.30958520,0.77704730
-2.58429215,3.66710058,0.67074059,0.00000000,0.02086253,0.65748866,0.02275054,2.05815633,2.29825892,0.78586233
-2.57828914,3.64165630,0.66104569,0.00000000,0.02073188,0.65007589,0.02246505,2.04152465,2.27562972,0.79130254
-2.57228614,3.59889651,0.64761030,0.00000000,0.02047347,0.63939083,0.02205878,2.01583933,2.24195953,0.79334052
-2.56628314,3.53962481,0.63068158,0.00000000,0.02009219,0.62563424,0.02153968,1.98153121,2.19771937,0.79200086
-2.56028014,3.46490915,0.61056963,0.00000000,0.01959528,0.60905626,0.02091771,1.93916570,2.14356953,0.78735618
-2.55427714,3.37604004,0.58763639,0.00000000,0.01899216,0.58994742,0.02020453,1.88942003,2.08033455,0.77952220
-2.54827414,3.27448480,0.56228353,0.00000000,0.01829409,0.56862895,0.01941302,1.83305896,2.00897440,0.76865217
-2.54227114,3.16184023,0.53493965,0.00000000,0.01751385,0.54544293,0.01855692,1.77091005,1.93055311,0.75493095
-2.53626813,3.03978586,0.50604746,0.00000000,0.01666540,0.52074255,0.01765043,1.70383968,1.84620656,0.73856914
-2.53026513,2.91003962,0.47605140,0.00000000,0.01576346,0.49488299,0.01670778,1.63273086,1.75711059,0.71979750
-2.52426213,2.77431772,0.44538624,0.00000000,0.01482317,0.46821321,0.01574296,1.55846354,1.66445077,0.69886184
-2.51825913,2.63429974,0.41446694,0.00000000,0.01385972,0.44106885,0.01476935,1.48189796,1.56939485,0.67601859
-2.51225613,2.49159989,0.38368015,0.00000000,0.01288802,0.41376649,0.01379956,1.40386143,1.47306861,0.65153112
-2.50625313,2.34774469,0.35337743,0.00000000,0.01192240,0.38659921,0.01284521,1.32513847,1.37653574,0.62566682
-2.50025013,2.20415698,0.32387042,0.00000000,0.01097639,0.35983353,0.01191680,1.24646416,1.28078197,0.59869485
-2.49424712,2.06214590,0.29542769,0.00000000,0.01006250,0.33370770,0.01102369,1.16852039,1.18670347,0.57088456
-2.48824412,1.92290218,0.26827352,0.00000000,0.00919211,0.30843105,0.01017402,1.09193453,1.09509939,0.54250429
-2.48224112,1.78749762,0.24258807,0.00000000,0.00837535,0.28418434,0.00937481,1.01727990,1.00666814,0.51382052
-2.47623812,1.65688796,0.21850899,0.00000000,0.00762110,0.26112087,0.00863192,0.94507749,0.92200702,0.48509709
-2.47023512,1.53191799,0.19613407,0.00000000,0.00693697,0.23936816,0.00795021,0.87579832,0.84161448,0.45659437
-2.46423212,1.41332777,0.17552467,0.00000000,0.00632935,0.21902990,0.00733357,0.80986600,0.76589455,0.42856816
-2.45822911,1.30175932,0.15670973,0.00000000,0.00580347,0.20018815,0.00678500,0.74765889,0.69516276,0.40126838
-2.45222611,1.19776268,0.13968998,0.00000000,0.00536349,0.18290540,0.00630673,0.68951172,0.62965301,0.37493722
-2.44622311,1.10180115,0.12444226,0.00000000,0.00501257,0.16722656,0.00590024,0.63571638,0.56952479,0.34980697
-2.44022011,1.01425498,0.11092365,0.00000000,0.00475298,0.15318068,0.00556633,0.58652170,0.51487054,0.32609731
-2.43421711,0.93542368,0.09907530,0.00000000,0.00458618,0.14078233,0.00530513,0.54213249,0.46572256,0.30401240
-2.42821411,0.86552678,0.08882592,0.00000000,0.00451286,0.13003276,0.00511614,0.50270766,0.42205943,0.28373755
-2.42221111,0.80470328,0.08009471,0.00000000,0.00453303,0.12092061,0.00499818,0.46835785,0.38381171,0.26543591
-2.41620810,0.75301017,0.07279392,0.00000000,0.00464603,0.11342247,0.00494944,0.43914277,0.35086692,0.24924505
-2.41020510,0.71042033,0.06683085,0.00000000,0.00485052,0.10750317,0.00496738,0.41506847,0.32307371,0.23527385
-2.40420210,0.67682055,0.06210952,0.00000000,0.00514455,0.10311596,0.00504876,0.39608496,0.30024554,0.22359968
-2.39819910,0.65200978,0.05853192,0.00000000,0.00552544,0.10020261,0.00518960,0.38208441,0.28216373,0.21426613
-2.39219610,0.63569860,0.05599901,0.00000000,0.00598987,0.09869359,0.00538517,0.37290025,0.26858023,0.20728141
-2.38619310,0.62750993,0.05441153,0.00000000,0.00653376,0.09850836,0.00563005,0.36830741,0.25922023,0.20261761
-2.38019010,0.62698170,0.05367075,0.00000000,0.00715232,0.09955579,0.00591811,0.36802390,0.25378479,0.20021083
-2.37418709,0.63357169,0.05367916,0.00000000,0.00784004,0.10173488,0.00624264,0.37171388,0.25195365,0.19996232
-2.36818409,0.64666472,0.05434123,0.00000000,0.00859067,0.10493577,0.00659644,0.37899231,0.25338841,0.20174073
-2.36218109,0.66558232,0.05556427,0.00000000,0.00939730,0.10904103,0.00697197,0.38943107,0.25773613,0.20538531
-2.35617809,0.68959489,0.05725953,0.00000000,0.01025242,0.11392724,0.00736153,0.40256671,0.26463347,0.21071023
-2.35017509,0.71793612,0.05934338,0.00000000,0.01114800,0.11946693,0.00775748,0.41790947,0.27371138,0.21750980
-2.34417209,0.74981947,0.06173867,0.00000000,0.01207563,0.12553070,0.00815248,0.43495347,0.28460034,0.22556450
-2.33816908,0.78445625,0.06437636,0.00000000,0.01302666,0.13198956,0.00853977,0.45318777,0.29693605,0.23464773
-2.33216608,0.82107475,0.06719712,0.00000000,0.01399238,0.13871740,0.00891345,0.47210802,0.31036543,0.24453309
-2.32616308,0.85893997,0.07015309,0.00000000,0.01496419,0.14559348,0.00926874,0.49122825,0.32455287,0.25500181
-2.32016008,0.89737311,0.07320958,0.00000000,0.01593381,0.15250489,0.00960231,0.51009242,0.33918646,0.26585032
-2.31415708,0.93577022,0.07634670,0.00000000,0.01689346,0.15934882,0.00991250,0.52828542,0.35398396,0.27689753
-2.30815408,0.97361924,0.07956077,0.00000000,0.01783603,0.16603467,0.01019958,0.54544291,0.36869836,0.28799160
-2.30215108,1.01051471,0.08286547,0.00000000,0.01875526,0.17248572,0.01046593,0.56125989,0.38312274,0.29901592
-2.29614807,1.04616964,0.08629260,0.00000000,0.01964586,0.17864052,0.01071620,0.57549733,0.39709421,0.30989406
-2.29014507,1.08042366,0.08989236,0.00000000,0.02050359,0.18445375,0.01095739,0.58798694,0.41049670,0.32059340
-2.28414207,1.11324737,0.09373310,0.00000000,0.02132535,0.18989660,0.01119886,0.59863360,0.42326250,0.33112728
-2.27813907,1.14474223,0.09790042,0.00000000,0.02210919,0.19495664,0.01145228,0.60741542,0.43537234,0.34155550
-2.27213607,1.17513589,0.10249568,0.00000000,0.02285424,0.19963718,0.01173147,0.61438154,0.44685396,0.35198298
-2.26613307,1.20477305,0.10763368,0.00000000,0.02356070,0.20395607,0.01205222,0.61964744,0.45777912,0.36255669
-2.26013007,1.23410175,0.11343983,0.00000000,0.02422966,0.20794415,0.01243198,0.62338828,0.46825915,0.37346064
-2.25412706,1.26365553,0.12004649,0.00000000,0.02486300,0.21164317,0.01288943,0.62583021,0.47843896,0.38490922
-2.24812406,1.29403183,0.12758880,0.00000000,0.02546314,0.21510347,0.01344411,0.62724016,0.48848989,0.39713886
-2.24212106,1.32586723,0.13619991,0.00000000,0.02603293,0.21838136,0.01411581,0.62791437,0.49860136,0.41039830
-2.23611806,1.35981029,0.14600584,0.00000000,0.02657533,0.22153632,0.01492405,0.62816620,0.50897175,0.42493779
-2.23011506,1.39649281,0.15712007,0.00000000,0.02709323,0.22462822,0.01588743,0.62831354,0.51979869,0.44099741
-2.22411206,1.43650036,0.16963797,0.00000000,0.02758926,0.22771447,0.01702297,0.62866636,0.53126911,0.45879504
-2.21810905,1.48034333,0.18363136,0.00000000,0.02806552,0.23084737,0.01834543,0.62951484,0.54354945,0.47851434
-2.21210605,1.52842929,0.19914341,0.00000000,0.02852345,0.23407170,0.01986669,0.63111848,0.55677634,0.50029320
-2.20610305,1.58103800,0.21618392,0.00000000,0.02896365,0.23742257,0.02159503,0.63369660,0.57104807,0.52421311
-2.20010005,1.63829987,0.23472555,0.00000000,0.02938582,0.24092376,0.02353466,0.63742059,0.58641739,0.55028999
-2.19409705,1.70017919,0.25470082,0.00000000,0.02978868,0.24458649,0.02568512,0.64240812,0.60288572,0.57846688
-2.18809405,1.76646272,0.27600046,0.00000000,0.03016995,0.24840872,0.02804094,0.64871961,0.62039935,0.60860894
-2.18209105,1.83675460,0.29847293,0.00000000,0.03052647,0.25237512,0.03059136,0.65635704,0.63884760,0.64050101
-2.17608804,1.91047813,0.32192561,0.00000000,0.03085425,0.25645749,0.03332018,0.66526511,0.65806332,0.67384822
-2.17008504,1.98688459,0.34612735,0.00000000,0.03114867,0.26061596,0.03620586,0.67533484,0.67782571,0.70827957
-2.16408204,2.06506936,0.37081276,0.00000000,0.03140472,0.26480061,0.03922169,0.68640930,0.69786551,0.74335472
-2.15807904,2.14399491,0.39568793,0.00000000,0.03161721,0.26895375,0.04233626,0.69829136,0.71787244,0.77857384
-2.15207604,2.22252012,0.42043756,0.00000000,0.03178110,0.27301251,0.04551402,0.71075320,0.73750465,0.81339027
-2.14607304,2.29943516,0.44473335,0.00000000,0.03189180,0.27691186,0.04871609,0.72354697,0.75639992,0.84722574
-2.14007004,2.37350041,0.46824319,0.00000000,0.03194545,0.28058779,0.05190117,0.73641643,0.77418813,0.87948750
-2.13406703,2.44348831,0.49064105,0.00000000,0.03193926,0.28398059,0.05502665,0.74910882,0.79050457,0.90958693
-2.12806403,2.50822609,0.51161703,0.00000000,0.03187173,0.28703795,0.05804971,0.76138659,0.80500346,0.93695878
-2.12206103,2.56663786,0.53088715,0.00000000,0.03174290,0.28971787,0.06092864,0.77303832,0.81737112,0.96108034
-2.11605803,2.61778389,0.54820254,0.00000000,0.03155446,0.29199108,0.06362396,0.78388835,0.82733819,0.98148970
-2.11005503,2.66089550,0.56335757,0.00000000,0.03130986,0.29384289,0.06609969,0.79380471,0.83469031,0.99780241
-2.10405203,2.69540367,0.57619644,0.00000000,0.03101428,0.29527439,0.06832442,0.80270474,0.83927667,1.00972564
-2.09804902,2.72096017,0.58661808,0.00000000,0.03067453,0.29630272,0.07027223,0.81055831,0.84101617,1.01706941
-2.09204602,2.73744989,0.59457892,0.00000000,0.03029887,0.29696065,0.07192350,0.81738827,0.83990067,1.01975418
-2.08604302,2.74499392,0.60009358,0.00000000,0.02989677,0.29729515,0.07326545,0.82326818,0.83599531,1.01781465
-2.08004002,2.74394304,0.60323318,0.00000000,0.02947852,0.29736523,0.07429240,0.82831734,0.82943580,1.01139948
-2.07403702,2.73486201,0.60412154,0.00000000,0.02905488,0.29723900,0.07500585,0.83269334,0.82042290,1.00076700
-2.06803402,2.71850531,0.60292937,0.00000000,0.02863663,0.29699016,0.07541425,0.83658258,0.80921420,0.98627720
-2.06203102,2.69578564,0.59986670,0.00000000,0.02823413,0.29669398,0.07553254,0.84018912,0.79611387,0.96838031
-2.05602801,2.66773671,0.59517387,0.00000000,0.02785690,0.29642316,0.07538140,0.84372252,0.78146071,0.94760257
-2.05002501,2.63547218,0.58911170,0.00000000,0.02751319,0.29624361,0.07498643,0.84738534,0.76561517,0.92452988
-2.04402201,2.60014269,0.58195102,0.00000000,0.02720967,0.29621042,0.07437708,0.85136090,0.74894605,0.89979001
-2.03801901,2.56289324,0.57396231,0.00000000,0.02695112,0.29636440,0.07358551,0.85580196,0.73181743,0.87403418
-2.03201601,2.52482272,0.56540576,0.00000000,0.02674028,0.29672914,0.07264545,0.86082110,0.71457656,0.84791881
-2.02601301,2.48694756,0.55652230,0.00000000,0.02657772,0.29730894,0.07159099,0.86648304,0.69754312,0.82208803
