energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-3.53876938,2.77664938,0.93706151,0.63027889,0.00162689,0.10880272,0.39390554,1.69861919,0.01109316,0.19931190
-3.53276638,2.63544020,0.90572273,0.60427570,0.00158484,0.09917619,0.37142617,1.61044754,0.01040696,0.18313552
-3.52676338,2.50126582,0.87634377,0.57914813,0.00154677,0.08999021,0.35028015,1.52713645,0.00973446,0.16778675
-3.52076038,2.37556726,0.84951052,0.55528851,0.00151418,0.08131208,0.33071615,1.44943237,0.00908392,0.15339565
-3.51475738,2.25950522,0.82575668,0.53303970,0.00148841,0.07319365,0.31293805,1.37789511,0.00846254,0.14006362
-3.50875438,2.15395366,0.80555373,0.51269012,0.00147061,0.06567169,0.29710290,1.31289883,0.00787642,0.12786369
-3.50275138,2.05950269,0.78930294,0.49447091,0.00146170,0.05876868,0.28332031,1.25463897,0.00733043,0.11684177
-3.49674837,1.97647018,0.77732977,0.47855521,0.00146233,0.05249398,0.27165317,1.20314425,0.00682825,0.10701839
-3.49074537,1.90492086,0.76988103,0.46505944,0.00147286,0.04684517,0.26211965,1.15829306,0.00637231,0.09839109
-3.48474237,1.84469173,0.76712457,0.45404639,0.00149339,0.04180964,0.25469627,1.11983313,0.00596388,0.09093715
-3.47873937,1.79542221,0.76915184,0.44552989,0.00152369,0.03736629,0.24932203,1.08740342,0.00560313,0.08461658
-3.47273637,1.75658748,0.77598285,0.43948063,0.00156326,0.03348724,0.24590331,1.06055734,0.00528923,0.07937517
-3.46673337,1.72753357,0.78757329,0.43583291,0.00161130,0.03013949,0.24431933,1.03878606,0.00502047,0.07514753
-3.46073037,1.70751251,0.80382349,0.43449176,0.00166676,0.02728653,0.24442799,1.02154125,0.00479442,0.07186007
-3.45472736,1.69571632,0.82458862,0.43534021,0.00172836,0.02488978,0.24607192,1.00825631,0.00460806,0.06943369
-3.44872436,1.69130864,0.84968956,0.43824626,0.00179464,0.02290985,0.24908434,0.99836555,0.00445792,0.06778630
-3.44272136,1.69345301,0.87892399,0.44306928,0.00186395,0.02130762,0.25329476,0.99132090,0.00434027,0.06683499
-3.43671836,1.70133724,0.91207700,0.44966558,0.00193456,0.02004511,0.25853416,0.98660579,0.00425123,0.06649793
-3.43071536,1.71419331,0.94893084,0.45789294,0.00200471,0.01908615,0.26463959,0.98374619,0.00418692,0.06669598
-3.42471236,1.73131262,0.98927322,0.46761403,0.00207259,0.01839682,0.27145807,0.98231875,0.00414358,0.06735395
-3.41870935,1.75205672,1.03290393,0.47869869,0.00213649,0.01794574,0.27884964,0.98195621,0.00411764,0.06840169
-3.41270635,1.77586370,1.07963951,0.49102511,0.00219478,0.01770419,0.28668958,0.98235033,0.00410585,0.06977485
-3.40670335,1.80225055,1.12931575,0.50447990,0.00224600,0.01764611,0.29486982,0.98325260,0.00410530,0.07141543
-3.40070035,1.83081200,1.18178807,0.51895744,0.00228887,0.01774797,0.30329945,0.98447298,0.00411349,0.07327218
-3.39469735,1.86121645,1.23692982,0.53435846,0.00232238,0.01798863,0.31190457,0.98587704,0.00412833,0.07530079
-3.38869435,1.89319935,1.29462857,0.55058815,0.00234575,0.01834908,0.32062733,0.98738181,0.00414814,0.07746389
-3.38269135,1.92655471,1.35478073,0.56755406,0.00235850,0.01881218,0.32942452,0.98895045,0.00417167,0.07973089
-3.37668834,1.96112519,1.41728467,0.58516386,0.00236044,0.01936249,0.33826559,0.99058612,0.00419802,0.08207772
-3.37068534,1.99679111,1.48203261,0.60332326,0.00235167,0.01998596,0.34713039,0.99232507,0.00422664,0.08448631
-3.36468234,2.03345885,1.54890173,0.62193410,0.00233255,0.02066978,0.35600667,0.99422922,0.00425728,0.08694405
-3.35867934,2.07104892,1.61774468,0.64089281,0.00230371,0.02140222,0.36488741,0.99637831,0.00428990,0.08944292
-3.35267634,2.10948397,1.68838003,0.66008929,0.00226600,0.02217250,0.37376816,0.99886169,0.00432467,0.09197869
-3.34667334,2.14867702,1.76058286,0.67940607,0.00222045,0.02297070,0.38264451,1.00177004,0.00436184,0.09454982
-3.34067034,2.18852018,1.83407595,0.69871808,0.00216821,0.02378772,0.39150962,1.00518705,0.00440175,0.09715638
-3.33466733,2.22887422,1.90852203,0.71789264,0.00211054,0.02461524,0.40035204,1.00918135,0.00444474,0.09979890
-3.32866433,2.26955920,1.98351740,0.73678996,0.00204872,0.02544570,0.40915385,1.01379897,0.00449110,0.10247713
-3.32266133,2.31034668,2.05858740,0.75526386,0.00198403,0.02627232,0.41788908,1.01905651,0.00454105,0.10518900
-3.31665833,2.35095389,2.13318419,0.77316291,0.00191769,0.02708908,0.42652257,1.02493555,0.00459469,0.10792953
-3.31065533,2.39104028,2.20668718,0.79033188,0.00185083,0.02789071,0.43500929,1.03137836,0.00465200,0.11069004
-3.30465233,2.43020689,2.27840645,0.80661343,0.00178445,0.02867268,0.44329409,1.03828552,0.00471283,0.11345749
-3.29864932,2.46799898,2.34758954,0.82185030,0.00171938,0.02943117,0.45131197,1.04551552,0.00477687,0.11621415
-3.29264632,2.50391214,2.41343163,0.83588771,0.00165631,0.03016303,0.45898879,1.05288668,0.00484372,0.11893761
-3.28664332,2.53740210,2.47508921,0.84857627,0.00159575,0.03086575,0.46624258,1.06018145,0.00491288,0.12160103
-3.28064032,2.56789820,2.53169710,0.85977522,0.00153801,0.03153738,0.47298516,1.06715311,0.00498380,0.12417388
-3.27463732,2.59482024,2.58238836,0.86935604,0.00148329,0.03217648,0.47912432,1.07353474,0.00505593,0.12662289
-3.26863432,2.61759832,2.62631670,0.87720641,0.00143159,0.03278210,0.48456619,1.07905014,0.00512878,0.12891333
-3.26263132,2.63569499,2.66268046,0.88323436,0.00138284,0.03335370,0.48921795,1.08342636,0.00520195,0.13101057
-3.25662831,2.64862867,2.69074744,0.88737247,0.00133686,0.03389112,0.49299063,1.08640720,0.00527527,0.13288172
-3.25062531,2.65599737,2.70987942,0.88958209,0.00129340,0.03439460,0.49580194,1.08776706,0.00534877,0.13449738
-3.24462231,2.65750157,2.71955529,0.88985712,0.00125221,0.03486469,0.49757897,1.08732442,0.00542279,0.13583333
-3.23861931,2.65296478,2.71939168,0.88822733,0.00121301,0.03530235,0.49826062,1.08495425,0.00549804,0.13687209
-3.23261631,2.64235077,2.70916005,0.88476091,0.00117555,0.03570888,0.49779975,1.08059855,0.00557557,0.13760425
-3.22661331,2.62577630,2.68879923,0.87956596,0.00113964,0.03608602,0.49616479,1.07427443,0.00565688,0.13802942
-3.22061031,2.60351839,2.65842285,0.87279092,0.00110513,0.03643592,0.49334089,1.06607915,0.00574384,0.13815685
-3.21460730,2.57601546,2.61832091,0.86462346,0.00107196,0.03676122,0.48933049,1.05619185,0.00583874,0.13800554
-3.20860430,2.54386214,2.56895557,0.85528812,0.00104015,0.03706506,0.48415336,1.04487161,0.00594418,0.13760391
-3.20260130,2.50779758,2.51095106,0.84504239,0.00100978,0.03735110,0.47784606,1.03245198,0.00606309,0.13698897
-3.19659830,2.46868774,2.44507810,0.83417145,0.00098103,0.03762356,0.47046095,1.01933222,0.00619859,0.13620509
-3.19059530,2.42750231,2.37223369,0.82298156,0.00095412,0.03788719,0.46206488,1.00596543,0.00635391,0.13530239
-3.18459230,2.38528725,2.29341686,0.81179257,0.00092935,0.03814731,0.45273747,0.99284442,0.00653226,0.13433478
-3.17858929,2.34313420,2.20970170,0.80092946,0.00090706,0.03840974,0.44256927,0.98048586,0.00673676,0.13335791
-3.17258629,2.30214812,2.12220865,0.79071353,0.00088762,0.03868074,0.43165988,0.96941353,0.00697024,0.13242692
-3.16658329,2.26341462,2.03207533,0.78145347,0.00087146,0.03896699,0.42011596,0.96014142,0.00723513,0.13159435
-3.16058029,2.22796847,1.94042803,0.77343660,0.00085898,0.03927548,0.40804944,0.95315768,0.00753338,0.13090806
-3.15457729,2.19676460,1.84835496,0.76692082,0.00085065,0.03961338,0.39557577,0.94890995,0.00786625,0.13040953
-3.14857429,2.17065274,1.75688209,0.76212732,0.00084694,0.03998793,0.38281235,0.94779281,0.00823431,0.13013239
-3.14257129,2.15035673,1.66695240,0.75923467,0.00084834,0.04040630,0.36987712,0.95013790,0.00863726,0.13010141
-3.13656828,2.13645917,1.57940894,0.75837417,0.00085541,0.04087542,0.35688726,0.95620691,0.00907397,0.13033192
-3.13056528,2.12939179,1.49498221,0.75962689,0.00086871,0.04140183,0.34395796,0.96618779,0.00954238,0.13082967
-3.12456228,2.12943162,1.41428169,0.76302234,0.00088890,0.04199150,0.33120129,0.98019397,0.01003955,0.13159119
-3.11855928,2.13670291,1.33779169,0.76853891,0.00091669,0.04264969,0.31872504,0.99826671,0.01056168,0.13260450
-3.11255628,2.15118431,1.26587118,0.77610589,0.00095290,0.04338077,0.30663152,1.02037993,0.01110420,0.13385025
-3.10655328,2.17272073,1.19875720,0.78560712,0.00099843,0.04418815,0.29501633,1.04644748,0.01166184,0.13530314
-3.10055028,2.20103915,1.13657152,0.79688601,0.00105427,0.04507417,0.28396711,1.07633214,0.01222882,0.13693354
-3.09454727,2.23576746,1.07932995,0.80975169,0.00112154,0.04604004,0.27356216,1.10985585,0.01279896,0.13870928
-3.08854427,2.27645548,1.02695375,0.82398621,0.00120140,0.04708585,0.26386919,1.14681075,0.01336589,0.14059747
-3.08254127,2.32259722,0.97928271,0.83935229,0.00129511,0.04821066,0.25494405,1.18697041,0.01392323,0.14256622
-3.07653827,2.37365343,0.93608926,0.85560150,0.00140393,0.04941253,0.24682964,1.23010075,0.01446481,0.14458638
-3.07053527,2.42907368,0.89709311,0.87248250,0.00152913,0.05068876,0.23955500,1.27597034,0.01498484,0.14663292
-3.06453227,2.48831710,0.86197605,0.88974903,0.00167190,0.05203599,0.23313470,1.32435966,0.01547810,0.14868619
-3.05852926,2.55087130,0.83039636,0.90716748,0.00183330,0.05345054,0.22756863,1.37506897,0.01594015,0.15073281
-3.05252626,2.61626869,0.80200248,0.92452363,0.00201418,0.05492858,0.22284212,1.42792476,0.01636742,0.15276628
-3.04652326,2.68409992,0.77644568,0.94162846,0.00221515,0.05646643,0.21892652,1.48278445,0.01675734,0.15478723
-3.04052026,2.75402409,0.75339127,0.95832282,0.00243643,0.05806079,0.21578029,1.53953942,0.01710842,0.15680334
-3.03451726,2.82577540,0.73252828,0.97448079,0.00267784,0.05970897,0.21335042,1.59811621,0.01742029,0.15882893
-3.02851426,2.89916615,0.71357729,0.99001168,0.00293870,0.06140907,0.21157426,1.65847600,0.01769364,0.16088425
-3.02251126,2.97408616,0.69629634,1.00486060,0.00321781,0.06316007,0.21038168,1.72061229,0.01793021,0.16299446
-3.01650825,3.05049848,0.68048481,1.01900761,0.00351335,0.06496189,0.20969739,1.78454703,0.01813266,0.16518843
-3.01050525,3.12843161,0.66598528,1.03246558,0.00382291,0.06681532,0.20944342,1.85032501,0.01830446,0.16749729
-3.00450225,3.20796848,0.65268341,1.04527675,0.00414349,0.06872187,0.20954157,1.91800684,0.01844968,0.16995288
-2.99849925,3.28923238,0.64050591,1.05750819,0.00447150,0.07068356,0.20991575,1.98766048,0.01857287,0.17258611
-2.99249625,3.37237025,0.62941681,1.06924644,0.00480282,0.07270260,0.21049412,2.05935146,0.01867876,0.17542522
-2.98649325,3.45753379,0.61941226,1.08059125,0.00513289,0.07478098,0.21121091,2.13313208,0.01877213,0.17849415
-2.98049025,3.54485881,0.61051408,1.09164905,0.00545680,0.07692002,0.21200784,2.20902956,0.01885755,0.18181089
-2.97448724,3.63444352,0.60276237,1.10252592,0.00576941,0.07911985,0.21283520,2.28703360,0.01893920,0.18538604
-2.96848424,3.72632634,0.59620757,1.11332074,0.00606549,0.08137897,0.21365233,2.36708358,0.01902068,0.18922147
-2.96248124,3.82046395,0.59090222,1.12411838,0.00633987,0.08369366,0.21442778,2.44905570,0.01910487,0.19330924
-2.95647824,3.91671051,0.58689288,1.13498342,0.00658762,0.08605753,0.21513894,2.53275071,0.01919378,0.19763079
-2.95047524,4.01479873,0.58421241,1.14595449,0.00680415,0.08846115,0.21577132,2.61788253,0.01928850,0.20215642
-2.94447224,4.11432382,0.58287309,1.15703947,0.00698539,0.09089168,0.21631750,2.70406857,0.01938912,0.20684515
-2.93846923,4.21473120,0.58286068,1.16821169,0.00712793,0.09333266,0.21677579,2.79082217,0.01949473,0.21164488
-2.93246623,4.31530885,0.58412991,1.17940744,0.00722910,0.09576397,0.21714878,2.87754797,0.01960345,0.21649306
-2.92646323,4.41518508,0.58660129,1.19052471,0.00728709,0.09816186,0.21744171,2.96354077,0.01971249,0.22131760
-2.92046023,4.51333262,0.59015975,1.20142354,0.00730096,0.10049919,0.21766095,3.04798849,0.01981825,0.22603836
-2.91445723,4.60857930,0.59465485,1.21192788,0.00727070,0.10274583,0.21781248,3.12997965,0.01991642,0.23056885
-2.90845423,4.69962593,0.59990287,1.22182902,0.00719720,0.10486918,0.21790061,3.20851577,0.02000218,0.23481841
-2.90245123,4.78507130,0.60569054,1.23089079,0.00708223,0.10683490,0.21792684,3.28252875,0.02007035,0.23869461
-2.89644822,4.86344403,0.61178043,1.23885613,0.00692835,0.10860771,0.21788906,3.35090315,0.02011556,0.24210595
-2.89044522,4.93324076,0.61791772,1.24545526,0.00673882,0.11015231,0.21778098,3.41250307,0.02013247,0.24496463
-2.88444222,4.99296961,0.62383826,1.25041503,0.00651751,0.11143441,0.21759196,3.46620282,0.02011594,0.24718951
-2.87843922,5.04119764,0.62927745,1.25346925,0.00626872,0.11242173,0.21730702,3.51092062,0.02006129,0.24870892
-2.87243622,5.07660065,0.63397968,1.25436973,0.00599714,0.11308508,0.21690728,3.54565417,0.01996441,0.24946338
-2.86643322,5.09801333,0.63770802,1.25289748,0.00570761,0.11339928,0.21637054,3.56951650,0.01982198,0.24940804
-2.86043022,5.10447777,0.64025356,1.24887383,0.00540505,0.11334415,0.21567214,3.58177089,0.01963159,0.24851475
-2.85442721,5.09528791,0.64144417,1.24217075,0.00509435,0.11290522,0.21478595,3.58186302,0.01939191,0.24677366
-2.84842421,5.07002804,0.64115214,1.23272004,0.00478021,0.11207437,0.21368547,3.56944893,0.01910271,0.24419426
-2.84242121,5.02860298,0.63930038,1.22052076,0.00446710,0.11085030,0.21234501,3.54441716,0.01876498,0.24080578
-2.83641821,4.97125846,0.63586688,1.20564458,0.00415915,0.10923872,0.21074082,3.50690408,0.01838092,0.23665692
-2.83041521,4.89859020,0.63088701,1.18823851,0.00386013,0.10725240,0.20885220,3.45730108,0.01795389,0.23181490
-2.82441221,4.81154078,0.62445371,1.16852481,0.00357339,0.10491098,0.20666248,3.39625333,0.01748841,0.22636384
-2.81840920,4.71138410,0.61671528,1.14679787,0.00330189,0.10224051,0.20415984,3.32464961,0.01698998,0.22040251
-2.81240620,4.59969755,0.60787093,1.12341800,0.00304815,0.09927293,0.20133804,3.24360368,0.01646501,0.21404155
-2.80640320,4.47832292,0.59816416,1.09880233,0.00281431,0.09604524,0.19819690,3.15442759,0.01592059,0.20740020
-2.80040020,4.34931741,0.58787416,1.07341290,0.00260214,0.09259859,0.19474256,3.05859817,0.01536435,0.20060279
-2.79439720,4.21489676,0.57730577,1.04774257,0.00241311,0.08897734,0.19098764,2.95771794,0.01480422,0.19377495
-2.78839420,4.07737282,0.56677810,1.02229914,0.00224841,0.08522790,0.18695111,2.85347222,0.01424819,0.18703988
-2.78239120,3.93908833,0.55661265,0.99758844,0.00210899,0.08139766,0.18265812,2.74758421,0.01370414,0.18051471
-2.77638819,3.80235153,0.54712117,0.97409703,0.00199567,0.07753392,0.17813957,2.64177000,0.01317956,0.17430712
-2.77038519,3.66937365,0.53859401,0.95227539,0.00190911,0.07368280,0.17343162,2.53769541,0.01268141,0.16851238
-2.76438219,3.54221164,0.53128941,0.93252236,0.00184994,0.06988831,0.16857520,2.43693639,0.01221587,0.16321095
-2.75837919,3.42271875,0.52542421,0.91517153,0.00181870,0.06619147,0.16361533,2.34094450,0.01178828,0.15846663
-2.75237619,3.31250465,0.52116650,0.90048032,0.00181598,0.06262955,0.15860051,2.25101881,0.01140292,0.15432544
-2.74637319,3.21290663,0.51863046,0.88862227,0.00184234,0.05923555,0.15358214,2.16828489,0.01106303,0.15081519
-2.74037019,3.12497265,0.51787375,0.87968290,0.00189839,0.05603768,0.14861390,2.09368147,0.01077068,0.14794580
-2.73436718,3.04945641,0.51889738,0.87365945,0.00198475,0.05305913,0.14375123,2.02795476,0.01052684,0.14571020
-2.72836418,2.98682396,0.52164825,0.87046440,0.00210205,0.05031795,0.13905084,1.97166002,0.01033139,0.14408597
-2.72236118,2.93727092,0.52602400,0.86993274,0.00225089,0.04782701,0.13457025,1.92516970,0.01018318,0.14303741
-2.71635818,2.90074870,0.53188012,0.87183252,0.00243182,0.04559425,0.13036743,1.88868699,0.01008016,0.14251803
-2.71035518,2.87699772,0.53903863,0.87587819,0.00264530,0.04362288,0.12650035,1.86226359,0.01001948,0.14247338
-2.70435218,2.86558541,0.54729817,0.88174600,0.00289161,0.04191181,0.12302669,1.84582006,0.00999768,0.14284391
-2.69834917,2.86594652,0.55644466,0.88909076,0.00317081,0.04045611,0.12000333,1.83916748,0.01001083,0.14356792
-2.69234617,2.87742331,0.56626208,0.89756290,0.00348266,0.03924751,0.11748593,1.84202867,0.01005469,0.14458431
-2.68634317,2.89930314,0.57654276,0.90682513,0.00382656,0.03827499,0.11552837,1.85405778,0.01012491,0.14583499
-2.68034017,2.93085156,0.58709653,0.91656774,0.00420151,0.03752529,0.11418204,1.87485699,0.01021716,0.14726705
-2.67433717,2.97133893,0.59775833,0.92652175,0.00460598,0.03698355,0.11349502,1.90398949,0.01032731,0.14883425
-2.66833417,3.02005964,0.60839380,0.93646924,0.00503793,0.03663377,0.11351120,1.94098808,0.01045153,0.15049814
-2.66233117,3.07634291,0.61890260,0.94625039,0.00549472,0.03645930,0.11426907,1.98535942,0.01058640,0.15222845
-2.65632816,3.13955526,0.62921923,0.95576686,0.00597313,0.03644327,0.11580063,2.03658373,0.01072901,0.15400300
-2.65032516,3.20909514,0.63931155,0.96498154,0.00646932,0.03656892,0.11813001,2.09411085,0.01087698,0.15580706
-2.64432216,3.28438063,0.64917696,0.97391454,0.00697888,0.03681987,0.12127215,2.15735321,0.01102853,0.15763221
-2.63831916,3.36483185,0.65883662,0.98263599,0.00749685,0.03718029,0.12523150,2.22567701,0.01118242,0.15947481
-2.63231616,3.44984996,0.66832829,0.99125600,0.00801779,0.03763504,0.13000078,2.29839273,0.01133796,0.16133429
-2.62631316,3.53879489,0.67769805,0.99991255,0.00853588,0.03816970,0.13555988,2.37474648,0.01149495,0.16321126
-2.62031016,3.63096411,0.68699174,1.00875795,0.00904502,0.03877058,0.14187510,2.45391351,0.01165359,0.16510561
-2.61430715,3.72557473,0.69624671,1.01794491,0.00953895,0.03942467,0.14889862,2.53499520,0.01181442,0.16701483
-2.60830415,3.82175084,0.70548438,1.02761292,0.01001143,0.04011962,0.15656844,2.61702050,0.01197819,0.16893257
-2.60230115,3.91851787,0.71470427,1.03787583,0.01045633,0.04084365,0.16480871,2.69895275,0.01214582,0.17084757
-2.59629815,4.01480525,0.72388001,1.04881143,0.01086784,0.04158555,0.17353064,2.77970229,0.01231825,0.17274311
-2.59029515,4.10945797,0.73295752,1.06045349,0.01124060,0.04233464,0.18263386,2.85814482,0.01249635,0.17459693
-2.58429215,4.20125701,0.74185569,1.07278682,0.01156988,0.04308087,0.19200831,2.93314523,0.01268090,0.17638171
-2.57828914,4.28894836,0.75046944,1.08574565,0.01185167,0.04381489,0.20153664,3.00358620,0.01287246,0.17806607
-2.57228614,4.37127917,0.75867521,1.09921517,0.01208285,0.04452821,0.21109700,3.06840029,0.01307137,0.17961602
-2.56628314,4.44703950,0.76633835,1.11303633,0.01226126,0.04521348,0.22056620,3.12660411,0.01327772,0.18099677
-2.56028014,4.51510748,0.77332211,1.12701340,0.01238578,0.04586469,0.22982301,3.17733309,0.01349136,0.18217487
-2.55427714,4.57449557,0.77949763,1.14092395,0.01245635,0.04647757,0.23875172,3.21987482,0.01371189,0.18312041
-2.54827414,4.62439527,0.78475427,1.15453043,0.01247404,0.04704991,0.24724547,3.25369939,0.01393876,0.18380934
-2.54227114,4.66421775,0.78900966,1.16759291,0.01244094,0.04758193,0.25520956,3.27848487,0.01417130,0.18422552
-2.53626813,4.69362817,0.79221876,1.17988201,0.01236017,0.04807665,0.26256431,3.29413667,0.01440881,0.18436263
-2.53026513,4.71257144,0.79438133,1.19119146,0.01223579,0.04854018,0.26924757,3.30079932,0.01465066,0.18422567
-2.52426213,4.72128808,0.79554732,1.20134949,0.01207265,0.04898200,0.27521651,3.29886013,0.01489636,0.18383196
-2.51825913,4.72031874,0.79581969,1.21022847,0.01187628,0.04941512,0.28044886,3.28894405,0.01514564,0.18321166
-2.51225613,4.71049723,0.79535449,1.21775234,0.01165271,0.04985612,0.28494329,3.27189995,0.01539857,0.18240770
-2.50625313,4.69293178,0.79435803,1.22390142,0.01140832,0.05032509,0.28871911,3.24877857,0.01565558,0.18147513
-2.50025013,4.66897531,0.79308117,1.22871438,0.01114963,0.05084543,0.29181509,3.22080300,0.01591750,0.18047995
-2.49424712,4.64018582,0.79181103,1.23228732,0.01088313,0.05144343,0.29428759,3.18933279,0.01618557,0.17949738
-2.48824412,4.60827834,0.79086038,1.23477007,0.01061507,0.05214774,0.29620799,3.15582298,0.01646143,0.17860972
-2.48224112,4.57507037,0.79055520,1.23635977,0.01035131,0.05298870,0.29765956,3.12177972,0.01674703,0.17790387
-2.47623812,4.54242288,0.79122103,1.23729230,0.01009713,0.05399743,0.29873388,3.08871389,0.01704457,0.17746859
-2.47023512,4.51217906,0.79316862,1.23783175,0.00985710,0.05520491,0.29952696,3.05809449,0.01735636,0.17739157
-2.46423212,4.48610300,0.79667965,1.23825852,0.00963494,0.05664080,0.30013524,3.03130334,0.01768467,0.17775646
-2.45822911,4.46582049,0.80199309,1.23885664,0.00943347,0.05833235,0.30065164,3.00959243,0.01803161,0.17864001
-2.45222611,4.45276392,0.80929288,1.23990073,0.00925448,0.06030311,0.30116184,2.99404534,0.01839890,0.18010928
-2.44622311,4.44812300,0.81869737,1.24164328,0.00909877,0.06257174,0.30174087,2.98554374,0.01878776,0.18221912
-2.44022011,4.45280291,0.83025114,1.24430272,0.00896611,0.06515086,0.30245027,2.98473985,0.01919870,0.18500996
-2.43421711,4.46739111,0.84391939,1.24805268,0.00885532,0.06804599,0.30333585,2.99203570,0.01963143,0.18850596
-2.42821411,4.49213377,0.85958533,1.25301307,0.00876431,0.07125459,0.30442611,3.00756945,0.02008471,0.19271363
-2.42221111,4.52692256,0.87705058,1.25924307,0.00869022,0.07476538,0.30573149,3.03120934,0.02055629,0.19762087
-2.41620810,4.57129221,0.89603862,1.26673649,0.00862952,0.07855786,0.30724427,3.06255520,0.02104288,0.20319661
-2.41020510,4.62442891,0.91620124,1.27541956,0.00857820,0.08260209,0.30893934,3.10094763,0.02154015,0.20939088
-2.40420210,4.68518947,0.93712773,1.28515129,0.00853190,0.08685881,0.31077549,3.14548463,0.02204277,0.21613551
-2.39819910,4.75213079,0.95835652,1.29572638,0.00848609,0.09127983,0.31269746,3.19504528,0.02254454,0.22334540
-2.39219610,4.82354894,0.97938889,1.30688055,0.00843629,0.09580880,0.31463838,3.24832005,0.02303848,0.23092023
-2.38619310,4.89752691,0.99970432,1.31829816,0.00837817,0.10038227,0.31652262,3.30384700,0.02351702,0.23874676
-2.38019010,4.97198982,1.01877692,1.32962185,0.00830777,0.10493101,0.31826891,3.36005308,0.02397218,0.24670161
-2.37418709,5.04476598,1.03609240,1.34046387,0.00822160,0.10938163,0.31979351,3.41529945,0.02439576,0.25465443
-2.36818409,5.11365234,1.05116508,1.35041865,0.00811677,0.11365837,0.32101346,3.46792967,0.02477960,0.26247136
-2.36218109,5.17648207,1.06355432,1.35907631,0.00799107,0.11768505,0.32184968,3.51631941,0.02511575,0.27001884
-2.35617809,5.23119256,1.07287976,1.36603660,0.00784304,0.12138712,0.32222978,3.55892620,0.02539669,0.27716746
-2.35017509,5.27589129,1.07883497,1.37092267,0.00767198,0.12469364,0.32209070,3.59433761,0.02561556,0.28379588
-2.34417209,5.30891762,1.08119892,1.37339448,0.00747796,0.12753931,0.32138088,3.62131627,0.02576631,0.28979462
-2.33816908,5.32889817,1.07984488,1.37316106,0.00726179,0.12986623,0.32006207,3.63884019,0.02584388,0.29506953
-2.33216608,5.33479381,1.07474646,1.36999145,0.00702497,0.13162554,0.31811069,3.64613666,0.02584430,0.29954495
-2.32616308,5.32593634,1.06598046,1.36372388,0.00676960,0.13277876,0.31551872,3.64270859,0.02576486,0.30316630
-2.32016008,5.30205349,1.05372649,1.35427277,0.00649834,0.13329885,0.31229420,3.62835200,0.02560414,0.30590195
-2.31415708,5.26328100,1.03826318,1.34163351,0.00621425,0.13317084,0.30846124,3.60316385,0.02536209,0.30774446
-2.30815408,5.21016111,1.01996125,1.32588470,0.00592076,0.13239216,0.30405962,3.56753966,0.02504002,0.30871090
-2.30215108,5.14362752,0.99927356,1.30718787,0.00562153,0.13097263,0.29914396,3.52216090,0.02464065,0.30884229
-2.29614807,5.06497687,0.97672239,1.28578479,0.00532038,0.12893393,0.29378261,3.46797237,0.02416804,0.30820227
-2.29014507,4.97582805,0.95288460,1.26199227,0.00502119,0.12630893,0.28805605,3.40615027,0.02362755,0.30687477
-2.28414207,4.87807049,0.92837502,1.23619494,0.00472788,0.12314056,0.28205508,3.33806218,0.02302574,0.30496108
-2.27813907,4.77380356,0.90382873,1.20883611,0.00444430,0.11948050,0.27587870,3.26522035,0.02237027,0.30257611
-2.27213607,4.66526930,0.87988296,1.18040709,0.00417422,0.11538765,0.26963173,3.18923011,0.02166977,0.29984424
-2.26613307,4.55478104,0.85715919,1.15143546,0.00392129,0.11092645,0.26342227,3.11173545,0.02093366,0.29689475
-2.26013007,4.44465080,0.83624619,1.12247254,0.00368905,0.10616514,0.25735900,3.03436381,0.02017199,0.29385719
-2.25412706,4.33711815,0.81768461,1.09408073,0.00348086,0.10117401,0.25154842,2.95867244,0.01939525,0.29085669
-2.24812406,4.23428336,0.80195365,1.06682084,0.00329999,0.09602363,0.24609210,2.88609828,0.01861412,0.28800960
-2.24212106,4.13804728,0.78946038,1.04124007,0.00314951,0.09078330,0.24108400,2.81791347,0.01783932,0.28541956
-2.23611806,4.05006022,0.78053188,1.01786078,0.00303237,0.08551952,0.23660794,2.75518801,0.01708132,0.28317416
-2.23011506,3.97168140,0.77541046,0.99717043,0.00295135,0.08029474,0.23273536,2.69876112,0.01635016,0.28134237
-2.22411206,3.90395045,0.77425212,0.97961280,0.00290906,0.07516626,0.22952337,2.64922213,0.01565523,0.27997286
-2.21810905,3.84757136,0.77712787,0.96558073,0.00290790,0.07018541,0.22701319,2.60690142,0.01500507,0.27909315
-2.21210605,3.80290914,0.78402795,0.95541030,0.00295002,0.06539697,0.22522908,2.57187154,0.01440721,0.27870982
-2.20610305,3.76999863,0.79486825,0.94937649,0.00303730,0.06083881,0.22417774,2.54395802,0.01386799,0.27880948
-2.20010005,3.74856440,0.80949870,0.94769023,0.00317125,0.05654180,0.22384826,2.52275911,0.01339248,0.27936064
-2.19409705,3.73805032,0.82771286,0.95049680,0.00335297,0.05252989,0.22421259,2.50767312,0.01298437,0.28031621
-2.18809405,3.73765691,0.84925822,0.95787520,0.00358307,0.04882049,0.22522652,2.49793202,0.01264591,0.28161662
-2.18209105,3.74638444,0.87384650,0.96983865,0.00386158,0.04542490,0.22683112,2.49263950,0.01237793,0.28319316
-2.17608804,3.76307948,0.90116345,0.98633586,0.00418789,0.04234892,0.22895466,2.49081150,0.01217985,0.28497168
