energy_ev,total_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-6.00000000,1.60434554,0.00594529,0.05602497,0.57080206,0.15496260,0.01567472,1.06963045,0.68085038,0.15782121
-5.99399700,1.60304531,0.00573500,0.05252914,0.56271593,0.15958533,0.01546535,1.07566159,0.68380396,0.15864029
-5.98799400,1.61664320,0.00554814,0.04979510,0.55987824,0.16570433,0.01537570,1.09132578,0.69228157,0.16106503
-5.98199100,1.64473999,0.00538584,0.04778195,0.56202360,0.17328658,0.01540656,1.11640250,0.70618178,0.16505661
-5.97598799,1.68671878,0.00524852,0.04644166,0.56884041,0.18227311,0.01555549,1.15052414,0.72531870,0.17055653
-5.96998499,1.74175056,0.00513597,0.04572031,0.57997556,0.19257839,0.01581685,1.19317757,0.74942253,0.17748685
-5.96398199,1.80879982,0.00504738,0.04555922,0.59503769,0.20408996,0.01618204,1.24370598,0.77814027,0.18575019
-5.95797899,1.88663113,0.00498141,0.04589593,0.61359947,0.21666851,0.01663964,1.30131165,0.81103669,0.19522971
-5.95197599,1.97381713,0.00493626,0.04666505,0.63519898,0.23014838,0.01717578,1.36506000,0.84759602,0.20578905
-5.94597299,2.06874918,0.00490974,0.04779905,0.65934084,0.24433874,0.01777443,1.43388581,0.88722463,0.21727252
-5.93996998,2.16965147,0.00489932,0.04922899,0.68549751,0.25902549,0.01841780,1.50660212,0.92925526,0.22950547
-5.93396698,2.27459959,0.00490219,0.05088522,0.71311126,0.27397392,0.01908677,1.58191258,0.97295316,0.24229527
-5.92796398,2.38154436,0.00491534,0.05269807,0.74159723,0.28893224,0.01976137,1.65842759,1.01752444,0.25543273
-5.92196098,2.48834129,0.00493561,0.05459866,0.77034810,0.30363601,0.02042128,1.73468474,1.06212699,0.26869431
-5.91595798,2.59278584,0.00495975,0.05651964,0.79874051,0.31781328,0.02104632,1.80917343,1.10588406,0.28184504
-5.90995498,2.69265423,0.00498448,0.05839607,0.82614344,0.33119049,0.02161698,1.88036357,1.14790027,0.29464221
-5.90395198,2.78574901,0.00500657,0.06016635,0.85192847,0.34349891,0.02211495,1.94673770,1.18728008,0.30683981
-5.89794897,2.86994823,0.00502289,0.06177310,0.87548183,0.35448139,0.02252357,2.00682583,1.22314801,0.31819365
-5.89194597,2.94325663,0.00503051,0.06316420,0.89621774,0.36389924,0.02282829,2.05924175,1.25467024,0.32846686
-5.88594297,3.00385712,0.00502670,0.06429363,0.91359268,0.37153896,0.02301704,2.10271961,1.28107658,0.33743588
-5.87993997,3.05016026,0.00500907,0.06512240,0.92711991,0.37721843,0.02308057,2.13614922,1.30168223,0.34489635
-5.87393697,3.08084976,0.00497558,0.06561923,0.93638360,0.38079254,0.02301264,2.15860853,1.31590808,0.35066900
-5.86793397,3.09492182,0.00492463,0.06576121,0.94105186,0.38215765,0.02281018,2.16939189,1.32329897,0.35460498
-5.86193097,3.09171633,0.00485505,0.06553420,0.94088798,0.38125504,0.02247335,2.16803259,1.32353871,0.35659056
-5.85592796,3.07093841,0.00476620,0.06493300,0.93575917,0.37807284,0.02200542,2.15431865,1.31646133,0.35655093
-5.84992496,3.03266899,0.00465794,0.06396137,0.92564250,0.37264658,0.02141265,2.12830086,1.30205788,0.35445285
-5.84392196,2.97736377,0.00453064,0.06263167,0.91062738,0.36505820,0.02070399,2.09029272,1.28047832,0.35030603
-5.83791896,2.90584036,0.00438519,0.06096443,0.89091451,0.35543356,0.01989081,2.04086196,1.25202838,0.34416319
-5.83191596,2.81925402,0.00422296,0.05898750,0.86681126,0.34393859,0.01898643,1.98081408,1.21716149,0.33611867
-5.82591296,2.71906293,0.00404575,0.05673515,0.83872351,0.33077420,0.01800572,1.91116839,1.17646596,0.32630583
-5.81990995,2.60698430,0.00385574,0.05424694,0.80714434,0.31617021,0.01696458,1.83312763,1.13064795,0.31489299
-5.81390695,2.48494325,0.00365542,0.05156644,0.77263989,0.30037850,0.01587947,1.74804233,1.08051100,0.30207855
-5.80790395,2.35501647,0.00344754,0.04873990,0.73583314,0.28366570,0.01476692,1.65737145,1.02693281,0.28808499
-5.80190095,2.21937283,0.00323499,0.04581490,0.69738601,0.26630570,0.01364309,1.56264077,0.97084029,0.27315240
-5.79589795,2.08021344,0.00302076,0.04283902,0.65798068,0.24857231,0.01252333,1.46540079,0.91318384,0.25753157
-5.78989495,1.93971312,0.00280782,0.03985851,0.61830070,0.23073223,0.01142187,1.36718548,0.85491174,0.24147697
-5.78389195,1.79996547,0.00259907,0.03691719,0.57901260,0.21303868,0.01035148,1.26947353,0.79694560,0.22523992
-5.77788894,1.66293331,0.00239727,0.03405536,0.54074867,0.19572580,0.00932330,1.17365319,0.74015769,0.20906215
-5.77188594,1.53040570,0.00220495,0.03130898,0.50409130,0.17900399,0.00834665,1.08099176,0.68535079,0.19316996
-5.76588294,1.40396283,0.00202438,0.02870899,0.46955950,0.16305635,0.00742901,0.99261047,0.63324106,0.17776922
-5.75987994,1.28494924,0.00185754,0.02628082,0.43759777,0.14803607,0.00657595,0.90946518,0.58444436,0.16304122
-5.75387694,1.17445560,0.00170606,0.02404412,0.40856761,0.13406501,0.00579125,0.83233317,0.53946613,0.14913956
-5.74787394,1.07330912,0.00157119,0.02201264,0.38274177,0.12123324,0.00507695,0.76180576,0.49869499,0.13618810
-5.74187094,0.98207193,0.00145385,0.02019435,0.36030120,0.10959954,0.00443352,0.69828684,0.46239988,0.12427989
-5.73586793,0.90104693,0.00135454,0.01859166,0.34133466,0.09919269,0.00386006,0.64199644,0.43073061,0.11347713
-5.72986493,0.83029019,0.00127341,0.01720183,0.32584085,0.09001348,0.00335443,0.59297905,0.40372152,0.10381199
-5.72386193,0.76962892,0.00121028,0.01601740,0.31373282,0.08203729,0.00291353,0.55111595,0.38129781,0.09528825
-5.71785893,0.71868394,0.00116458,0.01502685,0.30484436,0.07521708,0.00253345,0.51614071,0.36328437,0.08788363
-5.71185593,0.67689567,0.00113547,0.01421519,0.29893821,0.06948663,0.00220970,0.48765731,0.34941645,0.08155264
-5.70585293,0.64355251,0.00112182,0.01356470,0.29571570,0.06476399,0.00193738,0.46516001,0.33935191,0.07622986
-5.69984992,0.61782072,0.00112221,0.01305561,0.29482752,0.06095499,0.00171134,0.44805436,0.33268457,0.07183345
-5.69384692,0.59877486,0.00113505,0.01266681,0.29588529,0.05795660,0.00152638,0.43567880,0.32895836,0.06826884
-5.68784392,0.58542811,0.00115855,0.01237657,0.29847370,0.05566031,0.00137730,0.42732618,0.32768175,0.06543242
-5.68184092,0.57676159,0.00119077,0.01216315,0.30216275,0.05395520,0.00125909,0.42226470,0.32834229,0.06321521
-5.67583792,0.57175230,0.00122969,0.01200544,0.30651995,0.05273083,0.00116694,0.41975802,0.33042078,0.06150621
-5.66983492,0.56939899,0.00127323,0.01188350,0.31112200,0.05187980,0.00109636,0.41908392,0.33340490,0.06019567
-5.66383192,0.56874559,0.00131929,0.01177902,0.31556584,0.05130009,0.00104321,0.41955134,0.33680188,0.05917795
-5.65782891,0.56890196,0.00136582,0.01167574,0.31947865,0.05089697,0.00100375,0.42051558,0.34015011,0.05835398
-5.65182591,0.56906142,0.00141085,0.01155973,0.32252663,0.05058462,0.00097461,0.42139123,0.34302936,0.05763343
-5.64582291,0.56851520,0.00145252,0.01141968,0.32442235,0.05028747,0.00095289,0.42166287,0.34506940,0.05693638
-5.63981991,0.56666327,0.00148913,0.01124698,0.32493043,0.04994108,0.00093606,0.42089335,0.34595697,0.05619455
-5.63381691,0.56302190,0.00151921,0.01103588,0.32387152,0.04949282,0.00092206,0.41872947,0.34544087,0.05535218
-5.62781391,0.55722765,0.00154149,0.01078339,0.32112442,0.04890212,0.00090920,0.41490532,0.34333509,0.05436644
-5.62181091,0.54903807,0.00155495,0.01048933,0.31662645,0.04814050,0.00089621,0.40924298,0.33952009,0.05320741
-5.61580790,0.53832922,0.00155887,0.01015613,0.31037193,0.04719133,0.00088219,0.40165100,0.33394215,0.05185785
-5.60980490,0.52509035,0.00155278,0.00978871,0.30240914,0.04604926,0.00086664,0.39212069,0.32661092,0.05031251
-5.60380190,0.50941601,0.00153653,0.00939430,0.29283574,0.04471958,0.00084938,0.38072053,0.31759535,0.04857729
-5.59779890,0.49149609,0.00151021,0.00898223,0.28179295,0.04321724,0.00083059,0.36758884,0.30701816,0.04666810
-5.59179590,0.47160419,0.00147419,0.00856375,0.26945878,0.04156592,0.00081080,0.35292534,0.29504918,0.04460968
-5.58579290,0.45008486,0.00142907,0.00815182,0.25604057,0.03979686,0.00079083,0.33698163,0.28189778,0.04243427
-5.57978989,0.42734024,0.00137566,0.00776096,0.24176714,0.03794772,0.00077186,0.32005122,0.26780465,0.04018025
-5.57378689,0.40381656,0.00131495,0.00740711,0.22688095,0.03606146,0.00075534,0.30245932,0.25303335,0.03789080
-5.56778389,0.37999094,0.00124805,0.00710754,0.21163041,0.03418517,0.00074308,0.28455291,0.23786188,0.03561270
-5.56178089,0.35635905,0.00117618,0.00688072,0.19626275,0.03236899,0.00073720,0.26669116,0.22257451,0.03339513
-5.55577789,0.33342371,0.00110059,0.00674637,0.18101757,0.03066520,0.00074017,0.24923676,0.20745409,0.03128868
-5.54977489,0.31168493,0.00102256,0.00672538,0.16612129,0.02912722,0.00075479,0.23254809,0.19277516,0.02934448
-5.54377189,0.29163136,0.00094335,0.00683980,0.15178264,0.02780893,0.00078423,0.21697248,0.17879785,0.02761350
-5.53776888,0.27373325,0.00086414,0.00711290,0.13818911,0.02676389,0.00083203,0.20284073,0.16576276,0.02614598
-5.53176588,0.25843688,0.00078603,0.00756905,0.12550461,0.02604478,0.00090209,0.19046260,0.15388679,0.02499100
-5.52576288,0.24616028,0.00071003,0.00823376,0.11386804,0.02570285,0.00099872,0.18012348,0.14335999,0.02419613
-5.51975988,0.23729018,0.00063699,0.00913348,0.10339287,0.02578743,0.00112654,0.17208200,0.13434327,0.02380720
-5.51375688,0.23217968,0.00056766,0.01029548,0.09416753,0.02634547,0.00129055,0.16656834,0.12696700,0.02386808
-5.50775388,0.23114663,0.00050261,0.01174758,0.08625643,0.02742103,0.00149599,0.16378330,0.12133036,0.02442039
-5.50175088,0.23447228,0.00044230,0.01351774,0.07970159,0.02905485,0.00174836,0.16389762,0.11750130,0.02550326
-5.49574787,0.24240004,0.00038706,0.01563367,0.07452458,0.03128375,0.00205324,0.16705170,0.11551700,0.02715294
-5.48974487,0.25513401,0.00033707,0.01812222,0.07072868,0.03414005,0.00241624,0.17335532,0.11538489,0.02940234
-5.48374187,0.27283723,0.00029244,0.02100874,0.06830118,0.03765096,0.00284281,0.18288737,0.11708383,0.03228044
-5.47773887,0.29562949,0.00025315,0.02431634,0.06721559,0.04183787,0.00333808,0.19569542,0.12056578,0.03581152
-5.47173587,0.32358468,0.00021913,0.02806506,0.06743375,0.04671560,0.00390663,0.21179518,0.12575756,0.04001435
-5.46573287,0.35672773,0.00019024,0.03227107,0.06890778,0.05229168,0.00455231,0.23116970,0.13256289,0.04490122
-5.45972986,0.39503126,0.00016630,0.03694576,0.07158170,0.05856568,0.00527797,0.25376858,0.14086465,0.05047686
