energy_ev,total_up,Bi_p_up,Bi_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-5.73586793,1.55541238,0.10379381,0.00800187,0.10662921,1.33285704,0.24041780,0.00000000
-5.72986493,1.53528361,0.10424331,0.00782311,0.10628703,1.31483674,0.23980310,0.00000000
-5.72386193,1.51760053,0.10493699,0.00768246,0.10611868,1.29884348,0.23952138,0.00000000
-5.71785893,1.50260902,0.10587581,0.00758116,0.10612418,1.28510424,0.23958219,0.00000000
-5.71185593,1.49050152,0.10706206,0.00752003,0.10630181,1.27380127,0.23998414,0.00000000
-5.70585293,1.48141515,0.10849918,0.00749951,0.10664856,1.26507015,0.24071481,0.00000000
-5.69984992,1.47543162,0.11019142,0.00751963,0.10716062,1.25899913,0.24175133,0.00000000
-5.69384692,1.47257868,0.11214337,0.00758007,0.10783400,1.25562991,0.24306111,0.00000000
-5.68784392,1.47283287,0.11435943,0.00768015,0.10866500,1.25495930,0.24460314,0.00000000
-5.68184092,1.47612293,0.11684318,0.00781889,0.10965069,1.25694174,0.24632941,0.00000000
-5.67583792,1.48233391,0.11959672,0.00799498,0.11078921,1.26149215,0.24818662,0.00000000
-5.66983492,1.49131128,0.12261988,0.00820680,0.11207985,1.26848907,0.25011806,0.00000000
-5.66383192,1.50286502,0.12590952,0.00845243,0.11352302,1.27777775,0.25206539,0.00000000
-5.65782891,1.51677343,0.12945876,0.00872963,0.11511987,1.28917314,0.25397058,0.00000000
-5.65182591,1.53278654,0.13325635,0.00903580,0.11687180,1.30246271,0.25577758,0.00000000
-5.64582291,1.55062928,0.13728603,0.00936804,0.11877972,1.31740908,0.25743395,0.00000000
-5.63981991,1.57000436,0.14152615,0.00972305,0.12084324,1.33375265,0.25889222,0.00000000
-5.63381691,1.59059502,0.14594931,0.01009719,0.12305972,1.35121420,0.26011107,0.00000000
-5.62781391,1.61206807,0.15052237,0.01048643,0.12542334,1.36949787,0.26105622,0.00000000
-5.62181091,1.63407714,0.15520651,0.01088639,0.12792427,1.38829438,0.26170112,0.00000000
-5.61580790,1.65626660,0.15995765,0.01129237,0.13054792,1.40728494,0.26202731,0.00000000
-5.60980490,1.67827608,0.16472701,0.01169934,0.13327448,1.42614577,0.26202465,0.00000000
-5.60380190,1.69974590,0.16946200,0.01210209,0.13607866,1.44455325,0.26169128,0.00000000
-5.59779890,1.72032312,0.17410722,0.01249520,0.13892978,1.46218983,0.26103340,0.00000000
-5.59179590,1.73966843,0.17860567,0.01287323,0.14179217,1.47875044,0.26006484,0.00000000
-5.58579290,1.75746333,0.18290007,0.01323074,0.14462585,1.49394915,0.25880656,0.00000000
-5.57978989,1.77341757,0.18693430,0.01356250,0.14738757,1.50752604,0.25728587,0.00000000
-5.57378689,1.78727637,0.19065479,0.01386351,0.15003201,1.51925365,0.25553569,0.00000000
-5.56778389,1.79882697,0.19401190,0.01412923,0.15251324,1.52894295,0.25359352,0.00000000
-5.56178089,1.80790418,0.19696119,0.01435561,0.15478621,1.53644818,0.25150038,0.00000000
-5.55577789,1.81439453,0.19946451,0.01453926,0.15680833,1.54167044,0.24929962,0.00000000
-5.54977489,1.81823849,0.20149087,0.01467751,0.15854088,1.54455969,0.24703560,0.00000000
-5.54377189,1.81943086,0.20301706,0.01476850,0.15995040,1.54511482,0.24475235,0.00000000
-5.53776888,1.81801878,0.20402798,0.01481123,0.16100974,1.54338188,0.24249204,0.00000000
-5.53176588,1.81409766,0.20451664,0.01480555,0.16169890,1.53945036,0.24029354,0.00000000
-5.52576288,1.80780502,0.20448389,0.01475220,0.16200552,1.53344764,0.23819091,0.00000000
-5.51975988,1.79931252,0.20393783,0.01465277,0.16192508,1.52553191,0.23621197,0.00000000
-5.51375688,1.78881661,0.20289300,0.01450959,0.16146070,1.51588390,0.23437694,0.00000000
-5.50775388,1.77652832,0.20136935,0.01432570,0.16062265,1.50469781,0.23269734,0.00000000
-5.50175088,1.76266262,0.19939106,0.01410473,0.15942764,1.49217198,0.23117502,0.00000000
-5.49574787,1.74742821,0.19698527,0.01385077,0.15789779,1.47849987,0.22980160,0.00000000
-5.48974487,1.73101809,0.19418085,0.01356826,0.15605956,1.46386175,0.22855820,0.00000000
-5.48374187,1.71360162,0.19100718,0.01326185,0.15394253,1.44841761,0.22741560,0.00000000
-5.47773887,1.69531846,0.18749311,0.01293627,0.15157816,1.43230185,0.22633484,0.00000000
-5.47173587,1.67627475,0.18366605,0.01259621,0.14899868,1.41561967,0.22526828,0.00000000
-5.46573287,1.65654170,0.17955134,0.01224622,0.14623602,1.39844569,0.22416108,0.00000000
-5.45972986,1.63615663,0.17517187,0.01189061,0.14332093,1.38082458,0.22295303,0.00000000
-5.45372686,1.61512621,0.17054799,0.01153337,0.14028231,1.36277363,0.22158082,0.00000000
-5.44772386,1.59343178,0.16569762,0.01117813,0.13714672,1.34428701,0.21998044,0.00000000
-5.44172086,1.57103611,0.16063670,0.01082810,0.13393812,1.32534132,0.21808978,0.00000000
-5.43571786,1.54789115,0.15537979,0.01048605,0.13067778,1.30590200,0.21585126,0.00000000
-5.42971486,1.52394624,0.14994077,0.01015433,0.12738433,1.28593008,0.21321431,0.00000000
-5.42371186,1.49915604,0.14433374,0.00983484,0.12407404,1.26538875,0.21013770,0.00000000
-5.41770885,1.47348768,0.13857387,0.00952907,0.12076112,1.24424935,0.20659149,0.00000000
-5.41170585,1.44692674,0.13267820,0.00923811,0.11745805,1.22249627,0.20255851,0.00000000
-5.40570285,1.41948155,0.12666639,0.00896269,0.11417601,1.20013062,0.19803544,0.00000000
-5.39969985,1.39118580,0.12056123,0.00870321,0.11092528,1.17717236,0.19303322,0.00000000
-5.39369685,1.36209918,0.11438909,0.00845974,0.10771558,1.15366102,0.18757696,0.00000000
-5.38769385,1.33230653,0.10818000,0.00823208,0.10455639,1.12965503,0.18170528,0.00000000
-5.38169085,1.30191538,0.10196764,0.00801979,0.10145728,1.10522991,0.17546911,0.00000000
-5.37568784,1.27105268,0.09578902,0.00782222,0.09842815,1.08047573,0.16893012,0.00000000
-5.36968484,1.23986083,0.08968407,0.00763850,0.09547947,1.05549417,0.16215874,0.00000000
-5.36368184,1.20849384,0.08369493,0.00746766,0.09262254,1.03039569,0.15523203,0.00000000
-5.35767884,1.17711389,0.07786529,0.00730858,0.08986975,1.00529710,0.14823136,0.00000000
-5.35167584,1.14588887,0.07223955,0.00716012,0.08723488,0.98032002,0.14124019,0.00000000
-5.34567284,1.11499114,0.06686196,0.00702110,0.08473340,0.95559040,0.13434192,0.00000000
-5.33966983,1.08459769,0.06177589,0.00689042,0.08238289,0.93123926,0.12761795,0.00000000
-5.33366683,1.05489183,0.05702303,0.00676708,0.08020344,0.90740466,0.12114607,0.00000000
-5.32766383,1.02606612,0.05264278,0.00665027,0.07821800,0.88423471,0.11499919,0.00000000
-5.32166083,0.99832640,0.04867167,0.00653944,0.07645286,0.86189147,0.10924437,0.00000000
-5.31565783,0.97189639,0.04514301,0.00643436,0.07493794,0.84055518,0.10394228,0.00000000
-5.30965483,0.94702238,0.04208651,0.00633518,0.07370704,0.82042855,0.09914697,0.00000000
-5.30365183,0.92397750,0.03952813,0.00624249,0.07279800,0.80174049,0.09490585,0.00000000
-5.29764882,0.90306490,0.03748998,0.00615735,0.07225260,0.78474889,0.09125999,0.00000000
-5.29164582,0.88461941,0.03599022,0.00608129,0.07211631,0.76974184,0.08824452,0.00000000
-5.28564282,0.86900721,0.03504311,0.00601637,0.07243782,0.75703721,0.08588900,0.00000000
-5.27963982,0.85662320,0.03465898,0.00596508,0.07326827,0.74697998,0.08421798,0.00000000
-5.27363682,0.84788594,0.03484428,0.00593035,0.07466030,0.73993755,0.08325128,0.00000000
-5.26763382,0.84323013,0.03560153,0.00591549,0.07666685,0.73629279,0.08300430,0.00000000
-5.26163082,0.84309684,0.03692932,0.00592404,0.07933975,0.73643521,0.08348813,0.00000000
-5.25562781,0.84792176,0.03882223,0.00595974,0.08272817,0.74075036,0.08470946,0.00000000
-5.24962481,0.85812207,0.04127078,0.00602638,0.08687697,0.74960802,0.08667042,0.00000000
-5.24362181,0.87408216,0.04426134,0.00612763,0.09182501,0.76334962,0.08936816,0.00000000
-5.23761881,0.89613923,0.04777603,0.00626699,0.09760347,0.78227537,0.09279446,0.00000000
-5.23161581,0.92456901,0.05179276,0.00644758,0.10423433,0.80663176,0.09693514,0.00000000
-5.22561281,0.95957238,0.05628515,0.00667204,0.11172889,0.83659985,0.10176961,0.00000000
-5.21960980,1.00126353,0.06122267,0.00694241,0.12008660,0.87228495,0.10727030,0.00000000
-5.21360680,1.04965986,0.06657078,0.00726000,0.12929416,0.91370794,0.11340234,0.00000000
-5.20760380,1.10467427,0.07229117,0.00762531,0.13932485,0.96079867,0.12012325,0.00000000
-5.20160080,1.16610998,0.07834212,0.00803798,0.15013823,1.01339165,0.12738285,0.00000000
-5.19559780,1.23365800,0.08467892,0.00849670,0.16168022,1.07122402,0.13512342,0.00000000
-5.18959480,1.30689742,0.09125438,0.00899921,0.17388346,1.13393607,0.14327997,0.00000000
-5.18359180,1.38529840,0.09801940,0.00954228,0.18666804,1.20107395,0.15178079,0.00000000
-5.17758879,1.46822780,0.10492357,0.01012175,0.19994253,1.27209478,0.16054823,0.00000000
-5.17158579,1.55495726,0.11191581,0.01073259,0.21360531,1.34637376,0.16949961,0.00000000
-5.16558279,1.64467360,0.11894496,0.01136892,0.22754612,1.42321318,0.17854836,0.00000000
-5.15957979,1.73649121,0.12596038,0.01202418,0.24164787,1.50185319,0.18760529,0.00000000
-5.15357679,1.82946635,0.13291247,0.01269115,0.25578853,1.58148402,0.19658001,0.00000000
-5.14757379,1.92261293,0.13975314,0.01336216,0.26984324,1.66125940,0.20538238,0.00000000
-5.14157079,2.01491965,0.14643623,0.01402919,0.28368649,1.74031121,0.21392404,0.00000000
-5.13556778,2.10536828,0.15291779,0.01468403,0.29719424,1.81776478,0.22212002,0.00000000
-5.12956478,2.19295251,0.15915638,0.01531845,0.31024619,1.89275486,0.22989025,0.00000000
-5.12356178,2.27669742,0.16511322,0.01592438,0.32272793,1.96444200,0.23716109,0.00000000
-5.11755878,2.35567891,0.17075242,0.01649401,0.33453300,2.03202881,0.24386674,0.00000000
-5.11155578,2.42904278,0.17604108,0.01702005,0.34556492,2.09477613,0.24995055,0.00000000
-5.10555278,2.49602310,0.18094941,0.01749579,0.35573897,2.15201836,0.25536621,0.00000000
-5.09954977,2.55595915,0.18545098,0.01791528,0.36498385,2.20317794,0.26007869,0.00000000
-5.09354677,2.60831067,0.18952280,0.01827346,0.37324307,2.24777821,0.26406499,0.00000000
-5.08754377,2.65267065,0.19314564,0.01856624,0.38047609,2.28545447,0.26731469,0.00000000
-5.08154077,2.68877529,0.19630424,0.01879057,0.38665909,2.31596265,0.26983010,0.00000000
-5.07553777,2.71651069,0.19898761,0.01894452,0.39178546,2.33918535,0.27162621,0.00000000
-5.06953477,2.73591577,0.20118934,0.01902727,0.39586583,2.35513480,0.27273028,0.00000000
-5.06353177,2.74718123,0.20290790,0.01903913,0.39892771,2.36395251,0.27318107,0.00000000
-5.05752876,2.75064436,0.20414686,0.01898147,0.40101467,2.36590570,0.27302785,0.00000000
-5.05152576,2.74677989,0.20491508,0.01885672,0.40218504,2.36138012,0.27232900,0.00000000
-5.04552276,2.73618681,0.20522676,0.01866824,0.40251027,2.35086986,0.27115044,0.00000000
-5.03951976,2.71957172,0.20510140,0.01842024,0.40207271,2.33496404,0.26956376,0.00000000
-5.03351676,2.69772925,0.20456355,0.01811766,0.40096314,2.31433108,0.26764433,0.00000000
-5.02751376,2.67152006,0.20364242,0.01776604,0.39927793,2.28970097,0.26546913,0.00000000
-5.02151076,2.64184737,0.20237125,0.01737139,0.39711592,2.26184615,0.26311473,0.00000000
-5.01550775,2.60963280,0.20078662,0.01694007,0.39457525,2.23156172,0.26065526,0.00000000
-5.00950475,2.57579235,0.19892751,0.01647864,0.39175011,2.19964575,0.25816048,0.00000000
-5.00350175,2.54121351,0.19683424,0.01599372,0.38872755,2.16688024,0.25569412,0.00000000
-4.99749875,2.50673412,0.19454737,0.01549192,0.38558458,2.13401351,0.25331246,0.00000000
-4.99149575,2.47312384,0.19210656,0.01497969,0.38238559,2.10174442,0.25106313,0.00000000
-4.98549275,2.44106861,0.18954941,0.01446324,0.37918019,2.07070899,0.24898439,0.00000000
-4.97948974,2.41115869,0.18691040,0.01394847,0.37600167,2.04146970,0.24710469,0.00000000
-4.97348674,2.38388028,0.18421996,0.01344089,0.37286610,2.01450749,0.24544253,0.00000000
-4.96748374,2.35961089,0.18150372,0.01294557,0.36977209,1.99021675,0.24400679,0.00000000
-4.96148074,2.33861839,0.17878194,0.01246710,0.36670132,1.96890291,0.24279725,0.00000000
-4.95547774,2.32106330,0.17606920,0.01200957,0.36361977,1.95078276,0.24180545,0.00000000
-4.94947474,2.30700411,0.17337438,0.01157651,0.36047964,1.93598689,0.24101576,0.00000000
-4.94347174,2.29640516,0.17070081,0.01117092,0.35722184,1.92456417,0.24040657,0.00000000
-4.93746873,2.28914649,0.16804677,0.01079522,0.35377908,1.91648777,0.23995167,0.00000000
-4.93146573,2.28503513,0.16540612,0.01045132,0.35007917,1.91166246,0.23962158,0.00000000
-4.92546273,2.28381751,0.16276917,0.01014056,0.34604874,1.90993272,0.23938501,0.00000000
-4.91945973,2.28519223,0.16012365,0.00986375,0.34161688,1.91109146,0.23921011,0.00000000
-4.91345673,2.28882296,0.15745581,0.00962124,0.33671878,1.91488907,0.23906579,0.00000000
-4.90745373,2.29435101,0.15475149,0.00941286,0.33129910,1.92104243,0.23892280,0.00000000
-4.90145073,2.30140728,0.15199722,0.00923806,0.32531493,1.92924393,0.23875471,0.00000000
-4.89544772,2.30962325,0.14918123,0.00909590,0.31873825,1.93917011,0.23853873,0.00000000
-4.88944472,2.31864093,0.14629429,0.00898508,0.31155779,1.95048995,0.23825632,0.00000000
-4.88344172,2.32812147,0.14333047,0.00890407,0.30378022,1.96287257,0.23789363,0.00000000
-4.87743872,2.33775239,0.14028763,0.00885110,0.29543053,1.97599428,0.23744177,0.00000000
-4.87143572,2.34725328,0.13716773,0.00882426,0.28655181,1.98954492,0.23689686,0.00000000
-4.86543272,2.35637998,0.13397690,0.00882154,0.27720427,2.00323327,0.23625999,0.00000000
-4.85942971,2.36492717,0.13072529,0.00884090,0.26746362,2.01679154,0.23553695,0.00000000
-4.85342671,2.37272944,0.12742675,0.00888032,0.25741897,2.02997884,0.23473783,0.00000000
-4.84742371,2.37966099,0.12409823,0.00893785,0.24717024,2.04258363,0.23387660,0.00000000
-4.84142071,2.38563395,0.12075913,0.00901165,0.23682531,2.05442512,0.23297049,0.00000000
-4.83541771,2.39059581,0.11743046,0.00910001,0.22649698,2.06535373,0.23203939,0.00000000
-4.82941471,2.39452598,0.11413400,0.00920141,0.21629998,2.07525081,0.23110523,0.00000000
-4.82341171,2.39743201,0.11089135,0.00931449,0.20634798,2.08402772,0.23019133,0.00000000
-4.81740870,2.39934579,0.10772310,0.00943813,0.19675096,2.09162455,0.22932190,0.00000000
-4.81140570,2.40032008,0.10464802,0.00957142,0.18761281,2.09800886,0.22852150,0.00000000
-4.80540270,2.40042589,0.10168241,0.00971367,0.17902947,2.10317460,0.22781475,0.00000000
-4.79939970,2.39975089,0.09883951,0.00986446,0.17108748,2.10714157,0.22722613,0.00000000
-4.79339670,2.39839914,0.09612921,0.01002359,0.16386303,2.10995558,0.22677988,0.00000000
-4.78739370,2.39649234,0.09355787,0.01019116,0.15742161,2.11168956,0.22650015,0.00000000
-4.78139070,2.39417248,0.09112834,0.01036756,0.15181805,2.11244544,0.22641125,0.00000000
-4.77538769,2.39160572,0.08884022,0.01055346,0.14709706,2.11235687,0.22653801,0.00000000
-4.76938469,2.38898718,0.08669020,0.01074987,0.14329403,2.11159249,0.22690624,0.00000000
-4.76338169,2.38654617,0.08467266,0.01095814,0.14043619,2.11035935,0.22754317,0.00000000
-4.75737869,2.38455112,0.08278021,0.01117995,0.13854387,2.10890602,0.22847792,0.00000000
-4.75137569,2.38331367,0.08100448,0.01141733,0.13763175,2.10752484,0.22974182,0.00000000
-4.74537269,2.38319107,0.07933672,0.01167264,0.13771014,2.10655279,0.23136857,0.00000000
-4.73936968,2.38458630,0.07776855,0.01194853,0.13878605,2.10637037,0.23339418,0.00000000
-4.73336668,2.38794528,0.07629250,0.01224791,0.14086396,2.10739802,0.23585667,0.00000000
-4.72736368,2.39375074,0.07490249,0.01257386,0.14394633,2.11008984,0.23879540,0.00000000
-4.72136068,2.40251263,0.07359418,0.01292957,0.14803376,2.11492428,0.24225013,0.00000000
-4.71535768,2.41475495,0.07236516,0.01331820,0.15312472,2.12239205,0.24625980,0.00000000
-4.70935468,2.43099951,0.07121495,0.01374278,0.15921497,2.13298135,0.25086093,0.00000000
-4.70335168,2.45174693,0.07014487,0.01420608,0.16629661,2.14716094,0.25608595,0.00000000
-4.69734867,2.47745590,0.06915773,0.01471046,0.17435691,2.16536181,0.26196127,0.00000000
-4.69134567,2.50852150,0.06825749,0.01525772,0.18337685,2.18795823,0.26850530,0.00000000
-4.68534267,2.54525378,0.06744871,0.01584898,0.19332969,2.21524912,0.27572661,0.00000000
-4.67933967,2.58785778,0.06673607,0.01648457,0.20417941,2.24744081,0.28362213,0.00000000
-4.67333667,2.63641598,0.06612382,0.01716389,0.21587932,2.28463207,0.29217566,0.00000000
-4.66733367,2.69087446,0.06561523,0.01788540,0.22837083,2.32680249,0.30135667,0.00000000
-4.66133067,2.75103347,0.06521223,0.01864651,0.24158252,2.37380467,0.31111954,0.00000000
-4.65532766,2.81654303,0.06491496,0.01944362,0.25542960,2.42536114,0.32140331,0.00000000
-4.64932466,2.88690424,0.06472162,0.02027213,0.26981369,2.48106593,0.33213184,0.00000000
-4.64332166,2.96147597,0.06462827,0.02112651,0.28462320,2.54039118,0.34321457,0.00000000
-4.63731866,3.03948707,0.06462893,0.02200038,0.29973405,2.60269835,0.35454779,0.00000000
-4.63131566,3.12005350,0.06471563,0.02288664,0.31501101,2.66725371,0.36601628,0.00000000
-4.62531266,3.20219958,0.06487870,0.02377766,0.33030934,2.73324729,0.37749552,0.00000000
-4.61930965,3.28488253,0.06510711,0.02466539,0.34547696,2.79981461,0.38885413,0.00000000
-4.61330665,3.36701915,0.06538883,0.02554159,0.36035694,2.86606003,0.39995659,0.00000000
-4.60730365,3.44751350,0.06571124,0.02639798,0.37479022,2.93108073,0.41066621,0.00000000
-4.60130065,3.52528446,0.06606161,0.02722644,0.38861858,2.99399032,0.42084807,0.00000000
-4.59529765,3.59929189,0.06642745,0.02801919,0.40168770,3.05394099,0.43037203,0.00000000
-4.58929465,3.66856049,0.06679690,0.02876893,0.41385020,3.11014330,0.43911552,0.00000000
-4.58329165,3.73220050,0.06715896,0.02946895,0.42496859,3.16188289,0.44696622,0.00000000
-4.57728864,3.78942443,0.06750375,0.03011331,0.43491809,3.20853356,0.45382442,0.00000000
-4.57128564,3.83955950,0.06782256,0.03069685,0.44358905,3.24956632,0.45960498,0.00000000
-4.56528264,3.88205551,0.06810789,0.03121528,0.45088919,3.28455431,0.46423898,0.00000000
-4.55927964,3.91648816,0.06835336,0.03166517,0.45674522,3.31317368,0.46767481,0.00000000
-4.55327664,3.94255801,0.06855354,0.03204400,0.46110416,3.33520072,0.46987885,0.00000000
-4.54727364,3.96008568,0.06870379,0.03235009,0.46393399,3.35050575,0.47083565,0.00000000
-4.54127064,3.96900365,0.06879994,0.03258255,0.46522389,3.35904442,0.47054758,0.00000000
-4.53526763,3.96934566,0.06883806,0.03274125,0.46498390,3.36084709,0.46903414,0.00000000
-4.52926463,3.96123433,0.06881425,0.03282672,0.46324400,3.35600723,0.46633067,0.00000000
-4.52326163,3.94486806,0.06872437,0.03284006,0.46005288,3.34466956,0.46248688,0.00000000
-4.51725863,3.92050785,0.06856390,0.03278290,0.45547608,3.32701884,0.45756497,0.00000000
-4.51125563,3.88846507,0.06832794,0.03265728,0.44959403,3.30326987,0.45163756,0.00000000
-4.50525263,3.84909067,0.06801113,0.03246560,0.44249963,3.27365952,0.44478552,0.00000000
-4.49924962,3.80276656,0.06760788,0.03221055,0.43429578,3.23844101,0.43709571,0.00000000
-4.49324662,3.74989933,0.06711254,0.03189510,0.42509288,3.19788084,0.42865890,0.00000000
-4.48724362,3.69091679,0.06651976,0.03152243,0.41500629,3.15225842,0.41956764,0.00000000
-4.48124062,3.62626701,0.06582487,0.03109592,0.40415398,3.10186824,0.40991459,0.00000000
-4.47523762,3.55641989,0.06502439,0.03061919,0.39265444,3.04702426,0.39979093,0.00000000
-4.46923462,3.48187071,0.06411654,0.03009607,0.38062476,2.98806603,0.38928525,0.00000000
-4.46323162,3.40314517,0.06310171,0.02953064,0.36817921,2.92536595,0.37848273,0.00000000
-4.45722861,3.32080528,0.06198302,0.02892725,0.35542805,2.85933692,0.36746471,0.00000000
-4.45122561,3.23545520,0.06076674,0.02829055,0.34247678,2.79043950,0.35630860,0.00000000
-4.44522261,3.14774635,0.05946259,0.02762553,0.32942571,2.71918792,0.34508812,0.00000000
-4.43921961,3.05838094,0.05808405,0.02693750,0.31636988,2.64615412,0.33387370,0.00000000
-4.43321661,2.96811313,0.05664839,0.02623211,0.30339921,2.57196910,0.32273317,0.00000000
-4.42721361,2.87774737,0.05517663,0.02551536,0.29059886,2.49732111,0.31173240,0.00000000
-4.42121061,2.78813328,0.05369331,0.02479350,0.27804968,2.42295029,0.30093602,0.00000000
-4.41520760,2.70015682,0.05222606,0.02407305,0.26582873,2.34963947,0.29040798,0.00000000
-4.40920460,2.61472778,0.05080507,0.02336063,0.25400972,2.27820136,0.28021196,0.00000000
-4.40320160,2.53276371,0.04946238,0.02266293,0.24266342,2.20946221,0.27041154,0.00000000
-4.39719860,2.45517056,0.04823105,0.02198656,0.23185780,2.14424243,0.26107002,0.00000000
-4.39119560,2.38282086,0.04714425,0.02133790,0.22165809,2.08333486,0.25224999,0.00000000
-4.38519260,2.31653012,0.04623433,0.02072294,0.21212658,2.02748160,0.24401251,0.00000000
-4.37918959,2.25703239,0.04553184,0.02014714,0.20332220,1.97735016,0.23641611,0.00000000
-4.37318659,2.20495624,0.04506461,0.01961527,0.19529995,1.93351024,0.22951543,0.00000000
-4.36718359,2.16080217,0.04485688,0.01913124,0.18811019,1.89641205,0.22335983,0.00000000
-4.36118059,2.12492275,0.04492860,0.01869800,0.18179782,1.86636748,0.21799182,0.00000000
-4.35517759,2.09750654,0.04529481,0.01831740,0.17640148,1.84353494,0.21344567,0.00000000
-4.34917459,2.07856686,0.04596525,0.01799012,0.17195275,1.82790896,0.20974600,0.00000000
-4.34317159,2.06793621,0.04694416,0.01771562,0.16847552,1.81931528,0.20690679,0.00000000
-4.33716858,2.06526701,0.04823024,0.01749216,0.16598548,1.81741179,0.20493062,0.00000000
-4.33116558,2.07003883,0.04981688,0.01731680,0.16448990,1.82169584,0.20380838,0.00000000
-4.32516258,2.08157239,0.05169254,0.01718551,0.16398760,1.83151769,0.20351944,0.00000000
-4.31915958,2.09904971,0.05384133,0.01709328,0.16446922,1.84609988,0.20403233,0.00000000
-4.31315658,2.12154001,0.05624371,0.01703424,0.16591780,1.86456182,0.20530587,0.00000000
-4.30715358,2.14803024,0.05887731,0.01700194,0.16830949,1.88594878,0.20729074,0.00000000
