energy_ev,total_up,Si_p_up,Si_d_up,Ta_p_up,Ta_d_up,Te_p_up,Te_d_up
-5.78989495,2.09796761,0.60151966,0.00000000,1.06415251,0.90490857,0.63997344,0.00000000
-5.78389195,2.19043386,0.62355424,0.00000000,1.13164159,0.93441150,0.67538654,0.00000000
-5.77788894,2.28454926,0.64649171,0.00000000,1.19956522,0.96503473,0.71124841,0.00000000
-5.77188594,2.37855166,0.66992816,0.00000000,1.26699420,0.99608705,0.74694052,0.00000000
-5.76588294,2.47067613,0.69348445,0.00000000,1.33300302,1.02689227,0.78182242,0.00000000
-5.75987994,2.55920588,0.71681821,0.00000000,1.39669133,1.05681122,0.81524860,0.00000000
-5.75387694,2.64252090,0.73963375,0.00000000,1.45720444,1.08526200,0.84658576,0.00000000
-5.74787394,2.71914224,0.76168981,0.00000000,1.51375217,1.11173744,0.87522983,0.00000000
-5.74187094,2.78777041,0.78280470,0.00000000,1.56562515,1.13581928,0.90062201,0.00000000
-5.73586793,2.84731642,0.80285871,0.00000000,1.61220825,1.15718843,0.92226336,0.00000000
-5.72986493,2.89692455,0.82179389,0.00000000,1.65299053,1.17563116,0.93972733,0.00000000
-5.72386193,2.93598637,0.83961119,0.00000000,1.68757181,1.19104099,0.95266983,0.00000000
-5.71785893,2.96414580,0.85636544,0.00000000,1.71566549,1.20341650,0.96083655,0.00000000
-5.71185593,2.98129566,0.87215834,0.00000000,1.73709805,1.21285537,0.96406745,0.00000000
-5.70585293,2.98756635,0.88713009,0.00000000,1.75180555,1.21954509,0.96229817,0.00000000
-5.69984992,2.98330768,0.90145003,0.00000000,1.75982730,1.22375092,0.95555868,0.00000000
-5.69384692,2.96906518,0.91530695,0.00000000,1.76129769,1.22580191,0.94396921,0.00000000
-5.68784392,2.94555220,0.92889946,0.00000000,1.75643629,1.22607555,0.92773386,0.00000000
-5.68184092,2.91361929,0.94242682,0.00000000,1.74553717,1.22498194,0.90713211,0.00000000
-5.67583792,2.87422236,0.95608081,0.00000000,1.72895772,1.22294797,0.88250884,0.00000000
-5.66983492,2.82839074,0.97003859,0.00000000,1.70710765,1.22040233,0.85426313,0.00000000
-5.66383192,2.77719641,0.98445704,0.00000000,1.68043830,1.21776160,0.82283643,0.00000000
-5.65782891,2.72172536,0.99946834,0.00000000,1.64943274,1.21541806,0.78870037,0.00000000
-5.65182591,2.66305147,1.01517695,0.00000000,1.61459667,1.21372912,0.75234481,0.00000000
-5.64582291,2.60221371,1.03165773,0.00000000,1.57645009,1.21300887,0.71426626,0.00000000
-5.63981991,2.54019651,1.04895510,0.00000000,1.53551993,1.21352140,0.67495712,0.00000000
-5.63381691,2.47791362,1.06708293,0.00000000,1.49233321,1.21547602,0.63489596,0.00000000
-5.62781391,2.41619505,1.08602494,0.00000000,1.44741079,1.21902416,0.59453892,0.00000000
-5.62181091,2.35577710,1.10573547,0.00000000,1.40126151,1.22425776,0.55431243,0.00000000
-5.61580790,2.29729498,1.12614026,0.00000000,1.35437650,1.23120893,0.51460733,0.00000000
-5.60980490,2.24127792,1.14713733,0.00000000,1.30722364,1.23985071,0.47577433,0.00000000
-5.60380190,2.18814639,1.16859765,0.00000000,1.26024215,1.25009879,0.43812087,0.00000000
-5.59779890,2.13821123,1.19036588,0.00000000,1.21383726,1.26181400,0.40190924,0.00000000
-5.59179590,2.09167464,1.21226103,0.00000000,1.16837517,1.27480553,0.36735597,0.00000000
-5.58579290,2.04863287,1.23407728,0.00000000,1.12417833,1.28883495,0.33463236,0.00000000
-5.57978989,2.00908057,1.25558514,0.00000000,1.08152140,1.30362080,0.30386599,0.00000000
-5.57378689,1.97291687,1.27653303,0.00000000,1.04062794,1.31884398,0.27514311,0.00000000
-5.56778389,1.93995325,1.29664961,0.00000000,1.00166817,1.33415393,0.24851179,0.00000000
-5.56178089,1.90992299,1.31564691,0.00000000,0.96475797,1.34917550,0.22398572,0.00000000
-5.55577789,1.88249233,1.33322433,0.00000000,0.92995922,1.36351659,0.20154839,0.00000000
-5.54977489,1.85727317,1.34907362,0.00000000,0.89728160,1.37677648,0.18115762,0.00000000
-5.54377189,1.83383702,1.36288484,0.00000000,0.86668588,1.38855469,0.16275029,0.00000000
-5.53776888,1.81172990,1.37435293,0.00000000,0.83808858,1.39846025,0.14624702,0.00000000
-5.53176588,1.79048796,1.38318506,0.00000000,0.81136788,1.40612108,0.13155686,0.00000000
-5.52576288,1.76965303,1.38910817,0.00000000,0.78637053,1.41119325,0.11858163,0.00000000
-5.51975988,1.74878794,1.39187658,0.00000000,0.76291957,1.41336979,0.10721999,0.00000000
-5.51375688,1.72749081,1.39127926,0.00000000,0.74082245,1.41238877,0.09737106,0.00000000
-5.50775388,1.70540792,1.38714650,0.00000000,0.71987926,1.40804029,0.08893753,0.00000000
-5.50175088,1.68224466,1.37935551,0.00000000,0.69989082,1.40017217,0.08182820,0.00000000
-5.49574787,1.65777417,1.36783490,0.00000000,0.68066621,1.38869406,0.07595990,0.00000000
-5.48974487,1.63184334,1.35256764,0.00000000,0.66202961,1.37357982,0.07125883,0.00000000
-5.48374187,1.60437611,1.33359252,0.00000000,0.64382618,1.35486821,0.06766130,0.00000000
-5.47773887,1.57537392,1.31100386,0.00000000,0.62592692,1.33266172,0.06511384,0.00000000
-5.47173587,1.54491357,1.28494983,0.00000000,0.60823236,1.30712373,0.06357295,0.00000000
-5.46573287,1.51314257,1.25562909,0.00000000,0.59067515,1.27847421,0.06300430,0.00000000
-5.45972986,1.48027249,1.22328631,0.00000000,0.57322164,1.24698411,0.06338164,0.00000000
-5.45372686,1.44657068,1.18820648,0.00000000,0.55587248,1.21296874,0.06468558,0.00000000
-5.44772386,1.41235086,1.15070852,0.00000000,0.53866239,1.17678047,0.06690218,0.00000000
-5.44172086,1.37796317,1.11113833,0.00000000,0.52165940,1.13880102,0.07002157,0.00000000
-5.43571786,1.34378417,1.06986155,0.00000000,0.50496357,1.09943368,0.07403679,0.00000000
-5.42971486,1.31020729,1.02725637,0.00000000,0.48870539,1.05909575,0.07894280,0.00000000
-5.42371186,1.27763420,0.98370660,0.00000000,0.47304409,1.01821130,0.08473582,0.00000000
-5.41770885,1.24646732,0.93959512,0.00000000,0.45816584,0.97720458,0.09141307,0.00000000
-5.41170585,1.21710386,0.89529788,0.00000000,0.44428202,0.93649416,0.09897292,0.00000000
-5.40570285,1.18993130,0.85117868,0.00000000,0.43162747,0.89648771,0.10741546,0.00000000
-5.39969985,1.16532443,0.80758452,0.00000000,0.42045879,0.85757766,0.11674339,0.00000000
-5.39369685,1.14364370,0.76484185,0.00000000,0.41105254,0.82013748,0.12696323,0.00000000
-5.38769385,1.12523468,0.72325344,0.00000000,0.40370331,0.78451857,0.13808670,0.00000000
-5.38169085,1.11042822,0.68309595,0.00000000,0.39872148,0.75104771,0.15013212,0.00000000
-5.37568784,1.09954084,0.64461816,0.00000000,0.39643045,0.72002469,0.16312566,0.00000000
-5.36968484,1.09287507,0.60803967,0.00000000,0.39716330,0.69172034,0.17710231,0.00000000
-5.36368184,1.09071898,0.57355013,0.00000000,0.40125865,0.66637440,0.19210632,0.00000000
-5.35767884,1.09334481,0.54130878,0.00000000,0.40905557,0.64419357,0.20819103,0.00000000
-5.35167584,1.10100604,0.51144436,0.00000000,0.42088743,0.62534919,0.22541794,0.00000000
-5.34567284,1.11393289,0.48405517,0.00000000,0.43707471,0.60997501,0.24385478,0.00000000
-5.33966983,1.13232601,0.45920939,0.00000000,0.45791668,0.59816464,0.26357284,0.00000000
-5.33366683,1.15634849,0.43694554,0.00000000,0.48368210,0.58996901,0.28464327,0.00000000
-5.32766383,1.18611638,0.41727303,0.00000000,0.51459911,0.58539393,0.30713261,0.00000000
-5.32166083,1.22168816,0.40017293,0.00000000,0.55084437,0.58439787,0.33109765,0.00000000
-5.31565783,1.26305362,0.38559884,0.00000000,0.59253211,0.58689016,0.35657982,0.00000000
-5.30965483,1.31012297,0.37347802,0.00000000,0.63970305,0.59272997,0.38359943,0.00000000
-5.30365183,1.36271677,0.36371273,0.00000000,0.69231397,0.60172619,0.41214991,0.00000000
-5.29764882,1.42055762,0.35618186,0.00000000,0.75022826,0.61363849,0.44219256,0.00000000
-5.29164582,1.48326425,0.35074301,0.00000000,0.81320790,0.62817977,0.47365200,0.00000000
-5.28564282,1.55034879,0.34723480,0.00000000,0.88090746,0.64502009,0.50641265,0.00000000
-5.27963982,1.62121773,0.34547979,0.00000000,0.95287057,0.66379221,0.54031652,0.00000000
-5.27363682,1.69517695,0.34528764,0.00000000,1.02852923,0.68409862,0.57516250,0.00000000
-5.26763382,1.77144086,0.34645880,0.00000000,1.10720627,0.70552005,0.61070729,0.00000000
-5.26163082,1.84914575,0.34878843,0.00000000,1.18812129,0.72762507,0.64666800,0.00000000
-5.25562781,1.92736672,0.35207061,0.00000000,1.27040014,0.74998056,0.68272642,0.00000000
-5.24962481,2.00513787,0.35610266,0.00000000,1.35308786,0.77216268,0.71853480,0.00000000
-5.24362181,2.08147473,0.36068945,0.00000000,1.43516509,0.79376770,0.75372289,0.00000000
-5.23761881,2.15539810,0.36564750,0.00000000,1.51556755,0.81442234,0.78790617,0.00000000
-5.23161581,2.22595825,0.37080875,0.00000000,1.59320814,0.83379311,0.82069464,0.00000000
-5.22561281,2.29225838,0.37602384,0.00000000,1.66700130,0.85159411,0.85170214,0.00000000
-5.21960980,2.35347632,0.38116474,0.00000000,1.73588868,0.86759297,0.88055556,0.00000000
-5.21360680,2.40888358,0.38612668,0.00000000,1.79886571,0.88161459,0.90690379,0.00000000
-5.20760380,2.45786097,0.39082919,0.00000000,1.85500796,0.89354261,0.93042599,0.00000000
-5.20160080,2.49991035,0.39521638,0.00000000,1.90349661,0.90331841,0.95083889,0.00000000
-5.19559780,2.53466207,0.39925637,0.00000000,1.94364208,0.91093799,0.96790299,0.00000000
-5.18959480,2.56187811,0.40293995,0.00000000,1.97490504,0.91644671,0.98142731,0.00000000
-5.18359180,2.58145118,0.40627861,0.00000000,1.99691390,0.91993245,0.99127288,0.00000000
-5.17758879,2.59339998,0.40930205,0.00000000,2.00947810,0.92151757,0.99735468,0.00000000
-5.17158579,2.59786129,0.41205526,0.00000000,2.01259666,0.92135016,0.99964215,0.00000000
-5.16558279,2.59507949,0.41459546,0.00000000,2.00646138,0.91959510,0.99815850,0.00000000
-5.15957979,2.58539415,0.41698889,0.00000000,1.99145448,0.91642552,0.99297861,0.00000000
-5.15357679,2.56922646,0.41930768,0.00000000,1.96814054,0.91201497,0.98422607,0.00000000
-5.14757379,2.54706509,0.42162691,0.00000000,1.93725280,0.90653078,0.97206919,0.00000000
-5.14157079,2.51945197,0.42402177,0.00000000,1.89967409,0.90012884,0.95671637,0.00000000
-5.13556778,2.48696850,0.42656516,0.00000000,1.85641295,0.89294989,0.93841081,0.00000000
-5.12956478,2.45022241,0.42932538,0.00000000,1.80857551,0.88511733,0.91742499,0.00000000
-5.12356178,2.40983550,0.43236416,0.00000000,1.75733417,0.87673657,0.89405473,0.00000000
-5.11755878,2.36643226,0.43573487,0.00000000,1.70389397,0.86789555,0.86861323,0.00000000
-5.11155578,2.32062939,0.43948089,0.00000000,1.64945785,0.85866630,0.84142511,0.00000000
-5.10555278,2.27302625,0.44363412,0.00000000,1.59519212,0.84910713,0.81282048,0.00000000
-5.09954977,2.22419604,0.44821368,0.00000000,1.54219333,0.83926526,0.78312933,0.00000000
-5.09354677,2.17467784,0.45322464,0.00000000,1.49145784,0.82917951,0.75267608,0.00000000
-5.08754377,2.12496952,0.45865707,0.00000000,1.44385536,0.81888283,0.72177468,0.00000000
-5.08154077,2.07552158,0.46448534,0.00000000,1.40010740,0.80840460,0.69072405,0.00000000
-5.07553777,2.02673229,0.47066784,0.00000000,1.36077170,0.79777246,0.65980422,0.00000000
-5.06953477,1.97894426,0.47714727,0.00000000,1.32623323,0.78701392,0.62927305,0.00000000
-5.06353177,1.93244281,0.48385160,0.00000000,1.29670226,0.77615750,0.59936381,0.00000000
-5.05752876,1.88745657,0.49069593,0.00000000,1.27221955,0.76523393,0.57028349,0.00000000
-5.05152576,1.84416039,0.49758525,0.00000000,1.25266857,0.75427726,0.54221210,0.00000000
-5.04552276,1.80268099,0.50441815,0.00000000,1.23779423,0.74332618,0.51530277,0.00000000
-5.03951976,1.76310516,0.51109165,0.00000000,1.22722733,0.73242578,0.48968287,0.00000000
-5.03351676,1.72549058,0.51750673,0.00000000,1.22051360,0.72162964,0.46545588,0.00000000
-5.02751376,1.68987882,0.52357469,0.00000000,1.21714606,0.71100255,0.44270407,0.00000000
-5.02151076,1.65630993,0.52922386,0.00000000,1.21659912,0.70062345,0.42149176,0.00000000
-5.01550775,1.62483798,0.53440640,0.00000000,1.21836282,0.69058872,0.40186906,0.00000000
-5.00950475,1.59554645,0.53910475,0.00000000,1.22197543,0.68101537,0.38387574,0.00000000
-5.00350175,1.56856256,0.54333724,0.00000000,1.22705284,0.67204393,0.36754513,0.00000000
-4.99749875,1.54406929,0.54716251,0.00000000,1.23331310,0.66384045,0.35290770,0.00000000
-4.99149575,1.52231411,0.55068214,0.00000000,1.24059489,0.65659751,0.33999414,0.00000000
-4.98549275,1.50361330,0.55404124,0.00000000,1.24886867,0.65053353,0.32883762,0.00000000
-4.97948974,1.48835119,0.55742665,0.00000000,1.25824006,0.64589038,0.31947516,0.00000000
-4.97348674,1.47697373,0.56106262,0.00000000,1.26894494,0.64292880,0.31194782,0.00000000
-4.96748374,1.46997625,0.56520394,0.00000000,1.28133650,0.64192169,0.30629987,0.00000000
-4.96148074,1.46788552,0.57012663,0.00000000,1.29586474,0.64314538,0.30257665,0.00000000
-4.95547774,1.47123684,0.57611654,0.00000000,1.31304948,0.64686889,0.30082154,0.00000000
-4.94947474,1.48054686,0.58345631,0.00000000,1.33344807,0.65334182,0.30107189,0.00000000
-4.94347174,1.49628378,0.59241125,0.00000000,1.35761961,0.66278124,0.30335439,0.00000000
-4.93746873,1.51883613,0.60321478,0.00000000,1.38608744,0.67535827,0.30768001,0.00000000
-4.93146573,1.54848213,0.61605436,0.00000000,1.41930191,0.69118514,0.31403896,0.00000000
-4.92546273,1.58536135,0.63105847,0.00000000,1.45760538,0.71030347,0.32239593,0.00000000
-4.91945973,1.62945035,0.64828546,0.00000000,1.50120136,0.73267446,0.33268600,0.00000000
-4.91345673,1.68054416,0.66771506,0.00000000,1.55012938,0.75817187,0.34481160,0.00000000
-4.90745373,1.73824467,0.68924287,0.00000000,1.60424707,0.78657817,0.35864069,0.00000000
-4.90145073,1.80195716,0.71267837,0.00000000,1.66322023,0.81758442,0.37400642,0.00000000
-4.89544772,1.87089535,0.73774665,0.00000000,1.72652152,0.85079407,0.39070845,0.00000000
-4.88944472,1.94409519,0.76409380,0.00000000,1.79343781,0.88573069,0.40851591,0.00000000
-4.88344172,2.02043705,0.79129580,0.00000000,1.86308575,0.92184949,0.42717193,0.00000000
-4.87743872,2.09867526,0.81887056,0.00000000,1.93443476,0.95855213,0.44639973,0.00000000
-4.87143572,2.17747401,0.84629250,0.00000000,2.00633623,0.99520440,0.46590981,0.00000000
-4.86543272,2.25544796,0.87300901,0.00000000,2.07755742,1.03115582,0.48540825,0.00000000
-4.85942971,2.33120562,0.89845806,0.00000000,2.14681843,1.06576048,0.50460553,0.00000000
-4.85342671,2.40339378,0.92208608,0.00000000,2.21283046,1.09839815,0.52322558,0.00000000
-4.84742371,2.47074099,0.94336530,0.00000000,2.27433363,1.12849470,0.54101477,0.00000000
-4.84142071,2.53209812,0.96180994,0.00000000,2.33013282,1.15554106,0.55775033,0.00000000
-4.83541771,2.58647459,0.97699034,0.00000000,2.37913004,1.17910987,0.57324798,0.00000000
-4.82941471,2.63306870,0.98854478,0.00000000,2.42035234,1.19886920,0.58736835,0.00000000
-4.82341171,2.67129111,0.99618838,0.00000000,2.45297441,1.21459280,0.60002208,0.00000000
-4.81740870,2.70078075,0.99971908,0.00000000,2.47633539,1.22616665,0.61117333,0.00000000
-4.81140570,2.72141284,0.99902045,0.00000000,2.48994985,1.23359156,0.62084154,0.00000000
-4.80540270,2.73329898,0.99406168,0.00000000,2.49351309,1.23698188,0.62910151,0.00000000
-4.79939970,2.73677963,0.98489473,0.00000000,2.48690110,1.23656051,0.63608161,0.00000000
-4.79339670,2.73240950,0.97164922,0.00000000,2.47016590,1.23265041,0.64196032,0.00000000
-4.78739370,2.72093667,0.95452539,0.00000000,2.44352690,1.22566310,0.64696099,0.00000000
-4.78139070,2.70327613,0.93378552,0.00000000,2.40735908,1.21608455,0.65134518,0.00000000
-4.77538769,2.68047896,0.90974444,0.00000000,2.36217872,1.20445894,0.65540443,0.00000000
-4.76938469,2.65369787,0.88275941,0.00000000,2.30862740,1.19137092,0.65945095,0.00000000
-4.76338169,2.62415037,0.85321994,0.00000000,2.24745490,1.17742677,0.66380719,0.00000000
-4.75737869,2.59308048,0.82153774,0.00000000,2.17950142,1.16323514,0.66879470,0.00000000
-4.75137569,2.56171997,0.78813723,0.00000000,2.10567967,1.14938779,0.67472251,0.00000000
-4.74537269,2.53125037,0.75344669,0.00000000,2.02695695,1.13644093,0.68187536,0.00000000
-4.73936968,2.50276650,0.71789033,0.00000000,1.94433762,1.12489768,0.69050223,0.00000000
-4.73336668,2.47724291,0.68188123,0.00000000,1.85884606,1.11519207,0.70080545,0.00000000
-4.72736368,2.45550390,0.64581542,0.00000000,1.77151035,1.10767521,0.71293091,0.00000000
-4.72136068,2.43819854,0.61006691,0.00000000,1.68334682,1.10260404,0.72695980,0.00000000
-4.71535768,2.42578135,0.57498378,0.00000000,1.59534572,1.10013306,0.74290227,0.00000000
-4.70935468,2.41849967,0.54088539,0.00000000,1.50845820,1.10030948,0.76069342,0.00000000
-4.70335168,2.41638847,0.50806050,0.00000000,1.42358493,1.10307211,0.78019197,0.00000000
-4.69734867,2.41927294,0.47676649,0.00000000,1.34156651,1.10825406,0.80118174,0.00000000
-4.69134567,2.42677925,0.44722951,0.00000000,1.26317605,1.11558949,0.82337621,0.00000000
-4.68534267,2.43835329,0.41964556,0.00000000,1.18911392,1.12472416,0.84642604,0.00000000
-4.67933967,2.45328678,0.39418236,0.00000000,1.12000494,1.13522953,0.86992929,0.00000000
-4.67333667,2.47075013,0.37098200,0.00000000,1.05639788,1.14662005,0.89344419,0.00000000
-4.66733367,2.48983050,0.35016417,0.00000000,0.99876716,1.15837292,0.91650387,0.00000000
-4.66133067,2.50957355,0.33182980,0.00000000,0.94751647,1.16994956,0.93863245,0.00000000
-4.65532766,2.52902707,0.31606490,0.00000000,0.90298389,1.18081793,0.95936168,0.00000000
-4.64932466,2.54728420,0.30294440,0.00000000,0.86544787,1.19047464,0.97824763,0.00000000
-4.64332166,2.56352422,0.29253566,0.00000000,0.83513364,1.19846592,0.99488623,0.00000000
-4.63731866,2.57704879,0.28490154,0.00000000,0.81221917,1.20440640,1.00892730,0.00000000
-4.63131566,2.58731172,0.28010256,0.00000000,0.79684012,1.20799480,1.02008604,0.00000000
-4.62531266,2.59394061,0.27819816,0.00000000,0.78909318,1.20902592,1.02815165,0.00000000
-4.61930965,2.59674931,0.27924676,0.00000000,0.78903721,1.20739808,1.03299255,0.00000000
-4.61330665,2.59574044,0.28330457,0.00000000,0.79669197,1.20311606,1.03455805,0.00000000
-4.60730365,2.59109791,0.29042311,0.00000000,0.81203419,1.19628909,1.03287636,0.00000000
-4.60130065,2.58316996,0.30064554,0.00000000,0.83499124,1.18712433,1.02804928,0.00000000
-4.59529765,2.57244369,0.31400186,0.00000000,0.86543250,1.17591615,1.02024384,0.00000000
-4.58929465,2.55951268,0.33050334,0.00000000,0.90315929,1.16303187,1.00968138,0.00000000
-4.58329165,2.54503959,0.35013645,0.00000000,0.94789389,1.14889479,0.99662499,0.00000000
-4.57728864,2.52971604,0.37285666,0.00000000,0.99926881,1.13396548,0.98136571,0.00000000
-4.57128564,2.51422206,0.39858256,0.00000000,1.05681716,1.11872229,0.96420865,0.00000000
-4.56528264,2.49918756,0.42719078,0.00000000,1.11996546,1.10364223,0.94545949,0.00000000
-4.55927964,2.48515802,0.45851208,0.00000000,1.18802975,1.08918307,0.92541229,0.00000000
-4.55327664,2.47256646,0.49232910,0.00000000,1.26021609,1.07576764,0.90433915,0.00000000
-4.54727364,2.46171315,0.52837607,0.00000000,1.33562619,1.06377108,0.88248217,0.00000000
-4.54127064,2.45275424,0.56634079,0.00000000,1.41326866,1.05351144,0.86004806,0.00000000
-4.53526763,2.44569993,0.60586887,0.00000000,1.49207612,1.04524419,0.83720553,0.00000000
-4.52926463,2.44042213,0.64657056,0.00000000,1.57092803,1.03916054,0.81408543,0.00000000
-4.52326163,2.43667115,0.68802964,0.00000000,1.64867870,1.03538969,0.79078346,0.00000000
-4.51725863,2.43410029,0.72981457,0.00000000,1.72418972,1.03400454,0.76736512,0.00000000
-4.51125563,2.43229696,0.77149112,0.00000000,1.79636547,1.03503041,0.74387241,0.00000000
-4.50525263,2.43081846,0.81263627,0.00000000,1.86419040,1.03845627,0.72033184,0.00000000
-4.49924962,2.42923018,0.85285266,0.00000000,1.92676625,1.04424751,0.69676308,0.00000000
-4.49324662,2.42714432,0.89178291,0.00000000,1.98334755,1.05235964,0.67318769,0.00000000
-4.48724362,2.42425658,0.92912325,0.00000000,2.03337345,1.06275184,0.64963744,0.00000000
-4.48124062,2.42037884,0.96463558,0.00000000,2.07649426,1.07539971,0.62616162,0.00000000
-4.47523762,2.41546595,0.99815751,0.00000000,2.11259090,1.09030627,0.60283289,0.00000000
-4.46923462,2.40963487,1.02960957,0.00000000,2.14178619,1.10751049,0.57975149,0.00000000
-4.46323162,2.40317509,1.05899930,0.00000000,2.16444689,1.12709279,0.55704741,0.00000000
-4.45722861,2.39654948,1.08642175,0.00000000,2.18117591,1.14917706,0.53488044,0.00000000
-4.45122561,2.39038517,1.11205620,0.00000000,2.19279469,1.17392875,0.51343824,0.00000000
-4.44522261,2.38545478,1.13615917,0.00000000,2.20031605,1.20154914,0.49293235,0.00000000
-4.43921961,2.38264858,1.15905371,0.00000000,2.20490841,1.23226577,0.47359239,0.00000000
-4.43321661,2.38293873,1.18111551,0.00000000,2.20785259,1.26631931,0.45565885,0.00000000
-4.42721361,2.38733699,1.20275613,0.00000000,2.21049295,1.30394753,0.43937463,0.00000000
-4.42121061,2.39684801,1.22440416,0.00000000,2.21418482,1.34536692,0.42497580,0.00000000
-4.41520760,2.41242002,1.24648509,0.00000000,2.22024035,1.39075300,0.41268203,0.00000000
-4.40920460,2.43489542,1.26940073,0.00000000,2.22987521,1.44022023,0.40268699,0.00000000
-4.40320160,2.46496356,1.29350910,0.00000000,2.24415843,1.49380268,0.39514933,0.00000000
-4.39719860,2.50311800,1.31910591,0.00000000,2.26396760,1.55143676,0.39018433,0.00000000
-4.39119560,2.54962048,1.34640837,0.00000000,2.28995151,1.61294689,0.38785693,0.00000000
-4.38519260,2.60447356,1.37554230,0.00000000,2.32250192,1.67803547,0.38817620,0.00000000
-4.37918959,2.66740354,1.40653313,0.00000000,2.36173590,1.74627793,0.39109157,0.00000000
-4.37318659,2.73785472,1.43930149,0.00000000,2.40748950,1.81712362,0.39649112,0.00000000
-4.36718359,2.81499586,1.47366349,0.00000000,2.45932319,1.88990292,0.40420187,0.00000000
-4.36118059,2.89773889,1.50933599,0.00000000,2.51653900,1.96384083,0.41399235,0.00000000
-4.35517759,2.98476933,1.54594650,0.00000000,2.57820847,2.03807668,0.42557716,0.00000000
-4.34917459,3.07458758,1.58304740,0.00000000,2.64321041,2.11168947,0.43862370,0.00000000
-4.34317159,3.16555926,1.62013374,0.00000000,2.71027662,2.18372791,0.45276057,0.00000000
-4.33716858,3.25597279,1.65666376,0.00000000,2.77804365,2.25324376,0.46758766,0.00000000
-4.33116558,3.34410141,1.69208112,0.00000000,2.84510806,2.31932721,0.48268739,0.00000000
-4.32516258,3.42826718,1.72583759,0.00000000,2.91008281,2.38114234,0.49763679,0.00000000
-4.31915958,3.50690374,1.75741510,0.00000000,2.97165202,2.43796105,0.51201990,0.00000000
-4.31315658,3.57861504,1.78634590,0.00000000,3.02862163,2.48919356,0.52544016,0.00000000
-4.30715358,3.64222723,1.81222979,0.00000000,3.07996356,2.53441379,0.53753208,0.00000000
