energy_ev,total_up,C_s_up,C_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up,Y_p_up,Y_d_up
-5.86193097,0.98127503,0.01490895,0.02966918,0.59303314,0.00000000,0.29352690,0.30608754,0.26284488,0.08366103
-5.85592796,1.04489988,0.01600843,0.03177244,0.63085965,0.00000000,0.31100065,0.32762553,0.28185604,0.08877637
-5.84992496,1.10848229,0.01708157,0.03385460,0.66870441,0.00000000,0.32861635,0.34885806,0.30094201,0.09389007
-5.84392196,1.17078616,0.01810980,0.03587850,0.70582776,0.00000000,0.34600326,0.36944039,0.31977368,0.09888829
-5.83791896,1.23059813,0.01907468,0.03780744,0.74150580,0.00000000,0.36279815,0.38903656,0.33802129,0.10365969
-5.83191596,1.28676236,0.01995849,0.03960619,0.77505128,0.00000000,0.37865572,0.40732975,0.35536401,0.10809854
-5.82591296,1.33821472,0.02074480,0.04124207,0.80583417,0.00000000,0.39325891,0.42403236,0.37149946,0.11210764
-5.81990995,1.38401517,0.02141911,0.04268602,0.83330085,0.00000000,0.40632835,0.43889546,0.38615317,0.11560125
-5.81390695,1.42337677,0.02196931,0.04391353,0.85699129,0.00000000,0.41763084,0.45171705,0.39908716,0.11850766
-5.80790395,1.45569012,0.02238624,0.04490554,0.87655336,0.00000000,0.42698634,0.46234875,0.41010762,0.12077150
-5.80190095,1.48054210,0.02266409,0.04564908,0.89175354,0.00000000,0.43427320,0.47070060,0.41907102,0.12235550
-5.79589795,1.49772778,0.02280070,0.04613782,0.90248360,0.00000000,0.43943140,0.47674367,0.42588859,0.12324175
-5.78989495,1.50725502,0.02279775,0.04637234,0.90876276,0.00000000,0.44246352,0.48051035,0.43052871,0.12343236
-5.78389195,1.50934137,0.02266087,0.04636016,0.91073523,0.00000000,0.44343350,0.48209217,0.43301722,0.12294938
-5.77788894,1.50440331,0.02239956,0.04611554,0.90866312,0.00000000,0.44246320,0.48163537,0.43343558,0.12183418
-5.77188594,1.49303820,0.02202700,0.04565907,0.90291507,0.00000000,0.43972674,0.47933426,0.43191686,0.12014607
-5.76588294,1.47599985,0.02155973,0.04501701,0.89395107,0.00000000,0.43544313,0.47542283,0.42863987,0.11796038
-5.75987994,1.45416860,0.02101723,0.04422038,0.88230404,0.00000000,0.42986730,0.47016485,0.42382163,0.11536602
-5.75387694,1.42851750,0.02042135,0.04330401,0.86855915,0.00000000,0.42327996,0.46384311,0.41770848,0.11246252
-5.74787394,1.40007575,0.01979571,0.04230532,0.85333169,0.00000000,0.41597689,0.45674813,0.41056644,0.10935682
-5.74187094,1.36989137,0.01916500,0.04126316,0.83724446,0.00000000,0.40825791,0.44916699,0.40267103,0.10615985
-5.73586793,1.33899441,0.01855425,0.04021650,0.82090572,0.00000000,0.40041614,0.44137283,0.39429717,0.10298297
-5.72986493,1.30836235,0.01798806,0.03920320,0.80488848,0.00000000,0.39272796,0.43361527,0.38570963,0.09993447
-5.72386193,1.27888892,0.01748988,0.03825883,0.78971206,0.00000000,0.38544398,0.42611235,0.37715424,0.09711632
-5.71785893,1.25135763,0.01708128,0.03741556,0.77582643,0.00000000,0.37878147,0.41904426,0.36885048,0.09462103
-5.71185593,1.22642061,0.01678124,0.03670123,0.76360000,0.00000000,0.37291835,0.41254889,0.36098549,0.09252899
-5.70585293,1.20458354,0.01660561,0.03613854,0.75331099,0.00000000,0.36798899,0.40671951,0.35370973,0.09090621
-5.69984992,1.18619672,0.01656654,0.03574443,0.74514268,0.00000000,0.36408185,0.40160436,0.34713449,0.08980253
-5.69384692,1.17145244,0.01667210,0.03552966,0.73918238,0.00000000,0.36123893,0.39720821,0.34133108,0.08925043
-5.68784392,1.16038816,0.01692595,0.03549862,0.73542403,0.00000000,0.35945693,0.39349547,0.33633174,0.08926433
-5.68184092,1.15289520,0.01732717,0.03564931,0.73377400,0.00000000,0.35869012,0.39039489,0.33213209,0.08984051
-5.67583792,1.14873211,0.01787021,0.03597354,0.73405982,0.00000000,0.35885441,0.38780517,0.32869481,0.09095759
-5.66983492,1.14754207,0.01854502,0.03645728,0.73604127,0.00000000,0.35983278,0.38560154,0.32595449,0.09257752
-5.66383192,1.14887332,0.01933722,0.03708132,0.73942332,0.00000000,0.36148146,0.38364261,0.32382321,0.09464709
-5.65782891,1.15220197,0.02022850,0.03782190,0.74387042,0.00000000,0.36363690,0.38177753,0.32219668,0.09709995
-5.65182591,1.15695611,0.02119713,0.03865167,0.74902157,0.00000000,0.36612305,0.37985286,0.32096060,0.09985900
-5.64582291,1.16254047,0.02221854,0.03954059,0.75450571,0.00000000,0.36875893,0.37771918,0.31999707,0.10283907
-5.63981991,1.16836093,0.02326604,0.04045712,0.75995689,0.00000000,0.37136601,0.37523701,0.31919070,0.10594997
-5.63381691,1.17384803,0.02431162,0.04136926,0.76502889,0.00000000,0.37377540,0.37228210,0.31843436,0.10909962
-5.62781391,1.17847891,0.02532682,0.04224576,0.76940867,0.00000000,0.37583456,0.36874984,0.31763425,0.11219729
-5.62181091,1.18179709,0.02628360,0.04305730,0.77282854,0.00000000,0.37741337,0.36455880,0.31671426,0.11515677
-5.61580790,1.18342946,0.02715521,0.04377756,0.77507649,0.00000000,0.37840931,0.35965333,0.31561950,0.11789949
-5.60980490,1.18310023,0.02791707,0.04438423,0.77600452,0.00000000,0.37875179,0.35400522,0.31431881,0.12035725
-5.60380190,1.18064120,0.02854754,0.04485998,0.77553470,0.00000000,0.37840527,0.34761453,0.31280632,0.12247474
-5.59779890,1.17599824,0.02902864,0.04519316,0.77366262,0.00000000,0.37737125,0.34050937,0.31110202,0.12421147
-5.59179590,1.16923363,0.02934657,0.04537834,0.77045833,0.00000000,0.37568891,0.33274505,0.30925121,0.12554325
-5.58579290,1.16052423,0.02949217,0.04541671,0.76606447,0.00000000,0.37343442,0.32440226,0.30732302,0.12646303
-5.57978989,1.15015545,0.02946117,0.04531614,0.76069169,0.00000000,0.37071890,0.31558459,0.30540793,0.12698107
-5.57378689,1.13851112,0.02925425,0.04509106,0.75461153,0.00000000,0.36768501,0.30641544,0.30361447,0.12712447
-5.56778389,1.12605966,0.02887698,0.04476209,0.74814679,0.00000000,0.36450235,0.29703420,0.30206512,0.12693606
-5.56178089,1.11333684,0.02833950,0.04435540,0.74165979,0.00000000,0.36136160,0.28759216,0.30089159,0.12647259
-5.55577789,1.10092583,0.02765608,0.04390187,0.73553898,0.00000000,0.35846788,0.27824785,0.30022968,0.12580247
-5.54977489,1.08943521,0.02684458,0.04343606,0.73018419,0.00000000,0.35603324,0.26916228,0.30021381,0.12500303
-5.54377189,1.07947576,0.02592571,0.04299501,0.72599128,0.00000000,0.35426877,0.26049407,0.30097157,0.12415739
-5.53776888,1.07163694,0.02492225,0.04261693,0.72333666,0.00000000,0.35337656,0.25239460,0.30261827,0.12335123
-5.53176588,1.06646402,0.02385821,0.04233988,0.72256237,0.00000000,0.35354180,0.24500343,0.30525198,0.12266945
-5.52576288,1.06443678,0.02275798,0.04220035,0.72396234,0.00000000,0.35492539,0.23844416,0.30894903,0.12219295
-5.51975988,1.06595067,0.02164548,0.04223194,0.72777044,0.00000000,0.35765735,0.23282077,0.31376026,0.12199562
-5.51375688,1.07130121,0.02054338,0.04246419,0.73415076,0.00000000,0.36183133,0.22821469,0.31970815,0.12214173
-5.50775388,1.08067235,0.01947239,0.04292144,0.74319059,0.00000000,0.36750045,0.22468267,0.32678490,0.12268379
-5.50175088,1.09412907,0.01845068,0.04362200,0.75489647,0.00000000,0.37467464,0.22225557,0.33495161,0.12366095
-5.49574787,1.11161471,0.01749337,0.04457744,0.76919327,0.00000000,0.38331961,0.22093800,0.34413847,0.12509801
-5.48974487,1.13295296,0.01661224,0.04579221,0.78592649,0.00000000,0.39335750,0.22070892,0.35424609,0.12700509
-5.48374187,1.15785422,0.01581549,0.04726350,0.80486756,0.00000000,0.40466913,0.22152315,0.36514774,0.12937791
-5.47773887,1.18592620,0.01510777,0.04898128,0.82572179,0.00000000,0.41709777,0.22331358,0.37669243,0.13219861
-5.47173587,1.21668792,0.01449018,0.05092871,0.84813866,0.00000000,0.43045424,0.22599411,0.38870884,0.13543713
-5.46573287,1.24958654,0.01396054,0.05308272,0.87172384,0.00000000,0.44452300,0.22946307,0.40100965,0.13905293
-5.45972986,1.28401604,0.01351373,0.05541470,0.89605241,0.00000000,0.45906909,0.23360692,0.41339633,0.14299711
-5.45372686,1.31933699,0.01314206,0.05789154,0.92068255,0.00000000,0.47384548,0.23830413,0.42566410,0.14721455
-5.44772386,1.35489634,0.01283579,0.06047654,0.94516917,0.00000000,0.48860045,0.24342898,0.43760685,0.15164622
-5.44172086,1.39004636,0.01258363,0.06313059,0.96907679,0.00000000,0.50308483,0.24885516,0.44902190,0.15623133
-5.43571786,1.42416210,0.01237330,0.06581324,0.99199118,0.00000000,0.51705861,0.25445891,0.45971441,0.16090933
-5.42971486,1.45665642,0.01219207,0.06848373,1.01352930,0.00000000,0.53029682,0.26012179,0.46950139,0.16562153
-5.42371186,1.48699241,0.01202732,0.07110205,1.03334718,0.00000000,0.54259432,0.26573273,0.47821510,0.17031249
-5.41770885,1.51469260,0.01186695,0.07362976,1.05114559,0.00000000,0.55376947,0.27118962,0.48570593,0.17493087
-5.41170585,1.53934515,0.01169985,0.07603076,1.06667350,0.00000000,0.56366663,0.27640020,0.49184463,0.17942998
-5.40570285,1.56060685,0.01151627,0.07827187,1.07972928,0.00000000,0.57215744,0.28128246,0.49652398,0.18376782
-5.39969985,1.57820345,0.01130807,0.08032329,1.09016004,0.00000000,0.57914099,0.28576464,0.49965987,0.18790690
-5.39369685,1.59192765,0.01106893,0.08215886,1.09785936,0.00000000,0.58454306,0.28978482,0.50119190,0.19181369
-5.38769385,1.60163534,0.01079446,0.08375623,1.10276376,0.00000000,0.58831464,0.29329046,0.50108362,0.19545792
-5.38169085,1.60724073,0.01048226,0.08509690,1.10484857,0.00000000,0.59042990,0.29623779,0.49932242,0.19881186
-5.37568784,1.60871120,0.01013186,0.08616615,1.10412351,0.00000000,0.59088403,0.29859142,0.49591915,0.20184963
-5.36968484,1.60606226,0.00974462,0.08695299,1.10062858,0.00000000,0.58969095,0.30032415,0.49090769,0.20454660
-5.36368184,1.59935345,0.00932361,0.08744997,1.09443061,0.00000000,0.58688140,0.30141711,0.48434440,0.20687918
-5.35767884,1.58868556,0.00887336,0.08765311,1.08562081,0.00000000,0.58250144,0.30186030,0.47630750,0.20882485
-5.35167584,1.57419941,0.00839968,0.08756178,1.07431364,0.00000000,0.57661144,0.30165360,0.46689662,0.21036264
-5.34567284,1.55607644,0.00790940,0.08717865,1.06064692,0.00000000,0.56928588,0.30080806,0.45623221,0.21147397
-5.33966983,1.53454103,0.00741014,0.08650968,1.04478337,0.00000000,0.56061367,0.29934754,0.44445506,0.21214397
-5.33366683,1.50986419,0.00691004,0.08556419,1.02691317,0.00000000,0.55069915,0.29731058,0.43172582,0.21236299
-5.32766383,1.48236835,0.00641758,0.08435490,1.00725749,0.00000000,0.53966348,0.29475223,0.41822433,0.21212857
-5.32166083,1.45243267,0.00594140,0.08289807,0.98607241,0.00000000,0.52764631,0.29174576,0.40414894,0.21144735
-5.31565783,1.42049804,0.00549008,0.08121356,0.96365281,0.00000000,0.51480753,0.28838408,0.38971549,0.21033710
-5.30965483,1.38707130,0.00507207,0.07932491,0.94033582,0.00000000,0.50132872,0.28478063,0.37515605,0.20882855
-5.30365183,1.35272777,0.00469561,0.07725930,0.91650318,0.00000000,0.48741420,0.28106957,0.36071722,0.20696690
-5.29764882,1.31811143,0.00436862,0.07504749,0.89258205,0.00000000,0.47329123,0.27740523,0.34665801,0.20481287
-5.29164582,1.28393233,0.00409870,0.07272357,0.86904397,0.00000000,0.45920943,0.27396061,0.33324719,0.20244316
-5.28564282,1.25096059,0.00389314,0.07032455,0.84640146,0.00000000,0.44543890,0.27092491,0.32076007,0.19995022
-5.27963982,1.22001687,0.00375892,0.06788994,0.82520223,0.00000000,0.43226731,0.26850014,0.30947480,0.19744118
-5.27363682,1.19195926,0.00370269,0.06546099,0.80602088,0.00000000,0.41999556,0.26689683,0.29966809,0.19503605
-5.26763382,1.16766674,0.00373083,0.06307991,0.78944816,0.00000000,0.40893241,0.26632899,0.29161045,0.19286512
-5.26163082,1.14801962,0.00384942,0.06078896,0.77607811,0.00000000,0.39938790,0.26700836,0.28556117,0.19106561
-5.25562781,1.13387754,0.00406426,0.05862937,0.76649344,0.00000000,0.39166595,0.26913843,0.28176287,0.18977773
-5.24962481,1.12605587,0.00438077,0.05664032,0.76124964,0.00000000,0.38605632,0.27290813,0.28043609,0.18914032
-5.24362181,1.12530139,0.00480399,0.05485782,0.76085852,0.00000000,0.38282624,0.27848573,0.28177384,0.18928614
-5.23761881,1.13226820,0.00533843,0.05331366,0.76577177,0.00000000,0.38221206,0.28601314,0.28593639,0.19033719
-5.23161581,1.14749508,0.00598797,0.05203448,0.77636539,0.00000000,0.38441133,0.29560073,0.29304653,0.19240006
-5.22561281,1.17138518,0.00675570,0.05104094,0.79292555,0.00000000,0.38957560,0.30732320,0.30318537,0.19556181
-5.21960980,1.20418909,0.00764374,0.05034708,0.81563673,0.00000000,0.39780430,0.32121644,0.31638899,0.19988625
-5.21360680,1.24599217,0.00865309,0.04995992,0.84457259,0.00000000,0.40914006,0.33727567,0.33264601,0.20541116
-5.20760380,1.29670668,0.00978341,0.04987926,0.87969007,0.00000000,0.42356570,0.35545494,0.35189625,0.21214628
-5.20160080,1.35606934,0.01103287,0.05009776,0.92082718,0.00000000,0.44100294,0.37566804,0.37403055,0.22007238
-5.19559780,1.42364436,0.01239798,0.05060132,0.96770442,0.00000000,0.46131319,0.39779073,0.39889189,0.22914140
-5.18959480,1.49883204,0.01387350,0.05136962,1.01993003,0.00000000,0.48430015,0.42166423,0.42627767,0.23927764
-5.18359180,1.58088251,0.01545235,0.05237695,1.07700872,0.00000000,0.50971433,0.44709982,0.45594324,0.25037994
-5.17758879,1.66891405,0.01712562,0.05359319,1.13835352,0.00000000,0.53725922,0.47388418,0.48760645,0.26232481
-5.17158579,1.76193518,0.01888258,0.05498496,1.20330033,0.00000000,0.56659887,0.50178542,0.52095314,0.27497027
-5.16558279,1.85886961,0.02071083,0.05651682,1.27112435,0.00000000,0.59736660,0.53055925,0.55564339,0.28816019
-5.15957979,1.95858276,0.02259648,0.05815255,1.34105766,0.00000000,0.62917435,0.55995508,0.59131816,0.30172904
-5.15357679,2.05990868,0.02452435,0.05985631,1.41230720,0.00000000,0.66162234,0.58972177,0.62760621,0.31550663
-5.14757379,2.16167634,0.02647830,0.06159380,1.48407230,0.00000000,0.69430860,0.61961263,0.66413087,0.32932275
-5.14157079,2.26273380,0.02844154,0.06333321,1.55556091,0.00000000,0.72683789,0.64938945,0.70051659,0.34301144
-5.13556778,2.36196963,0.03039702,0.06504601,1.62600398,0.00000000,0.75882972,0.67882539,0.73639472,0.35641457
-5.12956478,2.45833055,0.03232774,0.06670750,1.69466735,0.00000000,0.78992505,0.70770668,0.77140873,0.36938486
-5.12356178,2.55083483,0.03421714,0.06829712,1.76086089,0.00000000,0.81979157,0.73583298,0.80521831,0.38178794
-5.11755878,2.63858120,0.03604943,0.06979850,1.82394463,0.00000000,0.84812729,0.76301655,0.83750258,0.39350359
-5.11155578,2.72075342,0.03780983,0.07119928,1.88333203,0.00000000,0.87466252,0.78908043,0.86796220,0.40442612
-5.10555278,2.79662066,0.03948481,0.07249074,1.93849059,0.00000000,0.89916025,0.81385582,0.89632062,0.41446397
-5.09954977,2.86553464,0.04106222,0.07366717,1.98894024,0.00000000,0.92141518,0.83717894,0.92232445,0.42353867
-5.09354677,2.92692407,0.04253136,0.07472521,2.03425014,0.00000000,0.94125157,0.85888792,0.94574323,0.43158325
-5.08754377,2.98028770,0.04388296,0.07566305,2.07403458,0.00000000,0.95852038,0.87881979,0.96636883,0.43854052
-5.08154077,3.02518683,0.04510914,0.07647966,2.10794868,0.00000000,0.97309601,0.89680828,0.98401471,0.44436111
-5.07553777,3.06123853,0.04620322,0.07717407,2.13568469,0.00000000,0.98487298,0.91268252,0.99851532,0.44900176
-5.06953477,3.08811047,0.04715955,0.07774468,2.15696943,0.00000000,0.99376303,0.92626707,1.00972585,0.45242393
-5.06353177,3.10551818,0.04797333,0.07818887,2.17156348,0.00000000,0.99969295,0.93738337,1.01752253,0.45459288
-5.05752876,3.11322529,0.04864041,0.07850265,2.17926252,0.00000000,1.00260328,0.94585283,1.02180364,0.45547735
-5.05152576,3.11104703,0.04915706,0.07868059,2.17990073,0.00000000,1.00244813,0.95150131,1.02249114,0.45504992
-5.04552276,3.09885687,0.04951988,0.07871599,2.17335643,0.00000000,0.99919622,0.95416516,1.01953308,0.45328795
-5.03951976,3.07659598,0.04972567,0.07860121,2.15955943,0.00000000,0.99283288,0.95369825,1.01290653,0.45017521
-5.03351676,3.04428473,0.04977145,0.07832816,2.13849975,0.00000000,0.98336304,0.94997980,1.00262081,0.44570384
-5.02751376,3.00203544,0.04965451,0.07788902,2.11023687,0.00000000,0.97081478,0.94292261,0.98872094,0.43987667
-5.02151076,2.95006515,0.04937254,0.07727691,2.07490888,0.00000000,0.95524324,0.93248103,0.97129076,0.43270960
-5.01550775,2.88870730,0.04892383,0.07648673,2.03274054,0.00000000,0.93673432,0.91865837,0.95045558,0.42423388
-5.00950475,2.81842111,0.04830756,0.07551588,1.98404961,0.00000000,0.91540803,0.90151308,0.92638407,0.41449803
-5.00350175,2.73979756,0.04752407,0.07436492,1.92925048,0.00000000,0.89142080,0.88116341,0.89928892,0.40356925
-4.99749875,2.65356115,0.04657519,0.07303810,1.86885474,0.00000000,0.86496673,0.85779004,0.86942627,0.39153405
-4.99149575,2.56056664,0.04546454,0.07154368,1.80346810,0.00000000,0.83627729,0.83163655,0.83709370,0.37849820
-4.98549275,2.46179061,0.04419781,0.06989411,1.73378358,0.00000000,0.80561945,0.80300742,0.80262667,0.36458573
-4.97948974,2.35831775,0.04278296,0.06810589,1.66057097,0.00000000,0.77329223,0.77226373,0.76639363,0.34993702
-4.97348674,2.25132215,0.04123041,0.06619926,1.58466290,0.00000000,0.73962165,0.73981645,0.72878976,0.33470618
-4.96748374,2.14204441,0.03955304,0.06419769,1.50693801,0.00000000,0.70495436,0.70611772,0.69022978,0.31905763
-4.96148074,2.03176543,0.03776618,0.06212716,1.42830197,0.00000000,0.66965026,0.67165032,0.65114003,0.30316223
-4.95547774,1.92177790,0.03588748,0.06001532,1.34966718,0.00000000,0.63407435,0.63691587,0.61195019,0.28719302
-4.94947474,1.81335700,0.03393667,0.05789053,1.27193205,0.00000000,0.59858847,0.60242208,0.57308517,0.27132082
-4.94347174,1.70773148,0.03193528,0.05578093,1.19596088,0.00000000,0.56354314,0.56866966,0.53495737,0.25571005
-4.93746873,1.60605647,0.02990624,0.05371342,1.12256523,0.00000000,0.52927007,0.53613945,0.49795988,0.24051473
-4.93146573,1.50938918,0.02787350,0.05171281,1.05248757,0.00000000,0.49607573,0.50528012,0.46246080,0.22587508
-4.92546273,1.41866857,0.02586161,0.04980105,0.98638798,0.00000000,0.46423617,0.47649700,0.42879895,0.21191476
-4.91945973,1.33469962,0.02389529,0.04799657,0.92483427,0.00000000,0.43399354,0.45014239,0.39728122,0.19873892
-4.91345673,1.25814290,0.02199907,0.04631385,0.86829583,0.00000000,0.40555426,0.42650775,0.36818147,0.18643305
-4.90745373,1.18950948,0.02019692,0.04476319,0.81714147,0.00000000,0.37908892,0.40581783,0.34174096,0.17506268
-4.90145073,1.12916110,0.01851197,0.04335061,0.77164074,0.00000000,0.35473380,0.38822703,0.31817028,0.16467397
-4.89544772,1.07731543,0.01696633,0.04207804,0.73196879,0.00000000,0.33259389,0.37381802,0.29765236,0.15529487
-4.88944472,1.03405561,0.01558094,0.04094359,0.69821396,0.00000000,0.31274703,0.36260250,0.28034631,0.14693703
-4.88344172,0.99934342,0.01437547,0.03994199,0.67038762,0.00000000,0.29524884,0.35452410,0.26639179,0.13959801
-4.87743872,0.97303509,0.01336837,0.03906519,0.64843553,0.00000000,0.28013812,0.34946316,0.25591330,0.13326388
-4.87143572,0.95489887,0.01257686,0.03830297,0.63224990,0.00000000,0.26744223,0.34724317,0.24902422,0.12791183
-4.86543272,0.94463304,0.01201698,0.03764361,0.62168141,0.00000000,0.25718209,0.34763854,0.24582999,0.12351269
-4.85942971,0.94188376,0.01170369,0.03707458,0.61655048,0.00000000,0.24937645,0.35038351,0.24643015,0.12003329
-4.85342671,0.94626143,0.01165091,0.03658317,0.61665717,0.00000000,0.24404499,0.35518163,0.25091900,0.11743839
-4.84742371,0.95735501,0.01187150,0.03615705,0.62178912,0.00000000,0.24121027,0.36171563,0.25938460,0.11569215
-4.84142071,0.97474361,0.01237721,0.03578478,0.63172728,0.00000000,0.24089804,0.36965724,0.27190598,0.11475910
-4.83541771,0.99800480,0.01317855,0.03545619,0.64624902,0.00000000,0.24313612,0.37867659,0.28854864,0.11460452
-4.82941471,1.02671945,0.01428460,0.03516264,0.66512873,0.00000000,0.24795170,0.38845092,0.30935842,0.11519435
-4.82341171,1.06047315,0.01570261,0.03489715,0.68813592,0.00000000,0.25536733,0.39867231,0.33435396,0.11649450
-4.81740870,1.09885416,0.01743771,0.03465447,0.71503106,0.00000000,0.26539564,0.40905413,0.36351805,0.11846986
-4.81140570,1.14144847,0.01949230,0.03443095,0.74555970,0.00000000,0.27803325,0.41933614,0.39678843,0.12108297
-4.80540270,1.18783252,0.02186559,0.03422442,0.77944519,0.00000000,0.29325407,0.42928800,0.43404842,0.12429245
-4.79939970,1.23756405,0.02455295,0.03403388,0.81638085,0.00000000,0.31100249,0.43871137,0.47511795,0.12805151
-4.79339670,1.29017230,0.02754533,0.03385924,0.85602198,0.00000000,0.33118683,0.44744035,0.51974571,0.13230647
-4.78739370,1.34514816,0.03082867,0.03370092,0.89797881,0.00000000,0.35367344,0.45534070,0.56760285,0.13699550
-4.78139070,1.40193531,0.03438339,0.03355953,0.94181065,0.00000000,0.37828195,0.46230777,0.61827885,0.14204782
-4.77538769,1.45992333,0.03818397,0.03343547,0.98702227,0.00000000,0.40478196,0.46826352,0.67128014,0.14738321
-4.76938469,1.51844359,0.04219869,0.03332864,1.03306277,0.00000000,0.43289156,0.47315289,0.72603162,0.15291219
-4.76338169,1.57676852,0.04638957,0.03323814,1.07932754,0.00000000,0.46227782,0.47693979,0.78188168,0.15853664
-4.75737869,1.63411503,0.05071248,0.03316206,1.12516358,0.00000000,0.49255959,0.47960312,0.83811052,0.16415116
-4.75137569,1.68965217,0.05511751,0.03309733,1.16987818,0.00000000,0.52331253,0.48113301,0.89394197,0.16964485
-4.74537269,1.74251332,0.05954964,0.03303969,1.21275095,0.00000000,0.55407634,0.48152766,0.94855847,0.17490368
-4.73936968,1.79181254,0.06394959,0.03298371,1.25304893,0.00000000,0.58436415,0.48079089,1.00111898,0.17981333
-4.73336668,1.83666475,0.06825498,0.03292294,1.29004426,0.00000000,0.61367371,0.47893068,1.05077901,0.18426223
-4.72736368,1.87620908,0.07240168,0.03285009,1.32303377,0.00000000,0.64150005,0.47595864,1.09671248,0.18814491
-4.72136068,1.90963434,0.07632539,0.03275737,1.35135975,0.00000000,0.66734927,0.47189050,1.13813431,0.19136527
-4.71535768,1.93620553,0.07996328,0.03263677,1.37443096,0.00000000,0.69075270,0.46674751,1.17432297,0.19383986
-4.70935468,1.95529031,0.08325579,0.03248052,1.39174298,0.00000000,0.71128120,0.46055860,1.20464212,0.19550074
-4.70335168,1.96638389,0.08614842,0.03228145,1.40289682,0.00000000,0.72855870,0.45336305,1.22856046,0.19629807
-4.69734867,1.96913134,0.08859343,0.03203341,1.40761507,0.00000000,0.74227458,0.44521345,1.24566874,0.19620204
-4.69134567,1.96334579,0.09055141,0.03173166,1.40575456,0.00000000,0.75219431,0.43617861,1.25569346,0.19520424
-4.68534267,1.94902182,0.09199269,0.03137321,1.39731487,0.00000000,0.75816775,0.42634629,1.25850630,0.19331823
-4.67933967,1.92634292,0.09289836,0.03095710,1.38244231,0.00000000,0.76013486,0.41582515,1.25412913,0.19057945
-4.67333667,1.89568257,0.09326112,0.03048454,1.36142886,0.00000000,0.75812832,0.40474611,1.24273405,0.18704420
-4.66733367,1.85759876,0.09308558,0.02995905,1.33470616,0.00000000,0.75227311,0.39326249,1.22463858,0.18278805
-4.66133067,1.81282176,0.09238827,0.02938641,1.30283454,0.00000000,0.74278284,0.38154924,1.20029606,0.17790346
-4.65532766,1.76223572,0.09119723,0.02877453,1.26648759,0.00000000,0.72995298,0.36980079,1.17028162,0.17249681
-4.64932466,1.70685472,0.08955116,0.02813324,1.22643288,0.00000000,0.71415139,0.35822788,1.13527434,0.16668506
-4.64332166,1.64779419,0.08749818,0.02747396,1.18350947,0.00000000,0.69580626,0.34705329,1.09603620,0.16059196
