energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up,Zr_p_up,Zr_d_up
-5.83791896,0.93107869,0.01024216,0.00802455,0.00392051,0.49965756,0.47216430,0.06612103,0.34322946,0.08737744
-5.83191596,0.95659262,0.01042017,0.00892023,0.00422717,0.51242417,0.48493956,0.06832462,0.35195883,0.08897442
-5.82591296,0.98677035,0.01054169,0.00997076,0.00456953,0.52799695,0.50097003,0.07069418,0.36123050,0.09104659
-5.81990995,1.02130968,0.01060399,0.01118153,0.00494809,0.54618457,0.52001441,0.07321908,0.37091927,0.09356976
-5.81390695,1.05984541,0.01060572,0.01255545,0.00536296,0.56675921,0.54178946,0.07588504,0.38089863,0.09651257
-5.80790395,1.10195033,0.01054698,0.01409258,0.00581382,0.58945808,0.56597288,0.07867390,0.39104218,0.09983665
-5.80190095,1.14713625,0.01042935,0.01578981,0.00629980,0.61398482,0.59220605,0.08156343,0.40122446,0.10349686
-5.79589795,1.19485532,0.01025582,0.01764052,0.00681939,0.64001104,0.62009683,0.08452724,0.41132123,0.10744160
-5.78989495,1.24450238,0.01003077,0.01963439,0.00737037,0.66717826,0.64922276,0.08753483,0.42120940,0.11161319
-5.78389195,1.29541877,0.00975979,0.02175724,0.00794978,0.69510058,0.67913486,0.09055182,0.43076661,0.11594850
-5.77788894,1.34689819,0.00944952,0.02399103,0.00855383,0.72336830,0.70936236,0.09354035,0.43987097,0.12037970
-5.77188594,1.39819494,0.00910750,0.02631399,0.00917800,0.75155283,0.73941860,0.09645968,0.44840075,0.12483530
-5.76588294,1.44853497,0.00874196,0.02870087,0.00981701,0.77921293,0.76880809,0.09926703,0.45623462,0.12924137
-5.75987994,1.49712979,0.00836155,0.03112334,0.01046495,0.80590244,0.79703512,0.10191853,0.46325223,0.13352306
-5.75387694,1.54319311,0.00797519,0.03355064,0.01111540,0.83117942,0.82361346,0.10437045,0.46933560,0.13760631
-5.74787394,1.58596005,0.00759185,0.03595023,0.01176160,0.85461661,0.84807731,0.10658049,0.47437106,0.14141975
-5.74187094,1.62470825,0.00722035,0.03828866,0.01239668,0.87581280,0.86999310,0.10850921,0.47825198,0.14489676
-5.73586793,1.65878031,0.00686920,0.04053257,0.01301388,0.89440493,0.88897163,0.11012145,0.48088219,0.14797754
-5.72986493,1.68760654,0.00654648,0.04264963,0.01360677,0.91008027,0.90468031,0.11138781,0.48217983,0.15061118
-5.72386193,1.71072707,0.00625971,0.04460968,0.01416958,0.92258817,0.91685478,0.11228596,0.48208166,0.15275763
-5.71785893,1.72781220,0.00601578,0.04638567,0.01469734,0.93175092,0.92530933,0.11280184,0.48054747,0.15438937
-5.71185593,1.73867987,0.00582089,0.04795469,0.01518617,0.93747299,0.92994576,0.11293067,0.47756435,0.15549287
-5.70585293,1.74330930,0.00568049,0.04929880,0.01563341,0.93974812,0.93075986,0.11267759,0.47315061,0.15606955
-5.69984992,1.74184973,0.00559928,0.05040571,0.01603772,0.93866384,0.92784532,0.11205808,0.46735897,0.15613631
-5.69384692,1.73462365,0.00558117,0.05126929,0.01639917,0.93440307,0.92139462,0.11109800,0.46027891,0.15572555
-5.68784392,1.72212408,0.00562926,0.05188988,0.01671918,0.92724236,0.91169664,0.10983314,0.45203785,0.15488454
-5.68184092,1.70500553,0.00574586,0.05227425,0.01700043,0.91754693,0.89913108,0.10830860,0.44280098,0.15367438
-5.67583792,1.68406899,0.00593242,0.05243549,0.01724670,0.90576234,0.88415965,0.10657759,0.43276975,0.15216822
-5.66983492,1.66024112,0.00618953,0.05239247,0.01746263,0.89240322,0.86731436,0.10470007,0.42217893,0.15044923
-5.66383192,1.63454860,0.00651686,0.05216924,0.01765347,0.87803931,0.84918326,0.10274101,0.41129222,0.14860794
-5.65782891,1.60808837,0.00691314,0.05179414,0.01782473,0.86327930,0.83039420,0.10076848,0.40039660,0.14673945
-5.65182591,1.58199517,0.00737612,0.05129884,0.01798185,0.84875328,0.81159719,0.09885165,0.38979564,0.14494037
-5.64582291,1.55740748,0.00790252,0.05071721,0.01812993,0.83509424,0.79344595,0.09705864,0.37980181,0.14330574
-5.63981991,1.53543346,0.00848804,0.05008422,0.01827334,0.82291955,0.77657952,0.09545447,0.37072836,0.14192595
-5.63381691,1.51711811,0.00912731,0.04943483,0.01841557,0.81281310,0.76160450,0.09409916,0.36288077,0.14088399
-5.62781391,1.50341308,0.00981398,0.04880291,0.01855894,0.80530871,0.74907853,0.09304595,0.35654832,0.14025289
-5.62181091,1.49515024,0.01054075,0.04822036,0.01870457,0.80087553,0.73949569,0.09233987,0.35199599,0.14009369
-5.61580790,1.49301990,0.01129949,0.04771633,0.01885231,0.79990584,0.73327421,0.09201655,0.34945694,0.14045377
-5.60980490,1.49755456,0.01208139,0.04731659,0.01900080,0.80270564,0.73074684,0.09210142,0.34912595,0.14136588
-5.60380190,1.50911839,0.01287716,0.04704325,0.01914766,0.80948836,0.73215407,0.09260934,0.35115391,0.14284763
-5.59779890,1.52790266,0.01367725,0.04691446,0.01928965,0.82037159,0.73764041,0.09354450,0.35564359,0.14490157
-5.59179590,1.55392697,0.01447215,0.04694457,0.01942305,0.83537687,0.74725343,0.09490073,0.36264682,0.14751581
-5.58579290,1.58704577,0.01525268,0.04714421,0.01954393,0.85443234,0.76094570,0.09666218,0.37216295,0.15066512
-5.57978989,1.62695958,0.01601030,0.04752072,0.01964854,0.87737788,0.77857905,0.09880418,0.38413886,0.15431238
-5.57378689,1.67322996,0.01673740,0.04807856,0.01973372,0.90397235,0.79993106,0.10129439,0.39847015,0.15841037
-5.56778389,1.72529737,0.01742764,0.04881986,0.01979718,0.93390250,0.82470323,0.10409403,0.41500367,0.16290375
-5.56178089,1.78250079,0.01807618,0.04974487,0.01983785,0.96679298,0.85253037,0.10715932,0.43354100,0.16773107
-5.55577789,1.84409813,0.01867989,0.05085256,0.01985611,1.00221702,0.88299095,0.11044276,0.45384294,0.17282686
-5.54977489,1.90928656,0.01923753,0.05214094,0.01985394,1.03970726,0.91561778,0.11389455,0.47563457,0.17812354
-5.54377189,1.97722164,0.01974975,0.05360743,0.01983497,1.07876634,0.94990876,0.11746373,0.49861094,0.18355316
-5.53776888,2.04703495,0.02021918,0.05524903,0.01980447,1.11887694,0.98533735,0.12109933,0.52244302,0.18904890
-5.53176588,2.11784934,0.02065021,0.05706236,0.01976917,1.15951089,1.02136254,0.12475125,0.54678382,0.19454625
-5.52576288,2.18879181,0.02104888,0.05904351,0.01973705,1.20013735,1.05743803,0.12837099,0.57127447,0.19998394
-5.51975988,2.25900378,0.02142257,0.06118781,0.01971702,1.24022987,1.09302061,0.13191219,0.59555027,0.20530450
-5.51375688,2.32764883,0.02177962,0.06348946,0.01971847,1.27927239,1.12757769,0.13533094,0.61924640,0.21045453
-5.50775388,2.39391834,0.02212896,0.06594101,0.01975089,1.31676430,1.16059392,0.13858597,0.64200346,0.21538479
-5.50175088,2.45703530,0.02247961,0.06853290,0.01982336,1.35222459,1.19157706,0.14163870,0.66347260,0.22005001
-5.49574787,2.51625694,0.02284022,0.07125285,0.01994406,1.38519554,1.22006313,0.14445315,0.68332038,0.22440859
-5.48974487,2.57087654,0.02321859,0.07408543,0.02011984,1.41524582,1.24562106,0.14699587,0.70123324,0.22842227
-5.48374187,2.62022529,0.02362115,0.07701156,0.02035574,1.44197352,1.26785684,0.14923576,0.71692169,0.23205577
-5.47773887,2.66367441,0.02405264,0.08000827,0.02065469,1.46500915,1.28641738,0.15114397,0.73012418,0.23527641
-5.47173587,2.70063814,0.02451568,0.08304851,0.02101717,1.48401869,1.30099412,0.15269383,0.74061067,0.23805397
-5.46573287,2.73057788,0.02501053,0.08610120,0.02144105,1.49870703,1.31132646,0.15386085,0.74818586,0.24036058
-5.45972986,2.75300758,0.02553493,0.08913146,0.02192152,1.50882149,1.31720501,0.15462286,0.75269218,0.24217083
-5.45372686,2.76750041,0.02608401,0.09210111,0.02245106,1.51415570,1.31847459,0.15496018,0.75401232,0.24346200
-5.44772386,2.77369655,0.02665037,0.09496923,0.02301962,1.51455346,1.31503691,0.15485590,0.75207140,0.24421454
-5.44172086,2.77131172,0.02722422,0.09769308,0.02361480,1.50991264,1.30685284,0.15429634,0.74683858,0.24441258
-5.43571786,2.76014605,0.02779363,0.10022907,0.02422223,1.50018862,1.29394400,0.15327142,0.73832816,0.24404458
-5.42971486,2.74009270,0.02834493,0.10253387,0.02482595,1.48539735,1.27639359,0.15177515,0.72659986,0.24310402
-5.42371186,2.71114562,0.02886314,0.10456558,0.02540887,1.46561741,1.25434626,0.14980614,0.71175843,0.24159009
-5.41770885,2.67340586,0.02933246,0.10628501,0.02595335,1.44099108,1.22800680,0.14736799,0.69395233,0.23950826
-5.41170585,2.62708570,0.02973683,0.10765679,0.02644169,1.41172400,1.19763757,0.14446966,0.67337151,0.23687071
-5.40570285,2.57251034,0.03006049,0.10865049,0.02685676,1.37808337,1.16355460,0.14112571,0.65024422,0.23369665
-5.39969985,2.51011643,0.03028858,0.10924159,0.02718250,1.34039446,1.12612224,0.13735646,0.62483291,0.23001226
-5.39369685,2.44044744,0.03040764,0.10941225,0.02740445,1.29903549,1.08574654,0.13318786,0.59742926,0.22585053
-5.38769385,2.36414568,0.03040611,0.10915190,0.02751024,1.25443081,1.04286731,0.12865137,0.56834840,0.22125065
-5.38169085,2.28194110,0.03027478,0.10845752,0.02748995,1.20704270,0.99794924,0.12378349,0.53792255,0.21625728
-5.37568784,2.19463712,0.03000711,0.10733374,0.02733645,1.15736181,0.95147216,0.11862525,0.50649417,0.21091943
-5.36968484,2.10309398,0.02959949,0.10579266,0.02704559,1.10589674,0.90392083,0.11322148,0.47440895,0.20528923
-5.36368184,2.00821019,0.02905137,0.10385338,0.02661635,1.05316297,0.85577461,0.10761998,0.44200867,0.19942047
-5.35767884,1.91090277,0.02836530,0.10154139,0.02605082,0.99967168,0.80749736,0.10187058,0.40962443,0.19336709
-5.35167584,1.81208712,0.02754687,0.09888770,0.02535414,0.94591874,0.75952794,0.09602412,0.37757029,0.18718160
-5.34567284,1.71265716,0.02660450,0.09592783,0.02453426,0.89237444,0.71227164,0.09013146,0.34613750,0.18091367
-5.33966983,1.61346673,0.02554921,0.09270074,0.02360174,0.83947429,0.66609286,0.08424239,0.31558974,0.17460870
-5.33366683,1.51531284,0.02439425,0.08924766,0.02256934,0.78761115,0.62130938,0.07840472,0.28615918,0.16830679
-5.32766383,1.41892134,0.02315466,0.08561098,0.02145163,0.73712914,0.57818821,0.07266339,0.25804372,0.16204181
-5.32166083,1.32493569,0.02184687,0.08183310,0.02026455,0.68831942,0.53694329,0.06705965,0.23140537,0.15584092
-5.31565783,1.23390896,0.02048815,0.07795547,0.01902492,0.64141786,0.49773508,0.06163047,0.20636964,0.14972440
-5.30965483,1.14629940,0.01909617,0.07401770,0.01774999,0.59660483,0.46067177,0.05640804,0.18302612,0.14370583
-5.30365183,1.06246943,0.01768847,0.07005687,0.01645695,0.55400683,0.42581220,0.05141945,0.16142993,0.13779261
-5.29764882,0.98268805,0.01628204,0.06610700,0.01516254,0.51369987,0.39317023,0.04668654,0.14160415,0.13198687
-5.29164582,0.90713630,0.01489293,0.06219870,0.01388265,0.47571440,0.36272015,0.04222594,0.12354281,0.12628657
-5.28564282,0.83591531,0.01353585,0.05835905,0.01263202,0.44004145,0.33440312,0.03804917,0.10721457,0.12068685
-5.27963982,0.76905658,0.01222395,0.05461162,0.01142398,0.40663964,0.30813400,0.03416299,0.09256662,0.11518156
-5.27363682,0.70653378,0.01096858,0.05097667,0.01027029,0.37544283,0.28380855,0.03056983,0.07952896,0.10976476
-5.26763382,0.64827565,0.00977919,0.04747149,0.00918108,0.34636788,0.26131047,0.02726823,0.06801863,0.10443230
-5.26163082,0.59417922,0.00866324,0.04411082,0.00816476,0.31932243,0.24051820,0.02425348,0.05794388,0.09918327
-5.25562781,0.54412308,0.00762626,0.04090740,0.00722814,0.29421224,0.22131105,0.02151825,0.04920824,0.09402129
-5.24962481,0.49797996,0.00667190,0.03787247,0.00637653,0.27094788,0.20357465,0.01905316,0.04171418,0.08895563
-5.24362181,0.45562840,0.00580211,0.03501642,0.00561390,0.24945069,0.18720551,0.01684753,0.03536655,0.08400206
-5.23761881,0.41696309,0.00501724,0.03234926,0.00494308,0.22965773,0.17211455,0.01488993,0.03007554,0.07918344
-5.23161581,0.38190370,0.00431635,0.02988118,0.00436604,0.21152574,0.15822976,0.01316878,0.02575924,0.07453003
-5.22561281,0.35040200,0.00369736,0.02762296,0.00388408,0.19503410,0.14549778,0.01167290,0.02234581,0.07007952
-5.21960980,0.32244719,0.00315734,0.02558639,0.00349814,0.18018665,0.13388462,0.01039198,0.01977514,0.06587684
-5.21360680,0.29806947,0.00269274,0.02378445,0.00320901,0.16701257,0.12337558,0.00931695,0.01800011,0.06197366
-5.20760380,0.27734175,0.00229962,0.02223157,0.00301751,0.15556637,0.11397440,0.00844030,0.01698741,0.05842775
-5.20160080,0.26037968,0.00197384,0.02094363,0.00292473,0.14592694,0.10570180,0.00775632,0.01671795,0.05530213
-5.19559780,0.24733995,0.00171128,0.01993793,0.00293212,0.13819580,0.09859356,0.00726123,0.01718683,0.05266405
-5.18959480,0.23841698,0.00150797,0.01923307,0.00304154,0.13249473,0.09269815,0.00695321,0.01840292,0.05058390
-5.18359180,0.23383809,0.00136023,0.01884865,0.00325533,0.12896258,0.08807408,0.00683237,0.02038800,0.04913394
-5.17758879,0.23385713,0.00126474,0.01880496,0.00357623,0.12775157,0.08478703,0.00690060,0.02317550,0.04838703
-5.17158579,0.23874680,0.00121860,0.01912253,0.00400728,0.12902296,0.08290678,0.00716137,0.02680883,0.04841521
-5.16558279,0.24878956,0.00121934,0.01982163,0.00455168,0.13294218,0.08250402,0.00761938,0.03133929,0.04928828
-5.15957979,0.26426747,0.00126490,0.02092169,0.00521253,0.13967352,0.08364716,0.00828021,0.03682358,0.05107230
-5.15357679,0.28545105,0.00135359,0.02244071,0.00599262,0.14937429,0.08639902,0.00914988,0.04332103,0.05382808
-5.14757379,0.31258729,0.00148403,0.02439464,0.00689412,0.16218885,0.09081360,0.01023428,0.05089042,0.05760965
-5.14157079,0.34588744,0.00165502,0.02679674,0.00791830,0.17824228,0.09693291,0.01153869,0.05958665,0.06246281
-5.13556778,0.38551456,0.00186543,0.02965701,0.00906517,0.19763417,0.10478402,0.01306715,0.06945721,0.06842367
-5.12956478,0.43157176,0.00211414,0.03298170,0.01033328,0.22043265,0.11437625,0.01482195,0.08053874,0.07551741
-5.12356178,0.48409128,0.00239981,0.03677286,0.01171939,0.24666879,0.12569885,0.01680302,0.09285356,0.08375715
-5.11755878,0.54302529,0.00272085,0.04102809,0.01321831,0.27633200,0.13871911,0.01900751,0.10640664,0.09314313
-5.11155578,0.60823880,0.00307526,0.04574037,0.01482278,0.30936631,0.15338109,0.02142930,0.12118289,0.10366224
-5.10555278,0.67950546,0.00346051,0.05089816,0.01652338,0.34566824,0.16960513,0.02405877,0.13714518,0.11528778
-5.09954977,0.75650654,0.00387351,0.05648555,0.01830861,0.38508625,0.18728827,0.02688257,0.15423303,0.12797990
-5.09354677,0.83883364,0.00431051,0.06248272,0.02016499,0.42742211,0.20630552,0.02988361,0.17236232,0.14168626
-5.08754377,0.92599521,0.00476711,0.06886649,0.02207734,0.47243425,0.22651233,0.03304124,0.19142590,0.15634332
-5.08154077,1.01742701,0.00523824,0.07561104,0.02402907,0.51984327,0.24774791,0.03633149,0.21129536,0.17187801
-5.07553777,1.11250607,0.00571824,0.08268867,0.02600257,0.56933923,0.26983964,0.03972764,0.23182380,0.18820976
-5.06953477,1.21056783,0.00620093,0.09007068,0.02797971,0.62059073,0.29260827,0.04320076,0.25284961,0.20525287
-5.06353177,1.31092558,0.00667969,0.09772815,0.02994231,0.67325527,0.31587371,0.04672055,0.27420113,0.22291897
-5.05752876,1.41289116,0.00714769,0.10563264,0.03187263,0.72699029,0.33946132,0.05025614,0.29570189,0.24111947
-5.05152576,1.51579597,0.00759796,0.11375674,0.03375389,0.78146449,0.36320814,0.05377702,0.31717635,0.25976796
-5.04552276,1.61901065,0.00802366,0.12207432,0.03557067,0.83636854,0.38696888,0.05725396,0.33845565,0.27878203
-5.03951976,1.72196241,0.00841825,0.13056061,0.03730930,0.89142441,0.41062119,0.06065980,0.35938318,0.29808479
-5.03351676,1.82414859,0.00877567,0.13919179,0.03895809,0.94639288,0.43406993,0.06397027,0.37981947,0.31760557
-5.02751376,1.92514541,0.00909056,0.14794443,0.04050752,1.00107828,0.45724997,0.06716456,0.39964632,0.33727989
-5.02151076,2.02461107,0.00935842,0.15679441,0.04195020,1.05533018,0.48012737,0.07022570,0.41876956,0.35704860
-5.01550775,2.12228274,0.00957575,0.16571575,0.04328084,1.10904164,0.50269866,0.07314074,0.43712054,0.37685622
-5.00950475,2.21796740,0.00974018,0.17467916,0.04449594,1.16214400,0.52498817,0.07590071,0.45465599,0.39664847
-5.00350175,2.31152689,0.00985053,0.18365048,0.04559353,1.21459823,0.54704343,0.07850026,0.47135627,0.41636924
-4.99749875,2.40285810,0.00990684,0.19258921,0.04657273,1.26638348,0.56892884,0.08093718,0.48722219,0.43595723
-4.99149575,2.49186954,0.00991038,0.20144720,0.04743330,1.31748336,0.59071785,0.08321164,0.50227039,0.45534237
-4.98549275,2.57845591,0.00986359,0.21016766,0.04817519,1.36787086,0.61248419,0.08532534,0.51652774,0.47444252
-4.97948974,2.66247273,0.00976997,0.21868459,0.04879809,1.41749303,0.63429248,0.08728057,0.53002504,0.49316069
-4.97348674,2.74371288,0.00963400,0.22692290,0.04930108,1.46625652,0.65618902,0.08907924,0.54279049,0.51138305
-4.96748374,2.82188717,0.00946099,0.23479908,0.04968231,1.51401518,0.67819322,0.09072199,0.55484340,0.52897813
-4.96148074,2.89661084,0.00925689,0.24222269,0.04993885,1.56056085,0.70029034,0.09220745,0.56618858,0.54579740
-4.95547774,2.96739741,0.00902816,0.24909855,0.05006669,1.60561815,0.72242608,0.09353165,0.57681191,0.56167733
-4.94947474,3.03366106,0.00878157,0.25532960,0.05006079,1.64884424,0.74450350,0.09468770,0.58667742,0.57644307
-4.94347174,3.09472803,0.00852404,0.26082043,0.04991538,1.68983368,0.76638254,0.09566575,0.59572611,0.58991365
-4.93746873,3.14985691,0.00826254,0.26548120,0.04962433,1.72812871,0.78788243,0.09645325,0.60387682,0.60190852
-4.93146573,3.19826718,0.00800389,0.26923190,0.04918157,1.76323442,0.80878675,0.09703546,0.61102895,0.61225527
-4.92546273,3.23917453,0.00775466,0.27200660,0.04858168,1.79463840,0.82885125,0.09739627,0.61706703,0.62079796
-4.91945973,3.27183111,0.00752112,0.27375760,0.04782041,1.82183362,0.84781370,0.09751920,0.62186696,0.62740582
-4.91345673,3.29556838,0.00730908,0.27445909,0.04689527,1.84434344,0.86540556,0.09738853,0.62530331,0.63198165
-4.90745373,3.30983991,0.00712392,0.27411018,0.04580601,1.86174727,0.88136454,0.09699054,0.62725744,0.63446954
-4.90145073,3.31426144,0.00697045,0.27273714,0.04455503,1.87370524,0.89544753,0.09631476,0.62762578,0.63486130
-4.89544772,3.30864548,0.00685293,0.27039450,0.04314772,1.87998033,0.90744285,0.09535503,0.62632780,0.63320123
-4.88944472,3.29302809,0.00677500,0.26716511,0.04159257,1.88045657,0.91718129,0.09411048,0.62331301,0.62958872
-4.88344172,3.26768590,0.00673964,0.26315891,0.03990122,1.87515196,0.92454513,0.09258626,0.61856673,0.62417862
-4.87743872,3.23314185,0.00674914,0.25851058,0.03808831,1.86422528,0.92947454,0.09079395,0.61211392,0.61717902
-4.87143572,3.19015908,0.00680506,0.25337601,0.03617116,1.84797607,0.93197094,0.08875162,0.60402120,0.60884654
-4.86543272,3.13972272,0.00690819,0.24792779,0.03416939,1.82683765,0.93209717,0.08648364,0.59439651,0.59947926
-4.85942971,3.08301045,0.00705850,0.24234989,0.03210437,1.80136352,0.92997435,0.08402008,0.58338679,0.58940754
-4.85342671,3.02135321,0.00725510,0.23683174,0.02999858,1.77220758,0.92577563,0.08139584,0.57117348,0.57898311
-4.84742371,2.95618790,0.00749624,0.23156199,0.02787503,1.74009944,0.91971729,0.07864951,0.55796647,0.56856699
-4.84142071,2.88900467,0.00777930,0.22672220,0.02575652,1.70581591,0.91204762,0.07582208,0.54399654,0.55851667
-4.83541771,2.82129148,0.00810078,0.22248081,0.02366506,1.67015036,0.90303442,0.07295547,0.52950704,0.54917327
-4.82941471,2.75447885,0.00845637,0.21898751,0.02162124,1.63388157,0.89295179,0.07009110,0.51474510,0.54084929
-4.82341171,2.68988763,0.00884101,0.21636841,0.01964375,1.59774370,0.88206699,0.06726838,0.49995304,0.53381735
-4.81740870,2.62868246,0.00924899,0.21472212,0.01774896,1.56239898,0.87062837,0.06452347,0.48536032,0.52830075
-4.81140570,2.57183311,0.00967409,0.21411681,0.01595060,1.52841451,0.85885477,0.06188806,0.47117655,0.52446585
-4.80540270,2.52008556,0.01010976,0.21458857,0.01425962,1.49624429,0.84692724,0.05938852,0.45758588,0.52241703
-4.79939970,2.47394377,0.01054926,0.21614082,0.01268408,1.46621728,0.83498333,0.05704519,0.44474292,0.52219402
-4.79339670,2.43366295,0.01098592,0.21874499,0.01122923,1.43853177,0.82311438,0.05487209,0.43277038,0.52377192
-4.78739370,2.39925387,0.01141331,0.22234222,0.00989758,1.41325634,0.81136555,0.05287680,0.42175837,0.52706363
-4.78139070,2.37049774,0.01182546,0.22684605,0.00868920,1.39033680,0.79973880,0.05106071,0.41176531,0.53192470
-4.77538769,2.34697012,0.01221705,0.23214589,0.00760192,1.36960860,0.78819813,0.04941947,0.40282003,0.53815999
-4.76938469,2.32807228,0.01258356,0.23811112,0.00663169,1.35081376,0.77667693,0.04794369,0.39492508,0.54553208
-4.76338169,2.31306801,0.01292137,0.24459550,0.00577292,1.33362102,0.76508657,0.04661979,0.38806066,0.55377067
-4.75737869,2.30112347,0.01322790,0.25144190,0.00501882,1.31764819,0.75332576,0.04543091,0.38218890,0.56258271
-4.75137569,2.29134815,0.01350156,0.25848688,0.00436177,1.30248508,0.74128997,0.04435802,0.37725818,0.57166267
-4.74537269,2.28283465,0.01374176,0.26556514,0.00379357,1.28771606,0.72888024,0.04338085,0.37320720,0.58070251
-4.73936968,2.27469549,0.01394880,0.27251361,0.00330582,1.27294091,0.71601093,0.04247892,0.36996846,0.58940103
-4.73336668,2.26609551,0.01412376,0.27917509,0.00289008,1.25779313,0.70261588,0.04163239,0.36747112,0.59747217
-4.72736368,2.25627867,0.01426831,0.28540135,0.00253813,1.24195496,0.68865277,0.04082288,0.36564301,0.60465206
-4.72136068,2.24458863,0.01438448,0.29105562,0.00224211,1.22516861,0.67410549,0.04003404,0.36441192,0.61070476
-4.71535768,2.23048292,0.01447451,0.29601456,0.00199466,1.20724364,0.65898459,0.03925207,0.36370618,0.61542651
-4.70935468,2.21354075,0.01454057,0.30016968,0.00178895,1.18806043,0.64332592,0.03846596,0.36345466,0.61864855
-4.70335168,2.19346515,0.01458456,0.30342828,0.00161879,1.16756999,0.62718773,0.03766773,0.36358639,0.62023868
-4.69734867,2.17008009,0.01460796,0.30571394,0.00147861,1.14579071,0.61064661,0.03685234,0.36402998,0.62010165
-4.69134567,2.14332357,0.01461168,0.30696681,0.00136346,1.12280244,0.59379277,0.03601766,0.36471311,0.61817855
-4.68534267,2.11323779,0.01459598,0.30714353,0.00126898,1.09873870,0.57672486,0.03516420,0.36556218,0.61444543
-4.67933967,2.07995727,0.01456043,0.30621708,0.00119138,1.07377754,0.55954503,0.03429481,0.36650235,0.60891137
-4.67333667,2.04369601,0.01450396,0.30417645,0.00112740,1.04813171,0.54235437,0.03341434,0.36745801,0.60161616
-4.66733367,2.00473442,0.01442492,0.30102632,0.00107425,1.02203880,0.52524909,0.03252924,0.36835378,0.59262765
-4.66133067,1.96340661,0.01432128,0.29678660,0.00102959,0.99575157,0.50831767,0.03164712,0.36911593,0.58203908
-4.65532766,1.92008840,0.01419072,0.29149198,0.00099147,0.96952908,0.49163902,0.03077641,0.36967421,0.56996623
-4.64932466,1.87518637,0.01403091,0.28519135,0.00095829,0.94362851,0.47528163,0.02992588,0.36996393,0.55654459
-4.64332166,1.82912789,0.01383973,0.27794714,0.00092879,0.91829813,0.45930368,0.02910435,0.36992818,0.54192646
