energy_ev,total_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up,Ti_p_up,Ti_d_up
-5.81390695,6.17718808,0.00178682,4.41768626,0.29105518,0.00884776,4.28401421,1.70441436
-5.80790395,6.04565657,0.00183490,4.31372215,0.29788631,0.00859392,4.16190485,1.64956719
-5.80190095,5.90325447,0.00187710,4.20196240,0.30404672,0.00832617,4.03296465,1.59227935
-5.79589795,5.75106665,0.00191265,4.08330462,0.30942450,0.00804716,3.89824777,1.53297859
-5.78989495,5.59023230,0.00194090,3.95868833,0.31391506,0.00775941,3.75884185,1.47210268
-5.78389195,5.42193535,0.00196138,3.82908604,0.31742351,0.00746536,3.61585795,1.41009529
-5.77788894,5.24739408,0.00197376,3.69549345,0.31986693,0.00716731,3.47041909,1.34740139
-5.77188594,5.06784998,0.00197788,3.55891878,0.32117665,0.00686745,3.32364751,1.28446213
-5.76588294,4.88455550,0.00197373,3.42037111,0.32130018,0.00656781,3.17665055,1.22170940
-5.75987994,4.69876063,0.00196146,3.28084789,0.32020293,0.00627031,3.03050538,1.15955998
-5.75387694,4.51169850,0.00194135,3.14132176,0.31786955,0.00597670,2.88624302,1.09840959
-5.74787394,4.32456994,0.00191383,3.00272694,0.31430467,0.00568862,2.74483200,1.03862690
-5.74187094,4.13852756,0.00187940,2.86594562,0.30953325,0.00540752,2.60716216,0.98054781
-5.73586793,3.95465950,0.00183868,2.73179458,0.30360016,0.00513474,2.47402937,0.92447011
-5.72986493,3.77397349,0.00179236,2.60101279,0.29656929,0.00487142,2.34612164,0.87064879
-5.72386193,3.59738183,0.00174116,2.47425015,0.28852194,0.00461856,2.22400738,0.81929218
-5.71785893,3.42568778,0.00168585,2.35205817,0.27955473,0.00437696,2.10812636,0.77055917
-5.71185593,3.25957422,0.00162718,2.23488279,0.26977697,0.00414726,1.99878385,0.72455759
-5.70585293,3.09959497,0.00156592,2.12305994,0.25930767,0.00392988,1.89614846,0.68134386
-5.69984992,2.94616946,0.00150278,2.01681398,0.24827230,0.00372509,1.80025382,0.64092401
-5.69384692,2.79958109,0.00143844,1.91625930,0.23679942,0.00353293,1.71100425,0.60325613
-5.68784392,2.65997955,0.00137351,1.82140507,0.22501737,0.00335329,1.62818432,0.56825405
-5.68184092,2.52738719,0.00130854,1.73216309,0.21305107,0.00318587,1.55147201,0.53579229
-5.67583792,2.40170919,0.00124400,1.64835835,0.20101921,0.00303022,1.48045501,0.50571204
-5.66983492,2.28274725,0.00118027,1.56974204,0.18903180,0.00288578,1.41464954,0.47782797
-5.66383192,2.17021620,0.00111768,1.49600629,0.17718819,0.00275185,1.35352081,0.45193562
-5.65782891,2.06376275,0.00105647,1.42680014,0.16557572,0.00262767,1.29650448,0.42781912
-5.65182591,1.96298547,0.00099681,1.36174587,0.15426883,0.00251241,1.24302796,0.40525880
-5.64582291,1.86745511,0.00093881,1.30045495,0.14332884,0.00240525,1.19253080,0.38403863
-5.63981991,1.77673416,0.00088254,1.24254303,0.13280413,0.00230533,1.14448319,0.36395296
-5.63381691,1.69039479,0.00082803,1.18764311,0.12273080,0.00221187,1.09840187,0.34481245
-5.62781391,1.60803432,0.00077527,1.13541636,0.11313375,0.00212410,1.05386289,0.32644895
-5.62181091,1.52928748,0.00072426,1.08556038,0.10402786,0.00204133,1.01051061,0.30871914
-5.61580790,1.45383523,0.00067496,1.03781440,0.09541954,0.00196294,0.96806296,0.29150690
-5.60980490,1.38140964,0.00062736,0.99196155,0.08730811,0.00188840,0.92631276,0.27472431
-5.60380190,1.31179512,0.00058144,0.94782830,0.07968736,0.00181726,0.88512545,0.25831141
-5.59779890,1.24482619,0.00053719,0.90528142,0.07254689,0.00174913,0.84443349,0.24223474
-5.59179590,1.18038223,0.00049462,0.86422277,0.06587329,0.00168371,0.80422820,0.22648483
-5.58579290,1.11838007,0.00045375,0.82458276,0.05965120,0.00162072,0.76454948,0.21107298
-5.57978989,1.05876486,0.00041463,0.78631278,0.05386412,0.00155995,0.72547440,0.19602731
-5.57378689,1.00150047,0.00037728,0.74937758,0.04849501,0.00150121,0.68710526,0.18138853
-5.56778389,0.94655979,0.00034178,0.71374789,0.04352668,0.00144433,0.64955789,0.16720561
-5.56178089,0.89391600,0.00030816,0.67939407,0.03894202,0.00138912,0.61295094,0.15353151
-5.55577789,0.84353526,0.00027648,0.64628101,0.03472415,0.00133541,0.57739654,0.14041928
-5.54977489,0.79537122,0.00024678,0.61436468,0.03085635,0.00128302,0.54299290,0.12791862
-5.54377189,0.74936173,0.00021909,0.58359046,0.02732204,0.00123175,0.50981891,0.11607300
-5.53776888,0.70542774,0.00019343,0.55389311,0.02410465,0.00118142,0.47793095,0.10491754
-5.53176588,0.66347423,0.00016981,0.52519837,0.02118756,0.00113181,0.44736176,0.09447747
-5.52576288,0.62339307,0.00014819,0.49742586,0.01855398,0.00108274,0.41812115,0.08476737
-5.51975988,0.58506715,0.00012855,0.47049286,0.01618693,0.00103403,0.39019831,0.07579103
-5.51375688,0.54837554,0.00011083,0.44431870,0.01406924,0.00098552,0.36356528,0.06754182
-5.50775388,0.51319902,0.00009496,0.41882919,0.01218361,0.00093710,0.33818111,0.06000353
-5.50175088,0.47942556,0.00008084,0.39396082,0.01051267,0.00088868,0.31399646,0.05315164
-5.49574787,0.44695522,0.00006838,0.36966430,0.00903915,0.00084024,0.29095801,0.04695465
-5.48974487,0.41570419,0.00005746,0.34590717,0.00774600,0.00079179,0.26901259,0.04137571
-5.48374187,0.38560755,0.00004796,0.32267535,0.00661655,0.00074340,0.24811058,0.03637414
-5.47773887,0.35662080,0.00003977,0.29997348,0.00563471,0.00069518,0.22820852,0.03190699
-5.47173587,0.32871990,0.00003276,0.27782411,0.00478510,0.00064731,0.20927075,0.02793032
-5.46573287,0.30190007,0.00002680,0.25626578,0.00405320,0.00059998,0.19127017,0.02440048
-5.45972986,0.27617342,0.00002178,0.23535023,0.00342549,0.00055342,0.17418807,0.02127509
-5.45372686,0.25156566,0.00001759,0.21513895,0.00288954,0.00050788,0.15801328,0.01851376
-5.44772386,0.22811221,0.00001411,0.19569919,0.00243409,0.00046362,0.14274071,0.01607870
-5.44172086,0.20585398,0.00001125,0.17709998,0.00204908,0.00042089,0.12836945,0.01393506
-5.43571786,0.18483314,0.00000892,0.15940810,0.00172576,0.00037994,0.11490079,0.01205116
-5.42971486,0.16508917,0.00000705,0.14268442,0.00145666,0.00034099,0.10233608,0.01039847
-5.42371186,0.14665539,0.00000557,0.12698083,0.00123567,0.00030423,0.09067489,0.00895166
-5.41770885,0.12955619,0.00000441,0.11233770,0.00105804,0.00026982,0.07991335,0.00768837
-5.41170585,0.11380507,0.00000354,0.09878214,0.00092050,0.00023791,0.07004290,0.00658913
-5.40570285,0.09940363,0.00000291,0.08632704,0.00082132,0.00020857,0.06104953,0.00563714
-5.39969985,0.08634129,0.00000249,0.07497084,0.00076047,0.00018186,0.05291343,0.00481812
-5.39369685,0.07459606,0.00000228,0.06469795,0.00073981,0.00015781,0.04560914,0.00412016
-5.38769385,0.06413590,0.00000227,0.05547987,0.00076332,0.00013642,0.03910605,0.00353366
-5.38169085,0.05492089,0.00000247,0.04727673,0.00083746,0.00011767,0.03336942,0.00305126
-5.37568784,0.04690582,0.00000288,0.04003917,0.00097158,0.00010154,0.02836150,0.00266791
-5.36968484,0.04004325,0.00000355,0.03371049,0.00117833,0.00008799,0.02404302,0.00238093
-5.36368184,0.03428678,0.00000452,0.02822893,0.00147431,0.00007700,0.02037477,0.00219019
-5.35767884,0.02959449,0.00000586,0.02352985,0.00188067,0.00006859,0.01731922,0.00209826
-5.35167584,0.02593237,0.00000764,0.01954794,0.00242380,0.00006277,0.01484217,0.00211076
-5.34567284,0.02327760,0.00000997,0.01621913,0.00313610,0.00005962,0.01291435,0.00223654
-5.33966983,0.02162170,0.00001297,0.01348234,0.00405677,0.00005925,0.01151280,0.00248808
-5.33366683,0.02097324,0.00001680,0.01128095,0.00523253,0.00006186,0.01062226,0.00288173
-5.32766383,0.02136027,0.00002163,0.00956392,0.00671836,0.00006769,0.01023613,0.00343804
-5.32166083,0.02283216,0.00002766,0.00828672,0.00857806,0.00007706,0.01035737,0.00418198
-5.31565783,0.02546087,0.00003514,0.00741182,0.01088472,0.00009037,0.01099904,0.00514310
-5.30965483,0.02934146,0.00004433,0.00690902,0.01372082,0.00010810,0.01218447,0.00635556
-5.30365183,0.03459187,0.00005552,0.00675544,0.01717810,0.00013082,0.01394720,0.00785806
-5.29764882,0.04135168,0.00006905,0.00693527,0.02135698,0.00015914,0.01633042,0.00969350
-5.29164582,0.04977994,0.00008526,0.00743932,0.02636549,0.00019378,0.01938606,0.01190851
-5.28564282,0.06005175,0.00010452,0.00826430,0.03231766,0.00023548,0.02317341,0.01455270
-5.27963982,0.07235378,0.00012722,0.00941193,0.03933121,0.00028504,0.02775725,0.01767756
-5.27363682,0.08687847,0.00015372,0.01088795,0.04752469,0.00034326,0.03320561,0.02133517
-5.26763382,0.10381700,0.00018442,0.01270080,0.05701385,0.00041093,0.03958688,0.02557653
-5.26163082,0.12335114,0.00021967,0.01486040,0.06790741,0.00048881,0.04696666,0.03044969
-5.25562781,0.14564401,0.00025976,0.01737662,0.08030223,0.00057756,0.05540414,0.03599746
-5.24962481,0.17083011,0.00030497,0.02025780,0.09427801,0.00067774,0.06494816,0.04225512
-5.24362181,0.19900469,0.00035548,0.02350920,0.10989168,0.00078973,0.07563314,0.04924782
-5.23761881,0.23021309,0.00041138,0.02713150,0.12717165,0.00091373,0.08747490,0.05698801
-5.23161581,0.26444029,0.00047265,0.03111929,0.14611223,0.00104969,0.10046664,0.06547294
-5.22561281,0.30160130,0.00053915,0.03545979,0.16666848,0.00119728,0.11457526,0.07468228
-5.21960980,0.34153284,0.00061059,0.04013170,0.18875169,0.00135586,0.12973809,0.08457618
-5.21360680,0.38398706,0.00068653,0.04510428,0.21222603,0.00152444,0.14586050,0.09509366
-5.20760380,0.42862750,0.00076637,0.05033683,0.23690641,0.00170169,0.16281434,0.10615174
-5.20160080,0.47502820,0.00084935,0.05577842,0.26255805,0.00188592,0.18043752,0.11764515
-5.19559780,0.52267599,0.00093455,0.06136814,0.28889777,0.00207510,0.19853494,0.12944698
-5.18959480,0.57097646,0.00102093,0.06703572,0.31559737,0.00226687,0.21688066,0.14141013
-5.18359180,0.61926357,0.00110727,0.07270263,0.34228897,0.00245858,0.23522160,0.15336975
-5.17758879,0.66681298,0.00119230,0.07828358,0.36857237,0.00264737,0.25328254,0.16514651
-5.17158579,0.71285871,0.00127463,0.08368848,0.39402430,0.00283018,0.27077247,0.17655075
-5.16558279,0.75661266,0.00135287,0.08882470,0.41820923,0.00300389,0.28739200,0.18738732
-5.15957979,0.79728651,0.00142560,0.09359965,0.44069148,0.00316537,0.30284168,0.19746099
-5.15357679,0.83411492,0.00149145,0.09792345,0.46104802,0.00331159,0.31683076,0.20658222
-5.14757379,0.86637935,0.00154914,0.10171178,0.47888168,0.00343968,0.32908630,0.21457307
-5.14157079,0.89343126,0.00159751,0.10488856,0.49383396,0.00354707,0.33936195,0.22127291
-5.13556778,0.91471383,0.00163557,0.10738853,0.50559703,0.00363156,0.34744618,0.22654383
-5.12956478,0.92978111,0.00166251,0.10915952,0.51392428,0.00369136,0.35316959,0.23027536
-5.12356178,0.93831360,0.00167777,0.11016426,0.51863899,0.00372522,0.35641082,0.23238836
-5.11755878,0.94012974,0.00168101,0.11038179,0.51964062,0.00373239,0.35710088,0.23283782
-5.11155578,0.93519251,0.00167218,0.10980822,0.51690843,0.00371275,0.35522569,0.23161452
-5.10555278,0.92361095,0.00165147,0.10845699,0.51050236,0.00366670,0.35082665,0.22874543
-5.09954977,0.90563656,0.00161932,0.10635848,0.50056095,0.00359525,0.34399928,0.22429274
-5.09354677,0.88165468,0.00157643,0.10355904,0.48729658,0.00349992,0.33488991,0.21835178
-5.08754377,0.85217133,0.00152370,0.10011955,0.47098814,0.00338269,0.32369073,0.21104774
-5.08154077,0.81779624,0.00146221,0.09611348,0.45197163,0.00324599,0.31063328,0.20253146
-5.07553777,0.77922282,0.00139322,0.09162469,0.43062898,0.00309254,0.29598092,0.19297444
-5.06953477,0.73720612,0.00131805,0.08674489,0.40737584,0.00292532,0.28002038,0.18256338
-5.06353177,0.69253971,0.00123814,0.08157115,0.38264874,0.00274745,0.26305302,0.17149447
-5.05752876,0.64603267,0.00115492,0.07620330,0.35689224,0.00256210,0.24538606,0.15996763
-5.05152576,0.59848749,0.00106982,0.07074153,0.33054665,0.00237241,0.22732421,0.14818105
-5.04552276,0.55067995,0.00098423,0.06528419,0.30403680,0.00218141,0.20916201,0.13632618
-5.03951976,0.50334156,0.00089945,0.05992594,0.27776222,0.00199194,0.19117713,0.12458335
-5.03351676,0.45714512,0.00081667,0.05475625,0.25208909,0.00180659,0.17362491,0.11311820
-5.02751376,0.41269384,0.00073696,0.04985830,0.22734408,0.00162766,0.15673421,0.10207896
-5.02151076,0.37051404,0.00066125,0.04530825,0.20381028,0.00145713,0.14070464,0.09159460
-5.01550775,0.33105141,0.00059033,0.04117498,0.18172500,0.00129666,0.12570512,0.08177391
-5.00950475,0.29467056,0.00052484,0.03752006,0.16127955,0.00114755,0.11187367,0.07270539
-5.00350175,0.26165748,0.00046526,0.03439807,0.14262056,0.00101078,0.09931840,0.06445782
-4.99749875,0.23222439,0.00041196,0.03185705,0.12585275,0.00088705,0.08811930,0.05708150
-4.99149575,0.20651640,0.00036518,0.02993907,0.11104267,0.00077674,0.07833076,0.05060988
-4.98549275,0.18461927,0.00032504,0.02868081,0.09822326,0.00068003,0.06998450,0.04506153
-4.97948974,0.16656783,0.00029158,0.02811406,0.08739871,0.00059686,0.06309281,0.04044225
-4.97348674,0.15235428,0.00026475,0.02826603,0.07854943,0.00052705,0.05765159,0.03674717
-4.96748374,0.14193598,0.00024445,0.02915941,0.07163683,0.00047025,0.05364342,0.03396276
-4.96148074,0.13524234,0.00023051,0.03081225,0.06660764,0.00042605,0.05104004,0.03206858
-4.95547774,0.13218035,0.00022274,0.03323738,0.06339764,0.00039399,0.04980454,0.03103879
-4.94947474,0.13263881,0.00022089,0.03644167,0.06193466,0.00037357,0.04989289,0.03084324
-4.94347174,0.13649098,0.00022469,0.04042491,0.06214088,0.00036431,0.05125499,0.03144829
-4.93746873,0.14359585,0.00023385,0.04517853,0.06393426,0.00036572,0.05383506,0.03281723
-4.93146573,0.15379812,0.00024806,0.05068414,0.06722938,0.00037738,0.05757173,0.03491036
-4.92546273,0.16692720,0.00026695,0.05691202,0.07193760,0.00039889,0.06239757,0.03768490
-4.91945973,0.18279548,0.00029016,0.06381970,0.07796679,0.00042988,0.06823848,0.04109463
-4.91345673,0.20119627,0.00031726,0.07135067,0.08522081,0.00047007,0.07501291,0.04508952
-4.90745373,0.22190179,0.00034781,0.07943349,0.09359868,0.00051918,0.08263109,0.04961524
-4.90145073,0.24466154,0.00038132,0.08798125,0.10299391,0.00057700,0.09099449,0.05461284
-4.89544772,0.26920143,0.00041725,0.09689159,0.11329394,0.00064332,0.09999550,0.06001853
-4.88944472,0.29522388,0.00045505,0.10604741,0.12437978,0.00071799,0.10951750,0.06576369
-4.88344172,0.32240912,0.00049410,0.11531816,0.13612613,0.00080084,0.11943550,0.07177512
-4.87743872,0.35041779,0.00053377,0.12456188,0.14840182,0.00089170,0.12961719,0.07797560
-4.87143572,0.37889491,0.00057341,0.13362797,0.16107072,0.00099040,0.13992454,0.08428476
-4.86543272,0.40747500,0.00061234,0.14236048,0.17399308,0.00109675,0.15021596,0.09062014
-4.85942971,0.43578830,0.00064989,0.15060207,0.18702718,0.00121049,0.16034876,0.09689862
-4.85342671,0.46346780,0.00068543,0.15819821,0.20003130,0.00133132,0.17018203,0.10303790
-4.84742371,0.49015674,0.00071831,0.16500175,0.21286584,0.00145887,0.17957968,0.10895821
-4.84142071,0.51551627,0.00074797,0.17087744,0.22539553,0.00159268,0.18841356,0.11458397
-4.83541771,0.53923287,0.00077390,0.17570632,0.23749151,0.00173220,0.19656646,0.11984543
-4.82941471,0.56102526,0.00079564,0.17938980,0.24903339,0.00187676,0.20393494,0.12468024
-4.82341171,0.58065032,0.00081284,0.18185309,0.25991092,0.00202556,0.21043176,0.12903475
-4.81740870,0.59790804,0.00082526,0.18304804,0.27002550,0.00217768,0.21598787,0.13286514
-4.81140570,0.61264510,0.00083272,0.18295505,0.27929129,0.00233207,0.22055388,0.13613822
-4.80540270,0.62475709,0.00083517,0.18158402,0.28763599,0.00248757,0.22410094,0.13883194
-4.79939970,0.63418942,0.00083268,0.17897446,0.29500144,0.00264288,0.22662108,0.14093561
-4.79339670,0.64093696,0.00082539,0.17519442,0.30134384,0.00279662,0.22812690,0.14244985
-4.78739370,0.64504261,0.00081355,0.17033866,0.30663398,0.00294735,0.22865094,0.14338630
-4.78139070,0.64659502,0.00079750,0.16452592,0.31085732,0.00309359,0.22824445,0.14376711
-4.77538769,0.64572577,0.00077765,0.15789552,0.31401417,0.00323388,0.22697606,0.14362434
-4.76938469,0.64260621,0.00075448,0.15060342,0.31611992,0.00336683,0.22493008,0.14299928
-4.76338169,0.63744431,0.00072851,0.14281800,0.31720553,0.00349116,0.22220488,0.14194175
-4.75737869,0.63048170,0.00070029,0.13471568,0.31731819,0.00360580,0.21891118,0.14050942
-4.75137569,0.62199106,0.00067041,0.12647657,0.31652219,0.00370991,0.21517053,0.13876729
-4.74537269,0.61227405,0.00063945,0.11828041,0.31490001,0.00380294,0.21111387,0.13678714
-4.73936968,0.60165973,0.00060803,0.11030290,0.31255351,0.00388473,0.20688041,0.13464722
-4.73336668,0.59050345,0.00057672,0.10271250,0.30960517,0.00395550,0.20261661,0.13243197
-4.72736368,0.57918623,0.00054610,0.09566786,0.30619921,0.00401593,0.19847545,0.13023181
-4.72136068,0.56811422,0.00051673,0.08931591,0.30250253,0.00406716,0.19461576,0.12814305
-4.71535768,0.55771831,0.00048917,0.08379059,0.29870536,0.00411077,0.19120172,0.12626769
-4.70935468,0.54845349,0.00046393,0.07921217,0.29502130,0.00414886,0.18840235,0.12471326
-4.70335168,0.54079778,0.00044153,0.07568722,0.29168689,0.00418390,0.18639091,0.12359256
-4.69734867,0.53525045,0.00042247,0.07330893,0.28896044,0.00421880,0.18534422,0.12302315
-4.69134567,0.53232937,0.00040725,0.07215787,0.28712004,0.00425677,0.18544166,0.12312676
-4.68534267,0.53256727,0.00039635,0.07230292,0.28646083,0.00430131,0.18686393,0.12402835
-4.67933967,0.53650663,0.00039024,0.07380231,0.28729128,0.00435608,0.18979144,0.12585496
-4.67333667,0.54469328,0.00038941,0.07670463,0.28992867,0.00442481,0.19440216,0.12873418
-4.66733367,0.55766841,0.00039433,0.08104955,0.29469359,0.00451124,0.20086914,0.13279231
-4.66133067,0.57595898,0.00040547,0.08686837,0.30190371,0.00461899,0.20935741,0.13815214
-4.65532766,0.60006658,0.00042326,0.09418411,0.31186654,0.00475144,0.22002036,0.14493036
-4.64932466,0.63045470,0.00044814,0.10301110,0.32487166,0.00491167,0.23299565,0.15323464
-4.64332166,0.66753454,0.00048049,0.11335410,0.34118203,0.00510233,0.24840053,0.16316023
-4.63731866,0.71164948,0.00052065,0.12520690,0.36102497,0.00532557,0.26632684,0.17478640
-4.63131566,0.76305851,0.00056889,0.13855039,0.38458259,0.00558294,0.28683550,0.18817249
-4.62531266,0.82191903,0.00062539,0.15335023,0.41198207,0.00587531,0.30995091,0.20335384
-4.61930965,0.88826936,0.00069023,0.16955417,0.44328602,0.00620281,0.33565518,0.22033757
-4.61330665,0.96201164,0.00076335,0.18708923,0.47848313,0.00656476,0.36388257,0.23909847
-4.60730365,1.04289590,0.00084454,0.20585886,0.51747963,0.00695966,0.39451427,0.25957510
-4.60130065,1.13050602,0.00093342,0.22574029,0.56009181,0.00738509,0.42737396,0.28166631
-4.59529765,1.22424853,0.00102943,0.24658231,0.60604018,0.00783774,0.46222428,0.30522840
-4.58929465,1.32334525,0.00113180,0.26820376,0.65494571,0.00831341,0.49876473,0.33007316
-4.58329165,1.42683067,0.00123956,0.29039281,0.70632859,0.00880700,0.53663120,0.35596705
-4.57728864,1.53355506,0.00135155,0.31290742,0.75960998,0.00931256,0.57539751,0.38263176
-4.57128564,1.64219386,0.00146639,0.33547696,0.81411714,0.00982339,0.61457920,0.40974617
-4.56528264,1.75126409,0.00158253,0.35780532,0.86909212,0.01033208,0.65363972,0.43695020
-4.55927964,1.85914794,0.00169827,0.37957529,0.92370416,0.01083068,0.69199910,0.46385022
-4.55327664,1.96412347,0.00181177,0.40045450,0.97706588,0.01131079,0.72904513,0.49002639
-4.54727364,2.06440188,0.00192112,0.42010251,1.02825265,0.01176383,0.76414668,0.51504149
-4.54127064,2.15817058,0.00202438,0.43817909,1.07632512,0.01218115,0.79666911,0.53845138
-4.53526763,2.24364074,0.00211959,0.45435330,1.12035393,0.01255430,0.82599103,0.55981646
-4.52926463,2.31909766,0.00220492,0.46831303,1.15944585,0.01287523,0.85152198,0.57871399
-4.52326163,2.38295208,0.00227861,0.47977469,1.19277046,0.01313655,0.87272035,0.59475072
-4.51725863,2.43379022,0.00233912,0.48849252,1.21958604,0.01333175,0.88911069,0.60757521
-4.51125563,2.47042046,0.00238513,0.49426714,1.23926387,0.01345540,0.90029965,0.61688948
-4.50525263,2.49191434,0.00241559,0.49695289,1.25130946,0.01350335,0.90598992,0.62245929
-4.49924962,2.49763999,0.00242978,0.49646359,1.25537996,0.01347289,0.90599125,0.62412267
-4.49324662,2.48728617,0.00242732,0.49277645,1.25129674,0.01336283,0.90022819,0.62179611
-4.48724362,2.46087575,0.00240816,0.48593379,1.23905253,0.01317361,0.88874398,0.61547821
-4.48124062,2.41876778,0.00237263,0.47604262,1.21881267,0.01290727,0.87170041,0.60525062
-4.47523762,2.36164788,0.00232141,0.46327186,1.19091043,0.01256741,0.84937353,0.59127591
-4.46923462,2.29050736,0.00225547,0.44784755,1.15583650,0.01215912,0.82214549,0.57379283
-4.46323162,2.20661205,0.00217610,0.43004605,1.11422318,0.01168878,0.79049276,0.55310884
-4.45722861,2.11146210,0.00208482,0.41018567,1.06682393,0.01116392,0.75497131,0.52959046
-4.45122561,2.00674473,0.00198335,0.38861713,1.01448935,0.01059292,0.71619940,0.50365173
-4.44522261,1.89428212,0.00187355,0.36571312,0.95814051,0.00998486,0.67483884,0.47574144
-4.43921961,1.77597663,0.00175736,0.34185767,0.89874102,0.00934914,0.63157544,0.44632963
-4.43321661,1.65375587,0.00163674,0.31743559,0.83726890,0.00869530,0.58709958,0.41589393
-4.42721361,1.52951984,0.00151363,0.29282249,0.77468954,0.00803269,0.54208766,0.38490640
-4.42121061,1.40509222,0.00138988,0.26837578,0.71193066,0.00737029,0.49718517,0.35382128
-4.41520760,1.28217748,0.00126720,0.24442687,0.64986035,0.00671645,0.45299196,0.32306421
-4.40920460,1.16232520,0.00114717,0.22127490,0.58926867,0.00607872,0.41005007,0.29302309
-4.40320160,1.04690254,0.00103113,0.19918202,0.53085346,0.00546372,0.36883460,0.26404108
-4.39719860,0.93707507,0.00092025,0.17837036,0.47521034,0.00487707,0.32974752,0.23641155
-4.39119560,0.83379610,0.00081545,0.15902049,0.42282720,0.00432327,0.29311447,0.21037520
-4.38519260,0.73780404,0.00071745,0.14127146,0.37408263,0.00380574,0.25918440,0.18611923
-4.37918959,0.64962689,0.00062674,0.12522204,0.32924817,0.00332684,0.22813167,0.16377828
-4.37318659,0.56959299,0.00054360,0.11093297,0.28849360,0.00288790,0.20006025,0.14343693
-4.36718359,0.49784656,0.00046814,0.09843008,0.25189494,0.00248936,0.17500961,0.12513355
-4.36118059,0.43436701,0.00040028,0.08770787,0.21944417,0.00213079,0.15296171,0.10886504
-4.35517759,0.37899046,0.00033982,0.07873343,0.19106028,0.00181109,0.13384880,0.09459223
-4.34917459,0.33143241,0.00028645,0.07145032,0.16660085,0.00152858,0.11756142,0.08224554
-4.34317159,0.29131035,0.00023975,0.06578239,0.14587365,0.00128111,0.10395639,0.07173081
-4.33716858,0.25816550,0.00019925,0.06163733,0.12864789,0.00106624,0.09286428,0.06293478
-4.33116558,0.23148296,0.00016444,0.05890978,0.11466455,0.00088130,0.08409640,0.05573030
-4.32516258,0.21070972,0.00013478,0.05748407,0.10364572,0.00072350,0.07745087,0.04998100
-4.31915958,0.19527040,0.00010974,0.05723656,0.09530279,0.00059005,0.07271794,0.04554539
-4.31315658,0.18458058,0.00008879,0.05803754,0.08934332,0.00047825,0.06968437,0.04228032
-4.30715358,0.17805781,0.00007143,0.05975284,0.08547681,0.00038549,0.06813709,0.04004389
