energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.68184092,2.39972834,0.02529646,0.24268584,0.69981458,0.89272341,0.81747936,0.38639719,1.13318469,0.00000000
-5.67583792,2.39354838,0.02549141,0.23953490,0.71513403,0.88654408,0.82065397,0.38196687,1.13648890,0.00000000
-5.66983492,2.38780491,0.02577258,0.23701587,0.73019537,0.88098390,0.82274995,0.37715325,1.13966564,0.00000000
-5.66383192,2.38165833,0.02614423,0.23501941,0.74461884,0.87565924,0.82348902,0.37186462,1.14229135,0.00000000
-5.65782891,2.37424291,0.02661037,0.23341649,0.75802126,0.87016001,0.82261109,0.36602177,1.14394200,0.00000000
-5.65182591,2.36469834,0.02717412,0.23206443,0.77002749,0.86406697,0.81988296,0.35956055,1.14420678,0.00000000
-5.64582291,2.35220033,0.02783716,0.23081312,0.78028160,0.85696914,0.81510585,0.35243382,1.14270091,0.00000000
-5.63981991,2.33598897,0.02859907,0.22951138,0.78845738,0.84848062,0.80812163,0.34461262,1.13907728,0.00000000
-5.63381691,2.31539415,0.02945680,0.22801297,0.79426758,0.83825613,0.79881750,0.33608677,1.13303635,0.00000000
-5.62781391,2.28985685,0.03040418,0.22618217,0.79747178,0.82600462,0.78712904,0.32686473,1.12433435,0.00000000
-5.62181091,2.25894598,0.03143158,0.22389858,0.79788242,0.81150054,0.77304151,0.31697293,1.11278919,0.00000000
-5.61580790,2.22237020,0.03252569,0.22106113,0.79536899,0.79459226,0.75658952,0.30645448,1.09828431,0.00000000
-5.60980490,2.17998470,0.03366951,0.21759098,0.78986019,0.77520760,0.73785515,0.29536752,1.08077036,0.00000000
-5.60380190,2.13179284,0.03484248,0.21343352,0.78134409,0.75335611,0.71696453,0.28378313,1.06026476,0.00000000
-5.59779890,2.07794323,0.03602085,0.20855910,0.76986655,0.72912845,0.69408341,0.27178308,1.03684950,0.00000000
-5.59179590,2.01872247,0.03717820,0.20296296,0.75552799,0.70269278,0.66941164,0.25945740,1.01066721,0.00000000
-5.58579290,1.95454435,0.03828616,0.19666402,0.73847872,0.67428868,0.64317704,0.24690191,0.98191612,0.00000000
-5.57978989,1.88593621,0.03931524,0.18970300,0.71891339,0.64421889,0.61562898,0.23421584,0.95084392,0.00000000
-5.57378689,1.81352331,0.04023577,0.18213979,0.69706460,0.61283941,0.58703178,0.22149964,0.91774112,0.00000000
-5.56778389,1.73801195,0.04101896,0.17405043,0.67319621,0.58054839,0.55765840,0.20885304,0.88293412,0.00000000
-5.56178089,1.66017207,0.04163787,0.16552367,0.64759661,0.54777440,0.52778454,0.19637333,0.84677829,0.00000000
-5.55577789,1.58082017,0.04206846,0.15665754,0.62057218,0.51496459,0.49768341,0.18415408,0.80965128,0.00000000
-5.54977489,1.50080289,0.04229052,0.14755585,0.59244121,0.48257312,0.46762128,0.17228419,0.77194685,0.00000000
-5.54377189,1.42098188,0.04228843,0.13832498,0.56352844,0.45105030,0.43785386,0.16084722,0.73406915,0.00000000
-5.53776888,1.34222003,0.04205182,0.12907089,0.53416026,0.42083277,0.40862371,0.14992120,0.69642764,0.00000000
-5.53176588,1.26536943,0.04157602,0.11989660,0.50466074,0.39233488,0.38015844,0.13957855,0.65943263,0.00000000
-5.52576288,1.19126084,0.04086229,0.11090010,0.47534832,0.36594140,0.35266980,0.12988637,0.62349127,0.00000000
-5.51975988,1.12069482,0.03991782,0.10217277,0.44653321,0.34200170,0.32635352,0.12090684,0.58900399,0.00000000
-5.51375688,1.05443407,0.03875555,0.09379828,0.41851538,0.32082519,0.30138974,0.11269774,0.55636134,0.00000000
-5.50775388,0.99319703,0.03739371,0.08585189,0.39158298,0.30267811,0.27794384,0.10531299,0.52594088,0.00000000
-5.50175088,0.93765222,0.03585527,0.07840027,0.36601118,0.28778142,0.25616765,0.09880315,0.49810425,0.00000000
-5.49574787,0.88841335,0.03416715,0.07150152,0.34206114,0.27630965,0.23620073,0.09321585,0.47319418,0.00000000
-5.48974487,0.84603473,0.03235940,0.06520558,0.31997915,0.26839059,0.21817162,0.08859604,0.45153138,0.00000000
-5.48374187,0.81100697,0.03046419,0.05955472,0.29999571,0.26410557,0.20219889,0.08498602,0.43341135,0.00000000
-5.47773887,0.78375281,0.02851492,0.05458414,0.28232463,0.26349030,0.18839192,0.08242534,0.41910096,0.00000000
-5.47173587,0.76462293,0.02654521,0.05032263,0.26716179,0.26653607,0.17685127,0.08095033,0.40883494,0.00000000
-5.46573287,0.75389187,0.02458798,0.04679311,0.25468389,0.27319126,0.16766853,0.08059347,0.40281223,0.00000000
-5.45972986,0.75175405,0.02267466,0.04401307,0.24504678,0.28336320,0.16092562,0.08138244,0.40119239,0.00000000
-5.45372686,0.75831993,0.02083439,0.04199486,0.23838369,0.29692021,0.15669364,0.08333901,0.40409198,0.00000000
-5.44772386,0.77361256,0.01909347,0.04074577,0.23480309,0.31369396,0.15503105,0.08647765,0.41158116,0.00000000
-5.44172086,0.79756448,0.01747483,0.04026793,0.23438637,0.33348219,0.15598146,0.09080406,0.42368052,0.00000000
-5.43571786,0.83001541,0.01599770,0.04055796,0.23718535,0.35605168,0.15957097,0.09631350,0.44035832,0.00000000
-5.42971486,0.87071066,0.01467737,0.04160648,0.24321964,0.38114168,0.16580520,0.10298914,0.46152821,0.00000000
-5.42371186,0.91930054,0.01352513,0.04339751,0.25247398,0.40846772,0.17466619,0.11080044,0.48704756,0.00000000
-5.41770885,0.97534100,0.01254820,0.04590767,0.26489562,0.43772575,0.18610927,0.11970157,0.51671651,0.00000000
-5.41170585,1.03829551,0.01174989,0.04910549,0.28039197,0.46859672,0.20006023,0.12963011,0.55027787,0.00000000
-5.40570285,1.10753848,0.01112976,0.05295070,0.29882856,0.50075135,0.21641271,0.14050598,0.58741795,0.00000000
-5.39969985,1.18236023,0.01068380,0.05739358,0.32002755,0.53385523,0.23502637,0.15223080,0.62776845,0.00000000
-5.39369685,1.26197366,0.01040478,0.06237465,0.34376701,0.56757390,0.25572579,0.16468768,0.67090948,0.00000000
-5.38769385,1.34552266,0.01028252,0.06782449,0.36978105,0.60157792,0.27830034,0.17774163,0.71637374,0.00000000
-5.38169085,1.43209221,0.01030423,0.07366398,0.39776106,0.63554776,0.30250522,0.19124054,0.76365199,0.00000000
-5.37568784,1.52072020,0.01045488,0.07980486,0.42735825,0.66917831,0.32806376,0.20501684,0.81219971,0.00000000
-5.36968484,1.61041081,0.01071757,0.08615075,0.45818742,0.70218290,0.35467098,0.21888989,0.86144501,0.00000000
-5.36368184,1.70014921,0.01107391,0.09259853,0.48983222,0.73429670,0.38199844,0.23266897,0.91079758,0.00000000
-5.35767884,1.78891734,0.01150441,0.09904017,0.52185181,0.76527931,0.40970029,0.24615701,0.95965860,0.00000000
-5.35167584,1.87571048,0.01198893,0.10536491,0.55378873,0.79491660,0.43742037,0.25915472,1.00743136,0.00000000
-5.34567284,1.95955396,0.01250703,0.11146170,0.58517803,0.82302158,0.46480004,0.27146527,1.05353242,0.00000000
-5.33966983,2.03951986,0.01303842,0.11722195,0.61555715,0.84943447,0.49148664,0.28289919,1.09740271,0.00000000
-5.33366683,2.11474280,0.01356337,0.12254225,0.64447646,0.87402181,0.51714197,0.29327927,1.13851856,0.00000000
-5.32766383,2.18443458,0.01406314,0.12732722,0.67150992,0.89667485,0.54145068,0.30244551,1.17640200,0.00000000
-5.32166083,2.24789689,0.01452031,0.13149212,0.69626546,0.91730729,0.56412803,0.31025956,1.21063005,0.00000000
-5.31565783,2.30453184,0.01491921,0.13496525,0.71839469,0.93585237,0.58492662,0.31660876,1.24084257,0.00000000
-5.30965483,2.35384965,0.01524621,0.13769001,0.73760147,0.95225974,0.60364191,0.32140930,1.26674842,0.00000000
-5.30365183,2.39547344,0.01548998,0.13962638,0.75364883,0.96649208,0.62011613,0.32460864,1.28812953,0.00000000
-5.29764882,2.42914070,0.01564172,0.14075196,0.76636411,0.97852174,0.63424032,0.32618672,1.30484288,0.00000000
-5.29164582,2.45470164,0.01569533,0.14106230,0.77564187,0.98832762,0.64595461,0.32615618,1.31682005,0.00000000
-5.28564282,2.47211437,0.01564741,0.14057068,0.78144446,0.99589246,0.65524649,0.32456134,1.32406465,0.00000000
-5.27963982,2.48143732,0.01549732,0.13930717,0.78380030,1.00120060,0.66214737,0.32147616,1.32664756,0.00000000
-5.27363682,2.48281926,0.01524702,0.13731723,0.78279988,1.00423646,0.66672743,0.31700106,1.32470028,0.00000000
-5.26763382,2.47648738,0.01490093,0.13465965,0.77858964,1.00498380,0.66908923,0.31125894,1.31840680,0.00000000
-5.26163082,2.46273427,0.01446568,0.13140423,0.77136422,1.00342568,0.66936037,0.30439043,1.30799427,0.00000000
-5.25562781,2.44190415,0.01394980,0.12762901,0.76135722,0.99954527,0.66768553,0.29654874,1.29372305,0.00000000
-5.24962481,2.41437939,0.01336336,0.12341744,0.74883124,0.99332733,0.66421845,0.28789418,1.27587657,0.00000000
-5.24362181,2.38056762,0.01271760,0.11885548,0.73406741,0.98476037,0.65911425,0.27858877,1.25475143,0.00000000
-5.23761881,2.34089018,0.01202449,0.11402879,0.71735518,0.97383925,0.65252240,0.26879107,1.23064832,0.00000000
-5.23161581,2.29577244,0.01129636,0.10902012,0.69898262,0.96056818,0.64458081,0.25865153,1.20386400,0.00000000
-5.22561281,2.24563609,0.01054552,0.10390709,0.67922788,0.94496385,0.63541129,0.24830851,1.17468476,0.00000000
-5.21960980,2.19089390,0.00978385,0.09876032,0.65835197,0.92705859,0.62511649,0.23788511,1.14338143,0.00000000
-5.21360680,2.13194674,0.00902254,0.09364202,0.63659326,0.90690333,0.61377851,0.22748696,1.11020623,0.00000000
-5.20760380,2.06918293,0.00827182,0.08860517,0.61416375,0.88457031,0.60145916,0.21720095,1.07539135,0.00000000
-5.20160080,2.00297970,0.00754072,0.08369306,0.59124723,0.86015522,0.58820164,0.20709498,1.03914908,0.00000000
-5.19559780,1.93370634,0.00683700,0.07893947,0.56799922,0.83377891,0.57403367,0.19721854,1.00167355,0.00000000
-5.18959480,1.86172874,0.00616701,0.07436914,0.54454849,0.80558840,0.55897157,0.18760420,0.96314353,0.00000000
-5.18359180,1.78741479,0.00553570,0.06999869,0.52100003,0.77575731,0.54302517,0.17826963,0.92372623,0.00000000
-5.17758879,1.71114023,0.00494667,0.06583786,0.49743906,0.74448562,0.52620302,0.16922027,0.88358156,0.00000000
-5.17158579,1.63329446,0.00440220,0.06189088,0.47393573,0.71199882,0.50851774,0.16045218,0.84286667,0.00000000
-5.16558279,1.55428580,0.00390347,0.05815804,0.45055033,0.67854656,0.48999100,0.15195515,0.80174028,0.00000000
-5.15957979,1.47454597,0.00345059,0.05463726,0.42733836,0.64440078,0.47065792,0.14371571,0.76036663,0.00000000
-5.15357679,1.39453339,0.00304285,0.05132559,0.40435545,0.60985353,0.45057058,0.13571997,0.71891867,0.00000000
-5.14757379,1.31473516,0.00267889,0.04822067,0.38166166,0.57521450,0.42980050,0.12795615,0.67758047,0.00000000
-5.14157079,1.23566742,0.00235681,0.04532199,0.35932501,0.54080832,0.40843990,0.12041666,0.63654848,0.00000000
-5.13556778,1.15787436,0.00207443,0.04263185,0.33742407,0.50697186,0.38660177,0.11309972,0.59603184,0.00000000
-5.12956478,1.08192557,0.00182939,0.04015623,0.31604954,0.47405136,0.36441874,0.10601044,0.55625157,0.00000000
-5.12356178,1.00841208,0.00161928,0.03790526,0.29530482,0.44239970,0.34204081,0.09916132,0.51743874,0.00000000
-5.11755878,0.93794112,0.00144180,0.03589346,0.27530554,0.41237362,0.31963222,0.09257234,0.47983183,0.00000000
-5.11155578,0.87112976,0.00129483,0.03413977,0.25617816,0.38433097,0.29736747,0.08627043,0.44367331,0.00000000
-5.10555278,0.80859765,0.00117649,0.03266718,0.23805785,0.35862794,0.27542691,0.08028868,0.40920570,0.00000000
-5.09954977,0.75095909,0.00108522,0.03150230,0.22108561,0.33561623,0.25399198,0.07466515,0.37666723,0.00000000
-5.09354677,0.69881439,0.00101978,0.03067455,0.20540500,0.31564002,0.23324046,0.06944138,0.34628742,0.00000000
-5.08754377,0.65274089,0.00097924,0.03021527,0.19115846,0.29903275,0.21334188,0.06466087,0.31828250,0.00000000
-5.08154077,0.61328354,0.00096302,0.03015657,0.17848352,0.28611345,0.19445330,0.06036728,0.29285110,0.00000000
-5.07553777,0.58094525,0.00097081,0.03053014,0.16750885,0.27718267,0.17671561,0.05660278,0.27017015,0.00000000
-5.06953477,0.55617696,0.00100254,0.03136586,0.15835052,0.27251787,0.16025052,0.05340628,0.25039108,0.00000000
-5.06353177,0.53936754,0.00105835,0.03269043,0.15110831,0.27236810,0.14515821,0.05081188,0.23363648,0.00000000
-5.05752876,0.53083360,0.00113846,0.03452588,0.14586239,0.27694819,0.13151576,0.04884735,0.21999723,0.00000000
-5.05152576,0.53080919,0.00124318,0.03688814,0.14267020,0.28643226,0.11937631,0.04753280,0.20952994,0.00000000
-5.04552276,0.53943576,0.00137278,0.03978564,0.14156381,0.30094671,0.10876891,0.04687952,0.20225508,0.00000000
-5.03951976,0.55675229,0.00152743,0.04321803,0.14254766,0.32056288,0.09969894,0.04688906,0.19815537,0.00000000
-5.03351676,0.58268614,0.00170709,0.04717496,0.14559681,0.34528962,0.09214914,0.04755246,0.19717482,0.00000000
-5.02751376,0.61704486,0.00191149,0.05163522,0.15065569,0.37506596,0.08608102,0.04884982,0.19921816,0.00000000
-5.02151076,0.65950940,0.00214003,0.05656599,0.15763749,0.40975433,0.08143661,0.05074999,0.20415094,0.00000000
-5.01550775,0.70962916,0.00239170,0.06192247,0.16642415,0.44913473,0.07814049,0.05321068,0.21180007,0.00000000
-5.00950475,0.76681958,0.00266507,0.06764788,0.17686716,0.49290025,0.07610193,0.05617873,0.22195519,0.00000000
-5.00350175,0.83036249,0.00295821,0.07367375,0.18878897,0.54065434,0.07521721,0.05959076,0.23437065,0.00000000
-4.99749875,0.89941004,0.00326871,0.07992083,0.20198540,0.59191029,0.07537188,0.06337408,0.24876830,0.00000000
-4.99149575,0.97299226,0.00359363,0.08630018,0.21622872,0.64609337,0.07644313,0.06744797,0.26484122,0.00000000
-4.98549275,1.05002884,0.00392957,0.09271489,0.23127170,0.70254565,0.07830211,0.07172514,0.28225821,0.00000000
-4.97948974,1.12934499,0.00427263,0.09906211,0.24685238,0.76053401,0.08081620,0.07611364,0.30066926,0.00000000
-4.97348674,1.20969146,0.00461854,0.10523540,0.26269964,0.81926110,0.08385122,0.08051884,0.31971183,0.00000000
-4.96748374,1.28976834,0.00496266,0.11112739,0.27853930,0.87787931,0.08727372,0.08484574,0.33901787,0.00000000
-4.96148074,1.36825221,0.00530013,0.11663265,0.29410080,0.93550746,0.09095303,0.08900134,0.35822148,0.00000000
-4.95547774,1.44382584,0.00562593,0.12165061,0.30912404,0.99124974,0.09476338,0.09289710,0.37696696,0.00000000
-4.94947474,1.51520950,0.00593500,0.12608845,0.32336632,1.04421650,0.09858589,0.09645135,0.39491707,0.00000000
-4.94347174,1.58119297,0.00622238,0.12986387,0.33660903,1.09354597,0.10231041,0.09959157,0.41176115,0.00000000
-4.93746873,1.64066681,0.00648331,0.13290758,0.34866383,1.13842637,0.10583725,0.10225649,0.42722283,0.00000000
-4.93146573,1.69265187,0.00671339,0.13516543,0.35937811,1.17811746,0.10907873,0.10439783,0.44106705,0.00000000
-4.92546273,1.73632570,0.00690864,0.13660003,0.36863935,1.21197067,0.11196045,0.10598167,0.45310596,0.00000000
-4.91945973,1.77104478,0.00706567,0.13719188,0.37637835,1.23944705,0.11442232,0.10698936,0.46320358,0.00000000
-4.91345673,1.79636152,0.00718172,0.13693991,0.38257091,1.26013224,0.11641926,0.10741789,0.47127882,0.00000000
-4.90745373,1.81203529,0.00725478,0.13586132,0.38723801,1.27374781,0.11792157,0.10727971,0.47730680,0.00000000
-4.90145073,1.81803698,0.00728360,0.13399089,0.39044443,1.28015855,0.11891490,0.10660204,0.48131824,0.00000000
-4.89544772,1.81454674,0.00726777,0.13137968,0.39229573,1.27937529,0.11939985,0.10542563,0.48339707,0.00000000
-4.88944472,1.80194510,0.00720768,0.12809320,0.39293379,1.27155319,0.11939123,0.10380298,0.48367613,0.00000000
-4.88344172,1.78079777,0.00710453,0.12420920,0.39253100,1.25698567,0.11891690,0.10179628,0.48233126,0.00000000
-4.87743872,1.75183479,0.00696030,0.11981500,0.39128341,1.23609398,0.11801636,0.09947489,0.47957397,0.00000000
-4.87143572,1.71592499,0.00677766,0.11500476,0.38940314,1.20941327,0.11673904,0.09691276,0.47564302,0.00000000
-4.86543272,1.67404685,0.00655991,0.10987658,0.38711034,1.17757541,0.11514241,0.09418557,0.47079522,0.00000000
-4.85942971,1.62725707,0.00631087,0.10452959,0.38462507,1.14128958,0.11328997,0.09136813,0.46529601,0.00000000
-4.85342671,1.57665816,0.00603482,0.09906124,0.38215958,1.10132125,0.11124919,0.08853169,0.45941002,0.00000000
-4.84742371,1.52336645,0.00573631,0.09356484,0.37991113,1.05847058,0.10908952,0.08574172,0.45339230,0.00000000
-4.84142071,1.46848168,0.00542011,0.08812736,0.37805599,1.01355100,0.10688051,0.08305588,0.44748034,0.00000000
-4.83541771,1.41305950,0.00509108,0.08282771,0.37674450,0.96736873,0.10469007,0.08052248,0.44188745,0.00000000
-4.82941471,1.35808764,0.00475401,0.07773535,0.37609770,0.92070409,0.10258307,0.07817944,0.43679752,0.00000000
-4.82341171,1.30446651,0.00441358,0.07290947,0.37620552,0.87429508,0.10062013,0.07605372,0.43236160,0.00000000
-4.81740870,1.25299470,0.00407425,0.06839850,0.37712641,0.82882357,0.09885675,0.07416122,0.42869608,0.00000000
-4.81140570,1.20435943,0.00374012,0.06424009,0.37888858,0.78490461,0.09734272,0.07250723,0.42588264,0.00000000
-4.80540270,1.15913186,0.00341497,0.06046146,0.38149253,0.74307864,0.09612183,0.07108727,0.42396977,0.00000000
-4.79939970,1.11776684,0.00310211,0.05708007,0.38491456,0.70380680,0.09523174,0.06988825,0.42297556,0.00000000
-4.79339670,1.08060647,0.00280439,0.05410444,0.38911113,0.66746891,0.09470411,0.06888999,0.42289158,0.00000000
-4.78739370,1.04788667,0.00252419,0.05153526,0.39402354,0.63436385,0.09456479,0.06806686,0.42368741,0.00000000
-4.78139070,1.01974594,0.00226339,0.04936649,0.39958271,0.60471197,0.09483404,0.06738952,0.42531540,0.00000000
-4.77538769,0.99623522,0.00202337,0.04758649,0.40571352,0.57865894,0.09552671,0.06682663,0.42771539,0.00000000
-4.76938469,0.97732818,0.00180505,0.04617916,0.41233861,0.55628057,0.09665238,0.06634655,0.43081897,0.00000000
-4.76338169,0.96293092,0.00160890,0.04512489,0.41938117,0.53758819,0.09821529,0.06591871,0.43455289,0.00000000
-4.75737869,0.95289063,0.00143499,0.04440141,0.42676668,0.52253408,0.10021415,0.06551490,0.43884159,0.00000000
-4.75137569,0.94700266,0.00128301,0.04398453,0.43442341,0.51101677,0.10264175,0.06511015,0.44360860,0.00000000
-4.74537269,0.94501579,0.00115231,0.04384864,0.44228185,0.50288585,0.10548439,0.06468342,0.44877669,0.00000000
-4.73936968,0.94663585,0.00104198,0.04396708,0.45027301,0.49794628,0.10872128,0.06421791,0.45426719,0.00000000
-4.73336668,0.95152776,0.00095083,0.04431243,0.45832598,0.49596222,0.11232383,0.06370113,0.45999824,0.00000000
-4.72736368,0.95931658,0.00087752,0.04485664,0.46636501,0.49666050,0.11625502,0.06312473,0.46588259,0.00000000
-4.72136068,0.96958817,0.00082051,0.04557115,0.47430639,0.49973396,0.12046890,0.06248411,0.47182512,0.00000000
-4.71535768,0.98189003,0.00077816,0.04642700,0.48205565,0.50484492,0.12491034,0.06177793,0.47772050,0.00000000
-4.70935468,0.99573317,0.00074875,0.04739502,0.48950545,0.51162906,0.12951517,0.06100755,0.48345133,0.00000000
-4.70335168,1.01059568,0.00073052,0.04844603,0.49653438,0.51970010,0.13421069,0.06017646,0.48888719,0.00000000
-4.69734867,1.02592842,0.00072169,0.04955129,0.50300721,0.52865539,0.13891676,0.05928980,0.49388479,0.00000000
-4.69134567,1.04116347,0.00072050,0.05068295,0.50877652,0.53808265,0.14354733,0.05835396,0.49828955,0.00000000
-4.68534267,1.05572523,0.00072523,0.05181483,0.51368602,0.54756798,0.14801260,0.05737635,0.50193862,0.00000000
-4.67933967,1.06904436,0.00073424,0.05292320,0.51757533,0.55670494,0.15222165,0.05636533,0.50466528,0.00000000
-4.67333667,1.08057407,0.00074596,0.05398780,0.52028626,0.56510467,0.15608545,0.05533039,0.50630476,0.00000000
-4.66733367,1.08980823,0.00075896,0.05499288,0.52167009,0.57240664,0.15952023,0.05428236,0.50670108,0.00000000
-4.66133067,1.09630053,0.00077192,0.05592840,0.52159563,0.57828971,0.16245105,0.05323391,0.50571457,0.00000000
-4.65532766,1.09968373,0.00078367,0.05679103,0.51995751,0.58248294,0.16481527,0.05220005,0.50322975,0.00000000
-4.64932466,1.09968793,0.00079322,0.05758528,0.51668427,0.58477564,0.16656597,0.05119874,0.49916294,0.00000000
-4.64332166,1.09615675,0.00079972,0.05832429,0.51174562,0.58502608,0.16767489,0.05025143,0.49346932,0.00000000
