energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.83191596,2.24595726,0.49243828,1.47308484,0.00451463,0.09692962,0.19103276,0.29329426,0.01071344,0.33027778
-5.82591296,2.22165640,0.47258491,1.45647756,0.00486543,0.09799299,0.18669423,0.29249021,0.01105830,0.32495538
-5.81990995,2.20126892,0.45282997,1.44276355,0.00525641,0.09911165,0.18311842,0.29218198,0.01139824,0.32024363
-5.81390695,2.18523540,0.43351249,1.43217323,0.00568697,0.10029354,0.18036963,0.29241819,0.01173017,0.31624867
-5.80790395,2.17381756,0.41495493,1.42480292,0.00615542,0.10154367,0.17849498,0.29322530,0.01205073,0.31305830
-5.80190095,2.16708996,0.39745542,1.42061263,0.00665884,0.10286365,0.17752285,0.29460624,0.01235619,0.31073903
-5.79589795,2.16493948,0.38128109,1.41942957,0.00719304,0.10425124,0.17746200,0.29654008,0.01264259,0.30933386
-5.78989495,2.16707236,0.36666229,1.42095713,0.00775260,0.10570016,0.17830116,0.29898263,0.01290568,0.30886074
-5.78389195,2.17302792,0.35378807,1.42478859,0.00833084,0.10720004,0.18000931,0.30186789,0.01314107,0.30931173
-5.77788894,2.18219825,0.34280275,1.43042491,0.00891995,0.10873647,0.18253643,0.30511033,0.01334433,0.31065297
-5.77188594,2.19385250,0.33380358,1.43729532,0.00951115,0.11029126,0.18581467,0.30860777,0.01351105,0.31282533
-5.76588294,2.20716464,0.32683962,1.44477992,0.01009483,0.11184278,0.18975990,0.31224473,0.01363708,0.31574573
-5.75987994,2.22124305,0.32191153,1.45223291,0.01066082,0.11336642,0.19427363,0.31589619,0.01371859,0.31930917
-5.75387694,2.23516083,0.31897253,1.45900555,0.01119867,0.11483515,0.19924502,0.31943142,0.01375224,0.32339112
-5.74787394,2.24798536,0.31793017,1.46446775,0.01169791,0.11622008,0.20455318,0.32271790,0.01373535,0.32785062
-5.74187094,2.25880610,0.31864916,1.46802759,0.01214837,0.11749113,0.21006945,0.32562504,0.01366595,0.33253348
-5.73586793,2.26675973,0.32095494,1.46914796,0.01254053,0.11861767,0.21565987,0.32802771,0.01354294,0.33727601
-5.72986493,2.27105194,0.32463813,1.46736009,0.01286578,0.11956916,0.22118758,0.32980939,0.01336613,0.34190878
-5.72386193,2.27097557,0.32945978,1.46227360,0.01311674,0.12031582,0.22651525,0.33086491,0.01313624,0.34626056
-5.71785893,2.26592490,0.33515729,1.45358321,0.01328748,0.12082928,0.23150753,0.33110279,0.01285497,0.35016233
-5.71185593,2.25540616,0.34145098,1.44107220,0.01337374,0.12108319,0.23603349,0.33044712,0.01252492,0.35345117
-5.70585293,2.23904463,0.34805127,1.42461303,0.01337309,0.12105389,0.23996892,0.32883893,0.01214953,0.35597417
-5.69984992,2.21658864,0.35466620,1.40416555,0.01328499,0.12072098,0.24319875,0.32623727,0.01173302,0.35759202
-5.69384692,2.18791097,0.36100933,1.37977328,0.01311084,0.12006796,0.24561923,0.32261979,0.01128023,0.35818253
-5.68784392,2.15300807,0.36680766,1.35155836,0.01285390,0.11908278,0.24714017,0.31798304,0.01079654,0.35764369
-5.68184092,2.11199772,0.37180945,1.31971555,0.01251922,0.11775845,0.24768684,0.31234248,0.01028768,0.35589646
-5.67583792,2.06511523,0.37579173,1.28450582,0.01211345,0.11609352,0.24720184,0.30573219,0.00975962,0.35288707
-5.66983492,2.01270871,0.37856714,1.24624972,0.01164462,0.11409255,0.24564663,0.29820434,0.00921841,0.34858882
-5.66383192,1.95523334,0.37998990,1.20532086,0.01112189,0.11176645,0.24300269,0.28982844,0.00867004,0.34300326
-5.65782891,1.89324479,0.37996073,1.16213960,0.01055524,0.10913274,0.23927236,0.28069037,0.00812031,0.33616076
-5.65182591,1.82739172,0.37843034,1.11716683,0.00995517,0.10621566,0.23447917,0.27089115,0.00757475,0.32812037
-5.64582291,1.75840714,0.37540142,1.07089796,0.00933238,0.10304603,0.22866772,0.26054557,0.00703845,0.31896898
-5.63981991,1.68709865,0.37092901,1.02385687,0.00869749,0.09966104,0.22190299,0.24978042,0.00651610,0.30881969
-5.63381691,1.61433717,0.36511907,0.97658966,0.00806070,0.09610367,0.21426910,0.23873266,0.00601181,0.29780950
-5.62781391,1.54104436,0.35812542,0.92965812,0.00743160,0.09242207,0.20586760,0.22754725,0.00552917,0.28609638
-5.62181091,1.46817844,0.35014494,0.88363287,0.00681887,0.08866854,0.19681520,0.21637477,0.00507119,0.27385557
-5.61580790,1.39671881,0.34141142,0.83908595,0.00623017,0.08489845,0.18724114,0.20536893,0.00464027,0.26127561
-5.60980490,1.32764950,0.33218810,0.79658305,0.00567201,0.08116891,0.17728421,0.19468384,0.00423830,0.24855381
-5.60380190,1.26194191,0.32275929,0.75667547,0.00514959,0.07753736,0.16708950,0.18447130,0.00386658,0.23589159
-5.59779890,1.20053735,0.31342141,0.71989192,0.00466687,0.07406007,0.15680508,0.17487804,0.00352592,0.22348977
-5.59179590,1.14432999,0.30447388,0.68673057,0.00422650,0.07079064,0.14657869,0.16604305,0.00321669,0.21154396
-5.58579290,1.09415081,0.29621005,0.65765148,0.00382992,0.06777848,0.13655451,0.15809512,0.00293881,0.20024023
-5.57978989,1.05075318,0.28890886,0.63306998,0.00347739,0.06506750,0.12687027,0.15115057,0.00269187,0.18975126
-5.57378689,1.01480091,0.28282732,0.61335112,0.00316818,0.06269492,0.11765461,0.14531144,0.00247515,0.18023308
-5.56778389,0.98685901,0.27819424,0.59880559,0.00290063,0.06069030,0.10902492,0.14066400,0.00228768,0.17182248
-5.56178089,0.96738789,0.27520544,0.58968736,0.00267233,0.05907485,0.10108564,0.13727784,0.00212832,0.16463525
-5.55577789,0.95674104,0.27402057,0.58619313,0.00248028,0.05786107,0.09392710,0.13520541,0.00199580,0.15876527
-5.54977489,0.95516632,0.27476167,0.58846359,0.00232105,0.05705266,0.08762481,0.13448220,0.00188881,0.15428432
-5.54377189,0.96281077,0.27751342,0.59658648,0.00219092,0.05664478,0.08223934,0.13512734,0.00180599,0.15124282
-5.53776888,0.97972849,0.28232496,0.61060116,0.00208603,0.05662463,0.07781656,0.13714486,0.00174605,0.14967116
-5.53176588,1.00589097,0.28921307,0.63050428,0.00200252,0.05697223,0.07438827,0.14052522,0.00170779,0.14958166
-5.52576288,1.04119934,0.29816661,0.65625621,0.00193667,0.05766153,0.07197317,0.14524734,0.00169012,0.15097096
-5.51975988,1.08549728,0.30915154,0.68778763,0.00188495,0.05866157,0.07057803,0.15128079,0.00169213,0.15382263
-5.51375688,1.13858400,0.32211656,0.72500564,0.00184417,0.05993786,0.07019893,0.15858813,0.00171305,0.15810992
-5.50775388,1.20022598,0.33699860,0.76779892,0.00181150,0.06145367,0.07082261,0.16712724,0.00175233,0.16379835
-5.50175088,1.27016672,0.35372801,0.81604131,0.00178452,0.06317139,0.07242772,0.17685349,0.00180961,0.17084797
-5.49574787,1.34813348,0.37223297,0.86959335,0.00176128,0.06505374,0.07498598,0.18772161,0.00188469,0.17921527
-5.48974487,1.43384058,0.39244281,0.92830158,0.00174029,0.06706479,0.07846321,0.19968713,0.00197753,0.18885445
-5.48374187,1.52698863,0.41429003,0.99199523,0.00172051,0.06917082,0.08282009,0.21270740,0.00208823,0.19971798
-5.47773887,1.62725979,0.43771074,1.06048056,0.00170134,0.07134093,0.08801283,0.22674188,0.00221696,0.21175661
-5.47173587,1.73430909,0.46264372,1.13353301,0.00168260,0.07354743,0.09399359,0.24175194,0.00236394,0.22491853
-5.46573287,1.84775255,0.48902779,1.21088759,0.00166450,0.07576588,0.10071080,0.25769999,0.00252936,0.23914801
-5.45972986,1.96715278,0.51679804,1.29222832,0.00164757,0.07797506,0.10810927,0.27454803,0.00271336,0.25438352
-5.45372686,2.09200339,0.54588087,1.37717745,0.00163262,0.08015662,0.11613040,0.29225574,0.00291596,0.27055548
-5.44772386,2.22171347,0.57618842,1.46528538,0.00162070,0.08229470,0.12471231,0.31077829,0.00313698,0.28758388
-5.44172086,2.35559362,0.60761271,1.55602246,0.00161307,0.08437534,0.13379004,0.33006387,0.00337607,0.30537602
-5.43571786,2.49284510,0.64002001,1.64877350,0.00161110,0.08638602,0.14329600,0.35005130,0.00363261,0.32382456
-5.42971486,2.63255351,0.67324586,1.74283599,0.00161627,0.08831512,0.15316047,0.37066790,0.00390573,0.34280603
-5.42371186,2.77368820,0.70709134,1.83742263,0.00163011,0.09015153,0.16331245,0.39182770,0.00419428,0.36218026
-5.41770885,2.91510841,0.74132076,1.93166891,0.00165420,0.09188440,0.17368066,0.41343035,0.00449684,0.38179059
-5.41170585,3.05557654,0.77566139,2.02464569,0.00169008,0.09350307,0.18419485,0.43536076,0.00481178,0.40146517
-5.40570285,3.19377880,0.80980514,2.11537681,0.00173927,0.09499710,0.19478724,0.45748970,0.00513723,0.42101938
-5.39969985,3.32835266,0.84341249,2.20286124,0.00180325,0.09635662,0.20539415,0.47967523,0.00547118,0.44025927
-5.39369685,3.45792023,0.87611850,2.28609898,0.00188342,0.09757273,0.21595763,0.50176526,0.00581151,0.45898599
-5.38769385,3.58112624,0.90754080,2.36411962,0.00198109,0.09863804,0.22642709,0.52360083,0.00615608,0.47700099
-5.38169085,3.69667884,0.93728908,2.43601226,0.00209746,0.09954734,0.23676079,0.54502020,0.00650276,0.49411183
-5.37568784,3.80339109,0.96497585,2.50095533,0.00223363,0.10029819,0.24692700,0.56586353,0.00684951,0.51013823
-5.36968484,3.90022107,0.99022781,2.55824471,0.00239051,0.10089152,0.25690485,0.58597774,0.00719444,0.52491807
-5.36368184,3.98630830,1.01269729,2.60731880,0.00256888,0.10133211,0.26668465,0.60522150,0.00753586,0.53831302
-5.35767884,4.06100450,1.03207328,2.64777899,0.00276927,0.10162884,0.27626770,0.62346981,0.00787229,0.55021346
-5.35167584,4.12389677,1.04809136,2.67940457,0.00299201,0.10179483,0.28566548,0.64061815,0.00820251,0.56054233
-5.34567284,4.17482187,1.06054217,2.70216106,0.00323710,0.10184721,0.29489821,0.65658564,0.00852554,0.56925780
-5.33966983,4.21387073,1.06927784,2.71620170,0.00350424,0.10180670,0.30399288,0.67131727,0.00884062,0.57635441
-5.33366683,4.24138279,1.07421629,2.72186175,0.00379276,0.10169695,0.31298067,0.68478479,0.00914718,0.58186269
-5.32766383,4.25793035,1.07534307,2.71964606,0.00410153,0.10154358,0.32189408,0.69698646,0.00944481,0.58584726
-5.32166083,4.26429390,1.07271081,2.71021051,0.00442900,0.10137315,0.33076365,0.70794541,0.00973314,0.58840337
-5.31565783,4.26142950,1.06643624,2.69433818,0.00477308,0.10121186,0.33961465,0.71770687,0.01001185,0.58965220
-5.30965483,4.25043014,1.05669525,2.67291153,0.00513120,0.10108435,0.34846383,0.72633441,0.01028052,0.58973511
-5.30365183,4.23248288,1.04371598,2.64688193,0.00550020,0.10101240,0.35731642,0.73390535,0.01053861,0.58880704
-5.29764882,4.20882404,1.02777061,2.61723795,0.00587642,0.10101378,0.36616357,0.74050576,0.01078536,0.58702965
-5.29164582,4.18069466,1.00916617,2.58497377,0.00625569,0.10110126,0.37498044,0.74622523,0.01101979,0.58456434
-5.28564282,4.14929822,0.98823483,2.55105913,0.00663335,0.10128185,0.38372505,0.75115185,0.01124064,0.58156564
-5.27963982,4.11576250,0.96532417,2.51641188,0.00700434,0.10155629,0.39233795,0.75536758,0.01144634,0.57817525
-5.27363682,4.08110714,0.94078781,2.48187412,0.00736330,0.10191891,0.40074288,0.75894434,0.01163508,0.57451713
-5.26763382,4.04621800,0.91497670,2.44819261,0.00770465,0.10235773,0.40884835,0.76194108,0.01180484,0.57069367
-5.26163082,4.01182896,0.88823153,2.41600382,0.00802273,0.10285497,0.41655009,0.76440184,0.01195344,0.56678331
-5.25562781,3.97851147,0.86087621,2.38582388,0.00831195,0.10338772,0.42373434,0.76635488,0.01207864,0.56283952
-5.24962481,3.94667161,0.83321276,2.35804333,0.00856693,0.10392897,0.43028179,0.76781300,0.01217829,0.55889114
-5.24362181,3.91655414,0.80551742,2.33292632,0.00878265,0.10444882,0.43607198,0.76877475,0.01225040,0.55494406
-5.23761881,3.88825266,0.77803813,2.31061395,0.00895465,0.10491570,0.44098806,0.76922662,0.01229332,0.55098397
-5.23161581,3.86172481,0.75099312,2.29113110,0.00907913,0.10529780,0.44492147,0.76914572,0.01230587,0.54697999
-5.22561281,3.83681123,0.72457053,2.27439622,0.00915311,0.10556437,0.44777658,0.76850312,0.01228741,0.54288893
-5.21960980,3.81325718,0.69892886,2.26023335,0.00917456,0.10568697,0.44947480,0.76726723,0.01223804,0.53865983
-5.21360680,3.79073543,0.67419802,2.24838590,0.00914244,0.10564058,0.44995818,0.76540728,0.01215858,0.53423864
-5.20760380,3.76886937,0.65048089,2.23853136,0.00905685,0.10540448,0.44919216,0.76289661,0.01205069,0.52957251
-5.20160080,3.74725547,0.62785514,2.23029679,0.00891896,0.10496299,0.44716742,0.75971564,0.01191689,0.52461375
-5.19559780,3.72548425,0.60637515,2.22327428,0.00873106,0.10430580,0.44390075,0.75585426,0.01176047,0.51932310
-5.18959480,3.70315918,0.58607406,2.21703640,0.00849652,0.10342826,0.43943486,0.75131389,0.01158552,0.51367219
-5.18359180,3.67991332,0.56696577,2.21115102,0.00821968,0.10233123,0.43383714,0.74610874,0.01139678,0.50764520
-5.17758879,3.65542336,0.54904692,2.20519561,0.00790579,0.10102083,0.42719756,0.74026667,0.01119952,0.50123966
-5.17158579,3.62942121,0.53229882,2.19877066,0.00756083,0.09950803,0.41962562,0.73382941,0.01099943,0.49446639
-5.16558279,3.60170317,0.51668937,2.19151210,0.00719140,0.09780798,0.41124665,0.72685230,0.01080239,0.48734881
-5.15957979,3.57213686,0.50217500,2.18310274,0.00680452,0.09593937,0.40219765,0.71940353,0.01061433,0.47992163
-5.15357679,3.54066615,0.48870273,2.17328253,0.00640747,0.09392370,0.39262275,0.71156303,0.01044104,0.47222907
-5.14757379,3.50731427,0.47621219,2.16185742,0.00600764,0.09178451,0.38266855,0.70342096,0.01028800,0.46432287
-5.14157079,3.47218521,0.46463788,2.14870686,0.00561228,0.08954670,0.37247970,0.69507589,0.01016019,0.45626015
-5.13556778,3.43546367,0.45391137,2.13378965,0.00522844,0.08723583,0.36219455,0.68663268,0.01006200,0.44810138
-5.12956478,3.39741330,0.44396362,2.11714787,0.00486274,0.08487760,0.35194149,0.67820016,0.00999709,0.43990841
-5.12356178,3.35837356,0.43472728,2.09890896,0.00452128,0.08249732,0.34183575,0.66988856,0.00996831,0.43174285
-5.11755878,3.31875483,0.42613885,2.07928543,0.00420952,0.08011950,0.33197695,0.66180673,0.00997764,0.42366473
-5.11155578,3.27903190,0.41814065,2.05857232,0.00393220,0.07776753,0.32244746,0.65405931,0.01002622,0.41573159
-5.10555278,3.23973567,0.41068249,2.03714215,0.00369327,0.07546343,0.31331154,0.64674379,0.01011431,0.40799786
-5.09954977,3.20144307,0.40372298,2.01543740,0.00349584,0.07322762,0.30461534,0.63994758,0.01024135,0.40051463
-5.09354677,3.16476524,0.39723028,1.99396060,0.00334216,0.07107876,0.29638762,0.63374520,0.01040603,0.39332973
-5.08754377,3.13033422,0.39118244,1.97326211,0.00323364,0.06903360,0.28864117,0.62819571,0.01060637,0.38648804
-5.08154077,3.09878825,0.38556707,1.95392608,0.00317079,0.06710684,0.28137490,0.62334049,0.01083979,0.38003201
-5.07553777,3.07075632,0.38038054,1.93655475,0.00315335,0.06531100,0.27457630,0.61920142,0.01110320,0.37400227
-5.06953477,3.04684225,0.37562666,1.92175192,0.00318022,0.06365628,0.26822438,0.61577969,0.01139315,0.36843836
-5.06353177,3.02760910,0.37131498,1.91010592,0.00324959,0.06215045,0.26229267,0.61305531,0.01170585,0.36337938
-5.05752876,3.01356445,0.36745877,1.90217292,0.00335893,0.06079874,0.25675245,0.61098726,0.01203736,0.35886467
-5.05152576,3.00514728,0.36407284,1.89846126,0.00350512,0.05960374,0.25157579,0.60951460,0.01238359,0.35493437
-5.04552276,3.00271710,0.36117135,1.89941741,0.00368449,0.05856536,0.24673846,0.60855820,0.01274045,0.35162990
-5.03951976,3.00654590,0.35876581,1.90541423,0.00389288,0.05768083,0.24222250,0.60802346,0.01310391,0.34899425
-5.03351676,3.01681328,0.35686328,1.91674197,0.00412579,0.05694476,0.23801840,0.60780358,0.01347006,0.34707218
-5.02751376,3.03360511,0.35546497,1.93360236,0.00437839,0.05634929,0.23412678,0.60778357,0.01383523,0.34591018
-5.02151076,3.05691561,0.35456534,1.95610604,0.00464572,0.05588429,0.23055954,0.60784467,0.01419603,0.34555631
-5.01550775,3.08665281,0.35415167,1.98427305,0.00492268,0.05553765,0.22734039,0.60786921,0.01454942,0.34605971
-5.00950475,3.12264680,0.35420414,2.01803640,0.00520421,0.05529559,0.22450477,0.60774557,0.01489278,0.34747006
-5.00350175,3.16466025,0.35469637,2.05724810,0.00548539,0.05514313,0.22209924,0.60737316,0.01522397,0.34983656
-4.99749875,3.21240031,0.35559634,2.10168705,0.00576150,0.05506448,0.22018016,0.60666720,0.01554136,0.35320683
-4.99149575,3.26553105,0.35686765,2.15106815,0.00602813,0.05504352,0.21881195,0.60556315,0.01584388,0.35762545
-4.98549275,3.32368528,0.35847083,2.20505176,0.00628129,0.05506428,0.21806480,0.60402053,0.01613102,0.36313218
-4.97948974,3.38647512,0.36036477,2.26325271,0.00651747,0.05511137,0.21801199,0.60202612,0.01640283,0.36975998
-4.97348674,3.45350009,0.36250798,2.32524819,0.00673371,0.05517037,0.21872688,0.59959627,0.01665988,0.37753279
-4.96748374,3.52435237,0.36485971,2.39058395,0.00692764,0.05522821,0.22027973,0.59677830,0.01690321,0.38646310
-4.96148074,3.59861875,0.36738069,2.45877833,0.00709753,0.05527341,0.22273437,0.59365080,0.01713426,0.39654944
-4.95547774,3.67587898,0.37003360,2.52932402,0.00724229,0.05529633,0.22614494,0.59032295,0.01735473,0.40777391
-4.94947474,3.75570104,0.37278314,2.60168767,0.00736149,0.05528928,0.23055267,0.58693268,0.01756649,0.42009980
-4.94347174,3.83763353,0.37559579,2.67530761,0.00745535,0.05524656,0.23598308,0.58364370,0.01777142,0.43346949
-4.93746873,3.92119620,0.37843929,2.74959041,0.00752469,0.05516448,0.24244342,0.58064161,0.01797126,0.44780280
-4.93146573,4.00586962,0.38128200,2.82390691,0.00757090,0.05504131,0.24992065,0.57812890,0.01816750,0.46299587
-4.92546273,4.09108508,0.38409212,2.89758874,0.00759588,0.05487713,0.25838005,0.57631923,0.01836121,0.47892079
-4.91945973,4.17621618,0.38683706,2.96992626,0.00760199,0.05467379,0.26776442,0.57543097,0.01855294,0.49542596
-4.91345673,4.26057307,0.38948291,3.04016879,0.00759199,0.05443468,0.27799404,0.57568024,0.01874268,0.51233748
-4.90745373,4.34340062,0.39199424,3.10752800,0.00756891,0.05416468,0.28896736,0.57727359,0.01892976,0.52946134
-4.90145073,4.42388129,0.39433427,3.17118501,0.00753603,0.05386997,0.30056243,0.58040070,0.01911290,0.54658659
-4.89544772,4.50114304,0.39646531,3.23030150,0.00749676,0.05355791,0.31263907,0.58522713,0.01929025,0.56348940
-4.88944472,4.57427261,0.39834975,3.28403482,0.00745458,0.05323694,0.32504166,0.59188754,0.01945945,0.57993784
-4.88344172,4.64233374,0.39995126,3.33155683,0.00741292,0.05291646,0.33760252,0.60047952,0.01961779,0.59569719
-4.87743872,4.70438961,0.40123634,3.37207563,0.00737511,0.05260668,0.35014568,0.61105828,0.01976236,0.61053570
-4.87143572,4.75952852,0.40217592,3.40485935,0.00734425,0.05231846,0.36249106,0.62363245,0.01989022,0.62423043
-4.86543272,4.80689148,0.40274710,3.42926077,0.00732317,0.05206320,0.37445870,0.63816110,0.01999862,0.63657294
-4.85942971,4.84570007,0.40293464,3.44474129,0.00731432,0.05185253,0.38587307,0.65455219,0.02008514,0.64737469
-4.85342671,4.87528310,0.40273226,3.45089300,0.00731969,0.05169809,0.39656718,0.67266253,0.02014789,0.65647173
-4.84742371,4.89510048,0.40214354,3.44745739,0.00734073,0.05161121,0.40638640,0.69229933,0.02018565,0.66372859
-4.84142071,4.90476290,0.40118230,3.43433962,0.00737834,0.05160251,0.41519187,0.71322335,0.02019793,0.66904117
-4.83541771,4.90404631,0.39987251,3.41161730,0.00743275,0.05168150,0.42286333,0.73515354,0.02018507,0.67233855
-4.82941471,4.89290040,0.39824758,3.37954321,0.00750354,0.05185618,0.42930136,0.75777331,0.02014821,0.67358365
-4.82341171,4.87145078,0.39634917,3.33854181,0.00758960,0.05213253,0.43442898,0.78073795,0.02008925,0.67277275
-4.81740870,4.83999500,0.39422564,3.28919956,0.00768917,0.05251411,0.43819251,0.80368342,0.02001075,0.66993401
-4.81140570,4.79899283,0.39193004,3.23224963,0.00779984,0.05300169,0.44056183,0.82623590,0.01991577,0.66512507
-4.80540270,4.74905185,0.38951807,3.16855189,0.00791866,0.05359296,0.44153006,0.84802219,0.01980776,0.65842998
-4.79939970,4.69090917,0.38704593,3.09906916,0.00804219,0.05428224,0.44111265,0.86868039,0.01969033,0.64995565
-4.79339670,4.62541093,0.38456837,3.02484117,0.00816666,0.05506050,0.43934608,0.88787072,0.01956705,0.63982796
-4.78739370,4.55349055,0.38213701,2.94695748,0.00828811,0.05591533,0.43628621,0.90528603,0.01944135,0.62818800
-4.78139070,4.47614730,0.37979908,2.86653063,0.00840252,0.05683118,0.43200642,0.92066169,0.01931627,0.61518828
-4.77538769,4.39442607,0.37759661,2.78467087,0.00850606,0.05778972,0.42659561,0.93378456,0.01919444,0.60098948
-4.76938469,4.30939919,0.37556620,2.70246332,0.00859521,0.05877031,0.42015613,0.94450061,0.01907791,0.58575753
-4.76338169,4.22215099,0.37373930,2.62094835,0.00866701,0.05975063,0.41280175,0.95272092,0.01896823,0.56966127
-4.75737869,4.13376491,0.37214287,2.54110555,0.00871917,0.06070741,0.40465572,0.95842581,0.01886636,0.55287072
-4.75137569,4.04531335,0.37080054,2.46384155,0.00875032,0.06161719,0.39584887,0.96166683,0.01877284,0.53555573
-4.74537269,3.95784957,0.36973382,2.38998127,0.00876003,0.06245715,0.38651783,0.96256645,0.01868782,0.51788528
-4.73936968,3.87240100,0.36896351,2.32026251,0.00874901,0.06320590,0.37680330,0.96131543,0.01861124,0.50002686
-4.73336668,3.78996320,0.36851095,2.25533299,0.00871909,0.06384424,0.36684840,0.95816779,0.01854297,0.48214626
-4.72736368,3.71149352,0.36839906,2.19574929,0.00867324,0.06435583,0.35679698,0.95343354,0.01848297,0.46440722
-4.72136068,3.63790373,0.36865287,2.14197705,0.00861553,0.06472775,0.34679194,0.94746929,0.01843145,0.44697108
-4.71535768,3.57005104,0.36929972,2.09439152,0.00855101,0.06495087,0.33697346,0.94066710,0.01838901,0.42999615
-4.70935468,3.50872694,0.37036881,2.05327811,0.00848559,0.06502014,0.32747716,0.93344187,0.01835672,0.41363680
-4.70335168,3.45464406,0.37189011,2.01883244,0.00842579,0.06493467,0.31843213,0.92621772,0.01833622,0.39804211
-4.69734867,3.40842103,0.37389290,1.99115973,0.00837858,0.06469766,0.30995901,0.91941394,0.01832977,0.38335415
-4.69134567,3.37056602,0.37640371,1.97027353,0.00835104,0.06431614,0.30216789,0.91343093,0.01834019,0.36970595
-4.68534267,3.34145975,0.37944397,1.95609405,0.00835013,0.06380066,0.29515635,0.90863673,0.01837086,0.35721907
-4.67933967,3.32133906,0.38302754,1.94844642,0.00838240,0.06316480,0.28900755,0.90535472,0.01842560,0.34600107
-4.67333667,3.31028208,0.38715821,1.94705942,0.00845367,0.06242462,0.28378859,0.90385293,0.01850861,0.33614290
-4.66733367,3.30819649,0.39182739,1.95156537,0.00856881,0.06159808,0.27954904,0.90433539,0.01862428,0.32771638
-4.66133067,3.31481166,0.39701221,1.96150153,0.00873149,0.06070442,0.27631997,0.90693593,0.01877711,0.32077196
-4.65532766,3.32967598,0.40267417,1.97631388,0.00894396,0.05976357,0.27411334,0.91171454,0.01897152,0.31533684
-4.64932466,3.35215989,0.40875841,1.99536334,0.00920697,0.05879554,0.27292199,0.91865656,0.01921176,0.31141367
-4.64332166,3.38146508,0.41519381,2.01793501,0.00951961,0.05781998,0.27272014,0.92767453,0.01950171,0.30897991
