energy_ev,total_up,Mo_p_up,Mo_d_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up
-5.80790395,0.12876882,0.06761619,0.06305085,0.06453410,0.00019286,0.00005715,0.01698800
-5.80190095,0.13689465,0.06844525,0.06988580,0.06875453,0.00022662,0.00006679,0.01567770
-5.79589795,0.14857148,0.07106308,0.07847362,0.07466822,0.00026641,0.00007813,0.01490724
-5.78989495,0.16388456,0.07547230,0.08890031,0.08233673,0.00031256,0.00009129,0.01463519
-5.78389195,0.18289167,0.08166444,0.10123409,0.09180472,0.00036538,0.00010635,0.01482285
-5.77788894,0.20561560,0.08961756,0.11552049,0.10309651,0.00042509,0.00012338,0.01543394
-5.77188594,0.23203578,0.09929341,0.13177724,0.11621214,0.00049180,0.00014244,0.01643409
-5.76588294,0.26207952,0.11063435,0.14998892,0.13112339,0.00056550,0.00016352,0.01779007
-5.75987994,0.29561343,0.12356012,0.17010191,0.14776978,0.00064605,0.00018658,0.01946907
-5.75387694,0.33243540,0.13796476,0.19201976,0.16605494,0.00073312,0.00021153,0.02143779
-5.74787394,0.37226802,0.15371404,0.21559944,0.18584367,0.00082623,0.00023823,0.02366174
-5.74187094,0.41475388,0.17064351,0.24064874,0.20695982,0.00092467,0.00026648,0.02610449
-5.73586793,0.45945335,0.18855758,0.26692517,0.22918554,0.00102756,0.00029603,0.02872722
-5.72986493,0.50584540,0.20722974,0.29413665,0.25226184,0.00113381,0.00032655,0.03148832
-5.72386193,0.55333180,0.22640409,0.32194414,0.27589093,0.00124214,0.00035769,0.03434341
-5.71785893,0.60124496,0.24579847,0.34996645,0.29974025,0.00135112,0.00038903,0.03724542
-5.71185593,0.64885944,0.26510889,0.37778709,0.32344841,0.00145914,0.00042011,0.04014513
-5.70585293,0.69540696,0.28401558,0.40496322,0.34663272,0.00156452,0.00045045,0.04299178
-5.69984992,0.74009464,0.30219026,0.43103643,0.36889845,0.00166549,0.00047953,0.04573410
-5.69384692,0.78212586,0.31930452,0.45554503,0.38984928,0.00176027,0.00050686,0.04832137
-5.68784392,0.82072303,0.33503898,0.47803735,0.40909872,0.00184710,0.00053193,0.05070475
-5.68184092,0.85515131,0.34909294,0.49808574,0.42628208,0.00192433,0.00055427,0.05283865
-5.67583792,0.88474247,0.36119403,0.51530043,0.44106833,0.00199043,0.00057345,0.05468212
-5.66983492,0.90891760,0.37110744,0.52934285,0.45317163,0.00204405,0.00058908,0.05620027
-5.66383192,0.92720787,0.37864439,0.53993770,0.46236163,0.00208409,0.00060088,0.05736546
-5.65782891,0.93927216,0.38366929,0.54688322,0.46847243,0.00210973,0.00060861,0.05815841
-5.65182591,0.94491086,0.38610546,0.55005923,0.47140944,0.00212043,0.00061215,0.05856909
-5.64582291,0.94407500,0.38593877,0.54943243,0.47115410,0.00211601,0.00061146,0.05859724
-5.63981991,0.93687040,0.38321945,0.54505883,0.46776589,0.00209657,0.00060661,0.05825262
-5.63381691,0.92355651,0.37806149,0.53708302,0.46138184,0.00206260,0.00059776,0.05755500
-5.62781391,0.90453992,0.37064007,0.52573449,0.45221331,0.00201487,0.00058519,0.05653369
-5.62181091,0.88036300,0.36118676,0.51132101,0.44054022,0.00195444,0.00056925,0.05522682
-5.61580790,0.85168794,0.34998292,0.49421948,0.42670305,0.00188264,0.00055036,0.05368029
-5.60980490,0.81927705,0.33735145,0.47486460,0.41109289,0.00180100,0.00052906,0.05194648
-5.60380190,0.78397013,0.32364730,0.45373588,0.39413988,0.00171122,0.00050588,0.05008273
-5.59779890,0.74665990,0.30924705,0.43134363,0.37630072,0.00161513,0.00048146,0.04814963
-5.59179590,0.70826634,0.29453806,0.40821437,0.35804551,0.00151460,0.00045642,0.04620928
-5.58579290,0.66971126,0.27990748,0.38487644,0.33984458,0.00141153,0.00043141,0.04432343
-5.57978989,0.63189366,0.26573162,0.36184613,0.32215573,0.00130778,0.00040710,0.04255171
-5.57378689,0.59566707,0.25236597,0.33961506,0.30541230,0.00120512,0.00038412,0.04094987
-5.56778389,0.56181925,0.24013616,0.31863898,0.29001242,0.00110523,0.00036312,0.03956820
-5.56178089,0.53105515,0.22933017,0.29932843,0.27630978,0.00100964,0.00034470,0.03845009
-5.55577789,0.50398318,0.22019195,0.28204145,0.26460615,0.00091972,0.00032942,0.03763084
-5.54977489,0.48110522,0.21291651,0.26707834,0.25514568,0.00083668,0.00031783,0.03713663
-5.54377189,0.46281037,0.20764666,0.25467859,0.24811114,0.00076155,0.00031044,0.03698382
-5.53776888,0.44937224,0.20447132,0.24501978,0.24362212,0.00069517,0.00030771,0.03717853
-5.53176588,0.44094977,0.20342540,0.23821837,0.24173500,0.00063826,0.00031007,0.03771647
-5.52576288,0.43759098,0.20449111,0.23433202,0.24244461,0.00059134,0.00031792,0.03858307
-5.51975988,0.43923954,0.20760069,0.23336337,0.24568757,0.00055483,0.00033164,0.03975392
-5.51375688,0.44574340,0.21264031,0.23526478,0.25134683,0.00052904,0.00035156,0.04119544
-5.50775388,0.45686528,0.21945498,0.23994382,0.25925741,0.00051414,0.00037800,0.04286586
-5.50175088,0.47229430,0.22785434,0.24726922,0.26921308,0.00051024,0.00041122,0.04471642
-5.49574787,0.49165829,0.23761908,0.25707697,0.28097355,0.00051739,0.00045147,0.04669276
-5.48974487,0.51453646,0.24850779,0.26917621,0.29427217,0.00053555,0.00049895,0.04873646
-5.48374187,0.54047174,0.26026399,0.28335493,0.30882369,0.00056464,0.00055381,0.05078681
-5.47773887,0.56898253,0.27262316,0.29938495,0.32433186,0.00060450,0.00061612,0.05278249
-5.47173587,0.59957357,0.28531957,0.31702638,0.34049681,0.00065492,0.00068589,0.05466344
-5.46573287,0.63174551,0.29809266,0.33603127,0.35702170,0.00071561,0.00076305,0.05637258
-5.45972986,0.66500308,0.31069281,0.35614645,0.37361876,0.00078619,0.00084740,0.05785748
-5.45372686,0.69886183,0.32288637,0.37711564,0.39001441,0.00086621,0.00093863,0.05907190
-5.44772386,0.73285320,0.33445983,0.39868091,0.40595335,0.00095506,0.00103628,0.05997708
-5.44172086,0.76652829,0.34522302,0.42058356,0.42120173,0.00105203,0.00113977,0.06054286
-5.43571786,0.79946029,0.35501139,0.44256470,0.43554928,0.00115625,0.00124831,0.06074843
-5.42971486,0.83124592,0.36368729,0.46436558,0.44881046,0.00126672,0.00136099,0.06058290
-5.42371186,0.86150623,0.37114043,0.48572813,0.46082488,0.00138227,0.00147671,0.06004545
-5.41770885,0.88988702,0.37728754,0.50639573,0.47145707,0.00150156,0.00159420,0.05914526
-5.41170585,0.91605943,0.38207151,0.52611460,0.48059569,0.00162314,0.00171208,0.05790114
-5.40570285,0.93972098,0.38546000,0.54463587,0.48815270,0.00174539,0.00182882,0.05634090
-5.39969985,0.96059740,0.38744396,0.56171865,0.49406237,0.00186663,0.00194279,0.05450055
-5.39369685,0.97844569,0.38803602,0.57713404,0.49828058,0.00198508,0.00205233,0.05242338
-5.38769385,0.99305832,0.38726905,0.59067017,0.50078449,0.00209896,0.00215574,0.05015885
-5.38169085,1.00426896,0.38519510,0.60213824,0.50157272,0.00220650,0.00225138,0.04776161
-5.37568784,1.01195941,0.38188467,0.61137932,0.50066616,0.00230600,0.00233767,0.04529042
-5.36968484,1.01606770,0.37742649,0.61827176,0.49810936,0.00239593,0.00241318,0.04280723
-5.36368184,1.01659693,0.37192778,0.62273888,0.49397248,0.00247491,0.00247669,0.04037632
-5.35767884,1.01362447,0.36551493,0.62475658,0.48835369,0.00254185,0.00252720,0.03806367
-5.35167584,1.00731085,0.35833448,0.62436035,0.48138174,0.00259595,0.00256403,0.03593636
-5.34567284,0.99790784,0.35055427,0.62165148,0.47321857,0.00263674,0.00258679,0.03406225
-5.33966983,0.98576492,0.34236453,0.61680179,0.46406160,0.00266417,0.00259549,0.03250969
-5.33366683,0.97133363,0.33397871,0.61005658,0.45414546,0.00267858,0.00259047,0.03134736
-5.32766383,0.95516892,0.32563373,0.60173541,0.44374270,0.00268075,0.00257251,0.03064410
-5.32166083,0.93792723,0.31758956,0.59223048,0.43316348,0.00267186,0.00254270,0.03046875
-5.31565783,0.92036063,0.31012773,0.58200223,0.42275362,0.00265353,0.00250253,0.03088990
-5.30965483,0.90330682,0.30354873,0.57157220,0.41289119,0.00262771,0.00245380,0.03197538
-5.30365183,0.88767477,0.29816804,0.56151304,0.40398110,0.00259672,0.00239857,0.03379167
-5.29764882,0.87442606,0.29431079,0.55243583,0.39644802,0.00256310,0.00233912,0.03640287
-5.29164582,0.86455216,0.29230500,0.54497484,0.39072735,0.00252961,0.00227790,0.03986943
-5.28564282,0.85904798,0.29247346,0.53977012,0.38725449,0.00249910,0.00221743,0.04424648
-5.27963982,0.85888230,0.29512437,0.53744837,0.38645261,0.00247443,0.00216022,0.04958189
-5.27363682,0.86496597,0.30054097,0.53860243,0.38871920,0.00245838,0.00210870,0.05591393
-5.26763382,0.87811858,0.30897056,0.54377027,0.39441177,0.00245355,0.00206517,0.06326874
-5.26163082,0.89903496,0.32061302,0.55341397,0.40383314,0.00246224,0.00203165,0.07165762
-5.25562781,0.92825250,0.33560964,0.56789941,0.41721698,0.00248640,0.00200990,0.08107429
-5.24962481,0.96612070,0.35403234,0.58747763,0.43471398,0.00252751,0.00200128,0.09149225
-5.24362181,1.01277427,0.37587416,0.61226836,0.45637947,0.00258652,0.00200675,0.10286242
-5.23761881,1.06811105,0.40104129,0.64224678,0.48216293,0.00266380,0.00202680,0.11511119
-5.23161581,1.13177607,0.42934729,0.67723401,0.51190012,0.00275910,0.00206143,0.12813913
-5.22561281,1.20315286,0.46050996,0.71689204,0.54530845,0.00287152,0.00211016,0.14182036
-5.21960980,1.28136298,0.49415116,0.76072368,0.58198581,0.00299952,0.00217200,0.15600298
-5.21360680,1.36527440,0.52980008,0.80807782,0.62141359,0.00314094,0.00224552,0.17051036
-5.20760380,1.45351925,0.56689994,0.85816021,0.66296378,0.00329306,0.00232882,0.18514357
-5.20160080,1.54452070,0.60481825,0.91004976,0.70591048,0.00345266,0.00241964,0.19968491
-5.19559780,1.63652885,0.64286056,0.96272006,0.74944557,0.00361607,0.00251542,0.21390239
-5.18959480,1.72766456,0.68028723,1.01506566,0.79269815,0.00377936,0.00261332,0.22755522
-5.18359180,1.81597019,0.71633290,1.06593233,0.83475741,0.00393836,0.00271040,0.24040001
-5.17758879,1.89946542,0.75022795,1.11415029,0.87469801,0.00408887,0.00280361,0.25219753
-5.17158579,1.97620626,0.78122117,1.15856940,0.91160723,0.00422672,0.00288998,0.26271970
-5.16558279,2.04434511,0.80860287,1.19809472,0.94461280,0.00434799,0.00296664,0.27175670
-5.15957979,2.10218926,0.83172729,1.23172139,0.97291030,0.00444905,0.00303096,0.27912359
-5.15357679,2.14825564,0.85003359,1.25856706,0.99578903,0.00452673,0.00308061,0.28466646
-5.14757379,2.18131933,0.86306434,1.27790079,1.01265521,0.00457841,0.00311364,0.28826757
-5.14157079,2.20045384,0.87048075,1.28916703,1.02305153,0.00460210,0.00312854,0.28984944
-5.13556778,2.20506129,0.87207395,1.29200364,1.02667215,0.00459651,0.00312428,0.28937746
-5.12956478,2.19489130,0.86777181,1.28625330,1.02337251,0.00456107,0.00310034,0.28686112
-5.12356178,2.17004769,0.85764094,1.27196773,1.01317354,0.00449595,0.00305672,0.28235369
-5.11755878,2.13098286,0.84188395,1.24940466,0.99626005,0.00440205,0.00299393,0.27595033
-5.11155578,2.07848027,0.82083195,1.21901774,0.97297353,0.00428095,0.00291294,0.26778478
-5.10555278,2.01362580,0.79493280,1.18143993,0.94379968,0.00413484,0.00281520,0.25802487
-5.09954977,1.93776970,0.76473563,1.13746131,0.90935137,0.00396646,0.00270251,0.24686681
-5.09354677,1.85248076,0.73087240,1.08800229,0.87034776,0.00377897,0.00257701,0.23452890
-5.08754377,1.75949506,0.69403740,1.03408353,0.82759077,0.00357587,0.00244109,0.22124459
-5.08154077,1.66066160,0.65496551,0.97679404,0.78193982,0.00336090,0.00229730,0.20725547
-5.07553777,1.55788707,0.61441028,0.91725864,0.73428603,0.00313787,0.00214830,0.19280435
-5.06953477,1.45308230,0.57312270,0.85660645,0.68552704,0.00291061,0.00199679,0.17812873
-5.06353177,1.34811225,0.53183143,0.79594126,0.63654327,0.00268286,0.00184539,0.16345493
-5.05752876,1.24475132,0.49122518,0.73631510,0.58817663,0.00245815,0.00169665,0.14899310
-5.05152576,1.14464543,0.45193792,0.67870565,0.54121227,0.00223977,0.00155296,0.13493312
-5.04552276,1.04928161,0.41453699,0.62399801,0.49636384,0.00203068,0.00141652,0.12144163
-5.03951976,0.95996565,0.37951460,0.57297124,0.45426240,0.00183350,0.00128931,0.10866013
-5.03351676,0.87780773,0.34728248,0.52628943,0.41544921,0.00165045,0.00117308,0.09670407
-5.02751376,0.80371560,0.31816966,0.48449725,0.38037200,0.00148337,0.00106931,0.08566296
-5.02151076,0.73839453,0.29242297,0.44801946,0.34938445,0.00133370,0.00097924,0.07560123
-5.01550775,0.68235305,0.27021001,0.41716375,0.32274848,0.00120251,0.00090388,0.06655990
-5.00950475,0.63591312,0.25162392,0.39212622,0.30063866,0.00109052,0.00084397,0.05855862
-5.00350175,0.59922363,0.23668964,0.37299880,0.28314815,0.00099813,0.00080003,0.05159817
-4.99749875,0.57227580,0.22537096,0.35977778,0.27029565,0.00092541,0.00077238,0.04566307
-4.99149575,0.55491926,0.21757801,0.35237284,0.26203264,0.00087220,0.00076112,0.04072422
-4.98549275,0.54687801,0.21317469,0.35061597,0.25825056,0.00083806,0.00076614,0.03674150
-4.97948974,0.54776519,0.21198574,0.35426979,0.25878737,0.00082238,0.00078714,0.03366603
-4.97348674,0.55709627,0.21380306,0.36303505,0.26343342,0.00082431,0.00082363,0.03144232
-4.96748374,0.57430034,0.21839135,0.37655710,0.27193627,0.00084284,0.00087495,0.03000990
-4.96148074,0.59872950,0.22549270,0.39443140,0.28400464,0.00087681,0.00094020,0.02930478
-4.95547774,0.62966652,0.23483042,0.41620813,0.29931143,0.00092488,0.00101835,0.02926048
-4.94947474,0.66633129,0.24611211,0.44139635,0.31749614,0.00098559,0.00110811,0.02980880
-4.94347174,0.70788657,0.25903202,0.46946790,0.33816694,0.00105733,0.00120806,0.03088033
-4.93746873,0.75344377,0.27327317,0.49986154,0.36090268,0.00113839,0.00131656,0.03240482
-4.93146573,0.80206942,0.28850927,0.53198777,0.38525531,0.00122691,0.00143181,0.03431142
-4.92546273,0.85279300,0.30440674,0.56523468,0.41075290,0.00132099,0.00155186,0.03652884
-4.91945973,0.90461676,0.32062710,0.59897506,0.43690370,0.00141861,0.00167464,0.03898567
-4.91345673,0.95652780,0.33682982,0.63257521,0.46320143,0.00151776,0.00179799,0.04161060
-4.90745373,1.00751274,0.35267592,0.66540528,0.48913184,0.00161640,0.00191971,0.04433291
-4.90145073,1.05657487,0.36783214,0.69685118,0.51418068,0.00171251,0.00203761,0.04708304
-4.89544772,1.10275349,0.38197596,0.72632783,0.53784289,0.00180419,0.00214955,0.04979333
-4.88944472,1.14514501,0.39480111,0.75329332,0.55963283,0.00188964,0.00225352,0.05239889
-4.88344172,1.18292493,0.40602357,0.77726355,0.57909523,0.00196724,0.00234771,0.05483862
-4.87743872,1.21537000,0.41538780,0.79782656,0.59581637,0.00203559,0.00243052,0.05705627
-4.87143572,1.24187925,0.42267291,0.81465606,0.60943503,0.00209357,0.00250067,0.05900153
-4.86543272,1.26199312,0.42769838,0.82752331,0.61965273,0.00214035,0.00255721,0.06063115
-4.85942971,1.27540932,0.43032927,0.83630667,0.62624268,0.00217543,0.00259958,0.06190982
-4.85342671,1.28199469,0.43048021,0.84099824,0.62905688,0.00219868,0.00262762,0.06281109
-4.84742371,1.28179209,0.42811837,0.84170706,0.62803115,0.00221032,0.00264156,0.06331787
-4.84142071,1.27502175,0.42326473,0.83865845,0.62318747,0.00221092,0.00264208,0.06342282
-4.83541771,1.26207675,0.41599389,0.83218940,0.61463368,0.00220140,0.00263021,0.06312842
-4.82941471,1.24351263,0.40643212,0.82274000,0.60256033,0.00218300,0.00260733,0.06244667
-4.82341171,1.22003130,0.39475372,0.81084107,0.58723478,0.00215722,0.00257516,0.06139855
-4.81740870,1.19245984,0.38117593,0.79709850,0.56899275,0.00212577,0.00253561,0.06001315
-4.81140570,1.16172498,0.36595238,0.78217475,0.54822770,0.00209055,0.00249078,0.05832659
-4.80540270,1.12882433,0.34936547,0.76676844,0.52537848,0.00205354,0.00244286,0.05638064
-4.79939970,1.09479548,0.33171800,0.75159259,0.50091569,0.00201675,0.00239405,0.05422127
-4.79339670,1.06068419,0.31332434,0.73735261,0.47532747,0.00198217,0.00234646,0.05189707
-4.78739370,1.02751305,0.29450158,0.72472472,0.44910519,0.00195170,0.00230210,0.04945761
-4.78139070,0.99625179,0.27556085,0.71433582,0.42272965,0.00192705,0.00226272,0.04695192
-4.77538769,0.96779019,0.25679940,0.70674528,0.39665831,0.00190975,0.00222982,0.04442700
-4.76938469,0.94291472,0.23849350,0.70242961,0.37131401,0.00190108,0.00220458,0.04192655
-4.76338169,0.92228947,0.22089243,0.70177004,0.34707547,0.00190203,0.00218783,0.03948983
-4.75737869,0.90644184,0.20421386,0.70504374,0.32426986,0.00191327,0.00218005,0.03715089
-4.75137569,0.89575329,0.18864046,0.71241841,0.30316757,0.00193517,0.00218133,0.03493789
-4.74537269,0.89045500,0.17431800,0.72395054,0.28397912,0.00196777,0.00219142,0.03287284
-4.73936968,0.89062836,0.16135480,0.73958691,0.26685425,0.00201082,0.00220973,0.03097151
-4.73336668,0.89620981,0.14982235,0.75916918,0.25188291,0.00206377,0.00223537,0.02924362
-4.72736368,0.90699956,0.13975714,0.78244118,0.23909799,0.00212578,0.00226723,0.02769323
-4.72136068,0.92267349,0.13116336,0.80905844,0.22847951,0.00219581,0.00230396,0.02631928
-4.71535768,0.94279775,0.12401638,0.83859954,0.21995991,0.00227261,0.00234411,0.02511635
-4.70935468,0.96684526,0.11826683,0.87057884,0.21343020,0.00235475,0.00238611,0.02407544
-4.70335168,0.99421364,0.11384494,0.90446020,0.20874671,0.00244071,0.00242840,0.02318479
-4.69734867,1.02424396,0.11066518,0.93967137,0.20573803,0.00252886,0.00246942,0.02243080
-4.69134567,1.05623988,0.10863087,0.97561860,0.20421208,0.00261757,0.00250769,0.02179884
-4.68534267,1.08948671,0.10763869,1.01170135,0.20396299,0.00270517,0.00254187,0.02127404
-4.67933967,1.12327020,0.10758296,1.04732689,0.20477776,0.00279005,0.00257074,0.02084198
-4.67333667,1.15689459,0.10835957,1.08192438,0.20644236,0.00287068,0.00259330,0.02048930
-4.66733367,1.18969982,0.10986954,1.11495848,0.20874752,0.00294561,0.00260874,0.02020416
-4.66133067,1.22107750,0.11202208,1.14594208,0.21149382,0.00301355,0.00261644,0.01997662
-4.65532766,1.25048544,0.11473714,1.17444799,0.21449619,0.00307338,0.00261604,0.01979887
-4.64932466,1.27746044,0.11794735,1.20011932,0.21758781,0.00312414,0.00260738,0.01966532
-4.64332166,1.30162890,0.12159943,1.22267812,0.22062326,0.00316510,0.00259052,0.01957261
-4.63731866,1.32271504,0.12565492,1.24193209,0.22348105,0.00319574,0.00256569,0.01951949
-4.63131566,1.34054622,0.13009026,1.25777881,0.22606529,0.00321579,0.00253334,0.01950659
-4.62531266,1.35505510,0.13489624,1.27020736,0.22830668,0.00322518,0.00249404,0.01953617
-4.61930965,1.36627840,0.14007683,1.27929687,0.23016273,0.00322410,0.00244852,0.01961171
-4.61330665,1.37435191,0.14564732,1.28521190,0.23161706,0.00321293,0.00239760,0.01973750
-4.60730365,1.37950184,0.15163196,1.28819455,0.23267807,0.00319229,0.00234220,0.01991820
-4.60130065,1.38203264,0.15806110,1.28855335,0.23337676,0.00316295,0.00228326,0.02015836
-4.59529765,1.38231139,0.16496789,1.28664930,0.23376386,0.00312582,0.00222175,0.02046192
-4.58929465,1.38074956,0.17238477,1.28287936,0.23390640,0.00308194,0.00215863,0.02083181
-4.58329165,1.37778256,0.18033977,1.27765811,0.23388371,0.00303242,0.00209482,0.02126946
-4.57728864,1.37384816,0.18885292,1.27139836,0.23378314,0.00297837,0.00203118,0.02177452
-4.57128564,1.36936461,0.19793281,1.26449159,0.23369555,0.00292090,0.00196845,0.02234453
-4.56528264,1.36470972,0.20757356,1.25728925,0.23371078,0.00286106,0.00190728,0.02297477
-4.55927964,1.36020178,0.21775234,1.25008586,0.23391336,0.00279978,0.00184820,0.02365822
-4.55327664,1.35608363,0.22842758,1.24310491,0.23437852,0.00273788,0.00179156,0.02438559
-4.54727364,1.35251053,0.23953800,1.23648842,0.23516872,0.00267598,0.00173759,0.02514554
-4.54127064,1.34954274,0.25100256,1.23029069,0.23633091,0.00261456,0.00168638,0.02592506
-4.53526763,1.34714328,0.26272128,1.22447689,0.23789453,0.00255390,0.00163784,0.02670994
-4.52926463,1.34518095,0.27457711,1.21892645,0.23987038,0.00249408,0.00159180,0.02748537
-4.52326163,1.34343871,0.28643859,1.21344128,0.24225037,0.00243503,0.00154793,0.02823676
-4.51725863,1.34162689,0.29816333,1.20775840,0.24500821,0.00237654,0.00150583,0.02895049
-4.51125563,1.33940067,0.30960226,1.20156643,0.24810089,0.00231828,0.00146505,0.02961491
-4.50525263,1.33638087,0.32060424,1.19452490,0.25147098,0.00225985,0.00142509,0.03022126
-4.49924962,1.33217708,0.33102113,1.18628564,0.25504954,0.00220082,0.00138544,0.03076466
-4.49324662,1.32641194,0.34071303,1.17651503,0.25875966,0.00214078,0.00134564,0.03124507
-4.48724362,1.31874532,0.34955342,1.16491594,0.26252031,0.00207940,0.00130527,0.03166817
-4.48124062,1.30889747,0.35743424,1.15124840,0.26625051,0.00201642,0.00126401,0.03204617
-4.47523762,1.29666975,0.36427053,1.13534802,0.26987361,0.00195177,0.00122163,0.03239846
-4.46923462,1.28196244,0.37000475,1.11714129,0.27332156,0.00188555,0.00117807,0.03275214
-4.46323162,1.26478869,0.37461038,1.09665719,0.27653900,0.00181803,0.00113335,0.03314229
-4.45722861,1.24528422,0.37809507,1.07403470,0.27948719,0.00174973,0.00108769,0.03361209
-4.45122561,1.22371253,0.38050297,1.04952604,0.28214748,0.00168138,0.00104143,0.03421266
-4.44522261,1.20046558,0.38191639,1.02349569,0.28452442,0.00161393,0.00099506,0.03500263
-4.43921961,1.17606007,0.38245667,0.99641525,0.28664821,0.00154851,0.00094921,0.03604744
-4.43321661,1.15112957,0.38228429,0.96885474,0.28857672,0.00148645,0.00090460,0.03741839
-4.42721361,1.12641299,0.38159811,0.94147059,0.29039661,0.00142921,0.00086208,0.03919136
-4.42121061,1.10273969,0.38063375,0.91499086,0.29222384,0.00137837,0.00082254,0.04144523
-4.41520760,1.08101191,0.37966107,0.89019841,0.29420327,0.00133555,0.00078695,0.04426009
-4.40920460,1.06218484,0.37898073,0.86791229,0.29650745,0.00130242,0.00075626,0.04771509
-4.40320160,1.04724485,0.37891965,0.84896810,0.29933435,0.00128060,0.00073144,0.05188615
-4.39719860,1.03718634,0.37982554,0.83419756,0.30290432,0.00127166,0.00071343,0.05684345
-4.39119560,1.03298759,0.38206027,0.82440789,0.30745589,0.00127701,0.00070308,0.06264870
-4.38519260,1.03558597,0.38599227,0.82036116,0.31324077,0.00129793,0.00070120,0.06935249
-4.37918959,1.04585291,0.39198788,0.82275407,0.32051787,0.00133545,0.00070847,0.07699150
-4.37318659,1.06456902,0.40040181,0.83219843,0.32954650,0.00139039,0.00072545,0.08558587
-4.36718359,1.09239980,0.41156684,0.84920261,0.34057892,0.00146323,0.00075257,0.09513680
-4.36118059,1.12987236,0.42578297,0.87415434,0.35385233,0.00155418,0.00079013,0.10562436
-4.35517759,1.17735386,0.44330636,0.90730520,0.36958047,0.00166307,0.00083828,0.11700586
-4.34917459,1.23503206,0.46433823,0.94875728,0.38794512,0.00178939,0.00089700,0.12921462
-4.34317159,1.30289884,0.48901430,0.99845233,0.40908776,0.00193226,0.00096617,0.14215945
-4.33716858,1.38073730,0.51739508,1.05616407,0.43310160,0.00209040,0.00104550,0.15572488
-4.33116558,1.46811323,0.54945740,1.12149402,0.46002429,0.00226221,0.00113459,0.16977206
-4.32516258,1.56437157,0.58508780,1.19387140,0.48983162,0.00244569,0.00123297,0.18414063
-4.31915958,1.66863856,0.62407799,1.27255753,0.52243253,0.00263857,0.00134006,0.19865137
-4.31315658,1.77983001,0.66612294,1.35665502,0.55766562,0.00283825,0.00145526,0.21310958
-4.30715358,1.89666613,0.71082184,1.44512201,0.59529749,0.00304194,0.00157792,0.22730934
