energy_ev,total_up,Ga_p_up,Ga_d_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up
-5.71185593,1.95842653,0.03790371,0.00000000,1.03245121,0.60317807,0.00758023,1.16370301
-5.70585293,1.97576563,0.03744896,0.00000000,1.03428088,0.61548068,0.00786059,1.17001241
-5.69984992,1.99166970,0.03689973,0.00000000,1.03711596,0.62763928,0.00812925,1.17561360
-5.69384692,2.00626578,0.03627064,0.00000000,1.04098694,0.63960472,0.00838271,1.18054447
-5.68784392,2.01967431,0.03557738,0.00000000,1.04584667,0.65133744,0.00861728,1.18482721
-5.68184092,2.03200769,0.03483643,0.00000000,1.05157656,0.66280740,0.00882918,1.18846984
-5.67583792,2.04337019,0.03406469,0.00000000,1.05799682,0.67399412,0.00901465,1.19146947
-5.66983492,2.05385886,0.03327908,0.00000000,1.06487999,0.68488688,0.00917010,1.19381672
-5.66383192,2.06356516,0.03249620,0.00000000,1.07196696,0.69548485,0.00929214,1.19550120
-5.65782891,2.07257670,0.03173190,0.00000000,1.07898450,0.70579708,0.00937780,1.19651719
-5.65182591,2.08097901,0.03100093,0.00000000,1.08566331,0.71584237,0.00942456,1.19686941
-5.64582291,2.08885669,0.03031653,0.00000000,1.09175561,0.72564881,0.00943053,1.19657819
-5.63981991,2.09629399,0.02969019,0.00000000,1.09705123,0.73525290,0.00939443,1.19568374
-5.63381691,2.10337457,0.02913134,0.00000000,1.10139141,0.74469850,0.00931575,1.19424916
-5.62781391,2.11018035,0.02864716,0.00000000,1.10467970,0.75403528,0.00919475,1.19236203
-5.62181091,2.11678981,0.02824248,0.00000000,1.10688933,0.76331700,0.00903244,1.19013440
-5.61580790,2.12327561,0.02791974,0.00000000,1.10806697,0.77259952,0.00883064,1.18770129
-5.60980490,2.12970212,0.02767904,0.00000000,1.10833267,0.78193885,0.00859185,1.18521771
-5.60380190,2.13612302,0.02751833,0.00000000,1.10787628,0.79138912,0.00831927,1.18285451
-5.59779890,2.14257939,0.02743357,0.00000000,1.10695062,0.80100086,0.00801664,1.18079340
-5.59179590,2.14909868,0.02741916,0.00000000,1.10586202,0.81081950,0.00768819,1.17922129
-5.58579290,2.15569471,0.02746822,0.00000000,1.10495877,0.82088435,0.00733847,1.17832467
-5.57978989,2.16236909,0.02757313,0.00000000,1.10461825,0.83122808,0.00697228,1.17828407
-5.57378689,2.16911399,0.02772598,0.00000000,1.10523352,0.84187676,0.00659448,1.17926917
-5.56778389,2.17591643,0.02791907,0.00000000,1.10719998,0.85285046,0.00620993,1.18143480
-5.56178089,2.18276370,0.02814539,0.00000000,1.11090289,0.86416438,0.00582331,1.18491799
-5.55577789,2.18964987,0.02839916,0.00000000,1.11670617,0.87583043,0.00543907,1.18983632
-5.54977489,2.19658288,0.02867616,0.00000000,1.12494307,0.88785916,0.00506130,1.19628745
-5.54377189,2.20359175,0.02897415,0.00000000,1.13590884,0.90026181,0.00469369,1.20434988
-5.53776888,2.21073342,0.02929306,0.00000000,1.14985562,0.91305245,0.00433947,1.21408483
-5.53176588,2.21809872,0.02963519,0.00000000,1.16698953,0.92624991,0.00400137,1.22553874
-5.52576288,2.22581676,0.03000518,0.00000000,1.18746972,0.93987927,0.00368163,1.23874648
-5.51975988,2.23405750,0.03040995,0.00000000,1.21140926,0.95397296,0.00338198,1.25373456
-5.51375688,2.24303192,0.03085844,0.00000000,1.23887724,0.96857100,0.00310368,1.27052424
-5.50775388,2.25298948,0.03136126,0.00000000,1.26990184,0.98372045,0.00284756,1.28913398
-5.50175088,2.26421288,0.03193021,0.00000000,1.30447384,0.99947402,0.00261405,1.30958105
-5.49574787,2.27700986,0.03257774,0.00000000,1.34254992,1.01588756,0.00240324,1.33188193
-5.48974487,2.29170233,0.03331625,0.00000000,1.38405559,1.03301667,0.00221493,1.35605131
-5.48374187,2.30861300,0.03415744,0.00000000,1.42888707,1.05091241,0.00204868,1.38209957
-5.47773887,2.32805006,0.03511152,0.00000000,1.47691209,1.06961618,0.00190389,1.41002872
-5.47173587,2.35029033,0.03618656,0.00000000,1.52796930,1.08915402,0.00177979,1.43982691
-5.46573287,2.37556163,0.03738775,0.00000000,1.58186635,1.10953054,0.00167557,1.47146170
-5.45972986,2.40402520,0.03871681,0.00000000,1.63837677,1.13072275,0.00159034,1.50487246
-5.45372686,2.43575895,0.04017145,0.00000000,1.69723593,1.15267416,0.00152318,1.53996235
-5.44772386,2.47074245,0.04174502,0.00000000,1.75813650,1.17528949,0.00147319,1.57659030
-5.44172086,2.50884457,0.04342626,0.00000000,1.82072398,1.19843031,0.00143946,1.61456374
-5.43571786,2.54981464,0.04519922,0.00000000,1.88459288,1.22191216,0.00142112,1.65363261
-5.42971486,2.59327783,0.04704342,0.00000000,1.94928425,1.24550326,0.00141730,1.69348533
-5.42371186,2.63873536,0.04893413,0.00000000,2.01428518,1.26892536,0.00142715,1.73374722
-5.41770885,2.68557012,0.05084287,0.00000000,2.07903085,1.29185678,0.00144983,1.77398201
-5.41170585,2.73305774,0.05273807,0.00000000,2.14290965,1.31393788,0.00148447,1.81369663
-5.40570285,2.78038319,0.05458595,0.00000000,2.20527164,1.33477895,0.00153020,1.85234965
-5.39969985,2.82666254,0.05635141,0.00000000,2.26544040,1.35397040,0.00158612,1.88936324
-5.39369685,2.87096928,0.05799911,0.00000000,2.32272836,1.37109507,0.00165128,1.92413845
-5.38769385,2.91236433,0.05949460,0.00000000,2.37645488,1.38574211,0.00172467,1.95607344
-5.38169085,2.94992847,0.06080540,0.00000000,2.42596686,1.39752210,0.00180524,1.98458385
-5.37568784,2.98279606,0.06190215,0.00000000,2.47066066,1.40608259,0.00189186,2.00912459
-5.36968484,3.01018822,0.06275957,0.00000000,2.51000465,1.41112348,0.00198339,2.02921189
-5.36368184,3.03144412,0.06335740,0.00000000,2.54356086,1.41241128,0.00207859,2.04444465
-5.35767884,3.04604865,0.06368112,0.00000000,2.57100493,1.40979168,0.00217625,2.05452374
-5.35167584,3.05365504,0.06372250,0.00000000,2.59214271,1.40319950,0.00227509,2.05926822
-5.34567284,3.05410119,0.06347993,0.00000000,2.60692280,1.39266553,0.00237388,2.05862749
-5.33966983,3.04741858,0.06295852,0.00000000,2.61544383,1.37831960,0.00247139,2.05268840
-5.33366683,3.03383324,0.06216993,0.00000000,2.61795581,1.36038971,0.00256647,2.04167678
-5.32766383,3.01375855,0.06113203,0.00000000,2.61485537,1.33919697,0.00265802,2.02595311
-5.32166083,2.98777995,0.05986830,0.00000000,2.60667450,1.31514653,0.00274505,2.00600223
-5.31565783,2.95663238,0.05840702,0.00000000,2.59406333,1.28871482,0.00282670,1.98241740
-5.30965483,2.92117126,0.05678037,0.00000000,2.57776745,1.26043359,0.00290222,1.95587952
-5.30365183,2.88233868,0.05502337,0.00000000,2.55860075,1.23087159,0.00297103,1.92713226
-5.29764882,2.84112625,0.05317277,0.00000000,2.53741498,1.20061464,0.00303267,1.89695433
-5.29164582,2.79853646,0.05126588,0.00000000,2.51506743,1.17024511,0.00308688,1.86613026
-5.28564282,2.75554467,0.04933953,0.00000000,2.49238823,1.14032185,0.00313349,1.83542111
-5.27963982,2.71306322,0.04742897,0.00000000,2.47014878,1.11136148,0.00317252,1.80553647
-5.27363682,2.67190974,0.04556703,0.00000000,2.44903290,1.08382195,0.00320408,1.77710925
-5.26763382,2.63278073,0.04378328,0.00000000,2.42961191,1.05808914,0.00322841,1.75067423
-5.26163082,2.59623190,0.04210346,0.00000000,2.41232485,1.03446707,0.00324582,1.72665163
-5.25562781,2.56266559,0.04054906,0.00000000,2.39746469,1.01317206,0.00325668,1.70533610
-5.24962481,2.53232590,0.03913709,0.00000000,2.38517106,0.99433100,0.00326143,1.68689172
-5.24362181,2.50530123,0.03788000,0.00000000,2.37542969,0.97798367,0.00326050,1.67135298
-5.23761881,2.48153381,0.03678582,0.00000000,2.36807852,0.96408875,0.00325433,1.65863144
-5.23161581,2.46083525,0.03585839,0.00000000,2.36282004,0.95253303,0.00324335,1.64852763
-5.22561281,2.44290712,0.03509773,0.00000000,2.35923898,0.94314328,0.00322795,1.64074732
-5.21960980,2.42736508,0.03450049,0.00000000,2.35682475,0.93569988,0.00320849,1.63492112
-5.21360680,2.41376520,0.03406044,0.00000000,2.35499707,0.92995159,0.00318527,1.63062644
-5.20760380,2.40163097,0.03376900,0.00000000,2.35313396,0.92563045,0.00315854,1.62741050
-5.20160080,2.39047953,0.03361573,0.00000000,2.35060052,0.92246622,0.00312852,1.62481333
-5.19559780,2.37984599,0.03358877,0.00000000,2.34677736,0.92019963,0.00309536,1.62238954
-5.18959480,2.36930455,0.03367527,0.00000000,2.34108740,0.91859378,0.00305917,1.61972803
-5.18359180,2.35848587,0.03386173,0.00000000,2.33302003,0.91744339,0.00302005,1.61646883
-5.17758879,2.34708983,0.03413420,0.00000000,2.32215164,0.91658156,0.00297805,1.61231633
-5.17158579,2.33489372,0.03447850,0.00000000,2.30816185,0.91588397,0.00293321,1.60704872
-5.16558279,2.32175562,0.03488030,0.00000000,2.29084497,0.91527046,0.00288556,1.60052336
-5.15957979,2.30761339,0.03532516,0.00000000,2.27011627,0.91470424,0.00283512,1.59267818
-5.15357679,2.29247968,0.03579852,0.00000000,2.24601327,0.91418904,0.00278191,1.58352934
-5.14757379,2.27643362,0.03628569,0.00000000,2.21869195,0.91376442,0.00272597,1.57316556
-5.14157079,2.25960998,0.03677185,0.00000000,2.18841845,0.91349973,0.00266732,1.56173963
-5.13556778,2.24218650,0.03724196,0.00000000,2.15555674,0.91348721,0.00260600,1.54945769
-5.12956478,2.22437037,0.03768090,0.00000000,2.12055281,0.91383454,0.00254206,1.53656700
-5.12356178,2.20638453,0.03807345,0.00000000,2.08391639,0.91465724,0.00247556,1.52334270
-5.11755878,2.18845444,0.03840451,0.00000000,2.04620075,0.91607134,0.00240655,1.51007435
-5.11155578,2.17079592,0.03865923,0.00000000,2.00798157,0.91818648,0.00233510,1.49705258
-5.10555278,2.15360450,0.03882335,0.00000000,1.96983568,0.92109967,0.00226130,1.48455653
-5.09954977,2.13704637,0.03888346,0.00000000,1.93232031,0.92488985,0.00218524,1.47284230
-5.09354677,2.12125126,0.03882737,0.00000000,1.89595374,0.92961320,0.00210701,1.46213271
-5.08754377,2.10630699,0.03864449,0.00000000,1.86119763,0.93529933,0.00202674,1.45260856
-5.08154077,2.09225581,0.03832620,0.00000000,1.82844189,0.94194820,0.00194457,1.44440150
-5.07553777,2.07909203,0.03786619,0.00000000,1.79799204,0.94952773,0.00186067,1.43758846
-5.06953477,2.06676104,0.03726074,0.00000000,1.77005966,0.95797202,0.00177525,1.43218774
-5.06353177,2.05515918,0.03650898,0.00000000,1.74475586,0.96718020,0.00168853,1.42815658
-5.05752876,2.04413458,0.03561302,0.00000000,1.72208796,0.97701579,0.00160079,1.42539028
-5.05152576,2.03348849,0.03457797,0.00000000,1.70195933,0.98730668,0.00151234,1.42372280
-5.04552276,2.02297743,0.03341187,0.00000000,1.68417224,0.99784571,0.00142352,1.42292868
-5.03951976,2.01231590,0.03212555,0.00000000,1.66843373,1.00839204,0.00133472,1.42272659
-5.03351676,2.00117986,0.03073231,0.00000000,1.65436417,1.01867333,0.00124635,1.42278411
-5.02751376,1.98921118,0.02924755,0.00000000,1.64150839,1.02838896,0.00115886,1.42272415
-5.02151076,1.97602318,0.02768835,0.00000000,1.62934905,1.03721431,0.00107268,1.42213269
-5.01550775,1.96120744,0.02607295,0.00000000,1.61732189,1.04480627,0.00098827,1.42056805
-5.00950475,1.94434205,0.02442022,0.00000000,1.60483260,1.05081003,0.00090609,1.41757146
-5.00350175,1.92500126,0.02274910,0.00000000,1.59127478,1.05486698,0.00082657,1.41267886
-4.99749875,1.90276660,0.02107814,0.00000000,1.57604854,1.05662372,0.00075011,1.40543363
-4.99149575,1.87723912,0.01942496,0.00000000,1.55857924,1.05574198,0.00067708,1.39540009
-4.98549275,1.84805254,0.01780583,0.00000000,1.53833576,1.05190902,0.00060780,1.38217713
-4.97948974,1.81488685,0.01623537,0.00000000,1.51484778,1.04484824,0.00054253,1.36541175
-4.97348674,1.77748166,0.01472622,0.00000000,1.48772134,1.03432947,0.00048148,1.34481181
-4.96748374,1.73564884,0.01328893,0.00000000,1.45665226,1.02017854,0.00042478,1.32015752
-4.96148074,1.68928368,0.01193179,0.00000000,1.42143682,1.00228559,0.00037250,1.29131112
-4.95547774,1.63837382,0.01066091,0.00000000,1.38197922,0.98061160,0.00032467,1.25822420
-4.94947474,1.58300561,0.00948024,0.00000000,1.33829559,0.95519286,0.00028123,1.22094231
-4.94347174,1.52336707,0.00839170,0.00000000,1.29051426,0.92614295,0.00024207,1.17960649
-4.93746873,1.45974741,0.00739541,0.00000000,1.23887224,0.89365213,0.00020704,1.13445157
-4.93146573,1.39253277,0.00648989,0.00000000,1.18370817,0.85798399,0.00017596,1.08580118
-4.92546273,1.32219836,0.00567229,0.00000000,1.12545175,0.81946942,0.00014859,1.03405967
-4.91945973,1.24929715,0.00493872,0.00000000,1.06461034,0.77849826,0.00012469,0.97970124
-4.91345673,1.17444560,0.00428442,0.00000000,1.00175320,0.73550879,0.00010400,0.92325659
-4.90745373,1.09830704,0.00370406,0.00000000,0.93749391,0.69097558,0.00008624,0.86529784
-4.90145073,1.02157344,0.00319197,0.00000000,0.87247194,0.64539632,0.00007116,0.80642224
-4.89544772,0.94494640,0.00274232,0.00000000,0.80733394,0.59927800,0.00005850,0.74723542
-4.88944472,0.86911812,0.00234928,0.00000000,0.74271558,0.55312327,0.00004804,0.68833489
-4.88344172,0.79475331,0.00200719,0.00000000,0.67922469,0.50741741,0.00003957,0.63029437
-4.87743872,0.72247272,0.00171066,0.00000000,0.61742616,0.46261636,0.00003293,0.57364974
-4.87143572,0.65283892,0.00145466,0.00000000,0.55782935,0.41913654,0.00002800,0.51888697
-4.86543272,0.58634493,0.00123455,0.00000000,0.50087808,0.37734642,0.00002473,0.46643239
-4.85942971,0.52340589,0.00104614,0.00000000,0.44694368,0.33756041,0.00002313,0.41664574
-4.85342671,0.46435420,0.00088572,0.00000000,0.39632101,0.30003489,0.00002328,0.36981585
-4.84742371,0.40943777,0.00075005,0.00000000,0.34922746,0.26496666,0.00002539,0.32615919
-4.84142071,0.35882162,0.00063636,0.00000000,0.30580467,0.23249339,0.00002976,0.28582093
-4.83541771,0.31259226,0.00054239,0.00000000,0.26612273,0.20269621,0.00003685,0.24887828
-4.82941471,0.27076456,0.00046630,0.00000000,0.23018649,0.17560378,0.00004730,0.21534597
-4.82341171,0.23329071,0.00040676,0.00000000,0.19794338,0.15119790,0.00006194,0.18518315
-4.81740870,0.20007060,0.00036289,0.00000000,0.16929260,0.12941999,0.00008185,0.15830164
-4.81140570,0.17096327,0.00033432,0.00000000,0.14409484,0.11017835,0.00010842,0.13457475
-4.80540270,0.14579870,0.00032115,0.00000000,0.12218240,0.09335559,0.00014334,0.11384660
-4.79939970,0.12438977,0.00032400,0.00000000,0.10336918,0.07881615,0.00018874,0.09594128
-4.79339670,0.10654358,0.00034406,0.00000000,0.08746016,0.06641348,0.00024716,0.08067170
-4.78739370,0.09207209,0.00038306,0.00000000,0.07426021,0.05599677,0.00032165,0.06784785
-4.78139070,0.08080161,0.00044337,0.00000000,0.06358188,0.04741686,0.00041585,0.05728412
-4.77538769,0.07258092,0.00052797,0.00000000,0.05525208,0.04053145,0.00053398,0.04880571
-4.76938469,0.06728788,0.00064053,0.00000000,0.04911761,0.03520940,0.00068091,0.04225394
-4.76338169,0.06483440,0.00078538,0.00000000,0.04504932,0.03133400,0.00086219,0.03749045
-4.75737869,0.06516974,0.00096755,0.00000000,0.04294505,0.02880544,0.00108407,0.03440020
-4.75137569,0.06828197,0.00119275,0.00000000,0.04273137,0.02754228,0.00135343,0.03289348
-4.74537269,0.07419785,0.00146732,0.00000000,0.04436402,0.02748218,0.00167781,0.03290676
-4.73936968,0.08298093,0.00179819,0.00000000,0.04782730,0.02858180,0.00206525,0.03440266
-4.73336668,0.09472808,0.00219276,0.00000000,0.05313250,0.03081606,0.00252421,0.03736895
-4.72736368,0.10956455,0.00265883,0.00000000,0.06031523,0.03417682,0.00306341,0.04181679
-4.72136068,0.12763765,0.00320436,0.00000000,0.06943217,0.03867106,0.00369158,0.04777828
-4.71535768,0.14910928,0.00383736,0.00000000,0.08055692,0.04431878,0.00441723,0.05530337
-4.70935468,0.17414744,0.00456560,0.00000000,0.09377548,0.05115052,0.00524830,0.06445631
-4.70335168,0.20291712,0.00539637,0.00000000,0.10918122,0.05920477,0.00619187,0.07531179
-4.69734867,0.23557074,0.00633622,0.00000000,0.12686968,0.06852539,0.00725374,0.08795074
-4.69134567,0.27223851,0.00739064,0.00000000,0.14693327,0.07915893,0.00843807,0.10245614
-4.68534267,0.31301913,0.00856376,0.00000000,0.16945612,0.09115225,0.00974693,0.11890884
-4.67933967,0.35797115,0.00985807,0.00000000,0.19450915,0.10455025,0.01117995,0.13738351
-4.67333667,0.40710547,0.01127416,0.00000000,0.22214571,0.11939392,0.01273394,0.15794507
-4.66733367,0.46037921,0.01281045,0.00000000,0.25239779,0.13571879,0.01440263,0.18064541
-4.66133067,0.51769153,0.01446306,0.00000000,0.28527301,0.15355375,0.01617637,0.20552084
-4.65532766,0.57888136,0.01622567,0.00000000,0.32075253,0.17292020,0.01804206,0.23259011
-4.64932466,0.64372757,0.01808946,0.00000000,0.35878987,0.19383165,0.01998312,0.26185322
-4.64332166,0.71195143,0.02004322,0.00000000,0.39931075,0.21629367,0.02197955,0.29329090
-4.63731866,0.78322143,0.02207343,0.00000000,0.44221377,0.24030397,0.02400826,0.32686483
-4.63131566,0.85716030,0.02416449,0.00000000,0.48737204,0.26585277,0.02604339,0.36251849
-4.62531266,0.93335392,0.02629909,0.00000000,0.53463535,0.29292312,0.02805687,0.40017847
-4.61930965,1.01136173,0.02845853,0.00000000,0.58383295,0.32149108,0.03001907,0.43975613
-4.61330665,1.09072815,0.03062324,0.00000000,0.63477647,0.35152573,0.03189956,0.48114936
-4.60730365,1.17099439,0.03277324,0.00000000,0.68726286,0.38298878,0.03366797,0.52424435
-4.60130065,1.25170999,0.03488868,0.00000000,0.74107712,0.41583366,0.03529488,0.56891697
-4.59529765,1.33244359,0.03695039,0.00000000,0.79599443,0.45000418,0.03675276,0.61503380
-4.58929465,1.41279224,0.03894036,0.00000000,0.85178174,0.48543256,0.03801684,0.66245252
-4.58329165,1.49238872,0.04084224,0.00000000,0.90819842,0.52203697,0.03906598,0.71102159
-4.57728864,1.57090657,0.04264173,0.00000000,0.96499620,0.55971870,0.03988339,0.76057925
-4.57128564,1.64806254,0.04432691,0.00000000,1.02191824,0.59835905,0.04045721,0.81095191
-4.56528264,1.72361630,0.04588845,0.00000000,1.07869755,0.63781616,0.04078100,0.86195197
-4.55927964,1.79736764,0.04731978,0.00000000,1.13505495,0.67792207,0.04085394,0.91337538
-4.55327664,1.86915125,0.04861706,0.00000000,1.19069691,0.71848025,0.04068090,0.96499907
-4.54727364,1.93882952,0.04977915,0.00000000,1.24531349,0.75926389,0.04027228,1.01657871
-4.54127064,2.00628393,0.05080740,0.00000000,1.29857685,0.80001511,0.03964362,1.06784696
-4.53526763,2.07140549,0.05170540,0.00000000,1.35014057,0.84044551,0.03881511,1.11851254
-4.52926463,2.13408486,0.05247867,0.00000000,1.39964014,0.88023802,0.03781083,1.16826049
-4.52326163,2.19420291,0.05313423,0.00000000,1.44669487,0.91905019,0.03665794,1.21675362
-4.51725863,2.25162207,0.05368027,0.00000000,1.49091129,0.95651899,0.03538576,1.26363542
-4.51125563,2.30617920,0.05412563,0.00000000,1.53188811,0.99226692,0.03402474,1.30853439
-4.50525263,2.35768015,0.05447946,0.00000000,1.56922277,1.02590928,0.03260554,1.35106975
-4.49924962,2.40589660,0.05475079,0.00000000,1.60251912,1.05706240,0.03115800,1.39085831
-4.49324662,2.45056500,0.05494817,0.00000000,1.63139625,1.08535242,0.02971027,1.42752225
-4.48724362,2.49138805,0.05507935,0.00000000,1.65549789,1.11042428,0.02828805,1.46069760
-4.48124062,2.52803840,0.05515105,0.00000000,1.67450205,1.13195065,0.02691388,1.49004294
-4.47523762,2.56016456,0.05516879,0.00000000,1.68813035,1.14964024,0.02560671,1.51524800
-4.46923462,2.58739887,0.05513670,0.00000000,1.69615680,1.16324540,0.02438149,1.53604180
-4.46323162,2.60936715,0.05505757,0.00000000,1.69841541,1.17256849,0.02324904,1.55220010
-4.45722861,2.62569987,0.05493281,0.00000000,1.69480642,1.17746704,0.02221608,1.56355168
-4.45122561,2.63604446,0.05476260,0.00000000,1.68530098,1.17785742,0.02128536,1.56998351
-4.44522261,2.64007845,0.05454601,0.00000000,1.66994390,1.17371704,0.02045600,1.57144452
-4.43921961,2.63752300,0.05428123,0.00000000,1.64885469,1.16508515,0.01972388,1.56794795
-4.43321661,2.62815665,0.05396589,0.00000000,1.62222677,1.15206221,0.01908227,1.55957240
-4.42721361,2.61182862,0.05359729,0.00000000,1.59032502,1.13480816,0.01852234,1.54646157
-4.42121061,2.58847158,0.05317286,0.00000000,1.55348193,1.11353961,0.01803386,1.52882283
-4.41520760,2.55811320,0.05269043,0.00000000,1.51209245,1.08852624,0.01760589,1.50692487
-4.40920460,2.52088627,0.05214868,0.00000000,1.46660802,1.06008658,0.01722737,1.48109441
-4.40320160,2.47703685,0.05154748,0.00000000,1.41752981,1.02858337,0.01688782,1.45171239
-4.39719860,2.42693020,0.05088831,0.00000000,1.36540161,0.99441862,0.01657782,1.41920948
-4.39119560,2.37105399,0.05017456,0.00000000,1.31080248,0.95802844,0.01628956,1.38406137
-4.38519260,2.31001872,0.04941187,0.00000000,1.25433943,0.91987792,0.01601720,1.34678359
-4.37918959,2.24455494,0.04860840,0.00000000,1.19664019,0.88045582,0.01575716,1.30792618
-4.37318659,2.17550726,0.04777508,0.00000000,1.13834620,0.84026930,0.01550831,1.26806805
-4.36718359,2.10382518,0.04692572,0.00000000,1.08010595,0.79983860,0.01527207,1.22781120
-4.36118059,2.03055072,0.04607716,0.00000000,1.02256848,0.75969162,0.01505234,1.18777456
-4.35517759,1.95680316,0.04524929,0.00000000,0.96637732,0.72035841,0.01485539,1.14858758
-4.34917459,1.88376100,0.04446499,0.00000000,0.91216453,0.68236550,0.01468966,1.11088345
-4.34317159,1.81264176,0.04375001,0.00000000,0.86054501,0.64623002,0.01456540,1.07529183
-4.33716858,1.74467982,0.04313275,0.00000000,0.81211083,0.61245367,0.01449435,1.04243116
-4.33116558,1.68110276,0.04264395,0.00000000,0.76742570,0.58151645,0.01448923,1.01290038
-4.32516258,1.62310692,0.04231623,0.00000000,0.72701927,0.55387017,0.01456332,0.98727010
-4.31915958,1.57183235,0.04218360,0.00000000,0.69138135,0.52993185,0.01472989,0.96607326
-4.31315658,1.52833795,0.04228079,0.00000000,0.66095598,0.51007695,0.01500168,0.94979528
-4.30715358,1.49357700,0.04264247,0.00000000,0.63613523,0.49463262,0.01539036,0.93886378
