energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-5.68784392,1.06603994,0.25591072,0.00000000,0.00248817,0.18877414,0.93467462,0.42270706,0.00492981,0.29541694
-5.68184092,1.04049186,0.23575360,0.00000000,0.00227056,0.18827785,0.92685966,0.42039702,0.00461093,0.27788319
-5.67583792,1.02250037,0.21820762,0.00000000,0.00210028,0.18749928,0.92149667,0.42089886,0.00435034,0.26428161
-5.66983492,1.01215613,0.20327167,0.00000000,0.00197673,0.18649919,0.91861094,0.42433024,0.00414626,0.25454394
-5.66383192,1.00951365,0.19091866,0.00000000,0.00189904,0.18534984,0.91823795,0.43080355,0.00399613,0.24857280
-5.65782891,1.01459010,0.18109944,0.00000000,0.00186615,0.18413192,0.92041554,0.44042265,0.00389673,0.24624653
-5.65182591,1.02736351,0.17374651,0.00000000,0.00187680,0.18293121,0.92517529,0.45327944,0.00384422,0.24742369
-5.64582291,1.04777055,0.16877743,0.00000000,0.00192957,0.18183515,0.93253369,0.46945046,0.00383426,0.25194733
-5.63981991,1.07570475,0.16609800,0.00000000,0.00202288,0.18092962,0.94248388,0.48899383,0.00386208,0.25964879
-5.63381691,1.11101532,0.16560504,0.00000000,0.00215498,0.18029599,0.95498860,0.51194673,0.00392264,0.27035134
-5.62781391,1.15350735,0.16718889,0.00000000,0.00232395,0.18000869,0.96997496,0.53832381,0.00401069,0.28387343
-5.62181091,1.20294378,0.17073568,0.00000000,0.00252765,0.18013341,0.98733160,0.56811664,0.00412097,0.30003180
-5.61580790,1.25904942,0.17612932,0.00000000,0.00276371,0.18072601,1.00690857,0.60129440,0.00424826,0.31864440
-5.60980490,1.32151729,0.18325336,0.00000000,0.00302952,0.18183233,1.02852011,0.63780588,0.00438756,0.33953319
-5.60380190,1.39001720,0.19199278,0.00000000,0.00332217,0.18348867,1.05195032,0.67758274,0.00453417,0.36252685
-5.59779890,1.46420632,0.20223552,0.00000000,0.00363845,0.18572310,1.07696149,0.72054397,0.00468384,0.38746331
-5.59179590,1.54374141,0.21387413,0.00000000,0.00397485,0.18855743,1.10330464,0.76660123,0.00483281,0.41419211
-5.58579290,1.62829200,0.22680714,0.00000000,0.00432757,0.19200962,1.13073166,0.81566479,0.00497796,0.44257657
-5.57978989,1.71755360,0.24094031,0.00000000,0.00469251,0.19609653,1.15900816,0.86764965,0.00511682,0.47249544
-5.57378689,1.81126025,0.25618776,0.00000000,0.00506537,0.20083675,1.18792644,0.92248131,0.00524765,0.50384414
-5.56778389,1.90919511,0.27247267,0.00000000,0.00544165,0.20625323,1.21731727,0.98010071,0.00536944,0.53653526
-5.56178089,2.01119821,0.28972773,0.00000000,0.00581675,0.21237553,1.24705998,1.04046777,0.00548192,0.57049829
-5.55577789,2.11717044,0.30789507,0.00000000,0.00618607,0.21924138,1.27708971,1.10356301,0.00558552,0.60567836
-5.54977489,2.22707275,0.32692570,0.00000000,0.00654511,0.22689743,1.30740139,1.16938679,0.00568135,0.64203393
-5.54377189,2.34092019,0.34677845,0.00000000,0.00688960,0.23539898,1.33804977,1.23795590,0.00577110,0.67953346
-5.53776888,2.45877022,0.36741826,0.00000000,0.00721558,0.24480853,1.36914538,1.30929718,0.00585694,0.71815087
-5.53176588,2.58070553,0.38881400,0.00000000,0.00751958,0.25519328,1.40084629,1.38343828,0.00594145,0.75786006
-5.52576288,2.70681142,0.41093576,0.00000000,0.00779872,0.26662140,1.43334606,1.46039554,0.00602745,0.79862857
-5.51975988,2.83714878,0.43375180,0.00000000,0.00805083,0.27915734,1.46685822,1.54015961,0.00611787,0.84041060
-5.51375688,2.97172361,0.45722526,0.00000000,0.00827451,0.29285639,1.50159819,1.62267911,0.00621564,0.88313970
-5.50775388,3.11045453,0.48131081,0.00000000,0.00846928,0.30775852,1.53776355,1.70784335,0.00632350,0.92672151
-5.50175088,3.25314009,0.50595136,0.00000000,0.00863556,0.32388212,1.57551367,1.79546491,0.00644389,0.97102699
-5.49574787,3.39942772,0.53107524,0.00000000,0.00877475,0.34121776,1.61495000,1.88526310,0.00657882,1.01588655
-5.48974487,3.54878644,0.55659378,0.00000000,0.00888922,0.35972247,1.65609818,1.97684967,0.00672975,1.06108546
-5.48374187,3.70048519,0.58239973,0.00000000,0.00898224,0.37931484,1.69889308,2.06971754,0.00689752,1.10636110
-5.47773887,3.85357879,0.60836646,0.00000000,0.00905797,0.39987141,1.74316776,2.16323389,0.00708224,1.15140231
-5.47173587,4.00690298,0.63434823,0.00000000,0.00912129,0.42122456,1.78864733,2.25663852,0.00728328,1.19585105
-5.46573287,4.15907983,0.66018148,0.00000000,0.00917777,0.44316219,1.83494808,2.34904793,0.00749927,1.23930669
-5.45972986,4.30853419,0.68568724,0.00000000,0.00923343,0.46542944,1.88158229,2.43946596,0.00772812,1.28133283
-5.45372686,4.45352138,0.71067443,0.00000000,0.00929462,0.48773239,1.92796873,2.52680078,0.00796705,1.32146665
-5.44772386,4.59216564,0.73494422,0.00000000,0.00936782,0.50974385,1.97344844,2.60988820,0.00821273,1.35923040
-5.44172086,4.72250839,0.75829494,0.00000000,0.00945941,0.53111106,2.01730532,2.68752075,0.00846137,1.39414485
-5.43571786,4.84256463,0.78052766,0.00000000,0.00957552,0.55146497,2.05879048,2.75848142,0.00870887,1.42574402
-5.42971486,4.95038534,0.80145195,0.00000000,0.00972177,0.57043099,2.09714943,2.82158120,0.00895100,1.45359072
-5.42371186,5.04412356,0.82089172,0.00000000,0.00990311,0.58764054,2.13165081,2.87569853,0.00918359,1.47729216
-5.41770885,5.12210107,0.83869076,0.00000000,0.01012361,0.60274309,2.16161533,2.91981937,0.00940267,1.49651500
-5.41170585,5.18287301,0.85471793,0.00000000,0.01038629,0.61541815,2.18644364,2.95307596,0.00960475,1.51099919
-5.40570285,5.22528737,0.86887158,0.00000000,0.01069300,0.62538666,2.20564193,2.97478248,0.00978689,1.52056989
-5.39969985,5.24853666,0.88108320,0.00000000,0.01104427,0.63242119,2.21884400,2.98446608,0.00994697,1.52514694
-5.39369685,5.25219931,0.89132006,0.00000000,0.01143927,0.63635475,2.22582896,2.98189167,0.01008375,1.52475150
-5.38769385,5.23626891,0.89958697,0.00000000,0.01187573,0.63708746,2.22653391,2.96707922,0.01019697,1.51950954
-5.38169085,5.20116960,0.90592684,0.00000000,0.01234995,0.63459107,2.22106101,2.94031270,0.01028748,1.50965186
-5.37568784,5.14775707,0.91042039,0.00000000,0.01285685,0.62891094,2.20967879,2.90214001,0.01035716,1.49551084
-5.36968484,5.07730460,0.91318490,0.00000000,0.01339008,0.62016550,2.19281785,2.85336379,0.01040898,1.47751385
-5.36368184,4.99147480,0.91437206,0.00000000,0.01394210,0.60854316,2.17106110,2.79502326,0.01044682,1.45617365
-5.35767884,4.89227790,0.91416520,0.00000000,0.01450440,0.59429680,2.14512913,2.72836768,0.01047545,1.43207604
-5.35167584,4.78201814,0.91277582,0.00000000,0.01506772,0.57773614,2.11586141,2.65482246,0.01050026,1.40586536
-5.34567284,4.66323033,0.91043965,0.00000000,0.01562228,0.55921828,2.08419387,2.57594900,0.01052714,1.37822809
-5.33966983,4.53860869,0.90741232,0.00000000,0.01615808,0.53913680,2.05113407,2.49339994,0.01056218,1.34987534
-5.33366683,4.41093086,0.90396461,0.00000000,0.01666521,0.51790988,2.01773440,2.40887126,0.01061147,1.32152458
-5.32766383,4.28297947,0.90037754,0.00000000,0.01713414,0.49596798,1.98506460,2.32405320,0.01068083,1.29388128
-5.32166083,4.15746424,0.89693711,0.00000000,0.01755609,0.47374143,1.95418406,2.24058156,0.01077557,1.26762099
-5.31565783,4.03694710,0.89392894,0.00000000,0.01792327,0.45164847,1.92611491,2.15999135,0.01090025,1.24337225
-5.30965483,3.92377297,0.89163269,0.00000000,0.01822925,0.43008413,1.90181649,2.08367417,0.01105852,1.22170099
-5.30365183,3.82000827,0.89031639,0.00000000,0.01846913,0.40941033,1.88216176,2.01284107,0.01125291,1.20309660
-5.29764882,3.72738920,0.89023075,0.00000000,0.01863982,0.38994742,1.86791622,1.94849178,0.01148477,1.18796030
-5.29164582,3.64728118,0.89160338,0.00000000,0.01874019,0.37196750,1.85971979,1.89139160,0.01175422,1.17659586
-5.28564282,3.58065080,0.89463330,0.00000000,0.01877113,0.35568953,1.85807183,1.84205647,0.01206011,1.16920307
-5.27963982,3.52805066,0.89948551,0.00000000,0.01873565,0.34127633,1.86331979,1.80074660,0.01240011,1.16587416
-5.27363682,3.48961755,0.90628609,0.00000000,0.01863883,0.32883350,1.87565143,1.76746873,0.01277085,1.16659305
-5.26763382,3.46508355,0.91511774,0.00000000,0.01848772,0.31841012,1.89509080,1.74198681,0.01316799,1.17123777
-5.26163082,3.45379947,0.92601613,0.00000000,0.01829119,0.31000108,1.92149805,1.72384039,0.01358652,1.17958562
-5.25562781,3.45476939,0.93896707,0.00000000,0.01805970,0.30355085,1.95457279,1.71237000,0.01402089,1.19132119
-5.24962481,3.46669485,0.95390468,0.00000000,0.01780503,0.29895855,1.99386104,1.70674833,0.01446529,1.20604680
-5.24362181,3.48802690,0.97071078,0.00000000,0.01753994,0.29608388,2.03876544,1.70601592,0.01491385,1.22329506
-5.23761881,3.51702375,0.98921550,0.00000000,0.01727781,0.29475377,2.08855838,1.70911996,0.01536088,1.24254311
-5.23161581,3.55181204,1.00919920,0.00000000,0.01703225,0.29476953,2.14239768,1.71495458,0.01580103,1.26322803
-5.22561281,3.59044914,1.03039570,0.00000000,0.01681667,0.29591399,2.19934443,1.72240117,0.01622946,1.28476290
-5.21960980,3.63098447,1.05249687,0.00000000,0.01664385,0.29795872,2.25838246,1.73036711,0.01664191,1.30655284
-5.21360680,3.67151738,1.07515843,0.00000000,0.01652553,0.30067080,2.31843900,1.73782158,0.01703481,1.32801065
-5.20760380,3.71025002,1.09800690,0.00000000,0.01647201,0.30381919,2.37840604,1.74382724,0.01740523,1.34857131
-5.20160080,3.74553328,1.12064760,0.00000000,0.01649177,0.30718040,2.43716192,1.74756670,0.01775086,1.36770501
-5.19559780,3.77590480,1.14267348,0.00000000,0.01659116,0.31054342,2.49359282,1.74836311,0.01806995,1.38492829
-5.18959480,3.80011813,1.16367472,0.00000000,0.01677409,0.31371385,2.54661363,1.74569433,0.01836114,1.39981303
-5.18359180,3.81716275,1.18324869,0.00000000,0.01704183,0.31651712,2.59518814,1.73920065,0.01862337,1.41199315
-5.17758879,3.82627493,1.20101032,0.00000000,0.01739289,0.31880098,2.63834801,1.72868607,0.01885572,1.42116891
-5.17158579,3.82694008,1.21660243,0.00000000,0.01782295,0.32043706,2.67521056,1.71411367,0.01905723,1.42710901
-5.16558279,3.81888718,1.22970579,0.00000000,0.01832487,0.32132182,2.70499507,1.69559554,0.01922684,1.42965057
-5.15957979,3.80207661,1.24004883,0.00000000,0.01888884,0.32137673,2.72703746,1.67337833,0.01936322,1.42869739
-5.15357679,3.77668240,1.24741642,0.00000000,0.01950257,0.32054800,2.74080310,1.64782509,0.01946477,1.42421657
-5.14757379,3.74307037,1.25165760,0.00000000,0.02015161,0.31880575,2.74589775,1.61939476,0.01952955,1.41623417
-5.14157079,3.70177351,1.25269196,0.00000000,0.02081970,0.31614288,2.74207614,1.58861995,0.01955536,1.40482999
-5.13556778,3.65346561,1.25051419,0.00000000,0.02148927,0.31257360,2.72924821,1.55608433,0.01953975,1.39013185
-5.12956478,3.59893451,1.24519676,0.00000000,0.02214189,0.30813178,2.70748246,1.52240034,0.01948019,1.37230981
-5.12356178,3.53905551,1.23689029,0.00000000,0.02275889,0.30286907,2.67700643,1.48818804,0.01937418,1.35157032
-5.11755878,3.47476589,1.22582147,0.00000000,0.02332189,0.29685295,2.63820370,1.45405565,0.01921947,1.32815056
-5.11155578,3.40704067,1.21228844,0.00000000,0.02381342,0.29016468,2.59160755,1.42058230,0.01901418,1.30231307
-5.10555278,3.33687004,1.19665365,0.00000000,0.02421744,0.28289709,2.53789077,1.38830325,0.01875703,1.27434066
-5.09954977,3.26523842,1.17933413,0.00000000,0.02451990,0.27515236,2.47785193,1.35769769,0.01844748,1.24453150
-5.09354677,3.19310513,1.16078957,0.00000000,0.02470917,0.26703966,2.41239789,1.32917913,0.01808591,1.21319448
-5.08754377,3.12138649,1.14150838,0.00000000,0.02477643,0.25867272,2.34252309,1.30308836,0.01767368,1.18064459
-5.08154077,3.05093938,1.12199226,0.00000000,0.02471595,0.25016738,2.26928583,1.27968866,0.01721324,1.14719840
-5.07553777,2.98254603,1.10273980,0.00000000,0.02452522,0.24163900,2.19378226,1.25916328,0.01670810,1.11316951
-5.06953477,2.91690014,1.08422970,0.00000000,0.02420506,0.23319991,2.11711878,1.24161477,0.01616280,1.07886390
-5.06353177,2.85459440,1.06690427,0.00000000,0.02375953,0.22495687,2.04038371,1.22706601,0.01558284,1.04457530
-5.05752876,2.79610960,1.05115398,0.00000000,0.02319572,0.21700861,1.96461922,1.21546286,0.01497453,1.01058067
-5.05152576,2.74180567,1.03730359,0.00000000,0.02252353,0.20944347,1.89079449,1.20667801,0.01434479,0.97713568
-5.04552276,2.69191487,1.02560055,0.00000000,0.02175522,0.20233734,1.81978111,1.20051615,0.01370098,0.94447056
-5.03951976,2.64653771,1.01620614,0.00000000,0.02090503,0.19575183,1.75233166,1.19672015,0.01305065,0.91278639
-5.03351676,2.60564173,1.00918975,0.00000000,0.01998864,0.18973283,1.68906226,1.19497826,0.01240130,0.88225196
-5.02751376,2.56906363,1.00452657,0.00000000,0.01902264,0.18430948,1.63043984,1.19493222,0.01176018,0.85300140
-5.02151076,2.53651496,1.00209878,0.00000000,0.01802402,0.17949369,1.57677447,1.19618603,0.01113403,0.82513274
-5.01550775,2.50759131,1.00170004,0.00000000,0.01700962,0.17528015,1.52821724,1.19831556,0.01052891,0.79870749
-5.00950475,2.48178513,1.00304342,0.00000000,0.01599565,0.17164684,1.48476352,1.20087848,0.00995006,0.77375133
-5.00350175,2.45850187,1.00577195,0.00000000,0.01499729,0.16855624,1.44626160,1.20342475,0.00940175,0.75025590
-4.99749875,2.43707908,1.00947175,0.00000000,0.01402828,0.16595689,1.41242620,1.20550708,0.00888723,0.72818178
-4.99149575,2.41680795,1.01368696,0.00000000,0.01310067,0.16378552,1.38285631,1.20669149,0.00840867,0.70746242
-4.98549275,2.39695665,1.01793588,0.00000000,0.01222464,0.16196960,1.35705662,1.20656743,0.00796721,0.68800902
-4.97948974,2.37679470,1.02172779,0.00000000,0.01140834,0.16043016,1.33446163,1.20475751,0.00756300,0.66971616
-4.97348674,2.35561752,1.02457968,0.00000000,0.01065791,0.15908485,1.31446148,1.20092636,0.00719530,0.65246796
-4.96748374,2.33277042,1.02603243,0.00000000,0.00997753,0.15785105,1.29642836,1.19478848,0.00686259,0.63614452
-4.96148074,2.30767101,1.02566573,0.00000000,0.00936950,0.15664905,1.27974265,1.18611495,0.00656272,0.62062839
-4.95547774,2.27982937,1.02311139,0.00000000,0.00883446,0.15540498,1.26381756,1.17473871,0.00629310,0.60581083
-4.94947474,2.24886519,1.01806458,0.00000000,0.00837159,0.15405354,1.24812148,1.16055831,0.00605084,0.59159751
-4.94347174,2.21452127,1.01029269,0.00000000,0.00797882,0.15254030,1.23219706,1.14354010,0.00583294,0.57791354
-4.93746873,2.17667288,0.99964154,0.00000000,0.00765313,0.15082356,1.21567647,1.12371869,0.00563645,0.56470741
-4.93146573,2.13533255,0.98603898,0.00000000,0.00739077,0.14887568,1.19829212,1.10119581,0.00545860,0.55195381
-4.92546273,2.09065023,0.96949569,0.00000000,0.00718748,0.14668374,1.17988261,1.07613754,0.00529696,0.53965502
-4.91945973,2.04290870,0.95010325,0.00000000,0.00703871,0.14424962,1.16039369,1.04876998,0.00514953,0.52784099
-4.91345673,1.99251428,0.92802977,0.00000000,0.00693982,0.14158949,1.13987430,1.01937350,0.00501480,0.51656775
-4.90745373,1.93998332,0.90351313,0.00000000,0.00688614,0.13873255,1.11846797,0.98827577,0.00489181,0.50591452
-4.90145073,1.88592478,0.87685215,0.00000000,0.00687315,0.13571938,1.09639991,0.95584366,0.00478019,0.49597936
-4.89544772,1.83101948,0.84839609,0.00000000,0.00689645,0.13259973,1.07396068,0.92247429,0.00468010,0.48687359
-4.88944472,1.77599692,0.81853281,0.00000000,0.00695183,0.12942990,1.05148696,0.88858546,0.00459219,0.47871534
-4.88344172,1.72161024,0.78767602,0.00000000,0.00703526,0.12626996,1.02934054,0.85460562,0.00451759,0.47162220
-4.87743872,1.66861049,0.75625204,0.00000000,0.00714279,0.12318073,1.00788651,0.82096376,0.00445774,0.46570373
-4.87143572,1.61772096,0.72468659,0.00000000,0.00727056,0.12022083,0.98747163,0.78807937,0.00441437,0.46105372
-4.86543272,1.56961262,0.69339197,0.00000000,0.00741469,0.11744380,0.96840399,0.75635290,0.00438930,0.45774302
-4.85942971,1.52488167,0.66275516,0.00000000,0.00757127,0.11489555,0.95093498,0.72615668,0.00438438,0.45581297
-4.85342671,1.48402990,0.63312713,0.00000000,0.00773626,0.11261213,0.93524433,0.69782695,0.00440133,0.45526999
-4.84742371,1.44744880,0.60481383,0.00000000,0.00790549,0.11061802,0.92142910,0.67165688,0.00444166,0.45608155
-4.84142071,1.41540794,0.57806899,0.00000000,0.00807463,0.10892492,0.90949704,0.64789093,0.00450651,0.45817388
-4.83541771,1.38804809,0.55308911,0.00000000,0.00823923,0.10753121,0.89936466,0.62672076,0.00459660,0.46143140
-4.82941471,1.36537935,0.53001063,0.00000000,0.00839473,0.10642197,0.89086017,0.60828264,0.00471211,0.46569822
-4.82341171,1.34728438,0.50890935,0.00000000,0.00853658,0.10556966,0.88373102,0.59265664,0.00485266,0.47078148
-4.81740870,1.33352641,0.48980210,0.00000000,0.00866029,0.10493540,0.87765570,0.57986736,0.00501725,0.47645659
-4.81140570,1.32376189,0.47265041,0.00000000,0.00876155,0.10447071,0.87225929,0.56988647,0.00520425,0.48247409
-4.80540270,1.31755701,0.45736607,0.00000000,0.00883634,0.10411976,0.86713173,0.56263666,0.00541138,0.48856787
-4.79939970,1.31440754,0.44381819,0.00000000,0.00888112,0.10382189,0.86184825,0.55799709,0.00563580,0.49446443
-4.79339670,1.31376103,0.43184146,0.00000000,0.00889284,0.10351438,0.85599061,0.55580999,0.00587409,0.49989276
-4.78739370,1.31504050,0.42124519,0.00000000,0.00886915,0.10313529,0.84916844,0.55588836,0.00612237,0.50459438
-4.78139070,1.31766868,0.41182286,0.00000000,0.00880845,0.10262625,0.84103932,0.55802436,0.00637635,0.50833316
-4.77538769,1.32109177,0.40336155,0.00000000,0.00870993,0.10193513,0.83132708,0.56199817,0.00663142,0.51090436
-4.76938469,1.32480183,0.39565103,0.00000000,0.00857364,0.10101832,0.81983706,0.56758705,0.00688278,0.51214274
-4.76338169,1.32835701,0.38849224,0.00000000,0.00840048,0.09984277,0.80646800,0.57457438,0.00712553,0.51192902
-4.75737869,1.33139882,0.38170461,0.00000000,0.00819219,0.09838745,0.79121984,0.58275817,0.00735478,0.51019483
-4.75137569,1.33366586,0.37513220,0.00000000,0.00795122,0.09664432,0.77419728,0.59195899,0.00756578,0.50692560
-4.74537269,1.33500354,0.36864848,0.00000000,0.00768075,0.09461880,0.75560887,0.60202691,0.00775398,0.50216153
-4.73936968,1.33536955,0.36215945,0.00000000,0.00738447,0.09232961,0.73576172,0.61284722,0.00791521,0.49599642
-4.73336668,1.33483479,0.35560533,0.00000000,0.00706653,0.08980811,0.71505222,0.62434465,0.00804569,0.48857454
-4.72736368,1.33357985,0.34896061,0.00000000,0.00673136,0.08709708,0.69395300,0.63648595,0.00814217,0.48008571
-4.72136068,1.33188704,0.34223270,0.00000000,0.00638353,0.08424908,0.67299672,0.64928059,0.00820197,0.47075856
-4.71535768,1.33012830,0.33545919,0.00000000,0.00602763,0.08132446,0.65275739,0.66277939,0.00822305,0.46085254
-4.70935468,1.32874927,0.32870397,0.00000000,0.00566814,0.07838901,0.63382979,0.67707108,0.00820406,0.45064869
-4.70335168,1.32824996,0.32205235,0.00000000,0.00530928,0.07551143,0.61680781,0.69227673,0.00814435,0.44043973
-4.69734867,1.32916259,0.31560541,0.00000000,0.00495494,0.07276073,0.60226240,0.70854204,0.00804399,0.43051957
-4.69134567,1.33202725,0.30947381,0.00000000,0.00460862,0.07020360,0.59071993,0.72602771,0.00790375,0.42117289
-4.68534267,1.33736611,0.30377135,0.00000000,0.00427334,0.06790186,0.58264160,0.74489809,0.00772511,0.41266481
-4.67933967,1.34565696,0.29860838,0.00000000,0.00395163,0.06591011,0.57840456,0.76530842,0.00751019,0.40523123
-4.67333667,1.35730705,0.29408550,0.00000000,0.00364550,0.06427368,0.57828549,0.78739123,0.00726170,0.39907004
-4.66733367,1.37262813,0.29028758,0.00000000,0.00335648,0.06302681,0.58244706,0.81124223,0.00698287,0.39433355
-4.66133067,1.39181370,0.28727850,0.00000000,0.00308559,0.06219135,0.59092776,0.83690656,0.00667740,0.39112234
-4.65532766,1.41491948,0.28509662,0.00000000,0.00283343,0.06177581,0.60363557,0.86436596,0.00634933,0.38948080
-4.64932466,1.44184810,0.28375135,0.00000000,0.00260017,0.06177490,0.62034576,0.89352750,0.00600297,0.38939450
-4.64332166,1.47233882,0.28322083,0.00000000,0.00238567,0.06216957,0.64070296,0.92421483,0.00564277,0.39078960
