energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-5.76588294,3.83947524,0.06075501,0.95515037,0.32870841,0.00000000,1.42270348,0.00000000,1.42461801,1.64433893
-5.75987994,3.82957548,0.06144858,0.96840919,0.32061429,0.00000000,1.39715021,0.00000000,1.43550891,1.66080548
-5.75387694,3.81565515,0.06203806,0.97995319,0.31267083,0.00000000,1.37147213,0.00000000,1.44416767,1.67477848
-5.74787394,3.79756725,0.06251678,0.98946727,0.30493496,0.00000000,1.34598232,0.00000000,1.45041409,1.68587686
-5.74187094,3.77524048,0.06288123,0.99666698,0.29746522,0.00000000,1.32100817,0.00000000,1.45412506,1.69374757
-5.73586793,3.74868771,0.06313094,1.00131018,0.29032003,0.00000000,1.29688107,0.00000000,1.45523836,1.69808234
-5.72986493,3.71801310,0.06326820,1.00320770,0.28355615,0.00000000,1.27392612,0.00000000,1.45375506,1.69863418
-5.72386193,3.68341726,0.06329777,1.00223271,0.27722710,0.00000000,1.25245211,0.00000000,1.44974024,1.69523234
-5.71785893,3.64519984,0.06322651,0.99832818,0.27138184,0.00000000,1.23274220,0.00000000,1.44332202,1.68779507
-5.71185593,3.60375917,0.06306298,0.99151195,0.26606360,0.00000000,1.21504582,0.00000000,1.43468887,1.67633906
-5.70585293,3.55958858,0.06281700,0.98187907,0.26130903,0.00000000,1.19957204,0.00000000,1.42408527,1.66098508
-5.69984992,3.51326953,0.06249925,0.96960128,0.25714765,0.00000000,1.18648481,0.00000000,1.41180581,1.64195927
-5.69384692,3.46546156,0.06212085,0.95492358,0.25360163,0.00000000,1.17590030,0.00000000,1.39818810,1.61958980
-5.68784392,3.41688953,0.06169300,0.93815781,0.25068598,0.00000000,1.16788652,0.00000000,1.38360474,1.59429913
-5.68184092,3.36832867,0.06122665,0.91967383,0.24840908,0.00000000,1.16246527,0.00000000,1.36845457,1.56659192
-5.67583792,3.32058808,0.06073227,0.89988835,0.24677355,0.00000000,1.15961635,0.00000000,1.35315381,1.53703946
-5.66983492,3.27449344,0.06021963,0.87925210,0.24577746,0.00000000,1.15928388,0.00000000,1.33812719,1.50626100
-5.66383192,3.23086962,0.05969774,0.85823590,0.24541576,0.00000000,1.16138429,0.00000000,1.32379948,1.47490329
-5.65782891,3.19052384,0.05917478,0.83731615,0.24568178,0.00000000,1.16581557,0.00000000,1.31058770,1.44361897
-5.65182591,3.15422984,0.05865810,0.81696052,0.24656888,0.00000000,1.17246721,0.00000000,1.29889405,1.41304515
-5.64582291,3.12271357,0.05815431,0.79761425,0.24807189,0.00000000,1.18123006,0.00000000,1.28909968,1.38378296
-5.63981991,3.09664036,0.05766934,0.77968782,0.25018830,0.00000000,1.19200548,0.00000000,1.28155933,1.35637922
-5.63381691,3.07660382,0.05720856,0.76354626,0.25291912,0.00000000,1.20471293,0.00000000,1.27659660,1.33131084
-5.62781391,3.06311613,0.05677680,0.74950053,0.25626917,0.00000000,1.21929545,0.00000000,1.27449989,1.30897265
-5.62181091,3.05659958,0.05637844,0.73780126,0.26024677,0.00000000,1.23572232,0.00000000,1.27551864,1.28966910
-5.61580790,3.05737907,0.05601736,0.72863480,0.26486278,0.00000000,1.25398861,0.00000000,1.27985975,1.27360996
-5.60980490,3.06567517,0.05569692,0.72212172,0.27012889,0.00000000,1.27411121,0.00000000,1.28768412,1.26090999
-5.60380190,3.08159756,0.05541980,0.71831756,0.27605529,0.00000000,1.29612162,0.00000000,1.29910295,1.25159242
-5.59779890,3.10513874,0.05518785,0.71721560,0.28264775,0.00000000,1.32005543,0.00000000,1.31417409,1.24559575
-5.59179590,3.13616803,0.05500186,0.71875130,0.28990424,0.00000000,1.34593933,0.00000000,1.33289821,1.24278322
-5.58579290,3.17442593,0.05486136,0.72280825,0.29781138,0.00000000,1.37377613,0.00000000,1.35521511,1.24295450
-5.57978989,3.21951935,0.05476435,0.72922491,0.30634079,0.00000000,1.40352889,0.00000000,1.38100034,1.24585855
-5.57378689,3.27091813,0.05470714,0.73780202,0.31544574,0.00000000,1.43510516,0.00000000,1.41006243,1.25120707
-5.56778389,3.32795339,0.05468417,0.74831019,0.32505833,0.00000000,1.46834252,0.00000000,1.44214106,1.25868766
-5.56178089,3.38981854,0.05468797,0.76049726,0.33508735,0.00000000,1.50299648,0.00000000,1.47690660,1.26797610
-5.55577789,3.45557339,0.05470923,0.77409517,0.34541729,0.00000000,1.53873193,0.00000000,1.51396125,1.27874702
-5.54977489,3.52415210,0.05473690,0.78882616,0.35590836,0.00000000,1.57511891,0.00000000,1.55284216,1.29068256
-5.54377189,3.59437525,0.05475855,0.80440800,0.36639795,0.00000000,1.61163347,0.00000000,1.59302666,1.30347877
-5.53776888,3.66496644,0.05476072,0.82055830,0.37670341,0.00000000,1.64766395,0.00000000,1.63393977,1.31684941
-5.53176588,3.73457324,0.05472946,0.83699778,0.38662614,0.00000000,1.68252272,0.00000000,1.67496393,1.33052740
-5.52576288,3.80179239,0.05465097,0.85345262,0.39595695,0.00000000,1.71546328,0.00000000,1.71545081,1.34426392
-5.51975988,3.86519864,0.05451224,0.86965596,0.40448240,0.00000000,1.74570190,0.00000000,1.75473494,1.35782565
-5.51375688,3.92337657,0.05430172,0.88534885,0.41199198,0.00000000,1.77244309,0.00000000,1.79214883,1.37099048
-5.50775388,3.97495440,0.05401010,0.90028068,0.41828572,0.00000000,1.79490776,0.00000000,1.82703898,1.38354237
-5.50175088,4.01863858,0.05363088,0.91420952,0.42318194,0.00000000,1.81236260,0.00000000,1.85878245,1.39526588
-5.49574787,4.05324817,0.05316093,0.92690243,0.42652471,0.00000000,1.82414946,0.00000000,1.88680322,1.40594111
-5.48974487,4.07774754,0.05260098,0.93813611,0.42819074,0.00000000,1.82971317,0.00000000,1.91058788,1.41533954
-5.48374187,4.09127623,0.05195587,0.94769795,0.42809529,0.00000000,1.82862646,0.00000000,1.92970004,1.42322136
-5.47773887,4.09317487,0.05123472,0.95538773,0.42619682,0.00000000,1.82061063,0.00000000,1.94379291,1.42933479
-5.47173587,4.08300609,0.05045082,0.96101993,0.42250013,0.00000000,1.80555110,0.00000000,1.95261968,1.43341747
-5.46573287,4.06056962,0.04962146,0.96442670,0.41705784,0.00000000,1.78350693,0.00000000,1.95604118,1.43520030
-5.45972986,4.02591086,0.04876749,0.96546142,0.40997013,0.00000000,1.75471382,0.00000000,1.95403058,1.43441342
-5.45372686,3.97932270,0.04791275,0.96400271,0.40138271,0.00000000,1.71958053,0.00000000,1.94667491,1.43079433
-5.44772386,3.92134029,0.04708339,0.95995861,0.39148304,0.00000000,1.67867872,0.00000000,1.93417331,1.42409755
-5.44172086,3.85272882,0.04630695,0.95327074,0.38049515,0.00000000,1.63272680,0.00000000,1.91683196,1.41410545
-5.43571786,3.77446487,0.04561152,0.94391816,0.36867301,0.00000000,1.58256839,0.00000000,1.89505572,1.40063949
-5.42971486,3.68771153,0.04502472,0.93192053,0.35629293,0.00000000,1.52914647,0.00000000,1.86933680,1.38357124
-5.42371186,3.59378836,0.04457268,0.91734035,0.34364519,0.00000000,1.47347419,0.00000000,1.84024063,1.36283242
-5.41770885,3.49413693,0.04427910,0.90028404,0.33102532,0.00000000,1.41660367,0.00000000,1.80838932,1.33842339
-5.41170585,3.39028307,0.04416426,0.88090164,0.31872525,0.00000000,1.35959406,0.00000000,1.77444329,1.31041932
-5.40570285,3.28379716,0.04424421,0.85938500,0.30702481,0.00000000,1.30348013,0.00000000,1.73908151,1.27897373
-5.39969985,3.17625369,0.04453001,0.83596442,0.29618378,0.00000000,1.24924252,0.00000000,1.70298111,1.24431908
-5.39369685,3.06919143,0.04502718,0.81090390,0.28643480,0.00000000,1.19778101,0.00000000,1.66679702,1.20676424
-5.38769385,2.96407576,0.04573526,0.78449511,0.27797746,0.00000000,1.14989137,0.00000000,1.63114246,1.16668895
-5.38169085,2.86226441,0.04664763,0.75705025,0.27097364,0.00000000,1.10624695,0.00000000,1.59657101,1.12453558
-5.37568784,2.76497788,0.04775152,0.72889435,0.26554428,0.00000000,1.06738534,0.00000000,1.56356108,1.08079855
-5.36968484,2.67327570,0.04902823,0.70035716,0.26176771,0.00000000,1.03370042,0.00000000,1.53250353,1.03601203
-5.36368184,2.58803949,0.05045363,0.67176524,0.25967945,0.00000000,1.00544009,0.00000000,1.50369292,0.99073658
-5.35767884,2.50996330,0.05199879,0.64343454,0.25927357,0.00000000,0.98270934,0.00000000,1.47732303,0.94554542
-5.35167584,2.43955178,0.05363094,0.61566383,0.26050533,0.00000000,0.96547849,0.00000000,1.45348688,0.90101105
-5.34567284,2.37712602,0.05531451,0.58872949,0.26329517,0.00000000,0.95359589,0.00000000,1.43218134,0.85769289
-5.33966983,2.32283669,0.05701234,0.56288162,0.26753361,0.00000000,0.94680457,0.00000000,1.41331614,0.81612643
-5.33366683,2.27668381,0.05868703,0.53834188,0.27308701,0.00000000,0.94476176,0.00000000,1.39672710,0.77681434
-5.32766383,2.23854199,0.06030228,0.51530291,0.27980391,0.00000000,0.94706051,0.00000000,1.38219271,0.74021979
-5.32166083,2.20818972,0.06182429,0.49392927,0.28752144,0.00000000,0.95325222,0.00000000,1.36945337,0.70676211
-5.31565783,2.18534110,0.06322302,0.47435985,0.29607188,0.00000000,0.96286913,0.00000000,1.35823239,0.67681459
-5.30965483,2.16967819,0.06447338,0.45671126,0.30528874,0.00000000,0.97544573,0.00000000,1.34825742,0.65070424
-5.30365183,2.16088218,0.06555621,0.44108201,0.31501234,0.00000000,0.99053816,0.00000000,1.33928132,0.62871317
-5.29764882,2.15866151,0.06645902,0.42755699,0.32509449,0.00000000,1.00774072,0.00000000,1.33110129,0.61108107
-5.29164582,2.16277540,0.06717654,0.41621186,0.33540224,0.00000000,1.02669893,0.00000000,1.32357507,0.59800823
-5.28564282,2.17305137,0.06771080,0.40711694,0.34582044,0.00000000,1.04711868,0.00000000,1.31663348,0.58965869
-5.27963982,2.18939579,0.06807110,0.40034021,0.35625315,0.00000000,1.06877114,0.00000000,1.31028837,0.58616289
-5.27363682,2.21179688,0.06827356,0.39594915,0.36662385,0.00000000,1.09149356,0.00000000,1.30463578,0.58761950
-5.26763382,2.24032006,0.06834040,0.39401116,0.37687455,0.00000000,1.11518610,0.00000000,1.29985388,0.59409606
-5.26163082,2.27509597,0.06829897,0.39459250,0.38696385,0.00000000,1.13980521,0.00000000,1.29619597,0.60562822
-5.25562781,2.31630213,0.06818063,0.39775566,0.39686439,0.00000000,1.16535419,0.00000000,1.29397895,0.62221759
-5.24962481,2.36413924,0.06801945,0.40355537,0.40655956,0.00000000,1.19187160,0.00000000,1.29356781,0.64382831
-5.24362181,2.41880390,0.06785080,0.41203337,0.41604007,0.00000000,1.21941861,0.00000000,1.29535720,0.67038250
-5.23761881,2.48045934,0.06770999,0.42321227,0.42530043,0.00000000,1.24806594,0.00000000,1.29975087,0.70175504
-5.23161581,2.54920621,0.06763099,0.43708892,0.43433576,0.00000000,1.27788153,0.00000000,1.30714039,0.73776806
-5.22561281,2.62505506,0.06764515,0.45362759,0.44313900,0.00000000,1.30891948,0.00000000,1.31788404,0.77818569
-5.21960980,2.70790250,0.06778022,0.47275356,0.45169887,0.00000000,1.34121116,0.00000000,1.33228712,0.82270968
-5.21360680,2.79751226,0.06805953,0.49434752,0.45999863,0.00000000,1.37475874,0.00000000,1.35058455,0.87097622
-5.20760380,2.89350250,0.06850137,0.51824108,0.46801567,0.00000000,1.40953153,0.00000000,1.37292664,0.92255460
-5.20160080,2.99533994,0.06911866,0.54421402,0.47572201,0.00000000,1.44546511,0.00000000,1.39936858,0.97694810
-5.19559780,3.10234114,0.06991886,0.57199327,0.48308556,0.00000000,1.48246303,0.00000000,1.42986397,1.03359720
-5.18959480,3.21368084,0.07090407,0.60125414,0.49007199,0.00000000,1.52040072,0.00000000,1.46426255,1.09188545
-5.18359180,3.32840664,0.07207130,0.63162360,0.49664708,0.00000000,1.55913096,0.00000000,1.50231205,1.15114789
-5.17758879,3.44545915,0.07341296,0.66268589,0.50277925,0.00000000,1.59849034,0.00000000,1.54366363,1.21068178
-5.17158579,3.56369626,0.07491738,0.69399004,0.50844197,0.00000000,1.63830582,0.00000000,1.58788061,1.26975946
-5.16558279,3.68192015,0.07656939,0.72505934,0.51361599,0.00000000,1.67840073,0.00000000,1.63444972,1.32764284
-5.15957979,3.79890543,0.07835094,0.75540227,0.51829089,0.00000000,1.71859956,0.00000000,1.68279417,1.38359888
-5.15357679,3.91342689,0.08024167,0.78452445,0.52246608,0.00000000,1.75873100,0.00000000,1.73228780,1.43691556
-5.14757379,4.02428542,0.08221939,0.81194128,0.52615082,0.00000000,1.79862879,0.00000000,1.78226958,1.48691765
-5.14157079,4.13033105,0.08426049,0.83719061,0.52936348,0.00000000,1.83813037,0.00000000,1.83205781,1.53298149
-5.13556778,4.23048204,0.08634028,0.85984503,0.53212988,0.00000000,1.87707341,0.00000000,1.88096347,1.57454837
-5.12956478,4.32373965,0.08843317,0.87952313,0.53448091,0.00000000,1.91529050,0.00000000,1.92830246,1.61113582
-5.12356178,4.40919835,0.09051281,0.89589944,0.53644956,0.00000000,1.95260253,0.00000000,1.97340624,1.64234641
-5.11755878,4.48605178,0.09255220,0.90871257,0.53806763,0.00000000,1.98881162,0.00000000,2.01563104,1.66787385
-5.11155578,4.55359488,0.09452366,0.91777121,0.53936226,0.00000000,2.02369424,0.00000000,2.05436555,1.68750617
-5.10555278,4.61122313,0.09639895,0.92295786,0.54035280,0.00000000,2.05699554,0.00000000,2.08903735,1.70112605
-5.09954977,4.65842985,0.09814932,0.92423017,0.54104802,0.00000000,2.08842561,0.00000000,2.11911826,1.70870846
-5.09354677,4.69480256,0.09974565,0.92161990,0.54144409,0.00000000,2.11765849,0.00000000,2.14412908,1.71031597
-5.08754377,4.72001964,0.10115877,0.91522966,0.54152353,0.00000000,2.14433450,0.00000000,2.16364383,1.70609204
-5.08154077,4.73384808,0.10235978,0.90522768,0.54125514,0.00000000,2.16806614,0.00000000,2.17729399,1.69625288
-5.07553777,4.73614304,0.10332062,0.89184078,0.54059512,0.00000000,2.18844774,0.00000000,2.18477284,1.68107834
-5.06953477,4.72684976,0.10401464,0.87534609,0.53948925,0.00000000,2.20506851,0.00000000,2.18583999,1.66090234
-5.06353177,4.70600785,0.10441742,0.85606182,0.53787613,0.00000000,2.21752862,0.00000000,2.18032628,1.63610337
-5.05752876,4.67375765,0.10450757,0.83433746,0.53569117,0.00000000,2.22545739,0.00000000,2.16813866,1.60709538
-5.05152576,4.63034822,0.10426758,0.81054384,0.53287122,0.00000000,2.22853270,0.00000000,2.14926507,1.57431937
-5.04552276,4.57614607,0.10368476,0.78506349,0.52935948,0.00000000,2.22650048,0.00000000,2.12377884,1.53823590
-5.03951976,4.51164348,0.10275202,0.75828146,0.52511032,0.00000000,2.21919296,0.00000000,2.09184225,1.49931857
-5.03351676,4.43746533,0.10146862,0.73057702,0.52009389,0.00000000,2.20654467,0.00000000,2.05370881,1.45804847
-5.02751376,4.35437329,0.09984075,0.70231627,0.51429998,0.00000000,2.18860488,0.00000000,2.00972386,1.41490935
-5.02151076,4.26326628,0.09788193,0.67384601,0.50774102,0.00000000,2.16554580,0.00000000,1.96032307,1.37038358
-5.01550775,4.16517633,0.09561313,0.64548871,0.50045408,0.00000000,2.13766569,0.00000000,1.90602875,1.32494837
-5.00950475,4.06125942,0.09306270,0.61753875,0.49250158,0.00000000,2.10538667,0.00000000,1.84744348,1.27907239
-5.00350175,3.95278096,0.09026602,0.59025981,0.48397077,0.00000000,2.06924711,0.00000000,1.78524150,1.23321225
-4.99749875,3.84109627,0.08726482,0.56388345,0.47497215,0.00000000,2.02988896,0.00000000,1.72015768,1.18780901
-4.99149575,3.72762654,0.08410638,0.53860862,0.46563663,0.00000000,1.98804068,0.00000000,1.65297451,1.14328441
-4.98549275,3.61383126,0.08084240,0.51460221,0.45611200,0.00000000,1.94449650,0.00000000,1.58450763,1.10003707
-4.97948974,3.50117827,0.07752778,0.49200025,0.44655860,0.00000000,1.90009329,0.00000000,1.51559032,1.05843846
-4.97348674,3.39111293,0.07421917,0.47090992,0.43714476,0.00000000,1.85568607,0.00000000,1.44705765,1.01882901
-4.96748374,3.28502758,0.07097358,0.45141196,0.42804202,0.00000000,1.81212353,0.00000000,1.37973086,0.98151447
-4.96148074,3.18423311,0.06784688,0.43356359,0.41942056,0.00000000,1.77022464,0.00000000,1.31440265,0.94676264
-4.95547774,3.08993345,0.06489236,0.41740161,0.41144500,0.00000000,1.73075741,0.00000000,1.25182382,0.91480078
-4.94947474,3.00320431,0.06215939,0.40294567,0.40427078,0.00000000,1.69442083,0.00000000,1.19269172,0.88581386
-4.94347174,2.92497669,0.05969224,0.39020152,0.39804118,0.00000000,1.66183022,0.00000000,1.13764078,0.85994364
-4.93746873,2.85602555,0.05752903,0.37916407,0.39288508,0.00000000,1.63350678,0.00000000,1.08723521,0.83728886
-4.93146573,2.79696355,0.05570093,0.36982021,0.38891543,0.00000000,1.60987099,0.00000000,1.04196394,0.81790630
-4.92546273,2.74823955,0.05423151,0.36215116,0.38622836,0.00000000,1.59123991,0.00000000,1.00223739,0.80181274
-4.91945973,2.71014125,0.05313643,0.35613436,0.38490270,0.00000000,1.57782783,0.00000000,0.96838614,0.78898768
-4.91345673,2.68280090,0.05242326,0.35174464,0.38500003,0.00000000,1.56974972,0.00000000,0.94066075,0.77937653
-4.90745373,2.66620336,0.05209154,0.34895478,0.38656469,0.00000000,1.56702672,0.00000000,0.91923260,0.77289410
-4.90145073,2.66019540,0.05213309,0.34773531,0.38962398,0.00000000,1.56959304,0.00000000,0.90419521,0.76942819
-4.89544772,2.66449524,0.05253244,0.34805360,0.39418809,0.00000000,1.57730342,0.00000000,0.89556580,0.76884291
-4.88944472,2.67870179,0.05326744,0.34987233,0.40024992,0.00000000,1.58994070,0.00000000,0.89328666,0.77098173
-4.88344172,2.70230297,0.05431001,0.35314742,0.40778453,0.00000000,1.60722296,0.00000000,0.89722638,0.77567001
-4.87743872,2.73468284,0.05562696,0.35782553,0.41674838,0.00000000,1.62880986,0.00000000,0.90718075,0.78271698
-4.87143572,2.77512779,0.05718093,0.36384139,0.42707841,0.00000000,1.65430830,0.00000000,0.92287363,0.79191724
-4.86543272,2.82283188,0.05893132,0.37111515,0.43869100,0.00000000,1.68327720,0.00000000,0.94395777,0.80305178
-4.85942971,2.87690205,0.06083527,0.37954995,0.45148111,0.00000000,1.71523189,0.00000000,0.97001617,0.81588869
-4.85342671,2.93636390,0.06284869,0.38902997,0.46532177,0.00000000,1.74964827,0.00000000,1.00056420,0.83018383
-4.84742371,3.00016866,0.06492715,0.39941916,0.48006401,0.00000000,1.78596727,0.00000000,1.03505295,0.84568152
-4.84142071,3.06720232,0.06702689,0.41056090,0.49553765,0.00000000,1.82360007,0.00000000,1.07287417,0.86211563
-4.83541771,3.13629744,0.06910565,0.42227861,0.51155297,0.00000000,1.86193434,0.00000000,1.11336715,0.87921108
-4.82941471,3.20624810,0.07112347,0.43437744,0.52790334,0.00000000,1.90034202,0.00000000,1.15582768,0.89668613
-4.82341171,3.27582822,0.07304346,0.44664720,0.54436900,0.00000000,1.93818866,0.00000000,1.19951922,0.91425530
-4.81740870,3.34381317,0.07483245,0.45886616,0.56072187,0.00000000,1.97484441,0.00000000,1.24368610,0.93163324
-4.81140570,3.40900426,0.07646149,0.47080592,0.57673121,0.00000000,2.00969653,0.00000000,1.28756861,0.94853917
-4.80540270,3.47025532,0.07790630,0.48223697,0.59217012,0.00000000,2.04216300,0.00000000,1.33041934,0.96470211
-4.79939970,3.52650054,0.07914764,0.49293478,0.60682237,0.00000000,2.07170693,0.00000000,1.37152048,0.97986651
-4.79339670,3.57678226,0.08017146,0.50268607,0.62048945,0.00000000,2.09785092,0.00000000,1.41020117,0.99379804
-4.78739370,3.62027751,0.08096901,0.51129511,0.63299733,0.00000000,2.12019095,0.00000000,1.44585421,1.00628947
-4.78139070,3.65632183,0.08153681,0.51858953,0.64420268,0.00000000,2.13840882,0.00000000,1.47795152,1.01716609
-4.77538769,3.68442915,0.08187647,0.52442559,0.65399798,0.00000000,2.15228263,0.00000000,1.50605740,1.02629058
-4.76938469,3.70430657,0.08199445,0.52869247,0.66231554,0.00000000,2.16169447,0.00000000,1.52983909,1.03356694
-4.76338169,3.71586296,0.08190168,0.53131544,0.66912972,0.00000000,2.16663492,0.00000000,1.54907399,1.03894334
-4.75737869,3.71921080,0.08161306,0.53225784,0.67445763,0.00000000,2.16720389,0.00000000,1.56365325,1.04241356
-4.75137569,3.71466090,0.08114694,0.53152153,0.67835778,0.00000000,2.16360752,0.00000000,1.57358146,1.04401705
-4.74537269,3.70270985,0.08052446,0.52914618,0.68092704,0.00000000,2.15615121,0.00000000,1.57897238,1.04383734
-4.73936968,3.68402062,0.07976886,0.52520699,0.68229582,0.00000000,2.14522885,0.00000000,1.58004095,1.04199901
-4.73336668,3.65939697,0.07890479,0.51981138,0.68262166,0.00000000,2.13130856,0.00000000,1.57709190,1.03866308
-4.72736368,3.62975249,0.07795754,0.51309446,0.68208164,0.00000000,2.11491555,0.00000000,1.57050540,1.03402103
-4.72136068,3.59607563,0.07695227,0.50521373,0.68086391,0.00000000,2.09661262,0.00000000,1.56072041,1.02828760
-4.71535768,3.55939195,0.07591334,0.49634308,0.67915866,0.00000000,2.07697910,0.00000000,1.54821648,1.02169267
-4.70935468,3.52072526,0.07486360,0.48666643,0.67714911,0.00000000,2.05658919,0.00000000,1.53349466,1.01447234
-4.70335168,3.48105902,0.07382375,0.47637132,0.67500280,0.00000000,2.03599030,0.00000000,1.51705848,1.00685971
-4.69734867,3.44129982,0.07281180,0.46564256,0.67286375,0.00000000,2.01568259,0.00000000,1.49939559,0.99907554
-4.69134567,3.40224423,0.07184263,0.45465634,0.67084575,0.00000000,1.99610036,0.00000000,1.48096089,0.99131933
-4.68534267,3.36455051,0.07092764,0.44357490,0.66902711,0.00000000,1.97759606,0.00000000,1.46216180,0.98376096
-4.67933967,3.32871629,0.07007454,0.43254209,0.66744717,0.00000000,1.96042774,0.00000000,1.44334615,0.97653355
-4.67333667,3.29506320,0.06928725,0.42167978,0.66610470,0.00000000,1.94475041,0.00000000,1.42479313,0.96972757
-4.66733367,3.26372908,0.06856596,0.41108545,0.66495824,0.00000000,1.93061163,0.00000000,1.40670757,0.96338686
-4.66133067,3.23466819,0.06790732,0.40083084,0.66392836,0.00000000,1.91795172,0.00000000,1.38921769,0.95750643
-4.65532766,3.20765935,0.06730475,0.39096178,0.66290178,0.00000000,1.90660849,0.00000000,1.37237633,0.95203257
-4.64932466,3.18232170,0.06674889,0.38149914,0.66173704,0.00000000,1.89632638,0.00000000,1.35616535,0.94686515
-4.64332166,3.15813760,0.06622814,0.37244081,0.66027159,0.00000000,1.88676966,0.00000000,1.34050316,0.94186218
