energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-5.81390695,5.22393818,0.04049098,0.59229882,0.02203766,0.00000000,1.54424980,2.19197987,0.05037699,2.42828621
-5.80790395,5.09188375,0.03815804,0.57260202,0.02085410,0.00000000,1.49659946,2.14164200,0.04962116,2.36329227
-5.80190095,4.96521659,0.03590317,0.55496479,0.01974942,0.00000000,1.45149883,2.09216526,0.04896576,2.29978161
-5.79589795,4.84457156,0.03372837,0.53952520,0.01872892,0.00000000,1.40933405,2.04383226,0.04840937,2.23805807
-5.78989495,4.73056150,0.03163536,0.52639833,0.01779657,0.00000000,1.37048958,1.99694838,0.04794840,2.17841459
-5.78389195,4.62377919,0.02962583,0.51567854,0.01695500,0.00000000,1.33533974,1.95184461,0.04757730,2.12112803
-5.77788894,4.52479699,0.02770146,0.50744203,0.01620571,0.00000000,1.30423908,1.90887837,0.04728895,2.06645329
-5.77188594,4.43416394,0.02586409,0.50174965,0.01554917,0.00000000,1.27751228,1.86843199,0.04707499,2.01461736
-5.76588294,4.35240058,0.02411568,0.49864973,0.01498499,0.00000000,1.25544381,1.83090885,0.04692616,1.96581335
-5.75987994,4.27999167,0.02245830,0.49818078,0.01451212,0.00000000,1.23826829,1.79672725,0.04683278,1.92019525
-5.75387694,4.21737742,0.02089411,0.50037395,0.01412899,0.00000000,1.22616179,1.76631238,0.04678506,1.87787353
-5.74787394,4.16494366,0.01942520,0.50525493,0.01383370,0.00000000,1.21923483,1.74008649,0.04677352,1.83891204
-5.74187094,4.12301164,0.01805356,0.51284542,0.01362414,0.00000000,1.21752729,1.71845802,0.04678932,1.80332651
-5.73586793,4.09182809,0.01678088,0.52316387,0.01349811,0.00000000,1.22100584,1.70181004,0.04682459,1.77108484
-5.72986493,4.07155620,0.01560848,0.53622548,0.01345337,0.00000000,1.22956373,1.69048862,0.04687264,1.74210917
-5.72386193,4.06226815,0.01453713,0.55204151,0.01348775,0.00000000,1.24302342,1.68479178,0.04692819,1.71627982
-5.71785893,4.06393955,0.01356698,0.57061787,0.01359905,0.00000000,1.26114157,1.68495945,0.04698746,1.69344099
-5.71185593,4.07644631,0.01269744,0.59195303,0.01378510,0.00000000,1.28361649,1.69116505,0.04704823,1.67340789
-5.70585293,4.09956407,0.01192713,0.61603540,0.01404366,0.00000000,1.31009744,1.70350891,0.04710980,1.65597501
-5.69984992,4.13297030,0.01125382,0.64284034,0.01437234,0.00000000,1.34019549,1.72201399,0.04717291,1.64092525
-5.69384692,4.17624884,0.01067440,0.67232684,0.01476850,0.00000000,1.37349534,1.74662383,0.04723956,1.62803926
-5.68784392,4.22889683,0.01018496,0.70443418,0.01522913,0.00000000,1.40956743,1.77720286,0.04731281,1.61710466
-5.68184092,4.29033331,0.00978079,0.73907866,0.01575079,0.00000000,1.44797982,1.81353886,0.04739648,1.60792465
-5.67583792,4.35990934,0.00945649,0.77615058,0.01632946,0.00000000,1.48830919,1.85534733,0.04749491,1.60032540
-5.66983492,4.43691857,0.00920608,0.81551170,0.01696046,0.00000000,1.53015040,1.90227735,0.04761262,1.59416198
-5.66383192,4.52060813,0.00902313,0.85699313,0.01763847,0.00000000,1.57312423,1.95391857,0.04775399,1.58932244
-5.65782891,4.61018874,0.00890089,0.90039403,0.01835742,0.00000000,1.61688288,2.00980888,0.04792303,1.58572973
-5.65182591,4.70484385,0.00883249,0.94548090,0.01911053,0.00000000,1.66111308,2.06944217,0.04812302,1.58334142
-5.64582291,4.80373712,0.00881108,0.99198770,0.01989038,0.00000000,1.70553680,2.13227589,0.04835638,1.58214723
-5.63981991,4.90601814,0.00882998,1.03961674,0.02068896,0.00000000,1.74990956,2.19773804,0.04862444,1.58216438
-5.63381691,5.01082606,0.00888286,1.08804029,0.02149777,0.00000000,1.79401675,2.26523325,0.04892733,1.58343117
-5.62781391,5.11729145,0.00896389,1.13690299,0.02230799,0.00000000,1.83766824,2.33414794,0.04926392,1.58599903
-5.62181091,5.22453648,0.00906781,1.18582484,0.02311058,0.00000000,1.88069173,2.40385444,0.04963183,1.58992363
-5.61580790,5.33167401,0.00919009,1.23440489,0.02389651,0.00000000,1.92292564,2.47371433,0.05002744,1.59525539
-5.60980490,5.43780616,0.00932696,1.28222546,0.02465687,0.00000000,1.96421183,2.54308109,0.05044605,1.60203019
-5.60380190,5.54202303,0.00947549,1.32885689,0.02538310,0.00000000,2.00438898,2.61130247,0.05088200,1.61026070
-5.59779890,5.64340248,0.00963358,1.37386276,0.02606712,0.00000000,2.04328708,2.67772291,0.05132883,1.61992885
-5.59179590,5.74101153,0.00979996,1.41680548,0.02670150,0.00000000,2.08072345,2.74168651,0.05177954,1.63098008
-5.58579290,5.83391006,0.00997415,1.45725227,0.02727960,0.00000000,2.11650079,2.80254076,0.05222679,1.64331954
-5.57978989,5.92115743,0.01015637,1.49478145,0.02779566,0.00000000,2.15040718,2.85964148,0.05266313,1.65681059
-5.57378689,6.00182203,0.01034747,1.52898894,0.02824492,0.00000000,2.18221833,2.91235914,0.05308124,1.67127574
-5.56778389,6.07499396,0.01054877,1.55949489,0.02862368,0.00000000,2.21170179,2.96008660,0.05347415,1.68649982
-5.56178089,6.13980038,0.01076196,1.58595031,0.02892931,0.00000000,2.23862287,3.00224819,0.05383545,1.70223536
-5.55577789,6.19542311,0.01098892,1.60804362,0.02916028,0.00000000,2.26275180,3.03831006,0.05415943,1.71820971
-5.54977489,6.24111749,0.01123153,1.62550683,0.02931615,0.00000000,2.28387167,3.06779118,0.05444126,1.73413346
-5.54377189,6.27623158,0.01149153,1.63812130,0.02939752,0.00000000,2.30178651,3.09027466,0.05467702,1.74970963
-5.53776888,6.30022450,0.01177028,1.64572270,0.02940597,0.00000000,2.31632887,3.10541870,0.05486384,1.76464312
-5.53176588,6.31268265,0.01206866,1.64820515,0.02934396,0.00000000,2.32736635,3.11296668,0.05499984,1.77864962
-5.52576288,6.31333277,0.01238683,1.64552423,0.02921476,0.00000000,2.33480657,3.11275545,0.05508411,1.79146367
-5.51975988,6.30205063,0.01272415,1.63769858,0.02902230,0.00000000,2.33860012,3.10472153,0.05511664,1.80284523
-5.51375688,6.27886484,0.01307899,1.62481026,0.02877104,0.00000000,2.33874137,3.08890454,0.05509818,1.81258452
-5.50775388,6.24395507,0.01344872,1.60700339,0.02846587,0.00000000,2.33526691,3.06544756,0.05503009,1.82050478
-5.50175088,6.19764469,0.01382960,1.58448142,0.02811191,0.00000000,2.32825181,3.03459419,0.05491415,1.82646307
-5.49574787,6.14038804,0.01421682,1.55750279,0.02771440,0.00000000,2.31780404,2.99668242,0.05475237,1.83034901
-5.48974487,6.07275311,0.01460452,1.52637523,0.02727857,0.00000000,2.30405730,2.95213543,0.05454677,1.83208191
-5.48374187,5.99540024,0.01498591,1.49144893,0.02680945,0.00000000,2.28716294,2.90144977,0.05429919,1.83160645
-5.47773887,5.90905849,0.01535339,1.45310869,0.02631181,0.00000000,2.26728154,2.84518137,0.05401111,1.82888757
-5.47173587,5.81450068,0.01569875,1.41176547,0.02579004,0.00000000,2.24457475,2.78393027,0.05368352,1.82390487
-5.46573287,5.71251877,0.01601341,1.36784750,0.02524806,0.00000000,2.21919806,2.71832451,0.05331679,1.81664729
-5.45972986,5.60390090,0.01628867,1.32179149,0.02468927,0.00000000,2.19129491,2.64900426,0.05291062,1.80710833
-5.45372686,5.48941131,0.01651602,1.27403405,0.02411654,0.00000000,2.16099274,2.57660672,0.05246408,1.79528238
-5.44772386,5.36977430,0.01668741,1.22500372,0.02353218,0.00000000,2.12840097,2.50175253,0.05197562,1.78116247
-5.44172086,5.24566275,0.01679557,1.17511380,0.02293800,0.00000000,2.09361124,2.42503421,0.05144320,1.76473952
-5.43571786,5.11769175,0.01683425,1.12475622,0.02233536,0.00000000,2.05669965,2.34700711,0.05086446,1.74600330
-5.42971486,4.98641716,0.01679852,1.07429655,0.02172524,0.00000000,2.01773083,2.26818288,0.05023691,1.72494494
-5.42371186,4.85233900,0.01668493,1.02407011,0.02110831,0.00000000,1.97676340,2.18902584,0.04955815,1.70156069
-5.41770885,4.71590868,0.01649173,0.97437937,0.02048506,0.00000000,1.93385632,2.10995177,0.04882608,1.67585684
-5.41170585,4.57753949,0.01621889,0.92549241,0.01985592,0.00000000,1.88907565,2.03132919,0.04803917,1.64785512
-5.40570285,4.43761905,0.01586819,0.87764240,0.01922132,0.00000000,1.84250104,1.95348254,0.04719658,1.61759839
-5.39969985,4.29652276,0.01544318,0.83102798,0.01858179,0.00000000,1.79423151,1.87669688,0.04629840,1.58515594
-5.39369685,4.15462698,0.01494910,0.78581432,0.01793807,0.00000000,1.74439003,1.80122371,0.04534569,1.55062825
-5.38769385,4.01232102,0.01439268,0.74213475,0.01729110,0.00000000,1.69312654,1.72728717,0.04434059,1.51415046
-5.38169085,3.87001705,0.01378201,0.70009280,0.01664212,0.00000000,1.64061931,1.65509038,0.04328626,1.47589474
-5.37568784,3.72815738,0.01312627,0.65976453,0.01599262,0.00000000,1.58707446,1.58482144,0.04218683,1.43607090
-5.36968484,3.58721858,0.01243545,0.62120092,0.01534436,0.00000000,1.53272381,1.51665866,0.04104731,1.39492559
-5.36368184,3.44771255,0.01172011,0.58443047,0.01469929,0.00000000,1.47782126,1.45077489,0.03987335,1.35273983
-5.35767884,3.31018452,0.01099106,0.54946167,0.01405953,0.00000000,1.42263804,1.38734076,0.03867112,1.30982513
-5.35167584,3.17520843,0.01025912,0.51628560,0.01342729,0.00000000,1.36745720,1.32652683,0.03744704,1.26651845
-5.34567284,3.04338012,0.00953487,0.48487840,0.01280478,0.00000000,1.31256771,1.26850458,0.03620760,1.22317619
-5.33966983,2.91530907,0.00882841,0.45520383,0.01219415,0.00000000,1.25825876,1.21344650,0.03495914,1.18016759
-5.33366683,2.79160930,0.00814920,0.42721578,0.01159744,0.00000000,1.20481444,1.16152527,0.03370770,1.13786788
-5.32766383,2.67289008,0.00750590,0.40086086,0.01101648,0.00000000,1.15250918,1.11291236,0.03245889,1.09665134
-5.32166083,2.55974713,0.00690629,0.37608101,0.01045290,0.00000000,1.10160422,1.06777615,0.03121780,1.05688485
-5.31565783,2.45275469,0.00635718,0.35281620,0.00990808,0.00000000,1.05234513,1.02627983,0.02998899,1.01892181
-5.30965483,2.35245899,0.00586445,0.33100712,0.00938319,0.00000000,1.00496041,0.98857917,0.02877654,0.98309688
-5.30365183,2.25937316,0.00543298,0.31059796,0.00887915,0.00000000,0.95966113,0.95482034,0.02758407,0.94972153
-5.29764882,2.17397388,0.00506678,0.29153904,0.00839674,0.00000000,0.91664141,0.92513800,0.02641489,0.91908043
-5.29164582,2.09669955,0.00476902,0.27378948,0.00793663,0.00000000,0.87607949,0.89965349,0.02527217,0.89142885
-5.28564282,2.02795000,0.00454208,0.25731966,0.00749942,0.00000000,0.83813927,0.87847341,0.02415902,0.86699086
-5.27963982,1.96808747,0.00438774,0.24211344,0.00708578,0.00000000,0.80297189,0.86168854,0.02307873,0.84595834
-5.27363682,1.91743867,0.00430721,0.22817012,0.00669648,0.00000000,0.77071735,0.84937304,0.02203490,0.82849084
-5.26763382,1.87629763,0.00430125,0.21550599,0.00633247,0.00000000,0.74150583,0.84158412,0.02103156,0.81471605
-5.26163082,1.84492917,0.00437032,0.20415555,0.00599498,0.00000000,0.71545864,0.83836192,0.02007327,0.80473091
-5.25562781,1.82357280,0.00451466,0.19417210,0.00568552,0.00000000,0.69268878,0.83972998,0.01916522,0.79860331
-5.24962481,1.81244674,0.00473438,0.18562800,0.00540601,0.00000000,0.67330106,0.84569592,0.01831327,0.79637426
-5.24362181,1.81175211,0.00502960,0.17861417,0.00515871,0.00000000,0.65739190,0.85625262,0.01752391,0.79806053
-5.23761881,1.82167703,0.00540050,0.17323922,0.00494630,0.00000000,0.64504875,0.87137983,0.01680427,0.80365775
-5.23161581,1.84240053,0.00584744,0.16962788,0.00477186,0.00000000,0.63634945,0.89104603,0.01616201,0.81314376
-5.22561281,1.87409610,0.00637101,0.16791887,0.00463881,0.00000000,0.63136141,0.91521078,0.01560528,0.82648235
-5.21960980,1.91693478,0.00697215,0.16826229,0.00455092,0.00000000,0.63014086,0.94382721,0.01514256,0.84362713
-5.21360680,1.97108747,0.00765216,0.17081630,0.00451223,0.00000000,0.63273224,0.97684475,0.01478260,0.86452542
-5.20760380,2.03672622,0.00841276,0.17574349,0.00452698,0.00000000,0.63916750,1.01421174,0.01453421,0.88912206
-5.20160080,2.11402423,0.00925615,0.18320653,0.00459955,0.00000000,0.64946572,1.05587788,0.01440623,0.91736301
-5.19559780,2.20315422,0.01018498,0.19336357,0.00473435,0.00000000,0.66363255,1.10179630,0.01440729,0.94919834
-5.18959480,2.30428482,0.01120237,0.20636316,0.00493573,0.00000000,0.68165969,1.15192484,0.01454577,0.98458467
-5.18359180,2.41757476,0.01231185,0.22233893,0.00520793,0.00000000,0.70352415,1.20622653,0.01482961,1.02348661
-5.17758879,2.54316457,0.01351727,0.24140402,0.00555489,0.00000000,0.72918726,1.26466890,0.01526616,1.06587727
-5.17158579,2.68116588,0.01482273,0.26364549,0.00598024,0.00000000,0.75859325,1.32722205,0.01586210,1.11173752
-5.16558279,2.83164814,0.01623239,0.28911879,0.00648711,0.00000000,0.79166744,1.39385527,0.01662325,1.16105401
-5.15957979,2.99462318,0.01775030,0.31784249,0.00707813,0.00000000,0.82831396,1.46453226,0.01755442,1.21381597
-5.15357679,3.17002802,0.01938023,0.34979345,0.00775524,0.00000000,0.86841302,1.53920501,0.01865924,1.27001078
-5.14757379,3.35770640,0.02112535,0.38490259,0.00851970,0.00000000,0.91181799,1.61780649,0.01994005,1.32961853
-5.14157079,3.55738998,0.02298803,0.42305156,0.00937194,0.00000000,0.95835217,1.70024235,0.02139765,1.39260573
-5.13556778,3.76867995,0.02496952,0.46407036,0.01031156,0.00000000,1.00780578,1.78638214,0.02303121,1.45891853
-5.12956478,3.99103029,0.02706970,0.50773632,0.01133727,0.00000000,1.05993315,1.87605029,0.02483810,1.52847577
-5.12356178,4.22373342,0.02928680,0.55377427,0.01244685,0.00000000,1.11445062,1.96901750,0.02681373,1.60116219
-5.11755878,4.46590954,0.03161716,0.60185833,0.01363718,0.00000000,1.17103522,2.06499296,0.02895149,1.67682231
-5.11155578,4.71650034,0.03405502,0.65161516,0.01490423,0.00000000,1.22932450,2.16361792,0.03124268,1.75525521
-5.10555278,4.97426804,0.03659236,0.70262877,0.01624310,0.00000000,1.28891770,2.26446113,0.03367647,1.83621073
-5.09954977,5.23780009,0.03921881,0.75444680,0.01764808,0.00000000,1.34937839,2.36701645,0.03623994,1.91938721
-5.09354677,5.50551987,0.04192164,0.80658808,0.01911270,0.00000000,1.41023862,2.47070316,0.03891821,2.00443105
-5.08754377,5.77570337,0.04468576,0.85855136,0.02062984,0.00000000,1.47100462,2.57486889,0.04169453,2.09093828
-5.08154077,6.04650149,0.04749390,0.90982490,0.02219176,0.00000000,1.53116384,2.67879547,0.04455052,2.17845794
-5.07553777,6.31596720,0.05032678,0.95989654,0.02379026,0.00000000,1.59019320,2.78170758,0.04746642,2.26649736
-5.06953477,6.58208675,0.05316342,1.00826404,0.02541673,0.00000000,1.64756826,2.88278390,0.05042137,2.35452901
-5.06353177,6.84281376,0.05598145,1.05444524,0.02706222,0.00000000,1.70277282,2.98117056,0.05339372,2.44199864
-5.05752876,7.09610484,0.05875757,1.09798766,0.02871756,0.00000000,1.75530878,3.07599638,0.05636141,2.52833438
-5.05152576,7.33995538,0.06146791,1.13847724,0.03037339,0.00000000,1.80470562,3.16638943,0.05930226,2.61295632
-5.04552276,7.57243427,0.06408857,1.17554592,0.03202025,0.00000000,1.85052922,3.25149427,0.06219431,2.69528614
-5.03951976,7.79171602,0.06659604,1.20887779,0.03364859,0.00000000,1.89238958,3.33048931,0.06501613,2.77475638
-5.03351676,7.99610948,0.06896768,1.23821363,0.03524881,0.00000000,1.92994722,3.40260368,0.06774706,2.85081894
-5.02751376,8.18408210,0.07118216,1.26335373,0.03681129,0.00000000,1.96291784,3.46713307,0.07036741,2.92295252
-5.02151076,8.35427922,0.07321984,1.28415909,0.03832644,0.00000000,1.99107530,3.52345396,0.07285866,2.99066869
-5.01550775,8.50553808,0.07506309,1.30055086,0.03978466,0.00000000,2.01425272,3.57103596,0.07520354,3.05351661
-5.00950475,8.63689674,0.07669658,1.31250832,0.04117642,0.00000000,2.03234189,3.60945185,0.07738608,3.11108625
-5.00350175,8.74759796,0.07810746,1.32006561,0.04249228,0.00000000,2.04529105,3.63838507,0.07939167,3.16301027
-4.99749875,8.83708889,0.07928551,1.32330735,0.04372298,0.00000000,2.05310131,3.65763470,0.08120702,3.20896478
-4.99149575,8.90501711,0.08022317,1.32236351,0.04485947,0.00000000,2.05582210,3.66711779,0.08282019,3.24866921
-4.98549275,8.95122392,0.08091555,1.31740380,0.04589306,0.00000000,2.05354582,3.66686920,0.08422052,3.28188561
-4.97948974,8.97573584,0.08136035,1.30863186,0.04681552,0.00000000,2.04640225,3.65703903,0.08539865,3.30841771
-4.97348674,8.97875493,0.08155778,1.29627947,0.04761923,0.00000000,2.03455291,3.63788792,0.08634658,3.32811015
-4.96748374,8.96064877,0.08151042,1.28060105,0.04829737,0.00000000,2.01818576,3.60978039,0.08705764,3.34084797
-4.96148074,8.92194052,0.08122304,1.26186851,0.04884405,0.00000000,1.99751041,3.57317649,0.08752667,3.34655670
-4.95547774,8.86329933,0.08070244,1.24036656,0.04925454,0.00000000,1.97275408,3.52862201,0.08775012,3.34520313
-4.94947474,8.78553121,0.07995731,1.21638863,0.04952537,0.00000000,1.94415839,3.47673753,0.08772620,3.33679667
-4.94347174,8.68957019,0.07899805,1.19023322,0.04965457,0.00000000,1.91197689,3.41820646,0.08745507,3.32139132
-4.93746873,8.57646937,0.07783662,1.16220065,0.04964170,0.00000000,1.87647339,3.35376234,0.08693906,3.29908790
-4.93146573,8.44739161,0.07648644,1.13259023,0.04948802,0.00000000,1.83792082,3.28417564,0.08618282,3.27003637
-4.92546273,8.30359911,0.07496226,1.10169764,0.04919648,0.00000000,1.79660053,3.21024017,0.08519350,3.23443791
-4.91945973,8.14644173,0.07328005,1.06981238,0.04877172,0.00000000,1.75280179,3.13275943,0.08398081,3.19254633
-4.91345673,7.97734336,0.07145690,1.03721539,0.04822005,0.00000000,1.70682123,3.05253305,0.08255711,3.14466856
-4.90745373,7.79778642,0.06951096,1.00417652,0.04754931,0.00000000,1.65896211,2.97034357,0.08093733,3.09116393
-4.90145073,7.60929419,0.06746126,0.97095205,0.04676871,0.00000000,1.60953322,2.88694381,0.07913883,3.03244198
-4.89544772,7.41341141,0.06532765,0.93778220,0.04588864,0.00000000,1.55884726,2.80304522,0.07718119,2.96895877
-4.88944472,7.21168338,0.06313059,0.90488857,0.04492043,0.00000000,1.50721878,2.71930730,0.07508588,2.90121159
-4.88344172,7.00563422,0.06089102,0.87247190,0.04387611,0.00000000,1.45496157,2.63632854,0.07287583,2.82973226
-4.87743872,6.79674511,0.05863013,0.84070987,0.04276808,0.00000000,1.40238565,2.55463908,0.07057497,2.75507911
-4.87143572,6.58643323,0.05636910,0.80975548,0.04160891,0.00000000,1.34979394,2.47469525,0.06820769,2.67782807
-4.86543272,6.37603237,0.05412887,0.77973576,0.04041099,0.00000000,1.29747887,2.39687635,0.06579826,2.59856310
-4.85942971,6.16677604,0.05192980,0.75075128,0.03918634,0.00000000,1.24571890,2.32148350,0.06337031,2.51786636
-4.85342671,5.95978377,0.04979140,0.72287626,0.03794637,0.00000000,1.19477542,2.24874087,0.06094624,2.43630861
-4.84742371,5.75605115,0.04773199,0.69615953,0.03670166,0.00000000,1.14488993,2.17879899,0.05854678,2.35444012
-4.84142071,5.55644404,0.04576837,0.67062621,0.03546189,0.00000000,1.09628177,2.11174008,0.05619052,2.27278251
-4.83541771,5.36169708,0.04391555,0.64628026,0.03423566,0.00000000,1.04914658,2.04758523,0.05389362,2.19182175
-4.82941471,5.17241627,0.04218643,0.62310754,0.03303045,0.00000000,1.00365533,1.98630286,0.05166955,2.11200265
-4.82341171,4.98908553,0.04059157,0.60107957,0.03185264,0.00000000,0.95995418,1.92781846,0.04952901,2.03372477
-4.81740870,4.81207658,0.03913898,0.58015756,0.03070748,0.00000000,0.91816495,1.87202477,0.04747993,1.95734008
-4.81140570,4.64166155,0.03783400,0.56029668,0.02959918,0.00000000,0.87838623,1.81879235,0.04552755,1.88315217
-4.80540270,4.47802768,0.03667916,0.54145041,0.02853099,0.00000000,0.84069505,1.76797993,0.04367464,1.81141698
-4.79939970,4.32129317,0.03567418,0.52357454,0.02750530,0.00000000,0.80514887,1.71944410,0.04192181,1.74234492
-4.79339670,4.17152357,0.03481603,0.50663097,0.02652380,0.00000000,0.77178795,1.67304824,0.04026785,1.67610419
-4.78739370,4.02874787,0.03409899,0.49059091,0.02558757,0.00000000,0.74063770,1.62867017,0.03871011,1.61282505
-4.78139070,3.89297373,0.03351488,0.47543733,0.02469730,0.00000000,0.71171121,1.58620851,0.03724497,1.55260485
-4.77538769,3.76420121,0.03305324,0.46116683,0.02385335,0.00000000,0.68501153,1.54558749,0.03586821,1.49551351
-4.76938469,3.64243453,0.03270166,0.44779053,0.02305599,0.00000000,0.66053380,1.50676027,0.03457541,1.44159909
-4.76338169,3.52769164,0.03244610,0.43533417,0.02230548,0.00000000,0.63826706,1.46971064,0.03336234,1.39089346
-4.75737869,3.42001117,0.03227127,0.42383741,0.02160217,0.00000000,0.61819573,1.43445334,0.03222521,1.34341740
-4.75137569,3.31945666,0.03216101,0.41335227,0.02094666,0.00000000,0.60030060,1.40103288,0.03116089,1.29918526
-4.74537269,3.22611799,0.03209870,0.40394087,0.02033981,0.00000000,0.58455944,1.36952112,0.03016710,1.25820873
-4.73936968,3.14010995,0.03206769,0.39567254,0.01978284,0.00000000,0.57094714,1.34001370,0.02924244,1.22049953
-4.73336668,3.06156794,0.03205170,0.38862039,0.01927730,0.00000000,0.55943532,1.31262543,0.02838636,1.18607102
-4.72736368,2.99064096,0.03203517,0.38285738,0.01882508,0.00000000,0.54999155,1.28748479,0.02759910,1.15493838
-4.72136068,2.92748200,0.03200359,0.37845224,0.01842834,0.00000000,0.54257810,1.26472771,0.02688151,1.12711753
-4.71535768,2.87223610,0.03194386,0.37546506,0.01808943,0.00000000,0.53715030,1.24449070,0.02623483,1.10262263
-4.70935468,2.82502642,0.03184443,0.37394293,0.01781074,0.00000000,0.53365463,1.22690356,0.02566045,1.08146236
-4.70335168,2.78593875,0.03169559,0.37391571,0.01759458,0.00000000,0.53202650,1.21208179,0.02515960,1.06363504
-4.69734867,2.75500502,0.03148950,0.37539198,0.01744300,0.00000000,0.53218796,1.20011897,0.02473311,1.04912297
-4.69134567,2.73218658,0.03122030,0.37835546,0.01735757,0.00000000,0.53404536,1.19107924,0.02438108,1.03788608
-4.68534267,2.71735790,0.03088408,0.38276197,0.01733922,0.00000000,0.53748726,1.18499022,0.02410264,1.02985554
-4.67933967,2.71029173,0.03047886,0.38853710,0.01738801,0.00000000,0.54238257,1.18183665,0.02389575,1.02492750
-4.67333667,2.71064647,0.03000443,0.39557477,0.01750294,0.00000000,0.54857922,1.18155500,0.02375703,1.02295762
-4.66733367,2.71795687,0.02946222,0.40373668,0.01768185,0.00000000,0.55590356,1.18402947,0.02368166,1.02375667
-4.66133067,2.73162885,0.02885513,0.41285298,0.01792124,0.00000000,0.56416059,1.18908956,0.02366339,1.02708779
-4.65532766,2.75093922,0.02818729,0.42272402,0.01821625,0.00000000,0.57313511,1.19650954,0.02369456,1.03266570
-4.64932466,2.77504090,0.02746388,0.43312335,0.01856060,0.00000000,0.58259407,1.20601002,0.02376627,1.04015813
-4.64332166,2.80297408,0.02669091,0.44380187,0.01894671,0.00000000,0.59229004,1.21726173,0.02386855,1.04918985
