energy_ev,total_up,P_s_up,P_p_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-2.96848424,1.29121886,0.00281959,0.49826125,0.02391138,0.46598081,0.85633220,0.46153982
-2.96248124,1.30712844,0.00281896,0.50982319,0.02270843,0.47055360,0.87188773,0.47583331
-2.95647824,1.32152592,0.00285036,0.52042503,0.02156421,0.47484129,0.88640406,0.48871149
-2.95047524,1.33457949,0.00291880,0.52994530,0.02050249,0.47904277,0.89974814,0.50000875
-2.94447224,1.34651369,0.00302915,0.53827124,0.01954407,0.48339388,0.91180472,0.50958767
-2.93846923,1.35760061,0.00318602,0.54530337,0.01870638,0.48815761,0.92248234,0.51734356
-2.93246623,1.36814950,0.00339366,0.55096000,0.01800310,0.49361305,0.93171903,0.52320795
-2.92646323,1.37849534,0.00365589,0.55518131,0.01744403,0.50004358,0.93948706,0.52715126
-2.92046023,1.38898652,0.00397601,0.55793294,0.01703499,0.50772481,0.94579641,0.52918420
-2.91445723,1.39997219,0.00435669,0.55920867,0.01677791,0.51691266,0.95069671,0.52935795
-2.90845423,1.41178960,0.00479998,0.55903229,0.01667097,0.52783216,0.95427719,0.52776312
-2.90245123,1.42475209,0.00530718,0.55745830,0.01670886,0.54066744,0.95666482,0.52452749
-2.89644822,1.43913815,0.00587885,0.55457166,0.01688314,0.55555336,0.95802056,0.51981268
-2.89044522,1.45518212,0.00651473,0.55048643,0.01718263,0.57256908,0.95853386,0.51380986
-2.88444222,1.47306689,0.00721378,0.54534346,0.01759388,0.59173398,0.95841588,0.50673477
-2.87843922,1.49291901,0.00797411,0.53930724,0.01810164,0.61300599,0.95789159,0.49882220
-2.87243622,1.51480632,0.00879301,0.53256201,0.01868940,0.63628241,0.95719143,0.49032020
-2.86643322,1.53873822,0.00966697,0.52530733,0.01933989,0.66140323,0.95654273,0.48148424
-2.86043022,1.56466836,0.01059163,0.51775325,0.02003564,0.68815652,0.95616158,0.47257144
-2.85442721,1.59249959,0.01156189,0.51011521,0.02075940,0.71628584,0.95624532,0.46383514
-2.84842421,1.62209056,0.01257183,0.50260891,0.02149468,0.74549909,0.95696603,0.45551980
-2.84242121,1.65326358,0.01361480,0.49544503,0.02222615,0.77547826,0.95846528,0.44785640
-2.83641821,1.68581290,0.01468342,0.48882421,0.02293999,0.80588975,0.96085015,0.44105832
-2.83041521,1.71951298,0.01576960,0.48293211,0.02362424,0.83639452,0.96419059,0.43531770
-2.82441221,1.75412591,0.01686456,0.47793468,0.02426904,0.86665765,0.96851808,0.43080222
-2.81840920,1.78940746,0.01795887,0.47397387,0.02486679,0.89635683,0.97382535,0.42765237
-2.81240620,1.82511150,0.01904250,0.47116352,0.02541226,0.92518949,0.98006712,0.42597894
-2.80640320,1.86099229,0.02010486,0.46958584,0.02590262,0.95287819,0.98716166,0.42586107
-2.80040020,1.89680485,0.02113490,0.46928837,0.02633741,0.97917429,0.99499297,0.42734444
-2.79439720,1.93230345,0.02212116,0.47028155,0.02671838,1.00385978,1.00341354,0.43043994
-2.78839420,1.96723864,0.02305198,0.47253708,0.02704937,1.02674765,1.01224755,0.43512283
-2.78239120,2.00135345,0.02391558,0.47598720,0.02733606,1.04768070,1.02129458,0.44133234
-2.77638819,2.03437940,0.02470033,0.48052495,0.02758573,1.06652954,1.03033387,0.44897203
-2.77038519,2.06603311,0.02539493,0.48600560,0.02780696,1.08318988,1.03912905,0.45791089
-2.76438219,2.09601434,0.02598869,0.49224933,0.02800938,1.09757977,1.04743369,0.46798544
-2.75837919,2.12400607,0.02647184,0.49904516,0.02820334,1.10963698,1.05499745,0.47900283
-2.75237619,2.14967724,0.02683581,0.50615617,0.02839967,1.11931709,1.06157313,0.49074499
-2.74637319,2.17268849,0.02707352,0.51332597,0.02860942,1.12659241,1.06692436,0.50297402
-2.74037019,2.19270084,0.02717971,0.52028615,0.02884367,1.13145194,1.07083389,0.51543845
-2.73436718,2.20938735,0.02715121,0.52676464,0.02911334,1.13390238,1.07311236,0.52788057
-2.72836418,2.22244693,0.02698713,0.53249454,0.02942901,1.13397005,1.07360700,0.54004427
-2.72236118,2.23161974,0.02668906,0.53722325,0.02980086,1.13170351,1.07221003,0.55168332
-2.71635818,2.23670308,0.02626118,0.54072125,0.03023854,1.12717649,1.06886624,0.56256969
-2.71035518,2.23756662,0.02571025,0.54279044,0.03075104,1.12049073,1.06357908,0.57250133
-2.70435218,2.23416569,0.02504555,0.54327128,0.03134667,1.11177827,1.05641492,0.58130927
-2.69834917,2.22655147,0.02427875,0.54204867,0.03203287,1.10120267,1.04750494,0.58886332
-2.69234617,2.21487700,0.02342361,0.53905599,0.03281611,1.08895887,1.03704408,0.59507626
-2.68634317,2.19939804,0.02249569,0.53427727,0.03370167,1.07527117,1.02528703,0.59990602
-2.68034017,2.18046840,0.02151194,0.52774711,0.03469345,1.06038935,1.01254096,0.60335576
-2.67433717,2.15852939,0.02049019,0.51954860,0.03579369,1.04458275,0.99915514,0.60547170
-2.66833417,2.13409365,0.01944872,0.50980903,0.03700264,1.02813243,0.98550769,0.60633877
-2.66233117,2.10772400,0.01840569,0.49869386,0.03831826,1.01132175,0.97199000,0.60607426
-2.65632816,2.08000822,0.01737862,0.48639899,0.03973589,0.99442574,0.95898934,0.60481975
-2.65032516,2.05153109,0.01638390,0.47314198,0.04124790,0.97769984,0.94687061,0.60273175
-2.64432216,2.02284530,0.01543631,0.45915248,0.04284345,0.96136864,0.93595805,0.59997159
-2.63831916,1.99444280,0.01454867,0.44466244,0.04450824,0.94561533,0.92651791,0.59669512
-2.63231616,1.96672841,0.01373145,0.42989665,0.04622445,0.93057250,0.91874309,0.59304274
-2.62631316,1.93999728,0.01299257,0.41506394,0.04797069,0.91631494,0.91274047,0.58913054
-2.62031016,1.91441763,0.01233724,0.40034962,0.04972224,0.90285498,0.90852202,0.58504281
-2.61430715,1.89001998,0.01176791,0.38590943,0.05145126,0.89014068,0.90600000,0.58082664
-2.60830415,1.86669352,0.01128429,0.37186521,0.05312735,0.87805724,0.90498680,0.57648873
-2.60230115,1.84419008,0.01088356,0.35830256,0.05471814,0.86643151,0.90519952,0.57199469
-2.59629815,1.82213556,0.01056049,0.34527039,0.05619005,0.85503953,0.90626927,0.56727094
-2.59029515,1.80004825,0.01030782,0.33278234,0.05750923,0.84361677,0.90775463,0.56220887
-2.58429215,1.77736311,0.01011655,0.32081996,0.05864255,0.83187051,0.90915889,0.55667135
-2.57828914,1.75346072,0.00997638,0.30933724,0.05955857,0.81949385,0.90995015,0.55050086
-2.57228614,1.72769936,0.00987608,0.29826626,0.06022866,0.80618050,0.90958333,0.54352903
-2.56628314,1.69944851,0.00980401,0.28752364,0.06062800,0.79163970,0.90752311,0.53558688
-2.56028014,1.66812204,0.00974845,0.27701728,0.06073643,0.77561057,0.90326655,0.52651529
-2.55427714,1.63320934,0.00969810,0.26665307,0.06053933,0.75787498,0.89636457,0.51617502
-2.54827414,1.59430297,0.00964238,0.25634126,0.06002817,0.73826863,0.88644101,0.50445592
-2.54227114,1.55112144,0.00957183,0.24600213,0.05920098,0.71668959,0.87320867,0.49128464
-2.53626813,1.50352636,0.00947833,0.23557072,0.05806252,0.69310419,0.85648162,0.47663076
-2.53026513,1.45153309,0.00935535,0.22500051,0.05662428,0.66754996,0.83618318,0.46051088
-2.52426213,1.39531497,0.00919804,0.21426591,0.05490424,0.64013565,0.81234968,0.44299062
-2.51825913,1.33520115,0.00900340,0.20336351,0.05292638,0.61103857,0.78512974,0.42418470
-2.51225613,1.27166859,0.00877021,0.19231224,0.05072008,0.58049951,0.75477956,0.40425497
-2.50625313,1.20532906,0.00849901,0.18115246,0.04831931,0.54881554,0.72165459,0.38340692
-2.50025013,1.13691216,0.00819203,0.16994419,0.04576173,0.51633150,0.68619823,0.36188471
-2.49424712,1.06724561,0.00785299,0.15876467,0.04308771,0.48343033,0.64892840,0.33996541
-2.48824412,0.99723403,0.00748697,0.14770542,0.04033936,0.45052321,0.61042266,0.31795252
-2.48224112,0.92783741,0.00710018,0.13686911,0.03755951,0.41803968,0.57130286,0.29616955
-2.47623812,0.86005046,0.00669974,0.12636630,0.03479084,0.38641847,0.53222003,0.27495363
-2.47023512,0.79488372,0.00629348,0.11631233,0.03207505,0.35609930,0.49384021,0.25464981
-2.46423212,0.73334716,0.00588972,0.10682453,0.02945214,0.32751586,0.45683177,0.23560604
-2.45822911,0.67643674,0.00549709,0.09801969,0.02695987,0.30109037,0.42185472,0.21816913
-2.45222611,0.62512394,0.00512431,0.09001206,0.02463333,0.27722937,0.38955208,0.20268163
-2.44622311,0.58034828,0.00478011,0.08291168,0.02250466,0.25632100,0.36054343,0.18947968
-2.44022011,0.54301228,0.00447303,0.07682323,0.02060289,0.23873322,0.33542046,0.17889146
-2.43421711,0.51397822,0.00421136,0.07184510,0.01895392,0.22481300,0.31474416,0.17123639
-2.42821411,0.49406598,0.00400308,0.06806877,0.01758051,0.21488576,0.29904325,0.16682432
-2.42221111,0.48405082,0.00385572,0.06557833,0.01650241,0.20925489,0.28881326,0.16595479
-2.41620810,0.48466028,0.00377636,0.06444994,0.01573643,0.20820079,0.28451556,0.16891572
-2.41020510,0.49656924,0.00377157,0.06475125,0.01529655,0.21197911,0.28657593,0.17598136
-2.40420210,0.52039217,0.00384731,0.06654055,0.01519394,0.22081777,0.29538180,0.18740916
-2.39819910,0.55667222,0.00400888,0.06986566,0.01543700,0.23491258,0.31127798,0.20343527
-2.39219610,0.60586648,0.00426083,0.07476243,0.01603118,0.25442130,0.33456020,0.22426863
-2.38619310,0.66832763,0.00460683,0.08125292,0.01697884,0.27945611,0.36546663,0.25008360
-2.38019010,0.74428204,0.00504953,0.08934317,0.01827897,0.31007474,0.40416704,0.28101114
-2.37418709,0.83380518,0.00559043,0.09902084,0.01992681,0.34627044,0.45075013,0.31712892
-2.36818409,0.93679517,0.00622968,0.11025256,0.02191345,0.38796133,0.50520932,0.35845054
-2.36218109,1.05294593,0.00696592,0.12298134,0.02422537,0.43497974,0.56742767,0.40491449
-2.35617809,1.18172138,0.00779608,0.13712420,0.02684402,0.48706207,0.63716282,0.45637331
-2.35017509,1.32233262,0.00871524,0.15257009,0.02974545,0.54384012,0.71403294,0.51258370
-2.34417209,1.47371984,0.00971650,0.16917849,0.03289996,0.60483460,0.79750472,0.57319810
-2.33816908,1.63454083,0.01079085,0.18677866,0.03627201,0.66945150,0.88688453,0.63775876
-2.33216608,1.80316784,0.01192716,0.20517000,0.03982019,0.73698214,0.98131384,0.70569451
-2.32616308,1.97769415,0.01311222,0.22412335,0.04349747,0.80660738,1.07976985,0.77632133
-2.32016008,2.15595152,0.01433081,0.24338362,0.04725166,0.87740641,1.18107212,0.84884671
-2.31415708,2.33553902,0.01556590,0.26267357,0.05102612,0.94837025,1.28389567,0.92237847
-2.30815408,2.51386335,0.01679894,0.28169883,0.05476073,1.01842001,1.38679086,0.99593788
-2.30215108,2.68819000,0.01801021,0.30015402,0.05839303,1.08642943,1.48820987,1.06847721
-2.29614807,2.85570417,0.01917926,0.31772987,0.06185968,1.15125126,1.58653929,1.13890120
-2.29014507,3.01357961,0.02028540,0.33412101,0.06509794,1.21174647,1.68013806,1.20609200
-2.28414207,3.15905302,0.02130826,0.34903431,0.06804735,1.26681550,1.76737942,1.26893682
-2.27813907,3.28950144,0.02222835,0.36219729,0.07065144,1.31543010,1.84669548,1.32635729
-2.27213607,3.40251939,0.02302768,0.37336634,0.07285936,1.35666458,1.91662272,1.37733956
-2.26613307,3.49599266,0.02369027,0.38233449,0.07462745,1.38972511,1.97584648,1.42096380
-2.26013007,3.56816566,0.02420272,0.38893817,0.07592061,1.41397575,2.02324260,1.45643212
-2.25412706,3.61769919,0.02455460,0.39306291,0.07671347,1.42895998,2.05791434,1.48309358
-2.24812406,3.64371612,0.02473889,0.39464755,0.07699122,1.43441685,2.07922288,1.50046524
-2.24212106,3.64583291,0.02475212,0.39368676,0.07675014,1.43029084,2.08681011,1.50824840
-2.23611806,3.62417541,0.02459462,0.39023197,0.07599772,1.41673502,2.08061239,1.50633921
-2.23011506,3.57937819,0.02427043,0.38439033,0.07475248,1.39410735,2.06086485,1.49483324
-2.22411206,3.51256753,0.02378719,0.37632200,0.07304339,1.36296025,2.02809582,1.47402372
-2.21810905,3.42532847,0.02315596,0.36623582,0.07090893,1.32402390,1.98311169,1.44439359
-2.21210605,3.31965779,0.02239076,0.35438339,0.06839588,1.27818404,1.92697279,1.40660165
-2.20610305,3.19790446,0.02150819,0.34105210,0.06555786,1.22645520,1.86096136,1.36146334
-2.20010005,3.06270050,0.02052688,0.32655705,0.06245372,1.16995052,1.78654299,1.30992710
-2.19409705,2.91688479,0.01946690,0.31123242,0.05914572,1.10984939,1.70532313,1.25304712
-2.18809405,2.76342307,0.01834916,0.29542256,0.05569781,1.04736430,1.61900046,1.19195371
-2.18209105,2.60532706,0.01719482,0.27947297,0.05217380,0.98370798,1.52931894,1.12782239
-2.17608804,2.44557572,0.01602469,0.26372165,0.04863572,0.92006219,1.43802044,1.06184287
-2.17008504,2.28704130,0.01485871,0.24849100,0.04514225,0.85754903,1.34679955,0.99518908
-2.16408204,2.13242254,0.01371546,0.23408049,0.04174743,0.79720574,1.25726206,0.92899123
-2.15807904,1.98418679,0.01261175,0.22076028,0.03849950,0.73996356,1.17088850,0.86431078
-2.15207604,1.84452253,0.01156236,0.20876591,0.03544005,0.68663109,1.08900353,0.80211899
-2.14607304,1.71530307,0.01057974,0.19829423,0.03260346,0.63788239,1.01275202,0.74327970
-2.14007004,1.59806193,0.00967398,0.18950040,0.03001649,0.59424974,0.94308192,0.68853639
-2.13406703,1.49397950,0.00885267,0.18249623,0.02769826,0.55612103,0.88073424,0.63850383
-2.12806403,1.40388081,0.00812103,0.17734954,0.02566031,0.52374135,0.82623972,0.59366413
-2.12206103,1.32824326,0.00748198,0.17408472,0.02390704,0.49721832,0.77992181,0.55436697
-2.11605803,1.26721326,0.00693636,0.17268416,0.02243614,0.47653076,0.74190531,0.52083353
-2.11005503,1.22063049,0.00648312,0.17309070,0.02123932,0.46153997,0.71212988,0.49316365
-2.10405203,1.18805818,0.00611962,0.17521071,0.02030307,0.45200318,0.69036760,0.47134558
-2.09804902,1.16881791,0.00584193,0.17891790,0.01960947,0.44758839,0.67624346,0.45526773
-2.09204602,1.16202742,0.00564512,0.18405758,0.01913716,0.44789013,0.66925813,0.44473161
-2.08604302,1.16663998,0.00552356,0.19045131,0.01886219,0.45244561,0.66881174,0.43946547
-2.08004002,1.18148371,0.00547124,0.19790181,0.01875893,0.46075057,0.67422809,0.43913782
-2.07403702,1.20529986,0.00548201,0.20619790,0.01880094,0.47227467,0.68477827,0.44337052
-2.06803402,1.23677873,0.00554985,0.21511955,0.01896177,0.48647574,0.69970306,0.45175076
-2.06203102,1.27459245,0.00566906,0.22444266,0.01921564,0.50281276,0.71823354,0.46384168
-2.05602801,1.31742369,0.00583442,0.23394376,0.01953811,0.52075721,0.73960929,0.47919140
-2.05002501,1.36399011,0.00604133,0.24340419,0.01990656,0.53980271,0.76309395,0.49734020
-2.04402201,1.41306396,0.00628586,0.25261410,0.02030061,0.55947270,0.78798785,0.51782608
-2.03801901,1.46348699,0.00656480,0.26137577,0.02070238,0.57932630,0.81363760,0.54018853
-2.03201601,1.51418069,0.00687561,0.26950659,0.02109671,0.59896231,0.83944279,0.56397093
-2.02601301,1.56415246,0.00721638,0.27684147,0.02147112,0.61802141,0.86485983,0.58872179
-2.02001001,1.61249798,0.00758574,0.28323463,0.02181585,0.63618695,0.88940336,0.61399522
-2.01400700,1.65840070,0.00798270,0.28856111,0.02212365,0.65318437,0.91264554,0.63935100
-2.00800400,1.70112925,0.00840654,0.29271757,0.02238955,0.66877960,0.93421363,0.66435472
-2.00200100,1.74003346,0.00885662,0.29562285,0.02261062,0.68277685,0.95378660,0.68857837
-1.99599800,1.77454000,0.00933226,0.29721809,0.02278556,0.69501595,0.97109099,0.71160167
-1.98999500,1.80414836,0.00983252,0.29746656,0.02291442,0.70536961,0.98589675,0.73301451
-1.98399200,1.82842780,0.01035612,0.29635326,0.02299820,0.71374092,0.99801341,0.75242064
-1.97798899,1.84701582,0.01090130,0.29388426,0.02303852,0.72006117,1.00728708,0.76944262
-1.97198599,1.85961843,0.01146579,0.29008597,0.02303737,0.72428828,1.01359836,0.78372803
-1.96598299,1.86601222,0.01204672,0.28500421,0.02299681,0.72640576,1.01686155,0.79495674
-1.95997999,1.86604827,0.01264065,0.27870322,0.02291885,0.72642241,1.01702510,0.80284896
-1.95397699,1.85965736,0.01324367,0.27126452,0.02280531,0.72437240,1.01407310,0.80717362
-1.94797399,1.84685609,0.01385144,0.26278574,0.02265779,0.72031593,1.00802790,0.80775664
-1.94197099,1.82775325,0.01445937,0.25337926,0.02247774,0.71433996,0.99895331,0.80448874
-1.93596798,1.80255571,0.01506278,0.24317084,0.02226653,0.70655905,0.98695812,0.79733199
-1.92996498,1.77157310,0.01565711,0.23229806,0.02202561,0.69711599,0.97219964,0.78632492
-1.92396198,1.73522075,0.01623813,0.22090872,0.02175668,0.68618205,0.95488671,0.77158571
-1.91795898,1.69402013,0.01680214,0.20915912,0.02146196,0.67395660,0.93528190,0.75331303
-1.91195598,1.64859656,0.01734617,0.19721227,0.02114430,0.66066617,0.91370258,0.73178458
-1.90595298,1.59967396,0.01786821,0.18523610,0.02080748,0.64656272,0.89052062,0.70735308
-1.89994997,1.54806648,0.01836730,0.17340163,0.02045631,0.63192114,0.86616047,0.68043987
-1.89394697,1.49466743,0.01884366,0.16188123,0.02009676,0.61703624,0.84109574,0.65152639
-1.88794397,1.44043556,0.01929877,0.15084696,0.01973607,0.60221902,0.81584411,0.62114368
-1.88194097,1.38637950,0.01973535,0.14046902,0.01938270,0.58779270,0.79096085,0.58986053
-1.87593797,1.33354065,0.02015734,0.13091440,0.01904632,0.57408846,0.76703102,0.55827051
-1.86993497,1.28297532,0.02056976,0.12234567,0.01873764,0.56144116,0.74466060,0.52697860
-1.86393197,1.23573665,0.02097860,0.11492000,0.01846824,0.55018514,0.72446685,0.49658769
-1.85792896,1.19285691,0.02139058,0.10878830,0.01825028,0.54065029,0.70706813,0.46768557
-1.85192596,1.15533055,0.02181295,0.10409452,0.01809627,0.53315829,0.69307335,0.44083268
-1.84592296,1.12409845,0.02225316,0.10097498,0.01801862,0.52801930,0.68307143,0.41655108
-1.83991996,1.10003341,0.02271863,0.09955771,0.01802933,0.52552869,0.67762071,0.39531470
-1.83391696,1.08392709,0.02321638,0.09996178,0.01813959,0.52596399,0.67723870,0.37754125
-1.82791396,1.07647819,0.02375277,0.10229636,0.01835935,0.52958181,0.68239211,0.36358556
-1.82191096,1.07828183,0.02433315,0.10665956,0.01869696,0.53661450,0.69348716,0.35373470
-1.81590795,1.08981987,0.02496161,0.11313703,0.01915882,0.54726646,0.71086052,0.34820442
-1.80990495,1.11145194,0.02564071,0.12180004,0.01974900,0.56170993,0.73477056,0.34713716
-1.80390195,1.14340708,0.02637128,0.13270328,0.02046902,0.58008021,0.76538927,0.35060121
-1.79789895,1.18577585,0.02715222,0.14588220,0.02131763,0.60247013,0.80279478,0.35859111
-1.79189595,1.23850302,0.02798043,0.16134995,0.02229064,0.62892410,0.84696478,0.37102899
-1.78589295,1.30138086,0.02885072,0.17909410,0.02338086,0.65943164,0.89777090,0.38776688
-1.77988994,1.37404357,0.02975587,0.19907319,0.02457814,0.69392087,0.95497432,0.40858986
-1.77388694,1.45596315,0.03068670,0.22121316,0.02586946,0.73225220,1.01822307,0.43322002
-1.76788394,1.54644742,0.03163222,0.24540413,0.02723915,0.77421272,1.08705116,0.46132133
-1.76188094,1.64464081,0.03257993,0.27149747,0.02866914,0.81951184,1.16087996,0.49250536
-1.75587794,1.74952863,0.03351605,0.29930357,0.03013936,0.86777859,1.23902221,0.52633793
-1.74987494,1.85994561,0.03442594,0.32859049,0.03162818,0.91856124,1.32068898,0.56234683
-1.74387194,1.97458919,0.03529449,0.35908377,0.03311294,0.97132962,1.40499964,0.60003055
-1.73786893,2.09203806,0.03610658,0.39046754,0.03457049,1.02548056,1.49099522,0.63886809
-1.73186593,2.21077617,0.03684755,0.42238724,0.03597783,1.08034661,1.57765502,0.67832982
-1.72586293,2.32922216,0.03750367,0.45445388,0.03731271,1.13520822,1.66391626,0.71788934
-1.71985993,2.44576382,0.03806258,0.48625008,0.03855428,1.18930922,1.74869663,0.75703601
-1.71385693,2.55879690,0.03851373,0.51733767,0.03968368,1.24187523,1.83091911,0.79528813
-1.70785393,2.66676718,0.03884871,0.54726697,0.04068462,1.29213455,1.90953838,0.83220623
-1.70185093,2.76821456,0.03906156,0.57558722,0.04154385,1.33934081,1.98356818,0.86740621
-1.69584792,2.86181735,0.03914893,0.60185811,0.04225160,1.38279645,2.05210838,0.90057176
-1.68984492,2.94643516,0.03911021,0.62566197,0.04280189,1.42187606,2.11437098,0.93146555
-1.68384192,3.02114827,0.03894750,0.64661609,0.04319269,1.45604856,2.16970380,0.95993872
-1.67783892,3.08529160,0.03866550,0.66438472,0.04342603,1.48489704,2.21761088,0.98593796
-1.67183592,3.13848141,0.03827128,0.67869023,0.04350792,1.50813520,2.25776849,1.00950977
-1.66583292,3.18063308,0.03777401,0.68932300,0.04344811,1.52561960,2.29003604,1.03080150
-1.65982991,3.21196853,0.03718456,0.69614935,0.04325982,1.53735672,2.31446101,1.05005859
-1.65382691,3.23301253,0.03651508,0.69911732,0.04295924,1.54350451,2.33127766,1.06761800
-1.64782391,3.24457721,0.03577851,0.69825986,0.04256497,1.54436788,2.34089917,1.08389772
-1.64182091,3.24773504,0.03498817,0.69369514,0.04209737,1.54038833,2.34390357,1.09938229
-1.63581791,3.24378084,0.03415723,0.68562404,0.04157784,1.53212787,2.34101358,1.11460487
-1.62981491,3.23418407,0.03329836,0.67432480,0.04102807,1.52024786,2.33307145,1.13012620
-1.62381191,3.22053303,0.03242335,0.66014489,0.04046926,1.50548351,2.32100944,1.14651112
-1.61780890,3.20447334,0.03154282,0.64349056,0.03992136,1.48861528,2.30581743,1.16430363
-1.61180590,3.18764297,0.03066608,0.62481444,0.03940238,1.47043820,2.28850888,1.18400126
-1.60580290,3.17160695,0.02980101,0.60460160,0.03892773,1.45173062,2.27008655,1.20603011
-1.59979990,3.15779424,0.02895405,0.58335482,0.03850976,1.43322373,2.25150965,1.23072149
-1.59379690,3.14744001,0.02813036,0.56157944,0.03815728,1.41557325,2.23366354,1.25829137
-1.58779390,3.14153573,0.02733396,0.53976870,0.03787535,1.39933450,2.21733349,1.28882381
-1.58179090,3.14078947,0.02656796,0.51838984,0.03766518,1.38494214,2.20318337,1.32225924
-1.57578789,3.14559849,0.02583494,0.49787174,0.03752412,1.37269523,2.19174017,1.35838839
-1.56978489,3.15603520,0.02513718,0.47859439,0.03744594,1.36274853,2.18338480,1.39685248
-1.56378189,3.17184744,0.02447704,0.46088061,0.03742115,1.35511023,2.17834931,1.43714993
-1.55777889,3.19247306,0.02385726,0.44499024,0.03743751,1.34964620,2.17672047,1.47864954
-1.55177589,3.21706817,0.02328121,0.43111688,0.03748060,1.34609052,2.17844914,1.52060982
-1.54577289,3.24454773,0.02275311,0.41938724,0.03753457,1.34406180,2.18336472,1.56220382
-1.53976988,3.27363665,0.02227815,0.40986285,0.03758284,1.34308429,2.19119383,1.60254841
-1.53376688,3.30292904,0.02186249,0.40254413,0.03760893,1.34261298,2.20158182,1.64073691
-1.52776388,3.33095255,0.02151329,0.39737620,0.03759719,1.34206132,2.21411611,1.67587344
-1.52176088,3.35623506,0.02123844,0.39425629,0.03753355,1.34083028,2.22834990,1.70710765
-1.51575788,3.37737030,0.02104639,0.39304227,0.03740617,1.33833744,2.24382507,1.73366796
-1.50975488,3.39307942,0.02094578,0.39356172,0.03720599,1.33404467,2.26009300,1.75489184
-1.50375188,3.40226552,0.02094501,0.39562122,0.03692714,1.32748318,2.27673245,1.77025166
-1.49774887,3.40405877,0.02105180,0.39901541,0.03656726,1.31827489,2.29336355,1.77937476
-1.49174587,3.39784995,0.02127267,0.40353526,0.03612757,1.30614909,2.30965740,1.78205684
-1.48574287,3.38331117,0.02161243,0.40897549,0.03561286,1.29095379,2.32534103,1.77826803
-1.47973987,3.36040291,0.02207368,0.41514056,0.03503128,1.27266138,2.34019771,1.76815133
-1.47373687,3.32936752,0.02265635,0.42184931,0.03439398,1.25136843,2.35406285,1.75201366
-1.46773387,3.29070979,0.02335732,0.42893790,0.03371468,1.22728981,2.36681608,1.73030999
-1.46173087,3.24516605,0.02417012,0.43626133,0.03300904,1.20074769,2.37837033,1.70362159
-1.45572786,3.19366363,0.02508474,0.44369333,0.03229403,1.17215601,2.38865869,1.67262942
-1.44972486,3.13727317,0.02608759,0.45112495,0.03158723,1.14200128,2.39762039,1.63808433
-1.44372186,3.07715649,0.02716161,0.45846216,0.03090614,1.11082093,2.40518676,1.60077544
-1.43771886,3.01451267,0.02828649,0.46562247,0.03026746,1.07918016,2.41126845,1.56149851
-1.43171586,2.95052545,0.02943906,0.47253126,0.02968649,1.04764858,2.41574493,1.52102573
-1.42571286,2.88631430,0.03059388,0.47911786,0.02917656,1.01677768,2.41845707,1.48007844
-1.41970985,2.82289169,0.03172386,0.48531194,0.02874863,0.98708016,2.41920355,1.43930392
-1.41370685,2.76112819,0.03280102,0.49104042,0.02841090,0.95901205,2.41774154,1.39925719
-1.40770385,2.70172687,0.03379741,0.49622521,0.02816864,0.93295822,2.41379169,1.36038838
-1.40170085,2.64520773,0.03468589,0.50078193,0.02802415,0.90922182,2.40704746,1.32303589
-1.39569785,2.59190207,0.03544110,0.50461989,0.02797677,0.88801784,2.39718815,1.28742532
-1.38969485,2.54195666,0.03604030,0.50764317,0.02802307,0.86947082,2.38389522,1.25367361
-1.38369185,2.49534660,0.03646413,0.50975288,0.02815708,0.85361649,2.36687069,1.22179783
-1.37768884,2.45189544,0.03669730,0.51085051,0.02837071,0.84040698,2.34585691,1.19172783
-1.37168584,2.41130114,0.03672914,0.51084206,0.02865405,0.82971912,2.32065626,1.16332152
-1.36568284,2.37316595,0.03655395,0.50964264,0.02899585,0.82136508,2.29114995,1.13638200
-1.35967984,2.33702822,0.03617119,0.50718153,0.02938395,0.81510480,2.25731459,1.11067538
-1.35367684,2.30239471,0.03558550,0.50340695,0.02980570,0.81065947,2.21923583,1.08594835
-1.34767384,2.26877152,0.03480652,0.49829057,0.03024836,0.80772539,2.17711811,1.06194483
-1.34167084,2.23569236,0.03384852,0.49183133,0.03069946,0.80598767,2.13129026,1.03842079
-1.33566783,2.20274340,0.03272988,0.48405827,0.03114712,0.80513319,2.08220641,1.01515713
-1.32966483,2.16958359,0.03147249,0.47503231,0.03158033,0.80486257,2.03044242,0.99196996
-1.32366183,2.13596053,0.03010097,0.46484676,0.03198915,0.80490068,1.97668799,0.96871856
-1.31765883,2.10172148,0.02864190,0.45362656,0.03236492,0.80500569,1.92173478,0.94531066
-1.31165583,2.06681988,0.02712298,0.44152628,0.03270037,0.80497641,1.86646117,0.92170558
-1.30565283,2.03131765,0.02557224,0.42872701,0.03298972,0.80465808,1.81181437,0.89791514
-1.29964982,1.99538371,0.02401724,0.41543219,0.03322881,0.80394636,1.75879041,0.87400278
-1.29364682,1.95928929,0.02248436,0.40186267,0.03341509,0.80278994,1.70841275,0.85008114
-1.28764382,1.92340038,0.02099825,0.38825120,0.03354774,0.80119144,1.66171015,0.82630835
-1.28164082,1.88816782,0.01958126,0.37483650,0.03362762,0.79920691,1.61969415,0.80288314
-1.27563782,1.85411536,0.01825307,0.36185721,0.03365733,0.79694395,1.58333666,0.78003921
-1.26963482,1.82182585,0.01703046,0.34954589,0.03364113,0.79455826,1.55354790,0.75803861
