energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.63981991,0.93884418,0.01668072,0.00949327,0.47365767,0.25356018,0.59505813,0.00000000,0.22802141,0.10522213
-5.63381691,0.88732959,0.01557739,0.00886586,0.45909731,0.24033517,0.56497020,0.00000000,0.22047414,0.09818760
-5.62781391,0.83769140,0.01446267,0.00825566,0.44607416,0.22707138,0.53628649,0.00000000,0.21410456,0.09162944
-5.62181091,0.79037467,0.01334922,0.00766852,0.43468164,0.21392926,0.50925564,0.00000000,0.20893573,0.08558147
-5.61580790,0.74573677,0.01224891,0.00710935,0.42496239,0.20105479,0.48406706,0.00000000,0.20495717,0.08006359
-5.60980490,0.70404126,0.01117255,0.00658209,0.41690523,0.18857613,0.46084737,0.00000000,0.20212442,0.07508216
-5.60380190,0.66545525,0.01012978,0.00608966,0.41044429,0.17660105,0.43965917,0.00000000,0.20035973,0.07063068
-5.59779890,0.63004996,0.00912892,0.00563396,0.40546019,0.16521520,0.42050197,0.00000000,0.19955412,0.06669085
-5.59179590,0.59780462,0.00817694,0.00521590,0.40178345,0.15448128,0.40331525,0.00000000,0.19957061,0.06323393
-5.58579290,0.56861328,0.00727935,0.00483551,0.39919987,0.14443908,0.38798369,0.00000000,0.20024847,0.06022232
-5.57978989,0.54229436,0.00644028,0.00449205,0.39745787,0.13510634,0.37434402,0.00000000,0.20140843,0.05761128
-5.57378689,0.51860235,0.00566248,0.00418412,0.39627732,0.12648042,0.36219350,0.00000000,0.20285858,0.05535084
-5.56778389,0.49724129,0.00494743,0.00390987,0.39535969,0.11854051,0.35129942,0.00000000,0.20440078,0.05338779
-5.56178089,0.47787941,0.00429539,0.00366714,0.39439893,0.11125046,0.34140948,0.00000000,0.20583726,0.05166754
-5.55577789,0.46016428,0.00370559,0.00345368,0.39309272,0.10456187,0.33226233,0.00000000,0.20697724,0.05013615
-5.54977489,0.44373798,0.00317632,0.00326730,0.39115358,0.09841743,0.32359815,0.00000000,0.20764327,0.04874208
-5.54377189,0.42825163,0.00270513,0.00310616,0.38831933,0.09275434,0.31516860,0.00000000,0.20767695,0.04743788
-5.53776888,0.41337870,0.00228891,0.00296887,0.38436250,0.08750757,0.30674594,0.00000000,0.20694404,0.04618170
-5.53176588,0.39882680,0.00192412,0.00285480,0.37909820,0.08261290,0.29813083,0.00000000,0.20533843,0.04493853
-5.52576288,0.38434745,0.00160687,0.00276420,0.37239026,0.07800968,0.28915874,0.00000000,0.20278523,0.04368127
-5.51975988,0.36974360,0.00133310,0.00269845,0.36415533,0.07364307,0.27970463,0.00000000,0.19924248,0.04239143
-5.51375688,0.35487483,0.00109866,0.00266025,0.35436481,0.06946587,0.26968582,0.00000000,0.19470181,0.04105977
-5.50775388,0.33966012,0.00089944,0.00265380,0.34304473,0.06543978,0.25906325,0.00000000,0.18918781,0.03968645
-5.50175088,0.32407843,0.00073144,0.00268501,0.33027345,0.06153621,0.24784087,0.00000000,0.18275630,0.03828116
-5.49574787,0.30816713,0.00059086,0.00276168,0.31617771,0.05773654,0.23606368,0.00000000,0.17549168,0.03686293
-5.48974487,0.29201872,0.00047412,0.00289368,0.30092695,0.05403203,0.22381439,0.00000000,0.16750342,0.03545978
-5.48374187,0.27577605,0.00037793,0.00309310,0.28472652,0.05042324,0.21120909,0.00000000,0.15892198,0.03410826
-5.47773887,0.25962656,0.00029928,0.00337443,0.26781011,0.04691931,0.19839220,0.00000000,0.14989430,0.03285285
-5.47173587,0.24379584,0.00023548,0.00375462,0.25043170,0.04353692,0.18553111,0.00000000,0.14057917,0.03174527
-5.46573287,0.22854086,0.00018414,0.00425322,0.23285756,0.04029915,0.17281054,0.00000000,0.13114265,0.03084376
-5.45972986,0.21414336,0.00014318,0.00489237,0.21535853,0.03723433,0.16042729,0.00000000,0.12175371,0.03021227
-5.45372686,0.20090337,0.00011079,0.00569677,0.19820310,0.03437488,0.14858521,0.00000000,0.11258029,0.02991965
-5.44772386,0.18913333,0.00008541,0.00669356,0.18165123,0.03175622,0.13749084,0.00000000,0.10378588,0.03003874
-5.44172086,0.17915273,0.00006575,0.00791207,0.16594934,0.02941579,0.12734964,0.00000000,0.09552666,0.03064543
-5.43571786,0.17128332,0.00005072,0.00938354,0.15132641,0.02739219,0.11836291,0.00000000,0.08794931,0.03181764
-5.42971486,0.16584479,0.00003942,0.01114058,0.13799118,0.02572441,0.11072543,0.00000000,0.08118941,0.03363410
-5.42371186,0.16315081,0.00003110,0.01321658,0.12613047,0.02445126,0.10462351,0.00000000,0.07537030,0.03617312
-5.41770885,0.16350513,0.00002520,0.01564493,0.11590832,0.02361077,0.10023358,0.00000000,0.07060252,0.03951102
-5.41170585,0.16719764,0.00002122,0.01845808,0.10746590,0.02323967,0.09772088,0.00000000,0.06698342,0.04372046
-5.40570285,0.17449998,0.00001882,0.02168647,0.10092182,0.02337292,0.09723825,0.00000000,0.06459709,0.04886851
-5.39969985,0.18566058,0.00001769,0.02535730,0.09637278,0.02404307,0.09892471,0.00000000,0.06351421,0.05501451
-5.39369685,0.20089895,0.00001763,0.02949321,0.09389413,0.02527969,0.10290364,0.00000000,0.06379198,0.06220768
-5.38769385,0.22039906,0.00001848,0.03411086,0.09354032,0.02710854,0.10928050,0.00000000,0.06547368,0.07048466
-5.38169085,0.24430185,0.00002011,0.03921951,0.09534488,0.02955068,0.11813996,0.00000000,0.06858816,0.07986687
-5.37568784,0.27269699,0.00002243,0.04481956,0.09932005,0.03262147,0.12954238,0.00000000,0.07314886,0.09035788
-5.36968484,0.30561399,0.00002539,0.05090131,0.10545581,0.03632931,0.14351976,0.00000000,0.07915267,0.10194094
-5.36368184,0.34301320,0.00002892,0.05744367,0.11371850,0.04067449,0.16007127,0.00000000,0.08657840,0.11457665
-5.35767884,0.38477695,0.00003300,0.06441331,0.12404904,0.04564783,0.17915850,0.00000000,0.09538522,0.12820104
-5.35167584,0.43070153,0.00003757,0.07176399,0.13636088,0.05122946,0.20070083,0.00000000,0.10551096,0.14272421
-5.34567284,0.48049054,0.00004262,0.07943624,0.15053807,0.05738768,0.22457119,0.00000000,0.11687058,0.15802958
-5.33966983,0.53375022,0.00004809,0.08735757,0.16643346,0.06407802,0.25059258,0.00000000,0.12935492,0.17397393
-5.33366683,0.58998760,0.00005394,0.09544305,0.18386759,0.07124268,0.27853578,0.00000000,0.14282993,0.19038845
-5.32766383,0.64861176,0.00006013,0.10359642,0.20262831,0.07881030,0.30811856,0.00000000,0.15713663,0.20708067
-5.32166083,0.70893898,0.00006659,0.11171175,0.22247155,0.08669624,0.33900689,0.00000000,0.17209184,0.22383755
-5.31565783,0.77020198,0.00007325,0.11967555,0.24312347,0.09480348,0.37081828,0.00000000,0.18748999,0.24042954
-5.30965483,0.83156348,0.00008004,0.12736932,0.26428407,0.10302404,0.40312753,0.00000000,0.20310592,0.25661572
-5.30365183,0.89213409,0.00008689,0.13467254,0.28563249,0.11124111,0.43547495,0.00000000,0.21869886,0.27214982
-5.29764882,0.95099423,0.00009371,0.14146599,0.30683385,0.11933177,0.46737698,0.00000000,0.23401752,0.28678698
-5.29164582,1.00721957,0.00010044,0.14763517,0.32754772,0.12717022,0.49833916,0.00000000,0.24880614,0.30029113
-5.28564282,1.05990942,0.00010699,0.15307394,0.34743787,0.13463162,0.52787082,0.00000000,0.26281145,0.31244267
-5.27963982,1.10821695,0.00011331,0.15768802,0.36618309,0.14159616,0.55550143,0.00000000,0.27579026,0.32304620
-5.27363682,1.15138032,0.00011935,0.16139840,0.38348872,0.14795345,0.58079766,0.00000000,0.28751736,0.33193808
-5.26763382,1.18875334,0.00012511,0.16414438,0.39909836,0.15360694,0.60338072,0.00000000,0.29779363,0.33899340
-5.26163082,1.21983446,0.00013059,0.16588620,0.41280530,0.15847818,0.62294305,0.00000000,0.30645368,0.34413219
-5.25562781,1.24429283,0.00013584,0.16660723,0.42446322,0.16251078,0.63926383,0.00000000,0.31337303,0.34732458
-5.24962481,1.26199006,0.00014096,0.16631539,0.43399544,0.16567389,0.65222222,0.00000000,0.31847425,0.34859459
-5.24362181,1.27299662,0.00014608,0.16504409,0.44140239,0.16796496,0.66180797,0.00000000,0.32173187,0.34802255
-5.23761881,1.27760206,0.00015143,0.16285229,0.44676681,0.16941166,0.66812849,0.00000000,0.32317573,0.34574578
-5.23161581,1.27631809,0.00015727,0.15982402,0.45025620,0.17007288,0.67141208,0.00000000,0.32289273,0.34195773
-5.22561281,1.26987439,0.00016395,0.15606713,0.45212245,0.17003866,0.67200685,0.00000000,0.32102657,0.33690530
-5.21960980,1.25920674,0.00017191,0.15171143,0.45269823,0.16942903,0.67037522,0.00000000,0.31777574,0.33088458
-5.21360680,1.24543778,0.00018167,0.14690627,0.45239036,0.16839178,0.66708398,0.00000000,0.31338962,0.32423512
-5.20760380,1.22985078,0.00019384,0.14181774,0.45167009,0.16709920,0.66279008,0.00000000,0.30816275,0.31733268
-5.20160080,1.21385712,0.00020916,0.13662533,0.45106050,0.16574375,0.65822257,0.00000000,0.30242764,0.31058091
-5.19559780,1.19895848,0.00022845,0.13151848,0.45112146,0.16453307,0.65416112,0.00000000,0.29654622,0.30440206
-5.18959480,1.18670480,0.00025263,0.12669283,0.45243246,0.16368407,0.65141185,0.00000000,0.29090016,0.29922693
-5.18359180,1.17864939,0.00028277,0.12234643,0.45557398,0.16341673,0.65078135,0.00000000,0.28588062,0.29548443
-5.17758879,1.17630254,0.00032002,0.11867594,0.46110780,0.16394737,0.65304950,0.00000000,0.28187747,0.29359090
-5.17158579,1.18108506,0.00036561,0.11587285,0.46955717,0.16548194,0.65894239,0.00000000,0.27926858,0.29393955
-5.16558279,1.19428333,0.00042092,0.11411978,0.48138726,0.16820936,0.66910588,0.00000000,0.27840938,0.29689018
-5.15957979,1.21700710,0.00048734,0.11358697,0.49698683,0.17229514,0.68408120,0.00000000,0.27962299,0.30275948
-5.15357679,1.25015157,0.00056637,0.11442888,0.51665164,0.17787552,0.70428311,0.00000000,0.28319132,0.31181209
-5.14757379,1.29436493,0.00065952,0.11678095,0.54057036,0.18505233,0.72998171,0.00000000,0.28934731,0.32425265
-5.14157079,1.35002241,0.00076829,0.12075662,0.56881354,0.19388864,0.76128856,0.00000000,0.29826850,0.34021904
-5.13556778,1.41720779,0.00089415,0.12644452,0.60132620,0.20440556,0.79814774,0.00000000,0.31007219,0.35977691
-5.12956478,1.49570321,0.00103848,0.13390588,0.63792437,0.21657998,0.84033232,0.00000000,0.32481219,0.38291580
-5.12356178,1.58498755,0.00120253,0.14317227,0.67829604,0.23034376,0.88744653,0.00000000,0.34247737,0.40954678
-5.11755878,1.68424377,0.00138733,0.15424365,0.72200644,0.24558400,0.93893372,0.00000000,0.36299192,0.43950192
-5.11155578,1.79237515,0.00159369,0.16708679,0.76850789,0.26214480,0.99408999,0.00000000,0.38621733,0.47253551
-5.10555278,1.90803004,0.00182211,0.18163419,0.81715378,0.27983020,1.05208317,0.00000000,0.41195606,0.50832716
-5.09954977,2.02963459,0.00207269,0.19778351,0.86721646,0.29840839,1.11197651,0.00000000,0.43995672,0.54648672
-5.09354677,2.15543242,0.00234516,0.21539772,0.91790846,0.31761710,1.17275644,0.00000000,0.46992066,0.58656103
-5.08754377,2.28353016,0.00263877,0.23430585,0.96840622,0.33716987,1.23336331,0.00000000,0.50150971,0.62804237
-5.08154077,2.41194732,0.00295229,0.25430467,1.01787563,0.35676330,1.29272401,0.00000000,0.53435490,0.67037839
-5.07553777,2.53866895,0.00328399,0.27516111,1.06549817,0.37608474,1.34978524,0.00000000,0.56806572,0.71298343
-5.06953477,2.66169914,0.00363166,0.29661566,1.11049678,0.39482045,1.40354609,0.00000000,0.60223990,0.75525088
-5.06353177,2.77911365,0.00399263,0.31838657,1.15216029,0.41266378,1.45308863,0.00000000,0.63647304,0.79656630
-5.05752876,2.88910976,0.00436380,0.34017498,1.18986532,0.42932322,1.49760515,0.00000000,0.67036815,0.83632089
-5.05152576,2.99005147,0.00474178,0.36167078,1.22309472,0.44452998,1.53642108,0.00000000,0.70354439,0.87392505
-5.04552276,3.08050858,0.00512289,0.38255906,1.25145177,0.45804486,1.56901239,0.00000000,0.73564511,0.90882145
-5.03951976,3.15928825,0.00550337,0.40252715,1.27466942,0.46966417,1.59501702,0.00000000,0.76634464,0.94049747
-5.03351676,3.22545796,0.00587947,0.42127185,1.29261415,0.47922453,1.61423968,0.00000000,0.79535376,0.96849636
-5.02751376,3.27835936,0.00624759,0.43850677,1.30528450,0.48660630,1.62665010,0.00000000,0.82242371,0.99242702
-5.02151076,3.31761266,0.00660443,0.45396947,1.31280418,0.49173574,1.63237483,0.00000000,0.84734868,1.01197191
-5.01550775,3.34311179,0.00694717,0.46742812,1.31541032,0.49458558,1.63168321,0.00000000,0.86996665,1.02689307
-5.00950475,3.35501100,0.00727353,0.47868753,1.31343750,0.49517423,1.62496831,0.00000000,0.89015883,1.03703591
-5.00350175,3.35370375,0.00758194,0.48759419,1.30729839,0.49356364,1.61272393,0.00000000,0.90784778,1.04233077
-4.99749875,3.33979533,0.00787161,0.49404025,1.29746213,0.48985588,1.59551891,0.00000000,0.92299430,1.04279227
-4.99149575,3.31407058,0.00814255,0.49796612,1.28443156,0.48418872,1.57397013,0.00000000,0.93559351,1.03851654
-4.98549275,3.27745850,0.00839559,0.49936175,1.26872042,0.47673026,1.54871560,0.00000000,0.94567029,1.02967645
-4.97948974,3.23099542,0.00863235,0.49826642,1.25083179,0.46767309,1.52038892,0.00000000,0.95327445,1.01651500
-4.97348674,3.17578847,0.00885510,0.49476708,1.23123868,0.45722795,1.48959641,0.00000000,0.95847582,0.99933738
-4.96748374,3.11298075,0.00906671,0.48899531,1.21036773,0.44561741,1.45689780,0.00000000,0.96135967,0.97850170
-4.96148074,3.04371976,0.00927040,0.48112306,1.18858664,0.43306964,1.42279129,0.00000000,0.96202252,0.95440902
-4.95547774,2.96912991,0.00946959,0.47135724,1.16619578,0.41981255,1.38770346,0.00000000,0.96056876,0.92749285
-4.94947474,2.89029011,0.00966762,0.45993355,1.14342409,0.40606855,1.35198411,0.00000000,0.95710792,0.89820854
-4.94347174,2.80821665,0.00986759,0.44710966,1.12042929,0.39204998,1.31590598,0.00000000,0.95175288,0.86702286
-4.93746873,2.72385155,0.01007202,0.43315804,1.09730187,0.37795548,1.27966888,0.00000000,0.94461891,0.83440416
-4.93146573,2.63805622,0.01028273,0.41835876,1.07407257,0.36396720,1.24340756,0.00000000,0.93582344,0.80081323
-4.92546273,2.55160986,0.01050060,0.40299249,1.05072249,0.35024900,1.20720266,0.00000000,0.92548651,0.76669510
-4.91945973,2.46521186,0.01072542,0.38733392,1.02719505,0.33694556,1.17109355,0.00000000,0.91373163,0.73247205
-4.91345673,2.37948749,0.01095582,0.37164585,1.00340901,0.32418235,1.13509230,0.00000000,0.90068699,0.69853778
-4.90745373,2.29499574,0.01118920,0.35617406,0.97927170,0.31206635,1.09919772,0.00000000,0.88648663,0.66525281
-4.90145073,2.21223849,0.01142180,0.34114307,0.95469157,0.30068743,1.06340850,0.00000000,0.87127150,0.63294113
-4.89544772,2.13166992,0.01164877,0.32675294,0.92958953,0.29012013,1.02773479,0.00000000,0.85519017,0.60188803
-4.88944472,2.05370538,0.01186433,0.31317699,0.90390838,0.28042582,0.99220761,0.00000000,0.83839897,0.57233897
-4.88344172,1.97872905,0.01206200,0.30056049,0.87762000,0.27165493,0.95688550,0.00000000,0.82106151,0.54449940
-4.87743872,1.90709959,0.01223482,0.28902021,0.85073005,0.26384914,0.92185836,0.00000000,0.80334752,0.51853538
-4.87143572,1.83915371,0.01237571,0.27864478,0.82328013,0.25704335,0.88724835,0.00000000,0.78543088,0.49457475
-4.86543272,1.77520718,0.01247772,0.26949562,0.79534742,0.25126733,0.85320800,0.00000000,0.76748700,0.47270891
-4.85942971,1.71555350,0.01253435,0.26160841,0.76704209,0.24654684,0.81991580,0.00000000,0.74968963,0.45299483
-4.85342671,1.66046024,0.01253991,0.25499498,0.73850270,0.24290424,0.78756978,0.00000000,0.73220708,0.43545732
-4.84742371,1.61016348,0.01248968,0.24964536,0.70989017,0.24035841,0.75637942,0.00000000,0.71519833,0.42009139
-4.84142071,1.56486070,0.01238026,0.24553006,0.68138055,0.23892416,0.72655660,0.00000000,0.69880894,0.40686472
-4.83541771,1.52470284,0.01220963,0.24260232,0.65315727,0.23861091,0.69830610,0.00000000,0.68316713,0.39572009
-4.82941471,1.48978590,0.01197732,0.24080045,0.62540318,0.23942097,0.67181611,0.00000000,0.66838025,0.38657782
-4.82341171,1.46014293,0.01168443,0.24005006,0.59829289,0.24134728,0.64724949,0.00000000,0.65453187,0.37933822
-4.81740870,1.43573685,0.01133361,0.24026621,0.57198586,0.24437100,0.62473592,0.00000000,0.64167952,0.37388406
-4.81140570,1.41645483,0.01092894,0.24135555,0.54662036,0.24845888,0.60436554,0.00000000,0.62985351,0.37008305
-4.80540270,1.40210458,0.01047582,0.24321833,0.52230875,0.25356081,0.58618426,0.00000000,0.61905658,0.36779046
-4.79939970,1.39241298,0.00998072,0.24575041,0.49913414,0.25960752,0.57019079,0.00000000,0.60926474,0.36685179
-4.79339670,1.38702741,0.00945097,0.24884513,0.47714853,0.26650892,0.55633572,0.00000000,0.60042902,0.36710545
-4.78739370,1.38551975,0.00889449,0.25239519,0.45637241,0.27415297,0.54452242,0.00000000,0.59247822,0.36838565
-4.78139070,1.38739312,0.00831953,0.25629443,0.43679581,0.28240542,0.53460967,0.00000000,0.58532244,0.37052518
-4.77538769,1.39209128,0.00773434,0.26043947,0.41838060,0.29111050,0.52641601,0.00000000,0.57885715,0.37335822
-4.76938469,1.39901018,0.00714698,0.26473123,0.40106397,0.30009263,0.51972544,0.00000000,0.57296770,0.37672305
-4.76338169,1.40751159,0.00656506,0.26907630,0.38476266,0.30915921,0.51429426,0.00000000,0.56753394,0.38046449
-4.75737869,1.41693800,0.00599552,0.27338798,0.36937795,0.31810442,0.50985869,0.00000000,0.56243466,0.38443614
-4.75137569,1.42662846,0.00544451,0.27758715,0.35480095,0.32671403,0.50614315,0.00000000,0.55755175,0.38850226
-4.74537269,1.43593468,0.00491725,0.28160271,0.34091802,0.33477093,0.50286855,0.00000000,0.55277371,0.39253914
-4.73936968,1.44423693,0.00441798,0.28537185,0.32761600,0.34206141,0.49976068,0.00000000,0.54799853,0.39643615
-4.73336668,1.45095903,0.00394992,0.28883985,0.31478719,0.34838175,0.49655809,0.00000000,0.54313568,0.40009627
-4.72736368,1.45558213,0.00351528,0.29195971,0.30233365,0.35354496,0.49301940,0.00000000,0.53810732,0.40343620
-4.72136068,1.45765671,0.00311534,0.29469152,0.29017084,0.35738735,0.48892975,0.00000000,0.53284868,0.40638621
-4.71535768,1.45681275,0.00275050,0.29700172,0.27823048,0.35977468,0.48410624,0.00000000,0.52730778,0.40888961
-4.70935468,1.45276753,0.00242041,0.29886234,0.26646247,0.36060754,0.47840221,0.00000000,0.52144458,0.41090226
-4.70335168,1.44533130,0.00212406,0.30025028,0.25483598,0.35982575,0.47171033,0.00000000,0.51522983,0.41239192
-4.69734867,1.43441066,0.00185990,0.30114684,0.24333968,0.35741152,0.46396441,0.00000000,0.50864380,0.41333794
-4.69134567,1.42000968,0.00162600,0.30153755,0.23198115,0.35339125,0.45513996,0.00000000,0.50167518,0.41373102
-4.68534267,1.40222905,0.00142015,0.30141238,0.22078562,0.34783582,0.44525356,0.00000000,0.49432014,0.41357348
-4.67933967,1.38126336,0.00123997,0.30076637,0.20979419,0.34085936,0.43436116,0.00000000,0.48658210,0.41287988
-4.67333667,1.35739667,0.00108299,0.29960077,0.19906156,0.33261646,0.42255528,0.00000000,0.47847186,0.41167802
-4.66733367,1.33099670,0.00094680,0.29792455,0.18865349,0.32329796,0.40996146,0.00000000,0.47000852,0.41001038
-4.66133067,1.30250766,0.00082903,0.29575632,0.17864413,0.31312545,0.39673389,0.00000000,0.46122096,0.40793579
-4.65532766,1.27244200,0.00072748,0.29312646,0.16911329,0.30234475,0.38305048,0.00000000,0.45214980,0.40553118
-4.64932466,1.24137121,0.00064011,0.29007934,0.16014382,0.29121842,0.36910759,0.00000000,0.44284977,0.40289331
-4.64332166,1.20991570,0.00056506,0.28667554,0.15181913,0.28001785,0.35511438,0.00000000,0.43339220,0.40014019
