energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.57978989,2.45939524,0.00826550,0.07485530,0.38008612,1.24440440,0.01882641,0.84440164,0.33280105,0.09991858
-5.57378689,2.44668634,0.00861791,0.07957815,0.38285948,1.22598500,0.01904635,0.85128951,0.33981631,0.09856482
-5.56778389,2.43579383,0.00902575,0.08517092,0.38810234,1.20659698,0.01933381,0.85796306,0.34899510,0.09726216
-5.56178089,2.42695661,0.00948954,0.09163127,0.39583740,1.18639351,0.01967617,0.86447425,0.36041693,0.09602117
-5.55577789,2.42041283,0.01000910,0.09895059,0.40605933,1.16555902,0.02005933,0.87088039,0.37413035,0.09485291
-5.54977489,2.41640070,0.01058344,0.10711441,0.41873550,1.14431054,0.02046809,0.87724169,0.39015149,0.09376880
-5.54377189,2.41515680,0.01121060,0.11610280,0.43380665,1.12289726,0.02088674,0.88361813,0.40846294,0.09278043
-5.53776888,2.41691240,0.01188756,0.12589067,0.45118759,1.10159831,0.02129948,0.89006597,0.42901306,0.09189929
-5.53176588,2.42188803,0.01261009,0.13644806,0.47076783,1.08071879,0.02169100,0.89663409,0.45171566,0.09113639
-5.52576288,2.43028675,0.01337263,0.14774034,0.49241246,1.06058449,0.02204691,0.90336053,0.47645034,0.09050189
-5.51975988,2.44228686,0.01416828,0.15972837,0.51596319,1.04153530,0.02235419,0.91026951,0.50306342,0.09000472
-5.51375688,2.45803453,0.01498868,0.17236855,0.54123979,1.02391782,0.02260158,0.91736921,0.53136956,0.08965223
-5.50775388,2.47763699,0.01582409,0.18561281,0.56804192,1.00807751,0.02277992,0.92465049,0.56115421,0.08944989
-5.50175088,2.50115669,0.01666349,0.19940847,0.59615144,0.99435053,0.02288232,0.93208670,0.59217687,0.08940112
-5.49574787,2.52860688,0.01749466,0.21369808,0.62533518,0.98305571,0.02290435,0.93963456,0.62417507,0.08950716
-5.48974487,2.55994867,0.01830446,0.22841908,0.65534809,0.97448682,0.02284406,0.94723625,0.65686922,0.08976709
-5.48374187,2.59508982,0.01907909,0.24350352,0.68593687,0.96890539,0.02270196,0.95482227,0.68996796,0.09017793
-5.47773887,2.63388496,0.01980443,0.25887763,0.71684364,0.96653402,0.02248087,0.96231520,0.72317408,0.09073484
-5.47173587,2.67613722,0.02046644,0.27446147,0.74780992,0.96755057,0.02218572,0.96963380,0.75619069,0.09143138
-5.46573287,2.72160078,0.02105158,0.29016861,0.77858039,0.97208299,0.02182330,0.97669740,0.78872746,0.09225979
-5.45972986,2.76998423,0.02154727,0.30590590,0.80890652,0.98020501,0.02140190,0.98343001,0.82050671,0.09321138
-5.45372686,2.82095419,0.02194230,0.32157346,0.83854983,0.99193259,0.02093100,0.98976414,0.85126898,0.09427682
-5.44772386,2.87413904,0.02222728,0.33706478,0.86728471,1.00722127,0.02042090,0.99564377,0.88077801,0.09544639
-5.44172086,2.92913246,0.02239500,0.35226724,0.89490063,1.02596436,0.01988235,1.00102653,0.90882479,0.09671027
-5.43571786,2.98549678,0.02244070,0.36706291,0.92120385,1.04799214,0.01932619,1.00588482,0.93523062,0.09805866
-5.42971486,3.04276610,0.02236237,0.38132964,0.94601849,1.07307206,0.01876309,1.01020592,0.95984896,0.09948192
-5.42371186,3.10044928,0.02216079,0.39494265,0.96918715,1.10091024,0.01820324,1.01399099,0.98256621,0.10097053
-5.41770885,3.15803316,0.02183961,0.40777641,0.99057106,1.13115421,0.01765620,1.01725340,1.00330123,0.10251511
-5.41170585,3.21498618,0.02140527,0.41970692,1.01004997,1.16339712,0.01713066,1.02001619,1.02200392,0.10410633
-5.40570285,3.27076291,0.02086678,0.43061418,1.02752181,1.19718353,0.01663443,1.02230926,1.03865286,0.10573477
-5.39969985,3.32480959,0.02023547,0.44038500,1.04290240,1.23201688,0.01617435,1.02416641,1.05325232,0.10739088
-5.39369685,3.37657120,0.01952462,0.44891577,1.05612522,1.26736844,0.01575630,1.02562241,1.06582877,0.10906487
-5.38769385,3.42549985,0.01874900,0.45611529,1.06714130,1.30268797,0.01538529,1.02671060,1.07642718,0.11074667
-5.38169085,3.47106484,0.01792441,0.46190740,1.07591939,1.33741557,0.01506546,1.02746094,1.08510739,0.11242599
-5.37568784,3.51276388,0.01706717,0.46623340,1.08244630,1.37099468,0.01480023,1.02789880,1.09194058,0.11409239
-5.36968484,3.55013517,0.01619361,0.46905396,1.08672746,1.40288575,0.01459235,1.02804453,1.09700613,0.11573539
-5.36368184,3.58276989,0.01531954,0.47035056,1.08878743,1.43257999,0.01444403,1.02791360,1.10038894,0.11734471
-5.35767884,3.61032413,0.01445984,0.47012634,1.08867040,1.45961292,0.01435696,1.02751744,1.10217714,0.11891048
-5.35167584,3.63252973,0.01362799,0.46840625,1.08644039,1.48357679,0.01433234,1.02686458,1.10246033,0.12042343
-5.34567284,3.64920295,0.01283579,0.46523648,1.08218101,1.50413155,0.01437093,1.02596187,1.10132811,0.12187508
-5.33966983,3.66025028,0.01209308,0.46068325,1.07599462,1.52101366,0.01447296,1.02481572,1.09886896,0.12325794
-5.33366683,3.66567067,0.01140753,0.45483092,1.06800075,1.53404225,0.01463812,1.02343277,1.09516921,0.12456545
-5.32766383,3.66555374,0.01078460,0.44777957,1.05833369,1.54312226,0.01486537,1.02182012,1.09031208,0.12579203
-5.32166083,3.66007354,0.01022749,0.43964205,1.04713921,1.54824439,0.01515291,1.01998463,1.08437666,0.12693282
-5.31565783,3.64947814,0.00973726,0.43054082,1.03457052,1.54948157,0.01549795,1.01793154,1.07743671,0.12798347
-5.30965483,3.63407518,0.00931292,0.42060451,1.02078354,1.54698235,0.01589666,1.01566214,1.06955938,0.12893964
-5.30365183,3.61421414,0.00895166,0.40996451,1.00593174,1.54096121,0.01634394,1.01317082,1.06080378,0.12979665
-5.29764882,3.59026629,0.00864913,0.39875171,0.99016071,1.53168644,0.01683340,1.01044161,1.05121946,0.13054883
-5.29164582,3.56260338,0.00839967,0.38709345,0.97360295,1.51946613,0.01735724,1.00744450,1.04084502,0.13118909
-5.28564282,3.53157644,0.00819666,0.37511095,0.95637304,1.50463300,0.01790630,1.00413201,1.02970693,0.13170839
-5.27963982,3.49749602,0.00803280,0.36291712,0.93856358,1.48752884,0.01847004,1.00043621,1.01781869,0.13209541
-5.27363682,3.46061519,0.00790046,0.35061505,0.92024228,1.46848945,0.01903672,0.99626669,1.00518055,0.13233624
-5.26763382,3.42111643,0.00779193,0.33829696,0.90145033,1.44783078,0.01959356,0.99150984,0.99177987,0.13241441
-5.26163082,3.37910346,0.00769974,0.32604381,0.88220228,1.42583703,0.02012701,0.98602948,0.97759226,0.13231101
-5.25562781,3.33459846,0.00761685,0.31392542,0.86248754,1.40275130,0.02062309,0.97966936,0.96258342,0.13200511
-5.24962481,3.28754513,0.00753685,0.30200104,0.84227338,1.37876916,0.02106775,0.97225713,0.94671185,0.13147434
-5.24362181,3.23781737,0.00745415,0.29032042,0.82150943,1.35403548,0.02144726,0.96361013,0.92993215,0.13069574
-5.23761881,3.18523315,0.00736405,0.27892502,0.80013335,1.32864445,0.02174872,0.95354243,0.91219886,0.12964674
-5.23161581,3.12957281,0.00726281,0.26784954,0.77807738,1.30264273,0.02196038,0.94187304,0.89347061,0.12830625
-5.22561281,3.07060049,0.00714768,0.25712344,0.75527546,1.27603539,0.02207217,0.92843475,0.87371446,0.12665586
-5.21960980,3.00808771,0.00701688,0.24677251,0.73167045,1.24879418,0.02207596,0.91308310,0.85290993,0.12468094
-5.21360680,2.94183738,0.00686954,0.23682031,0.70722101,1.22086747,0.02196594,0.89570511,0.83105285,0.12237175
-5.20760380,2.87170704,0.00670564,0.22728941,0.68190784,1.19219134,0.02173883,0.87622708,0.80815843,0.11972435
-5.20160080,2.79762987,0.00652588,0.21820248,0.65573875,1.16270101,0.02139399,0.85462122,0.78426364,0.11674135
-5.19559780,2.71963234,0.00633158,0.20958309,0.62875251,1.13234205,0.02093351,0.83091046,0.75942866,0.11343234
-5.18959480,2.63784766,0.00612455,0.20145633,0.60102101,1.10108063,0.02036213,0.80517138,0.73373735,0.10981412
-5.18359180,2.55252424,0.00590701,0.19384913,0.57264989,1.06891245,0.01968708,0.77753501,0.70729673,0.10591057
-5.17758879,2.46402888,0.00568140,0.18679042,0.54377739,1.03586975,0.01891787,0.74818543,0.68023548,0.10175231
-5.17158579,2.37284470,0.00545034,0.18031112,0.51457170,1.00202625,0.01806595,0.71735623,0.65270165,0.09737598
-5.16558279,2.27956408,0.00521653,0.17444401,0.48522692,0.96749988,0.01714432,0.68532510,0.62485965,0.09282340
-5.15957979,2.18487695,0.00498265,0.16922339,0.45595779,0.93245307,0.01616714,0.65240677,0.59688673,0.08814043
-5.15357679,2.08955531,0.00475138,0.16468475,0.42699367,0.89709092,0.01514929,0.61894464,0.56896905,0.08337580
-5.14757379,1.99443472,0.00452531,0.16086434,0.39857194,0.86165732,0.01410590,0.58530163,0.54129768,0.07857976
-5.14157079,1.90039354,0.00430698,0.15779853,0.37093119,0.82642920,0.01305193,0.55185042,0.51406449,0.07380280
-5.13556778,1.80833101,0.00409889,0.15552321,0.34430457,0.79170937,0.01200182,0.51896379,0.48745825,0.06909436
-5.12956478,1.71914482,0.00390354,0.15407294,0.31891353,0.75781818,0.01096906,0.48700523,0.46166092,0.06450165
-5.12356178,1.63370901,0.00372347,0.15348001,0.29496220,0.72508437,0.00996601,0.45632020,0.43684429,0.06006855
-5.11755878,1.55285292,0.00356135,0.15377320,0.27263260,0.69383552,0.00900362,0.42722841,0.41316694,0.05583474
-5.11155578,1.47734161,0.00342000,0.15497650,0.25208078,0.66438835,0.00809127,0.40001716,0.39077165,0.05183499
-5.10555278,1.40785831,0.00330249,0.15710750,0.23343405,0.63703924,0.00723675,0.37493601,0.36978309,0.04809857
-5.09954977,1.34498915,0.00321220,0.16017565,0.21678915,0.61205531,0.00644620,0.35219279,0.35030598,0.04464898
-5.09354677,1.28921051,0.00315285,0.16418048,0.20221147,0.58966625,0.00572419,0.33195095,0.33242354,0.04150370
-5.08754377,1.24087914,0.00312854,0.16910966,0.18973518,0.57005723,0.00507377,0.31432828,0.31619626,0.03867430
-5.08154077,1.20022524,0.00314378,0.17493728,0.17936422,0.55336306,0.00449666,0.29939677,0.30166108,0.03616652
-5.07553777,1.16734863,0.00320346,0.18162226,0.17107390,0.53966383,0.00399336,0.28718375,0.28883086,0.03398060
-5.06953477,1.14221809,0.00331281,0.18910715,0.16481319,0.52898226,0.00356338,0.27767395,0.27769424,0.03211169
-5.06353177,1.12467399,0.00347737,0.19731740,0.16050744,0.52128275,0.00320538,0.27081255,0.26821595,0.03055032
-5.05752876,1.11443425,0.00370280,0.20616135,0.15806138,0.51647240,0.00291737,0.26650888,0.26033750,0.02928299
-5.05152576,1.11110351,0.00399484,0.21553092,0.15736246,0.51440389,0.00269686,0.26464094,0.25397843,0.02829278
-5.04552276,1.11418553,0.00435905,0.22530313,0.15828420,0.51488034,0.00254103,0.26506025,0.24903802,0.02756002
-5.03951976,1.12309859,0.00480068,0.23534258,0.16068967,0.51766190,0.00244683,0.26759725,0.24539761,0.02706294
-5.03351676,1.13719339,0.00532437,0.24550471,0.16443489,0.52247406,0.00241109,0.27206681,0.24292333,0.02677839
-5.02751376,1.15577321,0.00593395,0.25563982,0.16937216,0.52901723,0.00243057,0.27827399,0.24146941,0.02668248
-5.02151076,1.17811563,0.00663213,0.26559781,0.17535311,0.53697749,0.00250201,0.28601962,0.24088181,0.02675130
-5.01550775,1.20349499,0.00742024,0.27523328,0.18223167,0.54603787,0.00262214,0.29510587,0.24100219,0.02696146
-5.00950475,1.23120493,0.00829794,0.28441081,0.18986658,0.55588989,0.00278767,0.30534138,0.24167206,0.02729070
-5.00350175,1.26057995,0.00926302,0.29301019,0.19812372,0.56624474,0.00299527,0.31654598,0.24273682,0.02771842
-4.99749875,1.29101515,0.01031111,0.30093116,0.20687792,0.57684364,0.00324151,0.32855479,0.24404976,0.02822605
-4.99149575,1.32198330,0.01143559,0.30809753,0.21601443,0.58746686,0.00352283,0.34122160,0.24547563,0.02879739
-4.98549275,1.35304832,0.01262739,0.31446028,0.22542994,0.59794103,0.00383550,0.35442140,0.24689377,0.02941887
-4.97948974,1.38387460,0.01387505,0.31999939,0.23503313,0.60814425,0.00417555,0.36805200,0.24820053,0.03007961
-4.97348674,1.41423164,0.01516471,0.32472436,0.24474479,0.61800882,0.00453877,0.38203477,0.24931094,0.03077142
-4.96748374,1.44399375,0.01648027,0.32867315,0.25449751,0.62752136,0.00492064,0.39631428,0.25015964,0.03148870
-4.96148074,1.47313490,0.01780365,0.33190964,0.26423499,0.63672037,0.00531639,0.41085715,0.25070078,0.03222817
-4.95547774,1.50171878,0.01911511,0.33451967,0.27391096,0.64569126,0.00572095,0.42564994,0.25090725,0.03298853
-4.94947474,1.52988476,0.02039367,0.33660579,0.28348791,0.65455912,0.00612900,0.44069637,0.25076907,0.03377004
-4.94347174,1.55783037,0.02161766,0.33828099,0.29293554,0.66347961,0.00653503,0.45601383,0.25029104,0.03457400
-4.93746873,1.58579127,0.02276522,0.33966178,0.30222905,0.67262838,0.00693343,0.47162949,0.24949001,0.03540224
-4.93146573,1.61401957,0.02381500,0.34086088,0.31134747,0.68218960,0.00731851,0.48757606,0.24839168,0.03625655
-4.92546273,1.64276186,0.02474671,0.34198003,0.32027192,0.69234412,0.00768467,0.50388746,0.24702728,0.03713814
-4.91945973,1.67223787,0.02554182,0.34310336,0.32898394,0.70325788,0.00802645,0.52059450,0.24543030,0.03804714
-4.91345673,1.70262077,0.02618409,0.34429146,0.33746403,0.71507109,0.00833866,0.53772074,0.24363329,0.03898216
-4.90745373,1.73402027,0.02666013,0.34557688,0.34569029,0.72788874,0.00861652,0.55527870,0.24166520,0.03993996
-4.90145073,1.76646897,0.02695986,0.34696099,0.35363734,0.74177280,0.00885570,0.57326648,0.23954905,0.04091520
-4.89544772,1.79991283,0.02707682,0.34841258,0.36127542,0.75673646,0.00905247,0.59166495,0.23730028,0.04190032
-4.88944472,1.83420578,0.02700837,0.34986830,0.36856980,0.77274058,0.00920375,0.61043542,0.23492570,0.04288553
-4.88344172,1.86910889,0.02675582,0.35123480,0.37548037,0.78969252,0.00930719,0.62951802,0.23242317,0.04385899
-4.87743872,1.90429370,0.02632434,0.35239264,0.38196159,0.80744717,0.00936122,0.64883068,0.22978187,0.04480701
-4.87143572,1.93934953,0.02572276,0.35320166,0.38796257,0.82581016,0.00936508,0.66826873,0.22698316,0.04571439
-4.86543272,1.97379418,0.02496327,0.35350755,0.39342746,0.84454297,0.00931880,0.68770505,0.22400203,0.04656493
-4.85942971,2.00708746,0.02406100,0.35314922,0.39829603,0.86336953,0.00922322,0.70699092,0.22080884,0.04734183
-4.85342671,2.03864672,0.02303349,0.35196676,0.40250447,0.88198408,0.00907993,0.72595734,0.21737144,0.04802830
-4.84742371,2.06786367,0.02190011,0.34980923,0.40598640,0.90005983,0.00889126,0.74441691,0.21365729,0.04860809
-4.84142071,2.09412169,0.02068147,0.34654231,0.40867405,0.91725799,0.00866017,0.76216619,0.20963572,0.04906598
-4.83541771,2.11681292,0.01939876,0.34205494,0.41049962,0.93323684,0.00839017,0.77898859,0.20528000,0.04938834
-4.82941471,2.13535454,0.01807315,0.33626511,0.41139681,0.94766048,0.00808529,0.79465767,0.20056915,0.04956347
-4.82341171,2.14920360,0.01672525,0.32912407,0.41130245,0.96020703,0.00774992,0.80894087,0.19548949,0.04958205
-4.81740870,2.15787015,0.01537454,0.32061910,0.41015828,0.97057594,0.00738873,0.82160363,0.19003576,0.04943733
-4.81140570,2.16092831,0.01403898,0.31077463,0.40791275,0.97849442,0.00700659,0.83241391,0.18421179,0.04912529
-4.80540270,2.15802512,0.01273467,0.29965171,0.40452287,0.98372275,0.00660843,0.84114691,0.17803080,0.04864476
-4.79939970,2.14888722,0.01147555,0.28734580,0.39995600,0.98605859,0.00619919,0.84759005,0.17151518,0.04799732
-4.79339670,2.13332542,0.01027330,0.27398335,0.39419158,0.98534016,0.00578368,0.85154809,0.16469597,0.04718725
-4.78739370,2.11123725,0.00913723,0.25971702,0.38722266,0.98144847,0.00536654,0.85284816,0.15761187,0.04622127
-4.78139070,2.08260770,0.00807434,0.24472012,0.37905723,0.97430865,0.00495214,0.85134475,0.15030816,0.04510833
-4.77538769,2.04750844,0.00708936,0.22918038,0.36971921,0.96389043,0.00454452,0.84692431,0.14283524,0.04385929
-4.76938469,2.00609559,0.00618497,0.21329355,0.35924911,0.95020796,0.00414737,0.83950950,0.13524722,0.04248662
-4.76338169,1.95860641,0.00536196,0.19725692,0.34770425,0.93331898,0.00376393,0.82906271,0.12760037,0.04100404
-4.75737869,1.90535497,0.00461947,0.18126333,0.33515856,0.91332338,0.00339705,0.81558889,0.11995170,0.03942620
-4.75137569,1.84672690,0.00395527,0.16549558,0.32170182,0.89036140,0.00304911,0.79913741,0.11235762,0.03776836
-4.74537269,1.78317347,0.00336600,0.15012180,0.30743849,0.86461123,0.00272205,0.77980294,0.10487277,0.03604610
-4.73936968,1.71520499,0.00284744,0.13529165,0.29248603,0.83628627,0.00241738,0.75772509,0.09754913,0.03427509
-4.73336668,1.64338352,0.00239475,0.12113352,0.27697283,0.80563190,0.00213621,0.73308706,0.09043525,0.03247079
-4.72736368,1.56831511,0.00200273,0.10775285,0.26103571,0.77292193,0.00187930,0.70611297,0.08357588,0.03064838
-4.72136068,1.49064147,0.00166597,0.09523138,0.24481720,0.73845457,0.00164709,0.67706416,0.07701173,0.02882253
-4.71535768,1.41103116,0.00137904,0.08362737,0.22846261,0.70254807,0.00143973,0.64623451,0.07077953,0.02700731
-4.70935468,1.33017059,0.00113667,0.07297660,0.21211698,0.66553605,0.00125720,0.61394479,0.06491228,0.02521612
-4.70335168,1.24875454,0.00093382,0.06329416,0.19592214,0.62776255,0.00109931,0.58053642,0.05943965,0.02346165
-4.69734867,1.16747684,0.00076576,0.05457661,0.18001384,0.58957690,0.00096579,0.54636474,0.05438853,0.02175580
-4.69134567,1.08702098,0.00062820,0.04680465,0.16451916,0.55132844,0.00085635,0.51179197,0.04978367,0.02010970
-4.68534267,1.00805100,0.00051722,0.03994590,0.14955427,0.51336137,0.00077073,0.47718023,0.04564830,0.01853369
-4.67933967,0.93120293,0.00042940,0.03395781,0.13522258,0.47600964,0.00070874,0.44288474,0.04200478,0.01703730
-4.67333667,0.85707673,0.00036173,0.02879047,0.12161341,0.43959209,0.00067031,0.40924743,0.03887519,0.01562929
-4.66733367,0.78622919,0.00031165,0.02438925,0.10880115,0.40440797,0.00065554,0.37659121,0.03628174,0.01431758
-4.66133067,0.71916760,0.00027700,0.02069719,0.09684497,0.37073296,0.00066465,0.34521491,0.03424713,0.01310931
-4.65532766,0.65634461,0.00025602,0.01765710,0.08578904,0.33881560,0.00069807,0.31538918,0.03279465,0.01201079
-4.64932466,0.59815410,0.00024728,0.01521322,0.07566328,0.30887443,0.00075636,0.28735326,0.03194811,0.01102748
-4.64332166,0.54492816,0.00024964,0.01331267,0.06648449,0.28109571,0.00084021,0.26131269,0.03173156,0.01016398
