energy_ev,total_up,total_down,As_p_up,As_p_down,As_d_up,As_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.89194597,0.22537058,-0.20896430,0.09535935,-0.08845672,0.00000000,-0.00000000,0.04278417,-0.03896434,0.05171591,-0.04723427,0.00983031,-0.00974271,0.02610540,-0.02403093
-5.88594297,0.23508991,-0.21711949,0.09969431,-0.09200233,0.00000000,-0.00000000,0.04518830,-0.04087692,0.05416157,-0.04925811,0.00981593,-0.00980499,0.02728873,-0.02508085
-5.87993997,0.24562551,-0.22649794,0.10445929,-0.09616414,0.00000000,-0.00000000,0.04786088,-0.04315596,0.05681770,-0.05158195,0.00975319,-0.00982534,0.02853470,-0.02623581
-5.87393697,0.25669664,-0.23681226,0.10952536,-0.10081175,0.00000000,-0.00000000,0.05073194,-0.04573364,0.05961940,-0.05414107,0.00963963,-0.00979845,0.02981460,-0.02746624
-5.86793397,0.26803410,-0.24778373,0.11476759,-0.10581761,0.00000000,-0.00000000,0.05373196,-0.04854179,0.06250367,-0.05687212,0.00947471,-0.00972083,0.03110107,-0.02874351
-5.86193097,0.27938226,-0.25914395,0.12006592,-0.11105761,0.00000000,-0.00000000,0.05679255,-0.05151231,0.06540993,-0.05971336,0.00925974,-0.00959091,0.03236844,-0.03004019
-5.85592796,0.29050140,-0.27063650,0.12530616,-0.11641189,0.00000000,-0.00000000,0.05984718,-0.05457778,0.06828051,-0.06260510,0.00899777,-0.00940896,0.03359304,-0.03133026
-5.84992496,0.30117031,-0.28201886,0.13038121,-0.12176558,0.00000000,-0.00000000,0.06283217,-0.05767206,0.07106135,-0.06549008,0.00869350,-0.00917707,0.03475359,-0.03258941
-5.84392196,0.31118940,-0.29306459,0.13519248,-0.12700985,0.00000000,-0.00000000,0.06568764,-0.06073109,0.07370278,-0.06831404,0.00835311,-0.00889900,0.03583164,-0.03379540
-5.83791896,0.32038424,-0.30356600,0.13965151,-0.13204312,0.00000000,-0.00000000,0.06835870,-0.06369385,0.07616044,-0.07102637,0.00798408,-0.00858010,0.03681204,-0.03492839
-5.83191596,0.32860943,-0.31333725,0.14368178,-0.13677248,0.00000000,-0.00000000,0.07079668,-0.06650335,0.07839631,-0.07358091,0.00759506,-0.00822708,0.03768348,-0.03597143
-5.82591296,0.33575289,-0.32221786,0.14722063,-0.14111535,0.00000000,-0.00000000,0.07296032,-0.06910781,0.08037985,-0.07593684,0.00719563,-0.00784789,0.03843905,-0.03691088
-5.81990995,0.34174025,-0.33007670,0.15022130,-0.14500132,0.00000000,-0.00000000,0.07481710,-0.07146191,0.08208916,-0.07805975,0.00679621,-0.00745150,0.03907682,-0.03773699
-5.81390695,0.34653929,-0.33681618,0.15265495,-0.14837407,0.00000000,-0.00000000,0.07634436,-0.07352796,0.08351223,-0.07992271,0.00640789,-0.00704774,0.03960044,-0.03844444
-5.80790395,0.35016427,-0.34237669,0.15451255,-0.15119338,0.00000000,-0.00000000,0.07753042,-0.07527718,0.08464806,-0.08150749,0.00604238,-0.00664721,0.04001971,-0.03903289
-5.80190095,0.35267979,-0.34674093,0.15580661,-0.15343717,0.00000000,-0.00000000,0.07837549,-0.07669085,0.08550777,-0.08280571,0.00571190,-0.00626107,0.04035106,-0.03950762
-5.79589795,0.35420407,-0.34993808,0.15657264,-0.15510328,0.00000000,-0.00000000,0.07889231,-0.07776128,0.08611553,-0.08381993,0.00542917,-0.00590105,0.04061807,-0.03988001
-5.78989495,0.35491142,-0.35204755,0.15687010,-0.15621118,0.00000000,-0.00000000,0.07910664,-0.07849271,0.08650927,-0.08456476,0.00520743,-0.00557932,0.04085175,-0.04016806
-5.78389195,0.35503355,-0.35320196,0.15678303,-0.15680325,0.00000000,-0.00000000,0.07905735,-0.07890186,0.08674108,-0.08506760,0.00506045,-0.00530856,0.04109077,-0.04039685
-5.77788894,0.35485965,-0.35358940,0.15641992,-0.15694570,0.00000000,-0.00000000,0.07879622,-0.07901833,0.08687740,-0.08536940,0.00500260,-0.00510190,0.04138154,-0.04059877
-5.77188594,0.35473506,-0.35345441,0.15591309,-0.15672897,0.00000000,-0.00000000,0.07838745,-0.07888455,0.08699869,-0.08552493,0.00504885,-0.00497304,0.04177802,-0.04081378
-5.76588294,0.35505818,-0.35309778,0.15541728,-0.15626751,0.00000000,-0.00000000,0.07790667,-0.07855558,0.08719877,-0.08560286,0.00521488,-0.00493624,0.04234143,-0.04108937
-5.75987994,0.35627579,-0.35287485,0.15510754,-0.15569897,0.00000000,-0.00000000,0.07743983,-0.07809842,0.08758372,-0.08568539,0.00551702,-0.00500643,0.04313964,-0.04148040
-5.75387694,0.35887652,-0.35319216,0.15517640,-0.15518267,0.00000000,-0.00000000,0.07708155,-0.07759106,0.08827026,-0.08586751,0.00597224,-0.00519921,0.04424633,-0.04204873
-5.74787394,0.36338253,-0.35450248,0.15583030,-0.15489736,0.00000000,-0.00000000,0.07693329,-0.07712116,0.08938375,-0.08625583,0.00659807,-0.00553090,0.04573997,-0.04286262
-5.74187094,0.37033948,-0.35729800,0.15728535,-0.15503823,0.00000000,-0.00000000,0.07710126,-0.07678450,0.09105565,-0.08696694,0.00741238,-0.00601847,0.04770245,-0.04399584
-5.73586793,0.38030480,-0.36210191,0.15976244,-0.15581330,0.00000000,-0.00000000,0.07769405,-0.07668301,0.09342062,-0.08812534,0.00843317,-0.00667942,0.05021753,-0.04552662
-5.72986493,0.39383457,-0.36945816,0.16348184,-0.15743904,0.00000000,-0.00000000,0.07882019,-0.07692271,0.09661324,-0.08986093,0.00967818,-0.00753165,0.05336904,-0.04753633
-5.72386193,0.41146913,-0.37991974,0.16865735,-0.16013552,0.00000000,-0.00000000,0.08058546,-0.07761134,0.10076438,-0.09230611,0.01116442,-0.00859314,0.05723889,-0.05010785
-5.71785893,0.43371783,-0.39403562,0.17549019,-0.16412097,0.00000000,-0.00000000,0.08309034,-0.07885596,0.10599739,-0.09559257,0.01290765,-0.00988158,0.06190495,-0.05332385
-5.71185593,0.46104316,-0.41233643,0.18416267,-0.16960598,0.00000000,-0.00000000,0.08642733,-0.08076031,0.11242407,-0.09984769,0.01492171,-0.01141391,0.06743878,-0.05726478
-5.70585293,0.49384481,-0.43531944,0.19483195,-0.17678744,0.00000000,-0.00000000,0.09067846,-0.08342233,0.12014070,-0.10519080,0.01721781,-0.01320573,0.07390335,-0.06200679
-5.69984992,0.53244405,-0.46343299,0.20762397,-0.18584235,0.00000000,-0.00000000,0.09591289,-0.08693156,0.12922405,-0.11172935,0.01980379,-0.01527065,0.08135079,-0.06761952
-5.69384692,0.57706894,-0.49706084,0.22262776,-0.19692168,0.00000000,-0.00000000,0.10218478,-0.09136677,0.13972770,-0.11955493,0.02268327,-0.01761956,0.08982019,-0.07416385
-5.68784392,0.62784096,-0.53650704,0.23989033,-0.21014448,0.00000000,-0.00000000,0.10953143,-0.09679367,0.15167864,-0.12873952,0.02585494,-0.02025986,0.09933571,-0.08168970
-5.68184092,0.68476351,-0.58198154,0.25941240,-0.22559233,0.00000000,-0.00000000,0.11797177,-0.10326285,0.16507435,-0.13933190,0.02931183,-0.02319464,0.10990478,-0.09023394
-5.67583792,0.74771281,-0.63358728,0.28114499,-0.24330449,0.00000000,-0.00000000,0.12750525,-0.11080813,0.17988056,-0.15135441,0.03304064,-0.02642193,0.12151682,-0.09981846
-5.66983492,0.81643172,-0.69130923,0.30498716,-0.26327374,0.00000000,-0.00000000,0.13811113,-0.11944506,0.19602962,-0.16480018,0.03702131,-0.02993398,0.13414226,-0.11044860
-5.66383192,0.89052683,-0.75500574,0.33078512,-0.28544319,0.00000000,-0.00000000,0.14974829,-0.12916996,0.21341981,-0.17963096,0.04122665,-0.03371664,0.14773211,-0.12211176
-5.65782891,0.96946915,-0.82440283,0.35833253,-0.30970426,0.00000000,-0.00000000,0.16235547,-0.13995931,0.23191549,-0.19577571,0.04562227,-0.03774888,0.16221800,-0.13477662
-5.65182591,1.05259861,-0.89909166,0.38737239,-0.33589582,0.00000000,-0.00000000,0.17585203,-0.15176959,0.25134821,-0.21312992,0.05016667,-0.04200251,0.17751285,-0.14839268
-5.64582291,1.13913243,-0.97852965,0.41760029,-0.36380477,0.00000000,-0.00000000,0.19013919,-0.16453763,0.27151888,-0.23155589,0.05481168,-0.04644208,0.19351204,-0.16289043
-5.63981991,1.22817736,-1.06204523,0.44866921,-0.39316796,0.00000000,-0.00000000,0.20510169,-0.17818135,0.29220080,-0.25088388,0.05950307,-0.05102507,0.21009516,-0.17818198
-5.63381691,1.31874545,-1.14884646,0.48019555,-0.42367561,0.00000000,-0.00000000,0.22060985,-0.19260101,0.31314370,-0.27091427,0.06418145,-0.05570226,0.22712824,-0.19416232
-5.62781391,1.40977314,-1.23803342,0.51176649,-0.45497608,0.00000000,-0.00000000,0.23652207,-0.20768089,0.33407855,-0.29142068,0.06878349,-0.06041848,0.24446641,-0.21071106
-5.62181091,1.50014306,-1.32861405,0.54294835,-0.48668200,0.00000000,-0.00000000,0.25268748,-0.22329129,0.35472310,-0.31215389,0.07324323,-0.06511353,0.26195698,-0.22769469
-5.61580790,1.58870796,-1.41952331,0.57329583,-0.51837768,0.00000000,-0.00000000,0.26894894,-0.23929095,0.37478798,-0.33284667,0.07749367,-0.06972337,0.27944266,-0.24496925
-5.60980490,1.67431609,-1.50964485,0.60236175,-0.54962739,0.00000000,-0.00000000,0.28514612,-0.25552972,0.39398315,-0.35321927,0.08146839,-0.07418153,0.29676502,-0.26238335
-5.60380190,1.75583712,-1.59783493,0.62970717,-0.57998463,0.00000000,-0.00000000,0.30111855,-0.27185140,0.41202460,-0.37298540,0.08510334,-0.07842069,0.31376784,-0.27978142
-5.59779890,1.83218796,-1.68294757,0.65491146,-0.60900186,0.00000000,-0.00000000,0.31670881,-0.28809675,0.42864087,-0.39185866,0.08833852,-0.08237435,0.33030046,-0.29700712
-5.59179590,1.90235737,-1.76386039,0.67758201,-0.63624055,0.00000000,-0.00000000,0.33176540,-0.30410653,0.44357951,-0.40955906,0.09111965,-0.08597860,0.34622077,-0.31390664
-5.58579290,1.96542890,-1.83950012,0.69736339,-0.66128122,0.00000000,-0.00000000,0.34614558,-0.31972450,0.45661295,-0.42581957,0.09339969,-0.08917380,0.36139797,-0.33033201
-5.57978989,2.02060109,-1.90886711,0.71394560,-0.68373315,0.00000000,-0.00000000,0.35971781,-0.33480035,0.46754380,-0.44039239,0.09514015,-0.09190629,0.37571475,-0.34614405
-5.57378689,2.06720458,-1.97105794,0.72707116,-0.70324347,0.00000000,-0.00000000,0.37236394,-0.34919235,0.47620934,-0.45305480,0.09631218,-0.09412984,0.38906905,-0.36121502
-5.56778389,2.10471535,-2.02528549,0.73654084,-0.71950543,0.00000000,-0.00000000,0.38398099,-0.36276986,0.48248506,-0.46361435,0.09689734,-0.09580700,0.40137525,-0.37543079
-5.56178089,2.13276399,-2.07089569,0.74221788,-0.73226540,0.00000000,-0.00000000,0.39448252,-0.37541543,0.48628718,-0.47191328,0.09688805,-0.09691007,0.41256468,-0.38869251
-5.55577789,2.15114054,-2.10738063,0.74403060,-0.74132862,0.00000000,-0.00000000,0.40379955,-0.38702657,0.48757403,-0.47783201,0.09628773,-0.09742191,0.42258572,-0.40091767
-5.54977489,2.15979506,-2.13438743,0.74197327,-0.74656339,0.00000000,-0.00000000,0.41188109,-0.39751714,0.48634637,-0.48129155,0.09511059,-0.09733632,0.43140317,-0.41204059
-5.54377189,2.15883388,-2.15172292,0.73610531,-0.74790358,0.00000000,-0.00000000,0.41869414,-0.40681826,0.48264654,-0.48225489,0.09338109,-0.09665814,0.43899729,-0.42201240
-5.53776888,2.14851186,-2.15935380,0.72654889,-0.74534948,0.00000000,-0.00000000,0.42422335,-0.41487885,0.47655659,-0.48072717,0.09113314,-0.09540298,0.44536236,-0.43080033
-5.53176588,2.12922112,-2.15740259,0.71348490,-0.73896692,0.00000000,-0.00000000,0.42847029,-0.42166567,0.46819544,-0.47675480,0.08840899,-0.09359667,0.45050494,-0.43838665
-5.52576288,2.10147663,-2.14613955,0.69714767,-0.72888474,0.00000000,-0.00000000,0.43145230,-0.42716299,0.45771520,-0.47042353,0.08525801,-0.09127437,0.45444201,-0.44476713
-5.51975988,2.06589937,-2.12597096,0.67781842,-0.71529069,0.00000000,-0.00000000,0.43320120,-0.43137187,0.44529679,-0.46185550,0.08173522,-0.08847949,0.45719892,-0.44994927
-5.51375688,2.02319774,-2.09742439,0.65581782,-0.69842594,0.00000000,-0.00000000,0.43376163,-0.43430909,0.43114508,-0.45120550,0.07789977,-0.08526236,0.45880751,-0.45395029
-5.50775388,1.97414791,-2.06113141,0.63149780,-0.67857842,0.00000000,-0.00000000,0.43318934,-0.43600576,0.41548362,-0.43865655,0.07381345,-0.08167880,0.45930426,-0.45679507
-5.50175088,1.91957385,-2.01780863,0.60523308,-0.65607518,0.00000000,-0.00000000,0.43154940,-0.43650575,0.39854927,-0.42441487,0.06953912,-0.07778859,0.45872881,-0.45851416
-5.49574787,1.86032782,-1.96823767,0.57741240,-0.63127403,0.00000000,-0.00000000,0.42891436,-0.43586396,0.38058681,-0.40870462,0.06513929,-0.07365389,0.45712274,-0.45914194
-5.48974487,1.79727192,-1.91324493,0.54843002,-0.60455487,0.00000000,-0.00000000,0.42536260,-0.43414447,0.36184380,-0.39176241,0.06067481,-0.06933777,0.45452884,-0.45871512
-5.48374187,1.73126133,-1.85368173,0.51867765,-0.57631078,0.00000000,-0.00000000,0.42097676,-0.43141875,0.34256578,-0.37383189,0.05620370,-0.06490270,0.45099074,-0.45727150
-5.47773887,1.66312984,-1.79040578,0.48853690,-0.54693933,0.00000000,-0.00000000,0.41584242,-0.42776393,0.32299201,-0.35515859,0.05178024,-0.06040932,0.44655315,-0.45484927
-5.47173587,1.59367789,-1.72426426,0.45837281,-0.51683439,0.00000000,-0.00000000,0.41004713,-0.42326120,0.30335179,-0.33598504,0.04745415,-0.05591526,0.44126248,-0.45148674
-5.46573287,1.52366364,-1.65607940,0.42852821,-0.48637852,0.00000000,-0.00000000,0.40367971,-0.41799451,0.28386152,-0.31654656,0.04327013,-0.05147423,0.43516795,-0.44722257
-5.45972986,1.45379700,-1.58663662,0.39931940,-0.45593635,0.00000000,-0.00000000,0.39682998,-0.41204952,0.26472260,-0.29706758,0.03926751,-0.04713525,0.42832313,-0.44209654
-5.45372686,1.38473682,-1.51667581,0.37103306,-0.42584902,0.00000000,-0.00000000,0.38958884,-0.40551294,0.24612000,-0.27775881,0.03548017,-0.04294219,0.42078773,-0.43615077
-5.44772386,1.31709094,-1.44688569,0.34392432,-0.39642984,0.00000000,-0.00000000,0.38204875,-0.39847218,0.22822173,-0.25881509,0.03193662,-0.03893345,0.41262976,-0.42943133
-5.44172086,1.25141903,-1.37790139,0.31821626,-0.36796124,0.00000000,-0.00000000,0.37430456,-0.39101548,0.21117900,-0.24041417,0.02866026,-0.03514190,0.40392769,-0.42199027
-5.43571786,1.18823767,-1.31030497,0.29410043,-0.34069304,0.00000000,-0.00000000,0.36645463,-0.38323240,0.19512703,-0.22271621,0.02566983,-0.03159499,0.39477274,-0.41388781
-5.42971486,1.12802744,-1.24462884,0.27173849,-0.31484198,0.00000000,-0.00000000,0.35860226,-0.37521470,0.18018647,-0.20586405,0.02297986,-0.02831506,0.38527095,-0.40519470
-5.42371186,1.07124116,-1.18136146,0.25126475,-0.29059252,0.00000000,-0.00000000,0.35085719,-0.36705751,0.16646524,-0.18998422,0.02060131,-0.02531974,0.37554513,-0.39599465
-5.41770885,1.01831304,-1.12095496,0.23278935,-0.26809869,0.00000000,-0.00000000,0.34333721,-0.35886082,0.15406063,-0.17518846,0.01854221,-0.02262250,0.36573640,-0.38638658
-5.41170585,0.96966774,-1.06383423,0.21640193,-0.24748681,0.00000000,-0.00000000,0.33616972,-0.35073113,0.14306161,-0.16157568,0.01680823,-0.02023329,0.35600518,-0.37648662
-5.40570285,0.92572901,-1.01040661,0.20217557,-0.22885898,0.00000000,-0.00000000,0.32949304,-0.34278317,0.13355105,-0.14923428,0.01540336,-0.01815916,0.34653172,-0.36642986
-5.39969985,0.88692705,-0.96107174,0.19017071,-0.21229707,0.00000000,-0.00000000,0.32345752,-0.33514161,0.12560783,-0.13824459,0.01433046,-0.01640495,0.33751585,-0.35637150
-5.39369685,0.85370409,-0.91623088,0.18043877,-0.19786684,0.00000000,-0.00000000,0.31822609,-0.32794256,0.11930855,-0.12868124,0.01359166,-0.01497392,0.32917591,-0.34648745
-5.38769385,0.82651775,-0.87629499,0.17302541,-0.18562219,0.00000000,-0.00000000,0.31397432,-0.32133486,0.11472884,-0.12061549,0.01318880,-0.01386834,0.32174695,-0.33697422
-5.38169085,0.80584151,-0.84169106,0.16797310,-0.17560912,0.00000000,-0.00000000,0.31088976,-0.31548083,0.11194408,-0.11411711,0.01312361,-0.01308995,0.31547792,-0.32804808
-5.37568784,0.79216225,-0.81286610,0.16532285,-0.16786915,0.00000000,-0.00000000,0.30917052,-0.31055654,0.11102943,-0.10925586,0.01339781,-0.01264040,0.31062797,-0.31994333
-5.36968484,0.78597437,-0.79028839,0.16511512,-0.16244220,0.00000000,-0.00000000,0.30902294,-0.30675138,0.11205913,-0.10610245,0.01401311,-0.01252149,0.30746188,-0.31290967
-5.36368184,0.78777062,-0.77444556,0.16738962,-0.15936856,0.00000000,-0.00000000,0.31065842,-0.30426678,0.11510511,-0.10472870,0.01497097,-0.01273528,0.30624448,-0.30720868
-5.35767884,0.79802964,-0.76583940,0.17218413,-0.15868989,0.00000000,-0.00000000,0.31428928,-0.30331410,0.12023479,-0.10520713,0.01627228,-0.01328409,0.30723438,-0.30310935
-5.35167584,0.81720040,-0.76497721,0.17953240,-0.16044924,0.00000000,-0.00000000,0.32012369,-0.30411155,0.12750821,-0.10760969,0.01791698,-0.01417030,0.31067684,-0.30088276
-5.34567284,0.84568396,-0.77235971,0.18946101,-0.16468994,0.00000000,-0.00000000,0.32835988,-0.30688015,0.13697457,-0.11200578,0.01990343,-0.01539607,0.31679619,-0.30079585
-5.33966983,0.88381321,-0.78846580,0.20198554,-0.17145348,0.00000000,-0.00000000,0.33917949,-0.31183874,0.14866823,-0.11845948,0.02222788,-0.01696290,0.32578768,-0.30310448
-5.33366683,0.93183100,-0.81373451,0.21710610,-0.18077636,0.00000000,-0.00000000,0.35274047,-0.31919807,0.16260446,-0.12702629,0.02488374,-0.01887103,0.33780929,-0.30804587
-5.32766383,0.98986783,-0.84854452,0.23480242,-0.19268616,0.00000000,-0.00000000,0.36916958,-0.32915412,0.17877495,-0.13774915,0.02786099,-0.02111887,0.35297354,-0.31583056
-5.32166083,1.05791973,-0.89319216,0.25502884,-0.20719681,0.00000000,-0.00000000,0.38855479,-0.34188080,0.19714345,-0.15065424,0.03114548,-0.02370228,0.37133965,-0.32663415
-5.31565783,1.13582750,-0.94786833,0.27770930,-0.22430347,0.00000000,-0.00000000,0.41093785,-0.35752216,0.21764161,-0.16574644,0.03471840,-0.02661384,0.39290642,-0.34058894
-5.30965483,1.22325842,-1.01263565,0.30273281,-0.24397712,0.00000000,-0.00000000,0.43630741,-0.37618454,0.24016538,-0.18300485,0.03855577,-0.02984217,0.41760614,-0.35777601
-5.30365183,1.31969123,-1.08740654,0.32994943,-0.26615920,0.00000000,-0.00000000,0.46459286,-0.39792866,0.26457210,-0.20237846,0.04262816,-0.03337129,0.44529980,-0.37821768
-5.29764882,1.42440570,-1.17192340,0.35916724,-0.29075654,0.00000000,-0.00000000,0.49565937,-0.42276233,0.29067858,-0.22378228,0.04690051,-0.03718003,0.47577407,-0.40187109
-5.29164582,1.53647743,-1.26574195,0.39015036,-0.31763689,0.00000000,-0.00000000,0.52930440,-0.45063376,0.31826019,-0.24709408,0.05133214,-0.04124168,0.50874020,-0.42862285
-5.28564282,1.65477880,-1.36821880,0.42261833,-0.34662532,0.00000000,-0.00000000,0.56525592,-0.48142609,0.34705136,-0.27215198,0.05587698,-0.04552366,0.54383521,-0.45828544
-5.27963982,1.77798660,-1.47850416,0.45624690,-0.37750167,0.00000000,-0.00000000,0.60317256,-0.51495330,0.37674734,-0.29875315,0.06048406,-0.04998747,0.58062539,-0.49059537
-5.27363682,1.90459650,-1.59554046,0.49067043,-0.40999943,0.00000000,-0.00000000,0.64264605,-0.55095788,0.40700750,-0.32665368,0.06509814,-0.05458887,0.61861247,-0.52521359
-5.26763382,2.03294471,-1.71806764,0.52548583,-0.44380603,0.00000000,-0.00000000,0.68320576,-0.58911053,0.43745995,-0.35556981,0.06966058,-0.05927820,0.65724210,-0.56172823
-5.26163082,2.16123621,-1.84463544,0.56025806,-0.47856474,0.00000000,-0.00000000,0.72432563,-0.62901197,0.46770767,-0.38518055,0.07411038,-0.06400098,0.69591485,-0.59965983
-5.25562781,2.28757931,-1.97362273,0.59452716,-0.51387829,0.00000000,-0.00000000,0.76543325,-0.67019719,0.49733582,-0.41513178,0.07838542,-0.06869873,0.73399931,-0.63846906
-5.24962481,2.41002550,-2.10326392,0.62781647,-0.54931404,0.00000000,-0.00000000,0.80592096,-0.71214191,0.52592008,-0.44504175,0.08242373,-0.07330998,0.77084705,-0.67756696
-5.24362181,2.52661350,-2.23168177,0.65964203,-0.58441082,0.00000000,-0.00000000,0.84515878,-0.75427147,0.55303595,-0.47450782,0.08616489,-0.07777146,0.80580885,-0.71632730
-5.23761881,2.63541629,-2.35692602,0.68952275,-0.61868704,0.00000000,-0.00000000,0.88250873,-0.79597175,0.57826850,-0.50311444,0.08955148,-0.08201938,0.83825197,-0.75410100
-5.23161581,2.73458934,-2.47701660,0.71699113,-0.65165014,0.00000000,-0.00000000,0.91734016,-0.83660203,0.60122244,-0.53044196,0.09253040,-0.08599090,0.86757751,-0.79023206
-5.22561281,2.82241861,-2.58999031,0.74160416,-0.68280684,0.00000000,-0.00000000,0.94904565,-0.87550936,0.62153207,-0.55607616,0.09505427,-0.08962558,0.89323751,-0.82407447
-5.21960980,2.89736654,-2.69394927,0.76295397,-0.71167411,0.00000000,-0.00000000,0.97705690,-0.91204410,0.63887083,-0.57961816,0.09708256,-0.09286682,0.91475102,-0.85500971
-5.21360680,2.95811442,-2.78710968,0.78067813,-0.73779035,0.00000000,-0.00000000,1.00086013,-0.94557605,0.65296005,-0.60069431,0.09858268,-0.09566328,0.93171855,-0.88246399
-5.20760380,3.00359946,-2.86784909,0.79446888,-0.76072649,0.00000000,-0.00000000,1.02001038,-0.97551075,0.66357668,-0.61896583,0.09953076,-0.09797018,0.94383436,-0.90592484
-5.20160080,3.03304541,-2.93475050,0.80408132,-0.78009668,0.00000000,-0.00000000,1.03414434,-1.00130535,0.67055962,-0.63413779,0.09991227,-0.09975044,0.95089613,-0.92495617
-5.19559780,3.04598542,-2.98664172,0.80934006,-0.79556806,0.00000000,-0.00000000,1.04299109,-1.02248348,0.67381452,-0.64596716,0.09972242,-0.10097562,0.95281153,-0.93921147
-5.18959480,3.04227641,-3.02262853,0.81014420,-0.80686952,0.00000000,-0.00000000,1.04638046,-1.03864871,0.67331681,-0.65426960,0.09896620,-0.10162668,0.94960160,-0.94844444
-5.18359180,3.02210438,-3.04212042,0.80647038,-0.81379886,0.00000000,-0.00000000,1.04424873,-1.04949596,0.66911287,-0.65892473,0.09765822,-0.10169439,0.94140073,-0.95251679
-5.17758879,2.98598063,-3.04484802,0.79837390,-0.81622836,0.00000000,-0.00000000,1.03664129,-1.05482063,0.66131931,-0.65987982,0.09582233,-0.10117961,0.92845327,-0.95140282
-5.17158579,2.93472884,-3.03087152,0.78598772,-0.81410841,0.00000000,-0.00000000,1.02371238,-1.05452493,0.65012044,-0.65715156,0.09349094,-0.10009316,0.91110694,-0.94519064
-5.16558279,2.86946385,-3.00057995,0.76951945,-0.80746907,0.00000000,-0.00000000,1.00572171,-1.04862142,0.63576385,-0.65082604,0.09070415,-0.09845553,0.88980342,-0.93408011
