energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.87393697,1.47291961,0.07437095,1.19253659,0.00150803,0.00245566,0.00373270,0.19330241,0.12054190,0.03207693
-5.86793397,1.48211652,0.07704250,1.19829797,0.00135996,0.00254056,0.00366896,0.19752458,0.11767510,0.03210669
-5.86193097,1.48958842,0.07986687,1.20121543,0.00121974,0.00268434,0.00370112,0.20193795,0.11586667,0.03226959
-5.85592796,1.49501770,0.08282272,1.20097699,0.00108789,0.00288909,0.00383270,0.20649375,0.11520337,0.03256510
-5.84992496,1.49814705,0.08589686,1.19731748,0.00096484,0.00315743,0.00406731,0.21115540,0.11576822,0.03299371
-5.84392196,1.49879461,0.08908388,1.19003394,0.00085087,0.00349227,0.00440848,0.21589993,0.11763823,0.03355699
-5.83791896,1.49686526,0.09238543,1.17899867,0.00074614,0.00389654,0.00485947,0.22071852,0.12088182,0.03425750
-5.83191596,1.49235737,0.09580906,1.16416910,0.00065071,0.00437292,0.00542310,0.22561599,0.12555578,0.03509851
-5.82591296,1.48536414,0.09936669,1.14559387,0.00056451,0.00492357,0.00610140,0.23060921,0.13170194,0.03608361
-5.81990995,1.47606950,0.10307278,1.12341466,0.00048738,0.00554985,0.00689536,0.23572456,0.13934363,0.03721613
-5.81390695,1.46473850,0.10694208,1.09786361,0.00041907,0.00625205,0.00780459,0.24099441,0.14848205,0.03849848
-5.80790395,1.45170276,0.11098740,1.06925646,0.00035929,0.00702907,0.00882700,0.24645297,0.15909277,0.03993139
-5.80190095,1.43734165,0.11521715,1.03798180,0.00030772,0.00787828,0.00995849,0.25213161,0.17112252,0.04151313
-5.79589795,1.42206050,0.11963303,1.00448692,0.00026399,0.00879523,0.01119270,0.25805404,0.18448646,0.04323870
-5.78989495,1.40626693,0.12422793,0.96926128,0.00022779,0.00977357,0.01252079,0.26423154,0.19906632,0.04509916
-5.78389195,1.39034704,0.12898417,0.93281828,0.00019881,0.01080495,0.01393129,0.27065873,0.21470934,0.04708099
-5.77788894,1.37464274,0.13387226,0.89567661,0.00017683,0.01187900,0.01541009,0.27731002,0.23122854,0.04916569
-5.77188594,1.35943186,0.13885024,0.85834193,0.00016168,0.01298344,0.01694046,0.28413715,0.24840422,0.05132960
-5.76588294,1.34491224,0.14386374,0.82129012,0.00015334,0.01410419,0.01850327,0.29106799,0.26598690,0.05354394
-5.75987994,1.33119088,0.14884677,0.78495271,0.00015187,0.01522569,0.02007727,0.29800682,0.28370179,0.05577513
-5.75387694,1.31827879,0.15372324,0.74970529,0.00015748,0.01633119,0.02163947,0.30483601,0.30125459,0.05798546
-5.74787394,1.30609206,0.15840926,0.71585930,0.00017056,0.01740315,0.02316573,0.31141932,0.31833867,0.06013395
-5.74187094,1.29445882,0.16281601,0.68365747,0.00019164,0.01842377,0.02463133,0.31760644,0.33464328,0.06217752
-5.73586793,1.28313188,0.16685311,0.65327285,0.00022140,0.01937547,0.02601168,0.32323887,0.34986257,0.06407233
-5.72986493,1.27180606,0.17043233,0.62481133,0.00026071,0.02024148,0.02728304,0.32815649,0.36370502,0.06577529
-5.72386193,1.26013916,0.17347149,0.59831702,0.00031061,0.02100634,0.02842330,0.33220479,0.37590297,0.06724559
-5.71785893,1.24777520,0.17589823,0.57378018,0.00037226,0.02165648,0.02941270,0.33524224,0.38622166,0.06844633
-5.71185593,1.23436838,0.17765355,0.55114679,0.00044697,0.02218069,0.03023450,0.33714724,0.39446742,0.06934595
-5.70585293,1.21960633,0.17869479,0.53032914,0.00053614,0.02257051,0.03087558,0.33782456,0.40049468,0.06991953
-5.69984992,1.20323115,0.17899805,0.51121674,0.00064123,0.02282056,0.03132691,0.33721058,0.40421124,0.07014991
-5.69384692,1.18505695,0.17855973,0.49368673,0.00076373,0.02292875,0.03158389,0.33527718,0.40558168,0.07002842
-5.68784392,1.16498283,0.17739714,0.47761326,0.00090509,0.02289636,0.03164648,0.33203402,0.40462860,0.06955533
-5.68184092,1.14300064,0.17554816,0.46287543,0.00106666,0.02272796,0.03151922,0.32752899,0.40143164,0.06873986
-5.67583792,1.11919711,0.17306995,0.44936331,0.00124961,0.02243127,0.03121103,0.32184686,0.39612435,0.06759989
-5.66983492,1.09375031,0.17003669,0.43698193,0.00145488,0.02201685,0.03073484,0.31510617,0.38888885,0.06616126
-5.66383192,1.06692081,0.16653657,0.42565334,0.00168310,0.02149766,0.03010706,0.30745447,0.37994883,0.06445673
-5.65782891,1.03903827,0.16266809,0.41531666,0.00193447,0.02088861,0.02934700,0.29906223,0.36956097,0.06252466
-5.65182591,1.01048429,0.15853588,0.40592652,0.00220874,0.02020595,0.02847604,0.29011575,0.35800526,0.06040754
-5.64582291,0.98167283,0.15424636,0.39745022,0.00250512,0.01946669,0.02751688,0.28080934,0.34557478,0.05815029
-5.63981991,0.95302925,0.14990329,0.38986402,0.00282220,0.01868797,0.02649267,0.27133735,0.33256535,0.05579858
-5.63381691,0.92496946,0.14560358,0.38314898,0.00315795,0.01788649,0.02542620,0.26188635,0.31926546,0.05339715
-5.62781391,0.89788038,0.14143351,0.37728689,0.00350966,0.01707793,0.02433916,0.25262790,0.30594711,0.05098823
-5.62181091,0.87210280,0.13746554,0.37225661,0.00387399,0.01627648,0.02325140,0.24371228,0.29285777,0.04861018
-5.61580790,0.84791757,0.13375593,0.36803117,0.00424694,0.01549445,0.02218040,0.23526343,0.28021389,0.04629634
-5.60980490,0.82553588,0.13034316,0.36457597,0.00462394,0.01474196,0.02114079,0.22737539,0.26819613,0.04407420
-5.60380190,0.80509396,0.12724730,0.36184816,0.00499993,0.01402677,0.02014413,0.22011030,0.25694642,0.04196479
-5.59779890,0.78665242,0.12447031,0.35979728,0.00536943,0.01335422,0.01919871,0.21349808,0.24656691,0.03998252
-5.59179590,0.77019992,0.12199724,0.35836711,0.00572676,0.01272725,0.01830959,0.20753762,0.23712072,0.03813527
-5.58579290,0.75566088,0.11979813,0.35749852,0.00606608,0.01214657,0.01747879,0.20219947,0.22863420,0.03642472
-5.57978989,0.74290645,0.11783068,0.35713318,0.00638165,0.01161087,0.01670551,0.19742975,0.22110063,0.03484701
-5.57378689,0.73176801,0.11604335,0.35721765,0.00666799,0.01111713,0.01598660,0.19315502,0.21448501,0.03339358
-5.56778389,0.72205213,0.11437881,0.35770773,0.00692001,0.01066099,0.01531695,0.18928782,0.20872940,0.03205213
-5.56178089,0.71355603,0.11277748,0.35857241,0.00713323,0.01023714,0.01469003,0.18573256,0.20375884,0.03080771
-5.55577789,0.70608260,0.11118104,0.35979731,0.00730393,0.00983970,0.01409846,0.18239136,0.19948714,0.02964379
-5.54977489,0.69945390,0.10953565,0.36138715,0.00742927,0.00946263,0.01353448,0.17916968,0.19582248,0.02854331
-5.54377189,0.69352247,0.10779484,0.36336700,0.00750740,0.00910012,0.01299050,0.17598125,0.19267241,0.02748972
-5.53776888,0.68817983,0.10592182,0.36578213,0.00753756,0.00874690,0.01245950,0.17275232,0.18994821,0.02646778
-5.53176588,0.68336160,0.10389112,0.36869639,0.00752004,0.00839853,0.01193547,0.16942488,0.18756824,0.02546428
-5.52576288,0.67904934,0.10168969,0.37218906,0.00745623,0.00805164,0.01141366,0.16595880,0.18546049,0.02446861
-5.51975988,0.67526884,0.09931716,0.37635037,0.00734855,0.00770412,0.01089085,0.16233291,0.18356413,0.02347301
-5.51375688,0.67208537,0.09678554,0.38127584,0.00720037,0.00735518,0.01036543,0.15854502,0.18183027,0.02247283
-5.50775388,0.66959636,0.09411831,0.38705982,0.00701585,0.00700549,0.00983753,0.15461096,0.18022191,0.02146641
-5.50175088,0.66792201,0.09134895,0.39378855,0.00679982,0.00665714,0.00930897,0.15056283,0.17871347,0.02045499
-5.49574787,0.66719479,0.08851914,0.40153320,0.00655759,0.00631365,0.00878317,0.14644661,0.17728987,0.01944235
-5.48974487,0.66754857,0.08567673,0.41034343,0.00629477,0.00597991,0.00826509,0.14231938,0.17594549,0.01843443
-5.48374187,0.66910827,0.08287357,0.42024181,0.00601705,0.00566213,0.00776103,0.13824632,0.17468321,0.01743887
-5.47773887,0.67198090,0.08016336,0.43121966,0.00573006,0.00536774,0.00727846,0.13429782,0.17351369,0.01646450
-5.47173587,0.67624865,0.07759981,0.44323462,0.00543915,0.00510536,0.00682589,0.13054670,0.17245495,0.01552088
-5.46573287,0.68196463,0.07523491,0.45621027,0.00514927,0.00488470,0.00641263,0.12706597,0.17153249,0.01461778
-5.45972986,0.68915175,0.07311777,0.47003795,0.00486481,0.00471655,0.00604866,0.12392703,0.17077991,0.01376483
-5.45372686,0.69780473,0.07129375,0.48458088,0.00458952,0.00461270,0.00574447,0.12119853,0.17023999,0.01297112
-5.44772386,0.70789547,0.06980424,0.49968047,0.00432646,0.00458597,0.00551093,0.11894588,0.16996625,0.01224498
-5.44172086,0.71938127,0.06868678,0.51516457,0.00407796,0.00465016,0.00535916,0.11723135,0.17002472,0.01159380
-5.43571786,0.73221557,0.06797570,0.53085742,0.00384562,0.00482006,0.00530045,0.11611477,0.17049593,0.01102391
-5.42971486,0.74636052,0.06770315,0.54659069,0.00363035,0.00511146,0.00534616,0.11565465,0.17147676,0.01054058
-5.42371186,0.76180046,0.06790038,0.56221515,0.00343243,0.00554109,0.00550761,0.11590957,0.17308201,0.01014811
-5.41770885,0.77855560,0.06859923,0.57761232,0.00325160,0.00612661,0.00579603,0.11693969,0.17544542,0.00984987
-5.41170585,0.79669463,0.06983362,0.59270543,0.00308715,0.00688653,0.00622238,0.11880824,0.17871995,0.00964847
-5.40570285,0.81634561,0.07164099,0.60746904,0.00293803,0.00784007,0.00679733,0.12158260,0.18307700,0.00954592
-5.39969985,0.83770400,0.07406349,0.62193674,0.00280296,0.00900700,0.00753104,0.12533507,0.18870462,0.00954377
-5.39369685,0.86103718,0.07714881,0.63620633,0.00268053,0.01040742,0.00843303,0.13014294,0.19580431,0.00964324
-5.38769385,0.88668476,0.08095053,0.65044211,0.00256931,0.01206146,0.00951198,0.13608784,0.20458661,0.00984535
-5.38169085,0.91505441,0.08552798,0.66487402,0.00246791,0.01398891,0.01077555,0.14325424,0.21526527,0.01015096
-5.37568784,0.94661289,0.09094538,0.67979338,0.00237508,0.01620883,0.01223014,0.15172719,0.22805028,0.01056081
-5.36968484,0.98187247,0.09727037,0.69554540,0.00228972,0.01873907,0.01388066,0.16158909,0.24313974,0.01107548
-5.36368184,1.02137313,0.10457198,0.71251846,0.00221093,0.02159573,0.01573033,0.17291588,0.26071090,0.01169532
-5.35767884,1.06566088,0.11291787,0.73113079,0.00213804,0.02479260,0.01778044,0.18577240,0.28091068,0.01242034
-5.35167584,1.11526337,0.12237118,0.75181471,0.00207056,0.02834063,0.02003014,0.20020755,0.30384602,0.01325000
-5.34567284,1.17066341,0.13298691,0.77499929,0.00200819,0.03224725,0.02247632,0.21624905,0.32957436,0.01418310
-5.33966983,1.23227173,0.14480804,0.80109192,0.00195079,0.03651587,0.02511337,0.23389834,0.35809492,0.01521753
-5.33366683,1.30040005,0.15786165,0.83045972,0.00189830,0.04114524,0.02793320,0.25312581,0.38934101,0.01635009
-5.32766383,1.37523570,0.17215498,0.86341135,0.00185073,0.04612898,0.03092505,0.27386657,0.42317394,0.01757629
-5.32166083,1.45681895,0.18767192,0.90018003,0.00180812,0.05145509,0.03407557,0.29601714,0.45937892,0.01889018
-5.31565783,1.54502412,0.20436987,0.94090852,0.00177043,0.05710552,0.03736873,0.31943327,0.49766324,0.02028422
-5.30965483,1.63954531,0.22217730,0.98563657,0.00173759,0.06305593,0.04078594,0.34392901,0.53765714,0.02174918
-5.30365183,1.73988764,0.24099204,1.03429128,0.00170939,0.06927539,0.04430609,0.36927735,0.57891735,0.02327407
-5.29764882,1.84536443,0.26068059,1.08668102,0.00168550,0.07572632,0.04790564,0.39521236,0.62093358,0.02484620
-5.29164582,1.95510055,0.28107834,1.14249277,0.00166546,0.08236451,0.05155873,0.42143291,0.66313772,0.02645117
-5.28564282,2.06804221,0.30199103,1.20129336,0.00164864,0.08913922,0.05523733,0.44760797,0.70491566,0.02807305
-5.27963982,2.18297271,0.32319710,1.26253441,0.00163430,0.09599354,0.05891138,0.47338324,0.74562130,0.02969452
-5.27363682,2.29853394,0.34445127,1.32556083,0.00162158,0.10286477,0.06254897,0.49838902,0.78459248,0.03129714
-5.26763382,2.41325291,0.36548898,1.38962271,0.00160956,0.10968505,0.06611653,0.52224898,0.82116809,0.03286154
-5.26163082,2.52557253,0.38603175,1.45389019,0.00159724,0.11638213,0.06957910,0.54458961,0.85470587,0.03436784
-5.25562781,2.63388570,0.40579320,1.51747091,0.00158363,0.12288029,0.07290060,0.56504981,0.88460015,0.03579592
-5.24962481,2.73657155,0.42448557,1.57942946,0.00156777,0.12910147,0.07604417,0.58329051,0.91029894,0.03712584
-5.24362181,2.83203291,0.44182658,1.63880839,0.00154879,0.13496648,0.07897263,0.59900376,0.93131955,0.03833821
-5.23761881,2.91873366,0.45754626,1.69465005,0.00152589,0.14039647,0.08164896,0.61192099,0.94726225,0.03941461
-5.23161581,2.99523498,0.47139369,1.74601870,0.00149845,0.14531442,0.08403692,0.62182017,0.95782143,0.04033798
-5.22561281,3.06022931,0.48314330,1.79202235,0.00146600,0.14964681,0.08610169,0.62853150,0.96279369,0.04109300
-5.21960980,3.11257117,0.49260052,1.83183356,0.00142825,0.15332526,0.08781061,0.63194160,0.96208280,0.04166646
-5.21360680,3.15130381,0.49960670,1.86470881,0.00138509,0.15628830,0.08913403,0.63199585,0.95570117,0.04204756
-5.20760380,3.17568110,0.50404301,1.89000579,0.00133662,0.15848298,0.09004608,0.62869904,0.94376799,0.04222824
-5.20160080,3.18518400,0.50583323,1.90719815,0.00128310,0.15986645,0.09052556,0.62211416,0.92650407,0.04220336
-5.19559780,3.17953125,0.50494538,1.91588746,0.00122496,0.16040736,0.09055668,0.61235959,0.90422374,0.04197087
-5.18959480,3.15868415,0.50139219,1.91581190,0.00116279,0.16008702,0.09012979,0.59960475,0.87732425,0.04153194
-5.18359180,3.12284524,0.49523032,1.90685161,0.00109728,0.15890032,0.08924202,0.58406448,0.84627302,0.04089092
-5.17758879,3.07245128,0.48655840,1.88903058,0.00102920,0.15685621,0.08789765,0.56599235,0.81159346,0.04005529
-5.17158579,3.00816067,0.47551409,1.86251500,0.00095938,0.15397794,0.08610838,0.54567328,0.77384981,0.03903555
-5.16558279,2.93083596,0.46227011,1.82760837,0.00088869,0.15030283,0.08389336,0.52341570,0.73363173,0.03784496
-5.15957979,2.84152209,0.44702960,1.78474343,0.00081797,0.14588157,0.08127897,0.49954352,0.69153904,0.03649927
-5.15357679,2.74142100,0.43002079,1.73447137,0.00074804,0.14077725,0.07829836,0.47438835,0.64816733,0.03501632
-5.14757379,2.63186372,0.41149129,1.67744853,0.00067965,0.13506395,0.07499078,0.44828197,0.60409470,0.03341572
-5.14157079,2.51428058,0.39170216,1.61442134,0.00061348,0.12882496,0.07140064,0.42154955,0.55987009,0.03171829
-5.13556778,2.39017068,0.37092201,1.54620977,0.00055013,0.12215084,0.06757648,0.39450358,0.51600343,0.02994569
-5.12956478,2.26107145,0.34942113,1.47368991,0.00049007,0.11513725,0.06356975,0.36743870,0.47295788,0.02811986
-5.12356178,2.12852917,0.32746611,1.39777632,0.00043369,0.10788262,0.05943348,0.34062757,0.43114403,0.02626262
-5.11755878,1.99407127,0.30531484,1.31940453,0.00038127,0.10048597,0.05522094,0.31431774,0.39091623,0.02439516
-5.11155578,1.85918111,0.28321210,1.23951424,0.00033297,0.09304459,0.05098441,0.28872951,0.35257093,0.02253766
-5.10555278,1.72527573,0.26138582,1.15903372,0.00028887,0.08565210,0.04677383,0.26405476,0.31634677,0.02070895
-5.09954977,1.59368709,0.24004419,1.07886567,0.00024896,0.07839657,0.04263578,0.24045665,0.28242628,0.01892616
-5.09354677,1.46564696,0.21937331,0.99987482,0.00021316,0.07135904,0.03861249,0.21807014,0.25093900,0.01720453
-5.08754377,1.34227560,0.19953584,0.92287755,0.00018131,0.06461227,0.03474109,0.19700304,0.22196558,0.01555721
-5.08154077,1.22457421,0.18067017,0.84863356,0.00015321,0.05821996,0.03105310,0.17733776,0.19554275,0.01399521
-5.07553777,1.11342091,0.16289038,0.77783955,0.00012862,0.05223622,0.02757406,0.15913323,0.17166880,0.01252733
-5.06953477,1.00956998,0.14628673,0.71112493,0.00010727,0.04670542,0.02432346,0.14242730,0.15030930,0.01116022
-5.06353177,0.91365390,0.13092670,0.64904929,0.00008889,0.04166238,0.02131486,0.12723909,0.13140287,0.00989849
-5.05752876,0.82618769,0.11685640,0.59210152,0.00007319,0.03713274,0.01855613,0.11357150,0.11486671,0.00874480
-5.05152576,0.74757506,0.10410230,0.54070014,0.00005987,0.03313364,0.01604993,0.10141358,0.10060183,0.00770009
-5.04552276,0.67811576,0.09267314,0.49519471,0.00004867,0.02967451,0.01379427,0.09074276,0.08849769,0.00676377
-5.03951976,0.61801352,0.08256198,0.45586792,0.00003932,0.02675792,0.01178311,0.08152695,0.07843630,0.00593390
-5.03351676,0.56738414,0.07374828,0.42293793,0.00003156,0.02438051,0.01000713,0.07372631,0.07029562,0.00520749
-5.02751376,0.52626329,0.06619983,0.39656091,0.00002519,0.02253388,0.00845442,0.06729480,0.06395226,0.00458066
-5.02151076,0.49461344,0.05987469,0.37683333,0.00001999,0.02120538,0.00711115,0.06218148,0.05928347,0.00404891
-5.01550775,0.47232996,0.05472290,0.36379382,0.00001578,0.02037889,0.00596230,0.05833149,0.05616854,0.00360729
-5.00950475,0.45924594,0.05068801,0.35742467,0.00001241,0.02003533,0.00499224,0.05568688,0.05448956,0.00325059
-5.00350175,0.45513583,0.04770841,0.35765257,0.00000974,0.02015316,0.00418529,0.05418719,0.05413174,0.00297353
-4.99749875,0.45971798,0.04571850,0.36434902,0.00000765,0.02070867,0.00352614,0.05376986,0.05498326,0.00277087
-4.99149575,0.47265613,0.04464964,0.37733019,0.00000606,0.02167613,0.00300028,0.05437063,0.05693493,0.00263755
-4.98549275,0.49356032,0.04443094,0.39635656,0.00000488,0.02302789,0.00259424,0.05592382,0.05987967,0.00256881
-4.97948974,0.52198735,0.04499000,0.42113257,0.00000408,0.02473433,0.00229581,0.05836264,0.06371192,0.00256023
-4.97348674,0.55744135,0.04625347,0.45130648,0.00000361,0.02676381,0.00209419,0.06161956,0.06832715,0.00260782
-4.96748374,0.59937475,0.04814767,0.48647088,0.00000346,0.02908256,0.00197998,0.06562676,0.07362156,0.00270808
-4.96148074,0.64719009,0.05059909,0.52616391,0.00000364,0.03165463,0.00194527,0.07031675,0.07949199,0.00285802
-4.95547774,0.70024301,0.05353500,0.56987174,0.00000419,0.03444187,0.00198352,0.07562305,0.08583608,0.00305522
-4.94947474,0.75784675,0.05688405,0.61703234,0.00000517,0.03740401,0.00208949,0.08148105,0.09255287,0.00329778
-4.94347174,0.81927821,0.06057693,0.66704080,0.00000669,0.04049878,0.00225912,0.08782897,0.09954358,0.00358439
-4.93746873,0.88378582,0.06454706,0.71925625,0.00000887,0.04368225,0.00248940,0.09460886,0.10671280,0.00391431
-4.93146573,0.95059908,0.06873136,0.77301044,0.00001192,0.04690924,0.00277816,0.10176767,0.11396980,0.00428731
-4.92546273,1.01893965,0.07307099,0.82761782,0.00001609,0.05013380,0.00312396,0.10925822,0.12123013,0.00470368
-4.91945973,1.08803372,0.07751212,0.88238704,0.00002172,0.05330992,0.00352586,0.11704012,0.12841713,0.00516414
-4.91345673,1.15712540,0.08200664,0.93663347,0.00002924,0.05639227,0.00398326,0.12508044,0.13546360,0.00566981
-4.90745373,1.22549057,0.08651280,0.98969263,0.00003919,0.05933700,0.00449573,0.13335422,0.14231319,0.00622206
-4.90145073,1.29245090,0.09099578,1.04093388,0.00005227,0.06210264,0.00506282,0.14184462,0.14892161,0.00682248
-4.89544772,1.35738748,0.09542811,1.08977427,0.00006935,0.06465097,0.00568388,0.15054280,0.15525760,0.00747267
-4.88944472,1.41975370,0.09978997,1.13569187,0.00009148,0.06694789,0.00635792,0.15944747,0.16130347,0.00817416
-4.88344172,1.47908689,0.10406931,1.17823836,0.00011999,0.06896429,0.00708347,0.16856407,0.16705523,0.00892823
-4.87743872,1.53501853,0.10826191,1.21705044,0.00015646,0.07067674,0.00785841,0.17790380,0.17252237,0.00973573
-4.87143572,1.58728265,0.11237123,1.25185966,0.00020281,0.07206818,0.00867988,0.18748232,0.17772722,0.01059699
-4.86543272,1.63572238,0.11640826,1.28250059,0.00026132,0.07312843,0.00954420,0.19731846,0.18270396,0.01151160
-4.85942971,1.68029444,0.12039118,1.30891688,0.00033470,0.07385455,0.01044681,0.20743286,0.18749738,0.01247837
-4.85342671,1.72107173,0.12434512,1.33116527,0.00042611,0.07425106,0.01138219,0.21784671,0.19216141,0.01349515
-4.84742371,1.75824382,0.12830182,1.34941717,0.00053919,0.07433000,0.01234397,0.22858078,0.19675764,0.01455885
-4.84142071,1.79211567,0.13229940,1.36395811,0.00067815,0.07411080,0.01332492,0.23965464,0.20135375,0.01566539
-4.83541771,1.82310440,0.13638207,1.37518469,0.00084774,0.07362000,0.01431705,0.25108641,0.20602204,0.01680974
-4.82941471,1.85173432,0.14060000,1.38359919,0.00105326,0.07289078,0.01531181,0.26289277,0.21083819,0.01798604
-4.82341171,1.87863013,0.14500914,1.38980197,0.00130059,0.07196239,0.01630023,0.27508946,0.21588008,0.01918773
-4.81740870,1.90450835,0.14967104,1.39448143,0.00159616,0.07087936,0.01727319,0.28769213,0.22122689,0.02040773
-4.81140570,1.93016674,0.15465267,1.39840183,0.00194685,0.06969063,0.01822170,0.30071743,0.22695836,0.02163868
-4.80540270,1.95647169,0.16002607,1.40238899,0.00235995,0.06844857,0.01913714,0.31418427,0.23315415,0.02287319
-4.79939970,1.98434347,0.16586786,1.40731386,0.00284305,0.06720784,0.02001166,0.32811495,0.23989322,0.02410410
-4.79339670,2.01473898,0.17225837,1.41407430,0.00340385,0.06602422,0.02083839,0.34253621,0.24725320,0.02532474
-4.78739370,2.04863221,0.17928058,1.42357505,0.00405003,0.06495333,0.02161183,0.35747971,0.25530946,0.02652916
-4.78139070,2.08699205,0.18701851,1.43670639,0.00478896,0.06404933,0.02232803,0.37298194,0.26413406,0.02771234
-4.77538769,2.13075788,0.19555520,1.45432159,0.00562753,0.06336358,0.02298488,0.38908347,0.27379410,0.02887030
-4.76938469,2.18081296,0.20497024,1.47721381,0.00657179,0.06294329,0.02358219,0.40582711,0.28434980,0.03000018
-4.76338169,2.23795612,0.21533675,1.50609271,0.00762669,0.06283024,0.02412185,0.42325534,0.29585191,0.03110026
-4.75737869,2.30287253,0.22671802,1.54156163,0.00879572,0.06305949,0.02460773,0.44140664,0.30833879,0.03216980
-4.75137569,2.37610414,0.23916376,1.58409576,0.01008065,0.06365827,0.02504571,0.46031113,0.32183296,0.03320894
-4.74537269,2.45802103,0.25270621,1.63402223,0.01148115,0.06464494,0.02544343,0.47998547,0.33633741,0.03421841
-4.73936968,2.54879473,0.26735616,1.69150267,0.01299451,0.06602815,0.02581005,0.50042734,0.35183183,0.03519924
-4.73336668,2.64837472,0.28309920,1.75651917,0.01461545,0.06780620,0.02615598,0.52160992,0.36826884,0.03615242
-4.72736368,2.75646954,0.29989227,1.82886421,0.01633583,0.06996667,0.02649251,0.54347647,0.38557072,0.03707855
-4.72136068,2.87253367,0.31766086,1.90813519,0.01814462,0.07248629,0.02683136,0.56593572,0.40362664,0.03797743
-4.71535768,2.99576124,0.33629705,1.99373417,0.02002778,0.07533117,0.02718434,0.58885817,0.42229090,0.03884778
-4.70935468,3.12508773,0.35565853,2.08487305,0.02196837,0.07845727,0.02756289,0.61207382,0.44138223,0.03968698
-4.70335168,3.25920004,0.37556881,2.18058438,0.02394670,0.08181130,0.02797774,0.63537159,0.46068456,0.04049081
-4.69734867,3.39655553,0.39581876,2.27973793,0.02594058,0.08533181,0.02843856,0.65850065,0.47994919,0.04125342
-4.69134567,3.53540977,0.41616951,2.38106248,0.02792572,0.08895073,0.02895366,0.68117381,0.49889865,0.04196728
-4.68534267,3.67385274,0.43635668,2.48317274,0.02987621,0.09259506,0.02952982,0.70307298,0.51723207,0.04262334
-4.67933967,3.80985252,0.45609600,2.58460041,0.03176508,0.09618877,0.03017209,0.72385662,0.53463211,0.04321125
-4.67333667,3.94130530,0.47508996,2.68382882,0.03356497,0.09965499,0.03088375,0.74316894,0.55077312,0.04371967
-4.66733367,4.06609014,0.49303557,2.77932993,0.03524885,0.10291812,0.03166628,0.76065052,0.56533033,0.04413674
-4.66133067,4.18212665,0.50963263,2.86960273,0.03679070,0.10590603,0.03251940,0.77594995,0.57798977,0.04445052
-4.65532766,4.28743360,0.52459259,2.95321179,0.03816632,0.10855222,0.03344112,0.78873597,0.58845837,0.04464954
-4.64932466,4.38018624,0.53764727,3.02882480,0.03935403,0.11079772,0.03442789,0.79870959,0.59647392,0.04472333
-4.64332166,4.45877033,0.54855738,3.09524772,0.04033533,0.11259286,0.03547466,0.80561554,0.60181447,0.04466297
