energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-3.05852926,5.88511836,0.05239722,1.51692665,0.24578635,3.10647920,1.86968093,2.74070302,0.00000000
-3.05252626,5.87367372,0.05111584,1.54106131,0.24440727,3.14129911,1.88131507,2.70378858,0.00000000
-3.04652326,5.85454886,0.04979975,1.55878036,0.24292305,3.16640293,1.88715269,2.66893518,0.00000000
-3.04052026,5.82820583,0.04846936,1.56981824,0.24138300,3.18154162,1.88708810,2.63683370,0.00000000
-3.03451726,5.79504495,0.04714340,1.57403427,0.23982482,3.18662072,1.88109780,2.60796657,0.00000000
-3.02851426,5.75537577,0.04583830,1.57141227,0.23827239,3.18169281,1.86923661,2.58258557,0.00000000
-3.02251126,5.70939605,0.04456778,1.56205621,0.23673427,3.16694637,1.85163205,2.56070058,0.00000000
-3.01650825,5.65717983,0.04334247,1.54618262,0.23520319,3.14269185,1.82847732,2.54207995,0.00000000
-3.01050525,5.59867543,0.04216978,1.52411000,0.23365627,3.10934591,1.80002338,2.52626239,0.00000000
-3.00450225,5.53371377,0.04105386,1.49624588,0.23205626,3.06741465,1.76657056,2.51257995,0.00000000
-2.99849925,5.46202642,0.03999582,1.46307244,0.23035349,3.01747703,1.72846019,2.50019086,0.00000000
-2.99249625,5.38327304,0.03899393,1.42513119,0.22848861,2.96016930,1.68606676,2.48812077,0.00000000
-2.98649325,5.29707641,0.03804405,1.38300760,0.22639584,2.89617121,1.63979092,2.47531029,0.00000000
-2.98049025,5.20306377,0.03714011,1.33731637,0.22400674,2.82619463,1.59005365,2.46066681,0.00000000
-2.97448724,5.10091193,0.03627461,1.28868786,0.22125408,2.75097503,1.53729188,2.44311794,0.00000000
-2.96848424,4.99039422,0.03543921,1.23775614,0.21807581,2.67126587,1.48195538,2.42166422,0.00000000
-2.96248124,4.87142640,0.03462526,1.18514908,0.21441885,2.58783586,1.42450510,2.39542883,0.00000000
-2.95647824,4.74410939,0.03382437,1.13148052,0.21024249,2.50146878,1.36541264,2.36370187,0.00000000
-2.95047524,4.60876632,0.03302885,1.07734457,0.20552128,2.41296532,1.30516055,2.32597761,0.00000000
-2.94447224,4.46597188,0.03223215,1.02331196,0.20024728,2.32314622,1.24424316,2.28198299,0.00000000
-2.93846923,4.31657223,0.03142920,0.96992804,0.19443147,2.23285602,1.18316754,2.23169647,0.00000000
-2.93246623,4.16169442,0.03061665,0.91771229,0.18810449,2.14296654,1.12245415,2.17535655,0.00000000
-2.92646323,4.00274424,0.02979305,0.86715874,0.18131635,2.05437923,1.06263681,2.11345998,0.00000000
-2.92046023,3.84139269,0.02895890,0.81873702,0.17413549,1.96802579,1.00426163,2.04674983,0.00000000
-2.91445723,3.67955099,0.02811662,0.77289348,0.16664698,1.88486621,0.94788471,1.97619435,0.00000000
-2.90845423,3.51933522,0.02727050,0.73005213,0.15895010,1.80588404,0.89406834,1.90295764,0.00000000
-2.90245123,3.36302151,0.02642648,0.69061493,0.15115539,1.73207820,0.84337568,1.82836351,0.00000000
-2.89644822,3.21299349,0.02559196,0.65496121,0.14338122,1.66445156,0.79636390,1.75385399,0.00000000
-2.89044522,3.07168365,0.02477553,0.62344606,0.13575016,1.60399611,0.75357590,1.68094435,0.00000000
-2.88444222,2.94151060,0.02398661,0.59639757,0.12838518,1.55167509,0.71553083,1.61117598,0.00000000
-2.87843922,2.82481414,0.02323520,0.57411288,0.12140594,1.50840242,0.68271356,1.54606906,0.00000000
-2.87243622,2.72379010,0.02253145,0.55685311,0.11492509,1.47502003,0.65556354,1.48707619,0.00000000
-2.86643322,2.64042702,0.02188537,0.54483744,0.10904502,1.45227384,0.63446330,1.43553859,0.00000000
-2.86043022,2.57644625,0.02130645,0.53823644,0.10385481,1.44078899,0.61972702,1.39264591,0.00000000
-2.85442721,2.53324726,0.02080335,0.53716492,0.09942775,1.44104553,0.61158954,1.35940064,0.00000000
-2.84842421,2.51185964,0.02038357,0.54167476,0.09581926,1.45335511,0.61019615,1.33658798,0.00000000
-2.84242121,2.51290308,0.02005319,0.55174799,0.09306546,1.47783998,0.61559369,1.32475175,0.00000000
-2.83641821,2.53655654,0.01981662,0.56729048,0.09118223,1.51441501,0.62772312,1.32417687,0.00000000
-2.83041521,2.58253764,0.01967640,0.58812673,0.09016485,1.56277371,0.64641412,1.33487868,0.00000000
-2.82441221,2.65009303,0.01963305,0.61399609,0.08998829,1.62237920,0.67138187,1.35659949,0.00000000
-2.81840920,2.73800049,0.01968497,0.64455069,0.09060795,1.69246073,0.70222644,1.38881212,0.00000000
-2.81240620,2.84458304,0.01982842,0.67935558,0.09196099,1.77201650,0.73843485,1.43073083,0.00000000
-2.80640320,2.96773549,0.02005754,0.71789114,0.09396816,1.85982315,0.77938615,1.48132910,0.00000000
-2.80040020,3.10496312,0.02036443,0.75955815,0.09653598,1.95445229,0.82435947,1.53936430,0.00000000
-2.79439720,3.25343228,0.02073934,0.80368542,0.09955944,2.05429397,0.87254515,1.60340855,0.00000000
-2.78839420,3.41003205,0.02117087,0.84954018,0.10292490,2.15758699,0.92305882,1.67188533,0.00000000
-2.78239120,3.57144590,0.02164627,0.89634100,0.10651330,2.26245552,0.97495821,1.74311107,0.00000000
-2.77638819,3.73423172,0.02215179,0.94327307,0.11020355,2.36695129,1.02726244,1.81534057,0.00000000
-2.77038519,3.89490842,0.02267305,0.98950553,0.11387592,2.46910035,1.07897336,1.88681530,0.00000000
-2.76438219,4.05004663,0.02319548,1.03421045,0.11741554,2.56695307,1.12909836,1.95581309,0.00000000
-2.75837919,4.19636107,0.02370482,1.07658279,0.12071566,2.65863598,1.17667405,2.02069785,0.00000000
-2.75237619,4.33080141,0.02418750,1.11586090,0.12368077,2.74240381,1.22079017,2.07996764,0.00000000
-2.74637319,4.45063894,0.02463117,1.15134679,0.12622937,2.81668985,1.26061287,2.13229954,0.00000000
-2.74037019,4.55354569,0.02502515,1.18242544,0.12829641,2.88015299,1.29540658,2.17658972,0.00000000
-2.73436718,4.63766322,0.02536078,1.20858252,0.12983514,2.93171962,1.32455374,2.21198709,0.00000000
-2.72836418,4.70165839,0.02563184,1.22941975,0.13081852,2.97061863,1.34757163,2.23791941,0.00000000
-2.72236118,4.74476367,0.02583482,1.24466728,0.13123997,2.99640828,1.36412561,2.25411054,0.00000000
-2.71635818,4.76680033,0.02596913,1.25419260,0.13111354,3.00899355,1.37403819,2.26058814,0.00000000
-2.71035518,4.76818322,0.02603725,1.25800546,0.13047340,3.00863319,1.37729363,2.25768145,0.00000000
-2.70435218,4.74990681,0.02604477,1.25625861,0.12937283,2.99593596,1.37403768,2.24600897,0.00000000
-2.69834917,4.71351258,0.02600035,1.24924419,0.12788257,2.97184602,1.36457250,2.22645648,0.00000000
-2.69234617,4.66103890,0.02591558,1.23738585,0.12608867,2.93761781,1.34934687,2.20014622,0.00000000
-2.68634317,4.59495516,0.02580475,1.22122668,0.12409001,2.89478103,1.32894197,2.16839826,0.00000000
-2.68034017,4.51808240,0.02568457,1.20141360,0.12199539,2.84509719,1.30405326,2.13268555,0.00000000
-2.67433717,4.43350356,0.02557379,1.17867849,0.11992053,2.79050882,1.27546914,2.09458448,0.00000000
-2.66833417,4.34446653,0.02549280,1.15381684,0.11798484,2.73308344,1.24404705,2.05572268,0.00000000
-2.66233117,4.25428373,0.02546319,1.12766471,0.11630831,2.67495399,1.21068811,2.01772614,0.00000000
-2.65632816,4.16623180,0.02550723,1.10107468,0.11500840,2.61825799,1.17631098,1.98216761,0.00000000
-2.65032516,4.08345510,0.02564742,1.07489189,0.11419716,2.56507729,1.14182602,1.95051817,0.00000000
-2.64432216,4.00887631,0.02590597,1.04993072,0.11397860,2.51738063,1.10811062,1.92410364,0.00000000
-2.63831916,3.94511705,0.02630436,1.02695310,0.11444633,2.47697067,1.07598655,1.90406725,0.00000000
-2.63231616,3.89443114,0.02686284,1.00664909,0.11568160,2.44543726,1.04619995,1.89133980,0.00000000
-2.62631316,3.85865210,0.02760004,0.98962030,0.11775162,2.42411813,1.01940465,1.88661798,0.00000000
-2.62031016,3.83915628,0.02853247,0.97636661,0.12070825,2.41406811,0.99614921,1.89035129,0.00000000
-2.61430715,3.83684188,0.02967422,0.96727652,0.12458706,2.41603742,0.97686776,1.90273761,0.00000000
-2.60830415,3.85212393,0.03103653,0.96262122,0.12940663,2.43045945,0.96187501,1.92372712,0.00000000
-2.60230115,3.88494417,0.03262744,0.96255243,0.13516816,2.45744777,0.95136508,1.95303384,0.00000000
-2.59629815,3.93479468,0.03445147,0.96710380,0.14185531,2.49680212,0.94541393,1.99015402,0.00000000
-2.59029515,4.00075335,0.03650931,0.97619568,0.14943424,2.54802275,0.94398513,2.03439009,0.00000000
-2.58429215,4.08152911,0.03879750,0.98964274,0.15785387,2.61033215,0.94693841,2.08487912,0.00000000
-2.57828914,4.17551469,0.04130815,1.00716413,0.16704620,2.68270312,0.95404044,2.14062429,0.00000000
-2.57228614,4.28084430,0.04402876,1.02839554,0.17692700,2.76389210,0.96497725,2.20052804,0.00000000
-2.56628314,4.39545426,0.04694200,1.05290277,0.18739646,2.85247656,0.97936777,2.26342574,0.00000000
-2.56028014,4.51714396,0.05002563,1.08019615,0.19834019,2.94689506,0.99677789,2.32811852,0.00000000
-2.55427714,4.64363554,0.05325246,1.10974537,0.20963045,3.04548908,1.01673453,2.39340440,0.00000000
-2.54827414,4.77263047,0.05659049,1.14099437,0.22112753,3.14654519,1.03873929,2.45810669,0.00000000
-2.54227114,4.90186169,0.06000313,1.17337566,0.23268157,3.24833682,1.06228135,2.52109915,0.00000000
-2.53626813,5.02914049,0.06344956,1.20632403,0.24413465,3.34916449,1.08684940,2.58132749,0.00000000
-2.53026513,5.15239733,0.06688535,1.23928921,0.25532319,3.44739382,1.11194226,2.63782679,0.00000000
-2.52426213,5.26971649,0.07026315,1.27174735,0.26608077,3.54149055,1.13707839,2.68973502,0.00000000
-2.51825913,5.37936442,0.07353361,1.30321131,0.27624125,3.63005207,1.16180394,2.73630268,0.00000000
-2.51225613,5.47981209,0.07664643,1.33323950,0.28564212,3.71183486,1.18569971,2.77689881,0.00000000
-2.50625313,5.56975176,0.07955160,1.36144349,0.29412811,3.78577765,1.20838684,2.81101381,0.00000000
-2.50025013,5.64810856,0.08220067,1.38749421,0.30155497,3.85101976,1.22953152,2.83825949,0.00000000
-2.49424712,5.71404766,0.08454814,1.41112694,0.30779308,3.90691475,1.24884870,2.85836677,0.00000000
-2.48824412,5.76697738,0.08655281,1.43214504,0.31273114,3.95303900,1.26610509,2.87118162,0.00000000
-2.48224112,5.80654893,0.08817914,1.45042248,0.31627945,3.98919536,1.28112132,2.87665960,0.00000000
-2.47623812,5.83265311,0.08939848,1.46590527,0.31837277,4.01541196,1.29377353,2.87485945,0.00000000
-2.47023512,5.84541438,0.09019009,1.47861181,0.31897270,4.03193632,1.30399426,2.86593607,0.00000000
-2.46423212,5.84518258,0.09054202,1.48863203,0.31806935,4.03922493,1.31177282,2.85013315,0.00000000
-2.45822911,5.83252228,0.09045165,1.49612560,0.31568216,4.03792877,1.31715490,2.82777557,0.00000000
-2.45222611,5.80819999,0.08992599,1.50131888,0.31185992,4.02887518,1.32024158,2.79926180,0.00000000
-2.44622311,5.77316912,0.08898161,1.50450085,0.30667993,4.01304643,1.32118755,2.76505612,0.00000000
-2.44022011,5.72855257,0.08764426,1.50601788,0.30024614,3.99155557,1.32019848,2.72568090,0.00000000
-2.43421711,5.67562301,0.08594817,1.50626729,0.29268659,3.96562031,1.31752750,2.68170853,0.00000000
-2.42821411,5.61578066,0.08393500,1.50568987,0.28414995,3.93653521,1.31347080,2.63375325,0.00000000
-2.42221111,5.55052866,0.08165261,1.50476120,0.27480147,3.90564299,1.30836210,2.58246247,0.00000000
-2.41620810,5.48144606,0.07915357,1.50398200,0.26481839,3.87430558,1.30256631,2.52850769,0.00000000
-2.41020510,5.41015864,0.07649347,1.50386747,0.25438501,3.84387524,1.29647214,2.47257481,0.00000000
-2.40420210,5.33830787,0.07372924,1.50493588,0.24368759,3.81566652,1.29048390,2.41535402,0.00000000
-2.39819910,5.26751839,0.07091735,1.50769657,0.23290925,3.79092944,1.28501254,2.35752906,0.00000000
-2.39219610,5.19936469,0.06811215,1.51263748,0.22222513,3.77082428,1.28046613,2.29976616,0.00000000
-2.38619310,5.13533758,0.06536425,1.52021269,0.21179782,3.75639842,1.27723999,2.24270282,0.00000000
-2.38019010,5.07681126,0.06271914,1.53083013,0.20177340,3.74856559,1.27570666,2.18693656,0.00000000
-2.37418709,5.02501204,0.06021595,1.54483977,0.19227811,3.74808776,1.27620599,2.13301412,0.00000000
-2.36818409,4.98098933,0.05788656,1.56252279,0.18341570,3.75555999,1.27903570,2.08142134,0.00000000
-2.36218109,4.94559026,0.05575493,1.58408189,0.17526568,3.77139844,1.28444255,2.03257414,0.00000000
-2.35617809,4.91943844,0.05383677,1.60963327,0.16788234,3.79583170,1.29261457,1.98681097,0.00000000
-2.35017509,4.90291805,0.05213953,1.63920040,0.16129465,3.82889570,1.30367441,1.94438713,0.00000000
-2.34417209,4.89616371,0.05066262,1.67270996,0.15550692,3.87043223,1.31767431,1.90547124,0.00000000
-2.33816908,4.89905686,0.04939798,1.70999012,0.15050032,3.92009119,1.33459257,1.87014408,0.00000000
-2.33216608,4.91122885,0.04833084,1.75077124,0.14623489,3.97733655,1.35433199,1.83840004,0.00000000
-2.32616308,4.93207089,0.04744076,1.79468914,0.14265233,4.04145608,1.37672006,1.81015109,0.00000000
-2.32016008,4.96075066,0.04670269,1.84129078,0.13967906,4.11157459,1.40151123,1.78523328,0.00000000
-2.31415708,4.99623512,0.04608835,1.89004228,0.13722972,4.18667054,1.42839100,1.76341563,0.00000000
-2.30815408,5.03731889,0.04556747,1.94033914,0.13521081,4.26559576,1.45698179,1.74441084,0.00000000
-2.30215108,5.08265707,0.04510915,1.99151821,0.13352442,4.34709776,1.48685054,1.72788768,0.00000000
-2.29614807,5.13080160,0.04468318,2.04287118,0.13207186,4.42984428,1.51751768,1.71348431,0.00000000
-2.29014507,5.18023970,0.04426123,2.09365920,0.13075710,4.51244939,1.54846728,1.70082207,0.00000000
-2.28414207,5.22943309,0.04381793,2.14312810,0.12948995,4.59350069,1.57915820,1.68951911,0.00000000
-2.27813907,5.27685662,0.04333174,2.19052389,0.12818879,4.67158676,1.60903567,1.67920317,0.00000000
-2.27213607,5.32103508,0.04278573,2.23510803,0.12678285,4.74532443,1.63754323,1.66952312,0.00000000
-2.26613307,5.36057679,0.04216798,2.27617215,0.12521395,4.81338498,1.66413469,1.66015865,0.00000000
-2.26013007,5.39420334,0.04147192,2.31305178,0.12343769,4.87451893,1.68828559,1.65082779,0.00000000
-2.25412706,5.42077435,0.04069629,2.34513882,0.12142401,4.92757877,1.70950422,1.64129204,0.00000000
-2.24812406,5.43930709,0.03984500,2.37189267,0.11915732,4.97153918,1.72734173,1.63135909,0.00000000
-2.24212106,5.44899061,0.03892667,2.39284951,0.11663590,5.00551454,1.74140117,1.62088303,0.00000000
-2.23611806,5.44919446,0.03795412,2.40763005,0.11387105,5.02877337,1.75134545,1.60976252,0.00000000
-2.23011506,5.43947244,0.03694358,2.41594538,0.11088563,5.04074976,1.75690391,1.59793703,0.00000000
-2.22411206,5.41956184,0.03591391,2.41760112,0.10771247,5.04105166,1.75787756,1.58538172,0.00000000
-2.21810905,5.38937897,0.03488567,2.41249989,0.10439241,5.02946620,1.75414290,1.57210150,0.00000000
-2.21210605,5.34901170,0.03388019,2.40064217,0.10097227,5.00596218,1.74565436,1.55812469,0.00000000
-2.20610305,5.29871000,0.03291869,2.38212568,0.09750286,4.97068992,1.73244533,1.54349699,0.00000000
-2.20010005,5.23887516,0.03202145,2.35714347,0.09403690,4.92397879,1.71462779,1.52827605,0.00000000
-2.19409705,5.17004852,0.03120699,2.32598066,0.09062718,4.86633252,1.69239073,1.51252724,0.00000000
-2.18809405,5.09290018,0.03049151,2.28901023,0.08732493,4.79842266,1.66599721,1.49632074,0.00000000
-2.18209105,5.00821827,0.02988832,2.24668761,0.08417834,4.72108018,1.63578033,1.47973025,0.00000000
-2.17608804,4.91689875,0.02940756,2.19954440,0.08123149,4.63528558,1.60213799,1.46283324,0.00000000
-2.17008504,4.81993586,0.02905602,2.14818121,0.07852345,4.54215723,1.56552659,1.44571264,0.00000000
-2.16408204,4.71841295,0.02883704,2.09325947,0.07608774,4.44293829,1.52645377,1.42845972,0.00000000
-2.15807904,4.61349331,0.02875071,2.03549250,0.07395205,4.33898180,1.48547018,1.41117787,0.00000000
-2.15207604,4.50641046,0.02879407,1.97563563,0.07213815,4.23173410,1.44316032,1.39398663,0.00000000
-2.14607304,4.39845738,0.02896146,1.91447542,0.07066203,4.12271626,1.40013268,1.37702573,0.00000000
-2.14007004,4.29097391,0.02924498,1.85281806,0.06953417,4.01350349,1.35700917,1.36045844,0.00000000
-2.13406703,4.18533207,0.02963493,1.79147694,0.06875988,3.90570241,1.31441392,1.34447390,0.00000000
-2.12806403,4.08291858,0.03012032,1.73125945,0.06833975,3.80092618,1.27296183,1.32928789,0.00000000
-2.12206103,3.98511470,0.03068940,1.67295322,0.06827002,3.70076763,1.23324676,1.31514189,0.00000000
-2.11605803,3.89327309,0.03133010,1.61731196,0.06854300,3.60677063,1.19582987,1.30230019,0.00000000
-2.11005503,3.80869231,0.03203046,1.56504112,0.06914743,3.52040018,1.16122820,1.29104497,0.00000000
-2.10405203,3.73258933,0.03277900,1.51678377,0.07006873,3.44301177,1.12990386,1.28166961,0.00000000
-2.09804902,3.66607099,0.03356499,1.47310707,0.07128928,3.37582092,1.10225424,1.27447042,0.00000000
-2.09204602,3.61010559,0.03437867,1.43448980,0.07278860,3.31987387,1.07860335,1.26973718,0.00000000
-2.08604302,3.56549578,0.03521135,1.40131132,0.07454349,3.27602045,1.05919497,1.26774306,0.00000000
-2.08004002,3.53285428,0.03605550,1.37384266,0.07652825,3.24489047,1.04418768,1.26873458,0.00000000
-2.07403702,3.51258385,0.03690471,1.35223996,0.07871481,3.22687471,1.03365213,1.27292197,0.00000000
-2.06803402,3.50486282,0.03775360,1.33654088,0.08107305,3.22211179,1.02757086,1.28047097,0.00000000
-2.06203102,3.50963740,0.03859775,1.32666427,0.08357101,3.23048182,1.02584078,1.29149620,0.00000000
-2.05602801,3.52662176,0.03943357,1.32241319,0.08617539,3.25160758,1.02827822,1.30605688,0.00000000
-2.05002501,3.55530629,0.04025809,1.32348162,0.08885202,3.28486380,1.03462674,1.32415514,0.00000000
-2.04402201,3.59497428,0.04106891,1.32946454,0.09156643,3.32939455,1.04456725,1.34573711,0.00000000
-2.03801901,3.64472666,0.04186398,1.33987127,0.09428457,3.38413845,1.05773032,1.37069675,0.00000000
-2.03201601,3.70351406,0.04264158,1.35414165,0.09697357,3.44786099,1.07371012,1.39888241,0.00000000
-2.02601301,3.77017482,0.04340016,1.37166451,0.09960251,3.51919279,1.09207945,1.43010562,0.00000000
-2.02001001,3.84347749,0.04413835,1.39179760,0.10214324,3.59667243,1.11240537,1.46415168,0.00000000
-2.01400700,3.92216580,0.04485490,1.41388843,0.10457115,3.67879203,1.13426457,1.50079150,0.00000000
-2.00800400,4.00500402,0.04554870,1.43729494,0.10686588,3.76404365,1.15725796,1.53979386,0.00000000
-2.00200100,4.09082054,0.04621881,1.46140529,0.10901192,3.85096455,1.18102375,1.58093737,0.00000000
-1.99599800,4.17854754,0.04686443,1.48565587,0.11099909,3.93817936,1.20524843,1.62402149,0.00000000
-1.98999500,4.26725478,0.04748503,1.50954690,0.11282284,4.02443736,1.22967512,1.66887572,0.00000000
-1.98399200,4.35617593,0.04808029,1.53265487,0.11448438,4.10864331,1.25410901,1.71536653,0.00000000
-1.97798899,4.44472622,0.04865019,1.55464152,0.11599066,4.18988076,1.27841958,1.76340142,0.00000000
-1.97198599,4.53251051,0.04919496,1.57525898,0.11735406,4.26742695,1.30253955,1.81292984,0.00000000
-1.96598299,4.61932163,0.04971509,1.59435113,0.11859204,4.34075915,1.32646066,1.86394085,0.00000000
-1.95997999,4.70512923,0.05021130,1.61185110,0.11972648,4.40955240,1.35022663,1.91645753,0.00000000
-1.95397699,4.79005970,0.05068446,1.62777542,0.12078299,4.47366928,1.37392354,1.97052828,0.00000000
-1.94797399,4.87436841,0.05113555,1.64221500,0.12179003,4.53314263,1.39766822,2.02621565,0.00000000
-1.94197099,4.95840579,0.05156554,1.65532371,0.12277794,4.58815237,1.42159534,2.08358291,0.00000000
-1.93596798,5.04257879,0.05197529,1.66730500,0.12377796,4.63899780,1.44584362,2.14267923,0.00000000
-1.92996498,5.12730986,0.05236548,1.67839731,0.12482114,4.68606690,1.47054206,2.20352424,0.00000000
-1.92396198,5.21299514,0.05273650,1.68885893,0.12593727,4.72980412,1.49579671,2.26609247,0.00000000
-1.91795898,5.29996394,0.05308835,1.69895281,0.12715387,4.77067808,1.52167856,2.33029885,0.00000000
-1.91195598,5.38844122,0.05342059,1.70893207,0.12849521,4.80915064,1.54821309,2.39598566,0.00000000
-1.90595298,5.47851459,0.05373227,1.71902653,0.12998133,4.84564825,1.57537199,2.46291194,0.00000000
-1.89994997,5.57010734,0.05402189,1.72943081,0.13162726,4.88053666,1.60306715,2.53074568,0.00000000
-1.89394697,5.66295826,0.05428745,1.74029423,0.13344231,4.91409981,1.63114743,2.59905961,0.00000000
-1.88794397,5.75660940,0.05452640,1.75171269,0.13542950,4.94652307,1.65939796,2.66733061,0.00000000
-1.88194097,5.85040183,0.05473572,1.76372291,0.13758515,4.97788152,1.68754223,2.73494332,0.00000000
-1.87593797,5.94347994,0.05491202,1.77629882,0.13989867,5.00813309,1.71524676,2.80119769,0.00000000
-1.86993497,6.03480383,0.05505160,1.78935030,0.14235249,5.03711674,1.74212807,2.86532066,0.00000000
-1.86393197,6.12316975,0.05515060,1.80272426,0.14492228,5.06455541,1.76776191,2.92648162,0.00000000
-1.85792896,6.20723767,0.05520512,1.81620787,0.14757729,5.09006354,1.79169416,2.98381113,0.00000000
-1.85192596,6.28556539,0.05521140,1.82953388,0.15028101,5.11315879,1.81345324,3.03642272,0.00000000
-1.84592296,6.35664799,0.05516594,1.84238794,0.15299190,5.13327765,1.83256353,3.08343669,0.00000000
-1.83991996,6.41896151,0.05506573,1.85441758,0.15566448,5.14979421,1.84855942,3.12400552,0.00000000
-1.83391696,6.47100941,0.05490835,1.86524280,0.15825046,5.16204185,1.86099954,3.15733973,0.00000000
-1.82791396,6.51137038,0.05469220,1.87446775,0.16070013,5.16933691,1.86948069,3.18273358,0.00000000
-1.82191096,6.53874591,0.05441657,1.88169339,0.16296372,5.17100382,1.87365118,3.19958938,0.00000000
-1.81590795,6.55200591,0.05408181,1.88653057,0.16499296,5.16640083,1.87322292,3.20743970,0.00000000
-1.80990495,6.55023096,0.05368939,1.88861323,0.16674261,5.15494554,1.86798219,3.20596658,0.00000000
-1.80390195,6.53274934,0.05324198,1.88761117,0.16817188,5.13613925,1.85779840,3.19501685,0.00000000
-1.79789895,6.49916775,0.05274345,1.88324200,0.16924583,5.10958943,1.84263080,3.17461298,0.00000000
-1.79189595,6.44939415,0.05219885,1.87528170,0.16993659,5.07502930,1.82253277,3.14495905,0.00000000
-1.78589295,6.38365201,0.05161434,1.86357353,0.17022441,5.03233370,1.79765354,3.10644131,0.00000000
-1.77988994,6.30248505,0.05099707,1.84803471,0.17009838,4.98153077,1.76823723,3.05962345,0.00000000
-1.77388694,6.20675233,0.05035502,1.82866069,0.16955693,4.92280861,1.73461931,3.00523658,0.00000000
-1.76788394,6.09761361,0.04969684,1.80552673,0.16860808,4.85651688,1.69722038,2.94416421,0.00000000
-1.76188094,5.97650535,0.04903157,1.77878675,0.16726922,4.78316285,1.65653764,2.87742285,0.00000000
-1.75587794,5.84510831,0.04836846,1.74866946,0.16556673,4.70340238,1.61313419,2.80613878,0.00000000
-1.74987494,5.70530775,0.04771665,1.71547189,0.16353518,4.61802582,1.56762649,2.73152195,0.00000000
-1.74387194,5.55914760,0.04708498,1.67955064,0.16121638,4.52793956,1.52067055,2.65483781,0.00000000
-1.73786893,5.40878046,0.04648170,1.64131128,0.15865805,4.43414397,1.47294700,2.57737811,0.00000000
-1.73186593,5.25641493,0.04591426,1.60119624,0.15591240,4.33770852,1.42514579,2.50043160,0.00000000
-1.72586293,5.10426235,0.04538914,1.55967192,0.15303459,4.23974530,1.37795088,2.42525552,0.00000000
-1.71985993,4.95448456,0.04491163,1.51721546,0.15008099,4.14138171,1.33202530,2.35304885,0.00000000
-1.71385693,4.80914449,0.04448578,1.47430182,0.14710758,4.04373367,1.28799718,2.28492781,0.00000000
-1.70785393,4.67016109,0.04411431,1.43139158,0.14416829,3.94788018,1.24644696,2.22190447,0.00000000
-1.70185093,4.53926971,0.04379858,1.38892016,0.14131348,3.85484003,1.20789623,2.16486865,0.00000000
-1.69584792,4.41798904,0.04353862,1.34728857,0.13858858,3.76555157,1.17279830,2.11457355,0.00000000
-1.68984492,4.30759514,0.04333321,1.30685610,0.13603291,3.68085580,1.14153081,2.07162508,0.00000000
-1.68384192,4.20910299,0.04317995,1.26793515,0.13367872,3.60148326,1.11439029,2.03647507,0.00000000
-1.67783892,4.12325541,0.04307542,1.23078802,0.13155053,3.52804464,1.09158886,2.00941795,0.00000000
-1.67183592,4.05051933,0.04301534,1.19562573,0.12966468,3.46102512,1.07325283,1.99059094,0.00000000
-1.66583292,3.99108869,0.04299471,1.16260862,0.12802922,3.40078204,1.05942332,1.97997727,0.00000000
-1.65982991,3.94489348,0.04300798,1.13184849,0.12664399,3.34754559,1.05005848,1.97741219,0.00000000
-1.65382691,3.91161411,0.04304925,1.10341180,0.12550097,3.30142193,1.04503735,1.98259141,0.00000000
-1.64782391,3.89070022,0.04311240,1.07732382,0.12458494,3.26239832,1.04416508,1.99508163,0.00000000
-1.64182091,3.88139323,0.04319124,1.05357317,0.12387415,3.23034970,1.04717934,2.01433291,0.00000000
-1.63581791,3.88275174,0.04327965,1.03211660,0.12334135,3.20504634,1.05375767,2.03969253,0.00000000
-1.62981491,3.89367909,0.04337163,1.01288357,0.12295476,3.18616226,1.06352571,2.07042020,0.00000000
-1.62381191,3.91295253,0.04346148,0.99578065,0.12267930,3.17328415,1.07606606,2.10570440,0.00000000
-1.61780890,3.93925343,0.04354377,0.98069544,0.12247770,3.16592076,1.09092770,2.14467977,0.00000000
-1.61180590,3.97119812,0.04361345,0.96750002,0.12231172,3.16351281,1.10763576,2.18644522,0.00000000
-1.60580290,4.00736906,0.04366586,0.95605402,0.12214334,3.16544341,1.12570165,2.23008294,0.00000000
-1.59979990,4.04634598,0.04369678,0.94620729,0.12193590,3.17104936,1.14463331,2.27467784,0.00000000
-1.59379690,4.08673684,0.04370245,0.93780228,0.12165514,3.17963318,1.16394554,2.31933747,0.00000000
-1.58779390,4.12720812,0.04367961,0.93067636,0.12127019,3.19047627,1.18317022,2.36321206,0.00000000
-1.58179090,4.16651421,0.04362554,0.92466408,0.12075448,3.20285301,1.20186633,2.40551439,0.00000000
-1.57578789,4.20352544,0.04353811,0.91959945,0.12008647,3.21604573,1.21962954,2.44553907,0.00000000
-1.56978489,4.23725416,0.04341588,0.91531846,0.11925031,3.22936032,1.23610112,2.48268091,0.00000000
-1.56378189,4.26687820,0.04325810,0.91166159,0.11823642,3.24214207,1.25097600,2.51645156,0.00000000
-1.55777889,4.29176112,0.04306489,0.90847648,0.11704180,3.25379106,1.26400975,2.54649411,0.00000000
-1.55177589,4.31146822,0.04283723,0.90562056,0.11567039,3.26377662,1.27502407,2.57259483,0.00000000
-1.54577289,4.32577776,0.04257710,0.90296351,0.11413312,3.27164997,1.28391075,2.59469150,0.00000000
