energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
-6.00000000,3.63748851,0.00886114,0.42510739,0.78945207,0.67266959,0.56600628,0.41621146,0.09915117,1.47324569
-5.99399700,3.69596974,0.00887441,0.43691804,0.80227537,0.69389424,0.57326776,0.43464705,0.09730754,1.49047178
-5.98799400,3.76714440,0.00894115,0.44974682,0.81645887,0.71673692,0.58328592,0.45492282,0.09591420,1.51436644
-5.98199100,3.84940340,0.00905447,0.46369129,0.83196140,0.74123462,0.59543099,0.47677658,0.09497097,1.54382066
-5.97598799,3.94097068,0.00920740,0.47884827,0.84873486,0.76742862,0.60904565,0.49989848,0.09446994,1.57762671
-5.96998499,4.03991831,0.00939281,0.49530584,0.86671754,0.79535532,0.62345951,0.52393446,0.09439478,1.61449995
-5.96398199,4.14418576,0.00960344,0.51313526,0.88582737,0.82503686,0.63800388,0.54849141,0.09472016,1.65310292
-5.95797899,4.25160422,0.00983194,0.53238338,0.90595584,0.85647198,0.65202664,0.57314396,0.09541148,1.69207158
-5.95197599,4.35992637,0.01007082,0.55306582,0.92696302,0.88962764,0.66490687,0.59744265,0.09642497,1.73004339
-5.94597299,4.46686168,0.01031258,0.57516130,0.94867424,0.92443196,0.67606894,0.62092362,0.09770805,1.76568646
-5.93996998,4.57011671,0.01054971,0.59860746,0.97087870,0.96076870,0.68499556,0.64311930,0.09920022,1.79772934
-5.93396698,4.66743935,0.01077482,0.62329838,0.99333022,0.99847367,0.69123951,0.66356982,0.10083423,1.82499015
-5.92796398,4.75666577,0.01098078,0.64908387,1.01575033,1.03733319,0.69443345,0.68183485,0.10253768,1.84640441
-5.92196098,4.83576818,0.01116086,0.67577053,1.03783334,1.07708459,0.69429763,0.69750532,0.10423488,1.86105035
-5.91595798,4.90290169,0.01130892,0.70312471,1.05925349,1.11741882,0.69064502,0.71021462,0.10584899,1.86817075
-5.90995498,4.95644811,0.01141958,0.73087694,1.07967362,1.15798487,0.68338383,0.71964886,0.10730433,1.86719054
-5.90395198,4.99505487,0.01148843,0.75872789,1.09875498,1.19839596,0.67251711,0.72555578,0.10852868,1.85772923
-5.89794897,5.01766734,0.01151220,0.78635536,1.11616774,1.23823703,0.65813961,0.72775187,0.10945568,1.83960794
-5.89194597,5.02355316,0.01148893,0.81342223,1.13160160,1.27707335,0.64043199,0.72612758,0.11002693,1.81285049
-5.88594297,5.01231740,0.01141807,0.83958483,1.14477606,1.31445989,0.61965264,0.72065026,0.11019399,1.77767871
-5.87993997,4.98390822,0.01130059,0.86450154,1.15544973,1.34995107,0.59612742,0.71136485,0.10991998,1.73450219
-5.87393697,4.93861264,0.01113901,0.88784130,1.16342840,1.38311069,0.57023796,0.69839226,0.10918082,1.68390285
-5.86793397,4.87704292,0.01093741,0.90929168,1.16857145,1.41352159,0.54240876,0.68192549,0.10796603,1.62661525
-5.86193097,4.80011431,0.01070133,0.92856631,1.17079623,1.44079494,0.51309387,0.66222383,0.10627902,1.56350318
-5.85592796,4.70901510,0.01043765,0.94541150,1.17008054,1.46457877,0.48276357,0.63960524,0.10413696,1.49553386
-5.84992496,4.60517053,0.01015447,0.95961168,1.16646286,1.48456569,0.45189154,0.61443727,0.10157010,1.42375054
-5.84392196,4.49020202,0.00986084,0.97099385,1.16004047,1.50049944,0.42094307,0.58712702,0.09862071,1.34924456
-5.83791896,4.36588336,0.00956655,0.97943068,1.15096576,1.51218038,0.39036458,0.55811031,0.09534161,1.27312809
-5.83191596,4.23409549,0.00928188,0.98484229,1.13944069,1.51946941,0.36057480,0.52784066,0.09179442,1.19650808
-5.82591296,4.09678148,0.00901728,0.98719685,1.12570977,1.52229069,0.33195778,0.49677840,0.08804749,1.12046261
-5.81990995,3.95590302,0.00878312,0.98650980,1.11005201,1.52063265,0.30485773,0.46538016,0.08417380,1.04601984
-5.81390695,3.81339975,0.00858942,0.98284196,1.09277199,1.51454759,0.27957587,0.43408924,0.08024866,0.97414033
-5.80790395,3.67115228,0.00844559,0.97629648,1.07419056,1.50414968,0.25636892,0.40332690,0.07634755,0.90570276
-5.80190095,3.53094978,0.00836023,0.96701494,1.05463545,1.48961156,0.23544928,0.37348498,0.07254393,0.84149330
-5.79589795,3.39446242,0.00834092,0.95517255,1.03443227,1.47115954,0.21698650,0.34491971,0.06890734,0.78219834
-5.78989495,3.26321923,0.00839406,0.94097289,1.01389607,1.44906767,0.20110987,0.31794704,0.06550161,0.72840055
-5.78389195,3.13859106,0.00852480,0.92464216,0.99332391,1.42365081,0.18791171,0.29283921,0.06238337,0.68057785
-5.77788894,3.02177876,0.00873695,0.90642335,0.97298855,1.39525704,0.17745120,0.26982274,0.05960088,0.63910472
-5.77188594,2.91380615,0.00903291,0.88657043,0.95313353,1.36425969,0.16975827,0.24907752,0.05719305,0.60425561
-5.76588294,2.81551726,0.00941372,0.86534289,0.93396968,1.33104921,0.16483750,0.23073703,0.05518889,0.57620972
-5.75987994,2.72757740,0.00987904,0.84300065,0.91567318,1.29602533,0.16267150,0.21488939,0.05360713,0.55505672
-5.75387694,2.65047735,0.01042724,0.81979967,0.89838504,1.25958963,0.16322395,0.20157918,0.05245621,0.54080291
-5.74787394,2.58453989,0.01105541,0.79598824,0.88221191,1.22213887,0.16644178,0.19080975,0.05173438,0.53337739
-5.74187094,2.52992816,0.01175947,0.77180404,0.86722807,1.18405919,0.17225672,0.18254595,0.05143018,0.53263789
-5.73586793,2.48665486,0.01253423,0.74747198,0.85347829,1.14572118,0.18058599,0.17671713,0.05152295,0.53837602
-5.72986493,2.45459194,0.01337348,0.72320274,0.84098134,1.10747606,0.19133228,0.17322021,0.05198361,0.55032171
-5.72386193,2.43347992,0.01427004,0.69919191,0.82973375,1.06965257,0.20438298,0.17192291,0.05277550,0.56814686
-5.71785893,2.42293658,0.01521586,0.67561951,0.81971357,1.03255479,0.21960893,0.17266690,0.05385535,0.59146819
-5.71185593,2.42246454,0.01620206,0.65264988,0.81088377,0.99646036,0.23686276,0.17527102,0.05517437,0.61984947
-5.70585293,2.43145771,0.01721904,0.63043149,0.80319508,0.96161921,0.25597700,0.17953444,0.05667937,0.65280336
-5.69984992,2.44920656,0.01825652,0.60909685,0.79658805,0.92825232,0.27676222,0.18523984,0.05831393,0.68979308
-5.69384692,2.47490240,0.01930362,0.58876200,0.79099419,0.89655052,0.29900551,0.19215676,0.06001969,0.73023438
-5.68784392,2.50764118,0.02034900,0.56952584,0.78633620,0.86667311,0.32246931,0.20004488,0.06173759,0.77349806
-5.68184092,2.54642734,0.02138091,0.55146898,0.78252743,0.83874624,0.34689105,0.20865761,0.06340915,0.81891344
-5.67583792,2.59017837,0.02238736,0.53465238,0.77947059,0.81286116,0.37198366,0.21774571,0.06497782,0.86577319
-5.66983492,2.63773093,0.02335624,0.51911568,0.77705608,0.78907230,0.39743709,0.22706117,0.06639018,0.91333965
-5.66383192,2.68784924,0.02427554,0.50487556,0.77516028,0.76739558,0.42292111,0.23636124,0.06759725,0.96085295
-5.65782891,2.73923655,0.02513352,0.49192415,0.77364402,0.74780694,0.44808926,0.24541255,0.06855557,1.00754105
-5.65182591,2.79055025,0.02591899,0.48022790,0.77235168,0.73024159,0.47258409,0.25399535,0.06922831,1.05263154
-5.64582291,2.84042103,0.02662147,0.46972697,0.77111126,0.71459417,0.49604357,0.26190771,0.06958618,1.09536527
-5.63981991,2.88747622,0.02723153,0.46033552,0.76973564,0.70072007,0.51810855,0.26896958,0.06960816,1.13501136
-5.63381691,2.93036717,0.02774101,0.45194291,0.76802522,0.68843816,0.53843109,0.27502663,0.06928204,1.17088332
-5.62781391,2.96780012,0.02814326,0.44441609,0.76577209,0.67753505,0.55668334,0.27995372,0.06860478,1.20235578
-5.62181091,2.99856976,0.02843341,0.43760299,0.76276563,0.66777082,0.57256678,0.28365791,0.06758258,1.22888124
-5.61580790,3.02159437,0.02860856,0.43133713,0.75879938,0.65888628,0.58582132,0.28608076,0.06623069,1.25000613
-5.60980490,3.03595098,0.02866790,0.42544308,0.75367896,0.65061132,0.59623408,0.28720000,0.06457301,1.26538565
-5.60380190,3.04090914,0.02861287,0.41974266,0.74723061,0.64267420,0.60364723,0.28703037,0.06264139,1.27479663
-5.59779890,3.03596144,0.02844717,0.41406153,0.73930990,0.63481128,0.60796478,0.28562353,0.06047479,1.27814770
-5.59179590,3.02084913,0.02817675,0.40823597,0.72981011,0.62677675,0.60915774,0.28306713,0.05811814,1.27548635
-5.58579290,2.99558125,0.02780970,0.40211928,0.71866977,0.61835174,0.60726754,0.27948293,0.05562114,1.26700233
-5.57978989,2.96044592,0.02735608,0.39558762,0.70587889,0.60935248,0.60240733,0.27502400,0.05303690,1.25302698
-5.57378689,2.91601261,0.02682767,0.38854487,0.69148331,0.59963693,0.59476117,0.26987116,0.05042050,1.23402844
-5.56778389,2.86312486,0.02623768,0.38092627,0.67558703,0.58910957,0.58458081,0.26422863,0.04782762,1.21060255
-5.56178089,2.80288317,0.02560034,0.37270063,0.65835216,0.57772405,0.57218037,0.25831900,0.04531310,1.18345974
-5.55577789,2.73661828,0.02493056,0.36387097,0.63999640,0.56548363,0.55792870,0.25237775,0.04292961,1.15340802
-5.54977489,2.66585573,0.02424341,0.35447369,0.62078818,0.55243938,0.54224003,0.24664734,0.04072650,1.12133278
-5.54377189,2.59227278,0.02355372,0.34457612,0.60103958,0.53868636,0.52556278,0.24137115,0.03874864,1.08817378
-5.53776888,2.51764943,0.02287562,0.33427296,0.58109747,0.52435795,0.50836727,0.23678729,0.03703558,1.05490024
-5.53176588,2.44381536,0.02222210,0.32368154,0.56133318,0.50961888,0.49113253,0.23312256,0.03562077,1.02248475
-5.52576288,2.37259519,0.02160464,0.31293644,0.54213138,0.49465736,0.47433274,0.23058669,0.03453098,0.99187695
-5.51975988,2.30575406,0.02103285,0.30218376,0.52387864,0.47967675,0.45842385,0.22936698,0.03378591,0.96397784
-5.51375688,2.24494620,0.02051422,0.29157538,0.50695243,0.46488760,0.44383080,0.22962355,0.03339796,0.93961570
-5.50775388,2.19166837,0.02005393,0.28126369,0.49171099,0.45050020,0.43093583,0.23148533,0.03337207,0.91952440
-5.50175088,2.14722042,0.01965476,0.27139701,0.47848480,0.43671849,0.42006838,0.23504685,0.03370580,0.90432486
-5.49574787,2.11267445,0.01931705,0.26211604,0.46756991,0.42373543,0.41149678,0.24036604,0.03438948,0.89451043
-5.48974487,2.08885404,0.01903877,0.25355164,0.45922374,0.41173033,0.40542232,0.24746307,0.03540641,0.89043659
-5.48374187,2.07632427,0.01881573,0.24582395,0.45366333,0.40086813,0.40197558,0.25632029,0.03673323,0.89231543
-5.47773887,2.07539290,0.01864179,0.23904303,0.45106623,0.39130088,0.40121540,0.26688329,0.03834039,0.90021498
-5.47173587,2.08612266,0.01850917,0.23331089,0.45157401,0.38317117,0.40313035,0.27906319,0.04019259,0.91406349
-5.46573287,2.10835383,0.01840883,0.22872493,0.45529798,0.37661739,0.40764267,0.29273986,0.04224944,0.93365844
-5.45972986,2.14173617,0.01833090,0.22538243,0.46232697,0.37178057,0.41461449,0.30776631,0.04446613,0.95867983
-5.45372686,2.18576846,0.01826506,0.22338602,0.47273645,0.36881228,0.42385595,0.32397390,0.04679420,0.98870720
-5.44772386,2.23984385,0.01820106,0.22284956,0.48659857,0.36788321,0.43513503,0.34117819,0.04918241,1.02323970
-5.44172086,2.30329866,0.01812912,0.22390433,0.50399230,0.36919191,0.44818841,0.35918545,0.05157770,1.06171829
-5.43571786,2.37546237,0.01804034,0.22670498,0.52501306,0.37297302,0.46273306,0.37779925,0.05392624,1.10354911
-5.42971486,2.45570599,0.01792709,0.23143470,0.54978100,0.37950451,0.47847798,0.39682718,0.05617449,1.14812697
-5.42371186,2.54348654,0.01778331,0.23830953,0.57844733,0.38911328,0.49513549,0.41608716,0.05827042,1.19485793
-5.41770885,2.63838495,0.01760477,0.24758099,0.61119799,0.40217853,0.51243166,0.43541322,0.06016461,1.24317993
-5.41170585,2.74013528,0.01738926,0.25953695,0.64825421,0.41913248,0.53011544,0.45466036,0.06181147,1.29258055
-5.40570285,2.84864340,0.01713664,0.27450024,0.68986944,0.44045775,0.54796596,0.47370832,0.06317036,1.34261106
-5.39969985,2.96399358,0.01684889,0.29282476,0.73632259,0.46668131,0.56579790,0.49246395,0.06420659,1.39289619
-5.39369685,3.08644208,0.01653003,0.31488892,0.78790735,0.49836444,0.58346457,0.51086221,0.06489234,1.44313907
-5.38769385,3.21639746,0.01618594,0.34108625,0.84491788,0.53608877,0.60085876,0.52886548,0.06520743,1.49312141
-5.38169085,3.35438789,0.01582412,0.37181321,0.90763117,0.58043829,0.61791133,0.54646138,0.06513980,1.54269876
-5.37568784,3.50101644,0.01545342,0.40745438,0.97628660,0.63197760,0.63458779,0.56365908,0.06468583,1.59179135
-5.36968484,3.65690603,0.01508364,0.44836527,1.05106351,0.69122681,0.65088310,0.58048436,0.06385041,1.64037116
-5.36368184,3.82263628,0.01472515,0.49485320,1.13205760,0.75863371,0.66681508,0.59697350,0.06264668,1.68844590
-5.35767884,3.99867519,0.01438848,0.54715682,1.21925732,0.83454401,0.68241702,0.61316657,0.06109562,1.73604107
-5.35167584,4.18530881,0.01408382,0.60542505,1.31252127,0.91917086,0.69772977,0.62910019,0.05922528,1.78318113
-5.34567284,4.38257262,0.01382065,0.66969625,1.41155786,1.01256478,0.71279402,0.64480046,0.05706986,1.82987104
-5.33966983,4.59018822,0.01360725,0.73987870,1.51590845,1.11458553,0.72764323,0.66027621,0.05466865,1.87607927
-5.33366683,4.80750920,0.01345041,0.81573329,1.62493494,1.22487737,0.74229762,0.67551317,0.05206471,1.92172355
-5.32766383,5.03347953,0.01335504,0.89685961,1.73781309,1.34284935,0.75675958,0.69046926,0.04930364,1.96666001
-5.32166083,5.26660761,0.01332392,0.98268645,1.85353203,1.46766214,0.77101092,0.70507149,0.04643215,2.01067675
-5.31565783,5.50495830,0.01335756,1.07246766,1.97090097,1.59822272,0.78501191,0.71921447,0.04349680,2.05349217
-5.30965483,5.74616477,0.01345407,1.16528411,2.08856315,1.73318820,0.79870228,0.73276091,0.04054275,2.09475819
-5.30365183,5.98746074,0.01360916,1.26005247,2.20501719,1.87097940,0.81200398,0.74554393,0.03761261,2.13406834
-5.29764882,6.22573299,0.01381624,1.35554093,2.31864557,2.00980483,0.82482553,0.75737129,0.03474550,2.17097029
-5.29164582,6.45759278,0.01406661,1.45039198,2.42774952,2.14769475,0.83706755,0.76803125,0.03197632,2.20498207
-5.28564282,6.67946385,0.01434969,1.54315179,2.53058947,2.28254482,0.84862906,0.77729983,0.02933512,2.23561106
-5.27963982,6.88768382,0.01465338,1.63230549,2.62542967,2.41216818,0.85941409,0.78494921,0.02684677,2.26237466
-5.27363682,7.07861470,0.01496448,1.71631722,2.71058555,2.53435425,0.86933799,0.79075673,0.02453081,2.28482143
-5.26763382,7.24875806,0.01526909,1.79367352,2.78447201,2.64693203,0.87833304,0.79451412,0.02240148,2.30255133
-5.26163082,7.39486935,0.01555312,1.86292848,2.84565083,2.74783560,0.88635283,0.79603656,0.02046793,2.31523401
-5.25562781,7.51406658,0.01580276,1.92274862,2.89287517,2.83516873,0.89337504,0.79517097,0.01873455,2.32262394
-5.24962481,7.60392781,0.01600498,1.97195569,2.92512948,2.90726606,0.89940237,0.79180323,0.01720144,2.32457141
-5.24362181,7.66257314,0.01614792,2.00956535,2.94166287,2.96274775,0.90446149,0.78586401,0.01586495,2.32102894
-5.23761881,7.68872714,0.01622136,2.03482007,2.94201461,3.00056519,0.90859992,0.77733277,0.01471821,2.31205252
-5.23161581,7.68175883,0.01621699,2.04721453,2.92603059,3.02003550,0.91188120,0.76623988,0.01375182,2.29779777
-5.22561281,7.64169742,0.01612872,2.04651240,2.89386981,3.02086314,0.91437838,0.75266673,0.01295435,2.27851121
-5.21960980,7.56922335,0.01595281,2.03275364,2.84600080,3.00314762,0.91616646,0.73674386,0.01231297,2.25451727
-5.21360680,7.46563539,0.01568798,2.00625207,2.78318791,2.96737695,0.91731428,0.71864722,0.01181395,2.22620193
-5.20760380,7.33279589,0.01533537,1.96758326,2.70646814,2.91440722,0.91787632,0.69859281,0.01144314,2.19399395
-5.20160080,7.17305747,0.01489848,1.91756337,2.61711963,2.84542943,0.91788522,0.67682997,0.01118639,2.15834514
-5.19559780,6.98917525,0.01438297,1.85722014,2.51662306,2.76192537,0.91734547,0.65363381,0.01102996,2.11971070
-5.18959480,6.78420950,0.01379642,1.78775733,2.40661782,2.66561471,0.91622899,0.62929704,0.01096081,2.07853120
-5.18359180,6.56142392,0.01314800,1.71051453,2.28885488,2.55839603,0.91447286,0.60412172,0.01096691,2.03521719
-5.17758879,6.32418477,0.01244816,1.62692399,2.16514821,2.44228467,0.91197971,0.57841140,0.01103750,1.99013752
-5.17158579,6.07586587,0.01170827,1.53846682,2.03732708,2.31935036,0.90862077,0.55246396,0.01116335,1.94361218
-5.16558279,5.81976377,0.01094018,1.44663015,1.90719084,2.19165731,0.90424171,0.52656549,0.01133696,1.89590997
-5.15957979,5.55902658,0.01015596,1.35286721,1.77646799,2.06120935,0.89867091,0.50098553,0.01155279,1.84725123
-5.15357679,5.29659897,0.00936747,1.25856179,1.64678094,1.92990219,0.89172991,0.47597376,0.01180751,1.79781530
-5.14757379,5.03518467,0.00858612,1.16499834,1.51961735,1.79948431,0.88324540,0.45175818,0.01210011,1.74775218
-5.14157079,4.77722642,0.00782260,1.07333837,1.39630880,1.67152757,0.87306215,0.42854487,0.01243219,1.69719748
-5.13556778,4.52490253,0.00708670,0.98460373,1.27801684,1.54740768,0.86105606,0.40651895,0.01280803,1.64628949
-5.12956478,4.28013783,0.00638713,0.89966670,1.16572634,1.42829468,0.84714661,0.38584677,0.01323476,1.59518720
-5.12356178,4.04462632,0.00573150,0.81924666,1.06024554,1.31515237,0.83130790,0.36667883,0.01372241,1.54408775
-5.11755878,3.81986200,0.00512626,0.74391262,0.96221194,1.20874576,0.81357745,0.34915312,0.01428388,1.49324200
-5.11155578,3.60717414,0.00457671,0.67409070,0.87210301,1.10965503,0.79406238,0.33339868,0.01493488,1.44296711
-5.10555278,3.40776332,0.00408711,0.61007576,0.79025052,1.01829432,0.77294227,0.31953869,0.01569374,1.39365471
-5.09954977,3.22273472,0.00366075,0.55204565,0.71685717,0.93493362,0.75046853,0.30769312,0.01658105,1.34577428
-5.09354677,3.05312557,0.00330008,0.50007738,0.65201434,0.85972206,0.72696015,0.29798034,0.01761930,1.29987086
-5.08754377,2.89992449,0.00300686,0.45416377,0.59571979,0.79271105,0.70279598,0.29051773,0.01883229,1.25655718
-5.08154077,2.76408109,0.00278228,0.41422985,0.54789437,0.73387596,0.67840374,0.28542099,0.02024452,1.21650028
-5.07553777,2.64650520,0.00262714,0.38014798,0.50839686,0.68313521,0.65424632,0.28280228,0.02188037,1.18040323
-5.06953477,2.54805580,0.00254193,0.35175139,0.47703645,0.64036615,0.63080600,0.28276707,0.02376335,1.14898276
-5.06353177,2.46952080,0.00252698,0.32884532,0.45358258,0.60541718,0.60856729,0.28541016,0.02591515,1.12294396
-5.05752876,2.41158928,0.00258253,0.31121596,0.43777193,0.57811610,0.58799910,0.29081088,0.02835480,1.10295338
-5.05152576,2.37481857,0.00270880,0.29863677,0.42931285,0.55827487,0.56953736,0.29902787,0.03109782,1.08961185
-5.04552276,2.35959880,0.00290603,0.29087266,0.42788741,0.54569113,0.55356857,0.31009391,0.03415542,1.08342873
-5.03951976,2.36611796,0.00317451,0.28768214,0.43315173,0.54014704,0.54041525,0.32401114,0.03753389,1.08479881
-5.03351676,2.39433029,0.00351455,0.28881777,0.44473503,0.54140637,0.53032391,0.34074704,0.04123416,1.09398330
-5.02751376,2.44393087,0.00392650,0.29402554,0.46223813,0.54921025,0.52345603,0.36023162,0.04525152,1.11109597
-5.02151076,2.51433863,0.00441069,0.30304348,0.48523207,0.56327269,0.51988249,0.38235608,0.04957570,1.13609542
-5.01550775,2.60468992,0.00496738,0.31560004,0.51325743,0.58327632,0.51958168,0.40697320,0.05419117,1.16878381
-5.00950475,2.71384368,0.00559677,0.33141271,0.54582494,0.60886915,0.52244127,0.43389968,0.05907777,1.20881260
-5.00350175,2.84039882,0.00629889,0.35018716,0.58241784,0.63966273,0.52826358,0.46292026,0.06421161,1.25569472
-4.99749875,2.98272373,0.00707363,0.37161720,0.62249612,0.67523205,0.53677430,0.49379375,0.06956628,1.30882311
-4.99149575,3.13899672,0.00792066,0.39538585,0.66550300,0.71511745,0.54763401,0.52626061,0.07511427,1.36749446
-4.98549275,3.30725600,0.00883946,0.42116747,0.71087335,0.75882847,0.56045206,0.56005180,0.08082853,1.43093711
-4.97948974,3.48545668,0.00982926,0.44863096,0.75804396,0.80584953,0.57480214,0.59489847,0.08668421,1.49834176
-4.97348674,3.67153220,0.01088910,0.47744408,0.80646521,0.85564717,0.59023872,0.63054194,0.09266027,1.56889339
-4.96748374,3.86345686,0.01201780,0.50727840,0.85561354,0.90767851,0.60631376,0.66674348,0.09874106,1.64180265
-4.96148074,4.05930644,0.01321395,0.53781486,0.90500418,0.96140045,0.62259283,0.70329329,0.10491769,1.71633520
-4.95547774,4.25731326,0.01447597,0.56874955,0.95420330,1.01627914,0.63866994,0.74001810,0.11118893,1.79183731
-4.94947474,4.45591305,0.01580204,0.59979928,1.00283891,1.07179914,0.65418051,0.77678693,0.11756184,1.86775628
-4.94347174,4.65378064,0.01719011,0.63070666,1.05060968,1.12747193,0.66881189,0.81351457,0.12405175,1.94365478
-4.93746873,4.84985266,0.01863785,0.66124438,1.09729119,1.18284323,0.68231107,0.85016254,0.13068165,2.01921801
-4.93146573,5.04333570,0.02014257,0.69121832,1.14273889,1.23749879,0.69448922,0.88673732,0.13748099,2.09425350
-4.92546273,5.23369967,0.02170112,0.72046930,1.18688759,1.29106848,0.70522321,0.92328596,0.14448381,2.16868352
-4.91945973,5.42065649,0.02330980,0.74887332,1.22974716,1.34322846,0.71445387,0.95988910,0.15172628,2.24253053
-4.91345673,5.60412546,0.02496414,0.77634017,1.27139461,1.39370149,0.72218152,0.99665189,0.15924373,2.31589654
-4.90745373,5.78418736,0.02665880,0.80281056,1.31196270,1.44225541,0.72845893,1.03369320,0.16706725,2.38893779
-4.90145073,5.96103005,0.02838737,0.82825176,1.35162573,1.48870002,0.73338236,1.07113369,0.17522010,2.46183601
-4.89544772,6.13488879,0.03014217,0.85265209,1.39058305,1.53288273,0.73708118,1.10908351,0.18371405,2.53476835
-4.88944472,6.30598512,0.03191410,0.87601446,1.42904128,1.57468321,0.73970677,1.14763024,0.19254589,2.60787763
-4.88344172,6.47446801,0.03369255,0.89834951,1.46719610,1.61400756,0.74142129,1.18682779,0.20169428,2.68124481
-4.87743872,6.64036096,0.03546524,0.91966847,1.50521472,1.65078228,0.74238714,1.22668708,0.21111728,2.75486554
-4.87143572,6.80351855,0.03721824,0.93997652,1.54322014,1.68494869,0.74275742,1.26716880,0.22075062,2.82863212
-4.86543272,6.96359514,0.03893599,0.95926682,1.58127795,1.71645782,0.74266811,1.30817898,0.23050697,2.90232219
-4.85942971,7.12002796,0.04060144,0.97751569,1.61938677,1.74526642,0.74223230,1.34956749,0.24027627,2.97559478
-4.85342671,7.27203568,0.04219628,0.99467924,1.65747289,1.77133401,0.74153656,1.39112965,0.24992732,3.04799420
-4.84742371,7.41863287,0.04370124,1.01069179,1.69538953,1.79462132,0.74063970,1.43261087,0.25931047,3.11896142
-4.84142071,7.55865958,0.04509648,1.02546608,1.73292089,1.81509007,0.73957375,1.47371417,0.26826146,3.18785251
-4.83541771,7.69082448,0.04636213,1.03889538,1.76979100,1.83270398,0.73834702,1.51411003,0.27660625,3.25396294
-4.82941471,7.81375908,0.04747878,1.05085743,1.80567681,1.84743094,0.73694881,1.55344818,0.28416671,3.31655646
-4.82341171,7.92607996,0.04842818,1.06121995,1.84022501,1.85924605,0.73535551,1.59137064,0.29076680,3.37489685
-4.81740870,8.02645523,0.04919378,1.06984740,1.87307160,1.86813533,0.73353736,1.62752525,0.29623909,3.42828075
-4.81140570,8.11367162,0.04976148,1.07660869,1.90386311,1.87409963,0.73146559,1.66157909,0.30043122,3.47606977
-4.80540270,8.18669806,0.05012016,1.08138525,1.93227838,1.87715851,0.72911924,1.69323100,0.30321203,3.51771997
-4.79939970,8.24474214,0.05026228,1.08407899,1.95804947,1.87735371,0.72649125,1.72222263,0.30447699,3.55280728
-4.79339670,8.28729628,0.05018436,1.08461970,1.98098063,1.87475184,0.72359339,1.74834741,0.30415276,3.58104745
-4.78739370,8.31417087,0.04988733,1.08297132,2.00096401,1.86944608,0.72045966,1.77145713,0.30220049,3.60230953
-4.78139070,8.32551253,0.04937677,1.07913663,2.01799120,1.86155661,0.71714799,1.79146581,0.29861782,3.61662236
-4.77538769,8.32180656,0.04866298,1.07316012,2.03215991,1.85122968,0.71374009,1.80835075,0.29343943,3.62417382
-4.76938469,8.30386336,0.04776092,1.06512870,2.04367509,1.83863519,0.71033947,1.82215089,0.28673613,3.62530305
-4.76338169,8.27278978,0.04668995,1.05517015,2.05284454,1.82396288,0.70706779,1.83296248,0.27861244,3.62048633
-4.75737869,8.22994679,0.04547342,1.04344940,2.06006896,1.80741722,0.70405971,1.84093268,0.26920299,3.61031733
-4.75137569,8.17689591,0.04413811,1.03016271,2.06582692,1.78921118,0.70145666,1.84625115,0.25866779,3.59548307
-4.74537269,8.11533726,0.04271356,1.01553014,2.07065555,1.76955923,0.69939975,1.84914041,0.24718655,3.57673673
-4.73936968,8.04704234,0.04123126,0.99978659,2.07512774,1.74866984,0.69802235,1.84984527,0.23495255,3.55486875
-4.73336668,7.97378491,0.03972373,0.98317208,2.07982711,1.72673791,0.69744278,1.84862201,0.22216617,3.53067755
-4.72736368,7.89727345,0.03822365,0.96592165,2.08532191,1.70393759,0.69775742,1.84572767,0.20902846,3.50494122
-4.72136068,7.81908808,0.03676285,0.94825552,2.09213916,1.68041580,0.69903457,1.84140999,0.19573503,3.47839112
-4.71535768,7.74062489,0.03537142,0.93037013,2.10074020,1.65628690,0.70130960,1.83589830,0.18247047,3.45168854
-4.70935468,7.66304975,0.03407680,0.91243051,2.11149884,1.63162886,0.70458132,1.82939577,0.16940366,3.42540492
-4.70335168,7.58726328,0.03290300,0.89456437,2.12468296,1.60648117,0.70880991,1.82207298,0.15668386,3.40000620
-4.69734867,7.51387798,0.03186987,0.87685833,2.14044041,1.58084462,0.71391643,1.81406326,0.14443800,3.37584150
-4.69134567,7.44320781,0.03099260,0.85935642,2.15878961,1.55468314,0.71978390,1.80545949,0.13276895,3.35313610
-4.68534267,7.37526996,0.03028126,0.84206089,2.17961521,1.52792748,0.72625985,1.79631260,0.12175488,3.33198867
-4.67933967,7.30979805,0.02974057,0.82493526,2.20266874,1.50048079,0.73316022,1.78663144,0.11144963,3.31237246
-4.67333667,7.24626554,0.02936984,0.80790943,2.22757404,1.47222565,0.74027438,1.77638416,0.10188398,3.29414003
-4.66733367,7.18391769,0.02916303,0.79088641,2.25383724,1.44303237,0.74737117,1.76550062,0.09306759,3.27703122
-4.66133067,7.12181058,0.02910906,0.77375033,2.28086061,1.41276799,0.75420557,1.75387606,0.08499159,3.26068395
-4.65532766,7.05885521,0.02919218,0.75637529,2.30795976,1.38130577,0.76052589,1.74137556,0.07763154,3.24464758
-4.64932466,6.99386504,0.02939253,0.73863435,2.33438353,1.34853441,0.76608128,1.72783938,0.07095057,3.22839834
-4.64332166,6.92560542,0.02968685,0.72040846,2.35933588,1.31436687,0.77062920,1.71308901,0.06490262,3.21135678
-4.63731866,6.85284335,0.03004922,0.70159458,2.38199915,1.27874814,0.77394297,1.69693390,0.05943557,3.19290698
