energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-5.90395198,2.73638676,1.46321684,0.00000000,0.00282987,0.41957399,1.24885125,1.15809804,0.94736204,0.00000000
-5.89794897,2.74994976,1.44216912,0.00000000,0.00296595,0.41581836,1.23768775,1.17695433,0.95628806,0.00000000
-5.89194597,2.76309856,1.41840562,0.00000000,0.00311406,0.41104323,1.22460956,1.19773125,0.96432778,0.00000000
-5.88594297,2.77633748,1.39223330,0.00000000,0.00327425,0.40529302,1.20987695,1.22073055,0.97165065,0.00000000
-5.87993997,2.79018511,1.36396994,0.00000000,0.00344674,0.39862328,1.19376621,1.24624678,0.97844401,0.00000000
-5.87393697,2.80516617,1.33394281,0.00000000,0.00363186,0.39110002,1.17656505,1.27456095,0.98491061,0.00000000
-5.86793397,2.82180282,1.30248775,0.00000000,0.00383009,0.38279893,1.15856788,1.30593377,0.99126525,0.00000000
-5.86193097,2.84060472,1.26994800,0.00000000,0.00404203,0.37380452,1.14007098,1.34059846,0.99773013,0.00000000
-5.85592796,2.86205780,1.23667266,0.00000000,0.00426835,0.36420910,1.12136732,1.37875312,1.00452925,0.00000000
-5.84992496,2.88661148,1.20301434,0.00000000,0.00450976,0.35411158,1.10274101,1.42055282,1.01188151,0.00000000
-5.84392196,2.91466461,1.16932574,0.00000000,0.00476698,0.34361599,1.08446138,1.46610154,1.01999294,0.00000000
-5.83791896,2.94655044,1.13595525,0.00000000,0.00504066,0.33282972,1.06677684,1.51544431,1.02904817,0.00000000
-5.83191596,2.98252115,1.10324142,0.00000000,0.00533137,0.32186148,1.04990868,1.56855992,1.03920168,0.00000000
-5.82591296,3.02273292,1.07150668,0.00000000,0.00563950,0.31081908,1.03404505,1.62535469,1.05056915,0.00000000
-5.81990995,3.06723239,1.04105039,0.00000000,0.00596523,0.29980699,1.01933554,1.68565781,1.06321948,0.00000000
-5.81390695,3.11594565,1.01214185,0.00000000,0.00630851,0.28892380,1.00588665,1.74921871,1.07716815,0.00000000
-5.80790395,3.16867068,0.98501366,0.00000000,0.00666897,0.27825983,0.99375860,1.81570702,1.09237218,0.00000000
-5.80190095,3.22507444,0.95985573,0.00000000,0.00704590,0.26789477,0.98296375,1.88471541,1.10872746,0.00000000
-5.79589795,3.28469497,0.93681082,0.00000000,0.00743828,0.25789572,0.97346694,1.95576545,1.12606855,0.00000000
-5.78989495,3.34694933,0.91597148,0.00000000,0.00784470,0.24831565,0.96518795,2.02831675,1.14417125,0.00000000
-5.78389195,3.41114718,0.89737917,0.00000000,0.00826343,0.23919229,0.95800597,2.10177889,1.16275807,0.00000000
-5.77788894,3.47650979,0.88102543,0.00000000,0.00869240,0.23054781,0.95176623,2.17552602,1.18150632,0.00000000
-5.77188594,3.54219389,0.86685518,0.00000000,0.00912930,0.22238901,0.94628826,2.24891327,1.20005874,0.00000000
-5.76588294,3.60731915,0.85477211,0.00000000,0.00957157,0.21470829,0.94137567,2.32129447,1.21803597,0.00000000
-5.75987994,3.67099800,0.84464581,0.00000000,0.01001654,0.20748526,0.93682679,2.39203994,1.23505058,0.00000000
-5.75387694,3.73236633,0.83632028,0.00000000,0.01046149,0.20068889,0.93244562,2.46055367,1.25072170,0.00000000
-5.74787394,3.79061314,0.82962327,0.00000000,0.01090378,0.19428023,0.92805259,2.52628868,1.26468979,0.00000000
-5.74187094,3.84500784,0.82437601,0.00000000,0.01134093,0.18821546,0.92349438,2.58875985,1.27663057,0.00000000
-5.73586793,3.89492329,0.82040262,0.00000000,0.01177078,0.18244909,0.91865224,2.64755333,1.28626765,0.00000000
-5.72986493,3.93985370,0.81753873,0.00000000,0.01219159,0.17693734,0.91344849,2.70233203,1.29338307,0.00000000
-5.72386193,3.97942606,0.81563875,0.00000000,0.01260219,0.17164127,0.90785048,2.75283697,1.29782536,0.00000000
-5.71785893,4.01340492,0.81458136,0.00000000,0.01300201,0.16652971,0.90187212,2.79888448,1.29951469,0.00000000
-5.71185593,4.04169014,0.81427299,0.00000000,0.01339125,0.16158177,0.89557264,2.84035942,1.29844493,0.00000000
-5.70585293,4.06430812,0.81464896,0.00000000,0.01377087,0.15678878,0.88905281,2.87720523,1.29468270,0.00000000
-5.69984992,4.08139719,0.81567242,0.00000000,0.01414265,0.15215567,0.88244875,2.90941143,1.28836329,0.00000000
-5.69384692,4.09318821,0.81733108,0.00000000,0.01450915,0.14770156,0.87592374,2.93699954,1.27968400,0.00000000
-5.68784392,4.09998186,0.81963205,0.00000000,0.01487361,0.14345976,0.86965853,2.96000865,1.26889513,0.00000000
-5.68184092,4.10212394,0.82259507,0.00000000,0.01523992,0.13947699,0.86384070,2.97848155,1.25628918,0.00000000
-5.67583792,4.09998045,0.82624469,0.00000000,0.01561237,0.13581196,0.85865363,2.99245256,1.24218873,0.00000000
-5.66983492,4.09391381,0.83060189,0.00000000,0.01599549,0.13253337,0.85426581,3.00193785,1.22693381,0.00000000
-5.66383192,4.08426156,0.83567560,0.00000000,0.01639379,0.12971737,0.85082096,3.00692904,1.21086908,0.00000000
-5.65782891,4.07131882,0.84145489,0.00000000,0.01681150,0.12744464,0.84842955,3.00739032,1.19433156,0.00000000
-5.65182591,4.05532515,0.84790209,0.00000000,0.01725227,0.12579716,0.84716214,3.00325950,1.17763943,0.00000000
-5.64582291,4.03645648,0.85494757,0.00000000,0.01771891,0.12485482,0.84704488,2.99445258,1.16108217,0.00000000
-5.63981991,4.01482206,0.86248632,0.00000000,0.01821309,0.12469202,0.84805728,2.98087167,1.14491260,0.00000000
-5.63381691,3.99046658,0.87037669,0.00000000,0.01873513,0.12537433,0.85013249,2.96241548,1.12934090,0.00000000
-5.62781391,3.96337669,0.87844149,0.00000000,0.01928385,0.12695540,0.85315984,2.93899179,1.11453085,0.00000000
-5.62181091,3.93349159,0.88647124,0.00000000,0.01985640,0.12947417,0.85698956,2.91053076,1.10059829,0.00000000
-5.61580790,3.90071653,0.89422973,0.00000000,0.02044830,0.13295255,0.86143943,2.87699839,1.08761180,0.00000000
-5.60980490,3.86493855,0.90146136,0.00000000,0.02105348,0.13739359,0.86630292,2.83840915,1.07559544,0.00000000
-5.60380190,3.82604333,0.90790010,0.00000000,0.02166444,0.14278033,0.87135844,2.79483690,1.06453324,0.00000000
-5.59779890,3.78393222,0.91327952,0.00000000,0.02227251,0.14907523,0.87637928,2.74642359,1.05437543,0.00000000
-5.59179590,3.73853864,0.91734339,0.00000000,0.02286815,0.15622037,0.88114366,2.69338505,1.04504569,0.00000000
-5.58579290,3.68984290,0.91985642,0.00000000,0.02344141,0.16413832,0.88544457,2.63601384,1.03644942,0.00000000
-5.57978989,3.63788495,0.92061438,0.00000000,0.02398235,0.17273371,0.88909883,2.57467873,1.02848235,0.00000000
-5.57378689,3.58277438,0.91945332,0.00000000,0.02448149,0.18189547,0.89195509,2.50982118,1.02103926,0.00000000
-5.56778389,3.52469737,0.91625718,0.00000000,0.02493032,0.19149961,0.89390033,2.44194886,1.01402224,0.00000000
-5.56178089,3.46392030,0.91096363,0.00000000,0.02532171,0.20141250,0.89486471,2.37162661,1.00734818,0.00000000
-5.55577789,3.40078982,0.90356760,0.00000000,0.02565029,0.21149448,0.89482440,2.29946542,1.00095512,0.00000000
-5.54977489,3.33572938,0.89412246,0.00000000,0.02591274,0.22160364,0.89380245,2.22610962,0.99480711,0.00000000
-5.54377189,3.26923235,0.88273867,0.00000000,0.02610800,0.23159965,0.89186749,2.15222315,0.98889720,0.00000000
-5.53776888,3.20185163,0.86958005,0.00000000,0.02623728,0.24134743,0.88913043,2.07847508,0.98324860,0.00000000
-5.53176588,3.13418632,0.85485765,0.00000000,0.02630403,0.25072051,0.88573914,2.00552507,0.97791370,0.00000000
-5.52576288,3.06686543,0.83882161,0.00000000,0.02631372,0.25960392,0.88187140,1.93400891,0.97297094,0.00000000
-5.51975988,3.00052935,0.82175136,0.00000000,0.02627357,0.26789645,0.87772624,1.86452481,0.96851981,0.00000000
-5.51375688,2.93580933,0.80394448,0.00000000,0.02619204,0.27551221,0.87351423,1.79762040,0.96467390,0.00000000
-5.50775388,2.87330585,0.78570490,0.00000000,0.02607840,0.28238143,0.86944676,1.73378089,0.96155253,0.00000000
-5.50175088,2.81356638,0.76733071,0.00000000,0.02594214,0.28845048,0.86572508,1.67341857,0.95927123,0.00000000
-5.49574787,2.75706354,0.74910242,0.00000000,0.02579242,0.29368111,0.86252929,1.61686378,0.95793154,0.00000000
-5.48974487,2.70417441,0.73127193,0.00000000,0.02563745,0.29804905,0.86000795,1.56435768,0.95761082,0.00000000
-5.48374187,2.65516211,0.71405290,0.00000000,0.02548404,0.30154203,0.85826865,1.51604684,0.95835237,0.00000000
-5.47773887,2.61016033,0.69761283,0.00000000,0.02533714,0.30415752,0.85737014,1.47197994,0.96015668,0.00000000
-5.47173587,2.56916206,0.68206723,0.00000000,0.02519951,0.30590008,0.85731627,1.43210678,0.96297430,0.00000000
-5.46573287,2.53201296,0.66747622,0.00000000,0.02507154,0.30677893,0.85805224,1.39627968,0.96670074,0.00000000
-5.45972986,2.49841031,0.65384360,0.00000000,0.02495117,0.30680556,0.85946332,1.36425740,0.97117383,0.00000000
-5.45372686,2.46790772,0.64111847,0.00000000,0.02483398,0.30599176,0.86137626,1.33571171,0.97617396,0.00000000
-5.44772386,2.43992596,0.62919932,0.00000000,0.02471342,0.30434814,0.86356333,1.31023646,0.98142711,0.00000000
-5.44172086,2.41376962,0.61794043,0.00000000,0.02458117,0.30188333,0.86574902,1.28735915,0.98661084,0.00000000
-5.43571786,2.38864933,0.60716016,0.00000000,0.02442754,0.29860376,0.86761900,1.26655470,0.99136300,0.00000000
-5.42971486,2.36370860,0.59665083,0.00000000,0.02424207,0.29451420,0.86883113,1.24726111,0.99529280,0.00000000
-5.42371186,2.33805443,0.58618975,0.00000000,0.02401404,0.28961878,0.86902806,1.22889655,0.99799388,0.00000000
-5.41770885,2.31079040,0.57555072,0.00000000,0.02373312,0.28392268,0.86785073,1.21087734,0.99905869,0.00000000
-5.41170585,2.28105077,0.56451570,0.00000000,0.02338988,0.27743408,0.86495229,1.19263617,0.99809360,0.00000000
-5.40570285,2.24803413,0.55288591,0.00000000,0.02297636,0.27016631,0.86001182,1.17363997,0.99473398,0.00000000
-5.39969985,2.21103506,0.54049198,0.00000000,0.02248649,0.26214004,0.85274713,1.15340668,0.98865862,0.00000000
-5.39369685,2.16947246,0.52720267,0.00000000,0.02191642,0.25338526,0.84292619,1.13152022,0.97960274,0.00000000
-5.38769385,2.12291312,0.51293186,0.00000000,0.02126478,0.24394292,0.83037651,1.10764328,0.96736902,0.00000000
-5.38169085,2.07108959,0.49764339,0.00000000,0.02053275,0.23386606,0.81499233,1.08152718,0.95183614,0.00000000
-5.37568784,2.01391167,0.48135380,0.00000000,0.01972405,0.22322031,0.79673911,1.05301856,0.93296459,0.00000000
-5.36968484,1.95147091,0.46413274,0.00000000,0.01884481,0.21208374,0.77565524,1.02206268,0.91079923,0.00000000
-5.36368184,1.88403820,0.44610115,0.00000000,0.01790334,0.20054602,0.75185108,0.98870318,0.88546891,0.00000000
-5.35767884,1.81205461,0.42742742,0.00000000,0.01690976,0.18870690,0.72550533,0.95307842,0.85718293,0.00000000
-5.35167584,1.73611609,0.40832165,0.00000000,0.01587562,0.17667411,0.69685900,0.91541463,0.82622476,0.00000000
-5.34567284,1.65695274,0.38902842,0.00000000,0.01481347,0.16456087,0.66620738,0.87601616,0.79294314,0.00000000
-5.33966983,1.57540381,0.36981828,0.00000000,0.01373639,0.15248292,0.63389041,0.83525337,0.75774131,0.00000000
-5.33366683,1.49238946,0.35097850,0.00000000,0.01265756,0.14055556,0.60028196,0.79354868,0.72106453,0.00000000
-5.32766383,1.40888061,0.33280327,0.00000000,0.01158978,0.12889056,0.56577843,0.75136124,0.68338672,0.00000000
-5.32166083,1.32586804,0.31558392,0.00000000,0.01054516,0.11759326,0.53078733,0.70917104,0.64519653,0.00000000
-5.31565783,1.24433206,0.29959937,0.00000000,0.00953474,0.10675998,0.49571614,0.66746294,0.60698359,0.00000000
-5.30965483,1.16521371,0.28510719,0.00000000,0.00856827,0.09647583,0.46096201,0.62671112,0.56922534,0.00000000
-5.30365183,1.08938855,0.27233557,0.00000000,0.00765401,0.08681298,0.42690259,0.58736466,0.53237482,0.00000000
-5.29764882,1.01764384,0.26147644,0.00000000,0.00679864,0.07782955,0.39388830,0.54983448,0.49684998,0.00000000
-5.29164582,0.95065967,0.25267986,0.00000000,0.00600727,0.06956900,0.36223622,0.51448222,0.46302464,0.00000000
-5.28564282,0.88899458,0.24604995,0.00000000,0.00528339,0.06206015,0.33222576,0.48161109,0.43122143,0.00000000
-5.27963982,0.83307585,0.24164237,0.00000000,0.00462905,0.05531765,0.30409612,0.45145920,0.40170678,0.00000000
-5.27363682,0.78319455,0.23946347,0.00000000,0.00404498,0.04934303,0.27804549,0.42419518,0.37468804,0.00000000
-5.26763382,0.73950541,0.23947108,0.00000000,0.00353076,0.04412606,0.25423196,0.39991628,0.35031282,0.00000000
-5.26163082,0.70203104,0.24157694,0.00000000,0.00308502,0.03964644,0.23277588,0.37864894,0.32867018,0.00000000
-5.25562781,0.67067048,0.24565070,0.00000000,0.00270569,0.03587571,0.21376351,0.36035156,0.30979391,0.00000000
-5.24962481,0.64521128,0.25152533,0.00000000,0.00239019,0.03277929,0.19725172,0.34491941,0.29366731,0.00000000
-5.24362181,0.62534487,0.25900385,0.00000000,0.00213563,0.03031854,0.18327342,0.33219133,0.28022952,0.00000000
-5.23761881,0.61068430,0.26786710,0.00000000,0.00193905,0.02845275,0.17184340,0.32195813,0.26938284,0.00000000
-5.23161581,0.60078381,0.27788223,0.00000000,0.00179755,0.02714108,0.16296434,0.31397203,0.26100088,0.00000000
-5.22561281,0.59515933,0.28881179,0.00000000,0.00170841,0.02634417,0.15663256,0.30795710,0.25493719,0.00000000
-5.21960980,0.59330930,0.30042281,0.00000000,0.00166926,0.02602562,0.15284326,0.30362008,0.25103375,0.00000000
-5.21360680,0.59473465,0.31249569,0.00000000,0.00167809,0.02615313,0.15159497,0.30066124,0.24912931,0.00000000
-5.20760380,0.59895749,0.32483244,0.00000000,0.00173329,0.02669929,0.15289282,0.29878496,0.24906687,0.00000000
-5.20160080,0.60553752,0.33726378,0.00000000,0.00183369,0.02764208,0.15675054,0.29770944,0.25070024,0.00000000
-5.19559780,0.61408554,0.34965489,0.00000000,0.00197845,0.02896494,0.16319093,0.29717543,0.25389910,0.00000000
-5.18959480,0.62427354,0.36190939,0.00000000,0.00216705,0.03065654,0.17224466,0.29695343,0.25855263,0.00000000
-5.18359180,0.63584079,0.37397126,0.00000000,0.00239916,0.03271018,0.18394737,0.29684927,0.26457127,0.00000000
-5.17758879,0.64859584,0.38582457,0.00000000,0.00267449,0.03512284,0.19833519,0.29670779,0.27188669,0.00000000
-5.17158579,0.66241432,0.39749107,0.00000000,0.00299269,0.03789400,0.21543865,0.29641464,0.28044994,0.00000000
-5.16558279,0.67723262,0.40902539,0.00000000,0.00335316,0.04102420,0.23527533,0.29589605,0.29022786,0.00000000
-5.15957979,0.69303794,0.42050842,0.00000000,0.00375490,0.04451341,0.25784154,0.29511678,0.30119797,0.00000000
-5.15357679,0.70985516,0.43203889,0.00000000,0.00419634,0.04835930,0.28310336,0.29407636,0.31334222,0.00000000
-5.14757379,0.72773149,0.44372367,0.00000000,0.00467521,0.05255557,0.31098765,0.29280391,0.32663986,0.00000000
-5.14157079,0.74671955,0.45566731,0.00000000,0.00518838,0.05709024,0.34137345,0.29135190,0.34106000,0.00000000
-5.13556778,0.76686021,0.46796150,0.00000000,0.00573178,0.06194418,0.37408437,0.28978917,0.35655429,0.00000000
-5.12956478,0.78816598,0.48067481,0.00000000,0.00630036,0.06708988,0.40888254,0.28819362,0.37305020,0.00000000
-5.12356178,0.81060621,0.49384366,0.00000000,0.00688801,0.07249055,0.44546468,0.28664508,0.39044549,0.00000000
-5.11755878,0.83409495,0.50746485,0.00000000,0.00748763,0.07809964,0.48346066,0.28521866,0.40860419,0.00000000
-5.11155578,0.85848237,0.52149029,0.00000000,0.00809120,0.08386084,0.52243502,0.28397891,0.42735456,0.00000000
-5.10555278,0.88355033,0.53582425,0.00000000,0.00868989,0.08970858,0.56189165,0.28297527,0.44648913,0.00000000
-5.09954977,0.90901248,0.55032345,0.00000000,0.00927424,0.09556906,0.60128160,0.28223873,0.46576715,0.00000000
-5.09354677,0.93451903,0.56479987,0.00000000,0.00983438,0.10136173,0.64001411,0.28178012,0.48491926,0.00000000
-5.08754377,0.95966591,0.57902654,0.00000000,0.01036032,0.10700129,0.67747038,0.28158982,0.50365425,0.00000000
-5.08154077,0.98400796,0.59274563,0.00000000,0.01084215,0.11240002,0.71301978,0.28163893,0.52166771,0.00000000
-5.07553777,1.00707530,0.60567870,0.00000000,0.01127041,0.11747044,0.74603769,0.28188170,0.53865200,0.00000000
-5.06953477,1.02839200,0.61753844,0.00000000,0.01163638,0.12212802,0.77592446,0.28225904,0.55430713,0.00000000
-5.06353177,1.04749589,0.62804123,0.00000000,0.01193232,0.12629409,0.80212443,0.28270266,0.56835176,0.00000000
-5.05752876,1.06395830,0.63691979,0.00000000,0.01215180,0.12989845,0.82414414,0.28313967,0.58053400,0.00000000
-5.05152576,1.07740261,0.64393527,0.00000000,0.01228986,0.13288183,0.84156901,0.28349720,0.59064101,0.00000000
-5.04552276,1.08752036,0.64888789,0.00000000,0.01234324,0.13519799,0.85407742,0.28370672,0.59850711,0.00000000
-5.03951976,1.09408405,0.65162575,0.00000000,0.01231047,0.13681519,0.86145162,0.28370776,0.60401977,0.00000000
-5.03351676,1.09695579,0.65205119,0.00000000,0.01219193,0.13771723,0.86358489,0.28345080,0.60712318,0.00000000
-5.02751376,1.09609133,0.65012428,0.00000000,0.01198984,0.13790377,0.86048445,0.28289916,0.60781915,0.00000000
-5.02151076,1.09153931,0.64586348,0.00000000,0.01170819,0.13739002,0.85227019,0.28202974,0.60616527,0.00000000
-5.01550775,1.08343576,0.63934335,0.00000000,0.01135260,0.13620580,0.83916910,0.28083273,0.60227056,0.00000000
-5.00950475,1.07199443,0.63068951,0.00000000,0.01093010,0.13439399,0.82150573,0.27931026,0.59628876,0.00000000
-5.00350175,1.05749339,0.62007131,0.00000000,0.01044892,0.13200858,0.79968932,0.27747417,0.58840971,0.00000000
-4.99749875,1.04025909,0.60769269,0.00000000,0.00991822,0.12911219,0.77419806,0.27534326,0.57884943,0.00000000
-4.99149575,1.02064871,0.59378166,0.00000000,0.00934775,0.12577354,0.74556151,0.27294001,0.56783943,0.00000000
-4.98549275,0.99903203,0.57857944,0.00000000,0.00874760,0.12206460,0.71434187,0.27028732,0.55561589,0.00000000
-4.97948974,0.97577399,0.56232945,0.00000000,0.00812788,0.11805797,0.68111515,0.26740545,0.54240942,0.00000000
-4.97348674,0.95121895,0.54526723,0.00000000,0.00749842,0.11382433,0.64645301,0.26430945,0.52843588,0.00000000
-4.96748374,0.92567750,0.52761152,0.00000000,0.00686855,0.10943019,0.61090613,0.26100721,0.51388885,0.00000000
-4.96148074,0.89941672,0.50955716,0.00000000,0.00624685,0.10493610,0.57498981,0.25749852,0.49893403,0.00000000
-4.95547774,0.87265409,0.49126997,0.00000000,0.00564103,0.10039526,0.53917217,0.25377504,0.48370587,0.00000000
-4.94947474,0.84555552,0.47288390,0.00000000,0.00505771,0.09585262,0.50386545,0.24982132,0.46830655,0.00000000
-4.94347174,0.81823721,0.45450037,0.00000000,0.00450245,0.09134454,0.46942049,0.24561681,0.45280712,0.00000000
-4.93746873,0.79077116,0.43618974,0.00000000,0.00397963,0.08689892,0.43612431,0.24113877,0.43725071,0.00000000
-4.93146573,0.76319376,0.41799451,0.00000000,0.00349248,0.08253566,0.40420068,0.23636587,0.42165748,0.00000000
-4.92546273,0.73551676,0.39993413,0.00000000,0.00304314,0.07826763,0.37381327,0.23128236,0.40603084,0.00000000
-4.91945973,0.70773985,0.38201073,0.00000000,0.00263275,0.07410181,0.34507105,0.22588251,0.39036456,0.00000000
-4.91345673,0.67986388,0.36421550,0.00000000,0.00226149,0.07004060,0.31803523,0.22017506,0.37465018,0.00000000
-4.90745373,0.65190410,0.34653515,0.00000000,0.00192876,0.06608323,0.29272742,0.21418750,0.35888434,0.00000000
-4.90145073,0.62390236,0.32895806,0.00000000,0.00163328,0.06222719,0.26913832,0.20796995,0.34307551,0.00000000
-4.89544772,0.59593782,0.31147974,0.00000000,0.00137324,0.05846949,0.24723648,0.20159835,0.32724981,0.00000000
-4.88944472,0.56813556,0.29410738,0.00000000,0.00114640,0.05480782,0.22697671,0.19517696,0.31145555,0.00000000
-4.88344172,0.54067262,0.27686312,0.00000000,0.00095025,0.05124148,0.20830770,0.18883989,0.29576633,0.00000000
-4.87743872,0.51378149,0.25978615,0.00000000,0.00078209,0.04777207,0.19117866,0.18275178,0.28028267,0.00000000
-4.87143572,0.48775080,0.24293347,0.00000000,0.00063915,0.04440400,0.17554476,0.17710738,0.26513202,0.00000000
-4.86543272,0.46292339,0.22637953,0.00000000,0.00051870,0.04114469,0.16137122,0.17213024,0.25046732,0.00000000
-4.85942971,0.43969197,0.21021479,0.00000000,0.00041804,0.03800462,0.14863621,0.16807036,0.23646421,0.00000000
-4.85342671,0.41849273,0.19454347,0.00000000,0.00033464,0.03499721,0.13733235,0.16520106,0.22331715,0.00000000
-4.84742371,0.39979709,0.17948069,0.00000000,0.00026614,0.03213859,0.12746715,0.16381486,0.21123457,0.00000000
-4.84142071,0.38410219,0.16514934,0.00000000,0.00021037,0.02944722,0.11906249,0.16421874,0.20043336,0.00000000
-4.83541771,0.37192019,0.15167673,0.00000000,0.00016538,0.02694358,0.11215315,0.16672855,0.19113295,0.00000000
-4.82941471,0.36376708,0.13919144,0.00000000,0.00012945,0.02464981,0.10678476,0.17166294,0.18354912,0.00000000
-4.82341171,0.36015092,0.12782039,0.00000000,0.00010107,0.02258933,0.10301124,0.17933661,0.17788783,0.00000000
-4.81740870,0.36156006,0.11768628,0.00000000,0.00007894,0.02078662,0.10089189,0.19005311,0.17433921,0.00000000
-4.81140570,0.36845135,0.10890549,0.00000000,0.00006195,0.01926698,0.10048821,0.20409731,0.17307180,0.00000000
-4.80540270,0.38123858,0.10158643,0.00000000,0.00004918,0.01805636,0.10186074,0.22172752,0.17422724,0.00000000
-4.79939970,0.40028133,0.09582829,0.00000000,0.00003986,0.01718124,0.10506577,0.24316743,0.17791548,0.00000000
-4.79339670,0.42587425,0.09172011,0.00000000,0.00003338,0.01666854,0.11015222,0.26859815,0.18421061,0.00000000
-4.78739370,0.45823699,0.08934008,0.00000000,0.00002922,0.01654548,0.11715861,0.29815033,0.19314727,0.00000000
-4.78139070,0.49750488,0.08875491,0.00000000,0.00002701,0.01683941,0.12611019,0.33189678,0.20471794,0.00000000
-4.77538769,0.54372062,0.09001914,0.00000000,0.00002643,0.01757759,0.13701640,0.36984565,0.21887093,0.00000000
-4.76938469,0.59682695,0.09317436,0.00000000,0.00002725,0.01878683,0.14986854,0.41193455,0.23550935,0.00000000
-4.76338169,0.65666086,0.09824805,0.00000000,0.00002929,0.02049298,0.16463775,0.45802592,0.25449095,0.00000000
-4.75737869,0.72294926,0.10525224,0.00000000,0.00003244,0.02272029,0.18127341,0.50790373,0.27562907,0.00000000
-4.75137569,0.79530656,0.11418170,0.00000000,0.00003658,0.02549066,0.19970194,0.56127193,0.29869452,0.00000000
-4.74537269,0.87323430,0.12501191,0.00000000,0.00004165,0.02882262,0.21982604,0.61775480,0.32341867,0.00000000
-4.73936968,0.95612312,0.13769672,0.00000000,0.00004759,0.03273029,0.24152442,0.67689927,0.34949754,0.00000000
-4.73336668,1.04325714,0.15216592,0.00000000,0.00005435,0.03722219,0.26465205,0.73817949,0.37659692,0.00000000
-4.72736368,1.13382093,0.16832288,0.00000000,0.00006187,0.04230003,0.28904093,0.80100338,0.40435846,0.00000000
-4.72136068,1.22690904,0.18604235,0.00000000,0.00007010,0.04795745,0.31450144,0.86472136,0.43240656,0.00000000
-4.71535768,1.32153818,0.20516873,0.00000000,0.00007898,0.05417892,0.34082419,0.92863691,0.46035594,0.00000000
-4.70935468,1.41666163,0.22551509,0.00000000,0.00008843,0.06093866,0.36778236,0.99201883,0.48781954,0.00000000
-4.70335168,1.51118595,0.24686292,0.00000000,0.00009834,0.06819992,0.39513451,1.05411483,0.51441681,0.00000000
-4.69734867,1.60398946,0.26896310,0.00000000,0.00010862,0.07591437,0.42262783,1.11416607,0.53978171,0.00000000
-4.69134567,1.69394219,0.29153798,0.00000000,0.00011914,0.08402195,0.45000167,1.17142235,0.56357060,0.00000000
-4.68534267,1.77992679,0.31428482,0.00000000,0.00012975,0.09245104,0.47699135,1.22515732,0.58546943,0.00000000
-4.67933967,1.86085990,0.33688059,0.00000000,0.00014031,0.10111904,0.50333212,1.27468345,0.60520012,0.00000000
-4.67333667,1.93571345,0.35898803,0.00000000,0.00015064,0.10993338,0.52876324,1.31936626,0.62252603,0.00000000
-4.66733367,2.00353537,0.38026290,0.00000000,0.00016058,0.11879296,0.55303199,1.35863733,0.63725615,0.00000000
-4.66133067,2.06346903,0.40036225,0.00000000,0.00016994,0.12758994,0.57589764,1.39200586,0.64924810,0.00000000
-4.65532766,2.11477099,0.41895333,0.00000000,0.00017857,0.13621188,0.59713520,1.41906842,0.65840980,0.00000000
-4.64932466,2.15682662,0.43572293,0.00000000,0.00018629,0.14454413,0.61653895,1.43951662,0.66469982,0.00000000
-4.64332166,2.18916295,0.45038669,0.00000000,0.00019295,0.15247245,0.63392569,1.45314258,0.66812654,0.00000000
