energy_ev,total_up,As_p_up,As_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-5.32166083,1.28465197,0.11445517,0.00000000,0.45027292,0.60461468,0.02664558,0.54424751
-5.31565783,1.29662125,0.11612912,0.00000000,0.46207448,0.60785066,0.02706241,0.54942833
-5.30965483,1.30634399,0.11753442,0.00000000,0.47274423,0.61019086,0.02738303,0.55389764
-5.30365183,1.31372000,0.11864032,0.00000000,0.48215350,0.61161719,0.02760490,0.55760714
-5.29764882,1.31869131,0.11941995,0.00000000,0.49019991,0.61212805,0.02772752,0.56052245
-5.29164582,1.32124635,0.11985149,0.00000000,0.49681169,0.61173896,0.02775253,0.56262578
-5.28564282,1.32142291,0.11991910,0.00000000,0.50195109,0.61048272,0.02768375,0.56391823
-5.27963982,1.31930962,0.11961376,0.00000000,0.50561665,0.60840902,0.02752706,0.56442138
-5.27363682,1.31504538,0.11893394,0.00000000,0.50784409,0.60558346,0.02729032,0.56417808
-5.26763382,1.30881655,0.11788585,0.00000000,0.50870562,0.60208573,0.02698306,0.56325201
-5.26163082,1.30085174,0.11648353,0.00000000,0.50830770,0.59800706,0.02661625,0.56172612
-5.25562781,1.29141420,0.11474853,0.00000000,0.50678710,0.59344700,0.02620189,0.55969975
-5.24962481,1.28079212,0.11270924,0.00000000,0.50430549,0.58850945,0.02575259,0.55728468
-5.24362181,1.26928707,0.11040005,0.00000000,0.50104271,0.58329837,0.02528114,0.55460003
-5.23761881,1.25720129,0.10786012,0.00000000,0.49718908,0.57791321,0.02480001,0.55176651
-5.23161581,1.24482443,0.10513200,0.00000000,0.49293704,0.57244434,0.02432093,0.54890017
-5.22561281,1.23242042,0.10226017,0.00000000,0.48847257,0.56696889,0.02385441,0.54610605
-5.21960980,1.22021539,0.09928945,0.00000000,0.48396684,0.56154704,0.02340945,0.54347219
-5.21360680,1.20838717,0.09626347,0.00000000,0.47956851,0.55621930,0.02299313,0.54106430
-5.20760380,1.19705729,0.09322325,0.00000000,0.47539709,0.55100478,0.02261048,0.53892148
-5.20160080,1.18628572,0.09020593,0.00000000,0.47153774,0.54590061,0.02226435,0.53705332
-5.19559780,1.17606903,0.08724374,0.00000000,0.46803775,0.54088280,0.02195536,0.53543856
-5.18959480,1.16634182,0.08436322,0.00000000,0.46490490,0.53590820,0.02168202,0.53402544
-5.18359180,1.15698170,0.08158474,0.00000000,0.46210783,0.53091782,0.02144092,0.53273377
-5.17758879,1.14781726,0.07892230,0.00000000,0.45957831,0.52584108,0.02122701,0.53145868
-5.17158579,1.13863894,0.07638369,0.00000000,0.45721534,0.52060087,0.02103394,0.53007578
-5.16558279,1.12921185,0.07397084,0.00000000,0.45489084,0.51511922,0.02085450,0.52844748
-5.15957979,1.11929014,0.07168046,0.00000000,0.45245663,0.50932302,0.02068100,0.52643022
-5.15357679,1.10863192,0.06950486,0.00000000,0.44975227,0.50314971,0.02050575,0.52388206
-5.14757379,1.09701393,0.06743287,0.00000000,0.44661344,0.49655246,0.02032148,0.52067029
-5.14157079,1.08424524,0.06545091,0.00000000,0.44288037,0.48950459,0.02012171,0.51667870
-5.13556778,1.07017922,0.06354401,0.00000000,0.43840590,0.48200298,0.01990106,0.51181397
-5.12956478,1.05472307,0.06169684,0.00000000,0.43306279,0.47407023,0.01965555,0.50601099
-5.12356178,1.03784459,0.05989468,0.00000000,0.42674995,0.46575560,0.01938269,0.49923681
-5.11755878,1.01957584,0.05812419,0.00000000,0.41939731,0.45713450,0.01908157,0.49149292
-5.11155578,1.00001351,0.05637415,0.00000000,0.41096916,0.44830668,0.01875288,0.48281599
-5.10555278,0.97931623,0.05463589,0.00000000,0.40146581,0.43939328,0.01839873,0.47327691
-5.09954977,0.95769895,0.05290366,0.00000000,0.39092363,0.43053278,0.01802249,0.46297830
-5.09354677,0.93542489,0.05117474,0.00000000,0.37941346,0.42187628,0.01762859,0.45205072
-5.08754377,0.91279549,0.04944943,0.00000000,0.36703767,0.41358217,0.01722214,0.44064772
-5.08154077,0.89013912,0.04773084,0.00000000,0.35392587,0.40581064,0.01680871,0.42894020
-5.07553777,0.86779902,0.04602459,0.00000000,0.34022987,0.39871826,0.01639396,0.41711024
-5.06953477,0.84612133,0.04433842,0.00000000,0.32611777,0.39245286,0.01598337,0.40534492
-5.06353177,0.82544370,0.04268168,0.00000000,0.31176792,0.38714903,0.01558201,0.39383030
-5.05752876,0.80608507,0.04106483,0.00000000,0.29736270,0.38292444,0.01519426,0.38274593
-5.05152576,0.78833710,0.03949897,0.00000000,0.28308269,0.37987694,0.01482374,0.37226017
-5.04552276,0.77245756,0.03799531,0.00000000,0.26910124,0.37808285,0.01447322,0.36252641
-5.03951976,0.75866590,0.03656479,0.00000000,0.25557989,0.37759616,0.01414456,0.35368039
-5.03351676,0.74714102,0.03521773,0.00000000,0.24266461,0.37844877,0.01383883,0.34583861
-5.02751376,0.73802126,0.03396351,0.00000000,0.23048298,0.38065167,0.01355640,0.33909786
-5.02151076,0.73140637,0.03281046,0.00000000,0.21914250,0.38419698,0.01329708,0.33353570
-5.01550775,0.72736125,0.03176577,0.00000000,0.20872977,0.38906062,0.01306035,0.32921186
-5.00950475,0.72592100,0.03083546,0.00000000,0.19931074,0.39520550,0.01284555,0.32617030
-5.00350175,0.72709713,0.03002450,0.00000000,0.19093165,0.40258515,0.01265211,0.32444180
-4.99749875,0.73088422,0.02933697,0.00000000,0.18362074,0.41114745,0.01247973,0.32404680
-4.99149575,0.73726686,0.02877620,0.00000000,0.17739044,0.42083849,0.01232855,0.32499835
-4.98549275,0.74622642,0.02834505,0.00000000,0.17223988,0.43160628,0.01219932,0.32730492
-4.97948974,0.75774724,0.02804610,0.00000000,0.16815763,0.44340429,0.01209344,0.33097298
-4.97348674,0.77182206,0.02788191,0.00000000,0.16512432,0.45619459,0.01201300,0.33600906
-4.96748374,0.78845630,0.02785517,0.00000000,0.16311525,0.46995069,0.01196073,0.34242139
-4.96148074,0.80767113,0.02796889,0.00000000,0.16210253,0.48465974,0.01193998,0.35022088
-4.95547774,0.82950516,0.02822654,0.00000000,0.16205701,0.50032424,0.01195447,0.35942148
-4.94947474,0.85401460,0.02863203,0.00000000,0.16294960,0.51696298,0.01200822,0.37003988
-4.94347174,0.88127194,0.02918976,0.00000000,0.16475215,0.53461130,0.01210523,0.38209459
-4.93746873,0.91136303,0.02990458,0.00000000,0.16743778,0.55332044,0.01224933,0.39560449
-4.93146573,0.94438278,0.03078159,0.00000000,0.17098071,0.57315609,0.01244385,0.41058674
-4.92546273,0.98042931,0.03182605,0.00000000,0.17535566,0.59419581,0.01269142,0.42705439
-4.91945973,1.01959693,0.03304309,0.00000000,0.18053677,0.61652556,0.01299372,0.44501351
-4.91345673,1.06196782,0.03443750,0.00000000,0.18649626,0.64023515,0.01335130,0.46446014
-4.90745373,1.10760287,0.03601339,0.00000000,0.19320290,0.66541263,0.01376338,0.48537702
-4.90145073,1.15653169,0.03777388,0.00000000,0.20062028,0.69213788,0.01422777,0.50773030
-4.89544772,1.20874225,0.03972078,0.00000000,0.20870514,0.72047527,0.01474076,0.53146632
-4.88944472,1.26417043,0.04185417,0.00000000,0.21740579,0.75046585,0.01529720,0.55650857
-4.88344172,1.32268984,0.04417209,0.00000000,0.22666075,0.78211914,0.01589044,0.58275492
-4.87743872,1.38410240,0.04667018,0.00000000,0.23639765,0.81540502,0.01651254,0.61007536
-4.87143572,1.44813013,0.04934130,0.00000000,0.24653254,0.85024594,0.01715437,0.63831026
-4.86543272,1.51440866,0.05217521,0.00000000,0.25696967,0.88651005,0.01780584,0.66726936
-4.85942971,1.58248286,0.05515829,0.00000000,0.26760172,0.92400551,0.01845613,0.69673149
-4.85342671,1.65180519,0.05827327,0.00000000,0.27831057,0.96247663,0.01909399,0.72644533
-4.84742371,1.72173706,0.06149903,0.00000000,0.28896854,1.00160200,0.01970800,0.75613107
-4.84142071,1.79155354,0.06481049,0.00000000,0.29944024,1.04099516,0.02028689,0.78548319
-4.83541771,1.86045164,0.06817859,0.00000000,0.30958476,1.08020795,0.02081985,0.81417431
-4.82941471,1.92756234,0.07157034,0.00000000,0.31925836,1.11873672,0.02129677,0.84186014
-4.82341171,1.99196611,0.07494906,0.00000000,0.32831746,1.15603142,0.02170859,0.86818548
-4.81740870,2.05271182,0.07827473,0.00000000,0.33662189,1.19150738,0.02204745,0.89279111
-4.81140570,2.10883858,0.08150445,0.00000000,0.34403830,1.22455961,0.02230697,0.91532157
-4.80540270,2.15939996,0.08459315,0.00000000,0.35044361,1.25457906,0.02248238,0.93543353
-4.79939970,2.20348981,0.08749440,0.00000000,0.35572838,1.28097035,0.02257070,0.95280450
-4.79339670,2.24026881,0.09016135,0.00000000,0.35980003,1.30317037,0.02257074,0.96714171
-4.78739370,2.26899079,0.09254784,0.00000000,0.36258578,1.32066692,0.02248323,0.97819086
-4.78139070,2.28902787,0.09460959,0.00000000,0.36403513,1.33301653,0.02231076,0.98574432
-4.77538769,2.29989314,0.09630546,0.00000000,0.36412189,1.33986096,0.02205778,0.98964854
-4.76938469,2.30126021,0.09759869,0.00000000,0.36284567,1.34094126,0.02173046,0.98981035
-4.76338169,2.29297839,0.09845817,0.00000000,0.36023259,1.33610907,0.02133660,0.98620185
-4.75737869,2.27508292,0.09885955,0.00000000,0.35633539,1.32533433,0.02088546,0.97886366
-4.75137569,2.24779964,0.09878628,0.00000000,0.35123277,1.30870920,0.02038756,0.96790618
-4.74537269,2.21154364,0.09823040,0.00000000,0.34502796,1.28644794,0.01985446,0.95350902
-4.73936968,2.16691192,0.09719311,0.00000000,0.33784660,1.25888251,0.01929851,0.93591818
-4.73336668,2.11467001,0.09568504,0.00000000,0.32983386,1.22645443,0.01873260,0.91544127
-4.72736368,2.05573325,0.09372631,0.00000000,0.32115108,1.18970280,0.01816988,0.89244078
-4.72136068,1.99114302,0.09134615,0.00000000,0.31197175,1.14924932,0.01762348,0.86732551
-4.71535768,1.92203917,0.08858231,0.00000000,0.30247717,1.10578074,0.01710629,0.84054060
-4.70935468,1.84962944,0.08548021,0.00000000,0.29285187,1.06002958,0.01663065,0.81255632
-4.70335168,1.77515716,0.08209175,0.00000000,0.28327886,1.01275384,0.01620817,0.78385618
-4.69734867,1.69986851,0.07847399,0.00000000,0.27393501,0.96471659,0.01584952,0.75492470
-4.69134567,1.62498051,0.07468770,0.00000000,0.26498661,0.91666619,0.01556427,0.72623527
-4.68534267,1.55165097,0.07079581,0.00000000,0.25658536,0.86931781,0.01536078,0.69823870
-4.67933967,1.48095165,0.06686184,0.00000000,0.24886484,0.82333709,0.01524619,0.67135275
-4.67333667,1.41384521,0.06294841,0.00000000,0.24193769,0.77932619,0.01522633,0.64595304
-4.66733367,1.35116705,0.05911589,0.00000000,0.23589355,0.73781281,0.01530583,0.62236578
-4.66133067,1.29361224,0.05542111,0.00000000,0.23079781,0.69924232,0.01548821,0.60086237
-4.65532766,1.24172797,0.05191642,0.00000000,0.22669130,0.66397304,0.01577600,0.58165625
-4.64932466,1.19591137,0.04864888,0.00000000,0.22359074,0.63227475,0.01617097,0.56490181
-4.64332166,1.15641256,0.04565970,0.00000000,0.22149019,0.60432996,0.01667427,0.55069551
-4.63731866,1.12334231,0.04298398,0.00000000,0.22036308,0.58023795,0.01728676,0.53907893
-4.63131566,1.09668390,0.04065061,0.00000000,0.22016504,0.56002090,0.01800918,0.53004360
-4.62531266,1.07630811,0.03868243,0.00000000,0.22083717,0.54363187,0.01884239,0.52353726
-4.61930965,1.06199072,0.03709650,0.00000000,0.22230967,0.53096394,0.01978766,0.51947124
-4.61330665,1.05343137,0.03590454,0.00000000,0.22450565,0.52186023,0.02084674,0.51772847
-4.60730365,1.05027299,0.03511344,0.00000000,0.22734502,0.51612415,0.02202212,0.51817176
-4.60130065,1.05212088,0.03472575,0.00000000,0.23074806,0.51352956,0.02331700,0.52065204
-4.59529765,1.05856058,0.03474031,0.00000000,0.23463881,0.51383033,0.02473542,0.52501591
-4.58929465,1.06917396,0.03515263,0.00000000,0.23894791,0.51676914,0.02628210,0.53111248
-4.58329165,1.08355274,0.03595539,0.00000000,0.24361482,0.52208510,0.02796241,0.53879892
-4.57728864,1.10130938,0.03713874,0.00000000,0.24858940,0.52952014,0.02978210,0.54794475
-4.57128564,1.12208469,0.03869050,0.00000000,0.25383276,0.53882402,0.03174704,0.55843452
-4.56528264,1.14555241,0.04059628,0.00000000,0.25931733,0.54975784,0.03386290,0.57016902
-4.55927964,1.17142057,0.04283950,0.00000000,0.26502620,0.56209623,0.03613469,0.58306486
-4.55327664,1.19943001,0.04540124,0.00000000,0.27095187,0.57562816,0.03856634,0.59705270
-4.54727364,1.22935021,0.04826016,0.00000000,0.27709430,0.59015653,0.04116019,0.61207412
-4.54127064,1.26097302,0.05139222,0.00000000,0.28345859,0.60549679,0.04391650,0.62807755
-4.53526763,1.29410468,0.05477055,0.00000000,0.29005235,0.62147463,0.04683291,0.64501337
-4.52926463,1.32855679,0.05836520,0.00000000,0.29688282,0.63792313,0.04990400,0.66282867
-4.52326163,1.36413673,0.06214306,0.00000000,0.30395408,0.65467952,0.05312084,0.68146180
-4.51725863,1.40063832,0.06606779,0.00000000,0.31126434,0.67158179,0.05647067,0.70083728
-4.51125563,1.43783321,0.07009994,0.00000000,0.31880362,0.68846543,0.05993662,0.72086125
-4.50525263,1.47546356,0.07419713,0.00000000,0.32655181,0.70516065,0.06349761,0.74141779
-4.49924962,1.51323670,0.07831452,0.00000000,0.33447730,0.72149008,0.06712837,0.76236645
-4.49324662,1.55082199,0.08240528,0.00000000,0.34253632,0.73726739,0.07079962,0.78354105
-4.48724362,1.58785037,0.08642138,0.00000000,0.35067287,0.75229684,0.07447842,0.80475013
-4.48124062,1.62391673,0.09031444,0.00000000,0.35881950,0.76637398,0.07812867,0.82577886
-4.47523762,1.65858521,0.09403678,0.00000000,0.36689866,0.77928754,0.08171184,0.84639263
-4.46923462,1.69139721,0.09754249,0.00000000,0.37482482,0.79082238,0.08518776,0.86634207
-4.46323162,1.72188213,0.10078865,0.00000000,0.38250707,0.80076375,0.08851560,0.88536939
-4.45722861,1.74957014,0.10373653,0.00000000,0.38985216,0.80890231,0.09165496,0.90321592
-4.45122561,1.77400672,0.10635272,0.00000000,0.39676789,0.81504013,0.09456695,0.91963025
-4.44522261,1.79476809,0.10861021,0.00000000,0.40316661,0.81899702,0.09721540,0.93437688
-4.43921961,1.81147702,0.11048931,0.00000000,0.40896864,0.82061724,0.09956790,0.94724493
-4.43321661,1.82381806,0.11197837,0.00000000,0.41410557,0.81977597,0.10159690,0.95805628
-4.42721361,1.83155155,0.11307422,0.00000000,0.41852313,0.81638535,0.10328061,0.96667312
-4.42121061,1.83452546,0.11378240,0.00000000,0.42218359,0.81039970,0.10460372,0.97300410
-4.41520760,1.83268468,0.11411701,0.00000000,0.42506751,0.80181959,0.10555801,0.97700911
-4.40920460,1.82607681,0.11410030,0.00000000,0.42717478,0.79069449,0.10614258,0.97870216
-4.40320160,1.81485450,0.11376194,0.00000000,0.42852490,0.77712387,0.10636399,0.97815240
-4.39719860,1.79927371,0.11313804,0.00000000,0.42915649,0.76125647,0.10623600,0.97548296
-4.39119560,1.77968818,0.11226986,0.00000000,0.42912604,0.74328790,0.10577920,0.97086790
-4.38519260,1.75654010,0.11120241,0.00000000,0.42850592,0.72345646,0.10502026,0.96452714
-4.37918959,1.73034754,0.10998289,0.00000000,0.42738195,0.70203747,0.10399111,0.95671970
-4.37318659,1.70168895,0.10865908,0.00000000,0.42585029,0.67933619,0.10272791,0.94773567
-4.36718359,1.67118576,0.10727774,0.00000000,0.42401422,0.65567985,0.10126986,0.93788696
-4.36118059,1.63948354,0.10588311,0.00000000,0.42198054,0.63140885,0.09965804,0.92749761
-4.35517759,1.60723279,0.10451555,0.00000000,0.41985616,0.60686786,0.09793417,0.91689384
-4.34917459,1.57507015,0.10321043,0.00000000,0.41774461,0.58239681,0.09613947,0.90639435
-4.34317159,1.54360082,0.10199718,0.00000000,0.41574299,0.55832259,0.09431355,0.89630131
-4.33716858,1.51338283,0.10089872,0.00000000,0.41393916,0.53495138,0.09249350,0.88689231
-4.33116558,1.48491391,0.09993115,0.00000000,0.41240947,0.51256212,0.09071310,0.87841366
-4.32516258,1.45862121,0.09910365,0.00000000,0.41121696,0.49140136,0.08900224,0.87107511
-4.31915958,1.43485417,0.09841875,0.00000000,0.41041010,0.47167939,0.08738649,0.86504620
-4.31315658,1.41388064,0.09787281,0.00000000,0.41002218,0.45356802,0.08588693,0.86045421
-4.30715358,1.39588608,0.09745662,0.00000000,0.41007106,0.43719963,0.08452010,0.85738372
