energy_ev,total_up,Hg_p_up,Hg_d_up,In_p_up,In_d_up,Se_s_up,Se_p_up
-5.81990995,1.31219925,0.52473171,0.28699607,0.27595774,0.00674146,0.24996945,0.25051981
-5.81390695,1.30282178,0.53434566,0.28451621,0.26896436,0.00662378,0.24530899,0.25621546
-5.80790395,1.29344337,0.54735851,0.28161702,0.26191536,0.00647562,0.23995349,0.26342172
-5.80190095,1.28471146,0.56403684,0.27843587,0.25494832,0.00630023,0.23402644,0.27226848
-5.79589795,1.27727738,0.58458112,0.27511948,0.24820034,0.00610145,0.22766704,0.28285919
-5.78989495,1.27177179,0.60911403,0.27181849,0.24180487,0.00588359,0.22102594,0.29526445
-5.78389195,1.26877850,0.63766962,0.26868137,0.23588832,0.00565132,0.21426026,0.30951580
-5.77788894,1.26880805,0.67018403,0.26584823,0.23056664,0.00540948,0.20752821,0.32559999
-5.77188594,1.27227242,0.70648846,0.26344461,0.22594211,0.00516291,0.20098347,0.34345420
-5.76588294,1.27946234,0.74630503,0.26157577,0.22210028,0.00491634,0.19476965,0.36296249
-5.75987994,1.29052875,0.78924619,0.26032175,0.21910758,0.00467420,0.18901504,0.38395396
-5.75387694,1.30546945,0.83481817,0.25973340,0.21700948,0.00444049,0.18382799,0.40620279
-5.74787394,1.32412216,0.88242878,0.25982976,0.21582945,0.00421872,0.17929302,0.42943057
-5.74187094,1.34616463,0.93139969,0.26059686,0.21556878,0.00401172,0.17546796,0.45331085
-5.73586793,1.37112202,0.98098312,0.26198810,0.21620735,0.00382171,0.17238215,0.47747615
-5.72986493,1.39838175,1.03038258,0.26392615,0.21770520,0.00365016,0.17003586,0.50152710
-5.72386193,1.42721517,1.07877695,0.26630638,0.22000499,0.00349785,0.16840088,0.52504365
-5.71785893,1.45680532,1.12534730,0.26900164,0.22303522,0.00336489,0.16742230,0.54759790
-5.71185593,1.48627965,1.16930518,0.27186812,0.22671391,0.00325079,0.16702137,0.56876816
-5.70585293,1.51474627,1.20992151,0.27475212,0.23095281,0.00315448,0.16709927,0.58815358
-5.69984992,1.54133207,1.24655455,0.27749729,0.23566179,0.00307448,0.16754166,0.60538889
-5.69384692,1.56522113,1.27867605,0.27995214,0.24075328,0.00300898,0.16822384,0.62015850
-5.68784392,1.58569160,1.30589413,0.28197733,0.24614656,0.00295591,0.16901617,0.63220942
-5.68184092,1.60214950,1.32797209,0.28345250,0.25177177,0.00291315,0.16978965,0.64136237
-5.67583792,1.61415801,1.34484218,0.28428237,0.25757353,0.00287854,0.17042136,0.64752061
-5.66983492,1.62146093,1.35661381,0.28440168,0.26351391,0.00285008,0.17079953,0.65067611
-5.66383192,1.62399945,1.36357577,0.28377902,0.26957497,0.00282596,0.17082814,0.65091274
-5.65782891,1.62192165,1.36619252,0.28241918,0.27576048,0.00280467,0.17043074,0.64840629
-5.65182591,1.61558431,1.36509455,0.28036411,0.28209709,0.00278505,0.16955344,0.64342145
-5.64582291,1.60554721,1.36106347,0.27769233,0.28863482,0.00276633,0.16816693,0.63630569
-5.63981991,1.59256006,1.35501213,0.27451701,0.29544682,0.00274820,0.16626757,0.62748039
-5.63381691,1.57754271,1.34796074,0.27098264,0.30262861,0.00273072,0.16387734,0.61742950
-5.62781391,1.56155941,1.34100978,0.26726057,0.31029657,0.00271440,0.16104284,0.60668609
-5.62181091,1.54578790,1.33531038,0.26354353,0.31858582,0.00270011,0.15783334,0.59581733
-5.61580790,1.53148433,1.33203320,0.26003933,0.32764753,0.00268903,0.15433793,0.58540833
-5.60980490,1.51994514,1.33233640,0.25696399,0.33764535,0.00268264,0.15066198,0.57604520
-5.60380190,1.51246678,1.33733355,0.25453445,0.34875129,0.00268256,0.14692288,0.56829810
-5.59779890,1.51030435,1.34806192,0.25296113,0.36114076,0.00269054,0.14324547,0.56270433
-5.59179590,1.51463020,1.36545179,0.25244053,0.37498682,0.00270834,0.13975711,0.55975220
-5.58579290,1.52649334,1.39029722,0.25314810,0.39045367,0.00273762,0.13658261,0.55986586
-5.57978989,1.54678074,1.42322872,0.25523143,0.40768947,0.00277991,0.13383937,0.56339149
-5.57378689,1.57618139,1.46468823,0.25880417,0.42681847,0.00283645,0.13163261,0.57058519
-5.56778389,1.61515411,1.51490711,0.26394067,0.44793275,0.00290816,0.13005109,0.58160284
-5.56178089,1.66390005,1.57388745,0.27067153,0.47108382,0.00299554,0.12916344,0.59649216
-5.55577789,1.72234096,1.64138757,0.27898033,0.49627427,0.00309865,0.12901504,0.61518736
-5.54977489,1.79010399,1.71691237,0.28880149,0.52344999,0.00321701,0.12962586,0.63750648
-5.54377189,1.86651420,1.79970924,0.30001956,0.55249343,0.00334962,0.13098906,0.66315174
-5.53776888,1.95059541,1.88877044,0.31246997,0.58321813,0.00349495,0.13307063,0.69171301
-5.53176588,2.04108008,1.98284256,0.32594128,0.61536531,0.00365090,0.13580991,0.72267457
-5.52576288,2.13642880,2.08044356,0.34017897,0.64860271,0.00381489,0.13912114,0.75542518
-5.51975988,2.23485931,2.17988794,0.35489085,0.68252619,0.00398389,0.14289590,0.78927130
-5.51375688,2.33438504,2.27931986,0.36975381,0.71666427,0.00415447,0.14700637,0.82345348
-5.50775388,2.43286233,2.37675395,0.38442203,0.75048583,0.00432291,0.15130936,0.85716541
-5.50175088,2.52804549,2.47012317,0.39853615,0.78341089,0.00448531,0.15565088,0.88957520
-5.49574787,2.61764788,2.55733238,0.41173340,0.81482433,0.00463766,0.15987121,0.91984845
-5.48974487,2.69940737,2.63631612,0.42365818,0.84409211,0.00477600,0.16381010,0.94717208
-5.48374187,2.77115368,2.70509862,0.43397274,0.87057954,0.00489656,0.16731212,0.97077845
-5.47773887,2.83087517,2.76185380,0.44236771,0.89367088,0.00499580,0.17023173,0.98996857
-5.47173587,2.87678231,2.80496281,0.44857178,0.91278936,0.00507064,0.17243809,1.00413366
-5.46573287,2.90736536,2.83306661,0.45236040,0.92741698,0.00511844,0.17381923,1.01277407
-5.45972986,2.92144339,2.84511130,0.45356296,0.93711289,0.00513721,0.17428551,1.01551489
-5.45372686,2.91820290,2.84038397,0.45206819,0.94152973,0.00512558,0.17377230,1.01211735
-5.44772386,2.89722388,2.81853737,0.44782752,0.94042695,0.00508289,0.17224165,1.00248568
-5.44172086,2.85849232,2.77960220,0.44085628,0.93368054,0.00500920,0.16968296,0.98666904
-5.43571786,2.80239858,2.72398630,0.43123264,0.92128862,0.00490530,0.16611267,0.96485847
-5.42971486,2.72972174,2.65246075,0.41909447,0.90337271,0.00477264,0.16157302,0.93737895
-5.42371186,2.64160068,2.56613356,0.40463403,0.88017449,0.00461332,0.15612989,0.90467705
-5.41770885,2.53949338,2.46641211,0.38809111,0.85204824,0.00442999,0.14986991,0.86730473
-5.41170585,2.42512642,2.35495619,0.36974457,0.81944951,0.00422576,0.14289694,0.82590003
-5.40570285,2.30043709,2.23362384,0.34990302,0.78292032,0.00400412,0.13532819,0.78116557
-5.39969985,2.16751074,2.10441246,0.32889480,0.74307190,0.00376880,0.12729003,0.73384587
-5.39369685,2.02851634,1.96939795,0.30705786,0.70056557,0.00352367,0.11891381,0.68470441
-5.38769385,1.88564289,1.83067434,0.28472995,0.65609294,0.00327263,0.11033176,0.63450144
-5.38169085,1.74103948,1.69029663,0.26223945,0.61035598,0.00301952,0.10167321,0.58397343
-5.37568784,1.59676102,1.55022889,0.23989719,0.56404821,0.00276802,0.09306124,0.53381483
-5.36968484,1.45472186,1.41229944,0.21798967,0.51783743,0.00252156,0.08460988,0.48466279
-5.36368184,1.31665839,1.27816461,0.19677359,0.47235087,0.00228328,0.07642190,0.43708525
-5.35767884,1.18410154,1.14928170,0.17647210,0.42816310,0.00205600,0.06858725,0.39157249
-5.35167584,1.05835949,1.02689168,0.15727252,0.38578706,0.00184217,0.06118220,0.34853236
-5.34567284,0.94051038,0.91201124,0.13932564,0.34566829,0.00164388,0.05426901,0.30828881
-5.33966983,0.83140414,0.80543376,0.12274641,0.30818230,0.00146287,0.04789633,0.27108360
-5.33366683,0.73167257,0.70773808,0.10761586,0.27363497,0.00130057,0.04209991,0.23708074
-5.32766383,0.64174610,0.61930378,0.09398395,0.24226539,0.00115808,0.03690389,0.20637300
-5.32166083,0.56187574,0.54033160,0.08187317,0.21425099,0.00103631,0.03232224,0.17899013
-5.31565783,0.49215845,0.47086725,0.07128267,0.18971421,0.00093592,0.02836049,0.15490815
-5.30965483,0.43256432,0.41082723,0.06219254,0.16873013,0.00085745,0.02501755,0.13405906
-5.30365183,0.38296388,0.36002492,0.05456807,0.15133473,0.00080133,0.02228745,0.11634053
-5.29764882,0.34315410,0.31819583,0.04836383,0.13753296,0.00076792,0.02016103,0.10162520
-5.29164582,0.31288194,0.28502059,0.04352728,0.12730627,0.00075755,0.01862750,0.08976899
-5.28564282,0.29186430,0.26014502,0.04000190,0.12061922,0.00077053,0.01767570,0.08061832
-5.27963982,0.27980384,0.24319633,0.03772958,0.11742472,0.00080717,0.01729514,0.07401600
-5.27363682,0.27640013,0.23379539,0.03665243,0.11766780,0.00086780,0.01747672,0.06980558
-5.26763382,0.28135619,0.23156465,0.03671383,0.12128780,0.00095270,0.01821319,0.06783434
-5.26163082,0.29438035,0.23613196,0.03785881,0.12821892,0.00106212,0.01949925,0.06795475
-5.25562781,0.31518408,0.24713072,0.04003385,0.13838921,0.00119625,0.02133140,0.07002472
-5.24962481,0.34347622,0.26419673,0.04318613,0.15171840,0.00135513,0.02370757,0.07390667
-5.24362181,0.37895453,0.28696258,0.04726242,0.16811458,0.00153866,0.02662647,0.07946586
-5.23761881,0.42129547,0.31505026,0.05220767,0.18747027,0.00174652,0.03008682,0.08656792
-5.23161581,0.47014315,0.34806297,0.05796350,0.20965819,0.00197813,0.03408642,0.09507621
-5.22561281,0.52509849,0.38557699,0.06446671,0.23452716,0.00223261,0.03862115,0.10484901
-5.21960980,0.58570969,0.42713433,0.07164790,0.26189847,0.00250874,0.04368398,0.11573694
-5.21360680,0.65146466,0.47223719,0.07943041,0.29156321,0.00280496,0.04926392,0.12758086
-5.20760380,0.72178649,0.52034463,0.08772963,0.32328070,0.00311932,0.05534509,0.14021036
-5.20160080,0.79603221,0.57087214,0.09645280,0.35677844,0.00344954,0.06190585,0.15344310
-5.19559780,0.87349541,0.62319431,0.10549930,0.39175361,0.00379300,0.06891809,0.16708510
-5.18959480,0.95341273,0.67665077,0.11476146,0.42787618,0.00414679,0.07634661,0.18093199
-5.18359180,1.03497411,0.73055529,0.12412596,0.46479363,0.00450777,0.08414872,0.19477119
-5.17758879,1.11733623,0.78420760,0.13347567,0.50213702,0.00487265,0.09227402,0.20838512
-5.17158579,1.19963877,0.83690756,0.14269184,0.53952817,0.00523803,0.10066429,0.22155503
-5.16558279,1.28102241,0.88797091,0.15165669,0.57658764,0.00560054,0.10925368,0.23406560
-5.15957979,1.36064762,0.93674567,0.16025606,0.61294296,0.00595689,0.11796904,0.24570982
-5.15357679,1.43771334,0.98262848,0.16838215,0.64823676,0.00630394,0.12673037,0.25629411
-5.14757379,1.51147421,1.02507974,0.17593608,0.68213438,0.00663884,0.13545163,0.26564328
-5.14157079,1.58125565,1.06363682,0.18283025,0.71433034,0.00695901,0.14404157,0.27360520
-5.13556778,1.64646564,1.09792447,0.18899027,0.74455353,0.00726222,0.15240483,0.28005481
-5.12956478,1.70660283,1.12766186,0.19435646,0.77257071,0.00754663,0.16044324,0.28489743
-5.12356178,1.76126035,1.15266576,0.19888467,0.79818818,0.00781076,0.16805723,0.28807105
-5.11755878,1.81012545,1.17284983,0.20254667,0.82125166,0.00805349,0.17514747,0.28954760
-5.11155578,1.85297503,1.18821990,0.20532983,0.84164439,0.00827404,0.18161666,0.28933317
-5.10555278,1.88966762,1.19886578,0.20723630,0.85928372,0.00847187,0.18737138,0.28746704
-5.09954977,1.92013262,1.20495007,0.20828166,0.87411653,0.00864664,0.19232413,0.28401979
-5.09354677,1.94435767,1.20669463,0.20849328,0.88611388,0.00879818,0.19639535,0.27909055
-5.08754377,1.96237535,1.20436592,0.20790831,0.89526537,0.00892633,0.19951546,0.27280346
-5.08154077,1.97425023,1.19825982,0.20657169,0.90157369,0.00903095,0.20162686,0.26530367
-5.07553777,1.98006748,1.18868715,0.20453402,0.90504987,0.00911184,0.20268577,0.25675315
-5.06953477,1.97992381,1.17596082,0.20184972,0.90570949,0.00916868,0.20266379,0.24732625
-5.06353177,1.97392175,1.16038519,0.19857532,0.90357039,0.00920103,0.20154934,0.23720561
-5.05752876,1.96216742,1.14224850,0.19476824,0.89865181,0.00920835,0.19934849,0.22657827
-5.05152576,1.94477228,1.12181858,0.19048581,0.89097524,0.00918999,0.19608563,0.21563237
-5.04552276,1.92185852,1.09934201,0.18578485,0.88056677,0.00914524,0.19180340,0.20455433
-5.03951976,1.89356760,1.07504665,0.18072159,0.86746083,0.00907345,0.18656231,0.19352683
-5.03351676,1.86007145,1.04914709,0.17535194,0.85170489,0.00897402,0.18043974,0.18272729
-5.02751376,1.82158508,1.02185250,0.16973215,0.83336486,0.00884657,0.17352844,0.17232714
-5.02151076,1.77837977,0.99337613,0.16391957,0.81253055,0.00869100,0.16593457,0.16249146
-5.01550775,1.73079545,0.96394554,0.15797356,0.78932096,0.00850757,0.15777535,0.15337917
-5.00950475,1.67925136,0.93381273,0.15195635,0.76388868,0.00829699,0.14917635,0.14514345
-5.00350175,1.62425377,0.90326333,0.14593382,0.73642316,0.00806049,0.14026856,0.13793223
-4.99749875,1.56639999,0.87262385,0.13997595,0.70715251,0.00779983,0.13118537,0.13188866
-4.99149575,1.50637805,0.84226655,0.13415704,0.67634357,0.00751737,0.12205948,0.12715138
-4.98549275,1.44496161,0.81261126,0.12855552,0.64430011,0.00721600,0.11301996,0.12385439
-4.97948974,1.38300019,0.78412387,0.12325326,0.61135938,0.00689915,0.10418946,0.12212638
-4.97348674,1.32140479,0.75731152,0.11833457,0.57788687,0.00657070,0.09568178,0.12208958
-4.96748374,1.26112959,0.73271444,0.11388470,0.54426980,0.00623491,0.08759971,0.12385790
-4.96148074,1.20315032,0.71089491,0.10998798,0.51090950,0.00589630,0.08003335,0.12753446
-4.95547774,1.14844042,0.69242386,0.10672570,0.47821316,0.00555957,0.07305881,0.13320857
-4.94947474,1.09794593,0.67786568,0.10417377,0.44658536,0.00522941,0.06673742,0.14095216
-4.94347174,1.05256040,0.66776215,0.10240022,0.41641985,0.00491046,0.06111532,0.15081588
-4.93746873,1.01310088,0.66261617,0.10146280,0.38809188,0.00460710,0.05622349,0.16282511
-4.93146573,0.98028616,0.66287635,0.10140668,0.36195157,0.00432340,0.05207815,0.17697595
-4.92546273,0.95471822,0.66892301,0.10226238,0.33831851,0.00406300,0.04868146,0.19323152
-4.91945973,0.93686776,0.68105662,0.10404413,0.31747781,0.00382902,0.04602251,0.21151891
-4.91345673,0.92706429,0.69948895,0.10674864,0.29967765,0.00362404,0.04407854,0.23172685
-4.90745373,0.92549130,0.72433767,0.11035442,0.28512839,0.00345002,0.04281630,0.25370453
-4.90145073,0.93218659,0.75562445,0.11482176,0.27400298,0.00330832,0.04219353,0.27726157
-4.89544772,0.94704748,0.79327663,0.12009327,0.26643868,0.00319967,0.04216051,0.30216956
-4.88944472,0.96984065,0.83713233,0.12609506,0.26253951,0.00312428,0.04266162,0.32816490
-4.88344172,1.00021592,0.88694856,0.13273859,0.26237937,0.00308177,0.04363696,0.35495330
-4.87743872,1.03772301,0.94241172,0.13992294,0.26600521,0.00307133,0.04502384,0.38221563
-4.87143572,1.08183045,1.00314968,0.14753762,0.27344000,0.00309172,0.04675828,0.40961494
-4.86543272,1.13194528,1.06874468,0.15546560,0.28468507,0.00314140,0.04877634,0.43680463
-4.85942971,1.18743267,1.13874593,0.16358665,0.29972142,0.00321853,0.05101543,0.46343711
-4.85342671,1.24763392,1.21268103,0.17178053,0.31850986,0.00332109,0.05341538,0.48917290
-4.84742371,1.31188223,1.29006535,0.17993025,0.34098965,0.00344692,0.05591943,0.51368942
-4.84142071,1.37951495,1.37040842,0.18792488,0.36707573,0.00359377,0.05847497,0.53668934
-4.83541771,1.44988188,1.45321707,0.19566200,0.39665441,0.00375932,0.06103409,0.55790784
-4.82941471,1.52234929,1.53799470,0.20304966,0.42957795,0.00394122,0.06355400,0.57711856
-4.82341171,1.59629934,1.62423700,0.21000766,0.46565808,0.00413709,0.06599713,0.59413788
-4.81740870,1.67112555,1.71142423,0.21646815,0.50465911,0.00434451,0.06833110,0.60882732
-4.81140570,1.74622470,1.79901090,0.22237564,0.54629116,0.00456101,0.07052846,0.62109401
-4.80540270,1.82098626,1.88641378,0.22768634,0.59020396,0.00478404,0.07256625,0.63088926
-4.79939970,1.89478041,1.97299940,0.23236697,0.63598206,0.00501097,0.07442551,0.63820534
-4.79339670,1.96694623,2.05807261,0.23639313,0.68314202,0.00523902,0.07609059,0.64307079
-4.78739370,2.03678133,2.14086747,0.23974748,0.73113219,0.00546529,0.07754850,0.64554457
-4.78139070,2.10353445,2.22054206,0.24241769,0.77933554,0.00568671,0.07878819,0.64570950
-4.77538769,2.16640238,2.29617835,0.24439457,0.82707594,0.00590008,0.07980000,0.64366545
-4.76938469,2.22453205,2.36678820,0.24567039,0.87362807,0.00610207,0.08057507,0.63952273
-4.76338169,2.27702867,2.43132599,0.24623750,0.91823080,0.00628923,0.08110502,0.63339607
-4.75737869,2.32297006,2.48870819,0.24608758,0.96010398,0.00645812,0.08138173,0.62539968
-4.75137569,2.36142708,2.53783929,0.24521124,0.99846790,0.00660531,0.08139732,0.61564351
-4.74537269,2.39148932,2.57764349,0.24359837,1.03256491,0.00672748,0.08114431,0.60423101
-4.73936968,2.41229509,2.60710063,0.24123895,1.06168224,0.00682156,0.08061596,0.59125830
-4.73336668,2.42306414,2.62528468,0.23812430,1.08517492,0.00688477,0.07980675,0.57681485
-4.72736368,2.42313121,2.63140292,0.23424881,1.10248790,0.00691476,0.07871296,0.56098536
-4.72136068,2.41197868,2.62483334,0.22961177,1.11317605,0.00690970,0.07733329,0.54385264
-4.71535768,2.38926603,2.60515835,0.22421938,1.11692116,0.00686836,0.07566949,0.52550111
-4.70935468,2.35485448,2.57219256,0.21808657,1.11354498,0.00679017,0.07372694,0.50602065
-4.70335168,2.30882497,2.52600285,0.21123865,1.10301746,0.00667529,0.07151512,0.48551026
-4.69734867,2.25148833,2.46691949,0.20371244,1.08545995,0.00652460,0.06904791,0.46408136
-4.69134567,2.18338671,2.39553728,0.19555707,1.06114285,0.00633973,0.06634372,0.44186030
-4.68534267,2.10528603,2.31270656,0.18683397,1.03047798,0.00612299,0.06342540,0.41898993
-4.67933967,2.01815952,2.21951419,0.17761646,0.99400591,0.00587735,0.06031999,0.39562999
-4.67333667,1.92316326,2.11725553,0.16798857,0.95237890,0.00560631,0.05705820,0.37195637
-4.66733367,1.82160469,2.00739858,0.15804340,0.90634020,0.00531386,0.05367371,0.34815924
-4.66133067,1.71490575,1.89154217,0.14788096,0.85670077,0.00500429,0.05020239,0.32444008
-4.65532766,1.60456239,1.77137008,0.13760568,0.80431437,0.00468212,0.04668138,0.30100796
-4.64932466,1.49210239,1.64860334,0.12732374,0.75005233,0.00435195,0.04314806,0.27807512
-4.64332166,1.37904343,1.52495277,0.11714019,0.69477885,0.00401833,0.03963906,0.25585223
-4.63731866,1.26685331,1.40207395,0.10715636,0.63932803,0.00368565,0.03618937,0.23454348
-4.63131566,1.15691375,1.28152622,0.09746723,0.58448329,0.00335802,0.03283141,0.21434194
-4.62531266,1.05048937,1.16473734,0.08815929,0.53096003,0.00303919,0.02959431,0.19542511
-4.61930965,0.94870253,1.05297476,0.07930873,0.47939182,0.00273247,0.02650331,0.17795111
-4.61330665,0.85251480,0.94732414,0.07098008,0.43032047,0.00244073,0.02357937,0.16205546
-4.60730365,0.76271521,0.84867546,0.06322533,0.38418999,0.00216628,0.02083889,0.14784864
-4.60130065,0.67991506,0.75771634,0.05608359,0.34134429,0.00191097,0.01829366,0.13541429
-4.59529765,0.60454889,0.67493226,0.04958118,0.30202830,0.00167612,0.01595093,0.12480825
-4.58929465,0.53688078,0.60061278,0.04373209,0.26639201,0.00146260,0.01381368,0.11605814
-4.58329165,0.47701531,0.53486274,0.03853886,0.23449704,0.00127086,0.01188097,0.10916366
-4.57728864,0.42491182,0.47761757,0.03399367,0.20632507,0.00110098,0.01014837,0.10409727
-4.57128564,0.38040125,0.42866134,0.03007971,0.18178750,0.00095272,0.00860849,0.10080539
-4.56528264,0.34320445,0.38764672,0.02677251,0.16073599,0.00082560,0.00725156,0.09920984
-4.55927964,0.31295097,0.35411579,0.02404152,0.14297314,0.00071897,0.00606592,0.09920966
-4.55327664,0.28919767,0.32752088,0.02185142,0.12826306,0.00063204,0.00503864,0.10068306
-4.54727364,0.27144644,0.30724484,0.02016356,0.11634146,0.00056394,0.00415595,0.10348965
-4.54127064,0.25916060,0.29262025,0.01893717,0.10692493,0.00051379,0.00340377,0.10747279
-4.53526763,0.25177960,0.28294719,0.01813040,0.09971940,0.00048068,0.00276807,0.11246217
-4.52926463,0.24873191,0.27750958,0.01770123,0.09442747,0.00046375,0.00223517,0.11827658
-4.52326163,0.24944601,0.27558973,0.01760819,0.09075488,0.00046217,0.00179209,0.12472689
-4.51725863,0.25335957,0.27648150,0.01781094,0.08841589,0.00047516,0.00142664,0.13161914
-4.51125563,0.25992686,0.27950179,0.01827060,0.08713774,0.00050195,0.00112765,0.13875792
-4.50525263,0.26862466,0.28400073,0.01895002,0.08666430,0.00054182,0.00088498,0.14594976
-4.49924962,0.27895676,0.28937050,0.01981388,0.08675898,0.00059403,0.00068959,0.15300669
-4.49324662,0.29045732,0.29505293,0.02082873,0.08720692,0.00065781,0.00053351,0.15974968
-4.48724362,0.30269325,0.30054586,0.02196290,0.08781664,0.00073234,0.00040981,0.16601212
-4.48124062,0.31526575,0.30540835,0.02318640,0.08842110,0.00081672,0.00031254,0.17164294
-4.47523762,0.32781119,0.30926456,0.02447081,0.08887838,0.00090994,0.00023666,0.17650951
-4.46923462,0.34000151,0.31180645,0.02578911,0.08907178,0.00101087,0.00017792,0.18050005
-4.46323162,0.35154408,0.31279507,0.02711555,0.08890961,0.00111821,0.00013280,0.18352557
-4.45722861,0.36218138,0.31206042,0.02842557,0.08832448,0.00123052,0.00009841,0.18552115
-4.45122561,0.37169029,0.30950001,0.02969575,0.08727225,0.00134621,0.00007241,0.18644656
-4.44522261,0.37988134,0.30507586,0.03090382,0.08573059,0.00146353,0.00005290,0.18628628
-4.43921961,0.38659776,0.29881029,0.03202869,0.08369716,0.00158062,0.00003836,0.18504874
-4.43321661,0.39171454,0.29078043,0.03305060,0.08118755,0.00169553,0.00002763,0.18276499
-4.42721361,0.39513748,0.28111161,0.03395133,0.07823288,0.00180623,0.00001975,0.17948684
-4.42121061,0.39680232,0.26997006,0.03471440,0.07487726,0.00191070,0.00001403,0.17528448
-4.41520760,0.39667388,0.25755488,0.03532539,0.07117513,0.00200696,0.00000989,0.17024378
-4.40920460,0.39474541,0.24408983,0.03577223,0.06718852,0.00209311,0.00000693,0.16446345
-4.40320160,0.39103791,0.22981507,0.03604559,0.06298434,0.00216742,0.00000484,0.15805203
-4.39719860,0.38559955,0.21497927,0.03613914,0.05863186,0.00222835,0.00000336,0.15112497
-4.39119560,0.37850516,0.19983219,0.03604995,0.05420031,0.00227462,0.00000235,0.14380196
-4.38519260,0.36985557,0.18461825,0.03577867,0.04975675,0.00230526,0.00000167,0.13620438
-4.37918959,0.35977698,0.16957093,0.03532982,0.04536433,0.00231959,0.00000123,0.12845327
-4.37318659,0.34842002,0.15490842,0.03471188,0.04108078,0.00231732,0.00000098,0.12066755
-4.36718359,0.33595866,0.14083046,0.03393738,0.03695736,0.00229851,0.00000088,0.11296282
-4.36118059,0.32258876,0.12751638,0.03302279,0.03303816,0.00226359,0.00000092,0.10545041
-4.35517759,0.30852628,0.11512425,0.03198844,0.02935975,0.00221331,0.00000110,0.09823693
-4.34917459,0.29400504,0.10379119,0.03085819,0.02595117,0.00214876,0.00000143,0.09142415
-4.34317159,0.27927411,0.09363446,0.02965915,0.02283422,0.00207131,0.00000196,0.08510905
-4.33716858,0.26459483,0.08475327,0.02842117,0.02002400,0.00198256,0.00000273,0.07938417
-4.33116558,0.25023729,0.07723113,0.02717631,0.01752964,0.00188430,0.00000383,0.07433796
-4.32516258,0.23647662,0.07113837,0.02595830,0.01535514,0.00177843,0.00000536,0.07005514
-4.31915958,0.22358885,0.06653479,0.02480180,0.01350032,0.00166694,0.00000748,0.06661696
-4.31315658,0.21184662,0.06347202,0.02374175,0.01196182,0.00155180,0.00001038,0.06410134
-4.30715358,0.20151468,0.06199567,0.02281266,0.01073403,0.00143495,0.00001430,0.06258262
