energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Na_s_up,Na_s_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.90995498,0.64563145,-0.52658156,0.00047471,-0.00670642,0.11256296,-0.01037682,0.12625087,-0.07414125,0.29200655,-0.15334024,0.02414772,-0.02792434,0.02446391,-0.00103848,0.22269397,-0.31686857
-5.90395198,0.67595929,-0.55163854,0.00040903,-0.00676242,0.11380325,-0.01152534,0.13771358,-0.08045719,0.29495005,-0.16082220,0.02681626,-0.03087371,0.02711530,-0.00121342,0.23995168,-0.33131267
-5.89794897,0.71090855,-0.57575676,0.00035593,-0.00678001,0.11579475,-0.01274053,0.15022604,-0.08691603,0.30010724,-0.16800477,0.02964588,-0.03393613,0.02985541,-0.00142007,0.25886095,-0.34510174
-5.89194597,0.75045673,-0.59870980,0.00031497,-0.00675913,0.11864316,-0.01401453,0.16376703,-0.09345554,0.30768880,-0.17480956,0.03261525,-0.03707796,0.03265524,-0.00166278,0.27924695,-0.35810286
-5.88594297,0.79451230,-0.62028550,0.00028580,-0.00670039,0.12244209,-0.01533935,0.17830516,-0.10001040,0.31787536,-0.18116052,0.03570113,-0.04026330,0.03548210,-0.00194655,0.30091120,-0.37019218
-5.87993997,0.84291540,-0.64029061,0.00026818,-0.00660503,0.12727081,-0.01670706,0.19379983,-0.10651385,0.33081291,-0.18698550,0.03887887,-0.04345475,0.03830018,-0.00227707,0.32363544,-0.38125767
-5.87393697,0.89544074,-0.65855578,0.00026201,-0.00647487,0.13319225,-0.01811012,0.21020263,-0.11289948,0.34660877,-0.19221797,0.04212308,-0.04661430,0.04107136,-0.00266066,0.34718660,-0.39120192
-5.86793397,0.95180230,-0.67494078,0.00026734,-0.00631226,0.14025116,-0.01954160,0.22745896,-0.11910337,0.36532809,-0.19679884,0.04540835,-0.04970440,0.04375609,-0.00310420,0.37132257,-0.39994515
-5.86193097,1.01165963,-0.68933951,0.00028438,-0.00612001,0.14847240,-0.02099550,0.24551005,-0.12506625,0.38699099,-0.20067833,0.04871011,-0.05268909,0.04631441,-0.00361504,0.39579864,-0.40742801
-5.85592796,1.07462526,-0.70168464,0.00031351,-0.00590132,0.15785952,-0.02246703,0.26429489,-0.13073567,0.41157002,-0.20381779,0.05200541,-0.05553516,0.04870709,-0.00420086,0.42037430,-0.41361421
-5.84992496,1.14027274,-0.71195152,0.00035525,-0.00565967,0.16839335,-0.02395278,0.28375224,-0.13606801,0.43898815,-0.20619131,0.05527380,-0.05821329,0.05089673,-0.00486950,0.44482019,-0.41849271
-5.84392196,1.20814485,-0.72016097,0.00041025,-0.00539877,0.18003089,-0.02545092,0.30382233,-0.14103029,0.46911726,-0.20778712,0.05849807,-0.06069908,0.05284891,-0.00562873,0.46892477,-0.42207927
-5.83791896,1.27776150,-0.72638071,0.00047926,-0.00512242,0.19270443,-0.02696121,0.32444829,-0.14560158,0.50177708,-0.20860858,0.06166483,-0.06297385,0.05453329,-0.00648598,0.49250040,-0.42441727
-5.83191596,1.34862693,-0.73072525,0.00056311,-0.00483448,0.20632095,-0.02848497,0.34557708,-0.14977391,0.53673472,-0.20867479,0.06476498,-0.06502538,0.05592453,-0.00744804,0.51538856,-0.42557764
-5.82591296,1.42023600,-0.73335396,0.00066266,-0.00453878,0.22076192,-0.03002492,0.36715982,-0.15355273,0.57370497,-0.20802069,0.06779391,-0.06684822,0.05700316,-0.00852073,0.53746376,-0.42565774
-5.81990995,1.49207933,-0.73446741,0.00077873,-0.00423900,0.23588364,-0.03158491,0.38915162,-0.15695675,0.61235144,-0.20669653,0.07075143,-0.06844387,0.05775618,-0.00970857,0.55863605,-0.42477934
-5.81390695,1.56364718,-0.73430186,0.00091210,-0.00393869,0.25151812,-0.03316961,0.41151073,-0.16001716,0.65228874,-0.20476696,0.07364144,-0.06982055,0.05817749,-0.01101436,0.57885193,-0.42308551
-5.80790395,1.63443244,-0.73312225,0.00106341,-0.00364115,0.26747466,-0.03478399,0.43419720,-0.16277639,0.69308598,-0.20230945,0.07647133,-0.07099278,0.05826807,-0.01243892,0.59809346,-0.42073660
-5.80190095,1.70393266,-0.73121386,0.00123311,-0.00334944,0.28354227,-0.03643295,0.45717106,-0.16528636,0.73427156,-0.19941232,0.07925108,-0.07198068,0.05803592,-0.01398069,0.61637582,-0.41790553
-5.79589795,1.77165158,-0.72887301,0.00142141,-0.00306635,0.29949282,-0.03812073,0.48039024,-0.16760627,0.77533960,-0.19617242,0.08199215,-0.07280906,0.05749574,-0.01563551,0.63374325,-0.41477243
-5.78989495,1.83710065,-0.72639734,0.00162826,-0.00279437,0.31508514,-0.03985053,0.50380835,-0.16980027,0.81575784,-0.19269246,0.08470619,-0.07350635,0.05666838,-0.01739637,0.65026369,-0.41151904
-5.78389195,1.89980075,-0.72407612,0.00185325,-0.00253571,0.33006980,-0.04162404,0.52737261,-0.17193491,0.85497722,-0.18907834,0.08740366,-0.07410348,0.05558012,-0.01925337,0.66602249,-0.40832305
-5.77788894,1.95928472,-0.72218113,0.00209560,-0.00229230,0.34419476,-0.04344123,0.55102202,-0.17407667,0.89244288,-0.18543633,0.09009237,-0.07463271,0.05426174,-0.02119360,0.68111539,-0.40535264
-5.77188594,2.01510100,-0.72095865,0.00235418,-0.00206584,0.35721153,-0.04530013,0.57468608,-0.17628969,0.92760640,-0.18187054,0.09277618,-0.07512658,0.05274753,-0.02320131,0.69564149,-0.40276162
-5.76588294,2.06681854,-0.72062290,0.00262744,-0.00185779,0.36888168,-0.04719691,0.59828426,-0.17863383,0.95993892,-0.17848060,0.09545380,-0.07561693,0.05107412,-0.02525808,0.70969631,-0.40068534
-5.75987994,2.11403325,-0.72135151,0.00291347,-0.00166947,0.37898366,-0.04912608,0.62172613,-0.18116313,0.98894492,-0.17535970,0.09811781,-0.07613411,0.04927941,-0.02734316,0.72336571,-0.39923755
-5.75387694,2.15637588,-0.72328299,0.00321004,-0.00150206,0.38731935,-0.05108091,0.64491257,-0.18392490,1.01417578,-0.17259319,0.10075414,-0.07670650,0.04740139,-0.02943393,0.73672073,-0.39850842
-5.74787394,2.19352104,-0.72651655,0.00351463,-0.00135666,0.39372036,-0.05305403,0.66773771,-0.18695926,1.03524304,-0.17025759,0.10334181,-0.07736014,0.04547719,-0.03150637,0.74981393,-0.39856379
-5.74187094,2.22519720,-0.73111408,0.00382452,-0.00123436,0.39805354,-0.05503818,0.69009176,-0.19029942,1.05183031,-0.16842024,0.10585320,-0.07811877,0.04354206,-0.03353574,0.76267719,-0.39944557
-5.73586793,2.25119693,-0.73710415,0.00413692,-0.00113625,0.40022560,-0.05702714,0.71186447,-0.19397237,1.06370363,-0.16713938,0.10825479,-0.07900398,0.04162861,-0.03549725,0.77532129,-0.40117339
-5.72986493,2.27138687,-0.74448780,0.00444903,-0.00106354,0.40018650,-0.05901669,0.73294906,-0.19800026,1.07071953,-0.16646473,0.11050826,-0.08003566,0.03976620,-0.03736668,0.78773698,-0.40374714
-5.72386193,2.28571668,-0.75324553,0.00475825,-0.00101750,0.39793145,-0.06100561,0.75324634,-0.20240200,1.07283036,-0.16643845,0.11257212,-0.08123259,0.03798047,-0.03912115,0.79989769,-0.40715043
-5.71785893,2.29422630,-0.76334520,0.00506225,-0.00099959,0.39350140,-0.06299662,0.77266861,-0.20719524,1.07008661,-0.16709626,0.11440363,-0.08261309,0.03629308,-0.04073973,0.81176333,-0.41135451
-5.71185593,2.29705078,-0.77475008,0.00535920,-0.00101143,0.38698197,-0.06499721,0.79114329,-0.21239852,1.06263604,-0.16846881,0.11596098,-0.08419571,0.03472160,-0.04220402,0.82328507,-0.41632259
-5.70585293,2.29442219,-0.78742669,0.00564787,-0.00105479,0.37850080,-0.06702031,0.80861569,-0.21803334,1.05071938,-0.17058292,0.11720562,-0.08599995,0.03327958,-0.04349865,0.83441056,-0.42201417
-5.69984992,2.28666808,-0.80135176,0.00592778,-0.00113164,0.36822351,-0.06908466,0.82505088,-0.22412612,1.03466296,-0.17346272,0.11810465,-0.08804671,0.03197677,-0.04461163,0.84508931,-0.42838914
-5.69384692,2.27420639,-0.81651792,0.00619940,-0.00124407,0.35634834,-0.07121487,0.84043437,-0.23070988,1.01486837,-0.17713056,0.11863306,-0.09035868,0.03081946,-0.04553462,0.85527761,-0.43541149
-5.68784392,2.25753670,-0.83293777,0.00646419,-0.00139429,0.34309986,-0.07344121,0.85477161,-0.23782550,0.99179962,-0.18160742,0.11877576,-0.09296044,0.02981086,-0.04626299,0.86494290,-0.44305230
-5.68184092,2.23722821,-0.85064597,0.00672477,-0.00158454,0.32872191,-0.07579893,0.86808613,-0.24552244,0.96596847,-0.18691300,0.11852926,-0.09587822,0.02895158,-0.04679579,0.87406709,-0.45129207
-5.67583792,2.21390472,-0.86969929,0.00698494,-0.00181701,0.31347012,-0.07832726,0.88041665,-0.25385893,0.93791833,-0.19306524,0.11790286,-0.09913942,0.02824019,-0.04713561,0.88264865,-0.46012209
-5.66983492,2.18822747,-0.89017459,0.00724977,-0.00209377,0.29760447,-0.08106802,0.89181317,-0.26290149,0.90820777,-0.20007937,0.11691935,-0.10277180,0.02767366,-0.04728827,0.89070357,-0.46954499
-5.66383192,2.16087661,-0.91216480,0.00752555,-0.00241666,0.28138205,-0.08406395,0.90233246,-0.27272377,0.87739408,-0.20796643,0.11561512,-0.10680229,0.02724793,-0.04726246,0.89826491,-0.47957434
-5.65782891,2.13253226,-0.93577315,0.00781976,-0.00278713,0.26505047,-0.08735673,0.91203325,-0.28340482,0.84601778,-0.21673145,0.11403955,-0.11125563,0.02695834,-0.04706929,0.90538125,-0.49023347
-5.65182591,2.10385607,-0.96110592,0.00814102,-0.00320619,0.24884207,-0.09098480,0.92097148,-0.29502666,0.81458873,-0.22637124,0.11225395,-0.11615269,0.02680005,-0.04672183,0.91211431,-0.50155358
-5.64582291,2.07547437,-0.98826417,0.00849895,-0.00367423,0.23296927,-0.09498118,0.92919609,-0.30767140,0.78357425,-0.23687204,0.11032981,-0.12150873,0.02676840,-0.04623459,0.91853571,-0.51357118
-5.63981991,2.04796368,-1.01733484,0.00890395,-0.00419095,0.21762110,-0.09937116,0.93674565,-0.32141790,0.75338986,-0.24820709,0.10834656,-0.12733151,0.02685920,-0.04562312,0.92472346,-0.52632514
-5.63381691,2.02183921,-1.04838172,0.00936705,-0.00475526,0.20296103,-0.10417027,0.94364612,-0.33633808,0.72439285,-0.26033429,0.10638897,-0.13361944,0.02706895,-0.04490350,0.93075834,-0.53985344
-5.62781391,1.99754687,-1.08143680,0.00989960,-0.00536520,0.18912605,-0.10938240,0.94991001,-0.35249309,0.69687879,-0.27319418,0.10454418,-0.14035984,0.02739494,-0.04409204,0.93672043,-0.55418978
-5.62181091,1.97545907,-1.11649255,0.01051297,-0.00601794,0.17622709,-0.11499826,0.95553702,-0.36992954,0.67108092,-0.28670834,0.10289856,-0.14752747,0.02783533,-0.04320495,0.94268602,-0.56936029
-5.61580790,1.95587406,-1.15349557,0.01121822,-0.00670975,0.16435043,-0.12099446,0.96051612,-0.38867591,0.64717236,-0.30077843,0.10153453,-0.15508327,0.02838911,-0.04225817,0.94872506,-0.58538045
-5.60980490,1.93901864,-1.19234205,0.01202573,-0.00743610,0.15356013,-0.12733295,0.96482890,-0.40873931,0.62527067,-0.31528596,0.10052739,-0.16297359,0.02905599,-0.04126719,0.95489920,-0.60225250
-5.60380190,1.92505373,-1.23287550,0.01294475,-0.00819172,0.14390109,-0.13396122,0.96845400,-0.43010304,0.60544439,-0.33009297,0.09994248,-0.17112987,0.02983619,-0.04024702,0.96126029,-0.61996338
-5.59779890,1.91408190,-1.27488706,0.01398304,-0.00897076,0.13540266,-0.14081316,0.97137225,-0.45272483,0.58772102,-0.34504366,0.09983247,-0.17946885,0.03073022,-0.03921223,0.96784952,-0.63848353
-5.59179590,1.90615618,-1.31811856,0.01514640,-0.00976702,0.12808247,-0.14781060,0.97357200,-0.47653623,0.57209588,-0.35996703,0.10023524,-0.18789342,0.03173849,-0.03817700,0.97469666,-0.65776650
-5.58579290,1.90128920,-1.36226857,0.01643825,-0.01057417,0.12195015,-0.15486546,0.97505431,-0.50144319,0.55854125,-0.37468058,0.10117215,-0.19629404,0.03286095,-0.03715522,0.98181959,-0.67774966
-5.57978989,1.89946176,-1.40700125,0.01785927,-0.01138602,0.11701090,-0.16188270,0.97583747,-0.52732786,0.54701524,-0.38899490,0.10264696,-0.20455081,0.03409665,-0.03616068,0.98922372,-0.69835595
-5.57378689,1.90063018,-1.45195805,0.01940700,-0.01219684,0.11326852,-0.16876358,0.97596052,-0.55405192,0.53746983,-0.40271925,0.10464532,-0.21253604,0.03544325,-0.03520714,0.99690125,-0.71949678
-5.56778389,1.90473163,-1.49677173,0.02107551,-0.01300167,0.11072781,-0.17540956,0.97548527,-0.58146106,0.52985767,-0.41566772,0.10713493,-0.22011745,0.03689656,-0.03430851,1.00483007,-0.74107593
-5.56178089,1.91168724,-1.54108229,0.02285526,-0.01379660,0.10939627,-0.18172636,0.97449677,-0.60939074,0.52413729,-0.42766596,0.11006633,-0.22716167,0.03845003,-0.03347895,1.01297241,-0.76299439
-5.55577789,1.92140267,-1.58455419,0.02473286,-0.01457907,0.10928480,-0.18762817,0.97310203,-0.63767296,0.52027643,-0.43855818,0.11337435,-0.23353808,0.04009436,-0.03273286,1.02127316,-0.78515591
-5.54977489,1.93376632,-1.62689393,0.02669110,-0.01534810,0.11040762,-0.19304177,0.97142697,-0.66614358,0.51825346,-0.44821404,0.11698007,-0.23912289,0.04181713,-0.03208498,1.02965811,-0.80747297
-5.54377189,1.94864533,-1.66786718,0.02870904,-0.01610443,0.11278124,-0.19791045,0.96961178,-0.69465000,0.51805677,-0.45653531,0.12079336,-0.24380307,0.04360251,-0.03155019,1.03803215,-0.82987272
-5.53776888,1.96588005,-1.70731430,0.03076222,-0.01685061,0.11642261,-0.20219745,0.96780496,-0.72305857,0.51968235,-0.46346176,0.12471583,-0.24748020,0.04543118,-0.03114347,1.04627788,-0.85230264
-5.53176588,1.98527749,-1.74516341,0.03282303,-0.01759100,0.12134650,-0.20588877,0.96615627,-0.75126127,0.52312965,-0.46897616,0.12864405,-0.25007402,0.04728027,-0.03087962,1.05425481,-0.87473527
-5.52576288,2.00660447,-1.78143977,0.03486123,-0.01833166,0.12756231,-0.20899525,0.96480923,-0.77918118,0.52839618,-0.47310800,0.13247306,-0.25152538,0.04912360,-0.03077295,1.06179937,-0.89717160
-5.51975988,2.02958140,-1.81627079,0.03684458,-0.01908010,0.13507042,-0.21155379,0.96389329,-0.80677622,0.53547099,-0.47593572,0.13609988,-0.25179859,0.05093200,-0.03083688,1.06872613,-0.91964278
-5.51375688,2.05387717,-1.84988587,0.03873957,-0.01984492,0.14385826,-0.21362746,0.96351643,-0.83404073,0.54432770,-0.47758723,0.13942701,-0.25088306,0.05267387,-0.03108351,1.07483032,-0.94220967
-5.50775388,2.07910601,-1.88261058,0.04051234,-0.02063545,0.15389643,-0.21530478,0.96375843,-0.86100464,0.55491728,-0.47823867,0.14236570,-0.24879397,0.05431586,-0.03152308,1.07989170,-0.96495996
-5.50175088,2.10482671,-1.91485510,0.04212950,-0.02146114,0.16513496,-0.21669779,0.96466519,-0.88772999,0.56716123,-0.47811130,0.14483889,-0.24557217,0.05582377,-0.03216341,1.08367993,-0.98800289
-5.49574787,2.13054454,-1.94709697,0.04355919,-0.02233101,0.17749997,-0.21793930,0.96624445,-0.91430491,0.58094547,-0.47746656,0.14678374,-0.24128306,0.05716348,-0.03300932,1.08596100,-1.01146150
-5.48974487,2.15571603,-1.97985888,0.04477196,-0.02325301,0.19089104,-0.21917913,0.96846309,-0.94083519,0.59611541,-0.47659945,0.14815352,-0.23601474,0.05830205,-0.03406202,1.08650490,-1.03546266
-5.48374187,2.17975651,-2.01368214,0.04574174,-0.02423338,0.20517939,-0.22057965,0.97124613,-0.96743384,0.61247252,-0.47583041,0.14891895,-0.22987521,0.05920876,-0.03531860,1.08509369,-1.06012543
-5.47773887,2.20205032,-2.04909725,0.04644662,-0.02527603,0.22020706,-0.22231066,0.97447738,-0.99420916,0.62977271,-0.47549591,0.14906875,-0.22298908,0.05985627,-0.03677152,1.08152999,-1.08554823
-5.47173587,2.22196308,-2.08659278,0.04686966,-0.02638195,0.23578731,-0.22454383,0.97800181,-1.02125212,0.64772681,-0.47593812,0.14860955,-0.21549366,0.06022153,-0.03840823,1.07564505,-1.11179560
-5.46573287,2.23885573,-2.12658446,0.04699936,-0.02754882,0.25170624,-0.22744692,0.98162933,-1.04862370,0.66600310,-0.47749400,0.14756500,-0.20753474,0.06028674,-0.04021093,1.06730621,-1.13888546
-5.45972986,2.25209967,-2.16938586,0.04683017,-0.02877056,0.26772573,-0.23117786,0.98513995,-1.07634313,0.68423209,-0.48048414,0.14597425,-0.19926224,0.06004006,-0.04215643,1.05642303,-1.16677767
-5.45372686,2.26109235,-2.21518258,0.04636261,-0.03003724,0.28358765,-0.23587907,0.98829000,-1.10437788,0.70201349,-0.48520170,0.14388981,-0.19082591,0.05947610,-0.04421631,1.04295191,-1.19536482
-5.44772386,2.26527282,-2.26401130,0.04560331,-0.03133502,0.29901924,-0.24167196,0.99081913,-1.13263602,0.71892500,-0.49190197,0.14137491,-0.18237115,0.05859621,-0.04635716,1.02689880,-1.22446603
-5.44172086,2.26413650,-2.31574501,0.04456479,-0.03264630,0.31373966,-0.24865199,0.99245791,-1.16096177,0.73453294,-0.50079263,0.13850047,-0.17403530,0.05740855,-0.04854112,1.00831981,-1.25382435
-5.43571786,2.25724884,-2.37008536,0.04326507,-0.03395008,0.32746725,-0.25688433,0.99293567,-1.18913443,0.74840409,-0.51202527,0.13534188,-0.16594443,0.05592782,-0.05072662,0.98731973,-1.28310825
-5.42971486,2.24425732,-2.42656268,0.04172709,-0.03522255,0.33992754,-0.26640024,0.99198851,-1.21687123,0.76011859,-0.52568823,0.13197565,-0.15821061,0.05417482,-0.05286927,0.96404853,-1.31191732
-5.42371186,2.22490154,-2.48454371,0.03997796,-0.03643767,0.35086141,-0.27719427,0.98936705,-1.24383370,0.76928317,-0.54180113,0.12847619,-0.15092996,0.05217580,-0.05492304,0.93869610,-1.33979218
-5.41770885,2.19902120,-2.54324677,0.03804811,-0.03756811,0.36003341,-0.28922244,0.98484393,-1.26963762,0.77554431,-0.56031115,0.12491283,-0.14418131,0.04996152,-0.05684142,0.91148552,-1.36622818
-5.41170585,2.16656176,-2.60176362,0.03597038,-0.03858611,0.36723955,-0.30240136,0.97822076,-1.29386585,0.77860078,-0.58109120,0.12134721,-0.13802555,0.04756633,-0.05857885,0.88266529,-1.39069221
-5.40570285,2.12757784,-2.65908684,0.03377899,-0.03946450,0.37231451,-0.31660835,0.96933450,-1.31608338,0.77821505,-0.60394011,0.11783117,-0.13250550,0.04502700,-0.06009206,0.85250107,-1.41264197
-5.39969985,2.08223435,-2.71414144,0.03150863,-0.04017769,0.37513781,-0.33168260,0.95806303,-1.33585379,0.77422303,-0.62858484,0.11440522,-0.12764647,0.04238161,-0.06134146,0.82126737,-1.43154649
-5.39369685,2.03080555,-2.76581910,0.02919348,-0.04070263,0.37563870,-0.34742744,0.94433003,-1.35275617,0.76654176,-0.65468465,0.11109767,-0.12345710,0.03966842,-0.06229244,0.78923965,-1.44690693
-5.38769385,1.97367197,-2.81301328,0.02686633,-0.04101974,0.37379956,-0.36361354,0.92810882,-1.36640152,0.75517473,-0.68183724,0.10792437,-0.11993065,0.03692480,-0.06291650,0.75668730,-1.45827638
-5.38169085,1.91131569,-2.85465380,0.02455787,-0.04111363,0.36965768,-0.37998319,0.90942532,-1.37644775,0.74021460,-0.70958682,0.10488920,-0.11704646,0.03418625,-0.06319224,0.72386786,-1.46527782
-5.37568784,1.84431384,-2.88973926,0.02229600,-0.04097374,0.36330533,-0.39625549,0.88836003,-1.38261242,0.72184319,-0.73743379,0.10198500,-0.11477164,0.03148557,-0.06310605,0.69102265,-1.46761897
-5.36968484,1.77333081,-2.91736597,0.02010533,-0.04059478,0.35488814,-0.41213240,0.86504888,-1.38468276,0.70032879,-0.76484607,0.09919521,-0.11306269,0.02885223,-0.06265257,0.65837400,-1.46510355
-5.36368184,1.69910923,-2.93675254,0.01800689,-0.03997691,0.34460182,-0.42730556,0.83968309,-1.38252225,0.67602088,-0.79127168,0.09649570,-0.11186721,0.02631183,-0.06183482,0.62612408,-1.45763819
-5.35767884,1.62245988,-2.94725932,0.01601787,-0.03912580,0.33268752,-0.44146373,0.81250785,-1.37607382,0.64934256,-0.81615237,0.09385709,-0.11112552,0.02388585,-0.06066405,0.59445522,-1.44523484
-5.35167584,1.54425089,-2.94840231,0.01415157,-0.03805239,0.31942588,-0.45430065,0.78382000,-1.36535954,0.62078104,-0.83893789,0.09124710,-0.11077221,0.02159146,-0.05915927,0.56353144,-1.42800873
-5.34567284,1.46539623,-2.93986157,0.01241751,-0.03677250,0.30513018,-0.46552318,0.75396447,-1.35047712,0.59087643,-0.85910060,0.08863295,-0.11073752,0.01944163,-0.05734655,0.53350108,-1.40617197
-5.33966983,1.38684369,-2.92148422,0.01082157,-0.03530628,0.29013874,-0.47485941,0.72332981,-1.33159359,0.56020956,-0.87614995,0.08598367,-0.11094876,0.01744526,-0.05525800,0.50449997,-1.38002353
-5.33366683,1.30956259,-2.89328257,0.00936632,-0.03367749,0.27480703,-0.48206648,0.69234251,-1.30893676,0.52938904,-0.88964630,0.08327216,-0.11133153,0.01560749,-0.05293070,0.47665503,-1.34993612
-5.32766383,1.23453116,-2.85542798,0.00805132,-0.03191267,0.25949964,-0.48693802,0.66146050,-1.28278510,0.49903811,-0.89921373,0.08047694,-0.11181100,0.01393014,-0.05040535,0.45008761,-1.31634094
-5.32166083,1.16272389,-2.80824117,0.00687358,-0.03004027,0.24458248,-0.48931062,0.63116559,-1.25345688,0.46978175,-0.90455131,0.07758348,-0.11231308,0.01241210,-0.04772495,0.42491661,-1.27971117
-5.31565783,1.09509877,-2.75217975,0.00582792,-0.02808972,0.23041538,-0.48906938,0.60195529,-1.22129912,0.44223434,-0.90544235,0.07458512,-0.11276567,0.01104984,-0.04493344,0.40126077,-1.24054509
-5.30965483,1.03258461,-2.68782378,0.00490748,-0.02609055,0.21734529,-0.48615218,0.57433379,-1.18667703,0.41698810,-0.90176139,0.07148346,-0.11309982,0.00983791,-0.04207438,0.37924010,-1.19934978
-5.30365183,0.97606852,-2.61586003,0.00410411,-0.02407155,0.20570026,-0.48055239,0.54880256,-1.14996454,0.39460264,-0.89347849,0.06828839,-0.11325105,0.00876942,-0.03918974,0.35897627,-1.15662618
-5.29764882,0.92638356,-2.53706566,0.00340878,-0.02206002,0.19578415,-0.47232013,0.52585049,-1.11153638,0.37559575,-0.88066073,0.06501757,-0.11316047,0.00783644,-0.03631882,0.34059187,-1.11285607
-5.29164582,0.88429675,-2.45229178,0.00281194,-0.02008110,0.18787228,-0.46156174,0.50594397,-1.07176172,0.36043528,-0.86347077,0.06169564,-0.11277609,0.00703041,-0.03349740,0.32420861,-1.06849151
-5.28564282,0.85049753,-2.36244735,0.00230386,-0.01815725,0.18220781,-0.44843769,0.48951694,-1.03099985,0.34953243,-0.84216259,0.05835308,-0.11205387,0.00634247,-0.03075702,0.30994461,-1.02394692
-5.27963982,0.82558678,-2.26848374,0.00187490,-0.01630789,0.17899895,-0.43315886,0.47696129,-0.98959750,0.34323614,-0.81707452,0.05502481,-0.11095879,0.00576369,-0.02812453,0.29791089,-0.97959408
-5.27363682,0.81006655,-2.17138022,0.00151572,-0.01454914,0.17841687,-0.41598140,0.46861775,-0.94788793,0.34182856,-0.78861997,0.05174879,-0.10946572,0.00528535,-0.02562183,0.28820731,-0.93575966
-5.26763382,0.80433082,-2.07213039,0.00121750,-0.01289372,0.18059415,-0.39720041,0.46476755,-0.90619128,0.34552164,-0.75727608,0.04856438,-0.10756003,0.00489899,-0.02326579,0.28091830,-0.89272540
-5.26163082,0.80865735,-1.97172973,0.00097200,-0.01135097,0.18562386,-0.37714259,0.46562513,-0.86481603,0.35445463,-0.72357098,0.04551088,-0.10523803,0.00459658,-0.02106843,0.27610858,-0.85073017
