energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Na_s_up,Te_p_up,Te_d_up
-5.76588294,4.87310363,0.08959348,0.27148641,1.81162643,0.62888283,0.70628107,2.47665143,0.00000000
-5.75987994,4.77324601,0.08654133,0.25736682,1.73430605,0.62154737,0.67649006,2.43306814,0.00000000
-5.75387694,4.67962663,0.08413114,0.24368335,1.65866452,0.61483704,0.64786774,2.39230287,0.00000000
-5.74787394,4.59258483,0.08235038,0.23058421,1.58535211,0.60875909,0.62048008,2.35436991,0.00000000
-5.74187094,4.51210710,0.08117111,0.21819073,1.51488872,0.60327749,0.59434909,2.31912197,0.00000000
-5.73586793,4.43783700,0.08055077,0.20659599,1.44765853,0.59831419,0.56945754,2.28625830,0.00000000
-5.72986493,4.36909875,0.08043335,0.19586446,1.38390999,0.59375223,0.54575452,2.25533915,0.00000000
-5.72386193,4.30493401,0.08075096,0.18603253,1.32376097,0.58944048,0.52316193,2.22580616,0.00000000
-5.71785893,4.24415051,0.08142571,0.17711006,1.26720876,0.58519998,0.50158140,2.19700818,0.00000000
-5.71185593,4.18538076,0.08237198,0.16908274,1.21414441,0.58083168,0.48090162,2.16823130,0.00000000
-5.70585293,4.12714855,0.08349893,0.16191517,1.16437058,0.57612516,0.46100575,2.13873213,0.00000000
-5.69984992,4.06794024,0.08471313,0.15555459,1.11762211,0.57086815,0.44177871,2.10777264,0.00000000
-5.69384692,4.00627809,0.08592139,0.14993500,1.07358818,0.56485629,0.42311389,2.07465532,0.00000000
-5.68784392,3.94079204,0.08703353,0.14498162,1.03193513,0.55790277,0.40491939,2.03875676,0.00000000
-5.68184092,3.87028702,0.08796503,0.14061542,0.99232882,0.54984745,0.38712308,1.99955832,0.00000000
-5.67583792,3.79380259,0.08863957,0.13675762,0.95445546,0.54056491,0.36967675,1.95667238,0.00000000
-5.66983492,3.71066230,0.08899121,0.13333391,0.91804015,0.52997124,0.35255875,1.90986297,0.00000000
-5.66383192,3.62051058,0.08896623,0.13027824,0.88286218,0.51802905,0.33577539,1.85905977,0.00000000
-5.65782891,3.52333547,0.08852448,0.12753611,0.84876665,0.50475068,0.31936083,1.80436491,0.00000000
-5.65182591,3.41947629,0.08764033,0.12506716,0.81567190,0.49019920,0.30337545,1.74605233,0.00000000
-5.64582291,3.30961598,0.08630296,0.12284694,0.78357257,0.47448745,0.28790304,1.68455953,0.00000000
-5.63981991,3.19475848,0.08451628,0.12086782,0.75253831,0.45777483,0.27304663,1.62047247,0.00000000
-5.63381691,3.07619235,0.08229814,0.11913912,0.72270831,0.44026235,0.25892340,1.55450404,0.00000000
-5.62781391,2.95544215,0.07967926,0.11768618,0.69428213,0.42218579,0.24565875,1.48746728,0.00000000
-5.62181091,2.83420993,0.07670158,0.11654869,0.66750715,0.40380752,0.23337997,1.42024451,0.00000000
-5.61580790,2.71430921,0.07341638,0.11577818,0.64266354,0.38540732,0.22220956,1.35375373,0.00000000
-5.60980490,2.59759441,0.06988208,0.11543481,0.62004735,0.36727234,0.21225873,1.28891379,0.00000000
-5.60380190,2.48588862,0.06616194,0.11558357,0.59995257,0.34968701,0.20362121,1.22660976,0.00000000
-5.59779890,2.38091259,0.06232164,0.11629014,0.58265297,0.33292287,0.19636771,1.16765995,0.00000000
-5.59179590,2.28421791,0.05842701,0.11761643,0.56838460,0.31722913,0.19054121,1.11278584,0.00000000
-5.58579290,2.19712686,0.05454176,0.11961609,0.55732959,0.30282392,0.18615334,1.06258622,0.00000000
-5.57978989,2.12068127,0.05072557,0.12233018,0.54960219,0.28988691,0.18318194,1.01751624,0.00000000
-5.57378689,2.05560224,0.04703233,0.12578320,0.54523735,0.27855331,0.18156998,0.97787236,0.00000000
-5.56778389,2.00226221,0.04350883,0.12997961,0.54418265,0.26890951,0.18122574,0.94378353,0.00000000
-5.56178089,1.96067024,0.04019370,0.13490109,0.54629370,0.26099056,0.18202446,0.91520884,0.00000000
-5.55577789,1.93047093,0.03711682,0.14050466,0.55133338,0.25477947,0.18381121,0.89194154,0.00000000
-5.54977489,1.91095688,0.03429902,0.14672176,0.55897486,0.25020840,0.18640499,0.87361929,0.00000000
-5.54377189,1.90109405,0.03175219,0.15345839,0.56880847,0.24716151,0.18960386,0.85973989,0.00000000
-5.53776888,1.89955888,0.02947963,0.16059640,0.58035197,0.24547958,0.19319087,0.84968191,0.00000000
-5.53176588,1.90478566,0.02747679,0.16799575,0.59306400,0.24496598,0.19694065,0.84272927,0.00000000
-5.52576288,1.91502227,0.02573213,0.17549793,0.60636013,0.24539384,0.20062631,0.83809872,0.00000000
-5.51975988,1.92839187,0.02422816,0.18293023,0.61963078,0.24651417,0.20402647,0.83496900,0.00000000
-5.51375688,1.94295841,0.02294269,0.19011072,0.63226056,0.24806461,0.20693201,0.83251073,0.00000000
-5.50775388,1.95679312,0.02184997,0.19685395,0.64364786,0.24977834,0.20915247,0.82991558,0.00000000
-5.50175088,1.96803964,0.02092203,0.20297680,0.65322435,0.25139308,0.21052159,0.82642382,0.00000000
-5.49574787,1.97497519,0.02012980,0.20830459,0.66047316,0.25265967,0.21090210,0.82134917,0.00000000
-5.48974487,1.97606564,0.01944428,0.21267696,0.66494545,0.25334989,0.21018925,0.81410002,0.00000000
-5.48374187,1.97001242,0.01883754,0.21595329,0.66627435,0.25326342,0.20831318,0.80419651,0.00000000
-5.47773887,1.95578982,0.01828356,0.21801753,0.66418599,0.25223358,0.20524000,0.79128276,0.00000000
-5.47173587,1.93267145,0.01775897,0.21878217,0.65850715,0.25013174,0.20097151,0.77513421,0.00000000
-5.46573287,1.90024531,0.01724356,0.21819113,0.64916931,0.24687016,0.19554372,0.75565995,0.00000000
-5.45972986,1.85841732,0.01672069,0.21622150,0.63620904,0.24240346,0.18902416,0.73290020,0.00000000
-5.45372686,1.80740376,0.01617747,0.21288416,0.61976489,0.23672844,0.18150822,0.70701945,0.00000000
-5.44772386,1.74771347,0.01560484,0.20822305,0.60007102,0.22988255,0.17311467,0.67829571,0.00000000
-5.44172086,1.68012106,0.01499745,0.20231341,0.57744795,0.22194100,0.16398060,0.64710673,0.00000000
-5.43571786,1.60563276,0.01435353,0.19525889,0.55229105,0.21301281,0.15425598,0.61391387,0.00000000
-5.42971486,1.52544690,0.01367455,0.18718778,0.52505735,0.20323594,0.14409821,0.57924448,0.00000000
-5.42371186,1.44091073,0.01296488,0.17824862,0.49625127,0.19277179,0.13366669,0.54367375,0.00000000
-5.41770885,1.35347586,0.01223142,0.16860524,0.46641000,0.18179925,0.12311777,0.50780669,0.00000000
-5.41170585,1.26465401,0.01148317,0.15843164,0.43608918,0.17050876,0.11260030,0.47226106,0.00000000
-5.40570285,1.17597497,0.01073082,0.14790683,0.40584940,0.15909628,0.10225174,0.43765172,0.00000000
-5.39969985,1.08894805,0.00998641,0.13720988,0.37624400,0.14775780,0.09219506,0.40457700,0.00000000
-5.39369685,1.00502827,0.00926301,0.12651543,0.34780863,0.13668418,0.08253653,0.37360718,0.00000000
-5.38769385,0.92558805,0.00857441,0.11598972,0.32105263,0.12605672,0.07336423,0.34527533,0.00000000
-5.38169085,0.85189466,0.00793498,0.10578732,0.29645259,0.11604341,0.06474746,0.32007050,0.00000000
-5.37568784,0.78509363,0.00735952,0.09604864,0.27444778,0.10679595,0.05673681,0.29843294,0.00000000
-5.36968484,0.72619773,0.00686321,0.08689819,0.25543753,0.09844754,0.04936496,0.28075124,0.00000000
-5.36368184,0.67608090,0.00646160,0.07844368,0.23978023,0.09111142,0.04264789,0.26736093,0.00000000
-5.35767884,0.63547644,0.00617067,0.07077572,0.22779357,0.08487998,0.03658664,0.25854418,0.00000000
-5.35167584,0.60497850,0.00600690,0.06396828,0.21975574,0.07982448,0.03116929,0.25453022,0.00000000
-5.34567284,0.58504585,0.00598735,0.05807951,0.21590714,0.07599527,0.02637308,0.25549592,0.00000000
-5.33966983,0.57600704,0.00612974,0.05315307,0.21645217,0.07342224,0.02216664,0.26156647,0.00000000
-5.33366683,0.57806590,0.00645245,0.04921953,0.22156070,0.07211562,0.01851214,0.27281565,0.00000000
-5.32766383,0.59130684,0.00697447,0.04629805,0.23136896,0.07206689,0.01536736,0.28926552,0.00000000
-5.32166083,0.61569917,0.00771532,0.04439782,0.24597951,0.07324977,0.01268749,0.31088565,0.00000000
-5.31565783,0.65110011,0.00869473,0.04351947,0.26546009,0.07562126,0.01042680,0.33759162,0.00000000
-5.30965483,0.69725639,0.00993232,0.04365619,0.28984135,0.07912266,0.00853995,0.36924312,0.00000000
-5.30365183,0.75380432,0.01144706,0.04479452,0.31911328,0.08368061,0.00698314,0.40564170,0.00000000
-5.29764882,0.82026872,0.01325664,0.04691476,0.35322067,0.08920813,0.00571489,0.44652847,0.00000000
-5.29164582,0.89606105,0.01537668,0.04999106,0.39205761,0.09560569,0.00469667,0.49158211,0.00000000
-5.28564282,0.98047719,0.01781984,0.05399107,0.43546143,0.10276229,0.00389325,0.54041741,0.00000000
-5.27963982,1.07269572,0.02059484,0.05887544,0.48320641,0.11055678,0.00327285,0.59258476,0.00000000
-5.27363682,1.17177720,0.02370548,0.06459691,0.53499768,0.11885914,0.00280721,0.64757091,0.00000000
-5.26763382,1.27666527,0.02714951,0.07109939,0.59046585,0.12753210,0.00247142,0.70480118,0.00000000
-5.26163082,1.38619021,0.03091777,0.07831698,0.64916290,0.13643283,0.00224374,0.76364355,0.00000000
-5.25562781,1.49907568,0.03499325,0.08617307,0.71055966,0.14541487,0.00210533,0.82341465,0.00000000
-5.24962481,1.61394897,0.03935042,0.09457970,0.77404566,0.15433030,0.00203995,0.88338767,0.00000000
-5.24362181,1.72935526,0.04395481,0.10343720,0.83893155,0.16303201,0.00203362,0.94280253,0.00000000
-5.23761881,1.84377618,0.04876279,0.11263429,0.90445449,0.17137614,0.00207433,1.00087777,0.00000000
-5.23161581,1.95565239,0.05372178,0.12204879,0.96978686,0.17922464,0.00215173,1.05682440,0.00000000
-5.22561281,2.06341036,0.05877083,0.13154875,1.03404828,0.18644784,0.00225690,1.10986124,0.00000000
-5.21960980,2.16549260,0.06384152,0.14099438,1.09632087,0.19292692,0.00238211,1.15923137,0.00000000
-5.21360680,2.26039093,0.06885933,0.15024050,1.15566769,0.19855644,0.00252064,1.20421948,0.00000000
-5.20760380,2.34668191,0.07374535,0.15913957,1.21115370,0.20324652,0.00266669,1.24416946,0.00000000
-5.20160080,2.42306331,0.07841839,0.16754526,1.26186902,0.20692495,0.00281528,1.27850173,0.00000000
-5.19559780,2.48839055,0.08279724,0.17531635,1.30695333,0.20953883,0.00296220,1.30672982,0.00000000
-5.18959480,2.54171177,0.08680328,0.18232098,1.34562102,0.21105600,0.00310405,1.32847550,0.00000000
-5.18359180,2.58230010,0.09036308,0.18844082,1.37718570,0.21146604,0.00323825,1.34348203,0.00000000
-5.17758879,2.60968187,0.09341106,0.19357527,1.40108343,0.21078076,0.00336313,1.35162472,0.00000000
-5.17158579,2.62365937,0.09589207,0.19764531,1.41689337,0.20903432,0.00347805,1.35291862,0.00000000
-5.16558279,2.62432697,0.09776366,0.20059685,1.42435517,0.20628289,0.00358347,1.34752267,0.00000000
-5.15957979,2.61207969,0.09899818,0.20240345,1.42338200,0.20260381,0.00368110,1.33574001,0.00000000
-5.15357679,2.58761342,0.09958436,0.20306830,1.41406878,0.19809435,0.00377406,1.31801442,0.00000000
-5.14757379,2.55191642,0.09952852,0.20262521,1.39669497,0.19287005,0.00386701,1.29492262,0.00000000
-5.14157079,2.50625208,0.09885519,0.20113867,1.37172175,0.18706270,0.00396626,1.26716270,0.00000000
-5.13556778,2.45213312,0.09760721,0.19870298,1.33978358,0.18081799,0.00407995,1.23553874,0.00000000
-5.12956478,2.39128803,0.09584536,0.19544031,1.30167445,0.17429293,0.00421813,1.20094230,0.00000000
-5.12356178,2.32562073,0.09364731,0.19149792,1.25832919,0.16765307,0.00439284,1.16433102,0.00000000
-5.11755878,2.25716472,0.09110624,0.18704460,1.21080075,0.16106955,0.00461825,1.12670528,0.00000000
-5.11155578,2.18803333,0.08832887,0.18226639,1.16023412,0.15471614,0.00491058,1.08908348,0.00000000
-5.10555278,2.12036766,0.08543328,0.17736191,1.10783797,0.14876623,0.00528819,1.05247688,0.00000000
-5.09954977,2.05628414,0.08254625,0.17253726,1.05485515,0.14338992,0.00577146,1.01786485,0.00000000
-5.09354677,1.99782332,0.07980053,0.16800090,1.00253286,0.13875116,0.00638266,0.98617120,0.00000000
-5.08754377,1.94690155,0.07733180,0.16395851,0.95209376,0.13500503,0.00714580,0.95824257,0.00000000
-5.08154077,1.90526710,0.07527564,0.16060804,0.90470862,0.13229526,0.00808631,0.93482937,0.00000000
-5.07553777,1.87446174,0.07376443,0.15813518,0.86147157,0.13075184,0.00923075,0.91656988,0.00000000
-5.06953477,1.85578895,0.07292421,0.15670925,0.82337821,0.13048888,0.01060635,0.90397790,0.00000000
-5.06353177,1.85028914,0.07287169,0.15647958,0.79130735,0.13160273,0.01224049,0.89743416,0.00000000
-5.05752876,1.85872233,0.07371126,0.15757265,0.76600626,0.13417019,0.01416017,0.89718161,0.00000000
-5.05152576,1.88155830,0.07553225,0.16008972,0.74807996,0.13824711,0.01639136,0.90332445,0.00000000
-5.04552276,1.91897397,0.07840624,0.16410523,0.73798407,0.14386707,0.01895833,0.91583078,0.00000000
-5.03951976,1.97085762,0.08238479,0.16966587,0.73602161,0.15104044,0.02188297,0.93453854,0.00000000
-5.03351676,2.03681949,0.08749726,0.17679022,0.74234313,0.15975366,0.02518416,0.95916432,0.00000000
-5.02751376,2.11620806,0.09374921,0.18546917,0.75695031,0.16996891,0.02887712,0.98931469,0.00000000
-5.02151076,2.20813151,0.10112106,0.19566687,0.77970266,0.18162411,0.03297297,1.02449953,0.00000000
-5.01550775,2.31148355,0.10956743,0.20732233,0.81032712,0.19463340,0.03747829,1.06414698,0.00000000
-5.00950475,2.42497332,0.11901697,0.22035161,0.84843044,0.20888812,0.04239503,1.10761962,0.00000000
-5.00350175,2.54715853,0.12937295,0.23465056,0.89351404,0.22425833,0.04772043,1.15423142,0.00000000
-4.99749875,2.67648146,0.14051464,0.25009805,0.94499116,0.24059494,0.05344736,1.20326518,0.00000000
-4.99149575,2.81130722,0.15229936,0.26655970,1.00220608,0.25773248,0.05956480,1.25399019,0.00000000
-4.98549275,2.94996361,0.16456549,0.28389193,1.06445488,0.27549245,0.06605861,1.30567970,0.00000000
-4.97948974,3.09078197,0.17713617,0.30194635,1.13100751,0.29368725,0.07291254,1.35762809,0.00000000
-4.97348674,3.23213802,0.18982378,0.32057419,1.20113034,0.31212457,0.08010945,1.40916722,0.00000000
-4.96748374,3.37249178,0.20243498,0.33963077,1.27410874,0.33061222,0.08763267,1.45968188,0.00000000
-4.96148074,3.51042531,0.21477625,0.35897971,1.34926858,0.34896299,0.09546741,1.50862374,0.00000000
-4.95547774,3.64467696,0.22665966,0.37849670,1.42599594,0.36699964,0.10360228,1.55552357,0.00000000
-4.94947474,3.77417070,0.23790864,0.39807262,1.50375392,0.38455955,0.11203054,1.60000123,0.00000000
-4.94347174,3.89803905,0.24836359,0.41761580,1.58209556,0.40149892,0.12075131,1.64177299,0.00000000
-4.93746873,4.01563815,0.25788690,0.43705316,1.66067203,0.41769617,0.12977034,1.68065572,0.00000000
-4.93146573,4.12655387,0.26636729,0.45633025,1.73923515,0.43305447,0.13910045,1.71656766,0.00000000
-4.92546273,4.23059801,0.27372310,0.47540986,1.81763391,0.44750311,0.14876146,1.74952538,0.00000000
-4.91945973,4.32779407,0.27990446,0.49426938,1.89580450,0.46099752,0.15877948,1.77963683,0.00000000
-4.91345673,4.41835260,0.28489407,0.51289694,1.97375414,0.47351815,0.16918571,1.80709046,0.00000000
-4.90745373,4.50263691,0.28870665,0.53128631,2.05153911,0.48506786,0.18001449,1.83214060,0.00000000
-4.90145073,4.58112013,0.29138697,0.54943112,2.12923788,0.49566823,0.19130084,1.85508958,0.00000000
-4.89544772,4.65433573,0.29300656,0.56731845,2.20692075,0.50535489,0.20307745,1.87626712,0.00000000
-4.88944472,4.72282368,0.29365924,0.58492226,2.28461746,0.51417197,0.21537116,1.89600791,0.00000000
-4.88344172,4.78707523,0.29345579,0.60219722,2.36228476,0.52216624,0.22819924,1.91462836,0.00000000
-4.87743872,4.84747928,0.29251786,0.61907322,2.43977597,0.52938115,0.24156548,1.93240363,0.00000000
-4.87143572,4.90427370,0.29097157,0.63545109,2.51681461,0.53585112,0.25545632,1.94954623,0.00000000
-4.86543272,4.95750456,0.28894118,0.65119989,2.59297399,0.54159658,0.26983731,1.96618729,0.00000000
-4.85942971,5.00699622,0.28654294,0.66615619,2.66766454,0.54661998,0.28465002,1.98236173,0.00000000
-4.85342671,5.05233438,0.28387973,0.68012531,2.74013016,0.55090310,0.29980969,1.99799825,0.00000000
-4.84742371,5.09286389,0.28103657,0.69288490,2.80945446,0.55440590,0.31520372,2.01291495,0.00000000
-4.84142071,5.12770192,0.27807728,0.70419064,2.87457728,0.55706693,0.33069133,2.02682109,0.00000000
-4.83541771,5.15576659,0.27504248,0.71378385,2.93432094,0.55880543,0.34610435,2.03932508,0.00000000
-4.82941471,5.17581997,0.27194895,0.72140083,2.98742564,0.55952500,0.36124935,2.04994870,0.00000000
-4.82341171,5.18652356,0.26879039,0.72678339,3.03259222,0.55911856,0.37591101,2.05814692,0.00000000
-4.81740870,5.18650372,0.26553948,0.72969005,3.06853058,0.55747452,0.38985683,2.06333256,0.00000000
-4.81140570,5.17442369,0.26215108,0.72990744,3.09401125,0.55448363,0.40284291,2.06490474,0.00000000
-4.80540270,5.14905866,0.25856635,0.72726109,3.10791766,0.55004631,0.41462078,2.06227965,0.00000000
-4.79939970,5.10936974,0.25471759,0.72162528,3.10929627,0.54407985,0.42494490,2.05492231,0.00000000
-4.79339670,5.05457324,0.25053337,0.71293115,3.09740230,0.53652526,0.43358061,2.04237760,0.00000000
-4.78739370,4.98420126,0.24594381,0.70117285,3.07173832,0.52735327,0.44031225,2.02429914,0.00000000
-4.78139070,4.89815055,0.24088560,0.68641124,3.03208395,0.51656919,0.44495097,2.00047434,0.00000000
-4.77538769,4.79671692,0.23530656,0.66877500,2.97851516,0.50421631,0.44734204,1.97084452,0.00000000
-4.76938469,4.68061320,0.22916942,0.64845903,2.91141202,0.49037773,0.44737111,1.93551876,0.00000000
-4.76338169,4.55096983,0.22245476,0.62572026,2.83145471,0.47517644,0.44496938,1.89478095,0.00000000
-4.75737869,4.40931774,0.21516288,0.60087105,2.73960799,0.45877364,0.44011720,1.84908933,0.00000000
-4.75137569,4.25755411,0.20731458,0.57427049,2.63709491,0.44136539,0.43284600,1.79906852,0.00000000
-4.74537269,4.09789262,0.19895089,0.54631397,2.52536108,0.42317777,0.42323852,1.74549432,0.00000000
-4.73936968,3.93280015,0.19013172,0.51742163,2.40603134,0.40446071,0.41142718,1.68927175,0.00000000
-4.73336668,3.76492277,0.18093367,0.48802604,2.28086073,0.38548081,0.39759072,1.63140734,0.00000000
-4.72736368,3.59700413,0.17144703,0.45855967,2.15168220,0.36651344,0.38194936,1.57297673,0.00000000
-4.72136068,3.43179972,0.16177221,0.42944280,2.02035313,0.34783450,0.36475850,1.51508910,0.00000000
-4.71535768,3.27199043,0.15201592,0.40107206,1.88870305,0.32971214,0.34630140,1.45884981,0.00000000
-4.70935468,3.12009906,0.14228704,0.37381028,1.75848462,0.31239883,0.32688114,1.40532292,0.00000000
-4.70335168,2.97841285,0.13269266,0.34797773,1.63132954,0.29612399,0.30681219,1.35549516,0.00000000
-4.69734867,2.84891506,0.12333441,0.32384519,1.50871090,0.28108759,0.28641192,1.31024281,0.00000000
-4.69134567,2.73322806,0.11430506,0.30162881,1.39191316,0.26745484,0.26599242,1.27030294,0.00000000
-4.68534267,2.63256981,0.10568581,0.28148699,1.28201017,0.25535215,0.24585297,1.23624996,0.00000000
-4.67933967,2.54772502,0.09754414,0.26351918,1.17985166,0.24486451,0.22627328,1.20847862,0.00000000
-4.67333667,2.47903184,0.08993239,0.24776657,1.08605803,0.23603429,0.20750791,1.18719381,0.00000000
-4.66733367,2.42638392,0.08288704,0.23421442,1.00102291,0.22886154,0.18978168,1.17240755,0.00000000
-4.66133067,2.38924742,0.07642868,0.22279597,0.92492269,0.22330554,0.17328646,1.16394310,0.00000000
-4.65532766,2.36669186,0.07056261,0.21339770,0.85773213,0.21928771,0.15817913,1.16144577,0.00000000
-4.64932466,2.35743300,0.06528001,0.20586550,0.79924479,0.21669554,0.14458059,1.16439990,0.00000000
-4.64332166,2.35988601,0.06055960,0.20001181,0.74909702,0.21538744,0.13257594,1.17215089,0.00000000
-4.63731866,2.37222627,0.05636956,0.19562313,0.70679436,0.21519821,0.12221546,1.18393151,0.00000000
-4.63131566,2.39245545,0.05266985,0.19246788,0.67173898,0.21594502,0.11351635,1.19889098,0.00000000
-4.62531266,2.41847016,0.04941443,0.19030422,0.64325708,0.21743355,0.10646493,1.21612564,0.00000000
-4.61930965,2.44813055,0.04655370,0.18888763,0.62062538,0.21946409,0.10101935,1.23471001,0.00000000
-4.61330665,2.47932643,0.04403674,0.18797812,0.60309569,0.22183741,0.09711243,1.25372691,0.00000000
-4.60730365,2.51003872,0.04181341,0.18734671,0.58991706,0.22436020,0.09465465,1.27229554,0.00000000
-4.60130065,2.53839432,0.03983621,0.18678119,0.58035506,0.22684994,0.09353720,1.28959677,0.00000000
-4.59529765,2.56271300,0.03806193,0.18609093,0.57370801,0.22913900,0.09363490,1.30489473,0.00000000
-4.58929465,2.58154529,0.03645291,0.18511072,0.56931999,0.23107806,0.09480920,1.31755443,0.00000000
-4.58329165,2.59370082,0.03497803,0.18370351,0.56659088,0.23253859,0.09691097,1.32705508,0.00000000
-4.57728864,2.59826713,0.03361348,0.18176217,0.56498358,0.23341464,0.09978339,1.33299914,0.00000000
-4.57128564,2.59461915,0.03234313,0.17921012,0.56402887,0.23362372,0.10326469,1.33511746,0.00000000
-4.56528264,2.58242027,0.03115874,0.17600103,0.56332809,0.23310707,0.10719101,1.33327064,0.00000000
-4.55927964,2.56161577,0.03005993,0.17211764,0.56255434,0.23182926,0.11139918,1.32744738,0.00000000
-4.55327664,2.53242002,0.02905404,0.16756970,0.56145228,0.22977728,0.11572969,1.31776021,0.00000000
-4.54727364,2.49529853,0.02815573,0.16239140,0.55983718,0.22695919,0.12002954,1.30443922,0.00000000
-4.54127064,2.45094615,0.02738663,0.15663823,0.55759327,0.22340256,0.12415514,1.28782437,0.00000000
-4.53526763,2.40026266,0.02677481,0.15038346,0.55467168,0.21915263,0.12797522,1.26835665,0.00000000
-4.52926463,2.34432651,0.02635424,0.14371449,0.55108800,0.21427033,0.13137348,1.24656857,0.00000000
-4.52326163,2.28436758,0.02616415,0.13672912,0.54691953,0.20883036,0.13425108,1.22307395,0.00000000
-4.51725863,2.22173941,0.02624840,0.12953189,0.54230200,0.20291912,0.13652882,1.19855719,0.00000000
-4.51125563,2.15789094,0.02665464,0.12223063,0.53742566,0.19663275,0.13814878,1.17376167,0.00000000
-4.50525263,2.09433804,0.02743353,0.11493325,0.53253050,0.19007512,0.13907549,1.14947726,0.00000000
-4.49924962,2.03263428,0.02863770,0.10774491,0.52790038,0.18335579,0.13929649,1.12652652,0.00000000
-4.49324662,1.97434090,0.03032062,0.10076555,0.52385582,0.17658805,0.13882208,1.10574928,0.00000000
