energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-3.05852926,1.54318008,-0.29685080,0.06328139,-0.05587513,1.24925011,-0.13516015,0.00103693,-0.00000021,0.00731812,-0.01395874,0.00597510,-0.00001141,0.14015785,-0.16547706,0.21697835,-0.02680027,0.10315517,-0.03252377
-3.05252626,1.53975061,-0.26472771,0.06377027,-0.04992490,1.24519119,-0.12089359,0.00106739,-0.00000026,0.00760278,-0.01240062,0.00617571,-0.00000937,0.13967737,-0.14685776,0.22064809,-0.02376104,0.10188921,-0.02905494
-3.04652326,1.53038552,-0.23496970,0.06404334,-0.04431768,1.23632157,-0.10767169,0.00109147,-0.00000034,0.00788210,-0.01095336,0.00635035,-0.00000803,0.13867529,-0.12951126,0.22312111,-0.02094083,0.10033436,-0.02588864
-3.04052026,1.51506531,-0.20770560,0.06409765,-0.03908758,1.22260956,-0.09556976,0.00110865,-0.00000043,0.00816031,-0.00961779,0.00649776,-0.00000728,0.13718560,-0.11348775,0.22436657,-0.01834310,0.09849737,-0.02303848
-3.03451726,1.49389761,-0.18302391,0.06393650,-0.03425857,1.20412084,-0.08464417,0.00111853,-0.00000054,0.00844329,-0.00839370,0.00661764,-0.00000705,0.13525547,-0.09881176,0.22438453,-0.01596828,0.09639080,-0.02051480
-3.02851426,1.46712588,-0.16097498,0.06357001,-0.02984493,1.18102560,-0.07493339,0.00112089,-0.00000067,0.00873870,-0.00727979,0.00671064,-0.00000729,0.13294510,-0.08548376,0.22320741,-0.01381386,0.09403361,-0.01832490
-3.02251126,1.43513328,-0.14157437,0.06301546,-0.02585205,1.15360215,-0.06645948,0.00111563,-0.00000084,0.00905588,-0.00627359,0.00677846,-0.00000794,0.13032716,-0.07348253,0.22090047,-0.01187454,0.09145151,-0.01647331
-3.01650825,1.39844125,-0.12480672,0.06229735,-0.02227736,1.12223619,-0.05922986,0.00110284,-0.00000103,0.00940580,-0.00537152,0.00682385,-0.00000899,0.12748576,-0.06276783,0.21756094,-0.01014257,0.08867707,-0.01496214
-3.01050525,1.35770249,-0.11063024,0.06144707,-0.01911142,1.08741580,-0.05323933,0.00108277,-0.00000126,0.00980092,-0.00456899,0.00685050,-0.00001044,0.12451504,-0.05328356,0.21331615,-0.00860806,0.08574953,-0.01379141
-3.00450225,1.31368819,-0.09898111,0.06050237,-0.01633909,1.04972198,-0.04847194,0.00105581,-0.00000153,0.01025486,-0.00386057,0.00686303,-0.00001229,0.12151720,-0.04496091,0.20832027,-0.00725942,0.08271432,-0.01295935
-2.99849925,1.26727006,-0.08977774,0.05950636,-0.01394072,1.00981504,-0.04490280,0.00102251,-0.00000185,0.01078214,-0.00324012,0.00686677,-0.00001454,0.11860022,-0.03772161,0.20275021,-0.00608376,0.07962227,-0.01246260
-2.99249625,1.21939751,-0.08292459,0.05850634,-0.01189329,0.96841727,-0.04249969,0.00098351,-0.00000221,0.01139770,-0.00270099,0.00686765,-0.00001722,0.11587516,-0.03148098,0.19680045,-0.00506731,0.07652857,-0.01229641
-2.98649325,1.17107087,-0.07831529,0.05755230,-0.01017145,0.92629257,-0.04122419,0.00093958,-0.00000263,0.01211640,-0.00223626,0.00687195,-0.00002033,0.11345324,-0.02615085,0.19067718,-0.00419587,0.07349141,-0.01245465
-2.98049025,1.12331184,-0.07583515,0.05669523,-0.00874850,0.88422389,-0.04103257,0.00089155,-0.00000310,0.01295253,-0.00183884,0.00688606,-0.00002391,0.11144265,-0.02164202,0.18459197,-0.00345513,0.07057046,-0.01292973
-2.97448724,1.07713211,-0.07536271,0.05598537,-0.00759720,0.84298938,-0.04187621,0.00084031,-0.00000364,0.01391914,-0.00150173,0.00691623,-0.00002796,0.10994531,-0.01786652,0.17875510,-0.00283102,0.06782524,-0.01371248
-2.96848424,1.03350171,-0.07677063,0.05547034,-0.00669043,0.80333827,-0.04370162,0.00078675,-0.00000423,0.01502744,-0.00121809,0.00696831,-0.00003249,0.10905373,-0.01473938,0.17336883,-0.00230996,0.06531337,-0.01479187
-2.96248124,0.99331820,-0.07992587,0.05519335,-0.00600175,0.76596753,-0.04645022,0.00073178,-0.00000488,0.01628623,-0.00098141,0.00704748,-0.00003750,0.10884791,-0.01218001,0.16862093,-0.00187914,0.06308883,-0.01615464
-2.95647824,0.95737815,-0.08468930,0.05519149,-0.00550576,0.73150030,-0.05005779,0.00067626,-0.00000560,0.01770123,-0.00078557,0.00715800,-0.00004300,0.10939259,-0.01011328,0.16467861,-0.00152659,0.06120035,-0.01778501
-2.95047524,0.92635201,-0.09091493,0.05549425,-0.00517837,0.70046698,-0.05445384,0.00062101,-0.00000637,0.01927464,-0.00062496,0.00730302,-0.00004896,0.11073488,-0.00847018,0.16168308,-0.00124142,0.05968989,-0.01966422
-2.94447224,0.90076341,-0.09844904,0.05612234,-0.00499702,0.67328971,-0.05956093,0.00056676,-0.00000720,0.02100463,-0.00049448,0.00748434,-0.00005537,0.11290245,-0.00718823,0.15974503,-0.00101378,0.05859141,-0.02177028
-2.93846923,0.88097385,-0.10712931,0.05708671,-0.00494066,0.65027103,-0.06529417,0.00051418,-0.00000808,0.02288506,-0.00038961,0.00770236,-0.00006218,0.11590220,-0.00621158,0.15894100,-0.00083496,0.05792987,-0.02407764
-2.93246623,0.86717323,-0.11678430,0.05838814,-0.00498989,0.63158696,-0.07156084,0.00046382,-0.00000900,0.02490526,-0.00030636,0.00795592,-0.00006935,0.11971977,-0.00549101,0.15931097,-0.00069741,0.05772058,-0.02655712
-2.92646323,0.85937679,-0.12723341,0.06001712,-0.00512682,0.61728484,-0.07826052,0.00041614,-0.00000996,0.02705000,-0.00024133,0.00824235,-0.00007681,0.12431966,-0.00498369,0.16085713,-0.00059469,0.05796885,-0.02917591
-2.92046023,0.85742840,-0.13828757,0.06195414,-0.00533515,0.60728610,-0.08528555,0.00037149,-0.00001094,0.02929966,-0.00019167,0.00855744,-0.00008451,0.12964613,-0.00465289,0.16354387,-0.00052146,0.05867008,-0.03189778
-2.91445723,0.86101022,-0.14975071,0.06417048,-0.00560005,0.60139352,-0.09252209,0.00033012,-0.00001192,0.03163050,-0.00015503,0.00889562,-0.00009235,0.13562484,-0.00446766,0.16729912,-0.00047346,0.05981017,-0.03468354
-2.90845423,0.86965816,-0.16142226,0.06662935,-0.00590820,0.59930302,-0.09985180,0.00029217,-0.00001291,0.03401520,-0.00012957,0.00925010,-0.00010027,0.14216519,-0.00440240,0.17201683,-0.00044752,0.06136621,-0.03749171
-2.90245123,0.88278268,-0.17310049,0.06928736,-0.00624777,0.60061911,-0.10715402,0.00025770,-0.00001387,0.03642347,-0.00011395,0.00961305,-0.00010817,0.14916322,-0.00443660,0.17756066,-0.00044149,0.06330757,-0.04027934
-2.89644822,0.89969396,-0.18458688,0.07209631,-0.00660850,0.60487365,-0.11430861,0.00022669,-0.00001480,0.03882291,-0.00010723,0.00997595,-0.00011598,0.15650504,-0.00455447,0.18376865,-0.00045431,0.06559719,-0.04300321
-2.89044522,0.91963045,-0.19569123,0.07500513,-0.00698175,0.61154697,-0.12119926,0.00019905,-0.00001568,0.04117992,-0.00010894,0.01032984,-0.00012363,0.16407061,-0.00474472,0.19045878,-0.00048598,0.06819303,-0.04562101
-2.88444222,0.94178966,-0.20623752,0.07796206,-0.00736064,0.62009054,-0.12771717,0.00017464,-0.00001649,0.04346069,-0.00011900,0.01066567,-0.00013106,0.17173768,-0.00500036,0.19743527,-0.00053769,0.07104972,-0.04809283
-2.87843922,0.96535997,-0.21607016,0.08091669,-0.00774021,0.62995029,-0.13376506,0.00015326,-0.00001722,0.04563228,-0.00013772,0.01097463,-0.00013823,0.17938581,-0.00531853,0.20449522,-0.00061182,0.07412018,-0.05038261
-2.87243622,0.98955207,-0.22506042,0.08382207,-0.00811756,0.64058966,-0.13926123,0.00013471,-0.00001785,0.04766366,-0.00016580,0.01124851,-0.00014514,0.18690016,-0.00570045,0.21143557,-0.00071215,0.07735725,-0.05245970
-2.86643322,1.01362889,-0.23311280,0.08663661,-0.00849205,0.65151139,-0.14414361,0.00011874,-0.00001838,0.04952673,-0.00020429,0.01148001,-0.00015180,0.19417505,-0.00615134,0.21806005,-0.00084393,0.08071524,-0.05430033
-2.86043022,1.03693270,-0.24017091,0.08932567,-0.00886544,0.66227718,-0.14837343,0.00010511,-0.00001880,0.05119718,-0.00025463,0.01166303,-0.00015827,0.20111693,-0.00668035,0.22418568,-0.00101411,0.08415124,-0.05588896
-2.85442721,1.05890835,-0.24622262,0.09186292,-0.00924205,0.67252462,-0.15193861,0.00009359,-0.00001908,0.05265530,-0.00031859,0.01179289,-0.00016467,0.20764678,-0.00730053,0.22964896,-0.00123151,0.08762630,-0.05721946
-2.84842421,1.07912172,-0.25130421,0.09423127,-0.00962886,0.68198042,-0.15485633,0.00008393,-0.00001924,0.05388654,-0.00039828,0.01186656,-0.00017115,0.21370179,-0.00802874,0.23431103,-0.00150711,0.09110629,-0.05829598
-2.84242121,1.09727271,-0.25550308,0.09642334,-0.01003555,0.69046970,-0.15717491,0.00007594,-0.00001927,0.05488190,-0.00049614,0.01188274,-0.00017793,0.21923627,-0.00888547,0.23806209,-0.00185423,0.09456246,-0.05913354
-2.83641821,1.11320227,-0.25895901,0.09844155,-0.01047448,0.69792094,-0.15897471,0.00006940,-0.00001917,0.05563812,-0.00061488,0.01184193,-0.00018529,0.22422172,-0.00989460,0.24082444,-0.00228886,0.09797177,-0.05975828
-2.83041521,1.12689335,-0.26186359,0.10029775,-0.01096052,0.70436633,-0.16036801,0.00006415,-0.00001894,0.05615755,-0.00075747,0.01174642,-0.00019355,0.22864615,-0.01108302,0.24255441,-0.00282991,0.10131683,-0.06020715
-2.82441221,1.13846589,-0.26445787,0.10201241,-0.01151093,0.70993783,-0.16149774,0.00006004,-0.00001860,0.05644795,-0.00092709,0.01160018,-0.00020313,0.23251275,-0.01248018,0.24324292,-0.00349946,0.10458570,-0.06052736
-2.81840920,1.14816619,-0.26702803,0.10361354,-0.01214494,0.71485891,-0.16253510,0.00005694,-0.00001816,0.05652197,-0.00112701,0.01140870,-0.00021449,0.23583793,-0.01411739,0.24291464,-0.00432299,0.10777130,-0.06077528
-2.81240620,1.15635141,-0.26989927,0.10513520,-0.01288339,0.71943276,-0.16367609,0.00005476,-0.00001762,0.05639650,-0.00136059,0.01117880,-0.00022816,0.23864891,-0.01602700,0.24162602,-0.00532960,0.11087086,-0.06101494
-2.80640320,1.16347004,-0.27342792,0.10661591,-0.01374816,0.72402729,-0.16513695,0.00005341,-0.00001701,0.05609192,-0.00163110,0.01091835,-0.00024472,0.24098109,-0.01824144,0.23946202,-0.00655211,0.11388507,-0.06131618
-2.80040020,1.17003940,-0.27799196,0.10809688,-0.01476154,0.72905797,-0.16714872,0.00005282,-0.00001635,0.05563119,-0.00194167,0.01063598,-0.00026481,0.24287534,-0.02079206,0.23653202,-0.00802715,0.11681728,-0.06175244
-2.79439720,1.17662143,-0.28398025,0.10962022,-0.01594548,0.73496912,-0.16995094,0.00005296,-0.00001565,0.05503903,-0.00229509,0.01034073,-0.00028910,0.24437535,-0.02370785,0.23296487,-0.00979503,0.11967276,-0.06239832
-2.78839420,1.18379801,-0.29178076,0.11122725,-0.01732082,0.74221483,-0.17378479,0.00005378,-0.00001494,0.05434095,-0.00269374,0.01004177,-0.00031830,0.24552522,-0.02701402,0.22890353,-0.01189965,0.12245799,-0.06332693
-2.78239120,1.19214698,-0.30176815,0.11295692,-0.01890643,0.75124023,-0.17888581,0.00005524,-0.00001423,0.05356248,-0.00313937,0.00974804,-0.00035315,0.24636756,-0.03073057,0.22449947,-0.01438809,0.12518004,-0.06460715
-2.77638819,1.20222006,-0.31429108,0.11484453,-0.02071829,0.76246412,-0.18547644,0.00005734,-0.00001355,0.05272842,-0.00363300,0.00946798,-0.00039438,0.24694198,-0.03487080,0.21990710,-0.01731011,0.12784626,-0.06630095
-2.77038519,1.21452375,-0.32965972,0.11692064,-0.02276868,0.77626372,-0.19375857,0.00006002,-0.00001293,0.05186225,-0.00417475,0.00920924,-0.00044270,0.24728424,-0.03943986,0.21527856,-0.02071751,0.13046399,-0.06846077
-2.76438219,1.22950375,-0.34813396,0.11921036,-0.02506531,0.79296215,-0.20390654,0.00006328,-0.00001237,0.05098567,-0.00476372,0.00897845,-0.00049882,0.24742598,-0.04443342,0.21075902,-0.02466318,0.13304059,-0.07112715
-2.75837919,1.24753380,-0.36991255,0.12173296,-0.02761057,0.81281918,-0.21606053,0.00006706,-0.00001191,0.05011831,-0.00539786,0.00878110,-0.00056337,0.24739502,-0.04983660,0.20648280,-0.02920005,0.13558354,-0.07432666
-2.75237619,1.26890880,-0.39512386,0.12450183,-0.03040093,0.83602546,-0.23032092,0.00007134,-0.00001157,0.04927764,-0.00607391,0.00862137,-0.00063694,0.24721622,-0.05562304,0.20257028,-0.03437981,0.13810072,-0.07807029
-2.74637319,1.29384252,-0.42381851,0.12752470,-0.03342643,0.86270028,-0.24674354,0.00007605,-0.00001134,0.04847892,-0.00678735,0.00850209,-0.00072001,0.24691265,-0.06175443,0.19912586,-0.04025144,0.14060075,-0.08235225
-2.74037019,1.32246929,-0.45596417,0.13080415,-0.03667037,0.89289277,-0.26533630,0.00008114,-0.00001126,0.04773541,-0.00753238,0.00842475,-0.00081295,0.24650720,-0.06818034,0.19623680,-0.04685967,0.14309336,-0.08714944
-2.73436718,1.35484933,-0.49144307,0.13433834,-0.04010931,0.92658603,-0.28605710,0.00008655,-0.00001134,0.04705857,-0.00830200,0.00838952,-0.00091602,0.24602412,-0.07483861,0.19397315,-0.05424324,0.14558968,-0.09242142
-2.72836418,1.39097680,-0.53005207,0.13812177,-0.04371312,0.96370373,-0.30881339,0.00009218,-0.00001159,0.04645837,-0.00908813,0.00839541,-0.00102934,0.24549069,-0.08165613,0.19238834,-0.06243322,0.14810247,-0.09811111
-2.72236118,1.43078967,-0.57150573,0.14214623,-0.04744549,1.00411853,-0.33346335,0.00009797,-0.00001201,0.04594363,-0.00988172,0.00844034,-0.00115286,0.24493861,-0.08855017,0.19152059,-0.07145125,0.15064619,-0.10414602
-2.71635818,1.47418037,-0.61544227,0.14640160,-0.05126452,1.04766134,-0.35981867,0.00010381,-0.00001262,0.04552232,-0.01067301,0.00852134,-0.00128637,0.24440505,-0.09543021,0.19139474,-0.08130797,0.15323678,-0.11044021
-2.71035518,1.52100627,-0.66143232,0.15087661,-0.05512368,1.09413080,-0.38764909,0.00010961,-0.00001343,0.04520180,-0.01145182,0.00863473,-0.00142950,0.24393328,-0.10220019,0.19202440,-0.09200157,0.15589132,-0.11689670
-2.70435218,1.57109887,-0.70899028,0.15555945,-0.05897290,1.14330205,-0.41668845,0.00011527,-0.00001444,0.04498905,-0.01220779,0.00877631,-0.00158173,0.24357278,-0.10876113,0.19341418,-0.10351662,0.15862739,-0.12341042
-2.69834917,1.62427101,-0.75758803,0.16043807,-0.06275992,1.19493413,-0.44664215,0.00012071,-0.00001565,0.04489075,-0.01293080,0.00894157,-0.00174238,0.24337866,-0.11501415,0.19556173,-0.11582322,0.16146218,-0.12987151
-2.69234617,1.68032134,-0.80667046,0.16550038,-0.06643180,1.24877533,-0.47719586,0.00012581,-0.00001708,0.04491325,-0.01361129,0.00912583,-0.00191061,0.24341062,-0.12086352,0.19845944,-0.12887655,0.16441150,-0.13616891
-2.68634317,1.73903570,-0.85567246,0.17073402,-0.06993644,1.30456614,-0.50802521,0.00013051,-0.00001874,0.04506247,-0.01424064,0.00932441,-0.00208549,0.24373124,-0.12621994,0.20209571,-0.14261692,0.16748855,-0.14219401
-2.68034017,1.80018529,-0.90403659,0.17612603,-0.07322427,1.36203956,-0.53880601,0.00013471,-0.00002063,0.04534362,-0.01481153,0.00953278,-0.00226602,0.24440383,-0.13100365,0.20645556,-0.15697024,0.17070267,-0.14784438
-2.67433717,1.86352159,-0.95123094,0.18166212,-0.07624986,1.42091872,-0.56922485,0.00013835,-0.00002277,0.04576094,-0.01531828,0.00974664,-0.00245112,0.24548984,-0.13514733,0.21152057,-0.17184906,0.17405811,-0.15302721
-2.66833417,1.92876880,-0.99676637,0.18732590,-0.07897342,1.48091223,-0.59898960,0.00014137,-0.00002518,0.04631722,-0.01575710,0.00996197,-0.00263972,0.24704608,-0.13859869,0.21726820,-0.18715406,0.17755285,-0.15766248
-2.66233117,1.99561403,-1.04021257,0.19309791,-0.08136221,1.54170744,-0.62783930,0.00014372,-0.00002788,0.04701343,-0.01612635,0.01017511,-0.00283080,0.24912172,-0.14132261,0.22367048,-0.20277596,0.18117762,-0.16168570
-2.65632816,2.06369651,-1.08121218,0.19895455,-0.08339176,1.60296257,-0.65555331,0.00014539,-0.00003091,0.04784824,-0.01642668,0.01038270,-0.00302341,0.25175536,-0.14330261,0.23069220,-0.21859786,0.18491514,-0.16505003
-2.65032516,2.13259657,-1.11949237,0.20486711,-0.08504675,1.66429823,-0.68195905,0.00014633,-0.00003431,0.04881758,-0.01666110,0.01058170,-0.00321674,0.25497235,-0.14454183,0.23828882,-0.23449776,0.18873971,-0.16772775
-2.64432216,2.20182559,-1.15487351,0.21080088,-0.08632172,1.72528945,-0.70693827,0.00014657,-0.00003813,0.04991429,-0.01683496,0.01076934,-0.00341015,0.25878230,-0.14506313,0.24640420,-0.25035133,0.19261711,-0.16971100
-2.63831916,2.27081802,-1.18727436,0.21671440,-0.08722136,1.78545895,-0.73043132,0.00014609,-0.00004243,0.05112783,-0.01695584,0.01094305,-0.00360324,0.26317722,-0.14490862,0.25496842,-0.26603457,0.19650488,-0.17101178
-2.63231616,2.33892657,-1.21671360,0.22255909,-0.08776049,1.84427269,-0.75243940,0.00014493,-0.00004728,0.05244407,-0.01703339,0.01110040,-0.00379583,0.26813006,-0.14413845,0.26389594,-0.28142647,0.20035300,-0.17166112
-2.62631316,2.40542125,-1.24330762,0.22827906,-0.08796372,1.90113837,-0.77302452,0.00014312,-0.00005276,0.05384530,-0.01707901,0.01123904,-0.00398803,0.27359407,-0.14282892,0.27308426,-0.29641132,0.20410492,-0.17170765
-2.62031016,2.46949325,-1.26726456,0.23381147,-0.08786480,1.95540769,-0.79230713,0.00014070,-0.00005897,0.05531033,-0.01710554,0.01135667,-0.00418021,0.27950278,-0.14107009,0.28241335,-0.31088070,0.20769890,-0.17121541
-2.61430715,2.53026381,-1.28887481,0.23908716,-0.08750556,2.00638252,-0.81046151,0.00013771,-0.00006602,0.05681470,-0.01712685,0.01145097,-0.00437304,0.28577077,-0.13896287,0.29174594,-0.32473498,0.21106959,-0.17026118
-2.60830415,2.58679842,-1.30849827,0.24403180,-0.08693469,2.05332549,-0.82770894,0.00013421,-0.00007402,0.05833120,-0.01715739,0.01151961,-0.00456743,0.29229523,-0.13661584,0.30092878,-0.33788428,0.21414987,-0.16893133
-2.60230115,2.63812600,-1.32654893,0.24856746,-0.08620627,2.09547471,-0.84430892,0.00013026,-0.00008308,0.05983033,-0.01721175,0.01156027,-0.00476452,0.29895813,-0.13414177,0.30979501,-0.35024886,0.21687276,-0.16731846
-2.59629815,2.68326282,-1.34347720,0.25261448,-0.08537805,2.13206230,-0.86054862,0.00012592,-0.00009334,0.06128109,-0.01730416,0.01157061,-0.00496564,0.30562925,-0.13165415,0.31816748,-0.36175905,0.21917341,-0.16551778
-2.59029515,2.72124010,-1.35975080,0.25609382,-0.08450967,2.16233630,-0.87673098,0.00012125,-0.00010491,0.06265174,-0.01744802,0.01154842,-0.00517223,0.31216965,-0.12926372,0.32586309,-0.37235456,0.22099100,-0.16362360
-2.58429215,2.75113465,-1.37583479,0.25892952,-0.08366082,2.18558493,-0.89316180,0.00011631,-0.00011792,0.06391070,-0.01765553,0.01149160,-0.00538575,0.31843572,-0.12707519,0.33269785,-0.38198351,0.22227064,-0.16172592
-2.57828914,2.77210094,-1.39217147,0.26105149,-0.08288939,2.20116239,-0.91013623,0.00011117,-0.00013246,0.06502755,-0.01793720,0.01139831,-0.00560766,0.32428366,-0.12518425,0.33849262,-0.39060115,0.22296503,-0.15990729
-2.57228614,2.78340369,-1.40916105,0.26239828,-0.08224961,2.20851496,-0.92792514,0.00010587,-0.00014862,0.06597392,-0.01830162,0.01126704,-0.00583927,0.32957413,-0.12367491,0.34307912,-0.39816840,0.22303596,-0.15824008
-2.56628314,2.78444931,-1.42714349,0.26291987,-0.08179035,2.20720630,-0.94676187,0.00010048,-0.00016648,0.06672452,-0.01875507,0.01109671,-0.00608167,0.33417711,-0.12261732,0.34630607,-0.40465052,0.22245558,-0.15678420
-2.56028014,2.77481492,-1.44638242,0.26258035,-0.08155361,2.19694088,-0.96682970,0.00009505,-0.00018605,0.06725803,-0.01930141,0.01088680,-0.00633563,0.33797670,-0.12206597,0.34804510,-0.41001586,0.22120744,-0.15558541
-2.55427714,2.75427378,-1.46705155,0.26136035,-0.08157309,2.17758419,-0.98825067,0.00008964,-0.00020734,0.06755791,-0.01994186,0.01063736,-0.00660156,0.34087572,-0.12205850,0.34819613,-0.41423493,0.21928720,-0.15467410
-2.54827414,2.72281581,-1.48922402,0.25925912,-0.08187312,2.14917915,-1.01107599,0.00008428,-0.00023029,0.06761313,-0.02067497,0.01034917,-0.00687934,0.34280001,-0.12261491,0.34669202,-0.41727992,0.21670317,-0.15406484
-2.54227114,2.68066249,-1.51286521,0.25629624,-0.08246776,2.11195765,-1.03527858,0.00007904,-0.00025481,0.06741874,-0.02149661,0.01002368,-0.00716836,0.34370225,-0.12373728,0.34350217,-0.41912463,0.21347654,-0.15375630
-2.53626813,2.62827532,-1.53782910,0.25251281,-0.08336028,2.06634686,-1.06074796,0.00007395,-0.00028075,0.06697628,-0.02240004,0.00966313,-0.00746739,0.34356505,-0.12541000,0.33863493,-0.41974492,0.20964137,-0.15373191
-2.53026513,2.56635752,-1.56385837,0.24797202,-0.08454285,2.01296995,-1.08728785,0.00006906,-0.00030790,0.06629401,-0.02337598,0.00927044,-0.00777460,0.34240333,-0.12760036,0.33213872,-0.41911968,0.20524435,-0.15396084
-2.52426213,2.49584886,-1.59058841,0.24275923,-0.08599664,1.95264124,-1.11461658,0.00006442,-0.00033599,0.06538693,-0.02441286,0.00884923,-0.00808751,0.34026580,-0.13025962,0.32410173,-0.41723214,0.20034430,-0.15439960
-2.51825913,2.41791368,-1.61755491,0.23698134,-0.08769220,1.88635583,-1.14237053,0.00006007,-0.00036472,0.06427661,-0.02549697,0.00840374,-0.00840305,0.33723536,-0.13332437,0.31465029,-0.41407156,0.19501151,-0.15499379
-2.51225613,2.33392260,-1.64420513,0.23076553,-0.08959018,1.81527432,-1.17011059,0.00005606,-0.00039371,0.06299080,-0.02661277,0.00793868,-0.00871755,0.33342844,-0.13671828,0.30394588,-0.40963509,0.18932672,-0.15568034
-2.50625313,2.24542850,-1.66991229,0.22425740,-0.09164233,1.74070306,-1.19733150,0.00005244,-0.00042256,0.06156286,-0.02774317,0.00745922,-0.00902683,0.32899321,-0.14035412,0.29218105,-0.40392963,0.18338000,-0.15638977
-2.50025013,2.15413749,-1.69399293,0.21761851,-0.09379287,1.66407064,-1.22347403,0.00004925,-0.00045081,0.06003099,-0.02886987,0.00697075,-0.00932628,0.32410663,-0.14413602,0.27957425,-0.39697364,0.17726933,-0.15704867
-2.49424712,2.06187584,-1.71572666,0.21102334,-0.09597999,1.58690151,-1.24793962,0.00004655,-0.00047800,0.05843729,-0.02997375,0.00647881,-0.00961096,0.31897033,-0.14796198,0.26636400,-0.38879864,0.17109894,-0.15758222
-2.48824412,1.97055375,-1.73437772,0.20465580,-0.09813771,1.51078744,-1.27010705,0.00004438,-0.00050365,0.05682667,-0.03103525,0.00598893,-0.00987571,0.31380548,-0.15172656,0.25280243,-0.37945040,0.16497746,-0.15791661
-2.48224112,1.88212703,-1.74921781,0.19870531,-0.10019781,1.43735761,-1.28935085,0.00004280,-0.00052726,0.05524570,-0.03203480,0.00550649,-0.01011531,0.30884672,-0.15532370,0.23914858,-0.36898952,0.15901583,-0.15798148
-2.47623812,1.79855745,-1.75954949,0.19336254,-0.10209199,1.36824813,-1.30506070,0.00004185,-0.00054839,0.05374124,-0.03295328,0.00503661,-0.01032461,0.30433524,-0.15864961,0.22566172,-0.35749158,0.15332504,-0.15771208
-2.47023512,1.72177289,-1.76472941,0.18881492,-0.10375397,1.30507149,-1.31666117,0.00004159,-0.00056658,0.05235919,-0.03377245,0.00458399,-0.01049869,0.30051132,-0.16160578,0.21259474,-0.34504666,0.14801368,-0.15705135
-2.46423212,1.65362781,-1.76419063,0.18524203,-0.10512169,1.24938647,-1.32363135,0.00004206,-0.00058147,0.05114314,-0.03447544,0.00415290,-0.01063301,0.29760650,-0.16410183,0.20018804,-0.33175827,0.14318543,-0.15595172
-2.45822911,1.59586488,-1.75746338,0.18281094,-0.10613937,1.20266898,-1.32552328,0.00004331,-0.00059271,0.05013305,-0.03504722,0.00374702,-0.01072357,0.29583558,-0.16605839,0.18866397,-0.31774183,0.13893647,-0.15437659
-2.45222611,1.55007830,-1.74419344,0.18167162,-0.10675948,1.16628392,-1.32197889,0.00004538,-0.00060005,0.04936403,-0.03547506,0.00336944,-0.01076702,0.29538892,-0.16740972,0.17822185,-0.30312268,0.13535290,-0.15230157
-2.44622311,1.51767929,-1.72415754,0.18195259,-0.10694442,1.14145836,-1.31274442,0.00004830,-0.00060330,0.04886524,-0.03574892,0.00302260,-0.01076084,0.29642504,-0.16810610,0.16903396,-0.28803374,0.13250828,-0.14971538
-2.44022011,1.49986417,-1.69727521,0.18375684,-0.10666801,1.12925616,-1.29768202,0.00005210,-0.00060239,0.04865891,-0.03586188,0.00270831,-0.01070340,0.29906406,-0.16811586,0.16124215,-0.27261300,0.13046132,-0.14662041
-2.43421711,1.49758540,-1.66361669,0.18715815,-0.10591660,1.13055403,-1.27677788,0.00005678,-0.00059731,0.04875959,-0.03581045,0.00242773,-0.01059405,0.30338213,-0.16742700,0.15495546,-0.25700092,0.12925391,-0.14303295
-2.42821411,1.51152600,-1.62340639,0.19219798,-0.10468979,1.14601932,-1.25014657,0.00006237,-0.00058814,0.04917356,-0.03559480,0.00218141,-0.01043319,0.30940706,-0.16604826,0.15024845,-0.24133786,0.12890936,-0.13898307
-2.42221111,1.54207765,-1.57702197,0.19888298,-0.10300077,1.17608963,-1.21803141,0.00006883,-0.00057507,0.04989849,-0.03521899,0.00196932,-0.01022226,0.31711546,-0.16400971,0.14716044,-0.22576163,0.12943123,-0.13451421
-2.41620810,1.58932296,-1.52498885,0.20718314,-0.10087626,1.22095460,-1.18080092,0.00007616,-0.00055836,0.05092340,-0.03469095,0.00179089,-0.00996377,0.32643144,-0.16136264,0.14569539,-0.21040533,0.13080252,-0.12968238
-2.41020510,1.65302237,-1.46797038,0.21703086,-0.09835594,1.28054040,-1.13894127,0.00008429,-0.00053833,0.05222877,-0.03402249,0.00164506,-0.00966125,0.33722699,-0.15817882,0.14582257,-0.19539543,0.13298546,-0.12455517
-2.40420210,1.73260626,-1.40675407,0.22832082,-0.09549159,1.35449739,-1.09304523,0.00009318,-0.00051538,0.05378697,-0.03322913,0.00153037,-0.00931916,0.34932417,-0.15454915,0.14747785,-0.18085027,0.13592191,-0.11921047
-2.39819910,1.82717285,-1.34223426,0.24091077,-0.09234573,1.44219176,-1.04379803,0.00010273,-0.00048995,0.05556294,-0.03232977,0.00144496,-0.00894281,0.36249884,-0.15058164,0.15056557,-0.16687885,0.13953424,-0.11373494
