energy_ev,total_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up,Zn_p_up,Zn_d_up
-5.78389195,0.49738657,0.02127903,0.04351997,0.21975469,0.00000000,0.14726798,0.05690443,0.17388302,0.04867195
-5.77788894,0.47491641,0.02141394,0.03699889,0.21427581,0.00000000,0.14460080,0.05637100,0.14860875,0.04658725
-5.77188594,0.45431191,0.02146433,0.03127941,0.20900447,0.00000000,0.14188090,0.05577004,0.12645689,0.04466325
-5.76588294,0.43521130,0.02141872,0.02631125,0.20379636,0.00000000,0.13901059,0.05507141,0.10722303,0.04286352
-5.75987994,0.41728962,0.02126847,0.02204050,0.19853034,0.00000000,0.13590794,0.05425216,0.09069131,0.04115535
-5.75387694,0.40027017,0.02100800,0.01841162,0.19311256,0.00000000,0.13250911,0.05329735,0.07664212,0.03951078
-5.74787394,0.38393327,0.02063495,0.01536920,0.18747928,0.00000000,0.12876993,0.05220079,0.06485879,0.03790739
-5.74187094,0.36812214,0.02015011,0.01285953,0.18159854,0.00000000,0.12466663,0.05096524,0.05513340,0.03632883
-5.73586793,0.35274583,0.01955738,0.01083179,0.17547039,0.00000000,0.12019578,0.04960241,0.04727138,0.03476501
-5.72986493,0.33777908,0.01886350,0.00923906,0.16912592,0.00000000,0.11537335,0.04813255,0.04109495,0.03321209
-5.72386193,0.32325947,0.01807777,0.00803897,0.16262506,0.00000000,0.11023313,0.04658371,0.03644556,0.03167218
-5.71785893,0.30928195,0.01721163,0.00719408,0.15605326,0.00000000,0.10482449,0.04499074,0.03318507,0.03015280
-5.71185593,0.29599115,0.01627821,0.00667203,0.14951737,0.00000000,0.09920966,0.04339403,0.03119601,0.02866610
-5.70585293,0.28357192,0.01529184,0.00644542,0.14314069,0.00000000,0.09346062,0.04183802,0.03038084,0.02722805
-5.69984992,0.27223845,0.01426753,0.00649152,0.13705753,0.00000000,0.08765589,0.04036966,0.03066046,0.02585739
-5.69384692,0.26222256,0.01322046,0.00679175,0.13140756,0.00000000,0.08187715,0.03903666,0.03197196,0.02457455
-5.68784392,0.25376142,0.01216551,0.00733105,0.12632993,0.00000000,0.07620605,0.03788576,0.03426579,0.02340059
-5.68184092,0.24708536,0.01111685,0.00809714,0.12195763,0.00000000,0.07072113,0.03696109,0.03750250,0.02235612
-5.67583792,0.24240600,0.01008753,0.00907967,0.11841206,0.00000000,0.06549521,0.03630248,0.04164917,0.02146030
-5.66983492,0.23990516,0.00908922,0.01026935,0.11579805,0.00000000,0.06059298,0.03594398,0.04667565,0.02072985
-5.66383192,0.23972481,0.00813199,0.01165702,0.11419950,0.00000000,0.05606919,0.03591254,0.05255078,0.02017832
-5.65782891,0.24195847,0.00722414,0.01323283,0.11367572,0.00000000,0.05196729,0.03622683,0.05923873,0.01981534
-5.65182591,0.24664414,0.00637216,0.01498535,0.11425853,0.00000000,0.04831847,0.03689636,0.06669554,0.01964613
-5.64582291,0.25375907,0.00558076,0.01690093,0.11595025,0.00000000,0.04514129,0.03792084,0.07486612,0.01967113
-5.63981991,0.26321652,0.00485289,0.01896299,0.11872262,0.00000000,0.04244173,0.03928981,0.08368173,0.01988576
-5.63381691,0.27486463,0.00418989,0.02115164,0.12251664,0.00000000,0.04021357,0.04098257,0.09305813,0.02028044
-5.62781391,0.28848733,0.00359169,0.02344334,0.12724340,0.00000000,0.03843925,0.04296844,0.10289446,0.02084066
-5.62181091,0.30380759,0.00305692,0.02581084,0.13278579,0.00000000,0.03709092,0.04520731,0.11307299,0.02154735
-5.61580790,0.32049267,0.00258319,0.02822327,0.13900121,0.00000000,0.03613181,0.04765051,0.12345972,0.02237724
-5.60980490,0.33816146,0.00216727,0.03064648,0.14572505,0.00000000,0.03551775,0.05024194,0.13390593,0.02330352
-5.60380190,0.35639363,0.00180532,0.03304357,0.15277494,0.00000000,0.03519882,0.05291952,0.14425057,0.02429649
-5.59779890,0.37474043,0.00149306,0.03537559,0.15995569,0.00000000,0.03512106,0.05561680,0.15432352,0.02532439
-5.59179590,0.39273679,0.00122598,0.03760248,0.16706471,0.00000000,0.03522820,0.05826481,0.16394955,0.02635429
-5.58579290,0.40991422,0.00099946,0.03968405,0.17389771,0.00000000,0.03546339,0.06079401,0.17295285,0.02735298
-5.57978989,0.42581437,0.00080897,0.04158113,0.18025469,0.00000000,0.03577081,0.06313630,0.18116194,0.02828797
-5.57378689,0.44000242,0.00065009,0.04325673,0.18594569,0.00000000,0.03609715,0.06522707,0.18841483,0.02912839
-5.56778389,0.45208002,0.00051868,0.04467716,0.19079647,0.00000000,0.03639303,0.06700709,0.19456405,0.02984591
-5.56178089,0.46169724,0.00041087,0.04581320,0.19465360,0.00000000,0.03661410,0.06842432,0.19948145,0.03041552
-5.55577789,0.46856301,0.00032315,0.04664100,0.19738891,0.00000000,0.03672205,0.06943544,0.20306252,0.03081623
-5.54977489,0.47245362,0.00025235,0.04714298,0.19890312,0.00000000,0.03668533,0.07000716,0.20522993,0.03103168
-5.54377189,0.47321901,0.00019566,0.04730836,0.19912851,0.00000000,0.03647961,0.07011713,0.20593624,0.03105051
-5.53776888,0.47078645,0.00015065,0.04713363,0.19803044,0.00000000,0.03608807,0.06975449,0.20516557,0.03086660
-5.53176588,0.46516167,0.00011520,0.04662259,0.19560779,0.00000000,0.03550139,0.06892008,0.20293418,0.03047917
-5.52576288,0.45642719,0.00008752,0.04578631,0.19189228,0.00000000,0.03471752,0.06762615,0.19928990,0.02989260
-5.51975988,0.44473822,0.00006610,0.04464268,0.18694666,0.00000000,0.03374125,0.06589584,0.19431047,0.02911618
-5.51375688,0.43031608,0.00004968,0.04321581,0.18086191,0.00000000,0.03258358,0.06376214,0.18810089,0.02816367
-5.50775388,0.41343975,0.00003725,0.04153524,0.17375369,0.00000000,0.03126098,0.06126672,0.18078986,0.02705270
-5.50175088,0.39443581,0.00002798,0.03963494,0.16575802,0.00000000,0.02979454,0.05845847,0.17252559,0.02580411
-5.49574787,0.37366728,0.00002120,0.03755222,0.15702661,0.00000000,0.02820898,0.05539184,0.16347105,0.02444120
-5.48974487,0.35152202,0.00001643,0.03532658,0.14772195,0.00000000,0.02653173,0.05212518,0.15379903,0.02298896
-5.48374187,0.32840105,0.00001328,0.03299856,0.13801239,0.00000000,0.02479198,0.04871911,0.14368718,0.02147327
-5.47773887,0.30470745,0.00001149,0.03060864,0.12806746,0.00000000,0.02301984,0.04523488,0.13331322,0.01992018
-5.47173587,0.28083624,0.00001089,0.02819621,0.11805366,0.00000000,0.02124550,0.04173297,0.12285058,0.01835522
-5.46573287,0.25716563,0.00001140,0.02579868,0.10813075,0.00000000,0.01949867,0.03827188,0.11246462,0.01680281
-5.45972986,0.23404997,0.00001302,0.02345075,0.09844886,0.00000000,0.01780800,0.03490717,0.10230961,0.01528583
-5.45372686,0.21181456,0.00001582,0.02118391,0.08914629,0.00000000,0.01620078,0.03169081,0.09252645,0.01382518
-5.44772386,0.19075248,0.00001996,0.01902603,0.08034826,0.00000000,0.01470277,0.02867082,0.08324126,0.01243967
-5.44172086,0.17112330,0.00002566,0.01700127,0.07216634,0.00000000,0.01333816,0.02589116,0.07456487,0.01114583
-5.43571786,0.15315363,0.00003324,0.01513005,0.06469880,0.00000000,0.01212974,0.02339198,0.06659303,0.00995801
-5.42971486,0.13703934,0.00004308,0.01342932,0.05803149,0.00000000,0.01109911,0.02121000,0.05940739,0.00888847
-5.42371186,0.12294897,0.00005565,0.01191283,0.05223938,0.00000000,0.01026707,0.01937915,0.05307702,0.00794764
-5.41770885,0.11102827,0.00007154,0.01059160,0.04738841,0.00000000,0.00965400,0.01793124,0.04766042,0.00714437
-5.41170585,0.10140519,0.00009142,0.00947444,0.04353759,0.00000000,0.00928030,0.01689682,0.04320775,0.00648633
-5.40570285,0.09419514,0.00011604,0.00856852,0.04074122,0.00000000,0.00916680,0.01630583,0.03976331,0.00598026
-5.39969985,0.08950594,0.00014629,0.00787990,0.03905088,0.00000000,0.00933510,0.01618835,0.03736779,0.00563242
-5.39369685,0.08744227,0.00018314,0.00741406,0.03851721,0.00000000,0.00980782,0.01657505,0.03606042,0.00544879
-5.38769385,0.08810905,0.00022766,0.00717642,0.03919121,0.00000000,0.01060874,0.01749746,0.03588077,0.00543540
-5.38169085,0.09161364,0.00028099,0.00717262,0.04112502,0.00000000,0.01176268,0.01898798,0.03686996,0.00559845
-5.37568784,0.09806654,0.00034434,0.00740885,0.04437195,0.00000000,0.01329528,0.02107954,0.03907142,0.00594439
-5.36968484,0.10758038,0.00041896,0.00789198,0.04898588,0.00000000,0.01523256,0.02380490,0.04253086,0.00647991
-5.36368184,0.12026734,0.00050613,0.00862951,0.05501981,0.00000000,0.01760019,0.02719564,0.04729567,0.00721180
-5.35767884,0.13623474,0.00060707,0.00962949,0.06252379,0.00000000,0.02042263,0.03128076,0.05341354,0.00814669
-5.35167584,0.15557914,0.00072294,0.01090022,0.07154203,0.00000000,0.02372206,0.03608496,0.06093049,0.00929074
-5.34567284,0.17837913,0.00085478,0.01244985,0.08210953,0.00000000,0.02751713,0.04162672,0.06988830,0.01064916
-5.33966983,0.20468698,0.00100345,0.01428592,0.09424830,0.00000000,0.03182166,0.04791613,0.08032147,0.01222572
-5.33366683,0.23451978,0.00116958,0.01641473,0.10796323,0.00000000,0.03664320,0.05495266,0.09225394,0.01402221
-5.32766383,0.26785034,0.00135347,0.01884082,0.12323806,0.00000000,0.04198167,0.06272295,0.10569552,0.01603782
-5.32166083,0.30459847,0.00155510,0.02156622,0.14003144,0.00000000,0.04782809,0.07119874,0.12063855,0.01826864
-5.31565783,0.34462316,0.00177401,0.02458997,0.15827355,0.00000000,0.05416347,0.08033508,0.13705469,0.02070707
-5.30965483,0.38771626,0.00200929,0.02790747,0.17786340,0.00000000,0.06095792,0.09006899,0.15489223,0.02334143
-5.30365183,0.43359804,0.00225955,0.03151007,0.19866698,0.00000000,0.06817010,0.10031860,0.17407401,0.02615561
-5.29764882,0.48191534,0.00252286,0.03538477,0.22051674,0.00000000,0.07574713,0.11098297,0.19449624,0.02912891
-5.29164582,0.53224238,0.00279676,0.03951399,0.24321216,0.00000000,0.08362480,0.12194265,0.21602821,0.03223600
-5.28564282,0.58408470,0.00307832,0.04387558,0.26652192,0.00000000,0.09172837,0.13306103,0.23851309,0.03544712
-5.27963982,0.63688617,0.00336411,0.04844298,0.29018731,0.00000000,0.09997375,0.14418652,0.26176979,0.03872844
-5.27363682,0.69003910,0.00365028,0.05318554,0.31392719,0.00000000,0.10826921,0.15515550,0.28559588,0.04204263
-5.26763382,0.74289705,0.00393270,0.05806903,0.33744404,0.00000000,0.11651743,0.16579602,0.30977145,0.04534960
-5.26163082,0.79479007,0.00420695,0.06305625,0.36043118,0.00000000,0.12461792,0.17593215,0.33406384,0.04860742
-5.25562781,0.84504173,0.00446854,0.06810773,0.38258067,0.00000000,0.13246968,0.18538870,0.35823283,0.05177335
-5.24962481,0.89298709,0.00471301,0.07318253,0.40359164,0.00000000,0.13997398,0.19399640,0.38203625,0.05480497
-5.24362181,0.93799110,0.00493608,0.07823903,0.42317875,0.00000000,0.14703715,0.20159700,0.40523568,0.05766131
-5.23761881,0.97946631,0.00513379,0.08323567,0.44108023,0.00000000,0.15357325,0.20804833,0.42760182,0.06030402
-5.23161581,1.01688921,0.00530267,0.08813169,0.45706525,0.00000000,0.15950649,0.21322895,0.44891939,0.06269844
-5.22561281,1.04981437,0.00543990,0.09288765,0.47094025,0.00000000,0.16477332,0.21704226,0.46899131,0.06481456
-5.21960980,1.07788583,0.00554342,0.09746592,0.48255383,0.00000000,0.16932405,0.21941979,0.48764185,0.06662780
-5.21360680,1.10084506,0.00561207,0.10183095,0.49180017,0.00000000,0.17312394,0.22032355,0.50471882,0.06811965
-5.20760380,1.11853538,0.00564569,0.10594944,0.49862066,0.00000000,0.17615382,0.21974744,0.52009448,0.06927802
-5.20160080,1.13090260,0.00564519,0.10979036,0.50300385,0.00000000,0.17841006,0.21771741,0.53366551,0.07009740
-5.19559780,1.13799211,0.00561257,0.11332480,0.50498369,0.00000000,0.17990411,0.21429063,0.54535188,0.07057879
-5.18959480,1.13994264,0.00555101,0.11652586,0.50463629,0.00000000,0.18066151,0.20955354,0.55509502,0.07072942
-5.18359180,1.13697735,0.00546478,0.11936843,0.50207540,0.00000000,0.18072058,0.20361899,0.56285534,0.07056223
-5.17758879,1.12939262,0.00535924,0.12182900,0.49744693,0.00000000,0.18013077,0.19662251,0.56860952,0.07009527
-5.17158579,1.11754560,0.00524076,0.12388557,0.49092282,0.00000000,0.17895091,0.18871798,0.57234779,0.06935092
-5.16558279,1.10184094,0.00511661,0.12551767,0.48269473,0.00000000,0.17724732,0.18007291,0.57407141,0.06835511
-5.15957979,1.08271766,0.00499489,0.12670645,0.47296765,0.00000000,0.17509202,0.17086342,0.57379078,0.06713644
-5.15357679,1.06063659,0.00488430,0.12743505,0.46195405,0.00000000,0.17256099,0.16126930,0.57152407,0.06572538
-5.14757379,1.03606916,0.00479409,0.12768901,0.44986849,0.00000000,0.16973267,0.15146921,0.56729675,0.06415349
-5.14157079,1.00948756,0.00473379,0.12745690,0.43692317,0.00000000,0.16668660,0.14163625,0.56114187,0.06245271
-5.13556778,0.98135674,0.00471305,0.12673104,0.42332421,0.00000000,0.16350231,0.13193405,0.55310105,0.06065479
-5.12956478,0.95212814,0.00474145,0.12550824,0.40926898,0.00000000,0.16025835,0.12251343,0.54322617,0.05879073
-5.12356178,0.92223500,0.00482826,0.12379060,0.39494416,0.00000000,0.15703153,0.11350975,0.53158129,0.05689043
-5.11755878,0.89208899,0.00498224,0.12158624,0.38052454,0.00000000,0.15389613,0.10504092,0.51824491,0.05498232
-5.11155578,0.86207786,0.00521137,0.11890984,0.36617243,0.00000000,0.15092323,0.09720609,0.50331193,0.05309312
-5.10555278,0.83256365,0.00552262,0.11578306,0.35203741,0.00000000,0.14817997,0.09008495,0.48689532,0.05124761
-5.09954977,0.80388110,0.00592173,0.11223468,0.33825621,0.00000000,0.14572863,0.08373763,0.46912713,0.04946848
-5.09354677,0.77633589,0.00641295,0.10830047,0.32495270,0.00000000,0.14362570,0.07820504,0.45015861,0.04777609
-5.08754377,0.75020256,0.00699881,0.10402279,0.31223771,0.00000000,0.14192072,0.07350965,0.43015944,0.04618833
-5.08154077,0.72572187,0.00767994,0.09944981,0.30020864,0.00000000,0.14065505,0.06965658,0.40931586,0.04472041
-5.07553777,0.70309773,0.00845485,0.09463456,0.28894894,0.00000000,0.13986055,0.06663493,0.38782788,0.04338463
-5.06953477,0.68249378,0.00931984,0.08963367,0.27852728,0.00000000,0.13955824,0.06441935,0.36590555,0.04219018
-5.06353177,0.66402991,0.01026887,0.08450597,0.26899670,0.00000000,0.13975719,0.06297167,0.34376451,0.04114293
-5.05752876,0.64777918,0.01129356,0.07931096,0.26039383,0.00000000,0.14045345,0.06224274,0.32162111,0.04024522
-5.05152576,0.63376537,0.01238324,0.07410724,0.25273823,0.00000000,0.14162952,0.06217430,0.29968729,0.03949580
-5.04552276,0.62196193,0.01352507,0.06895106,0.24603215,0.00000000,0.14325415,0.06270101,0.27816553,0.03888976
-5.03951976,0.61229248,0.01470428,0.06389484,0.24026089,0.00000000,0.14528275,0.06375251,0.25724420,0.03841860
-5.03351676,0.60463330,0.01590445,0.05898607,0.23539375,0.00000000,0.14765851,0.06525558,0.23709348,0.03807041
-5.02751376,0.59881813,0.01710794,0.05426626,0.23138589,0.00000000,0.15031405,0.06713646,0.21786217,0.03783024
-5.02151076,0.59464528,0.01829637,0.04977034,0.22818092,0.00000000,0.15317388,0.06932314,0.19967547,0.03768056
-5.01550775,0.59188698,0.01945114,0.04552626,0.22571440,0.00000000,0.15615742,0.07174774,0.18263385,0.03760185
-5.00950475,0.59030076,0.02055408,0.04155496,0.22391801,0.00000000,0.15918259,0.07434895,0.16681307,0.03757339
-5.00350175,0.58964239,0.02158802,0.03787058,0.22272435,0.00000000,0.16216970,0.07707425,0.15226526,0.03757404
-4.99749875,0.58967987,0.02253749,0.03448105,0.22207202,0.00000000,0.16504563,0.07988218,0.13902096,0.03758316
-4.99149575,0.59020769,0.02338931,0.03138878,0.22191087,0.00000000,0.16774801,0.08274420,0.12709208,0.03758153
-4.98549275,0.59106065,0.02413313,0.02859168,0.22220697,0.00000000,0.17022907,0.08564635,0.11647541,0.03755221
-4.97948974,0.59212650,0.02476193,0.02608420,0.22294707,0.00000000,0.17245919,0.08859041,0.10715660,0.03748141
-4.97348674,0.59335645,0.02527241,0.02385851,0.22414228,0.00000000,0.17442962,0.09159453,0.09911435,0.03735912
-4.96748374,0.59477305,0.02566518,0.02190572,0.22583055,0.00000000,0.17615447,0.09469327,0.09232461,0.03717971
-4.96148074,0.59647476,0.02594491,0.02021696,0.22807787,0.00000000,0.17767161,0.09793691,0.08676443,0.03694227
-4.95547774,0.59863676,0.02612021,0.01878454,0.23097795,0.00000000,0.17904246,0.10139005,0.08241560,0.03665072
-4.94947474,0.60150793,0.02620346,0.01760283,0.23465029,0.00000000,0.18035066,0.10512953,0.07926754,0.03631377
-4.94347174,0.60540381,0.02621039,0.01666913,0.23923674,0.00000000,0.18169958,0.10924154,0.07731960,0.03594454
-4.93746873,0.61069589,0.02615959,0.01598426,0.24489642,0.00000000,0.18320877,0.11381817,0.07658266,0.03556011
-4.93146573,0.61779773,0.02607183,0.01555299,0.25179957,0.00000000,0.18500952,0.11895344,0.07707980,0.03518074
-4.92546273,0.62714827,0.02596939,0.01538425,0.26012017,0.00000000,0.18723974,0.12473889,0.07884634,0.03482905
-4.91945973,0.63919349,0.02587524,0.01549118,0.27002803,0.00000000,0.19003840,0.13125906,0.08192899,0.03452902
-4.91345673,0.65436702,0.02581224,0.01589089,0.28168058,0.00000000,0.19353981,0.13858694,0.08638434,0.03430497
-4.90745373,0.67307094,0.02580235,0.01660409,0.29521482,0.00000000,0.19786801,0.14677967,0.09227677,0.03418051
-4.90145073,0.69565757,0.02586594,0.01765446,0.31073993,0.00000000,0.20313173,0.15587468,0.09967574,0.03417758
-4.89544772,0.72241331,0.02602110,0.01906789,0.32833087,0.00000000,0.20941993,0.16588662,0.10865269,0.03431550
-4.88944472,0.75354542,0.02628318,0.02087149,0.34802347,0.00000000,0.21679850,0.17680505,0.11927766,0.03461028
-4.88344172,0.78917228,0.02666438,0.02309257,0.36981123,0.00000000,0.22530793,0.18859329,0.13161556,0.03507401
-4.87743872,0.82931777,0.02717355,0.02575734,0.39364403,0.00000000,0.23496250,0.20118835,0.14572250,0.03571449
-4.87143572,0.87390989,0.02781615,0.02888965,0.41942892,0.00000000,0.24575064,0.21450215,0.16164195,0.03653507
-4.86543272,0.92278372,0.02859431,0.03250959,0.44703292,0.00000000,0.25763672,0.22842390,0.17940113,0.03753469
-4.85942971,0.97568837,0.02950712,0.03663206,0.47628765,0.00000000,0.27056393,0.24282359,0.19900742,0.03870813
-4.85342671,1.03229736,0.03055098,0.04126544,0.50699555,0.00000000,0.28445820,0.25755653,0.22044520,0.04004643
-4.84742371,1.09222175,0.03172001,0.04641018,0.53893729,0.00000000,0.29923282,0.27246852,0.24367286,0.04153745
-4.84142071,1.15502506,0.03300656,0.05205764,0.57187981,0.00000000,0.31479338,0.28740158,0.26862030,0.04316650
-4.83541771,1.22023885,0.03440173,0.05818901,0.60558460,0.00000000,0.33104276,0.30219983,0.29518690,0.04491707
-4.82941471,1.28737800,0.03589579,0.06477443,0.63981541,0.00000000,0.34788570,0.31671511,0.32323998,0.04677149
-4.82341171,1.35595445,0.03747863,0.07177246,0.67434516,0.00000000,0.36523267,0.33081224,0.35261386,0.04871161
-4.81740870,1.42548853,0.03914005,0.07912972,0.70896116,0.00000000,0.38300262,0.34437325,0.38310961,0.05071931
-4.81140570,1.49551710,0.04086992,0.08678104,0.74346856,0.00000000,0.40112443,0.35730068,0.41449542,0.05277693
-4.80540270,1.56559791,0.04265824,0.09464984,0.77769162,0.00000000,0.41953686,0.36951940,0.44650780,0.05486755
-4.79939970,1.63530992,0.04449505,0.10264897,0.81147265,0.00000000,0.43818695,0.38097711,0.47885349,0.05697508
-4.79339670,1.70424981,0.04637020,0.11068196,0.84466878,0.00000000,0.45702695,0.39164327,0.51121225,0.05908416
-4.78739370,1.77202483,0.04827305,0.11864461,0.87714667,0.00000000,0.47600988,0.40150664,0.54324048,0.06117998
-4.78139070,1.83824305,0.05019203,0.12642698,0.90877576,0.00000000,0.49508414,0.41057154,0.57457563,0.06324792
-4.77538769,1.90250172,0.05211423,0.13391564,0.93942044,0.00000000,0.51418746,0.41885314,0.60484147,0.06527313
-4.76938469,1.96437512,0.05402496,0.14099619,0.96893188,0.00000000,0.53324067,0.42637205,0.63365414,0.06724009
-4.76338169,2.02340320,0.05590742,0.14755600,0.99714032,0.00000000,0.55214192,0.43314861,0.66062886,0.06913213
-4.75737869,2.07908223,0.05774237,0.15348699,1.02384848,0.00000000,0.57076168,0.43919734,0.68538722,0.07093107
-4.75137569,2.13085890,0.05950808,0.15868838,1.04882682,0.00000000,0.58893918,0.44452190,0.70756492,0.07261701
-4.74537269,2.17812878,0.06118035,0.16306945,1.07181135,0.00000000,0.60648069,0.44911097,0.72681979,0.07416813
-4.73936968,2.22023995,0.06273279,0.16655196,1.09250432,0.00000000,0.62315988,0.45293541,0.74283979,0.07556091
-4.73336668,2.25650226,0.06413725,0.16907241,1.11057807,0.00000000,0.63872054,0.45594688,0.75535084,0.07677032
-4.72736368,2.28620223,0.06536453,0.17058379,1.12568220,0.00000000,0.65288175,0.45807811,0.76412420,0.07777038
-4.72136068,2.30862310,0.06638522,0.17105703,1.13745373,0.00000000,0.66534520,0.45924483,0.76898314,0.07853486
-4.71535768,2.32306933,0.06717061,0.17048179,1.14552992,0.00000000,0.67580466,0.45934931,0.76980858,0.07903816
-4.70935468,2.32889424,0.06769386,0.16886683,1.14956302,0.00000000,0.68395694,0.45828526,0.76654350,0.07925625
-4.70335168,2.32552945,0.06793106,0.16623975,1.14923638,0.00000000,0.68951391,0.45594384,0.75919591,0.07916779
-4.69734867,2.31251433,0.06786229,0.16264621,1.14428071,0.00000000,0.69221494,0.45222037,0.74784017,0.07875517
-4.69134567,2.28952375,0.06747269,0.15814862,1.13448981,0.00000000,0.69183912,0.44702140,0.73261655,0.07800549
-4.68534267,2.25639242,0.06675323,0.15282435,1.11973466,0.00000000,0.68821645,0.44027158,0.71372900,0.07691151
-4.67933967,2.21313428,0.06570145,0.14676356,1.09997504,0.00000000,0.68123751,0.43192002,0.69144109,0.07547232
-4.67333667,2.15995559,0.06432181,0.14006667,1.07526798,0.00000000,0.67086098,0.42194562,0.66607029,0.07369384
-4.66733367,2.09726085,0.06262586,0.13284165,1.04577244,0.00000000,0.65711852,0.41036117,0.63798073,0.07158903
-4.66133067,2.02565099,0.06063216,0.12520116,1.01174990,0.00000000,0.64011684,0.39721583,0.60757460,0.06917789
-4.65532766,1.94591368,0.05836581,0.11725967,0.97356077,0.00000000,0.62003671,0.38259598,0.57528265,0.06648710
-4.64932466,1.85900627,0.05585786,0.10913068,0.93165675,0.00000000,0.59712899,0.36662432,0.54155394,0.06354943
-4.64332166,1.76603202,0.05314439,0.10092410,0.88656950,0.00000000,0.57170797,0.34945722,0.50684537,0.06040290
