energy_ev,total_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up,W_p_up,W_d_up
-5.87393697,7.21245343,0.04349560,4.90879677,0.38994370,0.00041738,4.47865418,2.25827368
-5.86793397,7.07078477,0.04449095,4.80551266,0.38202711,0.00041471,4.39259025,2.22219098
-5.86193097,6.92793270,0.04541322,4.70269190,0.37310027,0.00041250,4.30294829,2.18899349
-5.85592796,6.78933354,0.04627046,4.60406447,0.36344517,0.00041108,4.21296026,2.16040506
-5.84992496,6.66033255,0.04707288,4.51329370,0.35334898,0.00041077,4.12586727,2.13808960
-5.84392196,6.54599322,0.04783254,4.43384576,0.34309448,0.00041189,4.04480215,2.12358599
-5.83791896,6.45091430,0.04856305,4.36886448,0.33295086,0.00041468,3.97267488,2.11824556
-5.83191596,6.37906199,0.04927910,4.32105610,0.32316529,0.00041936,3.91206542,2.12317440
-5.82591296,6.33362366,0.04999611,4.29258871,0.31395546,0.00042606,3.86512826,2.13918314
-5.81990995,6.31688924,0.05072972,4.28500997,0.30550360,0.00043488,3.83351272,2.16674605
-5.81390695,6.33016491,0.05149538,4.29918679,0.29795196,0.00044584,3.81830199,2.20597157
-5.80790395,6.37372277,0.05230798,4.33526916,0.29140020,0.00045887,3.81997373,2.25658549
-5.80190095,6.44678887,0.05318141,4.39267985,0.28590442,0.00047384,3.83838358,2.31792805
-5.79589795,6.54756999,0.05412834,4.47013052,0.28147819,0.00049058,3.87277248,2.38896519
-5.78989495,6.67331857,0.05515997,4.56566379,0.27809516,0.00050882,3.92179741,2.46831406
-5.78389195,6.82043311,0.05628585,4.67671969,0.27569328,0.00052827,3.98358419,2.55428209
-5.77788894,6.98459003,0.05751380,4.80022404,0.27418029,0.00054858,4.05580022,2.64491828
-5.77188594,7.16090165,0.05884986,4.93269511,0.27344023,0.00056937,4.13574385,2.73807503
-5.76588294,7.34409355,0.06029831,5.07036447,0.27334053,0.00059026,4.22044679,2.83147800
-5.75987994,7.52869404,0.06186164,5.20930690,0.27373948,0.00061085,4.30678481,2.92280143
-5.75387694,7.70922742,0.06354057,5.34557412,0.27449348,0.00063077,4.39159229,3.00974574
-5.74787394,7.88040311,0.06533402,5.47532675,0.27546393,0.00064964,4.47177542,3.09011421
-5.74187094,8.03729247,0.06723904,5.59495907,0.27652330,0.00066715,4.54441952,3.16188549
-5.73586793,8.17548608,0.06925068,5.70121153,0.27756015,0.00068300,4.60688579,3.22327894
-5.72986493,8.29122520,0.07136179,5.79126648,0.27848289,0.00069696,4.65689379,3.27280985
-5.72386193,8.38150234,0.07356283,5.86282361,0.27922223,0.00070883,4.69258647,3.30933243
-5.71785893,8.44412769,0.07584156,5.91415243,0.27973213,0.00071851,4.71257567,3.33206879
-5.71185593,8.47775990,0.07818278,5.94412049,0.27998944,0.00072589,4.71596679,3.34062280
-5.70585293,8.48190127,0.08056813,5.95219713,0.27999222,0.00073097,4.70236279,3.33497880
-5.69984992,8.45685970,0.08297586,5.93843384,0.27975706,0.00073377,4.67184830,3.31548550
-5.69384692,8.40368079,0.08538083,5.90342344,0.27931552,0.00073435,4.62495601,3.28282629
-5.68784392,8.32405543,0.08775452,5.84824126,0.27871007,0.00073281,4.56261795,3.23797806
-5.68184092,8.22020881,0.09006535,5.77437225,0.27798977,0.00072928,4.48610526,3.18216072
-5.67583792,8.09477768,0.09227913,5.68362862,0.27720603,0.00072390,4.39696018,3.11678038
-5.66983492,7.95068284,0.09435969,5.57806253,0.27640870,0.00071683,4.29692437,3.04336913
-5.66383192,7.79100362,0.09626979,5.45987870,0.27564279,0.00070822,4.18786744,2.96352463
-5.65782891,7.61886061,0.09797213,5.33135111,0.27494599,0.00069822,4.07171939,2.87885214
-5.65182591,7.43731179,0.09943057,5.19474769,0.27434705,0.00068699,3.95041004,2.79091191
-5.64582291,7.24926624,0.10061138,5.05226594,0.27386525,0.00067467,3.82581783,2.70117379
-5.63981991,7.05741808,0.10148456,4.90598159,0.27351075,0.00066138,3.69972986,2.61098090
-5.63381691,6.86420204,0.10202513,4.75781161,0.27328598,0.00064725,3.57381371,2.52152322
-5.62781391,6.67177031,0.10221430,4.60949153,0.27318765,0.00063240,3.44960129,2.43382143
-5.62181091,6.48198961,0.10204049,4.46256664,0.27320948,0.00061693,3.32848377,2.34872090
-5.61580790,6.29645569,0.10150012,4.31839542,0.27334528,0.00060094,3.21171629,2.26689498
-5.60980490,6.11652220,0.10059814,4.17816328,0.27359215,0.00058455,3.10043051,2.18885625
-5.60380190,5.94333988,0.09934829,4.04290393,0.27395359,0.00056787,2.99565263,2.11497432
-5.59779890,5.77790216,0.09777302,3.91352588,0.27444233,0.00055103,2.89832461,2.04549826
-5.59179590,5.62109295,0.09590315,3.79084119,0.27508263,0.00053416,2.80932614,1.98058183
-5.58579290,5.47373291,0.09377722,3.67559394,0.27591185,0.00051741,2.72949501,1.92030971
-5.57978989,5.33662096,0.09144063,3.56848616,0.27698128,0.00050095,2.65964427,1.86472290
-5.57378689,5.21056834,0.08894456,3.47019936,0.27835609,0.00048497,2.60057434,1.81384200
-5.56778389,5.09642339,0.08634480,3.38141041,0.28011436,0.00046966,2.55307940,1.76768712
-5.56178089,4.99508588,0.08370037,3.30280082,0.28234531,0.00045524,2.51794723,1.72629357
-5.55577789,4.90751059,0.08107227,3.23505924,0.28514662,0.00044192,2.49595264,1.68972292
-5.54977489,4.83470034,0.07852210,3.17887730,0.28862122,0.00042995,2.48784491,1.65806912
-5.54377189,4.77768926,0.07611084,3.13493936,0.29287342,0.00041954,2.49432980,1.63146005
-5.53776888,4.73751776,0.07389762,3.10390700,0.29800465,0.00041095,2.51604734,1.61005454
-5.53176588,4.71520053,0.07193865,3.08639942,0.30410906,0.00040438,2.55354647,1.59403574
-5.52576288,4.71168939,0.07028628,3.08297082,0.31126892,0.00040006,2.60725791,1.58360127
-5.51975988,4.72783277,0.06898806,3.09408600,0.31955027,0.00039817,2.67746648,1.57895100
-5.51375688,4.76433353,0.06808605,3.12009538,0.32899868,0.00039889,2.76428408,1.58027322
-5.50775388,4.82170676,0.06761609,3.16121045,0.33963553,0.00040235,2.86762454,1.58772994
-5.50175088,4.90023920,0.06760722,3.21748067,0.35145473,0.00040866,2.98718125,1.60144194
-5.49574787,4.99995147,0.06808117,3.28877262,0.36442012,0.00041790,3.12240838,1.62147432
-5.48974487,5.12056469,0.06905185,3.37475210,0.37846354,0.00043007,3.27250660,1.64782304
-5.48374187,5.26147250,0.07052496,3.47486991,0.39348378,0.00044516,3.43641368,1.68040292
-5.47773887,5.42171975,0.07249769,3.58835182,0.40934634,0.00046309,3.61280069,1.71903763
-5.47173587,5.59998882,0.07495839,3.71419326,0.42588408,0.00048372,3.80007421,1.76345199
-5.46573287,5.79459485,0.07788651,3.85115937,0.44289887,0.00050688,3.99638488,1.81326695
-5.45972986,6.00349061,0.08125255,3.99779072,0.46016414,0.00053231,4.19964290,1.86799761
-5.45372686,6.22428200,0.08501822,4.15241528,0.47742838,0.00055972,4.40754048,1.92705445
-5.44772386,6.45425478,0.08913685,4.31316697,0.49441956,0.00058876,4.61758163,1.98974808
-5.44172086,6.69041284,0.09355390,4.47801093,0.51085037,0.00061904,4.82711915,2.05529761
-5.43571786,6.92952816,0.09820784,4.64477567,0.52642426,0.00065011,5.03339871,2.12284258
-5.42971486,7.16820168,0.10303123,4.81119176,0.54084205,0.00068149,5.23360941,2.19145850
-5.42371186,7.40293429,0.10795203,4.97493648,0.55380907,0.00071270,5.42493989,2.26017565
-5.41770885,7.63020611,0.11289516,5.13368361,0.56504260,0.00074322,5.60463896,2.32800062
-5.41170585,7.84656190,0.11778430,5.28515694,0.57427934,0.00077253,5.77007878,2.39394019
-5.40570285,8.04869964,0.12254379,5.42718575,0.58128272,0.00080013,5.91881883,2.45702652
-5.39969985,8.23355913,0.12710066,5.55776051,0.58584986,0.00082555,6.04866813,2.51634283
-5.39369685,8.39840671,0.13138666,5.67508611,0.58781777,0.00084834,6.15774334,2.57104845
-5.38769385,8.54091259,0.13534027,5.77763065,0.58706868,0.00086813,6.24451996,2.62040221
-5.38169085,8.65921683,0.13890853,5.86416714,0.58353417,0.00088459,6.30787426,2.66378280
-5.37568784,8.75198077,0.14204871,5.93380597,0.57719796,0.00089748,6.34711350,2.70070532
-5.36968484,8.81842091,0.14472958,5.98601638,0.56809727,0.00090665,6.36199280,2.73083298
-5.36368184,8.85832344,0.14693243,6.02063544,0.55632246,0.00091202,6.35271720,2.75398327
-5.35767884,8.87203811,0.14865161,6.03786385,0.54201521,0.00091362,6.31992862,2.77012824
-5.35167584,8.86045164,0.14989458,6.03824848,0.52536503,0.00091156,6.26467781,2.77938881
-5.34567284,8.82494174,0.15068153,6.02265240,0.50660438,0.00090604,6.18838248,2.78202340
-5.33966983,8.76731389,0.15104449,5.99221362,0.48600253,0.00089735,6.09277349,2.77841138
-5.33366683,8.68972416,0.15102605,5.94829489,0.46385841,0.00088583,5.97983163,2.76903243
-5.32766383,8.59459198,0.15067758,5.89242681,0.44049267,0.00087191,5.85171814,2.75444268
-5.32166083,8.48450721,0.15005720,5.82624748,0.41623943,0.00085604,5.71070247,2.73524920
-5.31565783,8.36213637,0.14922743,5.75144153,0.39143782,0.00083870,5.55909071,2.71208409
-5.30965483,8.23013248,0.14825276,5.66968180,0.36642386,0.00082040,5.39915830,2.68557950
-5.30365183,8.09105280,0.14719706,5.58257635,0.34152280,0.00080164,5.23309007,2.65634494
-5.29764882,7.94728794,0.14612114,5.49162322,0.31704228,0.00078289,5.06293012,2.62494785
-5.29164582,7.80100527,0.14508038,5.39817477,0.29326653,0.00076462,4.89054348,2.59189832
-5.28564282,7.65410817,0.14412267,5.30341273,0.27045169,0.00074724,4.71759062,2.55763831
-5.27963982,7.50821189,0.14328665,5.20833434,0.24882238,0.00073111,4.54551494,2.52253578
-5.27363682,7.36463575,0.14260036,5.11374949,0.22856961,0.00071653,4.37554271,2.48688333
-5.26763382,7.22441038,0.14208035,5.02028773,0.20984986,0.00070374,4.20869413,2.45090121
-5.26163082,7.08829797,0.14173121,4.92841387,0.19278534,0.00069293,4.04580355,2.41474383
-5.25562781,6.95682306,0.14154573,4.83845041,0.17746528,0.00068421,3.88754649,2.37850918
-5.24962481,6.83031079,0.14150535,4.75060466,0.16394798,0.00067763,3.73447086,2.34225008
-5.24362181,6.70892972,0.14158122,4.66499842,0.15226358,0.00067319,3.58702981,2.30598654
-5.23761881,6.59273630,0.14173558,4.58169837,0.14241724,0.00067082,3.44561354,2.26971830
-5.23161581,6.48171817,0.14192344,4.50074511,0.13439247,0.00067043,3.31057806,2.23343673
-5.22561281,6.37583425,0.14209458,4.42217957,0.12815465,0.00067187,3.18226906,2.19713565
-5.21960980,6.27504971,0.14219572,4.34606530,0.12365424,0.00067497,3.06103948,2.16082048
-5.21360680,6.17936458,0.14217268,4.27250605,0.12082989,0.00067953,2.94726030,2.12451557
-5.20760380,6.08883527,0.14197266,4.20165809,0.11961102,0.00068533,2.84132404,2.08826941
-5.20160080,6.00358854,0.14154631,4.13373703,0.11992003,0.00069214,2.74364147,2.05215794
-5.19559780,5.92382810,0.14084973,4.06901930,0.12167400,0.00069975,2.65463204,2.01628581
-5.18959480,5.84983379,0.13984610,4.00783852,0.12478589,0.00070791,2.57470909,1.98078592
-5.18359180,5.78195415,0.13850712,3.95057716,0.12916519,0.00071641,2.50426096,1.94581729
-5.17758879,5.72059254,0.13681403,3.89765400,0.13471826,0.00072504,2.44362939,1.91156153
-5.17158579,5.66618769,0.13475822,3.84950774,0.14134816,0.00073359,2.39308646,1.87821788
-5.16558279,5.61918916,0.13234152,3.80657755,0.14895426,0.00074188,2.35281130,1.84599724
-5.15957979,5.58002845,0.12957599,3.76928084,0.15743165,0.00074974,2.32286798,1.81511491
-5.15357679,5.54908657,0.12648339,3.73798907,0.16667041,0.00075703,2.30318532,1.78578257
-5.14757379,5.52665899,0.12309423,3.71300216,0.17655489,0.00076360,2.29353974,1.75819930
-5.14157079,5.51291900,0.11944657,3.69452228,0.18696311,0.00076934,2.29354186,1.73254194
-5.13556778,5.50788092,0.11558449,3.68262801,0.19776631,0.00077414,2.30262737,1.70895509
-5.12956478,5.51136459,0.11155644,3.67724980,0.20882885,0.00077791,2.32005287,1.68754089
-5.12356178,5.52296299,0.10741340,3.67814805,0.22000841,0.00078057,2.34489674,1.66834921
-5.11755878,5.54201486,0.10320700,3.68489494,0.23115667,0.00078205,2.37606571,1.65136850
-5.11155578,5.56758441,0.09898777,3.69686138,0.24212043,0.00078228,2.41230683,1.63651800
-5.10555278,5.59845005,0.09480336,3.71321041,0.25274332,0.00078120,2.45222526,1.62364181
-5.09954977,5.63310397,0.09069704,3.73289811,0.26286795,0.00077874,2.49430744,1.61250549
-5.09354677,5.66976403,0.08670635,3.75468302,0.27233863,0.00077486,2.53694951,1.60279552
-5.08754377,5.70639894,0.08286217,3.77714458,0.28100454,0.00076948,2.57849044,1.59412223
-5.08154077,5.74076714,0.07918795,3.79871085,0.28872328,0.00076256,2.61724911,1.58602637
-5.07553777,5.77046896,0.07569939,3.81769504,0.29536475,0.00075404,2.65156441,1.57798941
-5.06953477,5.79301088,0.07240444,3.83234018,0.30081516,0.00074388,2.67983731,1.56944745
-5.06353177,5.80588004,0.06930359,3.84087045,0.30498112,0.00073202,2.70057336,1.55980840
-5.05752876,5.80662608,0.06639054,3.84154726,0.30779356,0.00071843,2.71242429,1.54847176
-5.05152576,5.79294724,0.06365306,3.83272797,0.30921134,0.00070309,2.71422708,1.53485037
-5.04552276,5.76277666,0.06107408,3.81292448,0.30922440,0.00068601,2.70503882,1.51839302
-5.03951976,5.71436490,0.05863296,3.78085909,0.30785617,0.00066719,2.68416596,1.49860695
-5.03351676,5.64635464,0.05630679,3.73551498,0.30516531,0.00064668,2.65118648,1.47507909
-5.02751376,5.55784354,0.05407177,3.67617850,0.30124630,0.00062454,2.60596388,1.44749502
-5.02151076,5.44843198,0.05190444,3.60247136,0.29622913,0.00060087,2.54865232,1.41565442
-5.01550775,5.31825294,0.04978293,3.51437082,0.29027773,0.00057579,2.47969220,1.37948255
-5.00950475,5.16798202,0.04768795,3.41221676,0.28358730,0.00054946,2.39979657,1.33903659
-5.00350175,4.99882701,0.04560358,3.29670517,0.27638042,0.00052204,2.30992845,1.29450697
-4.99749875,4.81249684,0.04351792,3.16886829,0.26890211,0.00049374,2.21127018,1.24621313
-4.99149575,4.61115141,0.04142340,3.03004224,0.26141382,0.00046479,2.10518588,1.19459406
-4.98549275,4.39733426,0.03931690,2.88182372,0.25418656,0.00043541,1.99317854,1.14019407
-4.97948974,4.17389116,0.03719960,2.72601781,0.24749340,0.00040587,1.87684369,1.08364434
-4.97348674,3.94387818,0.03507668,2.56457926,0.24160140,0.00037640,1.75782121,1.02564110
-4.96748374,3.71046339,0.03295674,2.39955007,0.23676335,0.00034726,1.63774758,0.96692165
-4.96148074,3.47682635,0.03085122,2.23299601,0.23320947,0.00031869,1.51821001,0.90823896
-4.95547774,3.24605971,0.02877359,2.06694489,0.23113950,0.00029091,1.40070449,0.85033639
-4.94947474,3.02107686,0.02673858,1.90332903,0.23071520,0.00026412,1.28659885,0.79392325
-4.94347174,2.80452909,0.02476135,1.74393410,0.23205382,0.00023852,1.17710223,0.73965244
-4.93746873,2.59873547,0.02285675,1.59035606,0.23522256,0.00021425,1.07324157,0.68810090
-4.93146573,2.40562729,0.02103858,1.44396750,0.24023442,0.00019143,0.97584560,0.63975366
-4.92546273,2.22670896,0.01931898,1.30589396,0.24704557,0.00017016,0.88553644,0.59499193
-4.91945973,2.06303572,0.01770801,1.17700061,0.25555443,0.00015051,0.80272848,0.55408548
-4.91345673,1.91520830,0.01621321,1.05788883,0.26560257,0.00013249,0.72763413,0.51718958
-4.90745373,1.78338364,0.01483944,0.94890213,0.27697752,0.00011610,0.66027555,0.48434610
-4.90145073,1.66730030,0.01358880,0.85014024,0.28941741,0.00010133,0.60050153,0.45548882
-4.89544772,1.56631675,0.01246066,0.76148016,0.30261752,0.00008812,0.54800836,0.43045221
-4.88944472,1.47946014,0.01145187,0.68260260,0.31623832,0.00007640,0.50236365,0.40898331
-4.88344172,1.40548306,0.01055694,0.61302225,0.32991508,0.00006609,0.46303200,0.39075601
-4.87743872,1.34292574,0.00976849,0.55212040,0.34326849,0.00005709,0.42940134,0.37538700
-4.87143572,1.29018083,0.00907753,0.49917835,0.35591613,0.00004928,0.40080909,0.36245274
-4.86543272,1.24555838,0.00847395,0.45341026,0.36748421,0.00004256,0.37656719,0.35150668
-4.85942971,1.20734841,0.00794695,0.41399436,0.37761925,0.00003681,0.35598521,0.34209600
-4.85342671,1.17387921,0.00748540,0.38010146,0.38599922,0.00003192,0.33839110,0.33377751
-4.84742371,1.14356931,0.00707830,0.35092013,0.39234366,0.00002778,0.32314898,0.32613179
-4.84142071,1.11497191,0.00671509,0.32567795,0.39642239,0.00002429,0.30967373,0.31877551
-4.83541771,1.08681053,0.00638593,0.30365861,0.39806248,0.00002135,0.29744226,0.31137141
-4.82941471,1.05800550,0.00608200,0.28421475,0.39715312,0.00001888,0.28600141,0.30363571
-4.82341171,1.02769084,0.00579560,0.26677667,0.39364831,0.00001679,0.27497256,0.29534301
-4.81740870,0.99522181,0.00552029,0.25085706,0.38756717,0.00001502,0.26405321,0.28632855
-4.81140570,0.96017372,0.00525096,0.23605222,0.37899200,0.00001351,0.25301576,0.27648800
-4.80540270,0.92233268,0.00498377,0.22204019,0.36806411,0.00001221,0.24170388,0.26577503
-4.79939970,0.88167952,0.00471614,0.20857622,0.35497776,0.00001107,0.23002691,0.25419691
-4.79339670,0.83836806,0.00444660,0.19548630,0.33997243,0.00001007,0.21795261,0.24180851
-4.78739370,0.79269924,0.00417472,0.18265908,0.32332395,0.00000917,0.20549889,0.22870509
-4.78139070,0.74509247,0.00390091,0.17003693,0.30533467,0.00000835,0.19272482,0.21501423
-4.77538769,0.69605573,0.00362624,0.15760650,0.28632346,0.00000760,0.17972137,0.20088745
-4.76938469,0.64615576,0.00335233,0.14538927,0.26661565,0.00000691,0.16660235,0.18649176
-4.76338169,0.59598955,0.00308112,0.13343247,0.24653357,0.00000626,0.15349578,0.17200160
-4.75737869,0.54615827,0.00281476,0.12180073,0.22638797,0.00000565,0.14053606,0.15759140
-4.75137569,0.49724438,0.00255541,0.11056861,0.20647058,0.00000508,0.12785709,0.14342903
-4.74537269,0.44979257,0.00230519,0.09981426,0.18704810,0.00000455,0.11558652,0.12967038
-4.73936968,0.40429494,0.00206603,0.08961426,0.16835772,0.00000405,0.10384120,0.11645507
-4.73336668,0.36118043,0.00183961,0.08003969,0.15060427,0.00000359,0.09272393,0.10390337
-4.72736368,0.32080851,0.00162733,0.07115333,0.13395881,0.00000316,0.08232127,0.09211440
-4.72136068,0.28346677,0.00143023,0.06300800,0.11855881,0.00000276,0.07270259,0.08116531
-4.71535768,0.24937198,0.00124902,0.05564585,0.10450947,0.00000240,0.06391997,0.07111163
-4.70935468,0.21867407,0.00108409,0.04909841,0.09188616,0.00000208,0.05600901,0.06198832
-4.70335168,0.19146235,0.00093552,0.04338737,0.08073760,0.00000178,0.04899019,0.05381159
-4.69734867,0.16777328,0.00080310,0.03852570,0.07108959,0.00000152,0.04287077,0.04658115
-4.69134567,0.14759921,0.00068637,0.03451912,0.06294903,0.00000129,0.03764685,0.04028273
-4.68534267,0.13089726,0.00058472,0.03136762,0.05630782,0.00000108,0.03330566,0.03489084
-4.67933967,0.11759790,0.00049733,0.02906695,0.05114659,0.00000090,0.02982766,0.03037136
-4.67333667,0.10761275,0.00042333,0.02760988,0.04743799,0.00000075,0.02718850,0.02668404
-4.66733367,0.10084103,0.00036175,0.02698720,0.04514937,0.00000062,0.02536076,0.02378468
-4.66133067,0.09717462,0.00031158,0.02718836,0.04424471,0.00000050,0.02431516,0.02162702
-4.65532766,0.09650136,0.00027184,0.02820162,0.04468578,0.00000041,0.02402152,0.02016419
-4.64932466,0.09870667,0.00024156,0.03001388,0.04643262,0.00000033,0.02444921,0.01934970
-4.64332166,0.10367351,0.00021978,0.03261000,0.04944308,0.00000026,0.02556716,0.01913814
-4.63731866,0.11128077,0.00020562,0.03597178,0.05367189,0.00000021,0.02734358,0.01948537
-4.63131566,0.12140052,0.00019824,0.04007670,0.05906898,0.00000017,0.02974530,0.02034851
-4.62531266,0.13389426,0.00019688,0.04489641,0.06557762,0.00000013,0.03273694,0.02168555
-4.61930965,0.14860863,0.00020079,0.05039511,0.07313210,0.00000010,0.03627989,0.02345488
-4.61330665,0.16537108,0.00020930,0.05652805,0.08165561,0.00000008,0.04033131,0.02561470
-4.60730365,0.18398573,0.00022176,0.06324011,0.09105813,0.00000006,0.04484320,0.02812237
-4.60130065,0.20423008,0.00023758,0.07046475,0.10123480,0.00000005,0.04976169,0.03093390
-4.59529765,0.22585287,0.00025617,0.07812337,0.11206481,0.00000004,0.05502659,0.03400362
-4.58929465,0.24857335,0.00027697,0.08612516,0.12341104,0.00000003,0.06057140,0.03728401
-4.58329165,0.27208252,0.00029942,0.09436765,0.13512058,0.00000002,0.06632373,0.04072588
-4.57728864,0.29604623,0.00032299,0.10273788,0.14702616,0.00000002,0.07220635,0.04427893
-4.57128564,0.32011046,0.00034714,0.11111435,0.15894863,0.00000002,0.07813866,0.04789253
-4.56528264,0.34390869,0.00037138,0.11936959,0.17070036,0.00000002,0.08403892,0.05151706
-4.55927964,0.36707124,0.00039519,0.12737353,0.18208966,0.00000002,0.08982686,0.05510548
-4.55327664,0.38923638,0.00041813,0.13499728,0.19292582,0.00000002,0.09542689,0.05861525
-4.54727364,0.41006270,0.00043974,0.14211756,0.20302495,0.00000003,0.10077166,0.06201057
-4.54127064,0.42924258,0.00045967,0.14862133,0.21221605,0.00000004,0.10580599,0.06526475
-4.53526763,0.44651593,0.00047757,0.15441057,0.22034733,0.00000005,0.11049089,0.06836268
-4.52926463,0.46168379,0.00049322,0.15940711,0.22729230,0.00000007,0.11480765,0.07130338
-4.52326163,0.47462111,0.00050644,0.16355709,0.23295550,0.00000009,0.11876176,0.07410228
-4.51725863,0.48528815,0.00051719,0.16683509,0.23727743,0.00000011,0.12238646,0.07679338
-4.51125563,0.49373979,0.00052550,0.16924755,0.24023861,0.00000015,0.12574585,0.07943092
-4.50525263,0.50013230,0.00053154,0.17083542,0.24186234,0.00000019,0.12893724,0.08209063
-4.49924962,0.50472711,0.00053559,0.17167585,0.24221615,0.00000024,0.13209266,0.08487024
-4.49324662,0.50789110,0.00053807,0.17188283,0.24141169,0.00000030,0.13537935,0.08788934
-4.48724362,0.51009323,0.00053950,0.17160664,0.23960306,0.00000038,0.13899907,0.09128829
-4.48124062,0.51189736,0.00054053,0.17103209,0.23698357,0.00000048,0.14318613,0.09522634
-4.47523762,0.51395120,0.00054191,0.17037559,0.23378102,0.00000060,0.14820409,0.09987862
-4.46923462,0.51697153,0.00054449,0.16988096,0.23025151,0.00000074,0.15434098,0.10543224
-4.46323162,0.52172587,0.00054919,0.16981413,0.22667206,0.00000091,0.16190310,0.11208142
-4.45722861,0.52901111,0.00055698,0.17045677,0.22333231,0.00000110,0.17120746,0.12002161
-4.45122561,0.53962937,0.00056885,0.17209893,0.22052537,0.00000134,0.18257281,0.12944284
-4.44522261,0.55436186,0.00058582,0.17503092,0.21853832,0.00000161,0.19630956,0.14052243
-4.43921961,0.57394133,0.00060887,0.17953451,0.21764252,0.00000192,0.21270861,0.15341716
-4.43321661,0.59902402,0.00063889,0.18587374,0.21808413,0.00000228,0.23202959,0.16825522
-4.42721361,0.63016180,0.00067672,0.19428542,0.22007512,0.00000269,0.25448856,0.18512822
-4.42121061,0.66777569,0.00072305,0.20496972,0.22378509,0.00000315,0.28024582,0.20408357
-4.41520760,0.71213156,0.00077840,0.21808110,0.22933423,0.00000367,0.30939415,0.22511759
-4.40920460,0.76331913,0.00084312,0.23371976,0.23678760,0.00000426,0.34194797,0.24816972
-4.40320160,0.82123524,0.00091734,0.25192413,0.24615113,0.00000492,0.37783403,0.27311821
-4.39719860,0.88557242,0.00100094,0.27266457,0.25736940,0.00000565,0.41688424,0.29977757
-4.39119560,0.95581357,0.00109357,0.29583869,0.27032541,0.00000646,0.45883090,0.32789827
-4.38519260,1.03123349,0.00119460,0.32126865,0.28484250,0.00000736,0.50330517,0.35716866
-4.37918959,1.11090784,0.00130313,0.34870061,0.30068839,0.00000837,0.54983897,0.38721955
-4.37318659,1.19372975,0.00141804,0.37780666,0.31758134,0.00000950,0.59787059,0.41763131
-4.36718359,1.27843421,0.00153797,0.40818941,0.33519839,0.00001077,0.64675436,0.44794352
-4.36118059,1.36362970,0.00166133,0.43938920,0.35318535,0.00001220,0.69577414,0.47766703
-4.35517759,1.44783664,0.00178643,0.47089395,0.37116845,0.00001384,0.74416055,0.50629793
-4.34917459,1.52953140,0.00191144,0.50215155,0.38876717,0.00001572,0.79111149,0.53333326
-4.34317159,1.60719464,0.00203449,0.53258439,0.40560793,0.00001790,0.83581543,0.55828763
-4.33716858,1.67936224,0.00215374,0.56160559,0.42133809,0.00002046,0.87747654,0.58071037
-4.33116558,1.74467697,0.00226747,0.58863653,0.43563978,0.00002347,0.91534083,0.60020224
-4.32516258,1.80193868,0.00237410,0.61312489,0.44824300,0.00002704,0.94872224,0.61643122
-4.31915958,1.85015099,0.00247231,0.63456258,0.45893745,0.00003129,0.97702751,0.62914646
-4.31315658,1.88856234,0.00256108,0.65250271,0.46758255,0.00003637,0.99977878,0.63818979
-4.30715358,1.91669929,0.00263979,0.66657502,0.47411511,0.00004243,1.01663264,0.64350424
