energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
-5.86193097,15.42233838,4.25794533,9.64921364,0.08870956,0.65556442,1.20831977,1.03419861,0.08086932,3.12328462
-5.85592796,15.57290738,4.30457806,9.75859477,0.08684017,0.66188269,1.20971427,1.04623109,0.08065567,3.14073559
-5.84992496,15.71532922,4.34510001,9.86844002,0.08472943,0.66763926,1.20978171,1.05621003,0.08030755,3.15422001
-5.84392196,15.85067071,4.37928054,9.97945702,0.08240773,0.67256254,1.20890256,1.06424238,0.07984448,3.16435574
-5.83791896,15.98035158,4.40702349,10.09251254,0.07990889,0.67640724,1.20746003,1.07049261,0.07928917,3.17184793
-5.83191596,16.10609374,4.42837420,10.20859425,0.07726948,0.67896263,1.20583038,1.07517852,0.07866681,3.17746895
-5.82591296,16.22985505,4.44352196,10.32876334,0.07452820,0.68005940,1.20437394,1.07856498,0.07800440,3.18203598
-5.81990995,16.35374903,4.45279732,10.45409898,0.07172521,0.67957486,1.20342693,1.08095590,0.07732989,3.18638654
-5.81390695,16.47995217,4.45666383,10.58563619,0.06890141,0.67743617,1.20329414,1.08268448,0.07667142,3.19135264
-5.80790395,16.61060150,4.45570373,10.72429904,0.06609771,0.67362146,1.20424244,1.08410218,0.07605637,3.19773411
-5.80190095,16.74768556,4.45059799,10.87083159,0.06335430,0.66815879,1.20649518,1.08556673,0.07551062,3.20627186
-5.79589795,16.89293267,4.44210090,11.02572928,0.06070992,0.66112308,1.21022742,1.08742967,0.07505771,3.21762184
-5.78989495,17.04770109,4.43100998,11.18917380,0.05820114,0.65263107,1.21556200,1.09002390,0.07471813,3.23233048
-5.78389195,17.21287605,4.41813251,11.36097470,0.05586167,0.64283457,1.22256645,1.09365185,0.07450867,3.25081267
-5.77788894,17.38877876,4.40424984,11.54052114,0.05372172,0.63191250,1.23125083,1.09857474,0.07444198,3.27333302
-5.77188594,17.57509282,4.39008138,11.72674687,0.05180740,0.62006189,1.24156660,1.10500357,0.07452612,3.29999131
-5.76588294,17.77081270,4.37624980,11.91811142,0.05014024,0.60748856,1.25340656,1.11309220,0.07476441,3.33071309
-5.75987994,17.97421872,4.36324958,12.11259989,0.04873676,0.59439765,1.26660607,1.12293299,0.07515531,3.36524592
-5.75387694,18.18288161,4.35142039,12.30774298,0.04760818,0.58098482,1.28094562,1.13455528,0.07569260,3.40316183
-5.74787394,18.39369879,4.34092714,12.50065808,0.04676022,0.56742816,1.29615492,1.14792673,0.07636558,3.44386637
-5.74187094,18.60296274,4.33174794,12.68811122,0.04619309,0.55388151,1.31191857,1.16295763,0.07715959,3.48661404
-5.73586793,18.80646023,4.32367079,12.86659853,0.04590157,0.54046933,1.32788324,1.17950789,0.07805652,3.53052999
-5.72986493,18.99959966,4.31629974,13.03244477,0.04587528,0.52728322,1.34366650,1.19739636,0.07903554,3.57463729
-5.72386193,19.17756171,4.30907019,13.18191557,0.04609908,0.51438050,1.35886687,1.21641202,0.08007387,3.61788880
-5.71785893,19.33546732,4.30127305,13.31133881,0.04655357,0.50178452,1.37307514,1.23632633,0.08114769,3.65920248
-5.71185593,19.46855558,4.29208653,13.41723019,0.04721577,0.48948680,1.38588636,1.25690607,0.08223293,3.69749877
-5.70585293,19.57236348,4.28061421,13.49641725,0.04805985,0.47745075,1.39691226,1.27792582,0.08330619,3.73173821
-5.69984992,19.64289872,4.26592739,13.54615630,0.04905795,0.46561670,1.40579359,1.29917945,0.08434554,3.76095789
-5.69384692,19.67679723,4.24710971,13.56423640,0.05018103,0.45390794,1.41221172,1.32048970,0.08533118,3.78430489
-5.68784392,19.67145748,4.22330164,13.54906553,0.05139974,0.44223737,1.41589921,1.34171542,0.08624608,3.80106513
-5.68184092,19.62514466,4.19374270,13.49973452,0.05268529,0.43051442,1.41664864,1.36275594,0.08707635,3.81068648
-5.67583792,19.53705963,4.15780918,13.41605559,0.05401018,0.41865181,1.41431942,1.38355222,0.08781154,3.81279480
-5.66983492,19.40736905,4.11504549,13.29857341,0.05534893,0.40657190,1.40884215,1.40408480,0.08844471,3.80720252
-5.66383192,19.23719558,4.06518770,13.14854834,0.05667868,0.39421218,1.40022035,1.42436871,0.08897226,3.79390916
-5.65782891,19.02856885,4.00817812,12.96791261,0.05797959,0.38152976,1.38852945,1.44444565,0.08939377,3.77309431
-5.65182591,18.78434043,3.94417054,12.75920182,0.05923518,0.36850469,1.37391318,1.46437401,0.08971146,3.74510327
-5.64582291,18.50806770,3.87352599,12.52546535,0.06043245,0.35514185,1.35657740,1.48421749,0.08992979,3.71042665
-5.63981991,18.20387324,3.79679970,12.27016041,0.06156193,0.34147162,1.33678194,1.50403314,0.09005475,3.66967500
-5.63381691,17.87628762,3.71472003,11.99703493,0.06261746,0.32754912,1.31483061,1.52385966,0.09009331,3.62355007
-5.62781391,17.53008403,3.62816103,11.71000542,0.06359599,0.31345232,1.29106015,1.54370687,0.09005277,3.57281431
-5.62181091,17.17011336,3.53810997,11.41303538,0.06449717,0.29927906,1.26582849,1.56354708,0.08994022,3.51826034
-5.61580790,16.80114786,3.44563182,11.11002014,0.06532290,0.28514327,1.23950296,1.58330912,0.08976204,3.46068186
-5.60980490,16.42774067,3.35183252,10.80468288,0.06607682,0.27117045,1.21244893,1.60287527,0.08952353,3.40084747
-5.60380190,16.05410694,3.25782256,10.50048600,0.06676380,0.25749292,1.18501936,1.62208158,0.08922874,3.33947837
-5.59779890,15.68403061,3.16468265,10.20056070,0.06738936,0.24424483,1.15754554,1.64072135,0.08888032,3.27723076
-5.59179590,15.32079918,3.07343265,9.90765651,0.06795918,0.23155722,1.13032942,1.65855160,0.08847956,3.21468334
-5.58579290,14.96716660,2.98500462,9.62411099,0.06847863,0.21955343,1.10363745,1.67530210,0.08802658,3.15232969
-5.57978989,14.62534281,2.90022073,9.35183895,0.06895235,0.20834490,1.07769610,1.69068616,0.08752054,3.09057547
-5.57378689,14.29700674,2.81977619,9.09233901,0.06938390,0.19802754,1.05268896,1.70441245,0.08695991,3.02973955
-5.56778389,13.98333833,2.74422719,8.84671482,0.06977546,0.18867875,1.02875523,1.71619708,0.08634285,2.97005833
-5.56178089,13.68506459,2.67398351,8.61570742,0.07012765,0.18035522,1.00598938,1.72577489,0.08566746,2.91169224
-5.55577789,13.40251401,2.60930552,8.39973486,0.07043936,0.17309139,0.98444191,1.73290935,0.08493206,2.85473349
-5.54977489,13.13567398,2.55030472,8.19893546,0.07070770,0.16689870,0.96412075,1.73740030,0.08413536,2.79921405
-5.54377189,12.88424654,2.49694762,8.01321101,0.07092798,0.16176555,0.94499336,1.73908917,0.08327656,2.74511331
-5.53776888,12.64769844,2.44906211,7.84226684,0.07109376,0.15765791,0.92698925,1.73786138,0.08235537,2.69236460
-5.53176588,12.42530273,2.40634613,7.68564648,0.07119696,0.15452054,0.91000289,1.73364602,0.08137192,2.64086064
-5.52576288,12.21617066,2.36837824,7.54275935,0.07122800,0.15227877,0.89389701,1.72641290,0.08032659,2.59045761
-5.51975988,12.01927342,2.33462987,7.41290062,0.07117602,0.15084071,0.87850626,1.71616768,0.07921980,2.54097821
-5.51375688,11.83345497,2.30447933,7.29526358,0.07102914,0.15009995,0.86364136,1.70294534,0.07805181,2.49221412
-5.50775388,11.65743798,2.27722735,7.18894526,0.07077477,0.14993848,0.84909376,1.68680311,0.07682244,2.44392843
-5.50175088,11.48982544,2.25211446,7.09294683,0.07039997,0.15022994,0.83464090,1.66781321,0.07553093,2.39585851
-5.49574787,11.32910112,2.22833989,7.00617073,0.06989184,0.15084299,0.82005207,1.64605652,0.07417584,2.34772009
-5.48974487,11.17363215,2.20508220,6.92741664,0.06923799,0.15164485,0.80509487,1.62161743,0.07275499,2.29921293
-5.48374187,11.02167625,2.18152118,6.85537860,0.06842701,0.15250471,0.78954224,1.59458076,0.07126559,2.25002827
-5.47773887,10.87139622,2.15686092,6.78864520,0.06744894,0.15329724,0.77317973,1.56503059,0.06970441,2.19985842
-5.47173587,10.72088301,2.13035324,6.72570469,0.06629580,0.15390575,0.75581298,1.53305154,0.06806811,2.14840808
-5.46573287,10.56818804,2.10132112,6.66495626,0.06496200,0.15422527,0.73727504,1.49873197,0.06635364,2.09540714
-5.45972986,10.41136458,2.06918098,6.60472829,0.06344483,0.15416516,0.71743313,1.46216904,0.06455865,2.04062438
-5.45372686,10.24851669,2.03346330,6.54330365,0.06174475,0.15365135,0.69619464,1.42347491,0.06268203,1.98388122
-5.44772386,10.07785406,1.99383033,6.47895186,0.05986571,0.15262811,0.67351193,1.38278365,0.06072433,1.92506476
-5.44172086,9.89774990,1.95009025,6.40996692,0.05781529,0.15105924,0.64938571,1.34025795,0.05868825,1.86413916
-5.43571786,9.70679890,1.90220683,6.33470963,0.05560468,0.14892870,0.62386666,1.29609507,0.05657892,1.80115450
-5.42971486,9.50387213,1.85030414,6.25165249,0.05324867,0.14624062,0.59705525,1.25053123,0.05440418,1.73625247
-5.42371186,9.28816571,1.79466574,6.15942512,0.05076531,0.14301873,0.56909967,1.20384409,0.05217465,1.66966823
-5.41770885,9.05924032,1.73572839,6.05685814,0.04817559,0.13930519,0.54019183,1.15635264,0.04990368,1.60172820
-5.41170585,8.81704927,1.67407015,5.94302321,0.04550294,0.13515889,0.51056174,1.10841449,0.04760719,1.53284356
-5.40570285,8.56195317,1.61039340,5.81726724,0.04277261,0.13065327,0.48047039,1.06042043,0.04530321,1.46349986
-5.39969985,8.29472021,1.54550335,5.67923890,0.04001101,0.12587382,0.45020150,1.01278644,0.04301151,1.39424285
-5.39369685,8.01651157,1.48028285,5.52890594,0.03724499,0.12091514,0.42005249,0.96594347,0.04075292,1.32566146
-5.38769385,7.72885239,1.41566435,5.36656226,0.03450110,0.11587795,0.39032514,0.92032556,0.03854868,1.25836848
-5.38169085,7.43358928,1.35260030,5.19282413,0.03180488,0.11086587,0.36131626,0.87635682,0.03641974,1.19298001
-5.37568784,7.13283616,1.29203291,5.00861533,0.02918020,0.10598230,0.33330884,0.83443802,0.03438603,1.13009456
-5.36968484,6.82891047,1.23486441,4.81514185,0.02664864,0.10132736,0.30656398,0.79493347,0.03246577,1.07027278
-5.36368184,6.52426242,1.18192895,4.61385679,0.02422906,0.09699494,0.28131390,0.75815888,0.03067484,1.01401870
-5.35767884,6.22140010,1.13396687,4.40641699,0.02193718,0.09307014,0.25775628,0.72437086,0.02902628,0.96176332
-5.35167584,5.92281340,1.09160231,4.19463300,0.01978534,0.08962688,0.23605002,0.69375844,0.02752984,0.91385106
-5.34567284,5.63089960,1.05532465,3.98041451,0.01778245,0.08672597,0.21631247,0.66643722,0.02619171,0.87052966
-5.33966983,5.34789357,1.02547431,3.76571343,0.01593394,0.08441355,0.19861818,0.64244613,0.02501441,0.83194374
-5.33366683,5.07580489,1.00223311,3.55246683,0.01424193,0.08271990,0.18299902,0.62174711,0.02399675,0.79813211
-5.32766383,4.81636436,0.98561940,3.34254221,0.01270548,0.08165878,0.16944560,0.60422747,0.02313397,0.76902872
-5.32166083,4.57098132,0.97548790,3.13768705,0.01132089,0.08122709,0.15790977,0.58970490,0.02241802,0.74446715
-5.31565783,4.34071343,0.97153402,2.93948470,0.01008215,0.08140509,0.14830800,0.57793466,0.02183787,0.72418806
-5.30965483,4.12624934,0.97330260,2.74931806,0.00898133,0.08215689,0.14052554,0.56861866,0.02138000,0.70784933
-5.30365183,3.92790476,0.98020053,2.56834233,0.00800906,0.08343152,0.13442102,0.56141587,0.02102884,0.69503832
-5.29764882,3.74563157,0.99151291,2.39746755,0.00715500,0.08516419,0.12983137,0.55595373,0.02076739,0.68528563
-5.29164582,3.57903930,1.00642236,2.23735119,0.00640828,0.08727807,0.12657697,0.55183989,0.02057767,0.67807991
-5.28564282,3.42742778,1.02403085,2.08840073,0.00575792,0.08968630,0.12446673,0.54867398,0.02044135,0.67288311
-5.27963982,3.28982951,1.04338350,1.95078558,0.00519318,0.09229423,0.12330306,0.54605884,0.02034024,0.66914576
-5.27363682,3.16505992,1.06349379,1.82445735,0.00470392,0.09500200,0.12288668,0.54361101,0.02025677,0.66632172
-5.26763382,3.05177353,1.08336956,1.70917741,0.00428082,0.09770717,0.12302106,0.54097011,0.02017440,0.66388218
-5.26163082,2.94852370,1.10203902,1.60454995,0.00391561,0.10030746,0.12351658,0.53780693,0.02007805,0.66132842
-5.25562781,2.85382401,1.11857617,1.51005912,0.00360117,0.10270354,0.12419426,0.53383010,0.01995436,0.65820318
-5.24962481,2.76620876,1.13212497,1.42510836,0.00333167,0.10480175,0.12488896,0.52879127,0.01979194,0.65410044
-5.24362181,2.68429064,1.14192140,1.34906025,0.00310256,0.10651658,0.12545225,0.52248880,0.01958154,0.64867338
-5.23761881,2.60681356,1.14731291,1.28127508,0.00291059,0.10777303,0.12575463,0.51476999,0.01931616,0.64164057
-5.23161581,2.53269879,1.14777461,1.22114678,0.00275375,0.10850858,0.12568731,0.50553201,0.01899108,0.63279009
-5.22561281,2.46108302,1.14292161,1.16813453,0.00263116,0.10867481,0.12516337,0.49472147,0.01860386,0.62198186
-5.21960980,2.39134693,1.13251713,1.12178921,0.00254303,0.10823851,0.12411838,0.48233289,0.01815425,0.60914797
-5.21360680,2.32313362,1.11647615,1.08177351,0.00249049,0.10718240,0.12251052,0.46840619,0.01764407,0.59429116
-5.20760380,2.25635612,1.09486433,1.04787509,0.00247542,0.10550526,0.12032001,0.45302319,0.01707707,0.57748148
-5.20160080,2.19119399,1.06789239,1.02001259,0.00250039,0.10322154,0.11754811,0.43630344,0.01645873,0.55885142
-5.19559780,2.12807907,1.03590609,0.99823403,0.00256839,0.10036054,0.11421559,0.41839937,0.01579599,0.53858939
-5.18959480,2.06767113,0.99937214,0.98270814,0.00268273,0.09696505,0.11036075,0.39949094,0.01509707,0.51693200
-5.18359180,2.01082412,0.95886078,0.97370874,0.00284686,0.09308965,0.10603708,0.37977994,0.01437115,0.49415533
-5.17758879,1.95854441,0.91502545,0.97159303,0.00306414,0.08879865,0.10131058,0.35948403,0.01362812,0.47056527
-5.17158579,1.91194266,0.86858063,0.97677461,0.00333773,0.08416381,0.09625693,0.33883071,0.01287828,0.44648748
-5.16558279,1.87218085,0.82027842,0.98969239,0.00367037,0.07926195,0.09095849,0.31805128,0.01213209,0.42225715
-5.15957979,1.84041678,0.77088511,1.01077662,0.00406418,0.07417243,0.08550135,0.29737513,0.01139988,0.39820883
-5.15357679,1.81774798,0.72115817,1.04041353,0.00452052,0.06897481,0.07997240,0.27702424,0.01069162,0.37466676
-5.14757379,1.80515734,0.67182499,1.07891017,0.00503982,0.06374658,0.07445666,0.25720830,0.01001669,0.35193604
-5.14157079,1.80346269,0.62356364,1.12646086,0.00562140,0.05856114,0.06903476,0.23812042,0.00938368,0.33029469
-5.13556778,1.81327238,0.57698658,1.18311713,0.00626334,0.05348605,0.06378089,0.21993362,0.00880024,0.30998716
-5.12956478,1.83494897,0.53262762,1.24876247,0.00696238,0.04858168,0.05876102,0.20279824,0.00827297,0.29121927
-5.12356178,1.86858268,0.49093250,1.32309349,0.00771387,0.04390016,0.05403158,0.18684027,0.00780735,0.27415479
-5.11755878,1.91397604,0.45225315,1.40560870,0.00851165,0.03948472,0.04963861,0.17216074,0.00740772,0.25891384
-5.11155578,1.97064084,0.41684570,1.49560592,0.00934815,0.03536944,0.04561730,0.15883609,0.00707732,0.24557295
-5.10555278,2.03780795,0.38487201,1.59218905,0.01021440,0.03157930,0.04199192,0.14691959,0.00681838,0.23416690
-5.09954977,2.11445014,0.35640433,1.69428462,0.01110012,0.02813057,0.03877629,0.13644367,0.00663224,0.22469220
-5.09354677,2.19931740,0.33143292,1.80066793,0.01199396,0.02503142,0.03597438,0.12742314,0.00651955,0.21711195
-5.08754377,2.29098401,0.30987578,1.90999837,0.01288366,0.02228283,0.03358139,0.11985907,0.00648051,0.21136200
-5.08154077,2.38790558,0.29159026,2.02086300,0.01375637,0.01987953,0.03158493,0.11374329,0.00651510,0.20735805
-5.07553777,2.48848429,0.27638576,2.13182686,0.01459895,0.01781118,0.02996648,0.10906320,0.00662342,0.20500343
-5.06953477,2.59113982,0.26403710,2.24148832,0.01539835,0.01606344,0.02870284,0.10580679,0.00680596,0.20419717
-5.06353177,2.69438302,0.25429777,2.34853723,0.01614199,0.01461920,0.02776774,0.10396756,0.00706393,0.20484219
-5.05752876,2.79688939,0.24691286,2.45181341,0.01681816,0.01345961,0.02713332,0.10354925,0.00739956,0.20685298
-5.05152576,2.89756896,0.24163086,2.55036292,0.01741645,0.01256516,0.02677160,0.10456998,0.00781639,0.21016275
-5.04552276,2.99562949,0.23821425,2.64348929,0.01792811,0.01191650,0.02665581,0.10706575,0.00831947,0.21472943
-5.03951976,3.09062967,0.23644829,2.73079724,0.01834638,0.01149526,0.02676154,0.11109309,0.00891559,0.22054046
-5.03351676,3.18251962,0.23614800,2.81222650,0.01866683,0.01128464,0.02706769,0.11673056,0.00961334,0.22761606
-5.02751376,3.27166636,0.23716301,2.88807351,0.01888758,0.01126990,0.02755714,0.12407919,0.01042315,0.23601068
-5.02151076,3.35886236,0.23938031,2.95899971,0.01900943,0.01143861,0.02821729,0.13326151,0.01135717,0.24581264
-5.01550775,3.44531611,0.24272488,3.02602518,0.01903599,0.01178085,0.02904015,0.14441938,0.01242911,0.25714193
-5.00950475,3.53262444,0.24715831,3.09050748,0.01897359,0.01228924,0.03002237,0.15771041,0.01365390,0.27014595
-5.00350175,3.62272712,0.25267561,3.15410587,0.01883123,0.01295881,0.03116485,0.17330309,0.01504727,0.28499361
-4.99749875,3.71784490,0.25930031,3.21873214,0.01862034,0.01378681,0.03247224,0.19137079,0.01662517,0.30186776
-4.99149575,3.82040335,0.26707838,3.28648954,0.01835452,0.01477241,0.03395217,0.21208463,0.01840317,0.32095618
-4.98549275,3.93294501,0.27607100,3.35960221,0.01804915,0.01591638,0.03561433,0.23560566,0.02039567,0.34244166
-4.97948974,4.05803349,0.28634680,3.44033770,0.01772097,0.01722064,0.03746944,0.26207630,0.02261517,0.36649131
-4.97348674,4.19815292,0.29797379,3.53092577,0.01738762,0.01868786,0.03952818,0.29161157,0.02507137,0.39324566
-4.96748374,4.35560703,0.31101136,3.63347653,0.01706713,0.02032104,0.04179998,0.32429035,0.02777035,0.42280801
-4.96148074,4.53242148,0.32550275,3.74990109,0.01677736,0.02212302,0.04429197,0.36014689,0.03071379,0.45523433
-4.95547774,4.73025355,0.34146825,3.88183790,0.01653552,0.02409612,0.04700798,0.39916313,0.03389826,0.49052435
-4.94947474,4.95031229,0.35889944,4.03058724,0.01635766,0.02624173,0.04994756,0.44126193,0.03731451,0.52861414
-4.94347174,5.19329216,0.37775467,4.19705629,0.01625815,0.02855994,0.05310532,0.48630165,0.04094711,0.56937049
-4.93746873,5.45932244,0.39795594,4.38171645,0.01624934,0.03104923,0.05647032,0.53407234,0.04477406,0.61258747
-4.93146573,5.74793384,0.41938719,4.58457396,0.01634109,0.03370620,0.06002582,0.58429369,0.04876679,0.65798528
-4.92546273,6.05804311,0.44189421,4.80515446,0.01654055,0.03652529,0.06374912,0.63661499,0.05289020,0.70521158
-4.91945973,6.38795580,0.46528584,5.04250138,0.01685190,0.03949859,0.06761171,0.69061711,0.05710311,0.75384524
-4.91345673,6.73538647,0.48933666,5.29518769,0.01727620,0.04261567,0.07157964,0.74581658,0.06135881,0.80340235
-4.90745373,7.09749524,0.51379080,5.56133989,0.01781132,0.04586343,0.07561407,0.80167177,0.06560593,0.85334455
-4.90145073,7.47093907,0.53836677,5.83867315,0.01845201,0.04922599,0.07967202,0.85759096,0.06978943,0.90308915
-4.89544772,7.85193575,0.56276316,6.12453597,0.01918993,0.05268466,0.08370723,0.91294217,0.07385185,0.95202086
-4.88944472,8.23633868,0.58666492,6.41596292,0.02001391,0.05621787,0.08767120,0.96706457,0.07773459,0.99950477
-4.88344172,8.61972011,0.60975000,6.70973378,0.02091017,0.05980129,0.09151422,1.01928118,0.08137943,1.04490014
-4.87743872,8.99746085,0.63169630,7.00243770,0.02186270,0.06340784,0.09518655,1.06891251,0.08472993,1.08757458
-4.87143572,9.36484446,0.65218860,7.29054113,0.02285371,0.06700796,0.09863951,1.11529085,0.08773293,1.12691829
-4.86543272,9.71715403,0.67092536,7.57045822,0.02386405,0.07056981,0.10182662,1.15777486,0.09033997,1.16235791
-4.85942971,10.04977007,0.68762535,7.83862276,0.02487384,0.07405967,0.10470467,1.19576412,0.09250856,1.19336972
-4.85342671,10.35826793,0.70203396,8.09156086,0.02586305,0.07744240,0.10723471,1.22871324,0.09420333,1.21949175
-4.84742371,10.63851333,0.71392903,8.32596347,0.02681212,0.08068202,0.10938301,1.25614528,0.09539700,1.24033475
-4.84142071,10.88675489,0.72312624,8.53875787,0.02770271,0.08374235,0.11112189,1.27766399,0.09607111,1.25559153
-4.83541771,11.09971203,0.72948400,8.72717749,0.02851829,0.08658784,0.11243050,1.29296476,0.09621648,1.26504479
-4.82941471,11.27465710,0.73290761,8.88882877,0.02924489,0.08918438,0.11329543,1.30184379,0.09583346,1.26857305
-4.82341171,11.40948996,0.73335288,9.02175415,0.02987176,0.09150023,0.11371134,1.30420534,0.09493191,1.26615479
-4.81740870,11.50280346,0.73082887,9.12448960,0.03039190,0.09350691,0.11368133,1.30006677,0.09353088,1.25787050
-4.81140570,11.55393800,0.72539978,9.19611531,0.03080268,0.09518018,0.11321735,1.28956119,0.09165816,1.24390288
-4.80540270,11.56302306,0.71718594,9.23629768,0.03110625,0.09650087,0.11234039,1.27293758,0.08934944,1.22453489
-4.79939970,11.53100403,0.70636371,9.24532086,0.03130988,0.09745570,0.11108063,1.25055824,0.08664747,1.20014586
-4.79339670,11.45965211,0.69316420,9.22410599,0.03142616,0.09803789,0.10947737,1.22289357,0.08360093,1.17120556
-4.78739370,11.35155586,0.67787076,9.17421633,0.03147307,0.09824770,0.10757890,1.19051418,0.08026320,1.13826641
-4.78139070,11.21009277,0.66081528,9.09784677,0.03147385,0.09809271,0.10544211,1.15408052,0.07669109,1.10195383
-4.77538769,11.03937999,0.64237301,8.99779649,0.03145677,0.09758787,0.10313207,1.11432998,0.07294346,1.06295492
-4.76938469,10.84420375,0.62295626,8.87742392,0.03145465,0.09675530,0.10072122,1.07206202,0.06907991,1.02200562
-4.76338169,10.62992780,0.60300673,8.74058394,0.03150422,0.09562390,0.09828854,1.02812136,0.06515940,0.97987660
-4.75737869,10.40238175,0.58298683,8.59154747,0.03164541,0.09422867,0.09591839,0.98337982,0.06123902,0.93735808
-4.75137569,10.16773131,0.56336998,8.43490483,0.03192032,0.09260976,0.09369918,0.93871711,0.05737278,0.89524399
-4.74537269,9.93233282,0.54463022,8.27545455,0.03237221,0.09081140,0.09172174,0.89500116,0.05361062,0.85431564
-4.73936968,9.70257573,0.52723129,8.11808029,0.03304429,0.08888059,0.09007761,0.85306843,0.04999745,0.81532542
-4.73336668,9.48471701,0.51161558,7.96761909,0.03397846,0.08686573,0.08885694,0.81370474,0.04657245,0.77898085
-4.72736368,9.28471235,0.49819306,7.82872496,0.03521398,0.08481514,0.08814640,0.77762718,0.04336849,0.74592928
-4.72136068,9.10804930,0.48733084,7.70573195,0.03678616,0.08277554,0.08802681,0.74546757,0.04041178,0.71674381
-4.71535768,8.95958800,0.47934332,7.60252168,0.03872501,0.08079070,0.08857071,0.71775789,0.03772170,0.69191060
-4.70935468,8.84341503,0.47448349,7.52239999,0.04105407,0.07890002,0.08983996,0.69491819,0.03531078,0.67181812
-4.70335168,8.76271588,0.47293566,7.46798762,0.04378921,0.07713740,0.09188328,0.67724727,0.03318493,0.65674843
-4.69734867,8.71967117,0.47480968,7.44112951,0.04693771,0.07553029,0.09473398,0.66491639,0.03134375,0.64687092
-4.69134567,8.71538120,0.48013711,7.44282669,0.05049742,0.07409893,0.09840787,0.65796630,0.02978107,0.64223870
-4.68534267,8.74982230,0.48886939,7.47319427,0.05445624,0.07285592,0.10290152,0.65630756,0.02848557,0.64278768
-4.67933967,8.82183784,0.50087803,7.53144792,0.05879178,0.07180606,0.10819083,0.65972434,0.02744151,0.64833857
-4.67333667,8.92916514,0.51595702,7.61592041,0.06347132,0.07094651,0.11423025,0.66788144,0.02662950,0.65860164
-4.66733367,9.06849851,0.53382729,7.72410830,0.06845210,0.07026719,0.12095247,0.68033452,0.02602743,0.67318435
-4.66133067,9.23558694,0.55414323,7.85274807,0.07368185,0.06975146,0.12826883,0.69654319,0.02561124,0.69160155
-4.65532766,9.42536395,0.57650102,7.99791929,0.07909968,0.06937710,0.13607042,0.71588665,0.02535585,0.71328809
-4.64932466,9.63210528,0.60044857,8.15517156,0.08463715,0.06911739,0.14422998,0.73768140,0.02523593,0.73761353
-4.64332166,9.84960937,0.62549683,8.31967067,0.09021975,0.06894239,0.15260443,0.76120061,0.02522670,0.76389856
