energy_ev,total_up,P_s_up,P_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-5.88594297,4.17851473,0.01319274,0.19384850,2.53989944,3.21568101,0.70187136,0.00000000
-5.87993997,4.18046350,0.01369583,0.19797209,2.61318083,3.20572406,0.69412388,0.00000000
-5.87393697,4.17111211,0.01418748,0.20174104,2.68204480,3.18645734,0.68532691,0.00000000
-5.86793397,4.15003548,0.01465725,0.20504913,2.74494545,3.15780112,0.67544413,0.00000000
-5.86193097,4.11703179,0.01509487,0.20779796,2.80041428,3.11986313,0.66444677,0.00000000
-5.85592796,4.07213627,0.01549052,0.20990009,2.84710260,3.07294239,0.65231668,0.00000000
-5.84992496,4.01562705,0.01583513,0.21128178,2.88382044,3.01752656,0.63904921,0.00000000
-5.84392196,3.94802291,0.01612066,0.21188531,2.90957053,2.95428286,0.62465568,0.00000000
-5.83791896,3.87007267,0.01634028,0.21167064,2.92357624,2.88404277,0.60916539,0.00000000
-5.83191596,3.78273682,0.01648859,0.21061661,2.92530229,2.80778108,0.59262702,0.00000000
-5.82591296,3.68716200,0.01656176,0.20872131,2.91446751,2.72659007,0.57510928,0.00000000
-5.81990995,3.58464945,0.01655761,0.20600195,2.89104949,2.64164999,0.55670075,0.00000000
-5.81390695,3.47661882,0.01647563,0.20249401,2.85528074,2.55419694,0.53750902,0.00000000
-5.80790395,3.36456877,0.01631695,0.19824984,2.80763697,2.46548950,0.51765906,0.00000000
-5.80190095,3.25003602,0.01608430,0.19333674,2.74881779,2.37677551,0.49729080,0.00000000
-5.79589795,3.13455445,0.01578180,0.18783456,2.67972107,2.28926022,0.47655631,0.00000000
-5.78989495,3.01961592,0.01541488,0.18183304,2.60141178,2.20407696,0.45561636,0.00000000
-5.78389195,2.90663405,0.01499002,0.17542887,2.51508685,2.12226153,0.43463680,0.00000000
-5.77788894,2.79691237,0.01451449,0.16872269,2.42203750,2.04473095,0.41378473,0.00000000
-5.77188594,2.69161782,0.01399620,0.16181605,2.32361047,1.97226724,0.39322473,0.00000000
-5.76588294,2.59176016,0.01344334,0.15480856,2.22116974,1.90550660,0.37311523,0.00000000
-5.75987994,2.49817796,0.01286422,0.14779521,2.11606013,1.84493407,0.35360526,0.00000000
-5.75387694,2.41153110,0.01226698,0.14086408,2.00957415,1.79088354,0.33483154,0.00000000
-5.74787394,2.33229986,0.01165941,0.13409442,1.90292299,1.74354280,0.31691618,0.00000000
-5.74187094,2.26079002,0.01104880,0.12755513,1.79721276,1.70296309,0.29996484,0.00000000
-5.73586793,2.19714351,0.01044174,0.12130386,1.69342629,1.66907251,0.28406565,0.00000000
-5.72986493,2.14135380,0.00984406,0.11538642,1.59241096,1.64169256,0.26928854,0.00000000
-5.72386193,2.09328511,0.00926077,0.10983687,1.49487252,1.62055692,0.25568529,0.00000000
-5.71785893,2.05269452,0.00869600,0.10467788,1.40137451,1.60533168,0.24329001,0.00000000
-5.71185593,2.01925588,0.00815304,0.09992161,1.31234305,1.59563625,0.23212002,0.00000000
-5.70585293,1.99258459,0.00763438,0.09557082,1.22807598,1.59106407,0.22217717,0.00000000
-5.69984992,1.97226222,0.00714177,0.09162033,1.14875579,1.59120242,0.21344938,0.00000000
-5.69384692,1.95786015,0.00667631,0.08805857,1.07446521,1.59565084,0.20591229,0.00000000
-5.68784392,1.94896142,0.00623857,0.08486920,1.00520461,1.60403749,0.19953110,0.00000000
-5.68184092,1.94518015,0.00582867,0.08203284,0.94091018,1.61603315,0.19426241,0.00000000
-5.67583792,1.94617797,0.00544644,0.07952859,0.88147195,1.63136255,0.19005596,0.00000000
-5.66983492,1.95167718,0.00509147,0.07733551,0.82675096,1.64981273,0.18685641,0.00000000
-5.66383192,1.96147026,0.00476327,0.07543386,0.77659473,1.67123857,0.18460491,0.00000000
-5.65782891,1.97542559,0.00446128,0.07380614,0.73085067,1.69556514,0.18324065,0.00000000
-5.65182591,1.99348951,0.00418502,0.07243787,0.68937686,1.72278719,0.18270218,0.00000000
-5.64582291,2.01568448,0.00393408,0.07131809,0.65205010,1.75296562,0.18292869,0.00000000
-5.63981991,2.04210366,0.00370814,0.07043962,0.61877105,1.78622132,0.18386105,0.00000000
-5.63381691,2.07290204,0.00350706,0.06979905,0.58946657,1.82272612,0.18544280,0.00000000
-5.62781391,2.10828420,0.00333075,0.06939648,0.56408932,1.86269145,0.18762092,0.00000000
-5.62181091,2.14848909,0.00317925,0.06923509,0.54261497,1.90635450,0.19034635,0.00000000
-5.61580790,2.19377213,0.00305264,0.06932046,0.52503720,1.95396246,0.19357441,0.00000000
-5.60980490,2.24438489,0.00295098,0.06965977,0.51136096,2.00575477,0.19726485,0.00000000
-5.60380190,2.30055304,0.00287430,0.07026090,0.50159432,2.06194409,0.20138172,0.00000000
-5.59779890,2.36245284,0.00282250,0.07113135,0.49573941,2.12269613,0.20589283,0.00000000
-5.59179590,2.43018717,0.00279527,0.07227722,0.49378274,2.18810915,0.21076895,0.00000000
-5.58579290,2.50376169,0.00279212,0.07370206,0.49568547,2.25819369,0.21598267,0.00000000
-5.57978989,2.58306223,0.00281222,0.07540583,0.50137410,2.33285334,0.22150697,0.00000000
-5.57378689,2.66783438,0.00285445,0.07738387,0.51073183,2.41186754,0.22731350,0.00000000
-5.56778389,2.75766649,0.00291733,0.07962601,0.52359122,2.49487735,0.23337079,0.00000000
-5.56178089,2.85197720,0.00299899,0.08211576,0.53972840,2.58137524,0.23964226,0.00000000
-5.55577789,2.95000876,0.00309724,0.08482982,0.55885935,2.67069990,0.24608444,0.00000000
-5.54977489,3.05082705,0.00320952,0.08773768,0.58063836,2.76203697,0.25264531,0.00000000
-5.54377189,3.15332922,0.00333299,0.09080165,0.60465914,2.85442643,0.25926298,0.00000000
-5.53776888,3.25625951,0.00346455,0.09397706,0.63045857,2.94677713,0.26586495,0.00000000
-5.53176588,3.35823342,0.00360092,0.09721289,0.65752330,3.03788858,0.27236791,0.00000000
-5.52576288,3.45776996,0.00373874,0.10045267,0.68529898,3.12647985,0.27867831,0.00000000
-5.51975988,3.55333143,0.00387462,0.10363575,0.71320211,3.21122478,0.28469371,0.00000000
-5.51375688,3.64336926,0.00400528,0.10669881,0.74063402,3.29079262,0.29030489,0.00000000
-5.50775388,3.72637457,0.00412761,0.10957770,0.76699662,3.36389244,0.29539876,0.00000000
-5.50175088,3.80093113,0.00423879,0.11220940,0.79170932,3.42931955,0.29986188,0.00000000
-5.49574787,3.86576841,0.00433635,0.11453409,0.81422639,3.48600183,0.30358453,0.00000000
-5.48974487,3.91981221,0.00441826,0.11649732,0.83405409,3.53304364,0.30646508,0.00000000
-5.48374187,3.96223015,0.00448301,0.11805196,0.85076662,3.56976495,0.30841447,0.00000000
-5.47773887,3.99246948,0.00452959,0.11916012,0.86402034,3.59573364,0.30936050,0.00000000
-5.47173587,4.01028497,0.00455758,0.11979466,0.87356531,3.61078883,0.30925176,0.00000000
-5.46573287,4.01575514,0.00456708,0.11994041,0.87925369,3.61505375,0.30806091,0.00000000
-5.45972986,4.00928530,0.00455875,0.11959492,0.88104440,3.60893700,0.30578707,0.00000000
-5.45372686,3.99159701,0.00453369,0.11876876,0.87900379,3.59312182,0.30245717,0.00000000
-5.44772386,3.96370391,0.00449344,0.11748525,0.87330218,3.56854330,0.29812623,0.00000000
-5.44172086,3.92687478,0.00443985,0.11577970,0.86420643,3.53635452,0.29287636,0.00000000
-5.43571786,3.88258525,0.00437501,0.11369822,0.85206868,3.49788284,0.28681459,0.00000000
-5.42971486,3.83246042,0.00430114,0.11129598,0.83731196,3.45457834,0.28006959,0.00000000
-5.42371186,3.77821092,0.00422046,0.10863521,0.82041318,3.40795678,0.27278742,0.00000000
-5.41770885,3.72156552,0.00413516,0.10578292,0.80188431,3.35953975,0.26512649,0.00000000
-5.41170585,3.66420328,0.00404721,0.10280841,0.78225273,3.31079486,0.25725198,0.00000000
-5.40570285,3.60768870,0.00395837,0.09978082,0.76204143,3.26307868,0.24932995,0.00000000
-5.39969985,3.55341264,0.00387008,0.09676664,0.74175018,3.21758531,0.24152147,0.00000000
-5.39369685,3.50254190,0.00378340,0.09382754,0.72183833,3.17530271,0.23397699,0.00000000
-5.38769385,3.45597954,0.00369902,0.09101834,0.70271007,3.13697887,0.22683117,0.00000000
-5.38169085,3.41433763,0.00361727,0.08838541,0.68470258,3.10309909,0.22019854,0.00000000
-5.37568784,3.37792345,0.00353808,0.08596546,0.66807764,3.07387541,0.21416996,0.00000000
-5.36968484,3.34673944,0.00346108,0.08378480,0.65301688,3.04924813,0.20881019,0.00000000
-5.36368184,3.32049653,0.00338560,0.08185903,0.63962063,3.02889933,0.20415655,0.00000000
-5.35767884,3.29863992,0.00331077,0.08019325,0.62791044,3.01227733,0.20021876,0.00000000
-5.35167584,3.28038589,0.00323558,0.07878265,0.61783491,2.99863075,0.19697987,0.00000000
-5.34567284,3.26476754,0.00315895,0.07761351,0.60927836,2.98705050,0.19439826,0.00000000
-5.33966983,3.25068752,0.00307981,0.07666458,0.60207201,2.97651763,0.19241060,0.00000000
-5.33366683,3.23697500,0.00299717,0.07590861,0.59600696,2.96595479,0.19093555,0.00000000
-5.32766383,3.22244467,0.00291018,0.07531421,0.59084839,2.95427931,0.18987818,0.00000000
-5.32166083,3.20595521,0.00281818,0.07484770,0.58635040,2.94045546,0.18913466,0.00000000
-5.31565783,3.18646485,0.00272073,0.07447503,0.58227067,2.92354406,0.18859731,0.00000000
-5.30965483,3.16308212,0.00261766,0.07416365,0.57838463,2.90274740,0.18815963,0.00000000
-5.30365183,3.13510973,0.00250905,0.07388420,0.57449834,2.87744808,0.18772105,0.00000000
-5.29764882,3.10208032,0.00239523,0.07361207,0.57045961,2.84724035,0.18719143,0.00000000
-5.29164582,3.06378278,0.00227677,0.07332864,0.56616714,2.81195297,0.18649492,0.00000000
-5.28564282,3.02027837,0.00215446,0.07302221,0.56157702,2.77166294,0.18557314,0.00000000
-5.27963982,2.97190625,0.00202924,0.07268866,0.55670666,2.72669978,0.18438755,0.00000000
-5.27363682,2.91927822,0.00190222,0.07233161,0.55163569,2.67764022,0.18292085,0.00000000
-5.26763382,2.86326304,0.00177456,0.07196230,0.54650403,2.62529360,0.18117748,0.00000000
-5.26163082,2.80496077,0.00164747,0.07159905,0.54150697,2.57067851,0.17918305,0.00000000
-5.25562781,2.74566807,0.00152216,0.07126633,0.53688744,2.51499149,0.17698288,0.00000000
-5.24962481,2.68683561,0.00139980,0.07099354,0.53292584,2.45956866,0.17463950,0.00000000
-5.24362181,2.63001885,0.00128145,0.07081344,0.52992750,2.40584176,0.17222949,0.00000000
-5.23761881,2.57682416,0.00116810,0.07076042,0.52820852,2.35528990,0.16983951,0.00000000
-5.23161581,2.52885165,0.00106057,0.07086854,0.52808024,2.30938862,0.16756188,0.00000000
-5.22561281,2.48763713,0.00095955,0.07116955,0.52983310,2.26955819,0.16548979,0.00000000
-5.21960980,2.45459503,0.00086556,0.07169086,0.53372052,2.23711265,0.16371242,0.00000000
-5.21360680,2.43096432,0.00077895,0.07245363,0.53994338,2.21321170,0.16231011,0.00000000
-5.20760380,2.41775975,0.00069994,0.07347111,0.54863602,2.19881713,0.16134994,0.00000000
-5.20160080,2.41573005,0.00062856,0.07474715,0.55985415,2.19465533,0.16088169,0.00000000
-5.19559780,2.42532489,0.00056472,0.07627514,0.57356563,2.20118759,0.16093466,0.00000000
-5.18959480,2.44667208,0.00050821,0.07803736,0.58964435,2.21858914,0.16151525,0.00000000
-5.18359180,2.47956581,0.00045869,0.08000480,0.60786786,2.24673803,0.16260563,0.00000000
-5.17758879,2.52346680,0.00041576,0.08213747,0.62791891,2.28521416,0.16416344,0.00000000
-5.17158579,2.57751418,0.00037891,0.08438519,0.64939109,2.33330874,0.16612258,0.00000000
-5.16558279,2.64054886,0.00034761,0.08668892,0.67179839,2.39004357,0.16839516,0.00000000
-5.15957979,2.71114745,0.00032128,0.08898251,0.69458852,2.45419968,0.17087436,0.00000000
-5.15357679,2.78766535,0.00029935,0.09119474,0.71715944,2.52435383,0.17343826,0.00000000
-5.14757379,2.86828716,0.00028120,0.09325182,0.73887859,2.59892161,0.17595436,0.00000000
-5.14157079,2.95108256,0.00026627,0.09507988,0.75910389,2.67620520,0.17828458,0.00000000
-5.13556778,3.03406499,0.00025402,0.09660764,0.77720575,2.75444391,0.18029059,0.00000000
-5.12956478,3.11525110,0.00024393,0.09776904,0.79258907,2.83186541,0.18183912,0.00000000
-5.12356178,3.19271832,0.00023555,0.09850562,0.80471427,2.90673570,0.18280718,0.00000000
-5.11755878,3.26465844,0.00022849,0.09876871,0.81311646,2.97740581,0.18308666,0.00000000
-5.11155578,3.32942525,0.00022240,0.09852114,0.81742175,3.04235373,0.18258850,0.00000000
-5.10555278,3.38557453,0.00021703,0.09773863,0.81736020,3.10022009,0.18124584,0.00000000
-5.09954977,3.43189531,0.00021218,0.09641054,0.81277463,3.14983660,0.17901638,0.00000000
-5.09354677,3.46743157,0.00020777,0.09454015,0.80362509,3.19024668,0.17588362,0.00000000
-5.08754377,3.49149416,0.00020374,0.09214442,0.78998886,3.22071796,0.17185708,0.00000000
-5.08154077,3.50366323,0.00020018,0.08925317,0.77205590,3.24074685,0.16697154,0.00000000
-5.07553777,3.50378162,0.00019720,0.08590788,0.75012035,3.25005568,0.16128524,0.00000000
-5.06953477,3.49194037,0.00019504,0.08215999,0.72456826,3.24858312,0.15487730,0.00000000
-5.06353177,3.46845752,0.00019400,0.07806898,0.69586251,3.23646896,0.14784453,0.00000000
-5.05752876,3.43385167,0.00019448,0.07370025,0.66452543,3.21403430,0.14029763,0.00000000
-5.05152576,3.38881181,0.00019694,0.06912280,0.63112018,3.18175849,0.13235716,0.00000000
-5.04552276,3.33416505,0.00020196,0.06440700,0.59623159,3.14025386,0.12414940,0.00000000
-5.03951976,3.27084358,0.00021017,0.05962242,0.56044747,3.09023962,0.11580229,0.00000000
-5.03351676,3.19985239,0.00022230,0.05483584,0.52434098,3.03251578,0.10744161,0.00000000
-5.02751376,3.12223867,0.00023914,0.05010950,0.48845487,2.96793819,0.09918752,0.00000000
-5.02151076,3.03906402,0.00026159,0.04549970,0.45328798,2.89739534,0.09115167,0.00000000
-5.01550775,2.95138002,0.00029057,0.04105565,0.41928452,2.82178747,0.08343482,0.00000000
-5.00950475,2.86020767,0.00032710,0.03681876,0.38682620,2.74200847,0.07612506,0.00000000
-5.00350175,2.76652083,0.00037222,0.03282224,0.35622727,2.65893074,0.06929668,0.00000000
-4.99749875,2.67123379,0.00042700,0.02909103,0.32773251,2.57339307,0.06300958,0.00000000
-4.99149575,2.57519268,0.00049251,0.02564199,0.30151769,2.48619141,0.05730922,0.00000000
-4.98549275,2.47917036,0.00056981,0.02248443,0.27769245,2.39807250,0.05222699,0.00000000
-4.97948974,2.38386452,0.00065989,0.01962078,0.25630498,2.30972989,0.04778095,0.00000000
-4.97348674,2.28989824,0.00076363,0.01704740,0.23734814,2.22180203,0.04397687,0.00000000
-4.96748374,2.19782256,0.00088180,0.01475552,0.22076660,2.13487220,0.04080933,0.00000000
-4.96148074,2.10812043,0.00101497,0.01273223,0.20646450,2.04946951,0.03826305,0.00000000
-4.95547774,2.02121148,0.00116346,0.01096142,0.19431320,1.96607088,0.03631414,0.00000000
-4.94947474,1.93745705,0.00132732,0.00942476,0.18415892,1.88510330,0.03493133,0.00000000
-4.94347174,1.85716498,0.00150629,0.00810253,0.17582979,1.80694621,0.03407714,0.00000000
-4.93746873,1.78059384,0.00169970,0.00697441,0.16914226,1.73193347,0.03370889,0.00000000
-4.93146573,1.70795627,0.00190649,0.00602014,0.16390667,1.66035481,0.03377967,0.00000000
-4.92546273,1.63942126,0.00212518,0.00522006,0.15993199,1.59245650,0.03423917,0.00000000
-4.91945973,1.57511538,0.00235382,0.00455553,0.15702961,1.52844128,0.03503442,0.00000000
-4.91345673,1.51512288,0.00259005,0.00400929,0.15501646,1.46846741,0.03611051,0.00000000
-4.90745373,1.45948502,0.00283108,0.00356561,0.15371727,1.41264712,0.03741124,0.00000000
-4.90145073,1.40819872,0.00307372,0.00321047,0.15296643,1.36104462,0.03887983,0.00000000
-4.89544772,1.36121499,0.00331448,0.00293154,0.15260931,1.31367388,0.04045964,0.00000000
-4.88944472,1.31843750,0.00354960,0.00271821,0.15250338,1.27049665,0.04209492,0.00000000
-4.88344172,1.27972153,0.00377518,0.00256150,0.15251908,1.23142094,0.04373172,0.00000000
-4.87743872,1.24487402,0.00398723,0.00245396,0.15254075,1.19630045,0.04531872,0.00000000
-4.87143572,1.21365468,0.00418184,0.00238956,0.15246748,1.16493522,0.04680828,0.00000000
-4.86543272,1.18577875,0.00435526,0.00236358,0.15221405,1.13707372,0.04815737,0.00000000
-4.85942971,1.16092139,0.00450404,0.00237245,0.15171198,1.11241675,0.04932863,0.00000000
-4.85342671,1.13872392,0.00462511,0.00241368,0.15091053,1.09062307,0.05029131,0.00000000
-4.84742371,1.11880177,0.00471592,0.00248576,0.14977778,1.07131694,0.05102213,0.00000000
-4.84142071,1.10075415,0.00477453,0.00258808,0.14830153,1.05409733,0.05150608,0.00000000
-4.83541771,1.08417502,0.00479963,0.00272088,0.14649009,1.03854876,0.05173696,0.00000000
-4.82941471,1.06866513,0.00479065,0.00288523,0.14437273,1.02425323,0.05171773,0.00000000
-4.82341171,1.05384474,0.00474774,0.00308300,0.14199985,1.01080318,0.05146069,0.00000000
-4.81740870,1.03936649,0.00467178,0.00331686,0.13944261,0.99781475,0.05098723,0.00000000
-4.81140570,1.02492796,0.00456436,0.00359026,0.13679212,0.98494109,0.05032748,0.00000000
-4.80540270,1.01028345,0.00442770,0.00390748,0.13415801,0.97188504,0.04951955,0.00000000
-4.79939970,0.99525449,0.00426460,0.00427356,0.13166651,0.95841088,0.04860853,0.00000000
-4.79339670,0.97973867,0.00407834,0.00469428,0.12945790,0.94435461,0.04764525,0.00000000
-4.78739370,0.96371645,0.00387257,0.00517615,0.12768343,0.92963234,0.04668488,0.00000000
-4.78139070,0.94725563,0.00365119,0.00572629,0.12650185,0.91424656,0.04578523,0.00000000
-4.77538769,0.93051336,0.00341824,0.00635231,0.12607550,0.89828999,0.04500509,0.00000000
-4.76938469,0.91373554,0.00317780,0.00706220,0.12656612,0.88194684,0.04440238,0.00000000
-4.76338169,0.89725368,0.00293386,0.00786409,0.12813061,0.86549152,0.04403237,0.00000000
-4.75737869,0.88147920,0.00269024,0.00876608,0.13091663,0.84928471,0.04394592,0.00000000
-4.75137569,0.86689556,0.00245048,0.00977600,0.13505842,0.83376704,0.04418785,0.00000000
-4.74537269,0.85404827,0.00221782,0.01090107,0.14067291,0.81945047,0.04479549,0.00000000
-4.73936968,0.84353312,0.00199513,0.01214773,0.14785607,0.80690773,0.04579739,0.00000000
-4.73336668,0.83598309,0.00178486,0.01352125,0.15667998,0.79675991,0.04721237,0.00000000
-4.72736368,0.83205413,0.00158909,0.01502554,0.16719030,0.78966288,0.04904881,0.00000000
-4.72136068,0.83241019,0.00140947,0.01666288,0.17940459,0.78629242,0.05130425,0.00000000
-4.71535768,0.83770790,0.00124731,0.01843368,0.19331130,0.78732867,0.05396538,0.00000000
-4.70935468,0.84858095,0.00110353,0.02033629,0.20886957,0.79344012,0.05700833,0.00000000
-4.70335168,0.86562463,0.00097878,0.02236693,0.22600972,0.80526720,0.06039924,0.00000000
-4.69734867,0.88938054,0.00087345,0.02451952,0.24463458,0.82340593,0.06409527,0.00000000
-4.69134567,0.92032163,0.00078770,0.02678573,0.26462132,0.84839158,0.06804574,0.00000000
-4.68534267,0.95883763,0.00072152,0.02915496,0.28582393,0.88068253,0.07219358,0.00000000
-4.67933967,1.00522101,0.00067479,0.03161440,0.30807611,0.92064460,0.07647695,0.00000000
-4.67333667,1.05965351,0.00064727,0.03414919,0.33119439,0.96853577,0.08083097,0.00000000
-4.66733367,1.12219337,0.00063865,0.03674253,0.35498141,1.02449166,0.08518946,0.00000000
-4.66133067,1.19276345,0.00064858,0.03937592,0.37922920,1.08851198,0.08948674,0.00000000
-4.65532766,1.27114055,0.00067662,0.04202931,0.40372235,1.16044824,0.09365923,0.00000000
-4.64932466,1.35694631,0.00072231,0.04468139,0.42824093,1.23999326,0.09764706,0.00000000
-4.64332166,1.44964016,0.00078510,0.04730984,0.45256310,1.32667286,0.10139527,0.00000000
-4.63731866,1.54851494,0.00086432,0.04989160,0.47646743,1.41984053,0.10485500,0.00000000
-4.63131566,1.65269581,0.00095924,0.05240323,0.49973494,1.51867559,0.10798419,0.00000000
-4.62531266,1.76114331,0.00106893,0.05482122,0.52215087,1.62218567,0.11074819,0.00000000
-4.61930965,1.87266103,0.00119233,0.05712242,0.54350635,1.72921406,0.11311997,0.00000000
-4.61330665,1.98590866,0.00132815,0.05928449,0.56360006,1.83845265,0.11508014,0.00000000
-4.60730365,2.09942095,0.00147491,0.06128638,0.58223998,1.94846069,0.11661675,0.00000000
-4.60130065,2.21163270,0.00163089,0.06310898,0.59924550,2.05768988,0.11772494,0.00000000
-4.59529765,2.32090979,0.00179413,0.06473569,0.61444986,2.16451539,0.11840644,0.00000000
-4.58929465,2.42558616,0.00196249,0.06615316,0.62770310,2.26727272,0.11866905,0.00000000
-4.58329165,2.52400566,0.00213360,0.06735201,0.63887555,2.36429956,0.11852614,0.00000000
-4.57728864,2.61456817,0.00230496,0.06832763,0.64786179,2.45398159,0.11799612,0.00000000
-4.57128564,2.69577823,0.00247396,0.06908089,0.65458506,2.53480087,0.11710204,0.00000000
-4.56528264,2.76629472,0.00263794,0.06961888,0.65900185,2.60538513,0.11587134,0.00000000
-4.55927964,2.82497955,0.00279427,0.06995549,0.66110653,2.66455602,0.11433554,0.00000000
-4.55327664,2.87094331,0.00294043,0.07011191,0.66093575,2.71137443,0.11253023,0.00000000
-4.54727364,2.90358568,0.00307407,0.07011689,0.65857211,2.74518056,0.11049493,0.00000000
-4.54127064,2.92262864,0.00319312,0.07000682,0.65414700,2.76562709,0.10827308,0.00000000
-4.53526763,2.92814048,0.00329584,0.06982542,0.64784207,2.77270340,0.10591193,0.00000000
-4.52926463,2.92054911,0.00338088,0.06962322,0.63988909,2.76674942,0.10346243,0.00000000
-4.52326163,2.90064343,0.00344736,0.06945668,0.63056792,2.74845807,0.10097884,0.00000000
-4.51725863,2.86956209,0.00349489,0.06938687,0.62020250,2.71886559,0.09851826,0.00000000
-4.51125563,2.82876952,0.00352357,0.06947793,0.60915457,2.67932962,0.09613989,0.00000000
-4.50525263,2.78001949,0.00353401,0.06979513,0.59781542,2.63149544,0.09390403,0.00000000
-4.49924962,2.72530736,0.00352732,0.07040269,0.58659557,2.57725138,0.09187077,0.00000000
-4.49324662,2.66681231,0.00350503,0.07136136,0.57591278,2.51867460,0.09009858,0.00000000
-4.48724362,2.60683162,0.00346904,0.07272596,0.56617881,2.45796933,0.08864253,0.00000000
-4.48124062,2.54770938,0.00342157,0.07454279,0.55778525,2.39739963,0.08755245,0.00000000
-4.47523762,2.49176207,0.00336503,0.07684717,0.55108915,2.33921907,0.08687104,0.00000000
-4.46923462,2.44120399,0.00330194,0.07966119,0.54639899,2.28560006,0.08663195,0.00000000
-4.46323162,2.39807524,0.00323483,0.08299174,0.54396162,2.23856524,0.08685797,0.00000000
-4.45722861,2.36417503,0.00316614,0.08682898,0.54395084,2.19992371,0.08755953,0.00000000
-4.45122561,2.34100286,0.00309812,0.09114532,0.54645815,2.17121422,0.08873342,0.00000000
-4.44522261,2.32970985,0.00303276,0.09589504,0.55148634,2.15365756,0.09036198,0.00000000
-4.43921961,2.33106202,0.00297172,0.10101454,0.55894612,2.14811974,0.09241278,0.00000000
-4.43321661,2.34541695,0.00291625,0.10642335,0.56865623,2.15508739,0.09483882,0.00000000
-4.42721361,2.37271465,0.00286724,0.11202580,0.58034715,2.17465605,0.09757937,0.00000000
-4.42121061,2.41248295,0.00282513,0.11771340,0.59366831,2.20653186,0.10056128,0.00000000
-4.41520760,2.46385722,0.00278998,0.12336788,0.60819873,2.25004634,0.10370098,0.00000000
-4.40920460,2.52561357,0.00276152,0.12886463,0.62346060,2.30418371,0.10690685,0.00000000
-4.40320160,2.59621416,0.00273916,0.13407669,0.63893547,2.36761962,0.11008213,0.00000000
-4.39719860,2.67386306,0.00272210,0.13887888,0.65408224,2.43876981,0.11312801,0.00000000
-4.39119560,2.75657027,0.00270941,0.14315206,0.66835639,2.51584675,0.11594703,0.00000000
-4.38519260,2.84222165,0.00270014,0.14678722,0.68122955,2.59692235,0.11844646,0.00000000
-4.37918959,2.92865212,0.00269339,0.14968939,0.69220869,2.67999426,0.12054157,0.00000000
-4.37318659,3.01371938,0.00268842,0.15178104,0.70085402,2.76305340,0.12215873,0.00000000
-4.36718359,3.09537552,0.00268475,0.15300489,0.70679496,2.84415053,0.12323806,0.00000000
-4.36118059,3.17173414,0.00268220,0.15332600,0.70974353,2.92145933,0.12373568,0.00000000
-4.35517759,3.24113059,0.00268101,0.15273307,0.70950452,2.99333418,0.12362532,0.00000000
-4.34917459,3.30217350,0.00268184,0.15123893,0.70598227,3.05836064,0.12289934,0.00000000
-4.34317159,3.35378618,0.00268580,0.14888007,0.69918367,3.11539733,0.12156902,0.00000000
-4.33716858,3.39523668,0.00269447,0.14571542,0.68921745,3.16360805,0.11966424,0.00000000
-4.33116558,3.42615629,0.00270984,0.14182445,0.67628995,3.20248351,0.11723247,0.00000000
-4.32516258,3.44654601,0.00273431,0.13730450,0.66069752,3.23185245,0.11433714,0.00000000
-4.31915958,3.45677176,0.00277059,0.13226770,0.64281617,3.25188235,0.11105563,0.00000000
-4.31315658,3.45754893,0.00282165,0.12683758,0.62308885,3.26307011,0.10747668,0.00000000
-4.30715358,3.44991741,0.00289059,0.12114541,0.60201119,3.26622378,0.10369765,0.00000000
