energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.42971486,7.41790003,0.13658102,0.27585697,0.84975285,1.38399990,0.20887516,2.51843581,0.95095789,1.61102260
-5.42371186,7.37578917,0.14016459,0.28826473,0.85942624,1.35008248,0.19630381,2.47999573,0.98209803,1.60690368
-5.41770885,7.34130643,0.14373692,0.30164339,0.86988216,1.31581808,0.18362629,2.44325373,1.01587570,1.60499100
-5.41170585,7.31499306,0.14726395,0.31575783,0.88103433,1.28176287,0.17100603,2.40886603,1.05178816,1.60520654
-5.40570285,7.29677164,0.15070257,0.33034297,0.89273322,1.24838154,0.15859160,2.37728228,1.08923050,1.60733361
-5.39969985,7.28596676,0.15400195,0.34510929,0.90477158,1.21603971,0.14651443,2.34874208,1.12750832,1.61102845
-5.39369685,7.28135151,0.15710545,0.35974954,0.91689222,1.18500098,0.13488728,2.32328043,1.16585445,1.61583716
-5.38769385,7.28121714,0.15995281,0.37394629,0.92879780,1.15542843,0.12380342,2.30074131,1.20344915,1.62121715
-5.38169085,7.28346212,0.16248284,0.38738022,0.94016205,1.12739018,0.11333653,2.28079857,1.23944329,1.62656208
-5.37568784,7.28569614,0.16463604,0.39973879,0.95064196,1.10086850,0.10354122,2.26298254,1.27298358,1.63122898
-5.36968484,7.28535341,0.16635749,0.41072515,0.95989026,1.07577170,0.09445406,2.24671090,1.30323886,1.63456645
-5.36368184,7.27981001,0.16759940,0.42006677,0.96756779,1.05194807,0.08609506,2.23132216,1.32942636,1.63594233
-5.35767884,7.26649942,0.16832356,0.42752352,0.97335517,1.02920104,0.07846944,2.21610998,1.35083680,1.63476991
-5.35167584,7.24302098,0.16850328,0.43289491,0.97696329,1.00730463,0.07156967,2.20035676,1.36685724,1.63053113
-5.34567284,7.20723664,0.16812488,0.43602614,0.97814227,0.98601868,0.06537754,2.18336502,1.37699058,1.62279615
-5.33966983,7.15735199,0.16718861,0.43681263,0.97668871,0.96510291,0.05986629,2.16448545,1.38087104,1.61123828
-5.33366683,7.09197884,0.16570884,0.43520297,0.97245082,0.94432954,0.05500263,2.14314056,1.37827478,1.59564388
-5.32766383,7.01017757,0.16371377,0.43120010,0.96533165,0.92349393,0.05074863,2.11884351,1.36912544,1.57591701
-5.32166083,6.91147885,0.16124434,0.42486061,0.95529017,0.90242309,0.04706344,2.09121167,1.35349431,1.55207897
-5.31565783,6.79588520,0.15835275,0.41629242,0.94234064,0.88098196,0.04390470,2.05997495,1.33159545,1.52426286
-5.30965483,6.66385408,0.15510041,0.40565075,0.92655013,0.85907757,0.04122986,2.02497932,1.30377605,1.49270399
-5.30365183,6.51626516,0.15155557,0.39313280,0.90803471,0.83666120,0.03899709,1.98618587,1.27050261,1.45772675
-5.29764882,6.35437471,0.14779075,0.37897125,0.88695451,0.81372888,0.03716613,1.94366622,1.23234393,1.41972889
-5.29164582,6.17976073,0.14388008,0.36342701,0.86350795,0.79032055,0.03569882,1.89759492,1.18995166,1.37916413
-5.28564282,5.99426259,0.13989671,0.34678148,0.83792547,0.76651808,0.03455956,1.84823987,1.14403948,1.33652423
-5.27963982,5.79991860,0.13591044,0.32932876,0.81046308,0.74244282,0.03371557,1.79595132,1.09536185,1.29232125
-5.27363682,5.59890484,0.13198564,0.31136801,0.78139590,0.71825257,0.03313712,1.74115032,1.04469336,1.24707108
-5.26763382,5.39347800,0.12817960,0.29319632,0.75101199,0.69413851,0.03279763,1.68431721,0.99280930,1.20127868
-5.26163082,5.18592421,0.12454137,0.27510228,0.71960663,0.67032217,0.03267379,1.62598052,0.94046833,1.15542581
-5.25562781,4.97851527,0.12111110,0.25736049,0.68747704,0.64705243,0.03274566,1.56670663,0.88839750,1.10996135
-5.24962481,4.77347284,0.11791987,0.24022698,0.65491775,0.62460261,0.03299672,1.50709036,0.83728009,1.06529445
-5.24362181,4.57294051,0.11499006,0.22393568,0.62221651,0.60326764,0.03341397,1.44774632,0.78774612,1.02179050
-5.23761881,4.37896285,0.11233607,0.20869584,0.58965082,0.58336095,0.03398794,1.38930108,0.74036573,0.97976941
-5.23161581,4.19347034,0.10996542,0.19469037,0.55748497,0.56521104,0.03471279,1.33238567,0.69564487,0.93950620
-5.22561281,4.01826831,0.10788010,0.18207491,0.52596743,0.54915750,0.03558621,1.27762830,0.65402311,0.90123310
-5.21960980,3.85502826,0.10607794,0.17097749,0.49532878,0.53554611,0.03660935,1.22564687,0.61587307,0.86514274
-5.21360680,3.70527951,0.10455409,0.16149866,0.46577977,0.52472297,0.03778659,1.17704090,0.58150102,0.83139187
-5.20760380,3.57039966,0.10330232,0.15371187,0.43750967,0.51702745,0.03912520,1.13238276,0.55114811,0.80010509
-5.20160080,3.45160228,0.10231615,0.14766394,0.41068483,0.51278386,0.04063482,1.09220791,0.52499189,0.77137805
-5.19559780,3.34992106,0.10158958,0.14337558,0.38544726,0.51229187,0.04232679,1.05700404,0.50314771,0.74527984
-5.18959480,3.26618991,0.10111760,0.14084183,0.36191347,0.51581585,0.04421329,1.02719941,0.48566983,0.72185418
-5.18359180,3.20101921,0.10089623,0.14003238,0.34017330,0.52357328,0.04630635,1.00315026,0.47255204,0.70111958
-5.17758879,3.15476899,0.10092217,0.14089181,0.32028904,0.53572269,0.04861672,0.98512797,0.46372794,0.68306809
-5.17158579,3.12752042,0.10119215,0.14333980,0.30229467,0.55235144,0.05115257,0.97330622,0.45907078,0.66766328
-5.16558279,3.11904741,0.10170194,0.14727141,0.28619542,0.57346411,0.05391823,0.96774890,0.45839339,0.65483726
-5.15957979,3.12879058,0.10244515,0.15255752,0.27196768,0.59897186,0.05691291,0.96839934,0.46144813,0.64448755
-5.15357679,3.15583599,0.10341195,0.15904555,0.25955932,0.62868365,0.06012946,0.97507166,0.46792760,0.63647396
-5.14757379,3.19890119,0.10458778,0.16656075,0.24889054,0.66229983,0.06355334,0.98744496,0.47746620,0.63061606
-5.14157079,3.25633096,0.10595211,0.17490789,0.23985522,0.69940880,0.06716176,1.00506097,0.48964303,0.62669165
-5.13556778,3.32610474,0.10747755,0.18387376,0.23232295,0.73948721,0.07092320,1.02732587,0.50398635,0.62443682
-5.12956478,3.40585735,0.10912919,0.19323036,0.22614166,0.78190421,0.07479717,1.05351662,0.51997988,0.62354758
-5.12356178,3.49291389,0.11086438,0.20273878,0.22114081,0.82592993,0.07873446,1.08279203,0.53707102,0.62368370
-5.11755878,3.58433902,0.11263297,0.21215382,0.21713528,0.87074822,0.08267779,1.11420873,0.55468092,0.62447443
-5.11155578,3.67699980,0.11437803,0.22122931,0.21392966,0.91547362,0.08656289,1.14674172,0.57221637,0.62552642
-5.10555278,3.76764075,0.11603704,0.22972369,0.21132295,0.95917208,0.09031996,1.17930905,0.58908304,0.62643324
-5.09954977,3.85296856,0.11754354,0.23740609,0.20911363,1.00088486,0.09387556,1.21079994,0.60469979,0.62678654
-5.09354677,3.92974357,0.11882913,0.24406229,0.20710468,1.03965479,0.09715475,1.24010536,0.61851350,0.62618806
-5.08754377,3.99487428,0.11982573,0.24950055,0.20510865,1.07455395,0.10008350,1.26614999,0.63001380,0.62426208
-5.08154077,4.04551102,0.12046801,0.25355696,0.20295242,1.10471168,0.10259116,1.28792428,0.63874708,0.62066779
-5.07553777,4.07913447,0.12069587,0.25610004,0.20048150,1.12934169,0.10461301,1.30451523,0.64432921,0.61511071
-5.06953477,4.09363527,0.12045678,0.25703446,0.19756378,1.14776715,0.10609266,1.31513475,0.64645622,0.60735285
-5.06353177,4.08738072,0.11970796,0.25630356,0.19409245,1.15944268,0.10698423,1.31914415,0.64491260,0.59722079
-5.05752876,4.05926585,0.11841812,0.25389066,0.18998806,1.16397210,0.10725426,1.31607388,0.63957673,0.58461158
-5.05152576,4.00874614,0.11656886,0.24981900,0.18519971,1.16112138,0.10688322,1.30563751,0.63042320,0.56949584
-5.04552276,3.93585074,0.11415552,0.24415034,0.17970507,1.15082595,0.10586648,1.28773954,0.61752178,0.55191817
-5.03951976,3.84117561,0.11118745,0.23698232,0.17350964,1.13319231,0.10421490,1.26247660,0.60103339,0.53199467
-5.03351676,3.72585718,0.10768780,0.22844458,0.16664493,1.10849367,0.10195482,1.23013217,0.58120289,0.50990786
-5.02751376,3.59152811,0.10369271,0.21869406,0.15916590,1.07716012,0.09912756,1.19116521,0.55834938,0.48589929
-5.02151076,3.44025748,0.09925000,0.20790935,0.15114773,1.03976375,0.09578852,1.14619328,0.53285430,0.46026009
-5.01550775,3.27447853,0.09441750,0.19628477,0.14268204,0.99699940,0.09200584,1.09597113,0.50514791,0.43332022
-5.00950475,3.09690763,0.08926098,0.18402407,0.13387280,0.94966217,0.08785872,1.04136584,0.47569494,0.40543672
-5.00350175,2.91045825,0.08385194,0.17133428,0.12483209,0.89862264,0.08343563,0.98332962,0.44497980,0.37698166
-4.99749875,2.71815393,0.07826516,0.15841986,0.11567594,0.84480099,0.07883223,0.92287177,0.41349221,0.34833041
-4.99149575,2.52304394,0.07257644,0.14547736,0.10652032,0.78914108,0.07414939,0.86103074,0.38171376,0.31985051
-4.98549275,2.32812507,0.06686022,0.13269084,0.09747751,0.73258570,0.06949126,0.79884772,0.35010584,0.29189182
-4.97948974,2.13627222,0.06118760,0.12022815,0.08865303,0.67605373,0.06496336,0.73734243,0.31909942,0.26477820
-4.97348674,1.95017995,0.05562448,0.10823816,0.08014297,0.62042015,0.06067095,0.67749221,0.28908695,0.23880084
-4.96748374,1.77231640,0.05023012,0.09684897,0.07203213,0.56649940,0.05671764,0.62021459,0.26041652,0.21421355
-4.96148074,1.60489002,0.04505600,0.08616709,0.06439264,0.51503232,0.05320407,0.56635390,0.23338824,0.19122987
-4.95547774,1.44982901,0.04014510,0.07627751,0.05728324,0.46667702,0.05022699,0.51667176,0.20825294,0.17002203
-4.94947474,1.30877258,0.03553153,0.06724463,0.05074918,0.42200335,0.04787839,0.47184129,0.18521281,0.15072145
-4.94347174,1.18307259,0.03124050,0.05911372,0.04482254,0.38149084,0.04624480,0.43244464,0.16442374,0.13342069
-4.93746873,1.07380368,0.02728863,0.05191307,0.03952297,0.34552956,0.04540664,0.39897322,0.14599918,0.11817642
-4.93146573,0.98177984,0.02368448,0.04565634,0.03485883,0.31442342,0.04543763,0.37183005,0.13001494,0.10501319
-4.92546273,0.90757504,0.02042934,0.04034521,0.03082840,0.28839529,0.04640404,0.35133332,0.11651460,0.09392769
-4.91945973,0.85154579,0.01751810,0.03597196,0.02742135,0.26759322,0.04836392,0.33772076,0.10551532,0.08489311
-4.91345673,0.81385360,0.01494032,0.03252205,0.02462020,0.25209723,0.05136611,0.33115378,0.09701336,0.07786344
-4.90745373,0.79448561,0.01268121,0.02997638,0.02240169,0.24192608,0.05544910,0.33172117,0.09098930,0.07277739
-4.90145073,0.79327198,0.01072268,0.02831325,0.02073812,0.23704346,0.06063968,0.33944181,0.08741258,0.06956188
-4.89544772,0.80989925,0.00904435,0.02750990,0.01959853,0.23736350,0.06695150,0.35426608,0.08624503,0.06813480
-4.88944472,0.84391916,0.00762444,0.02754365,0.01894977,0.24275500,0.07438346,0.37607613,0.08744353,0.06840719
-4.88344172,0.89475305,0.00644053,0.02839246,0.01875732,0.25304473,0.08291814,0.40468483,0.09096148,0.07028466
-4.87743872,0.96169238,0.00547028,0.03003510,0.01898604,0.26801941,0.09252025,0.43983398,0.09674925,0.07366820
-4.87143572,1.04389606,0.00469192,0.03245087,0.01960074,0.28742687,0.10313538,0.48119192,0.10475356,0.07845446
-4.86543272,1.14038599,0.00408472,0.03561888,0.02056673,0.31097646,0.11468890,0.52835126,0.11491605,0.08453547
-4.85942971,1.25004201,0.00362922,0.03951707,0.02185027,0.33833908,0.12708545,0.58082717,0.12717110,0.09179826
-4.85342671,1.37159793,0.00330746,0.04412096,0.02341897,0.36914717,0.14020886,0.63805695,0.14144315,0.10012409
-4.84742371,1.50363988,0.00310304,0.04940223,0.02524238,0.40299514,0.15392276,0.69940124,0.15764393,0.10938792
-4.84142071,1.64460857,0.00300114,0.05532738,0.02729246,0.43944041,0.16807186,0.76414768,0.17566961,0.11945784
-4.83541771,1.79280657,0.00298843,0.06185631,0.02954434,0.47800570,0.18248395,0.83151707,0.19539837,0.13019493
-4.82941471,1.94641146,0.00305301,0.06894126,0.03197712,0.51818245,0.19697264,0.90067257,0.21668866,0.14145338
-4.82341171,2.10349553,0.00318426,0.07652593,0.03457484,0.55943588,0.21134075,0.97073180,0.23937826,0.15308125
-4.81740870,2.26205214,0.00337272,0.08454509,0.03732765,0.60121163,0.22538434,1.04078188,0.26328456,0.16492156
-4.81140570,2.42002856,0.00360994,0.09292459,0.04023303,0.64294391,0.23889711,1.10989712,0.28820617,0.17681412
-4.80540270,2.57536471,0.00388838,0.10158195,0.04329720,0.68406528,0.25167523,1.17715891,0.31392586,0.18859776
-4.79939970,2.72603682,0.00420131,0.11042754,0.04653658,0.72401751,0.26352219,1.24167718,0.34021509,0.20011309
-4.79339670,2.87010464,0.00454275,0.11936633,0.04997922,0.76226355,0.27425376,1.30261276,0.36683991,0.21120562
-4.78739370,3.00576069,0.00490745,0.12830012,0.05366619,0.79830005,0.28370253,1.35919992,0.39356815,0.22172926
-4.78139070,3.13137971,0.00529085,0.13713037,0.05765283,0.83167005,0.29172218,1.41076802,0.42017762,0.23154988
-4.77538769,3.24556629,0.00568918,0.14576132,0.06200972,0.86197535,0.29819111,1.45676161,0.44646505,0.24054896
-4.76938469,3.34719879,0.00609945,0.15410334,0.06682329,0.88888816,0.30301531,1.49675805,0.47225530,0.24862706
-4.76338169,3.43546760,0.00651957,0.16207649,0.07219600,0.91216143,0.30613052,1.53048183,0.49741029,0.25570702
-4.75737869,3.50990571,0.00694840,0.16961384,0.07824590,0.93163753,0.30750340,1.55781497,0.52183724,0.26173667
-4.75137569,3.57041021,0.00738588,0.17666457,0.08510553,0.94725474,0.30713185,1.57880288,0.54549549,0.26669100
-4.74537269,3.61725304,0.00783303,0.18319657,0.09292013,0.95905130,0.30504443,1.59365540,0.56840148,0.27057351
-4.73936968,3.65108027,0.00829205,0.18919841,0.10184486,0.96716664,0.30129891,1.60274250,0.59063126,0.27341680
-4.73336668,3.67289901,0.00876634,0.19468039,0.11204130,0.97183973,0.29598010,1.60658493,0.61232016,0.27528220
-4.72736368,3.68405189,0.00926041,0.19967469,0.12367303,0.97340431,0.28919705,1.60583966,0.63365932,0.27625846
-4.72136068,3.68617935,0.00977988,0.20423447,0.13690033,0.97228107,0.28107968,1.60128053,0.65488886,0.27645946
-4.71535768,3.68117050,0.01033128,0.20843183,0.15187415,0.96896694,0.27177507,1.59377464,0.67628768,0.27602099
-4.70935468,3.67110383,0.01092193,0.21235482,0.16872953,0.96402167,0.26144352,1.58425501,0.69816022,0.27509667
-4.70335168,3.65817945,0.01155967,0.21610336,0.18757843,0.95805200,0.25025443,1.57369047,0.72082047,0.27385312
-4.69734867,3.64464504,0.01225257,0.21978448,0.20850258,0.95169395,0.23838233,1.56305370,0.74457386,0.27246456
-4.69134567,3.63271797,0.01300862,0.22350678,0.23154620,0.94559369,0.22600294,1.55328834,0.76969781,0.27110693
-4.68534267,3.62450647,0.01383538,0.22737473,0.25670931,0.94038760,0.21328950,1.54527661,0.79642193,0.26995185
-4.67933967,3.62193264,0.01473957,0.23148266,0.28394166,0.93668212,0.20040941,1.53980823,0.82490876,0.26916056
-4.67333667,3.62666049,0.01572673,0.23590918,0.31313783,0.93503429,0.18752126,1.53755220,0.85523626,0.26887813
-4.66733367,3.64003181,0.01680082,0.24071196,0.34413377,0.93593333,0.17477225,1.53903227,0.88738302,0.26922809
-4.66133067,3.66301275,0.01796389,0.24592340,0.37670502,0.93978424,0.16229606,1.54460722,0.92121721,0.27030779
-4.65532766,3.69615330,0.01921578,0.25154734,0.41056699,0.94689396,0.15021120,1.55445689,0.95649003,0.27218461
-4.64932466,3.73956176,0.02055390,0.25755701,0.44537741,0.95746050,0.13861980,1.56857445,0.99283450,0.27489324
-4.64332166,3.79289554,0.02197301,0.26389445,0.48074104,0.97156574,0.12760686,1.58676554,1.02976962,0.27843405
