energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,S_s_up,S_p_up
-5.80790395,0.40423922,0.05075385,0.01365120,0.10868555,0.14009730,0.00000201,0.08644926
-5.80190095,0.42934289,0.04872851,0.01524245,0.11564446,0.14398265,0.00000241,0.09684812
-5.79589795,0.45538803,0.04645101,0.01691214,0.12299793,0.14781962,0.00000288,0.10784520
-5.78989495,0.48219022,0.04396567,0.01864449,0.13073021,0.15159677,0.00000345,0.11934415
-5.78389195,0.50951754,0.04131904,0.02042125,0.13881236,0.15529374,0.00000414,0.13123015
-5.77788894,0.53709207,0.03855856,0.02222201,0.14720199,0.15888047,0.00000499,0.14337152
-5.77188594,0.56459408,0.03573120,0.02402476,0.15584369,0.16231708,0.00000601,0.15562215
-5.76588294,0.59166880,0.03288225,0.02580640,0.16467026,0.16555444,0.00000728,0.16782476
-5.75987994,0.61793582,0.03005422,0.02754352,0.17360485,0.16853542,0.00000883,0.17981489
-5.75387694,0.64300072,0.02728601,0.02921314,0.18256378,0.17119683,0.00001076,0.19142557
-5.74787394,0.66646865,0.02461217,0.03079358,0.19146015,0.17347188,0.00001316,0.20249247
-5.74187094,0.68795910,0.02206249,0.03226526,0.20020794,0.17529313,0.00001614,0.21285933
-5.73586793,0.70712143,0.01966170,0.03361157,0.20872647,0.17659574,0.00001984,0.22238348
-5.72986493,0.72365005,0.01742949,0.03481959,0.21694494,0.17732082,0.00002443,0.23094120
-5.72386193,0.73729881,0.01538057,0.03588077,0.22480688,0.17741868,0.00003011,0.23843258
-5.71785893,0.74789352,0.01352503,0.03679141,0.23227409,0.17685188,0.00003711,0.24478576
-5.71185593,0.75534196,0.01186868,0.03755303,0.23932990,0.17559775,0.00004572,0.24996019
-5.70585293,0.75964077,0.01041360,0.03817240,0.24598144,0.17365040,0.00005624,0.25394874
-5.69984992,0.76087872,0.00915862,0.03866155,0.25226076,0.17102190,0.00006902,0.25677860
-5.69384692,0.75923597,0.00809994,0.03903735,0.25822458,0.16774275,0.00008447,0.25851069
-5.68784392,0.75497925,0.00723161,0.03932098,0.26395261,0.16386142,0.00010301,0.25923771
-5.68184092,0.74845321,0.00654606,0.03953719,0.26954441,0.15944319,0.00012511,0.25908079
-5.67583792,0.74006794,0.00603454,0.03971329,0.27511488,0.15456806,0.00015126,0.25818486
-5.66983492,0.73028351,0.00568749,0.03987814,0.28078855,0.14932813,0.00018199,0.25671290
-5.66383192,0.71959200,0.00549482,0.04006091,0.28669291,0.14382438,0.00021780,0.25483942
-5.65782891,0.70849793,0.00544615,0.04028986,0.29295105,0.13816307,0.00025921,0.25274319
-5.65182591,0.69749798,0.00553089,0.04059117,0.29967409,0.13245200,0.00030670,0.25059990
-5.64582291,0.68706100,0.00573835,0.04098781,0.30695366,0.12679671,0.00036072,0.24857480
-5.63981991,0.67760923,0.00605772,0.04149853,0.31485503,0.12129685,0.00042163,0.24681577
-5.63381691,0.66950163,0.00647805,0.04213708,0.32341118,0.11604294,0.00048971,0.24544718
-5.62781391,0.66302009,0.00698813,0.04291164,0.33261822,0.11111352,0.00056512,0.24456477
-5.62181091,0.65835923,0.00757648,0.04382452,0.34243255,0.10657298,0.00064788,0.24423181
-5.61580790,0.65562015,0.00823121,0.04487208,0.35276981,0.10246994,0.00073784,0.24447673
-5.60980490,0.65480846,0.00893999,0.04604507,0.36350605,0.09883647,0.00083468,0.24529229
-5.60380190,0.65583657,0.00969002,0.04732908,0.37448077,0.09568789,0.00093786,0.24663643
-5.59779890,0.65853010,0.01046801,0.04870535,0.38550214,0.09302340,0.00104664,0.24843455
-5.59179590,0.66263804,0.01126025,0.05015173,0.39635378,0.09082715,0.00116005,0.25058334
-5.58579290,0.66784606,0.01205273,0.05164381,0.40680312,0.08907005,0.00127691,0.25295578
-5.57978989,0.67379230,0.01283124,0.05315612,0.41661068,0.08771181,0.00139586,0.25540711
-5.57378689,0.68008478,0.01358161,0.05466336,0.42553997,0.08670346,0.00151533,0.25778160
-5.56778389,0.68631966,0.01428995,0.05614156,0.43336742,0.08598992,0.00163360,0.25991956
-5.56178089,0.69209931,0.01494287,0.05756918,0.43989175,0.08551266,0.00174885,0.26166450
-5.55577789,0.69704951,0.01552781,0.05892795,0.44494244,0.08521235,0.00185917,0.26286999
-5.54977489,0.70083486,0.01603331,0.06020352,0.44838671,0.08503120,0.00196264,0.26340588
-5.54377189,0.70317182,0.01644928,0.06138591,0.45013475,0.08491516,0.00205737,0.26316379
-5.53776888,0.70383891,0.01676730,0.06246953,0.45014289,0.08481565,0.00214157,0.26206143
-5.53176588,0.70268365,0.01698079,0.06345304,0.44841457,0.08469102,0.00221360,0.26004583
-5.52576288,0.69962616,0.01708525,0.06433892,0.44499917,0.08450744,0.00227200,0.25709518
-5.51975988,0.69465943,0.01707833,0.06513272,0.43998873,0.08423951,0.00231560,0.25321950
-5.51375688,0.68784650,0.01695991,0.06584228,0.43351285,0.08387036,0.00234351,0.24845988
-5.50775388,0.67931489,0.01673210,0.06647663,0.42573213,0.08339141,0.00235518,0.24288674
-5.50175088,0.66924871,0.01639914,0.06704504,0.41683051,0.08280186,0.00235041,0.23659695
-5.49574787,0.65787914,0.01596728,0.06755589,0.40700694,0.08210783,0.00232936,0.22971023
-5.48974487,0.64547377,0.01544457,0.06801582,0.39646698,0.08132142,0.00229259,0.22236490
-5.48374187,0.63232546,0.01484060,0.06842886,0.38541471,0.08045960,0.00224100,0.21471326
-5.47773887,0.61874141,0.01416621,0.06879590,0.37404533,0.07954306,0.00217582,0.20691681
-5.47173587,0.60503271,0.01343316,0.06911433,0.36253894,0.07859512,0.00209860,0.19914151
-5.46573287,0.59150509,0.01265381,0.06937799,0.35105557,0.07764067,0.00201117,0.19155327
-5.45972986,0.57845094,0.01184073,0.06957739,0.33973186,0.07670528,0.00191558,0.18431375
-5.45372686,0.56614291,0.01100641,0.06970016,0.32867923,0.07581436,0.00181406,0.17757670
-5.44772386,0.55482921,0.01016296,0.06973179,0.31798366,0.07499260,0.00170902,0.17148480
-5.44172086,0.54473039,0.00932177,0.06965648,0.30770683,0.07426346,0.00160297,0.16616707
-5.43571786,0.53603771,0.00849335,0.06945818,0.29788853,0.07364888,0.00149850,0.16173692
-5.42971486,0.52891267,0.00768709,0.06912162,0.28854997,0.07316907,0.00139831,0.15829068
-5.42371186,0.52348768,0.00691115,0.06863344,0.27969774,0.07284251,0.00130512,0.15590672
-5.41770885,0.51986747,0.00617234,0.06798312,0.27132810,0.07268592,0.00122180,0.15464509
-5.41170585,0.51813114,0.00547616,0.06716390,0.26343139,0.07271440,0.00115128,0.15454748
-5.40570285,0.51833457,0.00482673,0.06617342,0.25599613,0.07294162,0.00109670,0.15563774
-5.39969985,0.52051308,0.00422689,0.06501425,0.24901276,0.07338004,0.00106141,0.15792267
-5.39369685,0.52468439,0.00367831,0.06369417,0.24247686,0.07404118,0.00104908,0.16139321
-5.38769385,0.53085169,0.00318156,0.06222615,0.23639161,0.07493597,0.00106380,0.16602601
-5.38169085,0.53900704,0.00273631,0.06062829,0.23076976,0.07607518,0.00111019,0.17178532
-5.37568784,0.54913518,0.00234145,0.05892338,0.22563481,0.07746990,0.00119353,0.17862533
-5.36968484,0.56121780,0.00199529,0.05713849,0.22102183,0.07913211,0.00131989,0.18649281
-5.36368184,0.57523842,0.00169569,0.05530438,0.21697773,0.08107542,0.00149627,0.19533024
-5.35767884,0.59118803,0.00144027,0.05345485,0.21356138,0.08331581,0.00173071,0.20507925
-5.35167584,0.60907141,0.00122653,0.05162611,0.21084354,0.08587258,0.00203245,0.21568444
-5.34567284,0.62891410,0.00105202,0.04985620,0.20890679,0.08876932,0.00241198,0.22709744
-5.33966983,0.65076994,0.00091444,0.04818441,0.20784558,0.09203490,0.00288111,0.23928118
-5.33366683,0.67472875,0.00081178,0.04665085,0.20776634,0.09570448,0.00345303,0.25221412
-5.32766383,0.70092384,0.00074242,0.04529609,0.20878774,0.09982045,0.00414227,0.26589436
-5.32166083,0.72953895,0.00070520,0.04416082,0.21104102,0.10443313,0.00496456,0.28034336
-5.31565783,0.76081386,0.00069952,0.04328569,0.21467020,0.10960133,0.00593676,0.29560907
-5.30965483,0.79504820,0.00072536,0.04271108,0.21983221,0.11539240,0.00707652,0.31176815
-5.30365183,0.83260276,0.00078335,0.04247698,0.22669647,0.12188201,0.00840203,0.32892713
-5.29764882,0.87389777,0.00087482,0.04262272,0.23544404,0.12915324,0.00993153,0.34722218
-5.29164582,0.91940753,0.00100184,0.04318673,0.24626586,0.13729516,0.01168285,0.36681736
-5.28564282,0.96965112,0.00116721,0.04420617,0.25936010,0.14640078,0.01367280,0.38790119
-5.27963982,1.02517890,0.00137454,0.04571639,0.27492841,0.15656426,0.01591646,0.41068139
-5.27363682,1.08655489,0.00162823,0.04775032,0.29317094,0.16787761,0.01842652,0.43537797
-5.26763382,1.15433515,0.00193351,0.05033763,0.31428018,0.18042677,0.02121247,0.46221449
-5.26163082,1.22904281,0.00229645,0.05350379,0.33843374,0.19428718,0.02427980,0.49140801
-5.25562781,1.31114043,0.00272398,0.05726905,0.36578607,0.20951923,0.02762933,0.52315777
-5.24962481,1.40100070,0.00322383,0.06164729,0.39645953,0.22616337,0.03125640,0.55763312
-5.24362181,1.49887669,0.00380459,0.06664484,0.43053507,0.24423548,0.03515037,0.59496113
-5.23761881,1.60487304,0.00447560,0.07225941,0.46804286,0.26372250,0.03929407,0.63521450
-5.23161581,1.71891952,0.00524692,0.07847906,0.50895346,0.28457861,0.04366354,0.67840018
-5.22561281,1.84074836,0.00612918,0.08528130,0.55316993,0.30672228,0.04822788,0.72444953
-5.21960980,1.96987689,0.00713350,0.09263254,0.60052127,0.33003423,0.05294938,0.77321033
-5.21360680,2.10559656,0.00827123,0.10048773,0.65075793,0.35435670,0.05778389,0.82444141
-5.20760380,2.24696949,0.00955371,0.10879035,0.70354943,0.37949397,0.06268135,0.87781015
-5.20160080,2.39283308,0.01099199,0.11747280,0.75848469,0.40521430,0.06758668,0.93289323
-5.19559780,2.54181320,0.01259641,0.12645711,0.81507517,0.43125333,0.07244080,0.98918081
-5.18959480,2.69234564,0.01437620,0.13565607,0.87276089,0.45731872,0.07718188,1.04608423
-5.18359180,2.84270557,0.01633893,0.14497465,0.93091930,0.48309619,0.08174679,1.10294682
-5.17758879,2.99104392,0.01849005,0.15431176,0.98887674,0.50825639,0.08607255,1.15905794
-5.17158579,3.13542948,0.02083223,0.16356217,1.04592228,0.53246275,0.09009793,1.21366926
-5.16558279,3.27389518,0.02336482,0.17261864,1.10132331,0.55537966,0.09376501,1.26601321
-5.15957979,3.40448671,0.02608327,0.18137413,1.15434240,0.57668088,0.09702067,1.31532242
-5.15357679,3.52531156,0.02897856,0.18972393,1.20425480,0.59605779,0.09981796,1.36084979
-5.14757379,3.63458660,0.03203679,0.19756775,1.25036583,0.61322713,0.10211730,1.40188805
-5.14157079,3.73068231,0.03523877,0.20481161,1.29202763,0.62793794,0.10388742,1.43778832
-5.13556778,3.81216204,0.03855985,0.21136953,1.32865442,0.63997748,0.10510609,1.46797684
-5.12956478,3.87781497,0.04196986,0.21716488,1.35973598,0.64917586,0.10576054,1.49196918
-5.12356178,3.92668170,0.04543328,0.22213149,1.38484866,0.65540936,0.10584761,1.50938168
-5.11755878,3.95807193,0.04890963,0.22621442,1.40366377,0.65860225,0.10537359,1.51993955
-5.11155578,3.97157397,0.05235408,0.22937041,1.41595305,0.65872722,0.10435381,1.52348168
-5.10555278,3.96705630,0.05571836,0.23156807,1.42159134,0.65580444,0.10281197,1.51996203
-5.09954977,3.94466175,0.05895178,0.23278784,1.42055639,0.64989943,0.10077931,1.50944780
-5.09354677,3.90479508,0.06200258,0.23302174,1.41292613,0.64111983,0.09829359,1.49211473
-5.08754377,3.84810510,0.06481933,0.23227300,1.39887370,0.62961145,0.09539794,1.46823986
-5.08154077,3.77546249,0.06735258,0.23055557,1.37866069,0.61555360,0.09213968,1.43819229
-5.07553777,3.68793453,0.06955640,0.22789361,1.35262895,0.59915416,0.08856914,1.40242234
-5.06953477,3.58675804,0.07139006,0.22432093,1.32119138,0.58064442,0.08473848,1.36144983
-5.06353177,3.47331144,0.07281955,0.21988043,1.28482221,0.56027398,0.08070057,1.31585179
-5.05752876,3.34908705,0.07381898,0.21462361,1.24404710,0.53830584,0.07650799,1.26625008
-5.05152576,3.21566413,0.07437172,0.20860997,1.19943328,0.51501173,0.07221215,1.21329937
-5.04552276,3.07468331,0.07447135,0.20190648,1.15157997,0.49066792,0.06786253,1.15767566
-5.03951976,2.92782255,0.07412221,0.19458697,1.10110931,0.46555133,0.06350603,1.10006551
-5.03351676,2.77677479,0.07333957,0.18673146,1.04865770,0.43993606,0.05918651,1.04115621
-5.02751376,2.62322719,0.07214956,0.17842536,0.99486765,0.41409036,0.05494441,0.98162674
-5.02151076,2.46884169,0.07058850,0.16975858,0.94038002,0.38827387,0.05081648,0.92213965
-5.01550775,2.31523676,0.06870210,0.16082447,0.88582662,0.36273513,0.04683565,0.86333359
-5.00950475,2.16397003,0.06654414,0.15171860,0.83182296,0.33770935,0.04303092,0.80581658
-5.00350175,2.01652152,0.06417495,0.14253742,0.77896124,0.31341632,0.03942736,0.75015974
-4.99749875,1.87427739,0.06165968,0.13337674,0.72780330,0.29005846,0.03604613,0.69689150
-4.99149575,1.73851421,0.05906632,0.12433018,0.67887367,0.26781894,0.03290454,0.64649211
-4.98549275,1.61038366,0.05646369,0.11548753,0.63265271,0.24685998,0.03001609,0.59938857
-4.97948974,1.49089798,0.05391942,0.10693307,0.58956979,0.22732118,0.02739062,0.55594973
-4.97348674,1.38091641,0.05149796,0.09874406,0.54999687,0.20931807,0.02503433,0.51648193
-4.96748374,1.28113293,0.04925870,0.09098921,0.51424239,0.19294078,0.02294993,0.48122499
-4.96148074,1.19206588,0.04725429,0.08372741,0.48254585,0.17825306,0.02113668,0.45034882
-4.95547774,1.11404977,0.04552922,0.07700668,0.45507330,0.16529148,0.01959058,0.42395080
-4.94947474,1.04722996,0.04411865,0.07086340,0.43191383,0.15406513,0.01830439,0.40205408
-4.94347174,0.99156041,0.04304755,0.06532176,0.41307753,0.14455566,0.01726785,0.38460694
-4.93746873,0.94680522,0.04233022,0.06039372,0.39849493,0.13671784,0.01646780,0.37148346
-4.93146573,0.91254397,0.04197007,0.05607911,0.38801825,0.13048062,0.01588841,0.36248565
-4.92546273,0.88818139,0.04195982,0.05236625,0.38142452,0.12574878,0.01551143,0.35734703
-4.91945973,0.87296116,0.04228203,0.04923278,0.37842069,0.12240505,0.01531645,0.35573797
-4.91345673,0.86598403,0.04290987,0.04664687,0.37865079,0.12031292,0.01528128,0.35727257
-4.90745373,0.86622990,0.04380825,0.04456865,0.38170494,0.11931977,0.01538235,0.36151719
-4.90145073,0.87258364,0.04493518,0.04295195,0.38713028,0.11926069,0.01559517,0.36800051
-4.89544772,0.88386394,0.04624328,0.04174612,0.39444342,0.11996248,0.01589482,0.37622485
-4.88944472,0.89885477,0.04768152,0.04089805,0.40314419,0.12124812,0.01625653,0.38567863
-4.88344172,0.91633842,0.04919697,0.04035429,0.41273037,0.12294134,0.01665624,0.39584952
-4.87743872,0.93512931,0.05073669,0.04006312,0.42271284,0.12487134,0.01707124,0.40623798
-4.87143572,0.95410759,0.05224947,0.03997662,0.43263083,0.12687739,0.01748079,0.41637085
-4.86543272,0.97225139,0.05368759,0.04005266,0.44206665,0.12881327,0.01786674,0.42581433
-4.85942971,0.98866676,0.05500840,0.04025671,0.45065940,0.13055139,0.01821409,0.43418615
-4.85342671,1.00261420,0.05617566,0.04056343,0.45811720,0.13198645,0.01851160,0.44116636
-4.84742371,1.01353088,0.05716069,0.04095806,0.46422742,0.13303845,0.01875223,0.44650627
-4.84142071,1.02104776,0.05794323,0.04143744,0.46886452,0.13365506,0.01893361,0.45003548
-4.83541771,1.02500088,0.05851195,0.04201077,0.47199510,0.13381324,0.01905831,0.45166631
-4.82941471,1.02543639,0.05886467,0.04269986,0.47368002,0.13351988,0.01913411,0.45139587
-4.82341171,1.02260914,0.05900824,0.04353914,0.47407324,0.13281171,0.01917410,0.44930533
-4.81740870,1.01697466,0.05895808,0.04457509,0.47341757,0.13175420,0.01919664,0.44555667
-4.81140570,1.00917476,0.05873743,0.04586535,0.47203712,0.13043965,0.01922521,0.44038676
-4.80540270,1.00001722,0.05837636,0.04747729,0.47032692,0.12898444,0.01928815,0.43409924
-4.79939970,0.99045004,0.05791050,0.04948622,0.46873974,0.12752546,0.01941820,0.42705418
-4.79339670,0.98153102,0.05737964,0.05197319,0.46777053,0.12621602,0.01965194,0.41965615
-4.78739370,0.97439351,0.05682620,0.05502237,0.46793909,0.12522108,0.02002909,0.41234077
-4.78139070,0.97020940,0.05629362,0.05871815,0.46977119,0.12471210,0.02059164,0.40556048
-4.77538769,0.97015025,0.05582475,0.06314198,0.47377902,0.12486161,0.02138289,0.39976969
-4.76938469,0.97534760,0.05546029,0.06836902,0.48044130,0.12583765,0.02244631,0.39540980
-4.76338169,0.98685374,0.05523735,0.07446474,0.49018385,0.12779814,0.02382439,0.39289462
-4.75737869,1.00560377,0.05518811,0.08148151,0.50336116,0.13088548,0.02555725,0.39259645
-4.75137569,1.03238011,0.05533870,0.08945537,0.52023957,0.13522139,0.02768134,0.39483315
-4.74537269,1.06778049,0.05570830,0.09840306,0.54098278,0.14090216,0.03022796,0.39985665
-4.73936968,1.11219031,0.05630845,0.10831946,0.56564001,0.14799455,0.03322186,0.40784316
-4.73336668,1.16576028,0.05714265,0.11917560,0.59413759,0.15653227,0.03667984,0.41888522
-4.72736368,1.22839016,0.05820623,0.13091723,0.62627412,0.16651338,0.04060946,0.43298607
-4.72136068,1.29971921,0.05948646,0.14346427,0.66171975,0.17789854,0.04500783,0.45005623
-4.71535768,1.37912409,0.06096293,0.15671098,0.70001964,0.19061031,0.04986071,0.46991275
-4.70935468,1.46572431,0.06260820,0.17052710,0.74060177,0.20453346,0.05514172,0.49228103
-4.70335168,1.55839574,0.06438865,0.18475988,0.78278897,0.21951647,0.06081201,0.51679936
-4.69734867,1.65579180,0.06626553,0.19923690,0.82581492,0.23537405,0.06682016,0.54302612
-4.69134567,1.75637231,0.06819620,0.21376988,0.86884381,0.25189081,0.07310257,0.57044964
-4.68534267,1.85843914,0.07013540,0.22815898,0.91099298,0.26882587,0.07958425,0.59850042
-4.67933967,1.96017792,0.07203672,0.24219784,0.95135791,0.28591844,0.08618005,0.62656557
-4.67333667,2.05970460,0.07385396,0.25567887,0.98903859,0.30289404,0.09279628,0.65400499
-4.66733367,2.15511535,0.07554256,0.26839879,1.02316655,0.31947137,0.09933280,0.68016898
-4.66133067,2.24453825,0.07706090,0.28016407,1.05293118,0.33536940,0.10568540,0.70441650
-4.65532766,2.32618487,0.07837146,0.29079612,1.07760468,0.35031466,0.11174843,0.72613378
-4.64932466,2.39839992,0.07944187,0.30013601,1.09656436,0.36404824,0.11741769,0.74475236
-4.64332166,2.45970717,0.08024569,0.30804843,1.10931158,0.37633251,0.12259329,0.75976606
-4.63731866,2.50884980,0.08076301,0.31442497,1.11548648,0.38695705,0.12718258,0.77074615
-4.63131566,2.54482378,0.08098080,0.31918628,1.11487784,0.39574381,0.13110282,0.77735409
-4.62531266,2.56690300,0.08089303,0.32228335,1.10742791,0.40255123,0.13428363,0.77935153
-4.61930965,2.57465526,0.08050054,0.32369766,1.09323192,0.40727712,0.13666911,0.77660684
-4.61330665,2.56794887,0.07981075,0.32344048,1.07253240,0.40986043,0.13821944,0.76909828
-4.60730365,2.54694958,0.07883718,0.32155113,1.04570875,0.41028173,0.13891198,0.75691338
-4.60130065,2.51210858,0.07759883,0.31809459,1.01326259,0.40856247,0.13874186,0.74024491
-4.59529765,2.46414217,0.07611950,0.31315847,0.97579963,0.40476318,0.13772188,0.71938338
-4.58929465,2.40400443,0.07442703,0.30684958,0.93400900,0.39898074,0.13588205,0.69470670
-4.58329165,2.33285434,0.07255260,0.29929024,0.88864099,0.39134478,0.13326838,0.66666734
-4.57728864,2.25201886,0.07052998,0.29061466,0.84048421,0.38201357,0.12994143,0.63577771
-4.57128564,2.16295385,0.06839495,0.28096533,0.79034317,0.37116945,0.12597434,0.60259428
-4.56528264,2.06720435,0.06618467,0.27048975,0.73901714,0.35901413,0.12145069,0.56770134
-4.55927964,1.96636593,0.06393725,0.25933757,0.68728104,0.34576391,0.11646208,0.53169490
-4.55327664,1.86204834,0.06169132,0.24765812,0.63586909,0.33164505,0.11110571,0.49516737
-4.54727364,1.75584259,0.05948573,0.23559853,0.58546147,0.31688940,0.10548198,0.45869373
-4.54127064,1.64929238,0.05735925,0.22330221,0.53667435,0.30173043,0.09969211,0.42281935
-4.53526763,1.54387013,0.05535031,0.21090793,0.49005327,0.28639950,0.09383606,0.38804995
-4.52926463,1.44095803,0.05349669,0.19854917,0.44606978,0.27112272,0.08801055,0.35484390
-4.52326163,1.34183375,0.05183526,0.18635385,0.40512100,0.25611807,0.08230744,0.32360666
-4.51725863,1.24766060,0.05040154,0.17444425,0.36753173,0.24159295,0.07681233,0.29468761
-4.51125563,1.15948152,0.04922928,0.16293704,0.33355861,0.22774204,0.07160349,0.26837880
-4.50525263,1.07821618,0.04834983,0.15194338,0.30339575,0.21474536,0.06675104,0.24491546
-4.49924962,1.00466046,0.04779155,0.14156890,0.27718129,0.20276661,0.06231632,0.22447800
-4.49324662,0.93948755,0.04757900,0.13191363,0.25500442,0.19195160,0.05835160,0.20719497
-4.48724362,0.88324992,0.04773217,0.12307172,0.23691212,0.18242681,0.05489983,0.19314681
-4.48124062,0.83638162,0.04826562,0.11513095,0.22291559,0.17429811,0.05199462,0.18236987
-4.47523762,0.79920028,0.04918763,0.10817200,0.21299564,0.16764946,0.04966028,0.17486047
-4.46923462,0.77190876,0.05049944,0.10226764,0.20710705,0.16254186,0.04791199,0.17057874
-4.46323162,0.75459596,0.05219459,0.09748154,0.20518172,0.15901233,0.04675596,0.16945213
-4.45722861,0.74723713,0.05425834,0.09386708,0.20713049,0.15707324,0.04618964,0.17137827
-4.45122561,0.74969366,0.05666739,0.09146603,0.21284392,0.15671171,0.04620208,0.17622746
-4.44522261,0.76171270,0.05938975,0.09030715,0.22219184,0.15788955,0.04677416,0.18384451
-4.43921961,0.78292715,0.06238499,0.09040487,0.23502230,0.16054341,0.04787896,0.19405030
-4.43321661,0.81285630,0.06560468,0.09175804,0.25115987,0.16458550,0.04948225,0.20664304
-4.42721361,0.85090790,0.06899318,0.09434892,0.27040382,0.16990477,0.05154292,0.22139948
-4.42121061,0.89638191,0.07248877,0.09814238,0.29252635,0.17636859,0.05401361,0.23807620
-4.41520760,0.94847663,0.07602498,0.10308540,0.31727139,0.18382510,0.05684145,0.25641132
-4.40920460,1.00629742,0.07953227,0.10910710,0.34435407,0.19210597,0.05996885,0.27612658
-4.40320160,1.06886844,0.08293983,0.11611905,0.37346129,0.20102974,0.06333448,0.29693009
-4.39719860,1.13514730,0.08617765,0.12401625,0.40425346,0.21040571,0.06687435,0.31851980
-4.39119560,1.20404277,0.08917853,0.13267855,0.43636770,0.22003806,0.07052298,0.34058766
-4.38519260,1.27443523,0.09188030,0.14197263,0.46942236,0.22973044,0.07421470,0.36282446
-4.37918959,1.34519942,0.09422784,0.15175454,0.50302302,0.23929057,0.07788501,0.38492529
-4.37318659,1.41522899,0.09617510,0.16187277,0.53676974,0.24853507,0.08147185,0.40659538
-4.36718359,1.48346205,0.09768686,0.17217166,0.57026539,0.25729403,0.08491705,0.42755622
-4.36118059,1.54890698,0.09874026,0.18249533,0.60312484,0.26541542,0.08816752,0.44755158
-4.35517759,1.61066747,0.09932610,0.19269174,0.63498455,0.27276911,0.09117646,0.46635337
-4.34917459,1.66796598,0.09944967,0.20261692,0.66551237,0.27925034,0.09390437,0.48376682
-4.34317159,1.72016457,0.09913130,0.21213924,0.69441701,0.28478249,0.09631986,0.49963499
-4.33716858,1.76678234,0.09840641,0.22114342,0.72145674,0.28931921,0.09840022,0.51384217
-4.33116558,1.80750860,0.09732526,0.22953425,0.74644714,0.29284554,0.10013183,0.52631619
-4.32516258,1.84221132,0.09595213,0.23723984,0.76926722,0.29537824,0.10151015,0.53702939
-4.31915958,1.87094020,0.09436420,0.24421417,0.78986383,0.29696515,0.10253961,0.54599824
-4.31315658,1.89392426,0.09264999,0.25043887,0.80825405,0.29768361,0.10323311,0.55328167
-4.30715358,1.91156387,0.09090745,0.25592406,0.82452522,0.29763796,0.10361135,0.55897810
